"dates","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"2014-08-21",117.970001,118.089996,117.260002,117.529999,637300,106.774902
"2014-08-22",117.629997,117.629997,116.709999,116.970001,407600,106.266159
"2014-08-25",117.550003,117.970001,117.220001,117.459999,306800,106.711304
"2014-08-26",117.43,117.849998,117.220001,117.730003,419600,106.956589
"2014-08-27",117.620003,117.769997,116.650002,116.839996,660000,106.148048
"2014-08-28",116.720001,116.870003,116.209999,116.480003,493800,105.821007
"2014-08-29",116.830002,117.230003,116.220001,117.169998,659700,106.447853
"2014-09-02",117.300003,117.540001,116.620003,116.849998,775000,106.157135
"2014-09-03",117.410004,117.449997,116.900002,117.07,692400,106.356995
"2014-09-04",117.5,117.830002,116.25,116.419998,515800,105.766487
"2014-09-05",115.980003,116.230003,114.839996,116.220001,801500,106.081375
"2014-09-08",116.400002,116.599998,115.019997,115.139999,844000,105.095589
"2014-09-09",115.220001,115.75,114.529999,115.550003,1378400,105.469849
"2014-09-10",115.879997,115.980003,114.900002,115.029999,706600,104.995186
"2014-09-11",114.620003,115.239998,113.870003,115.190002,769600,105.141243
"2014-09-12",115.209999,115.370003,113.160004,113.709999,1027200,103.790352
"2014-09-15",113.769997,114.269997,113.019997,114.059998,663800,104.109802
"2014-09-16",113.82,114.43,113.410004,114.290001,977300,104.319748
"2014-09-17",114.400002,114.889999,113.949997,114.519997,691100,104.529678
"2014-09-18",114.739998,115.209999,114.650002,115.010002,828300,104.976929
"2014-09-19",115.730003,115.739998,113.599998,113.699997,1404100,103.781219
"2014-09-22",113.5,113.540001,112.150002,112.75,974100,102.914116
"2014-09-23",112.360001,112.900002,112.169998,112.629997,714800,102.804565
"2014-09-24",112.790001,113.870003,112.480003,113.720001,838700,103.799454
"2014-09-25",113.610001,114.110001,113.339996,113.769997,1774700,103.8451
"2014-09-26",113.800003,114.510002,113.790001,114.120003,1016500,104.164589
"2014-09-29",113.379997,114.489998,113.379997,114.349998,774900,104.374512
"2014-09-30",114.349998,114.360001,113.739998,113.809998,1676000,103.88163
"2014-10-01",114.029999,114.07,112.980003,113.599998,1478800,103.689941
"2014-10-02",113.669998,114.419998,113.050003,114.120003,786000,104.164589
"2014-10-03",114.900002,116.139999,114.610001,115.839996,1021500,105.734512
"2014-10-06",124.510002,125.559998,122.050003,124.980003,12966300,114.077194
"2014-10-07",124.779999,129.089996,124.059998,128,5753500,116.83374
"2014-10-08",127.230003,129.919998,127.199997,129.899994,2845800,118.56797
"2014-10-09",129.460007,130.210007,127.589996,127.940002,2846500,116.778969
"2014-10-10",127.110001,128.860001,127.110001,127.870003,2268900,116.71505
"2014-10-13",127.730003,128.020004,125.830002,125.830002,1763900,114.85302
"2014-10-14",126.330002,127.589996,125.019997,125.07,1854000,114.159355
"2014-10-15",123.449997,125.099998,121.110001,124.529999,2987800,113.66642
"2014-10-16",122.800003,123.639999,120.290001,120.779999,2742600,110.243576
"2014-10-17",121.410004,122.480003,120.760002,121.730003,1938300,111.110703
"2014-10-20",122,123.019997,121.650002,122.660004,1908300,111.959579
"2014-10-21",123.480003,124.18,122.559998,123.309998,2124700,112.552887
"2014-10-22",123.75,124.860001,123.260002,123.720001,1931300,112.927116
"2014-10-23",125.040001,125.529999,124.68,125,1130800,114.095436
"2014-10-24",125.07,125.870003,124.980003,125.730003,902500,114.761772
"2014-10-27",125.540001,126.230003,125.43,125.800003,854000,114.825653
"2014-10-28",126.540001,126.709999,125.769997,126.519997,939100,115.482834
"2014-10-29",126.449997,127.129997,126.010002,126.769997,776900,115.711044
"2014-10-30",126.239998,127.559998,125.57,127.519997,1150200,116.395592
"2014-10-31",129.339996,129.339996,127.870003,128.699997,1320900,117.472664
"2014-11-03",128.539993,128.679993,126.870003,127.419998,1090100,116.304344
"2014-11-04",129.5,131.149994,125.940002,126.339996,1563500,115.318542
"2014-11-05",126.809998,128.360001,126.809998,127.220001,1360100,116.121788
"2014-11-06",127.510002,127.980003,126.489998,127.93,942100,116.769836
"2014-11-07",128.039993,128.199997,125.349998,125.540001,1293600,114.588348
"2014-11-10",125.800003,128.330002,125.580002,128.300003,986300,117.107544
"2014-11-11",128.300003,128.929993,127.739998,128.759995,740700,117.527435
"2014-11-12",128.220001,129.429993,128.220001,129.350006,1001000,118.065971
"2014-11-13",129.75,129.779999,128.990005,129.309998,763900,118.029472
"2014-11-14",129.080002,129.690002,128.710007,129.199997,795600,117.929062
"2014-11-17",129.199997,130.119995,128.889999,129.539993,813500,118.239372
"2014-11-18",129.539993,131.149994,129.25,130.940002,1072300,119.517258
"2014-11-19",131.009995,131.070007,129.389999,130.110001,1094300,118.759666
"2014-11-20",130.119995,130.419998,129.039993,130.399994,970600,119.024353
"2014-11-21",131.570007,131.789993,129.990005,130.380005,1280200,119.006111
"2014-11-24",130.830002,131.139999,129.960007,131.110001,697500,119.672417
"2014-11-25",131.029999,135.270004,131.029999,134.729996,2154700,122.976646
"2014-11-26",136.850006,141.679993,136.789993,141.259995,2971100,128.936951
"2014-11-28",141.520004,142.330002,139.970001,140.330002,868800,128.088104
"2014-12-01",140.029999,141.559998,138.809998,141.149994,1317300,128.836594
"2014-12-02",141.119995,141.639999,140.220001,141.020004,1307400,128.717911
"2014-12-03",140.770004,140.800003,139.899994,140.369995,868500,128.124588
"2014-12-04",140.539993,142.559998,139.880005,140.679993,1193800,128.407562
"2014-12-05",140.610001,140.740005,138.710007,139.149994,852800,127.01107
"2014-12-08",138.860001,140.809998,138.559998,139.779999,1245200,128.138626
"2014-12-09",138.410004,139.539993,137.449997,139.449997,1189400,127.836098
"2014-12-10",139.130005,139.320007,136.520004,136.649994,985300,125.26931
"2014-12-11",137,139.259995,137,138.020004,1134300,126.525223
"2014-12-12",137.020004,138.589996,136.649994,136.990005,1534500,125.580986
"2014-12-15",137.740005,137.899994,135.029999,135.75,1324900,124.444252
"2014-12-16",135.320007,136.110001,134,134.039993,1271900,122.876625
"2014-12-17",135.050003,137.100006,134.479996,136.800003,1614600,125.406792
"2014-12-18",138.240005,140.440002,137.559998,140.429993,1612100,128.734451
"2014-12-19",141.179993,141.440002,139.490005,139.809998,1545300,128.166107
"2014-12-22",139.320007,140.380005,138.990005,140,815400,128.340271
"2014-12-23",140.960007,141.300003,137.830002,138.460007,1176000,126.928574
"2014-12-24",138.940002,141.080002,138.550003,139.899994,351700,128.248566
"2014-12-26",140.169998,140.979996,139.199997,139.339996,555400,127.735268
"2014-12-29",138.929993,139.779999,138.660004,139.610001,678400,127.982788
"2014-12-30",139.539993,141.160004,139.539993,139.929993,703200,128.276138
"2014-12-31",140.229996,141.690002,138.970001,139.160004,901400,127.570236
"2015-01-02",140.270004,140.880005,139.380005,139.860001,1410400,128.21196
"2015-01-05",140,142.440002,139.630005,140.720001,1390500,129.00032
"2015-01-06",141.5,141.830002,139.25,140.449997,2312900,128.752808
"2015-01-07",140.919998,143.970001,140.919998,143.740005,1376800,131.768814
"2015-01-08",144.979996,146.740005,144.690002,146.360001,1340700,134.170639
"2015-01-09",145.110001,145.850006,144.350006,144.630005,903500,132.584656
"2015-01-12",144.800003,145.020004,142.979996,143.559998,885800,131.60379
"2015-01-13",145.029999,145.649994,140.729996,141.720001,1689600,129.917038
"2015-01-14",140.369995,141.639999,138.979996,140.809998,1691600,129.082809
"2015-01-15",141.550003,142.100006,140.470001,140.669998,1193300,128.954529
"2015-01-16",140.389999,140.899994,139.089996,140.380005,1338400,128.688644
"2015-01-20",141.309998,142.039993,139.089996,140.279999,1218600,128.596985
"2015-01-21",141.610001,143.119995,140.279999,142.850006,1272400,130.952927
"2015-01-22",142.850006,145.539993,142.380005,145.169998,1027200,133.079727
"2015-01-23",144.240005,144.490005,143.139999,143.399994,820700,131.457169
"2015-01-26",142.759995,143.570007,141.669998,143.490005,726900,131.539612
"2015-01-27",142.289993,143,141.039993,142.220001,780100,130.375397
"2015-01-28",142.880005,143.589996,140.539993,140.820007,1111900,129.09198
"2015-01-29",140.600006,140.649994,138.75,140.309998,1204900,128.624481
"2015-01-30",139.050003,139.990005,138.009995,138.080002,1601200,126.580215
"2015-02-02",137.509995,139.800003,136.020004,139.520004,1464400,127.900261
"2015-02-03",140.699997,141.839996,139.929993,141.229996,973400,129.46785
"2015-02-04",140.639999,141.119995,139.100006,139.919998,1509100,128.266937
"2015-02-05",143.759995,146.229996,143.070007,145.289993,1785500,133.189758
"2015-02-06",145.399994,146.520004,142.610001,143.320007,1666500,131.383835
"2015-02-09",143.220001,143.220001,140.330002,140.949997,1136700,129.211136
"2015-02-10",141.389999,142.429993,141.070007,141.809998,973300,129.999542
"2015-02-11",142.080002,142.649994,140.570007,141.830002,973400,130.017868
"2015-02-12",144.270004,144.710007,142.179993,142.990005,1343500,131.081299
"2015-02-13",142.630005,143.850006,142.089996,143.710007,809600,131.741302
"2015-02-17",143.690002,144.270004,143.270004,143.820007,950400,131.842133
"2015-02-18",143.820007,144,142.940002,143.889999,705800,131.906281
"2015-02-19",143.440002,143.600006,142.679993,143.389999,1240400,131.447998
"2015-02-20",143.190002,145.520004,143.009995,145.509995,1572300,133.391373
"2015-02-23",145.460007,147.5,145.25,146.880005,1111500,134.647308
"2015-02-24",147.119995,149.139999,146.899994,148.699997,1327900,136.315735
"2015-02-25",148.699997,148.839996,147.649994,148.110001,1052700,135.774902
"2015-02-26",148.100006,148.75,147.470001,148.539993,994600,136.169006
"2015-02-27",148.899994,148.899994,146.470001,146.720001,1193500,134.500595
"2015-03-02",146.720001,148.410004,146.720001,148.039993,833100,135.710693
"2015-03-03",147.429993,147.429993,145.630005,146.259995,743300,134.078949
"2015-03-04",146.259995,148.699997,145.649994,148.360001,1565600,136.004044
"2015-03-05",148.75,149.979996,148.490005,149.5,991000,137.049088
"2015-03-06",147.5,147.990005,144.509995,144.880005,1409900,133.349014
"2015-03-09",145.169998,145.830002,144.270004,145.210007,1173000,133.652771
"2015-03-10",144.029999,144.270004,142.389999,142.389999,1441600,131.057251
"2015-03-11",142.339996,143.009995,140.839996,140.990005,1685900,129.768661
"2015-03-12",141.520004,143.339996,141.300003,143.039993,1089700,131.655518
"2015-03-13",143.039993,143.300003,140.830002,141.850006,921500,130.560226
"2015-03-16",142.509995,144.5,142.289993,142.289993,2343500,130.965164
"2015-03-17",141.990005,142.380005,140.759995,141.550003,1848800,130.284103
"2015-03-18",140.860001,145.089996,140.169998,144.509995,1963900,133.008484
"2015-03-19",144.839996,145.210007,143.940002,144.929993,1542000,133.395081
"2015-03-20",145.809998,146.479996,144.679993,144.720001,2087300,133.201813
"2015-03-23",144.899994,145.970001,144.369995,145.5,916100,133.919693
"2015-03-24",146.169998,147.940002,144.139999,144.199997,1301700,132.723145
"2015-03-25",144.509995,145.279999,142.600006,142.610001,3360000,131.25975
"2015-03-26",142.25,144.210007,142,143.210007,1027900,131.811935
"2015-03-27",143.589996,145.190002,143.529999,144.589996,997900,133.082092
"2015-03-30",145.169998,146.009995,144.910004,145.639999,650600,134.048553
"2015-03-31",145.360001,146.070007,143.550003,143.589996,1059700,132.161713
"2015-04-01",143.630005,143.630005,140.869995,141.949997,1197100,130.652252
"2015-04-02",142.199997,142.910004,141.029999,141.229996,1081800,129.989548
"2015-04-06",140.119995,142.479996,139.800003,141.460007,1594000,130.201248
"2015-04-07",142.270004,143,140.649994,140.710007,886800,129.510925
"2015-04-08",141.580002,142.070007,140.660004,141.360001,690000,130.109192
"2015-04-09",141.149994,142.619995,140.729996,142.509995,672600,131.167679
"2015-04-10",142.470001,144.059998,142.190002,143.210007,760800,131.811935
"2015-04-13",143.210007,144.479996,142.279999,142.449997,868800,131.112442
"2015-04-14",142.25,142.710007,140.419998,141.309998,1046200,130.063187
"2015-04-15",141.770004,142.330002,140.580002,140.809998,1066000,129.602982
"2015-04-16",140.800003,143.179993,140.800003,142.389999,1251800,131.057251
"2015-04-17",141.149994,141.960007,140.25,141.529999,1110900,130.26564
"2015-04-20",142.470001,144.289993,142.410004,144.220001,1313600,132.741577
"2015-04-21",144.619995,146.089996,144.279999,145.570007,1606400,133.984161
"2015-04-22",145.380005,145.699997,143.880005,144.330002,1098300,132.842834
"2015-04-23",143.440002,144.970001,143.229996,144.350006,807900,132.861176
"2015-04-24",144.190002,145.169998,143.369995,144.330002,561800,132.842834
"2015-04-27",144.529999,144.589996,141.669998,142.039993,831200,130.735077
"2015-04-28",142.029999,143.320007,140.020004,143.270004,932400,131.867188
"2015-04-29",142.350006,143.149994,140.970001,142.179993,1174200,130.863953
"2015-04-30",142.179993,142.179993,140.050003,140.869995,1313000,129.658173
"2015-05-01",141.050003,142.339996,141.050003,142.190002,778600,130.873169
"2015-05-04",142.860001,144.559998,142.699997,143.940002,1022900,132.483841
"2015-05-05",144,144,141.550003,142,1073100,130.698273
"2015-05-06",142.179993,142.529999,140.520004,141.080002,1321200,129.851486
"2015-05-07",141.5,144.75,141.5,142.800003,1169200,131.434601
"2015-05-08",143.160004,143.509995,141.279999,142.009995,1539000,130.707474
"2015-05-11",141.429993,143.199997,141.110001,141.580002,1443800,130.311691
"2015-05-12",140.360001,141.259995,139.039993,139.160004,1721600,128.084305
"2015-05-13",140.009995,140.009995,138.119995,138.860001,1385700,127.808151
"2015-05-14",139.759995,141.119995,139.119995,141.039993,810300,129.814682
"2015-05-15",140.990005,141.479996,140.550003,141.479996,807100,130.21965
"2015-05-18",141.350006,142.110001,140.880005,141.610001,733400,130.339325
"2015-05-19",141.350006,142.130005,141.089996,141.419998,842700,130.164429
"2015-05-20",141.259995,142.059998,141.050003,141.380005,642000,130.127609
"2015-05-21",141.229996,142.690002,140.949997,142.410004,872900,131.075638
"2015-05-22",142.279999,143,141.610001,141.940002,808500,130.643021
"2015-05-26",141.509995,141.929993,139.929993,140.279999,1040500,129.115173
"2015-05-27",140.339996,141.910004,139.899994,141.550003,589300,130.284103
"2015-05-28",141.259995,142.339996,140.380005,141.429993,944300,130.173645
"2015-05-29",141.350006,142.059998,140.179993,140.509995,1203600,129.326828
"2015-06-01",141.399994,141.919998,139.789993,140.820007,943400,129.612198
"2015-06-02",140.009995,141.220001,139.110001,140.509995,1080400,129.326828
"2015-06-03",140.559998,141.039993,139.809998,140.580002,930400,129.391296
"2015-06-04",139.839996,140.789993,139.5,140.190002,819200,129.032303
"2015-06-05",139.449997,140.169998,139,140.029999,996400,129.439041
"2015-06-08",140.330002,140.940002,139.470001,139.570007,1048400,129.01384
"2015-06-09",139.300003,139.729996,137.820007,137.929993,1305900,127.497871
"2015-06-10",138.110001,140.279999,137.869995,140.050003,1498000,129.45752
"2015-06-11",140.619995,141.289993,140.139999,140.860001,986400,130.206253
"2015-06-12",140.279999,140.550003,139.539993,139.600006,990500,129.04158
"2015-06-15",138.899994,139.740005,137.699997,138.580002,1332200,128.098694
"2015-06-16",138.419998,139.479996,137.809998,139.240005,900900,128.708801
"2015-06-17",139.75,140.149994,139.080002,139.759995,650700,129.189499
"2015-06-18",140.059998,141.270004,140.059998,140.809998,942200,130.160049
"2015-06-19",140.690002,142.389999,140.690002,141.830002,1950200,131.102905
"2015-06-22",142.949997,143.529999,142.429993,142.970001,1210200,132.156677
"2015-06-23",143.080002,143.839996,142.759995,143.169998,936400,132.341599
"2015-06-24",142.809998,142.990005,141.699997,141.699997,1024400,130.982742
"2015-06-25",141.789993,142.360001,141.089996,141.910004,908900,131.176849
"2015-06-26",142.300003,142.509995,141.279999,142.039993,831300,131.296997
"2015-06-29",142.5,143.75,141.720001,141.779999,1168200,131.056671
"2015-06-30",143,143,141.330002,141.649994,1029700,130.936523
"2015-07-01",143.059998,143.660004,142.160004,143.220001,995400,132.387772
"2015-07-02",143.860001,143.979996,142.149994,143.179993,1116900,132.350815
"2015-07-06",141.809998,143.539993,141.600006,142.649994,1410700,131.860901
"2015-07-07",143.029999,143.490005,141.389999,143.240005,976600,132.406265
"2015-07-08",142.539993,142.990005,140.770004,141.139999,1153200,130.465073
"2015-07-09",142.740005,143.320007,141.789993,141.830002,699100,131.102905
"2015-07-10",143.199997,144.919998,142.699997,144.270004,1129200,133.358353
"2015-07-13",144.610001,146.070007,144.270004,145.949997,950800,134.911285
"2015-07-14",146.300003,147.350006,145.789993,147.229996,827200,136.094482
"2015-07-15",147.330002,147.990005,146.589996,146.75,766500,135.650787
"2015-07-16",147.389999,148.330002,146.899994,148,624700,136.80629
"2015-07-17",148,148.229996,147.279999,148.050003,575300,136.852478
"2015-07-20",148.449997,148.449997,147.380005,148.160004,455700,136.954193
"2015-07-21",147.990005,148.929993,146.809998,147.509995,862900,136.353271
"2015-07-22",147.600006,148.309998,147.470001,148.009995,625900,136.815475
"2015-07-23",148.179993,148.929993,147.529999,148.169998,714800,136.963409
"2015-07-24",148.020004,148.649994,147.119995,147.300003,720200,136.159195
"2015-07-27",147.070007,147.149994,146,146.330002,902800,135.262527
"2015-07-28",147.179993,149.960007,146.589996,149.880005,1170400,138.544083
"2015-07-29",149.990005,152.080002,149.610001,151.990005,1455400,140.494461
"2015-07-30",151.770004,152.490005,151.419998,152,1043000,140.503693
"2015-07-31",152.610001,152.880005,151.880005,152.149994,1016600,140.642365
"2015-08-03",151.789993,152.759995,151.050003,152.429993,1386400,140.901199
"2015-08-04",152.520004,153.039993,151.460007,152.350006,993700,140.827255
"2015-08-05",153.820007,154.979996,152.070007,153.860001,1306000,142.223038
"2015-08-06",153.270004,153.360001,148.679993,150.190002,1930100,138.830643
"2015-08-07",149.949997,149.949997,146.710007,148.919998,1482700,137.656631
"2015-08-10",150.399994,150.839996,149.600006,150.300003,1215200,138.932312
"2015-08-11",149.149994,149.889999,147.259995,148.600006,1155200,137.36087
"2015-08-12",148.289993,148.300003,145.710007,147.929993,1628900,136.741562
"2015-08-13",147.779999,148.289993,146.75,147.600006,734400,136.436508
"2015-08-14",147.410004,148.490005,146.910004,148.270004,663700,137.055832
"2015-08-17",147.649994,148.649994,147,148.600006,616900,137.36087
"2015-08-18",148.100006,148.470001,146.710007,147.080002,945900,135.955841
"2015-08-19",146.580002,147.389999,145.160004,146.509995,1017500,135.428909
"2015-08-20",145.660004,145.789993,143.520004,143.580002,1572700,132.720581
"2015-08-21",142.779999,143.919998,141.880005,141.919998,1797900,131.186081
"2015-08-24",138.470001,138.470001,133.5,138.199997,2918600,127.747482
"2015-08-25",141.070007,141.880005,137.619995,137.619995,2213200,127.211342
"2015-08-26",139.759995,140.330002,136.75,139.940002,1531000,129.35585
"2015-08-27",141.160004,143.039993,140.490005,142.949997,1193300,132.138168
"2015-08-28",142.429993,143.110001,141.529999,142.830002,841100,132.027283
"2015-08-31",142.720001,143.630005,140.389999,141.020004,1009100,130.354187
"2015-09-01",138.5,139.229996,134.289993,134.889999,1791700,124.687813
"2015-09-02",136.229996,137,134.729996,136.720001,1170500,126.379395
"2015-09-03",137,138.229996,136.020004,136.529999,1025500,126.203758
"2015-09-04",135.419998,135.979996,133.179993,134.320007,1176600,124.708992
"2015-09-08",135.75,138.029999,135.259995,138.020004,1382800,128.144257
"2015-09-09",139.220001,139.979996,135.630005,135.899994,838800,126.175888
"2015-09-10",136.089996,136.539993,134.800003,135.199997,1115900,125.52597
"2015-09-11",134.970001,136.779999,134.320007,135.979996,968800,126.250191
"2015-09-14",136.179993,136.389999,135.240005,136.259995,1148300,126.510124
"2015-09-15",136.399994,137.820007,135.979996,137.179993,564400,127.364311
"2015-09-16",137.5,139.160004,137.139999,138.869995,943700,128.93338
"2015-09-17",138.809998,141.330002,138.649994,139.800003,1080500,129.796875
"2015-09-18",138.589996,139.389999,138.119995,138.330002,2085400,128.432053
"2015-09-21",139.070007,140.279999,138.5,139.110001,1045300,129.156219
"2015-09-22",137.639999,138.5,137.050003,138.259995,778200,128.36705
"2015-09-23",138.059998,139.449997,137.470001,139.279999,1035700,129.314026
"2015-09-24",138.229996,139.110001,137.690002,138.839996,1237100,128.905533
"2015-09-25",139.229996,140.460007,135.410004,136.149994,1111500,126.407997
"2015-09-28",135.279999,135.440002,128.869995,130.399994,2084300,121.069466
"2015-09-29",129.899994,131.800003,128.949997,130.889999,1451300,121.524391
"2015-09-30",132.279999,133.669998,131.399994,132.660004,1004400,123.167763
"2015-10-01",132.490005,132.830002,130.220001,132.190002,1314800,122.731384
"2015-10-02",130.949997,135.449997,130.199997,135.369995,1464800,125.683823
"2015-10-05",136.320007,137.300003,135.850006,136.990005,1359700,127.18792
"2015-10-06",136.789993,136.899994,132.929993,134.589996,1442500,124.959663
"2015-10-07",135.5,137.270004,134.169998,137.240005,1059300,127.420006
"2015-10-08",136.889999,137.320007,135.119995,137.119995,682800,127.308586
"2015-10-09",137.100006,138.25,136.850006,137.759995,693600,127.902786
"2015-10-12",137.509995,138.949997,137.270004,138.460007,428700,128.55278
"2015-10-13",137.580002,138.490005,136.619995,136.910004,523000,127.11364
"2015-10-14",136.779999,137.809998,135.580002,135.759995,567800,126.045914
"2015-10-15",136.580002,137.089996,135.490005,137.070007,971800,127.262177
"2015-10-16",137.850006,139.649994,137.190002,139.559998,717800,129.57399
"2015-10-19",139.399994,140.089996,138.830002,139.949997,465200,129.936066
"2015-10-20",139.300003,140.539993,139.300003,139.759995,611300,129.759735
"2015-10-21",140.520004,140.759995,138.110001,139.759995,736500,129.759735
"2015-10-22",140.320007,141.160004,137.639999,138.449997,923300,128.543442
"2015-10-23",138.940002,141.240005,137.899994,140.220001,1251800,130.186829
"2015-10-26",140.139999,140.470001,139.279999,139.899994,747800,129.889648
"2015-10-27",139.839996,141.070007,139.820007,140.75,506600,130.678894
"2015-10-28",141.059998,141.979996,139.320007,141.970001,749700,131.811584
"2015-10-29",142,143.759995,142,143.229996,805800,132.9814
"2015-10-30",143.130005,143.990005,142.520004,142.520004,1097800,132.32222
"2015-11-02",143.470001,145.050003,143.059998,144.809998,1064200,134.448349
"2015-11-03",144.509995,146.699997,143.830002,146.630005,1272200,136.138153
"2015-11-04",151,151.889999,149.009995,151.009995,1480600,140.204712
"2015-11-05",151.5,152.580002,151.100006,152.240005,1156200,141.346771
"2015-11-06",151.660004,152.850006,151.529999,152.5,950100,141.58812
"2015-11-09",152.520004,152.759995,151.330002,152.410004,811100,141.504562
"2015-11-10",152.259995,152.75,151.75,152.110001,714100,141.226013
"2015-11-11",152.289993,153.25,151.880005,151.960007,672700,141.086761
"2015-11-12",150.809998,151.929993,148.360001,148.429993,924800,137.809341
"2015-11-13",148.520004,149.759995,148,148.679993,696700,138.041443
"2015-11-16",148.789993,150.860001,148.580002,150.789993,849500,140.000443
"2015-11-17",150.800003,151.800003,149.690002,150.960007,735300,140.158325
"2015-11-18",151.220001,151.690002,150.470001,151.539993,1131100,140.696808
"2015-11-19",151.130005,151.410004,149.520004,149.960007,931900,139.229889
"2015-11-20",150.720001,152.460007,149.960007,151.220001,1302100,140.39975
"2015-11-23",151.309998,152.050003,150.440002,150.919998,585800,140.121185
"2015-11-24",147.839996,150.720001,147.839996,150.550003,659800,139.777695
"2015-11-25",150.529999,150.949997,149.630005,150.119995,746800,139.378403
"2015-11-27",150.839996,152.199997,150.100006,151.289993,645700,140.464691
"2015-11-30",151.580002,151.990005,150.229996,150.25,1028400,139.49913
"2015-12-01",151.100006,152.820007,151.100006,152.669998,1093700,141.745956
"2015-12-02",152.889999,153,151.570007,151.779999,798100,140.919632
"2015-12-03",152.059998,152.429993,149.350006,149.929993,1127300,139.202026
"2015-12-04",150.179993,154.880005,150.110001,154.809998,1066300,143.732864
"2015-12-07",154.320007,154.809998,152.800003,153.619995,1224000,142.628006
"2015-12-08",154,154.759995,152.429993,154.699997,1554800,144.250443
"2015-12-09",154.100006,155.529999,151.610001,152.869995,1367300,142.544067
"2015-12-10",152.729996,154.789993,152.050003,154.350006,935900,143.924103
"2015-12-11",152.570007,153.899994,150.949997,151.679993,874800,141.434433
"2015-12-14",152.479996,153.679993,150.949997,153.190002,1290200,142.842453
"2015-12-15",154.089996,155.5,152.970001,153.289993,1536100,142.935715
"2015-12-16",154.600006,156.110001,153.130005,155.889999,1156400,145.360092
"2015-12-17",156.110001,157.5,155.350006,155.910004,1229600,145.378708
"2015-12-18",155.050003,155.589996,153.110001,153.119995,1776100,142.777161
"2015-12-21",153.800003,154.600006,152.660004,153.589996,800300,143.215439
"2015-12-22",154.600006,155.369995,152.309998,154.369995,1105800,143.942719
"2015-12-23",155.279999,156.039993,154.589996,155.869995,654600,145.3414
"2015-12-24",155.839996,156.559998,155.479996,155.910004,269600,145.378708
"2015-12-28",155.589996,155.779999,154.820007,155.369995,598500,144.875198
"2015-12-29",156.660004,156.770004,155.809998,156.529999,967200,145.956848
"2015-12-30",156.690002,156.889999,155.009995,155.429993,1134200,144.931152
"2015-12-31",154.729996,155.449997,154.080002,154.089996,1087700,143.681625
"2016-01-04",150.619995,151.449997,146.020004,147.949997,2813900,137.95639
"2016-01-05",148.649994,149.699997,147.800003,148.419998,1080300,138.394653
"2016-01-06",145.839996,147.729996,144.929993,146.940002,1774000,137.014633
"2016-01-07",144.520004,145.509995,143.429993,144.529999,1586600,134.767365
"2016-01-08",145.190002,146.009995,142.029999,142.360001,1272300,132.743988
"2016-01-11",143.089996,143.449997,139.240005,141.149994,1282600,131.615677
"2016-01-12",142.399994,143.529999,140.380005,142.449997,972500,132.827911
"2016-01-13",143.460007,144.410004,140.919998,141.380005,1318500,131.8302
"2016-01-14",141.669998,145.779999,141.389999,145.410004,1738900,135.587982
"2016-01-15",142.350006,144.509995,141.710007,142.429993,1804800,132.80928
"2016-01-19",143.830002,144.350006,141.380005,142.5,1258400,132.874512
"2016-01-20",140.850006,141.960007,137.690002,140.860001,1323800,131.345306
"2016-01-21",140.899994,142.100006,139.130005,141.649994,1118700,132.081955
"2016-01-22",143.369995,144.990005,143.070007,144.759995,867200,134.981873
"2016-01-25",145.119995,146.699997,144.690002,144.899994,974600,135.112427
"2016-01-26",144.770004,145.860001,143.669998,145.509995,775700,135.681198
"2016-01-27",145.630005,148.179993,144.919998,146.039993,982000,136.1754
"2016-01-28",146.610001,146.949997,141.759995,142.279999,1446900,132.669403
"2016-01-29",143.309998,145.369995,143,145.369995,1679300,135.550644
"2016-02-01",144.110001,146.460007,140.529999,146.020004,1571400,136.156769
"2016-02-02",144.919998,145.899994,143.910004,145.050003,1505100,135.252289
"2016-02-03",147,147,139.570007,141.080002,2324100,131.55043
"2016-02-04",140.470001,140.990005,137.410004,137.910004,1812700,128.594559
"2016-02-05",137.5,137.949997,134.710007,135.25,1227500,126.114243
"2016-02-08",134.240005,134.960007,129.789993,132.880005,1854400,123.904312
"2016-02-09",129.580002,135.380005,129.5,134.339996,1701000,125.265709
"2016-02-10",136.220001,139.220001,135.889999,136.139999,1124600,126.94413
"2016-02-11",135.630005,136.360001,134.210007,135.330002,1589200,126.188858
"2016-02-12",136.869995,139.949997,136.389999,139.809998,1625400,130.366211
"2016-02-16",141.190002,142.490005,140.490005,142.119995,1394300,132.520187
"2016-02-17",143.309998,144.210007,142.059998,144.110001,764600,134.375793
"2016-02-18",144.5,144.800003,142.729996,143.179993,753200,133.508591
"2016-02-19",143.360001,145,142.380005,144.899994,913300,135.112427
"2016-02-22",145.630005,146.300003,144.979996,145.679993,651800,135.839722
"2016-02-23",145.979996,147.070007,145.5,146.460007,1026700,136.567062
"2016-02-24",145,147.899994,144.729996,147.470001,938900,137.508865
"2016-02-25",147.740005,148.979996,146.889999,148.669998,826500,138.627747
"2016-02-26",149,150.169998,148.919998,149.639999,1228700,139.532227
"2016-02-29",149.289993,150.119995,147.229996,147.449997,1490400,137.490158
"2016-03-01",148.600006,150.119995,147.229996,150.119995,1418100,139.979813
"2016-03-02",149.820007,151.199997,149.25,150.720001,1151700,140.539291
"2016-03-03",150.649994,150.649994,148.029999,149.5,951900,139.401688
