"dates","KSU.Open","KSU.High","KSU.Low","KSU.Close","KSU.Volume","KSU.Adjusted"
"2014-09-09",116.120003,116.290001,115.07,115.529999,304800,106.345802
"2014-09-10",115.660004,115.75,114.540001,115.190002,513200,106.032845
"2014-09-11",114.610001,115.870003,114.410004,115.650002,551700,106.456284
"2014-09-12",115.830002,116.160004,114.879997,114.959999,624500,105.821129
"2014-09-15",115.07,115.529999,114.269997,115.279999,532100,106.115677
"2014-09-16",115.239998,119.25,114.559998,118.419998,1450100,109.006058
"2014-09-17",119.32,122.879997,119.32,121.739998,1490100,112.062134
"2014-09-18",121.82,122.449997,120.919998,121.860001,658300,112.172607
"2014-09-19",122.25,122.519997,120.830002,121.43,810900,111.776779
"2014-09-22",121.239998,121.940002,118.919998,119.660004,803300,110.147507
"2014-09-23",119.18,120.080002,118.93,119.110001,722900,109.641228
"2014-09-24",119.379997,121.040001,119.029999,120.949997,599200,111.33493
"2014-09-25",120.68,120.68,118.410004,119.059998,633000,109.595177
"2014-09-26",119.050003,120.75,118.629997,120.07,603000,110.524918
"2014-09-29",119.470001,121.809998,118.699997,121.690002,678600,112.016113
"2014-09-30",121.660004,123.949997,121.099998,121.199997,887900,111.565079
"2014-10-01",120.110001,120.230003,116.139999,116.860001,1434600,107.570076
"2014-10-02",116.75,118.809998,116.220001,118.57,827300,109.144157
"2014-10-03",119.68,122.940002,119.519997,122.029999,1040600,112.329079
"2014-10-06",123.019997,123.489998,120.5,120.550003,719800,110.966728
"2014-10-07",119.610001,119.800003,116.849998,116.959999,1116700,107.662132
"2014-10-08",116.639999,119.660004,115.199997,119.440002,832200,109.944969
"2014-10-09",119.040001,119.220001,115.209999,115.669998,874300,106.474655
"2014-10-10",115.599998,116.199997,112.529999,112.57,1295300,103.621124
"2014-10-13",116.660004,124.68,111.290001,111.550003,2199700,102.682213
"2014-10-14",112.900002,116.220001,112.349998,115.139999,1799200,105.986816
"2014-10-15",113.510002,115.720001,112.110001,115.57,1681900,106.382637
"2014-10-16",113.150002,118.279999,112.769997,116.410004,1498500,107.155853
"2014-10-17",119.139999,119.419998,113.910004,115.790001,1956900,106.585144
"2014-10-20",114.43,117.410004,114.339996,116.419998,1101800,107.165047
"2014-10-21",117.400002,120.110001,116.910004,120.110001,1195000,110.561714
"2014-10-22",119.889999,121.080002,116.660004,116.790001,1068900,107.50563
"2014-10-23",118.779999,120.610001,118.589996,119.720001,1000200,110.202713
"2014-10-24",120.339996,120.870003,118.889999,120.260002,641300,110.699776
"2014-10-27",120.099998,120.529999,118.730003,120.050003,725100,110.506477
"2014-10-28",120.269997,122.470001,120.269997,121.790001,743600,112.10817
"2014-10-29",122.139999,122.459999,119.480003,120.5,763300,110.920715
"2014-10-30",120.190002,121.980003,119.360001,120.790001,816500,111.187668
"2014-10-31",122.5,123.230003,121.279999,122.790001,745700,113.028671
"2014-11-03",122.730003,122.959999,120.769997,121.540001,728600,111.878029
"2014-11-04",120.800003,122.059998,120.230003,120.629997,534400,111.040398
"2014-11-05",121.080002,122.400002,120.099998,121.809998,645700,112.126579
"2014-11-06",122.400002,124.599998,122.099998,123.730003,616000,113.893936
"2014-11-07",124.209999,125.099998,122.660004,123.32,697300,113.516525
"2014-11-10",123.809998,125.440002,123.800003,124.75,588400,114.832863
"2014-11-11",124.93,126.489998,124.260002,124.839996,1100500,114.91571
"2014-11-12",124.25,125.309998,123.330002,123.550003,646000,113.728256
"2014-11-13",124.040001,124.830002,123.589996,124.620003,899000,114.713196
"2014-11-14",124.800003,126.080002,124.360001,125.879997,821600,115.873009
"2014-11-17",125.209999,125.379997,124.540001,124.800003,555600,114.878876
"2014-11-18",124.699997,125.379997,123.580002,123.720001,783400,113.884743
"2014-11-19",123.269997,123.559998,122.089996,122.919998,678600,113.148331
"2014-11-20",122.709999,124.730003,122.5,124.199997,659300,114.326576
"2014-11-21",125.339996,125.339996,123.639999,124.169998,727900,114.298965
"2014-11-24",124.639999,125.889999,124.370003,125.139999,577500,115.191864
"2014-11-25",125.540001,126.010002,125.309998,125.400002,704100,115.431183
"2014-11-26",125.269997,125.919998,124.839996,125.300003,395100,115.339127
"2014-11-28",125.610001,125.610001,118.620003,118.940002,1291800,109.484726
"2014-12-01",117.989998,118,111.349998,115.470001,2225000,106.290581
"2014-12-02",115.379997,119.080002,115.230003,119.050003,1760800,109.585983
"2014-12-03",119.300003,120.57,119.089996,120.239998,967300,110.681374
"2014-12-04",119.879997,120.480003,117.809998,118.449997,708900,109.033676
"2014-12-05",118.43,119.050003,116.93,117.300003,509100,107.975113
"2014-12-08",116.919998,116.940002,113.279999,114.25,820700,105.167564
"2014-12-09",111.93,115.330002,111.5,115.25,638600,106.088074
"2014-12-10",115.529999,115.739998,111.889999,112.239998,761700,103.317352
"2014-12-11",113.029999,113.540001,110.559998,111.870003,1154700,102.976768
"2014-12-12",110.599998,111.870003,109.57,109.620003,1054000,100.90564
"2014-12-15",110.660004,112.129997,109.800003,110.949997,1080200,102.129883
"2014-12-16",110.709999,114.599998,110.160004,111.410004,1248200,102.553352
"2014-12-17",112.540001,115.970001,110.919998,115.360001,1187500,106.189323
"2014-12-18",117.269997,118.019997,115.830002,118.019997,1120700,108.637856
"2014-12-19",118.739998,120.650002,117.309998,120.290001,1563300,110.727425
"2014-12-22",120.580002,122.860001,120.5,122.449997,908900,112.715698
"2014-12-23",122.599998,123.959999,122.290001,123.300003,600700,113.498146
"2014-12-24",123.379997,123.559998,122.279999,122.5,230000,112.761726
"2014-12-26",122.650002,123.419998,122.360001,122.410004,314900,112.678856
"2014-12-29",121.889999,123.879997,121.190002,123.75,531300,114.173477
"2014-12-30",123.309998,123.690002,122.489998,122.68,649400,113.18631
"2014-12-31",123.150002,123.669998,121.839996,122.029999,472000,112.586624
"2015-01-02",122.18,122.900002,119.040001,120.419998,806300,111.101204
"2015-01-05",119.099998,119.099998,115.150002,115.239998,910100,106.322067
"2015-01-06",115.309998,115.610001,111.690002,112.709999,1259800,103.987846
"2015-01-07",113.339996,114.610001,112.650002,113.269997,777400,104.504539
"2015-01-08",114.300003,115.260002,113.120003,115.099998,1249400,106.192886
"2015-01-09",115.860001,116.209999,114.160004,114.25,1140700,105.408676
"2015-01-12",113.68,114.150002,112.300003,113.300003,701000,104.532204
"2015-01-13",114.309998,114.709999,109.949997,111.489998,818900,102.862251
"2015-01-14",109.5,110.82,107.900002,110.059998,1356300,101.542923
"2015-01-15",110.5,110.949997,109.209999,109.230003,822600,100.777161
"2015-01-16",109.370003,110.57,108.980003,109.980003,906500,101.469109
"2015-01-20",110,111.269997,109.720001,110,1982800,101.487572
"2015-01-21",109.589996,111.839996,109.330002,110.620003,2099600,102.059593
"2015-01-22",112.32,114.769997,111.209999,113.699997,1689500,104.901222
"2015-01-23",110,111.18,107.529999,107.790001,4283800,99.448578
"2015-01-26",108.019997,112.440002,107.919998,110.470001,2209300,101.921196
"2015-01-27",108.709999,110.089996,108.300003,109.279999,1011000,100.823273
"2015-01-28",110.209999,110.559998,108.550003,109,1149700,100.564957
"2015-01-29",109.099998,111.07,108.620003,110.82,1269300,102.244102
"2015-01-30",110.160004,111.190002,109.32,110.089996,1373800,101.570602
"2015-02-02",110.349998,112.800003,110.18,112.730003,1053800,104.006302
"2015-02-03",113.199997,115.279999,112.879997,114.900002,933900,106.008369
"2015-02-04",113.839996,115.099998,113.389999,114.370003,818500,105.519386
"2015-02-05",115.050003,116.830002,114.730003,116.379997,817600,107.373848
"2015-02-06",116.470001,117.370003,115.919998,116.519997,530900,107.502998
"2015-02-09",115.720001,116.699997,114.970001,115.330002,550500,106.40509
"2015-02-10",115.989998,116.919998,114.639999,116.519997,552400,107.502998
"2015-02-11",116.410004,117,115.849998,116.360001,395300,107.355385
"2015-02-12",117.059998,118.129997,116.730003,117.989998,669500,108.859253
"2015-02-13",118.440002,119.400002,117.82,118.120003,579600,108.979195
"2015-02-17",117.489998,119.480003,117.059998,119.25,569200,110.021759
"2015-02-18",118.970001,119.75,118.300003,119.349998,544000,110.114014
"2015-02-19",118.57,119.779999,117.769997,117.919998,445100,108.794662
"2015-02-20",117.209999,118.150002,115.5,116.610001,1092200,107.586052
"2015-02-23",117.529999,120.629997,117.25,119.470001,1239300,110.224716
"2015-02-24",119.209999,119.940002,118.599998,119.5,596300,110.252388
"2015-02-25",119.93,120.449997,118.370003,118.599998,614200,109.422043
"2015-02-26",118.559998,119.190002,116.540001,117.080002,663000,108.019676
"2015-02-27",117.110001,117.550003,115.809998,115.839996,677000,106.875626
"2015-03-02",115.919998,117.209999,115.800003,117.029999,578700,107.973549
"2015-03-03",116.199997,116.360001,115.160004,115.82,779400,106.857201
"2015-03-04",115.620003,116.529999,114.720001,116.139999,648000,107.152412
"2015-03-05",116,116.68,114.919998,116.029999,482000,107.355965
"2015-03-06",114.870003,115.389999,113.300003,113.730003,586400,105.227943
"2015-03-09",113.540001,114.199997,113.110001,113.610001,756900,105.116875
"2015-03-10",112.75,113.790001,112.010002,113.169998,960600,104.709785
"2015-03-11",113.480003,114.839996,113.110001,114.510002,734900,105.949608
"2015-03-12",115.25,115.510002,114.699997,115.099998,443600,106.495476
"2015-03-13",115,115.839996,113.980003,114.43,774300,105.875587
"2015-03-16",115.230003,116.139999,114.769997,115.970001,451100,107.300453
"2015-03-17",115.050003,115.410004,114.400002,114.639999,626400,106.069885
"2015-03-18",114.400002,115.639999,113.050003,115.050003,700800,106.449249
"2015-03-19",114.400002,115.809998,114.290001,114.889999,429400,106.301224
"2015-03-20",115.510002,116.800003,115.150002,115.690002,894800,107.041382
"2015-03-23",111.699997,111.699997,105.769997,106.480003,4021500,98.519905
"2015-03-24",106.230003,106.690002,105.099998,105.099998,2209900,97.243057
"2015-03-25",105.129997,105.739998,103.339996,103.379997,1648800,95.651649
"2015-03-26",102.5,103.629997,102,103.120003,941100,95.411072
"2015-03-27",102.639999,103.309998,102.199997,102.959999,1171100,95.263039
"2015-03-30",103.5,103.809998,102.839996,103.309998,637000,95.586868
"2015-03-31",102.370003,102.610001,101.139999,102.080002,1053400,94.448822
"2015-04-01",101.989998,103.5,101.459999,102.980003,1197600,95.28154
"2015-04-02",102.970001,105.239998,102.669998,105,1171300,97.15052
"2015-04-06",104.510002,105.440002,104.360001,104.699997,1058100,96.872955
"2015-04-07",105.25,106.160004,104.889999,104.970001,604200,97.122787
"2015-04-08",104.940002,105.620003,104.279999,104.949997,605200,97.104286
"2015-04-09",104.669998,106.220001,104.43,106.029999,1067300,98.103539
"2015-04-10",106.449997,106.940002,105.449997,106.330002,1298100,98.381119
"2015-04-13",106.040001,106.620003,105.389999,105.540001,579700,97.650169
"2015-04-14",103.260002,105.779999,102.120003,105.599998,1056700,97.705688
"2015-04-15",106.230003,106.910004,105.5,105.959999,1180700,98.03878
"2015-04-16",105.690002,105.82,104.919998,105.129997,1192400,97.270798
"2015-04-17",104,104.93,103.940002,104.489998,1613800,96.678673
"2015-04-20",104.860001,108.290001,104.860001,107.370003,1244500,99.343376
"2015-04-21",104.93,106.110001,103.019997,105.169998,2121600,97.307831
"2015-04-22",104.699997,106.849998,104.519997,106.239998,1035200,98.297836
"2015-04-23",105.25,107.879997,104.699997,107,953400,99.00103
"2015-04-24",107.220001,107.739998,105.690002,106.5,723600,98.538399
"2015-04-27",106.599998,107.129997,105.959999,106.230003,615300,98.288574
"2015-04-28",106.059998,106.360001,104.839996,104.839996,748000,97.00251
"2015-04-29",104.5,105.260002,102.690002,103.160004,1339300,95.448112
"2015-04-30",102.559998,102.839996,101.919998,102.489998,1222800,94.828186
"2015-05-01",103.269997,104.220001,102.449997,103.699997,1214900,95.947739
"2015-05-04",103.889999,104.739998,103.199997,103.470001,662700,95.734917
"2015-05-05",103,103.839996,101.970001,102,882800,94.374786
"2015-05-06",102.129997,102.879997,101.519997,102.260002,1071500,94.615356
"2015-05-07",102.440002,102.75,101.489998,101.580002,1071600,93.986214
"2015-05-08",102.269997,103.050003,102,102.160004,1370300,94.52285
"2015-05-11",102,102.849998,100.650002,100.830002,1520200,93.292274
"2015-05-12",100.410004,100.5,98.410004,98.639999,2667500,91.266006
"2015-05-13",98.669998,99.099998,96.690002,97.110001,1922400,89.850372
"2015-05-14",95,96.43,92.629997,94.889999,6213100,87.796318
"2015-05-15",94.970001,95.599998,93.800003,95.269997,2514800,88.147926
"2015-05-18",94,94.970001,93.919998,94.650002,1506000,87.574287
"2015-05-19",95.029999,95.550003,94.389999,94.510002,1613800,87.44474
"2015-05-20",94.699997,95,93.370003,93.599998,1350800,86.602768
"2015-05-21",93.349998,97.120003,93.32,95.589996,2104900,88.443985
"2015-05-22",95.190002,95.419998,93.839996,93.910004,1598500,86.889595
"2015-05-26",94.120003,94.589996,93.449997,93.540001,1777900,86.547279
"2015-05-27",93.900002,95.110001,93.470001,94.5,1151800,87.435501
"2015-05-28",94.050003,94.050003,91.790001,92.400002,2447600,85.492477
"2015-05-29",92.18,92.260002,90.139999,90.5,3072500,83.734512
"2015-06-01",90.919998,92.610001,90.019997,92.519997,2500800,85.603508
"2015-06-02",92.360001,94.449997,91.900002,93.669998,2393700,86.667542
"2015-06-03",93.190002,94.589996,92.629997,94.080002,1830200,87.046867
"2015-06-04",93.050003,94.269997,92.760002,93.230003,1563300,86.564072
"2015-06-05",92.959999,94.449997,92.839996,94.160004,952800,87.427574
"2015-06-08",93.690002,94.370003,92.830002,93.120003,2263200,86.461929
"2015-06-09",93.239998,93.93,92.75,93.160004,1545400,86.499062
"2015-06-10",93.440002,93.540001,92.839996,92.93,1153600,86.285515
"2015-06-11",93.010002,95.879997,92.860001,94.760002,2128200,87.984657
"2015-06-12",94.290001,95.330002,93.540001,94.150002,1046600,87.418289
"2015-06-15",93.690002,94.650002,93.419998,93.860001,1218200,87.149025
"2015-06-16",93.910004,94.629997,93.419998,93.949997,885700,87.232574
"2015-06-17",94.040001,94.849998,93.690002,94.379997,805200,87.631836
"2015-06-18",94.760002,96.760002,94.169998,96.18,1169400,89.303123
"2015-06-19",96.199997,96.260002,94.849998,95.199997,1462400,88.393211
"2015-06-22",96.040001,96.709999,95.349998,95.760002,1053900,88.913162
"2015-06-23",95.769997,96.440002,95.300003,95.620003,936100,88.783203
"2015-06-24",95.360001,95.529999,92.230003,92.809998,1386900,86.17408
"2015-06-25",93.269997,93.57,92.160004,92.419998,929200,85.811981
"2015-06-26",92.449997,93.32,92.099998,92.949997,2290100,86.304085
"2015-06-29",92.220001,92.559998,90.720001,91,1317800,84.493523
"2015-06-30",91.489998,91.650002,90.339996,91.199997,1322100,84.679192
"2015-07-01",91.82,92.239998,91.010002,92.110001,1121200,85.524155
"2015-07-02",92.139999,92.510002,91.68,92.410004,641200,85.802681
"2015-07-06",91.610001,92.25,90.919998,91.650002,1030700,85.097046
"2015-07-07",92.690002,94.82,91.650002,94.400002,1999800,87.650414
"2015-07-08",93.330002,94.389999,92.169998,92.650002,1338900,86.025536
"2015-07-09",93.699997,94.089996,92.709999,93.25,1338600,86.582634
"2015-07-10",94.279999,94.720001,93.57,94.510002,1290300,87.752563
"2015-07-13",94.75,95.07,94.099998,94.099998,2633600,87.371857
"2015-07-14",94.230003,95.440002,93.339996,94.449997,1484300,87.696854
"2015-07-15",95.410004,95.410004,93.160004,93.389999,1702200,86.712624
"2015-07-16",93.209999,93.209999,92.089996,92.550003,2151400,85.932693
"2015-07-17",97.5,100.389999,96.800003,98.599998,4755200,91.550117
"2015-07-20",98.720001,99.110001,96.779999,97.400002,2752900,90.435913
"2015-07-21",96.209999,98.489998,95.949997,97.75,1743700,90.760864
"2015-07-22",97.639999,98.330002,96.290001,96.540001,1082500,89.637405
"2015-07-23",96,96.18,93.089996,93.360001,1377300,86.684769
"2015-07-24",93.370003,93.910004,92.400002,93,1300200,86.350502
"2015-07-27",92.870003,94.220001,92.230003,93.190002,1646000,86.526917
"2015-07-28",93.709999,98.290001,93.709999,97.75,2325400,90.760864
"2015-07-29",97.629997,101.239998,97.290001,101.089996,2308400,93.862083
"2015-07-30",100.410004,101.220001,99.910004,100.849998,1046800,93.639236
"2015-07-31",100.839996,101.230003,98.82,99.190002,953900,92.097931
"2015-08-03",99.349998,99.660004,96.879997,97.470001,1375300,90.500916
"2015-08-04",97.260002,98.050003,96.540001,97.970001,1290500,90.965141
"2015-08-05",98.559998,99.449997,97.389999,97.449997,1187600,90.482323
"2015-08-06",97.449997,97.529999,96,97.260002,853400,90.305946
"2015-08-07",96.970001,96.970001,95.650002,96,823100,89.136009
"2015-08-10",96.790001,100.290001,96.790001,99.730003,1415000,92.599342
"2015-08-11",99.25,99.25,97.900002,98.260002,1537500,91.234428
"2015-08-12",97.32,98.050003,95.839996,97.849998,1132300,90.853737
"2015-08-13",97.690002,98.349998,97.220001,97.779999,811900,90.788734
"2015-08-14",97.480003,99,97.190002,98.580002,688600,91.531532
"2015-08-17",98.230003,99.269997,97.559998,99.25,689300,92.153618
"2015-08-18",99.620003,99.989998,98.919998,99.440002,809300,92.330048
"2015-08-19",98.669998,99.160004,97.790001,98.029999,1105800,91.020859
"2015-08-20",98.029999,99.309998,95.25,95.279999,2089800,88.467476
"2015-08-21",94.57,95.120003,92.620003,92.790001,1713300,86.155525
"2015-08-24",88.239998,92.309998,87.949997,89.57,3668800,83.165764
"2015-08-25",92.190002,92.190002,86.379997,86.529999,2579900,80.343102
"2015-08-26",88.699997,89.620003,87.610001,89.459999,1858900,83.063614
"2015-08-27",91.18,94.080002,90.459999,93.269997,2481400,86.601219
"2015-08-28",93.019997,95.330002,92.879997,94.580002,1078200,87.81752
"2015-08-31",93.830002,94.120003,92.559998,92.739998,956100,86.109108
"2015-09-01",90.540001,91.150002,89.32,89.739998,1167900,83.323608
"2015-09-02",90.730003,91.489998,89.800003,91.470001,1033800,84.929893
"2015-09-03",91.900002,92.360001,90.949997,91.389999,1258100,84.855614
"2015-09-04",89.940002,91.120003,89.779999,90.339996,853600,83.880707
"2015-09-08",92.080002,93.300003,92,93.129997,722900,86.471207
"2015-09-09",93.650002,94.019997,91.970001,92.129997,788000,85.542709
"2015-09-10",91.860001,93.410004,91.720001,93.129997,961200,86.782059
"2015-09-11",92.599998,93.389999,91.769997,92.559998,1036900,86.250908
"2015-09-14",92.410004,93,92.059998,92.57,942200,86.260216
"2015-09-15",92.690002,94.5,91.989998,94.349998,1020700,87.918907
"2015-09-16",94.290001,96.360001,94.18,95.25,1527000,88.757553
"2015-09-17",95.339996,98.669998,95.029999,96.660004,1818400,90.071442
"2015-09-18",95.32,96.419998,94.150002,94.529999,1622600,88.086647
"2015-09-21",95,96.519997,94.449997,94.800003,670000,88.338226
"2015-09-22",93.599998,93.660004,91.260002,91.800003,1253200,85.542717
"2015-09-23",91.839996,92.139999,90.629997,91.510002,862500,85.272484
"2015-09-24",90.5,91.040001,89.650002,90.300003,1313000,84.144966
"2015-09-25",91.07,91.800003,90.199997,91.029999,2393300,84.82518
"2015-09-28",90.57,91.349998,88.449997,88.839996,2053400,82.784485
"2015-09-29",89,89.349998,87.599998,88.150002,1181500,82.141502
"2015-09-30",89.269997,90.949997,89.269997,90.879997,1509600,84.685417
"2015-10-01",91.550003,93.220001,91.290001,93.190002,1997700,86.837967
"2015-10-02",91.589996,94.230003,91.279999,94.169998,1066000,87.75116
"2015-10-05",94.5,95.860001,94.389999,95.620003,1122800,89.102341
"2015-10-06",95.449997,96.32,94.940002,95.669998,708000,89.148918
"2015-10-07",96.300003,97.910004,95.150002,96.730003,1482600,90.13665
"2015-10-08",96.510002,98.809998,96.290001,98.459999,1136900,91.748749
"2015-10-09",98.75,100.400002,97.489998,97.949997,1769600,91.273506
"2015-10-12",97.629997,98.190002,95.690002,97.980003,1510300,91.301476
"2015-10-13",96.720001,97.82,96.080002,96.169998,856700,89.614838
"2015-10-14",95.800003,96.82,94.57,96.370003,1821700,89.801201
"2015-10-15",97.160004,98.519997,96.459999,98,1421800,91.320107
"2015-10-16",95.230003,95.230003,86.400002,87.370003,8331800,81.414673
"2015-10-19",86.75,88.370003,85.75,86.669998,3682000,80.762383
"2015-10-20",86.660004,88.980003,85.800003,88.660004,2540300,82.616745
"2015-10-21",88.949997,89.25,87.300003,87.410004,2060700,81.451942
"2015-10-22",87.510002,88.510002,85.870003,86.150002,3720700,80.27784
"2015-10-23",86.540001,86.949997,84.32,86.129997,3025900,80.259186
"2015-10-26",85.82,87.160004,85.75,85.900002,1323500,80.044853
"2015-10-27",85.209999,85.269997,81.540001,82.129997,3080300,76.531837
"2015-10-28",83.339996,84.160004,82.860001,83.610001,1702300,77.910965
"2015-10-29",83.480003,84.330002,83.110001,84.110001,1338400,78.376869
"2015-10-30",84.309998,84.370003,82.639999,82.760002,1923100,77.118904
"2015-11-02",82.769997,84.919998,82.470001,84.68,1898900,78.90802
"2015-11-03",84.830002,86.839996,84.639999,86.580002,2444600,80.678528
"2015-11-04",86.660004,87.43,85.82,87.080002,2062100,81.144432
"2015-11-05",87.07,90.440002,86.300003,88.540001,3606900,82.504921
"2015-11-06",87.989998,89.400002,87.449997,87.650002,1815300,81.675583
"2015-11-09",87.389999,91.75,86.019997,89.82,3399500,83.697662
"2015-11-10",89.75,90.449997,88.93,89.529999,1826000,83.427437
"2015-11-11",89.93,90.120003,88.099998,88.82,940700,82.765831
"2015-11-12",88.029999,88.830002,87.160004,87.720001,1271000,81.740807
"2015-11-13",87.099998,88.279999,87.050003,87.449997,1153500,81.489204
"2015-11-16",87.349998,88.629997,86.5,87.970001,894900,81.973778
"2015-11-17",87.949997,88.949997,86.010002,88.209999,1187700,82.197433
"2015-11-18",89.620003,92.510002,89.459999,92.370003,3558000,86.073875
"2015-11-19",92.529999,94.120003,91.849998,93.650002,2195900,87.266632
"2015-11-20",94.120003,94.769997,92.739998,93.529999,1200900,87.154793
"2015-11-23",93.089996,93.739998,91.730003,91.809998,1264800,85.55204
"2015-11-24",91.5,92.269997,91.370003,91.410004,1001100,85.179298
"2015-11-25",91.410004,92.110001,91.089996,91.389999,1025100,85.16066
"2015-11-27",91.650002,92.720001,91.150002,92.260002,320400,85.971352
"2015-11-30",92.440002,92.709999,90.739998,90.919998,936900,84.722687
"2015-12-01",91.019997,91.970001,90.660004,91.629997,830300,85.384285
"2015-12-02",91.18,91.18,84.059998,85.120003,4257700,79.318031
"2015-12-03",84.970001,85.489998,81.540001,82.690002,3586700,77.05368
"2015-12-04",81.75,82.410004,80.610001,81.980003,2732600,76.392082
"2015-12-07",81.57,81.959999,79.370003,79.470001,2003200,74.053146
"2015-12-08",78.360001,78.360001,76.639999,76.709999,2369800,71.481285
"2015-12-09",76.360001,77.389999,75.139999,76.110001,2082400,70.922173
"2015-12-10",76.089996,76.82,74.519997,74.690002,2360300,69.598976
"2015-12-11",74.220001,75.68,74,74.629997,1891700,69.543076
"2015-12-14",74.5,75.349998,73.25,74.080002,1353000,69.030548
"2015-12-15",74.360001,74.900002,73.040001,73.720001,2441800,68.695107
"2015-12-16",73.949997,76.050003,73.599998,75.839996,1799200,70.670586
"2015-12-17",75.779999,76.410004,71.849998,71.919998,2205300,67.017776
"2015-12-18",71.389999,71.57,69.790001,70.010002,5897900,65.237938
"2015-12-21",70.690002,71,69.699997,70.129997,2177600,65.349777
"2015-12-22",70.599998,72.379997,70.18,71.889999,1610300,66.989822
"2015-12-23",72.300003,74.190002,72.010002,73.879997,1733200,68.844177
"2015-12-24",73.68,74.339996,73.269997,73.769997,715400,68.741669
"2015-12-28",73.519997,74.040001,72.900002,73.540001,1540700,68.527351
"2015-12-29",73.410004,74.860001,73.300003,74.410004,1366700,69.650597
"2015-12-30",73.93,74.900002,73.349998,74.269997,1108200,69.519547
"2015-12-31",73.57,75.989998,73.529999,74.669998,1329700,69.893967
"2016-01-04",73.18,74.580002,72.870003,73.720001,2812300,69.004753
"2016-01-05",74.029999,74.360001,73.18,73.980003,1616100,69.2481
"2016-01-06",73.18,74,70.389999,70.580002,2787300,66.065575
"2016-01-07",69.480003,70.440002,69.029999,69.169998,2585100,64.745773
"2016-01-08",69.440002,70.410004,68.809998,69.730003,1274400,65.269943
"2016-01-11",70.010002,70.540001,68.660004,69.769997,1635300,65.307388
"2016-01-12",70.300003,71.43,69.519997,71.269997,1185100,66.711418
"2016-01-13",71.489998,71.620003,67.739998,68.360001,1515300,63.987572
"2016-01-14",68.449997,69.440002,67.309998,68.419998,1969800,64.043709
"2016-01-15",66.300003,68.059998,66.300003,67.660004,1342200,63.332352
"2016-01-19",68.629997,68.629997,65.389999,65.879997,1774700,61.666187
"2016-01-20",64.599998,65.370003,62.209999,64.349998,3016800,60.234051
"2016-01-21",63.48,65.029999,62.200001,64.540001,3505100,60.411896
"2016-01-22",70.279999,72.209999,66.059998,67.410004,4636700,63.09832
"2016-01-25",67.129997,67.18,64.620003,65.199997,1939700,61.029694
"2016-01-26",65.849998,68.110001,65.470001,67.470001,1141100,63.154507
"2016-01-27",67.639999,68.800003,66.669998,67.059998,842400,62.77071
"2016-01-28",68.220001,69.919998,67.959999,69.349998,1708700,64.914253
"2016-01-29",69.639999,71.760002,69.080002,70.879997,1128200,66.346367
"2016-02-01",70,72.519997,69.860001,72.269997,1666600,67.647476
"2016-02-02",71.410004,71.82,69.940002,69.989998,1550500,65.513306
"2016-02-03",70.739998,71.389999,69.599998,71.349998,1115200,66.786324
"2016-02-04",71.32,76.330002,71.32,75.68,2661900,70.839363
"2016-02-05",75.529999,76.510002,74.860001,75.709999,1682900,70.867447
"2016-02-08",74.620003,77.82,73.5,77.260002,2221800,72.318306
"2016-02-09",76.489998,79.57,76.019997,78.589996,2860900,73.563232
"2016-02-10",79.029999,79.580002,77.269997,78.25,2267600,73.244987
"2016-02-11",76.849998,78.080002,75.370003,77.540001,2730100,72.580429
"2016-02-12",78.779999,79.970001,77.5,79.400002,1480500,74.321434
"2016-02-16",80.300003,81.18,79.019997,80.629997,1172600,75.472748
"2016-02-17",81.169998,82.739998,80.980003,82.669998,1718100,77.382271
"2016-02-18",82.330002,82.410004,80.010002,80.5,1683000,75.351074
"2016-02-19",80.190002,82.809998,79.610001,82.709999,2048800,77.419708
"2016-02-22",83.5,84.760002,82.699997,83.010002,1685000,77.700546
"2016-02-23",81.739998,82.629997,80.150002,81.300003,1607900,76.099884
"2016-02-24",80.330002,81.400002,79.07,81.169998,1758600,75.97821
"2016-02-25",81.410004,82.459999,79.879997,82.339996,1458800,77.073372
"2016-02-26",83.599998,85.269997,82.699997,83.93,1475500,78.561699
"2016-02-29",83.720001,83.970001,81.540001,81.709999,1510900,76.483681
"2016-03-01",82.519997,84.879997,82.040001,84.379997,1366500,78.982895
"2016-03-02",84.489998,85.620003,84.029999,85.550003,1428300,80.078056
"2016-03-03",85.440002,86.68,84.489998,86.419998,1500200,80.892441
"2016-03-04",86.25,88,85.589996,86.650002,2579100,81.107712
"2016-03-07",86.07,86.550003,84.809998,86.529999,1726500,80.995377
"2016-03-08",86.120003,87.029999,83.290001,83.790001,1549700,78.430641
"2016-03-09",84.470001,85.080002,82.989998,83.440002,1285600,78.103035
"2016-03-10",83.779999,85.300003,81.43,82.43,1936700,77.464005
"2016-03-11",83.139999,85.410004,82.739998,85.32,1097500,80.179863
"2016-03-14",85,86.43,84.589996,86.040001,1593200,80.856514
"2016-03-15",84.940002,85,82.809998,84.599998,1339200,79.503242
"2016-03-16",84.559998,85.599998,83.559998,84.919998,855000,79.803978
"2016-03-17",85.139999,87.459999,84.230003,87.349998,1405600,82.087585
"2016-03-18",87.370003,88.839996,87.269997,87.510002,2178900,82.237953
"2016-03-21",87.510002,88,86.349998,86.519997,1089400,81.307587
"2016-03-22",85.849998,86.139999,85.059998,85.449997,1158900,80.302032
"2016-03-23",85.309998,86.230003,84.599998,85.349998,842300,80.208069
