"dates","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"2014-05-01",128.740005,129.600006,128.270004,128.460007,2804100,110.410347
"2014-05-02",128.699997,130.399994,128.610001,129.940002,3762900,111.682373
"2014-05-05",129,132.380005,128.949997,131.960007,4026500,113.418571
"2014-05-06",131.75,131.919998,130.699997,130.830002,4032000,112.447334
"2014-05-07",130.770004,131.100006,129.199997,130.350006,2900600,112.663406
"2014-05-08",130.169998,131.270004,130.169998,130.570007,2988700,112.853592
"2014-05-09",130.259995,131.330002,129.880005,131.100006,2543800,113.311661
"2014-05-12",131.820007,132.990005,131.639999,132.600006,3288500,114.608109
"2014-05-13",133.009995,133.830002,132.860001,133.449997,3132200,115.342781
"2014-05-14",133.800003,133.970001,132.690002,132.990005,2883900,114.945206
"2014-05-15",132.699997,132.860001,130.559998,131.210007,3596800,113.406708
"2014-05-16",131.309998,131.710007,130.029999,130.809998,2963300,113.060989
"2014-05-19",130.419998,132.070007,130.350006,131.350006,2103100,113.52771
"2014-05-20",130.940002,131.600006,129.070007,129.580002,2995800,111.997879
"2014-05-21",130.429993,131.429993,130.039993,130.960007,2476100,113.190659
"2014-05-22",131.660004,132.479996,131.270004,131.839996,2370700,113.951256
"2014-05-23",132,132.580002,131.929993,132.410004,1956200,114.443878
"2014-05-27",133.089996,134.210007,132.869995,134.169998,3085500,115.965103
"2014-05-28",134.169998,135.149994,134.169998,134.330002,2609400,116.103378
"2014-05-29",134.710007,135.199997,134.429993,135.139999,2234100,116.803467
"2014-05-30",134.669998,135.440002,134.039993,135.25,2760300,116.89856
"2014-06-02",135.5,136.029999,134.770004,135.899994,2629900,117.460373
"2014-06-03",135.800003,136.529999,135.619995,135.880005,2468800,117.443054
"2014-06-04",135.539993,135.550003,134.589996,135.330002,2601900,116.967705
"2014-06-05",135.649994,137.380005,135.649994,136.820007,3489900,118.255516
"2014-06-06",137.389999,138.25,137.119995,138.25,2710900,119.491501
"2014-06-09",138.25,138.389999,137.5,137.960007,2585000,119.240837
"2014-06-10",137.589996,137.75,136.289993,137.25,2370200,118.62719
"2014-06-11",135.25,135.529999,133.820007,134.100006,5558000,115.904587
"2014-06-12",133.860001,134.169998,131.639999,132.190002,3826100,114.253754
"2014-06-13",132.529999,132.949997,131.550003,132.289993,2376600,114.340179
"2014-06-16",132.199997,133.130005,131.649994,132.539993,2163800,114.556259
"2014-06-17",132.100006,133.050003,131.720001,132.449997,2223200,114.478455
"2014-06-18",132.610001,132.669998,131.029999,132.479996,2859000,114.504395
"2014-06-19",132.479996,132.929993,131.800003,132.820007,2794900,114.798271
"2014-06-20",133.479996,134.080002,132.089996,132.100006,8083500,114.175972
"2014-06-23",132.320007,132.529999,130.649994,130.850006,4433000,113.095581
"2014-06-24",130.5,131.240005,129,129.149994,4319800,111.626228
"2014-06-25",129.039993,129.139999,126.279999,127.059998,7929700,109.819809
"2014-06-26",127.410004,128.440002,126.360001,128.020004,3929100,110.649567
"2014-06-27",128.070007,128.779999,127.559998,128.539993,3687900,111.098991
"2014-06-30",127.910004,127.910004,126.199997,127.230003,5712900,109.966759
"2014-07-01",127.660004,128.330002,127.360001,128.149994,3772500,110.761917
"2014-07-02",128.149994,128.5,127.339996,127.620003,2859000,110.30381
"2014-07-03",127.989998,128.619995,127.699997,128.509995,1997500,111.073067
"2014-07-07",128.100006,129.5,127.769997,129.089996,3157000,111.574379
"2014-07-08",128.889999,128.970001,125.919998,126.790001,5724300,109.586464
"2014-07-09",128.309998,128.320007,125.910004,126.790001,8023900,109.586464
"2014-07-10",125.540001,127.629997,125.120003,126.790001,3936900,109.586464
"2014-07-11",127.18,128.240005,126.360001,128.089996,3193100,110.71006
"2014-07-14",128.910004,130.580002,128.759995,129.520004,5267500,111.94603
"2014-07-15",130.309998,130.309998,128.339996,129.100006,4916100,111.583031
"2014-07-16",129.559998,129.559998,127.139999,127.419998,5260800,110.130966
"2014-07-17",127.209999,128.179993,125.790001,125.879997,5292900,108.799911
"2014-07-18",126.379997,127.82,126.25,127.639999,3103300,110.321121
"2014-07-21",127.300003,128.419998,126.769997,128.300003,2738700,110.891571
"2014-07-22",128.990005,130.009995,128.580002,129.740005,5102200,112.136192
"2014-07-23",127.790001,128.399994,126.019997,126.709999,12326300,109.517296
"2014-07-24",125.919998,126.050003,124,124.400002,10307200,107.520729
"2014-07-25",124.480003,124.529999,122.410004,123.199997,6121400,106.483559
"2014-07-28",123.440002,124.559998,122.160004,123.059998,4982400,106.362534
"2014-07-29",123.309998,123.629997,122.199997,122.32,4101900,105.722969
"2014-07-30",123.199997,123.800003,121.760002,122.290001,4042900,105.697021
"2014-07-31",121.470001,122.050003,120.410004,120.480003,5588800,104.132614
"2014-08-01",120.449997,121.709999,119.639999,120.379997,5852700,104.046181
"2014-08-04",120.800003,121.190002,119.769997,119.93,4671100,103.657257
"2014-08-05",119.669998,121.980003,119.660004,121.269997,6097900,104.815437
"2014-08-06",119.32,119.360001,117.870003,118.339996,6239700,102.902412
"2014-08-07",119,120.220001,118.870003,119.839996,4641800,104.206741
"2014-08-08",119.800003,120.650002,119.279999,120.629997,4348900,104.893692
"2014-08-11",121.150002,121.760002,120.75,120.800003,2807900,105.041512
"2014-08-12",120.510002,120.940002,120.010002,120.470001,2303500,104.754562
"2014-08-13",120.669998,122.230003,120.629997,121.980003,2641100,106.067596
"2014-08-14",122.199997,124.690002,122.160004,124.110001,4825100,107.919724
"2014-08-15",124.5,124.5,122.150002,123.160004,4570000,107.093643
"2014-08-18",123.580002,125.239998,123.57,124.980003,4196900,108.676224
"2014-08-19",125.220001,125.790001,125.110001,125.580002,2988300,109.19796
"2014-08-20",125.889999,127.709999,125.580002,127.349998,4331300,110.737076
"2014-08-21",127.540001,127.779999,126.739998,127.5,2522300,110.8675
"2014-08-22",127.330002,127.800003,126.959999,127.459999,2394700,110.832703
"2014-08-25",128.080002,128.490005,127.779999,128.330002,2307100,111.589211
"2014-08-26",128.690002,129.130005,128.309998,128.600006,2329000,111.823997
"2014-08-27",128.770004,128.990005,127.949997,128.199997,3075200,111.476181
"2014-08-28",127.339996,127.75,126.720001,127.110001,3070300,110.528358
"2014-08-29",127.349998,127.349998,126.050003,126.800003,3032700,110.258804
"2014-09-02",125.620003,126.260002,124.57,125.480003,4576000,109.111008
"2014-09-03",125.459999,126.239998,125.199997,125.940002,3966500,109.510979
"2014-09-04",126.379997,126.75,125.260002,125.459999,2975300,109.093613
"2014-09-05",125.43,125.550003,124.099998,124.690002,4913800,108.424065
"2014-09-08",125.900002,128.25,125.900002,127.980003,6103500,111.284889
"2014-09-09",127.809998,128.679993,127.620003,128.210007,4866400,111.484879
"2014-09-10",128.470001,128.470001,127.480003,128.220001,3068200,111.493553
"2014-09-11",127.82,127.989998,127.199997,127.639999,1988200,110.989235
"2014-09-12",127.489998,127.559998,126.610001,126.949997,3107300,110.389221
"2014-09-15",126.919998,126.949997,125.690002,126.309998,3261700,109.832733
"2014-09-16",126.199997,127.699997,125.720001,127.32,3377500,110.710968
"2014-09-17",128.25,128.380005,127.199997,127.760002,3135300,111.093582
"2014-09-18",128,128.899994,128,128.580002,2721800,111.806595
"2014-09-19",129.270004,129.699997,128.919998,129.350006,5635700,112.476151
"2014-09-22",129.369995,129.869995,128.460007,128.610001,2890300,111.832703
"2014-09-23",128.279999,128.539993,127.029999,127.379997,2963100,110.763138
"2014-09-24",127.459999,128.800003,127.230003,128.580002,2891400,111.806595
"2014-09-25",128.309998,128.490005,127.010002,127.139999,2913100,110.554466
"2014-09-26",127.190002,129,126.959999,128.690002,2524100,111.90226
"2014-09-29",127.209999,129.529999,127,128.770004,3484900,111.971832
"2014-09-30",128.570007,129.389999,127.309998,127.379997,4000200,110.763138
"2014-10-01",127.370003,127.370003,124.309998,124.669998,5265200,108.406662
"2014-10-02",124.400002,125.550003,123.839996,124.169998,3204500,107.971893
"2014-10-03",124.660004,126.870003,124.660004,126.360001,3075900,109.876213
"2014-10-06",127.089996,127.190002,125.379997,126.260002,2681000,109.789253
"2014-10-07",125.519997,125.519997,123.290001,123.32,3554900,107.232796
"2014-10-08",123.470001,125.089996,122.150002,124.980003,3610300,108.676224
"2014-10-09",124.720001,124.75,122.309998,122.760002,4874700,106.745819
"2014-10-10",122.870003,123.360001,121.5,121.5,4214200,105.6502
"2014-10-13",122.050003,123.190002,120.260002,120.449997,3878600,104.737175
"2014-10-14",121.839996,123.370003,120.720001,122.290001,3768200,106.337135
"2014-10-15",121.059998,121.120003,116.32,120.190002,7819000,104.511101
"2014-10-16",118.910004,121.300003,118.389999,120.290001,4492500,104.598038
"2014-10-17",122.050003,123.870003,121.779999,123.239998,4872400,107.1632
"2014-10-20",123.389999,124.720001,123,124.309998,3676300,108.093628
"2014-10-21",125.209999,127.239998,124.93,127.120003,5204500,110.537064
"2014-10-22",127.989998,128,121.339996,121.449997,13844400,105.60672
"2014-10-23",121.269997,122.879997,121.059998,122.029999,7799700,106.111061
"2014-10-24",122.199997,122.839996,121.260002,122.239998,4013300,106.293671
"2014-10-27",122.129997,122.230003,121.260002,122.120003,2940300,106.189316
"2014-10-28",122.5,123.790001,121.959999,123.610001,4159000,107.48494
"2014-10-29",124.480003,124.480003,122.559998,123.080002,3241700,107.024078
"2014-10-30",122.519997,124.120003,122.010002,123.82,2569900,107.667542
"2014-10-31",125.029999,125.889999,124.730003,124.910004,4665300,108.615364
"2014-11-03",125.349998,126.25,124.889999,126.029999,3902700,109.589256
"2014-11-04",125.940002,126.709999,125.260002,125.839996,3684600,109.424042
"2014-11-05",126.010002,126.25,124.199997,124.220001,3334000,108.64563
"2014-11-06",124.480003,124.800003,123.370003,124.580002,2341900,108.960495
"2014-11-07",124.93,124.940002,124.169998,124.449997,2366700,108.846794
"2014-11-10",124.870003,124.989998,123.800003,124.639999,2622700,109.012978
"2014-11-11",124.580002,125.730003,124.449997,125.360001,3053500,109.6427
"2014-11-12",124.510002,126.190002,124.470001,125.870003,3075000,110.08876
"2014-11-13",125.739998,128.960007,125.739998,128.529999,5813900,112.415237
"2014-11-14",128.529999,129.779999,127.849998,128.860001,6235600,112.703888
"2014-11-17",128.699997,129.169998,127.550003,128.419998,3752900,112.319038
"2014-11-18",128.550003,131.330002,128.039993,130.660004,5701200,114.278206
"2014-11-19",130.589996,132.740005,130.25,131.610001,5037600,115.109077
"2014-11-20",130.940002,132.399994,130.710007,131.699997,4052800,115.187813
"2014-11-21",132.720001,133.360001,132.509995,132.779999,4227100,116.132401
"2014-11-24",133.449997,134.740005,133.440002,134.610001,4161500,117.732964
"2014-11-25",134.740005,135.600006,134.740005,134.809998,4301600,117.907883
"2014-11-26",134.949997,135.300003,134.389999,134.779999,2660100,117.88163
"2014-11-28",135.509995,135.779999,134.039993,134.360001,2090000,117.514297
"2014-12-01",134.309998,134.399994,132.199997,132.389999,3473700,115.791298
"2014-12-02",132.5,132.960007,131.75,132.279999,2904900,115.695084
"2014-12-03",132.649994,133.279999,131.429993,131.970001,4627500,115.423965
"2014-12-04",131.970001,132.520004,130.919998,131.320007,2785500,114.855453
"2014-12-05",131.720001,132.619995,131.529999,132.210007,2580200,115.633858
"2014-12-08",132.020004,132.070007,129.869995,130.279999,2862400,113.945831
"2014-12-09",128.559998,129.720001,127.739998,129.660004,3084600,113.40358
"2014-12-10",128.809998,128.979996,124.540001,124.639999,6651700,109.012978
"2014-12-11",125.220001,125.650002,123,123.370003,6702100,107.902214
"2014-12-12",122.239998,122.269997,120.580002,120.769997,6661100,105.628181
"2014-12-15",121.400002,122.879997,120.599998,122.080002,6238800,106.773933
"2014-12-16",125.040001,125.540001,123.910004,124.25,7919900,108.671867
"2014-12-17",124.279999,125.379997,123.419998,125.059998,6726500,109.38031
"2014-12-18",127.129997,127.349998,124.769997,125.669998,6485900,109.913811
"2014-12-19",125.629997,127.419998,125.5,126.230003,7680800,110.403618
"2014-12-22",126.730003,128.539993,126.730003,128.220001,3189300,112.144112
"2014-12-23",129.039993,130.649994,128.649994,130.029999,4028900,113.72718
"2014-12-24",130.300003,132.330002,130.169998,131.240005,2116900,114.785477
"2014-12-26",131.289993,131.929993,130.229996,131.630005,2242900,115.126602
"2014-12-29",131.720001,132.729996,131.169998,132.289993,2718400,115.703819
"2014-12-30",132,132.279999,131.520004,131.830002,2447700,115.301514
"2014-12-31",132.25,132.300003,129.860001,129.979996,2712400,113.683449
"2015-01-02",131.070007,131.839996,129.089996,129.949997,4294200,113.657227
"2015-01-05",129.660004,129.919998,128.610001,129.050003,5024800,112.870056
"2015-01-06",129.050003,129.619995,126.18,127.529999,4992800,111.540627
"2015-01-07",128.740005,129.970001,128.720001,129.509995,3573200,113.272369
"2015-01-08",130.600006,131.990005,130.399994,131.800003,4503400,115.275284
"2015-01-09",131.589996,132.259995,130.929993,131.539993,3056400,115.047859
"2015-01-12",132.240005,132.259995,129.949997,130.869995,3552700,114.461853
"2015-01-13",132,133.910004,130.169998,131.169998,3441700,114.724236
"2015-01-14",129.029999,131.289993,128.949997,130.380005,3559500,114.033302
"2015-01-15",130.25,131.830002,129.699997,130.139999,3902000,113.823395
"2015-01-16",129.75,131.020004,129.110001,130.779999,4425600,114.383148
"2015-01-20",131.449997,132,129.449997,131.220001,3143700,114.767998
"2015-01-21",130.869995,132.869995,130.570007,132.410004,2898000,115.808807
"2015-01-22",133.380005,136.210007,133.050003,135.639999,4971300,118.63382
"2015-01-23",135.570007,135.779999,134.600006,134.619995,3828300,117.741676
"2015-01-26",135,135.25,133.529999,134.070007,3900500,117.260658
"2015-01-27",132.399994,132.990005,130.740005,132.479996,5243900,115.869995
"2015-01-28",136.300003,141.889999,135.919998,139.639999,14355100,122.132339
"2015-01-29",139.690002,148.25,139.630005,147.779999,15161700,129.25174
"2015-01-30",146.220001,146.850006,144.369995,145.369995,11271100,127.143906
"2015-02-02",143.720001,146.589996,143.050003,146.259995,6790900,127.922302
"2015-02-03",146.369995,148,146.179993,147.339996,5978200,128.866913
"2015-02-04",145.970001,148.389999,145.929993,147.220001,4766200,128.761948
"2015-02-05",147.259995,148.869995,146.460007,148.600006,4252600,129.968933
"2015-02-06",148.619995,148.889999,147.699997,148,4398800,129.444168
"2015-02-09",146.160004,148.160004,145.630005,147.580002,4202900,129.076828
"2015-02-10",148.199997,148.710007,147.5,148.039993,4034900,129.479126
"2015-02-11",147.509995,148.380005,147.089996,147.919998,3272700,130.174332
"2015-02-12",148.259995,148.570007,147.679993,148.089996,2998900,130.323959
"2015-02-13",147.979996,149.839996,147.639999,149.729996,3418600,131.767212
"2015-02-17",148.720001,149.960007,148.520004,149.919998,3622400,131.934448
"2015-02-18",149.699997,151.619995,149.369995,151.169998,3722100,133.03447
"2015-02-19",151.050003,154.240005,151,153.75,4384000,135.304962
"2015-02-20",153.800003,158.830002,153.800003,158.309998,9366000,139.317902
"2015-02-23",155,155.919998,153.360001,154.740005,8653700,136.176193
"2015-02-24",153.5,154.779999,153.210007,154.380005,4391700,135.859375
"2015-02-25",154.309998,154.740005,152.139999,153.009995,4800500,134.653732
"2015-02-26",152.309998,152.380005,150.809998,151.729996,5149300,133.527283
"2015-02-27",151,151.889999,150.449997,150.850006,4330700,132.752869
"2015-03-02",150.850006,154.149994,150.75,153.800003,4622800,135.348984
"2015-03-03",154.710007,156.910004,154.169998,155.570007,8656600,136.90657
"2015-03-04",154.619995,155.220001,154,154.350006,4476200,135.832962
"2015-03-05",154.860001,155.979996,154.309998,154.470001,3327200,135.938568
"2015-03-06",153.919998,155.029999,152.809998,153.119995,3556200,134.750519
"2015-03-09",153.300003,155.610001,153.149994,154.75,3433000,136.184998
"2015-03-10",153.300003,154.130005,152.419998,152.419998,3839600,134.134476
"2015-03-11",152.509995,152.690002,151.169998,151.169998,3395400,133.03447
"2015-03-12",151.279999,152.919998,151.279999,152.039993,2965100,133.800095
"2015-03-13",151.889999,152.389999,149.789993,151.570007,3569600,133.386505
"2015-03-16",152.389999,154.190002,152.270004,153.669998,2742900,135.234558
"2015-03-17",152.880005,155,152.729996,154.509995,2927200,135.973785
"2015-03-18",154.039993,155.990005,152.110001,155.729996,4053600,137.047379
"2015-03-19",154.910004,155.330002,153.660004,154.110001,2539000,135.621796
"2015-03-20",155.039993,155.490005,154.479996,154.5,4464300,135.964996
"2015-03-23",154.979996,154.979996,152.809998,152.809998,3029700,134.477737
"2015-03-24",151.960007,152.619995,151.350006,151.649994,3319300,133.456863
"2015-03-25",151.399994,152.039993,148.130005,148.229996,3747900,130.447159
"2015-03-26",147.830002,148.850006,145.960007,148.169998,3627400,130.394379
"2015-03-27",148.589996,149.309998,147.490005,148.850006,2600300,130.992767
"2015-03-30",150.080002,153.169998,149.979996,152.699997,3738700,134.38092
"2015-03-31",152.229996,152.25,149.940002,150.080002,2975600,132.075241
"2015-04-01",149.970001,150.020004,146.820007,148.639999,4167600,130.807983
"2015-04-02",149.139999,150.5,148.309998,149.279999,2934200,131.371216
"2015-04-06",148.149994,151.449997,148,150.929993,3371500,132.823212
"2015-04-07",151.270004,153.5,151.139999,152.320007,4299500,134.046494
"2015-04-08",152.190002,153.5,152.190002,153.360001,2763400,134.961731
"2015-04-09",152.619995,153.669998,151.630005,153.419998,3966800,135.014526
"2015-04-10",153.550003,154.960007,153.25,154.380005,3183000,135.859375
"2015-04-13",153.789993,155.5,152.960007,153.240005,3034000,134.856094
"2015-04-14",152.929993,153.539993,151.589996,153.210007,2845800,134.829742
"2015-04-15",154.369995,154.369995,152.210007,152.429993,3687400,134.14328
"2015-04-16",151.660004,152.529999,151.050003,151.970001,2559900,133.738495
"2015-04-17",150.880005,151.429993,149.440002,149.600006,4671600,131.652832
"2015-04-20",151.059998,153.550003,151.009995,152.669998,3169100,134.354507
"2015-04-21",153.509995,154.089996,152,153.330002,3772900,134.935349
"2015-04-22",152.360001,153,148.850006,151.190002,8468900,133.052078
"2015-04-23",150.830002,150.830002,149.729996,149.869995,4080800,131.890427
"2015-04-24",149.539993,149.860001,148.020004,148.399994,4889200,130.596771
"2015-04-27",148.589996,149,147.710007,147.800003,4603500,130.068787
"2015-04-28",147.899994,148.369995,146.009995,147.509995,4352900,129.813538
"2015-04-29",147.070007,147.460007,145.899994,146.149994,4761700,128.61673
"2015-04-30",145.25,145.940002,142.75,143.339996,4925300,126.143806
"2015-05-01",144.410004,145.070007,143.839996,144.669998,3556800,127.31427
"2015-05-04",143.850006,144.789993,143.179993,144.020004,8977500,126.742249
"2015-05-05",143.759995,144.699997,142.270004,142.910004,3670400,125.765388
"2015-05-06",143.009995,143.149994,140.429993,141.039993,5313500,124.915138
"2015-05-07",140.559998,142.179993,140.479996,141.490005,4868700,125.313698
"2015-05-08",143,145.940002,142.979996,145.460007,7068000,128.829819
"2015-05-11",145.550003,146.789993,145.130005,145.889999,3969000,129.210648
"2015-05-12",144.940002,146.080002,144.009995,145.429993,3543900,128.803253
"2015-05-13",145.410004,146.529999,145.100006,145.619995,2679400,128.971512
"2015-05-14",146.880005,148.25,146.649994,147.960007,3495800,131.044006
"2015-05-15",148.050003,148.300003,146.339996,146.880005,3368900,130.087494
"2015-05-18",146.880005,147.240005,146.300003,146.710007,2153200,129.93692
"2015-05-19",147.179993,147.770004,146.729996,147.050003,2366400,130.238037
"2015-05-20",147.139999,147.339996,146.100006,146.419998,2104000,129.680069
"2015-05-21",146.559998,147.710007,146.100006,147.350006,2676400,130.503754
"2015-05-22",147.259995,147.270004,144.800003,144.809998,3878000,128.25415
"2015-05-26",144.339996,144.429993,142.160004,142.800003,3476800,126.47393
"2015-05-27",143.419998,143.75,142.580002,143,2837100,126.651093
"2015-05-28",142.509995,145.289993,141.580002,142.330002,3103200,126.057678
"2015-05-29",142.259995,142.259995,140.320007,140.520004,6199200,124.454613
"2015-06-01",141.449997,142.050003,140.270004,141.25,3897000,125.101135
"2015-06-02",141.440002,144.460007,140.630005,143.25,4986500,126.872513
"2015-06-03",143.779999,145.059998,142.889999,143.809998,3755800,127.368454
"2015-06-04",143.220001,143.229996,140.949997,141.190002,3239500,125.048004
"2015-06-05",141.039993,141.369995,140.050003,140.729996,3215600,124.640617
"2015-06-08",140.240005,141.350006,140.199997,140.639999,2756600,124.560898
"2015-06-09",140.5,140.990005,139.899994,140.100006,2647600,124.082626
"2015-06-10",140.679993,142.600006,140.289993,141.619995,2784400,125.428871
"2015-06-11",142.009995,143.979996,141.75,142.960007,2924500,126.615654
"2015-06-12",142.619995,142.860001,141.089996,142.800003,2395200,126.47393
"2015-06-15",142.039993,142.589996,141.279999,142.289993,2631400,126.022255
"2015-06-16",141.419998,143.580002,141.419998,142.339996,2450600,126.066513
"2015-06-17",142.869995,144,141.899994,143.429993,2775400,127.031891
"2015-06-18",143.910004,146.529999,143.910004,145.380005,3728900,128.758987
"2015-06-19",145.190002,146.100006,144.949997,145.130005,4837300,128.537567
"2015-06-22",146.070007,146.210007,145.089996,145.699997,2086100,129.042374
"2015-06-23",146.330002,146.449997,143.800003,144.429993,2864400,127.917564
"2015-06-24",143.759995,144.800003,142.509995,143,3989100,126.651093
"2015-06-25",143.270004,143.759995,142.339996,142.449997,2153800,126.163933
"2015-06-26",143.029999,143.039993,141.889999,142.479996,3153300,126.190536
"2015-06-29",140.960007,141.320007,138.580002,138.729996,3755500,122.869263
"2015-06-30",140.059998,140.059998,138.440002,138.720001,3434800,122.860397
"2015-07-01",140.479996,141.139999,140.020004,140.729996,3260900,124.640617
"2015-07-02",141.289993,141.520004,139.880005,140.210007,2116500,124.180038
"2015-07-06",139.020004,140.729996,139,140.520004,2093400,124.454613
"2015-07-07",140.800003,143.440002,140.139999,143.149994,3712000,126.783897
"2015-07-08",142.5,143.149994,141.520004,141.919998,3386500,125.694534
"2015-07-09",143.889999,144.199997,142.729996,142.800003,2486800,126.47393
"2015-07-10",144.139999,145.190002,143.869995,144.479996,2192100,127.961899
"2015-07-13",145.960007,146.75,145.600006,146.619995,2194200,129.857239
"2015-07-14",146.759995,148.300003,146.449997,147.75,3388800,130.858017
"2015-07-15",147.75,147.75,146.479996,146.889999,2653900,130.096359
"2015-07-16",147.789993,148.800003,147.770004,148.490005,2509600,131.513397
"2015-07-17",147.25,147.440002,146.020004,146.839996,3127100,130.052032
"2015-07-20",147.110001,147.199997,145.910004,146.720001,3016100,129.945801
"2015-07-21",146.589996,146.589996,144.220001,145,4452600,128.422394
"2015-07-22",148.899994,149.179993,145.110001,146.470001,6238400,129.724335
"2015-07-23",147,147.949997,145.789993,146.110001,4116000,129.405502
"2015-07-24",145.809998,146.470001,143.979996,144.059998,2455000,127.589882
"2015-07-27",143.220001,143.350006,140.800003,141.029999,3532100,124.906303
"2015-07-28",141.610001,142.169998,139.509995,141.809998,4138200,125.597115
"2015-07-29",142.479996,144.610001,142.369995,144.139999,3260400,127.660721
"2015-07-30",143.350006,143.919998,142.210007,143.009995,2644000,126.659927
"2015-07-31",143.759995,144.919998,143.289993,144.169998,3163500,127.687294
"2015-08-03",144.440002,144.75,142.589996,143.690002,3088000,127.262161
"2015-08-04",143.550003,144.869995,143.039993,143.539993,1973000,127.129318
"2015-08-05",143.899994,145.600006,143.770004,144.949997,2926100,129.197159
"2015-08-06",144.699997,145.25,143.419998,143.820007,2457000,128.189972
"2015-08-07",143.220001,143.839996,141.699997,142.419998,2953200,126.942146
"2015-08-10",143.789993,146.770004,143.779999,145.860001,3432600,130.00827
"2015-08-11",144.139999,144.929993,143.279999,144.050003,2816700,128.395004
"2015-08-12",142.550003,143.009995,139.860001,142.429993,4355800,126.951027
"2015-08-13",142.029999,145.449997,141.529999,144.809998,5129500,129.072433
"2015-08-14",144.610001,145.470001,143.759995,145.089996,2927100,129.321991
"2015-08-17",144.600006,144.860001,142.929993,144.440002,3746000,128.742615
"2015-08-18",144.389999,145.210007,143.820007,144.600006,1955500,128.885239
"2015-08-19",143.419998,144.479996,142.320007,142.720001,2967700,127.209549
"2015-08-20",141.619995,141.899994,136.899994,137.020004,6601400,122.129013
"2015-08-21",134.880005,135.089996,131.460007,131.710007,7957600,117.396095
"2015-08-24",123.639999,135.5,115.139999,127.190002,9425800,113.36731
"2015-08-25",130,130.720001,125.43,125.489998,7159100,111.852066
"2015-08-26",129.339996,129.759995,125.230003,129.339996,6428400,115.283638
"2015-08-27",131.080002,132.360001,129.460007,131.869995,5754600,117.538704
"2015-08-28",131.429993,133.720001,130.860001,133.240005,4508800,118.759796
"2015-08-31",132.369995,132.699997,130.389999,130.679993,4231700,116.478027
"2015-09-01",128.160004,128.990005,126.940002,127.440002,5772700,113.590149
"2015-09-02",128.710007,130.669998,127.739998,130.630005,4809300,116.433456
"2015-09-03",132.309998,132.350006,130.479996,131.020004,3379500,116.781075
"2015-09-04",129.550003,130.490005,128.660004,129.759995,3746700,115.65799
"2015-09-08",132.270004,133.990005,132,133.820007,3505800,119.276787
"2015-09-09",135.589996,136.25,132.210007,132.649994,4713900,118.233925
"2015-09-10",132.339996,134.570007,132.270004,133.550003,2932200,119.036125
"2015-09-11",133.160004,134.860001,132.889999,134.669998,2628200,120.034409
"2015-09-14",134.720001,135.130005,133.729996,134.429993,2389600,119.82048
"2015-09-15",134.520004,137,134.520004,136.300003,3761800,121.487267
"2015-09-16",136.259995,137.429993,136.009995,137.199997,2505000,122.289459
"2015-09-17",137.360001,139.910004,136.940002,137.449997,3405600,122.512276
"2015-09-18",135.75,137.690002,134.399994,136.089996,7302700,121.300072
"2015-09-21",136.419998,137.449997,134.940002,136.020004,2460900,121.237701
"2015-09-22",134.490005,134.490005,132.520004,133.990005,3465000,119.428307
"2015-09-23",134.660004,135,131.610001,131.669998,4907500,117.360435
"2015-09-24",130.720001,130.770004,127.18,129.75,5297800,115.649094
"2015-09-25",131.570007,131.729996,129.279999,131.009995,4149900,116.772163
"2015-09-28",130.440002,130.479996,128.029999,128.130005,4160000,114.205147
"2015-09-29",128.110001,129.149994,127.470001,128.75,2935100,114.757782
"2015-09-30",130.270004,131.410004,129.619995,130.949997,3062500,116.718681
"2015-10-01",131.320007,131.789993,128.979996,130.610001,2878400,116.415634
"2015-10-02",129,132.589996,128.559998,132.559998,3020500,118.153694
"2015-10-05",132.279999,134.149994,131.350006,134.020004,4587500,119.45504
"2015-10-06",134.100006,135.539993,133.669998,134.630005,3059600,119.998749
"2015-10-07",135.690002,137.729996,135.259995,137.020004,3263800,122.129013
"2015-10-08",136.660004,139.350006,136.070007,139.039993,2835700,123.929459
"2015-10-09",139.039993,140.240005,138.360001,139.699997,3065700,124.517761
"2015-10-12",139.929993,141.070007,139.320007,140.679993,1942200,125.391281
"2015-10-13",139.440002,140.5,139.429993,140.289993,2339700,125.043617
"2015-10-14",139.75,140.889999,133.580002,134.220001,8752300,119.633316
"2015-10-15",135.160004,137.669998,135,137.389999,6368300,122.458794
"2015-10-16",137.429993,138.729996,136.520004,137.600006,3173700,122.646004
"2015-10-19",137.600006,138.610001,136.389999,138.419998,4022000,123.376846
"2015-10-20",137.940002,139.929993,137.580002,138.880005,4202600,123.786888
"2015-10-21",141.699997,142.149994,136.610001,141.190002,8927200,125.845825
"2015-10-22",142,147.360001,141.929993,146.309998,6976300,130.409393
"2015-10-23",147.369995,147.75,144.910004,146.699997,4691200,130.757019
"2015-10-26",146.210007,147.229996,145.550003,146.699997,3143400,130.757019
"2015-10-27",146.220001,148.990005,146.009995,148.460007,3411300,132.325745
"2015-10-28",147.990005,148.809998,145.139999,147.880005,4408300,131.808777
"2015-10-29",147.539993,147.869995,145.830002,147.179993,3072100,131.184845
"2015-10-30",147.399994,149.600006,147.089996,148.070007,3938000,131.978149
"2015-11-02",148.380005,149.470001,147.559998,148.399994,2516700,132.272278
"2015-11-03",148.029999,148.460007,147.139999,148.089996,2470000,131.995941
"2015-11-04",147.259995,148.759995,147.179993,148.190002,2771500,132.901733
