"dates","ROL.Open","ROL.High","ROL.Low","ROL.Close","ROL.Volume","ROL.Adjusted"
"2013-04-03",7.220741,7.220741,6.924444,6.936296,897750,6.183271
"2013-04-04",6.954074,7.066667,6.897778,6.962963,615600,6.207043
"2013-04-05",6.885926,6.885926,6.785185,6.85037,399938,6.106672
"2013-04-08",6.868148,6.906667,6.811852,6.900741,410400,6.151576
"2013-04-09",6.927407,6.948148,6.853333,6.865185,426263,6.119881
"2013-04-10",6.891852,6.936296,6.844444,6.912593,663188,6.162141
"2013-04-11",6.856296,6.992593,6.856296,6.986667,384413,6.228174
"2013-04-12",6.965926,7.013333,6.915556,6.980741,450900,6.222891
"2013-04-15",6.957037,6.957037,6.714074,6.734815,635513,6.003663
"2013-04-16",6.814815,6.814815,6.734815,6.794074,399600,6.056489
"2013-04-17",6.755556,6.805926,6.654815,6.693333,468113,5.966685
"2013-04-18",6.696296,6.734815,6.654815,6.675556,393863,5.950838
"2013-04-19",6.699259,6.817778,6.675556,6.817778,608513,6.07762
"2013-04-22",6.8,6.88,6.740741,6.859259,583200,6.114598
"2013-04-23",6.924444,6.998519,6.906667,6.957037,489375,6.201761
"2013-04-24",6.965926,6.965926,6.859259,6.942222,335813,6.188555
"2013-04-25",6.983704,7.099259,6.968889,7.063704,507938,6.296847
"2013-04-26",7.060741,7.060741,6.933333,6.998519,459675,6.238738
"2013-04-29",7.028148,7.182222,7.007407,7.146667,501188,6.370803
"2013-04-30",7.134815,7.205926,7.075556,7.205926,594000,6.423629
"2013-05-01",7.173333,7.214815,7.122963,7.128889,766800,6.354956
"2013-05-02",7.161481,7.214815,7.108148,7.146667,348300,6.370803
"2013-05-03",7.194074,7.274074,7.143704,7.235556,359100,6.450043
"2013-05-06",7.238519,7.259259,7.096296,7.134815,385425,6.360239
"2013-05-07",7.125926,7.25037,7.102222,7.247407,389138,6.460606
"2013-05-08",7.194074,7.256296,7.096296,7.256296,496125,6.49242
"2013-05-09",7.247407,7.256296,7.143704,7.17037,366525,6.415539
"2013-05-10",7.194074,7.253333,7.14963,7.205926,289238,6.447353
"2013-05-13",7.197037,7.205926,7.122963,7.134815,304763,6.383729
"2013-05-14",7.158519,7.25037,7.084444,7.247407,241650,6.484466
"2013-05-15",7.208889,7.351111,7.208889,7.345185,292613,6.571952
"2013-05-16",7.315556,7.371852,7.220741,7.238519,235238,6.476515
"2013-05-17",7.247407,7.300741,7.185185,7.241481,473513,6.479166
"2013-05-20",7.208889,7.265185,7.182222,7.223704,287213,6.463258
"2013-05-21",7.217778,7.259259,7.14963,7.208889,267638,6.450004
"2013-05-22",7.223704,7.268148,7.131852,7.155556,486338,6.402286
"2013-05-23",7.087407,7.297778,7.087407,7.285926,380363,6.51893
"2013-05-24",7.247407,7.25037,7.167407,7.182222,339863,6.426142
"2013-05-28",7.268148,7.306667,7.208889,7.244444,287888,6.481815
"2013-05-29",7.185185,7.247407,7.176296,7.208889,287888,6.450004
"2013-05-30",7.288889,7.460741,7.288889,7.395556,506925,6.61702
"2013-05-31",7.371852,7.543704,7.371852,7.484444,590288,6.696551
"2013-06-03",7.505185,7.514074,7.377778,7.428148,719550,6.646181
"2013-06-04",7.416296,7.457778,7.365926,7.371852,287213,6.595813
"2013-06-05",7.362963,7.428148,7.342222,7.342222,331088,6.569301
"2013-06-06",7.351111,7.368889,7.277037,7.30963,595013,6.540141
"2013-06-07",7.362963,7.401481,7.30963,7.345185,342225,6.571952
"2013-06-10",7.380741,7.398519,7.333333,7.377778,278100,6.601114
"2013-06-11",7.282963,7.392593,7.282963,7.365926,352013,6.59051
"2013-06-12",7.404444,7.428148,7.33037,7.342222,413100,6.569301
