"dates","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2013-01-25",93.010002,93.779999,92.849998,93.470001,2805200,77.866722
"2013-01-28",93.709999,94,93.010002,93.989998,2608400,78.299934
"2013-01-29",93.879997,95.099998,93.779999,95.050003,2896200,79.182976
"2013-01-30",95.25,95.599998,94.5,94.940002,3040500,79.091324
"2013-01-31",94.449997,94.889999,93.879997,94.059998,3276700,78.358231
"2013-02-01",94.870003,95.110001,94.480003,94.650002,2564400,78.849731
"2013-02-04",94.019997,94.120003,93.059998,93.150002,2593400,77.600151
"2013-02-05",93.699997,94.089996,93.260002,93.389999,2358500,77.800064
"2013-02-06",93,93.379997,92.419998,92.690002,2537100,77.216934
"2013-02-07",92.830002,93.050003,91.5,92.169998,2365600,76.783737
"2013-02-08",92.07,92.989998,91.760002,92.809998,1607000,77.31691
"2013-02-11",92.860001,93.449997,92.629997,93.230003,1769000,77.666801
"2013-02-12",93.129997,94.010002,92.870003,93.970001,3186400,78.283279
"2013-02-13",93.690002,93.900002,90.519997,90.68,8046200,75.542465
"2013-02-14",90.459999,91.440002,90.139999,90.57,3178400,75.450806
"2013-02-15",90.459999,90.779999,89.519997,89.75,5019500,74.767723
"2013-02-19",90,90.650002,89.550003,90.370003,3394900,75.284218
"2013-02-20",90.349998,90.379997,88.150002,88.230003,4206200,73.501472
"2013-02-21",87.769997,87.779999,86.089996,87.059998,4729300,72.526787
"2013-02-22",87.529999,88.290001,86.760002,87.129997,3627600,72.585083
"2013-02-25",87.510002,88.760002,85.43,85.550003,3419000,71.268845
"2013-02-26",86.120003,87.129997,85.690002,86.5,2876400,72.060257
"2013-02-27",86.410004,88.110001,86.129997,87.82,2596700,73.159897
"2013-02-28",87.959999,88.349998,87.660004,87.830002,2894400,73.168251
"2013-03-01",87.730003,88.360001,86.370003,87.889999,2798700,73.218216
"2013-03-04",87.5,87.989998,86.919998,87.970001,2603700,73.284866
"2013-03-05",89.040001,90.639999,89.040001,90.110001,4610300,75.067619
"2013-03-06",90.949997,91.050003,89.010002,89.269997,2885400,74.367851
"2013-03-07",89.440002,90.309998,89.440002,89.769997,2185500,74.78434
"2013-03-08",90.43,91.150002,89.980003,90.879997,3437600,75.709091
"2013-03-11",90.879997,91.5,90.440002,91.440002,2061400,76.175606
"2013-03-12",91.639999,91.699997,90.620003,90.849998,1883000,75.684082
"2013-03-13",90.75,91.389999,90.190002,91.339996,1892200,76.0923
"2013-03-14",91.730003,92.400002,91.300003,92.199997,2619100,76.808731
"2013-03-15",91.610001,92.5,91.599998,92.239998,3510600,76.842056
"2013-03-18",91.209999,92.150002,91,91.82,1966400,76.492157
"2013-03-19",90.370003,91.620003,89.93,90.57,3684300,75.450806
"2013-03-20",89.110001,89.349998,87.139999,87.739998,6174000,73.093246
"2013-03-21",87.169998,87.970001,86.650002,86.889999,2853300,72.385155
"2013-03-22",87.370003,88.389999,87.32,87.720001,2693600,73.076607
"2013-03-25",88.400002,88.400002,86.43,86.879997,2928300,72.376816
"2013-03-26",86.639999,87.309998,86.260002,87.260002,2148300,73.12262
"2013-03-27",86.900002,87.5,86.400002,87.449997,2009900,73.28183
"2013-03-28",87.629997,87.82,85.150002,85.980003,5264200,72.050003
"2013-04-01",86.190002,86.190002,84.870003,85.080002,2254800,71.295837
"2013-04-02",85.279999,85.410004,83.699997,84.040001,3206300,70.424309
"2013-04-03",84.099998,85.279999,83.830002,84.800003,4029300,71.061188
"2013-04-04",84.910004,86.050003,84.75,85.690002,3160400,71.806992
"2013-04-05",84.580002,85.800003,84.419998,85.68,3044900,71.798592
"2013-04-08",85.790001,86.709999,85.720001,86.480003,2288400,72.468994
"2013-04-09",86.699997,87.18,86.139999,86.68,1835000,72.636597
"2013-04-10",86.910004,87.370003,86.400002,87.099998,2174600,72.988533
"2013-04-11",87.169998,87.779999,86.800003,87.580002,1777100,73.390778
"2013-04-12",87.190002,87.480003,85.629997,86.139999,1997300,72.184067
"2013-04-15",85.550003,85.550003,82.910004,82.949997,3073100,69.510887
"2013-04-16",83.75,84.68,83.040001,83.18,2820900,69.703651
"2013-04-17",82.360001,82.760002,81.580002,82.559998,4601200,69.184067
"2013-04-18",82.559998,83.099998,81.989998,82.57,2763300,69.192467
"2013-04-19",83.050003,83.870003,82.470001,83.459999,2236700,69.938271
"2013-04-22",83.599998,84.139999,82.360001,83.82,2597000,70.239952
"2013-04-23",84.269997,85.209999,84.099998,84.779999,2491400,71.044403
"2013-04-24",85,85.82,84.709999,85.120003,2089700,71.32933
"2013-04-25",85.650002,86.830002,85.470001,86.029999,2048000,72.091904
"2013-04-26",85.93,86.290001,85.410004,85.489998,1685800,71.639389
"2013-04-29",85.760002,89.660004,85.699997,88.830002,4463500,74.438271
"2013-04-30",89.260002,90,88.870003,89.300003,3646300,74.8321
"2013-05-01",88.809998,89.099998,87.599998,87.769997,2279600,73.54998
"2013-05-02",88.010002,89.839996,87.870003,89.540001,2311300,75.033241
"2013-05-03",90.559998,91.5,90.290001,90.540001,2696100,75.871185
"2013-05-06",90.160004,91.459999,89.809998,91.129997,1834700,76.365623
"2013-05-07",91.459999,91.739998,90.989998,91.730003,1856500,76.868439
"2013-05-08",91.800003,92.629997,91.360001,92.349998,2123300,77.38797
"2013-05-09",92.050003,92.760002,91.75,92.190002,1960200,77.253906
"2013-05-10",92.349998,92.769997,91.150002,92.300003,2965200,77.346069
"2013-05-13",92.279999,92.989998,92.120003,92.580002,2764000,77.580719
"2013-05-14",92.489998,93.879997,92.290001,93.769997,3663100,78.577919
"2013-05-15",89.220001,90.599998,88.559998,89.639999,11631900,75.117058
"2013-05-16",89.260002,90.330002,89.059998,89.389999,4182600,74.907539
"2013-05-17",88.589996,88.769997,86.529999,86.970001,7289000,72.879608
"2013-05-20",86.980003,88.419998,86.75,88.040001,4218900,73.776268
"2013-05-21",87.949997,88.25,87.199997,87.589996,3446500,73.39917
"2013-05-22",87.830002,87.889999,86.099998,86.830002,6007900,72.762283
"2013-05-23",85.75,87.529999,85.650002,87.18,3682900,73.055588
"2013-05-24",86.779999,86.779999,85.82,86.290001,2869700,72.309769
"2013-05-28",87.199997,87.650002,86.300003,86.339996,3096100,72.351685
"2013-05-29",85.989998,87.629997,85.959999,87.349998,3216500,73.198021
"2013-05-30",87.599998,88.120003,87.25,87.410004,2024000,73.248306
"2013-05-31",87.419998,88.470001,87.110001,87.110001,2829900,72.996925
"2013-06-03",87.510002,88.440002,87.110001,88.349998,3371900,74.036018
"2013-06-04",88.18,88.790001,86.480003,87.150002,3254200,73.030464
"2013-06-05",86.790001,86.980003,85.849998,85.900002,2442600,71.982971
"2013-06-06",85.730003,86.099998,85.120003,86.089996,2910300,72.142181
"2013-06-07",86.779999,87.07,85.949997,86.809998,2983200,72.745544
"2013-06-10",87.25,87.309998,85.910004,86.199997,2504100,72.234375
"2013-06-11",85.290001,85.75,84.690002,85.239998,2463100,71.429878
"2013-06-12",85.879997,86.019997,83.860001,84.32,3266600,70.658958
"2013-06-13",84.339996,85.870003,84.019997,85.599998,2160700,71.73156
"2013-06-14",85.440002,85.529999,84.489998,84.879997,1991900,71.128212
"2013-06-17",85.169998,85.330002,84.230003,84.809998,2674100,71.069557
"2013-06-18",84.589996,85.279999,84.519997,85,2295200,71.228783
"2013-06-19",85.239998,86.199997,85,85.080002,2881600,71.295837
"2013-06-20",84.279999,84.360001,82.629997,82.889999,4365200,69.46064
"2013-06-21",83.480003,83.699997,81.730003,82.470001,4798300,69.10865
"2013-06-24",80.830002,81.400002,79.5,81,5733800,67.876831
"2013-06-25",82,82.610001,81.550003,82.449997,4159100,69.091911
"2013-06-26",82.57,82.639999,81.849998,82.150002,2822200,69.269005
"2013-06-27",82.68,83.150002,82.220001,82.949997,2564400,69.943535
"2013-06-28",82.639999,83.5,81.239998,81.25,5233000,68.510101
"2013-07-01",81.879997,82.160004,81.029999,81.309998,2984100,68.560707
"2013-07-02",81.349998,81.970001,80.510002,80.900002,2209200,68.215004
"2013-07-03",80.690002,81.5,80.559998,80.989998,1195300,68.290894
"2013-07-05",81.709999,81.839996,80.57,81.440002,1338200,68.670326
"2013-07-08",81.449997,82.029999,81.25,81.349998,2091700,68.594421
"2013-07-09",81.940002,84.360001,81.410004,83.910004,5978500,70.753044
"2013-07-10",83.949997,84,82.519997,82.870003,3156100,69.876091
"2013-07-11",83.940002,84.559998,83.099998,84.25,2945600,71.039726
"2013-07-12",84.230003,84.25,83.32,83.940002,3067500,70.77832
"2013-07-15",84.209999,84.559998,83.830002,84.419998,1623700,71.183037
"2013-07-16",84.57,85.190002,83.919998,83.959999,3051400,70.795174
"2013-07-17",84.379997,84.75,82.400002,83.599998,3825800,70.491623
"2013-07-18",83.699997,84.279999,83.470001,83.660004,1897200,70.542213
"2013-07-19",83.629997,84.25,83.300003,84.050003,2487600,70.871063
"2013-07-22",84.279999,85.190002,84.279999,84.779999,2772600,71.486595
"2013-07-23",85,85.5,83.870003,83.900002,2838000,70.744583
"2013-07-24",83.989998,84.059998,82.400002,82.589996,3685700,69.639999
"2013-07-25",82.209999,83.040001,81.660004,82.900002,4132600,69.90139
"2013-07-26",82.550003,82.919998,82.269997,82.809998,1960900,69.8255
"2013-07-29",82.760002,83.43,82.650002,83.019997,1815500,70.002563
"2013-07-30",82.029999,83.099998,81.360001,82.980003,4000900,69.968842
"2013-07-31",83.620003,84.839996,83.010002,83.07,3795600,70.044731
"2013-08-01",83.739998,83.849998,82.510002,83.050003,3486500,70.02787
"2013-08-02",83.029999,83.699997,82.93,83.400002,2411200,70.323006
"2013-08-05",83.400002,83.480003,82.669998,82.800003,3038600,69.817062
"2013-08-06",82.480003,82.510002,81.089996,81.199997,4814100,68.467941
"2013-08-07",81,81.519997,80.650002,80.989998,3178200,68.290894
"2013-08-08",81.389999,82.650002,81.309998,82.32,3413300,69.412308
"2013-08-09",81.059998,82.099998,80.5,81.739998,4649900,68.923264
"2013-08-12",81.529999,83.629997,81.349998,83.379997,5020300,70.306145
"2013-08-13",83.879997,84.589996,83.68,83.910004,4346300,70.753044
"2013-08-14",84.059998,84.190002,81.5,82.339996,8433400,69.429192
"2013-08-15",81.230003,84.650002,81,84.360001,7705500,71.132469
"2013-08-16",84.050003,84.5,83.769997,84.110001,4293900,70.921661
"2013-08-19",83.93,85.07,83.93,84.519997,4178800,71.267372
"2013-08-20",84.5,84.519997,83.199997,83.25,3408500,70.196503
"2013-08-21",83.089996,83.199997,82.410004,82.510002,2766700,69.572525
"2013-08-22",82.900002,83.900002,82.769997,83.25,3214700,70.196503
"2013-08-23",83.480003,83.599998,82.699997,83.5,2467700,70.40731
"2013-08-26",83.919998,85.68,83.870003,84.769997,3970600,71.478172
"2013-08-27",83.970001,84.910004,83.410004,83.480003,2933200,70.390457
"2013-08-28",83.489998,84.599998,83.360001,84.120003,2708200,70.930107
"2013-08-29",84.160004,84.629997,83.580002,83.800003,1889300,70.660263
"2013-08-30",83.720001,84.010002,83.370003,83.639999,2055700,70.525375
"2013-09-03",84.309998,84.75,83.440002,84.059998,2473700,70.879478
"2013-09-04",84.059998,84.93,84,84.480003,2243700,71.23365
"2013-09-05",83.879997,84.019997,82.480003,82.550003,4033400,69.606262
"2013-09-06",82.650002,83.389999,82.150002,82.610001,2743000,69.65686
"2013-09-09",83,84.5,83,83.879997,2546200,70.727745
"2013-09-10",84.459999,84.919998,84.110001,84.18,2276400,70.980698
"2013-09-11",84.129997,84.68,83.669998,84.309998,2080200,71.090309
"2013-09-12",84.239998,84.32,82.980003,83.190002,3904100,70.14592
"2013-09-13",83.459999,83.519997,82.449997,82.489998,3948400,69.555672
"2013-09-16",83.379997,83.760002,83.019997,83.540001,3664400,70.44104
"2013-09-17",83.730003,83.93,83.480003,83.709999,1556500,70.584381
"2013-09-18",83.389999,84.779999,83.120003,84.510002,2913200,71.258942
"2013-09-19",84.739998,85.339996,84.669998,85.099998,2082900,71.756432
"2013-09-20",85.099998,85.18,83.629997,83.82,3797400,70.677124
"2013-09-23",83.830002,84.18,83.389999,84.010002,2274000,70.837349
"2013-09-24",84.139999,84.870003,83.839996,84.260002,2197100,71.048141
"2013-09-25",84.419998,85.230003,84.269997,84.639999,2575600,71.368546
"2013-09-26",84.510002,84.720001,82.68,83.080002,3392800,70.477837
"2013-09-27",82.580002,83.110001,81.919998,82.370003,3267600,69.875534
"2013-09-30",81.730003,82.489998,81.190002,81.389999,3863100,69.044167
"2013-10-01",81.25,82.379997,81.190002,82.220001,2952500,69.748276
"2013-10-02",81.82,82.709999,81.699997,82.300003,2505600,69.816154
"2013-10-03",82.07,82.669998,81.900002,82.089996,3410400,69.637985
"2013-10-04",82.220001,82.690002,81.900002,82.550003,3081700,70.028221
"2013-10-07",81.940002,82.860001,81.940002,82.459999,1833100,69.951874
"2013-10-08",82.629997,83.389999,82.18,82.209999,2396500,69.739792
"2013-10-09",82.18,83.360001,82.080002,82.599998,2980200,70.070648
"2013-10-10",83.419998,83.449997,82.330002,82.919998,3613500,70.342094
"2013-10-11",82.620003,82.790001,81.900002,82.309998,3833000,69.824615
"2013-10-14",81.849998,83.239998,81.739998,83.099998,3603100,70.494804
"2013-10-15",82.940002,83.709999,82.160004,82.360001,3040100,69.867043
"2013-10-16",83.129997,83.129997,82.419998,82.970001,2739300,70.384514
"2013-10-17",82.839996,83.970001,82.779999,83.650002,2234100,70.961357
"2013-10-18",83.769997,84.529999,83.449997,84.190002,2804100,71.419464
"2013-10-21",84.339996,84.57,83.800003,84.169998,2027700,71.402489
"2013-10-22",84.550003,84.75,84.160004,84.540001,2388800,71.716377
"2013-10-23",83.410004,84.5,83.360001,84.080002,2568600,71.326141
"2013-10-24",84.43,84.550003,83.830002,84.279999,1613500,71.495789
"2013-10-25",83.870003,84,82.889999,83.550003,2768800,70.876526
"2013-10-28",83.480003,84.010002,83.300003,83.470001,1883100,70.80864
"2013-10-29",83.32,83.349998,82.300003,82.650002,3025900,70.113052
"2013-10-30",82.809998,82.959999,82.07,82.209999,2992000,69.739792
"2013-10-31",82.309998,82.989998,81.839996,81.839996,2893700,69.425919
"2013-11-01",81.839996,81.919998,81.279999,81.639999,3165900,69.256256
"2013-11-04",82.080002,82.230003,81.599998,81.790001,2256700,69.383499
"2013-11-05",81.540001,82.099998,81.379997,81.800003,2484600,69.391998
"2013-11-06",81.849998,82.389999,81.769997,81.800003,3769600,69.391998
"2013-11-07",81.690002,82.290001,81.470001,81.559998,3579300,69.188385
"2013-11-08",81.389999,82.18,80.760002,81.5,5590800,69.137489
"2013-11-11",81.470001,82.050003,81.330002,81.860001,2561100,69.442902
"2013-11-12",81.599998,82.18,81.489998,82.120003,2618600,69.663467
"2013-11-13",81.580002,82.860001,81.580002,82.839996,2382000,70.274223
"2013-11-14",83.139999,83.25,82.470001,82.849998,2447600,70.282722
"2013-11-15",83.150002,83.410004,82.790001,82.830002,4738700,70.265739
"2013-11-18",83.220001,84.349998,83.010002,83.660004,4488000,70.969833
"2013-11-19",83.400002,83.449997,82.019997,82.809998,5361700,70.248795
"2013-11-20",85.300003,85.489998,84.18,84.519997,8696700,71.699409
"2013-11-21",84.669998,84.800003,83.209999,83.849998,4858700,71.13102
"2013-11-22",83.839996,85.080002,83.709999,84.769997,3526300,71.911476
"2013-11-25",84.559998,85.139999,84.300003,84.68,2618600,71.835136
"2013-11-26",84.599998,84.889999,83.809998,83.839996,2205300,71.122543
"2013-11-27",84.129997,85,83.699997,83.800003,1584500,71.088608
"2013-11-29",83.980003,84.589996,83.919998,84.239998,1264200,71.461861
"2013-12-02",84.260002,84.43,83.739998,83.870003,2083600,71.147995
"2013-12-03",83.519997,83.559998,82.199997,82.709999,2528800,70.163963
"2013-12-04",82.529999,86.720001,82.309998,85.379997,11464400,72.428947
"2013-12-05",85,85.529999,84.43,84.860001,3427800,71.987831
"2013-12-06",85.650002,85.849998,84.93,85.32,2583800,72.378036
"2013-12-09",86.029999,87.410004,85.75,87.199997,4939400,73.97287
"2013-12-10",87.260002,88.889999,87.260002,88.040001,5907900,74.685486
"2013-12-11",87.769997,87.900002,87.019997,87.279999,3873100,74.040749
"2013-12-12",87.050003,87.57,86.650002,86.839996,2497500,73.667458
"2013-12-13",87.080002,87.529999,86.739998,87.18,2353200,73.955925
"2013-12-16",87.589996,89.190002,87.580002,88.870003,4249700,75.389565
"2013-12-17",88.790001,89.080002,88.169998,88.300003,3097800,74.906029
"2013-12-18",88.489998,89.470001,88.029999,89.410004,3559400,75.847664
"2013-12-19",89.360001,89.589996,88.82,89.410004,2517800,75.847664
"2013-12-20",89.559998,90.190002,89.540001,90.080002,4404800,76.416016
"2013-12-23",90.379997,90.849998,90.099998,90.639999,2271900,76.891068
"2013-12-24",90.790001,91.360001,90.68,90.860001,1051300,77.077705
"2013-12-26",91.089996,91.580002,90.879997,91.120003,1971500,77.298248
"2013-12-27",90.889999,91.209999,90.360001,90.699997,2014000,77.375046
"2013-12-30",90.739998,91.019997,90.510002,90.82,1659100,77.477417
"2013-12-31",90.980003,91.489998,90.699997,91.330002,1850900,77.912498
"2014-01-02",90.949997,91.300003,90.129997,90.260002,2462000,76.999664
"2014-01-03",90.459999,91.25,90.099998,90.660004,2419600,77.340912
"2014-01-06",91.059998,91.199997,89.5,89.910004,2914500,76.701111
"2014-01-07",90.089996,90.800003,89.900002,90.309998,2293500,77.04232
"2014-01-08",89.75,90.199997,89.07,89.339996,2901400,76.214844
"2014-01-09",89.459999,89.940002,88.43,88.980003,3136500,75.907738
"2014-01-10",89.279999,89.900002,88.660004,89.760002,3681900,76.573143
"2014-01-13",89.68,90.879997,89.440002,89.510002,2812100,76.359863
"2014-01-14",89.879997,90.559998,89.309998,89.699997,3467800,76.52195
"2014-01-15",89.82,90.510002,89.699997,89.800003,4435500,76.607254
"2014-01-16",90.110001,90.25,89.559998,89.830002,2436000,76.632866
"2014-01-17",90.059998,90.129997,89.339996,89.349998,3241600,76.223381
"2014-01-21",89.699997,89.900002,88.760002,89.379997,2277500,76.248962
"2014-01-22",89.589996,89.629997,88.459999,88.660004,2269300,75.634766
"2014-01-23",88.150002,88.730003,87.709999,87.879997,2719100,74.969353
"2014-01-24",87.440002,87.68,85.290001,85.550003,4671300,72.981636
"2014-01-27",86.739998,86.800003,85.580002,86.010002,3365500,73.374062
"2014-01-28",86.099998,86.940002,86.010002,86.589996,2097800,73.868835
"2014-01-29",85.860001,86.669998,85.610001,85.93,2400100,73.305817
"2014-01-30",86.330002,86.800003,85.300003,86.580002,1997600,73.860336
"2014-01-31",85.720001,86.790001,85.610001,85.959999,3384900,73.331406
"2014-02-03",85.790001,86.330002,84.599998,84.779999,3381800,72.324776
"2014-02-04",84.690002,85.410004,83.769997,85.110001,3013800,72.60627
"2014-02-05",84.529999,84.910004,83.410004,84.699997,3157500,72.256508
"2014-02-06",84.949997,85.949997,84.699997,85.43,3198500,72.879288
"2014-02-07",85.760002,86.879997,85.739998,86.559998,2085400,73.843262
"2014-02-10",86.68,87.639999,86.610001,87.360001,3844000,74.525734
"2014-02-11",87.440002,88.059998,87.080002,87.459999,3674000,74.611046
"2014-02-12",86.919998,87.949997,86.050003,86.900002,5472500,74.133308
"2014-02-13",86.050003,86.269997,85.169998,85.849998,4414300,73.237564
"2014-02-14",85.470001,86.169998,85.279999,85.839996,2716800,73.22905
"2014-02-18",85.989998,86.080002,84.709999,85.099998,3450400,72.597733
"2014-02-19",84.589996,85.489998,84.199997,84.290001,2876200,71.906738
"2014-02-20",84.790001,85.339996,84.290001,85.120003,3241400,72.614799
"2014-02-21",85.160004,85.440002,84.68,84.690002,2225800,72.247993
"2014-02-24",84.940002,85.349998,84.709999,84.800003,2659300,72.341835
"2014-02-25",84.779999,84.870003,84,84.050003,3002300,71.702003
"2014-02-26",84.220001,84.660004,83.949997,84.349998,1884900,71.957932
"2014-02-27",84.370003,85.290001,84.169998,84.970001,2711700,72.486855
"2014-02-28",84.629997,86.720001,84.559998,85.93,3316600,73.305817
"2014-03-03",85.629997,87.459999,85.300003,86.959999,5401000,74.184479
"2014-03-04",87.419998,87.440002,86.260002,86.629997,3301200,73.902985
"2014-03-05",86.5,87.209999,85.910004,86.919998,2267600,74.150368
"2014-03-06",87.160004,88.410004,86.970001,88.230003,3797700,75.267921
"2014-03-07",88.769997,89.239998,88.349998,88.800003,2841400,75.754166
"2014-03-10",88.529999,88.580002,87.559998,88.519997,2499400,75.515312
"2014-03-11",88.629997,89.669998,88.410004,89.110001,3434500,76.018639
"2014-03-12",88.629997,89.059998,88.32,88.839996,2468700,75.7883
"2014-03-13",88.970001,88.970001,87.580002,87.980003,2302500,75.054649
"2014-03-14",87.93,88.400002,87.139999,87.199997,2881700,74.389221
"2014-03-17",87.550003,88.139999,87.379997,87.489998,1893400,74.636635
"2014-03-18",87.230003,88,87.199997,87.669998,1542000,74.790184
"2014-03-19",87.440002,87.989998,86.739998,87.290001,2366200,74.466003
"2014-03-20",87.129997,87.900002,86.82,87.57,1940700,74.70488
"2014-03-21",88.209999,89.839996,87.879997,89.839996,6953100,76.641373
"2014-03-24",88.919998,89.029999,88.040001,88.510002,3975100,75.50679
"2014-03-25",88.769997,89.540001,88.510002,89.099998,2784600,76.010101
"2014-03-26",89.139999,89.599998,88.32,88.330002,2592600,75.353218
"2014-03-27",87.760002,88.269997,86.800003,87.860001,2211700,75.38755
"2014-03-28",88.010002,88.790001,87.989998,88.75,2038400,76.151215
"2014-03-31",89,90.980003,88.32,90.800003,5349300,77.910187
"2014-04-01",90.980003,91.980003,90.860001,91.389999,3952000,78.416458
"2014-04-02",91.260002,92,91.029999,91.900002,2714000,78.85405
"2014-04-03",91.730003,92.370003,91.620003,92.059998,2387500,78.991318
"2014-04-04",92.459999,92.790001,91.760002,91.830002,2501100,78.793961
"2014-04-07",91.699997,91.82,90.620003,91.150002,2924600,78.210487
"2014-04-08",91.190002,93.440002,91.190002,92.540001,4401500,79.403183
"2014-04-09",92.68,93.629997,92.300003,93.379997,2846900,80.12394
"2014-04-10",93.57,94.589996,92.540001,92.739998,4369100,79.574783
"2014-04-11",92.199997,92.879997,91.18,92.010002,3575200,78.948418
"2014-04-14",92.660004,92.959999,91.959999,92.440002,3000200,79.317383
"2014-04-15",92.540001,92.709999,91.699997,92.339996,2718700,79.231552
"2014-04-16",93.25,93.290001,92.580002,93.150002,1996200,79.926598
"2014-04-17",93,93.739998,92.790001,93.400002,2104300,80.14109
"2014-04-21",92.980003,93.25,92.690002,93.120003,1354600,79.900856
"2014-04-22",93.129997,93.580002,92.610001,93.339996,2032100,80.089607
"2014-04-23",93.209999,93.980003,93.050003,93.57,2021600,80.286957
"2014-04-24",94.010002,94.050003,92.93,93.889999,2351800,80.561531
"2014-04-25",93.620003,93.68,92.489998,93.139999,2254000,79.917999
"2014-04-28",93.589996,93.779999,92.379997,92.769997,2931600,79.600533
"2014-04-29",93.699997,94.370003,93.239998,93.730003,2395100,80.424248
"2014-04-30",93.660004,94.169998,93.18,93.339996,2906800,80.089607
"2014-05-01",93.150002,93.629997,92.43,93.220001,2205700,79.986649
"2014-05-02",93.330002,93.449997,92.669998,92.919998,1766900,79.729233
"2014-05-05",92.43,92.779999,92.07,92.690002,1783800,79.531891
"2014-05-06",92.470001,92.970001,92.32,92.769997,1442100,79.600533
"2014-05-07",92.970001,94.760002,92.970001,94.529999,2812800,81.110687
"2014-05-08",94.489998,94.889999,93.75,94.279999,1866800,80.896172
"2014-05-09",94.169998,94.790001,93.610001,94.339996,2247200,80.947632
"2014-05-12",94.32,94.629997,93.5,93.650002,2699900,80.355598
"2014-05-13",93.730003,94.059998,92.910004,93.610001,3370200,80.321297
"2014-05-14",92.489998,93.220001,91.050003,91.699997,5258800,78.682411
"2014-05-15",91.089996,91.580002,90.489998,91.209999,3015700,78.261986
"2014-05-16",91.07,91.980003,90.980003,91.269997,3795900,78.313477
"2014-05-19",90.860001,91.029999,90.400002,90.669998,2445600,77.798645
"2014-05-20",90.510002,90.849998,89.629997,89.949997,2742500,77.180847
"2014-05-21",90.059998,90.110001,89.260002,89.980003,2490100,77.206581
"2014-05-22",89.599998,90.5,89.599998,89.989998,1657800,77.215172
"2014-05-23",90.129997,90.129997,89.489998,89.980003,1931200,77.206581
"2014-05-27",90.279999,91.199997,90.239998,90.919998,2829400,78.013161
"2014-05-28",91.190002,91.540001,90.690002,90.910004,1909700,78.00457
"2014-05-29",90.949997,91.209999,90.330002,91.099998,1513100,78.167618
"2014-05-30",90.860001,91.300003,90.660004,91.169998,1768400,78.227654
"2014-06-02",91.290001,91.68,91.150002,91.18,1941100,78.236259
"2014-06-03",90.709999,91.139999,90.400002,90.839996,1589600,77.944519
"2014-06-04",90.720001,91.169998,90.68,90.839996,1431000,77.944519
"2014-06-05",91.199997,91.589996,90.809998,91.300003,1888900,78.339211
"2014-06-06",91.349998,92.419998,91.349998,92.300003,2756700,79.197243
"2014-06-09",92.449997,93.779999,92.360001,93,2817100,79.797882
"2014-06-10",92.690002,92.989998,92.099998,92.449997,1793400,79.325951
"2014-06-11",92.010002,92.040001,91.129997,91.419998,2233900,78.442169
"2014-06-12",91.239998,91.599998,90.110001,90.470001,2352900,77.627022
"2014-06-13",90.459999,90.879997,90.300003,90.470001,1785500,77.627022
"2014-06-16",90.32,90.459999,89.959999,90.370003,1672200,77.541229
"2014-06-17",90.360001,90.669998,89.769997,90.599998,1441500,77.738594
"2014-06-18",90.419998,91.220001,90.010002,91.190002,1554900,78.24482
"2014-06-19",91.010002,91.860001,90.879997,91.580002,1817500,78.579453
"2014-06-20",91.879997,92.110001,91.660004,92.040001,2796600,78.974159
"2014-06-23",91.339996,92.489998,91.339996,91.389999,2375300,78.416458
"2014-06-24",91.239998,91.739998,90.5,90.629997,2042900,77.764328
"2014-06-25",90.300003,91.07,89.970001,90.739998,2810500,77.858696
"2014-06-26",90.360001,90.629997,89.980003,90.410004,1827300,78.091927
"2014-06-27",90.269997,90.870003,90.169998,90.82,5211400,78.446068
"2014-06-30",90.879997,91.949997,90.139999,90.550003,3243800,78.21286
"2014-07-01",90.809998,90.809998,89.629997,90.080002,3464900,77.806862
"2014-07-02",90.269997,90.519997,89.980003,90.349998,1785900,78.040077
"2014-07-03",91.050003,91.5,90.760002,91.379997,1798200,78.929756
"2014-07-07",90.970001,91.339996,90.32,90.790001,2135800,78.420135
"2014-07-08",90.75,91.010002,90.080002,90.120003,3261500,77.841423
"2014-07-09",90.089996,90.230003,88.419998,89.160004,4591400,77.012222
"2014-07-10",88.370003,88.959999,87.879997,88.120003,4364900,76.113922
"2014-07-11",87.940002,88.629997,87.169998,88.529999,3823800,76.468071
"2014-07-14",89.190002,89.220001,88.470001,88.510002,3242200,76.450783
"2014-07-15",88.349998,89.080002,88.279999,88.559998,3072800,76.493965
"2014-07-16",88.589996,89.519997,88.309998,89.449997,3632600,77.262726
"2014-07-17",88.830002,89,87.32,87.43,4071000,75.517944
"2014-07-18",87.769997,88.239998,87.57,87.629997,2834200,75.690681
"2014-07-21",87.400002,88.059998,87.199997,87.639999,2590800,75.69931
"2014-07-22",88.209999,88.93,88.059998,88.400002,2389300,76.355789
"2014-07-23",88.480003,88.559998,87.379997,87.449997,2974000,75.53521
"2014-07-24",87.190002,87.599998,86.849998,86.980003,3273300,75.129242
"2014-07-25",86.889999,86.949997,85.889999,86.169998,3398300,74.429588
"2014-07-28",86,86.129997,85.190002,86.010002,5173400,74.291397
"2014-07-29",85.830002,86.459999,85.690002,85.830002,3803500,74.135925
"2014-07-30",85.959999,86.059998,85.010002,85.43,2744200,73.790421
"2014-07-31",85,85.660004,84.529999,85.110001,3906000,73.51403
"2014-08-01",85.220001,85.629997,84.559998,84.959999,3549700,73.384468
"2014-08-04",84.989998,85.279999,84.629997,85.269997,2312300,73.652222
