"dates","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"2014-08-20",85.209999,85.489998,84.529999,85.269997,1394600,80.073463
"2014-08-21",85.150002,85.889999,84.730003,85.809998,1697400,80.580544
"2014-08-22",85.290001,86.800003,82.110001,83.57,5152200,78.477058
"2014-08-25",83.220001,83.440002,81.599998,82.900002,3519200,77.847908
"2014-08-26",82.910004,83.629997,82.620003,82.639999,1750700,77.603745
"2014-08-27",82.949997,83,82.18,82.660004,1837100,77.622505
"2014-08-28",82.589996,83.599998,82.209999,83.360001,1750800,78.279869
"2014-08-29",83.639999,83.639999,82.599998,83.18,1267200,78.11084
"2014-09-02",83.349998,83.669998,82.730003,82.879997,1429300,77.829102
"2014-09-03",83.010002,83.169998,82,82.120003,1616900,77.115417
"2014-09-04",82.93,82.93,82.010002,82.260002,1230800,77.24691
"2014-09-05",82.389999,83.989998,82.239998,83.980003,1484900,78.862068
"2014-09-08",83.580002,84.580002,83.470001,84.160004,1116000,79.031097
"2014-09-09",83.849998,84.010002,83.279999,83.449997,908000,78.36438
"2014-09-10",83.720001,84.699997,83.529999,84.580002,1587900,79.425514
"2014-09-11",84.370003,85.370003,84.269997,85.160004,1453500,79.970169
"2014-09-12",84.809998,85.110001,83.830002,83.989998,2464300,78.87146
"2014-09-15",84,84.199997,83.169998,83.620003,1255400,78.524033
"2014-09-16",83.669998,86.75,83.449997,83.779999,1427400,78.674263
"2014-09-17",83.610001,84.68,83.589996,84.309998,1550800,79.171959
"2014-09-18",84.540001,85.68,84.370003,85.660004,1241200,80.439682
"2014-09-19",86.129997,86.879997,85.860001,86.720001,3096700,81.435081
"2014-09-22",86.190002,86.5,84.959999,85.519997,1840000,80.308197
"2014-09-23",85.690002,86.220001,85.410004,85.419998,1412300,80.214302
"2014-09-24",85.5,87.309998,85.410004,86.690002,2105900,81.406914
"2014-09-25",86.269997,86.5,84.809998,84.849998,2106700,79.679054
"2014-09-26",84.82,86.129997,84.620003,86.050003,2543900,80.805931
"2014-09-29",85.110001,87.959999,85.050003,87.779999,2375700,82.430496
"2014-09-30",87.480003,88.790001,87.330002,87.650002,2967600,82.308441
"2014-10-01",87.360001,87.720001,85.519997,85.720001,2010300,80.49604
"2014-10-02",85.029999,85.440002,83.32,84.519997,2613600,79.369164
"2014-10-03",84.879997,85.449997,84.779999,85.260002,1991300,80.064064
"2014-10-06",85.629997,85.860001,84.360001,84.660004,1142900,79.500648
"2014-10-07",84.029999,84.650002,82.440002,82.470001,1716700,77.444092
"2014-10-08",82.309998,83.900002,81.629997,83.800003,1693300,78.932335
"2014-10-09",83.68,83.68,81.419998,81.809998,1796100,77.057915
"2014-10-10",81.800003,83.220001,80.169998,80.169998,1812000,75.513168
"2014-10-13",79.959999,80.400002,78.779999,79.68,3108300,75.05162
"2014-10-14",80.279999,80.610001,79.190002,79.389999,1906300,74.778496
"2014-10-15",78.25,79.989998,77.959999,79.5,2272200,74.882111
"2014-10-16",78.150002,79.32,78.010002,78.639999,1527100,74.072052
"2014-10-17",79.660004,81.370003,79.25,81.029999,2479800,76.323219
"2014-10-20",80.720001,81.25,80.18,81.040001,1229300,76.332649
"2014-10-21",81.790001,83.379997,81.059998,83.370003,1524000,78.527321
"2014-10-22",83.339996,83.690002,81.940002,81.959999,1173100,77.199211
"2014-10-23",82.959999,83.879997,82.059998,83.529999,1323500,78.678017
"2014-10-24",84.089996,85.040001,83.660004,84.959999,1103100,80.024925
"2014-10-27",84.879997,85.639999,84.699997,85.010002,1354200,80.072037
"2014-10-28",85.459999,86.440002,85.400002,86.330002,1706300,81.315369
"2014-10-29",86.019997,86.449997,85.440002,85.879997,1340000,80.891487
"2014-10-30",85.68,87.07,85.580002,86.830002,893600,81.786316
"2014-10-31",88.610001,88.839996,87.650002,88.010002,1537300,82.897781
"2014-11-03",88.239998,88.809998,87.870003,88.339996,858700,83.20858
"2014-11-04",88.129997,88.970001,88.050003,88.449997,872800,83.312202
"2014-11-05",88.510002,89.150002,88.209999,88.730003,1193200,83.575951
"2014-11-06",88.870003,89.190002,88.480003,89.129997,950100,83.952705
"2014-11-07",89.300003,89.370003,88.610001,88.809998,790700,83.651299
"2014-11-10",88.75,90,88.529999,89.879997,1032600,84.659142
"2014-11-11",90,90.910004,89.919998,90.709999,1324800,85.440941
"2014-11-12",90.43,90.699997,89.470001,89.620003,1291200,84.414253
"2014-11-13",89.870003,90.449997,89.489998,90.440002,1133900,85.186615
"2014-11-14",90.370003,90.709999,89.720001,90.690002,917900,85.422096
"2014-11-17",90.709999,91.400002,90.43,90.93,1806200,85.648148
"2014-11-18",91.010002,91.760002,90.940002,91.339996,1577100,86.034355
"2014-11-19",91.199997,91.519997,90.620003,91.419998,1302600,86.10968
"2014-11-20",91.059998,91.07,90.410004,90.730003,1677500,85.45977
"2014-11-21",95.339996,95.419998,91.709999,91.720001,3773000,86.392265
"2014-11-24",92.010002,92.989998,91.790001,92.669998,1717200,87.287094
"2014-11-25",92.199997,93.230003,92.029999,92.660004,1330900,87.277679
"2014-11-26",92,92.93,92,92.239998,1411800,86.882072
"2014-11-28",92.769997,94.339996,92.68,93.870003,949800,88.417381
"2014-12-01",93.25,94.900002,93.239998,94.120003,1808700,88.65287
"2014-12-02",94.150002,94.25,93.209999,93.330002,2124100,87.908745
"2014-12-03",93.239998,94.010002,93.019997,93.699997,1083300,88.257256
"2014-12-04",93.459999,93.910004,92.970001,93.870003,903900,88.417381
"2014-12-05",94.129997,94.129997,93.209999,93.68,1083200,88.238419
"2014-12-08",93.470001,94,92.699997,93.360001,1032300,87.937004
"2014-12-09",90.839996,92.989998,90.449997,92.720001,1283300,87.33419
"2014-12-10",92.699997,93.470001,91.57,92.559998,1631000,87.183472
"2014-12-11",93.139999,94.059998,92.57,93.370003,2180100,87.946419
"2014-12-12",90.699997,93.339996,90.699997,92.169998,1934000,86.816124
"2014-12-15",93.019997,93.300003,91.599998,92.669998,2290700,87.287094
"2014-12-16",92.599998,93.879997,91.940002,92.110001,2249400,86.759628
"2014-12-17",92.029999,93.199997,91.389999,92.879997,2382800,87.484894
"2014-12-18",92.800003,94.480003,92.089996,94.480003,3064700,88.991951
"2014-12-19",94.260002,95.839996,93.82,93.919998,2988800,88.464485
"2014-12-22",94.449997,95.239998,94.080002,94.690002,1201000,89.189766
"2014-12-23",95.099998,95.370003,94.690002,95.150002,935200,89.623047
"2014-12-24",95.300003,95.43,94.580002,94.589996,352500,89.095543
"2014-12-26",94.519997,94.949997,94.110001,94.190002,638600,88.718796
"2014-12-29",94.080002,94.459999,93.730003,93.760002,678400,88.313797
"2014-12-30",93.169998,94.040001,92.639999,93.110001,903900,87.701538
"2014-12-31",93.18,93.889999,92.160004,92.190002,1050500,86.835007
"2015-01-02",92.209999,93.160004,90.370003,91.209999,1880300,85.911903
"2015-01-05",90.300003,91.339996,89.739998,90.849998,2493300,85.572807
"2015-01-06",90.809998,91.199997,87.610001,88.059998,2283800,82.944862
"2015-01-07",87.970001,89.040001,87.870003,88.669998,1657600,83.757233
"2015-01-08",89.18,90.629997,89.120003,89.860001,1947100,84.881279
"2015-01-09",90.330002,90.5,87.860001,87.970001,2217700,83.096031
"2015-01-12",87.900002,88.269997,86.480003,86.720001,1834600,81.915268
"2015-01-13",87.589996,88.919998,85.629997,86.309998,1553600,81.527977
"2015-01-14",85.199997,86.260002,85.080002,86.230003,1618100,81.452393
"2015-01-15",86.150002,86.639999,84.889999,85.080002,910500,80.366127
"2015-01-16",84.949997,86.440002,84.75,86.419998,1393700,81.631866
"2015-01-20",87.050003,87.970001,86.169998,87.419998,1843200,82.576485
"2015-01-21",85.919998,87.93,85.919998,86.400002,1770600,81.612999
"2015-01-22",86.93,89.260002,86.269997,88.790001,2997400,83.870552
"2015-01-23",89.389999,90.110001,88.900002,89.419998,2138600,84.46566
"2015-01-26",89.459999,89.620003,88.650002,89.360001,2058600,84.408981
"2015-01-27",88.190002,89.5,87.5,88.449997,1520500,83.5494
"2015-01-28",89.309998,89.529999,87.489998,87.5,1541900,82.652069
"2015-01-29",87.32,88.790001,87.040001,88.449997,1617400,83.5494
"2015-01-30",87.959999,88.5,86.730003,86.82,1900300,82.009712
"2015-02-02",87.510002,88.860001,85.769997,88.279999,1772300,83.38884
"2015-02-03",88.540001,90.519997,88.540001,90.5,1998100,85.485832
"2015-02-04",89.970001,91.139999,89.800003,90.540001,1483500,85.523598
"2015-02-05",90.470001,91.800003,90.199997,91.709999,1084500,86.628784
"2015-02-06",90.660004,91.150002,87.330002,87.830002,3880400,82.963745
"2015-02-09",87.669998,88.910004,86.970001,87.839996,2200600,82.97319
"2015-02-10",88.5,89.269997,88.110001,89.139999,1817500,84.201187
"2015-02-11",89.370003,89.779999,88.550003,88.790001,1863100,83.870552
"2015-02-12",89.18,89.690002,88.68,89.389999,1969300,84.437325
"2015-02-13",89.629997,90.279999,89.449997,90.25,2357900,85.249687
"2015-02-17",90.059998,90.300003,89.510002,90.089996,2884800,85.098534
"2015-02-18",90,90.290001,89.059998,89.760002,2404400,84.786827
"2015-02-19",89.720001,91.25,89.269997,91.110001,2810100,86.062035
"2015-02-20",94.910004,96.889999,94.099998,96.720001,4828500,91.361229
"2015-02-23",96.529999,96.720001,95.93,96.339996,1831200,91.002258
"2015-02-24",96.209999,97.440002,95.93,97.379997,1400500,91.984634
"2015-02-25",97.169998,98.089996,97.019997,97.639999,1380700,92.230225
"2015-02-26",97.529999,98.07,97.279999,97.68,1061000,92.268044
"2015-02-27",97.309998,97.910004,97.120003,97.629997,1298100,92.220802
"2015-03-02",97.559998,98.690002,97.239998,98.68,997300,93.212616
"2015-03-03",98.330002,98.550003,97.599998,98,1310800,92.57029
"2015-03-04",97.410004,98.080002,96.879997,97.449997,1142900,92.050758
"2015-03-05",97.580002,98.18,96.830002,98.120003,1121600,92.683647
"2015-03-06",97.639999,98.260002,97.129997,97.410004,1641700,92.012985
"2015-03-09",97.660004,97.900002,96.910004,97.650002,1215800,92.239693
"2015-03-10",96.660004,96.949997,95.379997,95.389999,1348100,90.104912
"2015-03-11",95.440002,96.120003,95.010002,95.18,1059000,89.906532
"2015-03-12",95.400002,96.739998,95.239998,96.68,794000,91.323433
"2015-03-13",96.339996,97.989998,96.32,97.769997,1736700,92.353004
"2015-03-16",98.099998,99.75,97.800003,99.379997,1451700,93.87384
"2015-03-17",98.75,99.379997,98.410004,98.980003,1453400,93.496002
"2015-03-18",98.650002,100.660004,98.440002,99.93,1437700,94.393356
"2015-03-19",99.809998,100.379997,99.779999,99.779999,1195000,94.251656
"2015-03-20",100.419998,100.879997,100.150002,100.43,3435400,94.865654
"2015-03-23",100.860001,100.860001,100.059998,100.129997,1166500,94.582283
"2015-03-24",100.019997,100.720001,99.690002,99.699997,1476200,94.176079
"2015-03-25",99.650002,99.699997,97.300003,97.32,1437300,91.927963
"2015-03-26",96.739998,97.599998,96.32,96.949997,788300,91.578476
"2015-03-27",96.650002,97.290001,96.040001,97.059998,1023100,91.682365
"2015-03-30",97.800003,98.75,97.800003,98.230003,876100,92.787567
"2015-03-31",97.339996,98.629997,96.959999,96.959999,1871600,91.587898
"2015-04-01",96.82,97.699997,96.25,97.68,1304100,92.268044
"2015-04-02",97.690002,98.709999,97.349998,98.5,1080600,93.042595
"2015-04-06",97.449997,98.779999,96.919998,97.849998,1332300,92.428596
"2015-04-07",98.220001,98.620003,97.32,97.349998,1231700,91.956306
"2015-04-08",97.019997,98.330002,97.019997,97.919998,1305800,92.732857
"2015-04-09",97.879997,98.400002,97.290001,97.93,806300,92.74234
"2015-04-10",97.839996,99.110001,97.57,98.889999,1666400,93.651482
"2015-04-13",98,99.18,97.889999,97.889999,1223000,92.704437
"2015-04-14",97.830002,98.120003,97.099998,97.879997,1823400,92.694977
"2015-04-15",98.400002,98.660004,97.82,97.959999,955500,92.770744
"2015-04-16",97.290001,97.489998,96.910004,97.389999,1465000,92.230957
"2015-04-17",96.510002,96.709999,95.330002,95.580002,1550800,90.516823
"2015-04-20",96.400002,97.160004,96.050003,96.650002,1182600,91.530159
"2015-04-21",97.309998,98.029999,96.699997,97.239998,1061700,92.088882
"2015-04-22",98.550003,100.25,98.5,100.160004,2701100,94.854218
"2015-04-23",99.779999,101.949997,99.559998,101.449997,1526900,96.07589
"2015-04-24",101.910004,101.910004,100.480003,101.230003,949300,95.867538
"2015-04-27",101.459999,101.940002,101,101.599998,958900,96.217918
"2015-04-28",101.120003,102.169998,100.830002,101.650002,885800,96.265282
"2015-04-29",100.919998,102.089996,100.800003,101.18,1076800,95.820175
"2015-04-30",100.699997,101.720001,99.809998,100.330002,1267800,95.015221
"2015-05-01",100.330002,100.860001,100.050003,100.589996,1003600,95.261444
"2015-05-04",100.580002,101.68,100.349998,101.290001,868000,95.924332
"2015-05-05",100.800003,101.440002,99.870003,100.010002,944400,94.712158
"2015-05-06",100.379997,100.43,99.019997,99.540001,903000,94.267052
"2015-05-07",99.720001,100.419998,99.400002,100.07,820800,94.768974
"2015-05-08",101.290001,103.099998,100.790001,102.75,1440600,97.307007
"2015-05-11",102.400002,102.940002,102.18,102.330002,647400,96.909264
"2015-05-12",101.849998,102.739998,101.010002,102.260002,732100,96.842964
"2015-05-13",101.879997,102.760002,101.339996,102.239998,581800,96.824028
"2015-05-14",102.900002,103.849998,102.489998,103.82,1134700,98.320335
"2015-05-15",104.169998,104.239998,102.169998,102.330002,1322500,96.909264
"2015-05-18",102.059998,102.550003,101.550003,102.339996,1098800,96.918724
"2015-05-19",102.93,103.809998,102.599998,103.269997,1393500,97.799477
"2015-05-20",103.639999,103.879997,102.769997,103.379997,1158000,97.903641
"2015-05-21",103.620003,104.739998,103.220001,104.160004,2266500,98.642319
"2015-05-22",105.489998,109.209999,105.349998,106.760002,3721900,101.104584
"2015-05-26",105.550003,106.260002,103.980003,104.669998,2369000,99.125298
"2015-05-27",104.790001,105.470001,104.330002,105.190002,1183000,99.617775
"2015-05-28",104.75,105.220001,104.489998,105.089996,1051200,99.523041
"2015-05-29",104.949997,105,103.529999,104.150002,2310700,98.632858
"2015-06-01",104.769997,106.970001,104.089996,106.419998,1805300,100.782585
"2015-06-02",105.75,106.860001,105.260002,106.220001,1147600,100.593201
"2015-06-03",106.239998,106.839996,105.739998,106.839996,960500,101.180344
"2015-06-04",106.629997,106.879997,105.050003,105.459999,1063600,99.873428
"2015-06-05",104.669998,106.169998,104.669998,105.599998,1173600,100.006027
"2015-06-08",105.349998,105.800003,104.459999,104.5,885300,98.96431
"2015-06-09",104.449997,104.919998,103.900002,104.639999,1304100,99.096886
"2015-06-10",105.260002,107.879997,105,107.480003,1736700,101.78643
"2015-06-11",107.93,107.949997,105.769997,105.830002,2473200,100.223869
"2015-06-12",105.160004,105.550003,104.470001,104.730003,1338600,99.182129
"2015-06-15",104.07,104.07,102.620003,103.050003,1771000,97.591118
"2015-06-16",103.150002,104,102.769997,103.730003,1324500,98.235077
"2015-06-17",103.879997,104.330002,103.199997,103.839996,884900,98.339249
"2015-06-18",103.75,104.529999,103.620003,104.389999,1533800,98.860146
"2015-06-19",104.080002,104.760002,103.699997,104.32,1427600,98.793823
"2015-06-22",105.029999,105.580002,103.540001,105.5,1262800,99.911339
"2015-06-23",105.650002,105.669998,104.239998,104.760002,1211100,99.210526
"2015-06-24",104.339996,104.769997,102.980003,103.050003,1460800,97.591118
"2015-06-25",103.360001,104.18,102.919998,103.599998,1406500,98.111969
"2015-06-26",103.599998,103.980003,102.339996,103.239998,2310800,97.771049
"2015-06-29",102.199997,102.650002,100.830002,101.019997,1491000,95.66864
"2015-06-30",101.519997,101.870003,100.760002,100.769997,1722500,95.431885
"2015-07-01",101.639999,102.379997,100.779999,101.620003,1340500,96.236855
"2015-07-02",102.029999,102.029999,100.620003,101.410004,778200,96.038002
"2015-07-06",100.290001,101.959999,100.120003,101.919998,1908500,96.520981
"2015-07-07",101.080002,103.709999,101.080002,103.580002,2670200,98.093048
"2015-07-08",101.900002,104.139999,101.900002,103.43,3095300,98.187981
"2015-07-09",104.470001,105.099998,103.529999,103.580002,1346800,98.330368
"2015-07-10",104.940002,104.940002,103.599998,104.360001,862600,99.070824
"2015-07-13",105.370003,106.07,105.010002,105.43,1334700,100.086609
"2015-07-14",105.519997,106.110001,105.209999,105.830002,676700,100.466331
"2015-07-15",106.050003,106.639999,105.669998,106.330002,870700,100.941002
"2015-07-16",107.230003,108.110001,106.879997,108.099998,1003700,102.621284
"2015-07-17",107.75,108.199997,106.559998,106.769997,1475100,101.358681
"2015-07-20",106.82,107.169998,106.480003,106.629997,994900,101.225777
"2015-07-21",106.290001,107.150002,106.059998,106.150002,996400,100.770103
"2015-07-22",106.160004,107.120003,106.160004,106.720001,812200,101.311218
"2015-07-23",106.870003,107.889999,106.519997,107.25,792900,101.814369
"2015-07-24",107.550003,107.809998,106.480003,106.690002,834200,101.282753
"2015-07-27",106.120003,106.489998,104.769997,105,1166400,99.678406
"2015-07-28",105.040001,105.709999,103.660004,105.639999,1288100,100.285973
"2015-07-29",105.360001,105.739998,104.419998,105.519997,991100,100.172043
"2015-07-30",104.940002,106.059998,103.980003,105.739998,593800,100.380882
"2015-07-31",106.290001,106.480003,105.400002,105.769997,904100,100.409386
"2015-08-03",104.669998,105.779999,104.300003,105.050003,987900,99.725853
"2015-08-04",105.239998,105.830002,104.959999,105.589996,777400,100.238495
"2015-08-05",106.040001,107.75,106.040001,106.779999,700800,101.368179
"2015-08-06",106.989998,107.449997,104.050003,104.169998,1176100,98.89048
"2015-08-07",104.050003,105.440002,103.449997,105.440002,1604400,100.096092
"2015-08-10",103.089996,104.989998,102.010002,104.989998,1400200,99.668892
"2015-08-11",103.699997,104.660004,103.080002,104.620003,1327900,99.317665
"2015-08-12",104.010002,105.080002,103.110001,104.720001,963800,99.412605
"2015-08-13",105.019997,105.339996,103.760002,104.900002,767000,99.583488
"2015-08-14",104.550003,106.199997,104.440002,105.620003,768300,100.266991
"2015-08-17",105.199997,105.769997,104.5,105.559998,871200,100.210037
"2015-08-18",106.040001,106.760002,105.510002,105.720001,832500,100.3619
"2015-08-19",106.489998,107.07,104.779999,106.269997,1864300,100.884018
"2015-08-20",105.269997,105.620003,102.720001,102.93,1510600,97.71331
"2015-08-21",91.059998,93,85.110001,89.279999,8703000,84.755119
"2015-08-24",82.309998,85,80.889999,84.25,6761400,79.980049
"2015-08-25",86.720001,86.849998,79.629997,79.870003,4786900,75.822021
"2015-08-26",82.709999,84.080002,80.800003,83.290001,5663800,79.068687
"2015-08-27",84.389999,86.629997,83.629997,86.599998,4322200,82.210945
"2015-08-28",85.040001,87.610001,85.029999,86.209999,3537000,81.840721
"2015-08-31",85.459999,85.959999,84.449997,85.75,3343900,81.404037
"2015-09-01",83.349998,85.190002,83.099998,84.099998,3803500,79.837654
"2015-09-02",85.690002,85.959999,84.059998,85.830002,2687700,81.479958
"2015-09-03",85.879997,86.970001,85.489998,86.040001,3230200,81.679321
"2015-09-04",84.620003,85.82,84.110001,85.129997,3192000,80.815468
"2015-09-08",86.639999,87.790001,85.510002,87.739998,2377000,83.293175
"2015-09-09",87.779999,88.330002,86.309998,86.639999,3002900,82.248917
"2015-09-10",87,88.870003,86.480003,88.300003,4118100,83.824799
"2015-09-11",87.459999,89.410004,87.150002,89.309998,2615900,84.783592
"2015-09-14",89.050003,89.529999,88.269997,88.82,1517900,84.31842
"2015-09-15",89.129997,89.769997,88.360001,88.989998,1791200,84.47982
"2015-09-16",89.150002,89.610001,88,89.470001,1609200,84.935501
"2015-09-17",86.900002,87.370003,85.279999,85.769997,6863300,81.422997
"2015-09-18",84.690002,86.199997,84.360001,85.489998,5609300,81.157219
"2015-09-21",85.550003,87.300003,85.169998,86.809998,3351900,82.410309
"2015-09-22",85.410004,87.239998,85.400002,86.849998,3121500,82.448273
"2015-09-23",86.459999,88.370003,86.309998,87.589996,2251100,83.150772
"2015-09-24",86.830002,88.43,86.650002,87.860001,2898400,83.407089
"2015-09-25",88.68,89.589996,87.440002,87.879997,2328200,83.426094
"2015-09-28",87.190002,87.93,86.199997,86.220001,2301400,81.850204
"2015-09-29",86.18,87.18,85.870003,86.830002,1724800,82.429291
"2015-09-30",87.760002,88.830002,87.110001,88.75,2469800,84.251991
"2015-10-01",88.660004,89.720001,87.830002,88.860001,2583900,84.3564
"2015-10-02",87.230003,89.550003,85.610001,89.5,1778400,84.963966
"2015-10-05",90,91.5,89.459999,91.309998,1525800,86.682213
"2015-10-06",91.209999,92.190002,90.559998,90.809998,1714300,86.207588
"2015-10-07",90.900002,91.489998,89.279999,90.959999,1647000,86.636185
"2015-10-08",90.709999,92.419998,90,92.290001,1373500,87.902962
"2015-10-09",92.330002,93.260002,92.290001,92.699997,1334200,88.29348
"2015-10-12",92.709999,93.470001,91.650002,93.209999,1553800,88.779236
"2015-10-13",92.510002,93.199997,91.260002,91.360001,1770600,87.017181
"2015-10-14",91.300003,92.139999,90.410004,90.410004,1926300,86.112328
"2015-10-15",91.050003,92.480003,90.82,92.43,2137300,88.036308
"2015-10-16",92.57,93.790001,91.169998,93.620003,1919900,89.169739
"2015-10-19",93.529999,94.389999,92.489998,94.080002,1079900,89.60788
"2015-10-20",93.889999,94.739998,93.889999,94.300003,1014000,89.817406
"2015-10-21",94.900002,94.980003,93.360001,93.870003,1489300,89.407867
"2015-10-22",94.43,97.300003,94.360001,96.860001,1500100,92.255737
"2015-10-23",97.559998,98,96.120003,97.940002,1240700,93.284393
"2015-10-26",98.129997,99,97.639999,97.709999,1440800,93.065331
"2015-10-27",97.650002,98.230003,97.150002,98.029999,1093400,93.370125
"2015-10-28",98.309998,98.400002,97.290001,97.989998,1846300,93.332008
"2015-10-29",97.900002,98.269997,97.580002,97.75,1431000,93.103409
"2015-10-30",97.949997,98.120003,97.349998,97.43,1233500,92.798637
"2015-11-02",98.050003,98.199997,97.370003,97.510002,1512300,92.87484
"2015-11-03",97.160004,97.970001,97.050003,97.709999,1455100,93.065331
"2015-11-04",97.720001,99.150002,97,98.849998,1347200,94.151108
"2015-11-05",99.209999,99.5,97.410004,97.779999,1348900,93.131989
"2015-11-06",97.790001,98.540001,97.129997,98.279999,960900,93.608223
"2015-11-09",98.18,98.209999,96.75,97.510002,1119400,92.87484
"2015-11-10",97.440002,98.970001,97.029999,98.879997,944100,94.179695
"2015-11-11",99.419998,100.629997,98.779999,99.389999,1314200,94.665451
"2015-11-12",99.169998,99.790001,98,98.050003,849800,93.38916
"2015-11-13",98.029999,98.690002,96.260002,96.529999,1540100,91.941414
"2015-11-16",96.889999,97.57,95.980003,96.900002,1599200,92.293831
"2015-11-17",96.599998,97.459999,96.050003,96.43,1848500,91.846161
"2015-11-18",96.529999,96.889999,95.620003,96.620003,3705300,92.027122
"2015-11-19",96.93,97.68,95.790001,97.419998,3985900,92.789093
"2015-11-20",106.279999,108,101.169998,103.199997,6622300,98.294342
"2015-11-23",102.519997,103.830002,100.910004,101.029999,2915900,96.227509
"2015-11-24",100.040001,100.75,97.720001,99.760002,3368000,95.017883
"2015-11-25",99.980003,100.870003,99.43,99.849998,1928500,95.103592
"2015-11-27",100.089996,100.760002,99.650002,100.18,1109400,95.417908
"2015-11-30",100.379997,100.760002,99.010002,100.199997,4655000,95.436943
"2015-12-01",100.940002,102.580002,100.610001,101.790001,2322400,96.95137
"2015-12-02",101.330002,101.800003,99.260002,99.5,1721800,94.770226
"2015-12-03",99.459999,99.910004,95.940002,96.379997,2878800,91.798553
"2015-12-04",97.940002,98.860001,96.730003,98.629997,2232400,93.941566
"2015-12-07",98.720001,99.019997,98.239998,98.830002,1721700,94.132095
"2015-12-08",97.82,99,97.5,98.32,1453200,93.646324
"2015-12-09",98.110001,99.690002,97.339996,97.720001,1571200,93.074852
"2015-12-10",98.019997,98.550003,96.959999,96.989998,1760300,92.379524
"2015-12-11",95.860001,96.910004,95.849998,96.120003,2269800,91.550911
"2015-12-14",96.360001,96.93,94.93,96.300003,2340300,91.722359
"2015-12-15",97.470001,99.360001,96.889999,97.980003,1747100,93.322495
"2015-12-16",98.459999,99.139999,97,99.050003,1326300,94.341637
"2015-12-17",99.309998,99.989998,97.870003,97.870003,1596600,93.21772
"2015-12-18",97.199997,97.639999,94.860001,95.57,4537700,91.027046
"2015-12-21",96.019997,96.690002,94.68,95.68,1322400,91.131813
"2015-12-22",96.470001,97.269997,95.550003,97.209999,1060200,92.589088
"2015-12-23",97.760002,98.209999,97.260002,98,761800,93.341522
"2015-12-24",97.900002,98.059998,97.300003,97.589996,327200,92.951027
"2015-12-28",97.099998,98.25,96.919998,98.220001,693000,93.551079
"2015-12-29",98.629997,99.989998,98.629997,99.339996,864000,94.617821
"2015-12-30",99.110001,99.410004,98.220001,98.279999,660900,93.608223
"2015-12-31",97.830002,98.330002,96.480003,96.5,1189500,91.912834
"2016-01-04",94.190002,94.889999,93.139999,94.379997,2809000,89.893608
"2016-01-05",95.339996,96.120003,94.580002,95.949997,1859400,91.388977
"2016-01-06",94.43,96.480003,94.160004,96.290001,2433200,91.712822
"2016-01-07",94.5,96.43,93.239998,94.440002,2477700,90.231895
"2016-01-08",94.940002,96,93.019997,93.139999,2004700,88.989799
"2016-01-11",93.82,94.260002,93.139999,94,1889900,89.811508
"2016-01-12",94.690002,95.160004,93.559998,94.849998,1300800,90.623611
"2016-01-13",95.110001,95.599998,91.57,91.699997,1907700,87.613983
"2016-01-14",92.309998,95.470001,91.139999,94.32,2545900,90.117218
"2016-01-15",91.43,92.93,90.580002,91.489998,2774800,87.41333
"2016-01-19",92.839996,93.139999,90.040001,90.879997,2468100,86.830498
"2016-01-20",89.529999,92.879997,88.660004,91.989998,2904400,87.891045
"2016-01-21",92.800003,93.669998,91.209999,91.949997,1461700,87.852829
"2016-01-22",93.07,94,92.199997,93.610001,1076500,89.438889
"2016-01-25",93.470001,93.660004,91.589996,91.730003,1310200,87.642654
"2016-01-26",91.940002,92.709999,91.029999,92.639999,1139700,88.512108
"2016-01-27",92.410004,93.260002,90.449997,90.769997,944100,86.725418
"2016-01-28",91.730003,92.220001,90.699997,92.029999,1141600,87.929268
"2016-01-29",92.720001,95.629997,92.089996,95.510002,2120500,91.254211
"2016-02-01",95.279999,96.970001,94.360001,96.370003,1325700,92.075905
"2016-02-02",95.309998,95.660004,93.970001,94.150002,2436000,89.954811
"2016-02-03",95,96.410004,94,95.889999,1864200,91.617271
"2016-02-04",95.779999,96.93,94.849998,96.75,1653000,92.438957
"2016-02-05",96.089996,96.25,91.239998,91.790001,2911100,87.699966
"2016-02-08",90.910004,91.230003,88.879997,90.919998,2744500,86.868736
"2016-02-09",90.080002,92.139999,89.489998,90.129997,1922800,86.113945
"2016-02-10",91.279999,92.410004,89.949997,90.260002,1897700,86.238129
"2016-02-11",88.169998,92.07,88.169998,91.410004,1991700,87.336884
"2016-02-12",92.970001,94.699997,91.5,94.559998,2177700,90.34655
"2016-02-16",93.699997,95.809998,93.68,95.360001,2240200,91.110878
"2016-02-17",95.82,98.68,95.410004,98.360001,1726100,93.977226
"2016-02-18",97.790001,98.660004,96.099998,96.470001,1768500,92.17144
"2016-02-19",96.519997,97.610001,95.309998,97.190002,1901300,92.85936
"2016-02-22",98.18,98.709999,97,98.25,1620700,93.872131
"2016-02-23",97.540001,98.120003,96.239998,97.360001,1859300,93.021782
"2016-02-24",96.349998,98.980003,95.410004,98.830002,2177200,94.426277
"2016-02-25",99.099998,100.160004,97.940002,100.07,2335500,95.611
"2016-02-26",100.910004,101,94.099998,95.75,3809500,91.483498
"2016-02-29",95.370003,97.32,94.959999,96.639999,2671300,92.333847
"2016-03-01",97.669998,98.860001,96.580002,98.860001,2194700,94.454933
"2016-03-02",98.529999,99.639999,98.059998,98.629997,1607900,94.235176
