"dates","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"2016-03-09",97.440002,98.199997,95.339996,97.150002,852100,87.970108
"2016-03-10",97.459999,98.629997,94.790001,96.25,916600,87.155159
"2016-03-11",97.220001,99.379997,96.75,98.489998,718000,89.183479
"2016-03-14",98.160004,99.57,97.699997,98.57,674700,89.255928
"2016-03-15",97.690002,98.129997,96.760002,97.300003,628600,88.105942
"2016-03-16",96.839996,97.309998,94.089996,95.730003,1178900,86.684296
"2016-03-17",95.529999,97.720001,95.529999,97.110001,928900,87.933891
"2016-03-18",97.32,98.459999,96.669998,98.120003,1203500,88.848473
"2016-03-21",98.470001,100.18,98.470001,99.25,946100,89.871674
"2016-03-22",98.260002,98.550003,96.290001,97.760002,649300,88.522491
"2016-03-23",97.209999,97.43,95.43,95.889999,749400,86.82917
"2016-03-24",95.690002,95.980003,93.790001,95.550003,594400,86.521278
"2016-03-28",95.769997,97.43,95.660004,96.43,726900,87.318146
"2016-03-29",95.82,97.449997,95.050003,96.5,739700,87.381516
"2016-03-30",96.589996,97.5,96.139999,96.919998,814700,88.218925
"2016-03-31",96.470001,97.389999,95.360001,96.260002,978300,87.618179
"2016-04-01",95.669998,97.330002,94.57,97.260002,1085900,88.528412
"2016-04-04",97.519997,97.730003,93.550003,93.800003,1226700,85.379044
"2016-04-05",93.419998,94.879997,92.839996,93.849998,1015200,85.424545
"2016-04-06",93.980003,96.540001,93.870003,96.480003,1413000,87.818436
"2016-04-07",96.080002,96.68,93.739998,94.559998,940300,86.070801
"2016-04-08",94,94.480003,90.529999,91.239998,1386000,83.048859
"2016-04-11",91,91.82,90.279999,90.370003,889400,82.256958
"2016-04-12",91.309998,91.730003,89.639999,91.080002,1386900,82.903229
"2016-04-13",91.800003,93.989998,91.589996,93.57,1176500,85.169678
"2016-04-14",93.220001,93.610001,91.82,92.550003,900200,84.241257
"2016-04-15",92.410004,94.730003,92.360001,94.470001,1384800,85.988892
"2016-04-18",94.099998,95.400002,93.199997,95.190002,646500,86.644234
"2016-04-19",95.400002,95.900002,94.089996,94.809998,705200,86.298363
"2016-04-20",94.650002,95.790001,94.199997,94.830002,746000,86.316566
"2016-04-21",95.339996,95.919998,93.809998,94.080002,911500,85.633904
"2016-04-22",94.480003,95.279999,93.339996,93.980003,796900,85.542877
"2016-04-25",93.790001,94.480003,92.720001,94.379997,898700,85.906952
"2016-04-26",94.279999,95.019997,93.349998,94.970001,946000,86.444
"2016-04-27",95.360001,95.360001,94.580002,94.889999,1208000,86.371185
"2016-04-28",93.980003,96.290001,93.790001,94.010002,959400,85.570183
"2016-04-29",94,94.43,91.980003,93.209999,825300,84.842003
"2016-05-02",93.279999,95.559998,92.790001,95.230003,596700,86.680649
"2016-05-03",94.589996,95.25,93.370003,94.529999,763300,86.043488
"2016-05-04",93.989998,94.970001,92.739998,93.050003,604300,84.696373
"2016-05-05",93.129997,93.480003,90.940002,91,914200,82.830421
"2016-05-06",90.800003,91.18,89.120003,90.110001,1260300,82.020309
"2016-05-09",90,90.760002,89.540001,90.300003,1702000,82.19326
"2016-05-10",87.389999,90.400002,87.389999,89.349998,1492100,81.328537
"2016-05-11",87.07,87.540001,83.660004,84.5,3681700,76.913948
"2016-05-12",89.959999,90.129997,83.980003,86.879997,5637900,79.080269
"2016-05-13",86.010002,88.370003,84.540001,85.5,3065800,77.824173
"2016-05-16",85.639999,87.290001,85.400002,86.5,2582800,78.734398
"2016-05-17",86,89.980003,85.580002,88.110001,1590900,80.19986
"2016-05-18",87.199997,89.099998,86.5,89,1639800,81.009964
"2016-05-19",89.190002,90.330002,87.739998,89.160004,1435100,81.155594
"2016-05-20",89.730003,91.919998,89.639999,91.629997,1227600,83.403831
"2016-05-23",91.910004,93.300003,91.440002,92.709999,2055900,84.386894
"2016-05-24",92.959999,94.099998,92.209999,93.389999,1102800,85.005836
"2016-05-25",93,94.5,92.669998,93.93,969400,85.49736
"2016-05-26",94.440002,94.940002,93.699997,93.849998,887200,85.424545
"2016-05-27",93.93,94.389999,93.400002,94.07,663300,85.624802
"2016-05-31",94.089996,94.489998,93.330002,94.330002,929300,85.861458
"2016-06-01",93.650002,95.870003,93.57,95.459999,946800,86.889999
"2016-06-02",95.5,96.610001,95.279999,96.610001,872400,87.93676
"2016-06-03",96.019997,96.379997,95.010002,95.809998,1647900,87.208588
"2016-06-06",96.269997,97.419998,95.559998,96.330002,1331600,87.6819
"2016-06-07",86.25,96.139999,86.25,94.059998,7916300,85.6157
"2016-06-08",94.139999,94.5,92.599998,93.739998,2104400,85.324432
"2016-06-09",92.959999,96.300003,92.5,96.18,1969200,87.545364
"2016-06-10",95.110001,96.699997,94.959999,95.800003,1914900,87.199493
"2016-06-13",95.160004,96,93.779999,93.830002,1420700,85.406349
"2016-06-14",93.379997,94.110001,90.790001,91.360001,1620800,83.158104
"2016-06-15",91.989998,95.400002,91.910004,94.559998,1960800,86.070801
"2016-06-16",94.040001,94.239998,92.949997,94,970500,85.561066
"2016-06-17",94.160004,96,93.980003,95.650002,1485800,87.062943
"2016-06-20",96.769997,97.809998,95.690002,96.199997,1150100,87.563568
"2016-06-21",96.400002,98.5,96.099998,97.169998,1421900,88.446503
"2016-06-22",97.5,97.650002,96.309998,96.410004,987500,87.75473
"2016-06-23",97.510002,98.07,96.580002,97.25,990000,88.51931
"2016-06-24",92.860001,93.879997,89.269997,89.599998,2758100,81.556091
"2016-06-27",88.480003,88.480003,85.699997,87.379997,2792000,79.535378
"2016-06-28",88.279999,89.120003,86.5,87.889999,1363000,79.999603
"2016-06-29",88.540001,89.519997,88.150002,88.730003,1468800,81.226303
"2016-06-30",88.900002,89.629997,88.239998,89.620003,1192200,82.041023
"2016-07-01",89.669998,91.739998,89.519997,90.080002,1046200,82.46212
"2016-07-05",89.660004,89.830002,87.650002,88.519997,1063900,81.034035
"2016-07-06",87.800003,90.209999,87.260002,90.160004,1041500,82.535362
"2016-07-07",90.110001,92.199997,90.110001,91.760002,1028900,84.000061
"2016-07-08",92.470001,93.800003,92.260002,93.25,831100,85.364037
"2016-07-11",94.050003,96.459999,93.57,96.010002,1487300,87.890625
"2016-07-12",96.370003,98.760002,96.339996,98.57,1665100,90.234138
"2016-07-13",98.989998,99.110001,97.919998,98.529999,831900,90.197517
"2016-07-14",99.050003,99.720001,98.57,98.919998,635500,90.55452
"2016-07-15",99.419998,99.870003,98.75,98.870003,601900,90.508766
"2016-07-18",98.669998,99.980003,98.669998,99.160004,889400,90.774239
"2016-07-19",99,99,98.120003,98.800003,504900,90.444702
"2016-07-20",99.230003,100.290001,98.610001,100.040001,474100,91.579819
"2016-07-21",100.209999,100.93,98.93,99.18,549600,90.792542
"2016-07-22",98.739998,99.120003,97.349998,98.889999,530000,90.527077
"2016-07-25",98.919998,99.949997,98.290001,99.760002,591700,91.323509
"2016-07-26",99.860001,101.169998,99.760002,100.949997,761500,92.41288
"2016-07-27",100.580002,101.089996,98.260002,99.25,1143500,90.856628
"2016-07-28",99.07,99.099998,96.129997,96.900002,1063700,88.705353
"2016-07-29",96.779999,98.32,96.519997,98.089996,732200,89.794716
"2016-08-01",97.889999,98.540001,96.910004,97.68,745900,89.419395
"2016-08-02",97.620003,97.620003,93.300003,93.400002,1186900,85.501366
"2016-08-03",90.309998,93.459999,90.309998,92.860001,1699100,85.006996
"2016-08-04",93.209999,94.830002,92.959999,94.269997,930700,86.297791
"2016-08-05",95.019997,96.540001,94.040001,96.050003,728200,87.927261
"2016-08-08",96.32,97.75,95.290001,95.959999,733700,87.844849
"2016-08-09",95.209999,95.620003,93.809998,95.07,1686400,87.030121
"2016-08-10",102.300003,105.699997,101.739998,103.139999,3771900,94.417671
"2016-08-11",104.879997,109.699997,104.32,108.699997,3011300,99.507469
"2016-08-12",108.209999,109.120003,107.18,108.190002,1338500,99.040588
"2016-08-15",108.720001,109.660004,108.139999,109.169998,1091500,99.937721
"2016-08-16",108.980003,109.260002,108.580002,108.809998,629800,99.608162
"2016-08-17",108.57,108.760002,107.32,107.5,951800,98.408943
"2016-08-18",107.779999,108.620003,107.68,108.610001,577400,99.425072
"2016-08-19",108.339996,109.150002,108.260002,108.93,554600,99.71801
"2016-08-22",108.93,108.93,107.769997,108.040001,547500,98.903275
"2016-08-23",108.949997,109.849998,108.220001,109.089996,672400,99.864471
"2016-08-24",108.910004,108.910004,107.650002,107.870003,591200,98.747658
"2016-08-25",107.68,108.120003,106.559998,107.089996,542600,98.033615
"2016-08-26",107.139999,108.300003,106.029999,106.419998,460100,97.420265
"2016-08-29",106.290001,107.330002,105.769997,106.449997,554800,97.447746
"2016-08-30",105.900002,105.900002,104.230003,104.5,584300,95.662651
"2016-08-31",104.389999,104.849998,102.589996,103.620003,540300,94.857079
"2016-09-01",104.110001,104.300003,102.309998,103.529999,589500,94.774681
"2016-09-02",103.5,104.349998,102.68,103.230003,788800,94.500061
"2016-09-06",103.279999,103.860001,101.730003,102.559998,518300,93.886703
"2016-09-07",102.860001,104.889999,102.07,104.839996,839400,95.973892
"2016-09-08",104.349998,104.790001,102.410004,102.879997,687500,94.179649
"2016-09-09",102.559998,102.559998,100.519997,100.739998,584500,92.220619
"2016-09-12",100.18,101.970001,99.639999,101.800003,806300,93.190971
"2016-09-13",100.93,101.849998,99.779999,100.470001,570100,91.973457
"2016-09-14",100.699997,100.699997,99.18,99.769997,444900,91.332657
"2016-09-15",99.169998,100.220001,98.68,100.059998,517500,91.598137
"2016-09-16",99.470001,100.25,99.150002,100.07,752500,91.607285
"2016-09-19",100.370003,100.970001,99.529999,99.949997,671300,91.497437
"2016-09-20",100.379997,100.720001,98.540001,98.769997,649200,90.417213
"2016-09-21",98.779999,99.599998,97.989998,99.110001,523700,90.728485
"2016-09-22",99.82,100.330002,98.690002,98.970001,668600,90.600304
"2016-09-23",98.870003,100.269997,98.870003,99.910004,739800,91.460823
"2016-09-26",99.300003,99.949997,96.470001,96.769997,717100,88.586372
"2016-09-27",96.839996,97.980003,96.279999,97.860001,583900,89.584175
"2016-09-28",97.269997,98.489998,97.120003,97.940002,453400,90.117859
"2016-09-29",98.279999,100.419998,98.279999,99.650002,1306200,91.691284
"2016-09-30",100.360001,101.839996,100.019997,101.139999,969400,93.062286
"2016-10-03",100.699997,101.959999,100.169998,100.93,644700,92.869064
"2016-10-04",100.68,101.400002,100,100.290001,572900,92.280159
"2016-10-05",100.540001,101.370003,99.699997,99.75,608200,91.783295
"2016-10-06",100.330002,101.790001,100.010002,101.410004,650900,93.310722
"2016-10-07",103.559998,104.599998,102.629997,103.010002,1065800,94.782936
"2016-10-10",103.540001,104.790001,103.209999,103.629997,438600,95.353416
"2016-10-11",103.830002,104.970001,102.110001,102.330002,531800,94.157234
"2016-10-12",102.330002,102.68,101.419998,101.709999,553700,93.586754
"2016-10-13",101.050003,101.169998,98.040001,99.690002,903000,91.728081
"2016-10-14",100,100.879997,97.5,97.519997,1156500,89.731407
"2016-10-17",97.580002,97.879997,96.879997,97.190002,731800,89.427773
"2016-10-18",97.57,98.269997,97.260002,97.639999,662700,89.84182
"2016-10-19",98.019997,99.379997,97.699997,98.980003,650100,91.074814
"2016-10-20",98.730003,98.730003,97.099998,97.589996,632400,89.795799
"2016-10-21",96.580002,96.779999,94.889999,96.629997,642600,88.912483
"2016-10-24",97.129997,98.830002,97.129997,98.599998,710200,90.725143
"2016-10-25",96.5,98.940002,96.099998,97.82,843800,90.007439
"2016-10-26",97.339996,99.099998,97.269997,98.050003,413800,90.219078
"2016-10-27",98.309998,98.800003,97.400002,97.830002,411500,90.01664
"2016-10-28",98.529999,100.160004,98.050003,98.139999,605500,90.301872
"2016-10-31",98.199997,98.5,97.559998,98.099998,560700,90.265076
"2016-11-01",98.540001,100.440002,97.339996,98.660004,707600,90.78035
"2016-11-02",97.959999,99.309998,97.290001,97.760002,452200,89.95224
"2016-11-03",98.139999,98.32,97.349998,97.639999,531300,89.84182
"2016-11-04",97.949997,100.129997,97.949997,98.589996,625600,90.715935
"2016-11-07",100.089996,100.410004,99.260002,99.830002,817400,91.856918
"2016-11-08",99.639999,100,98.139999,98.910004,752800,91.010391
"2016-11-09",97.080002,103,96.099998,102.150002,1619600,93.991608
"2016-11-10",103.269997,110.449997,103.099998,106.260002,2007400,97.773369
"2016-11-11",106.839996,108.879997,103.720001,107.099998,1251900,98.54628
"2016-11-14",107.150002,112.389999,106.93,111.589996,1683700,102.677658
"2016-11-15",111.589996,113.589996,110.480003,113.169998,1574600,104.131485
"2016-11-16",111.709999,113.690002,111.709999,111.919998,856200,102.981339
"2016-11-17",112.730003,113.669998,111.699997,113.57,858400,104.499542
"2016-11-18",112.889999,113.269997,110.150002,110.279999,692800,101.472313
"2016-11-21",110.290001,111.739998,110.139999,110.57,494200,101.739151
"2016-11-22",111.330002,113.75,110.489998,113.68,486200,104.600754
"2016-11-23",112.82,114,111.709999,112.519997,560500,103.533394
"2016-11-25",112.540001,113.059998,111.959999,112.169998,115000,103.211357
"2016-11-28",111.629997,112.129997,109.870003,110.910004,593300,102.051994
"2016-11-29",110.480003,110.870003,108.089996,108.610001,1033600,99.935677
"2016-11-30",107.980003,108.870003,104.379997,104.610001,1582900,96.255157
"2016-12-01",105.050003,106.510002,104.139999,104.370003,905700,96.034317
"2016-12-02",105.18,107.25,104.160004,105.720001,726700,97.276489
"2016-12-05",106.639999,108.739998,105.940002,108.190002,522800,99.549217
"2016-12-06",108.089996,108.279999,106.949997,107.419998,558700,98.840729
"2016-12-07",106.980003,109.32,106.900002,108.959999,631500,100.257713
"2016-12-08",109.400002,110.419998,108.230003,108.879997,603200,100.184113
"2016-12-09",108.830002,109.739998,108.440002,109,488100,100.294525
"2016-12-12",108.379997,108.910004,103.239998,103.769997,1044400,95.482224
"2016-12-13",104.110001,104.900002,103.540001,103.760002,882000,95.473022
"2016-12-14",103.190002,103.860001,101.169998,101.75,1167700,93.623573
"2016-12-15",101.599998,101.669998,95.669998,96.93,2449700,89.188515
"2016-12-16",97.07,97.099998,93.459999,94.75,1806900,87.182625
"2016-12-19",94.349998,95.339996,93,93.239998,1128000,85.793236
"2016-12-20",93.32,94.059998,92.540001,92.919998,1029500,85.498787
"2016-12-21",92.690002,93.309998,92.269997,92.809998,568300,85.397568
"2016-12-22",92.75,92.879997,90.010002,90.730003,1144900,83.483696
"2016-12-23",91,92.339996,89.239998,89.449997,985600,82.305931
"2016-12-27",89.970001,91.120003,89.620003,90.099998,954300,82.903999
"2016-12-28",89.900002,90.389999,89.309998,89.980003,746500,83.2556
"2016-12-29",89.900002,91.07,89.900002,90.739998,963300,83.958817
"2016-12-30",90.75,91.470001,90.07,90.32,932400,83.570213
"2017-01-03",91.269997,93.050003,90.559998,90.629997,1434300,83.857025
"2017-01-04",91,92.489998,90.150002,90.620003,1528600,83.847786
"2017-01-05",88.620003,89.120003,87.07,89.050003,2110500,82.395119
"2017-01-06",89.269997,89.449997,87.550003,88.580002,1699700,81.960236
"2017-01-09",88.940002,88.940002,87.220001,87.25,975600,80.729622
"2017-01-10",87.910004,88.839996,87.510002,87.940002,1723000,81.36808
"2017-01-11",87.75,88.290001,85.949997,86.639999,1111400,80.165222
"2017-01-12",86.080002,86.910004,85.900002,86.389999,877700,79.933899
"2017-01-13",86.75,87.360001,85.790001,86.32,806200,79.869125
"2017-01-17",87,90.129997,86.830002,89.580002,2393600,82.885506
"2017-01-18",89.57,89.610001,87.760002,89.290001,1400800,82.617188
"2017-01-19",89.379997,90.309998,87.669998,88.199997,973200,81.608635
"2017-01-20",88.379997,89.459999,87.709999,88.900002,926300,82.25634
"2017-01-23",88.459999,89.400002,87.489998,89.290001,800500,82.617188
"2017-01-24",89.769997,90.5,89.43,90.110001,638000,83.375893
"2017-01-25",90.669998,92.099998,90.57,91.150002,1375400,84.338188
"2017-01-26",90.769997,91.25,89.489998,90.010002,860300,83.283371
"2017-01-27",90.459999,90.629997,87.809998,87.970001,1088400,81.395821
"2017-01-30",87.699997,88.830002,87.279999,88.440002,939000,81.830704
"2017-01-31",86.760002,88.660004,85.910004,88.43,2011000,81.821434
"2017-02-01",88.120003,88.470001,86.529999,87.370003,2174100,80.840675
"2017-02-02",80.510002,81,76.18,76.610001,17508100,70.884773
"2017-02-03",75.959999,77.620003,75.900002,76.169998,6439900,70.477654
"2017-02-06",76.18,77.230003,75.620003,76.529999,5378300,70.81076
"2017-02-07",77.010002,77.139999,75.919998,75.980003,2082300,70.301872
"2017-02-08",76.279999,77.669998,75.800003,77.5,3074500,71.708267
"2017-02-09",77.5,78.290001,77.5,77.980003,1604300,72.152397
"2017-02-10",78.5,80.129997,78.400002,79.610001,2330100,73.660583
"2017-02-13",80.040001,80.160004,79.279999,79.339996,1649000,73.410759
"2017-02-14",78.970001,80.25,78.910004,79.489998,1849000,73.549545
"2017-02-15",79.68,79.989998,78.739998,79.169998,1761500,73.253471
"2017-02-16",79.25,79.900002,78.360001,78.470001,2069500,72.605774
"2017-02-17",78.059998,79.089996,78.059998,78.389999,1802200,72.531754
"2017-02-21",78.809998,79.220001,78.080002,78.190002,2495500,72.346687
"2017-02-22",77.82,78.169998,76.75,78.110001,2068600,72.272675
"2017-02-23",78.690002,79.349998,78.110001,78.650002,1476600,72.772339
"2017-02-24",78.620003,79.93,78.370003,79.209999,1075100,73.290466
"2017-02-27",79.080002,79.989998,78.769997,79.790001,1019900,73.827126
"2017-02-28",79.779999,79.830002,78.900002,79.330002,1821300,73.401512
"2017-03-01",80.059998,80.599998,78.919998,80.57,1550900,74.548828
"2017-03-02",80.150002,81.080002,79.849998,80.709999,1757300,74.678375
"2017-03-03",80.650002,81.190002,79.25,79.790001,1220500,73.827126
"2017-03-06",79.790001,80.029999,79,79.730003,1130600,73.771622
"2017-03-07",79.300003,79.580002,78.370003,79.139999,1437300,73.2257
"2017-03-08",79.330002,80.690002,79.120003,80.43,1321800,74.419296
"2017-03-09",80.260002,80.370003,79.410004,79.68,978700,73.725357
"2017-03-10",79.809998,80.699997,79.57,80.300003,778200,74.299019
"2017-03-13",80.43,80.68,78.870003,79.589996,1052700,73.642075
"2017-03-14",79.690002,80.339996,79.220001,80.029999,702400,74.049194
"2017-03-15",79.989998,81.57,79.989998,81.25,1041100,75.178024
"2017-03-16",80.959999,81.650002,80.629997,81.040001,610200,74.983719
"2017-03-17",81.25,81.339996,79.959999,80.699997,1586400,74.669121
"2017-03-20",80.709999,80.709999,79.209999,79.459999,1021800,73.52179
"2017-03-21",79.760002,79.870003,77.470001,78.230003,1440100,72.38372
"2017-03-22",77.919998,78.379997,77.389999,78.209999,907200,72.365204
"2017-03-23",79.57,79.959999,78.720001,79.220001,1027100,73.299728
"2017-03-24",79.169998,80.18,78.919998,79.739998,1069400,73.780869
"2017-03-27",78.93,80.519997,78.790001,80.419998,877800,74.410049
"2017-03-28",80.410004,81.919998,80.169998,81.650002,846300,75.548119
"2017-03-29",80.879997,83.260002,80.879997,82.970001,1278100,77.242493
"2017-03-30",82.75,83.580002,81.690002,81.900002,1071700,76.246368
"2017-03-31",82.019997,82.279999,81.269997,81.620003,990700,75.985687
"2017-04-03",81.830002,82.080002,80.970001,81.370003,1475000,75.752953
"2017-04-04",81,81.370003,76.690002,77.739998,2182900,72.37352
"2017-04-05",77.93,80.410004,77.870003,79.519997,2002500,74.030647
"2017-04-06",79.849998,82.309998,79.849998,80.709999,1536900,75.138512
"2017-04-07",80.459999,80.5,79.129997,79.279999,1421500,73.80722
"2017-04-10",79.5,81.760002,79.5,80.529999,1126700,74.970924
"2017-04-11",80.620003,80.949997,79.199997,80.330002,638600,74.784744
"2017-04-12",80.349998,80.690002,79.860001,80.18,732600,74.645088
"2017-04-13",80.419998,80.5,78.959999,79.150002,660200,73.686211
"2017-04-17",79.209999,80.050003,78.900002,80,505100,74.477516
"2017-04-18",79.519997,79.980003,79.360001,79.529999,432300,74.039963
"2017-04-19",79.849998,80.5,79.260002,80,1390100,74.477516
"2017-04-20",79.300003,80.32,79.099998,79.720001,1329300,74.216858
"2017-04-21",79.669998,79.669998,78.290001,78.919998,1363400,73.472046
"2017-04-24",79.800003,80.099998,79.260002,79.610001,1442200,74.114433
"2017-04-25",79.75,80.599998,79.379997,80.57,891000,75.008171
"2017-04-26",80.800003,81.870003,80.610001,81.18,868800,75.576065
"2017-04-27",81.5,82.57,80.75,82.419998,996000,76.730461
"2017-04-28",82.260002,82.260002,80.459999,80.720001,688400,75.147827
"2017-05-01",80.910004,80.910004,79.279999,79.309998,608800,73.835144
"2017-05-02",79.589996,80.989998,79.410004,80.809998,936000,75.23159
"2017-05-03",80.690002,80.93,79.190002,79.870003,1654200,74.356506
"2017-05-04",80,80.699997,79.440002,80.339996,1600000,74.794037
"2017-05-05",80.5,82.690002,80.5,82.110001,1465300,76.441864
"2017-05-08",82.519997,84,81.949997,82.099998,935800,76.432541
"2017-05-09",82.239998,84.470001,82.169998,84.050003,1697500,78.24794
"2017-05-10",83.879997,84.43,82.970001,83.07,1184700,77.335579
"2017-05-11",82.389999,82.389999,78.599998,79.230003,2055100,73.760674
"2017-05-12",78.940002,79.029999,76.239998,76.400002,2792400,71.126022
"2017-05-15",76.019997,77.610001,76,76.550003,1878800,71.265671
"2017-05-16",76.57,76.57,73.82,73.940002,2826600,68.835846
"2017-05-17",73.940002,73.940002,71.510002,72.75,4010500,67.727997
"2017-05-18",75,75.489998,70.470001,71.379997,4456200,66.45256
"2017-05-19",71.239998,71.669998,68.230003,69.290001,4195600,64.506851
"2017-05-22",69.389999,70.190002,68.07,68.239998,2602400,63.52932
"2017-05-23",68.480003,68.480003,67.559998,67.699997,1792600,63.026588
"2017-05-24",67.639999,67.709999,66.260002,66.68,1960200,62.077015
"2017-05-25",67.269997,67.690002,66.449997,66.519997,1890600,61.928051
"2017-05-26",66.620003,66.790001,66.059998,66.110001,1452300,61.54636
"2017-05-30",66.330002,67.580002,66.059998,67.339996,2296000,62.69146
"2017-05-31",67.239998,67.849998,66.529999,67.800003,2065600,63.119694
"2017-06-01",68.160004,69.709999,67.970001,69.5,2147000,64.702339
"2017-06-02",69.699997,69.919998,68.720001,69.169998,2260700,64.395119
"2017-06-05",69.139999,69.720001,68.75,69.160004,2651500,64.385818
"2017-06-06",68.660004,69.459999,68.370003,69.019997,2285600,64.25547
"2017-06-07",69.160004,69.580002,68.589996,69.129997,2261700,64.35788
"2017-06-08",69.129997,70.419998,68.870003,69.199997,2186400,64.423058
"2017-06-09",68.989998,70.279999,68.5,70.150002,1413000,65.307465
"2017-06-12",70,72,69.699997,69.699997,2212600,64.888535
"2017-06-13",69.620003,70.32,68.779999,70.029999,1551100,65.195763
"2017-06-14",70.57,70.730003,69.559998,70.589996,1306600,65.717094
"2017-06-15",70.139999,72.449997,69.980003,71.57,2158400,66.629448
"2017-06-16",71.510002,72.120003,71.059998,72.080002,2435300,67.10424
"2017-06-19",72.019997,72.110001,71.269997,71.43,1772500,66.49913
"2017-06-20",71.57,71.800003,70.449997,70.660004,1340300,65.782265
"2017-06-21",70.660004,71.169998,70.279999,70.910004,1900900,66.014999
"2017-06-22",71.080002,73.959999,70.900002,71.43,1601100,66.49913
"2017-06-23",71.269997,72.839996,70.779999,72.730003,1117200,67.709373
"2017-06-26",72.800003,73.370003,72.190002,72.889999,714000,67.85833
"2017-06-27",72.889999,73.260002,72.360001,72.879997,1404100,67.849014
"2017-06-28",72.809998,73.660004,72.720001,72.849998,799900,68.289597
"2017-06-29",73.059998,73.839996,72.559998,73.309998,872900,68.720795
"2017-06-30",73.720001,74.290001,73,73.800003,2321800,69.180138
"2017-07-03",73.949997,75.129997,73.809998,74.849998,417400,70.164391
"2017-07-05",74.730003,74.839996,72.43,73.099998,1293600,68.523949
"2017-07-06",72.879997,73.099998,70.360001,70.529999,1871200,66.11483
"2017-07-07",70.849998,72.860001,70.769997,72.300003,1359300,67.774033
"2017-07-10",72.150002,72.529999,71.120003,72.419998,1480700,67.88652
"2017-07-11",72.599998,72.730003,71.559998,71.75,1376500,67.258453
"2017-07-12",72.080002,72.510002,71.220001,71.25,778700,66.789749
"2017-07-13",71.620003,72.349998,71.300003,71.879997,955400,67.38031
"2017-07-14",71.349998,71.879997,70.57,71.370003,1237400,66.902252
"2017-07-17",71.5,73.989998,71.5,72.82,995000,68.261482
"2017-07-18",72.739998,72.959999,71.699997,72.139999,1050900,67.624039
"2017-07-19",72.209999,73.309998,72.080002,72.970001,872600,68.402092
"2017-07-20",73.209999,74.010002,72.889999,73.760002,781800,69.142624
"2017-07-21",73.709999,75.019997,73.139999,74.879997,1208700,70.192528
"2017-07-24",74.339996,74.440002,72.690002,73.040001,896300,68.467705
"2017-07-25",73.199997,75.769997,73.199997,74.980003,1147100,70.286255
"2017-07-26",75.059998,75.330002,74.209999,74.660004,1248500,69.98629
"2017-07-27",74.5,75.709999,73.75,75.610001,943400,70.876831
"2017-07-28",75.610001,75.970001,74.690002,75.239998,1480600,70.529976
"2017-07-31",75.580002,76.239998,74.519997,75.650002,941600,70.914322
"2017-08-01",75.43,75.860001,74.220001,75.730003,793600,70.989311
"2017-08-02",75.599998,76.099998,75.199997,75.510002,638200,70.783089
"2017-08-03",75.599998,76.449997,75.120003,76.050003,835300,71.289276
"2017-08-04",76.050003,77.349998,76.019997,77.290001,1030600,72.451653
"2017-08-07",77.370003,79.379997,76.860001,78.150002,2501200,73.257813
"2017-08-08",86.309998,88.75,84.25,88.529999,4960300,82.988022
"2017-08-09",88,90.449997,86.830002,87.050003,3450500,81.600685
"2017-08-10",86.690002,87.239998,83.32,83.839996,2150500,78.591614
"2017-08-11",83.540001,85.709999,82.309998,83.779999,1573400,78.535385
"2017-08-14",84.5,85.18,83.940002,84.870003,1054400,79.557144
"2017-08-15",84.400002,85.379997,83.300003,84.959999,1152400,79.64151
"2017-08-16",85.220001,86.989998,85.220001,86.150002,1182300,80.757027
"2017-08-17",85.900002,86.949997,85.279999,85.5,1188800,80.147705
"2017-08-18",85.239998,85.290001,83.830002,84.32,1231500,79.041573
"2017-08-21",84.599998,85.610001,84.139999,84.900002,957700,79.585274
"2017-08-22",85.360001,85.529999,84.470001,85.32,948500,79.978981
"2017-08-23",85.230003,85.709999,84.510002,84.589996,832600,79.294678
"2017-08-24",85.400002,86.940002,84.75,85.949997,1656400,80.569534
"2017-08-25",86.110001,87.870003,85.849998,87.199997,1178700,81.74128
"2017-08-28",87.080002,87.629997,86.43,87.230003,847200,81.769417
"2017-08-29",86.419998,86.989998,86.029999,86.830002,548900,81.394447
"2017-08-30",86.57,87.370003,85.82,86.949997,1121000,81.506935
"2017-08-31",87.269997,87.949997,86.93,87.889999,1087900,82.388092
"2017-09-01",87.959999,89.419998,87.709999,89.32,1188700,83.728577
"2017-09-05",89.769997,90.389999,88.290001,89.5,1293900,83.897301
"2017-09-06",89.720001,90.730003,89.220001,90.550003,1693000,84.881584
"2017-09-07",90.669998,90.970001,88.5,88.739998,1480700,83.184883
"2017-09-08",90.449997,91.410004,89.25,90.790001,1683300,85.106567
"2017-09-11",90.830002,92.160004,90.400002,92.150002,1030000,86.381409
"2017-09-12",92.349998,92.550003,90.809998,91.400002,952700,85.678375
"2017-09-13",91.419998,91.629997,89.879997,90.629997,1124200,84.956558
"2017-09-14",90.489998,91.120003,89.400002,90.82,1094500,85.134674
"2017-09-15",90.379997,91.260002,90,90.870003,1070400,85.181541
"2017-09-18",91.120003,91.389999,89.900002,90.160004,835400,84.515991
"2017-09-19",90.529999,91.279999,90.059998,91.029999,1070700,85.331528
"2017-09-20",90.459999,90.620003,88.419998,89.110001,1031200,83.531731
"2017-09-21",89.040001,89.449997,88.010002,88.480003,1074700,82.941154
"2017-09-22",88.400002,89.050003,88,88.419998,657300,82.884911
