"dates","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2014-09-05",123.800003,124.519997,123.120003,124.480003,336900,106.011993
"2014-09-08",124.239998,124.75,124.050003,124.589996,369600,106.10569
"2014-09-09",124.099998,124.449997,123.290001,123.800003,568500,105.432892
"2014-09-10",123.660004,125.400002,123.660004,125.029999,534000,106.480385
"2014-09-11",124.690002,125.900002,124.059998,125.739998,531200,107.085083
"2014-09-12",125.75,126.900002,125.43,125.940002,512200,107.255402
"2014-09-15",125.769997,126.230003,125.150002,125.68,392100,107.033981
"2014-09-16",125.550003,126.089996,124.900002,125.699997,523600,107.05101
"2014-09-17",125.650002,127.190002,125.349998,126.290001,523300,107.553497
"2014-09-18",126.370003,127.75,126.370003,127.139999,578800,108.277382
"2014-09-19",128.119995,128.690002,127.519997,127.68,917800,108.737259
"2014-09-22",127,127.620003,126.470001,126.610001,418700,107.826004
"2014-09-23",126.510002,126.989998,125.349998,125.360001,482100,106.761459
"2014-09-24",125.239998,125.940002,124.940002,125.68,468300,107.033981
"2014-09-25",125.690002,125.690002,123.860001,124.139999,448600,105.722473
"2014-09-26",123.989998,124.900002,123.75,124.830002,534600,106.310089
"2014-09-29",123.739998,124.57,123.470001,124.330002,330300,105.88427
"2014-09-30",124.209999,124.480003,123.129997,123.290001,719300,104.998566
"2014-10-01",123.260002,123.309998,122.07,122.279999,996500,104.13842
"2014-10-02",122.279999,122.690002,121.25,122.209999,1059700,104.078789
"2014-10-03",123.110001,123.769997,122.410004,123.349998,1006000,105.049667
"2014-10-06",123.629997,123.93,122.739998,122.870003,443900,104.640869
"2014-10-07",122.169998,122.540001,120.959999,120.989998,761900,103.039795
"2014-10-08",121,123.550003,120.959999,123.489998,605000,105.168877
"2014-10-09",123.510002,123.510002,121,121.010002,608300,103.056816
"2014-10-10",121.059998,122.019997,119.940002,119.959999,758200,102.162613
"2014-10-13",120.290001,120.919998,118.900002,118.940002,522100,101.293922
"2014-10-14",119,121.129997,119,119.900002,623500,102.111496
"2014-10-15",118.650002,118.830002,114.440002,115.870003,1509800,98.679398
"2014-10-16",114.110001,116.620003,113.760002,116.160004,1105700,98.926407
"2014-10-17",113.910004,115.669998,112.730003,112.860001,1411400,96.115982
"2014-10-20",112.419998,113.459999,112.419998,113.089996,868200,96.311829
"2014-10-21",113.650002,115.099998,113.510002,115.080002,729200,98.006622
"2014-10-22",115.230003,116.389999,114.790001,114.919998,779700,97.870331
"2014-10-23",116.330002,116.529999,115.300003,115.559998,884800,98.415382
"2014-10-24",115.269997,116.470001,115.269997,116.370003,502600,99.105202
"2014-10-27",116,117.269997,115.919998,117.059998,657000,99.692856
"2014-10-28",117.190002,118.5,117.18,118.480003,763200,100.902184
"2014-10-29",118.019997,119.480003,117.629997,119.43,1102300,101.71122
"2014-10-30",119.459999,122.839996,118.440002,119.599998,885800,101.856003
"2014-10-31",120.389999,122.529999,119.860001,122.18,1249900,104.053246
"2014-11-03",122.620003,122.760002,121.489998,121.699997,451600,103.644455
"2014-11-04",121.660004,121.93,120.370003,121.269997,510300,103.278252
"2014-11-05",121.68,122.910004,121.309998,122.830002,463700,104.606812
"2014-11-06",123.089996,124.43,122.540001,124.43,686400,105.969437
"2014-11-07",124.300003,124.839996,123.379997,124.540001,525500,106.063103
"2014-11-10",124.269997,125.139999,124,124.660004,421500,106.165298
"2014-11-11",124.449997,125,124.339996,124.849998,350100,106.32711
"2014-11-12",124.269997,126.019997,124.129997,125.620003,744700,106.982895
"2014-11-13",125.559998,126,124.900002,125.360001,411500,106.761459
"2014-11-14",125.059998,125.839996,124.580002,124.940002,406100,106.403755
"2014-11-17",125.160004,125.169998,123.730003,124.709999,472800,106.207886
"2014-11-18",124.639999,125,124.07,124.760002,693400,106.250465
"2014-11-19",124.580002,124.790001,123.120003,124.620003,688200,106.131248
"2014-11-20",123.919998,124.870003,123.699997,124.809998,512600,106.293045
"2014-11-21",125.889999,126.110001,124.389999,124.68,680600,106.182343
"2014-11-24",125.300003,126.25,125.220001,126.050003,377400,107.349091
"2014-11-25",126.099998,126.480003,125.580002,126.220001,465100,107.493881
"2014-11-26",125.519997,126.470001,124.910004,126.360001,645400,108.213219
"2014-11-28",126.599998,126.800003,125.800003,126.019997,410900,107.92205
"2014-12-01",125.139999,125.690002,123.940002,124.199997,989500,106.363457
"2014-12-02",124.5,126.349998,124.440002,125.720001,621900,107.665146
"2014-12-03",125.110001,127.57,125.110001,127,754400,108.761292
"2014-12-04",127.040001,127.809998,126.32,127.379997,650600,109.086739
"2014-12-05",127.599998,128.960007,127.559998,128.029999,739700,109.643387
"2014-12-08",127.980003,128.610001,127.220001,127.860001,582900,109.497787
"2014-12-09",126.290001,128.100006,125.910004,127.800003,1049900,109.446426
"2014-12-10",126.75,127.589996,123,123.269997,1155100,105.566994
"2014-12-11",124.129997,125.220001,123.730003,123.980003,753700,106.175011
"2014-12-12",123.07,124.010002,121.809998,121.849998,730100,104.350914
"2014-12-15",122.199997,122.720001,120.739998,121.190002,546600,103.785713
"2014-12-16",120.879997,121.940002,119.580002,119.709999,1114900,102.518234
"2014-12-17",120.400002,121.910004,119.910004,121.860001,1011600,104.359482
"2014-12-18",123.349998,124.389999,123.190002,124.339996,951200,106.483322
"2014-12-19",124.790001,125.790001,124.540001,125.110001,955400,107.142746
"2014-12-22",125.139999,125.910004,124.510002,125.800003,749400,107.733643
"2014-12-23",126.239998,127.93,125.830002,127.300003,499500,109.01825
"2014-12-24",127.300003,127.860001,126.540001,126.620003,196800,108.435875
"2014-12-26",127.129997,127.709999,126.699997,126.739998,222200,108.538643
"2014-12-29",126.290001,128.190002,126.269997,127.519997,273500,109.206627
"2014-12-30",127.110001,127.940002,126.559998,127.330002,264400,109.043922
"2014-12-31",127.790001,127.790001,125.57,125.620003,399700,107.579506
"2015-01-02",126.419998,126.790001,123.889999,125.389999,438400,107.382538
"2015-01-05",124.389999,124.489998,121.059998,121.349998,663800,103.922722
"2015-01-06",121.529999,121.650002,117.919998,118.629997,887500,101.593338
"2015-01-07",119.839996,120.120003,117.580002,118.879997,748100,101.807442
"2015-01-08",120.089996,121.620003,119.589996,121.290001,753100,103.87133
"2015-01-09",121.190002,121.190002,118.849998,118.849998,582500,101.781746
"2015-01-12",118.849998,118.849998,116.889999,118.07,1159800,101.113754
"2015-01-13",118.82,119.830002,118.25,118.849998,1703100,101.781746
"2015-01-14",117.029999,117.900002,112.949997,115.309998,1355900,98.750145
"2015-01-15",114.870003,116.43,113.68,114.379997,1020400,97.953682
"2015-01-16",114,115.839996,113.709999,115.029999,1232600,98.510353
"2015-01-20",115.25,116.910004,112.639999,112.860001,1013500,96.651993
"2015-01-21",112.5,113.75,111.779999,112.279999,1092500,96.155273
"2015-01-22",112.779999,117.529999,112.690002,117.129997,966700,100.308762
"2015-01-23",116.589996,117.220001,115.190002,115.220001,438500,98.673065
"2015-01-26",115,116.910004,114.25,116.900002,602500,100.111786
"2015-01-27",115.540001,116.900002,115.129997,116.150002,828500,99.469498
"2015-01-28",116.5,116.93,113.720001,113.720001,1107800,97.388474
"2015-01-29",113.620003,115.489998,113.269997,115.400002,680600,98.827225
"2015-01-30",113.629997,115.010002,113.059998,113.160004,1035200,96.908905
"2015-02-02",114.010002,115.739998,113.209999,115.550003,973900,98.955666
"2015-02-03",116,118.349998,116,118.290001,706100,101.302177
"2015-02-04",117.860001,119.550003,117.730003,118.589996,866500,101.559097
"2015-02-05",118.970001,119.620003,118.82,119.459999,770000,102.304146
"2015-02-06",121.309998,123.900002,120.260002,121.650002,841800,104.179634
"2015-02-09",120.669998,121.419998,119.910004,120.599998,467700,103.280457
"2015-02-10",121.410004,121.440002,120.120003,121.150002,412100,103.751442
"2015-02-11",120.690002,121.029999,119.779999,120.529999,419700,103.220467
"2015-02-12",120.949997,123.410004,120.830002,123.379997,792800,105.661194
"2015-02-13",123.580002,124.389999,122.849998,123.900002,747200,106.106514
"2015-02-17",123.889999,124.800003,122.989998,124.029999,631500,106.217834
"2015-02-18",123.699997,123.900002,121.440002,121.699997,775100,104.222458
"2015-02-19",121.629997,121.989998,120.339996,121.209999,709300,103.802826
"2015-02-20",120.730003,121.610001,119.459999,121.339996,1243000,103.914162
"2015-02-23",121.050003,121.370003,120.410004,121.199997,468100,103.794266
"2015-02-24",121.089996,122.300003,120.989998,121.580002,872700,104.119713
"2015-02-25",121.699997,121.720001,120.910004,121.559998,659500,104.102562
"2015-02-26",120.860001,121.459999,120.559998,121.349998,951500,104.524628
"2015-02-27",121.279999,121.690002,120.550003,121,600400,104.223145
"2015-03-02",121,123.010002,120.830002,122.769997,751400,105.747734
"2015-03-03",122.300003,122.959999,121.800003,122.730003,641100,105.713295
"2015-03-04",121.949997,122.529999,121.529999,122.449997,593300,105.472115
"2015-03-05",122.639999,123.269997,121.550003,123.220001,724800,106.135353
"2015-03-06",123.300003,125.959999,123.190002,124.43,1126900,107.177582
"2015-03-09",124.040001,124.82,123.5,124.470001,623500,107.212044
"2015-03-10",123.510002,123.510002,121.290001,121.290001,656600,104.472939
"2015-03-11",121.57,122.040001,121.160004,121.660004,826100,104.791641
"2015-03-12",122.309998,125.760002,122.309998,125.639999,948000,108.219818
"2015-03-13",125.610001,125.68,124.199997,125.220001,533100,107.858047
"2015-03-16",125.910004,126.019997,125.010002,126,758800,108.529907
"2015-03-17",125.279999,126.699997,124.959999,126.699997,900400,109.132835
"2015-03-18",126.559998,127.790001,125.989998,127.07,1077500,109.451538
"2015-03-19",126.440002,126.970001,125.239998,126.459999,662500,108.926094
"2015-03-20",127.150002,128.289993,126.790001,128,901500,110.252579
"2015-03-23",128,129.580002,127.239998,127.330002,1713000,109.675468
"2015-03-24",127.269997,127.370003,125.540001,126.029999,1552600,108.555733
"2015-03-25",126,126.019997,123.32,123.32,946600,106.221466
"2015-03-26",123.330002,124.550003,122.43,124.110001,689600,106.901955
"2015-03-27",124.07,125.099998,123.279999,124.970001,970300,107.6427
"2015-03-30",125.529999,127.529999,125.32,126.879997,657400,109.287872
"2015-03-31",126.230003,127.25,125.800003,127,901500,109.391228
"2015-04-01",126.910004,126.949997,125.25,126.260002,592000,108.753838
"2015-04-02",126.150002,127.519997,125.370003,127.209999,604800,109.572121
"2015-04-06",124.010002,124.639999,121.25,123.760002,3864900,106.600456
"2015-04-07",123.529999,125.839996,123.529999,124.540001,2271100,107.272324
"2015-04-08",124.919998,124.980003,123.449997,124.25,1206500,107.02253
"2015-04-09",124.199997,124.889999,123.790001,124.699997,1698600,107.410149
"2015-04-10",124.599998,124.989998,123.919998,124.389999,1065700,107.143127
"2015-04-13",123.010002,124.860001,123,124.209999,913700,106.988075
"2015-04-14",123.349998,124.290001,122.459999,123.260002,1070400,106.169792
"2015-04-15",123.830002,125.139999,123.290001,123.980003,1565400,106.789978
"2015-04-16",123.800003,123.959999,122.959999,123.209999,806900,106.126717
"2015-04-17",122.519997,123.239998,120.57,120.809998,1403800,104.059479
"2015-04-20",120.669998,121.410004,118.949997,119.209999,1714900,102.681328
"2015-04-21",119.389999,120.129997,118.470001,119.489998,1108600,102.922516
"2015-04-22",119.379997,120.620003,118.699997,120.5,867600,103.792473
"2015-04-23",120.169998,120.629997,119.610001,120.190002,570000,103.525459
"2015-04-24",119.93,120.440002,118.959999,119.610001,591500,103.025871
"2015-04-27",119.690002,120.529999,117.860001,118.370003,1074100,101.957809
"2015-04-28",118.379997,120.650002,118.089996,120.43,925800,103.732193
"2015-04-29",119.949997,121.190002,119.760002,120.169998,1024500,103.508224
"2015-04-30",120.010002,120.879997,119.18,119.669998,846600,103.077568
"2015-05-01",120.449997,120.739998,118.800003,119.290001,497300,102.750244
"2015-05-04",119.709999,121.800003,119.440002,121.720001,1176300,104.84333
"2015-05-05",120.949997,121.760002,120.209999,120.300003,1243300,103.620209
"2015-05-06",120.82,121.300003,119.919998,120.82,672100,104.068108
"2015-05-07",120.93,121.050003,119.599998,120.18,704700,103.516846
"2015-05-08",121.040001,121.800003,120.349998,121.5,606500,104.653816
"2015-05-11",121.220001,121.830002,120.959999,121.25,486800,104.438477
"2015-05-12",120.580002,121.699997,119.940002,121.300003,795600,104.481544
"2015-05-13",121.110001,122.18,120.470001,122.019997,919800,105.10173
"2015-05-14",122.940002,122.980003,121.889999,122.800003,737500,105.773582
"2015-05-15",122.940002,122.970001,120.620003,121.199997,1241200,104.395424
"2015-05-18",121.199997,122.699997,120.989998,122.510002,528000,105.523773
"2015-05-19",122.949997,124.050003,122.580002,124.050003,1150700,106.850281
"2015-05-20",123.760002,124.349998,122.910004,123.580002,507900,106.445442
"2015-05-21",123.129997,123.93,122.93,123.610001,493600,106.471275
"2015-05-22",123.379997,123.93,122.980003,123.160004,636300,106.083672
"2015-05-26",122.760002,123.160004,121.510002,122.089996,574100,105.162018
"2015-05-27",122.559998,122.910004,121.870003,122.269997,753500,105.317047
"2015-05-28",121.540001,121.980003,121,121.790001,667400,105.507637
"2015-05-29",121.910004,121.980003,120.720001,120.879997,808300,104.71933
"2015-06-01",121.489998,121.940002,119.699997,119.849998,616500,103.827019
"2015-06-02",119.709999,121.150002,119.559998,121.019997,568900,104.840591
"2015-06-03",121.209999,123.18,120.559998,122.639999,641500,106.243996
"2015-06-04",121.919998,122.959999,121.620003,122,978100,105.689583
"2015-06-05",123.209999,124.080002,122.660004,123.860001,618200,107.300919
"2015-06-08",123.540001,124.75,123.160004,123.970001,710700,107.39621
"2015-06-09",123.849998,125.480003,123.620003,124.839996,545900,108.149895
"2015-06-10",125.230003,127.129997,125.120003,126.43,544900,109.527321
"2015-06-11",126.480003,127,125.860001,126.209999,498300,109.336731
"2015-06-12",125.949997,126.220001,125.419998,126.129997,320300,109.267426
"2015-06-15",125.290001,126.449997,124.739998,125.75,482600,108.938225
"2015-06-16",125.639999,126.580002,125.32,126.330002,346600,109.440681
"2015-06-17",126.839996,126.879997,125.129997,125.300003,748900,108.548386
"2015-06-18",125.769997,126.959999,124.940002,126.57,814000,109.648598
"2015-06-19",126.209999,126.639999,125.540001,125.629997,1069700,108.834267
"2015-06-22",126.75,127.230003,126.589996,127.019997,565700,110.038445
"2015-06-23",127.599998,128.619995,127.269997,128.160004,642300,111.026016
"2015-06-24",127.839996,128.699997,127.489998,127.510002,516300,110.462936
"2015-06-25",128.119995,128.449997,127.010002,127.300003,562300,110.281006
"2015-06-26",127.989998,128.479996,127.639999,127.959999,349300,110.852768
"2015-06-29",126.57,127.040001,124.620003,124.660004,512500,107.993958
"2015-06-30",126.110001,126.889999,124.580002,124.93,750100,108.227859
"2015-07-01",126.57,127.410004,125.839996,127.290001,794000,110.272362
"2015-07-02",126.949997,127.540001,125.269997,125.910004,426900,109.076843
"2015-07-06",124.339996,125.690002,123.970001,125.639999,410200,108.842941
"2015-07-07",125.330002,125.480003,123.07,125.029999,593800,108.314476
"2015-07-08",123.889999,124.559998,122.650002,123.010002,455900,106.564529
"2015-07-09",124.699997,125.110001,123.43,124.190002,490200,107.586784
"2015-07-10",126.010002,126.480003,125.300003,126.209999,604000,109.336731
"2015-07-13",127.309998,127.75,126.949997,127.309998,466400,110.289665
"2015-07-14",126.760002,127.690002,126.559998,127.18,869800,110.177048
"2015-07-15",127.43,128.449997,126.839996,127.980003,789700,110.870094
"2015-07-16",127.110001,131.110001,126.120003,130.809998,1140000,113.321739
"2015-07-17",130.309998,131.449997,129.990005,131.220001,906700,113.676956
"2015-07-20",131.5,132.440002,130.990005,132,763800,114.352654
"2015-07-21",132.119995,133.190002,131.080002,131.860001,861100,114.2314
"2015-07-22",131.770004,133.779999,131.770004,133.199997,553700,115.392242
"2015-07-23",133.630005,134,132.059998,132.270004,489700,114.58654
"2015-07-24",131.940002,132.369995,131.289993,131.610001,459600,114.014786
"2015-07-27",130.610001,131.050003,130,130.729996,548100,113.252434
"2015-07-28",131.580002,131.880005,130.259995,131.809998,588400,114.188049
"2015-07-29",131.990005,132.800003,130.600006,132.160004,788000,114.491264
"2015-07-30",132,132.729996,131.589996,132.220001,426800,114.543243
"2015-07-31",132.210007,132.309998,130.979996,131.149994,511900,113.61628
"2015-08-03",131.100006,131.369995,129.529999,130.649994,624700,113.183144
"2015-08-04",130.949997,132.009995,130.360001,131.050003,418600,113.529671
"2015-08-05",131.699997,133.149994,131.479996,132.240005,444700,114.560562
"2015-08-06",132.460007,132.460007,131.169998,131.619995,490200,114.023445
"2015-08-07",131.550003,132,129.75,130.770004,414000,113.287086
"2015-08-10",131.199997,132.830002,130.979996,132.740005,465700,114.993729
"2015-08-11",131.869995,131.929993,130.470001,130.979996,530300,113.469017
"2015-08-12",129.979996,129.979996,127.370003,128.949997,553000,111.710396
"2015-08-13",129.279999,129.800003,128.660004,129.520004,492000,112.204231
"2015-08-14",129.550003,130.889999,129.490005,130.470001,536500,113.027199
"2015-08-17",129.589996,131.610001,129.110001,130.910004,500900,113.408394
"2015-08-18",131.100006,131.770004,130.229996,131.169998,413100,113.633629
"2015-08-19",130.850006,131.350006,129.649994,129.910004,906100,112.542084
"2015-08-20",128.009995,129.309998,125.440002,125.440002,880400,108.669678
"2015-08-21",124.830002,124.980003,122.269997,122.290001,873700,105.940811
"2015-08-24",117.839996,119.849998,114.239998,116.110001,1082300,100.587036
"2015-08-25",121.489998,121.489998,112.860001,112.959999,911200,97.858131
"2015-08-26",115.660004,117.800003,113.910004,117.690002,1224000,101.955788
"2015-08-27",119.32,121.150002,118.489998,120.669998,814900,104.537369
"2015-08-28",119.519997,119.93,118.129997,119.019997,594000,103.709587
"2015-08-31",118.199997,118.82,117.620003,118.239998,838800,103.02993
"2015-09-01",115.470001,116.220001,111.860001,112.650002,779700,98.159019
"2015-09-02",114.459999,115.269997,112.790001,115.269997,903500,100.441986
"2015-09-03",115.529999,118.690002,115.489998,118.260002,1483200,103.047371
"2015-09-04",117.120003,117.68,116.300003,117.059998,1603700,102.001709
"2015-09-08",119.620003,120.419998,118.760002,120.139999,650700,104.685509
"2015-09-09",121.970001,122.690002,120.199997,120.410004,979500,104.920784
"2015-09-10",120.029999,121.389999,119.800003,120.400002,591700,104.912071
"2015-09-11",119.889999,121.080002,118.889999,121.029999,629800,105.461052
"2015-09-14",120.970001,122.300003,120.260002,121.769997,634700,106.105843
"2015-09-15",121.889999,123.18,121.459999,122.800003,814800,107.003342
"2015-09-16",122.529999,122.779999,120.809998,122.080002,922000,106.375961
"2015-09-17",122.139999,123.889999,119.589996,120.379997,978200,104.894653
"2015-09-18",118.739998,118.800003,116.870003,118.330002,1860900,103.10836
"2015-09-21",119.160004,120.440002,118.769997,120.059998,988400,104.615814
"2015-09-22",118.230003,119.080002,117.07,117.989998,544900,102.812103
"2015-09-23",117.669998,118.739998,117.089996,117.989998,381500,102.812103
"2015-09-24",116.620003,119.879997,115.57,119.050003,1514400,103.735725
"2015-09-25",120.879997,121.970001,120.519997,121.209999,779800,105.617882
"2015-09-28",120.400002,121.150002,119.760002,119.919998,943500,104.493813
"2015-09-29",120.129997,120.639999,118.879997,120.099998,725500,104.650673
"2015-09-30",121.040001,123.300003,119.330002,121.949997,4744200,106.26268
"2015-10-01",121.620003,122.199997,116.269997,117.150002,3195100,102.080147
"2015-10-02",114.440002,116.660004,111.5,116.660004,2426100,101.653183
"2015-10-05",117.32,118.589996,117.059998,118.279999,862400,103.064781
"2015-10-06",118.010002,118.860001,116.459999,117.43,1097000,102.32412
"2015-10-07",118.269997,119.639999,117.860001,119.620003,925300,104.232407
"2015-10-08",118.870003,120.599998,118.480003,120.199997,985100,104.737793
"2015-10-09",120,120.940002,118.970001,119.580002,926200,104.197563
"2015-10-12",119.57,120.360001,119.029999,120.169998,513200,104.71167
"2015-10-13",119.470001,120.300003,118.970001,119.25,740900,103.910004
"2015-10-14",119.029999,119.080002,115.989998,116.110001,881500,101.173935
"2015-10-15",117.029999,119.379997,116.550003,119.309998,1528700,103.962296
"2015-10-16",119.82,119.989998,117,117,1234800,101.94944
"2015-10-19",117.25,118.110001,112.610001,113.419998,2864800,98.829948
"2015-10-20",113.540001,115.75,113.25,115.5,2676000,100.642403
"2015-10-21",115.5,116.959999,114.900002,115.169998,1898000,100.354836
"2015-10-22",115.980003,119.400002,115.980003,118.800003,2265600,103.517891
"2015-10-23",120.110001,122.599998,119.470001,122.599998,1880200,106.829071
"2015-10-26",122.220001,123.220001,120.940002,123.220001,1775400,107.369339
"2015-10-27",122.290001,123.540001,121.510002,123.160004,1703300,107.317047
"2015-10-28",122.389999,125.559998,122.269997,125.559998,2318900,110.033707
"2015-10-29",125.360001,126.160004,122.779999,123.019997,1975100,107.807777
"2015-10-30",123.099998,123.690002,119.849998,119.849998,3524600,105.029793
"2015-11-02",120.93,121.57,120.059998,120.269997,1883200,105.39785
"2015-11-03",120.370003,120.900002,119.660004,120.139999,956900,105.283913
"2015-11-04",120.32,120.699997,119.139999,119.559998,820000,104.775642
"2015-11-05",119.57,121.309998,119.5,120.599998,969400,105.687065
"2015-11-06",122.5,124.410004,122.010002,123.660004,1484100,108.36866
"2015-11-09",122.980003,123.790001,121.610001,123.629997,2899500,108.342346
"2015-11-10",123,124.120003,122.07,123.5,2384800,108.228432
"2015-11-11",124.099998,125.349998,123.57,124.559998,1412900,109.157364
"2015-11-12",123.790001,124.599998,123.389999,124.050003,1829400,108.710426
"2015-11-13",123.720001,124.379997,121.610001,122.459999,1673500,107.317024
"2015-11-16",122.379997,123.629997,121.790001,123.480003,995600,108.210922
"2015-11-17",124.059998,125.809998,123.080002,124.269997,1152700,108.903206
"2015-11-18",124.790001,125.300003,122.43,125.300003,1226400,109.805847
"2015-11-19",125.419998,126.129997,124.43,125.43,694300,109.919777
"2015-11-20",126.260002,126.489998,124.480003,125.080002,733900,109.613052
"2015-11-23",125.260002,125.849998,124.57,125.080002,564100,109.613052
"2015-11-24",123.980003,124.809998,123.010002,124.589996,1055200,109.183632
"2015-11-25",124.650002,125.410004,123.870003,124.940002,689900,109.490364
"2015-11-27",125.199997,125.510002,124.169998,125.449997,236200,109.937294
"2015-11-30",125.43,125.959999,124.660004,125.330002,1089400,109.832115
"2015-12-01",126.129997,126.730003,124.889999,126.150002,552900,110.550743
"2015-12-02",126.32,126.68,124.809998,125.07,678100,109.604301
"2015-12-03",125.519997,125.879997,122.440002,122.790001,946300,107.606216
"2015-12-04",123.660004,126.43,123.129997,126.059998,1147200,110.471878
"2015-12-07",125.610001,126,124.419998,125.589996,830600,110.059998
"2015-12-08",124.370003,124.989998,123.279999,123.559998,841500,108.281006
"2015-12-09",123.010002,123.790001,120.190002,120.980003,989500,106.020065
"2015-12-10",121.279999,123.93,120.690002,122.650002,873400,107.483528
"2015-12-11",120.610001,121.269997,119.5,120.410004,836400,105.520523
"2015-12-14",121.029999,121.580002,118.639999,120.870003,1158100,105.92366
"2015-12-15",122.279999,124.870003,121.650002,124.260002,900200,108.89447
"2015-12-16",124.989998,126.739998,123.389999,126.419998,1036000,110.787354
"2015-12-17",126.989998,127.389999,124.660004,124.739998,1062700,109.315094
"2015-12-18",124.169998,124.220001,119.980003,120.029999,3568400,105.187523
"2015-12-21",121.209999,122.160004,119.370003,120.639999,726500,105.722084
"2015-12-22",121.059998,122.029999,119.949997,121.769997,591500,106.712364
"2015-12-23",122.309998,123.370003,121.699997,123.25,406200,108.009346
"2015-12-24",122.889999,124,122.57,123.330002,510700,108.079445
"2015-12-28",122.620003,122.720001,121.080002,122.660004,419500,107.492302
"2015-12-29",123.190002,124.230003,122.900002,124,409700,108.666595
"2015-12-30",123.849998,123.989998,122.599998,122.639999,310000,107.474785
"2015-12-31",121.800003,122.900002,121.18,121.18,797100,106.195305
"2016-01-04",119.239998,119.239998,116.230003,117.480003,1143600,102.952843
"2016-01-05",117.870003,118.989998,117.080002,118.129997,650100,103.522453
"2016-01-06",116.349998,117.230003,115.279999,115.739998,859700,101.427994
"2016-01-07",113.980003,114.57,111.900002,112.480003,982400,98.571136
"2016-01-08",113.540001,113.599998,109.959999,110.169998,865700,96.546768
"2016-01-11",110.089996,111.260002,108.32,109.129997,1260300,95.635384
"2016-01-12",110.379997,110.739998,109.019997,110.489998,1317800,96.827187
"2016-01-13",110.980003,111.160004,106.489998,106.720001,1595200,93.523392
"2016-01-14",107.050003,107.989998,105.419998,107.209999,1148800,93.952805
"2016-01-15",105.82,105.879997,102.720001,104.489998,1712000,91.569138
"2016-01-19",105.690002,108.230003,104.419998,106.349998,1698100,93.199158
"2016-01-20",104.120003,106.080002,101.910004,104.730003,2039500,91.77948
"2016-01-21",104.720001,104.949997,101.830002,102.239998,1675500,89.597359
"2016-01-22",103.739998,105.32,102.190002,104.580002,1776100,91.648026
"2016-01-25",104.169998,104.459999,101.510002,101.790001,1607100,89.203003
"2016-01-26",102.260002,105.900002,101.980003,105.68,2693100,92.611992
"2016-01-27",105.309998,109.339996,104.650002,107.550003,2061400,94.250771
"2016-01-28",107.93,109.599998,106.910004,108.199997,1678300,94.820366
"2016-01-29",109.040001,110.230003,108.589996,110.18,1821500,96.555534
"2016-02-01",109.779999,110.169998,107.160004,108.160004,1308800,94.785332
"2016-02-02",106.57,106.57,104.779999,105.559998,1251700,92.506821
"2016-02-03",105.93,106.260002,103.169998,106.169998,1245600,93.041382
"2016-02-04",105.900002,109.559998,105.879997,108.190002,1011500,94.811623
"2016-02-05",108.199997,109.82,106.949997,107.800003,1260600,94.469833
"2016-02-08",105.629997,106.360001,104.610001,105.900002,1097000,92.804802
"2016-02-09",104.440002,108.279999,104.339996,107.519997,1411600,94.224457
"2016-02-10",108.220001,108.870003,105.379997,105.470001,1023400,92.427963
"2016-02-11",102.419998,103.790001,100.080002,100.779999,1724000,88.317909
"2016-02-12",102.589996,106.410004,102.589996,105.93,1365500,92.831078
"2016-02-16",107.720001,110.25,106.230003,108.879997,1105100,95.416283
"2016-02-17",109.860001,111.089996,107.860001,108.529999,1294600,95.109589
"2016-02-18",108.980003,108.989998,105.279999,106.160004,1513000,93.032639
"2016-02-19",105.730003,107.360001,104.839996,107.050003,714800,93.812592
"2016-02-22",108.440002,109.639999,108.330002,109.440002,579400,95.907043
"2016-02-23",108.980003,109.879997,105.57,105.970001,682400,92.866127
"2016-02-24",104.389999,105.160004,101.949997,104.849998,1040400,91.884628
"2016-02-25",105.160004,106.110001,103.440002,105.290001,1962500,92.270226
"2016-02-26",105.5,107.349998,103.830002,106.25,1323500,93.734688
"2016-02-29",106.339996,106.339996,102.529999,102.550003,1603600,90.470497
"2016-03-01",103.379997,105.790001,103.169998,105.199997,2064700,92.80835
"2016-03-02",105.379997,108.970001,104.730003,108.879997,1976400,96.054893
"2016-03-03",108.610001,109.870003,107.660004,109.849998,973000,96.910637
"2016-03-04",110.260002,111.459999,108.660004,110.230003,1010400,97.245857
"2016-03-07",109.260002,110.080002,108.629997,109.709999,699600,96.787109
"2016-03-08",108.540001,108.919998,107.120003,107.82,1254100,95.119751
"2016-03-09",108.760002,108.980003,107.459999,108,956100,95.278557
"2016-03-10",109.07,109.230003,106.050003,107.790001,952500,95.093292
"2016-03-11",108.900002,111.449997,108.18,111.32,1492300,98.207481
"2016-03-14",111.239998,112.230003,110.349998,111.57,835800,98.428032
"2016-03-15",110.290001,111.610001,110.040001,111.379997,662300,98.260406
"2016-03-16",110.900002,112.139999,109.260002,110.660004,756300,97.625214
"2016-03-17",110.279999,111.389999,108.790001,111.080002,746000,97.995743
"2016-03-18",111.620003,113.389999,111.620003,112.610001,2461200,99.345535
"2016-03-21",112.18,113.339996,111.699997,112.519997,438600,99.266136
"2016-03-22",111.360001,113.010002,111.050003,112.440002,488400,99.195564
"2016-03-23",112.5,113.019997,111.480003,111.970001,615000,98.780922
"2016-03-24",111.059998,111.260002,109.75,111.25,619700,98.145721
