"dates","GL.Open","GL.High","GL.Low","GL.Close","GL.Volume","GL.Adjusted"
"2013-01-18",35.806667,35.880001,35.546665,35.84,591600,33.40057
"2013-01-22",35.84,36.293331,35.753334,36.286667,736650,33.816822
"2013-01-23",36.166668,36.326668,36.066666,36.293331,518100,33.82304
"2013-01-24",36.560001,37.18,36.560001,37.006668,1318650,34.487816
"2013-01-25",37.220001,37.406666,36.713333,37.32,1442400,34.779823
"2013-01-28",37.32,37.34,36.906666,37.099998,1244850,34.574799
"2013-01-29",37.099998,37.173332,36.946667,37.106667,1117350,34.581009
"2013-01-30",37.066666,37.133331,36.846668,37.053333,597600,34.531307
"2013-01-31",37.053333,37.173332,36.833332,37.139999,1011900,34.61208
"2013-02-01",37.506668,37.619999,37.299999,37.346668,940650,34.80468
"2013-02-04",37.106667,37.299999,36.893333,36.919998,774150,34.407043
"2013-02-05",36.653332,37.146667,36.333332,36.686668,1632600,34.189594
"2013-02-06",36.540001,37.240002,36.506668,37.186668,1154250,34.655571
"2013-02-07",37.259998,37.353333,36.700001,36.986668,1112100,34.469185
"2013-02-08",36.959999,37.133331,36.873333,37.033333,537600,34.512669
"2013-02-11",37.053333,37.233334,36.880001,37.213333,538200,34.680428
"2013-02-12",37.220001,37.353333,37.099998,37.333332,594900,34.792255
"2013-02-13",37.313332,37.506668,37.226665,37.419998,630600,34.873013
"2013-02-14",37.273335,37.353333,37.02,37.32,625350,34.779823
"2013-02-15",37.513332,37.613335,37.220001,37.473331,914550,34.922718
"2013-02-19",37.706669,37.919998,37.299999,37.82,973950,35.245789
"2013-02-20",37.786667,37.82,37.233334,37.279999,886200,34.742554
"2013-02-21",37.213333,37.333332,36.98,37.133331,707550,34.605858
"2013-02-22",37.333332,37.419998,37.073334,37.419998,798300,34.873013
"2013-02-25",37.546665,37.599998,36.66,36.666668,1157400,34.170959
"2013-02-26",36.846668,37.073334,36.580002,36.880001,763950,34.36977
"2013-02-27",36.846668,37.453335,36.846668,37.400002,642150,34.854374
"2013-02-28",37.34,37.66,37.166668,37.459999,1164000,34.910286
"2013-03-01",37.206669,37.633331,36.919998,37.533333,850350,34.978622
"2013-03-04",37.380001,37.82,37.266666,37.82,513750,35.245789
"2013-03-05",38.006668,38.386665,37.993332,38.273335,861900,35.668266
"2013-03-06",38.400002,38.626667,38.326668,38.553333,624300,35.929214
"2013-03-07",38.573334,38.753334,38.419998,38.633331,738600,36.003761
"2013-03-08",38.833332,39.106667,38.700001,38.900002,789000,36.252289
"2013-03-11",38.786667,39.193333,38.746666,39.186668,634500,36.519432
"2013-03-12",39.193333,39.253334,39.060001,39.18,530550,36.513229
"2013-03-13",39.193333,39.613335,39.139999,39.593334,618900,36.898415
"2013-03-14",39.693333,39.833332,39.513332,39.753334,1161750,37.047527
"2013-03-15",39.626667,39.793331,39.313332,39.573334,1102650,36.879791
"2013-03-18",39.139999,39.493332,39.026669,39.106667,724050,36.444893
"2013-03-19",39.200001,39.373333,38.933334,39.153332,415800,36.488361
"2013-03-20",39.380001,39.759998,39.273335,39.446667,801150,36.761745
"2013-03-21",39.240002,39.439999,39.080002,39.279999,527250,36.606419
"2013-03-22",39.380001,39.526669,39.240002,39.526669,478350,36.836296
"2013-03-25",39.646667,39.693333,39.213333,39.453335,450150,36.76796
"2013-03-26",39.646667,39.646667,39.380001,39.546665,602100,36.854931
"2013-03-27",39.306667,39.599998,39.240002,39.560001,644550,36.867359
"2013-03-28",39.493332,39.906666,39.493332,39.866669,1093050,37.153152
"2013-04-01",39.886665,39.98,39.419998,39.639999,580050,36.94191
"2013-04-02",39.773335,39.926666,39.540001,39.746666,807450,37.041309
"2013-04-03",39.653332,39.653332,38.773335,38.886665,1053150,36.343475
"2013-04-04",39.006668,39.346668,38.926666,39.313332,860100,36.742252
"2013-04-05",38.806667,38.860001,38.459999,38.759998,847350,36.225094
"2013-04-08",38.786667,38.919998,38.473331,38.913334,780450,36.368423
"2013-04-09",39,39.113335,38.793331,38.906666,784200,36.362186
"2013-04-10",39.093334,40.006668,38.826668,39.986668,1174650,37.371555
"2013-04-11",39.973331,40.02,39.720001,39.886665,716850,37.278088
"2013-04-12",39.700001,39.799999,39.586666,39.746666,610500,37.147236
"2013-04-15",39.68,39.720001,38.826668,38.826668,712200,36.287426
"2013-04-16",39.060001,39.68,39.053333,39.633331,763650,37.041313
"2013-04-17",39.380001,39.493332,38.900002,39.026669,777600,36.474327
"2013-04-18",39.086666,39.259998,38.786667,39.113335,1164900,36.555328
"2013-04-19",39.193333,39.553333,39.026669,39.533333,681750,36.947853
"2013-04-22",39.553333,39.626667,39.040001,39.5,541050,36.916702
"2013-04-23",39.573334,40.186668,39.426666,40.073334,764550,37.452534
"2013-04-24",40.286667,40.713333,39.813332,40.446667,890250,37.801468
"2013-04-25",40.619999,41.16,40.299999,40.946667,1007100,38.268761
"2013-04-26",40.966667,41.119999,40.633331,40.873333,590850,38.200226
"2013-04-29",40.933334,41.32,40.753334,41.266666,543750,38.567829
"2013-04-30",41.153332,41.52,41.02,41.380001,944550,38.673752
"2013-05-01",40.826668,41.433334,40.826668,40.873333,689250,38.200226
"2013-05-02",41.040001,41.5,40.566666,41.486668,675150,38.773445
"2013-05-03",41.933334,42.006668,41.706669,41.753334,859800,39.022671
"2013-05-06",41.733334,42.106667,41.713333,42,518550,39.253212
"2013-05-07",41.993332,42.373333,41.959999,42.353333,620100,39.583439
"2013-05-08",42.286667,42.799999,42.273335,42.799999,1023900,40.000889
"2013-05-09",42.806667,42.853333,42.526669,42.713333,870900,39.919884
"2013-05-10",42.720001,42.833332,42.48,42.799999,659700,40.000889
"2013-05-13",42.706669,42.893333,42.52,42.786667,532500,39.98843
"2013-05-14",42.766666,43.259998,42.593334,43.259998,1104000,40.43079
"2013-05-15",43.18,43.66,43.026669,43.580002,712650,40.72987
"2013-05-16",43.473331,43.506668,42.933334,43.040001,862500,40.225178
"2013-05-17",43.119999,43.413334,43.119999,43.240002,1062450,40.412109
"2013-05-20",43.16,43.446667,42.986668,43.446667,688200,40.605255
"2013-05-21",43.439999,43.553333,43.200001,43.446667,678750,40.605255
"2013-05-22",43.233334,43.686668,42.813332,42.959999,1000500,40.150425
"2013-05-23",42.466667,43.026669,42.373333,42.893333,806550,40.08812
"2013-05-24",42.700001,42.873333,42.286667,42.84,356850,40.038269
"2013-05-28",43.246666,43.586666,42.913334,43.119999,896550,40.299953
"2013-05-29",42.873333,43.246666,42.706669,43.060001,568950,40.243874
"2013-05-30",43.093334,43.759998,43.073334,43.593334,627900,40.742336
"2013-05-31",43.473331,43.826668,43.006668,43.006668,853500,40.194042
"2013-06-03",42.939999,43,42.093334,42.826668,937650,40.025818
"2013-06-04",42.826668,43.099998,41.833332,42.18,1371300,39.421432
"2013-06-05",42.02,42.166668,41.686668,41.833332,880800,39.097435
"2013-06-06",41.846668,42.639999,41.673332,42.639999,789300,39.851345
"2013-06-07",42.919998,43.333332,42.673332,43.306667,579450,40.474415
"2013-06-10",43.360001,43.560001,43.279999,43.406666,584700,40.567879
"2013-06-11",42.299999,43.353333,42.299999,42.913334,565650,40.106808
"2013-06-12",43.119999,43.606667,42.913334,43,1072800,40.187798
"2013-06-13",43.026669,43.626667,42.799999,43.526669,585750,40.680038
"2013-06-14",43.493332,43.506668,42.846668,43.106667,498450,40.287491
"2013-06-17",43.386665,43.706669,43.353333,43.593334,732900,40.742336
"2013-06-18",43.593334,43.599998,43.139999,43.513332,770100,40.667568
"2013-06-19",43.553333,43.919998,43.200001,43.200001,557550,40.374733
"2013-06-20",42.913334,43.473331,42.733334,43.086666,906000,40.268806
"2013-06-21",43.426666,43.426666,42.82,43.033333,791700,40.218964
"2013-06-24",42.639999,42.799999,42.259998,42.560001,629400,39.776577
"2013-06-25",42.933334,43.193333,42.466667,43.066666,557850,40.250099
"2013-06-26",43.346668,43.533333,43.046665,43.360001,320100,40.524261
"2013-06-27",43.613335,43.886665,43.433334,43.813332,521400,40.947941
"2013-06-28",43.353333,43.693333,43.18,43.426666,812700,40.586552
"2013-07-01",43.653332,44,43.633331,43.886665,705000,41.016479
"2013-07-02",43.786667,44.073334,43.646667,43.959999,693450,41.191399
"2013-07-03",43.733334,44.173332,43.720001,43.886665,337200,41.122669
"2013-07-05",44.266666,44.726665,44.200001,44.720001,626250,41.903534
"2013-07-08",44.966667,45.326668,44.933334,45.093334,591750,42.253361
"2013-07-09",45.400002,45.613335,45.306667,45.373333,817200,42.515709
"2013-07-10",45.233334,45.833332,45.200001,45.720001,569400,42.840565
"2013-07-11",46.259998,46.326668,45.726665,45.919998,822750,43.02795
"2013-07-12",45.386665,46.186668,45.386665,46.16,877200,43.252846
"2013-07-15",46.259998,46.360001,46.02,46.18,372600,43.271572
"2013-07-16",46.253334,46.473331,45.806667,45.860001,554400,42.971737
"2013-07-17",45.913334,46.18,45.619999,45.799999,684000,42.915516
"2013-07-18",45.98,46.419998,45.866669,46.353333,414450,43.433987
"2013-07-19",46.919998,46.919998,45.966667,46.366669,475050,43.446491
"2013-07-22",46.366669,47.053333,46.333332,47.053333,513450,44.089912
"2013-07-23",47.106667,47.139999,46.773335,46.893333,530850,43.939987
"2013-07-24",47.013332,47.073334,46.453335,46.506668,475650,43.577663
"2013-07-25",46.766666,47.193333,46.299999,47.080002,698100,44.11491
"2013-07-26",46.726665,46.933334,46.486668,46.893333,756300,43.939987
"2013-07-29",46.880001,47,46.686668,46.900002,682500,43.946243
"2013-07-30",47.133331,47.32,46.986668,47.146667,588300,44.177372
"2013-07-31",47.306667,47.826668,47.093334,47.386665,760050,44.402248
"2013-08-01",47.833332,48.726665,47.693333,48.626667,764100,45.564163
"2013-08-02",48.433334,48.493332,47.959999,48.266666,466950,45.226826
"2013-08-05",48.266666,48.306667,47.580002,47.753334,591750,44.745827
"2013-08-06",47.746666,47.746666,47.066666,47.393333,682950,44.408493
"2013-08-07",47.293331,47.380001,46.913334,47.220001,383250,44.246086
"2013-08-08",47.5,47.779999,47.106667,47.439999,344100,44.452229
"2013-08-09",47.400002,47.606667,47.18,47.439999,442200,44.452229
"2013-08-12",47.273335,47.526669,47.18,47.426666,452700,44.439732
"2013-08-13",47.513332,47.786667,47.286667,47.68,420750,44.677097
"2013-08-14",47.580002,47.706669,47.306667,47.433334,272850,44.445984
"2013-08-15",47.139999,47.246666,46.713333,46.939999,412950,43.983719
"2013-08-16",46.886665,47.693333,46.860001,47.286667,451350,44.308544
"2013-08-19",47.226665,47.400002,46.66,46.666668,717600,43.727592
"2013-08-20",46.740002,47.173332,46.380001,46.959999,507750,44.002457
"2013-08-21",46.866669,47.086666,46.439999,46.639999,553350,43.702621
"2013-08-22",46.793331,47.746666,46.673332,47.540001,396600,44.545929
"2013-08-23",47.580002,47.913334,47.18,47.546665,516000,44.552174
"2013-08-26",47.566666,47.686668,47.233334,47.380001,510000,44.396011
"2013-08-27",47,47.006668,46.046665,46.066666,677550,43.165382
"2013-08-28",46.099998,46.466667,45.926666,46.240002,597300,43.327808
"2013-08-29",46.193333,46.806667,45.973331,46.419998,453000,43.496468
"2013-08-30",46.386665,46.586666,45.793331,45.926666,567450,43.034199
"2013-09-03",46.453335,46.84,45.826668,46.113335,558750,43.209126
"2013-09-04",46.126667,47.02,46.093334,46.766666,578400,43.821293
"2013-09-05",46.740002,47.333332,46.686668,47.246666,527100,44.271069
"2013-09-06",47.439999,47.446667,46.48,47.033333,397650,44.071186
"2013-09-09",47.033333,47.633331,46.926666,47.619999,272700,44.620895
"2013-09-10",47.926666,48.106667,47.733334,48.093334,494850,45.064415
"2013-09-11",48.106667,48.426666,47.853333,48.386665,475950,45.339264
"2013-09-12",48.400002,48.400002,47.906666,48.099998,267900,45.070652
"2013-09-13",48.253334,48.253334,47.893333,48.113335,210900,45.083149
"2013-09-16",48.740002,48.740002,48.299999,48.599998,306300,45.539165
"2013-09-17",48.599998,48.619999,48.34,48.533333,700050,45.476704
"2013-09-18",48.560001,48.720001,47.919998,48.166668,1050300,45.133129
"2013-09-19",48.266666,48.400002,47.653332,47.880001,1076700,44.864521
"2013-09-20",48.139999,48.240002,47.799999,47.959999,893400,44.939472
"2013-09-23",48.066666,48.106667,47.700001,47.993332,687150,44.970718
"2013-09-24",48.046665,48.526669,47.866669,48.086666,469050,45.058163
"2013-09-25",48.173332,48.580002,47.993332,48.433334,375900,45.382999
"2013-09-26",48.419998,48.759998,48.293331,48.653332,435300,45.58913
"2013-09-27",48.299999,48.653332,48.279999,48.560001,328350,45.50169
"2013-09-30",48.119999,48.5,47.966667,48.233334,476550,45.195583
"2013-10-01",47.753334,48.346668,47.486668,48.080002,705600,45.051918
"2013-10-02",47.573334,47.806667,47.32,47.806667,701400,44.901646
"2013-10-03",47.646667,47.98,47.166668,47.540001,637200,44.651176
"2013-10-04",47.553333,48.386665,47.52,48.373333,511800,45.433868
"2013-10-07",47.986668,48.240002,47.733334,47.860001,384900,44.951736
"2013-10-08",47.886665,47.966667,47.206669,47.213333,382950,44.34436
"2013-10-09",47.279999,47.386665,46.84,47.113335,592200,44.250439
"2013-10-10",47.693333,48.586666,47.693333,48.586666,660150,45.634239
"2013-10-11",48.473331,48.959999,48.326668,48.773335,434700,45.80957
"2013-10-14",48.32,49.033333,48.18,48.860001,585600,45.890972
"2013-10-15",48.713333,49.220001,48.353333,48.486668,656850,45.540325
"2013-10-16",48.673332,49.506668,48.619999,49.373333,460650,46.3731
"2013-10-17",49.166668,50.080002,48.84,50.053333,762600,47.01178
"2013-10-18",50.033333,50.053333,49.453335,50.013332,621750,46.97422
"2013-10-21",50.040001,50.166668,49.826668,50.093334,456900,47.049358
"2013-10-22",50.139999,50.526669,49.973331,50.080002,410100,47.036835
"2013-10-23",50.18,50.18,49.18,49.639999,536250,46.623573
"2013-10-24",49.639999,49.639999,48.506668,49.106667,837750,46.122643
"2013-10-25",49.053333,49.593334,48.686668,48.906666,725400,45.934803
"2013-10-28",48.953335,49.166668,48.773335,48.886665,693000,45.916004
"2013-10-29",49.106667,49.400002,48.906666,49.026669,1247100,46.047504
"2013-10-30",48.906666,49.506668,48.613335,48.866669,977400,45.897232
"2013-10-31",48.753334,49.02,48.5,48.573334,1171650,45.621723
"2013-11-01",48.546665,48.786667,48.34,48.513332,742350,45.565361
"2013-11-04",48.673332,48.746666,48.353333,48.580002,557250,45.627979
"2013-11-05",48.506668,48.713333,48.326668,48.566666,810150,45.615452
"2013-11-06",48.766666,49.040001,48.646667,49.033333,448800,46.053768
"2013-11-07",49.093334,49.586666,48.666668,48.700001,730500,45.7407
"2013-11-08",48.693333,49.726665,48.693333,49.266666,889350,46.272923
"2013-11-11",49.266666,49.400002,48.759998,49.366669,570450,46.366844
"2013-11-12",49.153332,49.373333,48.346668,49.093334,516450,46.110123
"2013-11-13",49.013332,49.919998,48.733334,49.880001,697050,46.84898
"2013-11-14",50.026669,50.360001,49.653332,50.279999,611100,47.224686
"2013-11-15",50.233334,50.313332,49.786667,50.279999,679500,47.224686
"2013-11-18",50.459999,50.566666,50,50.106667,716250,47.061878
"2013-11-19",50.106667,50.113335,49.653332,49.746666,748350,46.723751
"2013-11-20",49.939999,49.939999,49.473331,49.619999,750000,46.60479
"2013-11-21",49.906666,50.273335,49.746666,50.106667,754200,47.061878
"2013-11-22",49.993332,50.313332,49.813332,50.273335,482250,47.218414
"2013-11-25",50.353333,50.513332,50.126667,50.346668,421350,47.287289
"2013-11-26",50.333332,50.886665,50.286667,50.686668,898800,47.606632
"2013-11-27",50.853333,50.959999,50.606667,50.913334,475800,47.819523
"2013-11-29",50.906666,51.253334,50.613335,50.666668,252450,47.587856
"2013-12-02",50.700001,51.360001,50.613335,50.779999,463650,47.694294
"2013-12-03",50.486668,50.846668,49.906666,50.16,670800,47.111973
"2013-12-04",50.006668,50.626667,49.740002,50.513332,1057500,47.44384
"2013-12-05",50.493332,50.613335,50.173332,50.373333,593100,47.312336
"2013-12-06",50.853333,51.193333,50.599998,51.186668,604050,48.076252
"2013-12-09",51.433334,51.433334,51.139999,51.293331,588150,48.176441
"2013-12-10",51.086666,51.299999,50.880001,51.02,550950,47.919716
"2013-12-11",50.986668,51.073334,50.613335,50.773335,827100,47.688034
"2013-12-12",50.626667,50.906666,50.466667,50.740002,476250,47.656727
"2013-12-13",50.833332,50.913334,50.439999,50.560001,526800,47.487663
"2013-12-16",50.726665,51.099998,50.566666,50.759998,815100,47.675503
"2013-12-17",50.833332,50.893333,50.366669,50.720001,632850,47.637943
"2013-12-18",50.906666,51.279999,49.919998,51.253334,1120950,48.13887
"2013-12-19",51.200001,51.413334,50.84,51.333332,695700,48.214008
"2013-12-20",51.433334,52.006668,51.046665,51.900002,1252800,48.746239
"2013-12-23",52.040001,52.226665,51.720001,52.033333,784200,48.871475
"2013-12-24",52.006668,52.313332,51.799999,52.18,170550,49.009224
"2013-12-26",52.253334,52.48,52.026669,52.353333,350850,49.172016
"2013-12-27",52.413334,52.946667,51.973331,52.16,295350,48.990425
"2013-12-30",52.16,52.200001,51.959999,52.186668,351450,49.015476
"2013-12-31",52.173332,52.253334,51.873333,52.099998,495300,49.040585
"2014-01-02",52.119999,52.119999,51.386665,51.619999,578250,48.588764
"2014-01-03",51.639999,51.900002,51.419998,51.720001,456600,48.682903
"2014-01-06",51.893333,51.959999,51.353333,51.533333,716850,48.507195
"2014-01-07",51.733334,52.326668,51.533333,51.959999,658050,48.908813
"2014-01-08",52.040001,52.453335,51.853333,52.353333,1135800,49.279034
"2014-01-09",52.366669,52.5,51.946667,52.459999,1021950,49.379444
"2014-01-10",52.560001,52.626667,51.906666,52.18,764250,49.115891
"2014-01-13",52.026669,52.286667,51.273335,51.446667,637050,48.425617
"2014-01-14",51.573334,52.220001,51.34,52.213333,830250,49.14727
"2014-01-15",51.419998,52.299999,51.419998,52.273335,849750,49.203735
"2014-01-16",52.16,52.233334,51.873333,51.98,358350,48.927631
"2014-01-17",52.013332,52.086666,51.646667,51.806667,491400,48.764477
"2014-01-21",52.113335,52.16,51.433334,51.560001,613650,48.53228
"2014-01-22",51.626667,51.900002,51.426666,51.633331,569700,48.601315
"2014-01-23",51.253334,51.266666,50.753334,50.973331,801450,47.980083
"2014-01-24",50.626667,50.726665,49.706669,49.706669,859950,46.7878
"2014-01-27",49.713333,50.013332,49.060001,49.446667,732750,46.54306
"2014-01-28",49.473331,49.900002,49.446667,49.759998,714450,46.83799
"2014-01-29",49.346668,49.786667,49.326668,49.380001,816900,46.480309
"2014-01-30",49.66,50.526669,49.526669,50.466667,774150,47.503162
"2014-01-31",49.833332,50.573334,49.573334,50.099998,1295850,47.158031
"2014-02-03",50.066666,50.286667,48.259998,48.366669,1097400,45.52647
"2014-02-04",48.533333,49.200001,48.026669,48.639999,1192800,45.783756
"2014-02-05",48.493332,48.853333,47.826668,48.740002,566700,45.877892
"2014-02-06",48.766666,49.400002,48.593334,49.333332,922500,46.436386
"2014-02-07",49.553333,50.146667,49.34,50.053333,820800,47.114098
"2014-02-10",49.813332,50.173332,49.486668,50.139999,694050,47.195683
"2014-02-11",50.033333,50.546665,49.826668,50.346668,964500,47.390205
"2014-02-12",50.5,50.853333,50.046665,50.186668,1035750,47.239609
"2014-02-13",49.886665,50.573334,49.66,50.566666,1127100,47.59729
"2014-02-14",50.513332,50.700001,50.279999,50.573334,690150,47.603573
"2014-02-18",50.566666,51.18,50.466667,51.133331,557850,48.130676
"2014-02-19",50.993332,51.573334,50.439999,50.48,524100,47.515713
"2014-02-20",50.533333,50.826668,50.106667,50.726665,437100,47.747898
"2014-02-21",50.82,51,50.619999,50.720001,809250,47.741623
"2014-02-24",50.700001,51.013332,50.486668,50.693333,879000,47.716515
"2014-02-25",50.746666,50.973331,50.560001,50.686668,607050,47.710243
"2014-02-26",50.926666,50.946667,50.5,50.720001,475500,47.741623
"2014-02-27",50.646667,51.220001,50.400002,51.066666,473700,48.067921
"2014-02-28",51.053333,52.060001,50.846668,51.673332,884850,48.638973
"2014-03-03",51.086666,51.540001,50.966667,51.346668,476700,48.331478
"2014-03-04",51.926666,52.426666,51.926666,52.400002,705150,49.322983
"2014-03-05",52.299999,52.546665,52.119999,52.453335,376950,49.373169
"2014-03-06",52.553333,53.046665,52.446667,52.933334,633900,49.824989
"2014-03-07",53.233334,53.580002,53.093334,53.513332,713550,50.370922
"2014-03-10",53.406666,53.619999,53.066666,53.220001,616650,50.094814
"2014-03-11",53.459999,53.533333,52.540001,52.639999,575250,49.548885
"2014-03-12",52.173332,52.653332,52.040001,52.619999,636000,49.530048
"2014-03-13",53,53.026669,51.986668,52.093334,745200,49.034317
"2014-03-14",52.053333,52.393333,51.720001,51.993332,636000,48.940182
"2014-03-17",52.226665,52.513332,52.080002,52.253334,595500,49.184921
"2014-03-18",52.346668,52.726665,52.153332,52.586666,414000,49.498669
"2014-03-19",52.573334,52.726665,52.046665,52.406666,508650,49.329247
"2014-03-20",52.153332,52.939999,52.153332,52.540001,559950,49.454746
"2014-03-21",53.013332,53.186668,52.68,52.806667,1225800,49.705757
"2014-03-24",52.966667,53.139999,52.380001,52.553333,646950,49.467304
"2014-03-25",52.880001,52.993332,52.226665,52.513332,522450,49.429653
"2014-03-26",52.720001,52.966667,51.893333,51.893333,370800,48.846046
"2014-03-27",51.953335,52.126667,51.16,51.32,598650,48.306393
"2014-03-28",51.646667,51.880001,51.333332,51.566666,499950,48.538563
"2014-03-31",51.799999,52.5,51.799999,52.466667,729150,49.385723
"2014-04-01",52.413334,52.746666,52.006668,52.726665,570000,49.750557
"2014-04-02",52.733334,52.926666,52.506668,52.753334,516300,49.77573
"2014-04-03",52.833332,53.02,52.606667,52.793331,518850,49.813465
"2014-04-04",53.126667,53.453335,52.259998,52.279999,892800,49.329102
"2014-04-07",52.099998,52.286667,51.459999,51.546665,961800,48.637161
"2014-04-08",51.459999,52.066666,51.266666,51.846668,615300,48.920238
"2014-04-09",52.013332,52.506668,51.66,52.439999,549900,49.480068
"2014-04-10",52.52,52.733334,51.5,51.533333,815550,48.624577
"2014-04-11",51.333332,51.700001,50.959999,50.973331,727950,48.096195
"2014-04-14",51.426666,51.473331,50.626667,51.046665,630300,48.165386
"2014-04-15",51.053333,51.586666,50.846668,51.419998,665850,48.517639
"2014-04-16",51.946667,52.053333,51.586666,52.033333,318450,49.096363
"2014-04-17",51.939999,52.493332,51.826668,52.32,428250,49.366848
"2014-04-21",52.373333,52.526669,51.98,52.046665,441300,49.108932
"2014-04-22",52.046665,52.573334,51.946667,52.34,604800,49.385719
"2014-04-23",52.806667,53.220001,52.48,52.666668,829950,49.693954
"2014-04-24",52.939999,53.033333,52.099998,52.593334,1148850,49.624763
"2014-04-25",52.546665,52.639999,52.113335,52.259998,911550,49.310242
"2014-04-28",52.533333,52.580002,51.540001,52.033333,800100,49.096363
"2014-04-29",52.273335,52.82,52.106667,52.526669,890850,49.561859
"2014-04-30",52.639999,53.16,52.366669,53.133331,777600,50.134277
"2014-05-01",53.073334,53.459999,52.860001,53.193333,764550,50.190887
"2014-05-02",53.193333,53.753334,53.193333,53.366669,497850,50.354439
"2014-05-05",53.046665,53.5,52.746666,53.360001,633300,50.348148
"2014-05-06",53.139999,53.386665,52.700001,52.766666,751500,49.788303
"2014-05-07",52.866669,53.526669,52.673332,53.506668,694650,50.486538
"2014-05-08",53.293331,54.033333,53.293331,53.793331,523200,50.757015
"2014-05-09",53.653332,53.906666,53.266666,53.826668,356850,50.788483
"2014-05-12",53.919998,54.433334,53.826668,54.400002,413100,51.329449
"2014-05-13",54.526669,54.653332,54.200001,54.366669,377550,51.298
"2014-05-14",54.299999,54.299999,53.573334,53.733334,451350,50.700401
"2014-05-15",53.493332,53.493332,52.613335,53.200001,615000,50.197174
"2014-05-16",52.793331,53.360001,52.686668,53.32,772050,50.310402
"2014-05-19",53.093334,53.673332,53.093334,53.633331,485850,50.606049
"2014-05-20",53.599998,53.613335,53.113335,53.346668,558600,50.335571
"2014-05-21",53.586666,53.846668,53.433334,53.833332,532950,50.794754
"2014-05-22",53.759998,54.046665,53.666668,53.946667,576900,50.901703
"2014-05-23",53.900002,54.133331,53.826668,54.060001,318600,51.008636
"2014-05-27",54.166668,54.546665,54.073334,54.200001,799800,51.140739
"2014-05-28",54.133331,54.220001,53.799999,53.926666,732900,50.882828
"2014-05-29",53.860001,54.086666,53.653332,53.900002,583350,50.977409
"2014-05-30",53.853333,54.166668,53.753334,53.953335,778500,51.027851
"2014-06-02",54.106667,54.446667,53.833332,54.366669,637950,51.418774
"2014-06-03",54.419998,54.586666,54.060001,54.48,561150,51.525967
"2014-06-04",54.540001,55.119999,54.333332,54.66,690450,51.696194
"2014-06-05",54.740002,54.82,54.32,54.706669,646500,51.740345
"2014-06-06",54.700001,55.086666,54.619999,54.946667,418350,51.967327
"2014-06-09",54.880001,55.253334,54.813332,54.973331,439650,51.992546
"2014-06-10",54.853333,55.16,54.779999,55.073334,380700,52.087124
"2014-06-11",54.919998,54.919998,54.560001,54.666668,316650,51.702507
"2014-06-12",54.586666,54.613335,54.02,54.18,480750,51.242229
"2014-06-13",54.233334,54.426666,54,54.306667,492000,51.362022
"2014-06-16",54.246666,54.360001,53.966667,54.253334,466500,51.311577
"2014-06-17",54.18,55.026669,54.16,54.946667,532950,51.967327
"2014-06-18",54.926666,55.053333,54.540001,55.026669,434550,52.042984
"2014-06-19",55.106667,55.106667,54.66,54.846668,449700,51.872742
"2014-06-20",54.953335,55.16,54.746666,54.853333,569850,51.879051
"2014-06-23",54.813332,54.913334,54.506668,54.813332,295800,51.841217
"2014-06-24",54.619999,55.139999,54.473331,54.593334,416100,51.633144
"2014-06-25",54.400002,54.913334,54.353333,54.84,388500,51.866444
"2014-06-26",54.753334,54.853333,54.380001,54.799999,286800,51.828613
"2014-06-27",54.726665,55.046665,54.586666,54.653332,711900,51.689896
"2014-06-30",54.573334,54.906666,54.506668,54.613335,496650,51.652073
"2014-07-01",54.853333,55.246666,54.773335,54.926666,350550,51.948402
"2014-07-02",54.959999,56.490002,54.610001,54.830002,764200,51.856979
"2014-07-03",55.07,55.509998,55.049999,55.220001,323100,52.225838
"2014-07-07",55.220001,55.43,55.02,55.18,505700,52.188004
"2014-07-08",55.189999,55.209999,54.810001,54.98,486300,51.998848
"2014-07-09",55.150002,55.349998,54.950001,55.110001,289400,52.121792
"2014-07-10",54.18,54.959999,54.139999,54.779999,617600,51.809689
"2014-07-11",54.66,55.279999,54.43,55.119999,519700,52.131248
"2014-07-14",55.400002,55.68,55.169998,55.25,693300,52.254211
"2014-07-15",55.25,55.740002,55.25,55.68,678500,52.660892
"2014-07-16",55.790001,55.889999,55.349998,55.389999,465700,52.386623
"2014-07-17",55.119999,55.43,54.470001,54.490002,567300,51.535419
"2014-07-18",54.740002,55.209999,54.650002,55.200001,382000,52.206921
"2014-07-21",54.93,55.110001,54.650002,54.73,679600,51.762398
"2014-07-22",54.880001,55,54.759998,54.869999,611500,51.89481
"2014-07-23",54.869999,54.880001,54.48,54.540001,448800,51.58271
"2014-07-24",54.490002,54.830002,53.75,54.040001,998300,51.109821
"2014-07-25",53.740002,54,53.509998,53.529999,991100,50.627476
"2014-07-28",53.639999,54.279999,53.16,54.25,664300,51.308434
"2014-07-29",54.209999,54.419998,53.700001,53.700001,553500,50.78825
"2014-07-30",53.779999,53.889999,53.290001,53.580002,578700,50.674759
"2014-07-31",53.360001,53.52,52.720001,52.740002,666400,49.880306
"2014-08-01",52.610001,52.98,52.049999,52.689999,625000,49.833012
"2014-08-04",52.869999,53.43,52.720001,53.299999,622100,50.40995
"2014-08-05",53.189999,53.32,52.860001,53.119999,984300,50.239708
"2014-08-06",53.060001,53.57,52.830002,53.459999,690800,50.561264
"2014-08-07",53.869999,53.959999,52.82,52.970001,514300,50.097828
