"dates","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted"
"2014-02-13",70.597862,71.47892,70.28949,71.302704,4005710,60.249199
"2014-02-14",71.277534,71.831337,70.71743,71.661423,5508427,60.552296
"2014-02-18",71.743233,71.812462,71.088737,71.579613,3802159,60.483162
"2014-02-19",71.390816,72.548775,71.371933,71.76841,6667762,60.6427
"2014-02-20",71.969795,72.62429,71.409691,72.40403,4920815,61.179787
"2014-02-21",72.555069,73.052231,72.19635,72.611702,5815740,61.355247
"2014-02-24",72.85714,73.996223,72.561356,73.310257,5293754,61.94553
"2014-02-25",73.033356,73.423538,72.724983,72.932663,4082936,61.626472
"2014-02-26",72.932663,73.499054,72.756454,73.071114,4690092,61.743458
"2014-02-27",73.083702,73.398361,72.781624,73.38578,3411742,62.009346
"2014-02-28",73.580872,74.203903,73.127754,73.643799,5199526,62.227356
"2014-03-03",72.75016,73.694145,72.655762,73.480179,4966578,62.0891
"2014-03-04",74.134674,74.367523,73.725616,74.002518,5111972,62.530479
"2014-03-05",74.361237,74.524857,73.83889,73.889236,3952479,62.434715
"2014-03-06",74.31089,74.386406,73.794838,74.109505,2839384,62.620865
"2014-03-07",74.411583,74.512276,74.008812,74.455635,4628598,62.913357
"2014-03-10",74.386406,74.512276,73.568283,74.115799,3931663,62.626205
"2014-03-11",74.12838,74.147263,72.687225,72.77533,5323786,61.493526
"2014-03-12",72.630585,72.894905,72.064194,72.882317,5059694,61.583931
"2014-03-13",73.014473,73.316551,70.685966,71.044685,9417050,60.031174
"2014-03-14",71.139084,71.969795,70.748901,70.862175,6695728,59.876953
"2014-03-17",71.220894,72.297043,71.14537,72.001259,6345830,60.839443
"2014-03-18",72.190056,72.555069,71.957207,72.171181,4059736,60.983055
"2014-03-19",72.146004,72.435493,71.013214,71.749527,4723144,60.62674
"2014-03-20",71.762115,72.057899,71.113907,71.598488,4600950,60.499126
"2014-03-21",73.32914,74.008812,72.001259,72.101952,16434074,60.924515
"2014-03-24",72.353683,72.498428,71.069855,71.585899,4965466,60.488476
"2014-03-25",71.976089,72.523598,71.611076,72.498428,5487294,61.259544
"2014-03-26",72.907486,73.184395,72.108246,72.108246,5502071,60.929859
"2014-03-27",71.925735,72.183762,71.302704,71.617371,3818685,60.515087
"2014-03-28",71.869102,72.649467,71.818756,72.252991,3904332,61.05217
"2014-03-31",72.674637,73.606041,72.548775,73.530525,5728981,62.13166
"2014-04-01",73.687851,74.260544,73.49276,74.210197,5250056,62.705959
"2014-04-02",75.273758,75.601006,74.732536,75.437386,11874915,63.742893
"2014-04-03",75.512901,75.519196,74.965385,75.374451,5998952,63.689724
"2014-04-04",75.670235,75.827568,74.247955,74.373817,5879300,62.844219
"2014-04-07",73.75708,74.675896,73.071114,73.115166,5551648,61.780666
"2014-04-08",72.888611,73.222153,72.334801,72.85714,3881768,61.562649
"2014-04-09",73.045944,73.67527,72.75016,73.656387,4055605,62.237968
"2014-04-10",73.637505,73.889236,72.051605,72.095657,4887128,60.919224
"2014-04-11",71.837631,72.504723,71.453743,71.699181,4944809,60.584209
"2014-04-14",72.19635,72.561356,71.711769,72.334801,3624032,61.121296
"2014-04-15",72.561356,73.052231,71.699181,72.901199,4439666,61.599884
"2014-04-16",73.631218,74.317184,72.945251,74.304596,4650050,62.785717
"2014-04-17",74.575203,75.072372,74.323471,74.619255,5266105,63.05162
"2014-04-21",74.688484,74.927628,74.380112,74.449341,4266465,62.908024
"2014-04-22",75.066078,75.934547,74.88987,75.009438,6656798,63.381302
"2014-04-23",74.940216,75.481438,74.852104,75.298927,4263764,63.625927
"2014-04-24",75.569542,75.569542,74.606674,74.877281,3416827,63.269627
"2014-04-25",74.550034,74.795471,73.561989,73.763374,5465207,62.328388
"2014-04-28",74.147263,74.499687,73.247322,74.071739,5367801,62.588978
"2014-04-29",74.210197,74.480804,73.668976,73.983635,4740623,62.51453
"2014-04-30",74.015106,74.782883,73.926994,74.468216,4514508,62.923977
"2014-05-01",74.279419,74.587791,73.38578,73.505348,6550017,62.110371
"2014-05-02",73.020767,73.895531,72.907486,73.32914,9220014,61.961479
"2014-05-05",73.020767,73.725616,72.69352,73.517937,4489402,62.121006
"2014-05-06",73.209564,73.392067,72.945251,73.008179,3111262,61.690262
"2014-05-07",73.171806,73.67527,72.769035,73.574577,4139822,62.168884
"2014-05-08",73.5494,74.317184,73.49276,73.643799,4004598,62.227356
"2014-05-09",73.517937,73.807426,73.096291,73.624924,3471965,62.211418
"2014-05-12",73.908119,74.732536,73.876656,74.657021,4441732,63.083515
"2014-05-13",74.902451,75.009438,74.688484,74.726242,3300512,63.14201
"2014-05-14",74.612961,74.619255,73.731911,73.832596,2809034,62.698433
"2014-05-15",73.662682,73.788544,72.586533,72.813087,4551214,61.832684
"2014-05-16",72.920074,73.140343,72.045311,72.108246,7128731,61.234108
"2014-05-19",71.787285,72.731277,71.692886,72.385147,5093222,61.469257
"2014-05-20",72.265579,72.454376,70.862175,71.176842,5960657,60.443184
"2014-05-21",71.491501,72.347389,71.491501,72.271866,5291529,61.373055
"2014-05-22",72.039017,72.69352,71.919449,72.397736,3458300,61.479946
"2014-05-23",72.410324,72.787918,72.328506,72.712395,2391604,61.747173
"2014-05-27",73.058525,73.209564,72.781624,72.907486,3159409,61.912838
"2014-05-28",72.957832,73.348015,72.894905,72.970421,3142089,61.966286
"2014-05-29",73.146629,73.41095,72.869728,73.222153,3621649,62.180046
"2014-05-30",73.184395,73.499054,72.863434,73.140343,5818600,62.110573
"2014-06-02",73.259911,73.977341,73.127754,73.882942,4275522,62.741173
"2014-06-03",74.260544,74.398994,73.983635,74.147263,8521171,62.965652
"2014-06-04",74.197609,74.247955,73.517937,73.719322,4414878,62.602238
"2014-06-05",73.807426,74.512276,73.587158,74.367523,4454444,63.152679
"2014-06-06",74.531151,74.826935,74.436752,74.826935,3111262,63.542824
"2014-06-09",74.88987,75.638763,74.562614,75.575836,5048412,64.178787
"2014-06-10",75.324104,75.418503,74.612961,74.97168,4163339,63.665741
"2014-06-11",74.638138,74.694778,74.172432,74.449341,3443681,63.222157
"2014-06-12",74.166145,74.411583,73.354309,73.536819,4032088,62.447254
"2014-06-13",73.580872,73.801132,73.190689,73.499054,3050403,62.415199
"2014-06-16",73.335434,73.763374,73.127754,73.5494,2875613,62.457947
"2014-06-17",73.234741,73.857773,73.127754,73.637505,3565716,62.532745
"2014-06-18",73.687851,73.926994,72.957832,73.775963,4602221,62.650333
"2014-06-19",73.926994,74.096916,73.417244,73.996223,3586214,62.837391
"2014-06-20",74.329765,74.436752,73.908119,74.25425,8341773,63.056496
"2014-06-23",74.122086,74.216492,73.448708,73.713028,3338489,62.596901
"2014-06-24",73.436127,73.624924,72.781624,72.800507,4402007,61.821983
"2014-06-25",72.77533,73.215858,72.599121,73.077408,3920540,62.057121
"2014-06-26",73.03965,73.140343,72.410324,72.844559,4630505,61.859375
"2014-06-27",72.83197,73.366898,72.674637,73.366898,14498036,62.302956
"2014-06-30",73.247322,73.247322,72.498428,72.655762,5366371,61.699066
"2014-07-01",72.983009,73.297668,72.687225,72.957832,5156782,61.955589
"2014-07-02",72.989304,72.989304,72.183762,72.46067,6072364,61.533394
"2014-07-03",72.699814,73.001884,72.617996,72.7061,2774394,61.741802
"2014-07-07",72.756454,72.876022,72.190056,72.435493,6005149,61.512024
"2014-07-08",72.215233,72.435493,71.711769,71.787285,4547559,60.961575
"2014-07-09",71.963501,72.057899,71.35305,71.64254,5336498,60.838654
"2014-07-10",70.98175,71.692886,70.761482,71.434868,5807477,60.662273
"2014-07-11",71.617371,72.089363,71.453743,71.82505,5875486,60.993629
"2014-07-14",72.359978,72.592827,72.164886,72.297043,4794649,61.394436
"2014-07-15",72.473251,73.159218,72.146004,72.271866,7132544,61.373055
"2014-07-16",72.54248,72.54248,71.887978,71.969795,5567379,61.116531
"2014-07-17",71.699181,71.812462,70.937698,70.969162,7747328,60.266815
"2014-07-18",71.120201,71.529266,70.98175,71.472626,6745146,60.694344
"2014-07-21",71.378227,71.428574,70.8433,71.101318,8243414,60.379028
"2014-07-22",71.655128,71.743233,68.665825,69.767151,16727721,59.246067
"2014-07-23",69.634995,69.798615,68.942734,69.056007,11108381,58.642178
"2014-07-24",69.225929,69.345497,68.464439,68.565132,10824109,58.225311
"2014-07-25",68.370041,68.722466,68.237885,68.52108,6910402,58.187901
"2014-07-28",68.602898,68.70359,68.017624,68.590309,8566935,58.246685
"2014-07-29",68.477028,68.753937,67.470108,67.545624,8708832,57.359562
"2014-07-30",67.847702,68.061676,66.752678,66.947769,9498248,56.851852
"2014-07-31",66.519821,67.067337,66.142227,66.173691,10373787,56.194511
"2014-08-01",66.028946,66.58905,65.6073,65.921967,7518036,55.980747
"2014-08-04",66.104469,66.293266,65.701698,66.110764,6328510,56.141079
"2014-08-05",65.966019,66.53241,65.752045,66.091881,8865508,56.125042
"2014-08-06",65.6073,65.796097,64.908745,65.31781,8594424,55.46769
"2014-08-07",65.695404,65.808685,65.286346,65.588417,6603407,55.697495
"2014-08-08",65.87162,66.696037,65.52549,66.683449,7118402,56.627399
"2014-08-11",67.067337,67.243546,66.50724,66.53241,5184271,56.499134
"2014-08-12",66.299561,66.582756,65.934547,66.022659,6916758,56.066238
"2014-08-13",65.940842,66.563873,65.940842,66.431717,5541955,56.732677
"2014-08-14",66.425423,66.740089,66.393959,66.563873,3697921,56.845531
"2014-08-15",66.903709,66.935181,66.041534,66.475769,4936546,56.77029
"2014-08-18",67.123978,68.042793,67.010696,68.023911,8003634,58.092407
"2014-08-19",68.080551,68.332283,67.772186,68.319695,6294982,58.345013
"2014-08-20",68.344872,69.144119,68.319695,69.043427,7153996,58.96307
"2014-08-21",69.225929,69.36438,68.911263,69.263687,4524836,59.151176
"2014-08-22",69.093773,69.188171,68.747643,68.842041,3757826,58.791092
"2014-08-25",69.024544,69.320328,69.024544,69.112648,2753419,59.022198
"2014-08-26",69.162994,69.332916,68.999374,69.024544,3213753,58.946957
"2014-08-27",69.351791,69.439896,68.514786,68.653244,4048931,58.62989
"2014-08-28",68.470734,68.741348,68.143486,68.665825,3375354,58.640602
"2014-08-29",68.665825,68.816864,67.784767,67.954689,7495790,58.033287
"2014-09-02",68.130898,68.640656,67.791061,68.621773,6582909,58.602989
"2014-09-03",69.219635,69.225929,68.483322,68.722466,4178593,58.68898
"2014-09-04",68.904968,69.005661,68.634361,68.735054,4539137,58.699749
"2014-09-05",68.917557,68.917557,68.206421,68.407806,4438236,58.420258
"2014-09-08",68.533669,68.558846,68.269356,68.344872,6015001,58.36652
"2014-09-09",68.445564,68.584015,68.225296,68.388924,3360099,58.40414
"2014-09-10",68.388924,68.735054,68.023911,68.281937,3757349,58.312759
"2014-09-11",68.143486,68.426682,67.998741,68.288231,3607983,58.318115
"2014-09-12",68.099434,68.370041,67.935806,68.187538,4640516,58.232151
"2014-09-15",68.143486,68.263062,67.809944,68.168663,3996335,58.216045
"2014-09-16",67.860291,68.508499,67.520454,68.307114,4909692,58.334259
"2014-09-17",68.382629,68.565132,67.728134,67.986153,6529201,58.060177
"2014-09-18",67.59597,68.382629,67.59597,68.294525,5465683,58.323524
"2014-09-19",68.659531,68.722466,68.06797,68.250473,9450578,58.285904
"2014-09-22",67.986153,68.256767,66.941475,67.004402,6582115,57.221748
"2014-09-23",67.010696,67.010696,66.104469,66.343613,6100330,56.657444
"2014-09-24",66.475769,66.865952,66.167404,66.752678,6080785,57.006783
"2014-09-25",66.708626,66.746384,65.638763,65.758339,6254622,56.157616
"2014-09-26",65.6073,66.318436,65.6073,66.230331,6477400,56.560711
"2014-09-29",65.701698,66.387665,65.619888,66.129639,4603015,56.474701
"2014-09-30",66.419128,66.840782,66.123344,66.456894,7967405,56.754181
"2014-10-01",66.205162,66.236626,65.097549,65.349274,9319008,55.808277
"2014-10-02",65.267464,65.431091,64.47451,64.97168,6410503,55.485817
"2014-10-03",65.393326,65.81498,65.198235,65.714287,4838187,56.119995
"2014-10-06",66.117058,66.419128,65.292641,65.588417,4738239,56.012505
"2014-10-07",65.349274,65.443672,63.801132,63.826305,9520494,54.507656
"2014-10-08",64.002518,64.631844,63.366898,64.587791,9930297,55.15797
"2014-10-09",64.348648,64.638138,62.825676,62.894901,10709224,53.712246
"2014-10-10",62.926369,63.417244,62.460667,62.894901,10611501,53.712246
"2014-10-13",62.964127,63.536816,62.441788,62.498428,8121697,53.373665
"2014-10-14",62.750156,63.631214,62.668346,63.008183,7266497,53.808987
"2014-10-15",62.341095,62.674637,61.233479,62.41032,11289845,53.298416
"2014-10-16",61.7747,62.9893,61.642544,62.448082,9691470,53.330662
"2014-10-17",63.12146,64.178726,63.083698,63.895531,11571098,54.56678
"2014-10-20",63.826305,64.04657,63.54311,63.864063,10160543,54.539906
"2014-10-21",65.52549,65.544365,63.360603,64.178726,19948465,54.808632
"2014-10-22",64.88987,64.88987,63.599747,63.675266,9822245,54.378677
"2014-10-23",64.738831,65.412209,64.480804,64.933922,9043794,55.453571
"2014-10-24",64.921333,65.368156,64.694778,65.336693,5812403,55.797531
"2014-10-27",65.31781,65.638763,65.129013,65.569542,4699468,55.996384
"2014-10-28",66.054123,67.035873,65.991188,66.87854,6631692,57.114258
"2014-10-29",67.161736,67.507866,66.343613,66.61422,6452452,56.888531
"2014-10-30",66.211456,67.079926,65.890495,66.922592,4593005,57.151875
"2014-10-31",67.860291,67.935806,67.325363,67.337952,7088688,57.506599
"2014-11-03",67.602264,67.652611,66.727501,66.897423,7289696,57.13039
"2014-11-04",67.337952,67.520454,66.916298,67.262428,6343924,57.442101
"2014-11-05",67.684074,68.244179,67.388298,67.923225,10644552,58.006424
"2014-11-06",67.904343,68.489616,67.828819,68.332283,5690686,58.355759
"2014-11-07",68.275642,68.64695,67.935806,68.64695,5169812,58.6245
"2014-11-10",68.628067,68.741348,68.388924,68.596603,5599159,58.581497
"2014-11-11",68.596603,68.691002,67.986153,68.130898,4686756,58.183769
"2014-11-12",67.759598,68.130898,67.564507,68.055382,5057151,58.437778
"2014-11-13",68.168663,68.577721,67.948395,68.055382,6692391,58.437778
"2014-11-14",67.916931,68.23159,67.583389,67.621147,4664510,58.064892
"2014-11-17",67.470108,67.797356,67.43235,67.570801,3804861,58.021671
"2014-11-18",67.778481,68.653244,67.520454,68.470734,4257408,58.794422
"2014-11-19",68.313408,68.483322,68.099434,68.382629,3608937,58.718769
"2014-11-20",67.967278,68.508499,67.88546,68.483322,3488967,58.805229
"2014-11-21",69.332916,69.609818,69.207047,69.414726,5676067,59.605015
"2014-11-24",68.571426,70.295784,68.225296,68.464439,15423787,58.789017
"2014-11-25",69.28257,70.648209,69.037132,70.302078,12876303,60.36697
"2014-11-26",70.352425,70.478287,69.125237,69.326622,8372123,59.52935
"2014-11-28",69.6287,69.729393,69.175583,69.276276,3371064,59.486111
"2014-12-01",68.634361,69.402138,68.407806,69.030838,5496033,59.275368
"2014-12-02",69.118942,69.685333,68.904968,69.024544,4375629,59.269962
"2014-12-03",69.162994,70.119576,68.961609,69.848961,5420715,59.977875
"2014-12-04",69.521713,69.993706,69.194466,69.987411,7313531,60.096764
"2014-12-05",70.157333,70.26432,69.502831,70.037758,4801481,60.139996
"2014-12-08",70.641914,72.089363,70.182503,71.14537,10090468,61.091091
"2014-12-09",70.629326,72.372559,70.20768,72.366264,9357144,62.139431
"2014-12-10",72.057899,72.391441,71.334175,71.428574,12495102,61.334251
"2014-12-11",71.806168,72.284454,71.277534,71.76841,8399613,61.626076
"2014-12-12",69.565765,71.529266,69.288864,70.578979,9323140,60.604721
"2014-12-15",70.89994,71.397102,70.245438,70.42794,7305269,60.475029
"2014-12-16",70.629326,72.183762,70.062935,71.258652,8166348,61.188343
"2014-12-17",71.434868,71.957207,70.3713,71.680305,7982500,61.550415
"2014-12-18",72.466957,73.606041,72.057899,73.606041,7531860,63.204002
"2014-12-19",73.178101,73.750786,72.611702,72.743866,12507972,62.463669
"2014-12-22",72.548775,73.75708,72.548775,73.719322,4859321,63.301296
"2014-12-23",73.945877,74.273125,73.580872,73.763374,4315565,63.339108
"2014-12-24",74.04657,74.216492,73.5494,73.574577,1617443,63.177002
"2014-12-26",73.958466,74.134674,73.694145,73.782249,2537156,63.355316
"2014-12-29",73.222153,73.845184,73.222153,73.543106,3957722,63.149967
"2014-12-30",73.561989,73.561989,72.957832,73.127754,3460842,62.79332
"2014-12-31",73.379486,73.568283,72.347389,72.372559,3755602,62.144821
"2015-01-02",72.46067,72.77533,71.617371,72.397736,4989619,62.166466
"2015-01-05",72.089363,72.662048,71.013214,71.18943,7572062,61.128906
"2015-01-06",70.654503,71.139084,69.370674,70.182503,9172185,60.264282
"2015-01-07",70.704849,71.327881,70.497169,70.943993,4929396,60.918148
"2015-01-08",71.692886,72.372559,71.302704,72.152298,6196941,61.9557
"2015-01-09",72.328506,72.454376,71.35305,71.755821,6078084,61.61525
"2015-01-12",72.032722,72.215233,71.126495,72.026428,7970742,61.847626
"2015-01-13",72.7061,73.530525,71.428574,71.957207,6668080,61.788189
"2015-01-14",71.220894,71.85022,70.874763,71.441154,5575483,61.345058
"2015-01-15",71.85022,72.177467,71.151665,71.441154,5038083,61.345058
"2015-01-16",71.233482,73.215858,71.2146,73.096291,9173615,62.766296
"2015-01-20",73.366898,74.090622,72.938957,73.96476,8685474,63.512035
"2015-01-21",73.857773,75.078667,73.75708,74.908745,11405206,64.322609
"2015-01-22",75.368156,75.947136,74.738831,75.802391,10428448,65.089973
"2015-01-23",75.752045,76.117058,75.475143,75.506607,6830158,64.835983
"2015-01-26",75.412209,75.468849,74.436752,74.732536,9047607,64.171303
"2015-01-27",73.316551,75.74575,72.378853,74.990562,11644351,64.39286
"2015-01-28",75.129013,75.129013,73.499054,73.580872,6898008,63.182392
"2015-01-29",73.555695,73.650093,72.039017,73.285088,10056145,62.928417
"2015-01-30",72.385147,73.146629,72.139709,72.234108,7346106,62.025944
"2015-02-02",72.479546,73.442413,71.774704,73.366898,5588354,62.998669
"2015-02-03",73.996223,75.217117,73.266205,74.820641,7136994,64.246941
"2015-02-04",74.732536,74.88987,73.914413,74.12838,5098148,63.652538
"2015-02-05",74.424164,75.74575,74.210197,75.588417,7448120,64.906235
"2015-02-06",75.519196,76.16111,75.129013,75.39962,4496234,64.744125
"2015-02-09",75.166771,75.481438,74.833229,75.091255,4068952,64.479317
"2015-02-10",75.449966,75.657646,74.839523,75.141602,4067840,64.52256
"2015-02-11",74.581497,74.927628,74.241661,74.694778,4302376,64.484543
"2015-02-12",74.996857,75.494019,74.776588,75.261169,4603333,64.973488
"2015-02-13",75.103836,76.387665,75.103836,76.305855,6041537,65.875412
"2015-02-17",76.148521,76.714912,75.877914,76.349907,5150267,65.913414
"2015-02-18",76.349907,77.193207,76.154816,76.771553,5522093,66.277428
"2015-02-19",76.513535,77.407173,76.513535,77.350533,5413723,66.77726
"2015-02-20",77.400879,78.319695,76.777847,78.105728,6454836,67.429214
"2015-02-23",77.80365,78.137192,77.451225,77.860291,4349570,67.217331
"2015-02-24",77.671494,78.124603,77.400879,77.904343,3901631,67.255348
"2015-02-25",77.942101,78.244179,77.37571,77.640022,4565038,67.027184
"2015-02-26",77.608559,77.753304,76.872246,77.199493,3969640,66.646873
"2015-02-27",77.123978,77.312775,76.645691,76.721207,4902542,66.23394
"2015-03-02",76.721207,77.72184,76.494652,77.526749,3695855,66.92939
"2015-03-03",76.765259,77.337952,76.217751,76.58905,5064938,66.119858
"2015-03-04",76.305855,76.393959,75.846443,76.173691,3373765,65.761253
"2015-03-05",76.331024,76.456894,75.739456,76.016365,3064069,65.625473
"2015-03-06",75.141602,75.74575,74.814346,75.160477,5820666,64.886566
"2015-03-09",75.072372,76.897423,75.072372,76.620514,6557962,66.147018
"2015-03-10",75.865326,76.135933,73.845184,73.882942,8872658,63.783669
"2015-03-11",74.122086,74.833229,73.864067,74.47451,5955413,64.294365
"2015-03-12",75.739456,76.444305,75.695404,76.299561,7798494,65.869942
"2015-03-13",75.997482,76.526115,74.071739,74.726242,11697424,64.511688
"2015-03-16",75.047195,75.619888,74.908745,75.563248,7428098,65.234276
"2015-03-17",75.217117,75.601006,74.732536,75.431091,6074429,65.120201
"2015-03-18",75.066078,75.89679,73.788544,75.714287,8390238,65.36467
"2015-03-19",75.544365,75.714287,74.915039,75.129013,4577591,64.859398
"2015-03-20",75.39962,75.770927,75.179359,75.179359,13040923,64.90287
"2015-03-23",75.179359,75.324104,74.380112,74.688484,7218509,64.479095
"2015-03-24",74.915039,75.632477,74.41787,74.839523,6409708,64.609482
"2015-03-25",75.015732,75.103836,73.247322,73.291374,7081379,63.272964
"2015-03-26",72.976715,73.392067,72.385147,73.027061,6975233,63.044777
"2015-03-27",73.089996,73.75708,73.033356,73.568283,4455556,63.51202
"2015-03-30",74.059158,75.034615,73.882942,74.782883,4768271,64.560616
"2015-03-31",74.052864,74.354942,73.725616,73.75708,5601861,63.674992
"2015-04-01",73.864067,73.933289,72.599121,72.951546,5444232,62.979591
"2015-04-02",73.373192,74.059158,72.995598,73.713028,6717180,63.636959
"2015-04-06",72.957832,74.707359,72.957832,74.172432,4540250,64.033562
"2015-04-07",74.109505,74.606674,73.914413,73.939583,3605600,63.83255
"2015-04-08",74.078033,74.669601,73.668976,74.159851,3947235,64.022713
"2015-04-09",74.071739,74.726242,73.744492,74.18502,3318468,64.044464
"2015-04-10",74.348648,74.852104,73.901825,74.550034,3582718,64.359573
"2015-04-13",74.241661,74.650726,73.782249,73.889236,4815306,63.789101
"2015-04-14",73.662682,74.329765,73.366898,74.065453,4141570,63.941223
"2015-04-15",74.31089,74.751419,73.958466,74.178726,4408363,64.039009
"2015-04-16",73.851479,74.455635,73.580872,73.933289,4616204,63.827133
"2015-04-17",73.196976,73.32914,72.284454,72.441788,6862097,62.539513
"2015-04-20",73.014473,73.738197,72.932663,73.322845,6367918,63.300133
"2015-04-21",74.719948,74.88987,73.071114,73.599747,7285565,63.539192
"2015-04-22",73.624924,73.901825,72.83197,73.606041,4437918,63.544598
"2015-04-23",73.266205,74.203903,73.020767,73.794838,4183519,63.707596
"2015-04-24",73.908119,74.071739,73.03965,73.102577,5598206,63.109955
"2015-04-27",73.417244,73.5494,72.813087,72.838264,6229357,62.881775
"2015-04-28",72.498428,73.152924,72.341095,73.052231,4364506,63.066521
"2015-04-29",72.737572,73.146629,72.479546,72.611702,4598248,62.686184
"2015-04-30",72.328506,72.769035,71.29641,71.585899,6195829,61.800613
"2015-05-01",72.11454,72.825676,72.064194,72.649467,4420121,62.718773
"2015-05-04",72.863434,73.719322,72.813087,73.285088,6237302,63.267525
"2015-05-05",73.008179,73.555695,72.190056,72.416611,4811810,62.51775
"2015-05-06",73.354309,73.354309,71.913155,72.422905,5863887,62.523205
"2015-05-07",72.454376,73.354309,72.11454,73.027061,5014407,63.044777
"2015-05-08",74.078033,74.795471,73.826309,74.531151,5891694,64.343277
"2015-05-11",73.908119,74.568909,73.908119,74.071739,4804818,63.946655
"2015-05-12",73.662682,74.153557,73.014473,73.857773,4455715,63.761955
"2015-05-13",73.612335,74.260544,73.543106,73.864067,4828494,64.117027
"2015-05-14",74.147263,75.122719,74.147263,74.977974,4336063,65.083931
"2015-05-15",74.940216,75.135307,74.210197,74.568909,4710908,64.728867
"2015-05-18",74.594086,74.965385,74.512276,74.581497,3869374,64.739784
"2015-05-19",74.638138,75.173065,74.581497,74.933922,4462548,65.045692
"2015-05-20",75.305222,75.305222,74.638138,74.808052,3863812,64.93644
"2015-05-21",74.770294,75.305222,74.701073,74.965385,3370587,65.072998
"2015-05-22",74.88987,75.305222,74.606674,74.650726,3797074,64.799873
"2015-05-26",74.606674,74.650726,73.259911,73.5494,5457579,63.843872
"2015-05-27",73.882942,74.18502,73.429832,74.033981,5347144,64.264511
"2015-05-28",73.801132,74.260544,73.801132,74.065453,4613820,64.291824
"2015-05-29",73.952171,74.015106,73.272499,73.738197,8042565,64.007751
"2015-06-01",73.775963,74.027687,73.291374,73.631218,3720802,63.914898
"2015-06-02",73.461296,74.292007,73.152924,73.845184,5566744,64.100632
"2015-06-03",74.279419,74.965385,73.882942,74.581497,4973411,64.739784
"2015-06-04",74.153557,74.524857,73.499054,73.719322,5691162,63.991371
"2015-06-05",73.373192,73.870361,73.115166,73.631218,4238499,63.914898
"2015-06-08",73.341721,73.857773,73.071114,73.115166,5143752,63.466938
"2015-06-09",73.322845,73.788544,73.014473,73.190689,3971706,63.532494
"2015-06-10",73.945877,74.260544,73.574577,73.945877,4998676,64.188026
"2015-06-11",74.25425,74.512276,73.901825,74.461929,4302218,64.636009
"2015-06-12",73.920708,74.279419,73.643799,74.008812,3726682,64.242661
"2015-06-15",72.504723,72.7061,71.994965,72.127121,9490938,62.60928
"2015-06-16",72.064194,72.611702,71.944618,72.334801,7843622,62.78957
"2015-06-17",72.548775,72.674637,71.730644,72.416611,6037247,62.860546
"2015-06-18",71.925735,73.354309,71.925735,72.938957,5964470,63.313984
"2015-06-19",72.75016,73.096291,72.303337,72.303337,6690008,62.762245
"2015-06-22",72.62429,72.863434,72.347389,72.548775,4721078,62.975304
"2015-06-23",72.479546,72.699814,72.322212,72.517303,5772519,62.947971
"2015-06-24",72.183762,72.265579,71.629959,71.724358,6786937,62.259663
"2015-06-25",71.894272,72.152298,71.302704,71.302704,6016272,61.893654
"2015-06-26",71.409691,71.736938,71.14537,71.441154,5827975,62.013824
"2015-06-29",70.950279,71.13279,70.138451,70.188797,6610876,60.926746
"2015-06-30",70.63562,70.786659,69.616112,69.811203,9390672,60.598969
"2015-07-01",70.503464,70.591568,69.314034,69.741974,6557485,60.538872
"2015-07-02",70.062935,70.226555,68.735054,68.949028,8198446,59.850574
"2015-07-06",68.193832,69.106354,67.935806,68.823158,6666014,59.741287
"2015-07-07",68.93644,69.36438,67.998741,69.28257,7519307,60.140068
"2015-07-08",68.445564,69.049721,68.130898,68.388924,6048211,59.364361
"2015-07-09",69.225929,69.502831,68.546257,68.546257,4059895,59.50095
"2015-07-10",69.465073,70.031464,68.917557,69.339211,6847954,60.189255
"2015-07-13",69.974831,70.471992,69.697922,70.220261,6185818,60.954041
"2015-07-14",70.169914,70.258026,69.867844,70.176208,4747138,60.91581
"2015-07-15",70.169914,70.377594,69.73568,70.012589,4519911,60.773769
"2015-07-16",70.685966,70.711136,69.880424,70.018883,4868378,60.779251
"2015-07-17",70.018883,70.151039,69.603523,69.691628,5506044,60.495167
"2015-07-20",69.836372,69.861549,68.917557,69.528008,11896843,60.353149
"2015-07-21",65.670235,66.047829,64.052864,64.638138,31049219,56.108532
"2015-07-22",64.354942,64.505981,63.492764,63.908119,14990149,55.47485
"2015-07-23",64.304596,64.31089,63.398365,63.650093,9415937,55.25087
"2015-07-24",63.561989,63.681561,62.466961,62.498428,10468332,54.251179
"2015-07-27",62.164883,62.643173,61.913155,62.221523,12013476,54.010815
"2015-07-28",62.322216,62.479546,61.686596,62.284454,8871387,54.065434
"2015-07-29",62.359974,62.668346,61.415985,62.529892,18965986,54.2785
"2015-07-30",62.54248,63.744492,62.303333,63.392071,10708430,55.026894
"2015-07-31",63.511642,63.870358,63.089993,63.127754,11468131,54.797455
"2015-08-03",63.127754,63.127754,61.787289,62.567654,11319559,54.311272
"2015-08-04",62.951542,63.008183,62.246696,62.322216,8831026,54.098221
"2015-08-05",62.91378,63.014477,62.133415,62.221523,6190108,54.010815
"2015-08-06",62.297043,62.435493,61.900566,62.290749,6671258,54.070896
"2015-08-07",62.127125,62.297043,61.674007,61.856514,4603492,53.69397
"2015-08-10",62.208935,62.800503,62.208935,62.649464,9642688,54.382278
"2015-08-11",62.101952,62.234112,61.674007,62.057899,12189855,53.868786
"2015-08-12",61.202015,62.202644,60.824417,62.108246,7339273,54.264675
