"dates","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2014-09-08",62.77,63.299999,62.119999,62.529999,1230700,56.732689
"2014-09-09",62.290001,62.630001,61.709999,61.82,1161500,56.08852
"2014-09-10",61.799999,62.040001,61.259998,61.34,1026300,55.653019
"2014-09-11",60.93,61.279999,60.610001,61.189999,928000,55.516918
"2014-09-12",61.060001,61.25,59.950001,60.200001,1057300,54.618713
"2014-09-15",60.07,60.439999,58.66,58.689999,1735700,53.248703
"2014-09-16",58.369999,58.73,57.970001,58.349998,2321700,52.94022
"2014-09-17",58.610001,59.02,57.610001,57.790001,2291000,52.43214
"2014-09-18",57.880001,58.540001,57.810001,58.34,1737400,52.931152
"2014-09-19",58.630001,58.68,57.73,57.799999,1787100,52.441216
"2014-09-22",57.650002,57.709999,56.700001,56.849998,1649900,51.5793
"2014-09-23",56.709999,57.189999,56.23,56.32,1334500,51.098431
"2014-09-24",56.32,56.98,55.700001,56.830002,1889700,51.561142
"2014-09-25",56.82,57.259998,56.16,56.32,1809900,51.098431
"2014-09-26",56.389999,56.75,56.119999,56.32,1449200,51.098431
"2014-09-29",55.790001,55.790001,54.279999,54.310001,2960600,49.274796
"2014-09-30",54.310001,54.310001,51.599998,52.610001,5383200,47.732384
"2014-10-01",52.52,53.799999,52.200001,53.34,3300300,48.394722
"2014-10-02",53.400002,54.330002,53.310001,54.029999,2698900,49.020737
"2014-10-03",54.48,54.75,53.98,54.259998,2458000,49.229412
"2014-10-06",54.740002,54.830002,54.049999,54.060001,1914400,49.047962
"2014-10-07",53.779999,53.950001,52.52,52.52,1548000,47.650742
"2014-10-08",52.380001,53.540001,52.07,53.48,2450300,48.521732
"2014-10-09",53.380001,53.5,51.209999,51.419998,2243000,46.65271
"2014-10-10",51.290001,52.450001,51.130001,51.860001,3728500,47.051926
"2014-10-13",51.970001,52.450001,50.220001,50.240002,2657500,45.582127
"2014-10-14",51.389999,52.93,50.900002,52.439999,3575700,47.578159
"2014-10-15",52.380001,52.73,50.880001,52.349998,3473200,47.496502
"2014-10-16",51.310001,55.290001,51.290001,54.52,3560300,49.465305
"2014-10-17",55.549999,56.799999,54.689999,54.98,3076900,49.882664
"2014-10-20",54.73,55.330002,54.25,54.59,1195200,49.52882
"2014-10-21",55.189999,56.439999,54.990002,56.439999,1467500,51.207302
"2014-10-22",56.52,56.619999,55.59,55.720001,1505300,50.554058
"2014-10-23",56.18,57.150002,56,56.52,1765400,51.279892
"2014-10-24",56.73,56.73,55.73,56.299999,1683400,51.08028
"2014-10-27",55.889999,55.889999,54.799999,55.27,1625500,50.145775
"2014-10-28",55.619999,57.25,55.41,57.119999,1262300,51.824265
"2014-10-29",57.369999,58,56.380001,56.860001,1848600,51.588367
"2014-10-30",54.380001,54.880001,52.799999,54.369999,6740600,49.329212
"2014-10-31",55.52,57.080002,55.220001,57.02,3359400,51.733532
"2014-11-03",56.490002,57.639999,56.490002,57.07,2225500,51.778904
"2014-11-04",56.68,57,55.27,55.709999,1520500,50.544979
"2014-11-05",56.259998,57.349998,56.009998,57.32,1757000,52.005707
"2014-11-06",57.389999,58.790001,57.34,58.75,1937400,53.303135
"2014-11-07",58.68,58.880001,57.349998,57.68,1659800,52.332336
"2014-11-10",57.41,57.41,55.759998,56.25,3398600,51.034924
"2014-11-11",56.16,56.59,55.389999,55.5,3174500,50.354446
"2014-11-12",55.189999,55.580002,55.07,55.25,3547200,50.127628
"2014-11-13",55.450001,55.689999,55.18,55.299999,2987600,50.173
"2014-11-14",55.240002,55.310001,54.709999,55.18,3074500,50.064129
"2014-11-17",55.150002,56.310001,54.990002,55.970001,1807300,50.780888
"2014-11-18",56.27,57.610001,56.27,57.240002,2380900,51.933125
"2014-11-19",57.189999,57.220001,56.43,57.09,2178400,51.797043
"2014-11-20",56.630001,58.009998,56.48,57.68,1570900,52.332336
"2014-11-21",58.27,58.75,58.119999,58.220001,1911500,52.822277
"2014-11-24",58.439999,58.889999,57.630001,58.130001,1098200,52.740623
"2014-11-25",58.240002,58.529999,57.150002,57.18,1388100,51.8787
"2014-11-26",56.98,57.189999,56.450001,56.950001,1435900,51.78775
"2014-11-28",57.209999,57.240002,56.470001,56.560001,892500,51.433105
"2014-12-01",56.470001,56.98,55.990002,56.82,1585700,51.669544
"2014-12-02",56.900002,57.369999,56.669998,57.25,1339700,52.060574
"2014-12-03",57.509998,58.82,57.400002,58.75,1507000,53.424599
"2014-12-04",58.73,58.73,57.810001,58.029999,1197400,52.769859
"2014-12-05",58.09,58.240002,57.32,57.470001,1161900,52.260624
"2014-12-08",57.529999,57.599998,55.990002,56.060001,1371100,50.978443
"2014-12-09",55.41,56.029999,55.040001,55.970001,1648600,50.896599
"2014-12-10",55.830002,56,53.349998,53.419998,2235200,48.577728
"2014-12-11",53.66,54.459999,53.290001,53.41,1558700,48.568642
"2014-12-12",52.790001,53.5,52.740002,52.759998,2059900,47.977566
"2014-12-15",52.959999,53.400002,52.48,52.759998,2259400,47.977566
"2014-12-16",52.57,53.07,51.290001,51.34,3476600,46.686268
"2014-12-17",51.610001,52.689999,51.290001,52.450001,2564600,47.69566
"2014-12-18",53.349998,53.610001,52.68,53.610001,1757700,48.750519
"2014-12-19",53.93,55.389999,53.68,54.82,3291000,49.85083
"2014-12-22",55,55.310001,54.68,54.860001,1286100,49.887199
"2014-12-23",55.419998,56.560001,55.34,56.389999,2179000,51.278519
"2014-12-24",56.450001,56.509998,55.639999,55.669998,514400,50.623783
"2014-12-26",55.869999,56.259998,55.639999,55.68,808700,50.632881
"2014-12-29",55.560001,56.700001,55.41,56.259998,872700,51.160309
"2014-12-30",56.220001,56.5,55.330002,55.369999,1270800,50.350964
"2014-12-31",55.470001,55.790001,54.889999,54.950001,1014900,49.969051
"2015-01-02",55.240002,55.400002,54.16,54.740002,1611900,49.778084
"2015-01-05",54.5,54.549999,52.619999,53.16,2628600,48.341297
"2015-01-06",53.360001,53.52,51.950001,52.790001,2118800,48.004841
"2015-01-07",53.060001,54.040001,52.990002,54.029999,1300300,49.132431
"2015-01-08",54.57,55.119999,54.200001,54.950001,1898600,49.969051
"2015-01-09",55.049999,55.299999,53.369999,53.52,1671100,48.668671
"2015-01-12",53.32,53.400002,51.860001,52.119999,1765600,47.395573
"2015-01-13",52.43,53.09,50.639999,51.439999,2312300,46.77721
"2015-01-14",50.580002,51.91,48.400002,51.73,6291400,47.040928
"2015-01-15",51.849998,52.119999,50.419998,50.459999,2480700,45.886047
"2015-01-16",50.150002,50.849998,49.869999,50.799999,1748000,46.195229
"2015-01-20",51.139999,52.779999,50.709999,52.759998,4527200,47.977566
"2015-01-21",52.619999,54,52.32,53.52,3275500,48.668671
"2015-01-22",54.029999,55.290001,53.540001,55.119999,2450600,50.123638
"2015-01-23",54.91,55.299999,54.389999,54.779999,2211800,49.814457
"2015-01-26",54.580002,54.970001,54.470001,54.830002,1128200,49.859928
"2015-01-27",54.16,55.200001,53.919998,54.880001,1533300,49.905396
"2015-01-28",54.970001,55.189999,53.16,53.32,1632400,48.486801
"2015-01-29",53.57,54.900002,53.310001,54.700001,1555600,49.741714
"2015-01-30",54.080002,54.630001,53.700001,54.009998,2465900,49.114254
"2015-02-02",54.150002,55.610001,53.900002,55.529999,1701800,50.496479
"2015-02-03",56.09,57.259998,56.009998,57.029999,1852800,51.860504
"2015-02-04",57.009998,57.84,56.59,57.439999,1976200,52.233341
"2015-02-05",57.52,58.5,57.389999,58.310001,1660300,53.024475
"2015-02-06",58.560001,59.220001,58.200001,58.560001,2305300,53.251823
"2015-02-09",58.07,58.27,56.860001,57,2152500,51.833221
"2015-02-10",57.790001,58.040001,57.09,57.900002,1254600,52.651649
"2015-02-11",57.860001,58.16,57.52,58.02,1535200,52.760773
"2015-02-12",59.259998,61.439999,58.869999,61.380001,2739400,55.816204
"2015-02-13",60.509998,60.75,59.450001,60.169998,2446800,54.715881
"2015-02-17",60.360001,60.709999,60.139999,60.560001,1813400,55.070526
"2015-02-18",60.299999,60.419998,59.689999,60.299999,1471400,54.834095
"2015-02-19",60.07,60.639999,59.66,60.59,1203600,55.097816
"2015-02-20",60.580002,61.369999,59.810001,61.299999,1190900,55.743454
"2015-02-23",61,61.459999,60.82,61.220001,1055300,55.6707
"2015-02-24",61.259998,61.389999,60.93,61.060001,1018000,55.525211
"2015-02-25",61.23,61.91,61.02,61.790001,1313200,56.189034
"2015-02-26",61.66,61.790001,61.25,61.549999,1388700,56.088799
"2015-02-27",61.419998,61.759998,60.990002,61.459999,1361000,56.006775
"2015-03-02",61.580002,63.299999,61.580002,63.009998,2349300,57.419258
"2015-03-03",62.669998,63.23,62.43,62.970001,2648000,57.382809
"2015-03-04",62.970001,63.150002,61.990002,62.169998,2541800,56.653786
"2015-03-05",62.27,62.68,61.93,62.040001,1893800,56.535313
"2015-03-06",61.84,61.91,60.27,60.66,2164500,55.277767
"2015-03-09",60.639999,61.09,60.580002,60.73,1339500,55.341545
"2015-03-10",60.139999,60.369999,59.41,59.41,1510000,54.138676
"2015-03-11",59.259998,59.459999,58.560001,58.619999,1759800,53.418774
"2015-03-12",58.860001,60.130001,58.759998,60.080002,1514500,54.749233
"2015-03-13",59.779999,59.959999,58.330002,58.799999,1350400,53.582806
"2015-03-16",59.240002,60.189999,59.150002,60.18,1602000,54.840359
"2015-03-17",59.720001,60.09,59.360001,59.43,1229600,54.156902
"2015-03-18",58.900002,60.98,58.509998,60.689999,1654000,55.305103
"2015-03-19",60.27,60.310001,59.759998,60.139999,1128400,54.803898
"2015-03-20",60.419998,61.34,60.419998,60.459999,1604600,55.095505
"2015-03-23",60.459999,60.810001,60.279999,60.529999,835100,55.159294
"2015-03-24",60.310001,60.68,59.98,59.990002,1116000,54.667217
"2015-03-25",59.990002,60.23,59.02,59.040001,1932900,53.801514
"2015-03-26",58.810001,59.450001,58.720001,59.130001,2323500,53.883518
"2015-03-27",59.27,59.849998,58.950001,59.389999,1389100,54.120449
"2015-03-30",60.009998,61.32,59.93,61.099998,1295800,55.678734
"2015-03-31",60.700001,61.220001,60.459999,60.48,1237600,55.113735
"2015-04-01",60.52,60.75,59.5,60.09,1809800,54.758347
"2015-04-02",60.259998,61.25,60,61.09,1013500,55.669613
"2015-04-06",60.860001,62.700001,60.610001,62.080002,2513300,56.57177
"2015-04-07",61.900002,62,60.869999,60.990002,1132700,55.578476
"2015-04-08",61.09,61.599998,60.830002,61.57,1041600,56.107021
"2015-04-09",61.400002,61.919998,61.259998,61.709999,701900,56.234592
"2015-04-10",61.75,61.790001,60.91,61.310001,984300,55.87009
"2015-04-13",61.25,61.490002,60.43,60.509998,693600,55.141075
"2015-04-14",60.59,60.869999,60.18,60.540001,929900,55.168407
"2015-04-15",60.740002,61.040001,60.32,60.740002,1099700,55.350674
"2015-04-16",60.619999,61.18,60.43,60.889999,760300,55.487354
"2015-04-17",60.25,60.82,59.610001,60.720001,1831100,55.332443
"2015-04-20",61.119999,61.619999,60.849998,61.150002,871700,55.724293
"2015-04-21",61.25,61.84,60.709999,60.950001,779700,55.542034
"2015-04-22",60.990002,61.09,60.380001,60.990002,863600,55.578476
"2015-04-23",60.619999,61.139999,60.23,60.689999,1391100,55.305103
"2015-04-24",60.93,61.029999,60.25,60.790001,886800,55.396225
"2015-04-27",60.889999,61.369999,60.540001,61.23,1191100,55.797188
"2015-04-28",61.310001,61.32,60.540001,61.07,1197800,55.65139
"2015-04-29",61.07,61.599998,60.290001,60.919998,1593000,55.514694
"2015-04-30",57.360001,59.59,57.18,59.200001,4208900,53.947311
"2015-05-01",59.619999,59.700001,58.830002,59.5,2256100,54.220684
"2015-05-04",59.509998,60.549999,59.509998,60.52,2674800,55.150188
"2015-05-05",60.52,61.66,60.240002,60.529999,1908900,55.159294
"2015-05-06",60.75,60.950001,60.23,60.619999,1609300,55.24131
"2015-05-07",60.57,60.98,60.450001,60.540001,1022700,55.168407
"2015-05-08",61,61.5,60.950001,61.27,1058300,55.833645
"2015-05-11",61.369999,61.77,60.700001,60.73,1149200,55.341545
"2015-05-12",60.639999,61.220001,60.27,60.939999,1176100,55.532921
"2015-05-13",61.080002,61.5,60.66,61.279999,1055600,55.842747
"2015-05-14",61.5,61.75,61.259998,61.66,937600,56.18903
"2015-05-15",61.599998,61.849998,61.299999,61.82,723600,56.334854
"2015-05-18",61.639999,61.939999,61.459999,61.689999,1213100,56.216373
"2015-05-19",61.709999,61.93,60.82,60.990002,1075300,55.578476
"2015-05-20",61.259998,61.41,60.529999,60.790001,900500,55.396225
"2015-05-21",60.639999,61.689999,60.639999,61.549999,794500,56.088799
"2015-05-22",61.419998,61.52,60.900002,61.099998,510700,55.678734
"2015-05-26",60.709999,60.889999,60.18,60.41,913600,55.049946
"2015-05-27",60.5,60.880001,60.400002,60.790001,691300,55.396225
"2015-05-28",60.529999,60.73,59.849998,60.380001,1228800,55.140526
"2015-05-29",60.299999,60.560001,59.669998,60.150002,1647800,54.930481
"2015-06-01",60.330002,61.09,59.970001,60.860001,1332100,55.57888
"2015-06-02",60.549999,61.52,60.380001,61.189999,1124000,55.880241
"2015-06-03",61.240002,62.32,60.759998,61.619999,1529300,56.272926
"2015-06-04",61.110001,61.290001,60.299999,60.529999,1659100,55.2775
"2015-06-05",60.290001,60.5,59.849998,60.060001,1570200,54.848289
"2015-06-08",60,60.630001,59.880001,59.889999,1077100,54.693047
"2015-06-09",59.950001,60.240002,59.389999,59.990002,864500,54.784367
"2015-06-10",60.490002,61.09,60.150002,60.959999,1229700,55.6702
"2015-06-11",60.990002,61.41,60.689999,60.799999,962900,55.524086
"2015-06-12",60.380001,60.689999,60.220001,60.5,943600,55.250118
"2015-06-15",59.869999,60.32,59.549999,60.049999,1077800,54.839161
"2015-06-16",60.09,60.380001,59.82,60.189999,676800,54.967014
"2015-06-17",60.209999,60.66,60,60.5,1294500,55.250118
"2015-06-18",60.619999,61.110001,60.34,60.91,779700,55.624535
"2015-06-19",60.59,60.790001,59.880001,60.369999,2530400,55.13139
"2015-06-22",60.84,61.080002,60.529999,60.779999,980100,55.505817
"2015-06-23",60.849998,61.040001,60.18,60.419998,1290100,55.177055
"2015-06-24",60.299999,60.43,59.470001,59.73,2278900,54.546921
"2015-06-25",59.880001,60.400002,59.369999,59.439999,1604400,54.282093
"2015-06-26",59.68,59.77,59.02,59.490002,1426800,54.327763
"2015-06-29",58.709999,58.869999,57.189999,57.459999,2259100,52.473915
"2015-06-30",57.970001,57.970001,56.669998,56.84,2368800,51.907703
"2015-07-01",57.490002,57.66,57,57.419998,1748800,52.437378
"2015-07-02",57.490002,57.709999,57.279999,57.650002,1556900,52.647427
"2015-07-06",56.889999,57.450001,56.529999,56.799999,1969400,51.871185
"2015-07-07",56.799999,56.830002,55.349998,56.619999,1396300,51.706802
"2015-07-08",55.439999,55.59,53.34,53.459999,3025600,48.821007
"2015-07-09",54.139999,54.73,53.07,53.279999,3520600,48.656624
"2015-07-10",54.400002,54.400002,53.580002,53.630001,2542600,48.976261
"2015-07-13",54.439999,54.91,53.630001,54.790001,3019000,50.035595
"2015-07-14",54.57,54.709999,54.09,54.549999,1839800,49.816429
"2015-07-15",54.470001,54.59,53.720001,53.830002,1249700,49.158909
"2015-07-16",52.880001,53.470001,51.720001,51.799999,3951900,47.305054
"2015-07-17",51.880001,52.75,51.209999,52.220001,3084800,47.688618
"2015-07-20",52.32,52.470001,51.599998,52.040001,1935200,47.524223
"2015-07-21",52.060001,52.560001,51.900002,52.299999,1612200,47.761669
"2015-07-22",52.099998,52.299999,51.400002,51.549999,1538900,47.076752
"2015-07-23",51.779999,52.549999,51.630001,51.709999,2291100,47.222851
"2015-07-24",52.48,52.48,50.77,50.860001,1745300,46.446625
"2015-07-27",50.459999,50.799999,50.029999,50.380001,1582200,46.008286
"2015-07-28",50.630001,51.630001,50.220001,51.400002,1761300,46.939774
"2015-07-29",51.470001,52.470001,51.43,52.43,2454400,47.880379
"2015-07-30",47.75,49.98,46.5,49.849998,7329900,45.524269
"2015-07-31",49.950001,50.509998,49.209999,49.709999,3452700,45.39642
"2015-08-03",49.759998,49.84,48.610001,48.98,2029100,44.729759
"2015-08-04",48.939999,49.43,48.349998,48.439999,1824900,44.236618
"2015-08-05",48.790001,49,47.619999,47.759998,2662900,43.615635
"2015-08-06",47.810001,48.310001,47.310001,47.68,3265700,43.542568
"2015-08-07",47.84,48.59,47.540001,47.860001,1580300,43.706947
"2015-08-10",48.400002,48.700001,47.98,48.389999,2334600,44.19096
"2015-08-11",47.48,47.48,46.240002,46.599998,2419700,42.556282
"2015-08-12",45.799999,46.970001,45.09,46.779999,3522000,42.720669
"2015-08-13",46.970001,47.040001,46.139999,46.380001,2500100,42.355385
"2015-08-14",46.389999,46.549999,46.130001,46.369999,2015600,42.346237
"2015-08-17",46.290001,46.790001,46.049999,46.790001,1187800,42.729797
"2015-08-18",47.450001,47.650002,46.889999,47.150002,2354300,43.058559
"2015-08-19",47,47.689999,46.259998,46.490002,2578000,42.455837
"2015-08-20",45.990002,46.200001,45.279999,45.299999,3230400,41.369087
"2015-08-21",44.84,45.189999,44.07,44.220001,3721900,40.382813
"2015-08-24",41.77,44.669998,41.740002,43.369999,4659700,39.606575
"2015-08-25",44.98,45.380001,43.119999,43.139999,3544000,39.396519
"2015-08-26",44.389999,44.450001,42.939999,44.060001,2063700,40.236698
"2015-08-27",44.360001,44.950001,43.41,44.220001,3088700,40.382813
"2015-08-28",43.5,44.330002,43.380001,44.310001,2695500,40.584312
"2015-08-31",44.02,44.439999,43.59,43.639999,2389900,39.970646
"2015-09-01",42.779999,43.200001,42.290001,42.470001,3059900,38.899025
"2015-09-02",42.950001,43.310001,42.400002,42.919998,2041900,39.311184
"2015-09-03",42.919998,43.66,42.549999,42.959999,1700400,39.347832
"2015-09-04",42.119999,42.709999,42.080002,42.560001,2462500,38.981461
"2015-09-08",43.459999,44,43.299999,43.93,1941700,40.236263
"2015-09-09",44.5,45.169998,43.849998,43.98,3292100,40.282059
"2015-09-10",43.790001,43.91,43.310001,43.740002,2051700,40.062248
"2015-09-11",43.119999,43.259998,42.450001,43.169998,1949900,39.540169
"2015-09-14",43.169998,43.32,42.77,43.099998,1272500,39.47604
"2015-09-15",43.220001,43.639999,43.009998,43.5,1063100,39.842415
"2015-09-16",43.57,44.73,43.48,44.630001,1599000,40.877399
"2015-09-17",44.459999,45.279999,44.23,44.400002,1716000,40.666737
"2015-09-18",43.790001,43.84,42.82,42.950001,2654000,39.338657
"2015-09-21",41.73,42.810001,40.900002,42.610001,5128900,39.027252
"2015-09-22",41.150002,41.380001,38.950001,39.369999,8470500,36.059677
"2015-09-23",39.369999,39.720001,38.610001,38.98,3855100,35.702469
"2015-09-24",38.150002,39.07,37.330002,38.889999,4483400,35.620037
"2015-09-25",39.369999,40.060001,39.139999,40,3871300,36.636703
"2015-09-28",39.639999,39.98,39.279999,39.82,3970000,36.471836
"2015-09-29",40,40.470001,39.41,40.419998,3832300,37.021389
"2015-09-30",41.200001,42.16,41,41.59,3039800,38.093021
"2015-10-01",41.779999,42.310001,40.75,41.73,2648100,38.221241
"2015-10-02",40.970001,42.279999,40.959999,42.240002,1929200,38.688366
"2015-10-05",42.419998,43.389999,42.419998,43.209999,1685800,39.576794
"2015-10-06",43.150002,43.66,42.889999,43.5,1828900,39.842415
"2015-10-07",43.799999,45.049999,43.779999,44.799999,2909600,41.033115
"2015-10-08",44.509998,45.080002,44.330002,44.939999,2102400,41.161339
"2015-10-09",45.240002,45.849998,45.119999,45.189999,2644800,41.390316
"2015-10-12",45.169998,45.400002,44.549999,44.84,1519000,41.069736
"2015-10-13",44.580002,44.580002,43.470001,43.490002,2190200,39.833256
"2015-10-14",43.509998,43.509998,42.630001,43.389999,2461500,39.741673
"2015-10-15",44.220001,44.220001,43.119999,44.02,1138600,40.318699
"2015-10-16",44.049999,44.049999,43.189999,43.639999,1858500,39.970646
"2015-10-19",42.290001,42.91,41.779999,42.790001,2936700,39.192112
"2015-10-20",42.790001,43.779999,42.459999,43.110001,1666100,39.48521
"2015-10-21",43.470001,43.779999,42.799999,42.880001,918000,39.274548
"2015-10-22",42.34,42.669998,41.919998,42.259998,5330500,38.706676
"2015-10-23",42.599998,43.970001,42.41,43.66,3919900,39.988956
"2015-10-26",43.52,44.84,43.41,44.610001,3272900,40.859085
"2015-10-27",44.139999,44.470001,43.290001,43.68,2369900,40.007278
"2015-10-28",43.959999,45.790001,43.68,45.529999,3601800,41.701733
"2015-10-29",46.810001,48.639999,41.490002,41.57,6577200,38.074699
"2015-10-30",41.220001,42.98,39.799999,42.82,6035000,39.219593
"2015-11-02",42.779999,43.07,42.189999,42.799999,2194700,39.201267
"2015-11-03",42.73,43.130001,42.310001,42.810001,4459000,39.210438
"2015-11-04",42.919998,43,42.07,42.5,2290400,38.926502
"2015-11-05",42.330002,42.900002,41.950001,42.299999,1807000,38.74332
"2015-11-06",42.049999,42.369999,41.139999,41.689999,2412500,38.184605
"2015-11-09",41.57,42.34,41.310001,42.27,2426600,38.715839
"2015-11-10",42.049999,42.48,41.830002,42.049999,1948100,38.514336
"2015-11-11",42.200001,42.279999,41.43,41.470001,1775600,37.983105
"2015-11-12",41.259998,41.459999,40.830002,40.860001,2235700,37.424397
"2015-11-13",40.709999,40.900002,39.740002,39.869999,1982400,36.517643
"2015-11-16",39.799999,40.599998,39.709999,40.560001,2463500,37.149616
"2015-11-17",40.57,41.189999,40.32,40.639999,2007500,37.222893
"2015-11-18",41.740002,42.98,41.610001,42.630001,3557500,39.045567
"2015-11-19",42.720001,42.889999,42.119999,42.380001,1840300,38.816597
"2015-11-20",42.610001,43.470001,42.610001,43.220001,2404500,39.58596
"2015-11-23",43.119999,43.48,42.880001,43.049999,1579700,39.430256
"2015-11-24",42.720001,43.27,42.709999,43.080002,2020700,39.457729
"2015-11-25",43.07,43.450001,42.880001,42.990002,896500,39.375301
"2015-11-27",42.950001,43.200001,42.560001,42.779999,622500,39.3018
"2015-11-30",43,43.049999,42.209999,42.689999,1662700,39.219112
"2015-12-01",42.810001,43.48,42.279999,43.419998,2506600,39.889767
"2015-12-02",43.419998,43.580002,42.709999,42.779999,2076900,39.3018
"2015-12-03",42.900002,43,41.970001,42.23,1607300,38.796528
"2015-12-04",42.32,43.560001,42.169998,43.299999,1883100,39.77953
"2015-12-07",43.139999,43.139999,42.290001,42.759998,2175400,39.283432
"2015-12-08",42.299999,42.299999,41.220001,41.290001,1639900,37.932949
"2015-12-09",41.110001,42.029999,40.810001,41.27,1465400,37.91457
"2015-12-10",41.25,41.650002,40.98,41.119999,1134900,37.776768
"2015-12-11",40.540001,40.580002,39.669998,39.82,1457800,36.582458
"2015-12-14",39.869999,40.130001,39.529999,39.970001,1494900,36.720276
"2015-12-15",40.240002,41.200001,40.139999,40.779999,1592500,37.464413
"2015-12-16",41.259998,42.209999,40.889999,42.119999,1793900,38.695465
"2015-12-17",42.049999,42.150002,41.07,41.07,1128700,37.730835
"2015-12-18",40.849998,41.080002,40.48,40.82,3094500,37.501167
"2015-12-21",41.209999,41.790001,41.119999,41.580002,1574300,38.199375
"2015-12-22",41.77,42.41,41.59,42.130001,1056300,38.704651
"2015-12-23",42.43,43.790001,42.34,43.57,1541400,40.027573
"2015-12-24",43.59,43.959999,43.439999,43.509998,610200,39.972446
"2015-12-28",43.349998,43.639999,42.779999,43.389999,1146400,39.862209
"2015-12-29",43.66,44.349998,43.459999,44.040001,1163400,40.45937
"2015-12-30",43.91,44.299999,43.799999,43.919998,1030600,40.349121
"2015-12-31",43.700001,44.099998,43.220001,43.23,1046900,39.715214
"2016-01-04",43.23,43.23,41.790001,42.25,2039000,38.814899
"2016-01-05",42.610001,42.689999,41.150002,41.57,1868500,38.190186
"2016-01-06",40.73,40.740002,39.77,40.209999,1538600,36.940762
"2016-01-07",39.259998,39.290001,37.59,37.709999,2337200,34.644016
"2016-01-08",38.380001,38.560001,36.52,36.599998,2426600,33.62426
"2016-01-11",36.919998,37.5,36.400002,36.889999,2730700,33.890686
"2016-01-12",37.490002,37.669998,36.48,37.400002,2066000,34.35923
"2016-01-13",35.490002,36.950001,32.990002,33.84,8568900,31.088663
"2016-01-14",33.889999,33.919998,32.049999,32.860001,6317800,30.188347
"2016-01-15",31.26,31.48,30.290001,31.07,4314000,28.54388
"2016-01-19",31.51,31.540001,30.02,30.34,4726000,27.873226
"2016-01-20",29.91,30.57,28.6,30.129999,3275700,27.680309
"2016-01-21",30.219999,30.629999,29.200001,29.23,4147000,26.853476
"2016-01-22",29.98,30.35,28.75,29.08,4347800,26.71567
"2016-01-25",28.92,29,28.16,28.23,3843700,25.934782
"2016-01-26",28.83,28.99,28.459999,28.75,2407500,26.4125
"2016-01-27",28.790001,29.780001,28.790001,28.99,2898600,26.632992
"2016-01-28",29.48,29.620001,28.299999,28.469999,2466400,26.15527
"2016-01-29",28.59,29.4,28.389999,29.360001,4757200,26.972908
"2016-02-01",29.040001,29.85,28.82,29.77,2146200,27.349575
"2016-02-02",29.450001,29.540001,28.5,28.73,2320500,26.394133
"2016-02-03",28.99,29.139999,27.68,28.450001,2376900,26.136892
"2016-02-04",28.360001,29.76,28.030001,29.73,2864900,27.312828
"2016-02-05",29.709999,30.209999,29.34,29.450001,2977000,27.05559
"2016-02-08",29,29.280001,28.389999,29.030001,2342200,26.669735
"2016-02-09",28.67,29.98,28.639999,29.610001,3818600,27.202581
"2016-02-10",29.77,30.58,29.459999,30.35,4637300,27.882418
"2016-02-11",29.01,31.200001,28.629999,30.190001,4606900,27.735426
"2016-02-12",30.629999,31.84,30.280001,31.74,3550900,29.159409
"2016-02-16",32.200001,32.459999,31.58,32.400002,2839300,29.765741
"2016-02-17",32.880001,34.52,32.880001,33.59,3092600,30.858992
"2016-02-18",33.790001,33.84,32.549999,32.639999,3052800,29.986231
"2016-02-19",32.459999,32.57,31.610001,32.299999,2088600,29.673874
"2016-02-22",32.959999,33.369999,32.5,32.869999,1835400,30.197525
"2016-02-23",32.73,33.290001,31.870001,32.119999,2105900,29.508505
"2016-02-24",31.75,32.490002,31.16,32.41,2069000,29.774933
"2016-02-25",32.57,33.099998,31.76,32.599998,1644700,29.949478
"2016-02-26",32.889999,33.419998,32.610001,33.040001,1885900,30.475235
"2016-02-29",33.07,33.740002,32.509998,32.68,2230800,30.143177
"2016-03-01",33.849998,35.630001,33.119999,34.16,3185700,31.508297
"2016-03-02",34.209999,34.740002,33.880001,34.73,1636900,32.034058
"2016-03-03",34.740002,35.709999,34.540001,35.07,1772000,32.347652
"2016-03-04",35.080002,35.299999,34.049999,35,1737700,32.283081
"2016-03-07",34.790001,35.459999,34.669998,35.459999,1387800,32.707378
"2016-03-08",35,35.380001,33.860001,34.419998,2096800,31.748106
"2016-03-09",34.700001,35.27,34.470001,35.119999,1988300,32.393776
"2016-03-10",35.18,35.330002,33.959999,34.630001,1973300,31.941811
"2016-03-11",35.119999,35.98,34.91,35.939999,1465300,33.150112
"2016-03-14",35.689999,36.029999,35.419998,35.939999,1588200,33.150112
"2016-03-15",35.43,35.759998,35.189999,35.650002,1117700,32.882629
"2016-03-16",35.540001,37.16,35.509998,37.080002,1887100,34.201622
"2016-03-17",37.099998,37.740002,36.549999,37.610001,1548900,34.690491
"2016-03-18",37.869999,38.57,37.43,37.970001,3214100,35.022545
"2016-03-21",37.93,38.25,37.220001,37.790001,1152200,34.856514
"2016-03-22",37.369999,37.799999,36.939999,37.560001,1098900,34.644375
"2016-03-23",37.380001,37.529999,36.580002,36.740002,1117600,33.888012
"2016-03-24",36.169998,36.919998,35.810001,36.919998,1452100,34.054043
"2016-03-28",37.09,37.400002,36.700001,37.119999,1103100,34.238522
"2016-03-29",36.48,37.619999,36.029999,37.43,1800000,34.52446
