"dates","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"2014-01-06",96.620003,96.620003,95.519997,95.849998,5022700,78.222336
"2014-01-07",96.379997,97.080002,96.129997,96.379997,4881800,78.654839
"2014-01-08",95.550003,95.709999,95,95.410004,7669800,77.863258
"2014-01-09",96.239998,96.349998,95.25,95.459999,7709000,77.904068
"2014-01-10",95.830002,96.220001,95.639999,95.800003,5512200,78.181534
"2014-01-13",95.830002,95.830002,94.589996,94.830002,5753200,77.389923
"2014-01-14",94.809998,95.400002,94.800003,95.220001,3842200,77.708221
"2014-01-15",95.489998,95.669998,95.150002,95.459999,3560600,77.904068
"2014-01-16",95.400002,96.300003,95.190002,96.059998,5058000,78.393707
"2014-01-17",96.019997,96.129997,94.769997,94.93,5975300,77.471542
"2014-01-21",95.360001,95.959999,95.010002,95.080002,6462700,77.593964
"2014-01-22",95.07,95.32,94.690002,94.879997,4976400,77.430725
"2014-01-23",94.550003,95.949997,94.5,95.32,7146000,77.789818
"2014-01-24",94.730003,95.959999,94.389999,94.43,6944800,77.063477
"2014-01-27",94.290001,94.68,93.919998,94.07,6607600,76.769699
"2014-01-28",94.330002,94.639999,94.099998,94.18,3682800,76.859474
"2014-01-29",93.959999,94.300003,92.870003,93.150002,8013500,76.018906
"2014-01-30",93.389999,94,92.93,93.800003,4987400,76.549339
"2014-01-31",93.050003,94.550003,92.949997,94.169998,5972500,76.851288
"2014-02-03",94.540001,94.739998,92.910004,93.019997,6904700,75.912811
"2014-02-04",92.860001,93.470001,92.589996,93.089996,6300400,75.969917
"2014-02-05",92.800003,93.839996,92.220001,93.580002,4958900,76.36982
"2014-02-06",93.870003,95.190002,93.690002,94.940002,5356900,77.479691
"2014-02-07",95.089996,95.949997,94.620003,95.919998,6591200,78.279457
"2014-02-10",95.75,95.93,94.519997,94.860001,6968200,77.414398
"2014-02-11",95.059998,95.839996,94.830002,95.339996,5343500,77.806137
"2014-02-12",95.440002,95.669998,94.790001,94.889999,4268900,77.438904
"2014-02-13",94.690002,95.580002,94.5,95.459999,3617900,77.904068
"2014-02-14",95.300003,95.970001,95.110001,95.779999,3532900,78.165207
"2014-02-18",96.029999,96.57,95.540001,96.019997,5454200,78.361076
"2014-02-19",95.779999,96.660004,95.459999,95.550003,4505500,77.977531
"2014-02-20",95.660004,96.110001,95.489998,95.75,2975000,78.140747
"2014-02-21",96.040001,97,96.040001,96.449997,5284300,78.711998
"2014-02-24",96.43,96.940002,96.239998,96.5,4472200,78.752792
"2014-02-25",96.459999,96.720001,95.889999,96.620003,4233600,78.850754
"2014-02-26",96.629997,96.739998,95.709999,95.889999,4265900,78.254982
"2014-02-27",95.239998,95.410004,94.650002,95.080002,4179600,78.254982
"2014-02-28",95.110001,95.459999,94.860001,95.150002,5104700,78.312592
"2014-03-03",94.239998,94.800003,94,94.32,5149300,77.629471
"2014-03-04",95.25,95.269997,94.860001,94.980003,4655200,78.172691
"2014-03-05",95.339996,95.610001,94.940002,95.019997,3913300,78.205597
"2014-03-06",95.059998,95.669998,94.75,95.580002,4362900,78.666489
"2014-03-07",95.739998,95.790001,94.970001,95.5,3724000,78.600677
"2014-03-10",95.260002,95.68,94.970001,95.199997,4388900,78.353729
"2014-03-11",95.940002,98.919998,95.709999,98.779999,16354400,81.300255
"2014-03-12",98.410004,99.07,98.150002,98.709999,6701700,81.242638
"2014-03-13",98.900002,98.900002,97.010002,97.370003,5480200,80.139755
"2014-03-14",97.330002,97.889999,97.010002,97.580002,5510700,80.312592
"2014-03-17",98.139999,98.199997,97.459999,97.599998,5554300,80.329063
"2014-03-18",97.800003,97.989998,97.220001,97.309998,3269500,80.090385
"2014-03-19",97.269997,97.290001,95.779999,96.099998,5556900,79.094482
"2014-03-20",95.940002,96.949997,95.809998,96.599998,4242600,79.506012
"2014-03-21",97.220001,97.400002,95.470001,95.470001,12625800,78.575958
"2014-03-24",96.089996,96.739998,95.989998,96.18,6393000,79.160339
"2014-03-25",96.440002,96.489998,95.830002,95.910004,4929800,78.938126
"2014-03-26",96.040001,96.57,95.839996,95.839996,4127000,78.880493
"2014-03-27",95.769997,96.360001,95.519997,96.160004,3756000,79.143867
"2014-03-28",96.269997,97.440002,96.209999,97.239998,4344100,80.032761
"2014-03-31",97.440002,98.449997,97.300003,98.029999,4853300,80.682968
"2014-04-01",98.099998,98.519997,97.629997,97.900002,4494000,80.575981
"2014-04-02",98.150002,98.230003,97.339996,97.589996,3701200,80.320831
"2014-04-03",98.029999,98.110001,97.349998,97.660004,2575700,80.378464
"2014-04-04",97.769997,98.419998,97.389999,97.870003,5409000,80.551277
"2014-04-07",97.580002,98.239998,96.57,97.010002,5994600,79.84346
"2014-04-08",96.980003,98.220001,96.519997,98.080002,5579500,80.724113
"2014-04-09",98.080002,98.540001,97.900002,98.349998,3669500,80.94635
"2014-04-10",98.550003,99.849998,98.160004,99.43,8873000,81.835236
"2014-04-11",99.150002,99.730003,99.059998,99.290001,6553600,81.720001
"2014-04-14",99.660004,100.160004,99.32,100.110001,6155900,82.394905
"2014-04-15",100.699997,100.940002,100.07,100.830002,5882400,82.987488
"2014-04-16",101,101.120003,100.489998,100.830002,3532700,82.987488
"2014-04-17",100.730003,101,100.25,100.25,4545200,82.510117
"2014-04-21",99.800003,100.389999,99.25,99.669998,6357000,82.032761
"2014-04-22",100.019997,100.269997,98.889999,99.32,8934300,81.744675
"2014-04-23",99.349998,99.989998,99.010002,99.129997,4179100,81.588318
"2014-04-24",99.519997,100.099998,99.129997,99.839996,4764900,82.172653
"2014-04-25",99.849998,100.75,99.389999,100.730003,5047100,82.90519
"2014-04-28",100.980003,101.18,99.650002,100.309998,7444500,82.559494
"2014-04-29",100.209999,101.779999,99.809998,101.5,6626100,83.53894
"2014-04-30",101.550003,101.760002,101.040001,101.379997,4519800,83.440163
"2014-05-01",100.68,101.040001,100.330002,100.959999,3531400,83.09446
"2014-05-02",101.110001,102.279999,100.989998,101.43,4934000,83.481308
"2014-05-05",101.379997,101.379997,100.589996,101.139999,3483500,83.242607
"2014-05-06",101.059998,101.300003,100.800003,100.949997,3075100,83.086227
"2014-05-07",101.260002,102.110001,100.949997,101.959999,4322600,83.917534
"2014-05-08",102,102.18,101.43,101.949997,3384500,83.909294
"2014-05-09",101.849998,102.949997,101.82,102.93,3649400,84.715897
"2014-05-12",102.949997,103.330002,102.790001,102.860001,3817400,84.658264
"2014-05-13",103.32,103.620003,102.5,103.529999,3955400,85.209717
"2014-05-14",103.690002,103.779999,102.540001,103.029999,3826300,84.798172
"2014-05-15",102.779999,103,102.150002,102.5,3810800,84.361961
"2014-05-16",102.550003,103.389999,102.349998,103.139999,5081000,84.888733
"2014-05-19",102.809998,102.830002,101.739998,102.089996,3859800,84.024513
"2014-05-20",102.050003,102.440002,101.440002,101.529999,3123700,83.563622
"2014-05-21",101.709999,102.580002,101.550003,102.559998,2735600,84.411331
"2014-05-22",102.650002,102.980003,102.230003,102.449997,3376000,84.320816
"2014-05-23",102.519997,102.849998,101.769997,102,4174300,83.950439
"2014-05-27",102.199997,102.900002,102.07,102.360001,5093200,84.246742
"2014-05-28",101.839996,102.040001,100.870003,101.300003,8930700,83.374306
"2014-05-29",101.269997,101.489998,100.870003,101.339996,4123700,84.079521
"2014-05-30",101.25,101.459999,100.709999,101.43,4232800,84.154205
"2014-06-02",101.389999,102.5,101.32,102.029999,3001400,84.652023
"2014-06-03",101.639999,102,101.410004,101.449997,3363500,84.170807
"2014-06-04",101.360001,102.470001,101.269997,102.440002,3589200,84.992203
"2014-06-05",102.339996,102.599998,101.75,102.449997,2407800,85.000488
"2014-06-06",102.410004,102.620003,101.779999,101.959999,2955500,84.593941
"2014-06-09",101.589996,102,101.18,101.379997,3802600,84.112724
"2014-06-10",101.610001,101.610001,100.68,100.879997,5961200,83.697899
"2014-06-11",100.739998,100.959999,100.330002,100.419998,6606100,83.316238
"2014-06-12",100.410004,101.010002,99.540001,99.760002,5609100,82.768646
"2014-06-13",99.410004,100.589996,99.410004,100.489998,4014600,83.374298
"2014-06-16",100.419998,101.169998,100.239998,101.099998,4038600,83.880394
"2014-06-17",100.910004,101.839996,100.82,101.269997,6479700,84.021461
"2014-06-18",101.739998,101.790001,100.910004,101.349998,5441200,84.08783
"2014-06-19",101.040001,102.029999,101.040001,101.910004,3372200,84.552452
"2014-06-20",102.199997,102.300003,101.660004,101.919998,5418100,84.560753
"2014-06-23",101.639999,101.989998,101.510002,101.910004,2919000,84.552452
"2014-06-24",101.839996,102.18,101.410004,101.470001,4586400,84.187416
"2014-06-25",101.089996,101.900002,101.029999,101.610001,3662000,84.303535
"2014-06-26",101.610001,101.889999,101.07,101.510002,2783200,84.220573
"2014-06-27",101.25,101.669998,101.150002,101.459999,2785500,84.179108
"2014-06-30",101.269997,101.480003,100.5,100.739998,4265700,83.581734
"2014-07-01",100.43,101.360001,100.239998,101,3787700,83.797432
"2014-07-02",101.019997,101.080002,100.349998,100.529999,3216700,83.407486
"2014-07-03",101.32,101.32,100.739998,100.980003,2295800,83.780846
"2014-07-07",100.75,100.75,99.82,100.169998,3951700,83.10881
"2014-07-08",99.790001,100.57,99.730003,100.089996,3115100,83.042442
"2014-07-09",100.300003,101.25,100.260002,101.07,5604900,83.855522
"2014-07-10",100.220001,101.050003,100.160004,100.580002,3274900,83.448975
"2014-07-11",100.660004,100.809998,100.029999,100.370003,2812500,83.27475
"2014-07-14",100.690002,100.730003,100.300003,100.470001,4159900,83.357712
"2014-07-15",100.32,100.370003,99.860001,100.300003,3787000,83.216682
"2014-07-16",99.650002,99.800003,98.760002,99.269997,7128700,82.362099
"2014-07-17",98.959999,99.089996,98.349998,98.370003,4099100,81.615395
"2014-07-18",98.639999,99.089996,98.129997,98.989998,4044900,82.129799
"2014-07-21",98.519997,98.629997,97.550003,97.550003,6510600,80.935059
"2014-07-22",95.389999,96.849998,95.099998,96.269997,12398100,79.87307
"2014-07-23",95.510002,95.82,94.82,95.349998,9483200,79.109764
"2014-07-24",95.480003,95.620003,95.269997,95.349998,7781700,79.109764
"2014-07-25",95.360001,95.849998,95.32,95.720001,4992500,79.416725
"2014-07-28",95.5,95.970001,95.389999,95.779999,4863100,79.46653
"2014-07-29",95.889999,96.419998,95.709999,95.82,6712700,79.49971
"2014-07-30",96.190002,96.339996,95.57,95.949997,6049800,79.60759
"2014-07-31",95.220001,95.360001,94.559998,94.559998,6826000,78.454315
"2014-08-01",94.300003,94.730003,94.199997,94.300003,4576400,78.238602
"2014-08-04",94.300003,94.349998,93.519997,94.309998,7652700,78.246887
"2014-08-05",94,94.300003,93.349998,93.43,5494800,77.516777
"2014-08-06",93.389999,93.949997,93.360001,93.470001,3728000,77.549988
"2014-08-07",93.82,94,93.239998,93.309998,3261100,77.417229
"2014-08-08",93.07,93.839996,92.919998,93.550003,6505900,77.616364
"2014-08-11",93.730003,93.919998,93.459999,93.529999,4288400,77.599739
"2014-08-12",93.43,93.650002,93.150002,93.559998,3235900,77.624626
"2014-08-13",93.75,94.32,93.550003,93.959999,3595800,77.956497
"2014-08-14",93.650002,93.889999,93.260002,93.660004,5644500,77.707588
"2014-08-15",94.07,94.470001,93.410004,93.790001,4281300,77.815468
"2014-08-18",94.150002,94.739998,93.93,94.25,4398800,78.197121
"2014-08-19",94.599998,94.75,94.260002,94.449997,3331700,78.36306
"2014-08-20",94.449997,94.660004,94,94.190002,4150400,78.147339
"2014-08-21",94.309998,94.760002,94.239998,94.529999,5981600,78.429451
"2014-08-22",94.529999,94.860001,94.269997,94.449997,3586900,78.36306
"2014-08-25",94.849998,95.370003,94.410004,94.440002,4614300,78.354767
"2014-08-26",94.389999,94.790001,94.050003,94.110001,6392400,78.080956
"2014-08-27",94.230003,94.68,93.599998,94.650002,9027300,78.528999
"2014-08-28",93.650002,94.760002,93.510002,94.139999,5492400,78.780045
"2014-08-29",94.199997,94.199997,93.510002,93.720001,4635100,78.428589
"2014-09-02",93.239998,93.699997,92.690002,92.800003,6727100,77.658691
"2014-09-03",93.269997,93.489998,93.040001,93.139999,4855300,77.943192
"2014-09-04",93.019997,93.230003,92.800003,93.010002,4849800,77.834404
"2014-09-05",93.099998,93.120003,92.800003,93.07,4004600,77.884644
"2014-09-08",92.800003,92.82,92.199997,92.5,5251900,77.407639
"2014-09-09",92.599998,92.699997,90.959999,91.089996,9795200,76.227692
"2014-09-10",90.839996,93.059998,90.529999,93,12031400,77.826065
"2014-09-11",92.940002,93.290001,92.419998,92.959999,5960100,77.79258
"2014-09-12",92.940002,93.839996,92.82,93.339996,7791300,78.110596
"2014-09-15",93.260002,93.910004,93.25,93.470001,6255000,78.21936
"2014-09-16",93.269997,94.110001,93.25,93.75,5826200,78.45369
"2014-09-17",93.68,93.830002,93.18,93.529999,5738600,78.269577
"2014-09-18",93.43,93.900002,93.260002,93.480003,5488900,78.227722
"2014-09-19",93.949997,94.93,93.800003,94.360001,9043100,78.964157
"2014-09-22",94.120003,94.470001,93.82,93.93,4875700,78.604301
"2014-09-23",93.699997,94.150002,93.440002,93.510002,4702700,78.252846
"2014-09-24",93.699997,95.32,93.660004,95,7817900,79.499718
"2014-09-25",94.940002,95.309998,94.059998,94.160004,4569100,78.796791
"2014-09-26",94.050003,94.879997,94.019997,94.699997,3454400,79.24868
"2014-09-29",94.260002,97.300003,93.980003,96.220001,16489100,80.520676
"2014-09-30",96.230003,96.360001,94.339996,94.809998,10036400,79.340729
"2014-10-01",94.370003,95.080002,94.010002,94.190002,5334600,78.821884
"2014-10-02",94.029999,94.599998,94,94.120003,4116000,78.763321
"2014-10-03",95.290001,95.290001,94.510002,94.860001,3948600,79.382561
"2014-10-06",94.360001,94.43,93.690002,93.839996,4278600,78.528999
"2014-10-07",93.510002,93.540001,92.800003,92.809998,6093800,77.667068
"2014-10-08",93.080002,93.949997,92.809998,93.830002,5586600,78.520622
"2014-10-09",93.769997,94,92.709999,92.720001,5068600,77.591743
"2014-10-10",92.760002,93.449997,92.300003,92.300003,5844900,77.240273
"2014-10-13",92.129997,92.419998,90.660004,90.730003,6173800,75.926437
"2014-10-14",90.809998,91.739998,90.629997,91.099998,5539500,76.236061
"2014-10-15",90.489998,90.980003,89.57,90.440002,10468500,75.683754
"2014-10-16",89.389999,90.290001,89.339996,89.910004,7526400,75.240211
"2014-10-17",90.410004,91.139999,89.639999,91.040001,7074500,76.18586
"2014-10-20",90.959999,91.589996,90.709999,91.589996,5403200,76.646126
"2014-10-21",89.949997,91.449997,89.699997,91.010002,11422200,76.160744
"2014-10-22",90.699997,91.510002,90.599998,90.940002,6455600,76.10218
"2014-10-23",91.839996,92.099998,90.879997,91.019997,5966700,76.169113
"2014-10-24",90.699997,91.790001,90.550003,91.669998,5256600,76.713066
"2014-10-27",91.519997,92.089996,91.5,92.010002,4071100,76.997574
"2014-10-28",92.480003,92.599998,91.690002,92.599998,5083000,77.49131
"2014-10-29",92.650002,93.120003,92,92.730003,5295900,77.600121
"2014-10-30",92.57,93.389999,92.489998,93.379997,3965500,78.144043
"2014-10-31",93.900002,94.010002,92.830002,93.730003,6795900,78.436943
"2014-11-03",93.779999,93.779999,93.019997,93.610001,4064900,78.336517
"2014-11-04",93.93,94.629997,93.769997,94.470001,5802200,79.05619
"2014-11-05",95,95.07,94.389999,94.639999,4123800,79.198448
"2014-11-06",94.739998,94.93,94.419998,94.660004,3597300,79.21521
"2014-11-07",94.400002,95.099998,94.059998,95.099998,4674600,79.583405
"2014-11-10",95.559998,95.690002,94.980003,95.110001,5123900,79.591782
"2014-11-11",95.220001,95.419998,94.93,95.139999,3429000,79.616898
"2014-11-12",94.93,95.379997,94.830002,95.330002,2725700,79.775887
"2014-11-13",95.5,96.220001,95.18,95.480003,4099800,79.901405
"2014-11-14",95.379997,97.18,95.269997,96.209999,7793400,80.512299
"2014-11-17",96.059998,96.080002,95.599998,95.970001,3596500,80.31147
"2014-11-18",96.040001,96.949997,95.370003,96.410004,6258600,80.679688
"2014-11-19",96.739998,97.300003,96.43,96.559998,6631300,80.805199
"2014-11-20",96.540001,97.300003,96.5,96.639999,4551900,80.872154
"2014-11-21",97.470001,97.5,96.419998,96.68,5483700,80.905609
"2014-11-24",96.830002,97.419998,96.529999,97.169998,5222900,81.315666
"2014-11-25",97.199997,97.339996,96.849998,97,5369000,81.173393
"2014-11-26",96.360001,96.389999,95.919998,96.220001,3667800,81.232506
"2014-11-28",95.980003,97.400002,95.970001,96.809998,3442900,81.730598
"2014-12-01",96.150002,96.940002,95.639999,95.779999,5273700,80.861038
"2014-12-02",95.209999,97,94.760002,95.110001,10389700,80.29541
"2014-12-03",94.800003,95.57,94.779999,95.5,5316700,80.62468
"2014-12-04",95.389999,95.989998,95.139999,95.660004,5149300,80.75975
"2014-12-05",95.779999,96.610001,95.650002,96.309998,6209300,81.308472
"2014-12-08",93.410004,97.5,92.230003,92.610001,11792700,78.184807
"2014-12-09",91.300003,92,91.010002,91.360001,10066800,77.129494
"2014-12-10",91.040001,91.290001,89.510002,90,12020800,75.981346
"2014-12-11",90.089996,91.150002,90.019997,90.970001,8972700,76.800262
"2014-12-12",90.660004,91.389999,90.43,90.620003,8691000,76.504768
"2014-12-15",90.959999,91.099998,88.25,88.459999,10121600,74.681213
"2014-12-16",88.07,90.75,87.620003,88.720001,15106700,74.900719
"2014-12-17",88.93,92.050003,88.5,91.650002,14010000,77.374352
"2014-12-18",92.279999,93.739998,91.650002,93.669998,11277100,79.079689
"2014-12-19",93.510002,94.32,92.949997,93.220001,10284300,78.699799
"2014-12-22",93.279999,94.019997,93.029999,93.889999,5342200,79.265427
"2014-12-23",94.360001,94.82,94.010002,94.220001,3590000,79.544029
"2014-12-24",94.220001,94.540001,93.739998,93.830002,1729700,79.21479
"2014-12-26",94.099998,94.93,93.949997,94.779999,3884300,80.016808
"2014-12-29",94.32,95.459999,94.269997,95.040001,4183200,80.236298
"2014-12-30",94.849998,95,94.07,94.25,3257700,79.569344
"2014-12-31",93.75,94.800003,93.57,93.699997,4589300,79.105019
"2015-01-02",94.129997,95,93.050003,93.260002,6019700,78.733566
"2015-01-05",93.300003,93.68,92.220001,92.230003,6211900,77.863998
"2015-01-06",92.669998,93.809998,91.879997,92.400002,6484100,78.00753
"2015-01-07",93.260002,94.050003,92.860001,94.010002,6400300,79.366745
"2015-01-08",94.230003,94.980003,94.050003,94.360001,5476700,79.662224
"2015-01-09",93.970001,93.970001,92.779999,93.209999,4283300,78.69136
"2015-01-12",93.529999,93.809998,92.599998,93.010002,3989600,78.522499
"2015-01-13",93.949997,94.440002,92.419998,92.830002,5971200,78.37056
"2015-01-14",91.449997,92.050003,91.120003,91.540001,7745500,77.281456
"2015-01-15",91.970001,92.349998,90.970001,91.379997,5737500,77.146393
"2015-01-16",91.050003,91.690002,90.739998,91.489998,6927000,77.239258
"2015-01-20",91.639999,91.879997,90.230003,90.800003,6967300,76.656731
"2015-01-21",90.160004,90.459999,89.540001,90.339996,8682200,76.26841
"2015-01-22",90.620003,90.970001,89.839996,90.889999,7536400,76.732727
"2015-01-23",90.919998,91.639999,89.43,89.559998,11496000,75.609894
"2015-01-26",89.389999,90.699997,89.290001,90.669998,7753300,76.546974
"2015-01-27",89.959999,90.309998,89.559998,89.57,6640800,75.61834
"2015-01-28",89.739998,89.82,88.769997,88.779999,6921300,74.951378
"2015-01-29",91.5,93.5,91.260002,93.269997,19146900,78.741997
"2015-01-30",92.650002,93.300003,92.309998,92.440002,12385400,78.041306
"2015-02-02",92.050003,92.660004,91.43,92.510002,6751400,78.100372
"2015-02-03",92.639999,93.980003,92.449997,93.919998,7373000,79.290771
"2015-02-04",93.5,94.43,93.5,94.050003,6464800,79.40052
"2015-02-05",94.099998,94.830002,94,94.339996,5564100,79.645317
"2015-02-06",94.150002,94.480003,93.650002,93.989998,4662700,79.349854
"2015-02-09",93.300003,93.449997,92.540001,92.720001,8203000,78.277687
"2015-02-10",93.330002,94.230003,92.970001,94.019997,4697600,79.37516
"2015-02-11",94.160004,94.330002,93.300003,94.209999,5153900,79.535591
"2015-02-12",94.050003,95.599998,93.769997,95.089996,7910100,80.278519
"2015-02-13",95.400002,95.849998,94.93,95.650002,6762200,80.751289
"2015-02-17",95.120003,95.389999,94.089996,94.349998,5972000,79.65377
"2015-02-18",94.230003,94.790001,94,94.580002,5617500,79.847954
"2015-02-19",94.5,94.550003,93.739998,94.190002,6312200,79.5187
"2015-02-20",94.160004,94.489998,93.559998,94.190002,8155000,79.5187
"2015-02-23",94.120003,94.410004,93.949997,94.309998,5682000,79.62001
"2015-02-24",94.080002,95.330002,93.690002,94.980003,5643600,80.185646
"2015-02-25",94.910004,99.309998,94.860001,98.660004,16751600,83.29245
"2015-02-26",97.43,99.879997,97,99.510002,16098800,84.74012
"2015-02-27",99.169998,99.300003,98.489998,98.900002,7552500,84.220642
"2015-03-02",98.900002,101.089996,98.309998,100,12363300,85.157394
"2015-03-03",99.970001,100.440002,99.550003,99.739998,8149700,84.935997
"2015-03-04",99.809998,100.480003,99.18,100.25,9179400,85.37027
"2015-03-05",99.010002,99.919998,98.459999,99.110001,9438800,84.399483
"2015-03-06",98.269997,98.989998,96.959999,97.129997,9677900,82.713371
"2015-03-09",96.809998,98.25,96.809998,97.709999,8460300,83.207268
"2015-03-10",96.910004,97.120003,96.099998,96.290001,7838900,81.998047
"2015-03-11",96.300003,96.769997,94.940002,94.959999,9391100,80.865456
"2015-03-12",95.419998,96.440002,95.279999,96.25,8765100,81.963997
"2015-03-13",96.239998,97.050003,95.75,96.349998,5152800,82.049133
"2015-03-16",96.93,97.470001,96.739998,97.150002,4772200,82.730408
"2015-03-17",96.900002,97.150002,95.989998,96.169998,4530700,81.895859
"2015-03-18",96.010002,97.239998,95.330002,97,5831000,82.602669
"2015-03-19",96.860001,97.010002,95.980003,95.980003,3615400,81.734062
"2015-03-20",96.32,97.720001,96.120003,97.050003,10014000,82.645241
"2015-03-23",96.800003,99.120003,96.800003,98.620003,9232000,83.982224
"2015-03-24",98.459999,99.839996,98.07,99.360001,7549900,84.612389
"2015-03-25",99.029999,99.610001,98.110001,98.139999,6030500,83.573463
"2015-03-26",97.599998,97.970001,96.199997,97.639999,10445800,83.147667
"2015-03-27",97.360001,97.849998,96.769997,96.959999,4642400,82.568596
"2015-03-30",97.43,98.32,97.370003,97.879997,4074500,83.352051
"2015-03-31",97.82,98.43,97.440002,97.440002,5617000,82.977379
"2015-04-01",96.809998,97.019997,96,96.290001,7484800,81.998047
"2015-04-02",95.959999,96.239998,94.709999,95.830002,6614300,81.606323
"2015-04-06",95.75,96.82,95.449997,96.279999,4501300,81.989532
"2015-04-07",96.239998,96.790001,96.099998,96.349998,4443700,82.049133
"2015-04-08",96.730003,97.5,95.980003,96.849998,4445200,82.474937
"2015-04-09",96.849998,97.43,96.209999,96.550003,4790000,82.219467
"2015-04-10",96.900002,97.949997,96.559998,97.800003,5937800,83.283936
"2015-04-13",97.410004,97.75,97.07,97.440002,5197900,82.977379
"2015-04-14",97.160004,97.739998,96.970001,97.580002,4961100,83.096581
"2015-04-15",97,97.550003,96.279999,96.440002,6604400,82.125793
"2015-04-16",96.370003,97.440002,95.510002,95.629997,5071700,81.436028
"2015-04-17",95.129997,95.349998,94.459999,94.879997,6933600,80.79731
"2015-04-20",95,96.260002,95,96.18,4382400,81.904373
"2015-04-21",96.190002,96.550003,94.540001,94.870003,5981700,80.788811
"2015-04-22",97,99.349998,96.239998,97.839996,19254300,83.31797
"2015-04-23",97.440002,97.519997,96.559998,97,6336500,82.602669
"2015-04-24",96.989998,99.080002,96.839996,98.739998,7741300,84.084412
"2015-04-27",98.739998,98.940002,96.260002,96.440002,7282700,82.125793
"2015-04-28",96.269997,96.889999,95.779999,96.830002,4357400,82.457924
"2015-04-29",96.580002,97.669998,96.07,97.019997,5697200,82.61969
"2015-04-30",96.650002,97.370003,96.410004,96.550003,8300300,82.219467
"2015-05-01",96.730003,97.970001,96.730003,97.800003,6280300,83.283936
"2015-05-04",96.57,98.629997,96.050003,96.129997,8426300,81.861786
"2015-05-05",96.389999,96.470001,95.57,96.129997,7637000,81.861786
"2015-05-06",96.099998,96.660004,95.879997,96.389999,6614500,82.083221
"2015-05-07",96.269997,97.330002,96.120003,96.779999,5018900,82.415329
"2015-05-08",98.190002,99.150002,97.790001,98.230003,7543100,83.650116
"2015-05-11",98.07,98.389999,97.150002,97.510002,4123700,83.036964
"2015-05-12",97.389999,98.349998,96.919998,97.949997,4848100,83.411674
"2015-05-13",98.07,98.489998,97.279999,97.349998,6526900,82.900711
"2015-05-14",97.660004,97.870003,97.279999,97.709999,4744000,83.207268
"2015-05-15",97.739998,99.040001,97.540001,98.040001,7607200,83.488312
"2015-05-18",97.970001,98.25,97.620003,98.019997,4100800,83.471283
"2015-05-19",98.089996,101.080002,97.650002,100.68,10809200,85.736465
"2015-05-20",100.879997,100.980003,99.419998,100.110001,6185100,85.251076
"2015-05-21",99.889999,99.959999,99.059998,99.279999,4729500,84.544258
"2015-05-22",99.150002,99.480003,98.839996,98.989998,4559500,84.29731
"2015-05-26",98.849998,99.199997,98.040001,98.459999,7123100,83.845963
"2015-05-27",98.970001,99.220001,98.199997,98.660004,8129500,84.016289
"2015-05-28",98,98.209999,96.199997,96.480003,10204000,82.873848
"2015-05-29",97.589996,97.769997,95.839996,95.93,6439100,82.401421
"2015-06-01",95.839996,96.910004,95.839996,96.220001,4919200,82.65052
"2015-06-02",96.300003,96.970001,95.809998,96.290001,4430300,82.710625
"2015-06-03",96.379997,97.07,95.970001,96.519997,4165700,82.908203
"2015-06-04",96.300003,96.970001,96.010002,96.309998,4702800,82.727837
"2015-06-05",95.93,96.089996,95.470001,95.540001,3959300,82.066429
"2015-06-08",96,96.040001,95.25,95.32,4594600,81.877434
"2015-06-09",95.519997,95.559998,94.489998,94.730003,7770900,81.370644
"2015-06-10",95.019997,95.629997,94.809998,95.300003,4828600,81.860229
"2015-06-11",95.5,96.330002,95.5,95.589996,4203900,82.109344
"2015-06-12",95.419998,95.550003,95,95.059998,3702400,81.654106
"2015-06-15",94.739998,95,94.019997,94.300003,5861800,81.001289
"2015-06-16",94.25,94.669998,94.099998,94.629997,3094800,81.284737
"2015-06-17",94.540001,95.519997,94.540001,95.220001,3941000,81.791527
"2015-06-18",95.690002,96.629997,95.279999,96.169998,5101000,82.607559
"2015-06-19",96.389999,97.139999,95.980003,96.080002,8279300,82.530266
"2015-06-22",96.309998,97.029999,96.139999,96.870003,3893300,83.208847
"2015-06-23",97.589996,97.959999,97.120003,97.18,4541700,83.475121
"2015-06-24",96.75,97.449997,96.639999,96.639999,3927100,83.011276
"2015-06-25",96.699997,96.910004,95.779999,95.790001,4322300,82.281158
"2015-06-26",96.129997,97.349998,95.93,97.290001,6039500,83.569626
"2015-06-29",96.620003,97.230003,95.419998,95.440002,8412800,81.980507
"2015-06-30",95.93,96.300003,94.540001,95.07,6656000,81.662666
"2015-07-01",95.099998,95.82,94.730003,95.760002,4446200,82.255386
"2015-07-02",96.129997,96.599998,95.580002,96.169998,3250900,82.607559
"2015-07-06",95.889999,96.279999,95.25,95.650002,3852500,82.160896
"2015-07-07",95.93,96.779999,95.239998,96.68,4794400,83.045647
"2015-07-08",95.650002,96.589996,95.650002,95.839996,4914300,82.324104
"2015-07-09",96.639999,97.269997,96.440002,96.489998,5482500,82.882423
"2015-07-10",97.25,97.779999,96.949997,97.650002,5179200,83.878853
"2015-07-13",98,98.510002,97.699997,98.43,4578700,84.548859
"2015-07-14",98.120003,99.050003,97.959999,98.779999,5746100,84.849503
"2015-07-15",98.150002,99.629997,97.849998,99.07,7572500,85.098572
"2015-07-16",99.110001,99.110001,97.209999,97.860001,7696200,84.059235
