"dates","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"2014-07-22",46.439217,46.752941,46.309803,46.317646,1160760,46.317646
"2014-07-23",46.454903,46.599998,46.356861,46.541176,993480,46.541176
"2014-07-24",46.654903,46.956863,46.643139,46.756863,720120,46.756863
"2014-07-25",46.458824,46.658825,46.07843,46.313725,1266840,46.313725
"2014-07-28",46.168629,46.650982,46.125488,46.403923,941970,46.403923
"2014-07-29",46.505882,46.682354,46.266666,46.419609,903975,46.419609
"2014-07-30",46.556862,46.780392,46.270588,46.588234,813960,46.588234
"2014-07-31",46.349018,46.38039,45.482353,45.588234,1557285,45.588234
"2014-08-01",45.650982,46.121571,45.439217,46.035294,2128995,46.035294
"2014-08-04",46.235294,47.031372,45.407845,45.788235,1473645,45.788235
"2014-08-05",45.643139,45.792156,45.168629,45.219608,1599105,45.219608
"2014-08-06",45.054901,45.529411,44.917648,45.337254,979965,45.337254
"2014-08-07",45.47451,45.52549,44.929413,45.039215,975630,45.039215
"2014-08-08",44.929413,45.596077,44.929413,45.509804,764235,45.509804
"2014-08-11",45.592155,45.980392,45.592155,45.643139,1385670,45.643139
"2014-08-12",45.694118,45.917648,45.545097,45.725491,1151325,45.725491
"2014-08-13",45.890198,46.30196,45.835293,46.215687,814725,46.215687
"2014-08-14",46.266666,46.478432,46.082352,46.458824,727515,46.458824
"2014-08-15",46.843136,46.843136,46.094116,46.262745,1033770,46.262745
"2014-08-18",46.431374,46.717648,46.415688,46.623528,542130,46.623528
"2014-08-19",46.662746,46.890198,46.450981,46.847057,750720,46.847057
"2014-08-20",46.768627,46.803921,46.498039,46.780392,576300,46.780392
"2014-08-21",46.756863,46.960785,46.584312,46.913727,663000,46.913727
"2014-08-22",47.019608,47.019608,46.690197,46.764706,925140,46.764706
"2014-08-25",46.917648,47.133331,46.713726,47.086273,586755,47.086273
"2014-08-26",47.247059,47.247059,46.929413,47.019608,646935,47.019608
"2014-08-27",47.149021,47.149021,46.796078,46.913727,488325,46.913727
"2014-08-28",46.839214,47.007843,46.635296,46.843136,549270,46.843136
"2014-08-29",47.098038,47.200001,46.705883,46.937256,964920,46.937256
"2014-09-02",46.933334,47.125488,46.733334,46.980392,1350990,46.980392
"2014-09-03",47.019608,47.074509,46.764706,46.878429,597210,46.878429
"2014-09-04",47.450981,47.450981,46.419609,46.556862,921315,46.556862
"2014-09-05",46.690197,46.94902,46.321568,46.745098,648720,46.745098
"2014-09-08",46.564705,46.8549,46.556862,46.811764,840735,46.811764
"2014-09-09",46.623528,46.831371,46.388233,46.521568,863175,46.521568
"2014-09-10",46.517647,46.545097,46.227451,46.403923,940440,46.403923
"2014-09-11",46.149021,46.584312,46.094116,46.219608,849660,46.219608
"2014-09-12",46.062744,46.227451,45.678432,45.788235,940950,45.788235
"2014-09-15",45.862743,45.862743,45.388233,45.498039,604350,45.498039
"2014-09-16",45.498039,45.901962,45.309803,45.764706,2088195,45.764706
"2014-09-17",45.941177,46.282352,45.666668,45.933334,2038215,45.933334
"2014-09-18",45.968628,46.133331,45.866669,46.058823,776475,46.058823
"2014-09-19",46.054901,46.164707,45.882355,45.901962,1815855,45.901962
"2014-09-22",45.882355,46.290195,45.847057,45.988235,1551930,45.988235
"2014-09-23",45.77647,46.105881,45.690197,45.94902,1399950,45.94902
"2014-09-24",45.898041,46.439217,45.874512,46.411766,986595,46.411766
"2014-09-25",46.176472,46.376472,45.603924,45.74902,1535865,45.74902
"2014-09-26",45.752941,46.082352,45.639217,45.933334,785145,45.933334
"2014-09-29",45.635296,46,45.454903,45.968628,881535,45.968628
"2014-09-30",45.929413,46.090195,45.64706,45.674511,1915305,45.674511
"2014-10-01",45.588234,45.658825,45.074509,45.149021,1536630,45.149021
"2014-10-02",45.211765,45.298038,44.850979,44.980392,1308915,44.980392
"2014-10-03",45.211765,45.599998,45.1451,45.443138,1465485,45.443138
"2014-10-06",45.721569,45.956863,45.243137,45.337254,834615,45.337254
"2014-10-07",45.031372,45.235294,44.835293,44.870586,1036830,44.870586
"2014-10-08",44.870586,45.282352,44.678432,45.176472,1923465,45.176472
"2014-10-09",45.019608,45.290195,44.450981,44.588234,1558560,44.588234
"2014-10-10",44.505882,45.062744,44.254902,44.274509,1502205,44.274509
"2014-10-13",44.294117,44.470589,43.819607,43.8549,1701870,43.8549
"2014-10-14",44.105881,44.478432,43.992157,44.203922,1890825,44.203922
"2014-10-15",43.74902,44.176472,43.090195,43.74902,1816875,43.74902
"2014-10-16",43.066666,43.694118,42.878429,43.513725,1964520,43.513725
"2014-10-17",43.870586,44.568626,43.870586,44.415688,1541730,44.415688
"2014-10-20",44.098038,44.556862,44.074509,44.556862,1201305,44.556862
"2014-10-21",44.768627,45.635296,44.729412,45.611767,1094460,45.611767
"2014-10-22",45.584312,45.666668,45.164707,45.345097,1336455,45.345097
"2014-10-23",46.023529,46.023529,45.588234,45.713726,885360,45.713726
"2014-10-24",45.925491,46.239216,45.784313,46.203922,718335,46.203922
"2014-10-27",46.203922,46.376472,46.07843,46.231373,767550,46.231373
"2014-10-28",46.396076,46.564705,46.254902,46.560783,851700,46.560783
"2014-10-29",46.603924,46.819607,46.321568,46.694118,838185,46.694118
"2014-10-30",46.662746,47.176472,46.584312,47.141174,756840,47.141174
"2014-10-31",47.886276,48.152943,47.043137,47.070587,1759755,47.070587
"2014-11-03",47.086273,47.235294,46.815685,46.945099,1040655,46.945099
"2014-11-04",46.909805,47.415688,46.811764,47.388233,990420,47.388233
"2014-11-05",47.850979,48.168629,47.44706,47.925491,2171325,47.925491
"2014-11-06",48.219608,52.219608,47.933334,51.101959,4956945,51.101959
"2014-11-07",50.980392,50.980392,50.30196,50.52549,1647810,50.52549
"2014-11-10",50.658825,51.007843,50.564705,50.831371,1187790,50.831371
"2014-11-11",50.909805,51.17255,50.560783,50.772549,822630,50.772549
"2014-11-12",50.592155,50.992157,50.392159,50.8549,1043970,50.8549
"2014-11-13",51.047058,51.215687,50.799999,51.090195,729555,51.090195
"2014-11-14",51.219608,51.427452,50.454903,51.039215,1287240,51.039215
"2014-11-17",50.980392,51.411766,50.980392,51.349018,748935,51.349018
"2014-11-18",51.349018,51.94902,51.227451,51.917648,1099560,51.917648
"2014-11-19",52.674511,52.674511,51.568626,51.803921,1315800,51.803921
"2014-11-20",51.686275,52.658825,51.360783,51.607841,787440,51.607841
"2014-11-21",52.22353,52.541176,51.701962,51.94902,1011585,51.94902
"2014-11-24",51.976471,52.607841,51.960785,52.607841,852465,52.607841
"2014-11-25",52.576469,53.388233,52.294117,53.274509,5611275,53.274509
"2014-11-26",53.254902,53.52549,52.925491,53.200001,1174275,53.200001
"2014-11-28",53.462746,54.203922,53.262745,53.803921,722160,53.803921
"2014-12-01",53.541176,54.054901,53.407845,53.796078,1108740,53.796078
"2014-12-02",53.803921,54.109802,53.701962,53.764706,1276275,53.764706
"2014-12-03",53.694118,54.274509,53.478432,53.678432,997305,53.678432
"2014-12-04",53.690197,54.027451,53.376472,53.631374,758625,53.631374
"2014-12-05",53.917648,54.211765,53.549019,53.772549,1308150,53.772549
"2014-12-08",53.878429,54.278431,53.35294,53.47451,1093950,53.47451
"2014-12-09",52.77647,53.231373,52.588234,53.090195,1576410,53.090195
"2014-12-10",53.188236,53.411766,52.270588,52.360783,993225,52.360783
"2014-12-11",52.47451,53.239216,52.435295,52.941177,946050,52.941177
"2014-12-12",52.576469,53.176472,52.427452,52.470589,935850,52.470589
"2014-12-15",52.674511,52.862743,51.545097,51.584312,1596045,51.584312
"2014-12-16",51.541176,52.745098,51.396076,51.92157,1607520,51.92157
"2014-12-17",51.984314,52.607841,51.098038,52.584312,1848750,52.584312
"2014-12-18",53.345097,53.580391,52.717648,53.254902,1406325,53.254902
"2014-12-19",53.149021,54.062744,53.039215,53.925491,2212890,53.925491
"2014-12-22",54.117645,54.431374,53.839214,53.917648,796620,53.917648
"2014-12-23",54.478432,54.568626,53.584312,54.007843,1041165,54.007843
"2014-12-24",53.898041,54.435295,53.839214,54.066666,315180,54.066666
"2014-12-26",54.105881,54.392159,53.803921,53.878429,405960,53.878429
"2014-12-29",53.878429,54.125488,53.61961,53.937256,500565,53.937256
"2014-12-30",53.694118,54.372547,53.694118,53.984314,547740,53.984314
"2014-12-31",54.015686,54.466667,53.372547,53.392159,941205,53.392159
"2015-01-02",53.568626,54.164707,53.211765,53.662746,885105,53.662746
"2015-01-05",53.682354,53.909805,53.152943,53.180393,957270,53.180393
"2015-01-06",53.231373,53.741177,52.458824,52.870586,1956870,52.870586
"2015-01-07",53.333332,54.44706,52.850979,54.333332,1178355,54.333332
"2015-01-08",54.611767,55.294117,54.611767,55.098038,1185495,55.098038
"2015-01-09",55.003922,55.450981,54.521568,55.376472,1619505,55.376472
"2015-01-12",55.384315,55.737255,54.799999,54.847057,648210,54.847057
"2015-01-13",55.403923,55.764706,54.294117,54.721569,912900,54.721569
"2015-01-14",54.109802,54.760784,53.988235,54.545097,707115,54.545097
"2015-01-15",54.603924,54.960785,53.984314,54.054901,607920,54.054901
"2015-01-16",54.003922,54.725491,53.850979,54.705883,814980,54.705883
"2015-01-20",54.894119,54.980392,53.858826,54.313725,954465,54.313725
"2015-01-21",54.203922,54.509804,53.952942,54.180393,845325,54.180393
"2015-01-22",54.17255,55.905884,53.901962,55.905884,1026885,55.905884
"2015-01-23",55.866669,56.427452,55.752941,56.207844,1104150,56.207844
"2015-01-26",55.976471,56.329411,55.270588,56.309803,1022805,56.309803
"2015-01-27",55.733334,56.1451,55.168629,55.976471,1242870,55.976471
"2015-01-28",56.07843,56.368626,55,55.133331,1214055,55.133331
"2015-01-29",55.278431,55.278431,54.494118,54.905884,1566465,54.905884
"2015-01-30",54.694118,55.027451,54.043137,54.1451,1152855,54.1451
"2015-02-02",54.058823,54.470589,53.149021,54.411766,1361190,54.411766
"2015-02-03",54.423531,54.901962,53.796078,54.44706,1404285,54.44706
"2015-02-04",54.286274,55.219608,54.164707,54.780392,1039380,54.780392
"2015-02-05",54.92157,55.513725,54.509804,55.360783,555390,55.360783
"2015-02-06",55.564705,55.568626,54.560783,54.835293,789225,54.835293
"2015-02-09",54.654903,54.760784,54.180393,54.599998,1199265,54.599998
"2015-02-10",54.835293,55.486275,54.439217,55.38039,1439730,55.38039
"2015-02-11",55.38039,55.831371,53.725491,55.682354,1538415,55.682354
"2015-02-12",56.137257,56.168629,55.494118,55.866669,1271175,55.866669
"2015-02-13",55.882355,56.17255,55.694118,56.149021,710175,56.149021
"2015-02-17",56.011765,56.125488,55.658825,55.811764,859095,55.811764
"2015-02-18",55.64706,55.803921,55.44706,55.721569,943755,55.721569
"2015-02-19",55.611767,55.611767,55.101959,55.239216,928710,55.239216
"2015-02-20",55.384315,55.925491,55.007843,55.901962,1381590,55.901962
"2015-02-23",55.878429,56.17255,55.686275,56.07843,766275,56.07843
"2015-02-24",55.894119,56.074509,55.423531,55.44706,1116135,55.44706
"2015-02-25",55.44706,55.658825,55.22353,55.298038,675750,55.298038
"2015-02-26",55.309803,55.545097,54.905884,55.074509,672945,55.074509
"2015-02-27",55.160786,55.227451,54.764706,54.92157,1214055,54.92157
"2015-03-02",54.945099,55.686275,54.945099,55.639217,850425,55.639217
"2015-03-03",55.294117,55.466667,55.003922,55.203922,1047285,55.203922
"2015-03-04",54.823528,55.254902,54.709805,55.243137,956505,55.243137
"2015-03-05",55.286274,55.599998,54.964706,55.1451,708135,55.1451
"2015-03-06",55.058823,55.058823,53.894119,54.054901,1050090,54.054901
"2015-03-09",54.094116,54.568626,54.094116,54.498039,1025100,54.498039
"2015-03-10",53.952942,54.470589,53.737255,53.796078,1009800,53.796078
"2015-03-11",53.843136,54.027451,53.337254,53.650982,1445595,53.650982
"2015-03-12",53.694118,54.349018,53.654903,54.239216,791010,54.239216
"2015-03-13",53.784313,54.333332,53.160786,53.478432,1034790,53.478432
"2015-03-16",53.8549,55.270588,53.850979,54.580391,3484320,54.580391
"2015-03-17",54.325489,54.980392,54.015686,54.25098,39810090,54.25098
"2015-03-18",54.462746,54.886276,54.101959,54.576469,2666535,54.576469
"2015-03-19",54.55294,55.376472,54.376472,55.17255,1357875,55.17255
"2015-03-20",55.725491,56.113724,55.533333,56.082352,2647920,56.082352
"2015-03-23",55.952942,56.094116,55.733334,55.741177,1124805,55.741177
"2015-03-24",55.588234,55.799999,55.086273,55.164707,1580490,55.164707
"2015-03-25",55.309803,55.392159,54.290195,54.333332,1344360,54.333332
"2015-03-26",53.905884,54.239216,53.701962,53.815685,1169940,53.815685
"2015-03-27",53.717648,54.509804,53.603924,54.431374,1546830,54.431374
"2015-03-30",54.839214,55.333332,54.674511,55.231373,994500,55.231373
"2015-03-31",55.070587,55.486275,54.733334,54.752941,1224510,54.752941
"2015-04-01",54.82745,54.82745,53.807842,54.203922,1612110,54.203922
"2015-04-02",54.258823,54.992157,53.933334,54.639217,1158465,54.639217
"2015-04-06",54.270588,55.44706,53.941177,55.043137,1812540,55.043137
"2015-04-07",55.054901,55.658825,54.850979,54.8549,1138065,54.8549
"2015-04-08",54.878429,55.639217,54.650982,54.945099,1594005,54.945099
"2015-04-09",54.807842,55.623528,54.725491,55.607841,1302030,55.607841
"2015-04-10",55.686275,55.866669,55.423531,55.627453,1265820,55.627453
"2015-04-13",55.650982,56.137257,55.650982,55.741177,1600380,55.741177
"2015-04-14",55.596077,55.737255,54.780392,55.129414,1129905,55.129414
"2015-04-15",55.219608,55.325489,54.886276,54.917648,947325,54.917648
"2015-04-16",54.811764,55.043137,54.47451,55.003922,1026630,55.003922
"2015-04-17",54.588234,54.658825,53.8549,54.22353,1118175,54.22353
"2015-04-20",54.52549,54.960785,54.392159,54.772549,756075,54.772549
"2015-04-21",55.039215,55.149021,54.713726,54.890198,903210,54.890198
"2015-04-22",54.894119,55.403923,54.678432,55.337254,1009545,55.337254
"2015-04-23",55.364704,55.94902,55.168629,55.623528,762450,55.623528
"2015-04-24",55.650982,56.176472,55.082352,55.898041,1226550,55.898041
"2015-04-27",55.933334,56.011765,54.870586,54.898041,762960,54.898041
"2015-04-28",54.811764,55.011765,54.258823,54.917648,1233435,54.917648
"2015-04-29",54.541176,54.898041,54.184315,54.568626,1297440,54.568626
"2015-04-30",54.313725,54.517647,53.596077,53.764706,1368585,53.764706
"2015-05-01",53.799999,54.501961,53.690197,54.44706,1696770,54.44706
"2015-05-04",54.694118,55.960785,54.392159,55.709805,1956870,55.709805
"2015-05-05",55.576469,55.686275,54.231373,54.247059,1624860,54.247059
"2015-05-06",54.247059,54.35294,53.30196,53.501961,1442790,53.501961
"2015-05-07",53.482353,53.886276,53.384315,53.721569,1397655,53.721569
"2015-05-08",54.258823,54.654903,53.737255,54.22353,1235730,54.22353
"2015-05-11",54.117645,54.243137,53.764706,53.886276,1448910,53.886276
"2015-05-12",53.725491,54.074509,53.254902,53.894119,1134750,53.894119
"2015-05-13",54.054901,54.494118,53.764706,54.090195,977925,54.090195
"2015-05-14",54.517647,55.058823,54.027451,55.039215,988635,55.039215
"2015-05-15",55.360783,55.360783,54.69804,54.811764,1938765,54.811764
"2015-05-18",54.803921,55.392159,54.780392,55.313725,844305,55.313725
"2015-05-19",55.286274,55.654903,55.101959,55.478432,902445,55.478432
"2015-05-20",55.678432,55.964706,55.396076,55.396076,992715,55.396076
"2015-05-21",55.207844,55.69804,55.207844,55.537254,748935,55.537254
"2015-05-22",55.580391,55.945099,55.439217,55.705883,755055,55.705883
"2015-05-26",55.682354,55.709805,55.325489,55.411766,1404030,55.411766
"2015-05-27",55.55294,55.992157,55.243137,55.984314,946305,55.984314
"2015-05-28",55.92157,56.121571,55.592155,55.945099,929220,55.945099
"2015-05-29",55.984314,56.05098,55.376472,55.556862,2621910,55.556862
"2015-06-01",55.850979,56.1451,55.337254,56.070587,1400715,56.070587
"2015-06-02",55.694118,56.031372,55.388233,55.737255,1201560,55.737255
"2015-06-03",55.909805,55.925491,55.462746,55.882355,719355,55.882355
"2015-06-04",55.725491,55.819607,55.113724,55.247059,868785,55.247059
"2015-06-05",55.101959,55.501961,54.678432,54.988235,923865,54.988235
"2015-06-08",54.890198,55.152943,54.772549,54.815685,683910,54.815685
"2015-06-09",54.905884,54.992157,54.521568,54.635296,633165,54.635296
"2015-06-10",55.031372,55.960785,54.760784,55.878429,994245,55.878429
"2015-06-11",55.925491,56.294117,55.803921,56.239216,1002150,56.239216
"2015-06-12",56.082352,56.219608,55.713726,55.74902,741030,55.74902
"2015-06-15",55.282352,55.423531,54.972549,55.313725,813960,55.313725
"2015-06-16",55.203922,55.905884,55.039215,55.768627,507450,55.768627
"2015-06-17",55.933334,56.164707,55.509804,56.027451,543405,56.027451
"2015-06-18",56.30196,57.164707,56.274509,56.890198,1051365,56.890198
"2015-06-19",56.870586,57.247059,56.572548,56.799999,1533315,56.799999
"2015-06-22",57.203922,57.431374,56.870586,57.141174,751485,57.141174
"2015-06-23",57.215687,57.294117,56.952942,57.129414,764745,57.129414
"2015-06-24",57.133331,57.1451,56.549019,56.596077,997560,56.596077
"2015-06-25",56.694118,56.835293,56.462746,56.662746,862665,56.662746
"2015-06-26",56.866669,57.22353,56.529411,57.039215,1960440,57.039215
"2015-06-29",56.745098,56.768627,55.717648,55.772549,1126590,55.772549
"2015-06-30",56.266666,56.407845,55.725491,55.733334,1463445,55.733334
"2015-07-01",56.196079,56.654903,55.890198,56.564705,931515,56.564705
"2015-07-02",56.69804,56.811764,56.341175,56.64706,1089615,56.64706
"2015-07-06",56.254902,56.8549,56.07843,56.666668,1064370,56.666668
"2015-07-07",56.666668,56.956863,55.996078,56.92157,1136025,56.92157
"2015-07-08",56.705883,57.011765,55.799999,55.890198,1100835,55.890198
"2015-07-09",56.607841,56.760784,56.125488,56.25098,636225,56.25098
"2015-07-10",56.8549,57.22353,56.584312,57.047058,747660,57.047058
"2015-07-13",57.38039,57.549019,57.035294,57.462746,758370,57.462746
"2015-07-14",57.64706,57.839214,57.180393,57.741177,923355,57.741177
"2015-07-15",57.560783,58.082352,57.513725,57.819607,753270,57.819607
"2015-07-16",58.109802,58.211765,57.839214,58.101959,584715,58.101959
"2015-07-17",58.101959,58.200001,57.8549,58.07843,583950,58.07843
"2015-07-20",58.054901,58.274509,57.937256,58.039215,789225,58.039215
"2015-07-21",58.082352,58.125488,57.450981,57.815685,1053915,57.815685
"2015-07-22",57.831371,58.470589,57.745098,58.286274,838695,58.286274
"2015-07-23",58.454903,58.454903,57.694118,57.792156,601290,57.792156
"2015-07-24",57.796078,57.925491,57.486275,57.654903,790755,57.654903
"2015-07-27",57.541176,57.737255,57.152943,57.509804,903210,57.509804
"2015-07-28",57.658825,58.764706,57.317646,58.674511,1547085,58.674511
"2015-07-29",58.803921,58.803921,56.521568,57.466667,2261595,57.466667
"2015-07-30",57.027451,57.737255,56.654903,57.55294,921825,57.55294
"2015-07-31",57.756863,58.05098,57.25098,58.031372,1016685,58.031372
"2015-08-03",58.019608,58.211765,57.227451,57.564705,885360,57.564705
"2015-08-04",57.807842,57.996078,57.262745,57.364704,756075,57.364704
"2015-08-05",57.64706,58.105881,57.364704,57.596077,1079925,57.596077
"2015-08-06",57.513725,57.878429,56.611767,56.850979,853230,56.850979
"2015-08-07",56.937256,57.17255,56.219608,56.796078,497505,56.796078
"2015-08-10",57.247059,57.423531,56.815685,57.164707,594150,57.164707
"2015-08-11",56.772549,57.309803,56.631374,56.960785,527085,56.960785
"2015-08-12",56.478432,56.799999,55.77647,56.768627,964665,56.768627
"2015-08-13",56.694118,57.105881,56.462746,56.92157,1148265,56.92157
"2015-08-14",56.745098,56.952942,56.505882,56.901962,408510,56.901962
"2015-08-17",56.596077,57.207844,56.329411,57.200001,790755,57.200001
"2015-08-18",57.203922,58.180393,57.203922,57.768627,1238280,57.768627
"2015-08-19",57.494118,57.968628,57.07843,57.533333,995520,57.533333
"2015-08-20",57.086273,57.945099,55.913727,55.925491,1053405,55.925491
"2015-08-21",55.22353,55.478432,54.156864,54.156864,1870680,54.156864
"2015-08-24",51.443138,53.458824,49.478432,52.278431,2590545,52.278431
"2015-08-25",53.415688,53.513725,51.8549,51.8549,1819425,51.8549
"2015-08-26",53.231373,53.964706,51.968628,53.831371,1461150,53.831371
"2015-08-27",54.325489,54.599998,53.450981,54.384315,1637355,54.384315
"2015-08-28",53.94902,54.752941,53.705883,54.666668,1318605,54.666668
"2015-08-31",54.415688,54.733334,53.486275,53.650982,1053405,53.650982
"2015-09-01",52.61961,53.023529,51.784313,51.984314,1252560,51.984314
"2015-09-02",52.74902,53.133331,52.200001,53.090195,1309170,53.090195
"2015-09-03",53.44706,53.654903,52.890198,53,725985,53
"2015-09-04",52.243137,52.819607,51.952942,52.262745,718335,52.262745
"2015-09-08",53.035294,53.592155,52.627453,53.564705,1094970,53.564705
"2015-09-09",53.933334,54.1451,52.55294,52.690197,605625,52.690197
"2015-09-10",52.509804,53.317646,52.364704,52.882355,608430,52.882355
"2015-09-11",52.588234,53.168629,52.47451,53.035294,727260,53.035294
"2015-09-14",53.207844,53.219608,52.803921,53.133331,738480,53.133331
"2015-09-15",53.219608,53.486275,52.968628,53.101959,1150560,53.101959
"2015-09-16",53.043137,53.654903,52.682354,53.560783,1078650,53.560783
"2015-09-17",53.662746,54.701962,53.64706,54.141174,1178355,54.141174
"2015-09-18",53.725491,54.294117,53.341175,53.862743,1798260,53.862743
"2015-09-21",53.980392,54.470589,53.376472,53.705883,808605,53.705883
"2015-09-22",53.121571,53.321568,52.654903,53.109802,516375,53.109802
"2015-09-23",53.054901,53.219608,52.74902,52.968628,541110,52.968628
"2015-09-24",52.666668,53.086273,52.125488,52.486275,766020,52.486275
"2015-09-25",52.780392,53.094116,51.066666,51.415688,1102365,51.415688
"2015-09-28",51.133331,51.180393,49.866669,50.392159,1420860,50.392159
"2015-09-29",50.341175,51.094116,50.117645,50.960785,1385160,50.960785
"2015-09-30",51.462746,52.278431,51.023529,52.047058,1998690,52.047058
"2015-10-01",52.431374,52.607841,51.862743,52.584312,1717680,52.584312
"2015-10-02",51.847057,53.996078,51.650982,53.976471,1609560,53.976471
"2015-10-05",54.486275,54.643139,53.874512,54.200001,1248990,54.200001
"2015-10-06",54.160786,54.160786,52.843136,53.576469,1146735,53.576469
"2015-10-07",53.521568,54.419609,53.337254,54.384315,1211505,54.384315
"2015-10-08",54.337254,55.427452,54,55.368626,1523625,55.368626
"2015-10-09",55.333332,55.650982,55.243137,55.568626,1231905,55.568626
"2015-10-12",55.533333,56.149021,55.44706,56.149021,802485,56.149021
"2015-10-13",55.980392,56.403923,55.639217,55.682354,722415,55.682354
"2015-10-14",55.878429,56.203922,55.125488,55.211765,720885,55.211765
"2015-10-15",55.203922,55.984314,54.945099,55.972549,992715,55.972549
"2015-10-16",56.258823,56.823528,55.941177,56.799999,863685,56.799999
"2015-10-19",56.737255,57.129414,56.584312,57.098038,804780,57.098038
"2015-10-20",57.200001,57.61961,56.952942,57.30196,941460,57.30196
"2015-10-21",57.666668,57.8549,57.043137,57.38039,804780,57.38039
"2015-10-22",57.541176,58.239216,56.917648,58.17255,1306110,58.17255
"2015-10-23",58.584312,58.847057,57.803921,58.792156,1514955,58.792156
"2015-10-26",58.960785,59.019608,58.35294,58.654903,1087065,58.654903
"2015-10-27",58.682354,59.211765,58.623528,59.141174,1089870,59.141174
"2015-10-28",59.141174,59.286274,58.341175,59.200001,1358385,59.200001
"2015-10-29",59.184315,59.560783,58.639217,59.164707,2065755,59.164707
"2015-10-30",59.407845,59.819607,59.023529,59.494118,1753380,59.494118
"2015-11-02",60.074509,60.423531,59.125488,60.396076,1634040,60.396076
"2015-11-03",60.317646,60.317646,59.317646,59.799999,2077230,59.799999
"2015-11-04",59.105881,61.180393,58.815685,60.752941,1706970,60.752941
"2015-11-05",60.784313,61.023529,60.298038,60.47451,1307640,60.47451
"2015-11-06",59.745098,60.741177,59.47451,60.270588,1031220,60.270588
"2015-11-09",60.17255,60.356861,59.35294,59.992157,1014645,59.992157
"2015-11-10",59.839214,60.733334,59.772549,60.709805,879495,60.709805
"2015-11-11",60.784313,61.098038,60.121571,60.317646,970785,60.317646
"2015-11-12",60.176472,60.501961,59.925491,59.933334,1256385,59.933334
"2015-11-13",59.862743,60.05098,59.027451,59.243137,1198755,59.243137
"2015-11-16",59.388233,60.486275,59.376472,60.400002,1206915,60.400002
"2015-11-17",60.349018,60.862743,60,60.462746,1132965,60.462746
"2015-11-18",60.772549,61.505882,60.435295,61.400002,1217370,61.400002
"2015-11-19",61.278431,61.74902,60.690197,60.803921,1051110,60.803921
"2015-11-20",61.17255,61.694118,60.850979,61.227451,1554480,61.227451
"2015-11-23",61.188236,61.494118,60.701962,60.980392,745875,60.980392
"2015-11-24",60.709805,60.709805,60.1451,60.623528,1134240,60.623528
"2015-11-25",60.674511,61.227451,60.564705,60.964706,569415,60.964706
"2015-11-27",61.019608,61.599998,60.807842,61.423531,362610,61.423531
"2015-11-30",61.705883,61.713726,60.701962,61.364704,2011440,61.364704
"2015-12-01",61.909805,62.745098,61.82745,62.403923,1145460,62.403923
"2015-12-02",62.231373,62.725491,62,62.392159,1306365,62.392159
"2015-12-03",62.482353,62.533333,61.070587,61.294117,1220430,61.294117
"2015-12-04",61.423531,62.129414,61.313725,62.098038,1236495,62.098038
"2015-12-07",62.070587,62.513725,62.066666,62.431374,855780,62.431374
"2015-12-08",62.094116,62.196079,61.431374,61.866669,947325,61.866669
"2015-12-09",61.521568,62.047058,60.529411,60.843136,1367565,60.843136
"2015-12-10",60.807842,61.200001,60.505882,60.701962,1283160,60.701962
"2015-12-11",59.980392,60.38039,59.768627,60.070587,1083240,60.070587
"2015-12-14",60.30196,60.596077,59.756863,60.313725,1388985,60.313725
"2015-12-15",60.772549,60.968628,59.890198,60.168629,1130670,60.168629
"2015-12-16",60.768627,61.258823,59.843136,60.745098,1061310,60.745098
"2015-12-17",60.847057,61.30196,60.745098,60.862743,855525,60.862743
"2015-12-18",60.505882,60.882355,59.64706,59.662746,1680195,59.662746
"2015-12-21",60.105881,60.690197,59.964706,60.349018,912900,60.349018
"2015-12-22",60.764706,61.003922,59.866669,60.686275,940185,60.686275
"2015-12-23",60.917648,61.77647,60.678432,61.741177,641070,61.741177
"2015-12-24",61.729412,61.866669,61.30196,61.603924,271830,61.603924
"2015-12-28",61.317646,62.294117,61.317646,62.152943,626025,62.152943
"2015-12-29",62.658825,63.168629,62.61961,62.941177,705585,62.941177
"2015-12-30",62.941177,63.38039,62.650982,62.709805,764490,62.709805
"2015-12-31",62.403923,62.929413,62.011765,62.035294,902955,62.035294
"2016-01-04",61.152943,61.278431,60.392159,60.886276,1861500,60.886276
"2016-01-05",61.07843,61.572548,60.745098,61.094116,1172745,61.094116
"2016-01-06",60.341175,60.823528,59.905884,60.47451,1395615,60.47451
"2016-01-07",59.400002,60.407845,59.274509,59.478432,1376235,59.478432
"2016-01-08",59.733334,59.733334,58.831371,58.933334,1655205,58.933334
"2016-01-11",59.023529,59.568626,57.207844,57.403923,2369205,57.403923
"2016-01-12",57.843136,58.392159,57.039215,57.431374,1921935,57.431374
"2016-01-13",57.521568,57.811764,56.498039,56.733334,1515210,56.733334
"2016-01-14",56.988235,57.760784,56.717648,57.494118,1469310,57.494118
"2016-01-15",55.937256,57.803921,55.937256,57.537254,2159340,57.537254
"2016-01-19",58.305882,63.160786,57.368626,58.176472,1418055,58.176472
"2016-01-20",57.513725,57.858826,55.968628,57.423531,1735275,57.423531
"2016-01-21",57.454903,57.486275,56.376472,56.52549,1982115,56.52549
"2016-01-22",57.121571,57.894119,56.737255,57.478432,1344870,57.478432
"2016-01-25",57.400002,57.639217,56.690197,56.745098,1139850,56.745098
