"dates","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2013-05-20",63.299999,64.459999,63.25,64.029999,6215900,49.696442
"2013-05-21",64.25,64.769997,63.799999,64.309998,6543700,49.913765
"2013-05-22",63.540001,63.970001,62.57,62.740002,9364600,49.200153
"2013-05-23",62.029999,62.93,61.900002,62.790001,5274700,49.239372
"2013-05-24",62.540001,62.619999,62.18,62.529999,4623700,49.035473
"2013-05-28",63.240002,63.610001,62.720001,62.84,5906600,49.278587
"2013-05-29",62.490002,63.009998,62.200001,62.779999,6431700,49.231525
"2013-05-30",62.580002,62.610001,62.049999,62.279999,5658200,48.839428
"2013-05-31",62.119999,62.650002,61.34,61.34,8032400,48.102276
"2013-06-03",61.580002,62.099998,61.279999,62.09,6813400,48.690437
"2013-06-04",61.889999,62.080002,61.32,61.68,5171300,48.368919
"2013-06-05",61.959999,62.110001,61.439999,61.619999,7571900,48.321861
"2013-06-06",61.509998,61.919998,60.959999,61.91,6616200,48.549274
"2013-06-07",62.169998,62.380001,61.759998,62.32,5081700,48.870804
"2013-06-10",62.360001,62.439999,61.950001,62.200001,4148100,48.776688
"2013-06-11",61.720001,62.18,61.360001,61.91,4698000,48.549274
"2013-06-12",62.27,62.27,60.790001,60.880001,5031600,47.741562
"2013-06-13",60.669998,61.720001,60.380001,61.650002,5346900,48.345398
"2013-06-14",61.669998,61.709999,60.869999,61.029999,3327800,47.859196
"2013-06-17",61.450001,62.049999,61.439999,61.939999,3664000,48.572796
"2013-06-18",61.939999,62.23,61.75,62.099998,3437300,48.698288
"2013-06-19",62.150002,62.57,61.709999,61.709999,5932600,48.392448
"2013-06-20",61.130001,61.209999,60.119999,60.279999,7998200,47.271046
"2013-06-21",60.77,60.799999,59.549999,60.360001,8780900,47.333775
"2013-06-24",59.779999,59.900002,58.709999,59.349998,7389700,46.541748
"2013-06-25",59.810001,60.02,59.369999,59.830002,6078400,46.918156
"2013-06-26",60.369999,60.450001,59.759998,60.330002,4009600,47.310257
"2013-06-27",60.619999,61.099998,60.310001,60.34,3704500,47.3181
"2013-06-28",60.299999,60.77,60.040001,60.5,6160900,47.443573
"2013-07-01",60.73,61.630001,60.73,61.23,5100100,48.016022
"2013-07-02",61.209999,62.189999,61.049999,61.790001,6708000,48.45517
"2013-07-03",61.470001,62.009998,61.060001,61.84,3780700,48.494389
"2013-07-05",62.110001,62.419998,61.52,62.310001,4281700,48.862957
"2013-07-08",62.509998,63.209999,62.310001,63.040001,5872800,49.435421
"2013-07-09",63.310001,63.68,63.209999,63.5,4831500,49.796139
"2013-07-10",63.619999,63.880001,63.310001,63.529999,4849600,49.819668
"2013-07-11",64.110001,64.440002,63.880001,64.32,6187500,50.439182
"2013-07-12",64.260002,64.849998,64.25,64.839996,16577100,50.846958
"2013-07-15",64.790001,65.32,64.669998,65.260002,15601600,51.176311
"2013-07-16",65.239998,65.400002,64.709999,64.949997,16526800,50.93322
"2013-07-17",65.239998,65.639999,65.129997,65.559998,4853300,51.411572
"2013-07-18",65.370003,65.779999,65.150002,65.300003,5061400,51.752365
"2013-07-19",65.589996,66,65.279999,66,6958100,52.30714
"2013-07-22",66.080002,66.169998,65.720001,65.830002,3984000,52.172398
"2013-07-23",65.970001,66.239998,65.919998,66.120003,4089800,52.402241
"2013-07-24",66.25,66.25,65.129997,65.589996,5025400,51.982193
"2013-07-25",65.410004,65.93,65.300003,65.709999,4094800,52.077293
"2013-07-26",65.410004,65.730003,65.330002,65.720001,3118000,52.085224
"2013-07-29",65.540001,65.580002,64.900002,65.18,4255200,51.657261
"2013-07-30",65.449997,65.459999,64.510002,64.830002,5285100,51.379871
"2013-07-31",64.919998,65.639999,64.860001,64.860001,5529900,51.403645
"2013-08-01",65.720001,66.290001,65.519997,66.089996,7272900,52.378468
"2013-08-02",65.959999,67.230003,65.790001,67.230003,7520800,53.28194
"2013-08-05",67,67.419998,66.57,67.190002,4002600,53.250244
"2013-08-06",67.120003,67.470001,66.629997,67.089996,6248000,53.170975
"2013-08-07",66.93,66.970001,66.279999,66.519997,4168400,52.719242
"2013-08-08",67.040001,67.290001,66.370003,67.089996,4646200,53.170975
"2013-08-09",67.010002,67.019997,66.169998,66.830002,3668600,52.964935
"2013-08-12",66.32,66.519997,66.059998,66.099998,4489200,52.386387
"2013-08-13",66.43,67.300003,66.300003,66.900002,4963300,53.020424
"2013-08-14",67.150002,67.5,66.720001,67.160004,6488600,53.226479
"2013-08-15",66.760002,67.699997,66.620003,67.620003,6475900,53.591045
"2013-08-16",67.370003,67.910004,66.970001,67.379997,6536000,53.400822
"2013-08-19",67.410004,67.410004,65.790001,65.830002,6449400,52.172398
"2013-08-20",65.82,66.400002,65.559998,65.980003,5589600,52.291294
"2013-08-21",65.970001,66.019997,65.290001,65.519997,4414200,51.926716
"2013-08-22",65.580002,66.43,65.449997,66.150002,4100800,52.426014
"2013-08-23",66.260002,66.650002,66.040001,66.550003,4396400,52.743034
"2013-08-26",66.589996,66.940002,66.209999,66.309998,3214400,52.552818
"2013-08-27",65.949997,66.559998,65.940002,66.019997,5352100,52.322975
"2013-08-28",66.18,67.330002,66.18,66.769997,6656000,52.917377
"2013-08-29",66.510002,66.550003,65.980003,66.160004,4382800,52.433937
"2013-08-30",66.279999,66.540001,66.120003,66.300003,4963300,52.544895
"2013-09-03",66.959999,66.989998,66.510002,66.790001,5541900,52.933243
"2013-09-04",66.870003,68.099998,66.709999,67.660004,6529100,53.622746
"2013-09-05",67.660004,68.110001,67.459999,67.769997,4285000,53.709915
"2013-09-06",67.879997,68.769997,67.449997,68.199997,5990100,54.050709
"2013-09-09",68.25,68.919998,68.050003,68.870003,5166400,54.581711
"2013-09-10",68.900002,68.970001,68.309998,68.660004,4464700,54.415268
"2013-09-11",68.730003,69.379997,68.580002,69.160004,3782500,54.811539
"2013-09-12",69.190002,69.209999,68.720001,68.779999,3616300,54.51038
"2013-09-13",69.139999,69.419998,68.879997,69.190002,3996100,54.83532
"2013-09-16",69.769997,69.809998,69.139999,69.339996,4780300,54.954189
"2013-09-17",69.309998,69.919998,69.260002,69.699997,3737500,55.239498
"2013-09-18",69.589996,70.940002,69.419998,70.559998,5209400,55.921097
"2013-09-19",70.599998,70.910004,70.059998,70.839996,4741300,56.142986
"2013-09-20",70.849998,71.089996,70.269997,71,10130600,56.269798
"2013-09-23",70.660004,70.730003,69.800003,70.580002,4680500,55.936932
"2013-09-24",70.629997,71.040001,70.339996,70.400002,5739700,55.794266
"2013-09-25",70.489998,70.690002,70.029999,70.32,3970000,55.730869
"2013-09-26",70.339996,70.440002,69.889999,70.230003,3836600,55.659542
"2013-09-27",70.160004,70.379997,69.919998,70.309998,3423000,55.722946
"2013-09-30",69.690002,69.919998,69.300003,69.510002,4802100,55.08894
"2013-10-01",69.459999,70.449997,69.32,70.040001,4141300,55.508965
"2013-10-02",70.019997,70.57,69.75,70.360001,5022400,55.762585
"2013-10-03",70.190002,70.32,69.57,70.169998,6550800,55.611992
"2013-10-04",70.18,70.989998,70.029999,70.970001,4996700,56.246033
"2013-10-07",70.400002,71.18,70.150002,70.879997,4621600,56.174702
"2013-10-08",70.769997,71.129997,70.150002,70.169998,5142800,55.611992
"2013-10-09",70.239998,70.389999,69.620003,69.769997,5768400,55.294987
"2013-10-10",69.800003,71.110001,69.690002,71.080002,4454400,56.895874
"2013-10-11",70.82,71.849998,70.760002,71.709999,4592100,57.400162
"2013-10-14",71.300003,72.029999,71.25,71.959999,4223800,57.600281
"2013-10-15",71.900002,72.25,71.470001,71.889999,6252200,57.544243
"2013-10-16",72.32,73.089996,72.199997,72.959999,5534800,58.400719
"2013-10-17",72.68,73.470001,72.540001,73.410004,4494300,58.760941
"2013-10-18",73.580002,73.589996,72.730003,73.43,5223700,58.776936
"2013-10-21",73.529999,73.580002,72.900002,73.050003,3407000,58.472763
