"dates","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"2014-09-04",150.160004,150.160004,145.740005,146.070007,885600,136.466888
"2014-09-05",146.589996,146.940002,145.160004,146.270004,839300,136.653763
"2014-09-08",146.449997,146.449997,143.919998,144.830002,1296100,135.308441
"2014-09-09",144.470001,144.740005,142.520004,143.179993,951800,133.766891
"2014-09-10",143.729996,146.380005,143.380005,145.889999,1159000,136.298706
"2014-09-11",145.520004,146.139999,144.360001,145.149994,541200,135.607391
"2014-09-12",145.550003,145.550003,144.080002,144.5,681800,135.000061
"2014-09-15",145.460007,145.460007,142.479996,143.679993,564600,134.233978
"2014-09-16",143.320007,145.600006,135,145.259995,885700,135.710114
"2014-09-17",145.779999,146.75,145.279999,146,942100,136.401505
"2014-09-18",146.800003,146.880005,146.279999,146.639999,803900,136.99939
"2014-09-19",146.460007,147.860001,145.960007,147.270004,1425500,137.588013
"2014-09-22",147.649994,149.880005,147.300003,149.759995,1017100,139.914291
"2014-09-23",146.960007,149.940002,146.960007,149.419998,926200,139.596649
"2014-09-24",149.710007,153.169998,149.130005,152.889999,771100,142.838531
"2014-09-25",152.830002,153.100006,150.619995,150.770004,732700,140.85788
"2014-09-26",151.520004,151.910004,149.830002,150.720001,564800,140.811157
"2014-09-29",150.119995,150.589996,148.580002,149.729996,561800,139.886261
"2014-09-30",150.210007,151.179993,149.309998,150.190002,917100,140.316025
"2014-10-01",151.039993,151.039993,148.440002,149.179993,796600,139.372452
"2014-10-02",149.539993,151.929993,149.539993,151.460007,772600,141.502533
"2014-10-03",152.660004,157.360001,151.630005,155.160004,1033500,144.959274
"2014-10-06",155.649994,155.839996,152.720001,153.020004,601600,142.959976
"2014-10-07",152.539993,152.839996,149.520004,149.960007,1092100,140.101151
"2014-10-08",150.350006,151.520004,147.520004,151.429993,884700,141.474442
"2014-10-09",150.759995,153.869995,150.5,152.389999,1100000,142.371353
"2014-10-10",152.660004,154.699997,149.190002,149.190002,853600,139.38179
"2014-10-13",148.800003,149.429993,145.630005,145.720001,862300,136.139893
"2014-10-14",146.089996,148.559998,144.979996,147.179993,680600,137.503922
"2014-10-15",145.710007,147.059998,142.679993,145.850006,958800,136.261368
"2014-10-16",144.570007,146.470001,142.380005,145.690002,814800,136.111877
"2014-10-17",147.419998,148.679993,144.509995,145.779999,825700,136.195938
"2014-10-20",146.690002,149.630005,146.389999,148.470001,964700,138.709122
"2014-10-21",149.600006,150.160004,148.210007,150.160004,642300,140.28804
"2014-10-22",149.949997,151.479996,148.940002,150.259995,587900,140.381454
"2014-10-23",151.360001,155.419998,151.220001,153.910004,815200,143.791504
"2014-10-24",154.970001,155.490005,153.399994,155.149994,464500,144.949905
"2014-10-27",155.169998,155.610001,154.169998,154.809998,596800,144.632294
"2014-10-28",155.360001,156.350006,154.869995,156.169998,409600,145.902878
"2014-10-29",155.699997,156.199997,154.119995,155,511200,144.809769
"2014-10-30",156.600006,161.350006,156.300003,161.330002,1206400,150.723648
"2014-10-31",163.630005,163.630005,160.850006,161.449997,836500,150.835739
"2014-11-03",160.589996,161.149994,159.229996,159.949997,884500,149.434357
"2014-11-04",159.490005,160.289993,159.229996,159.850006,571100,149.340942
"2014-11-05",160.050003,160.490005,158.300003,158.5,876500,148.079712
"2014-11-06",160.779999,160.850006,145.410004,152.490005,4923900,142.464828
"2014-11-07",153.139999,155.889999,152.619995,155.770004,1927100,145.52916
"2014-11-10",155.100006,156.559998,153.889999,156.559998,1510600,146.267227
"2014-11-11",156.179993,157.320007,155.259995,155.440002,1083800,145.220886
"2014-11-12",154.770004,155.039993,153.850006,154.869995,1399900,144.688339
"2014-11-13",154.720001,156.009995,154.270004,155.529999,688000,145.304977
"2014-11-14",155.059998,155.470001,153.770004,154.460007,764800,144.305298
"2014-11-17",153.050003,155.559998,152.970001,153.309998,1017800,143.230927
"2014-11-18",152.899994,160.160004,152.880005,159.940002,1347700,149.425079
"2014-11-19",160.179993,160.399994,158.339996,158.809998,620300,148.369308
"2014-11-20",154.570007,157.960007,154,154.270004,1515800,144.127823
"2014-11-21",153.300003,155.449997,152.610001,154.5,3125600,144.342697
"2014-11-24",154.710007,158.240005,154.559998,156.889999,876700,146.575546
"2014-11-25",157.289993,157.820007,155.839996,156.470001,1199400,146.281021
"2014-11-26",156.949997,159.350006,156.720001,159.220001,782200,148.85199
"2014-11-28",159.509995,160.889999,159.199997,160.190002,471900,149.758835
"2014-12-01",160.429993,160.479996,158.089996,158.190002,678900,147.889069
"2014-12-02",159.660004,159.889999,157.660004,158.009995,964400,147.720764
"2014-12-03",157.710007,159.660004,157.009995,159.580002,580100,149.188507
"2014-12-04",159.279999,159.539993,157.259995,159.029999,689400,148.674332
"2014-12-05",160.220001,160.220001,156.660004,157.130005,674100,146.898071
"2014-12-08",156.020004,158.619995,156.020004,158.229996,912900,147.926453
"2014-12-09",157.589996,159.199997,155.940002,159.119995,657500,148.758453
"2014-12-10",158.419998,159.389999,157.300003,157.389999,800800,147.141129
"2014-12-11",156.929993,159.5,156.199997,156.539993,658200,146.346497
"2014-12-12",155.509995,156.919998,153.410004,153.410004,684900,143.420288
"2014-12-15",153.220001,155.25,151.710007,154.199997,959500,144.158859
"2014-12-16",153.869995,156.460007,153.619995,153.770004,769200,143.756866
"2014-12-17",154.75,159.440002,154.550003,159.149994,1426600,148.78656
"2014-12-18",158.460007,164.919998,158.389999,164.850006,1615500,154.115341
"2014-12-19",166.020004,171.570007,166.020004,168.139999,3290600,157.191147
"2014-12-22",168.830002,169.399994,167.440002,168.759995,583100,157.770782
"2014-12-23",168.419998,169.210007,162.089996,164.149994,919100,153.460922
"2014-12-24",163.839996,167.25,163.839996,166.110001,303100,155.29332
"2014-12-26",166.360001,166.649994,165.240005,165.960007,231400,155.153122
"2014-12-29",165.190002,168.25,165.100006,167.699997,382100,156.779785
"2014-12-30",166.649994,167.809998,166.229996,167.039993,483300,156.16275
"2014-12-31",167.710007,168.940002,166.960007,167.160004,540900,156.274948
"2015-01-02",165.990005,167.339996,165.169998,166.630005,710700,155.77948
"2015-01-05",165.059998,166.710007,164.289993,164.910004,725500,154.171478
"2015-01-06",164.380005,166.350006,161.970001,164.600006,878500,153.881653
"2015-01-07",165.110001,168.800003,164.5,167.350006,851300,156.452606
"2015-01-08",169.050003,171.5,168.960007,171.169998,1117200,160.023834
"2015-01-09",172,172,169.169998,169.75,399800,158.696274
"2015-01-12",170.889999,171.449997,168.210007,169.320007,489800,158.294296
"2015-01-13",170.589996,171.110001,161.580002,163.789993,1488100,153.12439
"2015-01-14",163.210007,164.869995,162.119995,162.690002,920300,152.096054
"2015-01-15",163.089996,163.860001,158.330002,158.509995,934000,148.188202
"2015-01-16",157.949997,160.550003,157.690002,160.520004,767900,150.067322
"2015-01-20",161.350006,162.330002,159.119995,161.970001,562200,151.422928
"2015-01-21",162.619995,162.619995,158.380005,158.889999,689900,148.543472
"2015-01-22",158.589996,158.949997,152.710007,156.210007,1613100,146.038025
"2015-01-23",156.460007,158.669998,156.149994,157,636800,146.776581
"2015-01-26",156.559998,157.619995,155.160004,157.529999,895000,147.272034
"2015-01-27",157.110001,157.589996,155.779999,156.009995,474800,145.851013
"2015-01-28",156.910004,157.759995,153.080002,153.509995,631200,143.513809
"2015-01-29",153.910004,154.429993,151.429993,154,1023200,143.971893
"2015-01-30",152.880005,153.770004,151.389999,151.740005,1138800,141.859039
"2015-02-02",151.880005,152.649994,150.850006,152.399994,1104200,142.476074
"2015-02-03",152.399994,153.25,149.759995,151.339996,1357900,141.485092
"2015-02-04",151.660004,151.949997,150.729996,151.479996,1528800,141.615982
"2015-02-05",151.710007,157.649994,150.509995,155.029999,1627600,144.934799
"2015-02-06",155.470001,155.470001,148,150.330002,1479500,140.540909
"2015-02-09",149.559998,150.490005,147.770004,147.850006,1173800,138.222366
"2015-02-10",149.110001,150.389999,148.479996,149.960007,813000,140.194962
"2015-02-11",150.449997,150.460007,147.210007,147.770004,1023300,138.147568
"2015-02-12",148.279999,151.240005,147.820007,150.679993,1272900,140.868088
"2015-02-13",150.520004,151.389999,150.199997,150.899994,1012400,141.073746
"2015-02-17",152.350006,152.649994,151,151.899994,1176600,142.008636
"2015-02-18",152.259995,152.259995,150.190002,150.600006,869600,140.793274
"2015-02-19",151.300003,152.029999,151.059998,151.589996,841700,141.718842
"2015-02-20",151.100006,151.809998,149.529999,151.369995,934000,141.513092
"2015-02-23",152.220001,152.649994,151.179993,152.050003,1684100,142.14888
"2015-02-24",152.210007,153.75,151.899994,153.479996,847900,143.485764
"2015-02-25",153.740005,154.039993,151.300003,152.729996,865400,142.90097
"2015-02-26",153.220001,155.289993,152.580002,155.25,864600,145.258835
"2015-02-27",155.130005,155.949997,153.699997,154.470001,1312000,144.528992
"2015-03-02",154.470001,158.169998,154.470001,157.550003,1184600,147.410782
"2015-03-03",157.550003,157.550003,153.690002,156.220001,1410100,146.166351
"2015-03-04",155.539993,158.080002,154.320007,158,1014800,147.831818
"2015-03-05",158.570007,160.320007,157.809998,160,872100,149.70311
"2015-03-06",159.429993,160.729996,156.570007,156.830002,865500,146.737137
"2015-03-09",157.679993,160.5,157.059998,160.149994,705700,149.843445
"2015-03-10",159.479996,160.580002,158.839996,158.940002,834500,148.711349
"2015-03-11",159.539993,161.5,158.570007,161.25,1209700,150.872665
"2015-03-12",162.119995,166.610001,161.880005,166.479996,973100,155.766098
"2015-03-13",166.490005,167.899994,164.070007,166.419998,1024800,155.709946
"2015-03-16",167.419998,171.899994,167.419998,171.770004,1354700,160.715637
"2015-03-17",170.699997,172.559998,169.490005,172.479996,1018200,161.379959
"2015-03-18",171.360001,174.649994,170.889999,173.699997,1082600,162.521469
"2015-03-19",173.320007,173.320007,168.149994,170.369995,1989400,159.405731
"2015-03-20",170.889999,173.710007,170.889999,172.869995,1799600,161.744873
"2015-03-23",169.839996,169.839996,165.75,166.369995,1492300,155.663193
"2015-03-24",167.190002,168.360001,165.800003,165.919998,951500,155.242126
"2015-03-25",167.160004,168.149994,162.910004,163.009995,741200,152.51944
"2015-03-26",163.509995,166.229996,162.339996,164.320007,791000,153.745132
"2015-03-27",164.5,166.360001,163.630005,165.970001,677400,155.28891
"2015-03-30",167.639999,168.75,165.339996,168.259995,981400,157.431534
"2015-03-31",167.679993,167.75,165.550003,165.550003,606200,154.89592
"2015-04-01",166.259995,166.389999,162.160004,163.990005,1138200,153.436356
"2015-04-02",165.009995,166.809998,163.410004,163.729996,850900,153.193069
"2015-04-06",162.550003,166.009995,161.860001,165,861100,154.381317
"2015-04-07",165.029999,166.490005,163.979996,164.710007,522200,154.110001
"2015-04-08",164.699997,215.729996,164.630005,195,17687300,182.450668
"2015-04-09",195.259995,200.119995,191.830002,198.699997,7320500,185.912567
"2015-04-10",198.5,200.690002,197.550003,198.550003,3530700,185.772232
"2015-04-13",199,203.740005,198.440002,201.880005,2021000,188.887909
"2015-04-14",200.820007,204.899994,200.179993,203.690002,1810000,190.581436
"2015-04-15",203.270004,205.690002,202.539993,203.210007,1285000,190.132324
"2015-04-16",202.479996,203.130005,199,199,1787200,186.193253
"2015-04-17",196.860001,200.369995,189.630005,198.979996,5846300,186.17453
"2015-04-20",197.869995,199.910004,195.860001,198.080002,1923500,185.332458
"2015-04-21",195.199997,197,192.350006,192.820007,5959100,180.410965
"2015-04-22",195,202.270004,194.860001,201.5,4779900,188.532364
"2015-04-23",199.619995,202.119995,199.529999,201.630005,1857900,188.653992
"2015-04-24",201.529999,205.720001,192.889999,192.889999,8218300,180.47641
"2015-04-27",193.860001,195.789993,187.960007,188.279999,3855700,176.163116
"2015-04-28",188.539993,190.470001,185.570007,186.389999,3693200,174.394745
"2015-04-29",190.080002,192.190002,184.630005,184.740005,6209400,172.850952
"2015-04-30",184.979996,185.770004,181.419998,183.279999,2972400,171.484879
"2015-05-01",186.800003,186.860001,182.649994,186.259995,2135500,174.273148
"2015-05-04",186.279999,189.639999,185.339996,187.940002,1456300,175.845001
"2015-05-05",187.910004,189.100006,186.479996,188.130005,1367700,176.022812
"2015-05-06",188.300003,190.080002,187.619995,189.869995,1336100,177.650818
"2015-05-07",189.869995,195,189.820007,191,2536700,178.708069
"2015-05-08",190.710007,195,190.710007,192.600006,1310900,180.205139
"2015-05-11",193.929993,194.050003,191.839996,193.580002,898800,181.12204
"2015-05-12",191.960007,195,191.960007,194.259995,1058100,181.75827
"2015-05-13",194.210007,195,193.110001,193.789993,584000,181.318527
"2015-05-14",194.410004,194.789993,193.25,194.149994,683900,181.65535
"2015-05-15",193.259995,194.570007,192.649994,194.5,850600,181.982834
"2015-05-18",193.899994,200.960007,193.289993,198.369995,2045100,185.60379
"2015-05-19",199.809998,199.809998,197.119995,197.679993,597200,184.958176
"2015-05-20",197.850006,198.770004,196.940002,197.539993,541300,184.827209
"2015-05-21",197.580002,199.740005,195.729996,198.259995,1017900,185.50087
"2015-05-22",198.300003,199.729996,197.210007,198.470001,771500,185.697372
"2015-05-26",197.199997,199.009995,195.320007,195.75,946400,183.15242
"2015-05-27",195.789993,196.369995,193.600006,194.5,1010800,182.099136
"2015-05-28",192.229996,194.910004,192.229996,193.960007,856600,181.593582
"2015-05-29",195,195,190.220001,190.300003,1612300,178.166901
"2015-06-01",191.699997,195.229996,191.509995,192.990005,1212600,180.685379
"2015-06-02",193.050003,195.729996,191.910004,194.309998,1046200,181.921219
"2015-06-03",194.460007,196.550003,192.089996,195.880005,936600,183.391129
"2015-06-04",195.75,196.550003,192.399994,192.880005,1088400,180.582413
"2015-06-05",192.539993,192.869995,190.899994,191.259995,969000,179.065689
"2015-06-08",191.449997,191.759995,188.179993,188.929993,1104000,176.884232
"2015-06-09",188.869995,190.479996,188.009995,188.169998,1197200,176.172745
"2015-06-10",187.580002,188.779999,186.830002,188,990800,176.013519
"2015-06-11",187.210007,189.339996,186.399994,186.910004,1026500,174.993073
"2015-06-12",185.809998,186.800003,184.119995,184.570007,1235500,172.802261
"2015-06-15",183.350006,186.339996,182.910004,183.300003,1121400,171.613205
"2015-06-16",187.119995,192.050003,186.440002,191.25,2242900,179.056335
"2015-06-17",190.389999,190.800003,188.039993,188.330002,859800,176.32251
"2015-06-18",188.5,189.869995,188.240005,188.279999,756400,176.27565
"2015-06-19",188.089996,190,184.240005,185,3409400,173.204834
"2015-06-22",186.520004,186.759995,184.320007,184.869995,739200,173.08313
"2015-06-23",186.009995,190.669998,185.789993,189.389999,1138400,177.314926
"2015-06-24",189.639999,190.169998,188.059998,189.160004,946200,177.099594
"2015-06-25",190.460007,191.75,187.600006,189.210007,693500,177.146393
"2015-06-26",190.009995,190.679993,187.199997,190.550003,757100,178.401001
"2015-06-29",187.529999,188.289993,183.880005,184.139999,1025000,172.399658
"2015-06-30",186.259995,187.470001,183.960007,184.830002,927600,173.045624
"2015-07-01",185.740005,188.789993,184.289993,185.059998,1031300,173.261002
"2015-07-02",185.179993,186.850006,183.130005,183.679993,830900,171.968994
"2015-07-06",183.990005,188.559998,182.320007,185.660004,2001300,173.822754
"2015-07-07",185.320007,185.860001,181.210007,182.940002,1549800,171.276154
"2015-07-08",181.789993,182.910004,178.889999,180.320007,879600,168.823212
"2015-07-09",182.350006,182.539993,179.490005,180.009995,805600,168.53299
"2015-07-10",181.610001,182.110001,179,180.860001,999200,169.328781
"2015-07-13",182.699997,185,182.080002,184.020004,923600,172.287308
"2015-07-14",183.300003,187.399994,182.690002,186.190002,1026700,174.31897
"2015-07-15",186.199997,187.169998,183.880005,186.679993,914400,174.77771
"2015-07-16",187.5,187.5,185.190002,186.809998,966800,174.899414
"2015-07-17",186.649994,187.399994,184.270004,185.860001,920100,174.01001
"2015-07-20",185.949997,187.850006,184.279999,187.639999,452700,175.676514
"2015-07-21",187.380005,188.490005,185.190002,187.070007,450300,175.142868
"2015-07-22",186.949997,190.309998,185.929993,189.050003,796600,176.996582
"2015-07-23",191.610001,192.470001,187.259995,189.710007,870500,177.614532
"2015-07-24",187.440002,190.460007,185.380005,186.5,871400,174.609177
"2015-07-27",192,196.899994,191.710007,193.600006,5945000,181.2565
"2015-07-28",192.779999,193.5,187.839996,192.070007,2574200,179.824051
"2015-07-29",190.889999,194.5,190.460007,192.830002,1464700,180.535599
"2015-07-30",191.600006,193.210007,191.289993,191.429993,638500,179.224854
"2015-07-31",192.740005,193.789993,191,192.199997,586400,179.945755
"2015-08-03",192.199997,194.5,191.130005,192.5,667800,180.226624
"2015-08-04",191.690002,192.490005,187.759995,190.639999,1181400,178.485245
"2015-08-05",192.149994,192.460007,188.509995,189.649994,1147100,177.558365
"2015-08-06",189.940002,189.940002,180.399994,188.240005,2267900,176.238281
"2015-08-07",188.050003,190.289993,186.009995,190.210007,1024200,178.082672
"2015-08-10",191.309998,194.039993,190.669998,193.990005,768500,181.621674
"2015-08-11",192.690002,193.039993,190.179993,192.800003,1264800,180.507523
"2015-08-12",191.960007,192.070007,186.059998,186.059998,1534700,174.19725
"2015-08-13",187.929993,193.270004,187.520004,192.5,1854100,180.226624
"2015-08-14",190.399994,196.600006,188.949997,196,2929700,183.503494
"2015-08-17",195,197.830002,194.710007,197.059998,1641700,184.495895
"2015-08-18",196.470001,198.419998,194.960007,195.539993,795300,183.07283
"2015-08-19",194.309998,196.610001,194.309998,195.440002,964800,182.979187
"2015-08-20",194.850006,196.210007,192.610001,192.660004,8e+05,180.37645
"2015-08-21",191.059998,192,184.389999,186.889999,2816900,174.974335
"2015-08-24",172.679993,183,170.690002,178.5,2301700,167.119263
"2015-08-25",182.729996,184,177.270004,178,1820800,166.651108
"2015-08-26",180.610001,183.839996,176.740005,183.759995,1098200,172.164764
"2015-08-27",184.139999,188.339996,183.429993,188.190002,1131200,176.315262
"2015-08-28",190.089996,190.160004,183.910004,185.419998,1070200,173.720032
"2015-08-31",183.850006,186.240005,182.210007,182.970001,634800,171.424652
"2015-09-01",181.169998,182.350006,178.179993,179.460007,787100,168.136108
"2015-09-02",180.789993,181.589996,177.149994,181.589996,760200,170.131714
"2015-09-03",181.179993,182.199997,177.039993,177.949997,610500,166.721375
"2015-09-04",176.589996,180.270004,176.110001,178.800003,576600,167.517792
"2015-09-08",178.580002,183.139999,178.460007,180.649994,689700,169.251022
"2015-09-09",181.259995,182.509995,176.660004,177.070007,710600,165.896973
"2015-09-10",176.770004,179.610001,175.779999,178.169998,947800,166.927505
"2015-09-11",177.119995,179.809998,176.5,179.669998,655600,168.33287
"2015-09-14",179.839996,181.940002,176.5,181.259995,568100,169.822525
"2015-09-15",182,184.770004,180.369995,183.460007,725500,171.883682
"2015-09-16",182.919998,183.639999,178.770004,182.389999,946800,170.881241
"2015-09-17",180.5,183.570007,180.380005,181.080002,1180000,169.653915
"2015-09-18",179.770004,180.919998,178.240005,178.570007,1365600,167.302246
"2015-09-21",177.789993,178.570007,172.410004,174.830002,1037000,163.798294
"2015-09-22",171.570007,173.529999,169.559998,171.970001,831700,161.118729
"2015-09-23",171.759995,173.479996,170.029999,170.869995,520300,160.088135
"2015-09-24",170.139999,170.139999,166.559998,169.259995,1036800,158.579727
"2015-09-25",170.5,170.729996,158.350006,160.899994,1452200,150.747238
"2015-09-28",159.289993,159.470001,150.639999,152.570007,2745200,142.942902
"2015-09-29",154.440002,162.690002,150.820007,154.899994,2341600,145.125839
"2015-09-30",156.149994,157.940002,152.889999,157.270004,1514200,147.346313
"2015-10-01",159.020004,159.5,152.690002,156.369995,1530500,146.503082
"2015-10-02",154.800003,160.850006,153.339996,160.729996,1513700,150.587982
"2015-10-05",161.919998,162.649994,160.259995,161.830002,1248600,151.61853
"2015-10-06",161.539993,162.399994,157.270004,159.710007,799300,149.632355
"2015-10-07",159.839996,159.919998,153.199997,156.119995,1836100,146.26886
"2015-10-08",155.770004,158.869995,154.089996,158.339996,579300,148.348816
"2015-10-09",158.360001,161.600006,157.470001,160.600006,1004000,150.466202
"2015-10-12",162.139999,162.589996,160.039993,161.529999,367700,151.337479
"2015-10-13",159.729996,163.350006,157.589996,158.179993,817400,148.198883
"2015-10-14",159.559998,161.669998,158.050003,160.910004,1316200,150.756607
"2015-10-15",161.25,162.729996,159.660004,162.619995,801800,152.358734
"2015-10-16",163.869995,166.149994,162.759995,166.149994,1478700,155.665955
"2015-10-19",166.220001,166.5,163.440002,165.660004,1279400,155.206909
"2015-10-20",165.649994,165.690002,161.279999,162.610001,1161400,152.349319
"2015-10-21",162.399994,162.899994,151.050003,155.240005,2645300,145.444412
"2015-10-22",152.600006,153.949997,142.619995,147.679993,4178000,138.361465
"2015-10-23",149.309998,152.100006,147.600006,150.570007,1996900,141.069092
"2015-10-26",151.880005,155.850006,149.699997,154.270004,1764400,144.535568
"2015-10-27",155.339996,156.850006,154.75,156.25,1263200,146.390686
"2015-10-28",157.600006,162.149994,157.470001,160.440002,2436900,150.316254
"2015-10-29",163.369995,167.919998,162.399994,165.809998,2291300,155.347427
"2015-10-30",165.149994,165.880005,156.580002,157.740005,2122100,147.786682
"2015-11-02",160.160004,160.270004,157.259995,159.350006,1399000,149.295074
"2015-11-03",159.160004,162.759995,157.910004,159.740005,1682900,149.660446
"2015-11-04",161.169998,162.639999,159.570007,162.289993,1960600,152.0495
"2015-11-05",164.979996,165.289993,160.169998,160.5,1407400,150.372498
"2015-11-06",159.75,164.130005,157.600006,162.25,1417100,152.01207
"2015-11-09",160.220001,162.160004,157.509995,159.720001,2266200,149.641739
"2015-11-10",159.309998,163.509995,158.809998,163.029999,2191100,152.742813
"2015-11-11",163.789993,165.630005,160.860001,161.059998,2171800,150.897125
"2015-11-12",160.100006,165.179993,156.100006,156.550003,3523800,146.671722
"2015-11-13",140.539993,149.160004,140.399994,146.899994,27518200,137.630615
"2015-11-16",149.910004,152.25,147.330002,149,6785900,139.59816
"2015-11-17",149.139999,153.850006,148.899994,153.5,5267300,143.814163
"2015-11-18",154.589996,155.679993,152.270004,155.639999,3457600,145.819138
"2015-11-19",155.800003,155.800003,153.360001,154.630005,2273100,144.872879
"2015-11-20",154.789993,156.029999,153.809998,154.919998,2664800,145.144577
"2015-11-23",155.720001,155.789993,147.5,148.399994,2411300,139.036026
"2015-11-24",148.25,150.850006,146.25,150,2404500,140.653503
"2015-11-25",150.300003,151.139999,149.399994,150.630005,940000,141.244247
"2015-11-27",150.869995,151,149.770004,150.490005,354600,141.112991
"2015-11-30",151.029999,151.449997,149.009995,149.389999,1632900,140.081497
"2015-12-01",150.789993,150.880005,147.279999,149.210007,1180500,139.91272
"2015-12-02",149.449997,150.910004,147.529999,147.860001,1073100,138.646866
"2015-12-03",148.240005,148.529999,143.610001,145.589996,1486600,136.518311
"2015-12-04",145.990005,148.339996,145.050003,147.690002,1488000,138.487457
"2015-12-07",147.5,148.160004,145.610001,147.339996,1182900,138.159225
"2015-12-08",146.369995,149.190002,146.300003,148.389999,1412700,139.143845
"2015-12-09",148.460007,150.270004,147.690002,148.160004,1911300,138.928162
"2015-12-10",149.529999,149.649994,148.050003,148.889999,1270400,139.612625
"2015-12-11",147.990005,148.259995,145.649994,147.190002,867600,138.018585
"2015-12-14",148.330002,149.369995,146.820007,148.990005,1635700,139.706451
"2015-12-15",150.910004,150.949997,148.429993,149.309998,1655600,140.006531
"2015-12-16",149.270004,150.669998,146.199997,149.449997,1658700,140.137772
"2015-12-17",151.050003,151.649994,145.559998,146.259995,1492000,137.146545
"2015-12-18",146.149994,146.399994,144.259995,144.330002,1706500,135.336807
"2015-12-21",144.75,144.75,142.509995,144.279999,883300,135.289932
"2015-12-22",144.929993,146.130005,144.289993,145.270004,993900,136.218201
"2015-12-23",145.550003,148.330002,145.509995,147.699997,1178700,138.496841
"2015-12-24",148.210007,148.470001,147.509995,147.539993,280600,138.346771
"2015-12-28",147.779999,147.789993,144.800003,145.839996,650000,136.752701
"2015-12-29",146.5,146.990005,145.550003,146.589996,711500,137.455994
"2015-12-30",146.520004,146.990005,144.860001,145.240005,569800,136.190094
"2015-12-31",144.889999,145.649994,144.279999,144.699997,602900,135.683746
"2016-01-04",142.009995,143.419998,141.130005,142.5,1679400,133.62085
"2016-01-05",143.119995,145.600006,141.259995,142.679993,1170100,133.789627
"2016-01-06",141.210007,144.979996,141,144.279999,2507000,135.289932
"2016-01-07",142.300003,145.190002,142.100006,144.309998,1679600,135.318054
"2016-01-08",144.529999,145.009995,140.199997,140.690002,1487200,131.923599
"2016-01-11",146.210007,146.210007,138.740005,143.610001,2277700,134.661667
"2016-01-12",144.949997,147.350006,143.940002,146.570007,1615400,137.437225
"2016-01-13",147.369995,147.660004,142.520004,143.080002,1593400,134.164658
"2016-01-14",143.309998,146.690002,140.320007,145.410004,1812200,136.349503
"2016-01-15",141.910004,145.259995,141.339996,145.009995,1861000,135.974426
"2016-01-19",145.839996,147,144.240005,146.5,2492200,137.371613
"2016-01-20",144.600006,147.410004,140.740005,145.839996,3056900,136.752701
"2016-01-21",146.289993,147.919998,143.910004,146.789993,2850100,137.643555
"2016-01-22",147.679993,152.360001,147.429993,148.580002,3667200,139.322021
"2016-01-25",149.089996,151.179993,148.429993,149.059998,1807900,139.772079
"2016-01-26",149.589996,151.5,148.279999,148.940002,1756500,139.659576
"2016-01-27",148.139999,148.889999,143.039993,144.520004,1980100,135.514969
"2016-01-28",145.179993,145.410004,140.050003,143.229996,2246500,134.305344
"2016-01-29",143.630005,145.660004,142.639999,144.580002,1612600,135.571274
"2016-02-01",143.139999,144.270004,142.570007,143.699997,1437200,134.746078
"2016-02-02",142.830002,144.080002,141.619995,144.009995,1556400,135.036758
"2016-02-03",145.020004,146.289993,142.199997,145.679993,1008900,136.602722
"2016-02-04",145.419998,147.580002,142.25,144.110001,1069600,135.130508
"2016-02-05",142.759995,145.320007,142.279999,143.880005,1480300,134.914856
"2016-02-08",142.270004,142.460007,135.869995,137.820007,1778200,129.232498
"2016-02-09",136.910004,140.369995,136.320007,138.770004,1213200,130.123245
"2016-02-10",138.910004,139.649994,136.820007,137.460007,1133100,128.894897
"2016-02-11",136.600006,137.259995,133.229996,135.070007,1824300,126.653786
"2016-02-12",135.070007,138.919998,133.809998,138.600006,1577500,129.963837
"2016-02-16",139.289993,141.710007,138.509995,141.210007,1806900,132.411255
"2016-02-17",141.410004,146.160004,141.410004,145.169998,2175100,136.124466
"2016-02-18",134.949997,136.820007,128.660004,130.399994,7483400,122.274765
"2016-02-19",129.160004,130.199997,125.68,129.339996,4056600,121.280846
"2016-02-22",127.620003,128.610001,122.620003,124.080002,3703600,116.348595
"2016-02-23",123.959999,126.610001,123.699997,124.849998,2182600,117.070625
"2016-02-24",123.779999,127.309998,123.610001,126.260002,1456000,118.530411
"2016-02-25",126.660004,129.259995,125.360001,129.149994,1156900,121.243507
"2016-02-26",129.899994,130.710007,128.199997,129.229996,1632600,121.318588
"2016-02-29",128.710007,129.580002,126.160004,126.25,1392000,118.521004
"2016-03-01",127.07,127.139999,124.720001,126.209999,1434600,118.483482
"2016-03-02",126.190002,126.309998,123.849998,125.809998,1172000,118.107956
"2016-03-03",125.910004,126.790001,125.080002,126.419998,1489200,118.680634
"2016-03-04",126.300003,128.479996,125.019997,126.610001,1709700,118.858986
"2016-03-07",125.809998,129.419998,125.800003,129.080002,1657600,121.177757
"2016-03-08",128.919998,130.940002,128.600006,129.059998,1623600,121.159012
"2016-03-09",129.880005,131.520004,129.389999,131.410004,1065500,123.365135
"2016-03-10",132.160004,134.330002,131.279999,133.880005,1750000,125.683907
"2016-03-11",134.080002,136.440002,133.929993,136,1460700,127.674095
"2016-03-14",136.800003,140.649994,136.210007,140.139999,2380800,131.560699
"2016-03-15",139.339996,139.550003,132.660004,134.369995,2716500,126.143898
"2016-03-16",134.339996,135.270004,132.389999,133.070007,1309600,124.923531
