"dates","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2014-07-16",48.959034,49.449295,48.710545,49.173943,2804532,42.981644
"2014-07-17",48.992611,48.992611,47.971794,48.065815,2606792,42.01305
"2014-07-18",48.15984,48.670246,48.052383,48.609806,2779814,42.488544
"2014-07-21",48.482204,49.026192,48.30759,48.757553,1465921,42.61768
"2014-07-22",49.039623,49.140362,48.576225,48.636669,1907260,42.512024
"2014-07-23",48.522499,48.629951,48.146408,48.247147,1209515,42.346973
"2014-07-24",48.193417,48.55608,48.10611,48.206848,1787545,42.311604
"2014-07-25",48.119541,48.663532,48.085964,48.535931,1139978,42.600452
"2014-07-28",48.475487,48.482204,47.824043,48.220284,1024730,42.323399
"2014-07-29",48.146408,48.361317,46.977837,46.984554,1658002,41.238785
"2014-07-30",47.125587,47.206181,46.427132,46.736065,3092057,41.020676
"2014-07-31",44.32505,45.117531,42.706512,43.028877,11069375,37.76685
"2014-08-01",42.666218,43.24379,42.249832,42.746811,6635729,37.519276
"2014-08-04",42.813969,43.942242,42.753525,43.707188,4707027,38.362209
"2014-08-05",43.498993,44.110142,43.270653,43.458698,3482473,38.144115
"2014-08-06",42.874413,43.962391,42.874413,43.707188,2954623,38.362209
"2014-08-07",44.002686,44.815311,43.995972,44.694427,3554094,39.228722
"2014-08-08",44.660847,45.124245,44.378777,45.097382,3030711,39.582401
"2014-08-11",45.533916,46.165211,45.513767,45.910007,2777878,40.295643
"2014-08-12",45.668236,46.4137,45.668236,45.970451,1882096,40.348698
"2014-08-13",46.192074,46.400269,45.90329,46.024178,1892370,40.395855
"2014-08-14",46.171928,46.366688,45.896576,46.004028,1919619,40.378166
"2014-08-15",46.245804,46.245804,45.177971,45.627937,3333127,40.048073
"2014-08-18",45.950302,46.749496,45.950302,46.601746,2126590,40.902794
"2014-08-19",46.675621,47.145737,46.662189,46.897247,2008661,41.162148
"2014-08-20",46.803223,47.313633,46.803223,47.018131,2113040,41.268261
"2014-08-21",47.139019,47.233044,46.823372,47.024849,1430482,41.274143
"2014-08-22",46.830086,46.984554,46.447281,46.608463,2118698,40.908688
"2014-08-25",46.80994,47.219608,46.668903,46.937542,1165887,41.197521
"2014-08-26",47.024849,47.226326,46.104767,46.131634,2006725,40.490173
"2014-08-27",46.232372,46.420418,45.963734,46.098053,1454306,40.46069
"2014-08-28",45.862995,46.124916,45.587643,46.010746,1028303,40.38406
"2014-08-29",46.07119,46.091335,45.406315,45.715244,1907409,40.124699
"2014-09-02",45.721962,45.836132,45.211552,45.460041,3325086,39.900703
"2014-09-03",45.76897,45.836132,45.110813,45.366016,1394895,39.81818
"2014-09-04",45.59436,45.715244,44.936199,45.003357,2135226,39.49987
"2014-09-05",45.043652,45.238415,44.506378,45.211552,2601879,39.682613
"2014-09-08",45.08395,45.332439,44.775017,44.942917,1675870,39.446827
"2014-09-09",44.996643,45.379448,44.828743,45.211552,8503828,39.682613
"2014-09-10",45.151108,45.42646,44.781734,45.124245,1932275,39.605972
"2014-09-11",44.996643,45.627937,44.875755,45.527199,1631944,39.959652
"2014-09-12",45.567493,45.607792,45.171257,45.258564,1467261,39.723866
"2014-09-15",45.137676,45.533916,44.91605,45.218266,1317914,39.688484
"2014-09-16",45.08395,45.406315,44.842175,45.238415,1294537,39.706184
"2014-09-17",45.332439,45.695099,45.077232,45.238415,1560770,39.706184
"2014-09-18",45.480186,45.634655,45.245132,45.460041,1121366,39.900703
"2014-09-19",45.742107,45.869713,45.251846,45.601074,2738569,40.024498
"2014-09-22",45.406315,45.453323,44.882469,45.043652,3210582,39.535229
"2014-09-23",44.768299,45.130959,44.660847,44.869041,2414265,39.381985
"2014-09-24",44.721291,45.224983,44.486233,45.184689,1988113,39.659023
"2014-09-25",45.151108,45.151108,44.85561,44.85561,3296497,39.370193
"2014-09-26",44.848892,45.406315,44.647415,45.271996,2563760,39.735657
"2014-09-29",44.788448,44.788448,44.09671,44.43922,2644762,39.004715
"2014-09-30",44.513096,44.647415,43.888515,43.98254,3866486,38.603897
"2014-10-01",43.922096,44.116856,43.317661,43.391537,3903116,38.085159
"2014-10-02",43.263935,43.5863,43.116184,43.425117,3380477,38.114632
"2014-10-03",43.760914,43.834789,43.384823,43.747482,1912621,38.397575
"2014-10-06",43.915379,44.257893,43.740765,43.881802,1184053,38.515469
"2014-10-07",43.418404,43.70047,42.881126,42.881126,1812858,37.637173
"2014-10-08",42.934856,43.619881,42.558765,43.572868,2648484,38.24432
"2014-10-09",43.451981,43.478844,42.061787,42.122231,2323436,36.971085
"2014-10-10",42.08865,42.390865,41.490932,41.739422,3284585,36.635094
"2014-10-13",42.061787,42.25655,41.134991,41.175285,3638669,36.139927
"2014-10-14",41.336468,42.189388,41.222298,41.511082,3127049,36.434673
"2014-10-15",40.819344,41.584957,39.684353,40.866352,4998126,35.868778
"2014-10-16",40.120888,41.806583,40.120888,41.511082,4958370,36.434673
"2014-10-17",41.927467,43.028877,41.900604,42.807255,4209701,37.572334
"2014-10-20",42.679649,43.310947,42.59906,43.136333,3917261,37.861168
"2014-10-21",44.251175,44.640697,43.5863,43.653458,5225199,38.315056
"2014-10-22",43.680321,44.304901,43.404968,43.425117,3554839,38.291363
"2014-10-23",43.942242,45.023506,43.942242,44.560108,2361554,39.292171
"2014-10-24",44.593685,45.050369,44.372063,44.949631,1504932,39.635651
"2014-10-27",44.714573,44.848892,44.224312,44.358631,2390292,39.114521
"2014-10-28",44.748154,45.218266,44.23103,45.218266,2403395,39.872517
"2014-10-29",45.359303,45.359303,44.445938,44.895905,1207579,39.588272
"2014-10-30",44.660847,45.191402,44.445938,45.124245,1064635,39.789619
"2014-10-31",45.721962,45.78912,44.869041,45.030224,2170515,39.706711
"2014-11-03",45.164539,45.292141,44.633984,44.815311,1730069,39.517223
"2014-11-04",44.815311,44.815311,44.063129,44.43922,2117358,39.185574
"2014-11-05",44.862324,45.157825,44.385494,45.104095,1277711,39.771851
"2014-11-06",45.19812,45.6548,44.969776,45.587643,1560174,40.198242
"2014-11-07",45.621223,45.735394,45.406315,45.721962,1130449,40.316681
"2014-11-10",45.742107,46.004028,45.59436,45.862995,1025325,40.441032
"2014-11-11",45.836132,46.004028,45.480186,45.748825,1048554,40.340363
"2014-11-12",45.533916,46.010746,45.352585,45.963734,1118835,40.529865
"2014-11-13",45.923439,46.286098,45.688381,45.983883,3289797,40.547634
"2014-11-14",45.76897,46.433849,45.70853,46.111485,2753757,40.660152
"2014-11-17",46.218941,46.548019,45.795837,46.339825,1729622,40.861488
"2014-11-18",46.306248,46.474144,45.943584,46.010746,1542157,40.57132
"2014-11-19",45.936871,45.936871,45.050369,45.42646,1826705,40.056103
"2014-11-20",45.184689,45.601074,45.036938,45.533916,1062699,40.15086
"2014-11-21",46.171928,46.373405,45.883144,46.051041,1028750,40.606846
"2014-11-24",46.218941,46.353256,45.963734,46.218941,1308384,40.754902
"2014-11-25",46.339825,46.588314,46.292812,46.393555,1666191,40.908875
"2014-11-26",46.474144,46.474144,45.641369,45.688381,1013116,40.287064
"2014-11-28",45.433178,45.433178,43.22364,43.458698,1958482,38.320984
"2014-12-01",43.035595,43.035595,41.551376,42.142376,5080915,37.160282
"2014-12-02",41.95433,42.25655,41.309605,42.182674,4543981,37.19582
"2014-12-03",42.31699,43.324379,42.122231,43.257221,2130015,38.143318
"2014-12-04",43.290798,43.364674,42.901276,43.10947,1416039,38.013042
"2014-12-05",42.478172,42.94157,42.323708,42.451309,1614225,37.432682
"2014-12-08",42.437878,42.437878,41.134991,41.255875,1598442,36.378571
"2014-12-09",40.732037,42.169243,40.64473,42.142376,2089960,37.160282
"2014-12-10",42.108799,42.108799,40.812626,40.846207,2874217,36.017334
"2014-12-11",40.993958,41.766285,40.846207,41.208866,2058543,36.337124
"2014-12-12",40.718601,41.10141,40.302216,40.308933,1871375,35.543583
"2014-12-15",40.376091,40.658161,39.946274,40.188046,1964736,35.436981
"2014-12-16",40.073875,41.470787,40.073875,40.940228,3222196,36.100243
"2014-12-17",41.047684,42.834118,40.973808,42.787106,4794878,37.728775
"2014-12-18",43.485561,43.734051,42.283413,43.680321,3822710,38.516392
"2014-12-19",43.828072,44.795166,43.626595,44.734722,4375427,39.446144
"2014-12-22",44.445938,44.949631,44.271324,44.902618,1824174,39.594193
"2014-12-23",45.171257,45.500336,44.956348,45.050369,1383281,39.724483
"2014-12-24",45.090664,45.231701,44.895905,44.989925,546165,39.671181
"2014-12-26",45.137676,45.278709,44.956348,45.077232,592622,39.748173
"2014-12-29",45.077232,45.325722,44.956348,45.164539,1100967,39.82515
"2014-12-30",45.245132,45.245132,44.869041,45.08395,1232892,39.754089
"2014-12-31",45.010075,45.319008,44.533245,44.607121,1531437,39.333633
"2015-01-02",44.848892,45.124245,44.499664,44.781734,2338921,39.487606
"2015-01-05",44.499664,44.499664,42.813969,42.955002,2597263,37.876827
"2015-01-06",43.129616,43.458698,42.095367,42.585629,2915611,37.551132
"2015-01-07",42.981869,43.116184,42.525185,42.907993,1762380,37.835381
"2015-01-08",43.042309,44.029549,43.008732,44.022835,2290529,38.818424
"2015-01-09",44.116856,44.163868,43.653458,43.734051,2051693,38.563774
"2015-01-12",43.512424,43.794495,43.069176,43.404968,2093534,38.273602
"2015-01-13",43.760914,44.217594,42.860981,43.653458,3038602,38.492714
"2015-01-14",42.894562,43.989254,42.894562,43.861652,3329106,38.676292
"2015-01-15",44.184017,44.701141,43.572868,43.626595,3308707,38.469021
"2015-01-16",43.593014,43.687038,42.71323,43.30423,4222655,38.184772
"2015-01-20",43.532574,43.693752,42.9953,43.539288,2509710,38.392044
"2015-01-21",43.425117,44.674278,43.425117,44.533245,2178705,39.26849
"2015-01-22",44.445938,44.808598,43.861652,44.533245,2908315,39.26849
"2015-01-23",44.298187,44.466084,42.867695,43.149765,3357546,38.048561
"2015-01-26",43.22364,43.404968,42.753525,42.968433,1949548,37.888676
"2015-01-27",42.337139,42.787106,41.665546,42.108799,2495117,37.130661
"2015-01-28",42.08865,42.310276,41.175285,41.208866,2432282,36.523525
"2015-01-29",41.155136,42.048355,40.785763,41.887173,3944063,37.124706
"2015-01-30",41.618538,41.806583,41.074547,41.511082,3480835,36.791374
"2015-02-02",41.86031,43.176628,41.766285,43.169914,3411448,38.261608
"2015-02-03",42.834118,44.378777,42.834118,44.116856,3434379,39.100887
"2015-02-04",43.391537,43.465412,42.451309,42.666218,3290392,37.815182
"2015-02-05",42.907993,42.981869,42.619209,42.948288,1899815,38.065182
"2015-02-06",43.07589,43.337811,42.921425,43.196777,2964003,38.285416
"2015-02-09",43.122902,44.029549,43.122902,43.969109,2243774,38.969936
"2015-02-10",44.271324,44.486233,43.19006,43.687038,2430793,38.719944
"2015-02-11",43.505711,43.81464,43.176628,43.411686,1297217,38.475891
"2015-02-12",43.747482,44.204163,43.626595,44.177299,1469643,39.154457
"2015-02-13",43.532574,45.130959,43.418404,44.909336,2295591,39.803257
"2015-02-17",44.822029,45.117531,44.29147,45.036938,1647876,39.916363
"2015-02-18",45.130959,45.614506,44.795166,44.902618,1630157,39.797306
"2015-02-19",44.680992,45.14439,44.539959,44.963062,1257014,39.850876
"2015-02-20",44.91605,45.829414,44.519814,45.688381,1747342,40.493732
"2015-02-23",45.668236,45.735394,44.680992,44.963062,1320445,39.850876
"2015-02-24",44.895905,45.554062,44.80188,45.419746,1185244,40.25565
"2015-02-25",45.386166,45.668236,45.110813,45.359303,1017732,40.202072
"2015-02-26",45.278709,45.513767,44.922768,45.224983,1288432,40.083019
"2015-02-27",45.218266,45.413029,44.560108,44.640697,1793798,39.565163
"2015-03-02",44.640697,44.815311,44.271324,44.466084,1699396,39.410416
"2015-03-03",44.15715,44.479515,44.083279,44.237743,1635518,39.208031
"2015-03-04",44.022835,44.063129,43.069176,43.24379,2226353,38.327087
"2015-03-05",43.331097,43.552719,43.149765,43.519138,1344120,38.571114
"2015-03-06",43.069176,43.512424,42.417728,42.585629,1563897,37.743752
"2015-03-09",42.585629,43.196777,42.337139,43.149765,2000025,38.243744
"2015-03-10",42.666218,42.921425,42.175957,42.216251,1464878,37.416374
"2015-03-11",42.31699,42.350571,41.652115,41.97448,1588316,37.202091
"2015-03-12",42.243114,43.230354,42.115513,43.10947,1943741,38.208038
"2015-03-13",42.975151,42.975151,42.397583,42.820686,1747490,37.952084
"2015-03-16",42.968433,43.411686,42.605778,43.310947,2028018,38.386608
"2015-03-17",43.069176,43.613163,42.94157,43.391537,2343090,38.458035
"2015-03-18",43.089321,44.788448,42.592342,44.365345,3484856,39.321125
"2015-03-19",43.98254,43.989254,42.753525,43.237072,2657716,38.321133
"2015-03-20",43.277367,43.546005,43.008732,43.411686,5112630,38.475891
"2015-03-23",43.378105,43.478844,43.002014,43.042309,1409934,38.148506
"2015-03-24",43.002014,43.203491,42.733379,43.122902,1107518,38.21994
"2015-03-25",43.149765,43.210209,42.189388,42.189388,1101562,37.392567
"2015-03-26",41.84016,42.478172,41.833447,42.216251,1883883,37.416374
"2015-03-27",42.081936,42.081936,41.678978,41.900604,1523098,37.13662
"2015-03-30",42.108799,42.719948,42.108799,42.666218,1139085,37.815182
"2015-03-31",42.444595,42.444595,41.84016,42.236401,1763423,37.434227
"2015-04-01",42.115513,42.632641,41.625252,42.303558,1683315,37.493755
"2015-04-02",42.243114,43.149765,42.068501,42.760242,1958333,37.898525
"2015-04-06",42.578911,44.674278,42.498322,44.116856,2979638,39.100887
"2015-04-07",44.016117,44.110142,43.250504,43.290798,1115410,38.368744
"2015-04-08",41.087978,42.189388,40.893215,41.779716,5594769,37.029484
"2015-04-09",41.631969,42.001343,41.343182,41.86031,1416486,37.100895
"2015-04-10",42.028206,42.249832,41.591671,42.081936,1140425,37.297333
"2015-04-13",41.61182,42.303558,41.605103,42.021492,1850380,37.243759
"2015-04-14",41.981194,42.881126,41.813297,42.807255,1969351,37.940186
"2015-04-15",42.975151,43.828072,42.740093,43.572868,2198955,38.618748
"2015-04-16",43.438549,43.660175,43.136333,43.411686,1349481,38.475891
"2015-04-17",42.96172,43.028877,42.491604,42.706512,1760594,37.850899
"2015-04-20",42.988583,43.24379,42.605778,42.988583,2015362,38.100883
"2015-04-21",42.25655,42.303558,41.296173,41.484219,6335844,36.767567
"2015-04-22",41.175285,41.175285,40.241772,40.638012,4728320,36.205139
"2015-04-23",40.664875,41.423775,40.470116,41.168571,3060342,36.677818
"2015-04-24",41.074547,41.490932,41.020821,41.316319,10202479,36.809456
"2015-04-27",41.403625,42.243114,41.403625,41.97448,2553486,37.395817
"2015-04-28",41.820011,42.001343,41.551376,41.934185,1622266,37.359921
"2015-04-29",41.69241,42.377434,41.410343,42.08865,1721433,37.497524
"2015-04-30",41.806583,42.182674,41.490932,41.739422,2430346,37.186398
"2015-05-01",41.967766,42.216251,41.605103,41.72599,1695375,37.174438
"2015-05-04",41.846878,42.175957,41.645401,41.887173,1399958,37.318031
"2015-05-05",41.907318,42.565479,41.44392,41.504364,1035004,36.976982
"2015-05-06",41.84016,41.914036,41.276024,41.638683,1275329,37.096657
"2015-05-07",41.591671,41.652115,41.188717,41.605103,1178841,37.066738
"2015-05-08",42.055073,42.229683,41.672264,41.69241,1305853,37.144516
"2015-05-11",41.766285,42.102081,41.625252,41.74614,863769,37.192383
"2015-05-12",41.625252,42.20282,41.544662,42.08865,1048703,37.497524
"2015-05-13",42.222969,42.672935,42.068501,42.471458,1622861,37.838593
"2015-05-14",42.773674,43.317661,42.773674,43.196777,1361691,38.484791
"2015-05-15",43.196777,43.210209,42.746811,42.981869,1975605,38.29332
"2015-05-18",42.981869,43.149765,42.807255,42.981869,1282922,38.29332
"2015-05-19",43.05574,43.136333,42.787106,43.015446,1404425,38.323235
"2015-05-20",43.082607,43.284084,42.8274,43.10947,1592039,38.407001
"2015-05-21",43.216923,44.311619,43.122902,44.284756,2374657,39.45409
"2015-05-22",44.204163,44.204163,43.398254,43.666889,1889988,38.90361
"2015-05-26",43.532574,43.5863,42.854263,43.277367,2209825,38.556576
"2015-05-27",43.425117,43.546005,43.089321,43.411686,1976648,38.67625
"2015-05-28",43.149765,43.451981,43.035595,43.30423,906503,38.580517
"2015-05-29",43.116184,43.284084,42.887844,43.002014,2730528,38.311264
"2015-06-01",43.143047,43.210209,42.578911,42.639355,1503592,37.988171
"2015-06-02",42.444595,43.284084,42.384151,42.887844,1076547,38.209557
"2015-06-03",42.914707,43.270653,42.632641,42.766956,1010138,38.101852
"2015-06-04",42.471458,42.558765,41.672264,41.74614,1447606,37.192383
"2015-06-05",41.712559,41.914036,41.390194,41.89389,907694,37.324013
"2015-06-08",41.766285,41.887173,41.309605,41.329754,993014,36.821419
"2015-06-09",41.356613,41.766285,40.993958,41.114841,1627328,36.629955
"2015-06-10",41.410343,41.685696,41.208866,41.605103,1453860,37.066738
"2015-06-11",41.732708,41.806583,41.329754,41.766285,1098733,37.210331
"2015-06-12",41.685696,41.833447,41.484219,41.699127,1195518,37.150501
"2015-06-15",41.396912,41.470787,40.879784,41.014103,1274584,36.540211
"2015-06-16",40.926796,41.370049,40.732037,41.363331,867789,36.851334
"2015-06-17",41.390194,41.524513,40.826057,41.168571,1515504,36.677818
"2015-06-18",41.343182,41.605103,41.128273,41.457355,1364371,36.935112
"2015-06-19",41.302887,41.477501,41.121559,41.242447,1549305,36.743645
"2015-06-22",41.544662,41.779716,41.296173,41.739422,1768485,37.186398
"2015-06-23",41.72599,42.222969,41.645401,42.189388,1255674,37.587288
"2015-06-24",42.081936,42.968433,41.994629,42.847549,3262399,38.17366
"2015-06-25",42.800537,42.9953,42.431164,42.766956,4489782,38.101852
"2015-06-26",42.834118,42.955002,42.585629,42.813969,2595774,38.143734
"2015-06-29",42.390865,43.378105,42.31699,43.270653,5906267,38.550598
"2015-06-30",45.433178,46.581596,45.003357,46.171928,10094080,41.135403
"2015-07-01",46.353256,46.77636,45.889858,46.145065,3208051,41.111469
"2015-07-02",46.333111,46.393555,45.460041,45.627937,2087131,40.650749
"2015-07-06",45.097382,45.520485,44.190731,44.358631,3250487,39.519905
"2015-07-07",44.358631,44.680992,43.525856,44.633984,2581628,39.765209
"2015-07-08",44.298187,44.479515,43.619881,43.767628,1165291,38.99337
"2015-07-09",44.29147,44.452652,43.337811,43.351242,1534712,38.622402
"2015-07-10",43.801208,43.895233,42.901276,42.914707,2251368,38.233479
"2015-07-13",43.378105,43.821358,42.948288,43.767628,1396235,38.99337
"2015-07-14",43.767628,44.076561,43.713902,43.854935,959661,39.071148
"2015-07-15",43.727333,43.975822,42.59906,42.780392,2940626,38.113819
"2015-07-16",43.19006,43.398254,42.854263,43.237072,1437927,38.520695
"2015-07-17",43.102753,43.24379,42.578911,42.867695,1642516,38.191593
"2015-07-20",42.8274,43.196777,42.511753,43.035595,2752565,38.341187
"2015-07-21",41.638683,41.981194,40.792477,41.370049,4361281,36.857319
"2015-07-22",40.651443,41.296173,40.651443,41.040966,2651165,36.755074
"2015-07-23",40.993958,41.678978,40.866352,41.551376,2204316,37.212177
"2015-07-24",41.470787,41.544662,40.64473,40.859638,2214441,36.592682
"2015-07-27",40.517124,40.517124,39.133648,39.456013,4445410,35.33564
"2015-07-28",39.684353,39.959705,39.335125,39.926125,1758062,35.756657
"2015-07-29",39.959705,40.946945,39.88583,40.832775,1378665,36.568615
"2015-07-30",40.785763,40.87307,40.409672,40.792477,1182564,36.532528
"2015-07-31",41.000671,41.094692,40.591,40.839489,1983050,36.574642
"2015-08-03",40.73875,40.866352,40.188046,40.436535,1072973,36.213757
"2015-08-04",40.631294,40.7589,40.174614,40.241772,1295132,36.039337
"2015-08-05",40.779045,41.349899,40.557423,40.87307,1096202,36.60471
"2015-08-06",40.933514,41.141705,40.604431,40.946945,1232296,36.670868
"2015-08-07",40.933514,41.363331,40.852921,41.061115,1187180,36.773113
"2015-08-10",41.44392,41.940899,41.255875,41.887173,979464,37.512905
"2015-08-11",41.356613,41.551376,40.852921,41.034252,842476,36.749062
"2015-08-12",40.718601,41.282742,40.382809,41.161854,767282,36.863331
"2015-08-13",40.980522,41.719276,40.812626,41.10141,558971,36.809208
"2015-08-14",41.081264,41.450638,40.953659,41.417057,609597,37.091885
"2015-08-17",42.162525,42.619209,41.034252,42.041637,3119306,37.651241
"2015-08-18",41.793152,42.095367,41.430489,41.820011,1221873,37.452759
"2015-08-19",41.537945,41.618538,40.443253,40.805908,1223958,36.544556
"2015-08-20",40.51041,40.591,39.54332,39.556747,1349034,35.425838
"2015-08-21",39.26125,39.415714,38.287441,38.300873,1802137,34.301125
"2015-08-24",35.473473,37.871056,35.151108,36.702484,2548870,32.869652
"2015-08-25",37.488247,37.51511,35.567493,35.587643,2279808,31.871225
"2015-08-26",36.514439,36.548019,35.601074,36.447281,2861709,32.641106
"2015-08-27",37.0047,37.958363,36.843517,37.441235,2247348,33.531254
"2015-08-28",37.333782,37.830757,37.300201,37.588985,1439267,33.663567
"2015-08-31",37.501678,37.588985,36.863667,37.132305,1826407,33.254585
"2015-09-01",37.803894,37.803894,35.6548,35.923439,1840106,32.171967
"2015-09-02",36.380119,36.917393,35.473473,36.165211,1581914,32.388489
"2015-09-03",36.178642,36.715916,36.131634,36.420418,1196412,32.61705
"2015-09-04",35.829414,36.01746,35.554062,35.721962,957576,31.991535
"2015-09-08",36.480862,36.736065,35.950302,36.655472,1136256,32.827549
"2015-09-09",37.05843,37.259907,36.225655,36.319679,1310171,32.526825
"2015-09-10",36.29953,36.917393,35.76897,36.406986,1477833,32.605019
"2015-09-11",36.541302,36.92411,36.037609,36.541302,1622414,32.725307
"2015-09-14",36.467426,37.092007,35.84285,35.923439,1269819,32.171967
"2015-09-15",36.01746,36.554733,35.795837,36.292812,1903687,32.502766
"2015-09-16",36.427132,36.991268,36.272667,36.856953,975593,33.007988
"2015-09-17",36.729347,36.830086,35.648087,35.735394,2351280,32.003551
"2015-09-18",35.345871,35.345871,34.177299,34.251175,3257188,30.674337
"2015-09-21",34.3452,34.539959,33.821358,33.888515,3801417,30.349548
"2015-09-22",33.955673,34.466084,33.411686,34.432507,3002866,30.836733
"2015-09-23",34.526527,34.660847,33.901947,33.969109,2149818,30.421722
"2015-09-24",33.525856,34.45937,33.203491,34.298187,2553188,30.716434
"2015-09-25",34.620552,35.124245,34.566822,34.909336,2519686,31.263767
"2015-09-28",34.566822,34.808598,34.251175,34.432507,2627489,30.836733
"2015-09-29",34.674278,35.036938,33.922096,34.110142,1796479,30.548027
"2015-09-30",34.331764,34.519814,33.566151,34.278038,2898785,30.698391
"2015-10-01",34.304901,34.586971,33.129616,33.277367,3061831,29.802225
"2015-10-02",32.988583,34.486233,32.531902,34.486233,2255984,30.884848
"2015-10-05",34.869041,36.870384,34.842175,36.608463,3143726,32.785454
"2015-10-06",36.722633,37.461384,36.366688,36.507725,3077167,32.695236
"2015-10-07",36.69577,37.871056,36.01746,37.065144,4571975,33.194443
"2015-10-08",37.051712,38.650101,36.917393,38.636669,3381072,34.601856
"2015-10-09",38.515781,39.019478,38.085964,38.381462,2235734,34.373299
"2015-10-12",38.294155,38.535931,38.005371,38.200134,1638645,34.210911
"2015-10-13",37.877769,38.952316,37.662861,37.803894,2181385,33.856041
"2015-10-14",37.555405,37.555405,36.749496,37.259907,2377784,33.368866
"2015-10-15",37.374077,38.065815,36.75621,38.04567,2951049,34.072567
"2015-10-16",37.750168,37.750168,36.856953,37.320351,3126007,33.422997
"2015-10-19",37.051712,37.924782,36.635326,37.078575,3923813,33.20647
"2015-10-20",38.549362,38.549362,35.963734,36.521156,4536387,32.707264
"2015-10-21",36.501007,37.414371,34.949631,36.239086,4332246,32.646755
"2015-10-22",36.333111,37.830757,36.279381,37.387508,4554107,33.681335
"2015-10-23",37.501678,38.018806,37.253189,37.468098,2853966,33.753937
"2015-10-26",37.474815,37.770317,36.702484,36.950974,1815836,33.288082
"2015-10-27",36.749496,37.024849,36.145065,36.675621,2475611,33.04002
"2015-10-28",36.702484,37.454666,36.501007,36.836803,2666203,33.185223
"2015-10-29",36.601746,37.306915,36.548019,37.165882,1616607,33.481686
"2015-10-30",37.192745,37.716587,37.051712,37.555405,3553796,33.832592
"2015-11-02",37.51511,38.629951,37.394222,38.186703,1891328,34.401318
"2015-11-03",38.132977,39.469444,38.132977,39.26125,2356343,35.369343
"2015-11-04",39.429146,39.912693,39.120216,39.402283,2504498,35.496391
"2015-11-05",39.200806,40.087307,39.039623,39.892544,2768200,35.938053
"2015-11-06",39.590328,39.88583,38.200134,38.455338,2746758,34.643314
"2015-11-09",38.280724,38.415043,37.387508,37.817326,2550210,34.068546
"2015-11-10",37.649429,38.27401,37.548691,38.267292,1728580,34.473904
"2015-11-11",38.435192,38.515781,37.931499,38.10611,1438821,34.328705
"2015-11-12",37.454666,37.837475,36.541302,36.568169,2543063,32.943226
"2015-11-13",36.615177,37.253189,36.440563,36.856953,2067477,33.203369
"2015-11-16",36.997986,37.649429,36.997986,37.306915,1917534,33.608742
"2015-11-17",37.454666,37.474815,36.702484,36.870384,1691206,33.215485
"2015-11-18",37.139019,37.850906,37.044998,37.777031,2642677,34.032246
"2015-11-19",37.817326,38.240429,37.588985,38.126259,1089948,34.346855
"2015-11-20",38.354599,38.576225,37.931499,38.065815,1040960,34.292397
"2015-11-23",38.079247,38.562794,37.817326,37.904633,985122,34.147202
"2015-11-24",37.79718,38.13969,37.649429,37.971794,1039620,34.207714
"2015-11-25",37.978508,38.220284,37.716587,37.730019,1047512,33.989899
"2015-11-27",37.568836,38.032234,37.434521,37.871056,745245,34.116947
"2015-11-30",37.810612,38.233715,37.575554,38.079247,2004790,34.304508
"2015-12-01",38.25386,38.757553,37.891201,38.334454,2520877,34.53442
"2015-12-02",38.153122,38.300873,37.468098,37.615849,2609621,33.887051
"2015-12-03",37.394222,37.783749,37.206181,37.494965,3320172,33.778149
"2015-12-04",37.541973,37.904633,37.199463,37.494965,3499150,33.778149
"2015-12-07",37.306915,37.441235,36.789791,36.92411,1452520,33.263878
"2015-12-08",36.420418,36.668903,35.191402,35.339153,2446725,31.836039
"2015-12-09",35.130959,35.78912,34.969776,35.258564,1216662,31.763433
"2015-12-10",35.399597,36.104767,35.184689,35.775688,1777568,32.229294
"2015-12-11",35.258564,35.285427,34.586971,34.741436,2211165,31.297569
"2015-12-14",34.674278,35.124245,34.3452,35.090664,2450447,31.612177
"2015-12-15",35.332439,35.433178,34.103424,34.143723,2370190,30.759102
"2015-12-16",34.492947,34.969776,34.264606,34.775017,1969649,31.327824
"2015-12-17",34.788448,35.110813,33.297516,33.297516,3321661,29.996784
"2015-12-18",33.015446,33.277367,32.330421,32.377434,4565870,29.167908
"2015-12-21",32.592342,33.116184,32.384151,32.666218,4887791,29.428061
"2015-12-22",32.766956,33.156483,32.478172,33.082607,2698217,29.803179
"2015-12-23",33.284084,33.92881,33.196777,33.841503,2996464,30.486845
"2015-12-24",33.821358,34.029549,33.660175,33.767628,590835,30.420294
"2015-12-28",33.593014,33.720619,33.19006,33.310947,873596,30.008883
"2015-12-29",33.579582,34.002686,33.35796,33.901947,1989602,30.541298
"2015-12-30",33.687038,34.029549,33.485561,33.579582,1206388,30.250889
"2015-12-31",33.391537,33.606445,33.230354,33.263935,1077440,29.966532
"2016-01-04",32.659504,33.143047,32.357288,33.096039,2719361,29.815271
"2016-01-05",33.028877,33.284084,32.390865,32.813969,1172736,29.561169
"2016-01-06",32.149094,32.592342,31.692411,32.061787,1673338,28.883553
"2016-01-07",31.343184,31.739422,31.074547,31.215582,2444938,28.121231
"2016-01-08",31.410343,31.558092,30.611149,30.651443,3628097,27.61301
"2016-01-11",31.007387,31.081263,30.107454,30.557421,2844883,27.528309
"2016-01-12",30.98724,31.067831,30.275352,30.973808,2524897,27.903419
