"dates","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2014-09-12",328.359985,329.869995,327.019989,329.070007,377000,278.896454
"2014-09-15",328,328.899994,326.149994,326.950012,380900,277.09967
"2014-09-16",326.290009,329.100006,323.369995,328.170013,589000,278.133667
"2014-09-17",328.48999,331.859985,327,329.73999,534700,279.464325
"2014-09-18",330.920013,334.200012,330.130005,333.609985,481700,282.74408
"2014-09-19",335.829987,336,330.420013,331.75,804000,281.167755
"2014-09-22",331,331,326.149994,327.609985,395100,277.659088
"2014-09-23",326.25,328.559998,324.290009,325.059998,423000,275.497772
"2014-09-24",325.519989,329.420013,325,329,399400,278.837097
"2014-09-25",326.959991,328.920013,320.549988,321.519989,676100,272.497528
"2014-09-26",327.5,336.880005,327.5,335.070007,1289400,283.981628
"2014-09-29",331,333.350006,328.779999,330.649994,760300,280.235443
"2014-09-30",330.25,332.329987,326.940002,328.320007,770900,278.260712
"2014-10-01",327.470001,327.470001,322,323.23999,808300,273.955261
"2014-10-02",321.970001,324.660004,319.119995,323.589996,476500,274.251892
"2014-10-03",324.920013,328.470001,324.920013,327.079987,492100,277.209808
"2014-10-06",328.48999,329.320007,324.380005,326.119995,432600,276.396149
"2014-10-07",324.190002,324.190002,318.799988,318.850006,494400,270.23468
"2014-10-08",318.019989,325.320007,315.01001,324.890015,818200,275.353729
"2014-10-09",324.959991,324.959991,315.01001,315.209991,685200,267.149567
"2014-10-10",313.390015,316.029999,308.5,308.869995,795700,261.776337
"2014-10-13",309.540009,311.290009,303.730011,303.910004,578300,257.57254
"2014-10-14",305,309.200012,304,306.73999,816700,259.97113
"2014-10-15",305.5,313.26001,293.390015,310.369995,1566900,263.047577
"2014-10-16",302.480011,315.73999,302.01001,310.690002,916800,263.318817
"2014-10-17",314.369995,319.809998,312.380005,315.679993,698900,267.548004
"2014-10-20",313.73999,315.559998,312,313.130005,782800,265.386749
"2014-10-21",316.070007,320.480011,315.220001,319.160004,769700,270.497406
"2014-10-22",319,320.040009,315.700012,315.880005,716300,267.717529
"2014-10-23",320.459991,324.200012,319.839996,322.079987,540400,272.972168
"2014-10-24",321.630005,325.359985,321.429993,324.869995,378200,275.336823
"2014-10-27",323.369995,325.26001,322.070007,324.790009,426000,275.268982
"2014-10-28",327.170013,329.390015,325.859985,329.380005,406500,279.159119
"2014-10-29",328.950012,332.829987,326.880005,331.98999,681700,281.371185
"2014-10-30",330.019989,334.309998,330,333.230011,601500,282.422089
"2014-10-31",336.029999,342.220001,335.380005,341.109985,761400,289.100616
"2014-11-03",342.940002,344,337.049988,338.799988,669800,287.142761
"2014-11-04",338.380005,342.890015,337.440002,341.529999,753700,289.456665
"2014-11-05",345.75,347.359985,343.820007,344.25,691900,291.761841
"2014-11-06",345.290009,348.25,344.25,347.630005,481700,294.626495
"2014-11-07",348.26001,352.549988,346.160004,351.480011,732300,297.889557
"2014-11-10",351.5,351.920013,350.040009,350.700012,542900,297.228485
"2014-11-11",351.559998,352.549988,350.230011,351.190002,323200,297.643738
"2014-11-12",349.299988,350.980011,347.839996,349.899994,456700,296.550476
"2014-11-13",350.320007,350.799988,346.100006,348.579987,395800,295.431702
"2014-11-14",349.970001,350.100006,347.329987,347.709991,234900,294.694305
"2014-11-17",346.380005,348.230011,345.649994,346.980011,286700,294.075592
"2014-11-18",347.380005,348.709991,346.75,347.940002,379900,294.889313
"2014-11-19",347,347.220001,343.200012,346.359985,325400,293.55014
"2014-11-20",343.619995,348.959991,343.459991,347.540009,305300,294.550232
"2014-11-21",352.619995,356.609985,351.670013,355.910004,842600,301.644043
"2014-11-24",357.329987,358.649994,354.359985,355.790009,457600,301.54245
"2014-11-25",356.649994,358.809998,354.51001,357.019989,544900,302.584839
"2014-11-26",358.160004,358.339996,355.109985,357.609985,306900,303.084869
"2014-11-28",359.26001,360.839996,357.700012,359.079987,286300,304.330719
"2014-12-01",356.720001,357.73999,353.880005,355.029999,584500,302.524292
"2014-12-02",356.089996,357.630005,353.570007,355.829987,571800,303.205963
"2014-12-03",355.380005,357.570007,355.200012,356.890015,456600,304.109283
"2014-12-04",355.410004,360.98999,354.339996,360.709991,581900,307.364227
"2014-12-05",362.809998,364.959991,361.769989,364.399994,479400,310.508514
"2014-12-08",361.769989,368.640015,360.589996,363.630005,489200,309.852509
"2014-12-09",358.98999,363.630005,357.899994,362.73999,440800,309.094025
"2014-12-10",362.649994,364.179993,356.769989,357.019989,511400,304.220001
"2014-12-11",360.149994,361.410004,352.619995,353.829987,622200,301.50174
"2014-12-12",354.459991,354.970001,340.799988,340.890015,761200,290.475433
"2014-12-15",346.100006,347.829987,337.410004,339.429993,640000,289.231384
"2014-12-16",336.76001,345.589996,334.600006,336.940002,609000,287.109589
"2014-12-17",339.179993,348.980011,337.51001,348.529999,664000,296.985504
"2014-12-18",355.130005,358.850006,351.529999,358.839996,579700,305.770844
"2014-12-19",363.559998,366.019989,358.709991,360.149994,1060400,306.887115
"2014-12-22",361.179993,361.350006,358.140015,361.170013,337900,307.756256
"2014-12-23",363.179993,366.670013,361.130005,364.209991,600400,310.346619
"2014-12-24",364.980011,366.820007,362.390015,363.670013,153300,309.886505
"2014-12-26",364.23999,365.459991,363.350006,363.630005,155200,309.852509
"2014-12-29",362.640015,366.600006,360.589996,363.459991,204900,309.70755
"2014-12-30",363.059998,364.190002,360.5,362.079987,253300,308.531586
"2014-12-31",362.339996,362.959991,356.910004,357.559998,298800,304.680145
"2015-01-02",357.980011,359.890015,352.440002,356.730011,367000,303.972839
"2015-01-05",353.23999,354.269989,346.600006,347.5,465900,296.107849
"2015-01-06",348.700012,351.630005,338.549988,342.100006,626400,291.5065
"2015-01-07",345.149994,349.980011,344.26001,349.339996,388300,297.675781
"2015-01-08",352.839996,354.649994,351.589996,353.420013,480600,301.152466
"2015-01-09",353.98999,354.519989,346.940002,349.230011,542500,297.582062
"2015-01-12",350.209991,352.380005,344.25,346.929993,331500,295.622253
"2015-01-13",349.779999,354.48999,344.899994,347.980011,406700,296.516907
"2015-01-14",345.579987,347.660004,340.51001,345.75,717400,294.616791
"2015-01-15",349.070007,349.579987,340.570007,342.450012,661800,291.804779
"2015-01-16",342.450012,348.609985,339.100006,348.070007,916300,296.593658
"2015-01-20",350.01001,351.600006,344.670013,346.589996,939800,295.332458
"2015-01-21",344.630005,351,342.51001,349.5,822300,297.812195
"2015-01-22",354,362.040009,348.470001,360.790009,714600,307.432434
"2015-01-23",361.269989,361.720001,355.109985,355.119995,415000,302.600983
"2015-01-26",354,358.450012,352.649994,357.390015,470000,304.535248
"2015-01-27",353.25,355,350.779999,351.480011,435800,299.499237
"2015-01-28",353.48999,354.709991,344.769989,345.029999,562200,294.003174
"2015-01-29",345.790009,348.160004,342.769989,346.940002,593600,295.630737
"2015-01-30",345.089996,347.959991,340.269989,340.51001,663200,290.151733
"2015-02-02",342.369995,348.100006,339.440002,347.640015,610100,296.227142
"2015-02-03",348.059998,353.399994,348.059998,352.950012,655300,300.751862
"2015-02-04",346.540009,354.329987,344.950012,350.779999,543800,298.902893
"2015-02-05",352.339996,359.820007,352.01001,358.820007,743600,305.753815
"2015-02-06",362.25,367.470001,360.149994,362.429993,653700,308.829834
"2015-02-09",360.029999,362.589996,358.829987,360.869995,402500,307.500549
"2015-02-10",365,372.049988,364.339996,370.670013,726700,315.851196
"2015-02-11",369.549988,372.25,367.290009,369.899994,461300,315.195129
"2015-02-12",370,375.459991,370,374.880005,444700,319.438629
"2015-02-13",374.890015,378.029999,373.799988,376.040009,553700,320.427032
"2015-02-17",379.51001,382.839996,377.799988,380.329987,1122400,324.082611
"2015-02-18",380.540009,381.170013,376.790009,377.859985,583200,321.977936
"2015-02-19",376.690002,379.429993,376.049988,377.609985,498700,321.764954
"2015-02-20",375.720001,377.670013,373.149994,376.640015,774200,320.938354
"2015-02-23",377.170013,378,373.700012,376.429993,443600,320.75943
"2015-02-24",377.709991,379.880005,377,378.109985,451700,322.190887
"2015-02-25",377.73999,378.649994,375.559998,375.920013,443200,320.324768
"2015-02-26",374.790009,377.01001,373.25,375.019989,397700,319.557983
"2015-02-27",375.019989,376.850006,371.380005,371.420013,702200,316.490326
"2015-03-02",371.420013,376.690002,367.880005,376.420013,478000,320.750885
"2015-03-03",374.279999,375.649994,370.850006,373.660004,428900,318.399109
"2015-03-04",369.049988,370.910004,367.209991,369.140015,371000,316.393372
"2015-03-05",370,371.480011,367.339996,369.940002,366100,317.079071
"2015-03-06",369.529999,375.540009,364.850006,365.470001,538700,313.247864
"2015-03-09",365.470001,367.970001,363.540009,364.589996,519200,312.493591
"2015-03-10",361.23999,362.75,356.070007,356.190002,531200,305.293915
"2015-03-11",357.149994,359.839996,356.630005,358.410004,464700,307.196625
"2015-03-12",360.600006,368.929993,360.600006,368.709991,474400,316.024872
"2015-03-13",368.98999,369.980011,364.200012,367.73999,521700,315.19339
"2015-03-16",370.670013,374.73999,369.720001,374.079987,491800,320.627594
"2015-03-17",373.040009,376.140015,371.529999,374.26001,531500,320.78183
"2015-03-18",373.970001,380.98999,371.450012,377.76001,595700,323.781738
"2015-03-19",376,376.450012,369.119995,369.950012,632600,317.087738
"2015-03-20",370.619995,379.589996,370.420013,378.640015,681600,324.53598
"2015-03-23",377.920013,380.820007,374.019989,374.329987,453000,320.841858
"2015-03-24",373.320007,373.929993,369.100006,369.100006,452800,316.359192
"2015-03-25",369.890015,372.049988,363.76001,363.920013,391300,311.919403
"2015-03-26",360.73999,364.820007,360.01001,362.149994,417600,310.402252
"2015-03-27",361.839996,363.73999,360.25,361.630005,386900,309.956573
"2015-03-30",363.100006,369.619995,363.100006,368.100006,470900,315.501984
"2015-03-31",366.209991,368.140015,364.700012,365.839996,426400,313.565002
"2015-04-01",364.51001,366.929993,361.839996,362.570007,593800,310.762299
"2015-04-02",363.320007,367.149994,362.670013,366.399994,351800,314.044952
"2015-04-06",362.859985,369.119995,361.549988,366.980011,345000,314.542053
"2015-04-07",366.75,370.899994,366.329987,368.619995,448700,315.947754
"2015-04-08",370.049988,371.450012,367.450012,369.709991,569400,316.881989
"2015-04-09",370,371.779999,367.679993,371.529999,392300,318.441895
"2015-04-10",372.519989,372.98999,368.019989,369.450012,348300,316.659119
"2015-04-13",369.950012,373,369.649994,369.690002,421000,316.864899
"2015-04-14",369.850006,374.190002,367.089996,373.660004,581700,320.267578
"2015-04-15",374.380005,377.279999,373.450012,376.660004,710800,322.838837
"2015-04-16",378.519989,378.790009,364.369995,372.179993,901800,318.999023
"2015-04-17",369.690002,372,363.160004,365.399994,798800,313.187836
"2015-04-20",368,370.929993,367.429993,369.709991,416500,316.881989
"2015-04-21",371.679993,371.890015,367.100006,367.519989,448500,315.004883
"2015-04-22",369.089996,371.220001,365.399994,369.51001,451600,316.710663
"2015-04-23",368.5,372.559998,366.929993,371.929993,432600,318.78479
"2015-04-24",372.730011,373.880005,369.779999,372.980011,355700,319.684631
"2015-04-27",374.589996,376.730011,371.179993,371.890015,354400,318.750397
"2015-04-28",370.170013,377.98999,370.170013,377.850006,395400,323.858826
"2015-04-29",375.619995,378.799988,365.820007,366.670013,981700,314.276337
"2015-04-30",366.269989,368.899994,362.339996,363.940002,673300,311.936493
"2015-05-01",366.529999,369.220001,365.019989,368.640015,412900,315.964874
"2015-05-04",369.790009,371.679993,368.73999,370.269989,375400,317.361877
"2015-05-05",368.480011,371.769989,365.119995,366.049988,380700,313.744965
"2015-05-06",366.390015,367.890015,361.049988,363.399994,427700,311.473633
"2015-05-07",363.5,367.570007,362.829987,365.679993,431300,313.427887
"2015-05-08",367.350006,371.26001,365.690002,370.040009,445800,317.164764
"2015-05-11",369.549988,372.140015,367.690002,367.779999,431700,315.227692
"2015-05-12",365.869995,366.179993,362.380005,365.170013,452300,312.990723
"2015-05-13",364.480011,366.540009,363.51001,365.130005,435000,312.95639
"2015-05-14",367.519989,371.51001,366.899994,371.470001,419000,318.390472
"2015-05-15",372,372.660004,368.570007,370.850006,415800,317.859161
"2015-05-18",370.160004,371.970001,368.73999,370.709991,391900,317.739105
"2015-05-19",371.690002,372.950012,368.920013,371.079987,406000,318.056244
"2015-05-20",370.630005,371.660004,367.679993,370.25,447900,317.344849
"2015-05-21",370.5,371.769989,368.029999,368.220001,390500,315.604919
"2015-05-22",368.390015,369.459991,367.529999,368.079987,303700,315.484833
"2015-05-26",367.01001,368.410004,364.820007,365.029999,695400,312.870667
"2015-05-27",366.029999,369.679993,364.779999,368.679993,352500,315.999115
"2015-05-28",366.980011,369.76001,366.079987,369.51001,358100,316.710663
"2015-05-29",369.470001,369.470001,365,365.779999,627000,313.513519
"2015-06-01",366.079987,367.269989,362.649994,364.269989,418400,312.21933
"2015-06-02",362.799988,364.679993,360.540009,363.399994,430800,311.473633
"2015-06-03",364.390015,367.01001,362.519989,364.950012,464400,312.802185
"2015-06-04",362.720001,364.519989,356.399994,357.829987,640000,306.699554
"2015-06-05",358,360.390015,350.429993,355.320007,740500,306.414886
"2015-06-08",356.450012,357.779999,353.160004,353.450012,683000,304.802246
"2015-06-09",353.880005,356.109985,352.01001,352.730011,539000,304.181427
"2015-06-10",354.98999,357.910004,354.279999,355.609985,768500,306.665039
"2015-06-11",356.730011,358.829987,355.01001,356.809998,585800,307.699799
"2015-06-12",356,356.700012,352.820007,353.429993,517200,304.785034
"2015-06-15",351.630005,356.799988,348.470001,355.279999,1096900,306.380432
"2015-06-16",353.839996,357.959991,353.839996,357.279999,351900,308.105164
"2015-06-17",358.959991,360.109985,356.369995,357.299988,462700,308.122437
"2015-06-18",358,361.809998,356.589996,360.880005,445300,311.209686
"2015-06-19",359.880005,361.179993,357.720001,359.190002,658900,309.752289
"2015-06-22",360.850006,363.529999,358.630005,358.959991,430600,309.553955
"2015-06-23",359.5,361.48999,359.109985,360.149994,420700,310.580139
"2015-06-24",360.019989,360.98999,355.01001,355.570007,558700,306.630554
"2015-06-25",355.570007,356.480011,350.880005,351.130005,482300,302.801575
"2015-06-26",353.059998,354.899994,351.899994,354.470001,642900,305.681946
"2015-06-29",350.380005,352,344.339996,344.540009,558700,297.118652
"2015-06-30",347.950012,349.140015,343.850006,345.980011,776700,298.360443
"2015-07-01",350,352.089996,345.619995,347.399994,495400,299.585052
"2015-07-02",348.230011,348.5,343.660004,345.399994,433900,297.860291
"2015-07-06",342.359985,345.73999,340.01001,342.809998,698100,295.62674
"2015-07-07",343.079987,344.410004,335.690002,342.609985,853300,295.454224
"2015-07-08",340,341.029999,333.640015,334.119995,955600,288.132813
"2015-07-09",341.049988,342.369995,336.309998,336.890015,797300,290.521637
"2015-07-10",339.940002,341.209991,337.279999,339.459991,1156400,292.737854
"2015-07-13",342.570007,345.420013,341.670013,344.26001,800700,296.877228
"2015-07-14",342.859985,344.350006,340.630005,342.730011,1213800,295.557739
"2015-07-15",343.410004,347.820007,340.899994,346.48999,1106400,298.800262
"2015-07-16",349.649994,354.98999,349.040009,354.279999,805900,305.518066
"2015-07-17",353.100006,355.690002,351.600006,354.540009,729200,305.742249
"2015-07-20",355.970001,356.01001,351.869995,353.100006,441800,304.500519
"2015-07-21",352.440002,354.420013,350.540009,351.820007,481700,303.396637
"2015-07-22",352,352.350006,349.399994,350,719500,301.82724
"2015-07-23",350.079987,351.190002,345.579987,346.440002,526600,298.757111
"2015-07-24",345.820007,347.709991,340.25,341.410004,630500,294.419464
"2015-07-27",339.5,341.380005,334.200012,336.23999,882100,289.96109
"2015-07-28",338.880005,338.880005,335.390015,336.839996,713200,290.478394
"2015-07-29",337.220001,341,336,339.839996,663400,293.065552
"2015-07-30",339.709991,341.040009,337.790009,338.75,622300,292.12561
"2015-07-31",339.589996,341.720001,335.769989,336.320007,507800,290.03009
"2015-08-03",336.670013,339.140015,332.51001,334.700012,528500,288.632965
"2015-08-04",335.549988,337.109985,330.26001,332.440002,676200,286.684082
"2015-08-05",334,338.140015,334,334.690002,662800,288.624359
"2015-08-06",335.470001,336.190002,331.730011,333.070007,583600,287.227356
"2015-08-07",332.309998,334.570007,329.160004,331.850006,368900,286.175262
"2015-08-10",334.100006,338.359985,332.700012,335.589996,513400,289.400452
"2015-08-11",333.049988,333.98999,329,330,695100,284.579956
"2015-08-12",325.700012,328.309998,319.920013,327.130005,786700,282.104858
"2015-08-13",327.929993,329.399994,325.029999,325.910004,474900,281.052826
"2015-08-14",325.980011,328.709991,325,328.140015,450000,282.975922
"2015-08-17",326.25,329.529999,325.160004,329.329987,387600,284.002136
"2015-08-18",328,329.040009,327.070007,328.720001,442500,283.476044
"2015-08-19",327.709991,329,323.01001,323.26001,720300,278.767548
"2015-08-20",321.809998,322.420013,316.690002,317.059998,744500,273.420868
"2015-08-21",313.209991,316.790009,306.950012,307.269989,1195700,264.978363
"2015-08-24",291.399994,306.149994,275,299.170013,1578300,257.993225
"2015-08-25",309.980011,311.670013,294.649994,294.660004,1259700,254.104019
"2015-08-26",302.5,304.149994,295.589996,303.089996,1351700,261.373688
"2015-08-27",306.529999,314.98999,306.529999,314.470001,945500,271.187378
"2015-08-28",312.579987,312.579987,307.600006,311.230011,782900,268.393311
"2015-08-31",307.26001,308.76001,302.040009,302.470001,786800,262.678955
"2015-09-01",293.730011,296.769989,291.459991,294.299988,1541500,255.583679
"2015-09-02",297.299988,298.529999,294.23999,298.529999,1341800,259.257294
"2015-09-03",299.559998,301.470001,298.170013,300.26001,1149300,260.759674
"2015-09-04",295.649994,297.410004,292.399994,294.23999,985500,255.53157
"2015-09-08",299.630005,302.48999,296.829987,301.429993,934600,261.775696
"2015-09-09",304.950012,306.660004,296.079987,296.769989,698200,257.72876
"2015-09-10",297.799988,303.839996,296.779999,301.309998,952900,261.671509
"2015-09-11",301,303.589996,298.799988,303.309998,804800,263.408417
"2015-09-14",303.25,303.75,300.269989,301.059998,567400,261.454437
"2015-09-15",303.600006,308.540009,301.51001,307.899994,950600,267.394592
"2015-09-16",309.799988,314.230011,307.809998,313.51001,959300,272.266571
"2015-09-17",312.230011,316.73999,310.660004,311.630005,964300,270.633911
"2015-09-18",307.73999,313.579987,307.73999,308.869995,1570800,268.236969
"2015-09-21",310.200012,313.899994,309.570007,312.390015,728200,271.294006
"2015-09-22",307.75,307.75,301.75,304.329987,814600,264.29425
"2015-09-23",304.089996,305.540009,301.450012,303.26001,454800,263.36499
"2015-09-24",301,301.910004,299.049988,300.51001,726500,260.976807
"2015-09-25",304.140015,306.48999,300.910004,302.980011,645700,263.121887
"2015-09-28",300.119995,303,293.76001,294.059998,732500,255.37529
"2015-09-29",295.269989,296.48999,291,293.519989,794100,254.906311
"2015-09-30",301,301.670013,294.579987,297.470001,756200,258.3367
"2015-10-01",297.070007,298.76001,291.5,295.920013,814300,256.990601
"2015-10-02",291,303.390015,289.149994,303.359985,854600,263.451843
"2015-10-05",306.190002,314.309998,305.220001,313.609985,936200,272.353394
"2015-10-06",312.700012,314.279999,310.730011,312.730011,725600,271.589233
"2015-10-07",315.51001,321.320007,315.119995,320.640015,1103200,278.458649
"2015-10-08",319.119995,319.869995,316.670013,318.570007,653500,276.66098
"2015-10-09",318.570007,320.98999,315.089996,318.109985,580800,276.261444
"2015-10-12",318.690002,318.690002,311.76001,315.660004,613200,274.133789
"2015-10-13",312.700012,317.369995,312.339996,315.119995,890000,273.664764
"2015-10-14",320.269989,326.380005,317,322.470001,1124700,280.047913
"2015-10-15",324.450012,327.26001,320.589996,325.630005,736500,282.792175
"2015-10-16",327.350006,331.279999,325.290009,330.829987,741900,287.308075
"2015-10-19",329.339996,330.040009,326.399994,327.880005,584300,284.746094
"2015-10-20",326.470001,328.369995,325.929993,327.149994,443200,284.112152
"2015-10-21",327.640015,329.119995,321.690002,321.980011,625700,279.622284
"2015-10-22",323.950012,335.869995,322.809998,335.350006,722000,291.23349
"2015-10-23",338.269989,341.25,336.140015,340.790009,959000,295.957764
"2015-10-26",339.910004,340.390015,335.910004,337.019989,600100,292.683685
"2015-10-27",335.73999,336.140015,333.029999,335.570007,388400,291.42453
"2015-10-28",336.630005,346.329987,335.98999,346.320007,950900,300.760376
"2015-10-29",345.679993,350.98999,343.5,349.859985,929500,303.834564
"2015-10-30",351.26001,354.589996,349.040009,351.970001,1601900,305.667084
"2015-11-02",353.660004,356.609985,352,354.570007,812200,307.92514
"2015-11-03",353.190002,360,353.190002,358.470001,850900,311.31192
"2015-11-04",358.959991,360.98999,355.059998,356.48999,749300,309.592468
"2015-11-05",355.98999,359.450012,355.179993,357.299988,510700,310.295868
"2015-11-06",359.950012,361.5,353.73999,356.700012,560900,309.77478
"2015-11-09",355.5,357.73999,347.149994,349.570007,1278900,303.582764
"2015-11-10",347.23999,351.100006,344.730011,350.269989,713300,304.190735
"2015-11-11",352.209991,352.820007,349.779999,350.5,454500,304.390411
"2015-11-12",346.519989,349.769989,345.019989,345.73999,637000,300.256622
"2015-11-13",345.279999,347.320007,342.470001,343.25,590600,298.094238
"2015-11-16",343.26001,352.959991,342.579987,352.329987,672700,305.979675
"2015-11-17",352.410004,357.920013,350.850006,353.420013,578100,306.926361
"2015-11-18",354.679993,361.059998,352.450012,360.630005,535900,313.187775
"2015-11-19",360.529999,361.029999,357.950012,359.089996,489500,311.850372
"2015-11-20",361.070007,363.570007,360.799988,362.459991,530100,314.777039
"2015-11-23",362.850006,364.559998,361.070007,363.25,423900,315.463104
"2015-11-24",360.529999,361.459991,356.380005,356.809998,807800,309.87027
"2015-11-25",358.01001,362.26001,356.799988,360.619995,415300,313.179138
"2015-11-27",359.649994,360,355.269989,358.390015,263500,311.242462
"2015-11-30",359.160004,364.869995,358.339996,363.720001,870200,315.871246
"2015-12-01",362.940002,364.809998,360.23999,361.730011,739000,316.037262
"2015-12-02",360.700012,363.410004,356.130005,358.920013,1080100,313.582245
"2015-12-03",359.079987,360.619995,350.109985,352,890900,307.536316
"2015-12-04",353.910004,361.660004,351.679993,360.76001,684100,315.189789
"2015-12-07",359.420013,360.390015,353.220001,355.470001,583000,310.568085
"2015-12-08",353.399994,354.940002,346.559998,348.940002,758300,304.862732
"2015-12-09",348.040009,353.48999,343.130005,344.570007,663500,301.044861
"2015-12-10",344.25,349.040009,342.820007,345.25,659400,301.639038
"2015-12-11",340.640015,341.859985,321.220001,322.779999,1636100,282.007355
"2015-12-14",322.679993,327.809998,314.619995,319.600006,1267900,279.229065
"2015-12-15",324.950012,331.429993,322.649994,329.540009,1032500,287.913452
"2015-12-16",331.100006,334,322.160004,331,1142500,289.189026
"2015-12-17",332.850006,336.350006,328.579987,330.209991,1127000,288.49884
"2015-12-18",326.980011,328.149994,321.429993,321.470001,1025200,280.862823
"2015-12-21",325.630005,328.119995,322.480011,325.549988,534100,284.42746
"2015-12-22",326,331.420013,322.470001,330.51001,711700,288.760925
"2015-12-23",333.809998,340.170013,332.589996,339.640015,678400,296.73764
"2015-12-24",340.369995,340.869995,335.179993,337.399994,240300,294.780548
"2015-12-28",336.940002,342.820007,334.880005,342.450012,865800,299.192719
"2015-12-29",344.769989,347.149994,341.98999,343.600006,480200,300.197418
"2015-12-30",342.359985,345.190002,341.220001,342.049988,356900,298.843201
"2015-12-31",339.940002,345.75,337.799988,340.519989,5e+05,297.506439
"2016-01-04",333.040009,333.459991,329.01001,333.100006,958900,291.023773
"2016-01-05",334.190002,336.100006,329.119995,333.959991,803200,291.775116
"2016-01-06",327.279999,331.899994,327,330.160004,1138500,288.455139
"2016-01-07",320.600006,325.649994,312.609985,315.730011,1285300,275.8479
"2016-01-08",317.559998,319.76001,307.029999,307.779999,1500200,268.902069
"2016-01-11",309.070007,310,304.369995,308.320007,1258400,269.37381
"2016-01-12",312.420013,314.600006,307.589996,313.589996,1096800,273.97821
"2016-01-13",315.209991,318.429993,303.619995,304.609985,1200000,266.132507
"2016-01-14",305.26001,315.450012,299.309998,310,1373700,270.841644
"2016-01-15",298.959991,299.950012,290.459991,296.579987,1972600,259.116821
"2016-01-19",300.399994,301.76001,290.480011,294,1070400,256.862793
"2016-01-20",288.670013,294.149994,280.549988,292,1685900,255.115295
"2016-01-21",292.790009,296.890015,289.480011,289.899994,1100300,253.280685
"2016-01-22",295.839996,301.890015,294.98999,300.559998,780600,262.594147
"2016-01-25",300.059998,300.940002,289.200012,289.720001,1010500,253.123337
"2016-01-26",292.459991,300.429993,291.269989,299.26001,1066100,261.458344
"2016-01-27",299,311,297.380005,302.119995,1147300,263.957031
"2016-01-28",302.609985,307.809998,298.040009,299.170013,1023800,261.3797
"2016-01-29",303.369995,314.339996,301.899994,314.26001,986500,274.563599
"2016-02-01",311.910004,314.5,306.679993,312.25,754900,272.807373
"2016-02-02",305.820007,305.820007,298.019989,301.209991,1061300,263.161987
"2016-02-03",301.700012,306.910004,290.070007,304.059998,1372000,265.651947
"2016-02-04",302.25,316,302.25,313.700012,1037600,274.07428
"2016-02-05",312.029999,315.170013,306.350006,307.75,1057600,268.875854
"2016-02-08",301.359985,301.359985,289.369995,293.459991,1162100,256.390961
"2016-02-09",287,297.609985,286.519989,294.529999,878800,257.325897
"2016-02-10",299.290009,305.730011,297.130005,298.559998,711700,260.84668
"2016-02-11",289.470001,297.230011,289,294.209991,1266300,257.046173
"2016-02-12",300.179993,307.5,297.040009,306.799988,941700,268.045929
"2016-02-16",312.029999,315.649994,309.329987,314.470001,764600,274.747009
"2016-02-17",318.839996,321.269989,316.98999,319.880005,888100,279.473663
"2016-02-18",319.519989,320.049988,314.140015,315.970001,660800,276.057526
"2016-02-19",313.070007,314.549988,307.589996,314.290009,835300,274.589813
"2016-02-22",314.290009,321.720001,312.25,316.450012,817400,276.476868
"2016-02-23",315,317.420013,306.410004,309.859985,758700,270.71933
"2016-02-24",304.48999,311.869995,297.890015,307.980011,845000,269.076843
"2016-02-25",309.589996,313.75,303.869995,313.619995,608600,274.004395
"2016-02-26",316.600006,318.570007,311.920013,313.920013,678200,274.266449
"2016-02-29",312.600006,315.630005,311.089996,311.959991,870100,272.554138
"2016-03-01",315.269989,323.029999,314.130005,322.570007,832300,281.823792
"2016-03-02",320.100006,327.230011,318.399994,326.730011,1051400,285.458435
"2016-03-03",323.459991,324.970001,320.429993,323.140015,837700,284.314575
"2016-03-04",323.279999,325.869995,320.700012,323.76001,671700,284.860077
"2016-03-07",320.519989,327.859985,317.829987,326.730011,682400,287.473206
"2016-03-08",323.299988,325,316.75,320.399994,674500,281.903748
"2016-03-09",323.910004,328.350006,321,328.309998,1179000,288.863403
"2016-03-10",329.769989,330,320,324.98999,688300,285.942322
"2016-03-11",330,340.190002,326.649994,339.649994,905900,298.840912
"2016-03-14",337.459991,338.910004,334.209991,337.820007,631300,297.230774
"2016-03-15",333.130005,334.329987,330.390015,334.130005,627100,293.9841
"2016-03-16",333.149994,335.5,329.589996,334.070007,674500,293.931274
"2016-03-17",334.230011,344.730011,332.670013,341.940002,864400,300.855774
"2016-03-18",344.209991,346.959991,339.630005,342.559998,763600,301.401276
"2016-03-21",342.769989,345.820007,339.040009,341.980011,684600,300.891022
"2016-03-22",337.170013,342.829987,337.170013,340.220001,490100,299.342407
"2016-03-23",340.980011,341.859985,337.299988,339.230011,466500,298.471436
"2016-03-24",336.470001,337.869995,331.730011,334.279999,662300,294.116119
"2016-03-28",336,338.640015,334.209991,336.910004,444600,296.430145
"2016-03-29",336.23999,340.429993,332,339.910004,635000,299.069672
"2016-03-30",343.630005,344.910004,340.809998,341.369995,463100,300.354187
"2016-03-31",340.339996,344.200012,339.929993,340.570007,511500,299.650391
"2016-04-01",337.269989,344.559998,335.070007,342.529999,717200,301.374908
"2016-04-04",342,343.290009,336.23999,338.519989,553100,297.84668
"2016-04-05",335.920013,336.660004,331.450012,334.799988,523900,294.573639
"2016-04-06",334.399994,338.730011,334.089996,337.200012,463500,296.685272
