"dates","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2014-06-27",41.807701,41.959667,41.584229,41.709373,2558452,34.514896
"2014-06-30",41.691498,41.807701,41.217728,41.360752,1922922,34.226402
"2014-07-01",41.548473,41.691498,41.271362,41.316059,2289070,34.189415
"2014-07-02",41.20879,41.432266,41.164097,41.351814,1347914,34.219009
"2014-07-03",41.387569,41.557411,41.360752,41.405449,591006,34.263386
"2014-07-07",41.360752,41.405449,40.94062,41.217728,1911735,34.108044
"2014-07-08",40.672451,40.743961,40.413219,40.538364,1843047,33.950844
"2014-07-09",40.618816,40.949558,40.511547,40.788658,2441436,34.160458
"2014-07-10",40.368523,40.538364,39.921574,40.010963,2207741,33.509132
"2014-07-11",39.984146,39.984146,39.51038,39.724915,1998322,33.269573
"2014-07-14",39.850063,39.930511,39.564014,39.662342,1833874,33.217171
"2014-07-15",39.635525,39.760674,39.000858,39.403111,2757803,33.000061
"2014-07-16",39.447807,39.564014,39.143883,39.233273,1867882,32.857826
"2014-07-17",39.108124,39.251148,38.938286,39.117065,1836223,32.760498
"2014-07-18",39.134941,39.885818,39.108124,39.671284,1795279,33.224655
"2014-07-21",39.537197,39.635525,39.126003,39.34948,2029869,32.955143
"2014-07-22",39.58189,39.733856,39.385235,39.528259,1522989,33.10487
"2014-07-23",39.519318,39.841122,39.340538,39.769611,1937465,33.307007
"2014-07-24",39.742794,40.591999,39.555077,40.48473,2191744,33.905918
"2014-07-25",40.448975,40.520489,39.894756,39.921574,1115449,33.43428
"2014-07-28",39.894756,40.32383,39.814304,40.153988,1471641,33.628929
"2014-07-29",41.396507,42.00436,41.244545,41.906033,4662378,35.096268
"2014-07-30",41.897095,42.00436,41.20879,41.396507,2143752,34.669525
"2014-07-31",41.780888,41.923908,41.396507,41.789825,3457546,34.99894
"2014-08-01",41.718311,42.00436,41.405449,41.709373,1840251,34.931561
"2014-08-04",41.780888,42.853565,41.718311,42.782055,3196219,35.829926
"2014-08-05",42.558578,43.264759,42.201019,42.27253,2073163,35.403194
"2014-08-06",41.897095,42.379799,41.888153,41.941788,1946079,35.126209
"2014-08-07",42.263592,42.397678,41.718311,41.825581,4234366,35.028877
"2014-08-08",41.75407,42.299347,41.75407,42.201019,1829511,35.343315
"2014-08-11",42.236774,42.299347,41.75407,41.879215,1956818,35.073803
"2014-08-12",41.414387,41.727253,41.199852,41.441204,1872021,34.706966
"2014-08-13",41.459084,41.906033,41.262424,41.825581,1516389,35.028877
"2014-08-14",41.852398,42.388737,41.798763,42.09375,988701,35.253475
"2014-08-15",42.218899,42.254654,41.146217,41.450142,1465265,34.714447
"2014-08-18",41.736191,42.245712,41.718311,42.201019,1432822,35.343315
"2014-08-19",42.344044,42.656906,42.263592,42.487068,828952,35.582882
"2014-08-20",42.379799,42.88932,42.254654,42.397678,1884886,35.508015
"2014-08-21",42.469189,42.585396,42.335106,42.415554,1165231,35.522984
"2014-08-22",42.496006,42.647968,42.397678,42.522823,1643472,35.612823
"2014-08-25",42.701603,42.826748,42.335106,42.504944,960846,35.597851
"2014-08-26",42.388737,42.755238,42.352982,42.558578,1346459,35.642765
"2014-08-27",42.683723,42.710541,42.388737,42.415554,1236827,35.522984
"2014-08-28",42.129505,42.496006,41.93285,42.147385,1065667,35.298401
"2014-08-29",42.120567,42.478127,42.02224,42.299347,1481374,35.425659
"2014-09-02",42.290409,43.738525,42.290409,42.683723,2546817,35.747574
"2014-09-03",42.871445,42.9072,42.370861,42.549641,959056,35.635284
"2014-09-04",42.469189,42.987652,42.451309,42.755238,1785994,35.807472
"2014-09-05",42.737358,42.97871,42.540703,42.969772,1253272,35.987141
"2014-09-08",42.773113,43.479298,42.737358,42.934017,2708692,35.957199
"2014-09-09",42.934017,43.032345,42.558578,42.710541,1198904,35.770031
"2014-09-10",42.656906,42.799931,42.308289,42.701603,1157065,35.762543
"2014-09-11",42.701603,43.229004,42.504944,43.166431,2123839,36.151848
"2014-09-12",43.765343,44.185478,42.263592,42.531761,4020248,35.620308
"2014-09-15",42.960835,44.650307,42.7463,44.641365,4474885,37.3871
"2014-09-16",44.543037,44.668182,44.149719,44.283806,1957154,37.087643
"2014-09-17",44.256989,44.686062,44.248051,44.507282,1905694,37.274807
"2014-09-18",44.498341,45.043621,44.185478,45.007866,1838573,37.694035
"2014-09-19",45.374363,45.901764,45.347546,45.758739,2905918,38.322903
"2014-09-22",45.562084,45.740864,45.025742,45.115131,1534847,37.783878
"2014-09-23",45.177708,45.249218,44.739697,45.007866,2228437,37.694035
"2014-09-24",45.106194,46.312958,45.088318,46.241447,2863967,38.727165
"2014-09-25",46.080544,46.23251,45.776619,45.839191,1375657,38.390278
"2014-09-26",45.794498,46.581127,45.740864,46.39341,1786441,38.854439
"2014-09-29",46.134178,46.581127,45.982216,46.4828,1884886,38.929298
"2014-09-30",46.509617,46.607944,45.812374,46.000095,1917105,38.525036
"2014-10-01",45.874947,45.982216,45.293915,45.544205,2402953,38.14323
"2014-10-02",45.857071,46.39341,45.722984,46.017971,2060521,38.540009
"2014-10-03",46.37553,46.473862,46.107361,46.116302,1881419,38.622356
"2014-10-06",46.160995,46.223568,45.606777,45.633595,2049223,38.218082
"2014-10-07",45.320728,45.535267,44.739697,44.757572,2262445,37.484421
"2014-10-08",44.435768,44.784389,44.015636,44.686062,2381363,37.840183
"2014-10-09",44.355316,44.954231,43.953064,44.042454,2170041,37.295177
"2014-10-10",44.060329,45.159828,43.211124,43.237942,3188052,36.613918
"2014-10-13",42.925079,42.925079,42.066933,42.084812,3616512,35.637451
"2014-10-14",42.335106,43.470356,42.335106,43.023407,2349256,36.432255
"2014-10-15",42.156322,43.345211,41.745129,43.121735,2939814,36.515526
"2014-10-16",42.567516,43.559746,42.487068,43.229004,2381922,36.60635
"2014-10-17",43.470356,43.988819,43.193249,43.515053,1911959,36.848579
"2014-10-20",43.45248,43.908367,43.282639,43.899429,1469068,37.174065
"2014-10-21",43.827915,44.33744,43.470356,44.176537,1388522,37.408718
"2014-10-22",44.167599,44.58773,44.167599,44.265926,1316255,37.484417
"2014-10-23",44.695,45.231339,44.525158,44.963169,2250475,38.074844
"2014-10-24",44.954231,45.660412,44.936352,45.633595,1992952,38.642555
"2014-10-27",45.606777,46.089485,45.606777,45.964336,2633292,38.92263
"2014-10-28",46.098423,46.956566,46.098423,46.509617,2721333,39.384373
"2014-10-29",46.357655,46.464924,45.088318,45.535267,5176418,38.559296
"2014-10-30",45.356487,45.946461,43.72065,45.749802,1503524,38.740967
"2014-10-31",46.277203,46.312958,45.991154,46.28614,1561360,39.195137
"2014-11-03",46.312958,46.563251,46.035851,46.464924,1353171,39.346527
"2014-11-04",46.4828,47.180042,46.473862,47.135345,1407540,39.914242
"2014-11-05",47.332005,47.519726,46.974445,47.09959,1457546,39.883961
"2014-11-06",46.929749,47.582298,46.876118,47.466091,1419174,40.194324
"2014-11-07",47.734261,48.100758,47.466091,47.82365,1673565,40.497108
"2014-11-10",47.743198,48.556648,47.582298,48.54771,2144759,41.110245
"2014-11-11",49.030415,49.915375,49.030415,49.808109,4221278,42.17754
"2014-11-12",49.682961,50.648373,49.647205,50.380203,2678376,42.661999
"2014-11-13",50.523228,50.818214,50.076279,50.326569,2027855,42.616581
"2014-11-14",50.33551,50.666252,49.906437,49.969009,1559347,42.313793
"2014-11-17",49.933254,50.031582,49.548878,49.548878,1431368,41.958027
"2014-11-18",49.53994,49.781292,49.450546,49.674023,1756908,42.064007
"2014-11-19",49.530998,49.969009,49.52206,49.709778,1356304,42.09428
"2014-11-20",49.486305,50.138851,49.486305,49.870682,1339076,42.230537
"2014-11-21",50.308693,50.371265,49.888557,49.924316,1197785,42.27594
"2014-11-24",50.058399,50.4249,49.915375,50.380203,1668307,42.661999
"2014-11-25",50.389145,50.639435,49.128742,49.15556,3375881,41.624966
"2014-11-26",49.227074,49.969009,49.15556,49.933254,1025059,42.283524
"2014-11-28",50.263996,51.140018,50.210361,50.943359,763844,43.138874
"2014-12-01",50.85397,51.801506,50.773521,51.41713,2227542,43.54007
"2014-12-02",51.658482,52.069675,51.363495,51.426067,1294440,43.547626
"2014-12-03",51.193653,52.105431,51.104263,51.94453,2035463,43.986664
"2014-12-04",51.989223,52.150127,51.613785,51.712116,1169035,43.789856
"2014-12-05",51.783627,52.337845,51.783627,52.311028,831972,44.29702
"2014-12-08",52.248455,52.650711,51.980286,52.355724,1437857,44.334873
"2014-12-09",51.765751,52.105431,51.435005,51.756809,1430809,43.827694
"2014-12-10",51.613785,52.561321,51.372433,51.39925,1413581,43.524914
"2014-12-11",51.729992,52.168003,51.595909,51.694237,1830854,43.774715
"2014-12-12",51.47076,52.105431,51.113201,51.291981,2037588,43.434086
"2014-12-15",51.989223,52.623894,51.023811,51.131081,2864526,43.297825
"2014-12-16",50.934422,51.041691,49.897499,49.977947,2522654,42.321358
"2014-12-17",51.729992,52.150127,50.013706,51.023811,5711377,43.207005
"2014-12-18",51.39925,51.604847,51.077446,51.595909,2157512,43.691456
"2014-12-19",51.703175,51.837261,51.211533,51.283043,3003132,43.426514
"2014-12-22",51.443947,52.498749,51.443947,52.409355,1336727,44.380268
"2014-12-23",52.534504,52.731159,52.248455,52.30209,680277,44.289444
"2014-12-24",52.355724,52.55238,52.159065,52.221638,354178,44.221325
"2014-12-26",52.248455,52.677528,52.069675,52.203758,482940,44.206177
"2014-12-29",52.069675,52.740101,51.917713,52.606014,687885,44.546818
"2014-12-30",52.46299,52.963573,52.418297,52.55238,676586,44.501392
"2014-12-31",52.847366,53.267502,52.382542,52.409355,848193,44.380268
"2015-01-02",52.740101,53.151295,51.962406,52.221638,1155946,44.221325
"2015-01-05",52.096493,52.311028,51.658482,51.837261,1046314,43.895832
"2015-01-06",52.686466,52.981453,51.443947,52.016041,1693142,44.047218
"2015-01-07",51.873016,53.848537,51.515457,53.803841,3014207,45.995872
"2015-01-08",54.331242,54.697742,54.009438,54.653046,2009956,46.721848
"2015-01-09",54.590473,54.95697,53.455219,53.535671,1727151,45.766628
"2015-01-12",53.696571,53.991562,53.249622,53.490974,1621882,45.728413
"2015-01-13",53.902168,54.080952,52.480869,52.963573,2081217,45.277542
"2015-01-14",53.02615,53.09766,52.409355,52.990391,1657009,45.300472
"2015-01-15",53.035088,53.285378,52.427235,52.543442,2003020,44.918373
"2015-01-16",52.418297,52.972515,51.855141,52.829491,2738673,45.162933
"2015-01-20",53.178112,53.222805,52.632832,52.963573,1390424,45.277542
"2015-01-21",52.757977,53.347954,52.704346,53.312195,1249133,45.575573
"2015-01-22",53.616123,54.536839,53.392647,54.474266,1820673,46.569
"2015-01-23",54.518963,54.921215,54.420631,54.72456,971026,46.782986
"2015-01-26",54.742435,55.716785,54.733498,55.573765,1577246,47.508949
"2015-01-27",55.135754,55.627396,54.79607,54.894398,1195771,46.928169
"2015-01-28",54.992729,55.502251,54.232914,54.277607,1091621,46.400898
"2015-01-29",54.545776,55.627396,53.928986,55.618458,1527128,47.547157
"2015-01-30",55.117874,55.341351,54.510021,54.86758,3425327,46.905239
"2015-02-02",54.79607,54.858643,52.927818,53.651878,1808032,45.865959
"2015-02-03",53.768085,54.366997,53.27644,54.313362,1089048,46.431458
"2015-02-04",54.152462,54.81395,54.027317,54.223972,1654771,46.355042
"2015-02-05",54.456387,54.876522,54.179279,54.510021,757803,46.599567
"2015-02-06",54.501083,54.849705,54.009438,54.215034,633180,46.347393
"2015-02-09",53.777023,54.125645,53.535671,53.785961,981653,45.980583
"2015-02-10",54.143524,54.742435,53.11554,54.572594,871350,46.653065
"2015-02-11",54.635166,54.858643,54.045193,54.358059,677033,46.469666
"2015-02-12",54.134583,54.930157,53.571426,54.894398,1204385,46.928169
"2015-02-13",54.688801,55.207264,54.25079,55.171509,750755,47.165066
"2015-02-17",54.983788,55.198326,54.697742,54.930157,1112652,46.958744
"2015-02-18",54.930157,55.69891,54.858643,55.573765,1695604,47.508949
"2015-02-19",55.573765,56.002834,55.43074,55.707848,1291420,47.623573
"2015-02-20",55.689968,55.85981,55.457558,55.60952,1115785,47.539513
"2015-02-23",55.779362,56.038589,55.627396,55.9492,789126,47.829895
"2015-02-24",56.101166,56.923553,55.707848,56.789467,1425103,48.548237
"2015-02-25",56.76265,57.64761,56.717957,57.495647,1143193,49.151936
"2015-02-26",57.567162,57.656551,57.254295,57.549282,987471,49.197784
"2015-02-27",57.593979,57.701244,57.147026,57.209599,1244546,48.907394
"2015-03-02",57.245358,57.987293,57.102333,57.549282,1042622,49.197784
"2015-03-03",57.406258,57.450954,56.789467,57.111271,621434,48.823334
"2015-03-04",56.717957,56.950371,56.181614,56.217373,1058731,48.059158
"2015-03-05",56.253128,57.692307,56.253128,57.39732,1216132,49.067879
"2015-03-06",57.066574,57.209599,55.913445,56.056469,1394228,47.921604
"2015-03-09",56.136921,56.834164,56.065407,56.637505,728605,48.41832
"2015-03-10",56.387211,56.485542,55.60952,55.841934,1361562,47.738201
"2015-03-11",55.841934,55.967079,55.144691,55.171509,1137487,47.165066
"2015-03-12",55.511189,56.932491,55.394981,56.789467,1535295,48.548237
"2015-03-13",56.860977,57.200661,56.172676,56.40509,1174628,48.219635
"2015-03-16",56.798405,58.067745,56.789467,58.023048,1960286,49.602795
"2015-03-17",58.023048,58.639839,57.683369,58.568329,1707462,50.068954
"2015-03-18",58.568329,58.773926,57.763817,58.273342,2259201,49.816769
"2015-03-19",58.273342,58.773926,57.978355,57.987293,2118246,49.572227
"2015-03-20",60.230984,60.552788,58.621964,59.667824,6909610,51.008877
"2015-03-23",60.561726,62.573002,60.329311,61.875759,4187381,52.896404
"2015-03-24",61.75061,62.912682,61.75061,62.331646,2532274,53.286137
"2015-03-25",62.385281,62.573002,61.384113,61.419868,2721222,52.506668
"2015-03-26",61.071247,61.410931,60.365067,61.017612,2009733,52.162788
"2015-03-27",61.178516,61.974087,60.86565,61.723797,1753664,52.766487
"2015-03-30",61.983025,62.510426,61.848942,62.054539,1280904,53.049236
"2015-03-31",62.072414,62.787537,61.956207,61.983025,2235597,52.988098
"2015-04-01",61.795307,61.84,60.213104,60.311432,2044077,51.559086
"2015-04-02",60.695808,60.803078,60.14159,60.293556,2214901,51.543808
"2015-04-06",60.034325,60.329311,59.399654,59.489044,1523660,50.856045
"2015-04-07",59.623131,59.658886,59.00634,59.229813,2776373,50.634438
"2015-04-08",58.934826,60.365067,58.91695,60.329311,1804117,52.006062
"2015-04-09",60.087959,60.347191,59.417534,60.0522,2501398,51.767185
"2015-04-10",60.436581,61.991966,60.418701,61.482441,2473319,53.000099
"2015-04-13",61.107002,62.072414,61.107002,61.321541,1461125,52.861397
"2015-04-14",61.223209,61.330479,60.588543,60.695808,1535295,52.321991
"2015-04-15",60.785198,61.053371,59.927055,59.935993,1325204,51.667007
"2015-04-16",59.900238,60.195225,59.211937,59.381779,1469180,51.189255
"2015-04-17",58.961643,59.051033,58.014111,58.049866,1869896,50.0411
"2015-04-20",58.380608,58.541512,58.112438,58.300159,1542231,50.256855
"2015-04-21",58.300159,58.577267,57.790634,58.362732,1515830,50.310795
"2015-04-22",58.362732,58.469997,57.960476,58.28228,1202148,50.241447
"2015-04-23",58.532574,58.997398,58.031986,58.82756,1953350,50.711494
"2015-04-24",59.059975,60.061142,58.648781,59.900238,1414588,51.636189
"2015-04-27",59.900238,60.025387,58.863316,58.943768,1366372,50.811672
"2015-04-28",58.800743,59.337082,58.550449,59.328144,1060186,51.143017
"2015-04-29",58.773926,58.782864,57.549282,57.593979,1996868,49.648109
"2015-04-30",57.325806,57.763817,56.76265,57.004002,1651639,49.139526
"2015-05-01",57.361565,57.638672,57.093391,57.200661,1244882,49.309055
"2015-05-04",57.21854,57.513527,56.42297,56.476601,1262110,48.684883
"2015-05-05",56.431908,56.467663,55.171509,55.198326,1702428,47.58297
"2015-05-06",55.341351,55.654213,54.805008,55.099995,1551180,47.498203
"2015-05-07",55.260899,56.646442,55.117874,56.378273,1762166,48.600124
"2015-05-08",56.843102,57.942596,56.843102,57.173843,1343103,49.285938
"2015-05-11",57.057636,57.790634,57.030819,57.352623,1445911,49.440048
"2015-05-12",56.896736,57.182781,56.208431,56.923553,952567,49.070171
"2015-05-13",56.968246,57.30793,56.011772,56.101166,1639445,48.36124
"2015-05-14",56.431908,56.798405,55.922382,56.664322,1059291,48.84671
"2015-05-15",56.869919,57.182781,56.744774,57.147026,735541,49.262817
"2015-05-18",57.021881,57.39732,56.798405,57.272175,686430,49.370708
"2015-05-19",57.39732,58.46106,57.120209,58.219707,1316926,50.187508
"2015-05-20",58.139256,58.139256,57.450954,57.549282,815527,49.609577
"2015-05-21",57.352623,57.808514,57.263233,57.719124,910616,49.755981
"2015-05-22",57.844269,58.023048,57.549282,57.880024,821457,49.894691
"2015-05-26",57.835331,57.951538,57.030819,57.370502,893612,49.45546
"2015-05-27",57.799576,58.550449,57.728062,58.031986,1700973,50.025684
"2015-05-28",58.031986,58.639839,57.853207,58.049866,2224857,50.0411
"2015-05-29",58.300159,58.782864,57.790634,58.586205,4024499,50.503445
"2015-06-01",58.586205,59.033157,58.148193,58.818619,868889,50.703789
"2015-06-02",58.684536,58.863316,58.112438,58.157135,1125517,50.133575
"2015-06-03",58.309097,58.496815,57.880024,58.389549,886453,50.333908
"2015-06-04",58.255463,58.344852,57.406258,57.55822,1444345,49.617271
"2015-06-05",57.39732,57.996231,56.923553,57.960476,782079,49.964039
"2015-06-08",57.942596,58.586205,57.683369,58.469997,978074,50.403263
"2015-06-09",58.273342,58.434242,57.888966,58.112438,1067010,50.095039
"2015-06-10",58.130318,59.998569,58.023048,59.846603,1673118,51.589954
"2015-06-11",59.971752,60.436581,59.748276,59.935993,1116232,51.667007
"2015-06-12",60.668995,61.178516,60.061142,60.88353,1709811,52.483822
"2015-06-15",60.490211,60.963982,59.739338,60.901405,1205056,52.499229
"2015-06-16",60.937164,61.214272,60.597481,60.731567,909162,52.352818
"2015-06-17",60.668995,61.089127,60.606419,61.017612,954357,52.599403
"2015-06-18",61.464565,62.036659,61.267906,61.822124,1104598,53.292931
"2015-06-19",61.670162,62.045601,61.330479,61.562893,1443338,53.069454
"2015-06-22",62.000904,62.126049,61.571831,62.018784,1712384,53.462448
"2015-06-23",65.290459,65.612259,62.000904,62.027721,8489652,53.470142
"2015-06-24",61.85788,63.940666,61.625465,63.323875,4105605,54.587494
"2015-06-25",63.949608,64.432312,63.618862,63.672497,1909274,54.888012
"2015-06-26",64.003242,65.2547,63.681435,65.218941,3429578,56.221107
"2015-06-29",64.468071,64.816689,63.609924,63.645679,2504083,54.864891
"2015-06-30",64.307167,64.360802,63.306,63.53841,2020808,54.772411
"2015-07-01",64.083694,64.146263,62.626633,62.769657,2234702,54.10973
"2015-07-02",63.162975,63.368572,62.501488,62.850109,1633069,54.179085
"2015-07-06",62.778599,63.225548,62.49255,63.189793,1731737,54.471897
"2015-07-07",63.350693,64.557457,63.011009,64.450188,1869560,55.558399
"2015-07-08",63.520535,63.895973,63.127216,63.323875,1287169,55.007095
"2015-07-09",64.539581,65.138496,63.895973,63.967484,2144088,55.566174
"2015-07-10",64.673668,64.691544,64.021118,64.503822,726368,56.032066
"2015-07-13",64.977592,65.236824,64.557457,64.691544,1445911,56.195137
"2015-07-14",64.700485,64.82563,64.244591,64.664726,1283253,56.171841
"2015-07-15",64.745178,64.771996,63.779766,63.815521,845285,55.434174
"2015-07-16",64.092628,65.2547,63.913849,65.210007,1538427,56.645508
"2015-07-17",65.183189,65.227882,64.646851,64.888199,843159,56.365974
"2015-07-20",64.977592,65.898308,64.897141,65.210007,1171048,56.645508
"2015-07-21",65.183189,65.344093,64.584274,65.263641,1131223,56.692097
"2015-07-22",65.361969,67.149765,65.272575,66.676003,2735429,57.918957
"2015-07-23",67.042503,67.578842,66.559792,66.926292,2104822,58.136383
"2015-07-24",67.167648,67.167648,65.156372,65.317276,1916322,56.738689
"2015-07-27",65.210007,65.32621,64.405495,64.637909,1348026,56.148552
"2015-07-28",64.637909,64.798813,64.164139,64.745178,1229780,56.241722
"2015-07-29",65.14743,65.862549,64.763054,65.415604,1354850,56.8241
"2015-07-30",65.32621,66.193298,64.718361,65.969818,1224857,57.305519
"2015-07-31",66.139664,66.622368,65.54969,65.934067,1299810,57.274467
"2015-08-03",66.05027,66.112846,65.379845,66.068146,1168028,57.390945
"2015-08-04",66.068146,66.175415,65.674835,66.139664,1017563,57.453064
"2015-08-05",66.255867,67.480515,66.255867,66.962051,1296901,58.16745
"2015-08-06",66.452522,66.881599,62.778599,63.28812,3097774,54.97604
"2015-08-07",63.37751,64.226715,62.573002,64.155205,1601633,55.729248
"2015-08-10",64.512764,64.879265,63.475838,63.565228,843383,55.216747
"2015-08-11",63.127216,63.735069,62.859047,63.440083,1273744,55.108036
"2015-08-12",62.876926,63.252365,62.081356,63.216606,1403177,54.913914
"2015-08-13",63.234486,64.950775,63.207668,64.316109,946079,55.869011
"2015-08-14",64.387619,64.709419,64.065811,64.691544,966215,56.195137
"2015-08-17",64.35186,65.093796,64.182022,64.870323,944625,56.350445
"2015-08-18",64.977592,65.370911,64.003242,64.012177,1212328,55.605
"2015-08-19",63.770824,65.07592,63.654617,64.60215,1501734,56.117477
"2015-08-20",64.42337,65.165314,63.958546,64.012177,1574337,55.605
"2015-08-21",63.529472,63.851276,62.412098,62.733902,1624231,54.494606
"2015-08-24",59.935993,62.939499,58.934826,59.685703,3257971,51.846752
"2015-08-25",60.785198,61.822124,59.685703,59.730396,2025842,51.885578
"2015-08-26",61.008675,61.258968,59.399654,60.928223,1841705,52.926083
"2015-08-27",61.241089,62.304829,60.722626,61.545013,1934333,53.461857
"2015-08-28",61.446686,62.179684,60.972919,61.723797,1246784,53.617168
"2015-08-31",61.616528,61.688038,60.758385,60.79414,1024388,52.809605
"2015-09-01",59.81979,60.534908,59.614189,59.953873,1798076,52.079708
"2015-09-02",60.820957,61.643345,60.52597,61.643345,1883097,53.547279
"2015-09-03",61.848942,62.260136,61.69698,61.866817,1904128,53.741409
"2015-09-04",61.241089,61.938332,60.910347,61.482441,1654100,53.407513
"2015-09-08",62.590878,63.019951,61.893635,62.948437,1690122,54.680973
"2015-09-09",63.484779,63.484779,61.518196,61.643345,1379125,53.547279
"2015-09-10",61.75061,62.599815,61.50032,62.278011,1257971,54.098595
"2015-09-11",62.179684,62.814354,61.69698,62.787537,1447477,54.541206
"2015-09-14",62.984196,63.386448,62.546185,62.751781,1693254,54.510132
"2015-09-15",62.894802,63.162975,62.009842,62.608757,2337062,54.385899
"2015-09-16",62.689205,62.814354,60.937164,61.974087,2659358,53.834583
"2015-09-17",61.947269,63.806583,61.759552,62.823292,3103815,54.572266
"2015-09-18",62.242256,63.002071,61.741673,62.090294,4541112,53.935524
"2015-09-21",62.421036,63.109341,62.304829,62.814354,2263452,54.564491
"2015-09-22",61.866817,62.349525,60.150532,62.295891,3397584,54.114117
"2015-09-23",62.501488,63.869156,62.295891,63.565228,2921244,55.216747
"2015-09-24",63.270241,64.065811,62.519367,63.878094,1872693,55.488522
"2015-09-25",64.065811,64.459129,62.921619,63.252365,2955364,54.944981
"2015-09-28",63.145096,63.19873,60.722626,60.88353,2342991,52.88726
"2015-09-29",61.04443,61.375175,60.087959,60.686871,2249357,52.716423
"2015-09-30",61.285786,61.902576,60.499153,61.267906,2029086,53.221157
"2015-10-01",61.267906,61.6791,60.517029,61.160637,1694149,53.127979
"2015-10-02",60.517029,61.250027,59.935993,61.250027,1444457,53.205627
"2015-10-05",61.616528,61.652283,60.77626,61.205334,1796845,53.166801
"2015-10-06",61.071247,61.527138,60.561726,60.731567,2389305,52.75526
"2015-10-07",60.105835,60.409763,58.961643,59.381779,2295111,52.003731
"2015-10-08",58.863316,60.043262,58.362732,59.676765,2910728,52.262077
"2015-10-09",59.533741,60.07008,59.220875,59.605251,1659246,52.199448
"2015-10-12",59.328144,59.837666,59.068913,59.220875,1860723,51.862823
"2015-10-13",59.033157,60.016445,58.997398,59.372837,1358094,51.995903
"2015-10-14",59.408592,59.623131,56.717957,56.995064,2676474,49.913567
"2015-10-15",57.021881,57.227478,55.940262,57.030819,2364694,49.944874
"2015-10-16",57.191723,58.335915,57.012943,58.228645,2367715,50.993877
"2015-10-19",58.604084,59.176182,58.237583,58.729229,1722340,51.432259
"2015-10-20",58.478939,58.648781,56.941429,56.968246,2043293,49.890076
"2015-10-21",57.039761,57.39732,55.779362,56.136921,1950889,49.162048
"2015-10-22",56.67326,57.316868,55.841934,57.290051,1655107,50.171894
"2015-10-23",57.629734,57.808514,56.458725,57.12915,1342880,50.030983
"2015-10-26",57.191723,57.915779,57.084454,57.844269,1722564,50.657261
"2015-10-27",57.290051,57.915779,56.324638,56.51236,1723683,49.490829
"2015-10-28",56.735832,58.005173,56.530235,57.969414,888354,50.76685
"2015-10-29",57.55822,57.55822,55.529068,55.806175,2292650,48.872387
"2015-10-30",55.958141,56.199493,55.287716,55.323471,1929410,48.449657
"2015-11-02",55.421799,56.217373,55.207264,56.011772,1803893,49.052444
"2015-11-03",55.672092,55.976017,55.59164,55.913445,1197226,48.966331
"2015-11-04",55.976017,56.172676,54.232914,54.903339,2442667,48.081726
"2015-11-05",54.930157,55.260899,54.536839,55.225143,1125741,48.363544
"2015-11-06",55.010605,55.207264,54.384876,55.162567,1175970,48.308743
"2015-11-09",54.939095,55.108936,53.446281,54.849705,2427453,48.03476
"2015-11-10",55.189999,55.189999,53.380001,54.68,2861300,47.886143
"2015-11-11",55.02,55.990002,54.450001,55.509998,2004700,48.613014
"2015-11-12",56.119999,58.650002,55.040001,55.130001,2045400,48.280239
"2015-11-13",55.09,55.400002,54.25,54.34,1258200,47.588383
"2015-11-16",54.169998,54.330002,53.509998,53.970001,1541500,47.264355
"2015-11-17",54.099998,55.32,53.830002,53.93,1463600,47.229328
"2015-11-18",53.799999,54.240002,53.52,53.990002,2232800,47.281876
"2015-11-19",54.240002,54.830002,53.889999,54.419998,1271400,47.658447
"2015-11-20",54.630001,55.32,54.57,55.130001,1397800,48.280239
"2015-11-23",55.099998,56.57,55.099998,56.349998,1509800,49.348648
"2015-11-24",55.57,56.34,54.889999,56.330002,2281300,49.331131
"2015-11-25",56.34,57.209999,56.209999,56.849998,1799500,49.786518
"2015-11-27",57.150002,57.279999,56.759998,57.049999,487100,49.96167
"2015-11-30",56.889999,57.060001,56.02,56.169998,1586200,49.19101
"2015-12-01",56.599998,56.759998,56.130001,56.720001,1711600,49.67268
"2015-12-02",56.490002,56.759998,56.060001,56.299999,1261000,49.304859
"2015-12-03",56.419998,56.970001,55.009998,55.200001,1632800,48.341534
"2015-12-04",55.529999,57.610001,55.360001,57.43,1607000,50.29446
"2015-12-07",57.5,59.130001,57.5,58.919998,2009700,51.599327
"2015-12-08",58.459999,59.720001,58.240002,59.18,2470600,51.827023
"2015-12-09",58.59,59.740002,57.990002,58.09,1442400,50.872463
"2015-12-10",58.220001,58.700001,57.580002,57.75,1715300,50.574699
"2015-12-11",57.07,57.889999,56.970001,57.77,1269400,50.592209
"2015-12-14",57.880001,59.189999,57.639999,58.59,1653600,51.310333
"2015-12-15",58.959999,59.599998,58.330002,59,2516000,51.669388
"2015-12-16",59.490002,60.139999,58.209999,59.290001,2465100,51.923355
"2015-12-17",59.400002,60.049999,58.389999,58.389999,2216300,51.135185
"2015-12-18",59.630001,63.040001,59.48,62.5,8070300,54.734531
"2015-12-21",62.91,63.98,62.709999,63.700001,2557000,55.785435
"2015-12-22",64.110001,64.379997,63.259998,64.080002,2276200,56.118217
"2015-12-23",64.349998,64.900002,64.139999,64.5,1450900,56.486034
"2015-12-24",64.449997,64.839996,64.300003,64.559998,623100,56.538578
"2015-12-28",64.559998,64.720001,63.549999,64.300003,1292600,56.310875
