"dates","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"2014-08-15",82.550003,82.800003,81.400002,82.040001,2220000,68.712753
"2014-08-18",82.370003,82.970001,82.370003,82.900002,1784700,69.433044
"2014-08-19",83.099998,83.489998,82.809998,82.980003,1368400,69.500053
"2014-08-20",82.849998,83.599998,82.68,83.529999,1458700,69.960701
"2014-08-21",83.559998,84.769997,83.400002,84.550003,2018600,70.815002
"2014-08-22",84.309998,84.959999,84.239998,84.349998,1669900,70.647476
"2014-08-25",84.989998,85.620003,84.980003,85.129997,1480100,71.300781
"2014-08-26",85.239998,85.550003,85.019997,85.110001,1384200,71.28405
"2014-08-27",85.300003,85.389999,84.760002,84.940002,2243300,71.14164
"2014-08-28",84.57,84.839996,84.239998,84.540001,1514900,70.806625
"2014-08-29",85.019997,85.019997,84.519997,84.75,1383600,70.982498
"2014-09-02",84.75,85.269997,84.360001,85.199997,2043900,71.359413
"2014-09-03",85.669998,86,84.959999,85.160004,1470800,71.325928
"2014-09-04",85.150002,85.800003,84.82,85.099998,1490600,71.275665
"2014-09-05",84.839996,85.379997,84.440002,85.349998,1850700,71.485039
"2014-09-08",85.300003,85.730003,85.019997,85.470001,1542500,71.585541
"2014-09-09",85.120003,85.190002,84.489998,84.809998,1525500,71.032761
"2014-09-10",84.68,85.790001,84.68,85.75,1717100,71.820068
"2014-09-11",85.529999,86.029999,85.360001,85.769997,1351100,71.836807
"2014-09-12",85.839996,86.629997,85.75,86.220001,1637200,72.213715
"2014-09-15",86.5,86.5,85.839996,86.300003,2151700,72.280716
"2014-09-16",86.290001,86.75,86,86.510002,1331700,72.456612
"2014-09-17",86.519997,87.580002,86.190002,87.18,2185700,73.017761
"2014-09-18",87.769997,88.459999,87.620003,87.940002,1806000,73.654282
"2014-09-19",88.400002,88.800003,87.709999,87.889999,3861200,73.612427
"2014-09-22",87.760002,88.220001,87.120003,87.279999,1909200,73.101509
"2014-09-23",87.209999,87.470001,86,86,3095200,72.029465
"2014-09-24",86.099998,86.709999,85.879997,86.669998,1874900,72.590599
"2014-09-25",86.589996,86.629997,85.449997,85.459999,2362900,71.577156
"2014-09-26",85.410004,86.040001,85.330002,85.879997,1366400,71.928932
"2014-09-29",85.019997,85.879997,85.019997,85.690002,1694800,71.769814
"2014-09-30",85.940002,86.349998,85.400002,85.580002,2491800,71.677689
"2014-10-01",85.580002,85.699997,84.309998,84.580002,2398700,70.840126
"2014-10-02",84.080002,84.43,83.150002,84.209999,2654700,70.53022
"2014-10-03",84.860001,85.489998,84.809998,85.010002,2458500,71.200287
"2014-10-06",85.470001,85.879997,84.989998,85.010002,2246400,71.200287
"2014-10-07",84.519997,84.730003,83.239998,83.260002,2260300,69.734566
"2014-10-08",83.279999,84.900002,83.269997,84.830002,1878700,71.049507
"2014-10-09",84.889999,84.949997,82.889999,83.019997,2936200,69.533539
"2014-10-10",82.769997,83.540001,81.690002,81.730003,2933800,68.851189
"2014-10-13",81.949997,82.610001,81,81.050003,2259900,68.278336
"2014-10-14",81.18,82.25,81.080002,81.589996,3686000,68.733238
"2014-10-15",80.940002,81.389999,77.129997,78,7995000,65.708939
"2014-10-16",76.720001,79.279999,76.690002,78.870003,4814900,66.441864
"2014-10-17",79.519997,80.190002,78.980003,79.769997,3683400,67.200035
"2014-10-20",79.279999,79.970001,79.160004,79.639999,2416800,67.09053
"2014-10-21",80.129997,81.290001,80.110001,81.160004,2506400,68.37101
"2014-10-22",81.269997,82.279999,80.970001,81.019997,2275400,68.253067
"2014-10-23",81.730003,82.25,81.400002,81.559998,1849600,68.707962
"2014-10-24",81.690002,82.610001,81.32,82.519997,1641600,69.516685
"2014-10-27",82.790001,82.93,82.099998,82.860001,1470800,69.803123
"2014-10-28",82.989998,84.089996,82.910004,84.089996,1510600,70.83931
"2014-10-29",83.949997,84.949997,83.699997,84.800003,2135500,71.437401
"2014-10-30",84.790001,85.739998,84.220001,85.419998,1485700,71.95974
"2014-10-31",86.019997,86.639999,86.019997,86.389999,2261800,72.776871
"2014-11-03",86.709999,86.940002,86.260002,86.540001,1432700,72.903244
"2014-11-04",86.720001,86.980003,86.120003,86.949997,1449400,73.248642
"2014-11-05",87.449997,87.699997,87.029999,87.639999,1409100,73.829887
"2014-11-06",87.489998,88.389999,87.440002,88.379997,1568600,74.453278
"2014-11-07",88.099998,88.849998,87.870003,88.449997,1660300,74.512253
"2014-11-10",88.120003,88.730003,88.120003,88.68,1541200,74.706017
"2014-11-11",88.800003,88.839996,88.110001,88.239998,1565300,74.335342
"2014-11-12",87.620003,88.190002,87.599998,88.040001,1943800,74.16687
"2014-11-13",88.089996,88.169998,87.440002,87.830002,1561700,73.989944
"2014-11-14",87.57,87.980003,87.209999,87.410004,1341100,73.636147
"2014-11-17",87.400002,87.400002,86.919998,87.279999,1924500,73.526619
"2014-11-18",87.269997,87.779999,87.220001,87.43,2028400,73.652977
"2014-11-19",87.629997,87.629997,86.449997,87.07,2577300,73.349709
"2014-11-20",86.559998,86.93,86.269997,86.93,2401400,73.231773
"2014-11-21",87.800003,87.970001,86.75,86.849998,3200300,73.164391
"2014-11-24",87.32,88.110001,87.32,87.980003,1754100,74.116318
"2014-11-25",88.209999,88.349998,87.610001,88.160004,1944400,74.267952
"2014-11-26",87.980003,88.260002,87.540001,88.059998,1103800,74.183716
"2014-11-28",88.440002,88.480003,87.339996,87.470001,820000,73.686691
"2014-12-01",87.370003,87.370003,86.080002,86.589996,2148500,72.945343
"2014-12-02",86.599998,87.900002,86.57,87.5,1496300,73.71196
"2014-12-03",87.5,88.400002,87.440002,88.330002,1718200,74.411163
"2014-12-04",88.120003,88.480003,87.75,88.370003,1508700,74.44487
"2014-12-05",88.839996,90.43,88.760002,90.18,2227100,75.969643
"2014-12-08",90.110001,90.980003,89.629997,90.330002,2115000,76.096016
"2014-12-09",89.419998,90.830002,89.239998,90.82,1883900,76.508789
"2014-12-10",90.370003,90.900002,88.739998,88.769997,2774500,74.781845
"2014-12-11",89.040001,90.110001,88.760002,88.949997,2196600,74.933472
"2014-12-12",88.050003,88.949997,87.629997,87.739998,2723200,73.914131
"2014-12-15",88.309998,88.690002,86.849998,87.440002,2952500,73.66143
"2014-12-16",86.830002,88.489998,86.580002,86.849998,3623200,73.164391
"2014-12-17",87.599998,89.510002,87.349998,89.440002,3745900,75.346268
"2014-12-18",90.779999,92.360001,90.480003,92.360001,4160600,77.806122
"2014-12-19",92.639999,93.050003,91.629997,91.709999,6390100,77.258553
"2014-12-22",91.709999,92.279999,91.639999,91.849998,2191300,77.37648
"2014-12-23",92.269997,93.449997,92.129997,92.93,2589200,78.286316
"2014-12-24",92.550003,93.25,92.419998,92.580002,1312000,77.99147
"2014-12-26",92.559998,93.199997,92.489998,92.510002,1203800,77.932487
"2014-12-29",92.18,93.300003,91.889999,92.669998,2013700,78.067276
"2014-12-30",92.529999,92.809998,92.239998,92.419998,2830200,77.856689
"2014-12-31",92.589996,92.860001,91.18,91.230003,2369900,76.854202
"2015-01-02",91.839996,92.099998,89.879997,90.82,2083400,76.508789
"2015-01-05",90.209999,90.629997,88.019997,88.040001,3411700,74.16687
"2015-01-06",88.349998,89.32,85.379997,85.760002,4422100,72.246147
"2015-01-07",86.809998,87.269997,86.089996,86.75,2249200,73.080139
"2015-01-08",87.489998,88.589996,87.449997,88.419998,2116700,74.486984
"2015-01-09",88.43,88.459999,86.610001,86.769997,2351600,73.096977
"2015-01-12",86.68,86.959999,85.849998,86.160004,2544000,72.583115
"2015-01-13",86.150002,87.010002,84.139999,84.519997,3591400,71.600426
"2015-01-14",83.169998,83.980003,81.839996,83,6015400,70.312767
"2015-01-15",82.620003,83.389999,82.07,82.419998,4737100,69.821442
"2015-01-16",82.870003,84.910004,82.599998,84.440002,4161900,71.532654
"2015-01-20",84.730003,85.449997,84.120003,84.620003,5253300,71.685143
"2015-01-21",83.940002,85.550003,83.660004,84.779999,3550200,71.820671
"2015-01-22",85.309998,87.309998,85.099998,87.059998,3769900,73.752144
"2015-01-23",86.779999,87.230003,86.25,86.279999,2841300,73.091393
"2015-01-26",86,86.849998,85.739998,86.779999,1860900,73.514961
"2015-01-27",85.760002,86.279999,85.190002,85.5,2218500,72.430618
"2015-01-28",85.959999,86.230003,83.620003,83.650002,2668200,70.863411
"2015-01-29",83.650002,85.540001,83.580002,85.540001,3586700,72.4645
"2015-01-30",84.449997,85.809998,84.18,84.540001,4301200,71.617371
"2015-02-02",85.010002,86.389999,84.290001,86.18,2625700,73.006691
"2015-02-03",86.690002,87.699997,86.580002,87.610001,2546100,74.218086
"2015-02-04",87.230003,88.459999,87.230003,87.75,3292900,74.336693
"2015-02-05",87.879997,88.93,87.769997,88.82,2571800,75.243126
"2015-02-06",90.129997,91.790001,89.800003,90.440002,3618700,76.615486
"2015-02-09",89.5,90.330002,89.360001,89.510002,2212800,75.82766
"2015-02-10",90.269997,90.550003,89.449997,90.199997,1485400,76.412193
"2015-02-11",89.860001,90.029999,89.230003,89.790001,1515000,76.064857
"2015-02-12",90.300003,91.559998,89.879997,91.559998,2227800,77.564316
"2015-02-13",91.459999,92.580002,91.330002,92.379997,2737100,78.258972
"2015-02-17",92.050003,92.639999,91.879997,92.379997,2644200,78.258972
"2015-02-18",92.18,92.230003,91.080002,91.309998,2099800,77.352524
"2015-02-19",90.93,91.660004,90.550003,91.620003,1455600,77.615135
"2015-02-20",91.129997,92.43,90.639999,92.269997,2524500,78.165771
"2015-02-23",91.790001,92.07,91.290001,91.620003,1458800,77.615135
"2015-02-24",91.480003,92.68,91.260002,92.339996,2317700,78.225067
"2015-02-25",92.139999,92.510002,91.989998,92.269997,1309900,78.165771
"2015-02-26",92.339996,92.370003,91.639999,92.160004,1512900,78.072586
"2015-02-27",91.709999,92.330002,91.669998,91.959999,1638200,77.90316
"2015-03-02",91.959999,92.949997,91.580002,92.949997,1298800,78.741829
"2015-03-03",92.5,92.779999,91.68,92.330002,1449300,78.216606
"2015-03-04",91.650002,92.309998,91.519997,92.07,2112800,77.996361
"2015-03-05",92.150002,92.559998,91.589996,92.540001,2265300,78.394508
"2015-03-06",92.760002,95.209999,92.760002,93.730003,4450900,79.402603
"2015-03-09",93.639999,94.629997,93.510002,94.529999,2431900,80.080315
"2015-03-10",93.239998,93.580002,92.540001,92.879997,3556800,78.682533
"2015-03-11",93.190002,93.5,92.830002,93.32,2356200,79.05526
"2015-03-12",94.589996,96.709999,94.5,96.629997,4031800,81.859299
"2015-03-13",96.480003,96.480003,95.18,95.690002,3052800,81.062988
"2015-03-16",96.220001,96.650002,95.599998,95.959999,2706000,81.291725
"2015-03-17",95.230003,96.019997,95.040001,95.82,2580100,81.173126
"2015-03-18",95.370003,96.489998,95.279999,96.029999,3212600,81.351021
"2015-03-19",95.919998,96.080002,94.389999,94.870003,3344000,80.368347
"2015-03-20",95.169998,96.230003,94.82,95.970001,3297200,81.300194
"2015-03-23",96.089996,96.339996,95.089996,95.110001,1909200,80.571655
"2015-03-24",95,95.190002,94.389999,94.449997,3938500,80.01255
"2015-03-25",94.389999,94.529999,92.5,92.5,3076900,78.360634
"2015-03-26",92.480003,93.050003,91.970001,92.489998,3525700,78.35215
"2015-03-27",92.489998,92.510002,91.529999,92.040001,2720400,77.970924
"2015-03-30",92.629997,94.559998,92.629997,93.849998,2483400,79.504257
"2015-03-31",93.349998,93.809998,92.980003,93.239998,2339000,78.987488
"2015-04-01",93.32,93.330002,92.199997,92.5,3079500,78.360634
"2015-04-02",92.559998,93.5,92.209999,93.290001,2226800,79.029877
"2015-04-06",92.050003,93.120003,91.519997,92.489998,2560000,78.35215
"2015-04-07",92.93,93.470001,92.739998,93.019997,2074800,78.80114
"2015-04-08",93.040001,93.510002,92.529999,92.839996,2199200,78.648628
"2015-04-09",92.809998,93.57,92.360001,93.510002,1824700,79.216225
"2015-04-10",93.349998,93.910004,92.940002,93.480003,2178700,79.190819
"2015-04-13",92.800003,93.839996,92.75,93.32,2523900,79.488937
"2015-04-14",92.839996,93.839996,92.839996,93.620003,4803700,79.744484
"2015-04-15",92.629997,93.610001,92.029999,92.199997,6130100,78.534935
"2015-04-16",92.050003,92.209999,90.760002,91.760002,4751600,78.160156
"2015-04-17",91.349998,91.639999,90.419998,90.93,3098600,77.453163
"2015-04-20",91.739998,91.980003,91.199997,91.43,2090400,77.879066
"2015-04-21",91.43,91.989998,91.010002,91.199997,1862400,77.683174
"2015-04-22",91.07,91.900002,90.639999,91.410004,2333100,77.862053
"2015-04-23",91.330002,91.720001,90.989998,91.400002,2498900,77.853493
"2015-04-24",91.199997,91.639999,90.629997,91,1969200,77.512787
"2015-04-27",91.449997,91.720001,90.650002,90.82,1981300,77.359467
"2015-04-28",90.669998,91.519997,90.669998,91.410004,1954000,77.862053
"2015-04-29",91.139999,92.440002,91.099998,91.860001,2105000,78.245323
"2015-04-30",91.800003,92.440002,91.389999,91.730003,2047900,78.134613
"2015-05-01",92.330002,92.459999,91.68,92,1418900,78.364586
"2015-05-04",92.220001,93.360001,92.150002,93.269997,1686900,79.44635
"2015-05-05",92.82,94.269997,92.690002,93.110001,2011200,79.310066
"2015-05-06",93.300003,93.559998,92.07,92.660004,1876300,78.92675
"2015-05-07",92.540001,92.760002,92.150002,92.370003,2091200,78.679749
"2015-05-08",93.019997,93.769997,92.5,93.650002,1767200,79.770027
"2015-05-11",93.440002,94.050003,93.099998,93.650002,1647300,79.770027
"2015-05-12",93.239998,94.07,92.68,93.870003,1988100,79.957443
"2015-05-13",93.559998,94.610001,93.410004,94.190002,2181800,80.230003
"2015-05-14",94.959999,95.07,94.339996,94.959999,2412400,80.885872
"2015-05-15",94.959999,95.080002,93.330002,93.739998,2651900,79.846695
"2015-05-18",93.839996,94.760002,93.779999,94.629997,1195600,80.604774
"2015-05-19",94.760002,95.699997,94.660004,95.559998,2630100,81.396957
"2015-05-20",95.330002,95.629997,94.93,95.040001,1445300,80.954018
"2015-05-21",94.800003,95.230003,94.589996,94.959999,1514600,80.885872
"2015-05-22",94.989998,95.599998,94.949997,95.220001,2114700,81.107353
"2015-05-26",94.910004,95.089996,94.190002,94.610001,2385400,80.587746
"2015-05-27",95,96.029999,94.690002,95.889999,1881600,81.678024
"2015-05-28",95.889999,96.059998,95.349998,96,1563200,81.771729
"2015-05-29",95.940002,95.970001,95.32,95.690002,3669700,81.507675
"2015-06-01",96.139999,96.139999,94.550003,94.620003,2359800,80.596268
"2015-06-02",94.440002,94.940002,93.889999,94.639999,2836000,80.613312
"2015-06-03",95.300003,96.400002,95.010002,96.019997,2627600,81.788773
"2015-06-04",95.589996,95.940002,94.699997,94.949997,2269000,80.87735
"2015-06-05",96.080002,96.849998,95.669998,96.510002,3567700,82.206146
"2015-06-08",96.339996,97,96.18,96.290001,2558900,82.018761
"2015-06-09",96.330002,97.660004,96.160004,97.57,2419200,83.109024
"2015-06-10",97.970001,99.610001,97.690002,99.18,3594800,84.480438
"2015-06-11",99.120003,99.589996,98.589996,98.779999,2287200,84.139709
"2015-06-12",98.510002,98.900002,98.040001,98.419998,1839500,83.833076
"2015-06-15",97.5,98.529999,97.199997,97.830002,2788800,83.330513
"2015-06-16",97.849998,98.760002,97.610001,98.540001,1733600,83.935272
"2015-06-17",98.809998,98.910004,97.290001,97.459999,2158200,83.015343
"2015-06-18",97.769997,98.129997,96.93,97.889999,2671500,83.381615
"2015-06-19",97.449997,98.029999,97.050003,97.129997,2475000,82.734245
"2015-06-22",97.989998,98.510002,97.739998,98.209999,1990800,83.65419
"2015-06-23",98.949997,99.239998,98.57,99,1584000,84.327095
"2015-06-24",98.529999,99.25,97.830002,97.889999,2545800,83.381615
"2015-06-25",98.410004,98.480003,97.209999,97.400002,2250300,82.964233
"2015-06-26",97.860001,98.25,97.440002,97.620003,2240000,83.151634
"2015-06-29",96.43,97.139999,95.559998,95.660004,2054600,81.482132
"2015-06-30",96.769997,97.239998,95.400002,95.650002,2333100,81.47361
"2015-07-01",96.889999,97.599998,96.559998,97.050003,1869000,82.666107
"2015-07-02",96.849998,97.290001,95.970001,96.470001,1752100,82.172073
"2015-07-06",95.139999,96.440002,95.050003,96.18,1731600,81.925064
"2015-07-07",95.889999,96.239998,94.139999,95.699997,2327600,81.516212
"2015-07-08",94.940002,95.339996,94.089996,94.139999,2307500,80.187401
"2015-07-09",95.510002,95.690002,94.599998,94.900002,2896000,80.834778
"2015-07-10",96.260002,96.830002,95.589996,96.300003,3141700,82.027283
"2015-07-13",96.599998,97.169998,96.470001,96.93,2627300,83.003502
"2015-07-14",96.309998,97.589996,95.900002,97.5,3002700,83.491592
"2015-07-15",96.269997,98.650002,95.5,98.32,3974200,84.193771
"2015-07-16",99.360001,99.839996,98.940002,99.220001,2341900,84.96447
"2015-07-17",98.660004,99.110001,98.099998,98.809998,1746900,84.613365
"2015-07-20",99.110001,99.900002,98.800003,99.529999,2134100,85.229927
"2015-07-21",99.620003,100.239998,98.900002,99.199997,1601100,84.947334
"2015-07-22",99.269997,100.25,99.010002,99.790001,1980100,85.45256
"2015-07-23",99.800003,100.519997,98.860001,99.019997,2407100,84.793182
"2015-07-24",98.82,99.339996,98.239998,98.339996,1507800,84.210899
"2015-07-27",97.639999,98.089996,97.190002,97.510002,1680600,83.500137
"2015-07-28",98.389999,98.639999,97.120003,98.139999,1771300,84.039627
"2015-07-29",98.339996,98.830002,97.830002,98.550003,1689700,84.390732
"2015-07-30",98.290001,98.940002,98.160004,98.669998,1521200,84.493492
"2015-07-31",98.739998,98.779999,97.720001,98.18,1480900,84.073883
"2015-08-03",98.230003,98.519997,97.07,97.82,1578000,83.76561
"2015-08-04",97.959999,98.980003,97.82,97.919998,1420800,83.85125
"2015-08-05",98.720001,99.559998,98.260002,98.580002,1175900,84.416435
"2015-08-06",98.800003,99.209999,98.110001,98.540001,1562900,84.382164
"2015-08-07",98.370003,99.199997,97.199997,97.800003,1557600,83.748489
"2015-08-10",98.489998,99.910004,98.470001,99.860001,1919500,85.512512
"2015-08-11",98.400002,99.029999,97.480003,97.919998,2491900,83.85125
"2015-08-12",96.940002,97.209999,94.779999,96.07,2573300,82.267044
"2015-08-13",94.459999,96.68,93.709999,96.400002,1682800,82.549629
"2015-08-14",96.379997,97.660004,96.169998,97.589996,1503400,83.568665
"2015-08-17",96.919998,98.540001,96.839996,98.050003,2052800,83.962555
"2015-08-18",97.949997,99.279999,97.949997,99,2716300,84.776077
"2015-08-19",98.440002,98.910004,97.440002,97.970001,2662400,83.894058
"2015-08-20",96.900002,97.110001,95.059998,95.080002,3240400,81.419281
"2015-08-21",94.18,94.940002,92.220001,92.279999,3702200,79.021576
"2015-08-24",87.699997,90.389999,82.769997,88.830002,4890500,76.067268
"2015-08-25",91.540001,91.639999,85.800003,85.849998,3367400,73.515419
"2015-08-26",87.830002,89.080002,86.099998,89.029999,4152900,76.238525
"2015-08-27",90.059998,91.389999,89.629997,91.330002,3062500,78.208069
"2015-08-28",90.940002,91.669998,90.540001,91.230003,2336600,78.122421
"2015-08-31",90.739998,91.470001,90.470001,91.120003,2071700,78.028244
"2015-09-01",89.150002,89.720001,86.580002,87.190002,3271200,74.662903
"2015-09-02",89,89.290001,87.709999,88.940002,2575100,76.161461
"2015-09-03",89.389999,90.589996,89.010002,89.550003,2336400,76.683807
"2015-09-04",88.510002,88.980003,87.059998,87.660004,3143800,75.065369
"2015-09-08",89.529999,91.029999,89.230003,90.980003,2866600,77.908363
"2015-09-09",92.269997,92.43,89.760002,89.959999,2032200,77.034904
"2015-09-10",89.599998,91.18,89.349998,90.529999,1859700,77.52301
"2015-09-11",89.940002,90.400002,89.57,90.349998,1440500,77.368858
"2015-09-14",90.400002,91.379997,90.029999,90.660004,1743300,77.634323
"2015-09-15",91.089996,92.339996,90.889999,91.970001,2272600,78.756104
"2015-09-16",91.93,92,90.660004,91.769997,1749400,78.584846
"2015-09-17",91.699997,92.650002,89.470001,89.82,2585700,76.915009
"2015-09-18",88.160004,88.669998,87.089996,87.43,4116700,74.868416
"2015-09-21",88.160004,89.339996,87.949997,88.870003,1748800,76.101509
"2015-09-22",87.459999,88.32,87.07,87.790001,1823700,75.176689
"2015-09-23",87.599998,88.660004,87.440002,87.949997,1332500,75.313705
"2015-09-24",86.919998,88.18,86.610001,87.800003,3348700,75.185234
"2015-09-25",89.099998,90.029999,88.849998,89.290001,2423800,76.461174
"2015-09-28",88.43,88.93,87.150002,87.349998,2748100,74.799896
"2015-09-29",87.330002,88.239998,86.980003,87.849998,2039000,75.22805
"2015-09-30",88.760002,89.5,88.220001,89.199997,2393200,76.384087
"2015-10-01",89.080002,89.720001,88.040001,89.059998,2391100,76.264191
"2015-10-02",86.860001,88.269997,84.93,88.160004,3379100,75.493507
"2015-10-05",89.010002,90.949997,88.879997,90.589996,2484800,77.574387
"2015-10-06",90.360001,90.849998,89.860001,89.949997,2036000,77.026352
"2015-10-07",90.739998,91.279999,89.980003,90.559998,2841400,77.548698
"2015-10-08",90.370003,91.089996,89.970001,90.970001,1813300,77.899796
"2015-10-09",90.790001,91.260002,89.57,89.82,1693300,76.915009
"2015-10-12",89.629997,90.099998,89.230003,89.709999,1776100,76.820808
"2015-10-13",88.970001,89.360001,88.529999,88.629997,2516400,76.329933
"2015-10-14",88.089996,88.260002,85.879997,86.199997,3348000,74.23716
"2015-10-15",86.790001,87.389999,86.129997,87.220001,3729200,75.115608
"2015-10-16",88.220001,88.220001,87.050003,87.610001,3248400,75.451492
"2015-10-19",87.160004,87.910004,86.480003,86.709999,3313400,74.676369
"2015-10-20",86.379997,88.269997,86.379997,88.019997,2235800,75.804558
"2015-10-21",88.5,89.029999,87.480003,87.580002,3277200,75.425659
"2015-10-22",88.110001,90.160004,88.040001,89.480003,2420800,77.061966
"2015-10-23",90.099998,91.379997,89.980003,91.239998,2551800,78.577705
"2015-10-26",90.989998,91.370003,90.120003,90.32,1755400,77.785393
"2015-10-27",89.690002,90.459999,89.290001,89.629997,1621900,77.191139
"2015-10-28",89.660004,93.080002,89.650002,92.919998,2351800,80.024567
"2015-10-29",92.470001,93.639999,92.089996,92.150002,2127000,79.361435
"2015-10-30",92.080002,92.209999,90.019997,90.260002,2934500,77.733711
"2015-11-02",90.830002,92.199997,90.709999,91.93,2113900,79.171951
"2015-11-03",91.43,92.279999,91.129997,91.760002,2387400,79.025566
"2015-11-04",92,92.669998,91.860001,92.220001,1738500,79.421715
"2015-11-05",92.110001,93.300003,92.110001,92.639999,2394000,79.783424
"2015-11-06",94.989998,96.080002,94.669998,95.199997,4044600,81.988136
"2015-11-09",95.480003,95.889999,93.980003,94.629997,2495100,81.497253
"2015-11-10",94.230003,95.349998,93.779999,95.300003,2147000,82.074272
"2015-11-11",95.980003,96.059998,94.949997,95.110001,1793200,81.910645
"2015-11-12",94.029999,94.900002,93.199997,93.260002,2357000,80.317375
"2015-11-13",93.059998,93.650002,91.779999,92.32,2208000,79.507835
"2015-11-16",92.190002,93.370003,91.889999,93.339996,1747100,80.386261
"2015-11-17",93.639999,94.480003,92.690002,93.239998,1618800,80.30014
"2015-11-18",93.480003,95.230003,93.199997,95.110001,2098400,81.910645
"2015-11-19",93.739998,95.459999,93.739998,95.099998,1617900,81.902023
"2015-11-20",95.699997,95.82,95,95.379997,2227200,82.143158
"2015-11-23",95.309998,95.910004,94.769997,94.900002,1714700,81.729774
"2015-11-24",94.190002,95.370003,93.980003,95.150002,2280500,81.945084
"2015-11-25",95.040001,95.5,94.459999,94.720001,1779300,81.57476
"2015-11-27",94.970001,95.629997,94.330002,95.480003,799900,82.229294
"2015-11-30",95.489998,96.019997,95.110001,95.510002,2203200,82.255127
"2015-12-01",96.160004,96.660004,95.290001,96.349998,1839100,82.978539
"2015-12-02",96.279999,96.68,95,95.220001,1832900,82.005363
"2015-12-03",95.529999,95.93,93.629997,93.849998,2395500,80.825493
"2015-12-04",94.309998,97.25,93.949997,97.190002,2541200,83.701973
"2015-12-07",96.839996,97.309998,95.870003,96.489998,1921300,83.099106
"2015-12-08",95.459999,95.980003,94.5,94.860001,2904300,81.695351
"2015-12-09",94.169998,95.360001,92.989998,93.559998,1887100,80.575729
"2015-12-10",93.580002,95.400002,93.059998,94.349998,1644100,81.256088
"2015-12-11",92.75,93.519997,91.849998,92.370003,2179800,79.550911
"2015-12-14",92.730003,93.480003,91.449997,92.769997,2594600,79.89537
"2015-12-15",93.730003,95.709999,93.730003,94.839996,2934400,81.678085
"2015-12-16",95.589996,97.18,94.400002,97,2881600,83.538353
"2015-12-17",97.389999,97.5,95.650002,95.68,3637900,82.40152
"2015-12-18",94.910004,95.25,93.629997,93.75,6264700,80.73938
"2015-12-21",94.470001,95.309998,93.330002,94.459999,1762300,81.35083
"2015-12-22",94.709999,94.940002,93.040001,94.57,2001800,81.445572
"2015-12-23",95.290001,96.269997,94.870003,96.169998,1665500,82.823517
"2015-12-24",95.910004,96.800003,95.879997,96.239998,775800,82.883797
"2015-12-28",95.739998,95.989998,94.779999,95.940002,961600,82.62545
"2015-12-29",96.529999,97.309998,96.040001,96.949997,1219000,83.495277
"2015-12-30",96.959999,96.989998,95.949997,96.099998,849300,82.763252
"2015-12-31",95.519997,96.459999,95.199997,95.309998,1360300,82.082878
"2016-01-04",94,94.260002,92.260002,93.160004,3040300,80.231255
"2016-01-05",93.230003,93.730003,92.269997,93.290001,1911000,80.343216
"2016-01-06",91.339996,92.75,91.209999,91.599998,2576200,78.887741
"2016-01-07",90.010002,90.849998,88.879997,89.279999,2658300,76.889732
"2016-01-08",89.949997,90.389999,87.669998,87.959999,2358000,75.752914
"2016-01-11",88.379997,88.849998,87.370003,88.279999,1940700,76.028496
"2016-01-12",89.160004,89.400002,87.660004,89,2108300,76.64856
"2016-01-13",89.32,89.839996,85.830002,86.410004,2970800,74.418037
"2016-01-14",85.82,87.150002,85.449997,86.870003,4580400,75.258362
"2016-01-15",84.57,86.669998,82.839996,86.330002,5749700,74.79055
"2016-01-19",87.139999,87.779999,84.580002,85.330002,3426700,73.924194
"2016-01-20",83.800003,85.110001,82.540001,84.169998,4514000,72.91925
"2016-01-21",84.540001,86.120003,83.870003,84.129997,2534200,72.884621
"2016-01-22",85.790001,86.269997,84.779999,85.739998,2097500,74.279411
"2016-01-25",85.669998,85.809998,82.540001,82.730003,3661600,71.671745
"2016-01-26",83.360001,84.580002,82.93,84.449997,2783300,73.161835
"2016-01-27",84.449997,87.040001,84.199997,85.050003,2811800,73.681641
"2016-01-28",85.620003,86.18,84.559998,84.910004,2625900,73.560364
"2016-01-29",85.559998,86.660004,84.919998,86.650002,3191200,75.06778
"2016-02-01",86.650002,86.809998,85.459999,86.089996,2039700,74.582634
"2016-02-02",84.860001,85.379997,83.43,83.800003,2336200,72.598724
"2016-02-03",84.07,84.260002,81.379997,83.849998,3747800,72.642044
"2016-02-04",83.260002,85.120003,83.120003,84.889999,2242300,73.543015
"2016-02-05",85.190002,85.709999,83.239998,83.57,3357200,72.399467
"2016-02-08",82.449997,82.519997,80.720001,81.769997,3469300,70.840065
"2016-02-09",80.480003,82.68,80.279999,82.199997,4125800,71.212578
"2016-02-10",82.739998,83.489998,81.470001,81.510002,2197200,70.61483
"2016-02-11",79.199997,80.220001,77.669998,78.169998,5031200,67.721268
"2016-02-12",79.709999,81.190002,79.440002,80.93,4390200,70.112358
"2016-02-16",82.360001,84.209999,81.510002,83.269997,3884800,72.139565
"2016-02-17",84.139999,84.650002,83.860001,84.059998,2929100,72.823959
"2016-02-18",84.050003,84.199997,82.239998,82.580002,2721900,71.541794
"2016-02-19",81.830002,82.989998,81.32,82.82,2710400,71.74971
"2016-02-22",82.82,84.510002,82.82,84.449997,1644600,73.161835
"2016-02-23",83.940002,84.269997,81.779999,82.809998,2555600,71.741035
