"dates","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"2014-08-15",103.970001,106.419998,103.669998,106.089996,4557700,97.959221
"2014-08-18",106.650002,106.910004,104.660004,105.43,3275500,97.349808
"2014-08-19",106.099998,107.349998,105.660004,107.029999,3145300,98.827179
"2014-08-20",107.089996,107.449997,106.099998,107.279999,2185900,99.058029
"2014-08-21",107.5,107.519997,106.019997,107.190002,2138800,98.974915
"2014-08-22",106.589996,106.839996,105.610001,106.269997,2075400,98.125397
"2014-08-25",106.93,108.25,106.599998,107.940002,1932600,99.667419
"2014-08-26",108.860001,110.470001,108.5,109.400002,3283200,101.015518
"2014-08-27",109.43,109.449997,108.07,108.610001,1996700,100.286072
"2014-08-28",108.32,109.080002,108.099998,108.389999,1756800,100.082947
"2014-08-29",108.800003,109.980003,108.370003,109.879997,1802700,101.458755
"2014-09-02",109.57,109.849998,107.080002,107.709999,2755100,99.455032
"2014-09-03",108.849998,109.080002,107.459999,107.739998,1479100,99.482758
"2014-09-04",107.760002,107.989998,103.970001,104.610001,3937200,96.592636
"2014-09-05",104.349998,105.290001,103.050003,105.18,3235500,97.118958
"2014-09-08",104.07,104.07,100.75,101.410004,5549200,93.637894
"2014-09-09",101.629997,102.489998,100.82,101.309998,3636000,93.545555
"2014-09-10",100.93,102.139999,99.330002,102.010002,3713700,94.191917
"2014-09-11",100.93,103.129997,100.5,103.059998,4596100,95.161446
"2014-09-12",102.5,102.57,101.029999,101.32,3683100,93.554779
"2014-09-15",100.800003,102.410004,100.120003,101.910004,3055400,94.099579
"2014-09-16",102.330002,105.900002,101.75,105.220001,4116100,97.155899
"2014-09-17",105.650002,106.089996,104.519997,105.190002,3689600,97.128189
"2014-09-18",105.82,105.989998,104.209999,104.980003,3003200,96.934303
"2014-09-19",105.239998,105.900002,103.959999,104.370003,6346200,96.371033
"2014-09-22",103.82,103.860001,100.57,101.739998,4437000,93.942596
"2014-09-23",101.550003,101.629997,100.449997,100.839996,5577300,93.11158
"2014-09-24",100.940002,102.870003,99.550003,102.139999,4584400,94.311943
"2014-09-25",102.639999,102.699997,100.139999,100.360001,3588900,92.668365
"2014-09-26",100.370003,102.410004,100.209999,101.879997,3327500,94.071861
"2014-09-29",100.800003,102.059998,100.099998,101.870003,4300400,94.06263
"2014-09-30",101.849998,101.849998,97.449997,99.019997,6422700,91.431068
"2014-10-01",99.209999,99.730003,96.150002,96.849998,5856700,89.427383
"2014-10-02",95.760002,97.639999,94.269997,97.059998,5381500,89.621277
"2014-10-03",97.720001,97.720001,95.57,96.57,4433900,89.168831
"2014-10-06",96.839996,97,94.360001,95.089996,5114400,87.802246
"2014-10-07",95.019997,96.019997,93.57,93.610001,5515800,86.435677
"2014-10-08",93.309998,94.690002,90.800003,94.559998,7723600,87.312881
"2014-10-09",93.639999,93.730003,90.879997,91.959999,9684400,84.91214
"2014-10-10",91.07,91.949997,88.610001,89.830002,9915400,82.945396
"2014-10-13",89.25,90.300003,83.580002,83.760002,9446700,77.340591
"2014-10-14",85.400002,86.879997,83.5,83.839996,12228000,77.414467
"2014-10-15",82.029999,88.529999,81.07,88.169998,11107300,81.576073
"2014-10-16",85.190002,92.519997,85.190002,91.269997,10111100,84.444229
"2014-10-17",94.199997,95.550003,90.260002,91.220001,8665500,84.39798
"2014-10-20",91.629997,93.129997,90.769997,92.760002,4420600,85.8228
"2014-10-21",94.349998,96.150002,94.269997,96.029999,6298800,88.848236
"2014-10-22",96.760002,97,91.980003,92.07,7672400,85.184402
"2014-10-23",94.239998,94.839996,92.400002,93.400002,9219300,86.414932
"2014-10-24",92.949997,93.019997,90.199997,92.099998,5417400,85.212143
"2014-10-27",90.279999,90.279999,86.949997,88.43,7433800,81.816635
"2014-10-28",88.809998,91.910004,87.550003,91.5,6123200,84.657043
"2014-10-29",94.239998,95.32,91.760002,93.129997,5926100,86.165131
"2014-10-30",92.57,93.290001,91.029999,92.220001,3746200,85.323166
"2014-10-31",91.949997,95.099998,90.739998,95.050003,5495200,87.941536
"2014-11-03",95.050003,96.809998,92.889999,93.32,7006200,86.340912
"2014-11-04",89.669998,90.989998,89,90.279999,8208000,83.528275
"2014-11-05",95.5,97.470001,93.559998,96.099998,11401900,88.913025
"2014-11-06",95.190002,99.18,95.110001,98.970001,8202200,91.568382
"2014-11-07",99.720001,101.580002,99.269997,99.550003,7009200,92.105011
"2014-11-10",101.010002,102.25,97.989998,98.5,5947800,91.133514
"2014-11-11",98.5,99.07,97.110001,98.75,4274300,91.364815
"2014-11-12",98.68,99.349998,97.349998,97.559998,3433700,90.263802
"2014-11-13",96.5,97.440002,94.470001,95.849998,5859300,88.681702
"2014-11-14",96.32,98.360001,96.199997,98.160004,3992700,90.818954
"2014-11-17",97.010002,97.379997,95.730003,96.349998,4349400,89.144325
"2014-11-18",96.32,98.260002,96.089996,97.669998,3917200,90.365608
"2014-11-19",98.75,98.800003,96.779999,98.330002,3830800,90.976234
"2014-11-20",98.449997,100.290001,98.339996,99.440002,4624100,92.003242
"2014-11-21",102.489998,103.040001,101.290001,101.739998,6378700,94.131218
"2014-11-24",101.18,101.739998,99.25,99.559998,4110900,92.114235
"2014-11-25",100.279999,100.32,96.720001,96.739998,5592000,89.50515
"2014-11-26",96.620003,96.629997,93.860001,94.07,5346100,87.034836
"2014-11-28",87.160004,88.43,85.190002,86.720001,9472100,80.234535
"2014-12-01",85.519997,87.580002,83.660004,87.239998,10063500,80.715614
"2014-12-02",87.379997,91.330002,86.870003,90.300003,10159600,83.546776
"2014-12-03",91.709999,93.599998,90.800003,91.800003,6237200,84.934578
"2014-12-04",90.790001,93,89.75,93,5108100,86.044868
"2014-12-05",91.910004,92.050003,89.779999,90.75,7572500,83.963142
"2014-12-08",89.080002,89.5,87.510002,88.190002,8672200,81.594589
"2014-12-09",87,91.120003,86.769997,89.150002,8197500,82.482765
"2014-12-10",86.379997,87.260002,85.540001,86.790001,8821700,80.299286
"2014-12-11",87.190002,89.760002,86.129997,86.860001,5808100,80.364029
"2014-12-12",85.309998,88.419998,85.099998,86.370003,6606200,79.910675
"2014-12-15",87.089996,88.160004,84.949997,85.339996,6867000,78.957718
"2014-12-16",83.860001,89.389999,83.779999,85.470001,8303700,79.078011
"2014-12-17",87.610001,92.209999,86.110001,91.139999,10269500,84.323929
"2014-12-18",93.830002,94.389999,88.900002,92.449997,8888600,85.535965
"2014-12-19",93.629997,95.089996,92.449997,95.019997,7853400,87.913773
"2014-12-22",94.209999,95.620003,93.68,95.059998,6746600,87.950806
"2014-12-23",95.739998,97.269997,94.540001,96.410004,4243900,89.199829
"2014-12-24",95.610001,95.639999,92.510002,94.050003,3012800,87.016327
"2014-12-26",94.900002,95.199997,93.330002,93.82,2210600,86.803528
"2014-12-29",94.550003,95.209999,93.449997,94.330002,3397000,87.275391
"2014-12-30",93.5,94.330002,91.889999,92.699997,3379400,85.767281
"2014-12-31",91.970001,93.550003,90.75,92.07,3329200,85.184402
"2015-01-02",91.010002,92.989998,90.360001,92.239998,3462300,85.341682
"2015-01-05",89.959999,90.779999,86.019997,86.68,6173600,80.19751
"2015-01-06",85.839996,86.599998,82.760002,84.209999,8142000,77.912231
"2015-01-07",85.18,85.730003,82.720001,83.68,5950300,77.42186
"2015-01-08",84.720001,87.650002,84.07,86.879997,5836500,80.382545
"2015-01-09",87.019997,88.029999,86.010002,87.459999,4036600,80.919167
"2015-01-12",85.110001,85.349998,83.199997,84.510002,4810300,78.189812
"2015-01-13",84.970001,86.660004,84.050003,85.059998,5444200,78.698639
"2015-01-14",84.07,88.089996,83.669998,87.739998,6698200,81.338867
"2015-01-15",89.040001,89.5,86.449997,86.529999,4941700,80.217148
"2015-01-16",86.860001,90.540001,86.540001,90.309998,5483500,83.72139
"2015-01-20",89.089996,89.779999,87.519997,89.330002,5969500,82.812859
"2015-01-21",90.589996,91.400002,89.68,90.540001,4911900,83.934639
"2015-01-22",91.379997,91.379997,88.580002,90.360001,4471600,83.767731
"2015-01-23",90.07,92.519997,89.699997,90.790001,4433700,84.166397
"2015-01-26",91.230003,92.389999,90.150002,92.330002,3431100,85.594017
"2015-01-27",91.940002,94.410004,91.120003,93,5283000,86.215126
"2015-01-28",92.330002,92.690002,87.760002,88.099998,5772900,81.672607
"2015-01-29",89.120003,89.410004,86.760002,88.910004,5188700,82.423515
"2015-01-30",88.160004,90.07,87.400002,89.029999,7469900,82.534767
"2015-02-02",90.989998,92.57,89.529999,92.519997,5615500,85.770126
"2015-02-03",94.720001,97.879997,94.650002,96.309998,8906600,89.283646
"2015-02-04",94.400002,97.529999,93.540001,95.190002,9869100,88.245369
"2015-02-05",95.709999,97.290001,95.160004,96.190002,5596600,89.172409
"2015-02-06",96.989998,97.209999,95.57,95.790001,5297800,88.801567
"2015-02-09",96.599998,97.230003,95.779999,95.949997,4249100,88.949898
"2015-02-10",96.650002,96.690002,93.839996,95.260002,4308300,88.310257
"2015-02-11",93.839996,94.089996,92.150002,93.199997,6332300,86.400543
"2015-02-12",94.959999,95.239998,93.470001,94.800003,3944500,87.883812
"2015-02-13",95.940002,96.970001,95.25,96.919998,4158500,89.849159
"2015-02-17",96.080002,96.669998,95.650002,96.489998,4234300,89.450523
"2015-02-18",96.489998,96.489998,94.5,95.309998,4534000,88.35659
"2015-02-19",86.68,94.739998,86.580002,93.800003,18682400,86.956779
"2015-02-20",93.089996,93.459999,90.07,91.080002,7937800,84.435211
"2015-02-23",90.059998,92.099998,89.25,91.93,5501300,85.223198
"2015-02-24",92.849998,93,91.260002,91.610001,4215000,84.926544
"2015-02-25",91.540001,93.25,91.290001,93.029999,5787800,86.24295
"2015-02-26",91.809998,92.25,89.610001,90.129997,5427100,83.554512
"2015-02-27",90.629997,90.709999,89.290001,89.720001,3837600,83.174431
"2015-03-02",89.720001,89.720001,87.080002,89.059998,5347800,82.562569
"2015-03-03",88.980003,91.110001,88.599998,90.370003,4381400,83.777031
"2015-03-04",90.199997,90.949997,88.550003,90.489998,3924800,83.888252
"2015-03-05",89.849998,90.519997,89.370003,89.589996,2688100,83.053902
"2015-03-06",88.919998,90,88.230003,88.57,4063600,82.108337
"2015-03-09",88.080002,89.25,87.639999,87.720001,3443600,81.320343
"2015-03-10",86.879997,88.57,86.150002,86.190002,4862400,79.901955
"2015-03-11",86.419998,87.370003,85.879997,86.550003,3973700,80.235703
"2015-03-12",87.050003,87.190002,85.620003,85.709999,3051700,79.456993
"2015-03-13",85.199997,85.660004,84.099998,85.389999,4415600,79.160324
"2015-03-16",85.110001,88.029999,85.059998,87.900002,4953800,81.487213
"2015-03-17",86.860001,87.970001,86.400002,86.800003,3798600,80.467461
"2015-03-18",86.080002,91.370003,86,90.660004,5386800,84.04586
"2015-03-19",89.400002,89.900002,88.360001,89.529999,3558700,82.998306
"2015-03-20",89.75,91.940002,89.43,90.68,5980000,84.064377
"2015-03-23",91.25,91.410004,89,89,3200700,82.506966
"2015-03-24",89.199997,89.940002,88.639999,88.839996,2681200,82.358627
"2015-03-25",89.68,90.650002,88.790001,89.959999,3664800,83.396904
"2015-03-26",91.489998,91.93,90.25,91.360001,4857100,84.694778
"2015-03-27",90.620003,91.120003,90.139999,90.559998,2539100,83.953148
"2015-03-30",91.639999,92.5,90.779999,92.139999,3478900,85.417862
"2015-03-31",91.129997,92.470001,90.830002,91.690002,3576000,85.000717
"2015-04-01",92.040001,93.349998,91.059998,91.220001,3813800,84.564987
"2015-04-02",90.300003,92.970001,89.230003,92.709999,4596300,85.946304
"2015-04-06",93.360001,95.400002,93.300003,94.870003,4770000,87.948692
"2015-04-07",95.199997,95.989998,94.120003,94.269997,5233200,87.392471
"2015-04-08",95.010002,95.580002,93.800003,94.040001,3274400,87.179245
"2015-04-09",94.110001,96.07,94.110001,95.709999,3408000,88.727432
"2015-04-10",95.870003,96.599998,95.25,96.589996,2570400,89.543213
"2015-04-13",96.75,96.900002,94.199997,94.690002,3111400,87.781845
"2015-04-14",95.660004,96.949997,95.339996,96.459999,3204400,89.581642
"2015-04-15",96.760002,98.339996,96.43,97.959999,5859500,90.97467
"2015-04-16",97.830002,98.949997,97.169998,98,4054400,91.011818
"2015-04-17",97.040001,97.470001,96.389999,97.230003,3201200,90.296776
"2015-04-20",97.18,99.010002,97.18,97.739998,3130700,90.770378
"2015-04-21",97.830002,98.32,96.360001,96.589996,3238300,89.70237
"2015-04-22",96.940002,98.599998,96.300003,97.699997,2897800,90.733231
"2015-04-23",97.980003,99.25,97.839996,98.269997,2708400,91.262573
"2015-04-24",97.900002,97.970001,95.910004,96.720001,3139600,89.823112
"2015-04-27",97.550003,97.959999,96.559998,97.360001,2980500,90.417465
"2015-04-28",97.639999,98.809998,97.639999,98.459999,3736600,91.439034
"2015-04-29",98.220001,99.980003,97.790001,99.739998,3902600,92.627739
"2015-04-30",100,100.440002,98.480003,98.949997,3462000,91.894089
"2015-05-01",99.209999,101,97.610001,98.900002,3584700,91.847664
"2015-05-04",99.110001,101.360001,98.550003,99.389999,7312700,92.302719
"2015-05-05",98.699997,100.199997,94.529999,94.540001,11762000,87.798561
"2015-05-06",96.209999,96.860001,94.489998,95.080002,5163500,88.300034
"2015-05-07",96.099998,96.099998,92.419998,93.5,5197800,86.832718
"2015-05-08",94.480003,94.5,92.559998,93.5,4922300,86.832718
"2015-05-11",94.050003,94.239998,91.470001,91.610001,3952400,85.077484
"2015-05-12",91.760002,93.589996,91.709999,93.410004,3468500,86.749107
"2015-05-13",94.040001,94.07,90.980003,91.599998,3548300,85.068184
"2015-05-14",91.989998,92.080002,90.68,90.730003,3582200,84.260246
"2015-05-15",90.32,91.239998,89.25,90.470001,3267300,84.018776
"2015-05-18",90.559998,92.040001,89.900002,91.800003,3018000,85.253944
"2015-05-19",91.480003,91.610001,90.239998,90.260002,3588500,83.823761
"2015-05-20",90.599998,90.720001,89.760002,90.459999,3734400,84.009476
"2015-05-21",91.169998,91.830002,90.68,91.489998,3958000,84.966019
"2015-05-22",90.400002,91.389999,90.07,90.260002,3055500,83.823761
"2015-05-26",89.25,89.809998,88.550003,89.150002,3920700,82.792892
"2015-05-27",89.129997,89.940002,88.510002,89,3016900,82.653603
"2015-05-28",88.550003,89.360001,88,89.150002,3790800,82.792892
"2015-05-29",89.419998,89.519997,88.260002,88.690002,3948900,82.365715
"2015-06-01",89.019997,89.120003,88.18,88.760002,2886500,82.430717
"2015-06-02",89.019997,90.349998,88.209999,89.769997,3581600,83.36869
"2015-06-03",89.550003,90.470001,88.970001,89.010002,2158400,82.662888
"2015-06-04",88.230003,89.129997,87.279999,87.379997,3774200,81.149117
"2015-06-05",87,90.639999,86.82,89.68,4429900,83.285118
"2015-06-08",89.370003,89.959999,88.629997,89.110001,2755700,82.75576
"2015-06-09",90.019997,91.480003,89.089996,89.089996,2661000,82.737175
"2015-06-10",90.389999,90.709999,89.660004,90.410004,2914800,83.963058
"2015-06-11",91,91.050003,90.230003,90.650002,2300900,84.185944
"2015-06-12",90.160004,90.43,89.120003,89.529999,2464100,83.145813
"2015-06-15",88.510002,89.860001,88.5,89.220001,2795300,82.85791
"2015-06-16",89.07,90.360001,89.029999,90.080002,2286400,83.656578
"2015-06-17",90.68,91.150002,88.419998,89.019997,4998100,82.672173
"2015-06-18",89.760002,90.129997,88.540001,88.809998,3602500,82.47715
"2015-06-19",88.290001,89.120003,88.239998,88.269997,4298600,81.975647
"2015-06-22",88.599998,88.669998,87.449997,88.080002,2845600,81.799202
"2015-06-23",88.279999,88.82,87.660004,88.790001,3613300,82.458565
"2015-06-24",88.540001,89.07,88.099998,88.339996,3785900,82.040642
"2015-06-25",88.169998,88.269997,87.300003,87.650002,3797800,81.399872
"2015-06-26",87.599998,88.699997,87.080002,88.059998,11406600,81.780624
"2015-06-29",86.989998,87.940002,86.150002,86.25,4022300,80.099701
"2015-06-30",86.989998,87.900002,86.339996,87.550003,3941400,81.307014
"2015-07-01",87.849998,87.849998,84.839996,85.769997,4644500,79.653915
"2015-07-02",85.949997,86.699997,85.589996,85.669998,2699900,79.56105
"2015-07-06",84.489998,86.18,84.050003,85.089996,3513300,79.022415
"2015-07-07",85.779999,87.099998,83.830002,86.720001,5118300,80.536217
"2015-07-08",86.099998,86.919998,84,84.489998,4681200,78.465195
"2015-07-09",85.989998,87.349998,85.18,85.300003,3784000,79.217445
"2015-07-10",85.980003,86.760002,84.449997,84.540001,2903800,78.511635
"2015-07-13",84.529999,84.790001,83.470001,84.209999,3830200,78.205185
"2015-07-14",84.199997,85.639999,84.099998,85.230003,3276100,79.152435
"2015-07-15",84.620003,85.230003,83.050003,83.25,3917300,77.466301
"2015-07-16",83.739998,83.800003,82.339996,82.400002,4019300,76.675369
"2015-07-17",81.970001,82.150002,80.260002,80.5,6069300,74.907356
"2015-07-20",80.239998,80.25,77.919998,77.93,7054000,72.515907
"2015-07-21",78.089996,78.379997,76.940002,77.330002,6823700,71.957596
"2015-07-22",77.18,77.489998,75.760002,76.089996,7205200,70.803749
"2015-07-23",76.199997,76.82,75.470001,76.32,6335400,71.017761
"2015-07-24",76.099998,76.580002,74.620003,75.160004,5850200,69.938362
"2015-07-27",74.099998,74.730003,72.860001,73.190002,5621300,68.105217
"2015-07-28",73.400002,77.559998,73.400002,76.849998,7887200,71.510956
"2015-07-29",76.5,79.010002,76.5,77.739998,6360600,72.339104
"2015-07-30",77.650002,78.720001,76.800003,78.540001,4539800,73.083549
"2015-07-31",78,78.309998,77,77.190002,4190200,71.827316
"2015-08-03",76.199997,77.629997,75.449997,76.440002,5136500,71.129425
"2015-08-04",77.080002,77.769997,76.349998,76.739998,3981900,71.408569
"2015-08-05",78.059998,78.949997,75.959999,76.089996,4896800,70.803749
"2015-08-06",75.650002,78.339996,75.300003,77.68,6709500,72.283287
"2015-08-07",75.25,78.699997,73.029999,73.760002,8476100,68.63562
"2015-08-10",73.669998,76.480003,73.620003,76.269997,6935200,70.971222
"2015-08-11",75.129997,77.43,74.18,77.300003,5976000,71.929688
"2015-08-12",77.32,80.260002,76.5,79.93,8234000,74.376976
"2015-08-13",79.300003,80.5,78.339996,79.68,5889700,74.144341
"2015-08-14",79.5,80.879997,78.800003,79.93,3908100,74.376976
"2015-08-17",79.5,80.160004,78.889999,80.010002,3747200,74.451408
"2015-08-18",79.709999,80.540001,79.279999,80.410004,3536700,74.823624
"2015-08-19",79.870003,79.879997,76.07,77.07,6122900,71.715675
"2015-08-20",77.019997,78.440002,76.610001,76.730003,6793500,71.399292
"2015-08-21",76.389999,77.43,74.120003,74.860001,7769100,69.659187
"2015-08-24",70,73.279999,68.150002,69.260002,9518800,64.448235
"2015-08-25",72.099998,72.110001,68.290001,68.360001,6720600,63.610779
"2015-08-26",70.209999,71.040001,68.400002,70.989998,6763700,66.058052
"2015-08-27",72.989998,76.099998,72.860001,75.790001,7160700,70.52459
"2015-08-28",75.5,79.339996,75.410004,77.309998,6962200,71.938995
"2015-08-31",76.199997,79.160004,74.57,78.309998,6864000,72.86953
"2015-09-01",76.019997,77.32,75.18,76.019997,6376900,70.738602
"2015-09-02",77.059998,77.709999,74.870003,77.709999,5356500,72.311211
"2015-09-03",78.25,80.160004,76.790001,77.449997,6228100,72.06926
"2015-09-04",76.220001,77.440002,75.949997,76.889999,4700700,71.548164
"2015-09-08",77.580002,78.18,75.449997,77.660004,5137600,72.264687
"2015-09-09",78.739998,79.349998,76.669998,76.93,6445400,71.585373
"2015-09-10",77.57,78.239998,76.129997,78.059998,4814700,72.636879
"2015-09-11",76.75,77.410004,75.839996,77.150002,4571800,71.790085
"2015-09-14",77.150002,77.150002,76.040001,76.43,3705000,71.12014
"2015-09-15",77.040001,77.800003,76.559998,77.25,3650500,71.883163
"2015-09-16",77.68,80.169998,77.459999,79.940002,3996000,74.386284
"2015-09-17",80.019997,81.18,79.120003,79.660004,5499100,74.125725
"2015-09-18",78.860001,79.190002,75.93,76.260002,6047600,70.961937
"2015-09-21",77.050003,77.330002,75.870003,76.519997,3258700,71.203865
"2015-09-22",75.43,76.660004,74.690002,75.220001,3433900,69.994179
"2015-09-23",75.239998,75.93,72.870003,73.040001,3891400,67.965645
"2015-09-24",72.290001,73.720001,71.480003,73.260002,4443600,68.170349
"2015-09-25",74.059998,74.209999,72.190002,72.790001,3894300,67.733025
"2015-09-28",71.739998,72.190002,69.099998,69.43,4581900,64.606445
"2015-09-29",69.860001,70.669998,69.139999,70.129997,3773600,65.257805
"2015-09-30",70.849998,72.940002,70.669998,72.800003,4809200,67.742317
"2015-10-01",73.800003,75.68,73,73.589996,5683400,68.477432
"2015-10-02",72.669998,77.449997,71.589996,77.059998,6032600,71.706345
"2015-10-05",78.160004,81.699997,78,80.650002,7429300,75.046959
"2015-10-06",80.720001,83.730003,80.550003,82.839996,6777000,77.084793
"2015-10-07",84.370003,85.400002,82.18,83.769997,6893100,77.950188
"2015-10-08",83.309998,87.269997,83.07,87.040001,6795000,80.993011
"2015-10-09",87.349998,88.300003,86.099998,87.300003,5802200,81.234947
"2015-10-12",87.120003,88,84.93,86.029999,4804200,80.053177
"2015-10-13",85.129997,86.290001,84.75,85.279999,5605900,79.355278
"2015-10-14",84.989998,86.139999,84.760002,85.779999,3325400,79.978088
"2015-10-15",85.300003,87.160004,84.93,87.139999,3609900,81.246117
"2015-10-16",87.75,88,86.559998,87.5,4128500,81.581779
"2015-10-19",86.269997,86.470001,84.110001,84.809998,4256500,79.073708
"2015-10-20",84.57,85.650002,83.949997,84.870003,3553400,79.129639
"2015-10-21",84.440002,84.699997,83.410004,83.779999,3005600,78.113373
"2015-10-22",84.629997,86.169998,84.370003,85.800003,2901100,79.99675
"2015-10-23",85.089996,86.089996,84.32,85.43,2674900,79.651772
"2015-10-26",85.099998,85.290001,83.25,83.389999,3496500,77.749756
"2015-10-27",81.839996,82.949997,80.050003,82.699997,5147700,77.10643
"2015-10-28",82.980003,86.169998,82.349998,84.790001,3830000,79.055061
"2015-10-29",84.32,85.900002,84.129997,85.519997,2984100,79.735687
"2015-10-30",85.779999,86.68,84.370003,85.849998,3161600,80.043373
"2015-11-02",85.139999,86.5,84.709999,86.07,3597500,80.248482
"2015-11-03",86.900002,89.519997,86.279999,88.449997,5513900,82.467499
"2015-11-04",88.480003,88.959999,85.75,86.470001,3908700,80.621437
"2015-11-05",86.279999,88.220001,85.449997,86.470001,4033800,80.621437
"2015-11-06",85.410004,88.489998,84.230003,85.269997,5272300,79.502602
"2015-11-09",85.940002,87.18,84.489998,85.370003,3849900,79.595825
"2015-11-10",85.220001,86.879997,84.720001,86.580002,3909700,80.723984
"2015-11-11",86.349998,87.900002,83.190002,83.32,3545500,77.684486
"2015-11-12",82.339996,82.75,80.93,81.690002,3436700,76.164742
"2015-11-13",81.650002,82.949997,80.5,82.25,3111800,76.686844
"2015-11-16",82.440002,84.860001,82,84.790001,3052700,79.055061
"2015-11-17",84.290001,84.309998,81.93,82.980003,3290100,77.367477
"2015-11-18",83.839996,85.260002,82.949997,85.150002,3200900,79.390724
"2015-11-19",84.260002,84.639999,81.739998,82.650002,2797900,77.059814
"2015-11-20",83,83.269997,81.980003,82.629997,2980700,77.041161
"2015-11-23",82.360001,83.379997,82.059998,82.57,2718700,76.985214
"2015-11-24",83.300003,85.650002,83.160004,85.139999,4420900,79.381386
"2015-11-25",84.239998,84.629997,83.199997,83.529999,3037000,77.880287
"2015-11-27",82.879997,83.269997,81.900002,82.019997,1446600,76.472412
"2015-11-30",82.410004,84.639999,82.199997,83.43,3833500,77.787056
"2015-12-01",83.449997,84.129997,83.019997,84.050003,2584200,78.365112
"2015-12-02",83.330002,84.059998,80.410004,80.860001,4543300,75.390884
"2015-12-03",81.639999,82.480003,80.25,80.989998,4675000,75.51207
"2015-12-04",79.290001,80.839996,78.5,80.489998,4754200,75.045898
"2015-12-07",77.879997,78.400002,74.550003,76.190002,6354500,71.03672
"2015-12-08",74.720001,77.879997,73.93,77.110001,5336800,71.894508
"2015-12-09",77.470001,80.400002,76.879997,78.379997,5377100,73.078621
"2015-12-10",77.839996,80.150002,77.400002,78.18,5033300,72.892151
"2015-12-11",77.32,79.43,74.760002,74.889999,4962000,69.824654
"2015-12-14",74.360001,77.029999,73.720001,76.860001,5854600,71.661438
"2015-12-15",77.970001,78.660004,76.980003,77.300003,5701000,72.071663
"2015-12-16",77.290001,77.620003,75.720001,75.800003,4961300,70.673134
"2015-12-17",75.470001,75.980003,71.93,73.300003,6110000,68.342216
"2015-12-18",73.190002,73.870003,71.410004,71.43,6633800,66.598694
"2015-12-21",71.599998,71.849998,69.300003,70.25,5078800,65.498497
"2015-12-22",70.330002,71.580002,69.580002,69.809998,5234600,65.088272
"2015-12-23",71.400002,73.760002,70.790001,73.690002,5352700,68.705833
"2015-12-24",73.75,73.980003,72.650002,73.419998,1792900,68.454094
"2015-12-28",71.760002,71.980003,70.209999,70.489998,3998000,65.722244
"2015-12-29",71.879997,72.330002,70.550003,71.089996,3168400,66.281685
"2015-12-30",69.800003,71.089996,69.739998,70.610001,3354700,65.834145
"2015-12-31",70.110001,71.589996,70,70.790001,3117300,66.001968
"2016-01-04",70.800003,71,68.830002,69.68,5136700,64.967064
"2016-01-05",70.059998,70.540001,68.57,70.129997,3665200,65.386627
"2016-01-06",68.5,68.5,66.699997,67.32,6626700,62.76667
"2016-01-07",65.919998,69.010002,65.190002,65.459999,5297900,61.032486
"2016-01-08",65.860001,66.43,64.769997,65.519997,4990100,61.088421
"2016-01-11",65.879997,66.059998,62.919998,63.669998,5356600,59.363556
"2016-01-12",64.650002,65.18,61.349998,62.919998,7124500,58.664276
"2016-01-13",63.419998,64.660004,62.59,64.169998,7745400,59.989914
"2016-01-14",64.669998,66.610001,63.610001,65.260002,7134900,61.008904
"2016-01-15",62.009998,64.019997,61.009998,62.970001,5870600,58.86808
"2016-01-19",63.150002,63.630001,59.48,60.98,5477000,57.007721
"2016-01-20",59.73,60.880001,57.150002,60.240002,10621600,56.31591
"2016-01-21",60.240002,64.25,59.41,63.75,7403900,59.597279
"2016-01-22",66.440002,67.489998,64.669998,66.019997,6827100,61.719406
"2016-01-25",64.620003,66.150002,61.509998,61.59,4969200,57.577976
"2016-01-26",63,66.129997,62.290001,66.029999,6789000,61.728756
"2016-01-27",65.089996,67.93,64.489998,66.07,7071300,61.76614
"2016-01-28",69.230003,69.790001,66.650002,68.629997,6737700,64.159378
"2016-01-29",69.169998,71.18,69.019997,71.019997,6883200,66.393692
"2016-02-01",69.300003,70,67.690002,69.089996,4489100,64.589401
"2016-02-02",67.010002,69.370003,66,67.160004,5463600,62.785141
"2016-02-03",68.610001,70.269997,66.32,70.190002,5381200,65.617775
"2016-02-04",70.669998,71.389999,68.139999,68.440002,5174300,63.981762
"2016-02-05",67.68,67.68,65.620003,67.059998,5514400,62.691639
"2016-02-08",65.660004,68.800003,64.75,68.43,6274500,63.972412
"2016-02-09",67.209999,67.970001,64.339996,65.589996,6382800,61.317417
"2016-02-10",65.449997,66.779999,63.91,65.790001,4302100,61.504387
"2016-02-11",63.619999,65.989998,63.060001,65.559998,5413000,61.289364
"2016-02-12",66.82,68.760002,65.980003,67.699997,5476800,63.28997
"2016-02-16",68.769997,69.089996,66.25,67.889999,3747900,63.467606
"2016-02-17",69,70.940002,67.599998,70.82,6288200,66.206726
"2016-02-18",70.989998,71.230003,69.339996,69.459999,3668100,64.935326
"2016-02-19",68.610001,69.730003,68.059998,69.709999,3575100,65.169029
"2016-02-22",69.709999,72.769997,69.709999,72.209999,4684600,67.506157
"2016-02-23",71.690002,71.75,67.650002,68.019997,4418700,63.589108
"2016-02-24",67.230003,69.940002,66.75,69.519997,4151500,64.991417
"2016-02-25",69.190002,70.300003,67.169998,68.5,5356700,64.037865
"2016-02-26",68,69.699997,65.739998,67.5,10600800,63.102997
