"dates","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"2013-04-24",77.260002,77.300003,76.690002,76.830002,274800,65.197014
"2013-04-25",77.220001,77.32,76.559998,76.860001,229700,65.222511
"2013-04-26",76.879997,76.879997,75.800003,75.889999,217700,64.399368
"2013-04-29",76.120003,76.769997,75.879997,76.489998,215900,64.908508
"2013-04-30",76.449997,77.269997,75.940002,77.190002,428500,65.502518
"2013-05-01",77,77,76.190002,76.209999,240900,64.670906
"2013-05-02",76.540001,76.900002,76.040001,76.809998,209300,65.180069
"2013-05-03",77.339996,78.029999,77.25,77.940002,201000,66.138969
"2013-05-06",77.760002,78.309998,77.550003,78.190002,249700,66.351105
"2013-05-07",77.489998,79.669998,74.879997,79.459999,276100,67.428841
"2013-05-08",79.449997,79.730003,78.57,79.720001,345200,67.649445
"2013-05-09",79.510002,79.769997,79.370003,79.639999,275200,67.581573
"2013-05-10",79.699997,80.220001,79.5,80.169998,263800,68.031303
"2013-05-13",80.269997,80.360001,79.800003,80.07,213800,67.946457
"2013-05-14",80.120003,81.669998,80.120003,81.440002,397800,69.109016
"2013-05-15",81.089996,81.980003,80.769997,81.870003,465900,69.473938
"2013-05-16",81.660004,81.839996,81.120003,81.190002,209700,68.896889
"2013-05-17",81.269997,82.470001,81.269997,82.419998,200800,69.940643
"2013-05-20",82.459999,82.699997,82.050003,82.129997,200100,69.694565
"2013-05-21",82.019997,82.800003,81.839996,82.32,187500,69.855774
"2013-05-22",82.260002,82.660004,81.129997,81.440002,396700,69.109016
"2013-05-23",80.660004,82.190002,80.389999,81.730003,261600,69.35511
"2013-05-24",81.360001,82.25,80.980003,81.980003,298100,69.567284
"2013-05-28",82.730003,82.75,82.019997,82.370003,360700,69.898224
"2013-05-29",81.860001,81.980003,81.110001,81.610001,203800,69.253304
"2013-05-30",81.800003,81.949997,81.099998,81.43,234800,69.100548
"2013-05-31",81,81.349998,80.279999,80.290001,347100,68.133141
"2013-06-03",80.589996,80.889999,79.980003,80.290001,802000,68.133141
"2013-06-04",80.290001,80.709999,79.599998,80.220001,412500,68.073746
"2013-06-05",79.879997,80.279999,78.32,78.389999,382700,66.520844
"2013-06-06",78.440002,78.739998,77.900002,78.650002,345300,66.741478
"2013-06-07",78.980003,79.959999,78.839996,79.68,308700,67.615524
"2013-06-10",79.879997,79.910004,79.300003,79.739998,199600,67.66642
"2013-06-11",79.279999,79.989998,78.82,78.93,349400,66.979073
"2013-06-12",79.550003,79.660004,78.080002,78.220001,258700,66.376564
"2013-06-13",78.209999,79.169998,77.620003,79.080002,282700,67.106339
"2013-06-14",78.440002,79.230003,78.379997,78.470001,183700,66.588715
"2013-06-17",79.089996,79.760002,78.690002,79.510002,447500,67.47126
"2013-06-18",79.879997,80.18,79.709999,79.949997,225400,67.844635
"2013-06-19",80.050003,80.07,78.940002,78.940002,370300,66.987541
"2013-06-20",78.089996,78.190002,76.300003,76.470001,363100,64.891541
"2013-06-21",77.160004,77.309998,76.290001,76.599998,529000,65.001854
"2013-06-24",75.5,75.699997,73.019997,74.93,533600,63.584728
"2013-06-25",75.739998,75.790001,74.690002,75.529999,266000,64.386009
"2013-06-26",76.120003,76.379997,75.290001,75.760002,246900,64.5821
"2013-06-27",76.489998,76.529999,75.849998,75.900002,355100,64.701462
"2013-06-28",75.790001,76.290001,75.160004,75.160004,481000,64.070618
"2013-07-01",76.169998,78.190002,75.860001,77.910004,454700,66.414879
"2013-07-02",77.739998,78.010002,77.029999,77.720001,388400,66.252922
"2013-07-03",77.57,77.910004,77.209999,77.32,237100,65.911903
"2013-07-05",77.769997,78.949997,77.769997,78.870003,257200,67.233238
"2013-07-08",79.290001,79.5,78.809998,79.18,292000,67.49749
"2013-07-09",79.720001,79.900002,79.25,79.580002,308900,67.838486
"2013-07-10",79.650002,80.129997,79.349998,79.989998,400200,68.187973
"2013-07-11",81.010002,81.449997,80.169998,80.400002,278400,68.537498
"2013-07-12",80.25,80.489998,79.849998,80.160004,329500,68.332916
"2013-07-15",80.150002,80.410004,79.790001,79.949997,197700,68.153885
"2013-07-16",80.139999,80.139999,79.150002,79.57,258700,67.829964
"2013-07-17",80,80.25,79.18,79.300003,221500,67.599792
"2013-07-18",79.309998,79.860001,79.18,79.519997,248900,67.787323
"2013-07-19",79.5,79.910004,79,79.900002,297400,68.111259
"2013-07-22",80.010002,80.290001,79.760002,79.959999,153500,68.162415
"2013-07-23",80.129997,80.190002,78.699997,78.970001,380200,67.318497
"2013-07-24",79.139999,79.199997,78.510002,78.75,336900,67.130913
"2013-07-25",78.639999,80.260002,78.639999,79.699997,377100,67.94075
"2013-07-26",79.209999,79.489998,78.739998,79.339996,215900,67.633888
"2013-07-29",79.150002,80.110001,79.139999,79.93,264700,68.136856
"2013-07-30",79.879997,80.5,79.660004,80.290001,390700,68.443718
"2013-07-31",80.650002,81.419998,80.239998,80.68,312500,68.776161
"2013-08-01",80.980003,82.889999,80.980003,81.919998,333800,69.833229
"2013-08-02",81.739998,82.129997,81.239998,81.68,332600,69.628616
"2013-08-05",81.480003,82.800003,81.330002,82.769997,328100,70.557808
"2013-08-06",84.989998,84.989998,82.290001,83.230003,386500,70.949951
"2013-08-07",83.199997,83.669998,82.980003,83.220001,373800,70.941422
"2013-08-08",83.709999,84.529999,83.68,84.120003,379000,71.708641
"2013-08-09",84.18,84.589996,83.279999,83.559998,267400,71.231262
"2013-08-12",83.290001,83.830002,83.110001,83.580002,299800,71.248283
"2013-08-13",83.639999,83.760002,83.019997,83.599998,311400,71.265373
"2013-08-14",83.519997,83.93,82.830002,83.040001,271900,70.788002
"2013-08-15",82.209999,82.360001,81.389999,82.260002,277900,70.12307
"2013-08-16",82,82.529999,81.650002,82.199997,304900,70.071907
"2013-08-19",81.959999,82.720001,81.279999,81.389999,157400,69.381432
"2013-08-20",81.389999,82.43,81.330002,82.099998,235900,69.986656
"2013-08-21",81.959999,82.279999,81.040001,81.150002,179100,69.176842
"2013-08-22",81.25,81.949997,81.139999,81.739998,163600,69.679779
"2013-08-23",81.82,82.309998,81,81.519997,239300,69.492233
"2013-08-26",81.620003,82.300003,81.449997,81.559998,142600,69.526352
"2013-08-27",80.910004,81.300003,79.870003,79.900002,136400,68.111259
"2013-08-28",80,80.080002,79.519997,79.620003,198900,67.872566
"2013-08-29",79.610001,79.980003,79.300003,79.470001,258500,67.744705
"2013-08-30",79.660004,79.949997,78.779999,79.010002,299900,67.352592
"2013-09-03",80.019997,81.019997,78.93,79.389999,250400,67.676529
"2013-09-04",79.32,80.449997,79.290001,80.339996,176500,68.486351
"2013-09-05",80.260002,80.889999,79.489998,79.800003,340000,68.026031
"2013-09-06",79.989998,80.419998,78.75,78.809998,259800,67.182083
"2013-09-09",79.209999,80.260002,79,79.739998,215500,67.974854
"2013-09-10",80.099998,80.919998,80.040001,80.279999,251600,68.435188
"2013-09-11",80.269997,80.800003,79.800003,80.769997,285500,68.852913
"2013-09-12",80.870003,81.800003,80.629997,80.870003,397800,68.938164
"2013-09-13",80.68,82.239998,80.68,81.989998,286400,69.892868
"2013-09-16",83.370003,83.389999,82.540001,82.910004,202100,70.677155
"2013-09-17",82.910004,82.93,82.370003,82.650002,185900,70.455521
"2013-09-18",82.790001,84.209999,82.300003,84.190002,290300,71.768326
"2013-09-19",84.290001,84.870003,83.580002,83.910004,213300,71.529594
"2013-09-20",83.690002,84.110001,83.099998,83.129997,292100,70.8647
"2013-09-23",83.220001,83.309998,82.510002,82.510002,154500,70.336166
"2013-09-24",82.370003,83.580002,81.900002,82.639999,258400,70.781548
"2013-09-25",82.660004,83.050003,81.68,82.080002,255800,70.30191
"2013-09-26",82.57,83.059998,81.5,81.949997,293900,70.190559
"2013-09-27",81.739998,82.129997,81.550003,81.599998,257300,69.890808
"2013-09-30",81.18,82.370003,81.129997,82.300003,248700,70.490341
"2013-10-01",82.32,83.160004,81.970001,82.620003,276500,70.764427
"2013-10-02",82.18,82.410004,81.550003,82.120003,245500,70.336166
"2013-10-03",81.760002,82.07,80.889999,81.769997,395400,70.036392
"2013-10-04",82.089996,83.330002,81.760002,82.970001,254400,71.064201
"2013-10-07",82.32,82.720001,81.370003,81.410004,279500,69.728065
"2013-10-08",81.239998,81.43,79.889999,79.970001,265500,68.494682
"2013-10-09",80.32,80.769997,79.589996,80.160004,182600,68.657433
"2013-10-10",81.220001,81.57,80.470001,81.150002,227300,69.505371
"2013-10-11",81.150002,81.669998,80.769997,81.080002,275300,69.445404
"2013-10-14",80.75,81.540001,80.459999,81.32,172200,69.650978
"2013-10-15",81.279999,81.900002,80.040001,80.220001,288700,68.708809
"2013-10-16",80.879997,81.620003,80.599998,81.110001,236200,69.471077
"2013-10-17",80.93,82.970001,80.849998,82.82,289200,70.935722
"2013-10-18",83.209999,83.309998,82.169998,82.339996,281700,70.524605
"2013-10-21",82.220001,82.699997,82.050003,82.209999,172000,70.413261
"2013-10-22",82.5,82.900002,82.419998,82.529999,358800,70.68734
"2013-10-23",82.279999,82.650002,82.120003,82.290001,173500,70.481804
"2013-10-24",82.629997,83.209999,82.160004,82.510002,167600,70.670212
"2013-10-25",82.739998,82.739998,81.57,81.82,332300,70.079201
"2013-10-28",82,82.830002,81.709999,82.720001,286100,70.850098
"2013-10-29",82.800003,83.629997,82.75,83.5,314100,71.51815
"2013-10-30",83.449997,84.080002,82.870003,83.029999,221800,71.115593
"2013-10-31",82.849998,83.32,82.209999,82.650002,416500,70.790108
"2013-11-01",83.099998,83.18,82.18,82.870003,363500,70.978554
"2013-11-04",82.93,83.639999,82.790001,83.519997,356400,71.535278
"2013-11-05",82.889999,85.050003,82.07,84.220001,583600,72.13485
"2013-11-06",84.690002,86.720001,84.300003,86.699997,542400,74.258965
"2013-11-07",86.440002,87.050003,85.019997,85.129997,365100,72.914268
"2013-11-08",85.25,86.980003,84.970001,86.940002,417300,74.464531
"2013-11-11",86.75,87.410004,86.610001,87.239998,248500,74.721466
"2013-11-12",87.080002,87.68,86.940002,87.510002,321300,74.952721
"2013-11-13",87.309998,88.839996,87.300003,88.82,349300,76.07476
"2013-11-14",89.139999,90.029999,88.809998,89.889999,548800,76.991203
"2013-11-15",89.910004,90.300003,88.580002,88.580002,1315800,75.869202
"2013-11-18",88.910004,89.139999,88.260002,88.559998,371400,75.852066
"2013-11-19",88.580002,89.07,88.220001,88.599998,263800,75.886307
"2013-11-20",88.629997,89.050003,88.050003,88.209999,287600,75.552292
"2013-11-21",88.589996,88.900002,88.059998,88.330002,257800,75.655075
"2013-11-22",88.559998,88.809998,87.860001,88.419998,286100,75.732147
"2013-11-25",88.800003,88.980003,87.730003,88.050003,261700,75.415245
"2013-11-26",88.980003,88.980003,88.059998,88.25,327500,75.58654
"2013-11-27",88.239998,88.699997,88,88.419998,219800,75.732147
"2013-11-29",88.82,88.980003,88.260002,88.349998,202500,75.672218
"2013-12-02",88.540001,90.089996,87.769997,87.870003,286800,75.261086
"2013-12-03",87.440002,87.769997,85.449997,86.599998,574900,74.173309
"2013-12-04",86.120003,86.489998,84.580002,85.25,380300,73.017021
"2013-12-05",84.699997,85.739998,84.449997,84.75,484600,72.588776
"2013-12-06",85.75,86.330002,85.360001,86.309998,320900,73.924942
"2013-12-09",86.459999,86.870003,85.989998,86.290001,255600,73.907799
"2013-12-10",86.220001,86.43,85.459999,85.959999,275900,73.625145
"2013-12-11",86.010002,86.489998,84.919998,85.07,451200,72.862854
"2013-12-12",84.949997,85.410004,84.32,84.940002,420800,72.751503
"2013-12-13",85.029999,85.589996,84.559998,84.699997,335300,72.545944
"2013-12-16",84.739998,85,83.690002,84.190002,616200,72.109123
"2013-12-17",84.139999,84.639999,83.510002,84.050003,475000,71.989235
"2013-12-18",84.059998,85.559998,83.050003,85.540001,603000,73.265419
"2013-12-19",85.190002,85.589996,84.779999,85.099998,706000,72.88855
"2013-12-20",85.339996,85.949997,84.849998,85.639999,1996100,73.351044
"2013-12-23",86.309998,86.589996,85.68,85.75,270400,73.445282
"2013-12-24",85.620003,86.360001,85.129997,86.07,94300,74.056183
"2013-12-26",86.169998,86.400002,85.699997,86.120003,235900,74.099205
"2013-12-27",86.400002,86.419998,85.830002,85.940002,180300,73.944313
"2013-12-30",86.019997,86.43,85.900002,85.989998,368000,73.987358
"2013-12-31",85.900002,86.279999,85.669998,85.980003,292900,73.97876
"2014-01-02",85.980003,86.5,85.470001,85.650002,346600,73.694801
"2014-01-03",85.790001,86.169998,85.540001,85.919998,390200,73.927116
"2014-01-06",86.209999,86.5,85.330002,85.370003,449100,73.45388
"2014-01-07",85.510002,85.989998,85.129997,85.449997,423900,73.522713
"2014-01-08",85.419998,85.68,84.669998,84.870003,489500,73.023666
"2014-01-09",85.279999,85.32,84.57,85.07,432100,73.19577
"2014-01-10",85.269997,86.040001,85.169998,85.709999,314800,73.746422
"2014-01-13",85.550003,85.879997,84.610001,84.790001,294000,72.954849
"2014-01-14",85.010002,86,84.559998,85.860001,269000,73.875473
"2014-01-15",85.839996,86.330002,85.769997,86.279999,297800,74.236885
"2014-01-16",86.190002,87.190002,85.5,86.870003,344000,74.744537
"2014-01-17",87.089996,87.370003,86.339996,87.019997,408400,74.873589
"2014-01-21",87.459999,88.010002,86.739998,87.419998,367000,75.217758
"2014-01-22",87.459999,87.769997,87.050003,87.309998,397900,75.123093
"2014-01-23",86.559998,87.220001,85.889999,86.349998,306800,74.297104
"2014-01-24",85.900002,86.139999,85,85,516500,73.135551
"2014-01-27",84.879997,85.419998,84.510002,85.059998,720100,73.187164
"2014-01-28",85.68,87.459999,85.68,87.199997,512500,75.028458
"2014-01-29",86.540001,86.769997,85.519997,85.839996,551300,73.858292
"2014-01-30",86.290001,87.800003,86.199997,87.300003,442200,75.11451
"2014-01-31",86.139999,87.110001,85.800003,86.68,443700,74.581024
"2014-02-03",86.43,87.139999,83.980003,84.040001,402300,72.309547
"2014-02-04",84.330002,84.529999,83.589996,83.839996,448800,72.137444
"2014-02-05",83.5,85,82.910004,84.650002,375100,72.834381
"2014-02-06",84.730003,86.07,84.589996,85.93,317000,73.935715
"2014-02-07",86.389999,87.040001,86.230003,86.910004,259000,74.778915
"2014-02-10",86.809998,87.790001,86.529999,87.769997,301500,75.51889
"2014-02-11",88.029999,88.809998,87.709999,88.57,294400,76.207237
"2014-02-12",88.580002,88.910004,87.620003,88.110001,582700,75.81144
"2014-02-13",88.650002,90.669998,87.57,90.559998,630100,77.919426
"2014-02-14",91.089996,92.040001,90.650002,91.739998,386500,78.934776
"2014-02-18",92.029999,92.599998,91.610001,92.540001,449000,79.623077
"2014-02-19",92.330002,93.290001,91.449997,91.510002,384500,78.736862
"2014-02-20",91.650002,92.089996,90.949997,91.970001,405100,79.13266
"2014-02-21",92.25,92.629997,91.349998,91.389999,386300,78.633629
"2014-02-24",91.529999,92.150002,91.370003,91.440002,276800,78.67662
"2014-02-25",91.389999,92.419998,91.239998,91.709999,422700,78.908951
"2014-02-26",91.940002,93.559998,91.940002,93.309998,584600,80.285606
"2014-02-27",93.169998,93.5,92.870003,93.18,372200,80.173752
"2014-02-28",93.389999,94.309998,93.099998,93.790001,505900,80.698601
"2014-03-03",93.699997,97.910004,93.209999,94,602800,80.879288
"2014-03-04",95,96.050003,94.110001,95.980003,571000,82.582947
"2014-03-05",95.790001,96.010002,94.940002,95.279999,496600,81.980644
"2014-03-06",95.580002,95.82,94.949997,95.230003,405800,81.93763
"2014-03-07",95.580002,95.629997,94.889999,95.300003,368700,81.997849
"2014-03-10",95.370003,95.720001,94.660004,95.279999,299600,81.980644
"2014-03-11",95.639999,96.43,94.18,94.279999,396300,81.120224
"2014-03-12",93.93,94.339996,93.730003,94.059998,396400,80.930901
"2014-03-13",94.370003,94.82,92.629997,92.739998,469600,79.795189
"2014-03-14",92.779999,93.559998,92.699997,92.839996,484800,79.881226
"2014-03-17",93.309998,94.150002,93.029999,93.540001,350700,80.483498
"2014-03-18",93.730003,93.93,93.199997,93.57,252100,80.509323
"2014-03-19",93.599998,93.809998,92.309998,92.720001,255700,79.777954
"2014-03-20",92.550003,93.279999,92.279999,93.25,517500,80.234001
"2014-03-21",94.059998,94.190002,93.410004,93.769997,769900,80.681389
"2014-03-24",94.309998,94.75,92.389999,92.809998,296900,79.8554
"2014-03-25",92.980003,93.459999,92.580002,93.360001,493900,80.667618
"2014-03-26",93.580002,93.959999,92.589996,92.589996,398700,80.002296
"2014-03-27",92.690002,93.510002,92.220001,93.199997,438500,80.529358
"2014-03-28",93.290001,94.5,93.269997,94.139999,349500,81.341553
"2014-03-31",94.809998,95.760002,94.699997,95.669998,513500,82.663551
"2014-04-01",95.730003,96.480003,95.43,96.410004,430000,83.302971
"2014-04-02",96.510002,96.599998,96.129997,96.43,707200,83.320221
"2014-04-03",96.660004,97.029999,96.080002,96.779999,612000,83.622665
"2014-04-04",97.120003,97.410004,94.540001,94.849998,439700,81.955025
"2014-04-07",94.830002,95.169998,93.209999,93.489998,746700,80.779945
"2014-04-08",93.230003,93.559998,92.169998,93.099998,619100,80.442932
"2014-04-09",93.199997,94.470001,92.900002,94.330002,409300,81.505737
"2014-04-10",94.449997,94.5,92.099998,92.099998,339800,79.578903
"2014-04-11",91.639999,92.230003,91.309998,91.550003,460500,79.103676
"2014-04-14",92.120003,92.699997,91.949997,92.480003,303800,79.907257
"2014-04-15",92.510002,93.410004,92.099998,93.199997,520300,80.529358
"2014-04-16",93.760002,94.769997,93.540001,94.379997,375800,81.548912
"2014-04-17",94.669998,95.309998,94.650002,95.139999,377300,82.20562
"2014-04-21",95.019997,95.160004,94.449997,95.150002,284800,82.214256
"2014-04-22",95.260002,96.209999,95.260002,95.82,327900,82.793167
"2014-04-23",95.760002,96.040001,95.57,95.910004,326000,82.870941
"2014-04-24",96.309998,96.550003,95.370003,95.68,269100,82.672195
"2014-04-25",95.269997,95.730003,94.839996,95.220001,361200,82.274734
"2014-04-28",95.440002,95.769997,94.699997,95.489998,678400,82.508018
"2014-04-29",95.93,96.970001,95.93,96.809998,435500,83.64859
"2014-04-30",96.529999,98.559998,96.220001,98.519997,611200,85.126106
"2014-05-01",98.690002,98.980003,98.050003,98.279999,428700,84.918732
"2014-05-02",98.220001,98.620003,97.470001,97.669998,620400,84.391678
"2014-05-05",97.349998,97.970001,96.900002,97.839996,385100,84.538528
"2014-05-06",98.099998,98.230003,97.139999,98.059998,484900,84.728638
"2014-05-07",98.029999,100,98,100,455200,86.404884
"2014-05-08",99.760002,100.93,98.559998,99,378500,85.540855
"2014-05-09",98.849998,99.040001,98.150002,98.309998,472100,84.944641
"2014-05-12",98.879997,99.25,98.349998,98.699997,466600,85.281631
"2014-05-13",98.980003,99.220001,98.010002,98.199997,333400,84.849617
"2014-05-14",98.129997,98.190002,97.160004,97.260002,375300,84.037392
"2014-05-15",97.139999,97.230003,95.510002,96.269997,470000,83.181999
"2014-05-16",96.370003,97.389999,96.169998,97.349998,342000,84.115158
"2014-05-19",97.190002,98.099998,97.099998,97.93,234500,84.61631
"2014-05-20",97.93,98,96.589996,96.940002,270800,83.760895
"2014-05-21",97.209999,98.419998,97.209999,98.099998,273600,84.763206
"2014-05-22",97.959999,98.550003,97.769997,98.059998,198700,84.728638
"2014-05-23",98,98.919998,97.800003,98.860001,157700,85.419868
"2014-05-27",99.080002,99.379997,98.239998,98.629997,261100,85.221138
"2014-05-28",98.309998,98.919998,98.290001,98.639999,242400,85.229797
"2014-05-29",98.790001,99,98.169998,98.949997,268700,85.49765
"2014-05-30",98.830002,100.230003,98.830002,99.260002,628600,85.765488
"2014-06-02",99.449997,100.199997,99.209999,99.75,416600,86.188896
"2014-06-03",99.75,100.580002,99.339996,99.75,305200,86.188896
"2014-06-04",99.860001,100.699997,99.43,100.599998,417500,86.923325
"2014-06-05",100.550003,100.910004,99.790001,100.449997,229000,86.793724
"2014-06-06",100.5,100.860001,100.150002,100.860001,299700,87.147987
"2014-06-09",100.860001,101.730003,100.739998,101.660004,316100,87.839211
"2014-06-10",101.629997,101.809998,101.309998,101.769997,236100,87.934273
"2014-06-11",101.419998,102,101.190002,101.849998,221000,88.003387
"2014-06-12",101.589996,101.830002,101.040001,101.120003,294300,87.372643
"2014-06-13",101.139999,101.290001,100.629997,100.790001,270800,87.087494
"2014-06-16",100.790001,101.339996,100.110001,100.349998,525200,86.707321
"2014-06-17",100.550003,101.150002,99.959999,100.940002,230900,87.21711
"2014-06-18",101.07,102.970001,100.730003,102.940002,501800,88.945198
"2014-06-19",102.949997,103.110001,102.269997,102.75,315000,88.781013
"2014-06-20",103.459999,105.610001,101.75,104.809998,837900,90.560959
"2014-06-23",104.959999,105.330002,103.790001,104.110001,329700,89.956154
"2014-06-24",103.650002,103.989998,103.099998,103.150002,303100,89.461784
"2014-06-25",103.290001,104.029999,103.169998,103.839996,351800,90.060211
"2014-06-26",103.68,103.860001,102.800003,103.510002,192700,89.773994
"2014-06-27",102.839996,104.440002,102.790001,104.370003,282600,90.519875
"2014-06-30",104.550003,104.760002,103.480003,104.279999,309800,90.441818
"2014-07-01",104.730003,105.370003,104.190002,105.120003,331300,91.170334
"2014-07-02",104.910004,105.349998,104.599998,105.050003,263500,91.10965
"2014-07-03",105.239998,105.660004,105.169998,105.43,250900,91.439209
"2014-07-07",105.589996,105.839996,105.040001,105.279999,557800,91.30912
"2014-07-08",105.349998,105.370003,104.349998,104.5,382800,90.632614
"2014-07-09",104.980003,105.199997,104.160004,104.379997,313300,90.528557
"2014-07-10",103.510002,104.25,103.239998,103.93,243500,90.138268
"2014-07-11",103.93,104.43,103.839996,104.25,255400,90.415802
"2014-07-14",104.620003,104.699997,104.279999,104.510002,259300,90.641296
"2014-07-15",104.790001,105.07,104.089996,104.300003,289100,90.459167
"2014-07-16",104.589996,104.589996,103.93,104.239998,403400,90.407127
"2014-07-17",103.889999,104.400002,103.25,103.419998,306500,89.695946
"2014-07-18",103.760002,104.449997,103.230003,104.290001,306000,90.450485
"2014-07-21",103.980003,104.470001,103.269997,103.809998,282400,90.034195
"2014-07-22",104.089996,105.07,103.669998,104.089996,618500,90.277023
"2014-07-23",104.150002,104.150002,103.489998,103.910004,691000,90.120903
"2014-07-24",104.150002,104.449997,103.639999,103.849998,297800,90.068886
"2014-07-25",103.800003,104.029999,103.309998,103.809998,359800,90.034195
"2014-07-28",103.709999,104.410004,103.199997,104.059998,310700,90.251022
"2014-07-29",103.989998,104.32,102.940002,102.980003,289400,89.314316
"2014-07-30",103.440002,103.589996,102.669998,103.209999,388900,89.513802
"2014-07-31",102.760002,103.209999,100.959999,100.989998,439800,87.588432
"2014-08-01",100.599998,101.589996,97.510002,101.129997,446100,87.709831
"2014-08-04",101.559998,102.019997,100.489998,101.93,372100,88.403679
"2014-08-05",98,98.940002,96.230003,96.480003,1082700,83.676895
"2014-08-06",96.209999,98.279999,96.099998,98.050003,705900,85.038551
"2014-08-07",98.339996,98.459999,97.190002,97.610001,653900,84.656967
"2014-08-08",97.900002,98.779999,97.32,98.730003,401000,85.628311
"2014-08-11",98.839996,99.370003,98.440002,98.580002,390900,85.498207
"2014-08-12",98.68,99.629997,98.389999,99.449997,407700,86.252762
"2014-08-13",100.260002,100.709999,99.57,100.550003,354800,87.20681
"2014-08-14",100.459999,100.940002,100.110001,100.489998,241900,87.154762
"2014-08-15",100.839996,100.989998,99.360001,100.010002,463400,86.738464
"2014-08-18",100.650002,101.199997,100.260002,100.879997,310800,87.493004
"2014-08-19",101.349998,101.669998,101.040001,101.589996,346400,88.10878
"2014-08-20",101.589996,101.760002,100.470001,100.870003,354300,87.484344
"2014-08-21",101.080002,101.809998,100.720001,101.269997,327800,87.831253
"2014-08-22",101.18,101.620003,100.75,100.779999,274200,87.406265
"2014-08-25",100.959999,101.379997,100.610001,100.860001,461800,87.475655
"2014-08-26",101.160004,101.279999,100.610001,100.709999,418600,87.345543
"2014-08-27",101.199997,101.220001,100.080002,100.720001,344000,87.35424
"2014-08-28",100.449997,101.559998,100.160004,101.25,291400,87.813911
"2014-08-29",101.480003,102,101.080002,101.589996,258700,88.10878
"2014-09-02",101.599998,102.080002,100.480003,101.339996,405300,87.89196
"2014-09-03",102,102,100.440002,100.620003,571000,87.267494
"2014-09-04",100.620003,101.589996,100.580002,101.18,425000,87.753197
"2014-09-05",101.389999,101.410004,100.720001,101.389999,416400,87.93531
"2014-09-08",101.379997,102.010002,101.279999,101.339996,424900,87.89196
"2014-09-09",100.989998,101.25,98.849998,98.949997,640500,85.819122
"2014-09-10",98.93,99.470001,98.639999,99.019997,560700,85.879845
"2014-09-11",98.470001,99.379997,98.459999,99.120003,310900,85.966583
"2014-09-12",99.18,99.559998,97.949997,98.269997,376100,85.229362
"2014-09-15",98.190002,98.870003,97.919998,98.580002,267700,85.498207
"2014-09-16",98.480003,99.57,98.25,99.239998,278100,86.070641
"2014-09-17",99.629997,99.919998,98.949997,99.379997,341900,86.192039
"2014-09-18",99.739998,100.809998,99.690002,100.650002,492100,87.293533
"2014-09-19",101.080002,101.330002,100.220001,100.730003,903300,87.362907
"2014-09-22",100.599998,100.989998,99.290001,99.449997,464300,86.252762
"2014-09-23",98.889999,99.07,97.489998,97.5,480200,84.963058
"2014-09-24",97.389999,97.779999,97.029999,97.489998,574600,84.954346
"2014-09-25",97.169998,97.169998,95.529999,95.629997,462700,83.333527
"2014-09-26",95.709999,96.82,95.510002,96.790001,415500,84.344368
"2014-09-29",95.860001,96.980003,95.82,96.760002,398600,84.31823
"2014-09-30",96.720001,97.010002,95.639999,95.879997,463100,83.551376
"2014-10-01",95.730003,95.730003,94.089996,94.129997,530800,82.026398
"2014-10-02",94.029999,94.830002,93.040001,94.699997,407500,82.523102
"2014-10-03",95.010002,95.410004,94.889999,95.110001,419100,82.880402
"2014-10-06",95.25,95.730003,94.290001,94.529999,426400,82.374969
"2014-10-07",94.120003,94.449997,93.18,93.190002,492700,81.207275
"2014-10-08",93.349998,94.889999,92.75,94.860001,358000,82.662529
"2014-10-09",94.790001,94.849998,92.849998,93.099998,547700,81.12886
"2014-10-10",92.989998,93.470001,92.089996,92.93,724000,80.980698
"2014-10-13",93,93.389999,91.639999,92.029999,893100,80.196442
"2014-10-14",92.900002,93.879997,91.860001,93.389999,683200,81.381546
"2014-10-15",92.279999,94.529999,91.650002,94.139999,658800,82.03511
"2014-10-16",92.610001,94.980003,92.18,94.639999,502000,82.47081
"2014-10-17",95.400002,96.650002,94.989998,95.410004,594100,83.141815
"2014-10-20",95.330002,96.339996,94.879997,96.309998,334900,83.926071
"2014-10-21",96.720001,98.309998,96.709999,98.309998,450400,85.668915
"2014-10-22",98.639999,99.370003,97.669998,97.709999,387200,85.146049
"2014-10-23",98.620003,98.620003,96.019997,96.190002,700400,83.821548
"2014-10-24",96.309998,97.400002,96.059998,97.309998,377300,84.797493
"2014-10-27",96.330002,96.349998,94.93,95.43,539900,83.159248
"2014-10-28",95.610001,98.669998,95.610001,98.669998,666700,85.98262
"2014-10-29",98.669998,98.739998,95.919998,96.519997,1148000,84.109085
"2014-10-30",96.389999,97.400002,96.129997,97,392000,84.527336
"2014-10-31",98.360001,99.18,97.800003,99.150002,667700,86.400902
"2014-11-03",99.510002,99.790001,97.489998,98.169998,552100,85.546921
"2014-11-04",96.169998,100.440002,95.459999,95.5,700100,83.220245
"2014-11-05",95.699997,97.860001,95.650002,97.510002,661000,84.971802
"2014-11-06",97.699997,99.269997,97.5,98.940002,564300,86.217918
"2014-11-07",99.110001,99.650002,98.550003,98.790001,432400,86.087212
"2014-11-10",98.93,99.470001,98.860001,99.290001,364900,86.522919
"2014-11-11",99.419998,100.440002,99.279999,99.790001,311600,86.958611
"2014-11-12",99.660004,100.169998,99.059998,100.080002,266400,87.211311
