"dates","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2014-07-18",59.384216,60.043365,59.063313,59.965309,825779,54.457275
"2014-07-21",59.913269,60.216827,59.418907,59.444927,584802,53.984695
"2014-07-22",59.800522,59.921944,59.462273,59.670425,692607,54.189484
"2014-07-23",59.661751,59.791847,59.470943,59.670425,619968,54.189484
"2014-07-24",59.843887,59.843887,59.340851,59.392887,934507,53.937435
"2014-07-25",59.306156,59.783173,59.167389,59.219429,747490,53.779907
"2014-07-28",59.358196,59.757156,58.985256,59.358196,2719812,53.905933
"2014-07-29",59.470943,59.62706,59.002602,59.011276,1009336,53.590881
"2014-07-30",59.011276,59.297485,58.013878,58.126625,1929430,52.787491
"2014-07-31",58.065914,58.50824,56.374676,56.565479,1900951,51.369751
"2014-08-01",56.33131,56.921074,56.322636,56.790981,1109301,51.57452
"2014-08-04",56.808327,57.111881,56.582829,56.886383,1433064,51.661167
"2014-08-05",56.660885,56.756287,55.915005,56.209888,1281675,51.04681
"2014-08-06",56.114483,56.366001,55.941025,56.201214,857256,51.038933
"2014-08-07",56.30529,56.400696,55.550735,55.663486,595525,50.550598
"2014-08-08",55.949696,56.426712,55.758888,56.348656,846994,51.172829
"2014-08-11",56.530788,56.895058,56.25325,56.287945,702754,51.117691
"2014-08-12",56.244579,56.548134,55.975716,56.192539,690762,51.031036
"2014-08-13",56.470078,56.843018,56.105812,56.105812,1123599,50.952278
"2014-08-14",56.366001,57.588898,56.366001,57.241978,4183661,51.9841
"2014-08-15",57.79705,57.961838,56.626194,57.276669,2058336,52.015594
"2014-08-18",57.597572,57.996532,57.528187,57.597572,1710937,52.30703
"2014-08-19",57.580227,57.727669,57.432785,57.536861,928396,52.251888
"2014-08-20",57.536861,57.996532,57.337379,57.606243,1183555,52.314907
"2014-08-21",57.73634,57.73634,57.146572,57.189938,1406314,51.936832
"2014-08-22",57.111881,57.458801,56.409367,56.686905,1310154,51.480007
"2014-08-25",57.02515,57.094536,56.695576,56.834347,983048,51.613911
"2014-08-26",56.999134,57.224632,56.617519,56.721596,1146889,51.511513
"2014-08-27",56.834347,57.224632,56.825672,56.999134,1371724,51.763557
"2014-08-28",56.895058,57.554207,56.843018,57.3634,2064677,52.094353
"2014-08-29",57.372074,57.727669,57.155247,57.3634,881469,52.094353
"2014-09-02",57.476151,57.528187,56.816998,57.215958,1212610,51.960464
"2014-09-03",57.346054,57.519512,56.877708,56.981789,783809,51.747814
"2014-09-04",57.02515,57.215958,56.712921,56.756287,1254233,51.543003
"2014-09-05",56.669559,56.912403,56.478752,56.895058,623427,51.669033
"2014-09-08",56.903728,57.805725,56.903728,57.346054,1810095,52.078621
"2014-09-09",57.016479,57.45013,55.394623,55.516045,1726963,50.416691
"2014-09-10",55.516045,55.524719,54.640068,55.082394,2038965,50.022888
"2014-09-11",54.856895,55.663486,54.778839,55.151779,1567273,50.085892
"2014-09-12",55.21249,55.221161,53.842152,54.145706,1873856,49.172222
"2014-09-15",54.128361,55.21249,54.006939,54.969643,2262763,49.920483
"2014-09-16",54.969643,55.013008,54.544666,54.830875,1154038,49.794456
"2014-09-17",55.073723,55.099739,53.148308,53.165653,4012440,48.282196
"2014-09-18",53.235039,53.555943,52.679966,52.792713,2845835,47.94352
"2014-09-19",52.931484,52.94883,52.437122,52.57589,1789802,47.746601
"2014-09-22",52.705982,52.792713,52.350391,52.385082,1250659,47.573322
"2014-09-23",52.393757,52.515179,52.046833,52.064178,992157,47.281902
"2014-09-24",52.038162,52.142239,51.595837,51.613182,1631956,46.872318
"2014-09-25",51.422375,51.474415,50.37294,50.494362,2250771,45.856266
"2014-09-26",50.416306,50.693844,50.34692,50.494362,1271990,45.974716
"2014-09-29",50.190807,50.364265,49.705116,49.826538,1342669,45.36668
"2014-09-30",49.757156,50.095402,49.418907,49.60104,4236468,45.16135
"2014-10-01",49.167389,49.575024,48.707718,48.837814,2464538,44.466454
"2014-10-02",48.655682,49.531658,48.568951,49.375542,2687182,44.956047
"2014-10-03",49.65308,49.791847,49.288811,49.410233,1768241,44.987629
"2014-10-06",49.62706,49.991325,49.427582,49.427582,1563353,45.003426
"2014-10-07",48.967911,48.976582,47.675629,47.684303,2712663,43.41618
"2014-10-08",47.76236,47.866436,47.129227,47.588898,2528875,43.329311
"2014-10-09",47.632263,47.76236,46.209888,46.392021,1806636,42.239571
"2014-10-10",46.270599,46.764961,45.654816,45.750217,1341977,41.655216
"2014-10-13",45.776237,46.166523,44.735474,44.752819,1497171,40.747093
"2014-10-14",44.648743,46.452732,44.267128,45.810928,2291818,41.710491
"2014-10-15",45.715527,47.276669,44.726799,47.10321,3034696,42.887115
"2014-10-16",46.903728,48.993931,46.617519,48.690372,2989844,44.332203
"2014-10-17",49.132698,50.02602,48.673027,48.993931,2020287,44.608597
"2014-10-20",48.863834,49.297485,48.85516,49.262794,1402048,44.85339
"2014-10-21",49.65308,51.188206,49.488293,51.136166,1865554,46.559082
"2014-10-22",51.691238,51.751949,50.598438,50.693844,2682570,46.156345
"2014-10-23",51.300953,51.413704,50.312229,50.459671,1903372,45.943134
"2014-10-24",50.416306,50.633129,49.679096,50.407631,1194623,45.895752
"2014-10-27",49.930614,49.939289,48.9072,49.25412,1212264,44.84549
"2014-10-28",49.531658,50.121422,49.323505,50.112747,1611894,45.627251
"2014-10-29",50.043365,50.303555,49.045967,49.843887,2531873,45.382465
"2014-10-30",48.126625,50.711189,47.831741,50.407631,3425678,45.895752
"2014-10-31",50.789246,50.936687,49.514309,49.739807,3149650,45.287704
"2014-11-03",49.852558,50.052036,48.647007,48.794449,1563007,44.426975
"2014-11-04",48.915871,48.985256,48.308762,48.378143,1518962,44.04792
"2014-11-05",48.612316,49.150043,48.378143,49.106678,1197391,44.711246
"2014-11-06",49.210754,49.661751,48.941891,49.644405,1412771,45.200836
"2014-11-07",49.644405,49.835213,49.271465,49.436253,1592178,45.011314
"2014-11-10",49.375542,49.722462,49.158714,49.25412,1174676,44.84549
"2014-11-11",49.262794,49.635735,49.150043,49.28014,1584337,44.869179
"2014-11-12",49.158714,49.28014,48.863834,49.2281,761326,44.821796
"2014-11-13",49.349522,49.488293,48.629662,48.9072,839845,44.529625
"2014-11-14",48.9072,49.297485,48.85516,49.106678,886196,44.711246
"2014-11-17",49.098003,49.479618,48.803123,48.846485,1227484,44.474339
"2014-11-18",48.941891,49.401562,48.820469,49.25412,1684879,44.84549
"2014-11-19",49.262794,49.262794,48.690372,48.889854,866941,44.513828
"2014-11-20",48.612316,48.915871,48.404163,48.542931,1716471,44.197952
"2014-11-21",49.340851,49.583694,48.85516,49.002602,1373338,44.616482
"2014-11-24",49.002602,49.28014,48.673027,49.202084,1806982,44.798111
"2014-11-25",49.262794,49.288811,48.725063,48.751083,1058569,44.387482
"2014-11-26",48.56028,48.751083,48.14397,48.300087,979358,43.976849
"2014-11-28",48.08326,48.334778,47.085861,47.181267,629538,42.958172
"2014-12-01",47.085861,47.458801,46.574154,46.617519,1750139,42.444889
"2014-12-02",46.487423,47.05117,46.418041,46.895058,1335405,42.697575
"2014-12-03",46.825672,47.79705,46.574154,47.73634,2172252,43.463562
"2014-12-04",47.597572,48.16132,47.588898,47.918472,1119448,43.629391
"2014-12-05",48.057243,49.800522,47.935822,49.401562,2521380,44.979744
"2014-12-08",49.340851,49.375542,48.620991,48.751083,1381063,44.387482
"2014-12-09",48.490894,48.9072,48.256721,48.863834,1050268,44.490135
"2014-12-10",48.620991,48.889854,47.684303,47.840416,1449206,43.558323
"2014-12-11",47.71032,48.768429,47.71032,48.412834,2230479,44.079502
"2014-12-12",48.08326,48.14397,47.684303,47.701649,2175826,43.43198
"2014-12-15",48.274067,48.577625,47.597572,47.692974,1888268,43.424095
"2014-12-16",47.536861,48.282742,47.0425,47.094536,1490137,42.8792
"2014-12-17",47.311363,48.577625,47.137901,48.568951,1215608,44.221642
"2014-12-18",50.052036,50.060711,48.039894,49.002602,2081972,44.616482
"2014-12-19",49.297485,49.583694,48.976582,49.401562,2848948,44.979744
"2014-12-22",49.245445,49.540329,48.421509,49.011276,1613508,44.624382
"2014-12-23",49.089333,50.260193,49.045967,50.234173,1435946,45.737812
"2014-12-24",50.156113,50.294884,49.852558,50.078056,410929,45.595673
"2014-12-26",50.268864,50.303555,49.887253,49.921944,597600,45.453541
"2014-12-29",49.713791,50.208153,49.705116,49.982655,771818,45.62772
"2014-12-30",49.852558,50.216827,49.739807,49.913269,695144,45.564388
"2014-12-31",49.965309,50.251518,49.375542,49.462273,1086011,45.152676
"2015-01-02",49.505638,49.505638,48.525585,49.410233,1154153,45.105171
"2015-01-05",49.037292,49.115353,48.057243,48.326107,1216184,44.115509
"2015-01-06",48.430183,49.392887,48.196011,48.638336,1661358,44.400536
"2015-01-07",48.959236,49.202084,48.551605,49.002602,852874,44.733063
"2015-01-08",49.340851,50.242844,49.262794,50.216827,1328602,45.841484
"2015-01-09",50.459671,50.572418,49.731136,49.904598,1126020,45.556461
"2015-01-12",50.728535,51.552471,49.65308,51.344318,2266106,46.870743
"2015-01-13",51.578491,52.116219,50.667824,51.5438,2040810,47.052853
"2015-01-14",50.789246,51.14484,50.138767,51.101475,1318571,46.649048
"2015-01-15",51.283607,51.526451,50.416306,50.416306,1545366,46.023594
"2015-01-16",50.407631,50.641804,49.887253,50.555073,1355813,46.150253
"2015-01-20",50.485691,50.815266,49.791847,50.216827,697565,45.841484
"2015-01-21",50.043365,50.763226,49.904598,50.633129,773548,46.221519
"2015-01-22",50.650478,51.630527,50.572418,51.509106,799375,47.021175
"2015-01-23",51.552471,51.552471,50.173462,50.234173,699640,45.857327
"2015-01-26",50.147442,50.74588,49.861233,50.503036,741610,46.10276
"2015-01-27",49.774502,50.971378,49.696445,50.641804,814825,46.229439
"2015-01-28",51.023418,51.023418,49.470943,49.566349,661130,45.247677
"2015-01-29",49.705116,50.043365,49.054642,49.522984,959757,45.208092
"2015-01-30",49.063313,50.407631,48.924545,49.869904,1215493,45.524788
"2015-02-02",50.234173,50.338249,49.384216,50.156113,889540,45.78606
"2015-02-03",50.294884,51.725933,50.268864,51.569817,1847567,47.076588
"2015-02-04",51.431049,51.812664,50.711189,51.066784,1489791,46.617382
"2015-02-05",49.522984,54.596703,48.352123,53.824806,4425445,49.135098
"2015-02-06",53.64267,54.154381,52.671291,53.529922,1980739,48.865917
"2015-02-09",53.243713,53.972244,53.243713,53.477882,1351085,48.818417
"2015-02-10",53.417171,53.607979,52.97485,53.391155,803295,48.73925
"2015-02-11",53.226364,53.868172,53.078926,53.686035,1024441,49.008438
"2015-02-12",53.833477,55.030357,53.833477,54.848221,1400895,50.069347
"2015-02-13",54.848221,55.333912,54.78751,55.229836,1264265,50.417717
"2015-02-17",54.908932,55.993061,54.726799,55.880314,1620772,51.011517
"2015-02-18",55.767563,56.045101,55.403297,55.53339,1483796,50.694828
"2015-02-19",55.091068,55.490025,54.908932,55.273201,1102960,50.457317
"2015-02-20",55.221161,55.524719,54.830875,55.516045,735614,50.678993
"2015-02-23",55.351257,55.464008,55.117085,55.281872,665858,50.465221
"2015-02-24",55.342587,55.741543,55.134434,55.368603,942462,50.544395
"2015-02-25",55.490025,55.888985,55.16045,55.732872,809175,50.876926
"2015-02-26",55.576756,55.750217,54.969643,55.177795,846763,50.370213
"2015-02-27",55.177795,55.264526,54.848221,54.995663,777699,50.203945
"2015-03-02",54.995663,56.027756,54.588032,56.019081,670008,51.138199
"2015-03-03",55.732872,56.131828,55.307892,55.507374,535914,50.671074
"2015-03-04",55.108414,55.255856,54.674763,54.865566,734692,50.08519
"2015-03-05",54.882915,54.891586,53.816132,54.058975,630576,49.348873
"2015-03-06",53.633999,53.764095,52.862099,53.087597,1300815,48.462132
"2015-03-09",53.130962,53.607979,52.888119,53.174328,1208690,48.541302
"2015-03-10",52.645271,52.92281,51.89072,51.986122,1447822,47.456631
"2015-03-11",51.986122,52.419773,51.83868,52.22897,656288,47.678314
"2015-03-12",52.437122,52.60191,52.064178,52.57589,749450,47.99501
"2015-03-13",52.298351,52.558544,51.934086,52.254986,1023633,47.702068
"2015-03-16",52.21162,52.419773,51.725933,52.116219,1095350,47.57539
"2015-03-17",51.760624,52.246315,51.300953,51.474415,1182632,46.989494
"2015-03-18",51.196877,51.725933,50.407631,51.344318,1527379,46.870743
"2015-03-19",51.11882,51.413704,50.858631,51.127495,1053496,46.672806
"2015-03-20",51.396358,51.812664,50.910667,51.717258,1367227,47.211189
"2015-03-23",51.777969,52.350391,51.5438,51.873375,1051536,47.353703
"2015-03-24",51.769299,51.769299,51.084129,51.196877,987199,46.736145
"2015-03-25",51.214226,51.309628,50.268864,50.268864,962409,45.888992
"2015-03-26",50.216827,50.598438,49.956635,50.442326,1370802,46.047333
"2015-03-27",49.97398,50.364265,49.349522,49.453598,1541215,45.27319
"2015-03-30",49.644405,50.225498,49.540329,50.130096,1114951,45.892517
"2015-03-31",49.956635,50.138767,49.522984,49.65308,1715549,45.455826
"2015-04-01",49.705116,49.774502,48.924545,49.453598,1379449,45.27319
"2015-04-02",49.236774,49.522984,49.167389,49.184734,765246,45.027069
"2015-04-06",49.037292,49.739807,49.037292,49.583694,1760400,45.392296
"2015-04-07",49.618385,50.086731,49.592369,49.661751,852759,45.463753
"2015-04-08",49.878578,50.043365,49.557674,49.705116,933584,45.50346
"2015-04-09",49.783173,49.835213,49.410233,49.748482,1950300,45.543163
"2015-04-10",49.921944,50.633129,49.705116,50.633129,2966784,46.353024
"2015-04-13",50.494362,51.431049,50.364265,50.919342,1057186,46.61504
"2015-04-14",50.555073,50.988724,50.260193,50.754555,1427299,46.464191
"2015-04-15",50.928013,51.942757,50.823936,51.751949,1465002,47.377266
"2015-04-16",51.604511,51.682568,51.231571,51.326973,1018676,46.988216
"2015-04-17",50.789246,51.058109,50.268864,50.320904,1159572,46.067196
"2015-04-20",50.424976,50.7719,50.216827,50.390285,947997,46.130711
"2015-04-21",50.390285,50.711189,49.791847,50.260193,1121177,46.011608
"2015-04-22",50.268864,50.416306,50.043365,50.39896,870630,46.138649
"2015-04-23",50.433651,50.980053,50.286209,50.823936,820936,46.527706
"2015-04-24",50.867302,51.110146,50.728535,50.797916,884466,46.503883
"2015-04-27",50.997398,51.153515,50.693844,51.040764,2023169,46.726208
"2015-04-28",51.084129,51.335648,50.702515,51.257587,1194393,46.924694
"2015-04-29",51.014744,52.194275,50.806591,51.977451,943385,47.583721
"2015-04-30",51.803989,52.038162,51.231571,51.43972,746337,47.091434
"2015-05-01",51.682568,52.367737,51.647877,52.23764,966445,47.821899
"2015-05-04",52.23764,52.766697,52.22897,52.359062,776546,47.93306
"2015-05-05",52.523849,52.836079,51.43972,51.46574,564278,47.115257
"2015-05-06",51.751949,51.908066,51.136166,51.604511,518850,47.24229
"2015-05-07",51.431049,51.743279,51.084129,51.561146,603480,47.202595
"2015-05-08",52.038162,53.000866,52.038162,52.862099,1745873,48.393578
"2015-05-11",51.500435,52.688637,51.413704,52.627926,2427757,48.179195
"2015-05-12",52.098873,52.194275,49.436253,50.104076,4496469,45.86869
"2015-05-13",50.112747,51.248917,49.25412,51.058109,2966438,46.742073
"2015-05-14",51.335648,51.335648,50.338249,50.555073,1300469,46.281574
"2015-05-15",50.442326,50.633129,50.277538,50.615784,719818,46.337135
"2015-05-18",50.563747,50.563747,49.774502,50.034691,839730,45.805168
"2015-05-19",49.913269,50.199478,49.470943,49.731136,777814,45.527275
"2015-05-20",49.869904,49.869904,49.462273,49.65308,505475,45.455826
"2015-05-21",49.609715,50.199478,49.453598,50.121422,703445,45.884567
"2015-05-22",50.104076,50.650478,49.991325,50.529057,774816,46.257751
"2015-05-26",50.251518,50.485691,49.939289,50.060711,890923,45.828987
"2015-05-27",50.078056,50.381615,49.783173,50.260193,785078,46.011608
"2015-05-28",50.078056,50.268864,49.930614,50.234173,853566,45.987793
"2015-05-29",50.156113,50.216827,49.384216,49.583694,1216992,45.392296
"2015-06-01",49.696445,49.696445,48.950565,49.089333,1131785,44.939732
"2015-06-02",49.002602,49.340851,48.716393,48.941891,2242931,44.804737
"2015-06-03",49.106678,49.956635,48.803123,49.904598,971403,45.686077
"2015-06-04",49.514309,49.783173,48.915871,48.976582,719703,44.836502
"2015-06-05",48.898525,49.176064,48.438854,48.629662,727197,44.518913
"2015-06-08",48.490894,48.629662,48.100609,48.204681,967713,44.129856
"2015-06-09",48.274067,48.421509,47.701649,47.814396,945691,43.772564
"2015-06-10",48.256721,48.404163,47.73634,48.178665,1288016,44.106033
"2015-06-11",48.282742,48.681702,47.970512,48.152645,824049,44.082222
"2015-06-12",48.039894,48.117954,47.632263,47.753685,836963,43.71698
"2015-06-15",47.502167,47.649609,47.302689,47.614918,802834,43.589943
"2015-06-16",47.536861,48.117954,47.380745,48.022549,591720,43.963112
"2015-06-17",48.14397,48.53426,47.753685,48.248051,560704,44.169563
"2015-06-18",48.438854,48.699047,48.152645,48.404163,680039,44.312473
"2015-06-19",48.256721,48.568951,47.623592,47.649609,1149541,43.621716
"2015-06-22",47.857761,47.944492,47.658283,47.892452,526806,43.844017
"2015-06-23",47.909801,47.996532,47.597572,47.71032,771934,43.67728
"2015-06-24",47.666958,47.901127,46.409367,46.435387,1392017,42.510128
"2015-06-25",46.617519,46.773636,46.079792,46.149178,1132246,42.248116
"2015-06-26",46.166523,46.530788,46.149178,46.383347,1650058,42.594559
"2015-06-29",45.98439,46.097137,44.882915,44.900261,848608,41.232628
"2015-06-30",45.281872,45.715527,44.388554,45.576756,1949838,41.853859
"2015-07-01",45.741543,45.741543,44.81353,44.917606,1615238,41.248554
"2015-07-02",45.065048,45.143105,44.267128,44.631397,1001150,40.985722
"2015-07-06",43.980919,44.388554,43.538593,43.625324,1161763,40.061836
"2015-07-07",43.625324,43.686035,42.61058,43.356461,1436407,39.814926
"2015-07-08",42.97485,43.044231,42.176929,42.254986,718088,38.803417
"2015-07-09",42.810062,43.000866,42.142239,42.21162,884812,38.763603
"2015-07-10",42.662621,43.009541,42.523849,42.94883,731348,39.440598
"2015-07-13",43.183002,43.547268,43.052906,43.521248,574540,39.966259
"2015-07-14",43.408501,44.154381,43.174328,44.145706,999651,40.539703
"2015-07-15",43.876842,44.189072,43.521248,43.625324,1079554,40.061836
"2015-07-16",43.72073,43.824806,43.477882,43.599304,631729,40.037941
"2015-07-17",43.408501,43.434521,43.026886,43.148308,1111953,39.623783
"2015-07-20",43.070251,43.32177,42.836079,42.89679,1103652,39.392799
"2015-07-21",42.931484,43.200348,42.428448,42.489159,664474,39.018478
"2015-07-22",42.428448,42.653946,42.22897,42.350391,678079,38.891041
"2015-07-23",42.58456,42.671291,42.176929,42.376408,805140,38.914928
"2015-07-24",42.254986,42.480488,41.300953,41.474415,999190,38.086628
"2015-07-27",41.127495,41.396358,40.823936,40.954033,873743,37.608746
"2015-07-28",41.101475,41.91674,40.954033,41.83868,847916,38.421135
"2015-07-29",42.020817,42.194275,41.569817,41.691238,891961,38.28574
"2015-07-30",41.725933,42.272331,41.352993,41.951431,755792,38.524658
"2015-07-31",42.150909,42.254986,41.708588,42.098873,834887,38.660065
"2015-08-03",42.107548,42.307026,41.474415,42.029488,1327680,38.596344
"2015-08-04",41.994797,42.714657,41.630527,42.22897,835118,38.779541
"2015-08-05",42.489159,42.888119,42.029488,42.064178,971748,38.628201
"2015-08-06",41.942757,43.607979,41.578491,42.558544,1720276,39.082195
"2015-08-07",42.402428,42.541199,41.032089,41.084129,1088893,37.728218
"2015-08-10",41.387684,42.792713,41.162186,42.688637,1365844,39.201653
"2015-08-11",42.176929,42.176929,41.786644,41.899391,980165,38.476875
"2015-08-12",41.387684,41.656548,40.945358,41.101475,1078632,37.744141
"2015-08-13",40.936687,40.954033,40.147442,40.312229,1254464,37.019371
"2015-08-14",40.338249,40.477016,40.138767,40.329575,1144237,37.035294
"2015-08-17",40.841286,41.46574,40.329575,41.387684,765131,38.006969
"2015-08-18",41.274937,41.49176,40.962708,41.162186,786692,37.799881
"2015-08-19",40.867302,40.988724,40.208153,40.728535,962063,37.401665
"2015-08-20",40.468342,40.537727,39.809193,39.809193,690878,36.557415
"2015-08-21",39.470943,39.783173,38.707718,38.716393,1563007,35.553871
"2015-08-24",37.07719,38.725063,36.660885,37.41544,2191968,34.359192
"2015-08-25",38.438854,38.473549,34.804855,34.917606,3230014,32.065395
"2015-08-26",35.516045,35.576756,34.215092,34.926277,4302304,32.073349
"2015-08-27",35.550735,37.181267,35.472679,36.695576,2063294,33.698124
"2015-08-28",36.140503,36.843018,35.203815,36.773636,1686378,33.769817
"2015-08-31",36.70425,37.059845,36.019081,36.695576,1307733,33.698124
"2015-09-01",35.784908,36.175194,35.021683,35.16045,1474918,32.288403
"2015-09-02",35.698177,36.175194,34.752819,36.175194,2110105,33.220268
"2015-09-03",36.409367,36.947094,36.105812,36.695576,1544674,33.698124
"2015-09-04",36.192539,36.270599,35.758888,35.975716,1522767,33.037071
"2015-09-08",36.608845,36.903728,36.348656,36.712921,1183093,33.714066
"2015-09-09",37.007805,37.276669,35.758888,35.845619,916289,32.91761
"2015-09-10",35.732872,36.036427,35.21249,35.845619,1318110,32.91761
"2015-09-11",35.715527,36.270599,35.620121,36.079792,1277755,33.132652
"2015-09-14",35.993061,36.079792,34.78751,34.952297,1224025,32.097248
"2015-09-15",35.134434,35.325237,34.718128,34.917606,2196580,32.065395
"2015-09-16",34.978317,35.359932,34.752819,34.796185,2783457,31.95389
"2015-09-17",34.856895,35.004337,33.564613,33.64267,3101916,30.894592
"2015-09-18",33.616653,33.74675,32.593235,32.749352,4823114,30.074247
"2015-09-21",32.888119,33.104942,32.367737,32.523849,2505238,29.86717
"2015-09-22",32.046833,32.26366,31.847355,32.133564,4209027,29.508766
"2015-09-23",32.445793,32.749352,31.405029,31.526453,2819085,28.951248
"2015-09-24",31.006071,31.066782,29.843885,30.329575,3337935,27.852133
"2015-09-25",30.615786,30.806593,29.722464,29.887251,1814591,27.44594
"2015-09-28",29.358196,30.251518,28.256721,28.612316,3045765,26.40156
"2015-09-29",28.612316,29.332176,28.33478,28.560278,2531757,26.353542
"2015-09-30",28.837814,29.661753,28.829142,29.410234,2283862,27.137827
"2015-10-01",29.488291,29.748482,29.115351,29.375542,2491518,27.105814
"2015-10-02",28.967911,30.407633,28.872507,30.398958,1775966,28.050159
"2015-10-05",30.607113,31.500435,30.5464,31.066782,2134780,28.666378
"2015-10-06",31.058109,31.89072,30.936687,31.431049,2775963,29.002499
"2015-10-07",31.335646,32.428448,31.266262,32.376408,3243389,29.874815
"2015-10-08",32.272331,33.980919,32.20295,33.564613,3286281,30.971218
"2015-10-09",33.625324,33.868172,32.966175,33.373806,1873164,30.795149
"2015-10-12",33.29575,33.330441,32.185604,32.54987,1306003,30.034878
"2015-10-13",30.190807,31.786644,30.190807,31.526453,6842133,29.090536
"2015-10-14",31.387684,33.842152,31.240244,33.425846,3529679,30.843168
"2015-10-15",33.391155,33.686035,31.916739,33.000866,3228285,30.451023
"2015-10-16",33.148308,33.148308,32.57589,32.784042,1356620,30.250956
"2015-10-19",32.376408,33.078926,32.20295,32.489159,1657668,29.978855
"2015-10-20",32.445793,33.139637,32.23764,32.54987,2138700,30.034878
"2015-10-21",32.627926,32.627926,31.526453,31.578491,2385788,29.13855
"2015-10-22",31.968777,32.671291,31.873375,32.402428,1871896,29.898827
"2015-10-23",32.732002,32.853428,32.437122,32.523849,1286633,30.010868
"2015-10-26",32.428448,32.662621,31.951431,32.020817,1032742,29.546701
"2015-10-27",32.341717,32.341717,31.127493,31.474415,1583300,29.042521
"2015-10-28",31.604509,32.593235,31.361666,32.541199,1995728,30.026875
"2015-10-29",32.142239,34.709454,31.578491,34.492626,4897713,31.827534
"2015-10-30",34.622723,35.98439,34.501301,35.307892,4348540,32.579803
"2015-11-02",35.377277,36.010406,35.368603,35.715527,2640024,32.95594
"2015-11-03",35.620121,36.504768,35.420643,35.880314,1788303,33.107983
"2015-11-04",35.90633,36.808327,35.758888,36.001736,1488638,33.220032
"2015-11-05",35.862965,36.383347,35.776237,35.967041,1576728,33.188015
"2015-11-06",35.698177,36.019081,35.056374,35.568085,1270145,32.819878
"2015-11-09",35.446663,35.680832,34.778839,35.21249,1118295,32.491768
"2015-11-10",35.065048,35.195145,34.483955,34.830875,799260,32.139645
"2015-11-11",34.874241,34.960972,34.232437,34.483955,883890,31.819517
"2015-11-12",34.058975,34.822205,33.876842,34.475281,1223448,31.81152
"2015-11-13",34.457935,35.646141,34.379879,35.203815,1160840,32.483761
"2015-11-16",35.18647,36.062447,35.117085,35.975716,1409427,33.196014
"2015-11-17",36.045101,36.756287,35.672161,36.35733,1834769,33.548161
"2015-11-18",36.470078,37.606243,36.452732,37.320034,3707587,34.436466
"2015-11-19",37.189938,37.545532,36.860363,36.955769,804448,34.100346
"2015-11-20",37.05117,37.163921,36.270599,36.348656,1035509,33.540146
"2015-11-23",36.27927,36.73027,35.993061,36.339985,1149541,33.532143
"2015-11-24",36.244579,37.137901,35.871639,36.990459,1365729,34.132355
"2015-11-25",36.886383,37.3634,36.686905,37.059845,840076,34.196381
"2015-11-27",36.947094,37.320034,36.383347,36.591499,298627,33.764221
"2015-11-30",36.738941,37.614918,36.617519,37.267998,1731691,34.388447
"2015-12-01",37.441456,37.441456,36.097137,36.400696,1353046,33.588169
"2015-12-02",36.296619,37.137901,35.55941,35.680832,1728347,32.923923
"2015-12-03",35.836948,36.834347,35.724197,36.35733,1881235,33.548161
"2015-12-04",36.366001,37.02515,35.975716,36.808327,1321684,33.964291
"2015-12-07",36.513443,36.600174,35.58543,35.915005,1493250,33.140007
"2015-12-08",35.550735,35.758888,34.683434,34.700783,1758094,32.019596
"2015-12-09",35.013008,36.166523,34.804855,35.117085,2148385,32.403736
"2015-12-10",34.934952,35.21249,34.163052,34.241112,1359733,31.595444
"2015-12-11",33.434521,33.660015,32.844753,32.966175,1613278,30.419014
"2015-12-14",32.940155,32.940155,31.595837,32.142239,2603128,29.658739
"2015-12-15",32.523849,32.92281,32.26366,32.862099,1728693,30.322979
"2015-12-16",32.992195,33.66869,32.766697,33.547268,1390057,30.955212
"2015-12-17",33.495232,33.616653,32.445793,32.558544,1631034,30.042881
"2015-12-18",32.393757,33.261059,32.307026,32.89679,2586640,30.354982
"2015-12-21",33.148308,33.850822,32.89679,33.165653,1408735,30.603088
"2015-12-22",33.34779,34.353859,33.226364,34.04163,1029053,31.411367
"2015-12-23",34.423244,35.758888,34.362534,35.368603,1105266,32.635818
"2015-12-24",35.429314,35.516045,34.934952,35.195145,419000,32.475769
"2015-12-28",34.960972,35.065048,34.518646,34.631397,818861,31.955584
"2015-12-29",34.78751,35.238506,34.405899,35.030357,834887,32.457829
"2015-12-30",34.830875,35.169125,34.405899,34.423244,723508,31.895306
"2015-12-31",34.249783,34.614052,33.937553,33.937553,805716,31.445278
"2016-01-04",32.792713,33.052906,32.081528,32.940155,2017058,30.521122
"2016-01-05",32.992195,33.434521,32.385082,32.593235,1630342,30.199675
"2016-01-06",31.994797,32.081528,31.032089,31.240244,1671965,28.946047
"2016-01-07",30.789246,31.422377,30.268864,30.988726,2487598,28.713003
"2016-01-08",31.170858,31.682568,30.867304,30.936687,1785536,28.664785
"2016-01-11",31.058109,31.196878,30.242846,30.494364,1732037,28.254948
"2016-01-12",30.954033,31.084127,30.069384,30.832611,1460159,28.568356
"2016-01-13",30.875977,31.240244,29.609715,29.774502,1452665,27.587952
"2016-01-14",29.887251,30.815266,29.349524,30.667824,1705056,28.415668
"2016-01-15",29.713791,30.563747,29.653078,30.390285,1675540,28.15851
"2016-01-19",30.763226,30.806593,29.479618,30.190807,1948224,27.97368
"2016-01-20",29.774502,30.381613,29.011274,30.190807,1961138,27.97368
