"dates","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
"2014-08-26",100.540001,101.209999,100.400002,100.760002,752200,95.43409
"2014-08-27",100.860001,101.080002,99.720001,99.779999,853300,94.50589
"2014-08-28",99.309998,99.650002,99,99.449997,714900,94.193352
"2014-08-29",99.599998,99.599998,98.739998,99.309998,1015700,94.06073
"2014-09-02",99.720001,99.720001,98.809998,99.290001,1037600,94.041801
"2014-09-03",99.75,100.580002,99.419998,100.32,1054000,95.017365
"2014-09-04",100.730003,102.529999,100.230003,100.650002,1193100,95.329903
"2014-09-05",100.370003,101.080002,99.919998,101.07,562900,95.727707
"2014-09-08",101,101.330002,100.57,100.919998,825800,95.585617
"2014-09-09",101.559998,103.540001,101.559998,102.440002,2060300,97.025276
"2014-09-10",102.809998,104.980003,102.099998,104.75,2027300,99.213211
"2014-09-11",104.080002,105.379997,103.860001,105.230003,1677400,99.667809
"2014-09-12",104.989998,105.68,104.440002,104.940002,1470000,99.393166
"2014-09-15",104.93,104.93,104.190002,104.489998,785300,98.966934
"2014-09-16",104.309998,105.160004,103.760002,104.940002,985800,99.393166
"2014-09-17",104.889999,105.169998,103.57,103.970001,1239500,98.474434
"2014-09-18",104.230003,104.300003,103.580002,104.25,1450500,98.739616
"2014-09-19",104.68,104.919998,103.5,103.989998,1243200,98.493378
"2014-09-22",103.550003,103.959999,103.029999,103.699997,1015200,98.218689
"2014-09-23",102.230003,103.449997,102.099998,102.419998,1388800,97.006355
"2014-09-24",102.370003,103.980003,102.120003,103.629997,1268900,98.363693
"2014-09-25",103.239998,103.300003,101.25,101.25,1915600,96.104622
"2014-09-26",101.330002,102.139999,101.160004,101.660004,965100,96.493813
"2014-09-29",100.760002,101.699997,100.699997,101.459999,605200,96.303947
"2014-09-30",101.589996,101.830002,100.550003,100.550003,1025300,95.440231
"2014-10-01",100.629997,101.169998,99.5,100.760002,1687100,95.639519
"2014-10-02",100.940002,102.589996,98.870003,102.199997,2721600,97.006355
"2014-10-03",102.449997,102.93,102.169998,102.589996,731300,97.376534
"2014-10-06",103.370003,104.440002,102.389999,102.989998,966900,97.756218
"2014-10-07",102.5,102.760002,101.349998,101.400002,684900,96.247025
"2014-10-08",101.82,103.709999,101.209999,103.540001,805500,98.278252
"2014-10-09",103.129997,103.419998,101.519997,101.730003,1156700,96.560219
"2014-10-10",102,103.720001,101.059998,101.080002,882600,95.943283
"2014-10-13",100.919998,101.050003,98.629997,98.730003,1014300,93.712677
"2014-10-14",99.230003,99.470001,97.18,97.540001,1300900,92.58316
"2014-10-15",95.809998,97.870003,95.330002,97.720001,2268300,92.754021
"2014-10-16",96,97.059998,95.75,95.949997,1781700,91.073975
"2014-10-17",96.860001,97.940002,96.620003,97.519997,912800,92.564194
"2014-10-20",97.559998,99.260002,97.089996,99.190002,1101500,94.149323
"2014-10-21",99.650002,101.43,99.629997,101.32,1027200,96.171089
"2014-10-22",101.839996,101.900002,99.879997,100.199997,1335700,95.108002
"2014-10-23",103.480003,106.300003,102.68,104.57,1697600,99.25592
"2014-10-24",104.57,105.5,104.550003,105.290001,573900,99.939323
"2014-10-27",105.169998,105.900002,104.720001,104.980003,574700,99.645081
"2014-10-28",105.620003,108.370003,105.239998,108.099998,1701200,102.606529
"2014-10-29",108.099998,108.949997,107.739998,108.150002,1360000,102.653992
"2014-10-30",107.970001,109.550003,107.510002,109.279999,787400,103.726563
"2014-10-31",110.349998,111.290001,110,111.239998,1486200,105.586967
"2014-11-03",111.18,111.5,109.5,110.410004,789400,104.799149
"2014-11-04",110.099998,110.629997,108.940002,109.209999,1020100,103.660126
"2014-11-05",110.470001,111.099998,109.440002,110.989998,1196100,105.349663
"2014-11-06",110.959999,111.360001,110.160004,110.190002,741800,104.590302
"2014-11-07",109.809998,110,107.809998,108.190002,829800,102.691956
"2014-11-10",108.610001,110.510002,108.199997,110.419998,802100,104.808601
"2014-11-11",110.489998,111.510002,109.769997,111.07,568500,105.425598
"2014-11-12",110.779999,111.029999,110.269997,110.870003,783000,105.235771
"2014-11-13",111.230003,111.230003,110.150002,110.610001,811800,104.988976
"2014-11-14",110.660004,110.830002,109.75,110.120003,702700,104.523888
"2014-11-17",110.120003,110.900002,109.940002,110.68,964600,105.055405
"2014-11-18",110.25,111.970001,110.139999,111.5,688700,105.833748
"2014-11-19",111.190002,111.269997,110.419998,110.550003,518700,104.93203
"2014-11-20",109.699997,110.440002,109.010002,110.120003,985700,104.523888
"2014-11-21",111.230003,111.629997,109.699997,110.480003,821200,104.865585
"2014-11-24",110.120003,110.440002,108.760002,110.080002,1355400,104.485901
"2014-11-25",110.5,111.199997,110.269997,111.080002,923600,105.435104
"2014-11-26",111.360001,111.769997,110.980003,111.629997,595000,105.957146
"2014-11-28",111.629997,113,111.629997,112.290001,426900,106.583603
"2014-12-01",112.190002,112.620003,111.309998,111.470001,613000,105.805275
"2014-12-02",111.739998,114.980003,111.650002,114.43,1504900,108.614853
"2014-12-03",114.309998,114.410004,113.260002,113.650002,975700,107.874474
"2014-12-04",113.209999,114.559998,113.120003,113.959999,731900,108.168732
"2014-12-05",114.290001,115.879997,113.610001,114.959999,1018700,109.11792
"2014-12-08",114.959999,115.550003,114.690002,114.849998,643600,109.013519
"2014-12-09",113.419998,114.059998,113.169998,113.730003,986400,107.950417
"2014-12-10",113.809998,113.830002,111.260002,111.510002,920500,105.843239
"2014-12-11",112.029999,113.779999,112.029999,113.239998,961700,107.485329
"2014-12-12",112.160004,112.989998,111.339996,111.339996,875300,105.681877
"2014-12-15",112.07,112.349998,109.839996,110.260002,750600,104.656754
"2014-12-16",110.150002,111.610001,108.769997,108.790001,1039700,103.261459
"2014-12-17",109.610001,112.129997,109.129997,111.919998,924200,106.232399
"2014-12-18",113.339996,114.940002,112.639999,114.940002,957800,109.098923
"2014-12-19",115.629997,116.040001,114.050003,114.910004,1271700,109.070465
"2014-12-22",115.07,115.739998,114.360001,115.050003,627800,109.203339
"2014-12-23",115.529999,116.139999,113.160004,113.470001,1287400,107.703644
"2014-12-24",113.510002,114.68,113.230003,114.110001,304600,108.521507
"2014-12-26",114.160004,115.18,113.949997,114.169998,4e+05,108.57856
"2014-12-29",113.75,114.309998,113.25,113.5,450300,107.941391
"2014-12-30",113.489998,115.550003,113.459999,114.57,625300,108.958969
"2014-12-31",115.059998,115.75,113.389999,113.419998,689900,107.865303
"2015-01-02",114.209999,114.610001,111.779999,112.589996,909300,107.075958
"2015-01-05",114.010002,117.190002,114.010002,116.790001,2159100,111.070251
"2015-01-06",117.160004,117.230003,115.129997,115.800003,1782100,110.128769
"2015-01-07",116.199997,119.580002,116.010002,118.68,1462000,112.867699
"2015-01-08",119.040001,120.599998,118.769997,119.940002,1406800,114.066002
"2015-01-09",118.059998,119.5,117.5,118.209999,2124100,112.420723
"2015-01-12",118.209999,118.769997,117.68,118.489998,1001500,112.687004
"2015-01-13",119,120.699997,117.720001,118.75,1613800,112.93425
"2015-01-14",116.949997,117.690002,115.769997,117.18,1042800,111.441154
"2015-01-15",117.199997,117.610001,114.959999,114.980003,1531200,109.348915
"2015-01-16",114.849998,117.110001,114.849998,117,1232900,111.269981
"2015-01-20",117.730003,118.389999,114.82,115.889999,926600,110.214333
"2015-01-21",115.699997,116.559998,114.919998,115.879997,642800,110.204819
"2015-01-22",116.269997,118.419998,115.779999,118.349998,711300,112.553856
"2015-01-23",118.349998,118.550003,116.949997,116.980003,583200,111.250954
"2015-01-26",116.889999,117.089996,116.029999,117.07,1190300,111.336555
"2015-01-27",116.160004,117.349998,115.290001,116.230003,796800,110.537666
"2015-01-28",116.370003,117.540001,114.349998,114.5,1590100,108.892395
"2015-01-29",112.650002,114.389999,111.199997,112.519997,3235000,107.009369
"2015-01-30",111.989998,114.639999,111.959999,112.099998,1939700,106.609924
"2015-02-02",112.480003,114.120003,111.059998,113.980003,1099400,108.397873
"2015-02-03",115.43,116.870003,114.489998,116.660004,1693600,110.946625
"2015-02-04",115.349998,116.269997,115.150002,115.519997,1110300,109.86245
"2015-02-05",116.379997,117.370003,116.010002,117.099998,944500,111.365074
"2015-02-06",116.900002,117.449997,115.779999,116.150002,1062900,110.461578
"2015-02-09",115.160004,115.959999,114.410004,114.769997,1324600,109.149178
"2015-02-10",116.190002,117.410004,115.120003,117.07,1011000,111.336555
"2015-02-11",117.07,117.879997,116.599998,116.900002,1161500,111.174889
"2015-02-12",118.32,118.360001,116.699997,118.150002,977200,112.363647
"2015-02-13",117.900002,119.360001,117.82,119.330002,1084900,113.48587
"2015-02-17",119.330002,120.660004,118.790001,120.389999,1229000,114.49395
"2015-02-18",120.550003,120.620003,119.730003,120.300003,1109600,114.408371
"2015-02-19",120.120003,120.660004,119.839996,120.199997,720300,114.313263
"2015-02-20",119.870003,121.690002,119.620003,121.589996,1058200,115.635193
"2015-02-23",121.589996,121.589996,120.730003,121.309998,770100,115.368889
"2015-02-24",121.07,121.839996,120.699997,121.760002,819500,115.79686
"2015-02-25",121.449997,121.75,120.440002,120.519997,986300,114.617584
"2015-02-26",120.519997,121.389999,119.860001,121.330002,579400,115.387924
"2015-02-27",120.980003,121.370003,120.300003,120.389999,698100,114.49395
"2015-03-02",120.389999,121.540001,120.199997,121.389999,1266800,115.444977
"2015-03-03",121.190002,121.279999,118.709999,119.269997,873300,113.42881
"2015-03-04",119.150002,119.660004,117.970001,118.760002,1028400,113.152504
"2015-03-05",119.139999,119.739998,118.629997,119.18,1145400,113.552666
"2015-03-06",119.129997,119.139999,116.239998,116.349998,1243200,110.856293
"2015-03-09",116.949997,117.230003,116.190002,116.949997,1204200,111.427948
"2015-03-10",115.540001,116.709999,115.230003,115.510002,1171200,110.055931
"2015-03-11",116.150002,116.959999,115.849998,116.230003,1020200,110.741943
"2015-03-12",116.629997,117.660004,116.440002,117.199997,1259900,111.666161
"2015-03-13",117.559998,118.199997,115.379997,116.25,1323100,110.761002
"2015-03-16",116.650002,118.230003,116.650002,118.019997,761000,112.447418
"2015-03-17",117.300003,117.300003,114.510002,115.279999,2853300,109.836815
"2015-03-18",115.190002,119.919998,114.699997,119.209999,2317400,113.58123
"2015-03-19",118.599998,118.769997,118.050003,118.559998,1249200,112.961929
"2015-03-20",119.309998,119.730003,118.330002,118.760002,1390200,113.152504
"2015-03-23",118.760002,119.32,118.080002,118.470001,847500,112.876198
"2015-03-24",118.010002,118.68,117.309998,117.309998,1142300,111.77095
"2015-03-25",117.330002,118.199997,115.199997,115.309998,1009900,109.865387
"2015-03-26",115.339996,116.620003,114.660004,115.650002,792900,110.189339
"2015-03-27",115.699997,117.93,115.529999,117.5,1288900,111.951981
"2015-03-30",118.059998,118.989998,117.769997,118.57,723100,112.971466
"2015-03-31",117.860001,118.209999,117.120003,117.519997,960800,111.971024
"2015-04-01",118.220001,118.470001,115.709999,116.190002,1049500,110.703842
"2015-04-02",116.339996,117.660004,115.779999,116.919998,632400,111.399384
"2015-04-06",116.139999,117.629997,115.82,117.360001,622500,111.818588
"2015-04-07",117.190002,117.989998,115.970001,116.010002,634700,110.532364
"2015-04-08",116.089996,116.889999,115.230003,116.120003,672000,110.637146
"2015-04-09",116.300003,117.32,115.589996,117.199997,840800,111.666161
"2015-04-10",117.529999,117.860001,117.07,117.449997,958600,111.904327
"2015-04-13",117.739998,118.339996,115.970001,116.209999,1176700,110.7229
"2015-04-14",116.400002,117.110001,115.230003,115.959999,1240800,110.484703
"2015-04-15",116.18,116.620003,115.550003,115.620003,986800,110.160751
"2015-04-16",115.43,115.839996,114.980003,115.360001,1002600,109.913033
"2015-04-17",114.989998,115.099998,113.709999,114.610001,1092600,109.198441
"2015-04-20",115.080002,116.449997,114.879997,115.919998,583300,110.446579
"2015-04-21",116.389999,117.790001,116.339996,117.370003,824400,111.828125
"2015-04-22",117.120003,118.269997,116.57,117.489998,731600,111.942459
"2015-04-23",117.360001,119.099998,116.709999,118.57,740500,112.971466
"2015-04-24",118.089996,118.919998,117.730003,118.760002,737600,113.152504
"2015-04-27",119,119,116.349998,116.610001,820400,111.103996
"2015-04-28",116.040001,117.160004,114.519997,116.730003,1130200,111.218346
"2015-04-29",116.43,116.790001,114.830002,115.339996,1305100,109.893959
"2015-04-30",111.589996,112.010002,108.540001,109.839996,3317600,104.653671
"2015-05-01",110.169998,111.129997,109.480003,110.43,1413500,105.21582
"2015-05-04",110.720001,111.650002,110.410004,110.68,1297700,105.454018
"2015-05-05",110.690002,110.870003,109.550003,110.510002,2116200,105.29203
"2015-05-06",110.860001,111.330002,109.230003,110.099998,1919400,104.901382
"2015-05-07",110.379997,111.330002,110.07,111.040001,1668300,105.797005
"2015-05-08",112.199997,113.099998,111.709999,112.949997,1244700,107.616814
"2015-05-11",112.57,113.75,112.379997,113.18,1409600,107.835976
"2015-05-12",112.510002,112.940002,111.629997,112.239998,2028800,106.940353
"2015-05-13",112.639999,112.709999,111.730003,111.839996,953100,106.768501
"2015-05-14",112.739998,113.650002,112.139999,113.57,1270500,108.420082
"2015-05-15",113.529999,113.760002,112.809998,113.18,783300,108.047745
"2015-05-18",113.360001,114.559998,113.120003,114.279999,598000,109.097847
"2015-05-19",114.209999,114.760002,113.730003,114.339996,706900,109.155136
"2015-05-20",114.379997,114.910004,113.919998,114.339996,441200,109.155136
"2015-05-21",114.019997,114.529999,113.900002,114.459999,584000,109.269699
"2015-05-22",114.080002,114.470001,113.230003,113.769997,1013300,108.610992
"2015-05-26",113.790001,113.790001,112.709999,113.089996,1136600,107.961823
"2015-05-27",113.690002,114.43,112.709999,114.269997,869300,109.088326
"2015-05-28",113.949997,114.349998,112.75,113.389999,1830900,108.248222
"2015-05-29",112.989998,114.870003,112.559998,114.089996,1796700,108.916481
"2015-06-01",114.580002,115.220001,113.940002,114.769997,887100,109.565628
"2015-06-02",114.139999,114.830002,113.989998,114.160004,684400,108.983299
"2015-06-03",114.269997,114.68,113.660004,113.900002,720000,108.7351
"2015-06-04",112.93,114.190002,112.82,113.07,895700,107.942726
"2015-06-05",113,113.400002,112.339996,113.25,952000,108.114563
"2015-06-08",113.540001,114.470001,113.089996,113.139999,876100,108.009544
"2015-06-09",113.07,113.889999,112.57,112.639999,855400,107.532242
"2015-06-10",113.260002,114.010002,112.589996,113.660004,1300200,108.505989
"2015-06-11",113.889999,114.360001,113.610001,114.110001,1405700,108.93557
"2015-06-12",113.330002,113.709999,112.050003,112.199997,1243000,107.112175
"2015-06-15",111.519997,112.019997,110.949997,111.669998,1100100,106.606201
"2015-06-16",111.639999,112.839996,111.279999,112.550003,755400,107.44632
"2015-06-17",113.019997,113.279999,111.739998,112.5,656400,107.398575
"2015-06-18",113.040001,113.769997,112.959999,113.300003,1012900,108.1623
"2015-06-19",113.400002,113.769997,112.57,112.660004,1616600,107.551338
"2015-06-22",113.279999,113.919998,112.980003,113.400002,824600,108.257767
"2015-06-23",113.699997,113.769997,112.199997,112.68,825700,107.570435
"2015-06-24",112.5,115.5,112.160004,113.519997,3486800,108.37233
"2015-06-25",113.529999,114.209999,112.919998,113.269997,1580400,108.133659
"2015-06-26",113.699997,114.089996,113.110001,113.559998,1802600,108.410522
"2015-06-29",107,114.410004,97.480003,109.290001,1561000,104.334145
"2015-06-30",110.5,110.900002,108.75,109.230003,2225300,104.276871
"2015-07-01",110,111.349998,109.010002,109.209999,1239900,104.257759
"2015-07-02",110,110.980003,107,108.190002,1402400,103.284027
"2015-07-06",108.190002,109.540001,107.610001,108.790001,1523400,103.856812
"2015-07-07",108.900002,109.82,107.989998,109.769997,795800,104.792358
"2015-07-08",108.580002,109.290001,107.709999,107.940002,1127300,103.045364
"2015-07-09",109,109.489998,106.769997,106.839996,1244400,101.995232
"2015-07-10",107.849998,108.93,106.669998,106.809998,1893200,101.966583
"2015-07-13",107.269997,108.449997,107.110001,107.629997,959600,102.749428
"2015-07-14",108.120003,108.239998,107.129997,107.400002,797600,102.529846
"2015-07-15",107.860001,108,107.019997,107.129997,950800,102.272072
"2015-07-16",107.860001,108.199997,107.379997,107.769997,1038300,102.88308
"2015-07-17",107.080002,108.050003,106.900002,107.5,890000,102.625305
"2015-07-20",107.639999,108.330002,107.459999,108.029999,1042500,103.131279
"2015-07-21",108.059998,108.68,107.220001,108.260002,1006500,103.350853
"2015-07-22",108.190002,109.040001,107.82,108.540001,1453900,103.618149
"2015-07-23",108.129997,108.900002,107.589996,107.849998,916600,102.959457
"2015-07-24",107.529999,108.010002,106.599998,106.660004,693900,101.823395
"2015-07-27",106.400002,106.5,105.559998,105.779999,739400,100.983315
"2015-07-28",105.330002,106.660004,105.160004,106.5,975600,101.670647
"2015-07-29",106.82,107.470001,106.220001,107,1188200,102.147987
"2015-07-30",107,107.559998,104.43,104.849998,2252400,100.095474
"2015-07-31",104.849998,105.449997,103.690002,104.07,1546800,99.350845
"2015-08-03",104.470001,105.089996,103.75,104.330002,1520000,99.599052
"2015-08-04",104.459999,105.32,102.900002,103.129997,1043900,98.453476
"2015-08-05",104.010002,104.449997,103.440002,103.879997,1058900,99.169441
"2015-08-06",103.660004,103.760002,101.290001,101.690002,1458300,97.078781
"2015-08-07",101.790001,101.900002,100.360001,101.730003,1423300,97.116951
"2015-08-10",102.730003,103.599998,101.959999,103.43,1206800,98.739853
"2015-08-11",103.07,104.339996,102.699997,104.169998,1688800,99.446312
"2015-08-12",103.18,103.68,101.699997,103.68,1137500,98.978539
"2015-08-13",105.699997,110.809998,103.400002,104.360001,1279300,99.627708
"2015-08-14",104.400002,105.650002,102.879997,105.529999,1478600,100.744621
"2015-08-17",104.699997,106.440002,104.239998,106.389999,1058500,101.565643
"2015-08-18",105.970001,106.379997,105.489998,105.970001,910600,101.164696
"2015-08-19",105.32,106.900002,104.5,106.139999,1251800,101.326981
"2015-08-20",104.879997,105.660004,104.589996,104.879997,1457600,100.1241
"2015-08-21",104.559998,105.709999,103.989998,104.360001,2229300,99.627708
"2015-08-24",101.110001,101.110001,94.730003,99.57,2782100,95.054909
"2015-08-25",104.43,104.529999,98.029999,98.029999,1495600,93.584732
"2015-08-26",99.169998,101.160004,98.029999,101.019997,1301300,96.439171
"2015-08-27",100.959999,103.449997,100.919998,103.410004,1474700,98.720772
"2015-08-28",103,104.480003,101.669998,104.370003,1493600,99.637253
"2015-08-31",103.599998,104.889999,103.449997,103.559998,1626600,98.863953
"2015-09-01",102.75,102.75,100.089996,100.650002,1598700,96.08593
"2015-09-02",100.989998,101.660004,100.32,101.629997,1293500,97.021477
"2015-09-03",101.790001,103.529999,101.110001,102.089996,1280200,97.460625
"2015-09-04",100.559998,101.389999,100.040001,100.459999,1669500,95.904556
"2015-09-08",101.980003,102.739998,101.370003,102.690002,1233300,98.033432
"2015-09-09",103.349998,104,100.889999,101.230003,1501100,96.639633
"2015-09-10",98.889999,100.989998,98.400002,100.099998,1614900,95.560867
"2015-09-11",100.440002,100.519997,99.68,100.199997,1343600,95.656326
"2015-09-14",95.129997,100.339996,95.129997,99.040001,1473300,94.548943
"2015-09-15",100.050003,102.949997,99.110001,99.970001,1015400,95.43676
"2015-09-16",100.220001,101.019997,99.019997,100.739998,1146300,96.171844
"2015-09-17",101.32,102.199997,100.370003,100.889999,780800,96.315056
"2015-09-18",99.980003,100.07,98.949997,99.199997,1622000,94.701675
"2015-09-21",99.32,100.620003,98.080002,98.190002,1711900,93.737473
"2015-09-22",97.769997,97.900002,96.849998,97.580002,2274500,93.155151
"2015-09-23",97.370003,99.82,96.989998,97.349998,862900,92.935555
"2015-09-24",96.510002,97.589996,95.190002,95.620003,1327800,91.283997
"2015-09-25",96.089996,96.940002,93.610001,94.440002,1577500,90.157539
"2015-09-28",93.989998,94.059998,90.919998,92.410004,2275000,88.425583
"2015-09-29",92.230003,94.239998,92.110001,93.790001,2290200,89.746071
"2015-09-30",94.550003,94.910004,93.129997,93.93,1954100,89.880035
"2015-10-01",93.82,94.120003,92,93.959999,1557300,89.90873
"2015-10-02",88.769997,95.279999,88.769997,95.269997,1314200,91.162239
"2015-10-05",95.849998,96.309998,94.889999,95.5,1312700,91.382347
"2015-10-06",95.440002,96.099998,93.139999,93.989998,2332500,89.937447
"2015-10-07",94.610001,95.059998,94.099998,94.889999,597400,90.798637
"2015-10-08",94.650002,95.550003,93.650002,95.440002,952100,91.324928
"2015-10-09",95.580002,96.660004,95.309998,96.449997,968100,92.291374
"2015-10-12",96.239998,96.830002,95.489998,96.510002,979900,92.348793
"2015-10-13",95.870003,96.730003,95.559998,96.089996,1387700,91.946899
"2015-10-14",96.309998,96.349998,95.080002,95.190002,866000,91.085716
"2015-10-15",95.190002,98.089996,95,97.919998,1543200,93.69799
"2015-10-16",98.029999,98.860001,97.809998,98.540001,1448200,94.29126
"2015-10-19",98.139999,99.269997,97.730003,98.190002,1019600,93.956352
"2015-10-20",97.889999,98.040001,96.93,97.709999,723500,93.49707
"2015-10-21",97.849998,98.410004,96.730003,96.900002,1211300,92.721985
"2015-10-22",96.900002,97.629997,94.209999,94.389999,1928400,90.320198
"2015-10-23",94.860001,96.519997,93.919998,94.559998,1963600,90.482849
"2015-10-26",94.239998,94.790001,93.690002,94.669998,940000,90.58812
"2015-10-27",94.190002,95.5,93.93,95.190002,1121400,91.085716
"2015-10-28",95.220001,98.489998,94.080002,97.870003,1698400,93.650154
"2015-10-29",102.169998,105.57,102.099998,104.870003,2597300,100.348328
"2015-10-30",104.75,105.849998,103.519997,104.57,1896800,100.061272
"2015-11-02",104.779999,107.110001,104.599998,106.949997,1429100,102.338654
"2015-11-03",106.769997,107,105.720001,106.400002,1103400,101.812378
"2015-11-04",107.540001,108.029999,107,107.790001,1134100,103.142441
"2015-11-05",107.400002,108.160004,106.720001,107.849998,1060300,103.19986
"2015-11-06",107.349998,108.099998,106.309998,107.279999,1409400,102.654419
"2015-11-09",107.160004,107.410004,106.5,106.919998,736800,102.309967
"2015-11-10",107.209999,107.739998,106.760002,107.260002,597800,102.635284
"2015-11-11",107.330002,107.730003,106.43,106.629997,464500,102.032471
"2015-11-12",102.279999,105.629997,102.279999,104.650002,1374500,100.137825
"2015-11-13",104.57,105.220001,103.970001,104.290001,737700,99.793335
"2015-11-16",104.629997,105.610001,103.769997,105.589996,777800,101.037277
"2015-11-17",105.209999,106.160004,104.650002,104.75,698700,100.233521
"2015-11-18",104.75,105.849998,104.110001,104.970001,1236600,100.444031
"2015-11-19",105,105,102.489998,104.07,1051100,99.582825
"2015-11-20",104.519997,108.989998,103.269997,103.739998,1642900,99.267052
"2015-11-23",103.75,103.970001,102.25,102.849998,1001600,98.415421
"2015-11-24",102.099998,102.389999,101.110001,101.919998,1275600,97.525528
"2015-11-25",102.18,102.220001,101.019997,101.290001,979200,96.922684
"2015-11-27",101.529999,101.870003,100.519997,101,891000,96.645195
"2015-11-30",101.110001,101.949997,100.900002,101.010002,1553900,96.654785
"2015-12-01",102.010002,102.989998,101.800003,102.720001,1668900,98.291039
"2015-12-02",102.720001,103.25,102.230003,102.260002,1582600,97.850876
"2015-12-03",102.339996,102.720001,99.089996,99.360001,1903800,95.075897
"2015-12-04",99.650002,101.190002,99.360001,100.550003,1100000,96.214615
"2015-12-07",100.440002,100.989998,99.589996,100.410004,988800,96.080643
"2015-12-08",99.800003,100.459999,99.080002,99.779999,1245900,95.477806
"2015-12-09",99.339996,101.620003,98.809998,100,1832700,95.688309
"2015-12-10",100.629997,100.629997,99.300003,99.970001,1151500,95.659599
"2015-12-11",98.75,99.830002,98.519997,98.959999,936500,94.693153
"2015-12-14",99.029999,99.709999,98.080002,99.489998,1094100,95.200302
"2015-12-15",100.199997,101.25,99.459999,101.059998,1394700,96.702599
"2015-12-16",101.220001,102.269997,100.099998,101.93,1031000,97.535103
"2015-12-17",101.93,102.349998,100.57,100.709999,1344800,96.367706
"2015-12-18",100.199997,100.239998,98.879997,98.959999,1190500,94.693153
"2015-12-21",99.360001,100.660004,98.910004,100.230003,1163800,95.908386
"2015-12-22",100.75,102,99.970001,101.730003,737400,97.343727
"2015-12-23",102.239998,103.029999,101.730003,102.769997,627300,98.338867
"2015-12-24",102.419998,103.519997,102.419998,102.910004,233500,98.472832
"2015-12-28",102.309998,102.720001,101.889999,102.25,337100,97.841309
"2015-12-29",100.769997,103.160004,100.769997,102.769997,377100,98.550919
"2015-12-30",102.849998,103.269997,102.160004,102.470001,350500,98.263229
"2015-12-31",101.980003,103.129997,101.660004,102.589996,659600,98.378311
"2016-01-04",101.120003,103.059998,100.169998,101.809998,2042800,97.630341
"2016-01-05",102,104.459999,101.599998,103.93,2227900,99.663292
"2016-01-06",102.510002,105.269997,102.370003,104.379997,2671100,100.094818
"2016-01-07",102.160004,103.639999,101.43,101.980003,1776300,97.79335
"2016-01-08",102.209999,103.07,101.370003,101.550003,1622300,97.380997
"2016-01-11",101.690002,102.290001,98.620003,99.800003,1578800,95.702858
"2016-01-12",100.68,103.419998,99.889999,102.870003,1840500,98.646828
"2016-01-13",103.5,105.290001,100.870003,101.199997,1974300,97.045372
"2016-01-14",101.43,103.739998,100.949997,102.699997,1184100,98.483795
"2016-01-15",100.230003,102.309998,99.25,101.080002,1516100,96.930298
"2016-01-19",101.790001,101.93,98.07,99.239998,1872100,95.165855
"2016-01-20",97.879997,99.07,94.849998,98.279999,1704100,94.245239
"2016-01-21",98.519997,98.879997,97.209999,98.18,940500,94.149361
"2016-01-22",99.269997,99.769997,98.209999,99.150002,921600,95.079552
"2016-01-25",98.470001,99.790001,98.470001,99.059998,1072300,94.993233
"2016-01-26",99.580002,102.099998,99.370003,101.739998,1469600,97.563217
"2016-01-27",101.889999,103.699997,100.940002,101.639999,1970000,97.467323
"2016-01-28",103.010002,103.940002,97.099998,97.550003,2307000,93.545227
"2016-01-29",98.279999,99.419998,97.32,99.260002,2242600,95.185028
"2016-02-01",98.279999,99.760002,97.760002,99.029999,1561400,94.96447
"2016-02-02",98.43,99.370003,97.800003,98.040001,1204800,94.015106
"2016-02-03",98.730003,98.860001,95.849998,97.260002,1417900,93.26712
"2016-02-04",97.669998,98.580002,96.940002,97.550003,1561900,93.545227
"2016-02-05",96.059998,96.489998,94.709999,95.010002,3952400,91.109512
"2016-02-08",94.949997,95.139999,90.309998,92.029999,2825800,88.251839
"2016-02-09",91.610001,92.93,90.760002,91.900002,1750600,88.127182
"2016-02-10",92.089996,94.550003,92.089996,92.910004,1279100,89.095703
"2016-02-11",91.830002,92.419998,90.82,91.68,1507400,87.916214
"2016-02-12",88.449997,92.339996,88.269997,91.779999,1215000,88.012108
"2016-02-16",91.919998,93.669998,91.519997,93.620003,1316200,89.776566
"2016-02-17",94.110001,95.849998,93.940002,95.370003,1284500,91.454727
"2016-02-18",95.370003,95.980003,94.690002,95.089996,849300,91.186226
"2016-02-19",94.940002,95.089996,94.089996,94.790001,717500,90.898544
"2016-02-22",95.639999,96.040001,94.610001,95.139999,1111900,91.234161
"2016-02-23",94.790001,95.489998,92.93,93.559998,1445700,89.718994
"2016-02-24",93.470001,94.620003,92.879997,94.349998,872200,90.476585
"2016-02-25",95.029999,96.889999,94.629997,96.889999,1453400,92.912292
"2016-02-26",96.900002,98.239998,96.559998,97.529999,1063700,93.526031
"2016-02-29",97.5,98.220001,96.660004,96.809998,1495600,92.835602
"2016-03-01",97,97.730003,95.440002,97.389999,1483800,93.391792
"2016-03-02",97.43,98,96.139999,97.440002,1068300,93.439751
"2016-03-03",97.019997,99.07,97.019997,98.889999,1201400,94.8302
"2016-03-04",98.080002,99.830002,97.839996,99.290001,1133400,95.213799
"2016-03-07",98.459999,100.720001,98.389999,100.68,1932400,96.54673
"2016-03-08",100,101.220001,99.419998,100.550003,1255900,96.422073
"2016-03-09",100.650002,101.230003,100.059998,100.379997,747700,96.259026
"2016-03-10",101.550003,101.550003,100.419998,100.860001,1850000,96.719337
