"dates","FRT.Open","FRT.High","FRT.Low","FRT.Close","FRT.Volume","FRT.Adjusted"
"2014-09-12",123.239998,123.239998,119.150002,119.779999,357900,96.325005
"2014-09-15",120.169998,120.699997,119.349998,119.580002,233800,96.164146
"2014-09-16",119.68,121.150002,119.040001,120.589996,547700,96.976379
"2014-09-17",120.989998,122.040001,120.540001,121.190002,520200,97.4589
"2014-09-18",120.519997,120.709999,119.080002,119.099998,239100,96.470688
"2014-09-19",119.199997,119.970001,118.980003,119.389999,531000,96.705597
"2014-09-22",119.260002,119.589996,118.360001,118.849998,391600,96.268188
"2014-09-23",118.68,119.360001,118.139999,118.18,394600,95.725487
"2014-09-24",118.419998,119.190002,117.279999,117.5,328700,95.17469
"2014-09-25",117.470001,117.93,116.5,117.120003,286400,94.86692
"2014-09-26",117,118.730003,116.629997,118.540001,298100,96.017105
"2014-09-29",117.779999,118.639999,117.25,118.589996,347300,96.057571
"2014-09-30",119.019997,119.18,117.620003,118.459999,503500,95.952293
"2014-10-01",118.440002,119.510002,118.019997,118.709999,691500,96.154778
"2014-10-02",118.879997,119.290001,117.57,118.57,344500,96.041397
"2014-10-03",118.919998,119.669998,118.129997,119.279999,315600,96.61647
"2014-10-06",119.449997,120.160004,119.010002,119.779999,244800,97.021492
"2014-10-07",119.120003,119.629997,118.199997,118.279999,331100,95.806488
"2014-10-08",118.330002,120.970001,117.860001,120.940002,286200,97.96109
"2014-10-09",120.93,122.480003,120.93,121.43,364700,98.357979
"2014-10-10",121.830002,122.93,120.919998,120.959999,319400,97.977295
"2014-10-13",120.980003,121.760002,120.160004,120.309998,428100,97.450775
"2014-10-14",120.18,122.839996,120.18,122.449997,455700,99.184181
"2014-10-15",121.660004,123.720001,120.900002,122.550003,582400,99.26519
"2014-10-16",121.550003,122.519997,120.160004,122.169998,505700,98.957405
"2014-10-17",123.18,123.18,120.769997,122.139999,598600,98.933083
"2014-10-20",122.010002,123.620003,121.970001,123.57,256600,100.091377
"2014-10-21",123.459999,125.400002,123.400002,125.379997,294000,101.557472
"2014-10-22",125.529999,127.089996,125.019997,126.489998,341700,102.456573
"2014-10-23",127.110001,127.800003,126.5,127.699997,381700,103.436676
"2014-10-24",127.489998,128.220001,127.220001,127.989998,241400,103.671555
"2014-10-27",127.970001,129.330002,127.879997,129.169998,367300,104.627357
"2014-10-28",129.199997,130.089996,128.690002,130.089996,249800,105.372536
"2014-10-29",129.830002,130.559998,129.059998,130.5,316800,105.704666
"2014-10-30",130.210007,131.089996,129.429993,131.089996,293600,106.182571
"2014-10-31",133.600006,133.600006,130.220001,131.800003,497700,106.757652
"2014-11-03",132.570007,135.350006,132.350006,135.309998,503100,109.600754
"2014-11-04",134.830002,135.970001,134.440002,135.910004,295600,110.086746
"2014-11-05",136.5,136.539993,134.160004,134.919998,360700,109.284836
"2014-11-06",135.199997,135.839996,133.979996,134.169998,369700,108.677322
"2014-11-07",134.179993,134.490005,132.809998,132.899994,739100,107.648628
"2014-11-10",132.880005,134.830002,132.639999,134.720001,403900,109.122849
"2014-11-11",134.949997,135.050003,133.630005,133.679993,335600,108.280449
"2014-11-12",133.580002,133.889999,131.330002,131.470001,591000,106.490349
"2014-11-13",131.910004,132.919998,131.5,132.179993,429400,107.065468
"2014-11-14",132.240005,132.759995,130.820007,131.210007,234800,106.279755
"2014-11-17",130.800003,132.309998,130.759995,131.619995,276600,106.611847
"2014-11-18",132.009995,132.610001,131.520004,132.130005,337300,107.024971
"2014-11-19",131.960007,132.440002,130.619995,130.75,427800,105.907158
"2014-11-20",130.940002,130.940002,129.570007,130.339996,354300,105.575058
"2014-11-21",130.649994,131.419998,130.449997,130.669998,450600,105.842392
"2014-11-24",130.679993,132.190002,130.679993,131.050003,422700,106.150162
"2014-11-25",130.899994,131.300003,130.679993,130.789993,509400,105.939545
"2014-11-26",131.070007,133.009995,130.710007,132.949997,390100,107.689163
"2014-11-28",133.259995,134.899994,132.410004,132.660004,218800,107.454239
"2014-12-01",132.25,133.240005,131.800003,131.949997,414300,106.879166
"2014-12-02",131.619995,132.610001,130.809998,132.529999,263400,107.348984
"2014-12-03",132.529999,133.179993,132.110001,132.679993,283300,107.470467
"2014-12-04",132.309998,133.080002,131.910004,132.809998,353400,107.575783
"2014-12-05",132.600006,132.600006,131.199997,132.389999,241500,107.235573
"2014-12-08",131.990005,134.039993,131.990005,133.119995,286200,107.826859
"2014-12-09",131.979996,133.520004,131.979996,133.089996,299900,107.802544
"2014-12-10",132.779999,133.5,131.850006,132.559998,225200,107.37326
"2014-12-11",133.279999,133.300003,132.149994,132.470001,263700,107.300377
"2014-12-12",132.240005,133.199997,131.220001,131.289993,268400,106.344559
"2014-12-15",131.179993,132.270004,129.509995,129.690002,401100,105.048576
"2014-12-16",129.279999,130.350006,128.100006,129.160004,456100,104.61927
"2014-12-17",129.679993,132.860001,128.720001,132.820007,381500,107.583878
"2014-12-18",133.309998,135.25,133.080002,135.210007,414900,109.51973
"2014-12-19",135.220001,135.630005,133.610001,134.089996,809500,108.612541
"2014-12-22",134.539993,137.059998,134.350006,136.929993,229100,110.912918
"2014-12-23",136.929993,137.509995,135.889999,136.389999,219900,110.475525
"2014-12-24",136.410004,137.800003,135.899994,136.259995,89200,110.370232
"2014-12-26",136.210007,137.089996,136.210007,136.460007,104700,110.532249
"2014-12-29",136.580002,137.460007,136.5,137.179993,276500,111.115463
"2014-12-30",136.509995,137.330002,136.009995,136.339996,186600,111.1399
"2014-12-31",136.820007,137.770004,133.259995,133.460007,311300,108.792229
"2015-01-02",134.419998,135.800003,133.369995,135.740005,250400,110.650795
"2015-01-05",135.240005,137.639999,135.020004,137.580002,500200,112.150734
"2015-01-06",138.270004,139.550003,137.779999,139.380005,563000,113.617996
"2015-01-07",139.820007,142.490005,138.160004,142.300003,347500,115.998306
"2015-01-08",142.300003,142.940002,141.100006,141.679993,419300,115.492897
"2015-01-09",141.699997,142.710007,140.5,141.809998,310200,115.598831
"2015-01-12",141.970001,143.309998,141.970001,142.649994,265700,116.283615
"2015-01-13",143.009995,143.690002,141.220001,141.889999,352500,115.664085
"2015-01-14",141.160004,143.5,140.779999,143.110001,394800,116.658592
"2015-01-15",143.119995,143.910004,142.429993,142.979996,243500,116.552635
"2015-01-16",142.990005,144.520004,142.25,144.240005,295300,117.579742
"2015-01-20",144.300003,144.869995,142.5,143.160004,283400,116.699341
"2015-01-21",142.860001,143.360001,141.610001,143.119995,213100,116.66671
"2015-01-22",143.580002,146,143.320007,145.679993,309400,118.753555
"2015-01-23",146.289993,146.699997,144.729996,145.070007,181000,118.256325
"2015-01-26",144.699997,147.889999,143.690002,147.880005,327200,120.546928
"2015-01-27",147.399994,148.460007,146.529999,147.240005,257900,120.025246
"2015-01-28",147.940002,148.309998,146.679993,146.75,274100,119.625832
"2015-01-29",146.740005,147.610001,145.600006,147.399994,238100,120.155647
"2015-01-30",146.729996,147.139999,143.630005,143.770004,969000,117.196594
"2015-02-02",144.229996,144.330002,141.020004,143.860001,399400,117.269974
"2015-02-03",143.860001,145.580002,142.75,145.520004,226600,118.623131
"2015-02-04",145.100006,145.5,144.160004,144.720001,265600,117.971016
"2015-02-05",145.809998,147.139999,144.789993,147.039993,198800,119.862213
"2015-02-06",146.960007,147.039993,141.289993,142.300003,446300,115.998306
"2015-02-09",142.539993,143.199997,141.240005,141.410004,165800,115.272781
"2015-02-10",142.020004,142.460007,140.169998,142.369995,256900,116.055359
"2015-02-11",143.570007,144.279999,140.460007,142.240005,240200,115.949402
"2015-02-12",142.759995,144.570007,141.75,144.539993,302000,117.824249
"2015-02-13",144.169998,144.419998,142.899994,143.960007,354100,117.351463
"2015-02-17",143.240005,145.490005,143.240005,143.580002,371900,117.041718
"2015-02-18",143.440002,145,142.149994,144.839996,334800,118.06884
"2015-02-19",144.220001,144.5,141.899994,142.229996,340800,115.941246
"2015-02-20",141.630005,144.479996,141.130005,144.240005,266200,117.579742
"2015-02-23",144.399994,145.509995,143.580002,145.419998,285700,118.541626
"2015-02-24",144.309998,144.440002,142.350006,143.009995,403800,116.577049
"2015-02-25",142.850006,144.119995,141.990005,142.529999,285900,116.18576
"2015-02-26",142.699997,143.070007,140.509995,140.570007,242500,114.588051
"2015-02-27",140.919998,142.539993,139.710007,142.029999,377900,115.778191
"2015-03-02",142.039993,144.529999,141.660004,142.669998,379400,116.299934
"2015-03-03",142.419998,143,140.729996,141.679993,246700,115.492897
"2015-03-04",141.919998,142.259995,140.460007,140.910004,246200,114.865227
"2015-03-05",141.880005,143.119995,140.630005,141.850006,264400,115.631477
"2015-03-06",140.190002,140.190002,136.600006,137.110001,342900,111.767555
"2015-03-09",138.020004,139.070007,137.759995,138.710007,302000,113.071861
"2015-03-10",138.229996,138.789993,137.660004,138.020004,346400,112.509377
"2015-03-11",138.410004,140.210007,137.910004,139.699997,401200,113.878876
"2015-03-12",139.929993,141.970001,139.860001,141.119995,323100,115.036407
"2015-03-13",140.910004,141.899994,139.880005,141.720001,340400,115.52549
"2015-03-16",142.529999,144.660004,142.009995,143.520004,497400,116.992767
"2015-03-17",143.300003,144.529999,142.699997,143.690002,378300,117.131386
"2015-03-18",142.850006,147.240005,142.100006,146.699997,443200,120.313507
"2015-03-19",146.020004,148,145.779999,146.399994,407100,120.067444
"2015-03-20",146.690002,149.610001,146.559998,149.440002,773500,122.560623
"2015-03-23",149.419998,151.110001,148.710007,150.270004,526900,123.241394
"2015-03-24",150.169998,150.259995,148.740005,148.860001,406400,122.084969
"2015-03-25",149.029999,149.539993,145.589996,145.75,348500,119.534355
"2015-03-26",145.600006,145.979996,144.330002,144.929993,344300,118.86187
"2015-03-27",144.860001,146.039993,144.830002,145.660004,241900,119.460571
"2015-03-30",145.940002,148.919998,145.679993,148.860001,389800,122.084969
"2015-03-31",148.710007,149.300003,146.610001,147.210007,606900,120.731789
"2015-04-01",147.199997,147.479996,144.889999,146.429993,398100,120.092064
"2015-04-02",146.169998,149.029999,146.169998,148.449997,279000,121.748718
"2015-04-06",148.300003,150.490005,148.289993,149.199997,382500,122.363831
"2015-04-07",149.050003,149.050003,146.070007,146.119995,332300,119.837814
"2015-04-08",146.25,147.059998,146.210007,146.759995,244100,120.362701
"2015-04-09",146.410004,146.410004,142.559998,142.839996,384900,117.147766
"2015-04-10",144.149994,145.059998,142,142.419998,397200,116.803329
"2015-04-13",142.559998,142.860001,141.020004,141.020004,302600,115.655159
"2015-04-14",141.699997,142.479996,141.130005,141.229996,334500,115.827347
"2015-04-15",141.339996,141.789993,139.259995,139.380005,315100,114.31012
"2015-04-16",139.009995,140.279999,138.380005,139.25,355500,114.203499
"2015-04-17",138.809998,139.630005,137.309998,139.020004,370600,114.014877
"2015-04-20",139.270004,140.139999,138.800003,139.550003,289900,114.449554
"2015-04-21",140.330002,141.229996,139.339996,140.210007,272000,114.990868
"2015-04-22",140.179993,141.470001,139.949997,140.449997,206800,115.187668
"2015-04-23",140.039993,140.990005,139.740005,140.270004,228400,115.040054
"2015-04-24",140.729996,141.440002,139.630005,140.419998,233400,115.163063
"2015-04-27",140.639999,141.5,140.039993,140.440002,421300,115.179443
"2015-04-28",140.199997,140.270004,139,139.25,243100,114.203499
"2015-04-29",137.860001,138.830002,136.169998,136.679993,292300,112.095741
"2015-04-30",136.309998,136.869995,132.649994,133.669998,661700,109.627159
"2015-05-01",134.199997,136.009995,133.649994,135.059998,288300,110.767136
"2015-05-04",135.279999,136.600006,134.639999,134.979996,267600,110.70153
"2015-05-05",134.570007,134.850006,132.210007,132.5,386100,108.667587
"2015-05-06",132.479996,133.210007,130.990005,131.899994,286200,108.175529
"2015-05-07",132.089996,134.399994,131.570007,134,319400,109.897827
"2015-05-08",135.360001,136.330002,133.800003,134.029999,398800,109.922401
"2015-05-11",133.740005,134.789993,131.669998,132.279999,306700,108.487198
"2015-05-12",131.179993,133.479996,130.130005,133.050003,239300,109.118706
"2015-05-13",134.039993,134.860001,130.589996,130.979996,535600,107.421013
"2015-05-14",131.240005,134.869995,131.240005,134.809998,358100,110.562119
"2015-05-15",135.25,136.740005,134.779999,136.559998,367500,111.997353
"2015-05-18",135.740005,137.059998,135.279999,136.589996,375800,112.021935
"2015-05-19",136.570007,137.009995,135.880005,136.509995,251200,111.956329
"2015-05-20",136.759995,137.410004,135.809998,135.850006,303000,111.415054
"2015-05-21",135.880005,136.190002,134.309998,135.020004,230600,110.734352
"2015-05-22",134.5,136.339996,134.389999,135.210007,159000,110.89016
"2015-05-26",134.460007,135.350006,133.800003,134.550003,443800,110.3489
"2015-05-27",134.490005,135.889999,134.110001,135.580002,249200,111.193634
"2015-05-28",135.130005,136.259995,134.660004,135.660004,340100,111.259247
"2015-05-29",135.990005,135.990005,134.110001,134.470001,791900,110.283257
"2015-06-01",134.5,136.899994,134,136.449997,645200,111.90712
"2015-06-02",135.919998,135.970001,133.910004,134.330002,292200,110.168449
"2015-06-03",134.570007,134.669998,131.559998,132.009995,498000,108.265747
"2015-06-04",131.789993,132.369995,131.059998,131.429993,343300,107.790039
"2015-06-05",129.820007,131.229996,129.130005,130.389999,350500,106.937119
"2015-06-08",130.759995,131.570007,129.509995,130.929993,242700,107.37999
"2015-06-09",130.759995,131.470001,129.279999,129.419998,292600,106.141609
"2015-06-10",129.440002,131.380005,128.809998,130.270004,265000,106.838737
"2015-06-11",130.710007,131.940002,130.630005,131.399994,849600,107.765457
"2015-06-12",131.350006,131.889999,130.610001,131.479996,267100,107.831062
"2015-06-15",131.130005,131.699997,130.490005,131.300003,341000,107.683449
"2015-06-16",131.149994,132.800003,130.880005,132.679993,415500,108.815231
"2015-06-17",133.059998,134.389999,131.789993,134.059998,452900,109.947014
"2015-06-18",133.660004,135.860001,133.190002,135.259995,370600,111.655792
"2015-06-19",134.789993,135,132.210007,133.779999,577700,110.434044
"2015-06-22",133.850006,134.630005,132.669998,132.740005,560800,109.575546
"2015-06-23",132.5,133.800003,131.289993,131.610001,317900,108.642738
"2015-06-24",131.809998,133.139999,130.75,130.850006,269900,108.015358
"2015-06-25",130.679993,132.509995,129.169998,129.399994,267900,106.818405
"2015-06-26",129.5,131,128.059998,130.5,637400,107.72644
"2015-06-29",130.289993,131.580002,127.690002,127.839996,255500,105.530655
"2015-06-30",128.5,129.449997,127.480003,128.089996,425500,105.737007
"2015-07-01",128.479996,130.479996,127.739998,130.449997,365200,107.685158
"2015-07-02",132.039993,133.220001,130.669998,130.990005,253100,108.130959
"2015-07-06",130.330002,132.759995,129.339996,132.589996,401400,109.451721
"2015-07-07",132.990005,134.820007,132.539993,134.289993,340600,110.855057
"2015-07-08",133.639999,134.690002,132.960007,134.470001,274600,111.003639
"2015-07-09",134.940002,135.259995,132.990005,133.369995,241000,110.095596
"2015-07-10",134.059998,135.619995,133.520004,134.059998,374700,110.665184
"2015-07-13",135.080002,136.050003,133.720001,134.529999,172500,111.053177
"2015-07-14",134.740005,135.429993,133.970001,134.25,278400,110.82206
"2015-07-15",133.919998,135.580002,132.979996,134.600006,482200,111.110962
"2015-07-16",134.889999,137,134.889999,136.550003,235100,112.720657
"2015-07-17",136.699997,136.800003,135.220001,135.899994,313400,112.184097
"2015-07-20",135.639999,136.389999,134.470001,136.309998,248900,112.52253
"2015-07-21",136.350006,137,135.089996,135.229996,277000,111.631004
"2015-07-22",135.630005,136.220001,135.279999,135.550003,285000,111.895157
"2015-07-23",135.589996,135.899994,133.220001,133.839996,334000,110.483582
"2015-07-24",133.759995,135.210007,133.220001,134.470001,272800,111.003639
"2015-07-27",134.880005,135.759995,133.309998,134.029999,368300,110.640434
"2015-07-28",134.139999,135.399994,133.589996,134.990005,235200,111.432899
"2015-07-29",134.949997,136.559998,134,136.410004,259000,112.605087
"2015-07-30",135.589996,136.679993,135.479996,136.559998,277000,112.728882
"2015-07-31",137.649994,138.860001,136.699997,136.789993,512700,112.91877
"2015-08-03",136.820007,139.080002,136.720001,139.050003,315200,114.784393
"2015-08-04",139.330002,139.399994,137.160004,137.410004,208900,113.43058
"2015-08-05",137.729996,138.990005,135.919998,136.179993,409900,112.415215
"2015-08-06",136.990005,138.360001,134.130005,135.759995,495400,112.068535
"2015-08-07",135.669998,136.860001,134.539993,136.610001,298400,112.770218
"2015-08-10",137.160004,137.919998,134.380005,134.800003,397600,111.276085
"2015-08-11",134.800003,136.240005,134.460007,135.330002,522700,111.71357
"2015-08-12",135.059998,136.210007,134.360001,136.029999,404000,112.291405
"2015-08-13",135.720001,137.190002,133.820007,136.559998,208700,112.728882
"2015-08-14",136.080002,137.050003,134.559998,137,217800,113.092117
"2015-08-17",137.029999,138.210007,136,138.160004,312800,114.049721
"2015-08-18",137.990005,138.509995,137.240005,137.910004,313800,113.84333
"2015-08-19",137,137.940002,136.520004,136.720001,323800,112.860985
"2015-08-20",136.690002,137.309998,135.240005,135.809998,359900,112.10981
"2015-08-21",134.850006,136.070007,133.919998,134,429800,110.615662
"2015-08-24",130.110001,131.869995,127.379997,127.580002,477500,105.316017
"2015-08-25",130.309998,130.360001,124.870003,124.959999,588900,103.153221
"2015-08-26",127.230003,130.949997,126.019997,130.389999,725400,107.635643
"2015-08-27",131.419998,134.699997,130.850006,133.210007,639400,109.963547
"2015-08-28",132.979996,133.330002,131.75,132.699997,378000,109.542534
"2015-08-31",132.490005,132.619995,128.910004,129.080002,517000,106.55426
"2015-09-01",127.120003,128.809998,125.57,126.470001,340200,104.399742
"2015-09-02",127.389999,128.619995,126.510002,127.660004,277300,105.382065
"2015-09-03",128.630005,129.449997,127.900002,128.309998,290500,105.918617
"2015-09-04",127.519997,127.830002,125.089996,126.269997,342800,104.234612
"2015-09-08",127.839996,128.490005,126.75,128.149994,234200,105.786537
"2015-09-09",129.300003,129.789993,126.019997,126.269997,248800,104.234612
"2015-09-10",125.43,128.190002,125.43,126.730003,365300,104.614357
"2015-09-11",126.589996,129.529999,126.559998,129.360001,294800,106.785408
"2015-09-14",129.729996,129.929993,128.889999,129.570007,316600,106.958755
"2015-09-15",130,131.880005,128.940002,131.800003,520100,108.799599
"2015-09-16",131.630005,134.179993,131.5,133.869995,479000,110.508362
"2015-09-17",133.589996,136.919998,132.800003,134.619995,362200,111.127464
"2015-09-18",132.429993,136.220001,132.429993,134.75,615600,112.016968
"2015-09-21",134.75,137.029999,134.5,136.080002,347800,113.122559
"2015-09-22",134.850006,135.919998,133.539993,133.770004,410200,111.202286
"2015-09-23",133.839996,135.25,133.160004,134.330002,338200,111.667809
"2015-09-24",134.289993,135.860001,132.389999,133.610001,574900,111.06929
"2015-09-25",134.119995,135.589996,133.229996,134.759995,418500,112.025253
"2015-09-28",134.289993,134.690002,132.899994,133.509995,635900,110.98616
"2015-09-29",133.75,135.289993,132.699997,135.190002,662400,112.382713
"2015-09-30",136,136.770004,135.149994,136.449997,652100,113.430145
"2015-10-01",136.789993,137.210007,133.979996,135.600006,684700,112.723557
"2015-10-02",134.809998,137.520004,134.320007,137.520004,468400,114.319618
"2015-10-05",138.520004,139.710007,137.919998,139.610001,353900,116.05703
"2015-10-06",139.550003,140.009995,138.270004,138.610001,418300,115.225739
"2015-10-07",138.770004,141.410004,138.529999,141.259995,473300,117.428688
"2015-10-08",141.490005,143.419998,140.369995,142.809998,458400,118.717201
"2015-10-09",142.449997,143.639999,141.100006,142.029999,370100,118.068779
"2015-10-12",141.139999,142.940002,140.160004,142.050003,361200,118.085388
"2015-10-13",141.679993,142.199997,140.830002,141.410004,596200,117.553375
"2015-10-14",141.600006,141.800003,139.229996,139.539993,361900,115.998833
"2015-10-15",139.699997,142.100006,139.350006,141.550003,364500,117.669777
"2015-10-16",141.559998,143.770004,141.550003,143.509995,417700,119.299065
"2015-10-19",142.970001,145.300003,142.970001,145.270004,311100,120.762192
"2015-10-20",144.699997,145.419998,144.050003,144.860001,331900,120.421356
"2015-10-21",145.529999,145.580002,142.110001,143.509995,783600,119.299065
"2015-10-22",143.529999,144.770004,143.100006,144.350006,468700,119.997391
"2015-10-23",143.779999,144.100006,142.039993,143,413100,118.87513
"2015-10-26",143.070007,143.619995,142.110001,143.229996,378300,119.066307
"2015-10-27",142.779999,143.850006,142.190002,143.100006,450700,118.95826
"2015-10-28",143.410004,144.270004,141.229996,144.009995,499800,119.714729
"2015-10-29",143.119995,143.960007,142.389999,143.580002,221800,119.357292
"2015-10-30",143.860001,144.399994,142.759995,143.490005,792300,119.282478
"2015-11-02",143.470001,147.399994,142.850006,147.399994,528500,122.532822
"2015-11-03",146.779999,146.779999,145.119995,145.509995,354900,120.96167
"2015-11-04",145.720001,146.119995,144.600006,145.220001,280200,120.720604
"2015-11-05",140.889999,148.970001,140.889999,148.320007,647700,123.297638
"2015-11-06",147.059998,147.979996,143.490005,144.130005,790000,119.814484
"2015-11-09",143.710007,144.889999,141.050003,142.800003,416200,118.708878
"2015-11-10",142.929993,144.649994,142.929993,144.289993,258200,119.947479
"2015-11-11",144.479996,145.789993,143.649994,145.210007,307700,120.712273
"2015-11-12",144.899994,145.779999,143.139999,143.149994,272800,118.999794
"2015-11-13",143.630005,144.080002,141.5,141.929993,314700,117.985649
"2015-11-16",141.660004,143.630005,141.160004,143.509995,227300,119.299065
"2015-11-17",143.149994,145.960007,143.149994,144.660004,200800,120.255119
"2015-11-18",144.860001,146.449997,143.610001,146.369995,247900,121.676582
"2015-11-19",146.300003,147.619995,145.899994,146.639999,226300,121.901024
"2015-11-20",147.089996,148.300003,146.600006,147.240005,336400,122.399811
"2015-11-23",147.020004,148.279999,146.729996,147.110001,136300,122.291771
"2015-11-24",146.110001,146.479996,144.339996,145.809998,265700,121.21109
"2015-11-25",145.979996,146.720001,144.889999,146.020004,278600,121.385674
"2015-11-27",145.740005,148.100006,145.740005,147.899994,148200,122.948486
"2015-11-30",148.399994,148.639999,145.889999,146.520004,340500,121.801308
"2015-12-01",147.259995,147.809998,146.850006,147.660004,268900,122.748932
"2015-12-02",146.850006,147.470001,143.759995,144.009995,288700,119.714729
"2015-12-03",143.949997,144.190002,141.339996,141.589996,239900,117.703018
"2015-12-04",142.240005,145.259995,142.070007,144.729996,216000,120.313278
"2015-12-07",144.440002,145.559998,143.229996,144.289993,209200,119.947479
"2015-12-08",144.440002,145.160004,143.509995,144.690002,187600,120.280045
"2015-12-09",143.940002,145.419998,143.169998,144.229996,253400,119.897614
"2015-12-10",144.240005,145.009995,141.679993,141.679993,287700,117.777832
"2015-12-11",140.289993,142.5,140.110001,142.270004,344700,118.26828
"2015-12-14",142.080002,144.220001,141.100006,144.179993,400400,119.856026
"2015-12-15",144.679993,146.639999,144.679993,146,419600,121.369011
"2015-12-16",146.589996,149.100006,146.089996,148.649994,247300,123.571945
"2015-12-17",148.729996,149.300003,147.399994,148.460007,302200,123.413986
"2015-12-18",148.389999,148.789993,146.970001,147.240005,904200,122.399811
"2015-12-21",149.139999,149.479996,146.970001,147.860001,393800,122.915245
"2015-12-22",148.240005,149.339996,147.669998,147.75,253700,122.823799
"2015-12-23",148.089996,148.350006,146.660004,147.669998,393300,122.757256
"2015-12-24",147.509995,148.309998,146.919998,147.75,116400,122.823799
"2015-12-28",147.660004,149.669998,147.089996,149.639999,221500,124.394943
"2015-12-29",150,150.539993,149.25,149.960007,210300,124.66095
"2015-12-30",149.029999,149.539993,148.020004,148.130005,265200,123.916435
"2015-12-31",148.039993,148.779999,146.050003,146.100006,366700,122.218254
"2016-01-04",145.169998,145.600006,143.460007,144.860001,443500,121.180977
"2016-01-05",144.860001,147.039993,144.160004,146.539993,492500,122.586319
"2016-01-06",146.25,147.550003,146,147.440002,273800,123.339195
"2016-01-07",145.289993,146.550003,144.949997,145.029999,316600,121.323158
"2016-01-08",145.720001,146.380005,144.600006,145.270004,502600,121.523941
"2016-01-11",145.839996,147.100006,145.289993,146.240005,334800,122.335373
"2016-01-12",147.380005,147.380005,145.259995,146.410004,399300,122.477585
"2016-01-13",146.649994,148.270004,145.740005,146.809998,573600,122.812172
"2016-01-14",147.130005,148.490005,146.529999,147.050003,377800,123.012993
"2016-01-15",146.320007,147.479996,144.419998,146.740005,422500,122.753639
"2016-01-19",147.25,149.300003,147.119995,148.339996,500600,124.092102
"2016-01-20",147.220001,147.830002,141.809998,145.509995,459200,121.724686
"2016-01-21",146.25,148.139999,144.970001,145.720001,478000,121.900368
"2016-01-22",147.479996,151.240005,146.75,150.289993,365300,125.723343
"2016-01-25",149.279999,150.529999,147.089996,148.860001,908100,124.527115
"2016-01-26",148.889999,150.490005,148.559998,150.149994,893600,125.606239
"2016-01-27",150.050003,150.050003,147.080002,148.089996,609400,123.882957
"2016-01-28",148.190002,149.419998,146.5,147.830002,642100,123.665466
"2016-01-29",148.899994,151.990005,148.020004,150.830002,14539200,126.175102
"2016-02-01",151,153.320007,150.259995,151.979996,953500,127.137054
"2016-02-02",152.089996,152.929993,149.029999,150.410004,715700,125.823738
"2016-02-03",150.970001,152.889999,149.990005,152.339996,620800,127.43824
"2016-02-04",151.529999,152.839996,150.139999,151.490005,497200,126.72718
"2016-02-05",150.679993,151.369995,149.850006,150.710007,623400,126.074699
"2016-02-08",149.080002,149.630005,145.009995,147.240005,488300,123.17189
"2016-02-09",146.119995,148.440002,145.059998,146.770004,678100,122.778748
"2016-02-10",146,148.699997,143.710007,146.699997,693900,122.720184
"2016-02-11",144.830002,146.210007,144.470001,144.820007,513900,121.147469
"2016-02-12",147.089996,148.039993,143.660004,144.889999,666700,121.206032
"2016-02-16",146.199997,148.970001,144.910004,148.910004,582900,124.568901
"2016-02-17",149.440002,150.539993,147.720001,148.190002,600200,123.966606
"2016-02-18",148.339996,151,146.429993,148.029999,559800,123.832802
"2016-02-19",147.300003,148.149994,146.360001,146.899994,1520600,122.887489
"2016-02-22",148.100006,149.440002,147.360001,147.619995,397800,123.489822
"2016-02-23",147.479996,149.889999,147.149994,147.410004,388700,123.314102
"2016-02-24",146.399994,148.039993,146.039993,146.690002,405600,122.711784
"2016-02-25",147.720001,150.649994,147.720001,150.429993,919600,125.840446
"2016-02-26",150.610001,150.610001,148.380005,148.440002,410400,124.175735
"2016-02-29",148.669998,150.149994,148.020004,148.059998,449900,123.857895
"2016-03-01",149.190002,151.369995,149,151.309998,309400,126.576569
"2016-03-02",148.899994,150.460007,148.839996,150.300003,637800,125.73172
"2016-03-03",150.539993,151.490005,149.100006,150.210007,558100,125.656456
"2016-03-04",150.080002,150.610001,148.600006,149.649994,568400,125.187996
"2016-03-07",149.25,149.850006,148.509995,149.220001,426800,124.828247
"2016-03-08",149.380005,150.240005,148.660004,149.710007,439400,125.238174
"2016-03-09",150.279999,151.009995,149.139999,149.660004,314800,125.196335
"2016-03-10",150.320007,151.440002,148.910004,150.380005,276700,125.798645
"2016-03-11",151.820007,152.330002,151.289993,152.289993,290400,127.396439
"2016-03-14",152.009995,154.979996,151.539993,152.979996,364700,127.973656
"2016-03-15",152.050003,154.509995,152.050003,153.949997,313800,128.785095
"2016-03-16",152.770004,155.559998,151.630005,154.839996,425800,130.325378
"2016-03-17",155.300003,159.789993,154.899994,158.960007,640700,133.79306
"2016-03-18",159.149994,159.149994,155.470001,155.589996,807800,130.956573
"2016-03-21",155.389999,156.539993,154.009995,154.080002,383200,129.685669
"2016-03-22",154.080002,154.289993,153,153.720001,399900,129.38266
"2016-03-23",153.710007,154.039993,152.029999,152.130005,500500,128.044388
"2016-03-24",151.929993,152.570007,151.229996,152.419998,506900,128.288498
"2016-03-28",152.740005,153.5,151.699997,152.979996,449300,128.759842
"2016-03-29",153.460007,156.470001,152.809998,156.199997,483700,131.469986
"2016-03-30",156.529999,157,155.410004,155.940002,274900,131.251221
"2016-03-31",155.889999,156.25,154.899994,156.050003,420400,131.34375
"2016-04-01",155.389999,157.559998,154.990005,157.089996,390400,132.219101
"2016-04-04",157.110001,158.089996,156.220001,156.869995,338600,132.033936
