"dates","TDG.Open","TDG.High","TDG.Low","TDG.Close","TDG.Volume","TDG.Adjusted"
"2014-09-17",190.169998,191,189,189.699997,154900,142.638504
"2014-09-18",189.889999,191.149994,189.369995,189.990005,210800,142.856567
"2014-09-19",190.759995,192.25,188.190002,188.199997,481300,141.51062
"2014-09-22",188.210007,189.130005,186.470001,187.059998,219300,140.653458
"2014-09-23",187.479996,187.820007,184.919998,185,274500,139.104507
"2014-09-24",184.559998,185.839996,183.960007,184.5,297200,138.728546
"2014-09-25",184.5,184.5,181.710007,182.619995,344500,137.314926
"2014-09-26",182.789993,186.029999,182.589996,185.009995,240500,139.112015
"2014-09-29",183.149994,184.910004,182.179993,184.889999,317700,139.02179
"2014-09-30",185.449997,185.690002,184.039993,184.330002,412600,138.600708
"2014-10-01",183.990005,184.5,181.610001,182.380005,413200,137.134491
"2014-10-02",182.539993,183.020004,180.679993,181.419998,316800,136.412643
"2014-10-03",182.779999,186.25,182.770004,185.240005,296100,139.284973
"2014-10-06",186.149994,186.380005,183.25,183.809998,189800,138.209717
"2014-10-07",182.729996,183.089996,181.089996,181.479996,297500,136.457748
"2014-10-08",181.490005,184.169998,181.009995,183.929993,247800,138.299942
"2014-10-09",180.320007,181.699997,178.179993,179.479996,658300,134.953918
"2014-10-10",179,179.860001,176.289993,176.5,465600,132.713211
"2014-10-13",176.860001,177.509995,172.880005,173.699997,510300,130.607849
"2014-10-14",174.470001,177.259995,172.240005,172.630005,658700,129.803299
"2014-10-15",171.380005,172.649994,166.610001,171.820007,755900,129.194229
"2014-10-16",169.789993,175.380005,169.380005,172.929993,397600,130.02887
"2014-10-17",174.25,176.479996,173.639999,174.850006,276900,131.472565
"2014-10-20",173.910004,175.929993,173.139999,174.960007,247800,131.555267
"2014-10-21",176.119995,178.589996,175.809998,178.460007,293800,134.186981
"2014-10-22",178.389999,179.649994,177,177.229996,205400,133.262115
"2014-10-23",178.929993,182.669998,178.880005,181.229996,285600,136.269775
"2014-10-24",181.779999,183.089996,181.020004,182.839996,186200,137.480362
"2014-10-27",183,183.600006,181.059998,182.649994,532900,137.337494
"2014-10-28",183.380005,184.610001,182.360001,184.580002,363800,138.788696
"2014-10-29",185,185,182.929993,184.320007,302400,138.593201
"2014-10-30",183.580002,185.869995,183.580002,185.490005,354300,139.472946
"2014-10-31",188.5,188.5,185.210007,187.029999,411400,140.630905
"2014-11-03",187.119995,187.160004,184.970001,185.800003,327300,139.706039
"2014-11-04",185.729996,186.490005,184.600006,185.949997,234400,139.818817
"2014-11-05",186.600006,188.369995,185.080002,187,558100,140.608337
"2014-11-06",186.949997,188.580002,186,187.759995,263800,141.179794
"2014-11-07",188.139999,188.220001,187.009995,187.330002,346100,140.856476
"2014-11-10",187.389999,188.630005,185.479996,188.130005,294400,141.458008
"2014-11-11",188.380005,188.789993,186.529999,186.929993,208200,140.555695
"2014-11-12",185.990005,187.600006,185.389999,186.339996,400800,140.112076
"2014-11-13",189,195.520004,185.990005,191.789993,767500,144.210022
"2014-11-14",191.889999,192.75,190.320007,192.449997,430000,144.706268
"2014-11-17",192.429993,195.229996,191.559998,192.330002,402900,144.616043
"2014-11-18",192.770004,194.589996,191.759995,192.289993,518200,144.585968
"2014-11-19",192.25,193.240005,191.429993,191.960007,523500,144.337845
"2014-11-20",191.369995,192.830002,191.369995,192.130005,473300,144.465668
"2014-11-21",192.830002,193.220001,191.820007,192.770004,374600,144.946899
"2014-11-24",194.029999,195.300003,193.919998,194.839996,275900,146.503357
"2014-11-25",195.220001,195.809998,193.429993,193.559998,379200,145.540909
"2014-11-26",194.009995,195.070007,193.279999,193.820007,268500,145.73642
"2014-11-28",194.580002,199.679993,194.339996,197.789993,404100,148.721497
"2014-12-01",196.669998,198.210007,195.259995,196.520004,385000,147.766571
"2014-12-02",196.160004,197.190002,193.369995,194.589996,286500,146.315384
"2014-12-03",195.149994,196.020004,194.020004,195.350006,249500,146.886856
"2014-12-04",195.449997,196.669998,194,196.119995,344300,147.46582
"2014-12-05",196.850006,197.690002,194.910004,195.979996,231400,147.36055
"2014-12-08",195.979996,196.199997,193.089996,193.679993,171600,145.631119
"2014-12-09",191.210007,195.089996,190.5,195.009995,225600,146.631165
"2014-12-10",193.220001,194.75,191.809998,192.630005,539300,144.841629
"2014-12-11",193.759995,195.229996,192.630005,193.139999,252800,145.225098
"2014-12-12",191.380005,194.360001,190.940002,192.059998,343500,144.413025
"2014-12-15",192.520004,193.5,190.509995,192.929993,374200,145.0672
"2014-12-16",193.089996,194.320007,190.789993,191.25,559400,143.80397
"2014-12-17",191.440002,195.270004,190.059998,194.690002,610300,146.390579
"2014-12-18",195.570007,198.389999,194.649994,196.330002,675100,147.623718
"2014-12-19",196.169998,197.910004,195.559998,197.800003,344600,148.729019
"2014-12-22",197.660004,199,197.039993,197.660004,152400,148.623764
"2014-12-23",198,198.320007,197.089996,198.259995,237300,149.074905
"2014-12-24",198.160004,201.039993,197.630005,200.610001,134900,150.841904
"2014-12-26",200.789993,200.970001,199.350006,200.100006,171900,150.458435
"2014-12-29",199.460007,199.940002,197.570007,198.550003,210100,149.292969
"2014-12-30",198.119995,199.160004,197.029999,197.550003,127900,148.541046
"2014-12-31",197.5,198.729996,196.179993,196.350006,173800,147.638748
"2015-01-02",196.759995,198.479996,195.210007,197.75,360800,148.691422
"2015-01-05",197.25,198.880005,194.449997,196.449997,508300,147.713943
"2015-01-06",196.410004,197.770004,194.300003,196.949997,448100,148.08989
"2015-01-07",198.759995,200.339996,197.410004,199.559998,271100,150.052399
"2015-01-08",201,203,200.429993,202.899994,232400,152.563797
"2015-01-09",203,203.460007,200.470001,201.320007,406700,151.375793
"2015-01-12",201.669998,202.479996,200,201.25,256500,151.323151
"2015-01-13",203.259995,205.380005,201.789993,204.029999,287600,153.413467
"2015-01-14",201.419998,205.770004,201.419998,204.119995,348700,153.48114
"2015-01-15",205,205,202.679993,203.740005,211800,153.195435
"2015-01-16",202.949997,204.990005,201.970001,204,256600,153.39093
"2015-01-20",204.889999,204.889999,202.369995,203.75,402000,153.202942
"2015-01-21",203.5,205.479996,203.050003,205,254000,154.142822
"2015-01-22",205.419998,206.649994,203.690002,206.039993,384700,154.924805
"2015-01-23",206.259995,209.039993,206.25,208.399994,670300,156.699341
"2015-01-26",208,208.75,205.809998,208.570007,636500,156.827179
"2015-01-27",202.259995,206.5,200,203.649994,1032700,153.127731
"2015-01-28",205.639999,208.679993,202.429993,203,461000,152.639008
"2015-01-29",202.619995,207.070007,201.119995,206.199997,582000,155.04512
"2015-01-30",205.259995,206.610001,203.100006,205.529999,420500,154.541336
"2015-02-02",206.399994,207.259995,203.009995,206.960007,373700,155.616577
"2015-02-03",208.059998,209.029999,206.229996,207.800003,404100,156.248199
"2015-02-04",207.479996,211.690002,206.520004,209.679993,292400,157.661774
"2015-02-05",210.619995,211.520004,208.899994,211.020004,302600,158.669373
"2015-02-06",210.110001,212.330002,210.110001,212.110001,362700,159.488937
"2015-02-09",211.139999,212.149994,207.630005,207.869995,440900,156.300827
"2015-02-10",208.520004,210.130005,207.100006,207.899994,383600,156.32338
"2015-02-11",208.080002,209.059998,206.300003,206.869995,412100,155.548904
"2015-02-12",207.940002,208.600006,206.039993,206.660004,384500,155.391006
"2015-02-13",206.309998,208.860001,206.309998,208.619995,285300,156.864761
"2015-02-17",208.580002,208.960007,207.389999,208.179993,292500,156.53392
"2015-02-18",208.25,209.580002,207.729996,209.119995,276300,157.240707
"2015-02-19",209.429993,212.289993,208.589996,211.979996,247900,159.39119
"2015-02-20",212.020004,213.770004,210.850006,213.729996,272400,160.707062
"2015-02-23",215.770004,224.580002,215.570007,222.820007,807500,167.541977
"2015-02-24",222.320007,225.820007,222.320007,225.270004,731200,169.384171
"2015-02-25",225.580002,226.210007,222.619995,223.440002,711300,168.008163
"2015-02-26",223.440002,223.440002,220.949997,221.580002,455000,166.609604
"2015-02-27",219.610001,221.300003,215.770004,216.860001,515500,163.060547
"2015-03-02",217.460007,219.990005,215.839996,218.110001,529100,164.000458
"2015-03-03",217.259995,218.050003,216.350006,217.729996,284200,163.714706
"2015-03-04",217.490005,217.940002,215.160004,215.330002,285900,161.91011
"2015-03-05",215.190002,216.660004,213.679993,215.339996,256200,161.917618
"2015-03-06",214.889999,215.919998,212.199997,213.119995,308000,160.248383
"2015-03-09",213.520004,216.020004,213.210007,214.75,334000,161.474014
"2015-03-10",213.029999,214.289993,212.929993,213,218900,160.158157
"2015-03-11",213.630005,214.830002,213.25,214.160004,214600,161.03038
"2015-03-12",214.940002,216.539993,214.100006,216.279999,285900,162.624435
"2015-03-13",215.570007,216.820007,212.779999,214.820007,176200,161.526642
"2015-03-16",214.850006,217.279999,214.240005,217.139999,385300,163.271088
"2015-03-17",216.470001,217.039993,215.139999,216.490005,286400,162.782349
"2015-03-18",215.25,217.380005,213.279999,216.440002,269700,162.744751
"2015-03-19",216.740005,217.580002,213.509995,214.789993,202900,161.504074
"2015-03-20",218.100006,218.440002,215.020004,215.75,434300,162.225937
"2015-03-23",215.75,217.350006,214.210007,215.789993,243600,162.255981
"2015-03-24",215.279999,216.850006,214.389999,215.149994,181600,161.774765
"2015-03-25",214.940002,215.75,213.860001,214,432200,160.91008
"2015-03-26",213.710007,215.860001,212.720001,215.179993,426700,161.797333
"2015-03-27",215.179993,218.880005,215.179993,217.869995,205900,163.819977
"2015-03-30",218.410004,220.639999,217.869995,219.830002,271200,165.293747
"2015-03-31",220.029999,220.029999,218.080002,218.720001,313700,164.459106
"2015-04-01",217.460007,219.690002,217.009995,218.720001,329700,164.459106
"2015-04-02",218.990005,220.820007,218.369995,220.25,210000,165.609543
"2015-04-06",219.229996,221.449997,218.75,219.740005,186700,165.226074
"2015-04-07",219.899994,221.529999,219.449997,220.830002,257700,166.04567
"2015-04-08",221.309998,222.339996,219.259995,220.610001,303200,165.880249
"2015-04-09",221.550003,222.330002,220.449997,221.949997,277600,166.887802
"2015-04-10",222.770004,224,221.800003,223.199997,204000,167.827698
"2015-04-13",223.460007,223.970001,222.190002,222.820007,297300,167.541977
"2015-04-14",222.940002,222.979996,221.039993,222.300003,171800,167.150986
"2015-04-15",223.080002,223.869995,221.449997,222.330002,191000,167.173538
"2015-04-16",221.830002,222.580002,221.009995,222.080002,172700,166.985565
"2015-04-17",221.509995,221.509995,218.770004,219.380005,337100,164.955399
"2015-04-20",220.779999,222.619995,220.779999,222.479996,153300,167.286331
"2015-04-21",223.429993,223.600006,221.460007,223.600006,216900,168.128464
"2015-04-22",223.5,223.539993,220.789993,221.809998,225300,166.782547
"2015-04-23",220.979996,223.690002,220.979996,221.919998,150800,166.86525
"2015-04-24",223.149994,223.5,221.300003,223.029999,242900,167.69986
"2015-04-27",223.229996,223.360001,218.779999,219.039993,275300,164.699722
"2015-04-28",218.050003,219.820007,216.559998,217.869995,343100,163.819977
"2015-04-29",216.169998,217.160004,212.860001,213.100006,353600,160.233353
"2015-04-30",212.259995,213.960007,211.330002,212.130005,275300,159.503998
"2015-05-01",214.5,219.660004,214.009995,218.839996,409800,164.549347
"2015-05-04",219.979996,220.729996,219.050003,220.279999,505900,165.632111
"2015-05-05",218.559998,219.25,212.470001,214.929993,900200,161.609344
"2015-05-06",216.080002,220.300003,214.520004,220.119995,609800,165.511795
"2015-05-07",219.970001,223.190002,218.330002,222.070007,694500,166.978058
"2015-05-08",224,224.990005,221.419998,221.860001,443700,166.820145
"2015-05-11",222.179993,224,221.770004,222.449997,345300,167.263763
"2015-05-12",221.169998,223.880005,220.979996,223.449997,295600,168.015671
"2015-05-13",224,224.919998,222.770004,224.529999,198300,168.827759
"2015-05-14",224.979996,230.080002,224.080002,229.220001,398600,172.354233
"2015-05-15",229.729996,230,226.639999,227.550003,384100,171.098526
"2015-05-18",226.630005,228,226.139999,226.740005,292000,170.489502
"2015-05-19",227.259995,229.899994,226.820007,228.839996,211100,172.068512
"2015-05-20",229.399994,230.369995,227.440002,228.190002,185000,171.579773
"2015-05-21",228.360001,229,227.649994,228.910004,144700,172.121155
"2015-05-22",228.949997,228.979996,226.699997,227.119995,191400,170.775208
"2015-05-26",227.899994,229.360001,225.919998,226.889999,303400,170.602264
"2015-05-27",227.119995,229.25,226.559998,228.990005,241000,172.181305
"2015-05-28",229,229,226.679993,227.490005,166400,171.053421
"2015-05-29",227.740005,227.740005,224.919998,226.039993,435500,169.963135
"2015-06-01",227,229.050003,225.389999,228.25,273100,171.624863
"2015-06-02",228.130005,228.130005,225.869995,226.410004,203300,170.241348
"2015-06-03",226.850006,228.789993,225.300003,227.309998,205100,170.918076
"2015-06-04",225.940002,226.899994,224.570007,225.179993,221300,169.316483
"2015-06-05",224.949997,226.330002,224.149994,226.119995,150500,170.023285
"2015-06-08",226.119995,227.490005,224.619995,225.050003,239200,169.21875
"2015-06-09",225.389999,226.240005,224.300003,225.820007,232300,169.797714
"2015-06-10",226.5,227.889999,225.580002,226.5,243300,170.309036
"2015-06-11",226.940002,228.669998,226.380005,227.839996,183000,171.316589
"2015-06-12",226.699997,226.820007,224.320007,225.619995,244800,169.647324
"2015-06-15",225.869995,225.869995,224.110001,225.130005,320100,169.2789
"2015-06-16",225.350006,227.360001,225.229996,225.970001,213100,169.910507
"2015-06-17",226.229996,228.149994,225.729996,227.470001,146400,171.038391
"2015-06-18",228.229996,229.220001,228.229996,228.789993,185800,172.030914
"2015-06-19",228.839996,232,228.320007,231.089996,379800,173.76033
"2015-06-22",231.960007,232.179993,230.300003,231.089996,170700,173.76033
"2015-06-23",231.149994,231.990005,229.550003,229.820007,120400,172.805389
"2015-06-24",229.5,231.179993,227.100006,227.619995,170300,171.151154
"2015-06-25",228.729996,229.089996,227.309998,228.490005,189300,171.805328
"2015-06-26",229.059998,229.710007,227.309998,229.169998,280300,172.31665
"2015-06-29",227.279999,228.770004,225.289993,225.380005,225200,169.466873
"2015-06-30",227.029999,227.910004,224.470001,224.669998,368200,168.933014
"2015-07-01",225.809998,228.139999,225.520004,227.509995,304500,171.068451
"2015-07-02",227.770004,229,227.169998,227.779999,161600,171.271469
"2015-07-06",226.330002,228.419998,225.020004,227.330002,353300,170.933121
"2015-07-07",227.5,227.830002,223.320007,227.619995,506500,171.151154
"2015-07-08",226.080002,226.240005,221.5,222.330002,421500,167.173538
"2015-07-09",224.330002,226.639999,223.529999,223.639999,473700,168.158539
"2015-07-10",225.119995,227.070007,222.899994,223.520004,285700,168.068314
"2015-07-13",225.559998,226.419998,224.020004,225.259995,234200,169.376648
"2015-07-14",226.199997,232.179993,224.880005,231.699997,505600,174.218979
"2015-07-15",232.440002,234.259995,228.369995,228.589996,437900,171.880539
"2015-07-16",229.130005,231.589996,228.210007,231.080002,536700,173.752808
"2015-07-17",230.809998,233.850006,230.199997,233.600006,190700,175.647644
"2015-07-20",233.800003,234.910004,232.380005,234.279999,347500,176.158936
"2015-07-21",233.050003,233.050003,227.839996,229.220001,566700,172.354233
"2015-07-22",228,229.600006,225.369995,226.350006,774700,170.196228
"2015-07-23",225.919998,230.839996,225.589996,225.779999,338100,169.767654
"2015-07-24",225.580002,227.059998,223.199997,224.610001,411100,168.887894
"2015-07-27",222.270004,225.929993,216.110001,216.929993,1018300,163.113174
"2015-07-28",217.479996,218.770004,214.809998,217.059998,816700,163.210922
"2015-07-29",219.259995,223.910004,218.990005,221.020004,679700,166.188538
"2015-07-30",221,222.470001,219.419998,219.759995,653900,165.241104
"2015-07-31",220.539993,226.960007,220.539993,226.300003,515100,170.158646
"2015-08-03",226.820007,230.119995,225.240005,229.330002,645900,172.436951
"2015-08-04",216.350006,231.910004,216.320007,228.350006,815600,171.700073
"2015-08-05",230.600006,239.710007,230.600006,238.639999,679300,179.437302
"2015-08-06",240.309998,240.809998,235.830002,238.179993,547300,179.091415
"2015-08-07",238.119995,238.440002,233.649994,234.910004,315600,176.632629
"2015-08-10",237.279999,239.179993,235.75,237,341900,178.204147
"2015-08-11",236.050003,238.149994,235,237.600006,339200,178.655289
"2015-08-12",235.800003,237.130005,230.669998,234.350006,561600,176.211563
"2015-08-13",233.880005,239.789993,232.860001,239.020004,256700,179.723022
"2015-08-14",238.279999,244,237.029999,243.080002,500500,182.775803
"2015-08-17",242.699997,244.589996,240.009995,244.350006,347300,183.730743
"2015-08-18",242.720001,244.899994,242.210007,242.559998,222700,182.384796
"2015-08-19",242,243.699997,239.470001,241.360001,211400,181.482498
"2015-08-20",240.210007,240.210007,232.600006,232.789993,408800,175.038574
"2015-08-21",230.360001,232.089996,227.059998,227.75,316400,171.248917
"2015-08-24",215.089996,228,214.740005,221.559998,587100,166.594559
"2015-08-25",225.699997,228.100006,219.820007,220.990005,541000,166.16597
"2015-08-26",224.770004,229.279999,220.009995,227.479996,712100,171.045898
"2015-08-27",230.300003,237.509995,228.240005,235.710007,373900,177.234177
"2015-08-28",234.940002,239.050003,234.440002,237,358700,178.204147
"2015-08-31",236.960007,236.960007,229.789993,229.830002,395400,172.812912
"2015-09-01",225.669998,227.179993,221.339996,222.520004,479800,167.316406
"2015-09-02",225.580002,229.770004,224.800003,229.619995,390600,172.654999
"2015-09-03",231.059998,232.380005,228.660004,229.479996,461200,172.549728
"2015-09-04",226.259995,228.610001,225.199997,226.389999,260200,170.226303
"2015-09-08",228.940002,232.399994,228.789993,231.929993,256600,174.391907
"2015-09-09",233.320007,234.520004,227.960007,228.110001,339800,171.519608
"2015-09-10",227.729996,230.25,226.270004,227,298500,170.684982
"2015-09-11",226.339996,228.850006,225.029999,228.850006,205700,172.076035
"2015-09-14",229.350006,229.509995,227.149994,228.529999,273700,171.835419
"2015-09-15",229.160004,230.990005,226.419998,229.429993,178400,172.512146
"2015-09-16",229.600006,231.110001,228.270004,230.169998,182100,173.068573
"2015-09-17",229.809998,234.970001,229.600006,232.490005,360600,174.813004
"2015-09-18",229.440002,232.690002,229.039993,230.880005,507400,173.602432
"2015-09-21",231.699997,234.300003,229.619995,230.690002,231900,173.459564
"2015-09-22",228.720001,229.369995,226.259995,227.869995,203600,171.339142
"2015-09-23",228.720001,229.220001,225.580002,226.300003,170900,170.158646
"2015-09-24",224.100006,225.729996,221,224.710007,370200,168.963104
"2015-09-25",227.380005,227.380005,222.339996,223.910004,244000,168.361557
"2015-09-28",222.139999,224.070007,218.720001,218.839996,480000,164.549347
"2015-09-29",218.309998,219.050003,208.350006,212.220001,958800,159.571671
"2015-09-30",213.160004,215.669998,210.190002,212.410004,774100,159.714523
"2015-10-01",211.619995,216.75,210.259995,215.619995,514600,162.128174
"2015-10-02",213.009995,218.210007,212.410004,217.619995,352400,163.632004
"2015-10-05",219.679993,220.809998,217.770004,218.809998,394200,164.526794
"2015-10-06",219.539993,219.539993,211.710007,213.25,803400,160.346146
"2015-10-07",214.259995,216.779999,213.449997,215.759995,319100,162.233444
"2015-10-08",215.369995,220.309998,215.259995,219.619995,277500,165.135849
"2015-10-09",220.470001,221.220001,218.539993,220.309998,306400,165.654663
"2015-10-12",220.059998,223.600006,218.789993,221.720001,335000,166.714874
"2015-10-13",221.059998,222.679993,218.880005,219.570007,234700,165.098251
"2015-10-14",219.259995,220.690002,210.220001,211.770004,988300,159.233307
"2015-10-15",212.179993,215.289993,212.029999,215.059998,440200,161.707092
"2015-10-16",215.910004,216.889999,213.389999,216.25,264600,162.601883
"2015-10-19",214.710007,217.139999,214.710007,216.669998,287500,162.917679
"2015-10-20",216.419998,217.300003,215.169998,215.830002,229300,162.286072
"2015-10-21",217.490005,219,215.389999,216.339996,260500,162.66954
"2015-10-22",217.039993,222.419998,216.309998,218.970001,482400,164.647079
"2015-10-23",221,221,216.419998,217.619995,320000,163.632004
"2015-10-26",217.449997,218.559998,215.770004,217.190002,216400,163.308685
"2015-10-27",216.75,217.809998,216,216.970001,459400,163.143265
"2015-10-28",216,217.75,215.309998,217.580002,468500,163.601929
"2015-10-29",216.369995,222.919998,216.369995,222.720001,400500,167.466782
"2015-10-30",222.330002,224.020004,219.699997,219.850006,268800,165.308792
"2015-11-02",219.669998,227.350006,219.669998,227.270004,632300,170.888
"2015-11-03",226.910004,227.169998,223,225,326600,169.181152
"2015-11-04",225.679993,228.389999,225.300003,228.050003,328000,171.474487
"2015-11-05",228.229996,229.850006,224.419998,227.410004,368200,170.993271
"2015-11-06",226.5,227.779999,224.550003,226.339996,354900,170.188705
"2015-11-09",225.289993,227.25,221.110001,222.970001,219900,167.654755
"2015-11-10",222.199997,223.960007,221.020004,223.320007,230600,167.917938
"2015-11-11",224.550003,226.25,218.669998,218.880005,474100,164.579437
"2015-11-12",225.919998,234.75,225.649994,229.5,1258300,172.564774
"2015-11-13",228.949997,230.740005,228.029999,229.720001,786000,172.730194
"2015-11-16",229.779999,231.699997,226.759995,231.240005,818100,173.873108
"2015-11-17",231.259995,233,229.240005,231.300003,390600,173.918228
"2015-11-18",231.350006,233,230.460007,232.389999,387200,174.737808
"2015-11-19",231.669998,236.199997,231.669998,235.899994,473800,177.377029
"2015-11-20",237.339996,237.550003,235.139999,236.25,486200,177.640213
"2015-11-23",236.720001,237.580002,234.490005,236.160004,457200,177.57254
"2015-11-24",234.580002,237.940002,234.300003,235.869995,298500,177.354462
"2015-11-25",235.710007,236.880005,235.300003,236.339996,252500,177.70787
"2015-11-27",236.119995,237.339996,234.839996,237.210007,86400,178.362061
"2015-11-30",236.929993,237.350006,234.190002,234.630005,433100,176.422104
"2015-12-01",235.570007,238.419998,235.149994,238.220001,212200,179.12149
"2015-12-02",237.699997,238.509995,235.710007,236.399994,302900,177.752991
"2015-12-03",237.429993,238.360001,233.380005,234.389999,193700,176.241638
"2015-12-04",234.979996,238.039993,233.509995,238.009995,191700,178.963577
"2015-12-07",237.910004,238.490005,235.509995,237.139999,351300,178.309402
"2015-12-08",234.699997,237.039993,231.199997,232.669998,384100,174.948334
"2015-12-09",231.759995,234.059998,228.410004,230.240005,220700,173.121201
"2015-12-10",231,231.970001,228.919998,230.720001,242300,173.482117
"2015-12-11",231.100006,231.110001,222.399994,223.360001,479200,167.947983
"2015-12-14",223.330002,224.789993,216.339996,218.080002,625100,163.97789
"2015-12-15",219.380005,219.990005,216.570007,217.679993,924400,163.677124
"2015-12-16",217.789993,222.410004,213.949997,221.339996,867000,166.429153
"2015-12-17",221.630005,223,218.830002,219.679993,517800,165.180954
"2015-12-18",219.25,220.919998,218,219.899994,562900,165.346375
"2015-12-21",221.399994,226.639999,220.330002,226.029999,449000,169.955627
"2015-12-22",227.029999,227.679993,223.330002,226.169998,277800,170.060898
"2015-12-23",226.949997,228.160004,226.130005,227.529999,268700,171.083496
"2015-12-24",227.25,227.970001,225.990005,226.789993,85500,170.527054
"2015-12-28",226.369995,226.369995,223.460007,225.220001,228000,169.346573
"2015-12-29",226.119995,228.869995,226.119995,228.369995,166000,171.715103
"2015-12-30",228.360001,229.289993,227.139999,227.880005,179800,171.34668
"2015-12-31",226.759995,229.320007,226.759995,228.449997,239500,171.775269
"2016-01-04",228.199997,230.869995,224.119995,229.860001,838500,172.83548
"2016-01-05",230.350006,232.419998,226.300003,227.589996,641900,171.128601
"2016-01-06",227.309998,230.110001,224.919998,230.100006,613600,173.01593
"2016-01-07",226.479996,229.509995,226.479996,227.279999,862500,170.895508
"2016-01-08",228.860001,229.509995,221.119995,221.490005,717300,166.541931
"2016-01-11",223.889999,230.639999,222.830002,228.550003,778300,171.850449
"2016-01-12",230.149994,231.429993,226.820007,229.309998,407700,172.421906
"2016-01-13",230.100006,230.580002,221,221.080002,611000,166.233658
"2016-01-14",221.259995,227.570007,218.259995,226.550003,813400,170.346619
"2016-01-15",221.899994,222.809998,213.119995,218.259995,1019700,164.11322
"2016-01-19",219.960007,222.580002,217.869995,220.820007,824700,166.038147
"2016-01-20",218.220001,222.059998,210.199997,217.699997,1275300,163.692154
"2016-01-21",218.259995,219.990005,215,216.460007,674000,162.759796
"2016-01-22",219.160004,223.070007,218.479996,222.830002,456300,167.5495
"2016-01-25",223.089996,223.240005,219.850006,220.130005,386100,165.519333
"2016-01-26",220.880005,226.100006,220.509995,225.5,466600,169.557114
"2016-01-27",223.820007,223.820007,219.289993,221.139999,696500,166.278763
"2016-01-28",221.729996,224.029999,218.309998,219.289993,679800,164.887695
"2016-01-29",220.970001,224.729996,219.320007,224.729996,715300,168.978134
"2016-02-01",223.479996,230,221.75,228.690002,446200,171.955734
"2016-02-02",226.330002,226.330002,220.199997,220.630005,606000,165.895279
"2016-02-03",221.899994,223.979996,217.729996,223.490005,517900,168.045746
"2016-02-04",222.679993,227.589996,222.279999,227.350006,385200,170.948151
"2016-02-05",227.089996,227.350006,220.059998,221.470001,561500,166.526901
"2016-02-08",217.970001,220.839996,211.110001,214.630005,1482100,161.383774
"2016-02-09",197,206.559998,180.759995,187.289993,4434200,140.826385
"2016-02-10",189.179993,200.350006,189.179993,192.910004,2041200,145.052155
"2016-02-11",188.440002,190.720001,184.699997,190.199997,2048200,143.014465
"2016-02-12",192.539993,196.160004,190.550003,195.100006,1288600,146.698868
"2016-02-16",197.039993,205.539993,195.259995,205.240005,931200,154.323288
"2016-02-17",207.889999,211.380005,206.539993,207.429993,1021800,155.969986
"2016-02-18",209.279999,210.630005,207.720001,208.839996,552800,157.030182
"2016-02-19",208,209.75,205.190002,207.410004,550700,155.954941
"2016-02-22",210.559998,212.449997,208.75,209.660004,593100,157.646759
"2016-02-23",209.220001,212.679993,208,211.529999,392300,159.052841
"2016-02-24",209.300003,215.270004,207.479996,214.259995,516000,161.10556
"2016-02-25",215.110001,218.600006,213.119995,215.25,428000,161.849976
"2016-02-26",215.050003,218.479996,214.710007,217.25,324100,163.35379
"2016-02-29",216.75,219.169998,213.559998,213.580002,939800,160.594269
"2016-03-01",215.160004,217.600006,212.690002,216.309998,642000,162.646988
"2016-03-02",216.330002,218.470001,213.289993,218.309998,636800,164.150833
"2016-03-03",218.610001,222.199997,216.149994,219.630005,404100,165.143372
"2016-03-04",221.309998,223.190002,219.139999,222.679993,766000,167.436707
"2016-03-07",220.179993,222.440002,220.080002,222.160004,702500,167.045715
"2016-03-08",221.600006,221.789993,218.240005,218.279999,407600,164.128281
"2016-03-09",219,221.589996,218.289993,219.960007,326600,165.391495
"2016-03-10",220.800003,221.100006,215.690002,218.389999,423800,164.210983
"2016-03-11",219.419998,221.429993,218.520004,221.169998,457700,166.301315
"2016-03-14",219.600006,220.649994,217.360001,218.869995,525900,164.571899
"2016-03-15",217.350006,219.789993,216.580002,219.089996,343900,164.73732
"2016-03-16",218.759995,221.770004,218.149994,220,220600,165.42157
"2016-03-17",219.139999,230,218.5,226.800003,1250500,170.534607
"2016-03-18",227.509995,228.559998,224.919998,225.070007,832300,169.23378
"2016-03-21",224.690002,225.690002,223.149994,223.860001,473200,168.323944
"2016-03-22",222.990005,224.970001,220.800003,223.580002,310500,168.113434
"2016-03-23",223.479996,224.660004,220.830002,220.949997,480800,166.135895
"2016-03-24",219.710007,220.380005,215.869995,219.679993,355100,165.180954
"2016-03-28",219.550003,220.199997,217.220001,219.630005,271500,165.143372
"2016-03-29",218.820007,224,217.949997,223.490005,608600,168.045746
"2016-03-30",224.279999,225.119995,220.949997,221.199997,484400,166.323853
"2016-03-31",220.929993,221.630005,218.690002,220.339996,434300,165.677231
"2016-04-01",218.410004,221.839996,217.039993,221.419998,415800,166.489288
"2016-04-04",220.979996,221.509995,219.070007,220.100006,380300,165.496765
"2016-04-05",219.649994,220.639999,218.740005,219.300003,483600,164.895233
"2016-04-06",219.300003,224.199997,219,223.360001,359000,167.947983
"2016-04-07",221.259995,224.830002,221.259995,224.220001,367900,168.59465
"2016-04-08",226.440002,227.5,223.380005,224.139999,378700,168.5345
"2016-04-11",225.779999,227.100006,223.039993,224.5,225600,168.805191
"2016-04-12",223.970001,226.630005,222.110001,225.160004,294500,169.301453
