"dates","XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted"
"2014-08-01",98.620003,99.550003,98.18,98.800003,14915000,73.119713
"2014-08-04",98.739998,100.43,98.309998,100.129997,12148200,74.104012
"2014-08-05",99.480003,99.540001,97.779999,98.199997,13069400,72.675682
"2014-08-06",98.199997,99.650002,98.199997,98.980003,9911300,73.252922
"2014-08-07",99.769997,99.839996,97.629997,98.269997,10017100,72.727486
"2014-08-08",98.809998,99.790001,98.32,99.739998,11199300,73.815392
"2014-08-11",99.279999,99.419998,98.540001,98.730003,8589600,73.576927
"2014-08-12",98.209999,98.690002,97.82,98.489998,9583700,73.398064
"2014-08-13",98.82,99.309998,98.480003,99.089996,7645800,73.845192
"2014-08-14",99.099998,99.279999,98.599998,99.089996,6547300,73.845192
"2014-08-15",99.239998,99.43,98.139999,99.029999,9226900,73.800499
"2014-08-18",99.279999,99.529999,99.099998,99.519997,7135400,74.165649
"2014-08-19",99.5,99.949997,99.43,99.489998,8888100,74.143311
"2014-08-20",99.550003,99.900002,99.040001,99.699997,6751800,74.299805
"2014-08-21",99.800003,100.07,99.260002,99.279999,6826200,73.986771
"2014-08-22",98.889999,98.980003,98.080002,98.5,8095000,73.405533
"2014-08-25",98.809998,98.900002,98.5,98.75,7569800,73.591812
"2014-08-26",99.120003,100.309998,99.019997,99.639999,8536500,74.255081
"2014-08-27",99.779999,99.959999,99.089996,99.529999,5848700,74.173103
"2014-08-28",99.040001,99.739998,99.010002,99.57,6072700,74.202919
"2014-08-29",99.379997,99.669998,98.720001,99.459999,8873700,74.120949
"2014-09-02",99.43,99.589996,97.809998,98.489998,8957100,73.398064
"2014-09-03",98.860001,99.589996,98.860001,99.110001,8475100,73.860115
"2014-09-04",99,99.449997,97.970001,98.360001,9662900,73.301193
"2014-09-05",98.739998,99.300003,98.110001,99.260002,9476900,73.971893
"2014-09-08",98.919998,98.919998,97.449997,97.769997,10080100,72.861488
"2014-09-09",97.690002,98.029999,96.959999,97.389999,9756400,72.578308
"2014-09-10",97.360001,97.529999,95.830002,96.809998,12113700,72.146057
"2014-09-11",96.32,97.120003,95.82,97.029999,10181100,72.31002
"2014-09-12",96.529999,96.589996,95.629997,95.779999,10257500,71.378479
"2014-09-15",95.730003,96.400002,95.400002,96.290001,10689400,71.758553
"2014-09-16",96.230003,98.050003,96.019997,97.43,11574100,72.608124
"2014-09-17",97.910004,97.93,96.800003,97.080002,8774200,72.34729
"2014-09-18",97.150002,97.32,96.480003,96.610001,8636600,71.997032
"2014-09-19",97.080002,97.559998,96.870003,97.120003,18178100,72.377098
"2014-09-22",96.900002,97,96.269997,96.540001,8816900,71.944878
"2014-09-23",96.279999,97.160004,96.029999,96.029999,10300700,71.564781
"2014-09-24",95.870003,96.25,94.839996,95.82,12200000,71.408279
"2014-09-25",95.660004,95.889999,94.199997,94.25,12854200,70.238274
"2014-09-26",94.330002,95.760002,93.800003,95.43,11256800,71.117638
"2014-09-29",94.709999,94.779999,93.800003,94.43,14015000,70.372414
"2014-09-30",94.110001,94.809998,93.620003,94.050003,15576500,70.089233
"2014-10-01",94.110001,94.540001,92.720001,92.860001,14028600,69.202393
"2014-10-02",92.389999,93.900002,92.059998,93.300003,13756500,69.530312
"2014-10-03",93.599998,94.110001,92.580002,93.919998,11563000,69.99234
"2014-10-06",94.010002,95.330002,93.910004,94.519997,10595400,70.439484
"2014-10-07",94.269997,95.190002,93.330002,93.370003,10787900,69.582458
"2014-10-08",93.419998,94.830002,92.419998,94.610001,15583700,70.506569
"2014-10-09",94.050003,94.489998,91.629997,91.82,17915600,68.427353
"2014-10-10",92.440002,93.269997,90.900002,91.599998,18173100,68.263382
"2014-10-13",91.32,92.529999,90.760002,90.839996,14451100,67.697037
"2014-10-14",91.489998,92.230003,90.059998,90.550003,23120500,67.480904
"2014-10-15",89,90.610001,86.910004,90.220001,24703500,67.23497
"2014-10-16",88.580002,91.269997,88.18,90.599998,25212600,67.518181
"2014-10-17",91.129997,92.25,90.5,91.209999,18189200,67.972771
"2014-10-20",90.629997,91.889999,90.629997,91.769997,10821700,68.390114
"2014-10-21",92.860001,94.029999,92.360001,93.650002,15757000,69.791122
"2014-10-22",93.959999,94.589996,92.980003,93.129997,12733600,69.40361
"2014-10-23",94.309998,94.980003,93.870003,94.110001,11345100,70.133934
"2014-10-24",94.190002,94.529999,93.220001,94.489998,9734100,70.41713
"2014-10-27",93.849998,93.849998,92.769997,93.709999,11387700,69.835838
"2014-10-28",94.440002,95.199997,93.93,95.099998,12564100,70.871727
"2014-10-29",95.419998,95.980003,93.620003,94.589996,12409100,70.491661
"2014-10-30",93.870003,94.669998,93.220001,94.449997,9767900,70.387321
"2014-10-31",94.989998,96.889999,94.309998,96.709999,17493700,72.071548
"2014-11-03",96.559998,97.099998,94.800003,95.260002,13410000,70.990967
"2014-11-04",94.5,94.889999,93.889999,94.519997,13498500,70.439484
"2014-11-05",95.360001,95.769997,94.650002,95.07,12480000,70.849358
"2014-11-06",95.18,96.419998,94.279999,96.260002,14731400,71.736183
"2014-11-07",95.800003,97.160004,95.720001,96.589996,13233500,72.501808
"2014-11-10",96.870003,97.099998,96.07,96.279999,9087600,72.26915
"2014-11-11",95.779999,96.510002,95.610001,96.410004,7990000,72.36673
"2014-11-12",95.900002,96.400002,95.110001,95.379997,11592800,71.593575
"2014-11-13",94.959999,95.209999,93.830002,94.660004,12355400,71.053131
"2014-11-14",94.870003,95.110001,94.650002,95.089996,9352500,71.375893
"2014-11-17",94.849998,95.139999,94.190002,95.110001,8704400,71.390923
"2014-11-18",95.080002,95.75,94.529999,94.870003,9263200,71.210762
"2014-11-19",95.080002,95.739998,94.129997,95.610001,8333200,71.76622
"2014-11-20",95.370003,95.900002,95.260002,95.82,8422400,71.923859
"2014-11-21",97.199997,97.199997,96.099998,96.809998,12374900,72.666962
"2014-11-24",96.339996,96.800003,95.25,95.720001,10172400,71.848778
"2014-11-25",96.010002,96.029999,94.370003,94.779999,13747400,71.143196
"2014-11-26",94.639999,95.129997,94.360001,94.480003,9822100,70.91803
"2014-11-28",91.5,91.849998,90.110001,90.540001,19556700,67.960602
"2014-12-01",90.360001,92.870003,90.279999,92.349998,27584200,69.319221
"2014-12-02",92.32,94.669998,92.010002,94.190002,20885300,70.700333
"2014-12-03",94.669998,95.330002,94,94.949997,16220400,71.270805
"2014-12-04",94.129997,94.610001,93.07,94.370003,12868600,70.835464
"2014-12-05",93.949997,94.589996,93.349998,93.82,11831900,70.4226
"2014-12-08",92.900002,93.129997,91.370003,91.699997,15735900,68.831314
"2014-12-09",91.230003,92.059998,90.760002,91.379997,15883800,68.591125
"2014-12-10",90.720001,90.730003,88.199997,88.669998,22279400,66.556961
"2014-12-11",88.860001,91.540001,88.849998,89.199997,21522200,66.954773
"2014-12-12",88.709999,89,86.599998,86.599998,24568300,65.003197
"2014-12-15",87.529999,88.599998,86.5,86.900002,21373600,65.228386
"2014-12-16",86.379997,89.199997,86.190002,86.410004,26372400,64.860565
"2014-12-17",87.239998,89.900002,87.150002,89.019997,23323000,66.819656
"2014-12-18",90.370003,91.160004,88.400002,91.160004,22882700,68.426003
"2014-12-19",90.209999,93.639999,89.610001,93.639999,38469000,70.287514
"2014-12-22",92.959999,93.669998,92.449997,93.330002,17871800,70.054817
"2014-12-23",93.519997,95.18,93.050003,94.589996,13706500,71.000595
"2014-12-24",94.220001,94.25,92.980003,93.779999,6875700,70.392601
"2014-12-26",93.989998,94.43,92.620003,93.209999,10585000,69.964745
"2014-12-29",93.330002,93.860001,92.889999,93.07,9892100,69.859665
"2014-12-30",92.769997,93.389999,92.510002,93.019997,8743400,69.822128
"2014-12-31",92.419998,93.129997,92.059998,92.449997,11337200,69.394279
"2015-01-02",92.25,93.050003,91.809998,92.830002,10220400,69.679512
"2015-01-05",92.099998,92.400002,89.5,90.290001,18502400,67.772957
"2015-01-06",90.239998,91.410004,89.019997,89.809998,16670700,67.412659
"2015-01-07",90.650002,91.480003,90,90.720001,13590700,68.095718
"2015-01-08",91.25,92.269997,91,92.230003,15487500,69.229149
"2015-01-09",92.300003,92.779999,91.370003,92.099998,14488400,69.131569
"2015-01-12",91.239998,91.339996,89.82,90.330002,15176300,67.802979
"2015-01-13",90.879997,91.43,89.110001,90,17469000,67.555275
"2015-01-14",88.949997,89.889999,87.260002,89.739998,23272100,67.360107
"2015-01-15",90.43,90.660004,88.510002,88.959999,18759600,66.77462
"2015-01-16",88.980003,91.190002,88.980003,91.120003,17713100,68.395958
"2015-01-20",91.139999,91.779999,90.379997,91.089996,16761000,68.373459
"2015-01-21",91.739998,91.989998,91.010002,91.870003,14276400,68.958916
"2015-01-22",92.309998,92.970001,91.32,92.870003,13559000,69.709541
"2015-01-23",92.279999,92.480003,90.790001,90.889999,14706300,68.223312
"2015-01-26",90.610001,91.940002,90.470001,91.760002,10672500,68.876335
"2015-01-27",91.239998,91.599998,90.599998,90.949997,12301500,68.268372
"2015-01-28",90.879997,90.93,87.82,87.949997,17829700,66.01651
"2015-01-29",88.220001,88.260002,86.029999,87.580002,22683000,65.738792
"2015-01-30",87.160004,88.419998,86.25,87.419998,22679900,65.618683
"2015-02-02",87.849998,89.589996,87.5,89.580002,20306300,67.239998
"2015-02-03",90.900002,92.330002,90.809998,92.25,21900900,69.244148
"2015-02-04",91.639999,92.269997,90.510002,91.459999,19632200,68.651169
"2015-02-05",92.389999,92.540001,91.699997,92.360001,12809000,69.326721
"2015-02-06",92.099998,92.279999,90.959999,91.5,12331200,69.198174
"2015-02-09",91.400002,92.290001,91.239998,91.559998,11360700,69.243523
"2015-02-10",91.739998,91.739998,90.300003,91.010002,12952900,68.827576
"2015-02-11",90.019997,90.830002,89.790001,90.599998,12240600,68.517517
"2015-02-12",91.459999,92.660004,91.019997,92.370003,14843000,69.856117
"2015-02-13",92.699997,93.449997,92.279999,93.370003,12061000,70.612373
"2015-02-17",92.75,93.07,92.290001,93.050003,11758700,70.370369
"2015-02-18",91.989998,91.989998,90.389999,91.010002,19177900,68.827576
"2015-02-19",89.639999,90.419998,88.580002,89.440002,19350600,67.640282
"2015-02-20",89.400002,89.940002,88.849998,89.919998,15959900,68.003265
"2015-02-23",89.260002,89.550003,88.739998,89.010002,12771800,67.315048
"2015-02-24",89.330002,89.779999,89.129997,89.419998,9990700,67.62513
"2015-02-25",89.57,89.699997,89.080002,89.599998,9925700,67.761261
"2015-02-26",89.129997,89.18,88.080002,88.650002,13984000,67.042801
"2015-02-27",88.889999,89.279999,88.339996,88.540001,13090600,66.959633
"2015-03-02",88.339996,88.519997,87.349998,88.040001,13793700,66.581474
"2015-03-03",87.93,88.019997,87.129997,87.620003,13493800,66.263855
"2015-03-04",87.959999,87.959999,86.93,87.18,13467600,65.931107
"2015-03-05",87.07,87.190002,86.519997,86.739998,12527600,65.598328
"2015-03-06",86.410004,86.599998,85.32,85.629997,16070500,64.758888
"2015-03-09",86.120003,86.379997,85.120003,85.160004,14503800,64.40345
"2015-03-10",84.82,85.529999,84.239998,84.260002,17195500,63.722794
"2015-03-11",84.93,84.93,84,84.019997,13004700,63.54129
"2015-03-12",84.43,84.720001,84.059998,84.220001,10792900,63.692574
"2015-03-13",83.900002,84.18,82.68,83.870003,16799900,63.427856
"2015-03-16",83.709999,84.860001,83.269997,84.760002,13516200,64.100937
"2015-03-17",84.540001,84.849998,84.019997,84.080002,12979700,63.586681
"2015-03-18",83.540001,86.370003,83.43,86.07,18745700,65.091637
"2015-03-19",85.190002,85.5,84.330002,84.410004,12738500,63.836239
"2015-03-20",84.669998,85.400002,84.389999,84.540001,36083500,63.934566
"2015-03-23",85.019997,85.779999,85.010002,85.43,17450700,64.607635
"2015-03-24",85.300003,85.779999,84.5,84.519997,10174300,63.919468
"2015-03-25",85.050003,85.57,84.769997,84.860001,11934700,64.176567
"2015-03-26",85.300003,85.57,84.089996,84.32,14400700,63.768177
"2015-03-27",84.040001,84.050003,83.330002,83.580002,11579300,63.208561
"2015-03-30",84.269997,85.82,84.25,85.629997,15653200,64.758888
"2015-03-31",84.849998,85.339996,84.459999,85,13354000,64.28244
"2015-04-01",85.699997,86,84.260002,84.459999,14522300,63.874054
"2015-04-02",84.089996,84.940002,83.849998,84.300003,11297400,63.753048
"2015-04-06",85.150002,85.639999,84.199997,85.129997,10916400,64.38076
"2015-04-07",85.010002,86.169998,84.760002,85.75,11836100,64.849648
"2015-04-08",85.800003,85.900002,84.019997,84.059998,16257100,63.571545
"2015-04-09",84,84.730003,83.809998,84.650002,13281800,64.017738
"2015-04-10",85.370003,86.040001,84.769997,85.559998,13372400,64.705933
"2015-04-13",85.919998,86.25,85.239998,85.339996,9880500,64.539574
"2015-04-14",85.599998,87.480003,85.529999,86.629997,15693800,65.51516
"2015-04-15",87.139999,88.529999,87.139999,88.080002,15332800,66.611748
"2015-04-16",87.879997,88.160004,87.110001,87.730003,9570800,66.347061
"2015-04-17",87.139999,87.360001,86.160004,86.93,14430100,65.74205
"2015-04-20",87.129997,88.099998,87.080002,87.239998,11593600,65.976456
"2015-04-21",87.379997,87.620003,86.690002,86.879997,10100500,65.704224
"2015-04-22",87.040001,87.800003,86.339996,87.459999,8663600,66.14286
"2015-04-23",87.360001,88.379997,87.309998,87.540001,9866100,66.203346
"2015-04-24",87.190002,87.360001,86.660004,86.970001,8405700,65.772285
"2015-04-27",87.410004,87.599998,86.760002,87.010002,10534600,65.802528
"2015-04-28",87.220001,87.860001,87.040001,87.800003,9633800,66.399986
"2015-04-29",87.5,88.07,86.959999,87.870003,12534100,66.452919
"2015-04-30",88.669998,88.669998,87.220001,87.370003,13947700,66.074799
"2015-05-01",87.849998,88.949997,87.699997,88.849998,12257100,67.194046
"2015-05-04",89.419998,89.879997,88.949997,89.110001,10343700,67.390686
"2015-05-05",89.970001,90.089996,88.519997,88.610001,11895000,67.012543
"2015-05-06",89.650002,89.959999,87.790001,88.190002,11273500,66.694916
"2015-05-07",88,88.099998,86.919998,87.599998,9992500,66.248726
"2015-05-08",88.470001,89.07,87.82,88.989998,11390300,67.299942
"2015-05-11",88.529999,88.57,86.650002,86.779999,11997800,66.171402
"2015-05-12",86.889999,87.459999,86.419998,87.019997,9788900,66.354401
"2015-05-13",87.279999,87.730003,86.400002,86.559998,8629400,66.003654
"2015-05-14",86.93,87.339996,86.75,86.970001,8791300,66.316292
"2015-05-15",86.800003,87.620003,86.599998,87.349998,8422200,66.606033
"2015-05-18",87.309998,87.459999,86.779999,86.849998,6395400,66.224777
"2015-05-19",86.470001,87.209999,86.209999,86.989998,9777100,66.331543
"2015-05-20",87.389999,87.400002,86.910004,87.129997,7276600,66.438271
"2015-05-21",87.279999,87.440002,86.959999,87.209999,8357400,66.499275
"2015-05-22",86.989998,87.099998,86.5,86.519997,7598400,65.973175
"2015-05-26",86.040001,86.370003,85.029999,85.349998,11289000,65.081009
"2015-05-27",85.300003,85.889999,84.769997,85.110001,10778300,64.89801
"2015-05-28",85.110001,85.57,84.82,85.110001,8038900,64.89801
"2015-05-29",85.099998,85.580002,84.879997,85.199997,14631300,64.966614
"2015-06-01",85.25,85.470001,84.800003,85.129997,9077500,64.913254
"2015-06-02",85.120003,85.589996,84.910004,85.139999,9328300,64.920876
"2015-06-03",85.230003,85.839996,84.860001,84.949997,8179500,64.775978
"2015-06-04",84.699997,84.889999,83.779999,84.220001,12607300,64.219376
"2015-06-05",84.129997,85,83.980003,84.279999,11388500,64.265121
"2015-06-08",84.18,85.209999,83.93,84.849998,12244700,64.699745
"2015-06-09",85.290001,85.43,84.489998,84.580002,8105500,64.493866
"2015-06-10",85.839996,85.970001,85,85.209999,10147000,64.974251
"2015-06-11",85.300003,85.699997,84.889999,85.089996,7759300,64.882751
"2015-06-12",84.580002,84.68,83.860001,84.019997,8347300,64.066841
"2015-06-15",83.529999,83.980003,83.190002,83.720001,9563900,63.838108
"2015-06-16",83.809998,84.75,83.400002,84.68,9100100,64.570122
"2015-06-17",85.029999,85.129997,84.410004,84.730003,9090200,64.608246
"2015-06-18",84.800003,85.959999,84.720001,85.480003,10247800,65.180138
"2015-06-19",84.919998,85.480003,84.919998,85.209999,16129600,64.974251
"2015-06-22",85.389999,85.599998,84.970001,85.169998,9465100,64.943733
"2015-06-23",85.220001,85.279999,84.589996,85.07,10223900,64.867493
"2015-06-24",84.889999,85.339996,84.660004,84.68,11800100,64.570122
"2015-06-25",84.849998,84.849998,83.93,83.93,10259400,63.99823
"2015-06-26",83.830002,84.099998,83.489998,83.860001,19023300,63.944839
"2015-06-29",83.050003,83.449997,82.800003,82.82,11739200,63.151833
"2015-06-30",83.739998,84.900002,82.800003,83.199997,14981100,63.44157
"2015-07-01",83.279999,83.529999,82.110001,82.370003,13529100,62.808701
"2015-07-02",82.790001,83.279999,82.550003,83.139999,9188000,63.395844
"2015-07-06",82.419998,83.059998,82.120003,82.529999,11694400,62.930702
"2015-07-07",82.190002,83.230003,81.489998,82.870003,15641500,63.189964
"2015-07-08",82.25,82.980003,81.910004,81.970001,10057000,62.503696
"2015-07-09",82.870003,83.150002,81.580002,81.599998,11980500,62.221561
"2015-07-10",82.089996,82.489998,81.720001,82.220001,8628700,62.694309
"2015-07-13",82.110001,82.610001,82.07,82.419998,8026700,62.846828
"2015-07-14",82.379997,83.32,82.260002,83.110001,9310200,63.372974
"2015-07-15",82.610001,83.419998,82.400002,82.760002,9289200,63.106098
"2015-07-16",83.18,83.480003,82.800003,82.910004,8267600,63.220467
"2015-07-17",82.510002,82.839996,81.790001,82.610001,12156000,62.991699
"2015-07-20",82.150002,82.410004,81.599998,81.760002,12957100,62.343555
"2015-07-21",81.93,82.43,81.43,81.660004,8677100,62.267311
"2015-07-22",82.349998,82.470001,81.580002,81.790001,13181500,62.366436
"2015-07-23",81.730003,81.970001,80.970001,81.139999,10496100,61.870804
"2015-07-24",81.160004,81.160004,79.720001,79.940002,14888500,60.955784
"2015-07-27",79.230003,80.129997,78.970001,79.260002,14996100,60.437275
"2015-07-28",79.699997,82.669998,79.57,82.480003,19777300,62.892597
"2015-07-29",82.18,83.199997,81.910004,83.139999,13913800,63.395844
"2015-07-30",83.18,83.32,82.419998,83.010002,11139900,63.296696
"2015-07-31",81.669998,81.669998,78.93,79.209999,26232700,60.399136
"2015-08-03",78.699997,78.93,77.629997,78.059998,15767700,59.52224
"2015-08-04",77.879997,78.610001,76.93,77.169998,18874400,58.843597
"2015-08-05",77.870003,78.230003,76.900002,77.169998,16544400,58.843597
"2015-08-06",76.940002,78.260002,76.910004,78.089996,13005200,59.54512
"2015-08-07",77.550003,77.970001,76.620003,76.830002,12187600,58.584347
"2015-08-10",77.089996,78.75,77.089996,78.75,14876000,60.048397
"2015-08-11",77.010002,78.07,76.330002,77.489998,14486400,59.640461
"2015-08-12",77.440002,78.870003,76.959999,78.790001,16492400,60.64101
"2015-08-13",78.32,79.290001,78.269997,78.650002,13154100,60.533257
"2015-08-14",78.639999,79.279999,78.25,78.360001,9129300,60.310062
"2015-08-17",77.93,79.18,77.449997,78.769997,9365400,60.625607
"2015-08-18",78.529999,78.669998,77.580002,77.900002,9815300,59.956024
"2015-08-19",77.510002,77.580002,75.93,76.230003,17010100,58.670696
"2015-08-20",76,76.18,74.57,74.57,17811200,57.393074
"2015-08-21",74.099998,74.889999,72.07,72.129997,25488800,55.51511
"2015-08-24",67.989998,71.379997,66.550003,68.720001,35531200,52.890591
"2015-08-25",71.309998,71.440002,68.199997,68.709999,30409700,52.882904
"2015-08-26",70.629997,72.75,69.150002,72.5,34436000,55.799885
"2015-08-27",73.800003,74.889999,73.010002,74.849998,24571000,57.608578
"2015-08-28",74.709999,75.980003,74.410004,75.07,18997300,57.777912
"2015-08-31",74.279999,75.550003,73.300003,75.239998,19570100,57.908741
"2015-09-01",73.300003,73.349998,71.510002,72.080002,24092900,55.476631
"2015-09-02",73.059998,73.239998,72,73.230003,16936900,56.361729
"2015-09-03",73.639999,74.910004,73.339996,73.790001,13451900,56.79274
"2015-09-04",72.93,73.139999,72.25,72.459999,14902500,55.769108
"2015-09-08",73.720001,73.720001,72.970001,73.5,13626900,56.56955
"2015-09-09",74.370003,74.68,71.849998,72,17246200,55.415062
"2015-09-10",72.809998,72.980003,71.800003,72.519997,12353900,55.815269
"2015-09-11",72.400002,72.720001,72.010002,72.690002,12172300,55.946125
"2015-09-14",72.309998,72.580002,71.760002,72.489998,10738500,55.792179
"2015-09-15",72.440002,73.309998,72.410004,72.860001,11979800,56.076969
"2015-09-16",73.510002,74.699997,73.370003,74.300003,15214200,57.185272
"2015-09-17",74.410004,75.470001,73.849998,74.459999,15603000,57.308422
"2015-09-18",73.260002,73.559998,72.120003,72.68,23180200,55.938435
"2015-09-21",73.099998,73.610001,72.730003,73.389999,10853000,56.48489
"2015-09-22",72.349998,73.519997,72.019997,72.739998,14245200,55.9846
"2015-09-23",72.870003,73.199997,72.290001,72.300003,13784800,55.645958
"2015-09-24",72,73.150002,71.720001,72.730003,14584200,55.976906
"2015-09-25",73.290001,73.529999,72.760002,73.230003,15175300,56.361729
"2015-09-28",72.620003,73.459999,72.400002,72.599998,14571900,55.87685
"2015-09-29",72.650002,73.190002,72.139999,72.970001,13754400,56.161633
"2015-09-30",73.400002,74.349998,73.330002,74.349998,18176500,57.223747
"2015-10-01",75.199997,75.580002,73.300003,74.059998,14397800,57.000546
"2015-10-02",73.389999,75.900002,73.029999,75.879997,18811300,58.401314
"2015-10-05",76.650002,77.150002,75.790001,76.809998,18486700,59.117096
"2015-10-06",76.959999,78.559998,76.260002,77.889999,18757900,59.948326
"2015-10-07",78.970001,79.290001,77.529999,79.199997,18666300,60.956558
"2015-10-08",79.309998,80.110001,78.540001,80.029999,14344700,61.595379
"2015-10-09",80.050003,80.169998,78.620003,79.260002,17384700,61.002747
"2015-10-12",79.589996,79.589996,78.720001,79.300003,9931800,61.033558
"2015-10-13",78.720001,79.550003,78.489998,79.160004,12326600,60.925793
"2015-10-14",78.970001,80.480003,78.779999,80.160004,14486000,61.69545
"2015-10-15",80.190002,81.529999,79.900002,81.480003,13640900,62.711384
"2015-10-16",82.260002,82.5,81.449997,82.480003,14304400,63.481045
"2015-10-19",82.010002,82.169998,80.760002,80.989998,14155800,62.334248
"2015-10-20",80.550003,81.059998,80.199997,80.830002,12340100,62.211094
"2015-10-21",80.860001,81.150002,80.110001,80.209999,10274900,61.733921
"2015-10-22",80.68,82.959999,80.660004,82.889999,14823500,63.796593
"2015-10-23",82.410004,83,81.889999,82.980003,13215700,63.865852
"2015-10-26",82.519997,82.730003,81.169998,81.220001,12576400,62.511272
"2015-10-27",80.57,81.160004,79.730003,81.089996,13579400,62.411221
"2015-10-28",81.309998,82.580002,80.93,82.279999,12473000,63.327099
"2015-10-29",81.790001,83.220001,81.790001,82.230003,10341200,63.28862
"2015-10-30",82.470001,83.879997,81.260002,82.739998,18758600,63.681129
"2015-11-02",82.300003,85.93,82.089996,85.279999,21266500,65.636063
"2015-11-03",85.660004,87.440002,85.580002,86.849998,20115900,66.844414
"2015-11-04",86.769997,87.080002,85.699997,85.980003,14245400,66.17482
"2015-11-05",85.550003,86.230003,84.5,84.809998,12291100,65.274315
"2015-11-06",83.93,84.470001,83.220001,84.470001,12491700,65.012642
"2015-11-09",83.559998,83.599998,81.800003,81.949997,13551200,63.622955
"2015-11-10",81.93,82.610001,81.860001,82.349998,14238000,63.933495
"2015-11-11",82.419998,82.559998,81.400002,81.620003,9598000,63.36676
"2015-11-12",80.57,81.279999,79.32,79.410004,16050600,61.650986
"2015-11-13",79.279999,79.580002,77.940002,78.099998,17527300,60.633953
"2015-11-16",77.940002,80.989998,77.910004,80.900002,14548100,62.80777
"2015-11-17",80.709999,80.879997,79.629997,79.959999,10011700,62.07798
"2015-11-18",79.889999,80.900002,79.589996,80.739998,10884600,62.683544
"2015-11-19",80.510002,80.779999,80.040001,80.300003,9453300,62.341946
"2015-11-20",80.57,80.940002,79.650002,79.790001,10144400,61.946007
"2015-11-23",79.599998,80.709999,79.059998,80.279999,11868400,62.326447
"2015-11-24",80.349998,82.349998,80.199997,81.879997,15055500,63.568604
"2015-11-25",81.300003,82.169998,81.099998,81.25,8980400,63.079502
"2015-11-27",80.580002,81.260002,80.459999,81.230003,4156600,63.063992
"2015-11-30",81.419998,82.650002,81.25,81.660004,17729200,63.397804
"2015-12-01",81.760002,82.129997,81.269997,81.889999,13917000,63.576374
"2015-12-02",81.309998,81.639999,79.419998,79.550003,16300000,61.759689
"2015-12-03",79.720001,79.849998,78.019997,78.410004,14870300,60.874634
"2015-12-04",77.349998,78.980003,77.029999,78.860001,20156400,61.22401
"2015-12-07",77.330002,77.5,75.75,76.800003,17676100,59.624699
"2015-12-08",75.269997,76.349998,73.790001,74.629997,24217600,57.939972
"2015-12-09",74.839996,77.190002,74.730003,75.629997,22036300,58.716328
"2015-12-10",75.800003,77.5,75.519997,75.690002,20142400,58.76292
"2015-12-11",74.82,75.540001,74.339996,74.339996,20473100,57.714828
"2015-12-14",74.300003,76.220001,74.089996,76.029999,21976500,59.02689
"2015-12-15",77.43,79.599998,77.330002,79.43,24366800,61.666523
"2015-12-16",79.040001,79.610001,78,79.150002,17233900,61.449135
"2015-12-17",79.019997,79.230003,77.949997,77.959999,17362900,60.525253
"2015-12-18",77.57,78.779999,77.059998,77.279999,28836000,59.997334
"2015-12-21",77.790001,78.099998,76.650002,77.260002,14460500,59.981819
"2015-12-22",77.699997,77.900002,77.209999,77.650002,13855800,60.284592
"2015-12-23",78.68,80.220001,78.32,80.190002,15184200,62.256546
"2015-12-24",80.269997,80.269997,79.120003,79.330002,5848300,61.588898
"2015-12-28",78.120003,78.860001,77.910004,78.739998,9715800,61.130825
"2015-12-29",79.989998,80.080002,78.839996,79.160004,8839000,61.456913
"2015-12-30",78.32,78.989998,77.970001,78.110001,9314600,60.64172
"2015-12-31",77.510002,78.440002,77.43,77.949997,10285500,60.517502
"2016-01-04",77.5,77.940002,76.459999,77.459999,20400100,60.137077
"2016-01-05",77.190002,78.139999,76.919998,78.120003,11993500,60.649494
"2016-01-06",76.639999,77.639999,76.589996,77.470001,18826900,60.144859
"2016-01-07",76.059998,77.989998,75.900002,76.230003,21263800,59.182156
"2016-01-08",76.349998,76.650002,74.5,74.690002,19033600,57.986561
"2016-01-11",75.010002,75.120003,72.559998,73.690002,21353000,57.210186
"2016-01-12",74.120003,75.419998,73.150002,75.199997,21864100,58.382507
"2016-01-13",75.849998,77.059998,74.940002,75.650002,26052700,58.731873
"2016-01-14",76.209999,79.919998,75.800003,79.120003,33806700,61.42585
"2016-01-15",76.330002,78.169998,76.300003,77.580002,28342100,60.23024
"2016-01-19",77.93,78.239998,75.190002,76.400002,22684500,59.314129
"2016-01-20",75.07,75.720001,71.550003,73.18,33300800,56.814247
"2016-01-21",73.160004,74.989998,72.610001,74.099998,22265600,57.528511
"2016-01-22",76.419998,76.769997,74.720001,76.57,22530300,59.446117
"2016-01-25",75.75,76.339996,73.900002,73.980003,17086600,57.435349
"2016-01-26",74.769997,76.769997,74.25,76.699997,18724700,59.547043
"2016-01-27",76,77.470001,74.720001,75.290001,18106100,58.452374
"2016-01-28",77.349998,77.660004,75.620003,76.989998,16157700,59.772194
"2016-01-29",76.730003,77.849998,76.25,77.849998,25161900,60.439861
"2016-02-01",76.660004,76.790001,75.440002,76.290001,16754200,59.228737
"2016-02-02",74.190002,75.620003,73.550003,74.589996,21404200,57.90892
"2016-02-03",75.529999,78.529999,74.260002,78.480003,25873700,60.928986
"2016-02-04",78.580002,80,77.559998,79.830002,23658700,61.977062
"2016-02-05",79.400002,80.099998,78.57,80.080002,26719900,62.171165
"2016-02-08",79.300003,81.779999,78.910004,81.160004,26601200,63.009624
