"dates","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"2014-08-11",98.529999,99.559998,97.970001,98.029999,2001300,86.488792
"2014-08-12",97.879997,97.93,96.449997,96.709999,2410000,85.324173
"2014-08-13",97.160004,97.360001,96.519997,97.209999,1797600,85.76532
"2014-08-14",97.550003,97.730003,96.970001,97.550003,1242600,86.0653
"2014-08-15",98.080002,98.660004,97.660004,98.209999,1693600,86.647583
"2014-08-18",99.099998,99.779999,98.889999,99.779999,1813900,88.032738
"2014-08-19",99.760002,99.900002,98.580002,99.059998,2184300,87.397537
"2014-08-20",98.989998,99.019997,97.849998,98.660004,1754100,87.044624
"2014-08-21",98.970001,99.870003,98.75,98.93,2909300,87.282822
"2014-08-22",98.93,98.980003,97.82,98.129997,1658700,86.577003
"2014-08-25",98.800003,98.959999,98.400002,98.900002,1203600,87.256355
"2014-08-26",99.080002,99.080002,98.400002,98.599998,1147400,86.991684
"2014-08-27",98.919998,99.379997,98.550003,98.800003,1417600,87.168121
"2014-08-28",98.769997,99.190002,98.629997,98.779999,1054500,87.150497
"2014-08-29",99.120003,99.25,98.510002,98.599998,2301600,86.991684
"2014-09-02",99.129997,99.260002,98.099998,98.779999,2678400,87.150497
"2014-09-03",97.650002,98.260002,97.550003,98.110001,2304200,86.559387
"2014-09-04",98.43,98.940002,98.120003,98.599998,2460000,86.991684
"2014-09-05",98.510002,99.739998,98.419998,99.629997,1480300,87.900398
"2014-09-08",99.800003,99.900002,99.019997,99.360001,957900,87.662216
"2014-09-09",99.110001,99.370003,98.129997,98.559998,1464000,86.95639
"2014-09-10",98.010002,98.550003,97.379997,97.470001,1757000,85.99472
"2014-09-11",97.480003,97.970001,96.93,97.830002,2048800,86.312325
"2014-09-12",97.720001,97.75,95.419998,96.010002,2059400,84.706612
"2014-09-15",95.839996,96.080002,94.690002,95.139999,2954700,83.939018
"2014-09-16",95.139999,95.849998,94.870003,95.470001,2118800,84.230164
"2014-09-17",95.769997,96.209999,95.360001,95.629997,1917400,84.371353
"2014-09-18",95.889999,96.650002,95.610001,95.879997,1691600,84.591919
"2014-09-19",96.18,96.419998,94.860001,95.160004,2661800,84.273094
"2014-09-22",95.110001,95.129997,93.849998,94.309998,1740500,83.520332
"2014-09-23",94.330002,94.919998,93.910004,93.93,1240600,83.183807
"2014-09-24",94,94.959999,93.650002,94.190002,1313500,83.41407
"2014-09-25",93.830002,94.160004,93.019997,93.120003,1789400,82.466469
"2014-09-26",93.040001,94.18,93.010002,93.449997,2737300,82.758736
"2014-09-29",92.889999,93.900002,92.779999,93.550003,2140400,82.847275
"2014-09-30",93.809998,94.160004,93.260002,93.629997,2919900,82.918121
"2014-10-01",93.860001,94.080002,93.089996,93.449997,1928700,82.758736
"2014-10-02",93.489998,94.059998,93.089996,93.489998,1672000,82.794144
"2014-10-03",93.660004,94.279999,93.480003,93.879997,2997700,83.139549
"2014-10-06",94.260002,94.489998,93.599998,93.879997,1475900,83.139549
"2014-10-07",93.57,94.199997,93.300003,93.360001,1514800,82.679016
"2014-10-08",93.5,95.400002,93.269997,95.330002,1653400,84.42366
"2014-10-09",95.269997,96.190002,94.43,94.75,2318900,83.909981
"2014-10-10",94.900002,96.349998,94.620003,94.709999,2575000,83.874596
"2014-10-13",94.57,94.82,92.940002,93.040001,2227000,82.395622
"2014-10-14",93.599998,94.790001,92.959999,93.349998,2548400,82.670174
"2014-10-15",92.940002,93.660004,90.199997,91.980003,3452300,81.456909
"2014-10-16",90.75,92.760002,90.650002,92.459999,2197500,81.881973
"2014-10-17",93.160004,93.830002,92.5,93.169998,2090100,82.510773
"2014-10-20",93.209999,94.129997,92.839996,94.089996,1412800,83.325508
"2014-10-21",94.419998,95.629997,94.010002,95.599998,1397700,84.66275
"2014-10-22",95.669998,96.220001,94.870003,94.940002,1225400,84.078255
"2014-10-23",95.510002,96.25,95.239998,95.870003,1500700,84.901863
"2014-10-24",95.730003,96.269997,95.379997,96.169998,1442100,85.167549
"2014-10-27",95.769997,96.269997,94.949997,96.150002,1664500,85.149834
"2014-10-28",95.209999,96.470001,95.209999,96.400002,1599800,85.371246
"2014-10-29",96.339996,96.489998,94.849998,95.050003,2970200,84.17569
"2014-10-30",96.620003,99.330002,95.629997,98.900002,3037300,87.58522
"2014-10-31",99.550003,100.360001,97.43,97.5,3955800,86.345383
"2014-11-03",95.830002,97.139999,95.830002,96.860001,2748900,85.778595
"2014-11-04",96.959999,97.290001,95.720001,96.879997,3145200,85.796326
"2014-11-05",97.260002,97.660004,96.470001,97.650002,2023200,86.478226
"2014-11-06",99.699997,101.459999,98.480003,99.550003,4215000,88.160843
"2014-11-07",99.82,100.129997,98.709999,99.470001,2515000,88.089989
"2014-11-10",98.809998,99.480003,98.610001,99.300003,2005800,87.939468
"2014-11-11",99.769997,99.769997,98.730003,99.5,1470500,88.11657
"2014-11-12",99.459999,99.800003,98.910004,99.739998,1763000,88.329109
"2014-11-13",99.650002,100.449997,99.650002,99.949997,1373100,88.515099
"2014-11-14",99.809998,100.059998,99.300003,99.529999,1240400,88.143135
"2014-11-17",99.400002,100.099998,99.400002,99.540001,1594900,88.151985
"2014-11-18",99.690002,100.82,99.510002,100.650002,1614100,89.135002
"2014-11-19",100.919998,100.980003,99.959999,100.809998,1401000,89.276695
"2014-11-20",100.620003,101.040001,100.300003,100.709999,1406100,89.188141
"2014-11-21",101.669998,102.120003,101.080002,102.099998,3030200,90.419106
"2014-11-24",102.190002,102.760002,101.980003,102.470001,2046600,90.74678
"2014-11-25",102.449997,104.459999,102.32,104.169998,2601100,92.252296
"2014-11-26",104.470001,105.199997,104,104.699997,1433900,92.721672
"2014-11-28",105.110001,106.309998,104.879997,105.010002,922600,92.996208
"2014-12-01",103.75,105.089996,103.300003,103.489998,2463800,91.650055
"2014-12-02",102.309998,102.309998,100.410004,101.970001,3843000,90.303993
"2014-12-03",102.5,102.589996,101.68,101.68,1809300,90.047157
"2014-12-04",101.559998,101.970001,101.260002,101.610001,1633600,89.985184
"2014-12-05",101.489998,101.870003,100.269997,100.540001,2124500,89.037598
"2014-12-08",100.410004,101.639999,100.339996,100.769997,2175500,89.24128
"2014-12-09",100.019997,100.860001,99.730003,100.779999,1665700,89.250122
"2014-12-10",100.220001,101.099998,99.970001,100.169998,1824000,88.709915
"2014-12-11",100.379997,100.669998,99.800003,99.949997,2068100,88.515099
"2014-12-12",99.449997,100.279999,98.540001,98.580002,1486100,87.63501
"2014-12-15",98.940002,99.160004,97.18,97.449997,1834300,86.630463
"2014-12-16",96.900002,97.32,95.660004,95.779999,2375900,85.145874
"2014-12-17",96.040001,97.18,95.580002,97.139999,2143700,86.354874
"2014-12-18",97.919998,98.610001,97.440002,98.580002,2276800,87.63501
"2014-12-19",99.349998,99.690002,98.349998,99.529999,3225400,88.47953
"2014-12-22",99.25,100.760002,99.169998,100.68,1582300,89.501846
"2014-12-23",100.860001,101.470001,100.449997,100.650002,2073000,89.475166
"2014-12-24",100.800003,101.300003,100.529999,100.75,762900,89.564079
"2014-12-26",100.75,101.050003,100.559998,100.639999,975400,89.466301
"2014-12-29",100.639999,101.300003,100.389999,100.629997,1140400,89.457397
"2014-12-30",100.400002,100.870003,100.07,100.339996,1484700,89.1996
"2014-12-31",100.559998,101,98.75,98.849998,1367800,87.875038
"2015-01-02",99.160004,99.910004,98.900002,99.669998,1462700,88.603989
"2015-01-05",99.68,99.68,97.949997,98.230003,2124700,87.323853
"2015-01-06",98.300003,98.919998,97.93,97.970001,2329500,87.092728
"2015-01-07",98.559998,99.339996,98.050003,99,1854900,88.008392
"2015-01-08",99.57,100.199997,99.330002,99.919998,2214800,88.826225
"2015-01-09",100.040001,100.260002,98.980003,99.410004,1323700,88.372841
"2015-01-12",99.650002,99.830002,98.949997,98.980003,1489000,87.990608
"2015-01-13",99.550003,99.720001,97.260002,97.879997,2068800,87.012726
"2015-01-14",97.379997,97.940002,97.010002,97.260002,2365500,86.461586
"2015-01-15",97.639999,98.370003,96.199997,96.279999,3059400,85.590378
"2015-01-16",96.25,97.550003,95.870003,97.419998,2435100,86.603798
"2015-01-20",98,98,96.139999,97.129997,2011300,86.34597
"2015-01-21",96.809998,97.610001,96.550003,96.75,1907700,86.008186
"2015-01-22",97.269997,98.93,97,98.830002,4187100,87.857262
"2015-01-23",99.139999,100.360001,98.839996,99.599998,2589800,88.541763
"2015-01-26",100.220001,101.879997,99.43,101.760002,3049500,90.461922
"2015-01-27",100.830002,101.360001,100.059998,100.389999,2019300,89.244072
"2015-01-28",100.699997,101.480003,98.82,98.879997,2129800,87.90168
"2015-01-29",98.730003,99.089996,97.639999,98.419998,1957700,87.492767
"2015-01-30",97.650002,98.410004,96.860001,96.949997,1990700,86.185959
"2015-02-02",96.949997,98.059998,95.669998,97.849998,1918300,86.986069
"2015-02-03",97.739998,99.160004,97.620003,99.089996,1669300,88.088371
"2015-02-04",98.879997,99.32,97.660004,97.849998,1697200,86.986069
"2015-02-05",98.290001,100.260002,98.169998,99.589996,1900600,88.53286
"2015-02-06",98.870003,98.940002,95.290001,95.730003,5384300,85.101433
"2015-02-09",95.650002,97.629997,95.589996,96.699997,2811500,85.963753
"2015-02-10",97.169998,97.449997,95.129997,96.370003,2965400,85.67038
"2015-02-11",96.589996,96.690002,94.769997,95.959999,2444900,85.305878
"2015-02-12",96.279999,96.75,95.730003,95.970001,2101100,85.314781
"2015-02-13",95.949997,96.830002,95.5,96.400002,1748900,85.697044
"2015-02-17",96.459999,97.25,96.080002,96.220001,3051300,85.537018
"2015-02-18",96.120003,96.720001,95.480003,96.199997,2430000,85.519234
"2015-02-19",96.190002,96.190002,95.190002,95.260002,1731700,84.683609
"2015-02-20",95.300003,96.599998,95.239998,96.529999,3039000,85.812607
"2015-02-23",96.529999,97.540001,96.279999,97.330002,2621200,86.523773
"2015-02-24",95.419998,96.650002,94.050003,94.650002,6782100,84.141335
"2015-02-25",94.389999,98.849998,94.379997,97.849998,6038300,86.986069
"2015-02-26",97.559998,100.800003,97.419998,98.879997,18726300,87.90168
"2015-02-27",99.400002,99.699997,98.699997,99.139999,4150600,88.132835
"2015-03-02",99.139999,99.889999,98.760002,99.400002,2911100,88.363968
"2015-03-03",99.309998,99.470001,98.150002,98.279999,3117900,87.368317
"2015-03-04",98.339996,98.93,97.690002,98.559998,3103100,87.617218
"2015-03-05",98.419998,99.57,98.370003,99.239998,2153100,88.221733
"2015-03-06",98.18,98.18,96.199997,96.610001,3799300,85.883736
"2015-03-09",97,97.449997,96.370003,96.580002,2366300,85.857048
"2015-03-10",95.940002,96.230003,94.510002,94.57,2641500,84.070221
"2015-03-11",94.510002,95.07,94.239998,94.629997,2146700,84.12355
"2015-03-12",95.5,96.290001,95,96.269997,2231900,85.581467
"2015-03-13",96.220001,96.290001,93.889999,94.239998,2510900,83.776863
"2015-03-16",94.730003,95,94.040001,94.610001,2881500,84.105774
"2015-03-17",94.449997,94.879997,93.849998,94.120003,2764400,83.670166
"2015-03-18",94.099998,95.980003,93.209999,95.510002,3493200,84.905876
"2015-03-19",95.5,95.620003,94.57,94.589996,2758100,84.088013
"2015-03-20",94.699997,97.769997,94.389999,97.690002,3581200,86.843819
"2015-03-23",97.720001,98.309998,97.349998,97.639999,1888400,86.799377
"2015-03-24",97.769997,98.010002,97.150002,97.160004,2271900,86.372658
"2015-03-25",97.129997,97.379997,95.470001,95.470001,1827400,84.8703
"2015-03-26",94.620003,95.889999,94.610001,95.199997,1475300,84.630272
"2015-03-27",95.800003,96.370003,95.580002,96.040001,2380100,85.377014
"2015-03-30",96.57,96.739998,95.720001,96.160004,2564900,85.483696
"2015-03-31",95.809998,96.620003,94.150002,94.150002,4335500,83.696861
"2015-04-01",96.260002,97.239998,95.610001,96.459999,3388900,85.750389
"2015-04-02",96.559998,97.290001,96.400002,96.779999,1526900,86.034851
"2015-04-06",96.690002,98.160004,96.5,98.040001,2603800,87.154968
"2015-04-07",98.040001,98.639999,96.860001,96.870003,2338400,86.114876
"2015-04-08",96.669998,97.57,96.209999,96.529999,1344300,86.186272
"2015-04-09",96.279999,96.610001,95.220001,95.339996,1736300,85.123779
"2015-04-10",95.550003,95.949997,95.010002,95.07,1468900,84.882744
"2015-04-13",95,95.790001,94.779999,94.779999,1645600,84.623817
"2015-04-14",94.800003,95.139999,93.889999,94.5,2372800,84.373825
"2015-04-15",96,96.57,95.089996,95.169998,2404200,84.972015
"2015-04-16",94.57,96.940002,94.449997,96.760002,2774600,86.39164
"2015-04-17",96.239998,96.550003,95.32,96.099998,2320900,85.802376
"2015-04-20",96.139999,96.5,95.510002,95.839996,2222600,85.570213
"2015-04-21",95.839996,96.199997,94.830002,94.980003,2150300,84.802391
"2015-04-22",94.980003,96.040001,94.860001,95.919998,1836500,85.641663
"2015-04-23",95.790001,96.440002,95.269997,96.040001,1335600,85.748802
"2015-04-24",95.93,96.440002,95.279999,95.32,2210700,85.105949
"2015-04-27",95.68,96.029999,95.019997,95.190002,1884700,84.989868
"2015-04-28",94.940002,95.779999,94.870003,95.760002,1651600,85.498795
"2015-04-29",95.120003,95.620003,93.5,93.510002,3132900,83.489899
"2015-04-30",96.379997,96.830002,94.089996,94.529999,4172000,84.400574
"2015-05-01",94.650002,94.849998,93.110001,93.480003,3110500,83.463127
"2015-05-04",93.449997,94.75,93.279999,94.639999,2479400,84.498795
"2015-05-05",94.650002,94.980003,92.860001,93,3092800,83.034538
"2015-05-06",93.059998,93.93,92.239998,92.860001,3275800,82.909554
"2015-05-07",92.919998,94.029999,92.650002,93.629997,1913700,83.597031
"2015-05-08",94.75,95.169998,94.080002,94.949997,2055800,84.775604
"2015-05-11",94.400002,94.849998,93.129997,93.650002,2369100,83.614899
"2015-05-12",93.059998,93.860001,92.099998,93.599998,2170800,83.570236
"2015-05-13",93.910004,94.370003,92.510002,92.940002,3154800,82.98098
"2015-05-14",93.360001,94.849998,93.169998,94.809998,2016800,84.650597
"2015-05-15",94.519997,95.550003,94.089996,95.510002,2565300,85.275581
"2015-05-18",95.089996,95.739998,94.82,95.199997,1568000,84.998802
"2015-05-19",94.910004,95.769997,94.690002,95.449997,1696800,85.222015
"2015-05-20",95.330002,95.330002,94.120003,94.32,2370300,84.213089
"2015-05-21",94.139999,94.470001,93.610001,93.900002,2322400,83.838112
"2015-05-22",93.760002,94.860001,93.339996,94.349998,2274000,84.239891
"2015-05-26",94.059998,94.690002,93.629997,94.610001,2670100,84.472031
"2015-05-27",94.559998,95.349998,94.010002,95.160004,2485400,84.963089
"2015-05-28",94.82,94.980003,94.010002,94.599998,2803400,84.463089
"2015-05-29",94.699997,94.699997,92.580002,92.790001,5166900,82.847031
"2015-06-01",92.699997,94.400002,92.589996,94.230003,2590900,84.132736
"2015-06-02",94.010002,94.660004,93.540001,94.150002,2294300,84.06131
"2015-06-03",93.860001,94.010002,92.639999,92.68,3080500,82.74884
"2015-06-04",92.980003,95.690002,92.830002,94.669998,4211000,84.525589
"2015-06-05",94.260002,94.309998,92.5,92.519997,4130600,82.60598
"2015-06-08",92.629997,93.379997,92.449997,92.830002,2936300,82.882759
"2015-06-09",92.860001,93.029999,91.989998,92.07,2406500,82.204193
"2015-06-10",92.18,93.400002,92,92.699997,1377700,82.766678
"2015-06-11",93.059998,93.839996,92.669998,93.419998,1744400,83.409538
"2015-06-12",93.120003,93.57,92.709999,93.199997,1422700,83.213112
"2015-06-15",92.25,92.769997,91.989998,92.260002,1616900,82.764587
"2015-06-16",92.279999,93.339996,92.160004,93.260002,1676400,83.661652
"2015-06-17",93.279999,94.489998,92.870003,94.120003,2347700,84.433136
"2015-06-18",94.379997,96.290001,94.010002,96.18,3393700,86.281136
"2015-06-19",96.260002,97.059998,95.970001,95.970001,3612200,86.092751
"2015-06-22",96.260002,96.650002,95.699997,95.790001,1574200,85.931259
"2015-06-23",95.07,96.349998,94.989998,96.25,1848100,86.343918
"2015-06-24",96.25,96.389999,95.080002,95.080002,1692600,85.29435
"2015-06-25",95.370003,96.970001,94.650002,94.739998,1299300,84.989326
"2015-06-26",94.849998,94.870003,93.669998,94.239998,2707900,84.540787
"2015-06-29",94.139999,94.75,92.870003,92.940002,1569000,83.37458
"2015-06-30",93.650002,93.830002,92.970001,93.290001,2034200,83.688568
"2015-07-01",93.879997,94.080002,93.18,94.010002,1805600,84.334457
"2015-07-02",94.650002,95.099998,94.040001,94.910004,1856500,85.141846
"2015-07-06",94.5,95.150002,94.5,94.980003,2076800,85.204643
"2015-07-07",95.540001,95.870003,94.5,95.629997,1601200,85.787735
"2015-07-08",95.18,95.599998,94.32,94.480003,1167200,84.756073
"2015-07-09",95.309998,95.730003,94.099998,94.389999,1350300,84.675354
"2015-07-10",94.830002,95.959999,94.419998,95.419998,1973000,85.59935
"2015-07-13",96.040001,96.550003,95.309998,95.699997,1684400,85.850533
"2015-07-14",95.809998,96.269997,95.43,95.480003,1469000,85.653168
"2015-07-15",95.739998,96.080002,95.260002,95.949997,1683800,86.074799
"2015-07-16",96.5,98.019997,96.370003,97.82,2632500,87.752342
"2015-07-17",97.739998,97.82,96.440002,96.949997,1588500,86.971855
"2015-07-20",96.68,97.160004,96.099998,97.059998,2229000,87.070557
"2015-07-21",96.82,97.760002,96.580002,96.949997,1652300,86.971855
"2015-07-22",96.809998,97.220001,96.290001,96.540001,1393100,86.604088
"2015-07-23",96.480003,98.099998,96.480003,98,3172800,87.913803
"2015-07-24",98.199997,98.309998,96.639999,96.790001,2360200,86.828354
"2015-07-27",96.760002,97.43,96.230003,96.480003,2057100,86.550262
"2015-07-28",96.589996,97,95.940002,96.68,2563500,86.729675
"2015-07-29",95.660004,97.470001,93.769997,96.32,3657700,86.406715
"2015-07-30",96.040001,96.040001,94.75,94.949997,1746400,85.177727
"2015-07-31",95.029999,95.919998,94.849998,95.110001,2710900,85.321236
"2015-08-03",95.25,95.529999,94.849998,95.360001,2229500,85.545525
"2015-08-04",95.150002,96.599998,94.760002,96.120003,2261600,86.227303
"2015-08-05",96.480003,96.989998,96.099998,96.639999,1888500,86.693787
"2015-08-06",97.360001,98.589996,97.360001,98.360001,3543100,88.236763
"2015-08-07",98.589996,99.709999,98.470001,99.650002,2977900,89.394005
"2015-08-10",99.739998,100.57,99.370003,100.489998,2724200,90.147537
"2015-08-11",100.18,101.169998,99.010002,101,2468500,90.605057
"2015-08-12",100.360001,100.769997,99.150002,99.970001,2788300,89.681053
"2015-08-13",99.970001,101.080002,99.269997,100.25,2157200,89.932243
"2015-08-14",100.32,101.279999,99.75,101.080002,1574200,90.676834
"2015-08-17",100.82,101.540001,100.300003,101.449997,1865300,91.008736
"2015-08-18",101.269997,101.540001,100.339996,100.489998,1827300,90.147537
"2015-08-19",100.199997,101.029999,99.68,100.400002,1994300,90.066818
"2015-08-20",100.139999,100.260002,98.720001,98.849998,2195100,88.676331
"2015-08-21",98.559998,99.150002,96.620003,96.699997,3397500,86.747604
"2015-08-24",91.739998,93.809998,89.669998,91.940002,7386400,82.477516
"2015-08-25",93.279999,93.709999,89.389999,89.510002,4352500,80.297607
"2015-08-26",91.190002,91.760002,89.800003,91.529999,4163600,82.109718
"2015-08-27",92.389999,94.57,91.809998,93.870003,2877500,84.208878
"2015-08-28",93.879997,94.470001,92.970001,93.449997,2286800,83.8321
"2015-08-31",93.279999,93.540001,92.120003,92.190002,2198600,82.701782
"2015-09-01",90.370003,91.080002,89.660004,90.029999,3258800,80.764076
"2015-09-02",91.089996,91.449997,89.980003,91.169998,2047500,81.786766
"2015-09-03",91.389999,92,90.790001,91.019997,1979400,81.652184
"2015-09-04",89.959999,90.400002,88.589996,89.019997,3065800,79.858055
"2015-09-08",90.32,90.769997,89.440002,90.050003,2199100,80.782036
"2015-09-09",91.089996,91.360001,88.519997,88.699997,2050600,79.570992
"2015-09-10",88.57,88.93,87.949997,88.32,3131000,79.23008
"2015-09-11",88.529999,89.290001,88.089996,89.260002,2080000,80.073326
"2015-09-14",89.290001,89.440002,88.519997,88.830002,1681800,79.687614
"2015-09-15",89.040001,89.809998,88.540001,89.550003,2037100,80.333481
"2015-09-16",89.25,90.809998,89.25,90.599998,1788200,81.275414
"2015-09-17",90.650002,93.019997,90.279999,91.519997,2441900,82.100746
"2015-09-18",90.160004,91.400002,90.160004,90.489998,2946000,81.17675
"2015-09-21",90.589996,90.779999,90.040001,90.389999,1360600,81.50135
"2015-09-22",89.730003,89.910004,88.639999,89.050003,1470000,80.293106
"2015-09-23",88.849998,89.199997,88.220001,88.709999,1224500,79.986542
"2015-09-24",88.279999,88.480003,87.370003,88.029999,2001500,79.373413
"2015-09-25",88.470001,89.610001,88.230003,88.839996,1843200,80.10376
"2015-09-28",88.519997,88.68,87.110001,87.209999,2178900,78.634048
"2015-09-29",87.349998,87.75,86.830002,87.010002,2015900,78.453735
"2015-09-30",87.959999,88.040001,87.080002,87.980003,2234900,79.328339
"2015-10-01",87.949997,88.989998,87.470001,88.379997,1704300,79.689011
"2015-10-02",87.419998,89.800003,87.230003,89.739998,2474000,80.915253
"2015-10-05",90.129997,93.610001,90.129997,93.459999,3042400,84.269463
"2015-10-06",93.400002,93.699997,92.779999,93.370003,2794600,84.188316
"2015-10-07",93.75,94.239998,93.279999,94.239998,2502000,84.972748
"2015-10-08",93.870003,95.760002,93.849998,95.57,2268700,86.171951
"2015-10-09",95.339996,95.690002,94.830002,94.940002,2183700,85.603905
"2015-10-12",94.900002,95.209999,94.550003,94.800003,1157500,85.477699
"2015-10-13",94.150002,94.739998,93.489998,93.699997,1742400,84.48584
"2015-10-14",93.900002,93.989998,92.699997,93.059998,1964400,83.908791
"2015-10-15",93.510002,94.699997,93.419998,94.650002,1612600,85.342422
"2015-10-16",95.129997,96.260002,94.900002,96.129997,2337100,86.676888
"2015-10-19",95.68,96.800003,95.68,96.790001,2177000,87.272003
"2015-10-20",96.760002,97.139999,96.150002,96.910004,1808800,87.380188
"2015-10-21",97,97.169998,95.919998,96.059998,1474800,86.613762
"2015-10-22",96.32,99.639999,96.32,99.470001,2415900,89.688454
"2015-10-23",99.580002,99.940002,98.519997,99.169998,1546000,89.417946
"2015-10-26",99.169998,99.669998,98.669998,99.529999,1044800,89.742546
"2015-10-27",99.139999,99.419998,98.550003,99.269997,1107800,89.50811
"2015-10-28",99.559998,100.940002,99.269997,100.870003,2922500,90.950768
"2015-10-29",99.860001,102.139999,98.610001,101.959999,2736000,91.933594
"2015-10-30",102.110001,102.620003,101.419998,102.230003,3364300,92.177055
"2015-11-02",102.809998,104.120003,102.290001,104.059998,2757700,93.82708
"2015-11-03",103.889999,103.980003,103.050003,103.279999,2064600,93.123779
"2015-11-04",103.290001,103.800003,101.940002,102.230003,1732000,92.177055
"2015-11-05",101.730003,101.959999,99.050003,100.870003,3137200,90.950768
"2015-11-06",100.25,100.25,96.989998,98.029999,3114800,88.39006
"2015-11-09",97.830002,97.940002,96.389999,97.110001,1839100,87.560524
"2015-11-10",97.129997,97.629997,96.860001,97.129997,1753700,87.578545
"2015-11-11",97.419998,97.989998,96.889999,97.620003,1110300,88.020378
"2015-11-12",97.309998,98.269997,96.949997,97.349998,1683000,87.776939
"2015-11-13",97.599998,98.080002,96.199997,96.379997,1623700,86.90229
"2015-11-16",96.470001,98.050003,96,98.050003,1336600,88.408096
"2015-11-17",98.230003,98.970001,97.730003,98.349998,1381000,88.678574
"2015-11-18",98.620003,99.82,98.32,99.660004,1668000,89.859756
"2015-11-19",99.870003,100.260002,99.220001,99.629997,1537100,89.832703
"2015-11-20",100.199997,100.870003,99.529999,100.489998,1325700,90.608131
"2015-11-23",100.489998,100.669998,99.449997,99.940002,997400,90.112221
"2015-11-24",99.279999,99.449997,98.32,99.260002,1336900,89.499115
"2015-11-25",99.150002,99.599998,98.900002,99.089996,965900,89.345795
"2015-11-27",99.089996,100.040001,99.089996,99.68,487000,89.877785
"2015-11-30",99.949997,100.209999,99.230003,99.379997,1795400,89.607307
"2015-12-01",99.5,101.190002,99.5,101.169998,1994100,91.221275
"2015-12-02",100.959999,101.239998,99.239998,99.459999,1649900,89.67942
"2015-12-03",99.43,99.68,97.440002,97.889999,2469600,88.263802
"2015-12-04",98.07,99.010002,97.169998,97.550003,3380500,87.957253
"2015-12-07",97.059998,97.980003,97.050003,97.690002,2485600,88.083473
"2015-12-08",97.339996,97.610001,96.279999,96.879997,2655000,87.353134
"2015-12-09",96.290001,97.440002,94.860001,95.540001,2558800,86.144905
"2015-12-10",95.540001,96.040001,94.970001,95.07,1742600,85.721123
"2015-12-11",94.040001,94.599998,93.25,93.68,3007700,84.467804
"2015-12-14",93.379997,94.410004,92.879997,94.040001,2220200,85.238258
"2015-12-15",94.870003,96.150002,94.779999,95.610001,1774600,86.661301
"2015-12-16",96.010002,97.769997,95.639999,97.5,1892100,88.37442
"2015-12-17",97.830002,97.879997,96.080002,96.089996,1775700,87.096382
"2015-12-18",95.610001,95.900002,94.589996,94.599998,3258400,85.745842
"2015-12-21",95.419998,95.739998,94.790001,95.559998,1291400,86.61599
"2015-12-22",96.150002,97,95.860001,96.419998,1755500,87.395493
"2015-12-23",96.68,98.540001,96.68,98.5,1844600,89.28083
"2015-12-24",98.629997,98.699997,97.919998,98.139999,668400,88.954521
"2015-12-28",97.739998,98.519997,97.5,98.370003,1028300,89.163017
"2015-12-29",98.949997,99.589996,98.919998,99.410004,1198200,90.105644
"2015-12-30",99.330002,99.529999,98.019997,98.099998,1039600,88.918259
"2015-12-31",97.959999,97.989998,96.879997,96.949997,1523300,87.875893
"2016-01-04",96.290001,96.779999,95.089996,96.699997,2819800,87.649292
"2016-01-05",96.940002,98.75,96.800003,98.610001,2518400,89.380524
"2016-01-06",98.07,98.639999,97.519997,98.260002,2132400,89.063278
"2016-01-07",96.900002,97.330002,95.370003,95.809998,3203600,86.842606
"2016-01-08",95.989998,96.489998,93.900002,94.230003,1959800,85.410469
"2016-01-11",94.730003,95,93.839996,94.480003,1545400,85.637077
"2016-01-12",95.110001,95.18,93.779999,94.480003,1859900,85.637077
"2016-01-13",94.849998,95.07,92.099998,92.150002,1989500,83.525162
"2016-01-14",92.739998,93.050003,91.699997,92.209999,2524500,83.579536
"2016-01-15",90.510002,91.629997,87.849998,88.389999,5386300,80.117058
"2016-01-19",89.760002,93.529999,89.599998,90.910004,4084300,82.401207
"2016-01-20",90.010002,90.18,86.209999,89,4293000,80.669983
"2016-01-21",88.870003,91.160004,88.209999,90.019997,2994700,81.594498
"2016-01-22",90.910004,93.589996,90.330002,93.25,3258300,84.522194
"2016-01-25",93.279999,93.389999,90.93,91.120003,2895300,82.59156
"2016-01-26",92,93.690002,91.900002,92.470001,2795000,83.815208
"2016-01-27",92.059998,93.449997,91.419998,92.510002,2024200,83.851479
"2016-01-28",92.629997,93.449997,92.339996,92.510002,1950100,83.851479
"2016-01-29",93.639999,94.5,92.870003,94.339996,2744400,85.510162
"2016-02-01",93.599998,93.900002,92.830002,93.099998,2621900,84.386253
"2016-02-02",92.480003,92.839996,91.150002,91.349998,1908400,82.800034
"2016-02-03",91.760002,91.760002,88.400002,90.489998,4310400,82.020515
"2016-02-04",90.32,91.839996,90.010002,91.089996,2385400,82.564362
"2016-02-05",90.699997,90.949997,88.559998,88.839996,2046000,80.52494
"2016-02-08",88.410004,88.459999,84.550003,85.410004,3025300,77.416
"2016-02-09",84.559998,85.889999,83.910004,85.57,2638100,77.561012
"2016-02-10",85.849998,87.129997,85.360001,85.839996,1595200,77.805725
"2016-02-11",84.650002,84.650002,83.07,83.660004,2891000,75.829781
"2016-02-12",85.089996,85.82,83.75,85.669998,2188000,77.651649
"2016-02-16",87.089996,87.459999,85.980003,86.449997,1880200,78.35865
"2016-02-17",86.93,87.339996,86.110001,86.190002,2491800,78.122993
