"dates","PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted"
"2014-08-06",88.43,90.760002,88.43,90.510002,6589900,74.284821
"2014-08-07",90.790001,90.849998,89.540001,89.900002,4625600,73.784157
"2014-08-08",89.900002,90.349998,89.510002,90.290001,4739900,74.104233
"2014-08-11",91.099998,91.860001,90.699997,91.790001,5231100,75.335342
"2014-08-12",91.459999,91.889999,91.019997,91.209999,2776000,74.859314
"2014-08-13",91.559998,91.870003,91.080002,91.739998,3690300,75.294312
"2014-08-14",91.82,92.080002,91.459999,91.790001,3624900,75.335342
"2014-08-15",92.099998,92.75,91.290001,91.849998,3844600,75.384567
"2014-08-18",92.199997,92.519997,92,92.150002,2974700,75.630798
"2014-08-19",92.220001,92.360001,91.779999,91.860001,3086300,75.392776
"2014-08-20",91.82,92.440002,91.519997,92.230003,5709300,75.696465
"2014-08-21",92.57,93.190002,92.010002,92.050003,4060300,75.548691
"2014-08-22",92.269997,92.589996,91.599998,91.599998,3865500,75.17939
"2014-08-25",92.580002,93.449997,92.580002,93.190002,5031800,76.484367
"2014-08-26",93.209999,93.510002,92.559998,92.599998,3143400,76.000122
"2014-08-27",92.720001,92.720001,92.059998,92.230003,2955100,75.696465
"2014-08-28",92.089996,92.699997,91.809998,92.580002,3234300,75.983727
"2014-08-29",92.730003,92.910004,92.010002,92.489998,3657700,75.909843
"2014-09-02",92.620003,93.139999,92.379997,92.480003,5130300,75.901657
"2014-09-03",92.400002,92.760002,91.809998,92.75,4929600,76.666237
"2014-09-04",92.949997,93.150002,91.769997,91.849998,4466800,75.92231
"2014-09-05",91.849998,91.849998,91.389999,91.75,3148000,75.839638
"2014-09-08",91.480003,92.25,91.389999,91.860001,3534300,75.930573
"2014-09-09",91.5,91.790001,91.300003,91.419998,3259200,75.566879
"2014-09-10",91.669998,91.919998,91.529999,91.790001,3720500,75.872726
"2014-09-11",91.690002,91.949997,91.480003,91.650002,3670600,75.756989
"2014-09-12",91.599998,91.800003,90.580002,90.870003,3587700,75.112251
"2014-09-15",91.07,91.309998,90.779999,91.199997,3770700,75.385033
"2014-09-16",91.139999,93.089996,90.949997,92.57,5155400,76.517441
"2014-09-17",92.669998,93.309998,92.050003,92.849998,4997200,76.748894
"2014-09-18",92.970001,93.5,92.699997,93.370003,4753300,77.178734
"2014-09-19",93.860001,94.209999,93.419998,93.790001,6259500,77.525902
"2014-09-22",93.419998,93.779999,93.290001,93.580002,3790600,77.352318
"2014-09-23",93.550003,93.580002,92.839996,92.93,3386300,76.815025
"2014-09-24",93.110001,94.040001,93.080002,93.5,4227300,77.286171
"2014-09-25",93.400002,93.43,92.480003,92.669998,4372400,76.600113
"2014-09-26",92.5,93.330002,92.440002,93.129997,3536300,76.980347
"2014-09-29",92.510002,93.389999,92.510002,93.150002,2973500,76.99688
"2014-09-30",92.949997,93.43,92.919998,93.089996,4219300,76.947281
"2014-10-01",92.669998,93.220001,92.419998,92.650002,4842800,76.583595
"2014-10-02",92.809998,92.919998,92.330002,92.580002,3513800,76.525719
"2014-10-03",93.010002,93.529999,92.650002,93.5,4084400,77.286171
"2014-10-06",93.5,93.650002,92.790001,93.370003,3733100,77.178734
"2014-10-07",93.290001,93.540001,92.900002,93.099998,6799900,76.955551
"2014-10-08",92.949997,93.940002,92.760002,93.940002,5715200,77.649879
"2014-10-09",95.349998,96.220001,93.559998,93.57,9094000,77.344063
"2014-10-10",93.660004,95.900002,93.660004,94.650002,8350900,78.236763
"2014-10-13",94.709999,95.449997,93.830002,93.940002,5194500,77.649879
"2014-10-14",94.459999,94.519997,92.589996,93.010002,5869000,76.881157
"2014-10-15",91.839996,92.559998,90.760002,91.769997,8580700,75.856171
"2014-10-16",90.269997,91.029999,89.82,90.790001,7226400,75.046104
"2014-10-17",91.089996,92,90.550003,91.510002,6260100,75.641273
"2014-10-20",91.660004,93.720001,91.589996,93.550003,6883100,77.327515
"2014-10-21",93.260002,93.959999,92.169998,93.730003,6982200,77.476295
"2014-10-22",93.849998,95.019997,93.639999,94.459999,5148200,78.079697
"2014-10-23",94.940002,95.32,93.5,93.760002,5805000,77.501114
"2014-10-24",93.760002,94.790001,93.550003,94.599998,4005800,78.195419
"2014-10-27",94.480003,95.239998,94.309998,94.620003,3135500,78.211945
"2014-10-28",94.690002,95.260002,94.300003,95.260002,3368300,78.740982
"2014-10-29",95.5,95.5,94.07,94.690002,3274300,78.269836
"2014-10-30",94.449997,96.099998,94.150002,95.650002,3567200,79.063354
"2014-10-31",96.410004,96.739998,95.580002,96.169998,5259300,79.493179
"2014-11-03",95.940002,96.43,95.610001,95.830002,4330400,79.212135
"2014-11-04",96.139999,96.839996,95.989998,96.730003,3944500,79.95607
"2014-11-05",97.519997,97.860001,96.370003,96.889999,3804100,80.088318
"2014-11-06",96.959999,97.199997,96.510002,96.809998,4198500,80.022194
"2014-11-07",96.809998,96.809998,95.5,96.800003,5273400,80.013924
"2014-11-10",96.400002,96.989998,96.160004,96.970001,3345500,80.154427
"2014-11-11",96.959999,97.379997,96.639999,96.699997,3263600,79.931252
"2014-11-12",96.699997,97.389999,96.220001,97.160004,3247500,80.311501
"2014-11-13",96.529999,98.959999,96.529999,98.540001,6257900,81.452202
"2014-11-14",98.489998,98.550003,97.360001,97.720001,4335400,80.774391
"2014-11-17",96.849998,98.550003,96.849998,98.419998,3745200,81.353012
"2014-11-18",98.419998,98.5,97.860001,97.940002,3908600,80.956238
"2014-11-19",97.940002,98.440002,97.75,98.410004,3396800,81.344757
"2014-11-20",98.010002,98.620003,97.870003,98.059998,3727100,81.055435
"2014-11-21",99.029999,99.129997,98.239998,98.889999,5259800,81.741501
"2014-11-24",98.879997,99.25,98.489998,98.68,4540700,81.567917
"2014-11-25",98.510002,99.190002,98.5,98.93,3640900,81.774574
"2014-11-26",99.25,99.639999,99.010002,99.349998,2685600,82.121735
"2014-11-28",99.720001,100.699997,99.519997,100.099998,2504300,82.741669
"2014-12-01",98.559998,100.150002,98.489998,99.669998,3658500,82.386246
"2014-12-02",99.980003,100.57,99.610001,100.389999,3888000,82.9814
"2014-12-03",99.699997,99.699997,98.18,98.32,4943800,81.804077
"2014-12-04",98.040001,98.279999,97.400002,97.75,4582600,81.329834
"2014-12-05",97.620003,97.93,97.199997,97.760002,5308200,81.338158
"2014-12-08",97.870003,98.110001,97.5,97.779999,4233800,81.354797
"2014-12-09",97.220001,97.75,96.209999,97.129997,3459700,80.813965
"2014-12-10",97.230003,97.599998,96.07,96.18,3972300,80.023567
"2014-12-11",96.300003,97,96.010002,96.290001,4784700,80.115082
"2014-12-12",95.660004,96.769997,94.709999,94.739998,3935900,78.825439
"2014-12-15",95.129997,95.720001,93.860001,94.139999,4555200,78.326241
"2014-12-16",93.540001,94.970001,92.529999,92.589996,6962800,77.036613
"2014-12-17",92.790001,94.099998,92.43,93.720001,6189200,77.976799
"2014-12-18",94.709999,95.410004,93.739998,95.360001,8122800,79.341316
"2014-12-19",95.300003,96.199997,95.209999,95.440002,7678700,79.407875
"2014-12-22",95.790001,96.660004,95.470001,96.620003,3623000,80.389664
"2014-12-23",97.239998,97.5,96.860001,97.360001,3065800,81.005333
"2014-12-24",97.5,97.889999,97.050003,97.089996,1604100,80.780708
"2014-12-26",97.120003,97.57,96.970001,97.050003,1492700,80.747414
"2014-12-29",96.620003,97.099998,96.019997,96.730003,2453800,80.481171
"2014-12-30",96.209999,96.779999,95.919998,95.959999,2134400,79.840523
"2014-12-31",95.669998,95.980003,94.540001,94.559998,3727400,78.67569
"2015-01-02",94.93,95.339996,94.050003,94.440002,3545700,78.575867
"2015-01-05",94.449997,95.050003,93.720001,93.730003,6441000,77.985115
"2015-01-06",94.080002,94.620003,92.940002,93.019997,6195000,77.394386
"2015-01-07",95.129997,96.230003,94.43,95.739998,6526300,79.657463
"2015-01-08",96.739998,97.910004,96.68,97.480003,7131600,81.105202
"2015-01-09",97.550003,97.669998,96.589996,96.82,4061500,80.556076
"2015-01-12",96.949997,97.339996,96.190002,96.419998,4192700,80.223244
"2015-01-13",96.669998,97.489998,95.82,96.349998,5371300,80.165016
"2015-01-14",95.459999,96.800003,95.459999,96.669998,5127800,80.431252
"2015-01-15",97.139999,97.32,96.379997,96.669998,4424000,80.431252
"2015-01-16",96.660004,97.43,96.339996,97.290001,4404400,80.947105
"2015-01-20",98.330002,98.330002,96.830002,97.510002,7029500,81.13015
"2015-01-21",97.019997,98.220001,96.599998,97.400002,5031100,81.03862
"2015-01-22",97.480003,99,97.040001,98.900002,7620400,82.286659
"2015-01-23",98.360001,98.989998,98.099998,98.529999,4857700,81.978806
"2015-01-26",98.190002,98.949997,97.669998,98.690002,4298700,82.111938
"2015-01-27",97.650002,98.050003,95.25,96.720001,7365300,80.472847
"2015-01-28",97.209999,97.769997,95.660004,95.720001,6280100,79.640823
"2015-01-29",95.720001,96.480003,94.870003,96.029999,4600300,79.898758
"2015-01-30",95.110001,95.330002,93.559998,93.779999,7741500,78.026711
"2015-02-02",93.860001,95.440002,93.599998,95.330002,6889500,79.31636
"2015-02-03",96.019997,96.559998,95.580002,96.199997,5090400,80.040192
"2015-02-04",96.029999,97.269997,96.029999,96.599998,5064700,80.373009
"2015-02-05",97.230003,97.230003,96.410004,96.610001,4466200,80.381317
"2015-02-06",96.68,97.059998,96.349998,96.709999,4629200,80.464523
"2015-02-09",96.580002,96.910004,95.589996,95.970001,4217100,79.848831
"2015-02-10",96.730003,98.099998,96.379997,97.989998,6797400,81.529495
"2015-02-11",100.050003,100.760002,99.199997,100.400002,9736400,83.534676
"2015-02-12",100.050003,100.5,99.379997,100.269997,9062300,83.426521
"2015-02-13",100.150002,100.150002,98.940002,99.129997,5643000,82.478027
"2015-02-17",98.449997,98.709999,98,98.360001,5877800,81.837349
"2015-02-18",98.239998,99.489998,98.160004,99.330002,3472500,82.644432
"2015-02-19",99.300003,99.599998,98.529999,98.720001,4186300,82.136887
"2015-02-20",98.220001,99.07,97.830002,99.059998,3945500,82.419777
"2015-02-23",99.160004,99.480003,98.739998,99.449997,3075700,82.744247
"2015-02-24",99.449997,99.970001,99.139999,99.580002,3389900,82.852425
"2015-02-25",99.68,99.82,98.910004,99.5,3366100,82.785858
"2015-02-26",99.150002,99.360001,98.980003,99.07,5722000,82.428108
"2015-02-27",99.220001,99.370003,98.970001,98.980003,6461700,82.353203
"2015-03-02",98.980003,99.300003,98.730003,99,3613600,82.36985
"2015-03-03",98.82,98.949997,98.120003,98.400002,4148100,81.870651
"2015-03-04",97.720001,97.849998,97.120003,97.360001,3884200,81.548172
"2015-03-05",97.699997,97.830002,97.209999,97.230003,3537200,81.439308
"2015-03-06",97,97.150002,95.940002,96.169998,6466100,80.551437
"2015-03-09",96,96.5,95.970001,96.040001,4810500,80.442551
"2015-03-10",95.379997,95.599998,94.43,94.43,5390300,79.094017
"2015-03-11",94.459999,94.629997,93.449997,93.629997,4637300,78.423927
"2015-03-12",93.959999,95.760002,93.839996,95.709999,4455000,80.166161
"2015-03-13",94.889999,95.589996,93.940002,94.32,4703800,79.001892
"2015-03-16",94.559998,95.529999,94.480003,95.449997,4687400,79.948364
"2015-03-17",94.940002,95.290001,94.059998,94.129997,4507400,78.842743
"2015-03-18",93.989998,95.050003,92.239998,94.639999,7692100,79.269913
"2015-03-19",94.43,94.580002,93.699997,94.099998,4386400,78.817612
"2015-03-20",94.199997,95.480003,94.099998,95.339996,8810400,79.856224
"2015-03-23",95.470001,96.120003,95.339996,95.849998,4739400,80.283401
"2015-03-24",96.709999,97.160004,95.809998,95.860001,7118600,80.291779
"2015-03-25",96.43,96.440002,95.230003,95.260002,4965600,79.789223
"2015-03-26",95.25,95.980003,94.790001,95.629997,5077700,80.099144
"2015-03-27",95.279999,96.160004,95.18,95.949997,4245600,80.367172
"2015-03-30",96.279999,96.68,95.550003,96.519997,5021200,80.844589
"2015-03-31",96.220001,96.589996,95.620003,95.620003,4397600,80.090752
"2015-04-01",95.160004,95.279999,94.169998,95.089996,4241200,79.646828
"2015-04-02",94.779999,95.93,94.779999,95.690002,3586200,80.149384
"2015-04-06",95.529999,97.089996,95.529999,96.480003,4861800,80.811089
"2015-04-07",96.669998,96.870003,96.190002,96.209999,3376600,80.584938
"2015-04-08",96.099998,96.599998,95.690002,96.029999,3879100,80.434174
"2015-04-09",95.830002,96.629997,95.639999,96.349998,3487000,80.702202
"2015-04-10",96.279999,96.519997,96.150002,96.199997,2704900,80.576553
"2015-04-13",96.010002,96.279999,95.480003,95.529999,3772900,80.01535
"2015-04-14",95.669998,96.800003,95.389999,96.489998,4501700,80.819458
"2015-04-15",96.739998,97.300003,96.5,96.629997,3508700,80.936729
"2015-04-16",96.529999,96.919998,96.209999,96.449997,3699000,80.78595
"2015-04-17",95.839996,96.120003,95.360001,95.809998,4991600,80.249908
"2015-04-20",96.260002,96.940002,96.239998,96.5,4468600,80.827835
"2015-04-21",97.199997,97.559998,96.540001,96.779999,4184300,81.062355
"2015-04-22",97.25,97.639999,96.68,97.279999,5293600,81.481171
"2015-04-23",96.669998,97.440002,95.449997,95.730003,7827700,80.182884
"2015-04-24",95.709999,95.709999,94.510002,95.169998,5381700,79.713829
"2015-04-27",95.169998,95.269997,94.459999,94.489998,5348500,79.144287
"2015-04-28",94.739998,94.769997,94.019997,94.419998,5065900,79.08564
"2015-04-29",94.220001,94.470001,93.260002,94.379997,4963600,79.052116
"2015-04-30",94.160004,95.330002,93.760002,95.120003,6714400,79.671951
"2015-05-01",95.160004,95.620003,94.760002,95.559998,4622300,80.040489
"2015-05-04",95.449997,96.25,95.260002,95.949997,3729400,80.367172
"2015-05-05",96.019997,96.169998,95.239998,95.419998,3502800,79.923233
"2015-05-06",95.919998,95.970001,94.949997,95.480003,3376400,79.973495
"2015-05-07",95.150002,95.669998,94.949997,95.150002,3157400,79.697083
"2015-05-08",95.910004,96.610001,95.550003,96.550003,5231600,80.869751
"2015-05-11",96.269997,97.099998,96.120003,96.349998,3070300,80.702202
"2015-05-12",96,96.379997,95,96.199997,4229900,80.576553
"2015-05-13",96.269997,96.959999,96.169998,96.410004,3739800,80.752449
"2015-05-14",96.839996,98,96.739998,98,4018500,82.084236
"2015-05-15",97.830002,98.440002,97.75,98.220001,3809500,82.268517
"2015-05-18",98.010002,98.330002,97.669998,98.050003,3328300,82.126114
"2015-05-19",97.940002,98.339996,97.57,97.949997,3323900,82.042358
"2015-05-20",98,98.330002,97.68,97.690002,2789800,81.824577
"2015-05-21",97.400002,97.790001,96.900002,97.199997,3406100,81.414162
"2015-05-22",97.209999,97.209999,96.230003,96.260002,3311100,80.626816
"2015-05-26",96.059998,96.279999,95.5,95.790001,3806200,80.233154
"2015-05-27",95.989998,96.580002,95.709999,96.379997,4028200,80.727333
"2015-05-28",96.550003,97.389999,95.93,97.059998,5321700,81.296898
"2015-05-29",97.209999,97.239998,95.940002,96.43,5731700,80.769218
"2015-06-01",96.589996,96.589996,95.639999,95.970001,4407000,80.383919
"2015-06-02",95.629997,96.349998,95.370003,96.050003,3959800,80.45092
"2015-06-03",95.82,96,95.150002,95.300003,3248800,80.411247
"2015-06-04",95.010002,95.620003,94.120003,94.139999,4793700,79.432487
"2015-06-05",93.870003,93.980003,92.900002,93.050003,4741200,78.512802
"2015-06-08",93.300003,93.410004,92.739998,92.839996,4466600,78.335587
"2015-06-09",92.800003,93.32,92.720001,93.07,3411900,78.529663
"2015-06-10",93.370003,94.080002,93.129997,93.690002,3892000,79.052788
"2015-06-11",94,94.290001,93.889999,94.089996,3020100,79.390312
"2015-06-12",93.959999,94.07,93.440002,93.739998,3748500,79.095001
"2015-06-15",93.269997,93.419998,92.540001,92.639999,7203000,78.16684
"2015-06-16",92.769997,93.709999,92.580002,93.550003,2728700,78.934662
"2015-06-17",93.57,94.269997,93.25,94.050003,3108900,79.356567
"2015-06-18",94.330002,95.519997,94.120003,95.230003,4035400,80.352219
"2015-06-19",94.879997,95.309998,94.720001,94.860001,5463300,80.039986
"2015-06-22",95,95.879997,95,95.599998,3626700,80.664406
"2015-06-23",95.610001,95.739998,95.139999,95.599998,3679900,80.664406
"2015-06-24",95.260002,95.769997,95.260002,95.290001,4742000,80.402824
"2015-06-25",95.75,95.989998,94.830002,94.830002,4426400,80.014694
"2015-06-26",95.099998,95.449997,94.830002,94.910004,5119600,80.082199
"2015-06-29",94.400002,94.760002,93.620003,93.690002,3625600,79.052788
"2015-06-30",94.510002,94.699997,93.260002,93.339996,4188500,78.757484
"2015-07-01",93.800003,94.57,93.550003,94.519997,4808600,79.753136
"2015-07-02",94.599998,94.980003,94.209999,94.660004,3209600,79.871262
"2015-07-06",94.040001,94.919998,94.010002,94.400002,4952400,79.651886
"2015-07-07",94.779999,96.660004,94.540001,96.400002,7724800,81.339409
"2015-07-08",95.709999,96.279999,95.510002,95.610001,6055100,80.672829
"2015-07-09",97.339996,97.349998,94.080002,94.589996,9932300,79.81218
"2015-07-10",95.419998,96.269997,95.010002,95.550003,7233600,80.622185
"2015-07-13",96.300003,97.489998,96.160004,97.220001,7263800,82.031319
"2015-07-14",97.400002,97.480003,96.730003,97.129997,4479400,81.955345
"2015-07-15",97.07,97.339996,96.32,96.349998,5464700,81.297226
"2015-07-16",97.089996,97.339996,96.870003,96.900002,4253000,81.761307
"2015-07-17",96.540001,96.82,96.050003,96.779999,3573300,81.660034
"2015-07-20",97.080002,97.480003,96.800003,97.309998,3391800,82.107246
"2015-07-21",97.480003,97.480003,96.839996,96.93,3065400,81.786606
"2015-07-22",97.019997,97.480003,96.800003,97.169998,3371300,81.989105
"2015-07-23",97,97.370003,96.459999,96.870003,2742900,81.735992
"2015-07-24",96.669998,96.889999,96.089996,96.18,3631700,81.153786
"2015-07-27",96.029999,96.419998,95.330002,95.660004,4783400,80.714996
"2015-07-28",96.230003,96.230003,95.639999,96.110001,4937100,81.094719
"2015-07-29",96.18,96.769997,96.050003,96.529999,3851100,81.449112
"2015-07-30",96.18,96.879997,96.150002,96.629997,3380700,81.533478
"2015-07-31",97.169998,97.169998,96.199997,96.349998,5049600,81.297226
"2015-08-03",96.190002,97.480003,96.169998,97.449997,3711100,82.225372
"2015-08-04",97.300003,98,97.18,97.809998,3955000,82.529129
"2015-08-05",98.019997,99.349998,97.889999,99.190002,4320400,83.693542
"2015-08-06",99.660004,100.610001,99.099998,99.150002,6224000,83.65979
"2015-08-07",99.010002,99.449997,98.720001,99.099998,4608300,83.617622
"2015-08-10",99.519997,99.699997,98.889999,99.089996,4753700,83.609138
"2015-08-11",98.599998,98.75,98.150002,98.620003,3581300,83.212585
"2015-08-12",98.040001,98.43,97,98.379997,3743300,83.010056
"2015-08-13",98.400002,99.230003,98.029999,98.790001,4190600,83.356026
"2015-08-14",98.830002,99.269997,98.699997,99.230003,3375600,83.72728
"2015-08-17",98.82,100.089996,98.75,99.860001,3253100,84.258858
"2015-08-18",99.5,100.419998,99.5,99.769997,4578500,84.182907
"2015-08-19",99.379997,99.68,98.639999,98.989998,3903500,83.52478
"2015-08-20",98.309998,98.599998,97.980003,97.980003,3956800,82.672554
"2015-08-21",97.199997,97.599998,96.099998,96.25,7514400,81.212845
"2015-08-24",91.580002,92.330002,76.480003,91.830002,13366900,77.483398
"2015-08-25",94.139999,94.139999,89.550003,89.639999,8258100,75.635521
"2015-08-26",91.720001,92.629997,89.690002,92.489998,7614100,78.040268
"2015-08-27",93.5,93.989998,91.860001,93.599998,6690000,78.97686
"2015-08-28",93,93.839996,92.779999,93.529999,6002300,78.917801
"2015-08-31",92.940002,93.330002,92.639999,92.93,5328000,78.411537
"2015-09-01",91.120003,92.160004,90.879997,91.330002,8367800,77.061508
"2015-09-02",91.379997,92.160004,90.870003,91.639999,5935400,77.922867
"2015-09-03",92,92.75,91.879997,92.129997,3774100,78.339516
"2015-09-04",91,91.540001,90.639999,90.919998,5653600,77.310654
"2015-09-08",91.93,92.400002,91.580002,92.370003,3638200,78.543602
"2015-09-09",93.040001,93.080002,90.5,90.830002,4474400,77.234108
"2015-09-10",90.5,91.699997,90.43,91.059998,3928100,77.429672
"2015-09-11",90.919998,91.639999,90.690002,91.620003,4062600,77.905861
"2015-09-14",91.620003,91.639999,90.989998,91.199997,4383600,77.548721
"2015-09-15",91.669998,92.339996,91.150002,92.059998,3725100,78.279991
"2015-09-16",92.349998,93.32,92.150002,93.07,4152000,79.138832
"2015-09-17",93.309998,94.370003,92.610001,93.370003,5300800,79.393929
"2015-09-18",92.190002,93.629997,91.790001,93.050003,9622400,79.121811
"2015-09-21",93.32,94.269997,93.230003,93.709999,3654000,79.682999
"2015-09-22",92.989998,93.080002,91.949997,92.370003,4547900,78.543602
"2015-09-23",92.269997,92.699997,91.860001,92.400002,3401600,78.569107
"2015-09-24",91.889999,92.860001,91.449997,92.470001,4064000,78.628632
"2015-09-25",92.940002,94.18,92.669998,93.470001,4897200,79.478943
"2015-09-28",92.970001,93.650002,92.199997,92.470001,4659200,78.628632
"2015-09-29",92.550003,93.360001,92.309998,93.040001,5632200,79.113297
"2015-09-30",94.059998,94.400002,93.529999,94.300003,5873600,80.1847
"2015-10-01",94.199997,94.5,93.129997,93.849998,5061800,79.802071
"2015-10-02",93.169998,94.220001,92.529999,94.160004,5163700,80.065674
"2015-10-05",94.910004,95.980003,94.589996,95.809998,5700200,81.468689
"2015-10-06",97.959999,98,96.730003,97.07,7094300,82.540077
"2015-10-07",97.190002,98.989998,97.080002,98.519997,6528200,83.773033
"2015-10-08",97.599998,99.010002,97.599998,98.970001,4683300,84.155693
"2015-10-09",98.900002,99.620003,98.809998,99.470001,5607000,84.580833
"2015-10-12",98.949997,100.099998,98.690002,99.139999,4581300,84.300247
"2015-10-13",98.959999,99.160004,97.889999,97.919998,5989400,83.26284
"2015-10-14",97.769997,98.209999,97.410004,97.489998,4238400,82.897194
"2015-10-15",98.110001,98.489998,97.43,98.279999,5763900,83.568939
"2015-10-16",98.849998,99.809998,98.300003,99.699997,5550800,84.776405
"2015-10-19",99.699997,100.269997,99.519997,100.18,4902700,85.184532
"2015-10-20",99.949997,100.389999,99.669998,100.269997,3613600,85.261086
"2015-10-21",99.900002,100.900002,99.739998,100.25,4332000,85.24408
"2015-10-22",100.669998,103.379997,100.330002,103.080002,5934800,87.650482
"2015-10-23",103.32,103.440002,101.93,102.43,5015800,87.097763
"2015-10-26",102.389999,102.809998,101.849998,102.540001,3770700,87.191299
"2015-10-27",102.129997,103.199997,102.010002,102.940002,3995700,87.531425
"2015-10-28",103.110001,103.199997,101.480003,102.739998,5164800,87.361366
"2015-10-29",102.089996,103.099998,101.900002,102.800003,3008100,87.412369
"2015-10-30",102.629997,103.239998,102.190002,102.190002,5425800,86.893692
"2015-11-02",102.139999,102.580002,101.099998,101.400002,5007300,86.221947
"2015-11-03",101.160004,101.209999,99.830002,100.919998,4174900,85.813805
"2015-11-04",100.889999,101.339996,100.400002,100.620003,3345600,85.558701
"2015-11-05",100.620003,100.940002,100.190002,100.610001,2834100,85.550201
"2015-11-06",100.07,100.290001,99.150002,99.720001,4660400,84.793427
"2015-11-09",99.480003,99.599998,98.230003,98.879997,3959900,84.079155
"2015-11-10",98.5,99.220001,98.379997,98.830002,3367800,84.036636
"2015-11-11",99.279999,99.959999,99.089996,99.43,3147300,84.546806
"2015-11-12",98.900002,99.330002,98.339996,98.370003,3892800,83.645485
"2015-11-13",98.190002,98.949997,97.809998,98.040001,4001000,83.364906
"2015-11-16",97.75,99.660004,97.650002,99.559998,3446600,84.657356
"2015-11-17",99.540001,99.879997,98.559998,98.830002,3446500,84.036636
"2015-11-18",99.07,100.379997,98.910004,100.269997,4074200,85.261086
"2015-11-19",100.519997,101.370003,100.5,100.93,3496000,85.822289
"2015-11-20",101.519997,102.150002,100,100.099998,4800600,85.116524
"2015-11-23",100.480003,101.690002,100.239998,100.849998,4604000,85.754257
"2015-11-24",100.330002,101,100,100.629997,3405400,85.567215
"2015-11-25",100.529999,100.940002,100.449997,100.5,2906000,85.456665
"2015-11-27",100.089996,100.989998,100.089996,100.739998,1463400,85.660744
"2015-11-30",100.739998,100.970001,100.129997,100.160004,6083300,85.167542
"2015-12-01",100.110001,101.120003,100.110001,101.059998,4473200,85.932816
"2015-12-02",100.360001,100.379997,99.360001,99.480003,4361600,85.181892
"2015-12-03",99.620003,99.989998,98.760002,99.089996,5661000,84.847923
"2015-12-04",99.199997,101.370003,98.540001,101.059998,6422700,86.534775
"2015-12-07",101.029999,101.510002,100.120003,100.669998,3408000,86.200836
"2015-12-08",100.400002,100.809998,99.629997,100.169998,3385200,85.772713
"2015-12-09",99.529999,100.959999,98.989998,99.129997,4195100,84.882179
"2015-12-10",99.309998,99.599998,98.449997,98.900002,3926600,84.685249
"2015-12-11",97.93,98.790001,97.540001,97.779999,5429700,83.726227
"2015-12-14",98.089996,98.620003,96.809998,97.949997,6633900,83.871788
"2015-12-15",98.529999,99.669998,98.199997,99.389999,5554200,85.10482
"2015-12-16",99.839996,101.330002,99.650002,101.080002,4994500,86.55191
"2015-12-17",101,101.110001,100.169998,100.199997,4303600,85.798386
"2015-12-18",99.75,99.760002,97.879997,97.900002,6926800,83.828972
"2015-12-21",98.389999,98.639999,97.769997,98.620003,3089100,84.445511
"2015-12-22",98.910004,100.07,98.629997,99.800003,3882100,85.45591
"2015-12-23",100.199997,100.760002,100.019997,100.639999,2929600,86.175148
"2015-12-24",100.510002,100.970001,100.110001,100.540001,1044300,86.089523
"2015-12-28",100.389999,100.790001,100.139999,100.68,4017700,86.209404
"2015-12-29",101.110001,101.699997,100.769997,101.449997,2362200,86.868744
"2015-12-30",101.510002,101.540001,100.980003,101.150002,2333000,86.61187
"2015-12-31",100.529999,100.910004,99.809998,99.919998,3041500,85.558647
"2016-01-04",98.559998,99,97.800003,98.769997,6689000,84.573944
"2016-01-05",98.809998,99.849998,98.709999,99.449997,4893800,85.156189
"2016-01-06",98.379997,99.760002,98.120003,99.480003,5483400,85.181892
"2016-01-07",98.459999,98.980003,97.209999,97.57,5440000,83.54641
"2016-01-08",97.830002,98.629997,96.940002,97.209999,4853500,83.238136
"2016-01-11",97.339996,97.919998,96.870003,97.440002,5638000,83.435104
"2016-01-12",98.410004,98.410004,97.139999,97.620003,5185800,83.589211
"2016-01-13",97.470001,97.940002,96.349998,96.5,5161500,82.630203
"2016-01-14",96.400002,97.080002,95.660004,95.809998,6592500,82.039375
"2016-01-15",93.949997,94.559998,93.300003,93.93,8229400,80.429581
"2016-01-19",94.660004,96.099998,94.459999,95.769997,6828900,82.005119
"2016-01-20",94.849998,95.419998,93.300003,93.769997,7558100,80.292557
"2016-01-21",94.040001,94.669998,93.25,94.470001,6076300,80.891968
"2016-01-22",94.879997,96.290001,94.120003,95.849998,6946600,82.073608
"2016-01-25",95.919998,96.830002,95.529999,95.940002,4407000,82.150681
"2016-01-26",95.910004,97.220001,95.769997,96.32,3735200,82.476074
"2016-01-27",95.889999,97.279999,95.559998,95.940002,5795100,82.150681
"2016-01-28",96.43,97.900002,96.080002,97.449997,5169900,83.443649
"2016-01-29",97.870003,99.300003,97.580002,99.300003,7340600,85.027748
"2016-02-01",98.529999,99.400002,97.519997,99.029999,3648100,84.796562
"2016-02-02",98.650002,98.68,98,98.209999,3809900,84.094421
"2016-02-03",98.870003,99.029999,97.599998,98.720001,5146000,84.531105
"2016-02-04",98.68,98.900002,97,97.389999,5212000,83.392288
"2016-02-05",97.639999,97.709999,96.800003,97.32,5574800,83.332336
"2016-02-08",97.139999,97.889999,96.400002,97.519997,4729500,83.503609
"2016-02-09",96.690002,98.790001,96.440002,98.279999,4994200,84.154343
"2016-02-10",98.209999,98.730003,97.519997,97.620003,4505500,83.589211
"2016-02-11",96.389999,97.940002,96.089996,96.900002,5898500,82.97271
