"dates","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"2011-08-04",21.692499,21.702499,21.219999,21.247499,38827200,19.82023
"2011-08-05",21.334999,21.4175,20.219999,20.852501,33626800,19.451767
"2011-08-08",20.045,20.452499,19.52,19.809999,58529200,18.479292
"2011-08-09",20.0875,20.717501,19.0275,20.690001,58702000,19.300179
"2011-08-10",20.3225,20.41,19.754999,19.82,38429600,18.488623
"2011-08-11",20.0375,21.422501,19.924999,21.129999,37359600,19.710625
"2011-08-12",21.2775,21.4475,20.8575,20.9575,16598800,19.549711
"2011-08-15",21.2775,21.557501,21.127501,21.467501,18328800,20.02545
"2011-08-16",21.25,21.592501,21.1525,21.4575,20360000,20.016119
"2011-08-17",21.465,21.535,20.8325,20.997499,19090000,19.621315
"2011-08-18",20.377501,20.6875,19.987499,20.0725,32999600,18.756937
"2011-08-19",19.8325,20.42,19.8325,19.9,31170000,18.595747
"2011-08-22",20.307501,20.375,19.8125,19.9475,19341200,18.640139
"2011-08-23",20.055,20.9475,19.945,20.942499,20076000,19.569923
"2011-08-24",20.9,21.645,20.7775,21.594999,29150800,20.179657
"2011-08-25",21.6175,21.7325,20.985001,21.0275,24273200,19.649349
"2011-08-26",20.877501,21.487499,20.6675,21.4625,21498800,20.05584
"2011-08-29",21.745001,21.9825,21.5175,21.645,18568800,20.226381
"2011-08-30",21.655001,22.0825,21.575001,21.9825,16622800,20.541759
"2011-08-31",22.125,22.2125,21.6875,21.969999,24092800,20.530075
"2011-09-01",21.93,22.24,21.7575,21.932501,20800800,20.495035
"2011-09-02",21.43,21.780001,21.275,21.387501,15807200,19.985758
"2011-09-06",20.8125,21.5625,20.8125,21.465,15809200,20.058176
"2011-09-07",21.705,22.1325,21.674999,22.120001,16552800,20.670246
"2011-09-08",21.940001,22.275,21.860001,21.865,18386400,20.431953
"2011-09-09",21.719999,22.102501,21.49,21.5875,26492400,20.172647
"2011-09-12",21.43,21.870001,21.372499,21.862499,19608400,20.429628
"2011-09-13",21.915001,21.977501,21.665001,21.942499,17469600,20.504385
"2011-09-14",22.057501,22.549999,21.889999,22.395,26147200,20.927221
"2011-09-15",22.502501,22.65,22.0875,22.625,21478400,21.142153
"2011-09-16",22.655001,22.879999,22.407499,22.7125,50275200,21.223919
"2011-09-19",22.3675,22.6675,22.1675,22.5075,22088000,21.032351
"2011-09-20",22.6,23.6875,22.565001,23.209999,36064000,21.68881
"2011-09-21",23.16,23.532499,22.85,22.855,28070400,21.357073
"2011-09-22",22.184999,22.5,21.547501,22.075001,35689200,20.628199
"2011-09-23",21.99,22.7325,21.99,22.52,21526000,21.044031
"2011-09-26",22.747499,22.879999,22.0425,22.57,19095600,21.090754
"2011-09-27",22.782499,22.924999,22.280001,22.370001,20066800,20.903862
"2011-09-28",22.450001,22.4625,21.865,21.907499,17090400,20.471676
"2011-09-29",22.2425,22.2425,21.5,21.922501,15552000,20.485689
"2011-09-30",21.555,21.905001,21.3125,21.43,17952400,20.025467
"2011-10-03",21.2425,21.66,21.055,21.065001,26223600,19.684387
"2011-10-04",20.76,21.272499,20.4275,21.195,31600000,19.80587
"2011-10-05",21.15,21.362499,20.805,21.247499,25114000,19.854929
"2011-10-06",21.219999,21.82,21.105,21.782499,19486000,20.354872
"2011-10-07",21.8575,22,21.442499,21.5625,17553200,20.149286
"2011-10-10",21.9475,22.3225,21.85,22.3125,13322400,20.85013
"2011-10-11",22.1775,22.715,22.112499,22.627501,17626800,21.144485
"2011-10-12",22.745001,23.0825,22.6775,22.7925,19065200,21.298672
"2011-10-13",22.625,23.2325,22.615,23.15,13193600,21.632744
"2011-10-14",23.355,23.6625,23.2925,23.48,15800400,21.941111
"2011-10-17",23.282499,23.48,22.7575,22.797501,13842800,21.303347
"2011-10-18",22.7775,23.625,22.647499,23.477501,14400000,21.93878
"2011-10-19",23.5525,23.620001,22.469999,22.52,21662400,21.044031
"2011-10-20",22.700001,22.9925,22.567499,22.8375,17646400,21.340723
"2011-10-21",23.122499,23.3575,22.975,23.3575,14128800,21.826643
"2011-10-24",23.3225,23.602501,23.297501,23.5525,12138400,22.008865
"2011-10-25",23.375,23.407499,22.637501,22.67,16824000,21.184198
"2011-10-26",23.035,23.182501,22.4,23.004999,26746400,21.497246
"2011-10-27",22.75,23.622499,22.65,23.6,41568000,22.053253
"2011-10-28",23.3125,23.9375,23.3125,23.775,23299600,22.21677
"2011-10-31",23.57,23.967501,23.309999,23.315001,17826000,21.786928
"2011-11-01",22.790001,23.115,22.5,22.5075,30528400,21.032351
"2011-11-02",23.26,23.497499,22.780001,22.875,24565200,21.375767
"2011-11-03",23.014999,23.450001,22.57,23.295,18410800,21.768234
"2011-11-04",23.0825,23.407499,22.9125,23.16,13608400,21.642088
"2011-11-07",23.200001,23.3325,22.879999,23.24,9647200,21.716843
"2011-11-08",23.3575,23.665001,23.35,23.635,19602000,22.085953
"2011-11-09",23.0725,23.525,23.0725,23.282499,19594800,21.756557
"2011-11-10",23.5875,23.5875,23.147499,23.26,11248800,21.735533
"2011-11-11",23.4475,23.9125,23.4275,23.790001,13648400,22.230801
"2011-11-14",23.6525,23.93,23.3925,23.455,10432000,21.917755
"2011-11-15",23.504999,23.955,23.4625,23.907499,14153200,22.340595
"2011-11-16",23.637501,23.75,23.2925,23.35,12999600,21.869942
"2011-11-17",23.422501,23.502501,22.715,22.85,17227200,21.401642
"2011-11-18",22.879999,22.9125,22.6075,22.702499,12906000,21.263485
"2011-11-21",22.415001,22.967501,22.275,22.8025,15844400,21.357147
"2011-11-22",22.737499,23.047501,22.657499,22.709999,13469600,21.270514
"2011-11-23",22.59,22.940001,22.299999,22.3225,21064400,20.907579
"2011-11-25",22.26,22.5975,22.195,22.254999,6933600,20.844353
"2011-11-28",22.9175,23.4375,22.782499,23.3675,14792400,21.886332
"2011-11-29",23.3675,23.375,23.135,23.225,14513600,21.752865
"2011-11-30",23.7125,24.2575,23.66,24.2425,21504000,22.705873
"2011-12-01",23.98,24.565001,23.9375,24.440001,19042400,22.890854
"2011-12-02",24.5975,24.65,24.200001,24.299999,12928000,22.759724
"2011-12-05",24.57,24.5725,23.799999,24.014999,16731600,22.49279
"2011-12-06",24.01,24.07,23.77,23.842501,14135200,22.331226
"2011-12-07",23.817499,24.362499,23.762501,24.2675,16055200,22.729286
"2011-12-08",24.235001,24.467501,23.897499,23.950001,14238000,22.431915
"2011-12-09",24.157499,24.365,23.877501,24.297501,11974000,22.757387
"2011-12-12",24.16,24.35,23.9575,24.23,13644400,22.694168
"2011-12-13",24.360001,24.385,23.8825,23.977501,13564000,22.457672
"2011-12-14",23.9275,24.184999,23.762501,24.09,19150800,22.563051
"2011-12-15",24.33,24.33,23.8925,23.955,21020000,22.436602
"2011-12-16",24.1675,24.4375,24.102501,24.360001,17556800,22.815931
"2011-12-19",24.377501,24.842501,24.377501,24.645,23541200,23.082857
"2011-12-20",24.8825,25.375,24.84,25.3375,27454400,23.731462
"2011-12-21",25.2775,25.315001,24.875,25.18,15244000,23.583944
"2011-12-22",25.1525,25.4925,25.025,25.135,13439200,23.541803
"2011-12-23",25.2325,25.625,25.127501,25.620001,7803200,23.996063
"2011-12-27",25.622499,25.862499,25.477501,25.477501,8719200,23.862587
"2011-12-28",25.422501,25.5,25.15,25.18,9969600,23.583944
"2011-12-29",25.25,25.8125,25.205,25.7875,8637600,24.152945
"2011-12-30",25.7925,25.799999,25.372499,25.3825,8586800,23.773613
"2012-01-03",25.85,25.85,25.4625,25.747499,16829200,24.11548
"2012-01-04",25.422501,25.615,25,25.2875,16522000,23.684633
"2012-01-05",25.1775,25.5525,24.915001,25.477501,12096400,23.862587
"2012-01-06",25.49,25.555,25.055,25.1775,13089200,23.581614
"2012-01-09",25.252501,25.295,24.695,24.975,18002400,23.391943
"2012-01-10",25.217501,25.237499,24.862499,24.950001,18711600,23.36853
"2012-01-11",24.745001,24.875,24.5825,24.7775,19016000,23.206964
"2012-01-12",24.844999,25.42,24.844999,25.334999,16708800,23.72913
"2012-01-13",25.18,25.4475,25.07,25.184999,16623200,23.588634
"2012-01-17",25.325001,25.735001,25.297501,25.6325,17018800,24.007769
"2012-01-18",25.540001,25.969999,25.5275,25.945,11752400,24.300461
"2012-01-19",26.040001,26.049999,25.5625,25.592501,14567600,23.970306
"2012-01-20",25.5975,25.629999,24.950001,25.145,20032800,23.551167
"2012-01-23",25.1875,25.2225,24.700001,24.9,16166400,23.321705
"2012-01-24",24.762501,25.317499,24.747499,25.252501,12140800,23.651855
"2012-01-25",25.1525,25.2425,24.950001,25.139999,15088400,23.546488
"2012-01-26",25.18,25.5375,24.995001,25.215,13939200,23.61673
"2012-01-27",25.102501,25.3825,24.975,25.262501,11362800,23.661226
"2012-01-30",25.035,25.129999,24.875,24.969999,12476000,23.387266
"2012-01-31",25.122499,25.195,24.9575,25.16,13240400,23.565216
"2012-02-01",25.295,25.674999,25.15,25.627501,15376800,24.003086
"2012-02-02",25.945,26.780001,25.897499,26.514999,33740400,24.83433
"2012-02-03",26.6975,26.955,26.647499,26.7575,16533200,25.061457
"2012-02-06",26.735001,27.067499,26.700001,26.84,13349600,25.138729
"2012-02-07",26.865,26.887501,26.514999,26.745001,13045600,25.049751
"2012-02-08",26.942499,27.16,26.754999,27.0875,22742000,25.370543
"2012-02-09",28.264999,28.725,28.012501,28.105,39601200,26.323553
"2012-02-10",27.9475,28.5,27.85,28.475,21888800,26.67009
"2012-02-13",28.5625,28.7925,28.09,28.1775,22078400,26.391447
"2012-02-14",28.0275,28.8125,28.022499,28.809999,17960800,26.983864
"2012-02-15",29.055,29.2875,28.66,28.775,21701200,27.00263
"2012-02-16",28.865,28.932501,28.4,28.450001,15971600,26.697645
"2012-02-17",28.602501,28.8125,28.450001,28.752501,15512800,26.981516
"2012-02-21",28.815001,29,28.4625,28.549999,10819600,26.791491
"2012-02-22",28.4475,29.1875,28.325001,29.09,14381200,27.298225
"2012-02-23",29.09,29.200001,28.915001,29.120001,10890800,27.32638
"2012-02-24",29.122499,29.442499,28.975,29.385,11094000,27.575056
"2012-02-27",29.2675,29.325001,29.075001,29.215,15812800,27.415529
"2012-02-28",29.290001,29.7425,29.262501,29.737499,11937200,27.905844
"2012-02-29",29.754999,29.84,29.002501,29.092501,15217600,27.300571
"2012-03-01",29.362499,29.497499,29.137501,29.295,11174000,27.490602
"2012-03-02",29.127501,29.2425,28.9,29.040001,12213600,27.251303
"2012-03-05",29.040001,29.2075,28.975,29.059999,10153600,27.270077
"2012-03-06",28.805,28.875,28.385,28.709999,13302000,26.941629
"2012-03-07",28.93,29.025,28.74,28.91,10694000,27.129318
"2012-03-08",29.17,29.545,29.01,29.4925,9520400,27.67593
"2012-03-09",29.5175,29.5975,29.252501,29.2925,8457600,27.488251
"2012-03-12",29.254999,29.387501,29.0175,29.1325,7709200,27.33811
"2012-03-13",29.227501,29.352501,28.92,29.317499,12785600,27.511713
"2012-03-14",29.327499,29.4725,29.1175,29.1875,14996000,27.389723
"2012-03-15",29.155001,29.3675,29.075001,29.25,13293200,27.448368
"2012-03-16",29.3575,29.375,29.067499,29.17,16006400,27.373301
"2012-03-19",29.110001,29.93,29.0375,29.709999,15918400,27.880043
"2012-03-20",29.5375,29.65,29,29.129999,10588000,27.335764
"2012-03-21",29.272499,29.4125,29.145,29.1875,8427200,27.389723
"2012-03-22",29.0375,29.375,29,29.32,9368000,27.514057
"2012-03-23",29.377501,29.75,29.225,29.695,10151200,27.865961
"2012-03-26",29.84,30.174999,29.3125,30.014999,16363600,28.166254
"2012-03-27",29.995001,30.07,29.887501,29.952499,10662000,28.107603
"2012-03-28",29.92,30.075001,29.627501,29.8375,8992000,27.999691
"2012-03-29",29.635,29.795,29.387501,29.75,8691200,27.917578
"2012-03-30",29.772499,29.799999,29.4,29.5,12002000,27.682972
"2012-04-02",29.5,29.975,29.275,29.745001,11777600,27.912882
"2012-04-03",29.709999,30.147499,29.592501,30.09,15691600,28.236633
"2012-04-04",29.872499,29.92,29.549999,29.745001,10308800,27.912882
"2012-04-05",29.58,30.2875,29.5175,30.252501,13395600,28.389126
"2012-04-09",29.915001,30.0875,29.6775,29.875,13295600,28.034878
"2012-04-10",29.870001,29.942499,29.147499,29.184999,10679200,27.387373
"2012-04-11",29.504999,29.737499,29.2425,29.344999,14171200,27.537525
"2012-04-12",29.3675,30.290001,29.297501,30.254999,17164000,28.391472
"2012-04-13",30.1,30.92,30.077499,30.790001,21497200,28.893524
"2012-04-16",30.76,30.762501,30.01,30.2075,18308400,28.346901
"2012-04-17",30.407499,30.625,30.3125,30.52,10328800,28.640148
"2012-04-18",30.4025,30.620001,30.33,30.445,8480000,28.569771
"2012-04-19",30.317499,30.565001,30.127501,30.297501,8522400,28.431351
"2012-04-20",30.455,30.5375,30.145,30.252501,7841200,28.389126
"2012-04-23",30.0625,30.202499,29.120001,29.525,17347200,27.706434
"2012-04-24",29.5875,29.809999,29.372499,29.7325,9430800,27.901155
"2012-04-25",29.934999,30.6,29.889999,30.4475,12150800,28.572115
"2012-04-26",30.4725,30.875,30.377501,30.797501,11107600,28.900555
"2012-04-27",30.934999,31.0525,30.715,30.879999,9787200,28.977974
"2012-04-30",31.0275,31.0375,30.577499,30.745001,9375200,28.85129
"2012-05-01",30.8675,31.3375,30.76,30.772499,17178000,28.87709
"2012-05-02",30.4025,30.797501,30.1675,30.547501,25366800,28.665951
"2012-05-03",30.502501,30.627501,28.844999,29.102501,47838000,27.309956
"2012-05-04",29.055,29.7225,28.827499,29.4475,23403600,27.633703
"2012-05-07",29.24,29.772499,29.24,29.627501,13476800,27.80262
"2012-05-08",29.525,29.77,29.0375,29.535,14596800,27.715816
"2012-05-09",29.327499,29.745001,29.1425,29.355,17672800,27.546896
"2012-05-10",29.575001,29.872499,29.41,29.5425,13468000,27.72286
"2012-05-11",29.34,29.7425,29.315001,29.48,8139600,27.664206
"2012-05-14",29.2075,29.59,28.9575,29.18,16246400,27.38269
"2012-05-15",29.112499,29.475,29.112499,29.1525,12589200,27.356882
"2012-05-16",29.200001,29.549999,29.075001,29.3825,17339600,27.624828
"2012-05-17",29.25,29.565001,28.752501,28.752501,17814800,27.032513
"2012-05-18",28.7125,28.8125,28.125,28.16,25934800,26.475454
"2012-05-21",28.317499,29.08,28.165001,29.055,13272000,27.316917
"2012-05-22",29.102501,29.8125,29.102501,29.5975,18594400,27.826971
"2012-05-23",29.405001,29.865,29.3475,29.7925,16558000,28.010296
"2012-05-24",29.93,30.25,29.692499,29.942499,12749600,28.151329
"2012-05-25",29.8475,30.1,29.737499,29.842501,11780000,28.057308
"2012-05-29",30.0375,30.237499,29.75,30.07,18006400,28.2712
"2012-05-30",29.6775,29.934999,29.365,29.372499,18346400,27.615419
"2012-05-31",29.4375,29.59,28.68,28.799999,21004000,27.077169
"2012-06-01",28.41,28.7225,27.985001,28.0625,18650400,26.383785
"2012-06-04",28.0075,28.610001,28.004999,28.540001,16646400,26.832727
"2012-06-05",28.440001,28.6325,28.285,28.452499,11374800,26.750458
"2012-06-06",28.7425,29.125,28.7075,29.084999,12384000,27.345121
"2012-06-07",29.4575,29.5,29.137501,29.202499,9158000,27.455601
"2012-06-08",29.0975,29.15,28.862499,29.145,10376800,27.401537
"2012-06-11",29.317499,29.4825,29.055,29.0875,10942800,27.347477
"2012-06-12",29.102501,29.290001,28.93,29.290001,10398800,27.537859
"2012-06-13",28.950001,29.2425,28.6625,28.725,14891200,27.006657
"2012-06-14",28.815001,29.252501,28.565001,29.122499,13152800,27.380384
"2012-06-15",29.342501,29.625,29.2325,29.6,12551600,27.829317
"2012-06-18",29.502501,30.120001,29.365,30.025,10931600,28.228897
"2012-06-19",30.215,30.4,30.125,30.3375,10270400,28.522696
"2012-06-20",30.275,30.647499,30.2575,30.647499,12702800,28.814154
"2012-06-21",30.645,30.717501,29.827499,29.870001,13061200,28.083166
"2012-06-22",30.0625,31.237499,29.8325,31.237499,37216000,29.368856
"2012-06-25",30.715,30.8225,30.2875,30.317499,16164000,28.503895
"2012-06-26",30.440001,30.98,30.4175,30.790001,13128800,28.94813
"2012-06-27",30.84,31.030001,30.6325,30.860001,13768400,29.013941
"2012-06-28",30.75,30.852501,29.8925,30.379999,11514800,28.562654
"2012-06-29",30.815001,31.01,30.3825,30.907499,15931200,29.058605
"2012-07-02",31.065001,31.700001,31,31.655001,17042400,29.761385
"2012-07-03",31.622499,31.75,31.415001,31.584999,6364400,29.695574
"2012-07-05",31.434999,31.8675,31.4175,31.752501,11298000,29.853054
"2012-07-06",31.52,31.682501,31.195,31.32,9631200,29.446426
"2012-07-09",30.7875,31.012501,30.26,30.9125,17684000,29.063303
"2012-07-10",31.0825,31.1875,30.452499,30.57,18204000,28.741299
"2012-07-11",30.477501,30.5625,29.895,30.184999,11644000,28.37932
"2012-07-12",29.7775,30.8575,29.775,30.66,15067600,28.825903
"2012-07-13",30.625,31.16,30.5375,31.022499,12112800,29.166723
"2012-07-16",32.049999,32.75,31.467501,31.7875,30607600,29.885963
"2012-07-17",32.032501,32.060001,31.51,32.057499,10766800,30.139805
"2012-07-18",31.875,32.200001,31.85,31.955,11903600,30.043444
"2012-07-19",32.075001,32.157501,31.3325,31.3475,13832400,29.472282
"2012-07-20",31.1525,31.545,30.9125,31.4375,11816800,29.556898
"2012-07-23",31.012501,31.264999,30.8125,31.1175,11391200,29.256035
"2012-07-24",31.125,31.190001,30.32,30.6625,13504000,28.828255
"2012-07-25",30.844999,31.022499,30.385,30.549999,15305200,28.722485
"2012-07-26",31.2425,32.047501,31.049999,31.692499,21036000,29.796642
"2012-07-27",31.7325,32.375,31.424999,32.285,13937600,30.353699
"2012-07-30",32.212502,33.087502,32.177502,32.709999,12652800,30.753277
"2012-07-31",32.607498,32.669998,32.125,32.267502,8961600,30.337244
"2012-08-01",32.125,32.352501,31.75,31.865,11612000,29.958828
"2012-08-02",31.700001,32.322498,31.547501,32.317501,11112400,30.384258
"2012-08-03",32.59,32.884998,32.215,32.744999,12934400,30.786182
"2012-08-06",32.75,33.145,32.654999,32.7575,9227600,30.797939
"2012-08-07",32.7075,32.857498,32.334999,32.599998,13179200,30.649853
"2012-08-08",32.695,32.880001,32.599998,32.787498,7962800,30.826145
"2012-08-09",32.720001,32.7425,31.9375,32.127499,14203600,30.205622
"2012-08-10",32.047501,32.322498,32,32.272499,5984800,30.341938
"2012-08-13",32.16,32.25,31.85,32.080002,6454000,30.160963
"2012-08-14",32.279999,32.544998,32.134998,32.4725,8732400,30.529984
"2012-08-15",32.294998,32.575001,32.147499,32.264999,7735600,30.386358
"2012-08-16",32.174999,32.487499,32.174999,32.419998,9121200,30.532331
"2012-08-17",32.497501,32.509998,32.072498,32.172501,9582400,30.299248
"2012-08-20",32.1525,32.18,32,32.040001,8674400,30.174463
"2012-08-21",32.177502,32.3125,31.75,31.879999,7605200,30.023775
"2012-08-22",31.717501,32.125,31.629999,32.025002,8866000,30.160337
"2012-08-23",31.9825,32.125,31.6875,31.7875,7e+06,29.936665
"2012-08-24",31.647499,31.754999,31.452499,31.665001,10650800,29.821295
"2012-08-27",31.8225,32.035,31.76,31.915001,8820400,30.056747
"2012-08-28",31.965,32.060001,31.805,31.85,7862800,29.995523
"2012-08-29",31.887501,32.012501,31.68,32.005001,8583600,30.1415
"2012-08-30",31.775,31.775,31.545,31.674999,8573600,29.830711
"2012-08-31",31.877501,32.092499,31.565001,32.0625,13784000,30.19565
"2012-09-04",32.09,32.287498,31.905001,32.130001,10200800,30.259218
"2012-09-05",32.215,32.25,31.737499,31.9025,12698800,30.044966
"2012-09-06",32.044998,32.375,31.950001,32.375,15698400,30.489954
"2012-09-07",32.377499,32.490002,32.1675,32.427502,10789200,30.539402
"2012-09-10",32.105,32.470001,32.105,32.169998,11633600,30.296892
"2012-09-11",32.220001,33.110001,32.202499,32.872501,15890400,30.958492
"2012-09-12",32.912498,33.369999,32.895,33.365002,14656000,31.422318
"2012-09-13",33.237499,34.162498,33.145,33.744999,15745200,31.780191
"2012-09-14",33.8125,33.825001,33.4375,33.5625,13289600,31.608315
"2012-09-17",33.615002,33.712502,33.404999,33.467499,10649200,31.518841
"2012-09-18",33.272499,33.462502,33.1325,33.415001,13192400,31.4694
"2012-09-19",33.467499,33.880001,33.432499,33.697498,11976800,31.735447
"2012-09-20",33.572498,33.709999,33.3675,33.6525,12779600,31.693081
"2012-09-21",33.825001,33.987499,33.724998,33.75,29225600,31.784891
"2012-09-24",33.5275,33.7425,33.377499,33.435001,10530000,31.488234
"2012-09-25",33.459999,33.849998,33.404999,33.639999,15398400,31.681311
"2012-09-26",33.535,33.639999,33.095001,33.130001,10637200,31.201
"2012-09-27",33.177502,33.560001,33.130001,33.477501,8432800,31.528254
"2012-09-28",33.494999,33.654999,33.310001,33.57,9431600,31.615376
"2012-10-01",33.717499,34.474998,33.717499,34.182499,14700800,32.192215
"2012-10-02",34.147499,34.275002,33.869999,34,10041600,32.020336
"2012-10-03",34.162498,34.650002,33.997501,34.630001,11717600,32.613663
"2012-10-04",34.700001,34.955002,34.549999,34.9175,8475600,32.884415
"2012-10-05",35.185001,35.397499,34.875,35.064999,11280800,33.023331
"2012-10-08",34.75,34.875,34.639999,34.677502,6803600,32.658394
"2012-10-09",34.7925,34.845001,34.18,34.185001,9978000,32.194561
"2012-10-10",34.157501,34.494999,34.080002,34.355,8050400,32.354683
"2012-10-11",34.549999,34.9575,34.547501,34.762501,14057600,32.738445
"2012-10-12",34.842499,34.997501,34.607498,34.779999,8116000,32.754921
"2012-10-15",34.84,35.060001,34.650002,34.9725,9694400,32.936218
"2012-10-16",35.049999,35.442501,35.005001,35.290001,8324400,33.235229
"2012-10-17",35.290001,35.692501,35.200001,35.639999,10126000,33.56485
"2012-10-18",35.59,35.775002,35.282501,35.470001,11241600,33.404755
"2012-10-19",35.577499,35.59,34.939999,34.9925,10134400,32.955063
"2012-10-22",34.952499,35.012501,34.5075,34.75,9782800,32.726665
"2012-10-23",34.487499,34.494999,33.982498,34.16,11923200,32.171036
"2012-10-24",34.375,34.592499,34.110001,34.122501,11478000,32.1357
"2012-10-25",34.4575,34.674999,34.130001,34.387501,15875600,32.385273
"2012-10-26",34.4575,34.7225,34.217499,34.577499,12148800,32.564217
"2012-10-31",34.400002,34.9925,34.349998,34.689999,14271200,32.670162
"2012-11-01",35.205002,36.09,35.075001,35.970001,21310000,33.875641
"2012-11-02",36.014999,36.602501,35.849998,35.849998,18498000,33.762615
"2012-11-05",35.6875,35.9725,35.305,35.375,13864000,33.315273
"2012-11-06",35.619999,36.209999,35.474998,35.965,9089200,33.870934
"2012-11-07",35.634998,35.897499,35.3825,35.639999,10431600,33.56485
"2012-11-08",35.537498,35.8125,35.470001,35.514999,10133200,33.447128
"2012-11-09",35.23,35.952499,35.07,35.732498,11799600,33.651966
"2012-11-12",35.505001,35.945,35.505001,35.810001,8943600,33.724957
"2012-11-13",35.650002,36.197498,35.612499,35.612499,10149200,33.53894
"2012-11-14",35.650002,35.807499,34.912498,34.987499,13608000,33.02684
"2012-11-15",35,35.119999,34.6325,35,13717600,33.038635
"2012-11-16",35.005001,35.887501,35.005001,35.677502,16632400,33.678185
"2012-11-19",36,36.415001,35.915001,36.412498,15120400,34.371998
"2012-11-20",36.384998,36.845001,36.290001,36.584999,9566400,34.534824
"2012-11-21",36.555,36.724998,36.435001,36.665001,6565200,34.610344
"2012-11-23",36.825001,37.029999,36.599998,37.029999,4454400,34.954887
"2012-11-26",36.9025,36.9025,36.605,36.8125,8623600,34.749588
"2012-11-27",36.779999,36.959999,36.5825,36.695,9981600,34.638664
"2012-11-28",36.5075,36.837502,36.4725,36.822498,10358400,34.759022
"2012-11-29",36.982498,37.0825,36.810001,37.044998,12572800,34.969059
"2012-11-30",37.080002,37.482498,37.002499,37.427502,14048000,35.330128
"2012-12-03",37.5,37.68,37.110001,37.16,11736800,35.07761
"2012-12-04",37.244999,37.3125,36.799999,36.897499,9100800,34.829815
"2012-12-05",37.127499,37.127499,36.525002,37.014999,11971200,34.940731
"2012-12-06",37.112499,37.224998,36.764999,37.1175,9124000,35.037495
"2012-12-07",37.279999,37.32,36.947498,37.137501,7557200,35.05637
"2012-12-10",37.1875,37.317501,37.067501,37.165001,9288800,35.082333
"2012-12-11",37.099998,37.5825,37.099998,37.224998,14492800,35.138969
"2012-12-12",37.422501,37.450001,36.9575,36.970001,18319600,34.898262
"2012-12-13",37.0275,37.275002,36.7225,36.799999,13042800,34.737774
"2012-12-14",36.720001,36.922501,36.5625,36.705002,9579200,34.648094
"2012-12-17",36.7425,37.282501,36.724998,37.282501,13903200,35.193241
"2012-12-18",37.252499,37.887501,37.174999,37.68,11869600,35.568462
"2012-12-19",37.700001,37.709999,37.287498,37.290001,8640400,35.200336
"2012-12-20",37.470001,38.127499,37.330002,38.115002,10863200,35.979092
"2012-12-21",37.7425,37.994999,37.490002,37.692501,13930400,35.580265
"2012-12-24",37.557499,37.904999,37.557499,37.794998,3272000,35.677025
"2012-12-26",37.82,37.822498,37.299999,37.439999,7614400,35.341919
"2012-12-27",37.422501,37.662498,36.974998,37.349998,11976800,35.256962
"2012-12-28",37.115002,37.482498,37.0625,37.162498,6973600,35.079967
"2012-12-31",37.087502,37.9025,37.087502,37.895,12868000,35.771435
"2013-01-02",38.540001,38.985001,38.482498,38.845001,15826400,36.668194
"2013-01-03",39.2775,39.52,38.705002,38.875,14937200,36.696491
"2013-01-04",38.900002,39.297501,38.695,39.192501,10376000,36.996216
"2013-01-07",39.235001,39.692501,39.200001,39.4725,10242400,37.260513
"2013-01-08",39.412498,39.84,39.252499,39.84,11800400,37.60741
"2013-01-09",40.349998,40.637501,39.927502,40.447498,17552800,38.180882
"2013-01-10",40.5075,40.692501,39.817501,40.127499,16313600,37.878803
"2013-01-11",39.945,40.3125,39.875,40.290001,9578000,38.032207
"2013-01-14",40.32,40.452499,39.887501,40.162498,8877600,37.911854
"2013-01-15",39.955002,40.162498,39.772499,40.112499,6696000,37.864658
"2013-01-16",40.0275,40.195,39.827499,40.049999,5464400,37.805664
"2013-01-17",40.25,40.272499,39.9025,39.970001,7833600,37.73016
"2013-01-18",39.630001,39.6325,39.125,39.567501,13812400,37.350189
"2013-01-22",39.669998,39.919998,39.445,39.762501,6918000,37.534267
"2013-01-23",39.572498,39.990002,39.52,39.762501,7108800,37.534267
"2013-01-24",39.825001,40.0425,39.724998,39.889999,6794000,37.654621
"2013-01-25",39.98,40.035,39.7575,39.959999,6701600,37.720695
"2013-01-28",40.07,40.145,39.075001,39.087502,13532000,36.897095
"2013-01-29",38.935001,39.272499,38.779999,39.165001,11664000,36.970242
"2013-01-30",39.247501,39.772499,38.6875,38.752499,18708000,36.580849
"2013-01-31",39.75,39.875,39.087502,39.477501,16685600,37.26524
"2013-02-01",39.75,39.869999,39.337502,39.639999,12738400,37.418633
"2013-02-04",39.442501,39.599998,39.139999,39.162498,10532000,36.967884
"2013-02-05",39.404999,39.900002,39.200001,39.8825,11105200,37.647541
"2013-02-06",39.805,40.220001,39.654999,40.205002,15056800,37.951981
"2013-02-07",39.744999,39.947498,39.240002,39.264999,20182800,37.064648
"2013-02-08",39.349998,39.735001,39.275002,39.450001,12914000,37.239288
"2013-02-11",39.395,39.5425,38.985001,39.0825,11032400,36.892376
"2013-02-12",39.209999,39.424999,39.105,39.200001,9805600,37.003296
"2013-02-13",39.112499,39.3475,38.535,38.692501,13917600,36.601273
"2013-02-14",38.650002,39.162498,38.575001,38.994999,12760000,36.887409
"2013-02-15",39.087502,39.52,38.935001,39.497501,17884400,37.362751
"2013-02-19",39.502499,39.697498,39.165001,39.4025,13210000,37.272884
"2013-02-20",39.279999,39.4025,38.797501,38.855,15688800,36.754978
