"dates","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2014-06-23",32.59552,33.254284,32.569172,32.990776,2302275,22.869314
"2014-06-24",33.017128,33.465088,32.54282,32.59552,3305938,22.595318
"2014-06-25",32.569172,33.517788,32.569172,33.333332,2877900,23.106773
"2014-06-26",32.674572,33.069828,32.200264,32.516468,2969018,22.653341
"2014-06-27",32.411068,32.990776,32.411068,32.964428,3020441,22.96542
"2014-06-30",32.832676,33.122532,32.674572,32.779976,2376733,22.83692
"2014-07-01",32.226616,32.938076,32.226616,32.621872,3372313,22.726772
"2014-07-02",32.569172,32.885376,32.358364,32.516468,1877462,22.653341
"2014-07-03",32.569172,32.911728,32.463768,32.806324,1117286,22.855274
"2014-07-07",32.121212,32.358364,31.857708,32.173912,4554190,22.41469
"2014-07-08",32.358364,32.463768,31.910408,32.147564,5507835,22.396332
"2014-07-09",32.173912,32.938076,32.173912,32.859024,2977140,22.891987
"2014-07-10",32.43742,32.859024,32.226616,32.674572,2045619,22.763489
"2014-07-11",32.753624,33.64954,32.727272,33.517788,3582822,23.350931
"2014-07-14",33.675888,33.807644,33.333332,33.465088,1810708,23.314217
"2014-07-15",33.491436,33.517788,33.122532,33.280632,2432519,23.185711
"2014-07-16",33.438736,33.992096,33.333332,33.860344,3631739,23.589581
"2014-07-17",33.465088,33.939396,33.386032,33.75494,3146435,23.516155
"2014-07-18",33.781292,34.2556,33.728588,34.2029,2709213,23.828224
"2014-07-21",34.097496,34.229248,33.913044,34.1502,3998716,23.791521
"2014-07-22",34.176548,34.729908,34.123848,34.4137,4640792,23.975088
"2014-07-23",34.4137,34.4137,33.675888,33.675888,3655040,23.461079
"2014-07-24",33.807644,34.018444,33.491436,33.833992,3713673,23.57122
"2014-07-25",33.517788,35.019764,33.20158,34.650856,5343512,24.140308
"2014-07-28",34.940712,35.256916,34.1502,34.519104,5644987,24.048527
"2014-07-29",34.440052,34.782608,34.2029,34.2029,4000272,23.828224
"2014-07-30",34.334652,35.230568,34.334652,35.151516,5121694,24.489105
"2014-07-31",34.993412,35.151516,34.598156,34.940712,5820316,24.342245
"2014-08-01",34.729908,35.019764,34.2029,34.361,4485538,23.938374
"2014-08-04",34.4137,34.756256,34.361,34.598156,2621738,24.103594
"2014-08-05",34.571804,34.782608,34.334652,34.466404,2640713,24.01181
"2014-08-06",34.176548,34.4137,34.071144,34.229248,2031084,23.846584
"2014-08-07",34.281952,34.519104,33.886692,34.071144,2753121,23.736443
"2014-08-08",34.2029,34.782608,34.1502,34.756256,2325348,24.213734
"2014-08-11",34.782608,35.335968,34.756256,35.204216,2236659,24.525827
"2014-08-12",35.125164,35.494072,35.072464,35.30962,4008734,24.599255
"2014-08-13",35.520424,35.783924,35.441368,35.783924,2381097,24.929688
"2014-08-14",35.836628,35.889328,35.36232,35.441368,2868489,24.691034
"2014-08-15",35.41502,35.599472,35.046112,35.283268,2777902,24.580891
"2014-08-18",35.335968,35.731224,35.283268,35.546772,2434075,24.764473
"2014-08-19",35.520424,35.599472,35.204216,35.441368,3367911,24.691034
"2014-08-20",35.494072,35.91568,35.30962,35.678524,4858663,24.856255
"2014-08-21",35.625824,35.942028,35.520424,35.836628,1780538,24.9664
"2014-08-22",35.757576,35.96838,35.678524,35.810276,1726421,24.948053
"2014-08-25",35.91568,36.07378,35.757576,35.86298,1111214,24.984762
"2014-08-26",35.994732,36.231884,35.836628,36.02108,1326770,25.094908
"2014-08-27",35.994732,36.205536,35.994732,36.12648,1752417,25.168337
"2014-08-28",35.96838,36.284584,35.783924,36.258236,1912946,25.260124
"2014-08-29",36.337288,36.57444,36.12648,36.389988,1876855,25.351915
"2014-09-02",36.52174,36.758892,36.284584,36.469036,1726839,25.406986
"2014-09-03",36.495388,37.0751,36.416336,37.0224,2782266,25.7925
"2014-09-04",37.048748,37.285904,35.836628,35.889328,6160803,25.003119
"2014-09-05",36.02108,36.258236,35.599472,35.652176,4130744,24.837904
"2014-09-08",35.678524,35.91568,35.072464,35.283268,3694812,24.580891
"2014-09-09",35.30962,35.757576,35.125164,35.494072,3030270,24.72776
"2014-09-10",35.520424,35.942028,35.41502,35.91568,1788925,25.021481
"2014-09-11",35.810276,35.994732,35.46772,35.836628,1665398,24.9664
"2014-09-12",35.783924,35.91568,35.520424,35.704876,2067023,24.874617
"2014-09-15",35.757576,35.86298,34.86166,35.30962,3152051,24.599255
"2014-09-16",35.30962,36.205536,35.230568,36.100132,2621700,25.149979
"2014-09-17",36.179184,36.890648,36.100132,36.62714,3220779,25.517141
"2014-09-18",36.732544,37.0224,36.495388,36.57444,3750523,25.480417
"2014-09-19",36.758892,37.048748,36.600792,36.837944,4641551,25.663998
"2014-09-22",36.732544,36.758892,35.441368,35.96838,4059474,25.058193
"2014-09-23",35.942028,36.363636,35.652176,35.783924,2940783,24.929688
"2014-09-24",35.757576,35.836628,35.441368,35.783924,2786896,24.929688
"2014-09-25",35.783924,35.783924,34.86166,34.940712,3225750,24.342245
"2014-09-26",34.967064,35.072464,34.571804,34.80896,2253167,24.366222
"2014-09-29",34.571804,35.256916,34.492756,34.888012,2692477,24.421558
"2014-09-30",34.86166,35.072464,34.703556,34.86166,2278176,24.40312
"2014-10-01",34.888012,34.940712,34.361,34.466404,3441989,24.12644
"2014-10-02",34.440052,34.624508,33.386032,34.2029,2727960,23.941978
"2014-10-03",34.334652,34.650856,34.2556,34.387352,3195807,24.071102
"2014-10-06",34.677208,34.677208,34.018444,34.229248,2860747,23.960424
"2014-10-07",34.018444,34.229248,33.59684,33.623188,2535895,23.536184
"2014-10-08",33.728588,34.545456,33.465088,34.492756,2971902,24.144882
"2014-10-09",34.281952,34.492756,33.544136,33.623188,2941808,23.536184
"2014-10-10",33.64954,33.860344,33.043476,33.043476,2278784,23.130392
"2014-10-13",33.09618,33.517788,32.59552,32.64822,3485100,22.85371
"2014-10-14",32.938076,34.229248,32.938076,33.675888,4175145,23.573078
"2014-10-15",33.14888,33.64954,32.252964,33.491436,5758381,23.443958
"2014-10-16",32.859024,33.227932,32.674572,32.753624,4511800,22.927492
"2014-10-17",33.069828,33.544136,32.885376,33.412384,3651549,23.388624
"2014-10-20",33.227932,33.491436,32.964428,33.412384,3497358,23.388624
"2014-10-21",33.807644,34.888012,33.75494,34.782608,3792230,24.347778
"2014-10-22",34.91436,35.942028,31.98946,32.173912,9205494,22.521692
"2014-10-23",32.70092,33.886692,32.64822,33.675888,6008168,23.573078
"2014-10-24",33.20158,33.75494,32.64822,33.069828,4205088,23.148832
"2014-10-27",33.122532,33.913044,32.938076,33.781292,3757164,23.646854
"2014-10-28",33.886692,34.334652,33.728588,34.3083,2434227,24.015762
"2014-10-29",34.361,34.703556,33.675888,34.097496,3195200,23.868204
"2014-10-30",33.939396,34.176548,33.59684,33.75494,2121519,23.628414
"2014-10-31",34.3083,35.098812,33.965744,34.993412,3265142,24.49534
"2014-11-03",34.967064,35.151516,34.650856,35.019764,2440754,24.513783
"2014-11-04",34.967064,35.072464,34.519104,34.677208,2193586,24.273994
"2014-11-05",34.888012,34.967064,34.4137,34.677208,2651263,24.273994
"2014-11-06",34.729908,35.230568,34.545456,35.046112,1772758,24.53223
"2014-11-07",35.046112,35.599472,34.80896,35.441368,2101405,24.808908
"2014-11-10",35.36232,35.441368,35.098812,35.230568,1898449,24.661348
"2014-11-11",35.30962,36.231884,35.30962,35.625824,2640903,24.938023
"2014-11-12",35.36232,35.731224,35.204216,35.652176,2611985,24.956476
"2014-11-13",35.599472,35.731224,35.388668,35.441368,2432329,24.808908
"2014-11-14",35.41502,35.810276,35.335968,35.388668,2130741,24.77202
"2014-11-17",35.36232,35.704876,35.177868,35.546772,2025050,24.882694
"2014-11-18",35.573124,36.231884,35.46772,35.91568,2091121,25.140928
"2014-11-19",35.810276,35.836628,35.204216,35.388668,1929720,24.77202
"2014-11-20",35.30962,35.757576,35.151516,35.678524,3322560,24.974915
"2014-11-21",35.96838,36.363636,35.678524,35.783924,2414113,25.048697
"2014-11-24",35.96838,36.284584,35.810276,36.047432,3251784,25.233158
"2014-11-25",36.152832,36.442688,36.07378,36.258236,2417908,25.380713
"2014-11-26",36.363636,36.62714,36.152832,36.600792,1443884,25.620506
"2014-11-28",36.548092,36.969696,36.469036,36.785244,1174249,25.749622
"2014-12-01",36.62714,36.732544,36.231884,36.442688,1633026,25.50983
"2014-12-02",36.363636,36.706192,36.310936,36.469036,1916096,25.528275
"2014-12-03",36.469036,37.470356,36.442688,37.444004,4057235,26.210749
"2014-12-04",37.154148,37.549408,37.0224,37.417656,2621776,26.192303
"2014-12-05",37.391304,37.73386,37.285904,37.73386,1678604,26.413647
"2014-12-08",37.83926,37.83926,36.969696,37.048748,2282730,25.934071
"2014-12-09",36.62714,36.890648,36.363636,36.811592,3098504,25.768063
"2014-12-10",36.679844,36.785244,35.757576,35.836628,3187421,25.085585
"2014-12-11",35.942028,36.495388,35.91568,36.284584,2331193,25.399157
"2014-12-12",36.07378,36.284584,35.388668,35.388668,2786820,24.77202
"2014-12-15",35.625824,35.678524,34.703556,35.151516,2890803,24.606012
"2014-12-16",34.91436,35.757576,34.729908,35.177868,4208579,24.624458
"2014-12-17",35.283268,35.599472,35.072464,35.46772,2590088,24.827354
"2014-12-18",36.07378,36.62714,35.96838,36.600792,2419958,25.620506
"2014-12-19",36.969696,37.654808,36.653492,36.785244,4837069,25.749622
"2014-12-22",36.837944,36.996048,36.679844,36.811592,2030059,25.768063
"2014-12-23",36.837944,37.285904,36.811592,37.0751,1888847,25.952518
"2014-12-24",37.154148,37.364956,37.048748,37.101448,623974,25.970961
"2014-12-26",37.101448,37.523056,36.916996,37.259552,1032733,26.081636
"2014-12-29",37.154148,37.470356,37.154148,37.259552,1656214,26.198362
"2014-12-30",37.154148,37.417656,36.837944,36.916996,1335461,25.957504
"2014-12-31",36.943348,37.154148,36.442688,36.52174,1385213,25.679581
"2015-01-02",36.57444,36.943348,35.994732,36.231884,1484111,25.475777
"2015-01-05",35.942028,36.152832,35.151516,35.441368,2668986,24.919937
"2015-01-06",35.494072,35.546772,34.466404,34.967064,2719345,24.586441
"2015-01-07",35.125164,35.573124,34.86166,35.41502,1835414,24.901409
"2015-01-08",35.625824,36.416336,35.625824,36.389988,2363981,25.586943
"2015-01-09",36.416336,36.469036,35.599472,36.179184,3068068,25.438725
"2015-01-12",36.231884,36.231884,35.520424,35.810276,1644753,25.179335
"2015-01-13",36.02108,36.811592,35.520424,35.994732,2380983,25.309025
"2015-01-14",35.520424,36.205536,35.335968,36.152832,2883327,25.420197
"2015-01-15",36.179184,36.389988,35.256916,35.283268,2274002,24.808771
"2015-01-16",35.151516,35.86298,34.80896,35.836628,2207400,25.197855
"2015-01-20",35.91568,36.047432,35.177868,35.573124,1937310,25.012581
"2015-01-21",35.388668,35.810276,35.151516,35.783924,1864863,25.160797
"2015-01-22",35.96838,36.890648,35.757576,36.811592,1936968,25.883383
"2015-01-23",36.890648,37.285904,36.310936,36.363636,2017043,25.568409
"2015-01-26",36.389988,36.57444,35.810276,36.205536,1907709,25.457249
"2015-01-27",35.520424,36.100132,35.335968,35.757576,2585534,25.142275
"2015-01-28",36.100132,36.12648,34.86166,34.888012,2944768,24.530855
"2015-01-29",34.888012,35.91568,34.624508,35.731224,3961942,25.123751
"2015-01-30",34.91436,35.599472,34.097496,34.703556,7011073,24.401159
"2015-02-02",34.703556,35.36232,34.2556,35.256916,3393451,24.790251
"2015-02-03",35.652176,35.96838,35.098812,35.388668,4178257,24.882887
"2015-02-04",35.177868,35.652176,35.125164,35.335968,3596180,24.845829
"2015-02-05",35.441368,35.599472,35.204216,35.46772,2466826,24.938467
"2015-02-06",35.573124,35.678524,35.256916,35.388668,2563636,24.882887
"2015-02-09",35.256916,35.573124,35.177868,35.30962,2227513,24.827303
"2015-02-10",35.494072,35.599472,34.91436,35.546772,3018012,24.994053
"2015-02-11",35.625824,35.783924,35.283268,35.494072,2004823,24.957003
"2015-02-12",35.599472,35.91568,35.494072,35.757576,2394076,25.142275
"2015-02-13",35.783924,36.389988,35.783924,36.284584,2634906,25.512825
"2015-02-17",36.205536,36.231884,35.810276,36.07378,2146414,25.364613
"2015-02-18",36.07378,36.600792,35.836628,36.442688,1678339,25.623999
"2015-02-19",36.389988,36.706192,36.179184,36.231884,1841524,25.475777
"2015-02-20",36.205536,36.943348,36.02108,36.890648,2264742,25.938974
"2015-02-23",36.785244,36.916996,36.284584,36.679844,1784902,25.790752
"2015-02-24",36.57444,36.890648,36.337288,36.837944,2016815,25.901917
"2015-02-25",36.62714,36.653492,35.836628,36.100132,2828679,25.383135
"2015-02-26",36.100132,36.179184,35.046112,35.204216,4356584,24.753193
"2015-02-27",35.046112,35.994732,34.650856,35.96838,4493735,25.290497
"2015-03-02",35.96838,36.152832,35.520424,35.783924,2961314,25.160797
"2015-03-03",35.388668,35.91568,35.283268,35.388668,2131120,24.882887
"2015-03-04",35.388668,35.388668,34.888012,35.230568,2236014,24.771719
"2015-03-05",35.230568,35.652176,34.835312,35.625824,3290758,25.049631
"2015-03-06",35.46772,35.46772,34.466404,34.624508,3064083,24.345581
"2015-03-09",34.624508,35.072464,34.440052,34.940712,2633161,24.567911
"2015-03-10",34.782608,34.835312,33.570488,33.59684,4193171,23.622997
"2015-03-11",33.64954,34.545456,33.517788,33.913044,3327077,23.845325
"2015-03-12",33.781292,33.913044,33.306984,33.386032,3058884,23.47477
"2015-03-13",33.412384,33.64954,33.175232,33.59684,2673426,23.622997
"2015-03-16",33.517788,34.044796,33.333332,33.965744,2709706,23.882378
"2015-03-17",33.886692,34.044796,33.64954,33.807644,1938372,23.771217
"2015-03-18",33.781292,34.545456,33.491436,34.229248,3325521,24.067656
"2015-03-19",34.176548,34.387352,33.807644,33.833992,2979417,23.789743
"2015-03-20",33.965744,34.91436,33.59684,34.729908,5998225,24.419695
"2015-03-23",34.729908,35.177868,34.677208,34.888012,2335064,24.530855
"2015-03-24",34.888012,35.151516,34.703556,34.86166,3462141,24.512331
"2015-03-25",34.835312,35.072464,33.913044,33.992096,3326925,23.900909
"2015-03-26",33.860344,34.1502,33.465088,33.913044,2494150,23.845325
"2015-03-27",33.886692,33.939396,33.017128,33.175232,2729744,23.454111
"2015-03-30",33.306984,34.123848,33.306984,33.833992,2563143,23.919842
"2015-03-31",33.70224,34.2029,33.70224,33.860344,2884428,23.938471
"2015-04-01",33.860344,33.913044,33.333332,33.386032,3013610,23.603146
"2015-04-02",33.517788,33.833992,33.412384,33.64954,2811108,23.78944
"2015-04-06",33.333332,34.123848,33.227932,34.123848,1780310,24.124765
"2015-04-07",34.176548,34.492756,34.097496,34.1502,1583236,24.143396
"2015-04-08",34.835312,35.019764,34.2556,34.519104,1869797,24.404203
"2015-04-09",34.4137,34.703556,34.176548,34.598156,1572458,24.460087
"2015-04-10",34.888012,35.125164,34.650856,34.940712,1927670,24.702265
"2015-04-13",34.86166,35.098812,34.677208,34.677208,1507716,24.515972
"2015-04-14",34.835312,35.019764,34.281952,34.492756,2591264,24.385574
"2015-04-15",34.650856,34.86166,34.492756,34.545456,2299239,24.422831
"2015-04-16",34.2556,34.440052,33.860344,34.044796,2807845,24.068872
"2015-04-17",33.781292,34.071144,33.412384,33.965744,2996418,24.012983
"2015-04-20",34.176548,34.650856,34.123848,34.281952,2135143,24.23654
"2015-04-21",34.361,34.466404,33.70224,33.70224,2480033,23.826696
"2015-04-22",33.781292,34.123848,33.544136,34.044796,2004064,24.068872
"2015-04-23",33.913044,34.80896,33.913044,34.624508,4100725,24.47872
"2015-04-24",31.778656,32.226616,29.828722,31.594204,15574870,22.336363
"2015-04-27",31.304348,31.304348,30.171278,30.619236,10155268,21.647087
"2015-04-28",30.461132,30.961792,29.986826,30.909092,5972837,21.852005
"2015-04-29",30.671938,31.040842,30.329382,30.382082,6932478,21.479422
"2015-04-30",30.461132,30.461132,29.72332,30.30303,7807567,21.423531
"2015-05-01",30.434784,30.671938,30.30303,30.35573,5928966,21.460794
"2015-05-04",30.434784,31.172596,30.35573,31.014494,4039284,21.926521
"2015-05-05",30.988142,31.251648,30.250328,30.434784,4853274,21.516684
"2015-05-06",30.724638,30.88274,29.77602,29.986826,4686521,21.199986
"2015-05-07",30.144928,30.382082,29.749672,29.828722,5389014,21.088205
"2015-05-08",30.250328,30.250328,29.828722,29.960474,4686673,21.181353
"2015-05-11",29.934124,30.092228,29.459816,29.617918,7393381,20.939177
"2015-05-12",29.512516,29.670618,29.301714,29.407116,6375942,20.790146
"2015-05-13",29.459816,29.77602,29.433464,29.617918,3510413,20.939177
"2015-05-14",29.64427,29.960474,29.617918,29.77602,2891866,21.050949
"2015-05-15",29.855072,30.039526,29.670618,29.960474,2540145,21.181353
"2015-05-18",29.828722,30.434784,29.828722,30.250328,2448041,21.386272
"2015-05-19",30.250328,30.408432,29.670618,29.828722,4680829,21.088205
"2015-05-20",29.960474,30.408432,29.855072,30.197628,2669745,21.349018
"2015-05-21",30.092228,30.513834,30.065876,30.329382,2563371,21.442165
"2015-05-22",30.250328,30.329382,30.065876,30.144928,2609784,21.311756
"2015-05-26",30.013174,30.118576,29.512516,29.538868,2599233,20.883289
"2015-05-27",29.72332,30.171278,29.64427,30.118576,3762325,21.293131
"2015-05-28",30.013174,30.461132,29.960474,30.30303,2425081,21.423531
"2015-05-29",30.250328,30.30303,29.855072,30.092228,3684717,21.2745
"2015-06-01",30.144928,30.408432,29.934124,30.197628,2592213,21.349018
"2015-06-02",30.22398,30.434784,30.092228,30.250328,2507281,21.386272
"2015-06-03",30.30303,30.619236,30.250328,30.382082,2443335,21.479422
"2015-06-04",30.250328,30.408432,29.670618,29.802372,3097251,21.069576
"2015-06-05",29.77602,29.881424,29.380764,29.670618,2310320,20.976431
"2015-06-08",29.64427,29.77602,29.090908,29.11726,3072432,20.585224
"2015-06-09",29.196312,29.275362,28.801054,29.06456,3186775,20.547968
"2015-06-10",29.22266,29.855072,29.14361,29.670618,2665760,20.976431
"2015-06-11",29.855072,30.250328,29.802372,29.960474,2708605,21.181353
"2015-06-12",29.802372,29.934124,29.354414,29.433464,2461968,20.808771
"2015-06-15",29.11726,29.380764,28.959158,29.11726,2105504,20.585224
"2015-06-16",29.11726,29.249012,28.959158,29.090908,3461495,20.566593
"2015-06-17",29.16996,29.459816,29.11726,29.275362,2371533,20.696997
"2015-06-18",29.354414,29.617918,29.249012,29.354414,2487319,20.752886
"2015-06-19",29.301714,29.512516,29.06456,29.22266,5290154,20.659737
"2015-06-22",29.380764,29.486166,29.22266,29.328062,2736992,20.734259
"2015-06-23",29.459816,29.69697,29.328062,29.64427,2414113,20.957806
"2015-06-24",29.591568,29.617918,28.959158,28.959158,3133114,20.473448
"2015-06-25",29.038208,29.22266,28.959158,29.011858,3914694,20.510708
"2015-06-26",28.880104,29.038208,28.774704,28.932806,3309240,20.585695
"2015-06-29",28.669302,28.880104,28.353096,28.405796,3592840,20.210728
"2015-06-30",28.5639,28.722004,28.036892,28.036892,3837656,19.948252
"2015-07-01",28.221344,28.300394,28.06324,28.142292,3185751,20.023247
"2015-07-02",28.300394,28.300394,27.50988,27.826088,4841851,19.798273
"2015-07-06",27.536232,27.878788,27.40448,27.747036,3338727,19.742025
"2015-07-07",27.43083,27.957838,27.325428,27.878788,4317002,19.835766
"2015-07-08",27.667984,27.878788,27.009224,27.061924,4949439,19.254564
"2015-07-09",27.43083,27.615282,26.982872,26.982872,6893542,19.19832
"2015-07-10",27.43083,27.457182,27.114626,27.35178,4691000,19.460798
"2015-07-13",27.483532,27.694336,27.378128,27.641634,3719517,19.66703
"2015-07-14",27.641634,27.799736,27.588934,27.747036,3169129,19.742025
"2015-07-15",27.773386,27.878788,27.457182,27.50988,2687619,19.573288
"2015-07-16",27.667984,28.089592,27.641634,27.957838,4963025,19.892008
"2015-07-17",27.799736,28.59025,27.720684,28.537548,7281353,20.30447
"2015-07-20",28.669302,28.985506,28.458498,28.748352,7178508,20.454458
"2015-07-21",28.695652,28.959158,27.588934,27.905138,8160882,19.854513
"2015-07-22",27.878788,28.300394,27.826088,28.194992,4284213,20.060741
"2015-07-23",28.194992,28.774704,28.089592,28.484848,6006498,20.266973
"2015-07-24",28.142292,29.512516,27.667984,28.827404,10578676,20.510706
"2015-07-27",28.64295,28.748352,27.878788,27.98419,8554006,19.910759
"2015-07-28",28.089592,28.247694,27.641634,28.089592,4550509,19.985748
"2015-07-29",28.194992,28.458498,28.01054,28.353096,3648589,20.173237
"2015-07-30",28.274046,28.405796,28.06324,28.379448,3680012,20.191982
"2015-07-31",28.59025,29.11726,28.247694,29.038208,5947372,20.66069
"2015-08-03",29.090908,29.11726,28.722004,28.827404,5875040,20.510706
"2015-08-04",28.853756,29.249012,28.748352,28.985506,4150098,20.623194
"2015-08-05",29.196312,29.407116,28.959158,28.959158,4159472,20.604446
"2015-08-06",28.985506,29.328062,28.906456,28.906456,3631398,20.566952
"2015-08-07",28.801054,28.959158,28.432148,28.669302,3997236,20.39822
"2015-08-10",28.880104,29.828722,28.827404,29.69697,3583543,21.129398
"2015-08-11",29.459816,29.64427,28.985506,29.196312,4147518,20.77318
"2015-08-12",28.985506,29.16996,28.5639,29.011858,3543733,20.641945
"2015-08-13",29.011858,29.16996,28.695652,28.853756,2495554,20.529455
"2015-08-14",28.801054,29.196312,28.695652,29.11726,3125866,20.716936
"2015-08-17",29.090908,30.171278,28.959158,29.960474,4782231,21.316885
"2015-08-18",30.092228,30.197628,29.64427,29.828722,2910803,21.223139
"2015-08-19",29.72332,29.855072,29.459816,29.617918,3685249,21.073158
"2015-08-20",29.354414,29.591568,29.011858,29.06456,4337951,20.679443
"2015-08-21",28.827404,29.328062,28.089592,28.168644,7457289,20.041994
"2015-08-24",26.455864,27.35178,25.71805,26.166008,12130376,18.617117
"2015-08-25",27.088274,27.114626,25.454544,25.454544,6401861,18.110916
"2015-08-26",26.086958,26.324112,25.349144,26.245058,5582255,18.673365
"2015-08-27",26.482212,27.035572,26.324112,26.956522,5866539,19.179569
"2015-08-28",26.77207,27.325428,26.693016,27.167324,4110365,19.329557
"2015-08-31",27.035572,27.40448,26.693016,26.79842,6569676,19.067081
"2015-09-01",26.139656,26.482212,25.639,25.770752,5861491,18.335892
"2015-09-02",26.245058,26.27141,25.770752,26.27141,4856310,18.692112
"2015-09-03",26.29776,26.79842,26.29776,26.403162,7488180,18.785856
"2015-09-04",26.113308,26.35046,25.981556,26.113308,3881906,18.579622
"2015-09-08",26.587614,27.536232,26.482212,27.457182,5140593,19.535791
"2015-09-09",27.799736,27.905138,26.93017,26.956522,5109664,19.179569
"2015-09-10",26.982872,27.35178,26.85112,27.167324,3965358,19.329557
"2015-09-11",26.982872,27.50988,26.93017,27.483532,3438004,19.554541
"2015-09-14",27.50988,27.536232,27.061924,27.193676,3186851,19.348307
"2015-09-15",27.325428,28.01054,27.220026,27.878788,3712383,19.835766
"2015-09-16",27.878788,28.274046,27.799736,27.98419,3904334,19.910759
"2015-09-17",27.905138,28.405796,27.799736,27.878788,3420244,19.835766
"2015-09-18",27.378128,27.720684,27.009224,27.272726,8995402,19.404551
"2015-09-21",27.40448,27.694336,27.114626,27.694336,4784243,19.704525
"2015-09-22",27.299078,27.40448,27.088274,27.220026,3449883,19.367054
"2015-09-23",27.220026,27.246378,26.77207,26.824768,3115885,19.085827
"2015-09-24",26.587614,26.824768,26.245058,26.613966,3143740,18.935841
"2015-09-25",26.93017,27.009224,26.27141,26.561266,3799706,18.898346
"2015-09-28",26.27141,26.429514,25.296444,25.401846,4227516,18.199806
"2015-09-29",25.428196,25.612648,24.927536,25.006588,4684206,17.916616
"2015-09-30",25.349144,25.6917,25.08564,25.639,4207782,18.36972
"2015-10-01",25.586298,25.770752,25.032938,25.401846,4241102,18.199806
"2015-10-02",25.032938,25.981556,24.901186,25.955204,3550982,18.596275
"2015-10-05",26.166008,26.35046,25.744402,26.27141,4758854,18.822832
"2015-10-06",26.29776,26.508564,26.086958,26.29776,4058411,18.841707
"2015-10-07",26.508564,27.299078,26.324112,27.272726,7382489,19.540249
"2015-10-08",27.299078,27.905138,27.246378,27.747036,3872266,19.880079
"2015-10-09",27.747036,28.036892,27.641634,27.799736,4185809,19.917839
"2015-10-12",27.826088,27.957838,27.378128,27.562582,3289886,19.747921
"2015-10-13",27.43083,27.747036,27.272726,27.43083,2849741,19.653524
"2015-10-14",27.40448,27.483532,26.640316,26.693016,6338409,19.124897
"2015-10-15",26.613966,27.246378,26.429514,27.140976,13470011,19.445848
"2015-10-16",27.246378,27.272726,26.613966,26.87747,5938833,19.257053
"2015-10-19",26.77207,26.903822,26.640316,26.85112,4584777,19.238176
"2015-10-20",26.745718,27.378128,26.693016,26.956522,3362446,19.313692
"2015-10-21",27.035572,27.167324,26.693016,26.77207,4663030,19.18154
"2015-10-22",26.85112,27.246378,26.745718,27.114626,3537737,19.426971
"2015-10-23",27.299078,27.641634,27.061924,27.246378,5850676,19.521372
"2015-10-26",27.483532,27.93149,26.166008,26.429514,8520079,18.936108
"2015-10-27",26.192358,26.35046,24.242424,24.479578,12003737,17.539022
"2015-10-28",24.58498,25.05929,24.268776,24.664032,7087125,17.671181
"2015-10-29",24.55863,24.63768,24.163374,24.611332,4176853,17.633419
"2015-10-30",24.822134,25.006588,24.400526,24.743082,4958357,17.727818
"2015-11-02",24.848486,25.744402,24.743082,25.533598,8355755,18.294205
"2015-11-03",25.533598,25.955204,25.428196,25.665348,3799706,18.388599
"2015-11-04",25.6917,25.744402,25.296444,25.401846,2491493,18.199806
"2015-11-05",25.401846,25.639,25.111988,25.375494,2414986,18.180925
"2015-11-06",25.243742,25.6917,25.05929,25.6917,5001962,18.407482
"2015-11-09",25.665348,25.71805,25.322792,25.507246,3568211,18.275324
"2015-11-10",25.428196,25.586298,25.16469,25.349144,2617601,18.162046
"2015-11-11",25.559946,27.140976,25.559946,27.009224,10368092,19.351452
"2015-11-12",26.824768,27.140976,26.561266,26.693016,6001147,19.124897
"2015-11-13",26.482212,26.87747,26.455864,26.561266,5422296,19.030506
"2015-11-16",26.482212,26.956522,26.324112,26.87747,5670982,19.257053
"2015-11-17",26.93017,27.193676,26.77207,27.088274,4500453,19.408092
"2015-11-18",27.140976,27.852436,27.035572,27.773386,5304347,19.89896
"2015-11-19",27.747036,27.905138,27.325428,27.483532,2511531,19.691282
"2015-11-20",27.720684,27.93149,27.457182,27.562582,3877617,19.747921
"2015-11-23",27.641634,28.432148,27.536232,28.326746,5792612,20.295427
"2015-11-24",29.038208,29.038208,27.457182,27.957838,9969807,20.031111
"2015-11-25",27.957838,28.326746,27.562582,27.905138,2907767,19.993353
"2015-11-27",27.905138,28.142292,27.878788,28.01054,947308,20.068874
"2015-11-30",28.089592,28.142292,27.667984,27.799736,3294553,19.917839
"2015-12-01",27.878788,28.247694,27.747036,28.168644,2664014,20.182148
"2015-12-02",28.194992,28.221344,27.325428,27.325428,3013761,19.578005
"2015-12-03",27.50988,27.615282,27.009224,27.299078,7722180,19.559126
"2015-12-04",27.299078,27.98419,27.299078,27.615282,5232546,19.785679
"2015-12-07",27.50988,27.588934,26.719368,26.79842,3204346,19.200418
"2015-12-08",26.534914,26.719368,26.29776,26.666668,3116112,19.106016
"2015-12-09",26.482212,27.088274,26.21871,26.403162,4497189,18.917225
"2015-12-10",26.508564,26.956522,26.324112,26.79842,3700580,19.200418
"2015-12-11",26.29776,26.693016,26.27141,26.455864,4562311,18.954985
"2015-12-14",26.508564,26.613966,25.559946,25.981556,3832798,18.615154
"2015-12-15",26.403162,26.613966,26.034256,26.403162,3416297,18.917225
"2015-12-16",26.534914,27.140976,26.455864,27.061924,3010270,19.389214
"2015-12-17",27.088274,27.43083,26.508564,26.85112,4398557,19.238176
