"dates","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"2014-06-30",50.923714,51.043159,49.729256,49.808887,6194108,48.293858
"2014-07-01",50.071667,50.565376,49.880554,50.294632,3730982,48.764832
"2014-07-02",50.469818,50.907787,50.33445,50.565376,2465010,49.02734
"2014-07-03",50.740562,51.114826,50.517597,50.597229,1803706,49.05822
"2014-07-07",50.44593,50.676861,50.222965,50.525562,2134860,48.988731
"2014-07-08",50.398151,50.477783,49.657589,49.856667,3207690,48.340191
"2014-07-09",49.936295,50.374264,49.785,50.023888,2485731,48.502319
"2014-07-10",49.323139,50.031853,49.235546,49.968147,2819020,48.448273
"2014-07-11",50,50.461857,49.785,50.023888,2155832,48.502319
"2014-07-14",50.437969,50.668896,50.143333,50.485744,2393555,48.950127
"2014-07-15",50.294632,50.963528,50.270744,50.645008,2076214,49.104549
"2014-07-16",50.836121,51.282051,50.398151,50.501671,3476557,48.965569
"2014-07-17",50.406116,50.987419,50.183151,50.437969,2872140,48.903805
"2014-07-18",50.708714,50.820194,50.15926,50.660934,2911698,49.119987
"2014-07-21",50.692783,50.867973,50.270744,50.485744,1595745,48.950127
"2014-07-22",50.613155,51.505016,50.613155,51.027233,3362153,49.475147
"2014-07-23",50.899826,51.353718,50.852047,51.043159,3939821,49.490589
"2014-07-24",52.476509,53.814301,52.476509,53.20911,7670552,51.590664
"2014-07-25",53.089664,54.467274,52.906513,53.647079,4511336,52.015305
"2014-07-28",53.75856,54.921165,53.631149,54.658386,5210189,52.995857
"2014-07-29",54.658386,55.494507,54.602646,55.080425,5277374,53.40506
"2014-07-30",55.35117,55.940437,54.897278,54.937092,4287301,53.266079
"2014-07-31",54.499123,54.825607,53.822266,53.933746,3940324,52.293247
"2014-08-01",53.933746,54.25227,53.272816,53.670967,2499544,52.038471
"2014-08-04",53.463928,54.164677,53.42411,54.053192,2686282,52.409065
"2014-08-05",53.901894,54.403568,53.607262,54.132824,2130967,52.486279
"2014-08-06",53.750595,54.682274,53.360409,54.530975,2529307,52.872318
"2014-08-07",54.706161,55.040611,54.467274,54.674313,2731365,53.011295
"2014-08-08",54.403568,54.85746,54.331902,54.459309,2696579,52.802834
"2014-08-11",54.706161,55.183945,54.578754,54.937092,2106605,53.266079
"2014-08-12",54.833572,54.897278,54.419495,54.634495,1804836,52.972694
"2014-08-13",54.347824,55.263577,54.347824,55.175983,2340811,53.497704
"2014-08-14",55.144131,55.271542,54.666348,55.040611,2086637,53.366451
"2014-08-15",55.438763,55.454689,54.331902,54.905239,2429471,53.235199
"2014-08-18",55.295429,55.717472,55.136169,55.446728,1923383,53.76022
"2014-08-19",55.375061,55.574135,55.183945,55.35117,2232059,53.667564
"2014-08-20",55.335243,55.63784,55.08839,55.335243,1914844,53.652119
"2014-08-21",55.335243,55.916546,55.048576,55.820992,2057628,54.123093
"2014-08-22",55.932472,56.29081,55.717472,55.813026,2026359,54.115372
"2014-08-25",55.940437,56.051918,55.390987,55.781174,1446305,54.084488
"2014-08-26",55.844879,56.123589,55.430801,55.621914,1893998,53.930077
"2014-08-27",55.5821,55.90062,55.199875,55.725433,1881188,54.030441
"2014-08-28",55.550247,55.685619,54.85746,55.52636,1725469,53.837421
"2014-08-29",55.749325,56.163403,55.621914,55.948399,2382881,54.246628
"2014-09-02",55.916546,56.529701,55.884693,56.18729,1787882,54.478252
"2014-09-03",56.227104,56.537666,56.020065,56.274883,1570629,54.56319
"2014-09-04",56.720814,56.720814,55.97229,56.274883,1512360,54.56319
"2014-09-05",56.067844,56.760632,56.067844,56.402294,2004382,54.686722
"2014-09-08",56.410255,57.23045,56.29081,57.063229,2822536,55.327553
"2014-09-09",56.808411,57.134895,56.450073,56.617294,1660670,54.895184
"2014-09-10",56.617294,57.23045,56.609333,57.047302,2125316,55.312111
"2014-09-11",56.91193,57.883423,56.816372,57.493233,3316945,55.744473
"2014-09-12",57.373787,57.604713,57.118969,57.310081,1815384,55.566891
"2014-09-15",57.206562,57.477306,56.601372,57.055264,1914467,55.319824
"2014-09-16",57.063229,57.190636,56.442108,56.991558,1688549,55.25806
"2014-09-17",57.055264,57.732124,56.649147,56.919891,2537972,55.188572
"2014-09-18",57.198601,58.042683,56.943783,57.875458,2380494,56.115067
"2014-09-19",57.986942,57.986942,56.704887,57.047302,3521891,55.312111
"2014-09-22",56.919891,57.039337,56.035992,56.155437,2390039,54.447369
"2014-09-23",56.043957,56.378403,55.860806,56.195255,2388155,54.485977
"2014-09-24",56.29081,57.158783,56.171364,56.999523,1871644,55.265774
"2014-09-25",56.808411,56.816372,55.828953,55.868771,1353250,54.169418
"2014-09-26",55.908585,56.378403,55.74136,56.147476,1246633,54.439648
"2014-09-29",55.860806,56.856186,55.717472,56.545628,2013926,54.825699
"2014-09-30",56.545628,57.150822,56.458035,56.808411,3025850,55.080475
"2014-10-01",56.688965,56.688965,54.722092,54.80172,4841862,53.134823
"2014-10-02",54.706161,55.175983,54.108936,54.897278,1913086,53.227474
"2014-10-03",55.08839,55.701546,54.817646,55.422836,1717055,53.737049
"2014-10-06",55.677654,56.147476,54.738014,54.785793,2106605,53.119381
"2014-10-07",53.678928,54.236343,53.479855,53.774487,3594100,52.138836
"2014-10-08",53.830227,54.443382,52.970219,54.268196,2310923,52.617535
"2014-10-09",54.132824,54.387642,53.551521,53.567448,2973232,51.938099
"2014-10-10",53.575409,54.164677,52.277431,52.285397,3270103,50.695045
"2014-10-13",52.157986,52.309284,51.0989,51.536869,6150155,49.969284
"2014-10-14",51.9828,52.420769,51.266125,51.712055,3012162,50.139145
"2014-10-15",51.15464,51.791687,50.78038,51.712055,3632150,50.139145
"2014-10-16",50.93964,51.441311,50.613155,50.971493,3611053,49.421101
"2014-10-17",51.32983,51.616501,51.003345,51.393536,3419795,49.830303
"2014-10-20",51.011307,52.022614,50.597229,51.903168,3583300,50.324432
"2014-10-21",52.03854,52.643734,51.855392,52.556141,3473920,50.95755
"2014-10-22",51.815575,52.189838,51.234272,51.584648,5371559,50.015606
"2014-10-23",48.152573,49.769073,48.0172,49.243511,12791830,47.745682
"2014-10-24",49.132027,50.836121,49.028507,50.637043,7494112,49.096828
"2014-10-27",50.708714,50.891861,50.15926,50.398151,3021204,48.8652
"2014-10-28",50.668896,51.059086,50.430004,51.035198,2347718,49.48288
"2014-10-29",50.947601,51.17057,50.039814,50.199078,2384890,48.67218
"2014-10-30",50.191113,51.059086,50,50.748528,1450826,49.204918
"2014-10-31",51.672241,51.672241,51.011307,51.146679,1988183,49.590961
"2014-11-03",51.313904,51.712055,51.15464,51.290012,1112513,49.729931
"2014-11-04",51.218346,51.680202,51.090939,51.497055,1210340,49.930683
"2014-11-05",51.72002,51.759834,50.963528,51.290012,1385775,49.729931
"2014-11-06",51.505016,52.667622,51.505016,52.548176,2550404,50.949825
"2014-11-07",52.611881,52.930405,52.197803,52.810959,1729362,51.204617
"2014-11-10",52.731327,53.344482,52.580029,53.201145,1509472,51.582935
"2014-11-11",53.137444,53.495781,52.994106,53.089664,1218000,51.474842
"2014-11-12",52.76318,53.201145,52.723366,52.747253,1303018,51.142857
"2014-11-13",52.675587,53.04985,52.030579,52.436695,2358016,50.841747
"2014-11-14",52.42873,53.065777,52.341137,52.627808,1579043,51.027042
"2014-11-17",52.619843,53.002071,52.309284,52.341137,2131595,50.749088
"2014-11-18",52.237617,52.595955,51.560757,51.807613,3628006,50.231792
"2014-11-19",51.87928,51.895206,50.963528,51.457237,1739409,49.892071
"2014-11-20",51.186497,51.958912,50.947601,51.672241,1326627,50.10054
"2014-11-21",52.189838,52.595955,51.680202,51.974838,2718179,50.393929
"2014-11-24",51.974838,52.277431,51.449276,52.070393,1698218,50.48658
"2014-11-25",52.237617,52.76318,51.927059,52.444656,1817017,50.849461
"2014-11-26",52.365025,52.508362,51.807613,52.420769,1555434,50.826294
"2014-11-28",52.619843,53.304665,52.476509,52.802994,838121,51.196892
"2014-12-01",52.651695,53.04985,52.452621,52.580029,1480839,50.980713
"2014-12-02",52.532249,53.145405,52.357063,52.707436,1401598,51.104248
"2014-12-03",52.564102,52.564102,51.751869,52.054466,1462128,50.471134
"2014-12-04",52.054466,52.380951,51.82354,52.380951,2555930,50.787689
"2014-12-05",52.556141,52.779106,52.357063,52.731327,1488374,51.127411
"2014-12-08",52.468548,52.707436,50.899826,51.043159,1843891,49.490589
"2014-12-09",50.676861,51.481129,50.525562,51.186497,1619605,49.62957
"2014-12-10",50.987419,51.162605,49.777035,49.888515,1522658,48.371063
"2014-12-11",49.928333,50.772415,49.562031,49.617775,1685158,48.108559
"2014-12-12",48.9011,49.251472,47.770348,47.778309,3574007,46.325043
"2014-12-15",48.0172,48.494984,47.78627,48.001274,2368816,46.541233
"2014-12-16",47.802197,48.423317,47.483677,47.507565,1657154,46.062534
"2014-12-17",47.507565,48.940914,47.292564,48.765728,1985671,47.282433
"2014-12-18",49.434624,50.406116,49.331104,50.398151,2272119,48.8652
"2014-12-19",50.430004,51.449276,50.199078,50.270744,5868353,48.741669
"2014-12-22",50.358337,51.035198,50.079632,50.645008,1814882,49.104549
"2014-12-23",51.003345,51.727982,50.923714,51.497055,1471421,49.930683
"2014-12-24",51.568722,51.735947,51.321869,51.345757,515883,49.783985
"2014-12-26",51.401497,51.87928,51.377609,51.465202,519148,49.899796
"2014-12-29",51.305939,51.831501,51.186497,51.648354,1436761,50.077377
"2014-12-30",51.465202,51.767796,51.090939,51.226311,1107113,49.668171
"2014-12-31",52.309284,52.309284,50.796307,50.804268,1066049,49.258968
"2015-01-02",50.907787,51.441311,50.127411,50.54945,706262,49.011902
"2015-01-05",50.262779,50.358337,49.179806,49.426659,1579671,47.92326
"2015-01-06",49.60981,49.928333,47.88979,48.041088,2635045,46.579838
"2015-01-07",48.240166,49.155918,48.12072,48.757763,1622242,47.274708
"2015-01-08",49.012581,49.60981,48.773689,48.980728,1897388,47.490887
"2015-01-09",48.956841,49.203693,48.367573,48.662209,1119043,47.18206
"2015-01-12",48.56665,49.1161,48.080906,48.694061,1079109,47.212944
"2015-01-13",49.00462,49.362957,45.859215,46.886448,4419160,45.460316
"2015-01-14",46.544037,46.551998,44.96735,45.811436,4349463,44.417999
"2015-01-15",45.827362,46.121994,45.325687,45.373466,2412266,43.993347
"2015-01-16",45.261986,46.544037,45.015129,46.488293,2404104,45.074268
"2015-01-20",46.751076,47.276634,46.321072,46.958115,2780844,45.529793
"2015-01-21",46.862556,47.061634,46.336994,46.84663,1942471,45.421711
"2015-01-22",46.57589,47.834049,46.201626,47.818123,4132461,46.363647
"2015-01-23",47.913681,48.574615,47.722569,48.550724,2273375,47.073967
"2015-01-26",48.534798,48.765728,47.451824,48.542763,2351234,47.06625
"2015-01-27",47.778309,48.399426,46.942188,47.865902,2061396,46.409973
"2015-01-28",48.359612,48.415352,47.109413,47.133301,3133723,45.699654
"2015-01-29",49.514256,50.382225,47.62701,48.383499,4446034,46.911823
"2015-01-30",47.810162,48.041088,46.862556,47.189041,3116770,45.7537
"2015-02-02",47.252747,48.001274,46.329033,47.937569,2155706,46.479462
"2015-02-03",48.112759,49.211658,47.953495,49.147953,2210459,47.653027
"2015-02-04",48.964802,49.315178,48.487019,48.717949,1576029,47.236103
"2015-02-05",48.909061,49.251472,48.741837,49.100174,1570880,47.606705
"2015-02-06",49.100174,49.697403,48.980728,49.50629,1616717,48.000469
"2015-02-09",49.235546,49.761108,49.044434,49.681477,1753222,48.170326
"2015-02-10",50.023888,50.565376,49.880554,50.461857,1935941,48.926975
"2015-02-11",50.374264,50.963528,50.326485,50.748528,1817645,49.204918
"2015-02-12",50.828156,51.067047,50.565376,50.732601,1720572,49.189476
"2015-02-13",50.875935,51.560757,50.684822,51.369644,1860593,49.807144
"2015-02-17",51.178532,51.250198,50.676861,51.090939,1141899,49.536919
"2015-02-18",50.812229,51.027233,50.262779,50.740562,1408380,49.197193
"2015-02-19",50.645008,51.385571,50.366299,51.194458,1209210,49.637295
"2015-02-20",51.234272,51.751869,50.860008,51.696129,1287321,50.123699
"2015-02-23",51.43335,51.520943,50.167225,50.222965,1852305,48.695343
"2015-02-24",50.191113,50.740562,50.15926,50.684822,1371082,49.14315
"2015-02-25",50.716675,51.377609,50.422043,51.067047,1386026,49.513756
"2015-02-26",51.114826,51.409458,50.222965,50.541489,1281669,49.004181
"2015-02-27",50.54945,51.035198,50.350372,50.708714,1095434,49.166321
"2015-03-02",50.764454,50.8839,50.127411,50.700748,1347976,49.158596
"2015-03-03",50.430004,50.541489,49.625736,49.705368,1407501,48.193493
"2015-03-04",49.490364,49.729256,48.924988,49.370918,1288074,47.869217
"2015-03-05",49.434624,49.569996,49.1161,49.386845,1331776,47.884651
"2015-03-06",49.283325,49.601849,48.399426,48.702023,1297116,47.220665
"2015-03-09",48.694061,49.132027,48.431278,49.012581,1111885,47.521774
"2015-03-10",48.391464,48.82943,47.507565,47.595158,2101958,46.147461
"2015-03-11",47.396084,47.698677,46.982002,47.308491,1100206,45.869522
"2015-03-12",47.507565,48.415352,47.268673,48.295906,1418928,46.826897
"2015-03-13",48.009235,48.415352,47.754417,47.993313,1411394,46.533504
"2015-03-16",48.359612,49.155918,48.025162,49.076286,1379747,47.583542
"2015-03-17",48.765728,49.307217,48.709988,49.100174,1451956,47.606705
"2015-03-18",48.861282,50.095558,48.200352,49.649628,1456728,48.139442
"2015-03-19",49.641663,50.326485,49.641663,50.151299,1504323,48.625858
"2015-03-20",50.461857,50.963528,50.191113,50.796307,2531316,49.25124
"2015-03-23",50.796307,51.186497,50.453896,50.931679,1244247,49.382504
"2015-03-24",50.78038,51.043159,50.645008,50.804268,1518137,49.258968
"2015-03-25",50.804268,50.804268,50.047779,50.047779,1903165,48.525486
"2015-03-26",50.015926,50.629082,49.808887,50.469818,1585699,48.934685
"2015-03-27",50.15926,50.804268,50.039814,50.652969,1298372,49.112267
"2015-03-30",50.597229,51.234272,50.326485,50.979454,1365557,49.428818
"2015-03-31",50.756489,51.242237,50.629082,50.860008,1635805,49.313015
"2015-04-01",50.78038,50.828156,49.785,50.047779,1851049,48.525486
"2015-04-02",49.968147,50.127411,49.418697,49.514256,1366059,48.00819
"2015-04-06",48.956841,50.430004,48.638317,50.294632,2159474,48.764832
"2015-04-07",50.39019,51.282051,49.792961,50.374264,2385643,48.842049
"2015-04-08",50.469818,51.393536,50.286671,51.258163,1340190,49.699051
"2015-04-09",50.278706,51.520943,50.215,51.48909,2974990,49.922958
"2015-04-10",48.694061,50.979454,48.45517,50.804268,10914409,49.258968
"2015-04-13",50.668896,50.963528,50.254818,50.54945,2904414,49.011902
"2015-04-14",50.613155,51.250198,50.382225,50.971493,1820157,49.421101
"2015-04-15",51.449276,52.508362,51.361683,52.157986,2995334,50.571507
"2015-04-16",52.253544,52.341137,51.72002,52.070393,1255800,50.48658
"2015-04-17",51.600574,51.751869,50.844082,50.979454,2528804,49.428818
"2015-04-20",51.258163,51.751869,50.652969,50.836121,2158971,49.289848
"2015-04-21",51.122791,51.54483,50.732601,51.138718,1890732,49.583237
"2015-04-22",51.17057,52.237617,51.17057,51.576683,3062394,50.007889
"2015-04-23",52.094284,54.403568,51.505016,53.623188,5692039,51.992138
"2015-04-24",52.086319,53.575409,51.584648,53.344482,2503437,51.721916
"2015-04-27",53.352444,53.663006,53.15337,53.31263,1700730,51.691025
"2015-04-28",53.193184,53.901894,53.065777,53.75856,1617596,52.123394
"2015-04-29",53.551521,55.128204,53.42411,54.562828,3312173,52.903202
"2015-04-30",54.507088,54.507088,53.137444,53.479855,2844261,51.853168
"2015-05-01",53.989491,54.069118,53.177258,53.304665,1936318,51.683304
"2015-05-04",53.42411,53.607262,53.137444,53.193184,1531574,51.575218
"2015-05-05",53.177258,53.503742,52.285397,52.771141,2151311,51.166012
"2015-05-06",53.073738,53.320591,52.197803,52.42873,2478698,50.834015
"2015-05-07",52.468548,52.580029,52.118172,52.516323,1826436,50.918945
"2015-05-08",52.81892,53.31263,52.795033,53.025959,1381254,51.413078
"2015-05-11",53.073738,53.296703,52.747253,52.87466,1463133,51.266384
"2015-05-12",52.572067,52.938366,52.11021,52.651695,1284935,51.050201
"2015-05-13",52.707436,53.256889,52.26947,52.564102,1859714,50.965271
"2015-05-14",53.010033,53.272816,52.76318,53.15337,1920746,51.536617
"2015-05-15",53.280777,53.344482,52.126137,52.245583,2908056,50.656441
"2015-05-18",51.799648,52.627808,51.465202,52.492435,1962062,50.895782
"2015-05-19",52.707436,52.954292,52.157986,52.404842,1550034,50.810856
"2015-05-20",52.516323,52.87466,52.341137,52.540215,1562215,50.942108
"2015-05-21",52.452621,52.850773,52.03854,52.707436,2040173,51.104248
"2015-05-22",52.556141,52.795033,52.11021,52.245583,1388161,50.656441
"2015-05-26",52.181877,52.404842,51.43335,52.078358,2933172,50.494301
"2015-05-27",52.126137,52.739288,51.958912,52.476509,1613829,50.880337
"2015-05-28",52.317249,52.396877,51.791687,52.142059,1194768,50.556065
"2015-05-29",52.014652,52.277431,51.632427,51.767796,3577272,50.193184
"2015-06-01",52.142059,52.404842,51.656315,52.37299,3273494,50.779968
"2015-06-02",52.054466,53.615227,52.022614,53.360409,4625865,51.737358
"2015-06-03",53.479855,53.694855,52.683548,52.771141,2491507,51.166012
"2015-06-04",52.468548,53.081699,52.452621,52.587994,1836482,50.988434
"2015-06-05",52.524288,52.938366,52.181877,52.787067,1676744,51.181458
"2015-06-08",52.747253,52.994106,52.380951,52.548176,1206447,50.949825
"2015-06-09",51.895206,52.014652,51.130753,51.321869,4324222,49.760822
"2015-06-10",51.54483,52.603916,51.377609,52.532249,2828564,50.934387
"2015-06-11",56.864151,56.903965,55.152096,56.051918,9142098,54.346992
"2015-06-12",56.856186,58.026756,56.625259,57.262302,5739634,55.520569
"2015-06-15",56.864151,56.880077,55.725433,55.757286,4717664,54.061337
"2015-06-16",55.5821,56.107658,55.438763,56.012104,3370818,54.308388
"2015-06-17",55.988216,56.075809,55.462654,55.820992,2486358,54.123093
"2015-06-18",55.805065,56.426182,55.757286,56.330627,2550153,54.617233
"2015-06-19",56.370441,56.609333,56.035992,56.147476,3532189,54.439648
"2015-06-22",56.473961,57.087116,56.258957,56.57748,3637048,54.856575
"2015-06-23",56.943783,57.963051,56.57748,57.875458,3911064,56.115067
"2015-06-24",57.875458,58.225834,56.999523,57.079151,2655264,55.342983
"2015-06-25",57.190636,57.333969,56.91193,57.023411,1249270,55.288944
"2015-06-26",57.079151,57.23045,56.266922,56.505814,2593478,54.787086
"2015-06-29",55.948399,56.250996,55.534321,55.574135,1232317,53.883743
"2015-06-30",56.067844,56.123589,55.502468,55.868771,1483853,54.169418
"2015-07-01",56.386368,56.52174,55.128204,55.24765,1864235,53.567192
"2015-07-02",55.24765,55.717472,55.03265,55.398949,1626763,53.713886
"2015-07-06",54.865425,55.080425,54.483196,54.769867,1341822,53.103947
"2015-07-07",54.706161,54.730053,53.384296,54.499123,2010661,52.841438
"2015-07-08",54.355789,54.841534,53.941711,54.069118,2030126,52.424507
"2015-07-09",54.594681,55.343208,54.594681,54.85746,1926523,53.188873
"2015-07-10",55.335243,55.367096,54.976906,55.072464,980026,53.397335
"2015-07-13",55.311356,56.020065,55.160057,55.836918,1047086,54.138535
"2015-07-14",55.908585,56.585445,55.852844,56.450073,1391929,54.733044
"2015-07-15",56.601372,56.601372,55.518394,55.621914,1141899,53.930077
"2015-07-16",56.004143,56.115623,55.669693,56.043957,808484,54.339283
"2015-07-17",56.067844,56.091736,55.319317,55.510433,973873,53.821983
"2015-07-20",55.454689,55.661732,55.136169,55.223763,1015565,53.544033
"2015-07-21",55.231724,55.757286,55.168018,55.446728,779475,53.76022
"2015-07-22",55.207836,55.550247,55.112278,55.207836,1210214,53.528591
"2015-07-23",55.343208,56.02803,55.183945,55.470615,850302,53.783375
"2015-07-24",55.74136,55.74136,54.825607,55.168018,1405868,53.489979
"2015-07-27",54.817646,55.120243,54.379677,54.634495,1993457,52.972694
"2015-07-28",54.738014,55.502468,54.300049,55.446728,2002373,53.76022
"2015-07-29",58.130276,61.076607,57.986942,59.937889,7924977,58.114773
"2015-07-30",59.722885,60.359928,59.3964,60.328079,3165621,58.493095
"2015-07-31",60.367893,60.455486,59.993629,60.208633,1950760,58.377281
"2015-08-03",59.882149,60.614746,59.667145,60.415672,2300500,58.578022
"2015-08-04",60.192707,60.606785,59.73085,60.566971,3887329,58.724712
"2015-08-05",61.084568,61.880875,60.702339,61.283646,2976874,59.419598
"2015-08-06",61.514572,61.586239,60.256409,60.296227,2737770,58.462208
"2015-08-07",60.04937,60.431599,59.507881,59.929924,1572010,58.10704
"2015-08-10",60.447521,60.694378,59.953815,60.622711,1589215,58.778759
"2015-08-11",60.288261,60.399746,59.332695,59.882149,2011164,58.060726
"2015-08-12",59.635292,61.124382,59.053989,60.853638,4253646,59.002663
"2015-08-13",61.076607,61.395126,60.328079,61.156235,2900647,59.296059
"2015-08-14",61.251793,62.143654,60.981049,61.753464,1890858,59.875122
"2015-08-17",61.546425,61.92865,61.180122,61.904762,1148555,60.02182
"2015-08-18",61.944576,62.302914,61.777351,62.183468,1459240,60.292042
"2015-08-19",61.87291,62.446247,61.347347,61.809204,1007152,59.929165
"2015-08-20",61.124382,61.490685,60.399746,60.407707,1419054,58.57029
"2015-08-21",59.993629,60.471413,58.846951,58.854912,2324863,57.064732
"2015-08-24",55.844879,56.529701,52.87466,53.36837,5702965,51.745083
"2015-08-25",55.152096,55.207836,52.675587,52.715401,3426701,51.111965
"2015-08-26",54.188564,54.523014,52.715401,54.475235,3149044,52.818275
"2015-08-27",55.048576,55.988216,54.260235,55.414875,2797295,53.729332
"2015-08-28",54.953018,55.19191,54.379677,54.6982,2568111,53.034454
"2015-08-31",54.634495,54.793758,53.933746,54.236343,2732621,52.586643
"2015-09-01",52.858734,53.31263,51.847427,52.078358,2926516,50.494301
"2015-09-02",53.017998,53.670967,52.086319,53.663006,3494515,52.03075
"2015-09-03",53.933746,55.024685,53.734673,54.045231,2831452,52.401352
"2015-09-04",53.280777,54.339863,53.15337,54.061157,2144906,52.416786
"2015-09-08",55.128204,55.645802,54.244305,55.613953,2774690,53.922356
"2015-09-09",56.147476,56.346554,54.769867,54.889313,4038276,53.219749
"2015-09-10",54.706161,56.274883,54.706161,55.661732,1637689,53.968678
"2015-09-11",55.518394,56.274883,55.199875,56.107658,2405234,54.401043
"2015-09-14",56.481922,56.856186,55.876732,56.298775,2532446,54.586346
"2015-09-15",56.458035,57.660454,56.123589,57.533047,3440139,55.783077
"2015-09-16",57.437489,58.178055,57.318043,58.106384,2106730,56.338978
"2015-09-17",58.06657,59.038063,57.915272,58.201942,3070557,56.431625
"2015-09-18",57.437489,58.934544,57.397675,57.572861,6609150,55.821674
"2015-09-21",57.787865,58.321388,57.381748,58.058609,1390171,56.292648
"2015-09-22",57.485268,58.162128,56.688965,57.453415,1593233,55.705868
"2015-09-23",58.528427,59.460106,56.991558,57.652493,3186844,55.898888
"2015-09-24",57.142857,58.305462,57.063229,58.106384,2062903,56.338978
"2015-09-25",58.504539,59.046024,56.903965,57.270267,3387144,55.528282
"2015-09-28",57.142857,57.469341,55.144131,55.152096,2399959,53.474548
"2015-09-29",54.785793,54.976906,53.726707,53.846153,2742290,52.208324
"2015-09-30",54.30801,55.263577,53.86208,55.168018,2368816,53.489979
"2015-10-01",55.255615,55.916546,54.825607,55.820992,2163869,54.123093
"2015-10-02",55.080425,56.999523,54.546902,56.991558,1837361,55.25806
"2015-10-05",57.437489,58.265648,57.333969,57.891384,1723586,56.130512
"2015-10-06",57.604713,57.732124,56.681,57.047302,2741663,55.312111
"2015-10-07",57.142857,57.684345,56.52174,57.67638,1885458,55.92205
"2015-10-08",57.533047,59.603439,57.150822,59.356586,1731748,57.551147
"2015-10-09",58.002869,60.606785,58.002869,60.535118,2158218,58.693832
"2015-10-12",60.519192,60.742157,60.033443,60.296227,2160353,58.462208
"2015-10-13",60.136963,60.4953,59.245102,59.388439,3196011,57.582027
"2015-10-14",59.181396,59.643253,58.337315,58.576206,1742548,56.794506
"2015-10-15",58.878803,59.762699,58.608059,59.603439,2811862,57.790493
"2015-10-16",59.683071,60.208633,59.3964,60.097149,1963820,58.269184
"2015-10-19",59.874184,60.582893,59.436214,60.415672,1724213,58.578022
"2015-10-20",60.136963,60.726231,59.173435,60.455486,1417798,58.616627
"2015-10-21",60.200668,60.431599,57.182671,57.270267,3124305,55.528282
"2015-10-22",62.326805,64.373306,60.88549,64.166267,7618436,62.214535
"2015-10-23",64.19812,64.636086,63.139034,64.612198,2562962,62.6469
"2015-10-26",64.739609,66.379997,64.237938,65.440353,2577781,63.449863
"2015-10-27",65.169617,65.838509,64.524605,65.480171,2147418,63.488472
"2015-10-28",65.002388,67.025002,65.002388,67.025002,1396450,64.986313
"2015-10-29",66.46759,66.515366,64.96257,65.066093,1819905,63.086987
"2015-10-30",65.002388,65.878326,65.002388,65.376656,1819277,63.3881
"2015-11-02",65.583694,66.196846,64.747574,65.894249,1580550,63.889957
"2015-11-03",65.695175,66.09333,64.970535,65.097946,1907058,63.117863
"2015-11-04",64.986465,66.045547,63.664597,65.870361,2166255,63.866806
"2015-11-05",66.164993,66.180923,64.938683,65.392578,1747195,63.403557
"2015-11-06",65.304985,66.212776,64.994423,65.31295,2443159,63.326336
"2015-11-09",65.129799,65.225357,63.465519,64.030899,2773309,62.083282
"2015-11-10",64.094604,64.604233,63.712376,64.572388,2088144,62.608299
"2015-11-11",64.572388,65.145721,64.341454,64.413124,1184722,62.453884
"2015-11-12",64.620163,65.408508,63.831821,63.903488,2498037,61.959747
"2015-11-13",63.696449,63.768116,61.498646,62.040134,3337037,60.153072
"2015-11-16",62.079948,63.25848,62.079948,63.242554,2707128,61.318913
"2015-11-17",63.473484,64.078674,62.048096,62.446247,2325867,60.546833
"2015-11-18",60.503265,60.503265,56.012104,56.171364,10248333,54.462807
"2015-11-19",56.163403,58.727505,56.163403,57.827679,5029228,56.068745
"2015-11-20",58.273609,60.025482,57.859531,59.762699,3522519,57.944912
"2015-11-23",59.691032,60.590858,59.539738,60.38382,2242105,58.547138
"2015-11-24",60.089188,61.32346,59.372513,61.21994,3268220,59.357819
"2015-11-25",61.602165,62.255135,60.471413,60.805862,1360283,58.956345
"2015-11-27",60.726231,61.426979,60.559006,61.196049,560212,59.334663
"2015-11-30",60.93327,61.474758,60.702339,61.052715,2102084,59.195683
"2015-12-01",61.82513,62.111801,60.869564,61.976429,1784492,60.091305
"2015-12-02",62.135689,62.629398,61.004936,61.466793,1915221,59.597168
"2015-12-03",61.482719,61.801243,59.65918,60.041409,1912332,58.215145
"2015-12-04",60.033443,60.82975,59.635292,60.686417,2468903,58.840538
"2015-12-07",60.797897,61.188087,60.168816,60.996975,1872649,59.14164
"2015-12-08",60.718266,63.553116,60.328079,62.525879,3608541,60.624043
"2015-12-09",62.191433,62.509953,60.487339,60.957157,2564595,59.103039
"2015-12-10",60.813824,61.657906,60.718266,61.188087,1560332,59.32695
"2015-12-11",60.479378,61.188087,59.611404,59.786591,2039419,57.968075
"2015-12-14",60.025482,60.67049,58.95047,60.089188,1912207,58.261463
"2015-12-15",60.82975,62.677177,60.527153,62.390507,3039287,60.492783
"2015-12-16",62.740883,63.346073,61.888836,63.043476,3018818,61.1259
"2015-12-17",63.107182,63.369965,61.76939,61.841057,2655891,59.960049
"2015-12-18",61.618092,61.849022,59.189362,59.491959,5117762,57.6824
"2015-12-21",59.826405,60.057335,58.870838,59.324734,1679256,57.520267
"2015-12-22",59.722885,60.471413,59.412327,59.969742,1200670,58.145649
"2015-12-23",60.344006,60.949196,58.265648,60.559006,715304,58.716995
"2015-12-24",60.59882,61.188087,60.511227,60.686417,588719,58.840538
