"dates","DXC.Open","DXC.High","DXC.Low","DXC.Close","DXC.Volume","DXC.Adjusted"
"2012-12-28",19.32605,19.629107,19.321081,19.395603,2139434,12.691438
"2012-12-31",19.40554,19.937132,19.385668,19.897387,3219316,13.019781
"2013-01-02",20.394199,20.622734,20.274963,20.617765,3199188,13.491155
"2013-01-03",20.622734,20.786682,20.528339,20.652542,2996697,13.513913
"2013-01-04",20.652542,20.796619,20.508467,20.697256,2066771,13.54317
"2013-01-07",20.548212,20.627703,20.394199,20.478659,2098775,13.400135
"2013-01-08",20.478659,20.478659,20.036493,20.061335,3655495,13.127058
"2013-01-09",20.269997,20.667446,20.215347,20.414072,3759559,13.357873
"2013-01-10",20.508467,20.71216,20.369358,20.707191,2205656,13.549669
"2013-01-11",20.771778,20.866173,20.672415,20.841331,2085289,13.637446
"2013-01-14",20.756874,21.015217,20.543243,20.866173,2460681,13.653703
"2013-01-15",20.722097,20.871141,20.637638,20.871141,1518879,13.656954
"2013-01-16",20.756874,20.806555,20.662479,20.687321,2602586,13.536673
"2013-01-17",20.796619,20.826427,20.702225,20.746937,2722148,13.575681
"2013-01-18",20.766809,20.801586,20.463755,20.801586,1799266,13.611441
"2013-01-22",21.164261,21.253687,20.871141,20.995344,3236224,13.738226
"2013-01-23",20.965534,21.059931,20.667446,20.891012,2013028,13.669957
"2013-01-24",20.766809,21.238783,20.717129,21.074835,2719732,13.79024
"2013-01-25",21.020185,21.144388,20.602861,21.08477,2772871,13.796741
"2013-01-28",21.099674,21.21891,21.059931,21.164261,2295428,13.848753
"2013-01-29",21.129484,21.194071,20.831396,21.159292,2751333,13.845504
"2013-01-30",21.184134,21.248718,20.940695,20.98044,2414386,13.728472
"2013-01-31",20.920822,21.040056,20.732033,20.766809,2255977,13.588683
"2013-02-01",20.900949,21.308336,20.841331,21.213942,2808900,13.881262
"2013-02-04",21.074835,21.362986,20.781713,20.821459,7211557,13.624444
"2013-02-05",21.641203,23.250877,21.32324,22.729223,8450050,14.872781
"2013-02-06",22.629862,22.813683,22.406296,22.729223,3461258,14.872781
"2013-02-07",22.734192,22.823618,22.386421,22.823618,3420196,14.93455
"2013-02-08",22.858395,23.067057,22.649734,22.704384,2176873,14.856528
"2013-02-11",22.704384,23.06209,22.654701,22.878267,3791563,14.970309
"2013-02-12",22.853428,23.176355,22.848459,23.121708,3923000,15.129607
"2013-02-13",23.151514,23.345272,23.096867,23.255846,3470517,15.217381
"2013-02-14",23.191261,23.663233,23.176355,23.653297,3612018,15.477446
"2013-02-15",24.001066,24.587307,23.50922,23.88183,3289161,15.626982
"2013-02-19",23.896736,24.314058,23.896736,24.244505,4000695,15.864302
"2013-02-20",24.224632,24.314058,23.772532,23.797373,2475174,15.57172
"2013-02-21",23.653297,23.757627,23.380051,23.399921,4304028,15.311655
"2013-02-22",23.524126,23.683105,23.325399,23.678139,4144009,15.4937
"2013-02-25",23.752661,23.787437,23.086929,23.086929,2895049,15.106845
"2013-02-26",23.231007,23.668201,23.126675,23.618521,3253534,15.454684
"2013-02-27",23.653297,24.01597,23.429731,23.936481,2883375,15.662748
"2013-02-28",23.941448,24.040812,23.847055,23.861959,2795817,15.613983
"2013-03-01",23.787437,23.991131,23.50922,23.981194,3014007,15.692006
"2013-03-04",23.837118,24.050749,23.802341,23.991131,2814134,15.698506
"2013-03-05",24.135206,24.646923,24.135206,24.641956,2954830,16.124372
"2013-03-06",24.716478,24.815842,24.487944,24.517754,2760391,16.043097
"2013-03-07",24.487944,24.830746,24.423359,24.766159,2451020,16.205645
"2013-03-08",24.835714,24.835714,24.373676,24.721447,2121319,16.17639
"2013-03-11",24.691639,25.099026,24.597242,25.089088,2162582,16.416952
"2013-03-12",25.004629,25.133802,24.791,24.835714,2821179,16.251154
"2013-03-13",24.890364,24.910236,24.398518,24.537624,4006130,16.056101
"2013-03-14",24.646923,24.949982,24.597242,24.731382,3009579,16.248688
"2013-03-15",24.632021,24.815842,24.135206,24.135206,4910896,15.856994
"2013-03-18",23.926544,24.3389,23.782469,24.006035,3897639,15.772127
"2013-03-19",24.130238,24.209728,23.737757,23.916609,3116460,15.713372
"2013-03-20",24.090492,24.691639,24.080557,24.393551,4230158,16.026731
"2013-03-21",24.189856,24.562466,24.055716,24.090492,3310899,15.827614
"2013-03-22",24.194824,24.28425,24.001066,24.075588,2213506,15.817826
"2013-03-25",24.169983,24.239536,23.852022,24.110367,2768443,15.840676
"2013-03-26",24.194824,24.527689,24.194824,24.393551,1834893,16.026731
"2013-03-27",24.184889,24.373676,24.135206,24.314058,1994510,15.974502
"2013-03-28",24.214697,24.497881,24.125271,24.458136,2810511,16.069162
"2013-04-01",24.458136,24.47304,24.040812,24.095461,1783767,15.830877
"2013-04-02",24.140175,24.289219,23.926544,23.986162,1961500,15.759073
"2013-04-03",24.090492,24.10043,23.608583,23.757627,4654059,15.608917
"2013-04-04",23.797373,23.861959,23.668201,23.772532,2464707,15.618709
"2013-04-05",23.464508,23.529095,23.221069,23.479412,2374734,15.426133
"2013-04-08",23.514189,23.688074,23.409859,23.688074,2108034,15.563227
"2013-04-09",23.732786,23.792404,23.434698,23.658264,2618084,15.543636
"2013-04-10",23.827183,24.189856,23.712915,24.15011,6493783,15.866788
"2013-04-11",24.135206,24.304123,23.931513,24.10043,3293388,15.834147
"2013-04-12",23.896736,23.921577,23.002472,23.19623,3537544,15.240082
"2013-04-15",22.967693,23.141579,22.475849,22.475849,2933897,14.766783
"2013-04-16",22.704384,23.06209,22.520561,23.052153,2545421,15.14542
"2013-04-17",22.808714,22.808714,22.247314,22.341709,1875351,14.678654
"2013-04-18",22.465914,22.475849,21.979034,22.088333,2153121,14.512185
"2013-04-19",22.09827,22.128078,21.705788,21.974068,2844326,14.437109
"2013-04-22",22.008844,22.142984,21.651138,22.013811,2343132,14.463223
"2013-04-23",22.2026,22.485785,22.09827,22.460943,2605001,14.756993
"2013-04-24",22.451008,22.694447,22.4212,22.55534,1969551,14.819011
"2013-04-25",22.629862,22.957758,22.570244,22.68948,1698021,14.907142
"2013-04-26",22.684511,22.868332,22.535467,22.654701,1662595,14.884291
"2013-04-29",22.669605,23.156485,22.629862,23.037249,1494927,15.135628
"2013-04-30",22.972664,23.330368,22.873301,23.275719,2277514,15.292306
"2013-05-01",23.146547,23.250877,22.778906,22.798779,1581277,14.97895
"2013-05-02",22.89814,23.240942,22.803745,23.231007,1731031,15.262927
"2013-05-03",23.479412,23.608583,23.419794,23.489349,1965526,15.432659
"2013-05-06",23.50922,23.817245,23.429731,23.762596,1914803,15.612184
"2013-05-07",23.757627,23.866926,23.653297,23.847055,2277917,15.667675
"2013-05-08",23.812279,24.229601,23.732786,24.194824,1813759,15.896162
"2013-05-09",24.095461,24.482977,23.951385,24.259411,2535558,15.938598
"2013-05-10",24.274315,24.497881,24.174952,24.487944,1308136,16.088741
"2013-05-13",24.378645,24.438263,24.125271,24.239536,1334907,15.925537
"2013-05-14",24.289219,24.701574,24.274315,24.587307,3868251,16.15402
"2013-05-15",24.969852,24.969852,21.636234,22.212538,12392776,14.59379
"2013-05-16",21.730627,21.919418,21.079803,21.159292,8007429,13.901798
"2013-05-17",21.253687,22.217506,21.228848,22.157888,6815030,14.557882
"2013-05-20",22.043621,22.4212,22.043621,22.18273,4714444,14.574203
"2013-05-21",22.142984,22.292028,21.984003,22.008844,3595715,14.45996
"2013-05-22",21.984003,22.073429,21.412668,21.59152,5941866,14.185777
"2013-05-23",21.497126,21.775343,21.427572,21.690884,2889413,14.251056
"2013-05-24",21.526936,21.526936,21.134453,21.492159,2178885,14.12049
"2013-05-28",21.661076,21.825024,21.372923,21.462349,3182280,14.100908
"2013-05-29",21.298401,21.790245,21.27356,21.636234,3377725,14.215151
"2013-05-30",21.710756,22.093302,21.656107,22.01878,3511981,14.466486
"2013-05-31",21.919418,22.535467,21.909481,22.162855,4234183,14.561145
"2013-06-03",22.09827,22.222473,21.755468,22.207569,5085609,14.590523
"2013-06-04",22.197634,22.346678,22.103239,22.267187,4791133,14.629691
"2013-06-05",22.2026,22.356613,22.088333,22.207569,6067265,14.590523
"2013-06-06",22.197634,22.565275,22.133047,22.565275,3692129,14.82554
"2013-06-07",22.68948,23.255846,22.227442,23.221069,3700583,15.256402
"2013-06-10",23.245911,23.255846,22.873301,22.888205,1980622,15.037704
"2013-06-11",22.535467,22.79381,22.331774,22.416231,2313544,14.727613
"2013-06-12",22.550371,22.600052,21.889608,21.934322,2824600,14.475165
"2013-06-13",21.899546,22.207569,21.72566,22.162855,1779138,14.625976
"2013-06-14",22.296995,22.560307,22.157888,22.28706,3711653,14.707943
"2013-06-17",22.451008,22.684511,22.401327,22.455976,2378155,14.819419
"2013-06-18",22.505657,22.823618,22.431135,22.699415,2407543,14.98007
"2013-06-19",22.639797,22.803745,22.580179,22.649734,2796823,14.947285
"2013-06-20",22.401327,22.470881,21.934322,22.038652,4855744,14.544011
"2013-06-21",22.217506,22.217506,21.4077,22.033686,4880100,14.540732
"2013-06-24",21.800182,21.839928,21.21891,21.387827,3433078,14.114508
"2013-06-25",21.596489,21.820055,21.551777,21.72566,2395466,14.33746
"2013-06-26",21.969099,22.103239,21.825024,21.879673,2452429,14.439095
"2013-06-27",21.984003,22.371517,21.984003,22.197634,2525494,14.648928
"2013-06-28",21.954195,21.954195,21.134453,21.745533,5077155,14.350572
"2013-07-01",21.854832,22.396358,21.854832,22.157888,2771260,14.622696
"2013-07-02",22.09827,22.321836,21.974068,22.113174,2381175,14.593192
"2013-07-03",22.008844,22.79381,22.008844,22.644766,1871527,14.944006
"2013-07-05",22.788841,23.111771,22.749096,23.081963,2502951,15.232522
"2013-07-08",23.136612,23.638393,23.136612,23.380051,3423618,15.429245
"2013-07-09",23.558903,23.678139,23.350241,23.489349,3651269,15.501369
"2013-07-10",23.474443,23.583742,23.355209,23.543999,2160166,15.537438
"2013-07-11",23.822214,23.866926,23.588711,23.698009,1978207,15.639073
"2013-07-12",23.737757,23.842087,23.628456,23.742723,1596776,15.668586
"2013-07-15",23.683105,23.747692,23.464508,23.668201,1413206,15.619404
"2013-07-16",23.722851,23.807308,23.156485,23.240942,2667801,15.337444
"2013-07-17",23.260815,23.40489,23.131643,23.19623,1464332,15.307937
"2013-07-18",23.19623,23.563871,23.146547,23.295591,2838690,15.373504
"2013-07-19",23.240942,23.638393,23.226036,23.543999,1812953,15.537438
"2013-07-22",23.534061,23.722851,23.449604,23.623487,1046066,15.589893
"2013-07-23",23.688074,23.747692,23.394955,23.583742,1297670,15.563667
"2013-07-24",23.727819,23.891768,23.534061,23.613552,1072636,15.58334
"2013-07-25",23.558903,23.837118,23.355209,23.807308,1766457,15.711207
"2013-07-26",23.578775,23.742723,23.350241,23.727819,1216150,15.658751
"2013-07-29",23.633425,23.727819,23.380051,23.50922,959313,15.514483
"2013-07-30",23.683105,23.802341,23.583742,23.598648,1720162,15.573503
"2013-07-31",23.698009,23.951385,23.618521,23.678139,2241484,15.625966
"2013-08-01",24.006035,24.532658,23.946417,24.463102,2318978,16.143982
"2013-08-02",24.343868,24.547562,24.145144,24.537624,2324212,16.193165
"2013-08-05",24.492912,24.97979,24.398518,24.935076,2131785,16.455452
"2013-08-06",24.920172,24.949982,24.557499,24.820808,2763410,16.380043
"2013-08-07",25.511379,27.225388,25.501444,26.927299,9222976,17.770187
"2013-08-08",26.723604,26.748446,25.869085,25.908831,5447918,17.098066
"2013-08-09",25.85915,26.251633,25.759787,25.874054,3892808,17.075111
"2013-08-12",25.764755,26.211887,25.759787,25.898895,3145244,17.091511
"2013-08-13",25.898895,26.162207,25.739914,25.968449,2689137,17.137407
"2013-08-14",26.013163,26.132397,25.829342,25.938641,2133597,17.117737
"2013-08-15",25.635584,25.695202,25.372272,25.48654,1495732,16.81938
"2013-08-16",25.461699,25.903864,25.38221,25.610743,1671653,16.901344
"2013-08-19",25.496475,25.834309,25.327559,25.347431,2130980,16.727583
"2013-08-20",25.402081,25.99329,25.377241,25.883989,2078848,17.081669
"2013-08-21",25.799532,25.814438,25.16361,25.198387,1862268,16.629221
"2013-08-22",25.228195,25.789597,25.193419,25.630615,1303909,16.914459
"2013-08-23",25.710106,25.784628,25.501444,25.600807,1066798,16.894789
"2013-08-26",25.541189,25.75482,25.471636,25.501444,1208099,16.82922
"2013-08-27",25.213291,25.262974,24.880426,24.905268,1595367,16.435781
"2013-08-28",24.945013,25.223228,24.84565,24.84565,1420855,16.396442
"2013-08-29",24.721447,25.138769,24.721447,25.014566,1058948,16.507906
"2013-08-30",24.969852,25.099026,24.731382,24.915203,2172444,16.507906
"2013-09-03",25.29775,25.541189,24.87546,25.069216,2197001,16.609953
"2013-09-04",25.054312,25.461699,24.964886,25.24807,2324010,16.728458
"2013-09-05",25.193419,25.292782,25.103992,25.168579,1824024,16.675791
"2013-09-06",25.223228,25.322592,24.910236,25.08412,1480636,16.619831
"2013-09-09",25.193419,25.392145,25.178514,25.243101,1503984,16.725163
"2013-09-10",25.416986,25.496475,25.24807,25.262974,2092938,16.738329
"2013-09-11",25.436857,26.077747,25.292782,25.983353,2661561,17.215631
"2013-09-12",25.918768,26.033035,25.531254,25.556093,1372547,16.932545
"2013-09-13",25.660423,25.898895,25.566031,25.645519,1414011,16.991795
"2013-09-16",25.99329,26.311251,25.963482,26.157238,2068583,17.330843
"2013-09-17",26.157238,26.425516,25.983353,26.33609,1497946,17.449343
"2013-09-18",26.331123,26.584497,25.874054,26.490103,1754581,17.551386
"2013-09-19",26.490103,26.644115,26.196983,26.20195,2091327,17.360466
"2013-09-20",26.216856,26.291378,25.824373,25.839277,3710647,17.120169
"2013-09-23",25.794563,25.918768,25.575966,25.729979,1457086,17.04775
"2013-09-24",25.764755,26.117493,25.734945,25.784628,1973376,17.083963
"2013-09-25",25.779659,25.948576,25.690233,25.710106,1792221,17.034586
"2013-09-26",25.680298,25.903864,25.630615,25.739914,1210917,17.054335
"2013-09-27",25.610743,25.883989,25.511379,25.844246,1239096,17.123466
"2013-09-30",25.635584,25.829342,25.392145,25.705137,1160797,17.031292
"2013-10-01",25.710106,26.028067,25.675329,25.829342,1862872,17.113586
"2013-10-02",25.62068,25.958511,25.59087,25.908831,1113899,17.16625
"2013-10-03",25.720041,25.829342,25.521317,25.610743,1325245,16.968756
"2013-10-04",25.595839,26.008194,25.526285,25.794563,1037411,17.090544
"2013-10-07",25.570997,25.605776,25.238132,25.272909,2319179,16.744913
"2013-10-08",25.262974,25.332527,24.47304,24.825777,3135180,16.448664
"2013-10-09",24.870491,24.935076,24.507816,24.71151,2474167,16.372953
"2013-10-10",25.02947,25.556093,25.019535,25.551125,1801883,16.929251
"2013-10-11",25.421953,25.998259,25.407049,25.908831,3060906,17.16625
"2013-10-14",25.75482,25.943607,25.680298,25.903864,1369930,17.162962
"2013-10-15",25.759787,26.008194,25.739914,25.769724,2703831,17.074089
"2013-10-16",25.998259,26.052908,25.834309,26.013163,2136012,17.235378
"2013-10-17",25.824373,26.385773,25.655457,26.331123,2281741,17.446045
"2013-10-18",26.435453,26.534817,26.052908,26.107557,1581076,17.29792
"2013-10-21",26.147303,26.341059,26.107557,26.311251,1425686,17.432884
"2013-10-22",26.316217,26.723604,26.241695,26.375835,1507406,17.475676
"2013-10-23",26.177111,26.346027,25.893927,25.923737,1314779,17.17613
"2013-10-24",25.923737,26.047939,25.700169,25.720041,1172673,17.04117
"2013-10-25",25.744883,25.809467,25.630615,25.744883,1565778,17.057629
"2013-10-28",25.764755,25.933672,25.665392,25.700169,1714124,17.028
"2013-10-29",25.834309,26.062843,25.789597,25.829342,2342528,17.113586
"2013-10-30",25.804501,25.963482,25.412018,25.635584,2444780,16.98521
"2013-10-31",24.438263,24.840681,23.250877,24.47304,7996560,16.214947
"2013-11-01",24.597242,25.094057,24.468073,25.034439,3764591,16.586918
"2013-11-04",25.079151,25.21826,24.89533,25.044374,2340515,16.593502
"2013-11-05",25.039408,25.377241,24.890364,25.213291,3403288,16.705412
"2013-11-06",25.302717,25.441826,25.158644,25.43189,2363462,16.85025
"2013-11-07",25.456732,25.690233,24.964886,24.999662,1995517,16.563871
"2013-11-08",24.954948,25.397114,24.850618,25.3524,1648103,16.797585
"2013-11-11",25.347431,25.541189,25.292782,25.43189,1383416,16.85025
"2013-11-12",25.337496,25.774691,25.312654,25.75482,1528340,17.064213
"2013-11-13",25.660423,26.281441,25.580935,26.271505,2114072,17.406551
"2013-11-14",26.256601,26.480167,26.192015,26.47023,1824427,17.538214
"2013-11-15",26.385773,26.693796,26.3659,26.624243,2199014,17.640259
"2013-11-18",26.639147,26.793159,26.579531,26.634178,1947410,17.646837
"2013-11-19",26.594435,26.857744,26.549721,26.60437,3249911,17.62709
"2013-11-20",26.594435,26.763351,26.296347,26.400677,1629182,17.49214
"2013-11-21",26.435453,26.793159,26.420549,26.753414,1305318,17.725845
"2013-11-22",26.718637,26.718637,26.326155,26.460295,2207266,17.531633
"2013-11-25",26.465261,26.559656,26.221825,26.256601,1422062,17.396675
"2013-11-26",26.316217,26.370869,26.042971,26.167173,1744517,17.337423
"2013-11-27",26.167173,26.296347,26.013163,26.187046,1028957,17.350588
"2013-11-29",26.256601,26.261568,26.09762,26.142334,419876,17.320969
"2013-12-02",26.142334,26.291378,25.953545,26.20195,1153551,17.360466
"2013-12-03",26.033035,26.375835,26.033035,26.142334,2320588,17.320969
"2013-12-04",26.062843,26.753414,26.062843,26.634178,3477763,17.646837
"2013-12-05",26.579531,26.619274,26.20195,26.326155,1932515,17.44276
"2013-12-06",26.440422,26.937235,26.306282,26.87265,2249133,17.804848
"2013-12-09",26.857744,26.89749,26.420549,26.500038,1712111,17.557966
"2013-12-10",26.415581,26.862713,26.400677,26.455326,2040805,17.528345
"2013-12-11",26.480167,26.569593,26.246664,26.286409,1569401,17.416422
"2013-12-12",26.152269,26.152269,25.898895,26.008194,1398915,17.232088
"2013-12-13",26.107557,26.256601,25.864119,25.99329,1962104,17.222214
"2013-12-16",26.132397,26.485134,26.082716,26.341059,2015444,17.452637
"2013-12-17",26.281441,26.534817,26.137365,26.33609,1906550,17.449343
"2013-12-18",26.514944,26.594435,25.938641,26.554689,2667197,17.594177
"2013-12-19",26.728575,27.126024,26.579531,27.001822,2685715,17.890429
"2013-12-20",27.066406,27.260164,26.634178,27.24526,2593930,18.051725
"2013-12-23",27.275068,27.513538,27.230354,27.285006,1890045,18.078058
"2013-12-24",27.220419,27.602966,27.220419,27.58806,660811,18.278851
"2013-12-26",27.528444,27.677488,27.468826,27.597998,954483,18.35153
"2013-12-27",27.7222,27.77685,27.488697,27.637743,935965,18.377962
"2013-12-30",27.667551,27.811626,27.593029,27.737104,767088,18.444029
"2013-12-31",27.821564,27.920925,27.707296,27.761946,976825,18.46055
"2014-01-02",27.7222,27.846403,27.563221,27.61787,1704261,18.364746
"2014-01-03",27.642712,27.915958,27.627806,27.761946,1086524,18.46055
"2014-01-06",27.826532,27.861309,27.354559,27.602966,1989277,18.35483
"2014-01-07",27.667551,27.866278,27.508572,27.647678,1612677,18.384565
"2014-01-08",27.647678,28.055065,27.543348,27.707296,2658341,18.424212
"2014-01-09",27.796722,27.995447,27.732138,27.901054,2207468,18.553049
"2014-01-10",27.950735,27.985512,27.67252,27.742073,1371742,18.447336
"2014-01-13",27.7222,27.816595,27.16577,27.200546,1668835,18.087242
"2014-01-14",27.324751,27.747042,27.175707,27.747042,1835698,18.450634
"2014-01-15",27.712265,27.985512,27.712265,27.920925,1201255,18.566263
"2014-01-16",27.841436,28.040161,27.796722,27.871244,870346,18.53323
"2014-01-17",27.80666,27.876213,27.518507,27.548315,1347990,18.318493
"2014-01-21",27.742073,27.791756,27.40424,27.597998,1324642,18.35153
"2014-01-22",27.573156,28.527039,27.498634,28.373028,3620070,18.866896
"2014-01-23",28.204109,28.31341,27.503603,27.766914,3003541,18.463852
"2014-01-24",27.478762,27.602966,26.962076,26.962076,2565348,17.928673
"2014-01-27",26.957108,27.150866,26.480167,26.529848,2666191,17.641253
"2014-01-28",26.539783,26.758383,26.450357,26.668957,2075024,17.733759
"2014-01-29",26.33609,26.907427,26.291378,26.847809,2766228,17.852684
"2014-01-30",27.041567,27.448954,26.852777,27.40424,2483225,18.222691
"2014-01-31",28.377995,30.698114,27.647678,30.012512,12088034,19.957087
"2014-02-03",29.883341,30.206268,29.05863,29.108311,6584964,19.355829
"2014-02-04",29.217609,29.272259,28.79035,29.063599,3456427,19.326096
"2014-02-05",28.949331,29.013916,28.407804,28.770477,3466491,19.131182
"2014-02-06",28.909586,29.118246,28.795319,29.003981,2490874,19.286449
"2014-02-07",29.118246,29.903214,29.118246,29.838627,3628926,19.841455
"2014-02-10",29.759136,29.972767,29.590219,29.93799,1790007,19.907534
"2014-02-11",29.918118,30.628561,29.833658,30.464611,3316535,20.25771
"2014-02-12",30.449709,30.638496,30.390091,30.529198,2506171,20.300661
"2014-02-13",30.385122,30.996202,30.265886,30.956457,2299051,20.584766
"2014-02-14",30.822317,30.901808,30.593784,30.663338,2150303,20.389854
"2014-02-18",30.916714,31.363846,30.901808,31.239641,2287578,20.773069
"2014-02-19",31.259514,31.627155,31.016075,31.070724,3160743,20.660753
"2014-02-20",30.991236,31.175056,30.802444,30.97633,1754783,20.597984
"2014-02-21",31.065758,31.209833,30.901808,30.901808,1982031,20.548429
"2014-02-24",30.896839,31.661934,30.867031,31.497986,2390434,20.944862
"2014-02-25",31.37875,31.542698,31.219769,31.448303,2224375,20.911823
"2014-02-26",31.532761,31.845755,31.458239,31.602316,2228602,21.014236
"2014-02-27",31.527794,31.597347,31.180023,31.433399,1673263,20.901915
"2014-02-28",31.453272,31.746391,31.150215,31.398623,2339912,20.87879
"2014-03-03",31.155184,31.194927,30.742828,30.901808,2269664,20.548429
"2014-03-04",31.304228,31.502953,31.214802,31.299259,2316965,20.812719
"2014-03-05",31.393654,31.408558,30.996202,31.075693,1935736,20.664055
"2014-03-06",31.160151,31.304228,31.065758,31.090597,1694398,20.673964
"2014-03-07",31.557602,31.840786,31.050852,31.279387,5476299,20.799507
"2014-03-10",31.120405,31.209833,30.663338,30.81735,1796046,20.492268
"2014-03-11",30.911743,31.095566,30.782574,30.891872,1878974,20.541822
"2014-03-12",30.767668,30.812382,30.46958,30.747795,2163789,20.446018
"2014-03-13",30.92168,31.150215,30.360281,30.474548,2114475,20.26432
"2014-03-14",30.395058,30.772636,30.395058,30.668306,2786357,20.39316
"2014-03-17",30.802444,31.095566,30.752764,30.981298,1701644,20.601288
"2014-03-18",31.011106,31.542698,30.926649,31.408558,2946779,20.885395
"2014-03-19",31.418493,31.562571,31.011106,31.418493,2644654,20.891998
"2014-03-20",31.259514,31.637093,31.184992,31.473145,1882799,20.99474
"2014-03-21",31.61722,31.691742,31.309195,31.37875,2904308,20.931778
"2014-03-24",31.403589,31.488049,30.668306,30.872,1856431,20.59374
"2014-03-25",31.026012,31.095566,30.573912,30.762699,1611469,20.520826
"2014-03-26",30.852127,30.961426,30.216206,30.216206,1538806,20.156281
"2014-03-27",30.246014,30.265886,29.808819,29.8585,2546830,19.917662
"2014-03-28",29.913149,30.330473,29.833658,29.952894,1666218,19.980633
"2014-03-31",30.082066,30.400026,30.047289,30.216206,2446591,20.156281
"2014-04-01",30.3106,30.693146,30.216206,30.554039,2837885,20.381639
"2014-04-02",30.559008,30.802444,30.54907,30.703083,2703026,20.481058
"2014-04-03",30.63353,30.896839,30.345377,30.494421,1425484,20.341864
"2014-04-04",30.628561,30.727922,30.007544,30.216206,2009808,20.156281
"2014-04-07",30.191364,30.265886,29.441175,29.634933,1752971,19.768534
"2014-04-08",29.644871,29.997606,29.456079,29.888308,1870118,19.937546
"2014-04-09",29.997606,30.23111,29.813786,30.131746,1357249,20.099939
"2014-04-10",30.121811,30.171492,29.247419,29.277227,1639246,19.529911
"2014-04-11",29.212643,29.461048,28.770477,28.840033,1668634,19.238276
"2014-04-14",28.9543,29.639902,28.919521,29.605125,2395063,19.748646
"2014-04-15",29.72436,29.947926,29.2971,29.838627,2238063,19.904408
"2014-04-16",30.022448,30.404995,29.972767,30.395058,1996121,20.275583
"2014-04-17",30.305632,30.439772,30.082066,30.345377,1594562,20.242447
"2014-04-21",30.111874,30.385122,30.111874,30.23111,859678,20.166222
"2014-04-22",30.161556,30.320536,30.047289,30.161556,1436756,20.119822
"2014-04-23",30.161556,30.26092,29.764105,29.77404,1579466,19.86132
"2014-04-24",29.96283,29.96283,29.396463,29.441175,1993303,19.63928
"2014-04-25",29.312004,29.321941,28.934425,28.939394,2008198,19.304558
"2014-04-28",29.247419,29.312004,28.546911,28.894682,1841938,19.274731
"2014-04-29",29.028822,29.172897,28.775446,29.108311,1741699,19.417233
"2014-04-30",29.013916,29.436209,28.959267,29.40143,1497543,19.612766
"2014-05-01",29.366653,29.719393,29.138121,29.485889,1517672,19.669107
"2014-05-02",29.480921,29.734297,29.446144,29.480921,733474,19.665791
"2014-05-05",29.421305,29.560411,29.128183,29.505762,988499,19.682364
"2014-05-06",29.520666,29.520666,29.023853,29.078503,1414212,19.397352
"2014-05-07",29.098375,29.232513,28.581688,28.825127,1777528,19.228329
"2014-05-08",28.800285,29.167929,28.666147,28.835064,2579035,19.234959
"2014-05-09",29.167929,32.153778,28.830095,30.996202,11502905,20.67659
"2014-05-12",31.021044,31.125374,30.757732,30.867031,2910347,20.590422
"2014-05-13",30.68321,30.946522,30.568943,30.628561,2682495,20.431347
"2014-05-14",30.578878,30.638496,30.350346,30.385122,1668634,20.268957
"2014-05-15",30.355312,30.489452,30.092003,30.419899,2502548,20.292156
"2014-05-16",30.226143,30.330473,29.918118,30.255951,1787994,20.182791
"2014-05-19",30.12678,30.573912,29.997606,30.49939,1180724,20.345179
"2014-05-20",30.494421,30.722956,30.360281,30.375187,2252756,20.262331
"2014-05-21",30.400026,30.484486,30.201302,30.395058,992928,20.275583
"2014-05-22",30.390091,30.544102,30.221172,30.355312,934556,20.249071
"2014-05-23",30.459644,30.68321,30.370218,30.623592,1050092,20.428032
"2014-05-27",30.717987,30.971361,30.713018,30.852127,2247925,20.580481
"2014-05-28",30.802444,30.971361,30.802444,30.832254,1933119,20.567225
"2014-05-29",30.896839,31.254545,30.867031,31.080662,3693538,20.732927
"2014-05-30",31.05582,31.274418,31.011106,31.24461,2526299,20.842295
"2014-06-02",31.194927,31.294291,30.752764,30.991236,2264028,20.673271
"2014-06-03",31.00614,31.194927,30.872,31.175056,2259197,20.795897
"2014-06-04",31.05582,31.443335,30.931618,31.339005,1861664,20.905262
"2014-06-05",31.413527,31.478111,31.274418,31.373781,1208501,20.928457
"2014-06-06",31.438368,31.666901,31.408558,31.587412,1733044,21.070967
"2014-06-09",31.597347,31.781168,31.493015,31.642059,2604196,21.107418
"2014-06-10",31.493015,31.681807,31.493015,31.61722,2024099,21.167297
"2014-06-11",31.552633,31.661934,31.433399,31.592379,2354404,21.150658
"2014-06-12",31.493015,31.547667,31.120405,31.194927,2204046,20.884569
"2014-06-13",31.229706,31.547667,31.209833,31.438368,1643071,21.047548
"2014-06-16",31.428431,31.527794,31.224737,31.329067,1274120,20.974377
"2014-06-17",31.383717,31.671869,31.363846,31.572508,1179114,21.137352
"2014-06-18",31.522825,31.651997,31.388685,31.612251,1317798,21.163965
"2014-06-19",31.627155,31.731487,31.423462,31.676838,1381202,21.207207
"2014-06-20",31.686773,31.920277,31.622189,31.806009,2212902,21.293678
"2014-06-23",31.845755,31.910339,31.716583,31.830851,1349198,21.310312
"2014-06-24",31.75136,31.96002,31.75136,31.761295,2105619,21.263748
"2014-06-25",31.736456,31.875563,31.656965,31.791105,1246141,21.283705
"2014-06-26",31.761295,31.791105,31.299259,31.388685,1512237,21.014288
"2014-06-27",31.304228,31.438368,31.160151,31.279387,2342528,20.941118
