"dates","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
"2014-10-08",99.489998,102.809998,98.279999,102.580002,6440800,78.461113
"2014-10-09",102.760002,103.089996,99.010002,99.18,4465500,75.860497
"2014-10-10",99.099998,99.110001,94.949997,95.040001,6653500,72.693901
"2014-10-13",95.510002,95.800003,86.360001,86.589996,12437600,66.23069
"2014-10-14",88.25,89.449997,84.5,85.389999,12464400,65.312843
"2014-10-15",83.760002,86.290001,81.150002,85.93,12921400,65.725876
"2014-10-16",84.470001,90.540001,84.459999,89.330002,9025100,68.326485
"2014-10-17",92.290001,92.82,89.269997,89.629997,7247700,68.555931
"2014-10-20",89.379997,92.269997,89.260002,92.019997,4532800,70.383987
"2014-10-21",92.889999,95.709999,92.830002,95.190002,5721900,72.808647
"2014-10-22",96.480003,96.809998,93.360001,93.480003,4837700,71.500702
"2014-10-23",94.480003,94.900002,92.309998,94.330002,5020200,72.150864
"2014-10-24",92.220001,93.419998,90.010002,92.389999,7485100,70.667015
"2014-10-27",89.150002,89.910004,84.690002,87.190002,12042900,66.689651
"2014-10-28",87.25,89.269997,86.330002,89.230003,6405500,68.249977
"2014-10-29",90.209999,90.870003,88.410004,90.790001,11498800,69.443184
"2014-10-30",90.029999,91.440002,89.349998,91.010002,4771200,69.611473
"2014-10-31",92.230003,92.519997,89.709999,91.629997,6514200,70.08567
"2014-11-03",91.889999,92.5,89.029999,89.220001,6612300,68.24234
"2014-11-04",88.489998,88.5,83.160004,84.07,9161200,64.303223
"2014-11-05",84.459999,86.760002,84.029999,85.25,6079900,65.205765
"2014-11-06",84.809998,87.220001,84.43,86.300003,4870000,66.008896
"2014-11-07",86.510002,87.830002,86.309998,87.459999,4184500,66.896133
"2014-11-10",87.480003,89.07,87.029999,88.029999,3982200,67.33213
"2014-11-11",87.959999,88.550003,86.57,88.540001,3119600,67.722221
"2014-11-12",88.75,89.120003,86.839996,88.589996,5527200,67.760452
"2014-11-13",88.559998,89.650002,86.879997,87.940002,4850400,67.263298
"2014-11-14",87.940002,89.379997,87.599998,88.330002,4124200,67.561592
"2014-11-17",88.18,88.330002,86.739998,87.699997,4940100,67.079712
"2014-11-18",88.089996,89.629997,88.07,89.040001,4714200,68.104645
"2014-11-19",89.169998,89.620003,88.330002,89.349998,3339700,68.341759
"2014-11-20",88,90.75,87.660004,90.419998,6185500,69.706284
"2014-11-21",94,94.330002,90.43,91.199997,6461600,70.307602
"2014-11-24",91.129997,91.610001,90.309998,90.559998,4207500,69.814232
"2014-11-25",91.290001,91.660004,90.099998,90.650002,3914000,69.883583
"2014-11-26",90.389999,90.389999,88.370003,89.540001,3836700,69.027878
"2014-11-28",83.919998,84.019997,78.580002,78.860001,8323300,60.794479
"2014-12-01",76.209999,78.610001,75.300003,76.809998,12690600,59.214108
"2014-12-02",77.230003,77.980003,75.879997,77.029999,6125500,59.383709
"2014-12-03",77.599998,80.169998,77.059998,78.720001,7430000,60.686562
"2014-12-04",78.25,81.139999,78.209999,81.139999,7154100,62.5522
"2014-12-05",83.43,83.440002,80.209999,80.769997,7066100,62.266922
"2014-12-08",80.190002,80.779999,76.260002,77.699997,7485800,59.900215
"2014-12-09",77.309998,78.760002,76.669998,78.690002,5000900,60.663429
"2014-12-10",77.57,77.57,74.040001,74.620003,6823100,57.52581
"2014-12-11",74.419998,76.889999,74.410004,75.300003,5133700,58.050037
"2014-12-12",71.32,73.190002,70.260002,70.610001,9431100,54.434422
"2014-12-15",71.669998,72.190002,70.059998,70.669998,6465500,54.480679
"2014-12-16",71.139999,73.690002,70.370003,71.550003,8812000,55.159092
"2014-12-17",72.080002,77.110001,72,75.599998,8659100,58.281303
"2014-12-18",80.870003,81.209999,76.849998,79.260002,9716200,61.102863
"2014-12-19",80.370003,82.309998,79.709999,82,8325700,63.215183
"2014-12-22",82.43,82.43,80.199997,81.110001,4721300,62.529068
"2014-12-23",81.339996,82.82,80.389999,82.199997,4041900,63.36935
"2014-12-24",81.629997,82.360001,80.769997,81.309998,2367200,62.683247
"2014-12-26",81.209999,81.980003,80.540001,80.980003,2846900,62.428829
"2014-12-29",80.970001,81.989998,80.370003,80.730003,3418500,62.236118
"2014-12-30",81.230003,81.699997,80.290001,80.599998,2985900,62.135887
"2014-12-31",80.129997,80.580002,78.949997,79.389999,3299600,61.203083
"2015-01-02",79.940002,80.589996,79.290001,80.07,2868700,61.727299
"2015-01-05",78.790001,78.989998,75.230003,76.040001,5461200,58.62051
"2015-01-06",76.440002,76.900002,74.110001,74.43,5074600,57.379326
"2015-01-07",75.139999,75.970001,74.010002,75.209999,3456900,57.980648
"2015-01-08",76.050003,78.559998,75.860001,78.220001,6055600,60.301105
"2015-01-09",79.459999,79.769997,77.690002,78.980003,5082600,60.887005
"2015-01-12",78.360001,78.800003,75.760002,76.150002,5468400,58.705315
"2015-01-13",77.300003,77.300003,74.510002,75.300003,6464200,58.050037
"2015-01-14",74.129997,74.82,71.739998,74.360001,6020500,57.325359
"2015-01-15",75.080002,76.839996,74.330002,75.269997,5791200,58.026897
"2015-01-16",75.419998,80.239998,75.419998,79.839996,7351700,61.54998
"2015-01-20",79.209999,79.580002,76.199997,77.940002,4823100,60.085243
"2015-01-21",78.099998,81.720001,77.400002,81.379997,5420000,62.737213
"2015-01-22",82.32,82.970001,80.410004,81.410004,5269300,62.76033
"2015-01-23",80.940002,81.730003,80.360001,80.800003,4169200,62.290081
"2015-01-26",80.169998,80.360001,78.879997,79.269997,5172900,61.110569
"2015-01-27",78.050003,79.800003,76.989998,78.669998,5096500,60.648026
"2015-01-28",79.209999,79.209999,76.120003,76.459999,4814000,58.944294
"2015-01-29",77.18,78.029999,75.43,77.769997,5502100,59.954189
"2015-01-30",76.949997,81.089996,76.470001,79.089996,5012100,60.971817
"2015-02-02",79.25,82.860001,79.25,82,6821300,63.215183
"2015-02-03",83.709999,87.139999,83.379997,86.900002,8715600,66.992661
"2015-02-04",85.839996,86.730003,84.360001,85.349998,6207100,65.797745
"2015-02-05",86.449997,90.199997,86.279999,87.650002,6285000,67.570854
"2015-02-06",88.059998,88.610001,86.629997,86.82,5236000,66.930977
"2015-02-09",88.18,89.290001,87.279999,88.339996,5524400,68.102783
"2015-02-10",88.489998,88.650002,87.370003,88.209999,4870100,68.002556
"2015-02-11",87.559998,88.139999,86.379997,87.18,4364800,67.208519
"2015-02-12",88.25,90.82,88.160004,89.800003,5468700,69.228317
"2015-02-13",89.209999,90.349998,89.209999,89.989998,6000900,69.374786
"2015-02-17",89.099998,90.580002,88.129997,89.940002,3967800,69.336273
"2015-02-18",88.150002,89.529999,87.809998,89.489998,2998700,68.989342
"2015-02-19",88.190002,91.449997,87.459999,91.239998,4946500,70.338448
"2015-02-20",90.669998,91.139999,89.370003,90.470001,4922900,69.744843
"2015-02-23",89.949997,91.790001,89.540001,91.550003,4000100,70.577415
"2015-02-24",91.82,91.989998,90.510002,91.32,3168000,70.400116
"2015-02-25",91.529999,91.75,89.5,89.589996,3449600,69.066429
"2015-02-26",88.300003,89.529999,85.639999,86.75,6015000,67.403679
"2015-02-27",86.879997,88.010002,85.860001,85.910004,3891900,66.750999
"2015-03-02",85.910004,86.290001,84.050003,86.099998,4474700,66.898643
"2015-03-03",85.639999,86.830002,85.400002,86.489998,3095100,67.201653
"2015-03-04",85.989998,87.400002,85.5,87.239998,3092800,67.784416
"2015-03-05",87.080002,88.139999,86.449997,87.980003,4889900,68.35939
"2015-03-06",86.489998,87.870003,86.360001,87.400002,5861700,67.908722
"2015-03-09",87.5,88.5,87.489998,87.599998,2951700,68.06411
"2015-03-10",86.339996,86.589996,84.059998,84.379997,4497000,65.56221
"2015-03-11",84.639999,85.470001,83.809998,85.110001,2827000,66.12941
"2015-03-12",85.199997,86.889999,85.199997,86.019997,3027200,66.836479
"2015-03-13",85.290001,85.459999,83.209999,83.720001,3159400,65.049416
"2015-03-16",83.93,85.360001,82.349998,85.269997,3220400,66.253738
"2015-03-17",84.25,84.709999,81.769997,82.660004,6033400,64.225792
"2015-03-18",82.400002,87,81.760002,86.809998,4938500,67.450294
"2015-03-19",85.900002,86.290001,84.709999,85.019997,2808800,66.059486
"2015-03-20",85.57,86.209999,85.309998,85.529999,7202900,66.455742
"2015-03-23",86.129997,87.68,86.010002,86.379997,2711400,67.116196
"2015-03-24",86.709999,86.849998,85.620003,86.040001,1876500,66.85202
"2015-03-25",86.470001,87.32,85.339996,85.400002,2426300,66.354744
"2015-03-26",86,88.589996,86,87.860001,4983400,68.266136
"2015-03-27",88.459999,88.57,85.699997,86.559998,4408700,67.256035
"2015-03-30",87.279999,88.25,87.260002,87.769997,3006200,68.19619
"2015-03-31",87.040001,88.18,86.309998,87.800003,2765800,68.219498
"2015-04-01",88.330002,88.790001,87.029999,88.629997,3556200,68.864418
"2015-04-02",88.32,89.480003,87.970001,87.980003,3919000,68.35939
"2015-04-06",88.300003,91.760002,88.080002,90.949997,4443900,70.66703
"2015-04-07",90.519997,91.93,90.139999,91.830002,5250700,71.350784
"2015-04-08",92.050003,92.639999,91.160004,91.260002,4694300,70.90789
"2015-04-09",91.589996,92.620003,90.440002,90.739998,4364500,70.503845
"2015-04-10",91.279999,91.5,90.459999,91.410004,2519500,71.024445
"2015-04-13",91.720001,91.949997,90.959999,91.099998,1809300,70.783554
"2015-04-14",91.720001,93.650002,91.639999,93.300003,3130500,72.492958
"2015-04-15",93.919998,97,93.849998,96.519997,5097500,74.994835
"2015-04-16",96.480003,96.699997,95.5,95.910004,3138200,74.520874
"2015-04-17",94.910004,95.959999,94.519997,95.650002,4089500,74.318848
"2015-04-20",95.93,96.82,95.839996,96.349998,2648200,74.862755
"2015-04-21",96.349998,96.68,95.169998,96.550003,3251700,75.018158
"2015-04-22",96.580002,97.57,95.849998,97.110001,2594600,75.453262
"2015-04-23",96.980003,98.489998,96.739998,97.57,3187900,75.810677
"2015-04-24",100.610001,102.110001,98.709999,100.830002,6306300,78.343666
"2015-04-27",101.400002,103.769997,101.089996,103.529999,6129400,80.441521
"2015-04-28",102.239998,104.160004,101.599998,104.139999,6156900,80.915497
"2015-04-29",102.519997,105.199997,101.5,104.449997,6294000,81.156357
"2015-04-30",104.099998,105.230003,103.18,103.519997,3846400,80.433769
"2015-05-01",104.309998,105.099998,103.050003,104.5,3724200,81.195213
"2015-05-04",104.75,104.959999,103.699997,103.870003,2939200,80.705719
"2015-05-05",104.279999,105.949997,102.480003,102.970001,4511100,80.006432
"2015-05-06",104.25,104.989998,102.830002,103.260002,4341500,80.23175
"2015-05-07",101.379997,102.480003,100.019997,101.790001,4461100,79.089584
"2015-05-08",107.029999,107.32,102.660004,103.830002,3905800,80.674614
"2015-05-11",103.839996,104.379997,103.269997,103.419998,2007600,80.356071
"2015-05-12",103.150002,104.349998,102.339996,103.230003,2169300,80.208435
"2015-05-13",103.360001,105.18,103.209999,104.400002,3190600,81.117523
"2015-05-14",104.900002,105.779999,103.959999,104.209999,2451700,80.969864
"2015-05-15",103.769997,104.82,102.839996,104.739998,2438700,81.381683
"2015-05-18",104.199997,104.660004,103.339996,104.400002,1949400,81.117523
"2015-05-19",103.559998,104.07,100.169998,101.230003,4413200,78.654472
"2015-05-20",101.510002,102.43,100.82,101.809998,2459900,79.105103
"2015-05-21",101.900002,104.120003,101.900002,103.419998,2077600,80.356071
"2015-05-22",103.120003,103.849998,102.239998,102.900002,2071200,79.952042
"2015-05-26",101.879997,102.110001,99.800003,100.620003,3e+06,78.180496
"2015-05-27",100.730003,101.82,99.919998,101.339996,2669300,78.739937
"2015-05-28",99.639999,101.550003,99.639999,101.459999,2599700,78.833168
"2015-05-29",101.120003,102.370003,100.739998,101.099998,4396700,78.553436
"2015-06-01",101.790001,102.410004,100.639999,101.43,2130800,78.809837
"2015-06-02",101.360001,103.330002,101.360001,102.32,3617500,79.501366
"2015-06-03",103.029999,104.349998,102.610001,102.779999,4929600,79.858772
"2015-06-04",100.839996,101.190002,99.400002,99.480003,5154400,77.294724
"2015-06-05",99.269997,100.620003,98.620003,99.68,3291900,77.450111
"2015-06-08",99.779999,100.379997,99.339996,99.480003,2726600,77.294724
"2015-06-09",100.300003,102.699997,100.239998,101.830002,3013700,79.120659
"2015-06-10",103,104.910004,102.669998,104.059998,3442400,80.853317
"2015-06-11",104.260002,104.790001,103.809998,104.32,1907800,81.055344
"2015-06-12",103.949997,104.580002,103.5,104.279999,2091900,81.024261
"2015-06-15",103.059998,104.309998,102.489998,103.870003,1649800,80.705719
"2015-06-16",103.389999,104.769997,102.720001,104.669998,1764000,81.327271
"2015-06-17",105.220001,105.720001,102.559998,103.639999,4748200,80.526993
"2015-06-18",104.510002,105.379997,103.760002,104.82,3366200,81.44384
"2015-06-19",104.519997,105.050003,103.93,103.940002,3179800,80.760094
"2015-06-22",104.970001,105.480003,104.010002,104.959999,2012100,81.552612
"2015-06-23",105,105.330002,103.709999,104.449997,3171600,81.156357
"2015-06-24",104.650002,105.099998,103.760002,104.809998,2980500,81.43605
"2015-06-25",105.169998,106.5,104.889999,106.129997,2883300,82.461693
"2015-06-26",105.730003,106.360001,104.32,104.629997,2860200,81.296204
"2015-06-29",102.639999,103.620003,101.550003,101.620003,2936800,78.957489
"2015-06-30",102.370003,104.949997,102.25,103.519997,3005900,80.433769
"2015-07-01",104.150002,104.660004,100.5,101.059998,4304700,78.522354
"2015-07-02",101.5,102.029999,101.029999,101.650002,2396000,78.980782
"2015-07-06",100,101.559998,98.629997,98.75,3860400,76.727509
"2015-07-07",98.800003,99,94.290001,97.620003,9028200,75.849541
"2015-07-08",96.449997,96.839996,94.459999,95.07,3426200,73.86821
"2015-07-09",96.82,98.93,96.68,97.309998,3585400,75.608665
"2015-07-10",98.519997,99.059998,97.589996,98.379997,2130400,76.440041
"2015-07-13",99.129997,99.959999,98.879997,99.449997,2078700,77.271423
"2015-07-14",99.339996,101.400002,99.029999,101.120003,3021700,78.569
"2015-07-15",100.980003,101.370003,99.5,100.300003,2225400,77.931854
"2015-07-16",100.75,101.489998,99.910004,100.75,1975700,78.281502
"2015-07-17",100.43,100.43,96.910004,97.5,3825200,75.756294
"2015-07-20",97.050003,97.5,95.32,96.230003,3873500,74.769531
"2015-07-21",96.370003,97.559998,95.190002,96.059998,3223800,74.637413
"2015-07-22",95.949997,96.279999,95.099998,95.709999,2980000,74.365479
"2015-07-23",96.089996,96.110001,93.779999,93.800003,4504800,72.881447
"2015-07-24",93.989998,93.989998,88.510002,90.370003,6388500,70.216377
"2015-07-27",89.040001,90.699997,88.760002,89.849998,4871200,69.812332
"2015-07-28",93.239998,93.360001,88.699997,92.459999,6223800,71.840271
"2015-07-29",92.949997,94.989998,91.269997,93.760002,5471600,72.850365
"2015-07-30",93.800003,94.199997,92.660004,94.150002,2351400,73.153366
"2015-07-31",94.940002,95.75,93.5,93.830002,3303000,72.904762
"2015-08-03",93.349998,93.529999,89.059998,90.07,6221200,69.983276
"2015-08-04",90.529999,91.93,90.440002,91.559998,3098800,71.140976
"2015-08-05",92.449997,93.459999,90.889999,91.639999,3867900,71.20314
"2015-08-06",91.400002,92.099998,90.010002,90.18,3443100,70.068748
"2015-08-07",89.800003,90.519997,86.870003,86.989998,4421800,67.590149
"2015-08-10",87.5,91.5,86.360001,91.419998,4384200,71.032211
"2015-08-11",89.269997,89.550003,88.150002,89.360001,3525400,69.431618
"2015-08-12",87.93,89.82,87.300003,89.379997,3899300,69.447151
"2015-08-13",89.489998,89.879997,88.489998,89.279999,3137300,69.369476
"2015-08-14",89.089996,90.099998,86.550003,87.110001,4581000,67.683388
"2015-08-17",86.760002,87.699997,85.5,87.32,3411200,67.846558
"2015-08-18",87.190002,87.690002,85.919998,86.18,3215300,66.960793
"2015-08-19",85.309998,85.690002,82.800003,84.93,5802000,65.989563
"2015-08-20",84.480003,85.760002,83.790001,83.910004,4695800,65.197029
"2015-08-21",82.860001,83.470001,80.150002,80.25,6246500,62.93832
"2015-08-24",75,80.690002,72.760002,77.25,7916800,60.585472
"2015-08-25",81.75,82.230003,77.650002,77.720001,7428200,60.954098
"2015-08-26",80.769997,81.580002,79.739998,80.900002,7122200,63.44809
"2015-08-27",83,85.940002,82.610001,85.260002,6441000,66.867546
"2015-08-28",84.019997,86.349998,84.019997,85.43,4249100,67.00087
"2015-08-31",83.239998,86.169998,82.5,85.379997,3472500,66.961655
"2015-09-01",82.309998,84.82,81.110001,81.550003,4562700,63.957893
"2015-09-02",82.980003,82.980003,80.940002,82.760002,3565800,64.90686
"2015-09-03",83.339996,84.129997,82.150002,82.690002,3706800,64.851944
"2015-09-04",80.82,81.760002,79.779999,80.25,4031700,62.93832
"2015-09-08",81.889999,83.5,81.699997,83.169998,3429000,65.228394
"2015-09-09",85.010002,86.080002,82.660004,83.120003,5653900,65.189178
"2015-09-10",82.879997,85.029999,82.779999,84.110001,3701000,65.96563
"2015-09-11",83.489998,83.970001,82.620003,83.769997,3845200,65.698967
"2015-09-14",83.68,83.730003,81.650002,82.389999,3496100,64.616669
"2015-09-15",82.800003,84.410004,82.650002,83.779999,3989700,65.706802
"2015-09-16",84.300003,87.419998,83.669998,87.300003,3935700,68.467476
"2015-09-17",86.269997,87.620003,85.860001,86.199997,4302200,67.604752
"2015-09-18",84.529999,85.769997,84.010002,85.690002,6854800,67.204773
"2015-09-21",86.220001,87.510002,85.739998,86.760002,3102100,68.043968
"2015-09-22",85.019997,85.690002,84.019997,84.93,3770900,66.608742
"2015-09-23",84.93,85.860001,83.089996,83.199997,3066200,65.251923
"2015-09-24",82.160004,84.300003,80.82,83.849998,4057700,65.761703
"2015-09-25",85.050003,85.230003,83.669998,84.510002,2758900,66.27935
"2015-09-28",83.489998,83.660004,80.220001,80.599998,3504700,63.212799
"2015-09-29",80.839996,81.900002,80.139999,80.959999,3733000,63.495152
"2015-09-30",82.330002,84.059998,81.959999,83.360001,3580500,65.377396
"2015-10-01",84.720001,87.040001,84.129997,85.980003,5318500,67.432228
"2015-10-02",83.93,88.470001,83.839996,88.43,2967800,69.353706
"2015-10-05",89.489998,91.290001,89.370003,90.550003,4334000,71.01638
"2015-10-06",90.879997,94.57,90.529999,93.629997,4996400,73.431953
"2015-10-07",95.230003,96.629997,92.769997,95.589996,5468700,74.969131
"2015-10-08",95.57,97.510002,95.160004,97.5,3712300,76.467094
"2015-10-09",98.150002,98.25,94.730003,95.449997,5172600,74.859322
"2015-10-12",94.709999,94.790001,91.959999,92.68,4156200,72.686882
"2015-10-13",92.129997,94.440002,91.739998,92.279999,4469500,72.373169
"2015-10-14",92.5,94.529999,92,94.150002,2982000,73.839783
"2015-10-15",93.75,94.150002,91.489998,93.400002,4289700,73.251579
"2015-10-16",94.660004,95.239998,92.529999,94.160004,3321500,73.847633
"2015-10-19",93.449997,93.709999,92.400002,93.360001,3647900,73.2202
"2015-10-20",93.330002,95.400002,92.739998,93.339996,3158600,73.204506
"2015-10-21",93.93,94,90.839996,91.25,4963400,71.565369
"2015-10-22",93.269997,94.610001,92.919998,94.510002,5116200,74.122108
"2015-10-23",95.160004,95.5,90.75,94.160004,5286700,73.847633
"2015-10-26",93.839996,94.540001,92.400002,92.410004,3254700,72.475143
"2015-10-27",91.389999,92.389999,89.650002,90.43,5199200,70.922256
"2015-10-28",90.910004,92.980003,90.239998,92.150002,5376500,72.271233
"2015-10-29",91.580002,92.470001,91.559998,92,3095500,72.153595
"2015-10-30",92.279999,93.57,91.629997,92.910004,5478900,72.867271
"2015-11-02",92.690002,94.290001,92.260002,93.620003,3314700,73.424103
"2015-11-03",93.589996,96.199997,93.5,95.309998,4619900,74.749542
"2015-11-04",95.580002,96.5,94.970001,95.419998,4021000,74.835785
"2015-11-05",94.830002,95.82,93.879997,94.989998,3028900,74.49855
"2015-11-06",94.550003,96.220001,94.199997,96.18,3653000,75.431847
"2015-11-09",95.779999,96.779999,94.230003,94.489998,2484700,74.106445
"2015-11-10",94.330002,94.720001,92.129997,93.470001,2729800,73.306465
"2015-11-11",93.779999,94.43,92.339996,92.529999,2149900,72.569252
"2015-11-12",90.75,91,88.769997,90.050003,4101900,70.624229
"2015-11-13",90.099998,92.279999,90.080002,91.779999,3130500,71.981049
"2015-11-16",91.849998,94.519997,91.629997,94.419998,2861700,74.051537
"2015-11-17",94,95.370003,93,93.989998,2828000,73.714287
"2015-11-18",94.379997,95.120003,93.989998,95.07,2870300,74.561302
"2015-11-19",94.849998,95.099998,92.900002,93.120003,2332300,73.636124
"2015-11-20",93.449997,94.93,93.139999,93.290001,2252500,73.770538
"2015-11-23",93.620003,95.089996,93.599998,94.419998,2672200,74.664116
"2015-11-24",94.269997,96.82,93.93,96.32,3666000,76.166565
"2015-11-25",96.019997,96.870003,95.269997,95.949997,2031800,75.873985
"2015-11-27",94.480003,95.889999,94.480003,95.160004,1115100,75.249275
"2015-11-30",95.610001,96.800003,95.410004,95.82,2828400,75.771172
"2015-12-01",96,97.199997,95.709999,97.080002,3352500,76.767555
"2015-12-02",96.370003,96.82,94.5,95.080002,2541500,75.186028
"2015-12-03",95.660004,96.300003,94.279999,95.169998,3879900,75.257179
"2015-12-04",94.940002,96.639999,93.889999,96.330002,3582900,76.174477
"2015-12-07",95.5,95.629997,89.57,90.489998,5429100,71.556427
"2015-12-08",88.699997,89.370003,85.82,87.370003,7115000,69.089211
"2015-12-09",88.25,90.970001,87.410004,88.830002,6489800,70.243736
"2015-12-10",88.300003,88.949997,87.139999,87.5,2526100,69.192017
"2015-12-11",86,87.230003,85.199997,85.580002,4169100,67.673744
"2015-12-14",85.339996,85.809998,83.220001,85.720001,4247300,67.784447
"2015-12-15",86.959999,89.309998,86.809998,88.050003,4245100,69.62693
"2015-12-16",88.610001,90.129997,87.559998,88.93,3632400,70.322807
"2015-12-17",89.300003,89.360001,87.360001,87.690002,2498600,69.34227
"2015-12-18",87.440002,89.589996,87.059998,87.529999,6437700,69.215721
"2015-12-21",87.970001,88.629997,86.309998,86.980003,3024700,68.780815
"2015-12-22",88.059998,88.059998,86.629997,87.089996,2816800,68.867798
"2015-12-23",88.169998,89.800003,87.720001,89.75,2862600,70.971237
"2015-12-24",89.449997,89.889999,88.169998,88.169998,1314900,69.721832
"2015-12-28",87.709999,87.870003,86.769997,86.919998,2168900,68.733376
"2015-12-29",87.769997,89,87.769997,88.660004,2085100,70.109291
"2015-12-30",88.07,88.790001,87.550003,87.760002,1240100,69.397606
"2015-12-31",87,87.900002,86.879997,86.900002,1804400,68.717545
"2016-01-04",86.279999,87.269997,85.550003,87.18,2657300,68.93895
"2016-01-05",87.82,88.339996,86.25,87.639999,2333600,69.302711
"2016-01-06",85.110001,85.57,82.660004,83.510002,3824000,66.036865
"2016-01-07",82.379997,82.57,79.620003,80.089996,5271000,63.332424
"2016-01-08",80.519997,81.529999,79.150002,79.589996,4011900,62.93705
"2016-01-11",78.830002,78.980003,75.529999,76.330002,6074900,60.35915
"2016-01-12",77.440002,78.269997,75.839996,78.150002,4539500,61.798355
"2016-01-13",79.75,79.75,74.82,74.940002,5040500,59.259983
"2016-01-14",74.910004,77.669998,73.940002,76.370003,4797900,60.390789
"2016-01-15",74.720001,75.93,74.139999,74.980003,4970400,59.291615
"2016-01-19",75.019997,75.970001,72.18,73.980003,5176100,58.500851
"2016-01-20",71.739998,73.410004,69.099998,72.339996,5215700,57.203979
"2016-01-21",72.43,74.790001,71.550003,74.589996,4437500,58.983223
"2016-01-22",77.43,80,77.129997,78.489998,6191400,62.067204
"2016-01-25",78.5,78.580002,75.800003,75.839996,4050100,59.97168
"2016-01-26",76.440002,77.669998,75.550003,77.620003,3629700,61.379234
"2016-01-27",77.209999,78.620003,76.019997,76.709999,2994100,60.659649
"2016-01-28",78.75,80.190002,77.160004,77.389999,3831900,61.19738
"2016-01-29",77.510002,78.510002,76.080002,77.970001,5172200,61.656017
"2016-02-01",77.589996,77.959999,76,77.25,5507600,61.086655
"2016-02-02",75.230003,76.279999,73.82,75.199997,5035900,59.465588
"2016-02-03",75.389999,76.449997,71.5,75.480003,6170100,59.687008
"2016-02-04",75.82,80.459999,75.82,79.660004,5640500,62.992405
"2016-02-05",78.839996,81.349998,78.629997,79.75,5351900,63.06358
"2016-02-08",78.309998,78.339996,73.139999,75.720001,5161600,59.876793
"2016-02-09",75,76.470001,74.07,75.720001,3909400,59.876793
"2016-02-10",75.589996,77.610001,74.550003,75.019997,2236800,59.32325
"2016-02-11",73.300003,74.739998,72.150002,73.43,4018800,58.065929
"2016-02-12",74.870003,76.529999,73.440002,76.459999,3533100,60.461948
"2016-02-16",77.610001,78.389999,76.900002,77.93,3706600,61.624378
"2016-02-17",79,81.040001,78.550003,79.099998,3789400,62.549568
"2016-02-18",79.5,80.25,78.720001,80.199997,3711600,63.419418
"2016-02-19",79.660004,80,77.93,78.139999,3250100,61.790432
"2016-02-22",78.139999,81.389999,78.139999,80.559998,2729500,63.704094
"2016-02-23",80.089996,80.309998,76.589996,77,2662100,60.888977
"2016-02-24",76,78.410004,75.040001,78.25,3358200,61.877449
"2016-02-25",77.459999,78.559998,76.330002,78.18,2567100,62.444515
"2016-02-26",80.639999,81.160004,79.470001,80.169998,3526800,64.033997
"2016-02-29",80.519997,82.010002,79.940002,80.209999,4193300,64.065948
"2016-03-01",81.089996,81.610001,79.75,80.889999,3816800,64.609077
"2016-03-02",81.360001,81.57,79.389999,80.43,3638600,64.241661
"2016-03-03",80.169998,80.900002,79.720001,79.900002,3608300,63.818321
"2016-03-04",80.389999,83.239998,79.75,82,5472400,65.495667
"2016-03-07",82.120003,84.260002,81.93,84.239998,3567300,67.284805
"2016-03-08",83.190002,84.080002,80.540001,80.580002,6366400,64.361465
"2016-03-09",81.949997,82.919998,80.889999,82.589996,7156100,65.966911
"2016-03-10",82.68,85.040001,82.360001,84.980003,4738600,67.87587
"2016-03-11",86.489998,87.830002,86.25,87.480003,4436600,69.872704
"2016-03-14",86.809998,87.449997,84.639999,84.75,4337400,67.692169
"2016-03-15",83.699997,84.650002,82.519997,84.220001,4304400,67.268829
"2016-03-16",83.300003,86.419998,83.300003,86.330002,3289100,68.954163
"2016-03-17",86.550003,89.18,86.540001,88.599998,4898200,70.767265
"2016-03-18",89.720001,89.989998,86.790001,87.620003,9606400,69.98452
"2016-03-21",87.620003,88.160004,85.529999,86.199997,3486000,68.850296
"2016-03-22",85.790001,86.699997,84.849998,86.07,2974800,68.746483
"2016-03-23",85.849998,85.919998,84.260002,84.709999,3714200,67.66021
"2016-03-24",83.610001,85.400002,83.290001,85.370003,2736400,68.187393
"2016-03-28",85.529999,85.580002,84.660004,85.110001,1805400,67.979706
"2016-03-29",84.379997,85.309998,83.650002,85.190002,2963100,68.043594
"2016-03-30",85.900002,86.910004,85.389999,85.900002,2704600,68.610703
"2016-03-31",86.07,87.230003,85.400002,85.580002,2413200,68.35511
"2016-04-01",84.5,86.910004,83.580002,86.830002,2740600,69.353516
"2016-04-04",86.739998,87.68,85.970001,86.160004,2082000,68.818359
"2016-04-05",84.870003,85.290001,84.239998,84.870003,2559400,67.78801
"2016-04-06",85.110001,86.339996,84.029999,86.230003,2850600,68.874275
"2016-04-07",85.389999,86.099998,84.110001,84.389999,2166500,67.404617
"2016-04-08",85.769997,86.769997,82.239998,83.870003,6172900,66.989281
"2016-04-11",84.690002,86.650002,84.470001,85.190002,2582200,68.043594
"2016-04-12",85.82,88.160004,85.449997,87.879997,3389800,70.192177
"2016-04-13",88.690002,89.669998,87.610001,88.400002,3205200,70.607513
"2016-04-14",89.370003,89.370003,87.900002,88.400002,1838000,70.607513
"2016-04-15",88.75,89.309998,88.07,88.150002,2541100,70.407837
"2016-04-18",88.150002,88.790001,85.330002,88.480003,2151500,70.671417
"2016-04-19",89.129997,91.239998,89.129997,91.099998,3483400,72.764084
