"dates","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2013-03-18",44.309666,44.940826,44.161736,44.763313,3242772,32.877861
"2013-03-19",44.516766,44.940826,44.142014,44.329388,3380879,32.559155
"2013-03-20",44.723866,45.14793,44.635109,44.960552,4767017,33.022728
"2013-03-21",44.674557,44.911243,44.171597,44.240631,2902068,32.493958
"2013-03-22",44.378696,44.85207,44.368835,44.477318,2829668,32.667809
"2013-03-25",44.526627,44.832348,43.944775,44.467457,3084385,32.660564
"2013-03-26",44.822487,45.187378,44.487179,45.138065,4357868,33.153111
"2013-03-27",44.694279,45.059174,44.43787,44.940826,3601931,33.008232
"2013-03-28",44.970413,46.084812,44.891518,45.936886,5238223,33.739838
"2013-04-01",45.877712,46.025642,45.512821,45.670612,3544741,33.544262
"2013-04-02",46.025642,47.909271,45.907299,47.39645,8307094,34.811859
"2013-04-03",47.406311,47.426037,45.56213,45.660751,7574986,33.537018
"2013-04-04",45.818539,46.311638,45.76923,46.06509,3318721,33.833996
"2013-04-05",45.118343,45.631165,44.773174,45.512821,3811220,33.428349
"2013-04-08",45.532543,46.548325,45.463512,46.499016,3455712,34.152702
"2013-04-09",46.735699,46.883629,46.449703,46.666668,2932488,34.275837
"2013-04-10",46.696251,47.199211,46.637081,47.071007,3290329,34.572834
"2013-04-11",47.337276,48.422092,47.287968,47.564102,5045765,34.93499
"2013-04-12",47.347141,48.155819,46.89349,47.534515,3072724,34.913258
"2013-04-15",47.110455,47.149902,44.546352,44.714005,6392662,32.841652
"2013-04-16",45.986195,47.071007,45.818539,46.814594,4482488,34.384491
"2013-04-17",46.104534,46.104534,44.723866,45.374752,4116434,33.32695
"2013-04-18",45.581856,45.621304,44.102566,44.329388,3373984,32.559155
"2013-04-19",44.723866,45.670612,44.536488,45.039448,3565832,33.080673
"2013-04-22",46.035503,46.656803,45.670612,46.499016,6520020,34.152702
"2013-04-23",46.68639,47.080868,45.996056,47.031559,3326021,34.543846
"2013-04-24",47.169624,48.037476,47.169624,47.830376,3571916,35.130558
"2013-04-25",47.889545,48.076923,46.824459,46.923077,3997796,34.464161
"2013-04-26",46.952663,47.18935,45.670612,45.76923,4599200,33.616692
"2013-04-29",46.262325,46.775146,46.213017,46.548325,2739321,34.188915
"2013-04-30",46.607494,46.646942,46.104534,46.33136,3303713,34.02956
"2013-05-01",46.114399,46.232742,45.029587,45.256409,5075983,33.240025
"2013-05-02",43.264301,44.132149,42.593689,43.658775,11321411,32.066597
"2013-05-03",44.388561,45.463512,44.211044,44.990139,4539881,33.04446
"2013-05-06",44.980274,45.473373,44.674557,45.256409,2937355,33.240025
"2013-05-07",45.256409,45.946747,45.216965,45.877712,3614302,33.696369
"2013-05-08",45.759369,46.449703,45.631165,46.262325,2724314,33.978867
"2013-05-09",46.27219,46.538464,45.97633,46.27219,2327536,33.986111
"2013-05-10",46.193295,46.321499,45.443787,45.857986,2965950,33.681881
"2013-05-13",45.798817,46.962524,45.76923,46.873768,4200089,34.427956
"2013-05-14",46.972385,47.682446,46.942802,47.60355,3801790,34.963966
"2013-05-15",47.386589,48.264301,47.140038,48.007889,3492115,35.260948
"2013-05-16",47.919132,48.234715,46.568047,46.765285,4667239,34.348278
"2013-05-17",47.051281,47.60355,47.001972,47.514793,3100711,34.898785
"2013-05-20",47.39645,47.840237,46.765285,46.854042,3158103,34.41346
"2013-05-21",46.942802,47.347141,46.607494,47.090729,2695922,34.587318
"2013-05-22",46.883629,47.317554,45.621304,45.857986,3548594,33.894833
"2013-05-23",45.138065,46.755424,45.078896,46.528599,4219761,34.390499
"2013-05-24",46.341225,46.646942,45.956608,46.400394,2190848,34.295746
"2013-05-28",47.080868,47.781067,47.011833,47.179485,2820745,34.871593
"2013-05-29",46.775146,46.863907,45.91716,46.213017,3668551,34.157238
"2013-05-30",46.232742,46.617355,45.966469,46.183434,2215083,34.135387
"2013-05-31",45.897434,46.558186,45.512821,45.512821,2428429,33.639698
"2013-06-03",45.581856,45.641026,44.349113,45.295856,3461492,33.479351
"2013-06-04",45.404339,45.719921,44.49704,44.881657,3670173,33.173199
"2013-06-05",44.723866,44.85207,43.698223,43.708088,4650610,32.305782
"2013-06-06",43.698223,44.398422,43.66864,44.398422,3417180,32.816032
"2013-06-07",44.704144,45.059174,44.546352,44.990139,4242779,33.253384
"2013-06-10",44.990139,45.246548,44.595661,44.930965,3385746,33.209648
"2013-06-11",44.388561,44.950691,44.211044,44.684418,2221775,33.027405
"2013-06-12",45.157791,45.266273,43.412228,43.422092,3191261,32.094395
"2013-06-13",43.984222,45.069035,43.461536,44.980274,3706778,33.24609
"2013-06-14",44.990139,45.2071,44.625248,44.723866,2130313,33.056572
"2013-06-17",45.14793,46.055225,45.118343,45.621304,2844270,33.719894
"2013-06-18",45.660751,45.848125,45.009861,45.335304,2747737,33.508503
"2013-06-19",45.285995,45.907299,45.138065,45.138065,2839200,33.36272
"2013-06-20",44.467457,44.743591,43.481262,43.648914,3221681,32.262047
"2013-06-21",44.280079,44.280079,41.913216,42.998028,6025188,31.780956
"2013-06-24",42.268246,42.613411,41.775146,42.297829,4996282,31.263426
"2013-06-25",42.741615,42.988167,42.287968,42.712032,3782930,31.569584
"2013-06-26",43.096645,43.599606,42.672585,43.52071,3534297,32.16729
"2013-06-27",43.747536,44.013805,43.264301,43.293884,3305539,31.999641
"2013-06-28",43.047337,43.915188,42.54438,43.698223,9795544,32.298489
"2013-07-01",43.93491,44.5858,43.93491,44.506905,4142596,32.896214
"2013-07-02",44.487179,45.197239,44.428009,45.118343,4953289,33.348133
"2013-07-03",44.763313,45.216965,44.664696,45.138065,2017150,33.36272
"2013-07-05",45.532543,45.739643,45.197239,45.680473,1547161,33.763626
"2013-07-08",45.907299,46.203156,45.798817,45.927021,2651711,33.945858
"2013-07-09",46.222881,46.400394,45.996056,46.242603,2978321,34.179115
"2013-07-10",46.084812,46.12426,45.542404,45.798817,3377127,33.851101
"2013-07-11",46.449703,46.98225,46.27219,46.903355,4080032,34.667488
"2013-07-12",46.676529,47.583824,46.538464,47.465485,4373990,35.082977
"2013-07-15",47.287968,47.564102,46.932938,47.445759,2731513,35.068401
"2013-07-16",47.465485,47.820515,47.238659,47.721893,3354718,35.272495
"2013-07-17",48.10651,48.264301,46.844181,47.100594,3710530,34.813267
"2013-07-18",47.140038,47.662724,47.080868,47.209072,2824193,34.893452
"2013-07-19",47.347141,47.45562,46.666668,47.061146,3405418,34.784119
"2013-07-22",47.031559,47.435898,46.706116,46.745564,2927519,34.550861
"2013-07-23",46.814594,47.001972,46.203156,46.232742,3569888,34.171825
"2013-07-24",46.410255,46.98225,46.410255,46.558186,4446086,34.41238
"2013-07-25",46.351086,49.635109,46.114399,49.49704,9255995,36.584557
"2013-07-26",49.132149,49.408283,47.928993,48.431953,4075874,35.797314
"2013-07-29",48.323471,48.37278,47.781067,48.116371,1673404,35.564075
"2013-07-30",48.185406,48.629192,47.879684,48.096645,1931670,35.549496
"2013-07-31",48.076923,48.52071,47.583824,47.642998,2115305,35.214184
"2013-08-01",48.126232,49.053253,48.126232,48.806705,3329672,36.074306
"2013-08-02",48.678501,48.806705,48.333332,48.717949,1786161,36.008698
"2013-08-05",48.688362,48.816566,47.869823,47.968441,2558322,35.45472
"2013-08-06",47.869823,48.126232,47.416176,47.583824,2147145,35.170456
"2013-08-07",47.45562,47.919132,47.001972,47.307693,2247937,34.966347
"2013-08-08",47.593689,47.919132,47.258385,47.317554,2706062,34.973633
"2013-08-09",47.24852,47.692307,46.962524,47.357002,2500727,35.002789
"2013-08-12",47.218933,47.702171,46.972385,47.554241,2141974,35.148579
"2013-08-13",47.39645,47.593689,46.873768,47.45562,2222587,35.295273
"2013-08-14",47.347141,48.806705,47.327415,48.224854,4010877,35.867397
"2013-08-15",47.682446,47.682446,46.68639,46.68639,4047077,34.723156
"2013-08-16",46.656803,47.524654,46.400394,47.307693,3545350,35.185249
"2013-08-19",47.347141,47.347141,46.321499,46.341225,2503262,34.466431
"2013-08-20",46.360947,46.775146,46.094673,46.548325,2662561,34.620468
"2013-08-21",46.252464,46.47929,45.700195,45.897434,3133463,34.136379
"2013-08-22",46.045364,46.104534,45.591717,45.848125,3047070,34.099705
"2013-08-23",46.025642,46.282051,45.364891,46.213017,2465642,34.371086
"2013-08-26",46.282051,47.04142,46.035503,46.548325,3422757,34.620468
"2013-08-27",46.262325,46.439842,45.650887,45.857986,2683450,34.107033
"2013-08-28",45.818539,46.380672,45.571991,46.351086,2869113,34.47377
"2013-08-29",46.203156,47.712032,46.045364,47.04142,3846508,34.987209
"2013-08-30",47.120316,47.218933,46.311638,46.558186,2334634,34.627811
"2013-09-03",47.140038,47.534515,46.370808,46.814594,1605872,34.818508
"2013-09-04",46.785011,47.514793,46.587772,47.140038,2064403,35.060562
"2013-09-05",47.061146,47.485207,46.942802,46.992111,1331585,34.950539
"2013-09-06",47.110455,47.45562,46.33136,47.199211,1661845,35.104557
"2013-09-09",47.297829,48.609467,47.297829,48.471401,2922855,36.050751
"2013-09-10",48.66864,49.270218,48.441814,48.589745,3669260,36.138775
"2013-09-11",49.053253,49.063114,47.741615,48.678501,4222600,36.204796
"2013-09-12",48.422092,48.422092,47.337276,47.465485,4406236,35.302605
"2013-09-13",47.504932,48.037476,47.366863,47.998028,2281297,35.6987
"2013-09-16",49.191322,49.240631,48.579884,48.72781,4007632,36.24147
"2013-09-17",48.708088,48.717949,47.258385,47.445759,4986446,35.287952
"2013-09-18",47.54438,47.761341,46.68639,47.435898,5520622,35.280609
"2013-09-19",47.504932,47.948719,47.140038,47.159763,4593927,35.07523
"2013-09-20",47.39645,47.583824,46.98225,47.130177,3466055,35.053226
"2013-09-23",47.071007,47.071007,46.262325,46.439842,3340015,34.539791
"2013-09-24",46.27219,46.952663,46.213017,46.390533,3004786,34.503101
"2013-09-25",46.429981,46.528599,45.996056,46.055225,2933705,34.253723
"2013-09-26",46.06509,46.923077,46.06509,46.637081,2170771,34.686478
"2013-09-27",45.424065,45.424065,44.595661,44.812622,7380805,33.329529
"2013-09-30",43.796844,44.477318,43.343197,44.181461,7144238,32.860115
"2013-10-01",44.161736,44.901382,44.003944,44.654831,4088752,33.212181
"2013-10-02",44.201183,44.506905,43.708088,43.984222,5332423,32.713413
"2013-10-03",44.02367,44.02367,43.067062,43.254436,6098399,32.170624
"2013-10-04",43.412228,43.412228,42.652859,43.096645,5806671,32.05328
"2013-10-07",42.75148,43.343197,42.45562,43.086784,5402186,32.045933
"2013-10-08",43.126232,43.195267,42.524654,42.564102,6204463,31.657192
"2013-10-09",42.613411,42.889545,42.327415,42.573963,3290430,31.664522
"2013-10-10",43.323471,43.737675,42.850098,43.66864,4889711,32.478699
"2013-10-11",43.599606,44.467457,43.293884,44.270218,4822178,32.926121
"2013-10-14",43.836292,44.990139,43.786983,44.714005,5115934,33.256191
"2013-10-15",44.783035,45.138065,43.846153,43.964497,4931690,32.698738
"2013-10-16",44.171597,44.477318,43.885601,44.349113,2930967,32.984795
"2013-10-17",44.23077,44.832348,44.23077,44.654831,3908463,33.212181
"2013-10-18",44.921104,45.098618,44.378696,44.842209,2668848,33.351551
"2013-10-21",44.723866,44.723866,43.66864,43.846153,4534912,32.610718
"2013-10-22",44.112427,44.132149,43.629192,43.925049,4089361,32.669403
"2013-10-23",43.806705,44.132149,43.254436,43.777119,3256765,32.55938
"2013-10-24",44.151875,45.335304,43.836292,44.358974,5994971,32.992138
"2013-10-25",44.783035,44.970413,44.447731,44.940826,4106092,33.424881
"2013-10-28",44.871796,44.901382,44.339249,44.43787,3359179,33.050816
"2013-10-29",44.477318,44.743591,43.688362,43.885601,3496171,32.64006
"2013-10-30",43.925049,44.122288,43.609467,43.846153,4310311,32.610718
"2013-10-31",43.865879,44.368835,43.777119,43.994083,3678995,32.720749
"2013-11-01",44.191322,44.408283,44.003944,44.339249,2794178,32.977463
"2013-11-04",44.457596,44.733727,44.181461,44.714005,3195520,33.256191
"2013-11-05",44.319527,44.358974,42.948719,42.968441,7187333,31.957916
"2013-11-06",43.155819,43.274162,42.702171,42.830376,4057115,31.855236
"2013-11-07",43.047337,43.214989,42.475346,42.504932,3902785,31.613182
"2013-11-08",42.514793,43.37278,42.45562,43.353058,3597469,32.243977
"2013-11-11",43.550297,44.23077,43.52071,43.895466,4208100,32.647388
"2013-11-12",43.836292,44.063114,43.530571,43.816566,3366683,32.588715
"2013-11-13",43.284023,43.984222,43.185406,43.93491,3463520,32.936195
"2013-11-14",44.003944,44.5858,43.786983,44.477318,4428239,33.342815
"2013-11-15",44.763313,45.108482,44.506905,44.901382,3590980,33.660717
"2013-11-18",45.128204,45.256409,44.575935,44.654831,3131333,33.475891
"2013-11-19",44.684418,45.059174,44.506905,44.575935,4074151,33.41674
"2013-11-20",44.526627,44.930965,44.418144,44.595661,2861305,33.431534
"2013-11-21",44.654831,46.351086,44.654831,46.06509,6703960,34.533104
"2013-11-22",46.094673,46.341225,45.50296,46.242603,3767923,34.666172
"2013-11-25",46.242603,46.568047,45.808678,46.252464,4126980,34.673553
"2013-11-26",46.282051,46.597633,45.838264,46.27219,3238513,34.688354
"2013-11-27",46.538464,46.617355,45.867851,46.084812,2383813,34.547886
"2013-11-29",46.153847,46.390533,45.91716,46.005917,1344767,34.488735
"2013-12-02",45.986195,46.676529,45.956608,46.143986,3761230,34.592251
"2013-12-03",46.015778,46.27219,45.128204,45.631165,3734156,34.207809
"2013-12-04",45.50296,45.739643,44.753452,45.374752,3983499,34.015575
"2013-12-05",45.266273,45.552269,45.128204,45.433926,2910586,34.05994
"2013-12-06",45.808678,45.897434,45.493095,45.798817,4841039,34.333488
"2013-12-09",45.897434,46.321499,45.808678,46.173569,2676250,34.614418
"2013-12-10",46.114399,46.518738,45.907299,46.222881,3967478,34.651398
"2013-12-11",46.351086,46.597633,45.453648,45.591717,2761021,34.178234
"2013-12-12",45.463512,45.808678,45.177513,45.542404,2129400,34.141258
"2013-12-13",45.759369,47.573963,45.631165,47.169624,7784985,35.361115
"2013-12-16",47.416176,48.076923,46.814594,47.712032,7644749,35.767742
"2013-12-17",47.554241,47.919132,47.100594,47.692307,5407763,35.752949
"2013-12-18",48.01775,48.836292,47.593689,48.806705,6266013,36.588379
"2013-12-19",48.550297,48.639053,47.820515,48.175541,4514531,36.115208
"2013-12-20",48.37278,48.52071,47.633137,47.682446,5911519,35.745564
"2013-12-23",47.889545,48.737675,47.81065,48.205128,2736279,36.137386
"2013-12-24",48.175541,48.717949,48.086784,48.441814,1207066,36.314827
"2013-12-26",48.550297,48.678501,48.333332,48.560158,1469185,36.403553
"2013-12-27",48.777119,48.777119,48.224854,48.362919,1401348,36.255695
"2013-12-30",48.31361,48.461536,48.007889,48.323471,1380865,36.226109
"2013-12-31",48.31361,48.72781,48.155819,48.353058,1723597,36.248295
"2014-01-02",47.909271,48.471401,47.869823,48.126232,2182838,36.078251
"2014-01-03",48.126232,48.264301,47.800789,47.948719,2358868,35.945179
"2014-01-06",48.224854,48.471401,47.800789,47.820515,2307357,35.849072
"2014-01-07",47.859962,48.500984,47.859962,48.284023,2846095,36.196545
"2014-01-08",48.224854,48.343197,47.859962,48.333332,2433499,36.233505
"2014-01-09",48.353058,48.678501,47.564102,48.52071,3671491,36.373974
"2014-01-10",48.52071,48.66864,47.830376,48.254436,3460478,36.174358
"2014-01-13",48.086784,48.382645,47.357002,47.465485,3411907,35.582916
"2014-01-14",47.573963,48.10651,47.445759,48.037476,2531147,36.011711
"2014-01-15",48.205128,48.323471,47.850098,48.16568,2360491,36.10783
"2014-01-16",48.126232,48.353058,47.998028,48.185406,1864138,36.122616
"2014-01-17",48.293884,48.333332,47.554241,47.672585,2397603,35.738171
"2014-01-21",48.126232,48.126232,47.386589,47.514793,2346802,35.619888
"2014-01-22",47.524654,47.781067,47.071007,47.090729,4219153,35.301979
"2014-01-23",46.794872,47.159763,46.607494,46.83432,4417998,35.10976
"2014-01-24",46.538464,46.656803,44.921104,44.930965,5874609,33.682896
"2014-01-27",45.108482,45.453648,44.694279,45.108482,3778874,33.815968
"2014-01-28",45.927021,46.025642,44.990139,45.493095,4080944,34.104298
"2014-01-29",45.088757,46.873768,44.930965,46.262325,6539996,34.680962
"2014-01-30",46.449703,46.863907,45.857986,46.459564,2669051,34.828819
"2014-01-31",45.867851,47.642998,45.838264,47.080868,5762156,35.29459
"2014-02-03",46.98225,47.307693,45.167652,45.424065,5526199,34.052544
"2014-02-04",44.921104,45.838264,44.053253,45.187378,5896207,33.875103
"2014-02-05",45.069035,46.420116,44.802761,46.193295,6551555,34.629208
"2014-02-06",46.301777,46.420116,45.91716,46.341225,2534087,34.740101
"2014-02-07",46.558186,46.98225,46.203156,46.765285,2533682,35.05801
"2014-02-10",46.755424,47.712032,46.656803,47.386589,5333539,35.523777
"2014-02-11",47.347141,48.007889,47.159763,47.771202,3595644,35.812111
"2014-02-12",47.692307,48.155819,47.357002,48.096645,4082567,36.318501
"2014-02-13",47.623276,48.530571,47.60355,48.422092,2878949,36.56424
"2014-02-14",48.323471,48.66864,48.185406,48.500984,3057920,36.623817
"2014-02-18",48.412228,48.66864,48.333332,48.530571,2548790,36.646141
"2014-02-19",48.303749,49.02367,47.998028,48.037476,3413023,36.273811
"2014-02-20",48.076923,48.698223,47.800789,48.688362,4122417,36.765301
"2014-02-21",48.461536,48.708088,47.988167,48.481262,4507940,36.608932
"2014-02-24",48.254436,48.688362,48.205128,48.214989,2417477,36.407856
"2014-02-25",48.244576,48.767258,48.057198,48.402367,2909065,36.549351
"2014-02-26",48.451675,48.648914,48.057198,48.362919,2574039,36.519562
"2014-02-27",48.244576,48.441814,47.859962,48.175541,3666117,36.378059
"2014-02-28",48.214989,48.540436,47.919132,48.214989,3185887,36.407856
"2014-03-03",47.179485,47.504932,46.785011,47.120316,4844486,35.581249
"2014-03-04",47.840237,48.086784,47.327415,47.554241,4262552,35.90892
"2014-03-05",47.554241,47.879684,47.337276,47.761341,2445869,36.065292
"2014-03-06",47.859962,48.155819,47.416176,47.465485,2530234,35.841896
"2014-03-07",47.731754,47.95858,47.080868,47.485207,2759094,35.856777
"2014-03-10",47.465485,47.485207,46.854042,47.218933,1961279,35.655712
"2014-03-11",47.209072,47.317554,46.499016,46.597633,2622508,35.186558
"2014-03-12",46.429981,47.011833,46.351086,46.429981,3050923,35.059959
"2014-03-13",46.587772,46.676529,45.719921,45.788956,4225642,34.575924
"2014-03-14",45.739643,45.91716,45.404339,45.493095,6225656,34.352512
"2014-03-17",45.650887,45.729782,44.891518,45.295856,6227481,34.203587
"2014-03-18",45.424065,45.463512,45,45.118343,5435446,34.069519
"2014-03-19",45.078896,45.216965,44.64497,44.940826,4575776,33.935482
"2014-03-20",44.832348,44.990139,44.733727,44.812622,6044454,33.838676
"2014-03-21",45.059174,45.443787,44.822487,45.14793,5913141,34.091877
"2014-03-24",45.236687,45.404339,44.635109,44.921104,4294594,33.920589
"2014-03-25",45.216965,45.542404,45.049309,45.453648,5323601,34.322723
"2014-03-26",45.631165,45.759369,44.378696,44.378696,4544647,33.511002
"2014-03-27",44.349113,45.029587,43.816566,44.950691,4534608,33.942928
"2014-03-28",45.167652,45.463512,44.960552,45.167652,3500936,34.106773
"2014-03-31",45.522682,45.621304,45.009861,45.246548,4902284,34.166336
"2014-04-01",45.433926,45.473373,44.980274,45.226826,3382805,34.151455
"2014-04-02",45.276134,46.173569,45.14793,45.996056,4516964,34.732307
"2014-04-03",46.232742,46.232742,45.512821,45.838264,3861413,34.613155
"2014-04-04",46.055225,46.291912,45.14793,45.177513,3820448,34.11422
"2014-04-07",45.256409,45.35503,44.250492,44.940826,5623543,33.935482
"2014-04-08",44.871796,44.970413,44.349113,44.714005,3717831,33.76421
"2014-04-09",44.960552,45.581856,44.64497,45.394478,3410690,34.278049
"2014-04-10",45.374752,45.71006,44.822487,44.901382,3198359,33.905704
"2014-04-11",44.714005,45.009861,44.250492,44.358974,4161050,33.496124
"2014-04-14",44.506905,44.625248,44.142014,44.49704,4029839,33.600372
"2014-04-15",44.08284,44.378696,43.629192,44.260357,4161557,33.42165
"2014-04-16",44.566074,45.009861,44.181461,44.871796,4187921,33.88335
"2014-04-17",44.891518,45.167652,44.733727,44.832348,2633459,33.853573
"2014-04-21",45,45.345169,44.7929,45.256409,2725835,34.173782
"2014-04-22",45.424065,45.601578,45.069035,45.483234,3104260,34.345066
"2014-04-23",45.493095,45.660751,45.246548,45.453648,1601410,34.322723
"2014-04-24",45.463512,45.463512,44.901382,45.364891,2300867,34.255699
"2014-04-25",45.216965,45.345169,44.911243,45,2090361,33.980175
"2014-04-28",45.197239,45.936886,44.881657,45.749508,5760331,34.546131
"2014-04-29",45.670612,45.759369,45.108482,45.266273,4254643,34.181232
"2014-04-30",46.27219,46.913216,45.601578,46.005917,5561790,34.73975
"2014-05-01",45.877712,45.986195,45.236687,45.394478,3680009,34.278049
"2014-05-02",45.601578,45.650887,45.128204,45.256409,2695820,34.173782
"2014-05-05",45.069035,45.276134,44.871796,45.246548,2254122,34.166336
"2014-05-06",45.266273,45.522682,45.138065,45.216965,2274808,34.143997
"2014-05-07",45.285995,46.153847,45.285995,45.946747,2576371,34.695076
"2014-05-08",45.857986,46.429981,45.71006,45.877712,2866781,34.642941
"2014-05-09",45.867851,46.094673,45.542404,46.094673,2220660,34.806767
"2014-05-12",46.282051,46.794872,46.222881,46.696251,2416970,35.26104
"2014-05-13",46.676529,46.785011,46.291912,46.469429,2120781,35.089764
"2014-05-14",46.499016,46.824459,46.351086,46.439842,1799444,35.067421
"2014-05-15",46.439842,46.844181,45.897434,46.193295,2902068,34.881245
"2014-05-16",45.946747,46.094673,45.621304,45.927021,2272171,34.68018
"2014-05-19",45.808678,46.282051,45.779095,46.193295,2050308,34.881245
"2014-05-20",46.094673,46.163708,45.838264,45.91716,2327840,34.672733
"2014-05-21",45.650887,46.015778,45.473373,45.759369,2186792,34.815289
"2014-05-22",45.680473,45.966469,45.50296,45.936886,3212960,34.950352
"2014-05-23",45.936886,46.213017,45.818539,46.12426,1715789,35.092915
"2014-05-27",46.27219,46.33136,46.015778,46.094673,2654652,35.070393
"2014-05-28",46.134121,46.213017,45.798817,46.114399,3619980,35.085415
"2014-05-29",46.153847,46.390533,46.015778,46.203156,2052742,35.152943
"2014-05-30",46.143986,47.001972,46.084812,46.972385,3664292,35.738197
"2014-06-02",46.89349,47.011833,46.291912,46.489151,3499314,35.370529
"2014-06-03",46.33136,47.130177,46.222881,47.080868,2307965,35.820736
"2014-06-04",46.89349,47.435898,46.538464,46.725838,3115819,35.550606
"2014-06-05",46.824459,47.327415,46.568047,47.18935,1936233,35.903271
"2014-06-06",47.337276,47.504932,47.100594,47.228798,1856533,35.933285
"2014-06-09",47.140038,47.682446,47.130177,47.524654,2197034,36.158379
"2014-06-10",47.416176,47.81065,47.416176,47.800789,2752909,36.368473
"2014-06-11",47.337276,47.652859,47.337276,47.475346,1838382,36.120865
"2014-06-12",47.357002,47.672585,47.24852,47.406311,2193079,36.068336
"2014-06-13",47.337276,47.45562,47.140038,47.416176,1786465,36.075848
"2014-06-16",47.366863,47.938854,47.347141,47.81065,2370631,36.37598
"2014-06-17",47.583824,48.01775,47.24852,47.95858,2372456,36.488518
"2014-06-18",47.850098,48.205128,47.623276,48.126232,2010052,36.616081
"2014-06-19",48.076923,48.284023,47.998028,48.145958,1718730,36.631096
"2014-06-20",48.234715,48.609467,48.126232,48.31361,3040783,36.758656
"2014-06-23",48.353058,48.441814,47.889545,47.928993,4076584,36.466019
"2014-06-24",47.928993,48.323471,47.613411,47.879684,2473653,36.428505
"2014-06-25",47.840237,48.31361,47.781067,48.027615,1761622,36.541058
"2014-06-26",48.027615,48.205128,47.840237,48.076923,2088232,36.578568
"2014-06-27",47.928993,48.471401,47.909271,48.37278,6875427,36.803673
"2014-06-30",49.368835,49.950691,48.816566,49.773174,7605811,37.869141
"2014-07-01",50.14793,50.364891,49.871796,50.108482,5696348,38.124256
"2014-07-02",50.389999,50.98,49.599998,49.639999,5354200,37.767807
"2014-07-03",49.810001,50.299999,49.799999,50.049999,1628700,38.07975
"2014-07-07",49.93,50.049999,49.139999,49.450001,3537000,37.623249
"2014-07-08",49.450001,49.560001,48.950001,49.040001,2463300,37.311306
"2014-07-09",49.200001,49.98,49.139999,49.830002,4345900,37.912365
"2014-07-10",49.310001,49.849998,49.18,49.779999,3449200,37.874329
"2014-07-11",49.84,50.25,49.73,50.07,2291600,38.094971
"2014-07-14",49.68,50.450001,49.639999,50.060001,3070000,38.087364
"2014-07-15",50.07,50.490002,49.740002,49.759998,2344000,37.859116
"2014-07-16",49.98,50.139999,49.310001,50.09,4464100,38.110184
"2014-07-17",49.630001,49.75,49.32,49.43,5428800,37.608028
"2014-07-18",49.610001,50.139999,49.5,49.700001,3331200,37.813457
"2014-07-21",48.68,48.939999,48.220001,48.349998,6688100,36.786327
"2014-07-22",48.439999,48.560001,47.060001,47.110001,12432500,35.842899
"2014-07-23",47.16,48.110001,47.150002,47.990002,5203000,36.51244
"2014-07-24",48.169998,51.98,48.150002,50.650002,19274900,38.536255
"2014-07-25",50.259998,50.549999,49.68,49.919998,5028700,37.980835
"2014-07-28",49.75,50.009998,49.439999,49.970001,5131600,38.018879
"2014-07-29",50.060001,50.060001,48.860001,48.860001,6116500,37.174366
"2014-07-30",48.580002,49.02,48.049999,48.220001,4809200,36.68742
"2014-07-31",48.02,48.029999,47.299999,47.5,3978600,36.139626
"2014-08-01",47.459999,47.799999,47.259998,47.450001,3193200,36.101578
"2014-08-04",47.790001,47.990002,47.349998,47.849998,2536300,36.405914
"2014-08-05",47.509998,47.68,47.25,47.57,3361400,36.19289
"2014-08-06",47.580002,48.009998,47.389999,47.75,2117200,36.329842
"2014-08-07",47.740002,48.09,47.290001,47.360001,2525500,36.0331
"2014-08-08",47.52,48.049999,47.259998,48.02,2412300,36.535259
"2014-08-11",48.060001,48.240002,47.779999,48.09,2399900,36.588512
"2014-08-12",47.77,48.02,47.490002,47.799999,2114300,36.367882
"2014-08-13",47.560001,47.66,46.77,47,3524400,36.022976
"2014-08-14",47.16,48.07,47.16,47.830002,2918500,36.659122
"2014-08-15",47.810001,47.970001,47.110001,47.32,3271300,36.268234
"2014-08-18",47.709999,47.759998,47.349998,47.639999,3424900,36.513496
"2014-08-19",47.639999,48.34,47.529999,47.57,2444900,36.459846
"2014-08-20",47.32,47.540001,46.939999,47.060001,3264100,36.06897
"2014-08-21",47.049999,47.709999,47.049999,47.619999,2200300,36.498165
"2014-08-22",47.549999,47.610001,47.049999,47.119999,2210800,36.114952
"2014-08-25",47.290001,47.470001,47.09,47.209999,1579600,36.183929
"2014-08-26",47.299999,47.869999,47.220001,47.810001,2662300,36.64381
"2014-08-27",47.790001,48.200001,47.790001,48.139999,2688800,36.896725
"2014-08-28",47.919998,48.360001,47.66,48.25,2208700,36.98103
"2014-08-29",48.41,48.52,48.150002,48.450001,2215600,37.134323
"2014-09-02",48.360001,48.669998,48.130001,48.459999,2300300,37.141983
"2014-09-03",48.650002,49.18,48.599998,49.060001,3824800,37.601856
"2014-09-04",49.110001,49.43,48.849998,48.869999,2889800,37.456234
"2014-09-05",49.060001,49.299999,48.439999,49.299999,2342400,37.785793
"2014-09-08",49.290001,49.709999,48.84,49.049999,2139800,37.594185
"2014-09-09",48.889999,48.970001,48.27,48.380001,2076200,37.080669
"2014-09-10",48.57,48.650002,47.779999,48.34,2360600,37.050011
"2014-09-11",48.259998,50.43,48.169998,50.360001,7674800,38.598236
"2014-09-12",50.25,50.34,49.369999,49.790001,5933300,38.161358
"2014-09-15",49.759998,50.27,49.529999,49.799999,4393100,38.169025
"2014-09-16",49.689999,49.700001,49.009998,49.080002,5386500,37.617188
