"dates","BF.B.Open","BF.B.High","BF.B.Low","BF.B.Close","BF.B.Volume","BF.B.Adjusted"
"2013-12-19",29.992001,30.096001,29.568001,29.771999,718500,26.66946
"2013-12-20",29.851999,30.115999,29.752001,30.056,1455250,26.923864
"2013-12-23",30.200001,30.368,29.879999,30.004,595750,26.877283
"2013-12-24",30.076,30.076,29.796,30.024,167250,26.895203
"2013-12-26",30.056,30.112,29.732,30.004,494750,26.877283
"2013-12-27",30.256001,30.375999,29.944,30.164,462250,27.020613
"2013-12-30",30.16,30.348,30.063999,30.219999,534250,27.070772
"2013-12-31",30.280001,30.280001,30.007999,30.228001,516250,27.077942
"2014-01-02",30.219999,30.271999,29.604,29.860001,880500,26.748295
"2014-01-03",29.952,30.124001,29.836,29.972,640750,26.848621
"2014-01-06",30.091999,30.091999,29.704,29.712,1081500,26.615711
"2014-01-07",29.788,30.016001,29.68,29.908001,1122000,26.79129
"2014-01-08",29.864,29.944,29.375999,29.632,1883000,26.54405
"2014-01-09",29.695999,29.952,29.604,29.875999,1418500,26.762619
"2014-01-10",30.02,30.195999,29.931999,30.08,925000,26.945366
"2014-01-13",30.219999,31.488001,30.219999,31.288,2181000,28.027475
"2014-01-14",31.364,31.448,31.132,31.275999,1896750,28.016731
"2014-01-15",31.26,31.528,31.044001,31.52,1124750,28.235304
"2014-01-16",31.732,32.172001,31.591999,32.088001,1993500,28.744112
"2014-01-17",32.132,32.304001,31.664,31.68,2214250,28.378635
"2014-01-21",31.959999,32.088001,31.743999,32.012001,1197250,28.676029
"2014-01-22",31.968,32.063999,31.652,31.808001,1480750,28.49329
"2014-01-23",31.716,31.771999,31.444,31.568001,954000,28.278303
"2014-01-24",31.459999,31.608,31.1,31.104,1015250,27.862654
"2014-01-27",31.096001,31.556,31.052,31.34,1567500,28.07406
"2014-01-28",31.360001,31.959999,31.351999,31.832001,1346250,28.51479
"2014-01-29",30.104,31.596001,30.104,31.204,1412000,27.95223
"2014-01-30",31.292,31.6,30.908001,31.219999,1793500,27.966566
"2014-01-31",30.796,31.096001,30.548,30.799999,1708750,27.590332
"2014-02-03",30.747999,30.98,30.216,30.412001,2051750,27.242767
"2014-02-04",30.676001,30.716,30.375999,30.691999,1246250,27.493587
"2014-02-05",30.587999,30.736,30.323999,30.34,1231500,27.178268
"2014-02-06",30.396,30.884001,30.312,30.860001,800500,27.644083
"2014-02-07",30.952,31.452,30.823999,31.431999,1105500,28.156467
"2014-02-10",31.368,31.5,31.035999,31.416,964500,28.142141
"2014-02-11",31.408001,31.788,31.26,31.771999,1341000,28.461039
"2014-02-12",31.992001,32.076,31.743999,31.98,1166750,28.647366
"2014-02-13",31.844,32.271999,31.736,32.236,856500,28.876692
"2014-02-14",32.124001,32.436001,32.035999,32.380001,1105250,29.005684
"2014-02-18",32.444,32.604,32.259998,32.448002,916000,29.066601
"2014-02-19",32.307999,32.723999,32.264,32.408001,755500,29.030769
"2014-02-20",32.424,32.796001,32.127998,32.616001,865500,29.217089
"2014-02-21",32.627998,32.695999,32.444,32.672001,1061500,29.267256
"2014-02-24",32.900002,33.312,32.667999,33.243999,1281750,29.779648
"2014-02-25",33.444,33.639999,33.216,33.560001,2035750,30.062723
"2014-02-26",33.639999,33.875999,33.16,33.195999,1292000,29.736645
"2014-02-27",33.164001,33.507999,33.080002,33.372002,975000,29.894306
"2014-02-28",33.408001,33.652,33.231998,33.52,919500,30.026886
"2014-03-03",33.391998,33.504002,33.051998,33.268002,939000,29.801142
"2014-03-04",33.596001,33.796001,33.540001,33.720001,1415750,30.206045
"2014-03-05",34.619999,35.327999,34.403999,34.844002,1944000,31.320658
"2014-03-06",34.944,35.304001,34.728001,35.279999,1197000,31.712566
"2014-03-07",35.400002,35.492001,34.959999,35.240002,1157750,31.676617
"2014-03-10",35.236,35.344002,35.056,35.256001,953250,31.690985
"2014-03-11",35.411999,35.411999,35.012001,35.18,816000,31.622675
"2014-03-12",34.98,35.144001,34.740002,35.023998,1061250,31.482447
"2014-03-13",35.172001,35.200001,34.591999,34.804001,838500,31.284697
"2014-03-14",34.748001,35.175999,34.748001,34.852001,890250,31.327848
"2014-03-17",34.956001,35.344002,34.860001,35.344002,965000,31.7701
"2014-03-18",35.327999,35.591999,35.228001,35.551998,962500,31.957066
"2014-03-19",35.644001,35.939999,35.363998,35.624001,1308500,32.021786
"2014-03-20",35.476002,35.812,35.259998,35.784,1089250,32.165604
"2014-03-21",36.096001,36.459999,35.779999,35.896,2550250,32.266285
"2014-03-24",35.956001,36.144001,35.195999,35.203999,1928250,31.644245
"2014-03-25",35.332001,35.608002,35.195999,35.304001,1301250,31.734129
"2014-03-26",35.400002,35.976002,35.212002,35.523998,1205750,31.93189
"2014-03-27",35.391998,35.82,35.200001,35.52,1666000,31.928297
"2014-03-28",35.540001,35.868,35.360001,35.584,860500,31.985836
"2014-03-31",35.692001,35.916,35.52,35.875999,1270750,32.248299
"2014-04-01",36.108002,36.108002,35.644001,35.872002,868750,32.244701
"2014-04-02",35.863998,36.099998,35.599998,35.731998,1486500,32.118866
"2014-04-03",35.804001,35.875999,35.52,35.743999,1936750,32.129654
"2014-04-04",35.952,36.119999,35.380001,35.492001,1069750,31.903131
"2014-04-07",35.599998,35.599998,35.299999,35.332001,1025500,31.759306
"2014-04-08",35.327999,35.675999,35.228001,35.608002,983000,32.007404
"2014-04-09",35.807999,36.200001,35.66,36.192001,1533000,32.532349
"2014-04-10",36.18,36.411999,35.619999,35.692001,1315250,32.082909
"2014-04-11",35.596001,35.908001,34.936001,34.967999,1575750,31.432114
"2014-04-14",35.099998,35.335999,34.416,34.688,2063000,31.180428
"2014-04-15",34.860001,34.860001,34.183998,34.796001,1524250,31.277517
"2014-04-16",35.116001,35.484001,34.888,35.476002,848500,31.888744
"2014-04-17",35.332001,35.68,35.116001,35.568001,2913750,31.971441
"2014-04-21",35.599998,35.872002,35.411999,35.599998,656000,32.000206
"2014-04-22",35.476002,35.672001,35.167999,35.312,1046750,31.741335
"2014-04-23",35.372002,35.391998,35.035999,35.155998,947250,31.60112
"2014-04-24",35.259998,35.619999,35.183998,35.439999,1607000,31.856384
"2014-04-25",35.439999,35.608002,35.195999,35.48,950000,31.892345
"2014-04-28",35.66,35.855999,35.327999,35.768002,947000,32.151211
"2014-04-29",35.924,36.268002,35.672001,35.928001,1148000,32.295048
"2014-04-30",35.891998,35.928001,35.512001,35.888,909000,32.259083
"2014-05-01",35.807999,36.043999,35.588001,35.936001,632500,32.302238
"2014-05-02",35.860001,36.251999,35.768002,36.223999,881250,32.561108
"2014-05-05",36.175999,36.560001,35.967999,36.48,987000,32.791233
"2014-05-06",36.284,36.372002,35.852001,35.911999,1357000,32.28067
"2014-05-07",35.964001,36.304001,35.939999,36.251999,722000,32.586269
"2014-05-08",36.212002,36.419998,35.972,36.068001,552250,32.420879
"2014-05-09",36,36.216,35.84,36.183998,685000,32.525162
"2014-05-12",36.316002,36.504002,36.127998,36.228001,785000,32.564713
"2014-05-13",36.228001,36.424,36.175999,36.352001,822500,32.67617
"2014-05-14",36.400002,36.644001,36.304001,36.540001,949750,32.845161
"2014-05-15",36.424,36.556,36.043999,36.164001,826000,32.507179
"2014-05-16",36.155998,36.908001,36.136002,36.855999,787750,33.129208
"2014-05-19",36.816002,36.900002,36.584,36.612,603750,32.909882
"2014-05-20",36.612,36.731998,36.116001,36.155998,773500,32.499981
"2014-05-21",36.216,36.647999,36.155998,36.599998,750750,32.899086
"2014-05-22",36.596001,36.987999,36.396,36.751999,709000,33.035728
"2014-05-23",36.82,36.82,36.396,36.568001,628250,32.870335
"2014-05-27",36.512001,36.896,36.512001,36.804001,501250,33.082466
"2014-05-28",36.883999,36.888,36.495998,36.52,611000,32.827175
"2014-05-29",36.551998,37.015999,36.551998,36.911999,541250,33.179535
"2014-05-30",36.908001,37.119999,36.835999,37.068001,972250,33.319771
"2014-06-02",37.372002,37.908001,36.972,37.436001,1111250,33.756184
"2014-06-03",37.528,37.608002,37.088001,37.16,1667000,33.507324
"2014-06-04",37.167999,37.327999,36.835999,37.259998,1454250,33.597492
"2014-06-05",37.259998,37.896,36.880001,37.868,1214750,34.145729
"2014-06-06",37.891998,37.944,37.523998,37.796001,1085000,34.080814
"2014-06-09",37.672001,37.896,37.251999,37.348,1204500,33.67683
"2014-06-10",37.240002,37.584,37.228001,37.472,1159250,33.788651
"2014-06-11",37.532001,37.688,37.368,37.568001,614750,33.875225
"2014-06-12",37.532001,37.796001,37.344002,37.535999,637750,33.846363
"2014-06-13",37.504002,37.748001,37.355999,37.456001,450750,33.774242
"2014-06-16",37.363998,37.576,37.360001,37.528,1072000,33.839153
"2014-06-17",37.467999,37.672001,37.259998,37.588001,571500,33.89325
"2014-06-18",37.604,38.408001,37.456001,38.388,962500,34.614613
"2014-06-19",38.368,38.667999,38.316002,38.66,875500,34.859886
"2014-06-20",38.860001,38.860001,38.363998,38.563999,1359250,34.773312
"2014-06-23",38.464001,38.580002,38.035999,38.136002,756250,34.387386
"2014-06-24",38,38.035999,37.759998,37.768002,773000,34.055561
"2014-06-25",37.768002,38,37.624001,37.900002,673750,34.174587
"2014-06-26",37.880001,37.939999,37.528,37.604,540750,33.907677
"2014-06-27",37.467999,37.768002,37.403999,37.695999,763500,33.990631
"2014-06-30",37.632,38.251999,37.540001,37.667999,1097000,33.965393
"2014-07-01",37.792,38.112,37.720001,37.948002,1038000,34.217869
"2014-07-02",37.872002,38.127998,37.608002,37.759998,777750,34.048336
"2014-07-03",37.731998,38.043999,37.700001,37.771999,887250,34.059162
"2014-07-07",37.796001,38.231998,37.736,38.127998,830250,34.380165
"2014-07-08",38.147999,38.264,37.664001,37.688,950750,33.983421
"2014-07-09",37.844002,37.844002,37.543999,37.636002,807250,33.936539
"2014-07-10",37.335999,37.616001,37.208,37.515999,487250,33.828327
"2014-07-11",37.596001,37.664001,37.256001,37.540001,456250,33.849972
"2014-07-14",37.787998,37.796001,37.411999,37.571999,525250,33.878826
"2014-07-15",37.504002,37.599998,37.276001,37.335999,790750,33.666016
"2014-07-16",37.368,37.368,37.040001,37.119999,701750,33.471252
"2014-07-17",36.995998,37.139999,36.612,36.655998,437250,33.052856
"2014-07-18",36.816002,37.32,36.543999,37.071999,775000,33.427971
"2014-07-21",36.824001,36.959999,36.619999,36.807999,558500,33.189911
"2014-07-22",36.804001,37.259998,36.723999,37.119999,795750,33.471252
"2014-07-23",37.119999,37.236,36.824001,36.860001,614000,33.236809
"2014-07-24",37.028,37.028,36.664001,36.787998,791500,33.17189
"2014-07-25",36.664001,36.987999,36.448002,36.580002,755750,32.984333
"2014-07-28",36.528,36.716,35.799999,36.116001,1423250,32.565956
"2014-07-29",36.063999,36.492001,36,36.02,1120250,32.479389
"2014-07-30",36.060001,36.112,35.212002,35.268002,1387000,31.801302
"2014-07-31",35.243999,35.268002,34.591999,34.66,1632250,31.253057
"2014-08-01",34.647999,35.292,34.599998,35.02,1348250,31.577681
"2014-08-04",34.984001,35.416,34.98,35.352001,1121000,31.877047
"2014-08-05",35.18,35.624001,35.119999,35.355999,1213500,31.880642
"2014-08-06",35.292,36.248001,35.292,36.228001,1346500,32.666935
"2014-08-07",36.383999,36.400002,35.908001,36.127998,1018750,32.576759
"2014-08-08",36.296001,36.675999,35.944,36.66,786500,33.056473
"2014-08-11",36.467999,36.992001,36.007999,36.82,1169750,33.200737
"2014-08-12",36.776001,36.816002,36.624001,36.736,951500,33.124996
"2014-08-13",36.964001,36.964001,36.540001,36.712002,727250,33.103355
"2014-08-14",36.743999,37.040001,36.743999,36.964001,832500,33.330585
"2014-08-15",37.152,37.259998,36.703999,37.116001,818750,33.467651
"2014-08-18",37.200001,37.268002,37,37.18,619000,33.525352
"2014-08-19",37.147999,37.344002,37.076,37.200001,977000,33.543385
"2014-08-20",37.212002,37.243999,36.948002,37.080002,614250,33.435184
"2014-08-21",37.080002,37.411999,37.076,37.096001,939750,33.449612
"2014-08-22",37.015999,37.299999,36.827999,36.967999,1125750,33.334198
"2014-08-25",37.312,37.408001,37.056,37.363998,1104500,33.691273
"2014-08-26",37.363998,37.448002,36.84,36.896,1514500,33.269268
"2014-08-27",36.563999,37.060001,36.5,36.82,735750,33.200737
"2014-08-28",36.599998,36.827999,36.348,36.608002,1097000,33.009575
"2014-08-29",36.779999,37.112,36.563999,37.063999,1146500,33.420776
"2014-09-02",37.023998,37.316002,36.804001,36.883999,1051000,33.258446
"2014-09-03",37.035999,37.124001,36.664001,36.779999,1289000,33.16468
"2014-09-04",36.764,36.944,36.636002,36.720001,691250,33.215332
"2014-09-05",36.731998,36.883999,36.464001,36.883999,594750,33.363674
"2014-09-08",36.723999,36.771999,35.928001,36.268002,1172250,32.806465
"2014-09-09",36.155998,36.287998,35.900002,36.116001,920500,32.668987
"2014-09-10",36.203999,36.363998,35.959999,36.228001,478250,32.770279
"2014-09-11",36.155998,36.419998,35.872002,36.411999,767000,32.936726
"2014-09-12",36.296001,36.456001,35.908001,36,743250,32.564045
"2014-09-15",36.172001,36.639999,36.147999,36.428001,922000,32.951199
"2014-09-16",36.604,37.18,36.576,37.004002,1024250,33.472225
"2014-09-17",37.080002,37.080002,36.619999,36.731998,579250,33.226181
"2014-09-18",36.756001,37.155998,36.751999,37.099998,718500,33.559063
"2014-09-19",37.220001,37.396,37,37.228001,2235750,33.674843
"2014-09-22",37.200001,37.396,37.032001,37.088001,492750,33.548206
"2014-09-23",36.931999,37.144001,36.436001,36.439999,559000,32.962059
"2014-09-24",36.344002,36.868,36.316002,36.835999,662500,33.320259
"2014-09-25",36.644001,36.764,36.023998,36.071999,731750,32.629173
"2014-09-26",35.976002,36.292,35.688,36.028,687750,32.589371
"2014-09-29",35.556,36.183998,35.556,36.068001,680750,32.625549
"2014-09-30",36.051998,36.34,35.972,36.088001,1044500,32.643646
"2014-10-01",36.091999,36.139999,35.279999,35.448002,1041250,32.064739
"2014-10-02",35.284,35.360001,34.972,35.136002,960250,31.782511
"2014-10-03",35.167999,35.759998,35.167999,35.712002,2741250,32.303535
"2014-10-06",35.720001,35.903999,35.248001,35.48,619750,32.093678
"2014-10-07",35.284,35.571999,35.063999,35.068001,928250,31.720999
"2014-10-08",35.028,35.68,34.916,35.655998,898500,32.252869
"2014-10-09",35.672001,35.911999,35.355999,35.383999,1221500,32.006847
"2014-10-10",35.515999,35.728001,34.695999,34.695999,1389250,31.384502
"2014-10-13",34.644001,34.66,33.984001,34.007999,1503000,30.762167
"2014-10-14",34.195999,34.419998,33.751999,33.860001,1223000,30.628305
"2014-10-15",33.667999,33.880001,32.756001,33.444,1748000,30.251999
"2014-10-16",35.256001,35.256001,32.875999,33.535999,1251500,30.335222
"2014-10-17",33.599998,34.48,33.492001,34.287998,1803750,31.01544
"2014-10-20",34.799999,34.931999,34.543999,34.792,909500,31.471348
"2014-10-21",34.792,35.240002,34.723999,35.231998,1095500,31.869352
"2014-10-22",35.352001,35.608002,35.084,35.372002,1163500,31.995991
"2014-10-23",35.812,35.812,35.152,35.216,1102750,31.854881
"2014-10-24",35.200001,35.624001,35.012001,35.599998,702250,32.202217
"2014-10-27",35.540001,35.903999,35.484001,35.804001,830500,32.386745
"2014-10-28",35.972,36.380001,35.835999,36.380001,1095750,32.907784
"2014-10-29",36.268002,36.560001,35.883999,36.188,924750,32.734104
"2014-10-30",36.028,36.504002,35.964001,36.352001,739500,32.882458
"2014-10-31",36.799999,37.068001,36.484001,37.068001,1458000,33.530117
"2014-11-03",36.984001,37.256001,36.959999,37.096001,998500,33.555439
"2014-11-04",37.091999,37.348,36.936001,37.048,734750,33.512024
"2014-11-05",37.248001,37.391998,37,37.175999,806000,33.627796
"2014-11-06",37.292,37.372002,36.967999,37.324001,834750,33.761681
"2014-11-07",37.152,37.436001,36.992001,37.436001,600750,33.862991
"2014-11-10",37.332001,37.667999,37.251999,37.636002,594000,34.043911
"2014-11-11",37.596001,37.852001,37.424,37.66,615500,34.065609
"2014-11-12",37.416,37.708,37.332001,37.576,545500,33.989632
"2014-11-13",37.796001,37.900002,37.464001,37.695999,696250,34.098186
"2014-11-14",37.647999,37.695999,37.136002,37.335999,503000,33.772526
"2014-11-17",37.332001,37.636002,37.192001,37.616001,587250,34.02581
"2014-11-18",37.616001,37.768002,37.380001,37.632,734250,34.040279
"2014-11-19",37.563999,37.703999,37.324001,37.636002,820250,34.043911
"2014-11-20",37.436001,37.716,37.372002,37.548,719250,33.96431
"2014-11-21",38.071999,38.116001,37.523998,37.655998,3774750,34.061993
"2014-11-24",37.916,38.127998,37.604,37.924,741750,34.304413
"2014-11-25",38,38.299999,37.776001,38.132,1188500,34.492561
"2014-11-26",38.203999,38.231998,37.939999,38.043999,879000,34.412952
"2014-11-28",38.335999,38.924,38.195999,38.82,589500,35.114906
"2014-12-01",39.183998,39.188,38.132,38.231998,1241250,34.583023
"2014-12-02",38.34,38.487999,38.056,38.400002,1536000,34.849834
"2014-12-03",37.400002,37.439999,36.464001,36.900002,3101000,33.488518
"2014-12-04",36.743999,37.084,36.172001,36.372002,2371500,33.009338
"2014-12-05",36.419998,36.632,36.147999,36.507999,1791000,33.132755
"2014-12-08",36.316002,36.604,36.060001,36.400002,1404500,33.03474
"2014-12-09",35.860001,36.164001,35.571999,36.144001,1653250,32.802414
"2014-12-10",35.976002,36.220001,35.091999,35.152,2115000,31.902124
"2014-12-11",35.127998,36.015999,35.119999,35.712002,2049250,32.410351
"2014-12-12",35.388,35.787998,34.619999,34.624001,1808500,31.422945
"2014-12-15",34.66,35.015999,34.472,34.647999,1959000,31.444719
"2014-12-16",34.335999,35.068001,34.220001,34.268002,1683750,31.099854
"2014-12-17",34.419998,35.071999,34.172001,34.875999,1219000,31.651642
"2014-12-18",35.18,35.512001,35.155998,35.512001,1889250,32.22884
"2014-12-19",35.576,35.723999,35.119999,35.248001,2761750,31.989244
"2014-12-22",35.335999,35.672001,35.335999,35.647999,1463000,32.352276
"2014-12-23",35.799999,36.084,35.535999,36.004002,1030500,32.675354
"2014-12-24",36.091999,36.271999,35.939999,36.164001,622250,32.820564
"2014-12-26",36.203999,36.400002,36.035999,36.108002,676000,32.769737
"2014-12-29",36,36.076,35.784,35.903999,605250,32.584606
"2014-12-30",35.903999,35.903999,35.467999,35.5,1010000,32.217945
"2014-12-31",35.52,35.720001,35.108002,35.136002,1187750,31.887602
"2015-01-02",35.183998,35.411999,34.995998,35.299999,1505000,32.036438
"2015-01-05",35.043999,35.368,35.043999,35.108002,1381000,31.862196
"2015-01-06",35.208,35.476002,34.779999,34.916,2262500,31.687944
"2015-01-07",35.112,35.664001,34.824001,35.512001,1253750,32.22884
"2015-01-08",35.888,36.139999,35.655998,36.056,1786000,32.722546
"2015-01-09",36.312,36.360001,35.616001,35.636002,1013250,32.341373
"2015-01-12",35.848,35.952,35.532001,35.824001,1213500,32.51199
"2015-01-13",36.051998,36.391998,35.472,35.731998,783750,32.428505
"2015-01-14",35.400002,35.720001,35.264,35.655998,972250,32.359516
"2015-01-15",35.667999,35.967999,35.352001,35.5,1235750,32.217945
"2015-01-16",35.411999,35.796001,35.312,35.776001,1707000,32.468426
"2015-01-20",36.200001,36.515999,35.664001,36.419998,1264000,33.052895
"2015-01-21",36.223999,36.872002,36.155998,36.703999,1360250,33.310638
"2015-01-22",36.919998,37.388,36.408001,37.352001,1676500,33.898727
"2015-01-23",37.532001,37.532001,36.848,37.167999,1235500,33.731739
"2015-01-26",37.167999,37.195999,36.768002,36.995998,967250,33.575638
"2015-01-27",36.675999,36.776001,36.259998,36.403999,1083500,33.038372
"2015-01-28",36.720001,36.796001,36.035999,36.071999,920500,32.737064
"2015-01-29",36.136002,36.276001,35.599998,36.175999,995000,32.831455
"2015-01-30",35.868,35.984001,35.48,35.548,1879250,32.261509
"2015-02-02",35.596001,36.007999,35.307999,36,1157750,32.671719
"2015-02-03",36.099998,36.436001,35.563999,35.888,1319500,32.570076
"2015-02-04",35.784,36.240002,35.616001,35.804001,1018000,32.493835
"2015-02-05",35.799999,36.16,35.748001,36.124001,698500,32.784267
"2015-02-06",36.296001,36.324001,35.936001,36.076,1163250,32.7407
"2015-02-09",35.959999,35.959999,35.504002,35.688,1275250,32.388573
"2015-02-10",36.088001,36.116001,35.568001,35.855999,1173250,32.541035
"2015-02-11",35.883999,36.296001,35.872002,36.240002,1122000,32.889538
"2015-02-12",36.172001,36.560001,36.124001,36.400002,822000,33.03474
"2015-02-13",36.220001,36.431999,36.088001,36.287998,643500,32.933102
"2015-02-17",36.312,36.588001,36.096001,36.495998,622750,33.121857
"2015-02-18",36.304001,36.824001,36.212002,36.787998,561000,33.386868
"2015-02-19",36.764,36.919998,36.355999,36.612,574000,33.227135
"2015-02-20",36.452,36.936001,36.119999,36.883999,1285000,33.473991
"2015-02-23",36.936001,37.02,36.799999,36.908001,518250,33.495777
"2015-02-24",36.911999,37.02,36.784,36.888,879500,33.477623
"2015-02-25",37.012001,37.012001,36.624001,36.784,745750,33.383247
"2015-02-26",36.900002,37.127998,36.787998,36.967999,894500,33.550232
"2015-02-27",37.071999,37.080002,36.556,36.675999,863750,33.285217
"2015-03-02",36.675999,36.911999,36.456001,36.751999,1071750,33.354206
"2015-03-03",36.768002,36.959999,36.348,36.484001,1198000,33.110977
"2015-03-04",36.759998,36.796001,36.056,36.16,1610000,32.816929
"2015-03-05",36.324001,36.523998,36.088001,36.316002,1104250,32.9585
"2015-03-06",35.644001,35.855999,35.388,35.504002,1515500,32.333767
"2015-03-09",35.52,35.776001,35.424,35.548,1074000,32.373833
"2015-03-10",35.279999,35.588001,35.212002,35.276001,1297000,32.126122
"2015-03-11",35.243999,35.360001,34.863998,34.98,1149000,31.85655
"2015-03-12",35.16,36.012001,35.040001,35.98,936500,32.767269
"2015-03-13",36,36.060001,35.316002,35.452,975250,32.286404
"2015-03-16",35.627998,35.792,35.452,35.776001,1114500,32.581482
"2015-03-17",35.448002,35.647999,35.200001,35.563999,1141000,32.388401
"2015-03-18",35.52,35.972,34.683998,35.728001,2253500,32.537762
"2015-03-19",35.756001,35.756001,35.487999,35.627998,1121500,32.446682
"2015-03-20",35.588001,36.136002,35.588001,35.896,1940250,32.690758
"2015-03-23",35.939999,36.015999,35.504002,35.504002,1368500,32.333767
"2015-03-24",35.591999,35.759998,35.124001,35.139999,1802000,32.002266
"2015-03-25",35.372002,35.372002,34.779999,34.787998,1299000,31.681696
"2015-03-26",34.964001,35.584,34.872002,35.388,1658250,32.228111
"2015-03-27",35.304001,35.855999,35.304001,35.768002,1257750,32.5742
"2015-03-30",35.804001,36.396,35.599998,36.32,1421250,33.076897
"2015-03-31",36.212002,36.380001,36.099998,36.139999,1702000,32.912971
"2015-04-01",35.896,36.035999,35.472,35.636002,1300250,32.453983
"2015-04-02",35.584,36.52,35.584,36.431999,1352250,33.178894
"2015-04-06",36.299999,37.023998,36.172001,36.891998,1166250,33.597816
"2015-04-07",36.863998,37.276001,36.723999,37.048,1278750,33.739887
"2015-04-08",37.104,37.144001,36.723999,36.883999,1143250,33.590538
"2015-04-09",36.771999,37.391998,36.700001,37.296001,2079750,33.965748
"2015-04-10",37.192001,37.551998,37.127998,37.439999,1314250,34.096886
"2015-04-13",37.528,37.596001,37.023998,37.028,1127250,33.721664
"2015-04-14",36.948002,37.147999,36.771999,37.084,619500,33.772678
"2015-04-15",37.276001,37.400002,37.088001,37.216,708250,33.892895
"2015-04-16",37.208,37.416,36.936001,37.304001,795750,33.973038
"2015-04-17",37.136002,37.18,36.787998,37.004002,1035750,33.699833
"2015-04-20",37.119999,37.48,37.119999,37.324001,1032750,33.991257
"2015-04-21",37.344002,37.551998,37.023998,37.324001,1114000,33.991257
"2015-04-22",37.223999,37.304001,36.84,37.060001,868750,33.750828
"2015-04-23",36.900002,36.976002,36.664001,36.664001,914500,33.390186
"2015-04-24",36.764,36.916,36.472,36.535999,773250,33.273602
"2015-04-27",36.599998,36.720001,36.452,36.472,1066500,33.215328
"2015-04-28",36.467999,37.007999,36.448002,36.891998,1024750,33.597816
"2015-04-29",36.571999,36.855999,36.403999,36.459999,1017250,33.204399
"2015-04-30",36.400002,36.580002,35.956001,36.091999,1606250,32.869244
"2015-05-01",36.104,36.672001,36.104,36.636002,1181500,33.364689
"2015-05-04",36.543999,36.967999,36.436001,36.832001,901250,33.543179
"2015-05-05",36.751999,36.972,36.403999,36.424,1092000,33.171623
"2015-05-06",36.492001,36.604,36.080002,36.259998,726000,33.022259
"2015-05-07",36.147999,36.560001,36.02,36.380001,1018000,33.13155
"2015-05-08",36.764,37.124001,36.627998,36.992001,1071500,33.688889
"2015-05-11",36.863998,37.528,36.863998,37.167999,2245000,33.849186
"2015-05-12",36.740002,37.108002,36.632,36.900002,1135500,33.60511
"2015-05-13",36.764,37.147999,36.764,36.900002,864750,33.60511
"2015-05-14",37.172001,37.787998,37.139999,37.736,897250,34.366455
"2015-05-15",37.872002,38.084,37.743999,38.02,1285250,34.625099
"2015-05-18",38.040001,38.172001,37.888,38.035999,891750,34.639675
"2015-05-19",38.116001,38.316002,38.02,38.144001,770000,34.738033
"2015-05-20",38.152,38.188,37.948002,38.043999,701250,34.646954
"2015-05-21",38.004002,38.155998,37.667999,37.928001,876250,34.541317
"2015-05-22",37.888,37.987999,37.672001,37.799999,769000,34.424747
"2015-05-26",37.84,38.004002,37.664001,37.688,964750,34.322746
"2015-05-27",37.799999,37.816002,37.507999,37.580002,1183500,34.224392
"2015-05-28",37.636002,38.051998,37.556,37.939999,982500,34.55225
"2015-05-29",37.903999,38.040001,37.692001,37.708,1527000,34.340954
"2015-06-01",37.708,37.827999,37.248001,37.452,1651250,34.222164
"2015-06-02",37.452,37.936001,37.307999,37.740002,1787250,34.48534
"2015-06-03",37.824001,38.708,37.764,38.700001,1841000,35.362545
"2015-06-04",38.692001,39.784,38.692001,39.383999,2442750,35.987556
"2015-06-05",39.388,39.452,38.692001,38.896,2185000,35.541645
"2015-06-08",38.84,39.256001,38.403999,38.972,1288750,35.611084
"2015-06-09",38.987999,39.172001,38.784,38.863998,1556750,35.512402
"2015-06-10",39.144001,39.419998,39.032001,39.375999,1500250,35.980244
"2015-06-11",39.540001,39.612,39.259998,39.307999,1180750,35.918114
"2015-06-12",39.240002,39.444,39.068001,39.268002,913250,35.881561
"2015-06-15",39.063999,39.259998,38.700001,38.863998,1055250,35.512402
"2015-06-16",38.908001,39.647999,38.875999,39.616001,960750,36.199554
"2015-06-17",39.759998,40.02,39.571999,39.987999,1308500,36.539471
"2015-06-18",40.063999,40.816002,40.063999,40.639999,1509750,37.135242
"2015-06-19",40.492001,40.616001,40.32,40.363998,2158000,36.88303
"2015-06-22",40.512001,40.964001,40.380001,40.576,844000,37.076763
"2015-06-23",40.743999,40.743999,40.380001,40.512001,1134000,37.01828
"2015-06-24",40.568001,40.604,40.032001,40.096001,872250,36.638157
"2015-06-25",40.084,40.208,39.883999,40.032001,898000,36.57967
"2015-06-26",40.212002,40.383999,40.007999,40.372002,3382750,36.890358
"2015-06-29",40.18,40.424,39.883999,39.916,1654500,36.473682
"2015-06-30",40.200001,40.383999,40,40.071999,1577250,36.616226
"2015-07-01",40.448002,40.716,40.335999,40.632,1335250,37.127941
"2015-07-02",40.832001,40.835999,40.068001,40.276001,1363250,36.802628
"2015-07-06",39.948002,40.220001,39.883999,39.992001,3884250,36.543114
"2015-07-07",40.139999,40.888,39.799999,40.82,1654750,37.299721
"2015-07-08",40.604,40.860001,40.236,40.299999,1414500,36.824566
"2015-07-09",40.799999,40.959999,40.535999,40.543999,1167750,37.047523
"2015-07-10",40.984001,41.155998,40.512001,40.68,897500,37.171791
"2015-07-13",40.84,41.080002,40.66,40.827999,849000,37.307026
"2015-07-14",40.891998,41.004002,40.695999,40.852001,757500,37.328957
