"dates","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"2014-10-14",94.07,95.43,93.5,94.150002,338400,94.150002
"2014-10-15",93.019997,94.459999,91.550003,94.25,462700,94.25
"2014-10-16",92.790001,94.160004,92.269997,92.639999,281600,92.639999
"2014-10-17",93.370003,94.309998,92.57,93.370003,273000,93.370003
"2014-10-20",93.239998,93.769997,92.209999,93.150002,212900,93.150002
"2014-10-21",93.379997,94.940002,93.059998,94.529999,255700,94.529999
"2014-10-22",94.830002,95.5,93.339996,93.57,123100,93.57
"2014-10-23",93.110001,97.059998,92.730003,95.970001,272400,95.970001
"2014-10-24",96.540001,99.68,96.160004,99.419998,301400,99.419998
"2014-10-27",98.75,98.989998,96.75,98.580002,185400,98.580002
"2014-10-28",98.769997,101.510002,98.580002,101.209999,200600,101.209999
"2014-10-29",101.199997,101.779999,99.379997,100.059998,229100,100.059998
"2014-10-30",99.540001,102.879997,99.199997,102.260002,182600,102.260002
"2014-10-31",104,104.25,103.199997,103.629997,183000,103.629997
"2014-11-03",103.980003,105.199997,103.239998,104.209999,212400,104.209999
"2014-11-04",103.760002,104.93,103.739998,104.18,122600,104.18
"2014-11-05",104.669998,105.470001,104.059998,104.599998,195300,104.599998
"2014-11-06",104.860001,105.25,103.849998,104.940002,192000,104.940002
"2014-11-07",104.709999,105.089996,103.309998,104.800003,172800,104.800003
"2014-11-10",104.760002,106.099998,104.050003,106,151900,106
"2014-11-11",106.129997,106.769997,105.449997,105.690002,116000,105.690002
"2014-11-12",105.470001,106.989998,104.970001,106.669998,115500,106.669998
"2014-11-13",107.57,108.639999,106.190002,106.519997,167900,106.519997
"2014-11-14",106.629997,107.419998,105.830002,105.93,206900,105.93
"2014-11-17",105.900002,106.519997,105.300003,105.370003,197800,105.370003
"2014-11-18",105.480003,106.910004,105.410004,106.160004,135300,106.160004
"2014-11-19",106.150002,106.889999,105.050003,105.910004,122900,105.910004
"2014-11-20",105.300003,106.260002,103.989998,106.230003,166800,106.230003
"2014-11-21",107.309998,107.779999,106.209999,106.419998,124200,106.419998
"2014-11-24",106.900002,107.75,106.720001,107.550003,142200,107.550003
"2014-11-25",108.050003,108.790001,107.620003,108.239998,94300,108.239998
"2014-11-26",108.300003,108.910004,108,108.5,158900,108.5
"2014-11-28",108.5,109.18,106.82,106.910004,103200,106.910004
"2014-12-01",106.739998,107.389999,105.669998,106.220001,174700,106.220001
"2014-12-02",106.220001,107.690002,106.129997,107.470001,160900,107.470001
"2014-12-03",107.220001,108.43,106.57,107.800003,173100,107.800003
"2014-12-04",107.400002,108.220001,106.440002,106.790001,174100,106.790001
"2014-12-05",106.260002,107.900002,106.260002,107.260002,260900,107.260002
"2014-12-08",107.099998,108.279999,105.389999,105.419998,186000,105.419998
"2014-12-09",104.620003,105.879997,103.57,105.879997,457500,105.879997
"2014-12-10",105.459999,105.459999,102.970001,103.160004,156000,103.160004
"2014-12-11",103.419998,104.730003,102.330002,103.43,131100,103.43
"2014-12-12",102.080002,102.940002,101.239998,101.360001,199900,101.360001
"2014-12-15",101.650002,102.349998,98.139999,98.260002,465400,98.260002
"2014-12-16",98.360001,99.260002,97.260002,97.360001,570200,97.360001
"2014-12-17",97.739998,98.050003,96.529999,97.190002,609200,97.190002
"2014-12-18",98.160004,99.580002,97.309998,98.580002,462000,98.580002
"2014-12-19",98.379997,99.040001,98.010002,98.370003,724600,98.370003
"2014-12-22",98.800003,101.849998,98.629997,101.809998,334000,101.809998
"2014-12-23",102.669998,103.120003,102.129997,102.360001,204800,102.360001
"2014-12-24",102.489998,103.739998,102.230003,103.18,140500,103.18
"2014-12-26",103.959999,104.93,103.709999,104.620003,182700,104.620003
"2014-12-29",104.279999,105.5,104.110001,104.669998,133100,104.669998
"2014-12-30",104.519997,105.089996,104.029999,104.120003,125200,104.120003
"2014-12-31",104.610001,104.660004,102.690002,102.739998,146600,102.739998
"2015-01-02",103.5,103.5,100.879997,102.160004,145700,102.160004
"2015-01-05",101.269997,101.919998,99.349998,99.720001,266200,99.720001
"2015-01-06",100.099998,100.610001,97.599998,98.019997,243000,98.019997
"2015-01-07",98.940002,99.419998,98.400002,98.790001,245300,98.790001
"2015-01-08",99.739998,101.18,99.629997,100.440002,240300,100.440002
"2015-01-09",100.309998,100.739998,99.480003,99.989998,172600,99.989998
"2015-01-12",100.099998,100.099998,98.019997,98.489998,180300,98.489998
"2015-01-13",99.57,100.559998,97.669998,98.449997,204100,98.449997
"2015-01-14",97.5,98.339996,97,97.599998,181700,97.599998
"2015-01-15",96.800003,97.089996,95.389999,96.169998,306800,96.169998
"2015-01-16",95.470001,96.900002,94.419998,96.739998,536100,96.739998
"2015-01-20",97.309998,98.019997,96.519997,97.18,289600,97.18
"2015-01-21",97.110001,97.190002,95.800003,96.790001,255400,96.790001
"2015-01-22",97.769997,98.809998,96.580002,98.459999,238100,98.459999
"2015-01-23",98.550003,99.709999,98.07,99.169998,182400,99.169998
"2015-01-26",99.160004,99.620003,97.900002,98.93,193900,98.93
"2015-01-27",97.410004,99.010002,97,98.379997,161300,98.379997
"2015-01-28",99.300003,99.760002,96.559998,96.980003,234800,96.980003
"2015-01-29",97.379997,98.5,95.309998,97.32,265500,97.32
"2015-01-30",96.25,96.839996,94.089996,95.040001,429700,95.040001
"2015-02-02",95.110001,95.360001,93.190002,94.68,353600,94.68
"2015-02-03",95.919998,98.949997,95.470001,98.650002,373100,98.650002
"2015-02-04",97.989998,99.139999,97.230003,97.629997,188200,97.629997
"2015-02-05",97.93,98.540001,97.290001,98.419998,202100,98.419998
"2015-02-06",98.730003,99.849998,98.419998,99.209999,204600,99.209999
"2015-02-09",98.970001,99.540001,97.160004,97.660004,176200,97.660004
"2015-02-10",98.349998,98.669998,96.580002,97.68,195100,97.68
"2015-02-11",98.800003,101.400002,98.760002,99.970001,459600,99.970001
"2015-02-12",100.870003,100.870003,99.349998,99.800003,181700,99.800003
"2015-02-13",99.970001,101.110001,99.75,100.910004,157400,100.910004
"2015-02-17",100.690002,101,100.160004,100.800003,156200,100.800003
"2015-02-18",100.900002,102.32,100.150002,100.150002,4477700,100.150002
"2015-02-19",99.849998,100.800003,99.110001,100.400002,382500,100.400002
"2015-02-20",100.489998,102,99.849998,101.830002,244500,101.830002
"2015-02-23",101.419998,102.169998,100.889999,102.139999,226600,102.139999
"2015-02-24",102.139999,103.019997,101.779999,102.989998,316100,102.989998
"2015-02-25",102.82,102.910004,100.860001,101.360001,313100,101.360001
"2015-02-26",101.199997,101.690002,100.639999,101.129997,250000,101.129997
"2015-02-27",101.120003,101.800003,100.519997,100.830002,258100,100.830002
"2015-03-02",100.919998,101.699997,100.349998,101.510002,332800,101.510002
"2015-03-03",101.010002,101.519997,100.139999,100.779999,291400,100.779999
"2015-03-04",100.010002,100.839996,99.620003,100.540001,234200,100.540001
"2015-03-05",100.779999,100.779999,99.550003,99.889999,307400,99.889999
"2015-03-06",99.459999,100.199997,98.980003,99.739998,369400,99.739998
"2015-03-09",100.019997,101.550003,100.019997,101.160004,176500,101.160004
"2015-03-10",100.18,100.220001,99.360001,99.529999,183100,99.529999
"2015-03-11",99.639999,100.160004,98.769997,99.330002,238000,99.330002
"2015-03-12",99.82,100.610001,99.160004,100.550003,167600,100.550003
"2015-03-13",100.739998,100.910004,98.419998,99.040001,145400,99.040001
"2015-03-16",99.400002,100.970001,99.18,100.949997,199900,100.949997
"2015-03-17",100.830002,100.970001,99.980003,100.419998,153000,100.419998
"2015-03-18",100.230003,101.93,99.400002,101.629997,159800,101.629997
"2015-03-19",101.260002,102.790001,100.910004,102.620003,462100,102.620003
"2015-03-20",103.419998,104.370003,102.830002,104.230003,553100,104.230003
"2015-03-23",104,104.669998,103.32,104.160004,374200,104.160004
"2015-03-24",104.25,105.650002,104.010002,105.010002,333100,105.010002
"2015-03-25",105,105.169998,103.239998,104,378000,104
"2015-03-26",104,104.730003,103.599998,104.519997,390900,104.519997
"2015-03-27",104.290001,105.769997,104.25,105.699997,263500,105.699997
"2015-03-30",106,107.970001,106,107.370003,283100,107.370003
"2015-03-31",106.940002,107.139999,105.949997,106.730003,535500,106.730003
"2015-04-01",106.199997,106.730003,104.790001,106.690002,295900,106.690002
"2015-04-02",107,108,106.449997,106.879997,206600,106.879997
"2015-04-06",106.449997,108.110001,106.059998,107.980003,170000,107.980003
"2015-04-07",107.910004,108.800003,107.839996,107.93,211200,107.93
"2015-04-08",107.860001,108.800003,107.529999,108.300003,240000,108.300003
"2015-04-09",108.120003,108.800003,107.099998,108.75,157000,108.75
"2015-04-10",109,109,108.169998,108.519997,229100,108.519997
"2015-04-13",108.739998,109.660004,108.18,108.529999,219300,108.529999
"2015-04-14",108.489998,109.599998,108.050003,108.980003,190500,108.980003
"2015-04-15",109.199997,110.080002,108.779999,109.389999,167600,109.389999
"2015-04-16",109.150002,109.610001,108.580002,108.769997,237400,108.769997
"2015-04-17",108.089996,108.339996,106.730003,107.269997,207100,107.269997
"2015-04-20",107.989998,109.18,107.989998,108.779999,120700,108.779999
"2015-04-21",109.440002,109.440002,108.730003,109.209999,141600,109.209999
"2015-04-22",109.059998,109.720001,108.449997,109.690002,106100,109.690002
"2015-04-23",109.190002,109.980003,108.959999,109.150002,142400,109.150002
"2015-04-24",109.160004,109.160004,108.129997,108.389999,147200,108.389999
"2015-04-27",108.540001,109.139999,107.730003,108.589996,228000,108.589996
"2015-04-28",108.589996,108.669998,107.690002,108.239998,245000,108.239998
"2015-04-29",108.120003,108.599998,107.610001,108.220001,194400,108.220001
"2015-04-30",105.690002,108.610001,104.269997,104.970001,327900,104.970001
"2015-05-01",104.959999,105.050003,101.57,102.389999,326900,102.389999
"2015-05-04",102.32,103.059998,102.099998,102.5,290200,102.5
"2015-05-05",102.5,103.010002,100.599998,101.610001,255300,101.610001
"2015-05-06",101.650002,102.07,100.419998,101.900002,239100,101.900002
"2015-05-07",101.769997,101.879997,101.089996,101.589996,251200,101.589996
"2015-05-08",102.730003,103.510002,101.720001,102.900002,299700,102.900002
"2015-05-11",102.559998,103.279999,102.379997,102.610001,162600,102.610001
"2015-05-12",102.199997,103.470001,101.050003,103.209999,205900,103.209999
"2015-05-13",103.230003,103.980003,102.879997,103.489998,124600,103.489998
"2015-05-14",104,105.290001,104,105.080002,186000,105.080002
"2015-05-15",105.309998,105.830002,104.470001,104.800003,208500,104.800003
"2015-05-18",104.559998,105.25,103.919998,104.760002,186700,104.760002
"2015-05-19",105,105,103.730003,104.029999,178200,104.029999
"2015-05-20",104.379997,104.790001,103.690002,104.470001,143300,104.470001
"2015-05-21",104.239998,104.879997,103.660004,104.209999,103800,104.209999
"2015-05-22",104.300003,104.519997,102.779999,103.139999,120200,103.139999
"2015-05-26",102.57,103.059998,101.279999,101.980003,129000,101.980003
"2015-05-27",102.510002,102.910004,101.18,102.739998,152200,102.739998
"2015-05-28",102.209999,103.110001,101.010002,102.389999,285900,102.389999
"2015-05-29",102.169998,102.889999,100.290001,101.330002,135100,101.330002
"2015-06-01",101.790001,102.480003,101.019997,101.919998,122900,101.919998
"2015-06-02",101.18,102.989998,100.910004,102.330002,144900,102.330002
"2015-06-03",102.43,104.209999,102.360001,103.529999,198900,103.529999
"2015-06-04",102.919998,103.599998,100.889999,101.480003,206400,101.480003
"2015-06-05",101.75,103.370003,101.529999,103.029999,256200,103.029999
"2015-06-08",102.809998,104.040001,102.580002,103.5,175600,103.5
"2015-06-09",103.660004,104.400002,103.360001,103.879997,359700,103.879997
"2015-06-10",104.300003,106.120003,103.900002,105.190002,226600,105.190002
"2015-06-11",105.18,106.699997,105.18,106.699997,176100,106.699997
"2015-06-12",106.43,107.139999,105.720001,106.040001,257200,106.040001
"2015-06-15",105.5,106.010002,105,105.550003,211900,105.550003
"2015-06-16",105.220001,106.699997,105.220001,106.379997,156700,106.379997
"2015-06-17",106.580002,107.040001,105.830002,106.220001,105100,106.220001
"2015-06-18",106.57,108.300003,106.260002,107.769997,158900,107.769997
"2015-06-19",107.870003,107.870003,107.160004,107.269997,181100,107.269997
"2015-06-22",107.790001,108.160004,106.650002,107.5,232500,107.5
"2015-06-23",107.5,107.580002,106.730003,107.459999,162200,107.459999
"2015-06-24",107.43,107.43,106.690002,107.029999,157500,107.029999
"2015-06-25",107.32,107.5,106.940002,107.150002,126900,107.150002
"2015-06-26",107.419998,107.510002,106.650002,107.18,280300,107.18
"2015-06-29",106.510002,107.290001,105.910004,105.989998,255600,105.989998
"2015-06-30",106.669998,106.910004,105.080002,105.510002,210800,105.510002
"2015-07-01",106.360001,107.239998,105.599998,106.550003,153900,106.550003
"2015-07-02",106.93,107.379997,106.389999,107,299800,107
"2015-07-06",106.389999,108,106.300003,107.739998,246900,107.739998
"2015-07-07",108.010002,108.709999,105.510002,106.849998,414400,106.849998
"2015-07-08",105.730003,106.580002,105.150002,106.160004,210100,106.160004
"2015-07-09",107.029999,107.809998,106.669998,106.769997,376000,106.769997
"2015-07-10",107.970001,108.220001,107.389999,108.050003,143300,108.050003
"2015-07-13",108.839996,109.870003,108.82,109.660004,153800,109.660004
"2015-07-14",110,111.599998,109.790001,111.480003,251200,111.480003
"2015-07-15",111.639999,111.639999,110.120003,110.339996,159900,110.339996
"2015-07-16",111.150002,111.809998,110.379997,110.5,123200,110.5
"2015-07-17",110.160004,110.93,109.050003,109.669998,153900,109.669998
"2015-07-20",110.120003,110.120003,108.440002,108.550003,182000,108.550003
"2015-07-21",107.910004,108.419998,104.339996,105.43,349900,105.43
"2015-07-22",104.699997,105.610001,104.07,104.720001,394800,104.720001
"2015-07-23",104.949997,107.120003,104.949997,105.769997,183700,105.769997
"2015-07-24",105.410004,105.709999,104.129997,104.209999,135500,104.209999
"2015-07-27",103.690002,103.910004,102.410004,102.669998,118400,102.669998
"2015-07-28",102.980003,104.18,101.639999,103.669998,133600,103.669998
"2015-07-29",103.669998,105.660004,103.330002,104.989998,102000,104.989998
"2015-07-30",103.989998,104.900002,102.889999,103.699997,163400,103.699997
"2015-07-31",104.160004,104.370003,103.300003,103.669998,185100,103.669998
"2015-08-03",103.470001,103.519997,101.989998,102.629997,160600,102.629997
"2015-08-04",102.349998,103.610001,102.139999,102.900002,144300,102.900002
"2015-08-05",103.559998,104.550003,102.889999,103.739998,124100,103.739998
"2015-08-06",103.919998,104.050003,102.449997,103.43,115900,103.43
"2015-08-07",102.779999,103.459999,101.830002,103.300003,110200,103.300003
"2015-08-10",104.290001,105.980003,104.230003,105.599998,140200,105.599998
"2015-08-11",104.580002,104.970001,103.150002,104.040001,93600,104.040001
"2015-08-12",103.330002,103.5,101.589996,103.080002,121100,103.080002
"2015-08-13",103.110001,103.739998,102.32,102.949997,97700,102.949997
"2015-08-14",102.75,104.400002,102.260002,104.25,76000,104.25
"2015-08-17",103.809998,105.059998,102.910004,105.059998,155700,105.059998
"2015-08-18",104.660004,104.940002,104.110001,104.540001,104900,104.540001
"2015-08-19",103.720001,104.660004,103.080002,103.860001,122800,103.860001
"2015-08-20",102.900002,103.900002,100.860001,101.040001,119100,101.040001
"2015-08-21",99.360001,100.720001,98.120003,99.349998,186000,99.349998
"2015-08-24",96.949997,97.290001,95.010002,95.410004,289600,95.410004
"2015-08-25",98.330002,98.379997,93.910004,94.199997,257500,94.199997
"2015-08-26",95.860001,96.870003,93.82,96.32,257300,96.32
"2015-08-27",97.120003,99.349998,96.510002,98.910004,175200,98.910004
"2015-08-28",98.43,99.330002,97.959999,98.610001,168800,98.610001
"2015-08-31",98.220001,99,97.160004,97.910004,146800,97.910004
"2015-09-01",96.610001,96.699997,94.239998,94.360001,187800,94.360001
"2015-09-02",95.300003,96.400002,93.900002,95.550003,257800,95.550003
"2015-09-03",95.650002,96.730003,95.459999,95.809998,127500,95.809998
"2015-09-04",94.68,96.379997,94.68,95.75,165800,95.75
"2015-09-08",97.07,98.739998,96.93,98.57,118700,98.57
"2015-09-09",99.239998,99.580002,97.540001,97.699997,199700,97.699997
"2015-09-10",97.470001,98.910004,97.339996,97.779999,106800,97.779999
"2015-09-11",97.389999,98.120003,96.800003,98.019997,93000,98.019997
"2015-09-14",97.639999,97.839996,96.220001,96.279999,113600,96.279999
"2015-09-15",96.410004,97.349998,96.019997,97.230003,126500,97.230003
"2015-09-16",97.010002,97.790001,96.980003,97.459999,123200,97.459999
"2015-09-17",97.589996,97.699997,95.860001,96.309998,269200,96.309998
"2015-09-18",95.230003,95.699997,93.5,93.720001,280800,93.720001
"2015-09-21",94.139999,95.230003,93.519997,94.349998,132000,94.349998
"2015-09-22",93.110001,93.580002,92.449997,93.349998,157600,93.349998
"2015-09-23",93.550003,93.720001,92.290001,92.639999,118300,92.639999
"2015-09-24",92.129997,92.379997,91.129997,92.139999,217300,92.139999
"2015-09-25",92.519997,92.550003,91.360001,91.879997,138400,91.879997
"2015-09-28",91.75,92.110001,90.32,90.470001,171900,90.470001
"2015-09-29",90.529999,90.690002,88.919998,89.860001,185700,89.860001
"2015-09-30",90.690002,90.800003,89.790001,90.300003,493400,90.300003
"2015-10-01",90.199997,90.68,88.75,89.589996,180200,89.589996
"2015-10-02",88.18,90.43,88.040001,90.25,265700,90.25
"2015-10-05",88,90.559998,87.870003,89.849998,598000,89.849998
"2015-10-06",88.07,90.760002,86.260002,86.410004,580200,86.410004
"2015-10-07",86.709999,87.849998,86,86.019997,302400,86.019997
"2015-10-08",86.010002,87.239998,85.309998,86.550003,382900,86.550003
"2015-10-09",86.970001,88.150002,86.519997,87.230003,391000,87.230003
"2015-10-12",87.389999,87.389999,86.199997,87.050003,312000,87.050003
"2015-10-13",86.790001,87.339996,85.239998,85.389999,262300,85.389999
"2015-10-14",85.529999,86.379997,83.830002,83.989998,167200,83.989998
"2015-10-15",84.150002,84.480003,83.699997,84.370003,360600,84.370003
"2015-10-16",84.489998,85.980003,83.349998,83.599998,203700,83.599998
"2015-10-19",83.150002,83.559998,83.080002,83.470001,81900,83.470001
"2015-10-20",83.660004,83.900002,83.269997,83.760002,325400,83.760002
"2015-10-21",84.18,85.300003,84,84.32,173400,84.32
"2015-10-22",84.800003,87.150002,84.330002,86.5,282400,86.5
"2015-10-23",87.059998,87.220001,86.360001,86.910004,140400,86.910004
"2015-10-26",86.660004,87.209999,85.470001,85.889999,130000,85.889999
"2015-10-27",85.639999,86.510002,85.5,86.349998,193300,86.349998
"2015-10-28",86.540001,88.809998,86.309998,88.639999,281400,88.639999
"2015-10-29",88.18,90.860001,87.25,89.029999,277000,89.029999
"2015-10-30",89.019997,89.629997,88.75,89.230003,193700,89.230003
"2015-11-02",89.110001,89.970001,88.910004,89.790001,250500,89.790001
"2015-11-03",89.589996,92.040001,89.330002,91.389999,210300,91.389999
"2015-11-04",92.300003,92.779999,90.029999,91,407800,91
"2015-11-05",91.010002,91.709999,90.449997,91.080002,174200,91.080002
"2015-11-06",91.150002,92.120003,90.589996,91.860001,127700,91.860001
"2015-11-09",91.57,92.25,90.410004,90.800003,165600,90.800003
"2015-11-10",90.629997,91.470001,89.75,90.769997,114400,90.769997
"2015-11-11",90.809998,90.809998,88.959999,89.150002,110800,89.150002
"2015-11-12",88.410004,88.669998,86.959999,87.169998,168200,87.169998
"2015-11-13",86.610001,87.690002,86.040001,86.660004,121000,86.660004
"2015-11-16",86.650002,88.290001,86.650002,88.230003,139500,88.230003
"2015-11-17",88.309998,89.489998,87.900002,88.18,188600,88.18
"2015-11-18",88.599998,89.25,88.370003,89.050003,158500,89.050003
"2015-11-19",89.110001,90.730003,89.110001,90.639999,169100,90.639999
"2015-11-20",91.129997,92.650002,91.07,91.839996,161700,91.839996
"2015-11-23",91.699997,92.790001,91.449997,92.089996,122400,92.089996
"2015-11-24",91.419998,93.220001,90.760002,92.949997,200600,92.949997
"2015-11-25",93.040001,93.5,92.370003,93,257100,93
"2015-11-27",93.099998,93.540001,92.220001,92.580002,67200,92.580002
"2015-11-30",92.68,93.269997,91.970001,92.510002,234200,92.510002
"2015-12-01",92.709999,94.349998,92.709999,93.230003,149100,93.230003
"2015-12-02",93.029999,93.510002,92.260002,92.449997,70900,92.449997
"2015-12-03",92.75,93.239998,90.739998,90.860001,121200,90.860001
"2015-12-04",90.919998,92.599998,90.919998,92.110001,119700,92.110001
"2015-12-07",92.089996,92.239998,91.040001,91.32,177400,91.32
"2015-12-08",90.370003,90.760002,88.730003,89.18,159200,89.18
"2015-12-09",88.830002,89.75,86.910004,87.349998,181900,87.349998
"2015-12-10",87.550003,88.800003,87.110001,88.040001,88400,88.040001
"2015-12-11",86.800003,87.93,86.43,86.839996,165600,86.839996
"2015-12-14",87.010002,87.410004,86.290001,86.68,170000,86.68
"2015-12-15",87.330002,88.150002,86.860001,87.830002,106000,87.830002
"2015-12-16",88.629997,89.830002,87.790001,89.470001,129000,89.470001
"2015-12-17",89.519997,89.519997,88.010002,88.18,132100,88.18
"2015-12-18",87.720001,88.580002,86.760002,87.040001,499900,87.040001
"2015-12-21",87.5,88.959999,87.169998,87.989998,115000,87.989998
"2015-12-22",88.279999,89.209999,87.599998,89.18,98900,89.18
"2015-12-23",89.699997,89.910004,88.949997,89.529999,69500,89.529999
"2015-12-24",88.879997,89.269997,87.160004,87.949997,138600,87.949997
"2015-12-28",87.949997,89.480003,87.57,89.139999,150300,89.139999
"2015-12-29",89.489998,90.410004,88.830002,89.739998,166000,89.739998
"2015-12-30",89.32,89.82,88.900002,89.230003,159300,89.230003
"2015-12-31",88.940002,90.029999,88.379997,88.699997,374700,88.699997
"2016-01-04",87.230003,88.029999,86.330002,87.620003,230500,87.620003
"2016-01-05",87.620003,88.379997,86.660004,87.519997,347000,87.519997
"2016-01-06",86.400002,87.330002,85.650002,86.669998,178100,86.669998
"2016-01-07",85.07,85.980003,83.779999,84.440002,170100,84.440002
"2016-01-08",84.949997,85.160004,82.510002,82.739998,160700,82.739998
"2016-01-11",83.059998,84.129997,82.949997,83.699997,158600,83.699997
"2016-01-12",84.290001,85.18,82.660004,84.059998,153900,84.059998
"2016-01-13",84.059998,84.169998,78.349998,79,337400,79
"2016-01-14",78.879997,79.669998,77.720001,79.120003,338000,79.120003
"2016-01-15",77.550003,78.440002,76.5,77.629997,232800,77.629997
"2016-01-19",78.360001,78.769997,76.489998,77.010002,160800,77.010002
"2016-01-20",76.059998,77.330002,73.660004,76.610001,174000,76.610001
"2016-01-21",76.730003,77.82,76.110001,76.860001,181300,76.860001
"2016-01-22",77.800003,78.730003,76.949997,78.610001,145300,78.610001
"2016-01-25",78.169998,78.639999,76.720001,76.940002,167800,76.940002
"2016-01-26",77.139999,78.650002,77.139999,78.400002,127400,78.400002
"2016-01-27",77.900002,78.660004,76.809998,77.230003,130800,77.230003
"2016-01-28",77.809998,78.410004,77.239998,77.849998,154800,77.849998
"2016-01-29",78.059998,81.25,78.059998,81.25,272300,81.25
"2016-02-01",80.589996,81.519997,79.470001,80.68,242400,80.68
"2016-02-02",79.709999,79.989998,76.769997,77.059998,273700,77.059998
"2016-02-03",77.720001,78.120003,75.889999,77.699997,187000,77.699997
"2016-02-04",79,83.300003,79,80.800003,463600,80.800003
"2016-02-05",80.199997,80.300003,76.849998,78.720001,662300,78.720001
"2016-02-08",77.589996,78.449997,76.989998,78.220001,267400,78.220001
"2016-02-09",77.349998,78.559998,77.349998,78,205000,78
"2016-02-10",78.610001,80.43,78.610001,79.309998,151600,79.309998
"2016-02-11",77.839996,78.290001,76.370003,77.510002,246100,77.510002
"2016-02-12",78.150002,79.389999,77.690002,78.93,216000,78.93
"2016-02-16",79.769997,81.75,79.230003,81.639999,132100,81.639999
"2016-02-17",82.029999,83.07,81.959999,82.360001,204800,82.360001
"2016-02-18",82.410004,82.93,81.529999,82.190002,148200,82.190002
"2016-02-19",81.910004,83.010002,81.349998,82.650002,138000,82.650002
"2016-02-22",83.349998,84.589996,83.099998,83.599998,141100,83.599998
"2016-02-23",83.300003,84.209999,83.110001,83.160004,99300,83.160004
"2016-02-24",82.18,83.239998,81.279999,83.010002,114700,83.010002
"2016-02-25",83.080002,83.449997,82.870003,83.32,119700,83.32
"2016-02-26",83.739998,84.900002,83.209999,84.459999,143600,84.459999
"2016-02-29",84.550003,85.470001,83.959999,85.18,384600,85.18
"2016-03-01",85.93,86.379997,84.82,86.360001,129100,86.360001
"2016-03-02",86.18,87.440002,85.540001,87.419998,172100,87.419998
"2016-03-03",87.160004,87.699997,86.059998,86.5,199000,86.5
"2016-03-04",86.720001,88.040001,86.32,87.470001,267100,87.470001
"2016-03-07",87.139999,90.849998,87.080002,90.260002,494500,90.260002
"2016-03-08",89.629997,90.260002,88.169998,88.269997,338800,88.269997
"2016-03-09",88.529999,89.260002,86.18,86.290001,221500,86.290001
"2016-03-10",86.529999,86.830002,83.970001,85.470001,170000,85.470001
"2016-03-11",86.32,87.220001,85.970001,87.169998,163300,87.169998
"2016-03-14",86.709999,86.93,85.470001,85.739998,196400,85.739998
"2016-03-15",85.150002,85.550003,84.470001,84.790001,118500,84.790001
"2016-03-16",84.550003,85.169998,84.32,84.980003,167100,84.980003
"2016-03-17",84.849998,87.5,84.669998,87.330002,211400,87.330002
"2016-03-18",87.82,89.510002,87.82,88.370003,397500,88.370003
"2016-03-21",88.040001,88.660004,87.699997,88.32,104000,88.32
"2016-03-22",87.980003,88.669998,87.110001,88.110001,94900,88.110001
"2016-03-23",87.739998,89.239998,86.889999,88.379997,291600,88.379997
"2016-03-24",87.900002,87.900002,86.029999,86.860001,139500,86.860001
"2016-03-28",87.129997,87.199997,85.940002,86.410004,128300,86.410004
"2016-03-29",86.269997,88.660004,85.459999,88.550003,200700,88.550003
"2016-03-30",89.029999,89.650002,88.419998,88.510002,144200,88.510002
"2016-03-31",88.360001,88.589996,87.610001,88.139999,256100,88.139999
"2016-04-01",87.040001,89.099998,86.519997,88.949997,124100,88.949997
"2016-04-04",89.129997,89.239998,86.779999,86.800003,113900,86.800003
"2016-04-05",86.519997,87.18,85.980003,86.080002,137400,86.080002
"2016-04-06",85.989998,87.559998,85.809998,87.410004,153200,87.410004
"2016-04-07",86.870003,88.019997,85.290001,87.129997,159700,87.129997
"2016-04-08",88.040001,88.449997,86.559998,87.099998,151400,87.099998
"2016-04-11",87.470001,88.209999,86.730003,87.440002,96100,87.440002
"2016-04-12",87.379997,89.449997,87.379997,88.760002,136200,88.760002
"2016-04-13",89.480003,91.220001,89.169998,91.040001,125000,91.040001
"2016-04-14",91.139999,91.400002,90.230003,90.559998,134300,90.559998
"2016-04-15",90.220001,91.709999,89.589996,89.809998,141800,89.809998
"2016-04-18",89.620003,90.580002,89.120003,90.540001,127900,90.540001
"2016-04-19",91.010002,91.330002,90.169998,91.169998,136400,91.169998
"2016-04-20",91.059998,91.540001,90.760002,90.940002,183100,90.940002
"2016-04-21",91.059998,91.559998,90.75,91.199997,165900,91.199997
"2016-04-22",91.199997,92.269997,90.849998,92,168300,92
"2016-04-25",91.93,92.650002,90.699997,91.599998,142800,91.599998
"2016-04-26",92.089996,94.669998,91.739998,94.629997,181400,94.629997
"2016-04-27",94.769997,96.389999,94.690002,96,126800,96
"2016-04-28",95.080002,95.480003,93.389999,94.209999,110600,94.209999
"2016-04-29",94.190002,94.400002,92.709999,92.949997,106200,92.949997
"2016-05-02",93.339996,93.919998,92.540001,93.519997,132800,93.519997
"2016-05-03",92.870003,93.050003,91.120003,92.470001,203400,92.470001
"2016-05-04",92.230003,93.540001,91.080002,91.970001,134200,91.970001
"2016-05-05",92.300003,94.57,91.449997,94.160004,209000,94.160004
"2016-05-06",94.160004,94.75,93.300003,93.919998,137200,93.919998
"2016-05-09",93.800003,94.370003,92.739998,93.669998,105100,93.669998
"2016-05-10",93.739998,95.529999,91.870003,95.269997,117500,95.269997
"2016-05-11",95.199997,95.379997,93.760002,93.839996,107400,93.839996
