"dates","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2014-07-31",118.330002,118.870003,116.449997,116.769997,2168100,101.488113
"2014-08-01",116.419998,118.080002,116.419998,117.379997,1540200,102.018295
"2014-08-04",117.379997,117.599998,115.910004,117.230003,1814900,101.887939
"2014-08-05",117,118.5,116.160004,116.349998,1914300,101.1231
"2014-08-06",115.559998,115.989998,114.599998,114.75,1826600,99.732483
"2014-08-07",114.739998,116.099998,114.099998,114.389999,1566300,99.419601
"2014-08-08",114.599998,117.290001,114.599998,117.160004,1873500,101.827087
"2014-08-11",117.860001,118.510002,117.419998,117.82,1139000,102.400711
"2014-08-12",117.720001,118.599998,116.860001,117.220001,936800,101.879242
"2014-08-13",117.849998,119.300003,117.639999,119.120003,921100,103.530586
"2014-08-14",119.349998,119.93,119.050003,119.120003,966000,103.530586
"2014-08-15",119.550003,120,118.550003,119.339996,1879600,103.721779
"2014-08-18",120.199997,121.489998,120.169998,121.18,1079400,105.320976
"2014-08-19",121.400002,121.980003,121.300003,121.809998,1054800,105.86853
"2014-08-20",121.650002,123.75,121.489998,123.480003,1220800,107.319984
"2014-08-21",123.470001,124.25,123.129997,123.68,1254700,107.49382
"2014-08-22",123.669998,124.379997,123.120003,123.849998,1121600,107.641563
"2014-08-25",124.190002,124.849998,123.629997,124.419998,1167900,108.136948
"2014-08-26",124.660004,124.889999,124.260002,124.400002,760300,108.119583
"2014-08-27",124.599998,124.760002,123.68,123.989998,878500,107.763229
"2014-08-28",123.699997,123.790001,122.940002,123.389999,1083900,107.241753
"2014-08-29",123.050003,123.599998,122.639999,123.25,1140600,107.120087
"2014-09-02",123.349998,123.839996,122.540001,122.660004,1711300,106.607285
"2014-09-03",123.550003,124.980003,123.470001,124.93,2142800,108.580223
"2014-09-04",124.949997,126.220001,124.510002,124.699997,1493000,108.380318
"2014-09-05",124.730003,125.5,123.559998,125.449997,1459800,109.032158
"2014-09-08",125.260002,126.449997,125.040001,125.769997,1479400,109.310287
"2014-09-09",125.769997,127.019997,125.720001,126.260002,1607800,109.736145
"2014-09-10",126.129997,127.690002,126.029999,127.419998,1203000,110.744331
"2014-09-11",127.089996,127.199997,126.339996,126.620003,1241800,110.049049
"2014-09-12",126.610001,126.690002,125.800003,126.400002,1027200,109.857849
"2014-09-15",126.339996,127.129997,125.779999,126.849998,1099300,110.248932
"2014-09-16",126.599998,128.339996,126.18,127.75,1253000,111.031166
"2014-09-17",128,128.899994,127.330002,128.240005,985100,111.457039
"2014-09-18",128.600006,129.429993,128.559998,129.279999,1122600,112.360924
"2014-09-19",130,130.169998,129.009995,129.449997,2467400,112.508682
"2014-09-22",129.270004,129.380005,127.889999,128.020004,1155900,111.265823
"2014-09-23",127.620003,128.029999,125.879997,125.970001,1603700,109.484108
"2014-09-24",126.139999,127.199997,125.900002,126.980003,1289300,110.361946
"2014-09-25",126.870003,127,124.699997,125.010002,1431100,108.64975
"2014-09-26",125.470001,127.949997,125.239998,127.699997,1569300,110.987709
"2014-09-29",126.800003,128.479996,126.589996,127.489998,1303600,110.805183
"2014-09-30",127.5,128.389999,126.889999,127.089996,1820500,110.457542
"2014-10-01",126.169998,126.220001,124.110001,124.290001,1929300,108.023956
"2014-10-02",123.080002,123.650002,120.559998,121.800003,5747200,105.85984
"2014-10-03",122.620003,123.790001,122.43,123.540001,2679800,107.372131
"2014-10-06",124.160004,124.919998,122.389999,123.110001,1493700,106.998413
"2014-10-07",122.800003,122.949997,120.660004,120.690002,1783700,104.895119
"2014-10-08",120.269997,123.32,119.540001,123.150002,1767100,107.585869
"2014-10-09",123.190002,123.360001,120.959999,121.5,2090900,106.144371
"2014-10-10",121.669998,122.449997,120.550003,121.220001,2437300,105.899796
"2014-10-13",122.190002,123.089996,118.160004,118.269997,2319600,103.322586
"2014-10-14",118.529999,120.150002,118.129997,118.610001,2469000,103.619637
"2014-10-15",117.599998,118.669998,114.730003,117.980003,2292700,103.069252
"2014-10-16",115.989998,118.639999,115.629997,117.849998,2157100,102.955673
"2014-10-17",119.010002,121.5,119.010002,120.870003,1929900,105.59404
"2014-10-20",120.510002,121.349998,120.279999,121.300003,1114000,105.969688
"2014-10-21",121.190002,124.190002,121.190002,123.889999,1781000,108.232307
"2014-10-22",127.18,128.220001,125.589996,126.309998,2620900,110.346474
"2014-10-23",128.589996,131.440002,128.470001,130.339996,2192400,113.867142
"2014-10-24",130.339996,132.539993,129.860001,132.5,1407800,115.754189
"2014-10-27",132.330002,133.289993,131.839996,133.089996,1988500,116.269585
"2014-10-28",133.800003,136.600006,133.740005,136.600006,2041100,119.335991
"2014-10-29",136.419998,136.919998,135.600006,136.449997,1828900,119.204926
"2014-10-30",135.559998,139.020004,134.669998,138.289993,2275000,120.812408
"2014-10-31",139.789993,140.779999,138.630005,139.759995,2758600,122.096626
"2014-11-03",139.759995,140.419998,138.720001,139.720001,2339100,122.061676
"2014-11-04",139.649994,140.889999,139.300003,140.789993,1965200,122.996452
"2014-11-05",141.139999,142.380005,140.270004,141.949997,1916200,124.009834
"2014-11-06",142,142.570007,141.360001,141.559998,1490900,123.669098
"2014-11-07",141.5,141.729996,139.729996,140.139999,1994800,122.428604
"2014-11-10",140.300003,141.470001,139.919998,140.820007,1762500,123.022636
"2014-11-11",141.050003,142.119995,141.009995,141.300003,1276600,123.441986
"2014-11-12",140.880005,141.649994,140.710007,141.300003,1226800,123.441986
"2014-11-13",140.979996,143.5,140.889999,142.710007,1977400,124.673798
"2014-11-14",142.610001,143.419998,141.550003,142.660004,1768500,124.630119
"2014-11-17",142.210007,142.940002,141.699997,142.050003,1298600,124.097214
"2014-11-18",142.240005,144.699997,141.929993,143.929993,1349000,125.739594
"2014-11-19",143.509995,143.639999,142.470001,143.369995,1069700,125.250351
"2014-11-20",142.759995,143.929993,141.970001,143.75,1103000,125.582314
"2014-11-21",145.350006,145.720001,144.270004,144.589996,1404900,126.316177
"2014-11-24",145.089996,145.919998,144.639999,144.880005,1631900,126.56955
"2014-11-25",145.399994,145.440002,144.559998,144.600006,1614600,126.324913
"2014-11-26",144.899994,145.050003,144.389999,144.529999,1552800,126.263794
"2014-11-28",145.309998,146.130005,145.029999,145.360001,840100,126.988876
"2014-12-01",145,145.199997,143.699997,143.759995,1823400,125.591064
"2014-12-02",144.089996,144.639999,143.869995,144.220001,1489400,125.99295
"2014-12-03",144.75,145.389999,144.330002,145.130005,1980500,126.787979
"2014-12-04",145.320007,145.320007,144.100006,144.880005,1365300,126.56955
"2014-12-05",145,145.5,144.720001,145.149994,1812400,126.805405
"2014-12-08",145.25,145.630005,144.300003,144.960007,2135500,126.63942
"2014-12-09",143.559998,145.649994,142.940002,145.020004,1850400,126.691849
"2014-12-10",144.660004,144.830002,140.940002,141.139999,1993800,123.302231
"2014-12-11",141.759995,143.350006,141.669998,142.399994,1599700,124.402924
"2014-12-12",141.009995,141.289993,137.339996,137.410004,2988700,120.043617
"2014-12-15",137.669998,138.600006,135.490005,135.610001,2468200,118.471077
"2014-12-16",135.429993,138.949997,135.050003,136.399994,2210100,119.161278
"2014-12-17",136.600006,137.869995,135.479996,137.229996,1954400,119.886375
"2014-12-18",138.720001,140.25,138.720001,139.820007,3154500,122.149048
"2014-12-19",140.119995,140.839996,139.75,139.830002,4035600,122.157753
"2014-12-22",140.679993,142.009995,140.210007,141.399994,3251700,123.52932
"2014-12-23",142.139999,142.380005,141.169998,141.309998,1553800,123.450706
"2014-12-24",141.600006,142.050003,141.429993,141.539993,815300,123.651642
"2014-12-26",141.929993,142.080002,141.300003,141.389999,570700,123.520622
"2014-12-29",141,141.309998,140.229996,140.669998,985400,122.891594
"2014-12-30",140.619995,140.729996,139.449997,139.630005,965900,121.98307
"2014-12-31",139.199997,139.889999,137.509995,137.619995,1169400,120.227066
"2015-01-02",138.470001,139.050003,137.160004,138.449997,1111700,120.952179
"2015-01-05",137.960007,138.630005,135.380005,135.559998,1437100,118.42746
"2015-01-06",135.779999,136.610001,134.179993,135.720001,2766800,118.567207
"2015-01-07",135.789993,136.669998,134.970001,135.199997,2067200,118.11293
"2015-01-08",136.130005,138.570007,135.970001,138.460007,3858400,120.96093
"2015-01-09",138.369995,139.509995,137.380005,138.970001,3032700,121.406471
"2015-01-12",139.589996,139.600006,137.529999,137.899994,1386200,120.471695
"2015-01-13",139.509995,140.75,136.690002,137.789993,1722100,120.375641
"2015-01-14",135.830002,137.820007,135.399994,137.350006,1258800,120.533592
"2015-01-15",138.160004,138.479996,136.740005,137.710007,1481500,120.849495
"2015-01-16",137.490005,139.149994,136.809998,139.070007,1681500,122.042953
"2015-01-20",139.089996,139.889999,136.610001,138.089996,1761500,121.182968
"2015-01-21",138.309998,139.339996,137.809998,138.889999,1197900,121.88504
"2015-01-22",139.419998,141.559998,138.460007,141.210007,1311200,123.920967
"2015-01-23",141.160004,142.410004,140.330002,141.320007,895600,124.017487
"2015-01-26",141.130005,141.130005,139.509995,140.059998,1223300,122.911758
"2015-01-27",138.330002,138.75,137.050003,137.199997,1590100,120.401917
"2015-01-28",139,141.919998,136.130005,136.399994,2764700,119.699867
"2015-01-29",136.320007,136.839996,133.039993,134.479996,3133200,118.014938
"2015-01-30",132.830002,135.110001,132.630005,133.210007,3479800,116.900452
"2015-02-02",133.889999,136.490005,132.5,136.119995,2031000,119.454132
"2015-02-03",136.899994,139.100006,136.470001,138.949997,1893100,121.937645
"2015-02-04",138.75,139.869995,138.259995,138.529999,1500500,121.569107
"2015-02-05",138.559998,139.199997,138.020004,138.690002,1399500,121.709511
"2015-02-06",138.690002,140.350006,138.300003,139.289993,1428400,122.236023
"2015-02-09",138.649994,139.259995,136.630005,136.940002,1902100,120.173798
"2015-02-10",138.729996,138.729996,136.699997,138.160004,1361300,121.244392
"2015-02-11",138.089996,138.240005,136.320007,137.210007,1297400,120.410698
"2015-02-12",137.270004,138.550003,137.059998,138.149994,860900,121.235619
"2015-02-13",137.699997,138.199997,136.970001,137.610001,1361700,120.761711
"2015-02-17",137.309998,138.259995,136.259995,138.050003,1242400,121.147842
"2015-02-18",137.740005,138.899994,137.639999,138.660004,755200,121.683174
"2015-02-19",138.339996,139.919998,138.009995,139.509995,741900,122.429115
"2015-02-20",139.320007,142.550003,139.039993,142.240005,1341200,124.824867
"2015-02-23",141.740005,142.050003,140.770004,141.259995,747400,123.964821
"2015-02-24",140.880005,142.059998,140.820007,141.679993,764100,124.333397
"2015-02-25",141.679993,141.679993,139.979996,140.139999,735300,122.981956
"2015-02-26",140.199997,140.639999,139,139.429993,1059500,122.358894
"2015-02-27",139.059998,139.539993,138.729996,138.779999,1267800,121.78846
"2015-03-02",138.779999,140.619995,138.779999,139.800003,1278200,122.683578
"2015-03-03",139.119995,139.169998,136.350006,137.089996,1513400,120.305382
"2015-03-04",136.529999,137.529999,136.029999,136.25,1866600,119.56823
"2015-03-05",136.210007,137.279999,135.740005,136.429993,1660500,119.726204
"2015-03-06",135.660004,136.210007,134.479996,134.600006,1393100,118.120277
"2015-03-09",134.369995,136.559998,134.070007,135.919998,1115300,119.278625
"2015-03-10",134.509995,134.990005,132.630005,132.690002,1997000,116.444122
"2015-03-11",133.449997,133.770004,132.070007,132.300003,1495100,116.101868
"2015-03-12",132.539993,134.070007,132.539993,133.669998,1520000,117.304108
"2015-03-13",133.539993,134.850006,131.330002,132.190002,1627300,116.00531
"2015-03-16",132.940002,135.020004,132.809998,134.970001,1899800,118.444969
"2015-03-17",134.270004,134.550003,133.399994,134.130005,1171200,117.707802
"2015-03-18",133.5,136.289993,132.449997,136.119995,2032800,119.454132
"2015-03-19",135.559998,136.270004,135.020004,135.279999,1628500,118.717003
"2015-03-20",135.600006,137.300003,134.899994,135.410004,5233200,118.831085
"2015-03-23",136.449997,137.029999,135.830002,135.880005,1596600,119.24353
"2015-03-24",135.839996,137.169998,135.119995,135.199997,1435100,118.646782
"2015-03-25",135.880005,136.529999,133.669998,133.759995,1803500,117.38311
"2015-03-26",132.990005,135.050003,132.279999,134.529999,1856200,118.058823
"2015-03-27",134.350006,135.320007,134.139999,135.039993,945700,118.506401
"2015-03-30",135.660004,138.050003,135.179993,137.509995,1099100,120.67395
"2015-03-31",136.479996,137,135.669998,135.729996,1286400,119.111893
"2015-04-01",135.070007,135.139999,132.679993,133.979996,1131400,117.576164
"2015-04-02",134.089996,135.179993,133.619995,133.729996,815200,117.356789
"2015-04-06",133.259995,136.080002,133.009995,135.509995,1112100,118.918831
"2015-04-07",135.800003,136.210007,134.949997,135,1610600,118.471275
"2015-04-08",134.199997,135.710007,134.199997,135.240005,1157500,119.291611
"2015-04-09",135.289993,136.550003,134.710007,135.779999,845000,119.767921
"2015-04-10",136.220001,136.820007,135.550003,135.910004,1028100,119.882614
"2015-04-13",135.639999,136.399994,134.550003,134.770004,754100,118.877022
"2015-04-14",134.649994,134.770004,132.139999,133.100006,1486400,117.403976
"2015-04-15",133.669998,134.419998,132.479996,132.600006,1256900,116.962921
"2015-04-16",132.289993,133.850006,131.470001,133.149994,1352500,117.448074
"2015-04-17",132.570007,132.570007,130.910004,131.270004,1223100,115.789787
"2015-04-20",132.050003,133.880005,131.940002,133.279999,776600,117.562744
"2015-04-21",133.820007,134.119995,132.710007,133.139999,742300,117.439247
"2015-04-22",133.020004,133.979996,132,133.710007,869400,117.942039
"2015-04-23",133.020004,133.350006,132.270004,132.800003,1613800,117.139359
"2015-04-24",132.800003,134.199997,132.520004,134.100006,1229000,118.286057
"2015-04-27",134.490005,134.660004,133.369995,133.559998,1069900,117.809731
"2015-04-28",133.279999,133.660004,132.199997,133.479996,1163400,117.739166
"2015-04-29",136.690002,140.190002,136.179993,138.529999,2822600,122.193626
"2015-04-30",137.910004,139.160004,136.789993,137.320007,2908000,121.12632
"2015-05-01",137.820007,140.309998,137.809998,140.139999,1885700,123.613762
"2015-05-04",139.839996,140.990005,138.929993,140.600006,1697300,124.019524
"2015-05-05",140.550003,140.550003,137.559998,137.979996,1652100,121.708466
"2015-05-06",138.600006,138.720001,137.160004,137.630005,1792800,121.39978
"2015-05-07",137.5,138.389999,137.059998,138.300003,1157400,121.990723
"2015-05-08",140.100006,141.960007,138.75,141.660004,1727600,124.954506
"2015-05-11",141.5,141.5,140.169998,140.220001,968200,123.684326
"2015-05-12",139.139999,139.860001,138.449997,139.429993,804100,122.987503
"2015-05-13",140,140.380005,138.759995,139.020004,953300,122.625824
"2015-05-14",140,141.119995,139.899994,140.940002,875500,124.319443
"2015-05-15",141,141.419998,139.869995,140.110001,1278200,123.587288
"2015-05-18",140.199997,140.729996,139.869995,140.279999,1074500,123.737244
"2015-05-19",140.220001,140.800003,139.710007,140.050003,881100,123.534378
"2015-05-20",140.539993,140.899994,139.899994,139.949997,951500,123.44619
"2015-05-21",139.960007,141.100006,139.850006,140.869995,1248100,124.257652
"2015-05-22",139.880005,140.360001,138.770004,139.639999,1183800,123.172737
"2015-05-26",139.460007,139.490005,137.509995,137.990005,1092200,121.717331
"2015-05-27",138.649994,140.990005,138.529999,140.559998,1615600,123.984238
"2015-05-28",139.960007,140.520004,139.350006,140.410004,1134600,123.851944
"2015-05-29",140.509995,140.529999,138.770004,140.160004,1699000,123.631409
"2015-06-01",140.350006,140.860001,138.789993,140.25,1221600,123.710777
"2015-06-02",139.619995,141.089996,138.550003,140.600006,932200,124.019524
"2015-06-03",140.789993,141.850006,140.25,140.679993,1036900,124.09008
"2015-06-04",139.809998,140.979996,138.429993,138.979996,1590400,122.590561
"2015-06-05",138.5,139.619995,137.580002,139.220001,873700,122.802254
"2015-06-08",139.169998,140,138.320007,138.339996,1027900,122.026031
"2015-06-09",138.339996,139.440002,137.830002,138.679993,1284200,122.325928
"2015-06-10",138.679993,141.899994,138.679993,141.539993,1335400,124.848648
"2015-06-11",141.679993,142.669998,141.119995,142.25,1425000,125.474945
"2015-06-12",141.759995,142.289993,140.229996,142.050003,1203900,125.298523
"2015-06-15",140.740005,142.5,140.179993,142.020004,1414300,125.272087
"2015-06-16",141.710007,144.190002,141.660004,143.229996,1888300,126.339363
"2015-06-17",143.520004,144.789993,142.880005,144.5,1395000,127.459625
"2015-06-18",144.660004,147.029999,144.660004,145.990005,1717500,128.773895
"2015-06-19",145.589996,146.289993,145.020004,145.089996,1469000,127.980003
"2015-06-22",145.699997,146.070007,144.350006,145.369995,1223400,128.227005
"2015-06-23",146.020004,146.020004,144.630005,145.369995,1293500,128.227005
"2015-06-24",145.25,146.100006,144.690002,145.520004,1583300,128.359329
"2015-06-25",146,146,144.080002,144.130005,1140500,127.133224
"2015-06-26",144.559998,146.039993,144.289993,145.740005,2906900,128.553375
"2015-06-29",144.369995,144.889999,141.759995,141.839996,1627000,125.113266
"2015-06-30",142.410004,142.789993,140.679993,141.690002,1363400,125.591919
"2015-07-01",142.429993,144.289993,142.360001,143.169998,1217100,126.903824
"2015-07-02",143.800003,144.119995,142.710007,143.149994,1098900,126.886055
"2015-07-06",142.240005,144.029999,141.720001,143.339996,1307500,127.054466
"2015-07-07",143.559998,143.699997,141.449997,143.649994,1539300,127.329247
"2015-07-08",142.729996,143.559998,141.820007,142.259995,1566300,126.097183
"2015-07-09",143.800003,144.729996,143.690002,143.880005,1790500,127.53315
"2015-07-10",145.869995,146.979996,145.210007,146.100006,1707400,129.500916
"2015-07-13",147.229996,147.559998,145.899994,146.229996,1723700,129.616119
"2015-07-14",146.570007,147.639999,146.570007,146.970001,1787200,130.272034
"2015-07-15",147.149994,147.740005,146.729996,147.25,1646000,130.520218
"2015-07-16",148,148.669998,147.729996,148.449997,1315600,131.583939
"2015-07-17",148.600006,148.839996,146.990005,148.649994,1064800,131.761169
"2015-07-20",148.639999,149.339996,148.380005,149.009995,983100,132.080292
"2015-07-21",148.539993,148.610001,145.389999,146.289993,1451900,129.669312
"2015-07-22",146.110001,146.369995,144.160004,145.220001,2012400,128.720871
"2015-07-23",145.619995,146.330002,144.589996,144.800003,1467400,128.348618
"2015-07-24",144.809998,144.830002,142.309998,142.619995,1659000,126.416252
"2015-07-27",142.119995,142.929993,141.800003,142.410004,1466000,126.230133
"2015-07-28",142.940002,145.869995,142.869995,144.289993,2061100,127.896523
"2015-07-29",149.270004,153.399994,149.070007,149.960007,4004500,132.922348
"2015-07-30",149.949997,151.210007,149.649994,150.279999,1603600,133.205994
"2015-07-31",150.559998,150.639999,148.75,149.110001,1309400,132.16893
"2015-08-03",149.130005,149.580002,147.660004,148.850006,921500,131.938492
"2015-08-04",148.699997,149.910004,147.639999,148.800003,897200,131.894135
"2015-08-05",149.75,150.830002,149.529999,149.820007,814200,132.798248
"2015-08-06",150.110001,150.399994,148.479996,149.460007,813900,132.479172
"2015-08-07",149.279999,149.979996,148.429993,149.720001,951300,132.709641
"2015-08-10",150.669998,152.369995,150.669998,151.960007,1011900,134.695129
"2015-08-11",150.669998,150.970001,149.490005,150.600006,950400,133.489639
"2015-08-12",149.110001,150.690002,147.669998,150.389999,1227500,133.303482
"2015-08-13",150.130005,151.080002,149.539993,150.539993,851500,133.436447
"2015-08-14",150.410004,151.699997,149.710007,151.610001,712900,134.384903
"2015-08-17",151.080002,153,150.830002,152.850006,1182100,135.484009
"2015-08-18",152.300003,153.520004,151.889999,153.279999,982200,135.865128
"2015-08-19",152.789993,153.759995,151.779999,152.75,1287900,135.395355
"2015-08-20",151.850006,152.110001,148.860001,148.929993,1292500,132.009369
"2015-08-21",147.740005,147.740005,145.130005,145.169998,2652100,128.67659
"2015-08-24",136.009995,146.080002,132.020004,140.809998,3009400,124.81189
"2015-08-25",144.089996,144.75,138.740005,138.839996,2175900,123.065712
"2015-08-26",141.850006,144.149994,139.199997,144.050003,1806200,127.683823
"2015-08-27",144.820007,145.910004,142.589996,145.169998,2418300,128.67659
"2015-08-28",144.529999,145.369995,143.389999,144.529999,1203200,128.109283
"2015-08-31",143.759995,144,141.509995,142.029999,1224900,125.893333
"2015-09-01",139.940002,140.630005,138.279999,138.889999,2290000,123.110069
"2015-09-02",140.309998,142.449997,140.210007,142.449997,1171800,126.265579
"2015-09-03",142.660004,144.539993,142.460007,143.410004,1356400,127.116516
"2015-09-04",141.610001,141.990005,140.5,141.179993,974000,125.139877
"2015-09-08",143.410004,144.389999,142.690002,144.389999,1375600,127.985191
"2015-09-09",145.580002,145.850006,142.179993,142.470001,1207900,126.28331
"2015-09-10",142.470001,142.479996,140.059998,140.710007,1590200,124.723289
"2015-09-11",140.25,141.899994,140.020004,141.880005,1259000,125.760345
"2015-09-14",142,142.460007,140.279999,140.649994,1053800,124.67009
"2015-09-15",141.009995,142.089996,140.130005,141.789993,1124700,125.680565
"2015-09-16",141.830002,142,140.929993,141.839996,1147300,125.724892
"2015-09-17",142.009995,143.759995,141.270004,141.559998,1215600,125.476685
"2015-09-18",139.970001,140.490005,138.720001,139.240005,3093400,123.420273
"2015-09-21",139.539993,140.580002,138.889999,139.720001,897800,123.845749
"2015-09-22",138.020004,138.789993,137.419998,137.949997,1390400,122.276863
"2015-09-23",137.960007,138.320007,136.020004,136.570007,950800,121.053665
"2015-09-24",135.669998,138.990005,134.639999,138.509995,1982700,122.773224
"2015-09-25",139.229996,139.820007,137.410004,138.020004,1174200,122.33886
"2015-09-28",136.809998,137.639999,135.039993,135.110001,1762700,119.759544
"2015-09-29",134.830002,135.850006,134.100006,135.589996,1869600,120.18499
"2015-09-30",137.380005,138.509995,136.289993,137.949997,1557700,122.276863
"2015-10-01",138,138.789993,136.419998,138.179993,1226800,122.480721
"2015-10-02",135.990005,139.149994,135.770004,139.130005,1169800,123.3228
"2015-10-05",140.479996,144.410004,140.240005,144.119995,1774800,127.745834
"2015-10-06",143.509995,144.589996,140.479996,140.660004,1787000,124.678932
"2015-10-07",140.820007,142.139999,139.589996,140.360001,1405800,125.026375
"2015-10-08",139.589996,142.179993,138.619995,141.910004,1102900,126.407013
"2015-10-09",141.910004,143.490005,141.869995,142.720001,1265600,127.128548
"2015-10-12",143.070007,144.009995,142.729996,143.690002,588600,127.992577
"2015-10-13",142.160004,143.570007,141.589996,141.710007,703700,126.228859
"2015-10-14",141.770004,142.410004,139.220001,139.5,865400,124.260292
"2015-10-15",140.550003,141.289993,139.550003,141.289993,749800,125.854774
"2015-10-16",141.059998,142.009995,140.380005,141.699997,1058400,126.219978
"2015-10-19",140.929993,141.320007,140.369995,141.25,958100,125.819122
"2015-10-20",141.190002,141.710007,140.539993,141.25,990500,125.819122
"2015-10-21",142,144.830002,141.660004,143.089996,1099600,127.458107
"2015-10-22",144,147.679993,143.889999,147.25,1330100,131.163651
"2015-10-23",148.25,148.800003,147.389999,148.279999,1198400,132.081146
"2015-10-26",148.220001,148.880005,147.580002,148.149994,851800,131.965347
"2015-10-27",147.679993,149.070007,147.399994,148.399994,1621200,132.188004
"2015-10-28",150.869995,152.509995,147.210007,150.779999,2626800,134.308044
"2015-10-29",150.470001,150.929993,147.5,149.970001,1680100,133.586533
"2015-10-30",150.350006,150.940002,147.279999,148.580002,2127500,132.348373
"2015-11-02",149.240005,149.380005,147.669998,148.720001,1651100,132.473083
"2015-11-03",147.580002,148.100006,146.169998,147.169998,1868000,131.092422
"2015-11-04",147.289993,147.880005,146.830002,147.279999,893600,131.190414
"2015-11-05",147.210007,147.679993,145.539993,147.070007,1272600,131.003296
"2015-11-06",146.690002,146.990005,144.839996,145.919998,1744600,129.978973
"2015-11-09",145.460007,145.679993,143.660004,144.289993,1164100,128.527008
"2015-11-10",143.729996,144.729996,142.5,143.940002,1455300,128.215256
"2015-11-11",144.429993,144.789993,143.259995,143.309998,1218000,127.654068
"2015-11-12",143.009995,143.009995,141.619995,141.850006,1667900,126.3536
"2015-11-13",141.229996,142.240005,140.179993,140.600006,1634100,125.24012
"2015-11-16",141.25,143.360001,141.080002,143.279999,1731400,127.627335
"2015-11-17",143.710007,144.449997,142.5,142.869995,1426700,127.262161
"2015-11-18",143.289993,143.979996,142.279999,143.710007,1037700,128.010406
"2015-11-19",144.830002,145.919998,144.279999,145.199997,1510500,129.337616
"2015-11-20",146.25,146.720001,145.389999,145.5,1644600,129.604858
"2015-11-23",145.759995,146,144.369995,144.589996,1129700,128.794235
"2015-11-24",143.869995,146.009995,143.639999,145.529999,1260000,129.631561
"2015-11-25",145.630005,145.949997,144.899994,145.179993,1157700,129.319763
"2015-11-27",145.529999,145.990005,145.139999,145.559998,542100,129.658264
"2015-11-30",146.5,147.589996,146,146.460007,1960600,130.459976
"2015-12-01",147.229996,148.399994,146.830002,147.600006,1618800,131.475418
"2015-12-02",147.410004,147.490005,145.229996,145.350006,1576400,129.471222
"2015-12-03",145.440002,145.720001,141.580002,141.960007,2988700,126.451553
"2015-12-04",142.449997,144.270004,142.369995,143.839996,1882700,128.126175
"2015-12-07",143.759995,144.190002,141.529999,143.089996,1782800,127.458107
"2015-12-08",142.169998,142.570007,140.850006,142,1423100,126.487198
"2015-12-09",141.899994,142.630005,139.320007,140.169998,1653600,124.857109
"2015-12-10",140.199997,141.039993,139.509995,140,1355300,124.705696
"2015-12-11",138.910004,139.25,137.570007,137.839996,1307800,122.781639
"2015-12-14",138.330002,139.300003,137.059998,139.190002,1244400,123.984184
"2015-12-15",139.830002,140.479996,137.949997,138.039993,2181900,122.959801
"2015-12-16",137.740005,140.089996,136.419998,139.639999,2163100,124.385025
"2015-12-17",139.570007,140.080002,138.009995,138.160004,1186700,123.066696
"2015-12-18",137.399994,138.119995,136.080002,136.710007,2570800,121.775116
"2015-12-21",137.279999,139.139999,136.660004,138.089996,941800,123.004372
"2015-12-22",139.130005,140.509995,138.509995,139.940002,1283600,124.652252
"2015-12-23",140.429993,140.869995,139.440002,139.889999,967300,124.607681
"2015-12-24",139.729996,140.190002,139.490005,139.839996,358100,124.563156
"2015-12-28",139.75,140.160004,138.300003,139.589996,731200,124.340485
"2015-12-29",140.639999,141.289993,139.740005,140.339996,776600,125.008545
"2015-12-30",140.229996,140.610001,138.850006,139.259995,766000,124.046524
"2015-12-31",138.5,138.740005,136.619995,137.360001,786500,122.354103
"2016-01-04",135.619995,136.100006,134.809998,136.070007,1772200,121.205025
"2016-01-05",136.100006,137.350006,135.529999,136.639999,1525100,121.712746
"2016-01-06",135,136.130005,134.080002,135.259995,1576200,120.483513
"2016-01-07",133.690002,133.970001,130.419998,130.800003,2096200,116.510757
"2016-01-08",130.940002,132.210007,129.869995,130.190002,2120800,115.967392
"2016-01-11",131.399994,132.179993,130.149994,131.289993,2080100,116.94722
"2016-01-12",132.440002,132.889999,131.029999,132.490005,1516800,118.016121
"2016-01-13",132.520004,132.830002,128.820007,129.050003,1400900,115.553719
"2016-01-14",129.130005,130.149994,127.360001,129.039993,1713300,115.544762
"2016-01-15",125.830002,127.110001,124.57,125.989998,2849300,112.813744
"2016-01-19",126.900002,128.100006,126.110001,127.379997,1643700,114.058372
"2016-01-20",125.400002,126.089996,121.610001,124.18,2161800,111.193024
"2016-01-21",124.379997,125.610001,123.690002,124.32,1568300,111.31839
"2016-01-22",125.5,126.489998,124.760002,126.370003,1195800,113.153999
"2016-01-25",126.010002,126.330002,124.43,124.599998,1788000,111.569099
"2016-01-26",124.290001,127.809998,123.93,127.379997,1777300,114.058372
"2016-01-27",124.110001,135.339996,122.669998,129,5841600,115.508949
"2016-01-28",128.850006,130.039993,127.360001,128.649994,2504500,115.195549
"2016-01-29",129.149994,134.229996,129.149994,133.770004,3751600,119.780083
"2016-02-01",132.300003,134.380005,130.830002,133.619995,2793900,119.645782
"2016-02-02",132.679993,133.940002,131.990005,133.529999,2896700,119.565201
"2016-02-03",134.089996,134.410004,131.460007,133.789993,2046600,119.798004
"2016-02-04",133.759995,136.089996,133.139999,135.350006,2306300,121.194847
"2016-02-05",135.210007,136.130005,133.839996,134.199997,1799100,120.165123
