"dates","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
"2016-06-10",77.080002,77.220001,76.400002,76.629997,285800,74.823235
"2016-06-13",76.410004,76.839996,75.720001,75.830002,429100,74.042091
"2016-06-14",75.790001,75.790001,75.029999,75.379997,463400,73.602707
"2016-06-15",75.400002,75.879997,74.739998,74.889999,351000,73.124268
"2016-06-16",74.43,75.080002,74.129997,75.040001,290400,73.270721
"2016-06-17",75.510002,75.510002,73.589996,73.889999,876600,72.147827
"2016-06-20",73.940002,75.099998,73.940002,74.849998,533300,73.085213
"2016-06-21",74.830002,75.760002,74.07,74.639999,460900,72.88015
"2016-06-22",74.870003,75.540001,74.309998,75.129997,382000,73.358589
"2016-06-23",75.589996,75.870003,74.889999,75.760002,636000,73.97374
"2016-06-24",72.480003,74.190002,72.480003,72.849998,6119900,71.132355
"2016-06-27",72.459999,72.879997,71.230003,71.589996,634200,69.902054
"2016-06-28",72.089996,74.150002,71.900002,74.040001,479700,72.294312
"2016-06-29",74.75,75,74.029999,74.279999,448800,72.528633
"2016-06-30",74.57,75.900002,74.220001,75.879997,618500,74.090912
"2016-07-01",75.949997,76.910004,75.940002,76.639999,350300,74.833
"2016-07-05",76.400002,76.919998,75.790001,75.889999,453100,74.100685
"2016-07-06",75.279999,76.120003,75.239998,75.970001,672700,74.178802
"2016-07-07",76,76.540001,75.809998,76.300003,306700,74.501022
"2016-07-08",76.75,77.800003,76.209999,77.279999,258700,75.457909
"2016-07-11",75.940002,78.309998,75.940002,77.730003,588200,75.897324
"2016-07-12",77.779999,78.870003,77.639999,78.57,526000,76.717491
"2016-07-13",78.529999,79,77.879997,77.919998,522600,76.082817
"2016-07-14",78.5,78.919998,77.849998,78.290001,289500,76.444107
"2016-07-15",78.32,78.660004,77.75,77.790001,196400,75.955879
"2016-07-18",77.68,78.18,77.169998,77.449997,234200,75.740761
"2016-07-19",77.25,77.699997,77.169998,77.440002,273600,75.730949
"2016-07-20",78.230003,78.900002,77.93,78.480003,344200,76.748032
"2016-07-21",78.529999,78.919998,77.129997,77.410004,199300,75.70163
"2016-07-22",77.510002,78.290001,77.18,78.019997,246200,76.298164
"2016-07-25",77.980003,77.980003,77.120003,77.5,276900,75.789635
"2016-07-26",77.480003,78.099998,77,78.059998,214000,76.33728
"2016-07-27",78.080002,78.559998,77.650002,78.43,277800,76.69912
"2016-07-28",78.019997,80.610001,77.010002,80,504300,78.234467
"2016-07-29",79.959999,81.129997,79.93,80.279999,377700,78.50827
"2016-08-01",80.459999,81.139999,80.300003,80.949997,300400,79.163498
"2016-08-02",80.769997,81.199997,80.230003,80.809998,277300,79.026604
"2016-08-03",80.720001,80.989998,80.449997,80.959999,185600,79.173279
"2016-08-04",81.160004,81.860001,80.75,81.5,277200,79.701385
"2016-08-05",81.870003,81.970001,81.459999,81.730003,171900,79.926292
"2016-08-08",81.580002,81.580002,80.419998,80.639999,170200,78.860344
"2016-08-09",80.870003,81.459999,80.830002,81.330002,131600,79.535103
"2016-08-10",81.440002,82.050003,80.790001,81.599998,260700,79.799141
"2016-08-11",81.809998,82.029999,81.300003,81.389999,196400,79.593781
"2016-08-12",81.059998,81.239998,80.199997,81,223700,79.21241
"2016-08-15",81.18,81.599998,81.129997,81.18,177100,79.388435
"2016-08-16",81.040001,81.040001,80.129997,80.209999,185600,78.439835
"2016-08-17",80.400002,80.400002,79.589996,80.120003,321700,78.351845
"2016-08-18",80.190002,81.150002,80.029999,81.129997,138200,79.339523
"2016-08-19",80.75,81.830002,80.75,81.760002,369500,79.95565
"2016-08-22",81.82,81.82,80.830002,81.559998,139900,79.760048
"2016-08-23",82.099998,82.279999,81.339996,81.339996,168400,79.544899
"2016-08-24",81.489998,81.739998,80.870003,81.059998,249200,79.271072
"2016-08-25",80.839996,81.480003,80.720001,81.050003,299900,79.261299
"2016-08-26",81.120003,81.879997,80.669998,81.559998,186000,79.760048
"2016-08-29",81.669998,82.919998,81.510002,82.610001,272600,80.786865
"2016-08-30",82.419998,82.75,82.080002,82.449997,165100,80.630379
"2016-08-31",82.519997,82.93,81.669998,81.830002,331600,80.024101
"2016-09-01",82.07,82.150002,81.400002,81.730003,276500,79.926292
"2016-09-02",82.089996,84.050003,82.089996,84.029999,329900,82.175522
"2016-09-06",83.589996,84.089996,83.129997,83.5,300200,81.657219
"2016-09-07",83.419998,84.330002,83,83.449997,218100,81.608337
"2016-09-08",83.040001,83.57,82.459999,82.510002,137100,80.689056
"2016-09-09",82.089996,82.230003,80.169998,80.190002,271700,78.42028
"2016-09-12",80.839996,82.43,80.330002,82.339996,383700,80.522827
"2016-09-13",81.82,82.040001,80.019997,80.150002,278500,78.38118
"2016-09-14",80.440002,80.949997,80.089996,80.760002,245800,78.977699
"2016-09-15",80.830002,83.199997,80.339996,82.5,286100,80.679291
"2016-09-16",82.339996,82.360001,81.330002,81.389999,494400,79.593781
"2016-09-19",81.489998,82.330002,81.220001,81.32,239200,79.525322
"2016-09-20",82,82.110001,81.309998,81.32,370900,79.525322
"2016-09-21",77.93,78.910004,73.970001,74.970001,1593300,73.315475
"2016-09-22",75.190002,75.190002,74.160004,74.620003,1061800,72.97319
"2016-09-23",74.599998,74.599998,72.550003,72.550003,1166900,70.948875
"2016-09-26",71.919998,72.129997,71.230003,71.790001,608400,70.20565
"2016-09-27",72.120003,73.660004,71.610001,73.510002,532100,71.887703
"2016-09-28",73.260002,74.790001,73.260002,74.760002,581500,73.110092
"2016-09-29",74.739998,74.739998,73.489998,73.739998,568800,72.112633
"2016-09-30",73.730003,74.800003,73.440002,74.5,440100,72.85585
"2016-10-03",74.139999,74.699997,73.349998,74.480003,390800,72.836296
"2016-10-04",74.720001,74.809998,73.089996,73.25,296900,71.633438
"2016-10-05",73.360001,74.690002,73.18,73.970001,440400,72.337547
"2016-10-06",73.760002,74.919998,73.349998,74.910004,429900,73.256813
"2016-10-07",74.800003,75.68,74.790001,75.440002,675200,73.775101
"2016-10-10",75.589996,76.639999,75.559998,75.599998,182200,73.931564
"2016-10-11",75.440002,75.440002,73.639999,74.169998,561400,72.533134
"2016-10-12",74.410004,74.410004,73.57,73.949997,361400,72.317978
"2016-10-13",73.290001,73.940002,73.019997,73.07,318000,71.45742
"2016-10-14",73.599998,73.790001,72.830002,72.839996,238600,71.232483
"2016-10-17",72.550003,72.949997,72.400002,72.610001,220200,71.134506
"2016-10-18",73.190002,73.510002,72.889999,72.970001,301600,71.487213
"2016-10-19",72.760002,73.18,72.639999,72.730003,389700,71.252083
"2016-10-20",72.550003,73.68,72.400002,72.489998,220800,71.016945
"2016-10-21",72.089996,72.089996,71.580002,71.68,208900,70.223396
"2016-10-24",73.290001,73.290001,72.019997,72.169998,144600,70.703445
"2016-10-25",71.910004,71.980003,71.050003,71.129997,251000,69.684601
"2016-10-26",70.949997,70.970001,70.169998,70.57,453100,69.135963
"2016-10-27",71.099998,72.989998,70.849998,72.419998,633900,70.948372
"2016-10-28",73.239998,73.370003,72.339996,73.300003,569300,71.810493
"2016-10-31",73.580002,76.339996,72.760002,76.029999,1195700,74.485016
"2016-11-01",75.800003,76.279999,74.019997,74.260002,741200,72.750999
"2016-11-02",74.260002,75.550003,74.110001,74.43,442300,72.917526
"2016-11-03",74.550003,75.260002,74.400002,74.650002,422700,73.133057
"2016-11-04",74.949997,76.440002,74.470001,75.389999,416600,73.858025
"2016-11-07",76.489998,77.790001,76.239998,77.410004,845400,75.836975
"2016-11-08",77.339996,78.220001,76.860001,77.57,485700,75.993713
"2016-11-09",75.459999,77.959999,73.690002,77.559998,425000,75.983932
"2016-11-10",78.169998,78.589996,77.169998,77.5,484100,75.925148
"2016-11-11",77.360001,77.940002,77.089996,77.550003,324200,75.974129
"2016-11-14",77.510002,77.839996,76.870003,77.220001,464500,75.650833
"2016-11-15",77.239998,79.449997,76.889999,79.309998,368600,77.698364
"2016-11-16",79.18,80.129997,79.029999,79.529999,368600,77.91391
"2016-11-17",79.139999,80.529999,78.93,80.190002,242100,78.560478
"2016-11-18",80.099998,80.629997,79.849998,80.139999,285300,78.51152
"2016-11-21",80.169998,81.339996,79.790001,80.309998,281600,78.678047
"2016-11-22",80.290001,80.669998,79.120003,80.529999,269000,78.893585
"2016-11-23",80.419998,81.57,79.669998,81.5,183400,79.843857
"2016-11-25",81.779999,82.169998,81.389999,82.040001,83400,80.372887
"2016-11-28",81.540001,82.190002,81.410004,81.68,322300,80.020218
"2016-11-29",82.040001,82.870003,81.660004,82.339996,310400,80.666801
"2016-11-30",82.290001,83.209999,81.099998,81.150002,392900,79.500969
"2016-12-01",81.199997,81.739998,79.449997,79.720001,395100,78.100044
"2016-12-02",79.589996,81.300003,79.589996,80.57,306600,78.932762
"2016-12-05",80.870003,82.300003,80.550003,81.459999,400700,79.80468
"2016-12-06",81.900002,83.440002,81.360001,83.389999,332000,81.695457
"2016-12-07",83.230003,83.860001,82.25,83.480003,316000,81.78363
"2016-12-08",83.610001,84.559998,83.269997,84.230003,240000,82.518379
"2016-12-09",84.199997,84.980003,83.75,84.209999,262400,82.498802
"2016-12-12",83.550003,84.980003,83.550003,84.449997,247100,82.733917
"2016-12-13",84.559998,85.5,84.18,84.480003,318200,82.763306
"2016-12-14",84.959999,86.5,84.099998,84.660004,226800,82.939659
"2016-12-15",84.730003,85.529999,84.050003,85.300003,244500,83.566643
"2016-12-16",85.459999,86.330002,84.5,84.629997,664100,82.910255
"2016-12-19",85.040001,85.410004,84.550003,85.010002,376800,83.282532
"2016-12-20",84.870003,85.110001,83.690002,84.25,367600,82.537979
"2016-12-21",84.150002,85.360001,84,84.620003,278300,82.900459
"2016-12-22",84.769997,84.940002,83.809998,83.919998,247800,82.214691
"2016-12-23",84.160004,84.760002,83.610001,84.050003,341600,82.342041
"2016-12-27",84.449997,85.540001,84.059998,84.800003,250600,83.076797
"2016-12-28",84.699997,85.540001,84.519997,84.75,196200,83.027832
"2016-12-29",84.529999,85.589996,84.459999,85.230003,211500,83.498077
"2016-12-30",85.699997,85.760002,84.639999,84.830002,284100,83.106194
"2017-01-03",84.989998,85.059998,83.760002,84.07,566300,82.361641
"2017-01-04",84.660004,85.5,84.5,85.300003,611100,83.566643
"2017-01-05",85.480003,86.25,84.75,85.029999,446700,83.302124
"2017-01-06",84.919998,87.029999,84.919998,86.629997,458300,84.869614
"2017-01-09",86.849998,87.800003,86.089996,86.839996,303800,85.075348
"2017-01-10",86.769997,88.300003,86.349998,87.699997,508100,85.917892
"2017-01-11",87.489998,87.5,85.559998,85.970001,291500,84.223045
"2017-01-12",85.410004,86.169998,84.949997,86.010002,246300,84.262222
"2017-01-13",86,86.870003,85.629997,85.870003,206900,84.252396
"2017-01-17",85.080002,85.510002,83.849998,84.260002,479000,82.672737
"2017-01-18",84.650002,84.790001,83.650002,84.349998,337300,82.761047
"2017-01-19",84.120003,84.120003,83.379997,83.720001,187400,82.142914
"2017-01-20",83.809998,84.169998,83.309998,83.540001,196200,81.966293
"2017-01-23",83.419998,83.790001,81.910004,82.400002,414400,80.847771
"2017-01-24",82.870003,84.660004,82.419998,84.300003,387800,82.71199
"2017-01-25",84.900002,85.43,84.220001,84.550003,322100,82.957283
"2017-01-26",84.269997,84.410004,83.18,83.790001,244500,82.211586
"2017-01-27",84,84.089996,83.510002,83.699997,252900,82.123283
"2017-01-30",83.300003,83.610001,82.669998,83.43,211600,81.858376
"2017-01-31",83.580002,84.779999,83.559998,84.629997,448400,83.035759
"2017-02-01",85.050003,85.239998,83.980003,84.5,292700,82.908218
"2017-02-02",83.919998,85.18,83.730003,84.540001,317700,82.947472
"2017-02-03",85.230003,86.510002,85.230003,86.43,474100,84.801857
"2017-02-06",86.339996,86.339996,85.220001,85.620003,266700,84.007111
"2017-02-07",85.989998,86.199997,85.5,85.660004,152200,84.046364
"2017-02-08",85.139999,86.010002,84.919998,86,323800,84.379959
"2017-02-09",86,86.400002,84.870003,86,249900,84.379959
"2017-02-10",85.989998,86.309998,84.650002,85.910004,163900,84.291649
"2017-02-13",86.300003,86.82,85.919998,86.419998,368900,84.792053
"2017-02-14",86.230003,87.139999,86.080002,86.93,193500,85.292435
"2017-02-15",86.800003,87.349998,86.610001,86.959999,276300,85.321884
"2017-02-16",86.129997,86.129997,81.400002,82.059998,973600,80.514175
"2017-02-17",81.339996,83.239998,80.589996,83.129997,448300,81.564026
"2017-02-21",82.120003,84.07,82.120003,83.470001,511000,81.897621
"2017-02-22",83.82,84.160004,83.150002,83.239998,321600,81.671951
"2017-02-23",83.489998,83.779999,82.150002,83.769997,306200,82.191963
"2017-02-24",83.300003,84.199997,83.300003,84.129997,255900,82.545174
"2017-02-27",84.029999,84.080002,83.599998,83.75,269300,82.172333
"2017-02-28",83.690002,83.720001,82.449997,82.470001,330300,80.916458
"2017-03-01",83.410004,84.839996,83.120003,84.440002,514700,82.849335
"2017-03-02",84.330002,84.330002,82.849998,82.940002,257900,81.377602
"2017-03-03",82.809998,82.93,81.690002,81.709999,417800,80.170776
"2017-03-06",81.230003,81.769997,81.110001,81.389999,318200,79.856781
"2017-03-07",81.169998,81.989998,81.029999,81.190002,216600,79.660568
"2017-03-08",81.440002,81.440002,80.349998,80.489998,262400,78.973747
"2017-03-09",80.650002,81.529999,80.480003,81.290001,390000,79.75869
"2017-03-10",81.650002,81.949997,80.860001,81.379997,392300,79.84697
"2017-03-13",81.190002,82.019997,80.989998,81.959999,331700,80.416061
"2017-03-14",81.910004,81.910004,81.129997,81.669998,216200,80.131531
"2017-03-15",81.970001,83.150002,81.559998,82.940002,343000,81.377602
"2017-03-16",83.029999,83.029999,81.599998,82.220001,172100,80.671158
"2017-03-17",82.099998,83.209999,81.779999,82.709999,500200,81.151947
"2017-03-20",82.709999,83.019997,82.309998,82.650002,164700,81.093056
"2017-03-21",82.599998,83.279999,80.019997,80.129997,692100,78.620529
"2017-03-22",79.870003,80.080002,79.059998,79.809998,443900,78.306557
"2017-03-23",79.809998,80.160004,79.410004,79.580002,440000,78.080887
"2017-03-24",79.529999,81.639999,79.529999,81.029999,593600,79.503571
"2017-03-27",80.440002,81.489998,80.019997,81.099998,257200,79.572258
"2017-03-28",80.970001,81.610001,80.93,81.480003,225900,79.945107
"2017-03-29",81.349998,81.75,81.190002,81.690002,142100,80.151154
"2017-03-30",81.650002,82.019997,81.190002,81.949997,157400,80.40625
"2017-03-31",81.790001,82.160004,81.209999,81.610001,386200,80.07267
"2017-04-03",81.5,82.459999,81.5,81.989998,323500,80.445503
"2017-04-04",81.919998,82.059998,80.5,80.82,280000,79.297531
"2017-04-05",80.860001,81.309998,80.120003,80.150002,538900,78.64016
"2017-04-06",80.370003,80.389999,79.57,80.169998,224500,78.659775
"2017-04-07",79.790001,80.510002,79.199997,79.550003,343200,78.051453
"2017-04-10",79.370003,79.830002,78.459999,79.019997,643100,77.531441
"2017-04-11",78.900002,79.870003,78.769997,79.32,636600,77.825783
"2017-04-12",79.339996,79.410004,78.620003,79.169998,423900,77.678612
"2017-04-13",79.029999,79.230003,77.970001,78.610001,348600,77.129173
"2017-04-17",78.370003,79.419998,78.199997,79.279999,354300,77.915398
"2017-04-18",79.300003,80.080002,78.720001,79.849998,464300,78.475586
"2017-04-19",80.120003,80.949997,79.809998,80.599998,278100,79.212669
"2017-04-20",80.989998,81.959999,80.25,81.870003,339300,80.460815
"2017-04-21",81.879997,82.269997,81.559998,81.900002,306700,80.490326
"2017-04-24",82.989998,83.019997,82.18,82.440002,232100,81.021027
"2017-04-25",82.910004,83.349998,82.519997,82.870003,438300,81.443604
"2017-04-26",83.269997,84.07,82.650002,84,626300,82.554138
"2017-04-27",88,93.779999,88,92.690002,1198600,91.094582
"2017-04-28",92.57,93.5,90.720001,92.029999,840700,90.445938
"2017-05-01",92.089996,93.580002,92.089996,93.199997,496700,91.595802
"2017-05-02",93.43,94.5,93,94.269997,438700,92.647385
"2017-05-03",93.940002,94.5,93.550003,94.379997,395800,92.755501
"2017-05-04",94.660004,96.010002,94.099998,95.809998,384500,94.160881
"2017-05-05",95.900002,96.870003,95.400002,96.550003,306400,94.88813
"2017-05-08",96.550003,96.970001,95.699997,96.239998,276500,94.583473
"2017-05-09",96.220001,96.25,95.300003,95.540001,425300,93.895523
"2017-05-10",94.919998,95.209999,94.339996,94.889999,377000,93.256699
"2017-05-11",94.510002,95.089996,94.010002,94.879997,225100,93.246895
"2017-05-12",94.900002,95.160004,94.339996,94.419998,243100,92.7948
"2017-05-15",94.07,95.830002,94.07,95.559998,191500,93.915176
"2017-05-16",95.860001,96.419998,95.25,96.25,362900,94.5933
"2017-05-17",96.25,96.650002,94.989998,96.029999,363900,94.377083
"2017-05-18",95.650002,96.830002,95.029999,95.080002,379000,93.443443
"2017-05-19",95.099998,95.57,94.669998,95.309998,219400,93.669495
"2017-05-22",95.309998,96.139999,94.949997,95.580002,216000,93.93483
"2017-05-23",95.580002,95.989998,95.019997,95.300003,204600,93.659653
"2017-05-24",95.489998,95.830002,94.419998,95.620003,212200,93.974152
"2017-05-25",95.849998,96.800003,95.300003,96.470001,161400,94.809509
"2017-05-26",96.349998,97.269997,95.870003,97.040001,260800,95.369705
"2017-05-30",96.839996,97.580002,96.75,97.360001,213400,95.684196
"2017-05-31",97.5,97.93,96.940002,97.019997,226400,95.350037
"2017-06-01",97.440002,99.080002,96.82,98.889999,303700,97.187843
"2017-06-02",99.440002,99.5,98.519997,98.93,230600,97.227173
"2017-06-05",99.169998,99.910004,98.559998,99.209999,226700,97.502342
"2017-06-06",98.599998,99.769997,97.290001,99.25,316600,97.541656
"2017-06-07",99.779999,99.870003,98.540001,99.440002,190500,97.728394
"2017-06-08",99.43,99.43,98.449997,98.809998,236400,97.109253
"2017-06-09",98.860001,99.290001,96.919998,97.940002,269400,96.254227
"2017-06-12",97.660004,97.730003,94.970001,96.089996,480100,94.436035
"2017-06-13",96.580002,97.809998,95.769997,97.629997,263800,95.949547
"2017-06-14",97.779999,98.419998,96.349998,96.949997,207800,95.28125
"2017-06-15",95.900002,96.690002,95.309998,96.239998,202400,94.583473
"2017-06-16",95.629997,96.720001,95.050003,95.970001,483600,94.3181
"2017-06-19",96.440002,97.019997,95.919998,96.980003,263400,95.310738
"2017-06-20",96.699997,97.639999,95.919998,96.07,186900,94.416397
"2017-06-21",96.580002,96.730003,95.760002,96.559998,241700,94.897942
"2017-06-22",96.330002,97.089996,96.330002,96.459999,190200,94.799698
"2017-06-23",96.800003,96.900002,96.059998,96.419998,413000,94.760384
"2017-06-26",96.709999,96.800003,95.75,96.68,234500,95.0159
"2017-06-27",96.459999,96.870003,95.68,95.790001,275700,94.14122
"2017-06-28",95.779999,96.349998,95.129997,96.230003,282600,94.573639
"2017-06-29",96.220001,96.730003,93.620003,94.419998,337500,92.7948
"2017-06-30",94.300003,94.889999,93.879997,94.519997,256800,92.893082
"2017-07-03",94.919998,95.279999,93.370003,93.43,158500,91.821831
"2017-07-05",93.459999,94.43,93.040001,94.290001,212200,92.667038
"2017-07-06",93.370003,94.529999,93.279999,93.730003,345000,92.116684
"2017-07-07",94.209999,95.919998,94.209999,95.730003,2e+05,94.082245
"2017-07-10",95.57,95.57,93.300003,93.379997,271400,91.772705
"2017-07-11",93.379997,94.160004,92.970001,93.639999,196300,92.028214
"2017-07-12",94.029999,94.93,94,94.080002,166400,92.460648
"2017-07-13",94.279999,94.43,92.580002,93.650002,186800,92.038055
"2017-07-14",93.75,94.050003,93.510002,93.620003,143300,92.008568
"2017-07-17",93.5,93.82,92.57,93.68,157100,92.19558
"2017-07-18",93.300003,93.970001,93.300003,93.860001,237600,92.372711
"2017-07-19",93.879997,94.379997,92.440002,94.040001,236900,92.54985
"2017-07-20",94.279999,94.32,93.360001,93.480003,168700,91.998726
"2017-07-21",93.470001,93.800003,92.410004,93,216400,91.526329
"2017-07-24",93,93.980003,92.650002,93.93,239000,92.441605
"2017-07-25",94,94.559998,93.769997,94.459999,442100,92.963188
"2017-07-26",94.309998,94.75,92.580002,92.669998,300600,91.201569
"2017-07-27",89,94.309998,80.019997,92.260002,3065000,90.79805
"2017-07-28",91.25,92.5,88.760002,89.550003,790600,88.130997
"2017-07-31",89.860001,89.93,87.760002,88.699997,749200,87.294464
"2017-08-01",89.300003,89.300003,87.449997,87.800003,739100,86.40873
"2017-08-02",87.940002,88.139999,86.07,87.370003,569600,85.985565
"2017-08-03",87.379997,88.089996,86.900002,87.510002,354000,86.123314
"2017-08-04",87.559998,87.580002,86.040001,86.400002,300700,85.030922
"2017-08-07",86.540001,87.120003,86.080002,87.059998,450000,85.68045
"2017-08-08",86.68,87.059998,85.580002,86.709999,347100,85.336014
"2017-08-09",86.620003,86.849998,85.720001,86.360001,357900,84.99157
"2017-08-10",86.129997,86.129997,84.470001,84.690002,366000,83.348007
"2017-08-11",84.529999,85.830002,84.360001,84.93,250000,83.584206
"2017-08-14",85.709999,85.860001,84.940002,85.099998,219300,83.751503
"2017-08-15",85.160004,86.25,84.82,85.419998,249900,84.066437
"2017-08-16",85.529999,86.449997,85.230003,85.989998,274100,84.627419
"2017-08-17",86,86.370003,85.190002,85.309998,331900,83.958176
"2017-08-18",85.330002,85.910004,84.279999,85.150002,249400,83.800728
"2017-08-21",85.25,85.889999,84.68,85.279999,236100,83.928665
"2017-08-22",85.279999,86.129997,84.989998,85.870003,192000,84.509331
"2017-08-23",85.379997,85.379997,84.540001,84.540001,242000,83.200386
"2017-08-24",84.970001,85.629997,84.349998,85.610001,213200,84.253441
"2017-08-25",85.779999,86.110001,85.410004,85.43,125700,84.076302
"2017-08-28",85.690002,85.690002,84.510002,84.699997,340000,83.357857
"2017-08-29",84.349998,85.169998,84.110001,85.080002,210800,83.731827
"2017-08-30",84.879997,86,84.599998,85.93,140200,84.568352
"2017-08-31",85.93,87.129997,85.440002,87.040001,295300,85.660774
"2017-09-01",87.120003,87.599998,86.260002,87.489998,319300,86.103653
"2017-09-05",87.239998,88.010002,86.870003,87.529999,520100,86.143005
"2017-09-06",87.830002,89.209999,87.260002,88.910004,1255300,87.501144
"2017-09-07",89.019997,89.690002,88.610001,89.269997,493000,87.855438
"2017-09-08",89.25,91.839996,88.959999,91.43,690100,89.981216
"2017-09-11",92.209999,92.470001,91.199997,91.339996,501200,89.892647
"2017-09-12",91.290001,91.5,90.790001,91.309998,285700,89.863106
"2017-09-13",91.120003,91.309998,90.900002,90.989998,273300,89.548195
"2017-09-14",90.889999,91.769997,90.410004,91.68,263100,90.227242
"2017-09-15",94,96.239998,93.860001,95.910004,761400,94.390221
"2017-09-18",95.879997,96.809998,95.110001,96.75,367500,95.216919
"2017-09-19",96.699997,96.699997,94.519997,94.559998,353000,93.061623
"2017-09-20",94.790001,95.239998,94.029999,94.68,268300,93.179726
"2017-09-21",94.669998,95,93.779999,94.129997,370200,92.638428
"2017-09-22",94.279999,95.32,94.190002,95.209999,149600,93.701324
"2017-09-25",94.300003,95.43,94.019997,95.260002,193900,93.750519
"2017-09-26",95.489998,95.75,95.120003,95.199997,380000,93.691475
"2017-09-27",95.769997,95.949997,94.989998,95.730003,247300,94.213074
"2017-09-28",95.620003,96.339996,94.769997,96.309998,420300,94.78389
"2017-09-29",96.199997,96.739998,95.910004,96.260002,436200,94.73468
"2017-10-02",96.669998,97.25,96.120003,96.57,390900,95.039772
"2017-10-03",96.269997,96.269997,94.389999,94.620003,336700,93.120674
"2017-10-04",94.349998,95.019997,93.75,94.989998,380300,93.484795
"2017-10-05",95.07,95.190002,94.169998,94.839996,276500,93.337173
"2017-10-06",95,96,94.709999,95.449997,222500,93.937515
"2017-10-09",95.169998,95.32,93.709999,94.07,178700,92.579376
"2017-10-10",94.080002,94.510002,93.650002,94.510002,269600,93.012413
"2017-10-11",94.480003,94.629997,93.699997,93.949997,200600,92.461281
"2017-10-12",94.300003,95.18,93.739998,95.059998,459200,93.55368
"2017-10-13",94.839996,95.559998,94.089996,95.169998,179300,93.661949
"2017-10-16",94.989998,95.860001,94.730003,95.669998,258500,94.154022
"2017-10-17",92.510002,95.029999,89.769997,93,2153800,91.660469
"2017-10-18",93.040001,93.830002,91.959999,92.410004,654000,91.078957
"2017-10-19",92.529999,92.839996,91.330002,92.279999,499700,90.950844
"2017-10-20",92.739998,94.029999,92.639999,93.839996,327000,92.488365
"2017-10-23",94.029999,94.269997,92.440002,92.510002,312200,91.177536
"2017-10-24",92.879997,93.050003,92.18,92.410004,219200,91.078957
"2017-10-25",92.459999,93.050003,91.32,91.650002,710800,90.32991
"2017-10-26",100,103.360001,98.139999,100.93,995800,99.476257
"2017-10-27",101.190002,101.589996,100.010002,101.160004,616400,99.70295
"2017-10-30",100.800003,101.989998,100.410004,101.349998,475900,99.890198
"2017-10-31",101.410004,102,100.699997,101.400002,546100,99.939484
"2017-11-01",101.349998,101.919998,100.699997,100.889999,5e+05,99.436813
"2017-11-02",100.900002,102.239998,99.989998,100,317700,98.559647
"2017-11-03",100.099998,101.239998,99.839996,100.949997,206800,99.495949
"2017-11-06",100.650002,101.239998,100.07,100.599998,256800,99.150993
"2017-11-07",100.410004,101.279999,100.190002,101.040001,197200,99.584648
"2017-11-08",100.870003,101.400002,100.629997,101.239998,278700,99.781784
"2017-11-09",101,101.709999,100.150002,101.43,326400,99.969055
"2017-11-10",101.190002,101.93,100.25,101.650002,252600,100.185883
"2017-11-13",101.529999,102.160004,100.620003,101.629997,269400,100.166168
"2017-11-14",101.349998,101.959999,100.489998,100.849998,282200,99.3974
"2017-11-15",100.220001,100.279999,98.300003,98.370003,469200,96.953117
"2017-11-16",98.540001,99.550003,97.870003,98.699997,370100,97.278358
"2017-11-17",98.440002,99.339996,98.07,98.959999,215500,97.534622
"2017-11-20",99.339996,99.43,98.360001,99.220001,176500,97.790878
"2017-11-21",99.5,100.129997,99.370003,99.790001,417600,98.352676
"2017-11-22",100.029999,100.57,98.43,98.580002,240200,97.160095
"2017-11-24",98.309998,98.830002,97,97.459999,97800,96.056213
"2017-11-27",97.459999,98.440002,96.919998,97.209999,273200,95.809837
"2017-11-28",97.529999,97.769997,95.580002,96.349998,446700,94.962212
"2017-11-29",96.760002,100.349998,96.760002,99.879997,407700,98.44136
"2017-11-30",100.330002,101.160004,99.400002,99.93,341500,98.490646
"2017-12-01",99.580002,99.790001,96.910004,99.110001,288300,97.682472
"2017-12-04",99.730003,100.809998,99.309998,99.389999,344600,97.958427
"2017-12-05",99.279999,100.32,99.089996,99.489998,279000,98.056992
"2017-12-06",99.470001,100.540001,99.150002,99.190002,250100,97.761322
"2017-12-07",99.349998,99.919998,98.870003,99.610001,218700,98.175247
"2017-12-08",99.529999,99.879997,97.790001,99.629997,331500,98.194969
"2017-12-11",99.550003,99.650002,98.980003,99.080002,175200,97.652885
"2017-12-12",99.260002,99.339996,98.540001,99,218900,97.574051
"2017-12-13",99,99.849998,98.57,98.739998,289200,97.317787
"2017-12-14",98.519997,99.349998,98.110001,98.239998,223500,96.824989
"2017-12-15",98.470001,100.029999,98.379997,98.730003,653800,97.307945
"2017-12-18",99.389999,100.330002,97.82,98.610001,232500,97.189674
"2017-12-19",98.529999,99.849998,98.400002,99.650002,272400,98.214691
"2017-12-20",99.629997,100.699997,99.309998,100.300003,208100,98.855316
"2017-12-21",100.269997,100.360001,99.379997,99.75,248600,98.31324
"2017-12-22",99.970001,100.489998,98.870003,99.540001,393200,98.106262
"2017-12-26",99.489998,99.779999,98.970001,99.190002,161500,97.761322
"2017-12-27",99.209999,100.199997,98.559998,99.389999,156700,97.958427
"2017-12-28",99.660004,99.660004,98.449997,99.019997,129100,97.59375
"2017-12-29",99.019997,99.68,98.629997,98.669998,347600,97.248795
