"dates","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2014-06-23",69.675156,69.877083,69.236176,69.552238,1049247,59.733879
"2014-06-24",69.490784,69.912201,69.227394,69.411766,1189572,59.613235
"2014-06-25",69.148376,69.745392,69.016678,69.578575,1182396,59.756489
"2014-06-26",69.604919,69.604919,69.034241,69.455666,1000156,59.65094
"2014-06-27",69.411766,69.841965,69.236176,69.78051,1553938,59.929924
"2014-06-30",69.473221,69.789291,69.201057,69.604919,1275452,59.779137
"2014-07-01",69.903427,70.728706,69.534683,70.561897,1871947,60.601006
"2014-07-02",70.245827,70.544334,69.894646,70.430199,1591069,60.487896
"2014-07-03",70.237053,70.772606,70.237053,70.755051,883295,60.766891
"2014-07-07",70.395081,70.693588,70.324844,70.623352,1255292,60.653786
"2014-07-08",70.553116,70.939423,70.342407,70.649696,1723763,60.676407
"2014-07-09",70.825287,70.869186,70.403862,70.649696,1074647,60.676407
"2014-07-10",70.939423,70.939423,70.035118,70.368744,1085695,60.435116
"2014-07-11",70.474098,70.500443,69.903427,70.351189,1217819,60.420036
"2014-07-14",70.579453,70.676033,70.377525,70.535561,913022,60.578373
"2014-07-15",70.544334,70.860405,70.140472,70.535561,1059612,60.578373
"2014-07-16",70.807724,70.834068,70.517998,70.676033,1121687,60.699055
"2014-07-17",70.272171,70.70237,70.114136,70.201935,1214857,60.291855
"2014-07-18",70.614571,71.255486,70.254608,71.14135,1583893,61.098652
"2014-07-21",70.755051,71.176468,70.597015,71.09745,1141848,61.060974
"2014-07-22",71.255486,71.808601,71.14135,71.712029,949129,61.588787
"2014-07-23",71.606674,71.887619,71.369621,71.843719,1188774,61.701866
"2014-07-24",71.641792,72.440735,71.633011,72.370499,1443796,62.154305
"2014-07-25",72.449516,72.537315,72.028091,72.528534,1364066,62.29002
"2014-07-28",72.405617,72.528534,71.913963,72.42318,1005168,62.199547
"2014-07-29",72.554871,72.59877,71.878838,71.878838,1505302,61.732029
"2014-07-30",72.282707,72.396835,71.738365,72.124672,1898941,61.943161
"2014-07-31",72.194908,72.431961,71.053558,71.387184,1865910,61.309792
"2014-08-01",71.000877,71.843719,71.000877,71.589111,1922290,61.483208
"2014-08-04",71.395958,71.553993,70.755051,71.299385,2411377,61.234383
"2014-08-05",71.316948,71.316948,70.377525,70.65847,1750871,60.683964
"2014-08-06",70.605797,70.825287,70.359962,70.553116,1184218,60.593464
"2014-08-07",70.834068,71.088676,70.070236,70.298508,1504277,60.374813
"2014-08-08",70.412643,71.36084,70.412643,71.220367,1463843,61.166534
"2014-08-11",71.299385,71.764709,71.255486,71.413521,1120320,61.332409
"2014-08-12",71.211586,71.712029,71.053558,71.352066,1165311,61.279648
"2014-08-13",71.764709,72.054436,71.264267,71.992973,1206315,61.83007
"2014-08-14",73.555748,73.555748,71.72081,72.335381,905619,62.124146
"2014-08-15",72.993851,73.002632,71.703247,72.230026,1885273,62.033646
"2014-08-18",72.537315,73.160667,72.440735,73.090431,1072369,62.772598
"2014-08-19",72.879723,73.353821,72.827042,73.248466,958127,62.908325
"2014-08-20",73.187004,73.467957,72.686569,73.371376,1227956,63.013889
"2014-08-21",73.371376,73.810364,73.107986,73.652328,923729,63.255165
"2014-08-22",73.792801,73.924492,73.116768,73.30114,1041616,62.953552
"2014-08-25",73.424057,73.696228,73.107986,73.415276,962797,63.051601
"2014-08-26",73.39772,73.950836,73.239685,73.590866,1217363,63.202396
"2014-08-27",73.529411,73.722565,73.248466,73.459175,983299,63.089302
"2014-08-28",72.897278,73.503075,72.897278,73.309921,947990,62.96109
"2014-08-29",73.705002,73.705002,72.791924,73.292358,1773309,62.946033
"2014-09-02",73.467957,73.696228,73.107986,73.47673,1374773,63.104366
"2014-09-03",73.827919,73.889374,73.39772,73.555748,1212693,63.172245
"2014-09-04",73.459175,74.135208,73.424057,73.582092,1006534,63.194855
"2014-09-05",73.47673,74.073746,73.415276,74.047409,1367939,63.594475
"2014-09-08",73.669884,74.170326,73.52063,73.827919,980223,63.405975
"2014-09-09",73.61721,73.792801,73.266022,73.406494,1140936,63.044071
"2014-09-10",73.151886,73.441612,72.800705,73.406494,1457351,63.40807
"2014-09-11",73.134331,73.230904,72.59877,73.046532,1534005,63.097137
"2014-09-12",73.099213,73.204567,72.282707,72.888496,1924796,62.960625
"2014-09-15",72.81826,73.406494,72.475853,73.274803,1412360,63.294327
"2014-09-16",72.484634,73.362602,72.484634,73.230904,1582641,63.256386
"2014-09-17",73.283585,73.318703,72.704124,73.17823,1625125,63.210884
"2014-09-18",73.30114,74.021072,73.143105,73.915718,1835840,63.847927
"2014-09-19",74.231781,74.345917,73.362602,73.643547,2696355,63.612831
"2014-09-22",73.239685,73.546974,72.669006,72.949959,1242193,63.013714
"2014-09-23",72.81826,72.949959,72.510979,72.528534,1246522,62.649704
"2014-09-24",72.449516,73.801582,72.335381,73.687447,1355068,63.650734
"2014-09-25",73.406494,73.406494,72.273926,72.309044,1730255,62.460121
"2014-09-26",72.20369,72.660225,71.817383,72.510979,1662371,62.634521
"2014-09-29",72.045654,72.791924,71.913963,72.704124,1688112,62.801369
"2014-09-30",73.169449,73.266022,72.607552,72.941177,2356135,63.00613
"2014-10-01",73.029999,73.080002,71.410004,71.419998,3540300,61.692142
"2014-10-02",71.709999,72.629997,71.510002,72.5,3008000,62.625027
"2014-10-03",73.559998,75.040001,73.550003,74.849998,4475400,64.654938
"2014-10-06",74.959999,75.040001,74.290001,74.519997,2919500,64.369896
"2014-10-07",74.339996,74.5,73.480003,73.519997,2233300,63.50613
"2014-10-08",73.5,74.980003,73.260002,74.779999,2078800,64.594475
"2014-10-09",74.800003,74.949997,73.160004,73.190002,1972800,63.221077
"2014-10-10",73.25,73.82,72.650002,72.660004,2395900,62.763256
"2014-10-13",72.82,73.120003,71.93,71.949997,2058700,62.149952
"2014-10-14",72.559998,72.980003,72.25,72.639999,2088100,62.745975
"2014-10-15",72,72.339996,70.5,71.779999,2482900,62.003105
"2014-10-16",70.790001,72.150002,70.690002,71.629997,2179300,61.87355
"2014-10-17",72.510002,72.980003,71.510002,72.68,1700400,62.780514
"2014-10-20",72.540001,73.389999,72.349998,73.349998,2125400,63.359253
"2014-10-21",73.629997,74.889999,73.25,74.809998,1565300,64.620384
"2014-10-22",75.010002,75.18,74.559998,74.610001,1416100,64.447655
"2014-10-23",75.75,76.199997,75.220001,75.440002,1462300,65.164604
"2014-10-24",75.779999,76.25,75.470001,76.199997,1131800,65.821075
"2014-10-27",76.25,76.599998,75.949997,76.470001,1103400,66.054306
"2014-10-28",76.940002,77.32,76.220001,77.260002,2314800,66.73671
"2014-10-29",77.089996,78.099998,76.93,77.919998,1357100,67.306808
"2014-10-30",77.889999,79.389999,77.300003,78.949997,2113800,68.196495
"2014-10-31",80.610001,81.989998,79.860001,81.779999,3712300,70.641052
"2014-11-03",81.5,82.470001,81.480003,81.739998,2707500,70.606506
"2014-11-04",82.349998,83.360001,82,83.150002,2508300,71.824455
"2014-11-05",83.779999,84.379997,83.330002,84.300003,2325900,72.817825
"2014-11-06",84.660004,85.099998,84.150002,84.75,2126500,73.20652
"2014-11-07",84.870003,84.980003,83.68,84.379997,2441300,72.886925
"2014-11-10",84.309998,85.279999,84.059998,85.120003,1611400,73.526131
"2014-11-11",85.089996,85.32,84.639999,84.949997,1267100,73.379257
"2014-11-12",84.769997,85.540001,84.629997,85.209999,1516200,73.603867
"2014-11-13",85.43,85.889999,84.980003,85.410004,1451600,73.776619
"2014-11-14",85.410004,85.529999,84.459999,84.75,1853100,73.20652
"2014-11-17",84.699997,85.080002,84.540001,84.839996,1531800,73.284271
"2014-11-18",84.849998,85.120003,84.449997,84.75,1807300,73.20652
"2014-11-19",84.790001,84.790001,84.059998,84.269997,2362400,72.791893
"2014-11-20",84.279999,84.419998,83.599998,84.120003,2507400,72.662315
"2014-11-21",85.220001,85.220001,83.809998,84.139999,2692000,72.679588
"2014-11-24",84.510002,84.919998,84.43,84.790001,2295400,73.241051
"2014-11-25",84.690002,85.07,84.489998,84.519997,1852600,73.007828
"2014-11-26",84.720001,84.959999,84.360001,84.860001,1997100,73.301537
"2014-11-28",85.260002,86.260002,84.809998,85.639999,1267300,73.975273
"2014-12-01",85.18,86.5,85,86.07,2055000,74.346718
"2014-12-02",86.449997,86.540001,85.620003,85.800003,1676100,74.113487
"2014-12-03",85.489998,86,84.989998,85.940002,1875800,74.234436
"2014-12-04",86.059998,86.419998,85.730003,86.059998,1550900,74.338097
"2014-12-05",85.790001,85.919998,85.110001,85.82,1792000,74.130783
"2014-12-08",85.360001,86.010002,85.050003,85.589996,1674200,73.932091
"2014-12-09",85.18,85.589996,84.360001,85.260002,1941400,73.647049
"2014-12-10",84.559998,85.540001,83.980003,84.129997,2024900,73.091019
"2014-12-11",85.529999,85.57,84.43,84.599998,1976800,73.499359
"2014-12-12",83.470001,84.650002,82.5,82.5,2415600,71.674911
"2014-12-15",82.809998,83.419998,82.040001,82.779999,1841700,71.918167
"2014-12-16",82.769997,84.07,82.43,82.910004,1986400,72.031113
"2014-12-17",82.620003,84.860001,82.620003,84.690002,1906200,73.577568
"2014-12-18",85.870003,85.940002,85.029999,85.68,3535500,74.437637
"2014-12-19",85.449997,86.150002,84.660004,84.709999,4230500,73.594933
"2014-12-22",84.720001,85.720001,84.610001,85.699997,1672100,74.455017
"2014-12-23",86.309998,86.470001,85.139999,85.169998,2340700,73.994576
"2014-12-24",85.129997,85.610001,85.029999,85.239998,1060300,74.055382
"2014-12-26",85.57,85.910004,85.129997,85.199997,1006300,74.02063
"2014-12-29",85.019997,85.239998,84.82,84.870003,1242600,73.73394
"2014-12-30",84.739998,84.910004,84.010002,84.110001,1427700,73.073654
"2014-12-31",84.379997,84.870003,83.360001,83.370003,1798200,72.430748
"2015-01-02",82.980003,84.18,82.519997,83.290001,1866600,72.361244
"2015-01-05",83.25,84.440002,82.949997,83.230003,3270900,72.309143
"2015-01-06",83.300003,83.739998,81.959999,82.540001,2569700,71.709663
"2015-01-07",82.220001,83.32,81.800003,83.260002,2079000,72.335167
"2015-01-08",83.959999,85.18,83.639999,85.169998,3358700,73.994576
"2015-01-09",85.050003,85.190002,84.110001,84.559998,1751600,73.464592
"2015-01-12",84.720001,85.040001,83.809998,84.150002,1326100,73.108398
"2015-01-13",84.800003,85.5,83.290001,83.980003,1924100,72.960709
"2015-01-14",83.080002,83.989998,82.970001,83.739998,1792200,72.752197
"2015-01-15",83.870003,84.339996,83.330002,83.699997,1434800,72.717461
"2015-01-16",83.559998,84.639999,83.160004,84.57,2261500,73.473274
"2015-01-20",84.830002,85.220001,83.790001,84.970001,1572100,73.820808
"2015-01-21",84.559998,85.150002,84.099998,84.559998,1729500,73.464592
"2015-01-22",85,86.790001,84,86.610001,1980000,75.245628
"2015-01-23",86.650002,87.18,86.389999,86.849998,2088000,75.45414
"2015-01-26",86.25,86.889999,85.489998,86.57,1527100,75.210861
"2015-01-27",85.709999,86.440002,84.779999,85.629997,1697300,74.394196
"2015-01-28",85.860001,86.300003,84.459999,84.529999,2137000,73.438538
"2015-01-29",84.449997,84.82,83.5,84.349998,2968900,73.282173
"2015-01-30",83.959999,84.239998,82.470001,82.529999,4076700,71.700966
"2015-02-02",81.82,83.5,81.709999,83.440002,2810200,72.49157
"2015-02-03",84.18,85.360001,83.510002,85.139999,3449000,73.968491
"2015-02-04",87.139999,87.18,85.669998,86.580002,3659200,75.219574
"2015-02-05",86.43,87.190002,85.889999,87.169998,2151300,75.732132
"2015-02-06",87.150002,87.349998,86.230003,86.440002,2391200,75.097916
"2015-02-09",86.010002,86.489998,85.739998,86.010002,1700900,74.72435
"2015-02-10",86.190002,86.75,85.650002,86.519997,2552200,75.167419
"2015-02-11",86.709999,87.230003,86.300003,86.82,1816000,75.428055
"2015-02-12",87.199997,87.790001,86.980003,87.75,1873000,76.236046
"2015-02-13",87.949997,88.75,87.779999,88.75,1936600,77.104836
"2015-02-17",87.760002,88.07,86.550003,87.110001,3990400,75.680016
"2015-02-18",86.599998,87.730003,86.599998,87.589996,1764200,76.097023
"2015-02-19",87.610001,87.830002,86.860001,87.730003,1568100,76.218643
"2015-02-20",87.809998,88.75,87.040001,88.690002,2010900,77.052704
"2015-02-23",88.730003,89.239998,88.230003,89.169998,1801400,77.469696
"2015-02-24",89.169998,89.379997,88.510002,89.260002,1418900,77.54792
"2015-02-25",89.330002,89.699997,88.790001,89.07,1617900,77.382828
"2015-02-26",89.190002,89.25,88.610001,88.839996,1426300,77.183006
"2015-02-27",88.849998,89.440002,88.449997,88.839996,1815900,77.183006
"2015-03-02",88.879997,90.230003,88.580002,90.18,1771400,78.347206
"2015-03-03",89.550003,89.989998,88.330002,88.699997,3012200,77.061409
"2015-03-04",88.25,88.300003,86.519997,86.580002,3306000,75.219574
"2015-03-05",86.589996,86.910004,86.260002,86.75,2728600,75.367241
"2015-03-06",86.330002,86.970001,85.839996,86,2011000,74.715652
"2015-03-09",86.400002,87,85.860001,86.839996,1481000,75.445457
"2015-03-10",86.059998,86.309998,85.150002,85.150002,1915300,73.977211
"2015-03-11",84.989998,85.440002,84.639999,84.989998,1721800,74.265541
"2015-03-12",85.410004,86.489998,85.120003,86.389999,1190700,75.488899
"2015-03-13",86.089996,86.470001,85.32,85.879997,1650600,75.043236
"2015-03-16",86.519997,87.529999,86.199997,87.349998,1663800,76.327759
"2015-03-17",86.910004,87.32,86.559998,86.639999,1985500,75.707336
"2015-03-18",86.629997,87.760002,85.559998,87.349998,1927000,76.327759
"2015-03-19",87.379997,87.790001,87.269997,87.370003,2143900,76.345238
"2015-03-20",87.800003,88.010002,87.480003,87.769997,4119100,76.694763
"2015-03-23",88.019997,88.019997,87.290001,87.309998,1592900,76.292801
"2015-03-24",87.150002,87.599998,86.959999,86.970001,1167800,75.995705
"2015-03-25",87.129997,87.160004,84.739998,84.739998,1707100,74.047104
"2015-03-26",84.260002,84.769997,83.910004,84.410004,1598900,73.758751
"2015-03-27",84.339996,84.910004,84.199997,84.629997,1425000,73.950966
"2015-03-30",84.959999,86.169998,84.919998,85.889999,1139800,75.051987
"2015-03-31",85.349998,86.339996,85.18,85.639999,1682200,74.833527
"2015-04-01",85.730003,85.730003,84.330002,85.260002,1502900,74.501503
"2015-04-02",85.849998,86.580002,85.470001,85.919998,1699900,75.078186
"2015-04-06",85.660004,86.660004,85.419998,86.25,1449700,75.366554
"2015-04-07",86.230003,86.629997,85.82,85.860001,1039600,75.025757
"2015-04-08",85.690002,86.699997,85.529999,86.57,1328500,75.646179
"2015-04-09",86.449997,86.739998,85.669998,86.599998,1155400,75.672386
"2015-04-10",86.760002,86.790001,86.160004,86.339996,1857500,75.445206
"2015-04-13",86.120003,86.699997,85.760002,85.919998,1331700,75.078186
"2015-04-14",85.739998,86.139999,85.199997,85.620003,1366700,74.816048
"2015-04-15",85.900002,86.080002,85.610001,85.760002,1481200,74.938385
"2015-04-16",85.559998,85.75,85.25,85.379997,1463400,74.606331
"2015-04-17",84.639999,85.010002,83.300003,83.529999,1965600,72.989777
"2015-04-20",83.839996,84.910004,83.599998,84.800003,1412600,74.099518
"2015-04-21",85.160004,86.120003,84.800003,85.099998,1552500,74.361664
"2015-04-22",85.139999,85.489998,84.610001,85.309998,993600,74.545174
"2015-04-23",85.120003,86.099998,85.019997,85.769997,1000100,74.947128
"2015-04-24",85.650002,85.650002,84.32,85,1187100,74.274292
"2015-04-27",85.419998,85.459999,84.519997,84.699997,1467000,74.012138
"2015-04-28",84.800003,85.650002,84.370003,85.610001,1639400,74.807297
"2015-04-29",85.080002,85.940002,84.760002,85.389999,1914600,74.615074
"2015-04-30",85.220001,86,84.32,84.540001,2194400,73.872314
"2015-05-01",84.529999,86.279999,84.519997,86.029999,2086000,75.174301
"2015-05-04",86.459999,86.989998,86.120003,86.5,1992500,75.584999
"2015-05-05",86.559998,86.559998,85.150002,85.610001,1534400,74.807297
"2015-05-06",85.720001,86.169998,84.790001,85.410004,1610400,74.632561
"2015-05-07",85.620003,86.589996,84.980003,86.300003,1656300,75.410263
"2015-05-08",86.82,87.809998,86.769997,87.349998,1465100,76.327759
"2015-05-11",87.279999,87.720001,87.059998,87.209999,1701300,76.205406
"2015-05-12",86.839996,87.199997,85.849998,86.760002,1549800,75.812195
"2015-05-13",86.650002,87.260002,86.199997,86.309998,1950000,75.418976
"2015-05-14",86.970001,88.029999,86.519997,87.989998,1892400,76.886978
"2015-05-15",88.25,88.400002,87.510002,87.769997,1606300,76.694763
"2015-05-18",87.370003,87.809998,87.010002,87.480003,1593300,76.441353
"2015-05-19",87.800003,88.120003,87.419998,87.900002,1875700,76.808357
"2015-05-20",88.059998,88.059998,87.419998,87.43,1767700,76.397659
"2015-05-21",87.360001,87.620003,87.080002,87.269997,1517400,76.257835
"2015-05-22",87.190002,87.440002,86.809998,86.82,1498400,75.864616
"2015-05-26",86.550003,86.82,85.220001,85.419998,1867600,74.641312
"2015-05-27",85.459999,86.029999,85.279999,85.910004,2017400,75.069466
"2015-05-28",85.870003,86.290001,85.620003,85.970001,1297500,75.121895
"2015-05-29",85.959999,86,85.080002,85.510002,2188900,74.719933
"2015-06-01",85.699997,85.980003,84.510002,85.300003,1617500,74.536415
"2015-06-02",84.769997,85.68,84.339996,85.449997,2033000,74.66748
"2015-06-03",85.769997,85.879997,85.120003,85.470001,1738400,74.684975
"2015-06-04",84.93,85.32,83.93,84.080002,1689600,73.47039
"2015-06-05",84.099998,84.57,83.230003,84.260002,1353900,73.627678
"2015-06-08",83.940002,84.489998,83.410004,83.5,1531900,72.963554
"2015-06-09",83.370003,83.599998,82.860001,83.160004,1569500,72.666473
"2015-06-10",82.959999,84.639999,82.839996,84.18,1625400,73.993736
"2015-06-11",84.5,84.889999,84.199997,84.620003,1438400,74.380531
"2015-06-12",84.150002,84.449997,83.650002,83.849998,1144600,73.70369
"2015-06-15",83.25,83.449997,82.43,82.919998,1679700,72.886215
"2015-06-16",82.839996,83.410004,82.519997,83.279999,1499900,73.20266
"2015-06-17",83.610001,83.75,82.769997,83.279999,1134600,73.20266
"2015-06-18",83.620003,84.800003,83.370003,84.580002,1556500,74.345352
"2015-06-19",84.449997,84.68,83.93,84.410004,2906400,74.195908
"2015-06-22",84.610001,85.459999,84.610001,85,1400900,74.714539
"2015-06-23",85.290001,85.290001,84.529999,84.769997,957800,74.512337
"2015-06-24",84.639999,84.760002,83.599998,83.629997,1548300,73.510315
"2015-06-25",83.709999,83.889999,83.220001,83.349998,1200100,73.264191
"2015-06-26",83.779999,83.839996,83.029999,83.309998,2889800,73.229019
"2015-06-29",82.800003,82.800003,80.849998,80.910004,1774200,71.119438
"2015-06-30",81.389999,81.660004,79.800003,80.230003,2688800,70.521721
"2015-07-01",79.510002,81.190002,79.510002,80.889999,1821000,71.101852
"2015-07-02",81.230003,81.260002,80.349998,80.830002,1792000,71.049141
"2015-07-06",80,80.940002,80,80.830002,1503600,71.049141
"2015-07-07",80.970001,81.239998,79.849998,81.07,1747600,71.260071
"2015-07-08",80.720001,80.800003,79.980003,80.029999,1615800,70.345924
"2015-07-09",81.150002,81.410004,80.650002,80.690002,1587000,70.926064
"2015-07-10",81.860001,81.870003,81.080002,81.519997,1371100,71.655602
"2015-07-13",81.849998,82.300003,81.639999,81.730003,1337700,71.840218
"2015-07-14",81.720001,82.010002,81.480003,81.889999,1387100,71.980858
"2015-07-15",81.949997,82.57,81.5,82.5,2390600,72.517052
"2015-07-16",82.889999,83.040001,82.32,82.900002,1545800,72.868645
"2015-07-17",83.010002,83.010002,82.25,82.389999,1846400,72.420364
"2015-07-20",82.260002,82.389999,81.919998,82.169998,1522500,72.226974
"2015-07-21",82.18,82.279999,81.129997,81.410004,1964300,71.558937
"2015-07-22",81.629997,82.110001,81.459999,81.690002,1529100,71.805046
"2015-07-23",81.419998,81.529999,80.720001,80.940002,1368600,71.145798
"2015-07-24",81.029999,81.050003,79.669998,79.779999,1935600,70.126175
"2015-07-27",79.610001,79.959999,79.220001,79.720001,1649800,70.073425
"2015-07-28",79.760002,80.690002,79.410004,80.580002,1540100,70.829361
"2015-07-29",80.449997,82.510002,80.379997,82.339996,2744700,72.376404
"2015-07-30",80,81.980003,78.360001,80.129997,4688100,70.433823
"2015-07-31",80.199997,80.550003,79.309998,79.769997,2984000,70.117363
"2015-08-03",78.589996,80.129997,78.510002,80.110001,2291300,70.416237
"2015-08-04",80.540001,81.389999,80.139999,80.68,2749300,70.917259
"2015-08-05",81.779999,82.07,81,81.839996,1963200,71.936897
"2015-08-06",81.779999,81.879997,80.080002,80.300003,1505400,70.583267
"2015-08-07",80.18,80.459999,79.709999,80.290001,1161900,70.574486
"2015-08-10",81.010002,81.959999,81,81.599998,2032100,71.725952
"2015-08-11",81.260002,81.900002,80.75,81.330002,1938400,71.488602
"2015-08-12",80.739998,81.699997,80.150002,81.550003,1871300,71.681999
"2015-08-13",81.519997,82.989998,81.32,82.449997,2000800,72.473083
"2015-08-14",82.160004,83.169998,81.940002,82.989998,2018400,72.947739
"2015-08-17",82.82,84.769997,82.580002,84.699997,3366600,74.450836
"2015-08-18",84.32,85.150002,84.080002,84.690002,2615300,74.442047
"2015-08-19",84.389999,85.209999,84.050003,84.470001,1874300,74.248657
"2015-08-20",83.709999,84.010002,82.709999,82.709999,2275400,72.70163
"2015-08-21",81.839996,82.330002,79.230003,79.230003,3103900,69.642715
"2015-08-24",75.209999,77.779999,64.290001,76.279999,6545600,67.049675
"2015-08-25",78.5,78.610001,73.449997,73.519997,3565100,64.62368
"2015-08-26",75.620003,77.889999,74.959999,77.800003,4492900,68.385765
"2015-08-27",78.32,78.870003,76.470001,78.029999,3004600,68.587944
"2015-08-28",77.760002,78.800003,77.75,78.410004,2596700,68.921951
"2015-08-31",77.860001,78.400002,77.110001,77.32,2364500,67.963852
"2015-09-01",75.459999,76.110001,74.660004,75.099998,2658300,66.012482
"2015-09-02",76.449997,77.110001,75.449997,77.089996,2689100,67.761665
"2015-09-03",77.099998,78.089996,77.019997,77.550003,1952100,68.166
"2015-09-04",76.239998,76.900002,75.730003,76.150002,1858800,66.935432
"2015-09-08",77.339996,78.25,77.019997,78.199997,1764400,68.737358
"2015-09-09",78.489998,78.970001,77.330002,77.510002,3022700,68.560448
"2015-09-10",77.099998,78.779999,77.080002,77.919998,2214600,68.923103
"2015-09-11",77.279999,78.370003,77.209999,78.309998,1508900,69.268082
"2015-09-14",78.480003,78.739998,77.57,77.760002,1411300,68.781601
"2015-09-15",77.919998,79.290001,77.699997,78.889999,1706300,69.78112
"2015-09-16",78.93,79.800003,78.760002,79.589996,1739600,70.400284
"2015-09-17",79.68,80.669998,79.209999,79.43,2013100,70.258759
"2015-09-18",78.559998,79.989998,78.540001,79.010002,3876400,69.88726
"2015-09-21",79.379997,80.379997,79.059998,79.900002,1671200,70.674515
"2015-09-22",78.440002,79.309998,78.190002,79.190002,1753100,70.046494
"2015-09-23",79.360001,79.779999,78.870003,79.370003,1157600,70.205704
"2015-09-24",78.610001,79.870003,78.120003,79.580002,1793900,70.391457
"2015-09-25",80.440002,81.470001,79.370003,80.300003,2231800,71.028313
"2015-09-28",79.980003,80.43,78.529999,78.620003,1835800,69.542282
"2015-09-29",78.559998,79.279999,78.300003,79.089996,2046200,69.958023
"2015-09-30",80.139999,80.43,79.290001,80.360001,2674400,71.081375
"2015-10-01",80.910004,81.18,80,80.889999,2209100,71.550209
"2015-10-02",79.800003,81.379997,78.739998,81.360001,2738100,71.965927
"2015-10-05",82.199997,83.029999,81.889999,82.699997,1904600,73.151215
"2015-10-06",82.459999,82.910004,82.230003,82.440002,1860700,72.921227
"2015-10-07",82.589996,83.860001,82.589996,83.650002,1717700,73.991516
"2015-10-08",83.559998,85.440002,83.220001,85.120003,2131300,75.291786
"2015-10-09",85.360001,85.989998,84.980003,85.239998,2190100,75.397949
"2015-10-12",85.029999,85.769997,85.029999,85.68,1045300,75.787117
"2015-10-13",85.209999,85.709999,84.870003,85.160004,1402300,75.327156
"2015-10-14",85.300003,85.900002,84.940002,85.139999,1227600,75.309471
"2015-10-15",85.620003,85.970001,84.93,85.970001,1233900,76.043625
"2015-10-16",86.300003,86.980003,85.919998,86.690002,1844500,76.680511
"2015-10-19",86.57,87.599998,86.5,87.300003,1439200,77.22007
"2015-10-20",87.059998,87.620003,86.949997,87.419998,1309200,77.326233
"2015-10-21",87.699997,88.480003,87.32,87.449997,1607900,77.352753
"2015-10-22",87.93,89.82,87.720001,89.690002,2104400,79.334114
"2015-10-23",90,90.599998,89.68,90.529999,1833000,80.077118
"2015-10-26",90.230003,90.669998,89.730003,90.110001,2297400,79.705612
"2015-10-27",90.110001,90.379997,89.089996,90.330002,2031600,79.900223
"2015-10-28",88.32,89.25,86.900002,87.910004,3400800,77.759651
"2015-10-29",87.910004,88.529999,86.57,88.360001,2476200,78.157677
"2015-10-30",88.360001,88.650002,86.959999,86.989998,3040200,76.945877
"2015-11-02",86.989998,87.459999,86.440002,86.989998,1903700,76.945877
"2015-11-03",86.879997,87.199997,86.470001,86.730003,1706100,76.715889
"2015-11-04",87.160004,87.389999,86.830002,86.959999,1593100,76.919334
"2015-11-05",87.309998,87.389999,86.5,86.980003,1311700,76.937027
"2015-11-06",86.709999,87.879997,86.25,87.629997,1686000,77.511955
"2015-11-09",87.040001,87.199997,86.199997,86.760002,1369800,76.742416
"2015-11-10",86.470001,87.300003,86.309998,86.949997,1547200,76.9105
"2015-11-11",87.379997,87.949997,86.800003,87.18,1214700,77.113953
"2015-11-12",87,87.360001,86.209999,86.220001,1189100,76.264763
"2015-11-13",85.870003,86.669998,85,85.050003,1289400,75.229874
"2015-11-16",85.160004,86.540001,85.059998,86.519997,1133600,76.530128
"2015-11-17",86.449997,86.629997,85.580002,85.889999,1419300,75.97287
"2015-11-18",86.279999,86.550003,85.449997,86.5,1390800,76.512436
"2015-11-19",86.610001,86.730003,86.260002,86.389999,1059400,76.415146
"2015-11-20",86.940002,87.650002,86.489998,87.290001,1800300,77.211227
"2015-11-23",87.260002,87.629997,87,87.349998,1174400,77.264282
"2015-11-24",86.989998,87.25,85.879997,86.709999,1100700,76.698204
"2015-11-25",86.739998,86.879997,86.360001,86.410004,752300,76.432854
"2015-11-27",86.480003,87.040001,86.230003,86.690002,488800,76.680511
"2015-11-30",86.970001,87.080002,86.18,86.260002,2379400,76.300148
"2015-12-01",86.809998,87.970001,86.489998,87.559998,1391900,77.450058
"2015-12-02",87.330002,87.900002,86.809998,86.910004,1586400,76.875099
"2015-12-03",86.959999,87.139999,84.940002,85.260002,1584300,75.415619
"2015-12-04",85.440002,87.540001,85.440002,87.43,1531100,77.335075
"2015-12-07",87.050003,87.370003,86.220001,86.599998,1295500,76.600899
"2015-12-08",85.779999,86.669998,85.370003,86.32,1659800,76.353226
"2015-12-09",85.650002,86.610001,84.480003,84.949997,1486500,75.605621
"2015-12-10",85.080002,86.300003,84.699997,85.459999,1748700,76.059517
"2015-12-11",84.290001,84.910004,83.139999,83.330002,1945400,74.163826
"2015-12-14",83.660004,84.730003,83.239998,84.599998,1528500,75.294121
"2015-12-15",85.309998,86.07,84.910004,85.470001,1830700,76.068428
"2015-12-16",86.059998,86.360001,84.730003,86.199997,1535100,76.718124
"2015-12-17",86.290001,86.730003,84.760002,84.809998,1756200,75.481018
"2015-12-18",84.129997,84.68,83.209999,83.279999,3879400,74.119316
"2015-12-21",83.809998,84.190002,83.279999,84.139999,1432800,74.884712
"2015-12-22",84.760002,85.230003,83.660004,84.860001,1772400,75.52552
"2015-12-23",85.389999,85.959999,84.860001,85.730003,1056600,76.299835
"2015-12-24",85.919998,86.32,85.660004,85.940002,640200,76.486732
"2015-12-28",85.449997,85.919998,85.019997,85.75,968000,76.317612
