"dates","PVH.Open","PVH.High","PVH.Low","PVH.Close","PVH.Volume","PVH.Adjusted"
"2014-09-09",127.660004,127.940002,125.860001,126.870003,979700,125.774918
"2014-09-10",126.169998,126.849998,125.099998,126.550003,898700,125.457664
"2014-09-11",126.379997,126.989998,125.440002,125.849998,540600,124.763695
"2014-09-12",126.300003,127,125.379997,126.769997,883900,125.675781
"2014-09-15",126.440002,127,125.099998,125.980003,603700,124.892609
"2014-09-16",125.510002,126.870003,124.230003,126.43,530700,125.338707
"2014-09-17",127,127.769997,126.150002,126.82,484500,125.725342
"2014-09-18",127.099998,127.370003,126.220001,127.160004,511800,126.062431
"2014-09-19",127.889999,127.989998,125.610001,125.980003,568900,124.892609
"2014-09-22",125.169998,125.480003,122.870003,123.919998,568300,122.850357
"2014-09-23",123.739998,124.690002,122.760002,122.809998,427400,121.749939
"2014-09-24",122.779999,123.760002,121.809998,123.699997,710200,122.632271
"2014-09-25",123.169998,123.699997,121.919998,122.349998,706600,121.293907
"2014-09-26",123.190002,123.949997,122.230003,122.980003,503000,121.918488
"2014-09-29",121.870003,123.160004,121.779999,122.279999,523200,121.224525
"2014-09-30",122.25,122.790001,120.349998,121.150002,681300,120.104271
"2014-10-01",121.220001,121.550003,119.43,120.239998,625200,119.202118
"2014-10-02",120.199997,122.190002,119.400002,121.93,575400,120.877533
"2014-10-03",122.559998,123.559998,121.330002,121.5,780900,120.451248
"2014-10-06",121.629997,122.139999,120.040001,120.120003,488400,119.083191
"2014-10-07",119.790001,120.870003,118.959999,120.169998,883800,119.132721
"2014-10-08",120.389999,121.459999,118.449997,120.099998,1479600,119.063339
"2014-10-09",120.169998,120.839996,115.339996,115.459999,1095500,114.463394
"2014-10-10",115.459999,116.099998,113.260002,115.830002,1190200,114.830193
"2014-10-13",115.489998,116.050003,113.540001,113.720001,1032500,112.738411
"2014-10-14",114,114.910004,112.209999,112.489998,909700,111.51902
"2014-10-15",111.080002,113.110001,109.440002,112.82,1145100,111.846169
"2014-10-16",110.970001,113.870003,109.660004,111.989998,1236500,111.023346
"2014-10-17",112.440002,112.480003,110.32,110.75,1150000,109.794052
"2014-10-20",110.190002,111.800003,109.290001,111.629997,832900,110.666458
"2014-10-21",112.190002,115.970001,112.169998,115.57,828000,114.572449
"2014-10-22",115.449997,116.940002,114.459999,114.5,636700,113.511673
"2014-10-23",115.75,115.940002,113.720001,113.989998,810300,113.006081
"2014-10-24",114,117.709999,113.440002,117,1652200,115.990097
"2014-10-27",116.769997,116.980003,114.870003,116.050003,476400,115.048309
"2014-10-28",115.519997,115.730003,114.150002,115.379997,582500,114.384056
"2014-10-29",114.889999,116.709999,113.610001,114.220001,843000,113.234116
"2014-10-30",113.839996,115.650002,113.650002,114.75,630100,113.759514
"2014-10-31",116.07,116.089996,113.57,114.349998,689000,113.362991
"2014-11-03",114.739998,115.839996,114.139999,114.870003,764900,113.878479
"2014-11-04",114.190002,114.339996,112.540001,112.629997,612500,111.657814
"2014-11-05",113.019997,113.989998,112.099998,113.349998,576900,112.371597
"2014-11-06",113.610001,117.639999,113.160004,117.410004,707100,116.396545
"2014-11-07",117.230003,118.419998,116.5,118.190002,673000,117.16983
"2014-11-10",117.68,118,115.790001,116.080002,851500,115.078049
"2014-11-11",116.339996,116.93,115.660004,116.779999,671000,115.772003
"2014-11-12",116.879997,119.790001,116.629997,119.080002,1129200,118.052147
"2014-11-13",117.900002,118.940002,117.279999,118.800003,629500,117.774551
"2014-11-14",119.18,120.040001,118.669998,119.050003,833500,118.0224
"2014-11-17",119.339996,121.879997,118.739998,121.150002,908800,120.104271
"2014-11-18",121.57,122.349998,120.360001,121.790001,730500,120.776619
"2014-11-19",121.860001,123.809998,121.650002,123.07,731800,122.045982
"2014-11-20",122.830002,124.660004,121.900002,123,1082600,121.97657
"2014-11-21",123.910004,124.589996,121.809998,122.449997,1025900,121.431129
"2014-11-24",123.099998,124.360001,122.760002,123.769997,859100,122.740158
"2014-11-25",124.169998,125.629997,122.68,125.150002,1258600,124.108704
"2014-11-26",125,126.129997,123.980003,124.489998,606400,123.45417
"2014-11-28",124.989998,127.43,124.760002,127.139999,661700,126.08213
"2014-12-01",126.239998,126.32,121.910004,122.089996,1111800,121.074135
"2014-12-02",121.699997,122.650002,121.480003,121.82,918300,120.806374
"2014-12-03",121.900002,124.400002,121.580002,124.400002,1632700,123.364922
"2014-12-04",121.449997,125.480003,120.610001,122.68,1989900,121.659225
"2014-12-05",122.510002,123.599998,121.5,122.769997,1439600,121.748459
"2014-12-08",122.379997,123.980003,121.25,121.489998,1042800,120.479126
"2014-12-09",119.699997,123.330002,119.150002,122.400002,1318300,121.381569
"2014-12-10",122.400002,123.43,121.650002,122.68,1219500,121.659225
"2014-12-11",123.849998,126.099998,123.690002,125.559998,1301700,124.515244
"2014-12-12",125.099998,127.730003,124.699997,127.029999,1511000,125.973022
"2014-12-15",127.339996,127.919998,126.089996,126.400002,1147700,125.348267
"2014-12-16",125.940002,125.940002,121.610001,121.690002,1172300,120.677483
"2014-12-17",122.489998,123.959999,120.699997,123.82,856600,122.789757
"2014-12-18",124.860001,124.940002,123.139999,124.879997,943200,123.840919
"2014-12-19",125.589996,125.589996,122.110001,122.910004,853900,121.887329
"2014-12-22",123.260002,124.169998,122.690002,123.980003,435700,122.94841
"2014-12-23",124.760002,127.160004,124.510002,126.379997,753700,125.328438
"2014-12-24",126.43,126.449997,125.379997,125.440002,232500,124.396263
"2014-12-26",125.980003,126.93,125.660004,126.080002,246400,125.030945
"2014-12-29",125.830002,128.649994,125.559998,128.139999,694800,127.073784
"2014-12-30",128.360001,128.669998,126.949997,127.360001,613200,126.300285
"2014-12-31",127.900002,129.169998,127.230003,128.169998,594400,127.103546
"2015-01-02",128.889999,129.029999,125.620003,126.339996,733000,125.28875
"2015-01-05",125.099998,125.330002,121.309998,121.910004,1166800,120.89563
"2015-01-06",119.559998,119.800003,114.739998,116.980003,2785100,116.00666
"2015-01-07",118.449997,120.419998,118.010002,119.970001,1093600,118.971771
"2015-01-08",120.5,122.139999,117.82,119.089996,1037200,118.099098
"2015-01-09",118.940002,118.940002,117.529999,117.879997,667700,116.899162
"2015-01-12",118,118.25,116.830002,117.739998,586800,116.760323
"2015-01-13",118,119.379997,116.440002,117.959999,825800,116.978485
"2015-01-14",116.349998,117.18,114.169998,114.720001,1199700,113.765457
"2015-01-15",114.699997,114.830002,110.699997,110.849998,1436800,109.927643
"2015-01-16",110.190002,111.559998,109.699997,111.419998,967000,110.492897
"2015-01-20",111.580002,112.769997,109.82,110.93,1218600,110.006996
"2015-01-21",110.75,112.269997,110.190002,111.690002,875400,110.760658
"2015-01-22",112.529999,114.230003,112.209999,113.669998,1019300,112.724182
"2015-01-23",113.800003,114.169998,111.910004,112.010002,798400,111.078018
"2015-01-26",111.730003,112.099998,110.639999,110.93,1745700,110.006996
"2015-01-27",109.849998,113.370003,109,112.68,1867700,111.742432
"2015-01-28",113,113.580002,111.580002,111.620003,796100,110.691246
"2015-01-29",112.129997,113.919998,111.610001,112.940002,690000,112.000259
"2015-01-30",111.989998,113.419998,110.129997,110.260002,995600,109.342575
"2015-02-02",110.449997,111.449997,109.050003,111.389999,845300,110.463181
"2015-02-03",111.800003,113.839996,111.519997,113.739998,897200,112.79361
"2015-02-04",112.07,112.07,106.190002,106.959999,2629400,106.07003
"2015-02-05",106.639999,109.410004,106.639999,108.589996,942600,107.68644
"2015-02-06",109,109.910004,107.910004,108.589996,930800,107.68644
"2015-02-09",107,107.089996,102,103.190002,3332900,102.33139
"2015-02-10",103.610001,104.559998,101.739998,102.510002,1485900,101.657066
"2015-02-11",102.730003,104.550003,102.010002,104.360001,1008700,103.491661
"2015-02-12",104.800003,105.75,104.480003,105.410004,619500,104.532936
"2015-02-13",106.07,106.690002,105.870003,106.540001,1142800,105.653526
"2015-02-17",105.959999,107.279999,104.669998,106.75,925100,105.861763
"2015-02-18",106.150002,107.470001,105.93,107.269997,1091500,106.377449
"2015-02-19",107.339996,109.989998,107.209999,108.519997,1302200,107.617027
"2015-02-20",108.440002,110.230003,107.610001,110,981500,109.08474
"2015-02-23",110.269997,110.849998,109.889999,110.849998,1229900,109.927643
"2015-02-24",110.800003,112.129997,110.75,111.68,1419400,110.788757
"2015-02-25",111.610001,111.93,110.709999,110.980003,1481400,110.094322
"2015-02-26",111.040001,111.959999,107.669998,107.980003,1331500,107.118279
"2015-02-27",108,108.440002,106.449997,106.529999,1572300,105.679825
"2015-03-02",106.07,108.199997,106.010002,106.739998,1359900,105.888145
"2015-03-03",104.5,106.239998,104.25,105.830002,2060100,104.985428
"2015-03-04",105.639999,106.480003,105.139999,105.760002,1040700,104.91597
"2015-03-05",106.139999,106.360001,105.290001,105.470001,682800,104.628296
"2015-03-06",105.139999,105.550003,102.400002,102.730003,1582600,101.910172
"2015-03-09",102.760002,102.970001,101.879997,102.709999,1234300,101.890327
"2015-03-10",101.650002,101.650002,99.459999,99.93,2105500,99.1325
"2015-03-11",100.260002,100.919998,96.470001,96.980003,1954200,96.206062
"2015-03-12",97.18,98.93,96.510002,97.860001,2168600,97.07901
"2015-03-13",97.489998,98.699997,96.879997,97.300003,1518600,96.523491
"2015-03-16",97.440002,98.699997,94.050003,94.349998,2716300,93.597015
"2015-03-17",94.150002,98.419998,93.800003,98.290001,2557800,97.505592
"2015-03-18",98,102.019997,97.940002,101.160004,2074700,100.352692
"2015-03-19",101.120003,101.989998,100.559998,101.629997,1455700,100.818924
"2015-03-20",101.690002,102.959999,101.690002,102.440002,1298600,101.622452
"2015-03-23",102.580002,105.279999,102.510002,103.769997,1492600,102.941864
"2015-03-24",104.040001,104.239998,102.82,103.580002,1162400,102.753365
"2015-03-25",103.519997,105.209999,103.169998,104.029999,2617600,103.199776
"2015-03-26",104.669998,107.110001,102.169998,104.559998,3666100,103.725548
"2015-03-27",105.57,105.589996,102.199997,103.910004,2164400,103.080742
"2015-03-30",104.699997,106.309998,104.110001,105.360001,999600,104.519157
"2015-03-31",104.870003,107.690002,104.580002,106.559998,1402700,105.709587
"2015-04-01",106.68,107.449997,105.709999,107.400002,1391700,106.542877
"2015-04-02",107.5,108.860001,106.870003,107.470001,1488500,106.612343
"2015-04-06",106.779999,109.860001,106.669998,109.349998,1272700,108.477318
"2015-04-07",109.269997,111.230003,109.040001,111.050003,1217700,110.163757
"2015-04-08",111.220001,111.449997,110.32,110.75,1228100,109.86615
"2015-04-09",111.080002,111.980003,110.5,111.029999,969500,110.143913
"2015-04-10",110.970001,111.309998,109.690002,110.379997,955100,109.499115
"2015-04-13",110.230003,110.230003,108.550003,108.889999,942100,108.020996
"2015-04-14",108.82,109.889999,108.589996,109.75,1296900,108.874138
"2015-04-15",110,110.279999,108.690002,108.919998,1001100,108.050743
"2015-04-16",108.75,109.980003,107.489998,107.639999,800100,106.780991
"2015-04-17",106.120003,106.199997,103.480003,103.739998,1771300,102.912117
"2015-04-20",104.620003,104.620003,103.389999,103.75,1260200,102.922012
"2015-04-21",103.860001,104.480003,103.57,103.720001,678800,102.892265
"2015-04-22",103.82,103.970001,103.260002,103.330002,640500,102.505379
"2015-04-23",103.309998,106.129997,102.93,105.290001,908700,104.449715
"2015-04-24",105.68,106.010002,104.190002,104.43,492500,103.596596
"2015-04-27",104.720001,105.410004,103.910004,104.029999,718500,103.199776
"2015-04-28",103.510002,104.419998,103.139999,103.239998,581700,102.416069
"2015-04-29",102.910004,103.620003,102.300003,102.889999,687100,102.068893
"2015-04-30",102.910004,104.080002,102.519997,103.349998,819100,102.5252
"2015-05-01",103.980003,104.349998,102.900002,103.889999,1302000,103.060905
"2015-05-04",104.150002,105.779999,104.07,105.650002,821400,104.806854
"2015-05-05",105.940002,106.220001,105.169998,105.709999,746900,104.866371
"2015-05-06",105.699997,105.699997,103.779999,105,899500,104.162056
"2015-05-07",105.059998,105.629997,103.93,105.5,563600,104.658051
"2015-05-08",106.389999,107.150002,105.910004,106.059998,579200,105.213577
"2015-05-11",105.870003,106.220001,105.169998,105.690002,493500,104.846527
"2015-05-12",104.989998,106.449997,104.410004,104.440002,645300,103.606522
"2015-05-13",104.400002,104.510002,102.540001,103.019997,1019600,102.197845
"2015-05-14",103.529999,103.739998,102.120003,103.019997,935200,102.197845
"2015-05-15",103.25,105.290001,103.040001,104.910004,765400,104.072762
"2015-05-18",105.169998,105.970001,104.419998,105.550003,601900,104.707664
"2015-05-19",105.309998,105.800003,103.540001,104.550003,879300,103.752998
"2015-05-20",104.830002,105.540001,104.260002,104.919998,493400,104.120171
"2015-05-21",104.580002,105.870003,104.419998,105.82,461100,105.013306
"2015-05-22",105.760002,106.57,104.75,106.139999,521600,105.330879
"2015-05-26",105.68,106.120003,103.910004,104.120003,977800,103.326256
"2015-05-27",103.989998,105.610001,103.389999,103.900002,815300,103.107933
"2015-05-28",103.410004,105.980003,103.410004,104.970001,692700,104.169777
"2015-05-29",105.050003,105.410004,104.18,104.639999,963100,103.842308
"2015-06-01",104.540001,105.720001,103.900002,104.68,1459700,103.881996
"2015-06-02",108.620003,114.300003,108.620003,112.089996,4506800,111.235504
"2015-06-03",112.690002,115.900002,112.470001,115.43,1993800,114.550049
"2015-06-04",114.32,116.910004,113.709999,115.580002,1389900,114.698906
"2015-06-05",115.720001,115.809998,113.830002,114.43,810600,113.557648
"2015-06-08",114.279999,116.379997,114.110001,115.690002,958100,114.808067
"2015-06-09",116.040001,116.360001,114.290001,115.519997,665000,114.639351
"2015-06-10",116.32,116.32,113.970001,113.989998,898400,113.121033
"2015-06-11",114.269997,114.860001,111.5,112.510002,1473300,111.652306
"2015-06-12",112.400002,113.010002,111.650002,112.75,692800,111.890488
"2015-06-15",112.080002,112.410004,110.650002,111.169998,909400,110.32251
"2015-06-16",111.510002,113.470001,110.589996,112.93,1176500,112.069099
"2015-06-17",112.900002,113.370003,111.050003,112.919998,743800,112.059189
"2015-06-18",113.169998,114.199997,113.169998,113.190002,763700,112.327126
"2015-06-19",113.389999,115.099998,112.839996,114.599998,1178600,113.726372
"2015-06-22",115.32,115.32,113.809998,114.639999,687400,113.766083
"2015-06-23",114.480003,115.169998,114.190002,114.860001,448000,113.984383
"2015-06-24",114.800003,115.019997,113.629997,113.690002,385800,112.823318
"2015-06-25",114.379997,117.110001,114.370003,116.25,1043000,115.363792
"2015-06-26",116.5,117.5,115.300003,115.5,1862400,114.619507
"2015-06-29",114.589996,115.550003,112.830002,112.980003,746600,112.118729
"2015-06-30",113.93,115.82,113.400002,115.199997,1283200,114.321785
"2015-07-01",116.139999,117.57,113.709999,117.239998,972900,116.34623
"2015-07-02",117.5,118.269997,116.790001,117.809998,923600,116.911888
"2015-07-06",116.790001,117.910004,115.050003,115.910004,944200,115.026375
"2015-07-07",115.910004,116.18,112.75,115.739998,975300,114.857681
"2015-07-08",115.300003,115.529999,112.540001,112.879997,728900,112.019485
"2015-07-09",114,115.559998,112.809998,112.860001,740900,111.999641
"2015-07-10",114,114.080002,112.57,113.599998,1008900,112.733994
"2015-07-13",114.5,116.720001,114.440002,116.529999,760300,115.641663
"2015-07-14",116.470001,116.910004,115.650002,115.760002,503900,114.877548
"2015-07-15",115.669998,116.25,114.550003,114.800003,576700,113.924858
"2015-07-16",115.190002,115.910004,113.599998,115.419998,660200,114.540115
"2015-07-17",115.099998,115.540001,113.75,114.089996,440400,113.220245
"2015-07-20",114.5,114.900002,113.330002,114.43,560000,113.557648
"2015-07-21",114.519997,115.629997,113.440002,114.279999,391900,113.408813
"2015-07-22",114.050003,115.260002,114.050003,115.099998,531800,114.222557
"2015-07-23",115.660004,116.480003,114.5,114.650002,544800,113.775978
"2015-07-24",115,115.459999,111.760002,113.050003,566900,112.188202
"2015-07-27",112.730003,112.760002,111.07,111.5,570200,110.649994
"2015-07-28",112.230003,113.860001,111.620003,113.410004,432300,112.545456
"2015-07-29",113.459999,116,113.459999,115.699997,578000,114.817986
"2015-07-30",115.199997,116.459999,115.050003,116.160004,440100,115.274483
"2015-07-31",116.239998,116.629997,114.589996,116.040001,569700,115.155403
"2015-08-03",115.610001,115.760002,112.82,114.459999,1176700,113.587425
"2015-08-04",114.769997,115.779999,113.290001,114.540001,485800,113.666832
"2015-08-05",115.769997,117.529999,115.720001,116.879997,544500,115.988983
"2015-08-06",117.309998,117.739998,114.839996,115.209999,834200,114.331718
"2015-08-07",114.75,115.099998,112.709999,113.800003,692200,112.932457
"2015-08-10",114.860001,115.389999,113.019997,115.120003,700200,114.242393
"2015-08-11",113.839996,114.459999,112.57,113.669998,635800,112.803459
"2015-08-12",112.459999,113.650002,111,112.330002,1093400,111.473679
"2015-08-13",112.400002,112.5,111,111.779999,1288300,110.927872
"2015-08-14",111.769997,115.199997,111.290001,114.519997,588900,113.64698
"2015-08-17",114.290001,115.610001,113.370003,115.529999,444300,114.649284
"2015-08-18",115.870003,116.839996,115.120003,116.650002,529000,115.76075
"2015-08-19",115.839996,118.309998,115.389999,117.379997,857100,116.485176
"2015-08-20",115.959999,116.550003,113.660004,114.980003,1160300,114.10347
"2015-08-21",113.68,114.160004,111.400002,112.279999,964100,111.424057
"2015-08-24",112.260002,115,104.879997,107.349998,1742000,106.567711
"2015-08-25",110.150002,113.290001,109.050003,109.220001,2034900,108.42408
"2015-08-26",111.459999,112.440002,108.190002,111.440002,1583500,110.627914
"2015-08-27",117.169998,120,115.580002,118.169998,2789000,117.308853
"2015-08-28",118,119.339996,116.269997,116.980003,1488900,116.127548
"2015-08-31",116.389999,120.110001,115.800003,118.980003,1395500,118.112953
"2015-09-01",116.339996,118.370003,115.790001,116.809998,1241800,115.958763
"2015-09-02",117.730003,118.290001,116.029999,118.260002,798900,117.398201
"2015-09-03",119,120.669998,117.129997,117.800003,975300,116.941559
"2015-09-04",117.300003,118.419998,116.400002,116.889999,765900,116.038193
"2015-09-08",118.959999,119.029999,117.089996,118.160004,1158500,117.298943
"2015-09-09",119,119.690002,114.440002,114.68,943100,113.844284
"2015-09-10",114.959999,115.93,113.830002,114.489998,863200,113.655647
"2015-09-11",113.889999,114.830002,113.029999,114.029999,788700,113.199013
"2015-09-14",113.760002,113.919998,112.239998,112.790001,874400,111.968071
"2015-09-15",112.980003,113.599998,111.599998,113.440002,833700,112.613319
"2015-09-16",113.68,115.839996,113.410004,115.739998,471900,114.896568
"2015-09-17",115.5,116.989998,114.559998,114.959999,773700,114.122238
"2015-09-18",113.470001,114.169998,111.32,111.610001,818900,110.796677
"2015-09-21",112.629997,114.279999,111.730003,113.5,789000,112.67289
"2015-09-22",111.800003,112.760002,110.709999,112.290001,669600,111.47171
"2015-09-23",112.120003,112.540001,108.629997,108.809998,566300,108.017067
"2015-09-24",108.300003,108.459999,105.519997,107.099998,1475500,106.319511
"2015-09-25",108.230003,108.650002,103.730003,104.849998,1521600,104.085922
"2015-09-28",104.209999,104.529999,98.919998,100.050003,1118600,99.3209
"2015-09-29",100.089996,100.690002,96.260002,96.760002,1680400,96.054878
"2015-09-30",98.209999,102.059998,98.040001,101.940002,1483700,101.197128
"2015-10-01",101.809998,102.709999,99.190002,99.940002,1098200,99.211716
"2015-10-02",98.919998,101.480003,97.269997,101.43,710400,100.690857
"2015-10-05",101.82,103.339996,101.050003,103.18,727600,102.428093
"2015-10-06",102.620003,103.370003,100.279999,101.059998,724400,100.323517
"2015-10-07",101.610001,101.629997,98.169998,98.989998,973200,98.268639
"2015-10-08",98.989998,102.220001,98.019997,101.599998,978000,100.859596
"2015-10-09",101.360001,101.639999,99.550003,100.639999,695700,99.906609
"2015-10-12",101.07,101.599998,100.080002,100.459999,569800,99.727898
"2015-10-13",100,101.290001,99,100.379997,626400,99.648491
"2015-10-14",100.540001,102.190002,99.449997,99.879997,942000,99.152145
"2015-10-15",100.349998,100.599998,98.370003,98.599998,1188200,97.881462
"2015-10-16",99.389999,101.269997,98.830002,101.190002,877000,100.452599
"2015-10-19",100.580002,101.339996,99.120003,100.18,867500,99.449951
"2015-10-20",100.07,100.910004,99.139999,99.510002,633700,98.784843
"2015-10-21",100.010002,100.220001,95.18,95.730003,1987800,95.032379
"2015-10-22",95.940002,97.690002,95.540001,95.93,1715800,95.230927
"2015-10-23",95.669998,95.669998,87.120003,88.169998,3653300,87.527481
"2015-10-26",88.639999,90.669998,88.489998,89.949997,1448900,89.294487
"2015-10-27",89.690002,90.860001,89.300003,89.489998,923000,88.837852
"2015-10-28",89.949997,91.650002,88.769997,90.690002,830800,90.029129
"2015-10-29",90.339996,91.279999,89,91,1167100,90.336845
"2015-10-30",91.190002,91.970001,90.690002,90.949997,1268300,90.287216
"2015-11-02",90.949997,92.580002,89.43,92.18,696800,91.508247
"2015-11-03",92.129997,93.970001,91.720001,92.919998,878100,92.242859
"2015-11-04",93.370003,93.959999,91.050003,92.080002,753400,91.408974
"2015-11-05",95.279999,96.160004,93.190002,94.910004,1427700,94.218346
"2015-11-06",94.75,94.75,91.889999,94.239998,1066800,93.553238
"2015-11-09",94.029999,94.050003,90.849998,91.239998,1261100,90.575111
"2015-11-10",90.919998,93.110001,90.919998,92.93,724000,92.252792
"2015-11-11",89.75,91.199997,87.150002,88.260002,1446800,87.616829
"2015-11-12",87.739998,90.860001,87.489998,89.379997,1349000,88.728661
"2015-11-13",87.910004,87.910004,84.370003,85.160004,1270800,84.539413
"2015-11-16",84.800003,86.900002,84.389999,86.690002,1204700,86.058273
"2015-11-17",86.669998,86.900002,84.050003,85.099998,917700,84.479858
"2015-11-18",85.510002,89.709999,85.510002,89.57,1201500,88.957001
"2015-11-19",89.440002,90.5,88.599998,88.910004,615800,88.301521
"2015-11-20",89.529999,92.040001,89.529999,91.010002,1020800,90.387154
"2015-11-23",90.870003,93.099998,90.720001,92.709999,640700,92.075508
"2015-11-24",91.68,93.110001,90.860001,92.599998,739600,91.966263
"2015-11-25",92.989998,93.199997,91.449997,92.599998,686800,91.966263
"2015-11-27",92.849998,93.419998,91.419998,93.07,322500,92.433037
"2015-11-30",92.389999,92.599998,90.790001,91.290001,1144900,90.665222
"2015-12-01",91.239998,94.190002,91.019997,92.220001,1143600,91.588867
"2015-12-02",92.330002,94.879997,92.010002,93.379997,1565300,92.740936
"2015-12-03",92.290001,92.470001,82.809998,83.019997,4705600,82.451836
"2015-12-04",82.82,83.860001,80.330002,81.82,2636300,81.260033
"2015-12-07",81.169998,81.169998,79.050003,80.480003,1509000,79.929214
"2015-12-08",79.440002,80.809998,78.879997,79.75,2683700,79.204201
"2015-12-09",78.919998,80.459999,77.849998,78.57,1931400,78.032288
"2015-12-10",78.379997,78.870003,77.059998,77.209999,1200000,76.681587
"2015-12-11",76.309998,77.220001,75.709999,76.169998,1368200,75.648712
"2015-12-14",76.199997,77.07,75.449997,76.209999,2184200,75.688431
"2015-12-15",77,77.669998,76.080002,76.349998,1733600,75.827469
"2015-12-16",77.010002,77.690002,75.010002,75.839996,1874700,75.320961
"2015-12-17",75.970001,76.040001,73.379997,74.089996,3365100,73.582947
"2015-12-18",74.050003,74.519997,72.699997,73.290001,2088000,72.788406
"2015-12-21",73.540001,74.080002,72.349998,72.889999,1153200,72.391136
"2015-12-22",73,73.449997,71.989998,73.120003,1030000,72.619583
"2015-12-23",73.690002,74.419998,73.059998,73.870003,1066200,73.364456
"2015-12-24",73.870003,73.870003,72.419998,72.790001,392700,72.291862
"2015-12-28",72.800003,73.379997,72.339996,72.919998,895900,72.420944
"2015-12-29",73.629997,74.699997,73.209999,74.300003,850600,73.791496
"2015-12-30",74.059998,74.290001,73.019997,73.150002,8e+05,72.649376
"2015-12-31",72.970001,74.769997,72.739998,73.650002,801800,73.145966
"2016-01-04",72.720001,74.209999,72.099998,73.489998,1353200,72.987038
"2016-01-05",73.949997,74.830002,73.099998,74.5,1400800,73.990135
"2016-01-06",73.32,74.370003,71.68,72.790001,1238800,72.291862
"2016-01-07",71.68,73.230003,70.980003,71.440002,1569300,70.95108
"2016-01-08",71.910004,72.110001,70.209999,70.339996,1219400,69.858574
"2016-01-11",70.480003,71.459999,69.019997,69.769997,988900,69.292511
"2016-01-12",70.980003,72.400002,69.18,70.07,970800,69.590462
"2016-01-13",70.559998,71.68,69.860001,69.949997,1324900,69.471283
"2016-01-14",69.93,69.93,67.660004,68.779999,915900,68.309288
"2016-01-15",66.959999,69.18,66.410004,68.349998,2067100,67.882233
"2016-01-19",68.629997,69.139999,65.919998,66.410004,2682200,65.955498
"2016-01-20",65.5,66.93,64.160004,66.440002,1853200,65.985306
"2016-01-21",66.519997,69.82,65.870003,68.68,1060900,68.209976
"2016-01-22",69.75,70.459999,68.669998,69.830002,728500,69.352104
"2016-01-25",69.510002,69.730003,67.260002,67.580002,944100,67.117508
"2016-01-26",68.190002,70.540001,67.919998,69.57,1007700,69.093864
"2016-01-27",69.199997,71.190002,68.849998,69.449997,738800,68.974693
"2016-01-28",70.480003,71.019997,68.43,69.300003,907500,68.825737
"2016-01-29",69.660004,73.419998,69.269997,73.379997,1173400,72.877808
"2016-02-01",72.370003,74.160004,71.32,73.169998,1123100,72.669228
"2016-02-02",79.089996,79.110001,74.68,75.150002,3783500,74.635689
"2016-02-03",76.059998,79.68,75.690002,79.260002,2492200,78.71756
"2016-02-04",78.169998,78.169998,76.150002,77.419998,2115600,76.890144
"2016-02-05",76.769997,77.610001,74.639999,74.919998,1754500,74.407257
"2016-02-08",74.099998,74.099998,70.389999,71.879997,1465900,71.388062
"2016-02-09",71.160004,72.139999,68.959999,71.089996,1521100,70.603462
"2016-02-10",71.739998,72.480003,71.379997,71.580002,949400,71.090103
"2016-02-11",70.860001,71.5,69.330002,70.459999,847900,69.977768
"2016-02-12",71.470001,73.559998,70.57,73.349998,857400,72.848015
"2016-02-16",74.32,74.480003,72.739998,73.919998,1035500,73.414101
"2016-02-17",75.099998,75.970001,73.510002,75.919998,1280600,75.400421
"2016-02-18",75.510002,77.019997,74.43,76.379997,1168000,75.857254
"2016-02-19",74.620003,75.160004,71.879997,74.989998,1284000,74.476776
"2016-02-22",75.449997,77.050003,75.209999,76.379997,800600,75.857254
"2016-02-23",76.75,79.260002,75.580002,77.730003,1292200,77.23645
"2016-02-24",76.870003,77.25,75.389999,76.849998,1381800,76.362053
"2016-02-25",77.050003,80.279999,76.790001,80.25,1340200,79.740456
"2016-02-26",80.940002,80.940002,78.589996,79.690002,1065300,79.184013
"2016-02-29",79.830002,80.949997,78.980003,79.150002,708900,78.647446
"2016-03-01",80.089996,82.839996,79.099998,82.510002,1217900,81.986115
"2016-03-02",81.779999,84.510002,81.519997,84.349998,1223900,83.81443
"2016-03-03",83.949997,85.489998,83.910004,85.449997,899900,84.90744
"2016-03-04",85.459999,87.599998,85.150002,85.949997,1007800,85.404243
"2016-03-07",85.489998,86.629997,85.370003,86.230003,912800,85.68248
"2016-03-08",85.389999,86.629997,84,84.18,1102900,83.6455
"2016-03-09",84.779999,85.300003,83.120003,85.010002,654900,84.47023
"2016-03-10",85.290001,86.290001,84.050003,85.599998,732300,85.056496
"2016-03-11",86.760002,87.559998,86.029999,87.459999,759000,86.904663
"2016-03-14",87.519997,88.440002,87,87.879997,668100,87.321991
"2016-03-15",87.309998,88.010002,86.779999,87.980003,683700,87.421379
"2016-03-16",87.480003,88.169998,86.349998,87.779999,836400,87.222656
"2016-03-17",87.779999,89.410004,87.199997,89.209999,989900,88.643562
"2016-03-18",89.529999,89.529999,87.839996,88.279999,1435100,87.719467
"2016-03-21",88.300003,90.809998,88.300003,90.57,1558400,89.994934
"2016-03-22",89.5,89.599998,87.550003,88.989998,1523700,88.424965
"2016-03-23",88.300003,88.959999,87.419998,87.629997,1677800,87.073593
"2016-03-24",92.43,95.25,90.690002,94.290001,3632200,93.691307
"2016-03-28",94.800003,97.050003,94.449997,96.519997,1521400,95.907143
