"dates","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"2014-08-26",217.649994,218.5,216.830002,217.800003,255700,204.470184
"2014-08-27",218,218.320007,216.389999,217.630005,419600,204.310547
"2014-08-28",216.550003,219.210007,216,218.130005,277600,204.779922
"2014-08-29",217.869995,218.320007,216.899994,218.110001,300700,204.761215
"2014-09-02",218.589996,219.020004,217.029999,217.570007,370600,204.254272
"2014-09-03",218.779999,219.199997,216.690002,217.229996,317700,203.935043
"2014-09-04",217.130005,218.770004,216.899994,217.449997,283700,204.141586
"2014-09-05",216.889999,218.5,216.339996,218.289993,398400,204.930176
"2014-09-08",218.25,218.509995,216.940002,217.919998,280600,204.582809
"2014-09-09",217.210007,217.559998,216.350006,216.520004,409800,203.268494
"2014-09-10",217.110001,217.160004,215.949997,216.800003,404700,203.531342
"2014-09-11",216.449997,218.210007,216.119995,218.039993,388800,204.69545
"2014-09-12",217.449997,217.729996,214.679993,215.550003,421100,202.35788
"2014-09-15",215.160004,215.910004,213.610001,215.179993,442800,202.010483
"2014-09-16",215.229996,217.710007,214.699997,216.520004,471700,203.268494
"2014-09-17",216.940002,218.289993,216.110001,217.089996,292500,203.803589
"2014-09-18",217.979996,220.470001,217.649994,219.860001,441800,206.404068
"2014-09-19",221.059998,221.270004,219.899994,220.539993,712900,207.04245
"2014-09-22",220.039993,220.820007,219.050003,219.050003,478600,205.643677
"2014-09-23",218.880005,219.949997,218.399994,218.479996,461200,205.108505
"2014-09-24",218.669998,221.440002,218.199997,221.009995,506500,207.483704
"2014-09-25",220.110001,220.979996,218.360001,218.369995,402800,205.005234
"2014-09-26",218.25,221.179993,218.220001,220.789993,366600,207.277145
"2014-09-29",219.610001,222.529999,218.809998,221.440002,473300,207.887421
"2014-09-30",220.470001,221.75,218.800003,218.990005,548600,205.587357
"2014-10-01",218.630005,218.910004,213.070007,213.740005,509100,200.658615
"2014-10-02",213.720001,214.990005,211.360001,214.509995,449900,201.3815
"2014-10-03",215.210007,217.529999,215.210007,215.990005,386600,202.770935
"2014-10-06",216.320007,217.100006,213.869995,214.639999,543900,201.503586
"2014-10-07",214.039993,214.460007,211.440002,211.440002,495800,198.49939
"2014-10-08",212.539993,217.059998,211.729996,216.759995,650800,203.493835
"2014-10-09",216.789993,217.309998,213.990005,214.009995,667300,200.912079
"2014-10-10",214,216.729996,213.110001,213.139999,565900,200.095383
"2014-10-13",213.919998,214.460007,203.539993,204.080002,1147100,191.589828
"2014-10-14",204.369995,207.350006,203.270004,205.770004,752100,193.176422
"2014-10-15",202.570007,211.279999,202.009995,210.520004,1124200,197.635681
"2014-10-16",206.259995,212.490005,206.259995,211.589996,549300,198.640213
"2014-10-17",213.759995,218.800003,213.470001,217.009995,891500,203.728516
"2014-10-20",217,220.300003,216.720001,219.800003,580500,206.347748
"2014-10-21",221.800003,227.330002,220.509995,226.970001,669300,213.078918
"2014-10-22",227.029999,229.619995,225.830002,225.919998,681500,212.093216
"2014-10-23",228.300003,228.639999,225.309998,225.809998,822700,211.989899
"2014-10-24",226.800003,229.259995,225.589996,228.910004,566900,214.900192
"2014-10-27",227.440002,228.240005,223.570007,225.679993,871000,211.867874
"2014-10-28",225.710007,229.5,223.179993,224,861200,210.290726
"2014-10-29",224.089996,224.630005,220.130005,221.850006,1589200,208.272324
"2014-10-30",221.470001,226.479996,221.470001,225.160004,901800,211.379715
"2014-10-31",227.410004,229.729996,227.289993,229.559998,970500,215.510406
"2014-11-03",229.880005,230.550003,227.869995,229.279999,700400,215.247574
"2014-11-04",229.279999,230.889999,227.199997,228.270004,765600,214.299332
"2014-11-05",230.630005,231.199997,228.820007,230.389999,772500,216.289581
"2014-11-06",230.190002,233.770004,229,233.220001,643200,218.946411
"2014-11-07",234.029999,236.300003,233.139999,236.039993,731000,221.593826
"2014-11-10",236.440002,236.880005,235.100006,236.720001,475300,222.232208
"2014-11-11",237,238.350006,236.070007,237.619995,495400,223.077118
"2014-11-12",236.630005,238.419998,235.419998,238.100006,451800,224.046326
"2014-11-13",239.130005,240.360001,237.509995,239.630005,607000,225.486008
"2014-11-14",239.020004,240.479996,238.380005,239.649994,446600,225.504837
"2014-11-17",239.300003,240.919998,238.679993,239.309998,390900,225.184906
"2014-11-18",239.199997,241.580002,239.130005,241.320007,350600,227.076294
"2014-11-19",241.339996,241.589996,239.710007,240.850006,413700,226.634003
"2014-11-20",239.309998,242.369995,238.880005,242.240005,412500,227.941971
"2014-11-21",244.419998,244.860001,240.669998,242.050003,538200,227.763168
"2014-11-24",242.910004,242.910004,240.490005,242.029999,431200,227.744385
"2014-11-25",241.929993,244.009995,239.820007,239.820007,688700,225.664856
"2014-11-26",238.919998,240.729996,238.919998,240.600006,402300,226.398758
"2014-11-28",242.059998,249.660004,241.25,244.860001,529300,230.407333
"2014-12-01",244.490005,245.470001,242.369995,243.070007,716900,228.722961
"2014-12-02",242.809998,244.779999,242.289993,244.550003,640800,230.115631
"2014-12-03",243.139999,246.75,243.139999,246.449997,665300,231.903473
"2014-12-04",246.339996,249,246.149994,247.710007,666100,233.089111
"2014-12-05",247.5,249.5,246.399994,246.869995,633400,232.29866
"2014-12-08",247.320007,250,246.039993,249.5,582300,234.773453
"2014-12-09",247.580002,249.800003,246.029999,249.580002,384200,234.848724
"2014-12-10",249.009995,249.649994,246.460007,246.800003,492000,232.232788
"2014-12-11",250.889999,256.160004,248.059998,254.210007,1077500,239.205429
"2014-12-12",250.089996,252.830002,244.300003,247.240005,1094300,232.646835
"2014-12-15",248.690002,249.350006,243.110001,246.619995,696900,232.0634
"2014-12-16",246.600006,250.960007,245.330002,245.660004,701400,231.16008
"2014-12-17",247.440002,253.550003,245.990005,252.330002,722000,237.436432
"2014-12-18",253.570007,257.109985,253.100006,257.109985,633300,241.934235
"2014-12-19",259.149994,260.519989,256.73999,260.070007,885000,244.71962
"2014-12-22",260.089996,261.959991,259.600006,261.649994,454200,246.206299
"2014-12-23",263.109985,264.25,262.190002,263.089996,372700,247.561356
"2014-12-24",264.059998,265.339996,262.920013,264.549988,200800,248.935104
"2014-12-26",264.640015,266.230011,264.149994,264.850006,299500,249.217468
"2014-12-29",264.5,265.440002,263.350006,264.799988,372300,249.170425
"2014-12-30",264.76001,265.859985,264.170013,264.929993,325600,249.292694
"2014-12-31",264.970001,266.25,263.040009,263.040009,359400,247.514267
"2015-01-02",262.179993,264.940002,260.339996,262.440002,566800,246.949661
"2015-01-05",260.149994,262.48999,259.779999,261.660004,720600,246.215759
"2015-01-06",261.059998,264.440002,259.109985,260.869995,711000,245.472351
"2015-01-07",262.820007,265.380005,261,265.320007,829100,249.659714
"2015-01-08",266.019989,273.589996,265.589996,272.579987,1078700,256.491089
"2015-01-09",272.950012,275.540009,271.01001,274.420013,970300,258.222504
"2015-01-12",273.23999,274.170013,270.890015,271.100006,903600,255.098526
"2015-01-13",274.26001,274.26001,266.959991,269.140015,785600,253.254242
"2015-01-14",265.48999,269.820007,265.48999,269.220001,694600,253.329544
"2015-01-15",271.25,273.23999,268.329987,270.589996,721200,254.618713
"2015-01-16",271.480011,274.549988,269.670013,273.820007,835400,257.65799
"2015-01-20",273.679993,276.230011,270.390015,272.51001,639300,256.425293
"2015-01-21",273.140015,275.390015,271.959991,273.220001,550400,257.093475
"2015-01-22",275.48999,277.290009,272.769989,277.109985,594000,260.753784
"2015-01-23",277.070007,277.119995,273.299988,274.01001,484000,257.8367
"2015-01-26",274.290009,275.450012,272.579987,275.290009,471600,259.04129
"2015-01-27",275,275.380005,272,274.179993,627500,257.996735
"2015-01-28",275.73999,276.820007,270.450012,270.929993,685100,254.938507
"2015-01-29",269.119995,275.720001,265.140015,274.869995,711400,258.645935
"2015-01-30",273.730011,276,271.179993,271.269989,990700,255.258499
"2015-02-02",272.76001,274.380005,268.429993,272.859985,731200,256.754608
"2015-02-03",273.920013,274,270.309998,273.570007,898100,257.422668
"2015-02-04",271.209991,277,271.209991,274.100006,761700,257.921448
"2015-02-05",275.420013,278.119995,274.790009,277.899994,536200,261.497101
"2015-02-06",277.700012,280.790009,276.589996,280.309998,571400,263.764893
"2015-02-09",279.980011,280.589996,274.040009,274.390015,664200,258.194366
"2015-02-10",275.700012,280.380005,273.640015,280.059998,644300,263.529633
"2015-02-11",280.01001,280.890015,277.01001,277.950012,516500,261.54422
"2015-02-12",278.549988,283.179993,278.549988,283.019989,476200,266.314911
"2015-02-13",283,285.51001,282.48999,285,523000,268.178131
"2015-02-17",284.209991,287.799988,283.980011,286.100006,508200,269.213196
"2015-02-18",285.429993,288.200012,285.049988,288.049988,441400,271.048126
"2015-02-19",288.040009,289.279999,286.100006,286.76001,374100,269.834198
"2015-02-20",286.51001,290.290009,285.01001,289.75,451100,272.647797
"2015-02-23",289.75,290.5,288.170013,289.559998,474700,272.468933
"2015-02-24",289.649994,291.269989,288.339996,290.619995,433500,273.466461
"2015-02-25",290.459991,290.910004,287.559998,287.75,440800,270.765778
"2015-02-26",287.019989,289.730011,286.359985,287.700012,558700,271.350555
"2015-02-27",287.809998,288.309998,285.059998,285.200012,527000,268.992615
"2015-03-02",285.200012,290.98999,285.200012,290.890015,698300,274.359283
"2015-03-03",288.75,289.920013,283.220001,285.929993,617900,269.681122
"2015-03-04",284.869995,288.450012,282.720001,285.910004,696500,269.662231
"2015-03-05",286.429993,289.769989,286.119995,289.170013,689800,272.737061
"2015-03-06",287.790009,289.209991,285.429993,286.440002,575800,270.16217
"2015-03-09",286.920013,288.399994,284.820007,285.73999,577000,269.501892
"2015-03-10",283.350006,284.420013,281.420013,281.459991,576600,265.465179
"2015-03-11",282.130005,282.880005,280.920013,280.950012,554300,264.984161
"2015-03-12",282.109985,286.23999,281.040009,285.230011,515300,269.020905
"2015-03-13",284.75,286.140015,283.779999,285.23999,570900,269.030273
"2015-03-16",285.829987,288.630005,285.350006,288.140015,600400,271.765533
"2015-03-17",286.660004,287.540009,285.380005,286.049988,568800,269.794342
"2015-03-18",285.290009,286.040009,275.839996,282.799988,1240200,266.728973
"2015-03-19",283.140015,285.769989,282.359985,284.48999,858200,268.322968
"2015-03-20",286.5,290,284.790009,290,2149800,273.519836
"2015-03-23",287.899994,289.600006,286.850006,287.859985,782600,271.501404
"2015-03-24",287.109985,288.25,285.579987,285.859985,930600,269.615051
"2015-03-25",286.829987,287.850006,281.200012,281.350006,761500,265.361359
"2015-03-26",280.73999,280.950012,278.279999,279.320007,708300,263.446838
"2015-03-27",280.390015,282.109985,278.76001,281.679993,484900,265.672546
"2015-03-30",284.290009,285.040009,282.730011,284.23999,436700,268.087158
"2015-03-31",281.970001,285.950012,281.950012,284.5,619900,268.332367
"2015-04-01",285.130005,285.869995,282.470001,285.820007,691300,269.577393
"2015-04-02",286.200012,287.230011,283.170013,284.350006,706600,268.190918
"2015-04-06",283.309998,287.149994,282.570007,286.880005,489800,270.577118
"2015-04-07",286.880005,289,285.549988,287.600006,484900,271.256165
"2015-04-08",288.5,290.649994,287.940002,290.649994,545500,274.132996
"2015-04-09",290.459991,292.420013,289.690002,291.049988,631000,274.510162
"2015-04-10",291.799988,292.459991,289.899994,290.649994,529600,274.132996
"2015-04-13",291.529999,292.51001,289.269989,289.799988,744100,273.331177
"2015-04-14",290.450012,291.390015,288.619995,290.190002,511800,273.699097
"2015-04-15",291.359985,292.309998,287.399994,288.730011,643900,272.322021
"2015-04-16",285.98999,287.850006,280,283.809998,1331300,267.681549
"2015-04-17",281.940002,284.690002,280.890015,282.140015,940400,266.106567
"2015-04-20",283.519989,285.01001,280.899994,281.910004,591700,265.889679
"2015-04-21",283.309998,284.019989,280.970001,282.420013,564000,266.370667
"2015-04-22",282.899994,282.899994,279.75,281.640015,529000,265.634888
"2015-04-23",281.25,283.640015,280.079987,282.359985,704100,266.313965
"2015-04-24",282.720001,284.339996,281.179993,282.619995,718300,266.559265
"2015-04-27",282.940002,284.76001,282.040009,282.910004,682100,266.832733
"2015-04-28",282.309998,283.079987,280.170013,281.880005,753100,265.861298
"2015-04-29",281.140015,281.820007,277.170013,279.200012,975900,263.333618
"2015-04-30",278.049988,281.170013,277.309998,278,1058900,262.201782
"2015-05-01",279.579987,283.25,278.200012,282.160004,527400,266.125366
"2015-05-04",282.23999,284.089996,279.690002,280.040009,546600,264.125854
"2015-05-05",280.579987,281.089996,274.130005,274.929993,719400,259.306213
"2015-05-06",276.179993,278.190002,274.019989,277.890015,627400,262.098022
"2015-05-07",278.649994,281.940002,277.480011,281.399994,615000,265.408569
"2015-05-08",284.630005,288.470001,283.790009,287.200012,784100,270.878906
"2015-05-11",287,288.769989,285.950012,286.950012,539800,270.643188
"2015-05-12",286.140015,289.839996,284.540009,288.709991,735200,272.303101
"2015-05-13",287.910004,289.549988,285.040009,287.929993,758600,272.199127
"2015-05-14",288.959991,291.73999,288.170013,291.299988,478500,275.38501
"2015-05-15",291.75,292.230011,289.700012,291.220001,662900,275.309387
"2015-05-18",290.839996,291.98999,289.480011,291.049988,373300,275.148682
"2015-05-19",291.73999,294.350006,291.100006,292.440002,671700,276.462769
"2015-05-20",292.519989,292.929993,287.549988,287.670013,603000,271.953369
"2015-05-21",288.450012,288.730011,287.059998,287.450012,395800,271.745361
"2015-05-22",286.980011,288.029999,286.51001,286.51001,523900,270.85675
"2015-05-26",286.320007,287.26001,284.630005,286.390015,697000,270.743256
"2015-05-27",286.950012,290.920013,286.26001,289.73999,670900,273.910248
"2015-05-28",288.589996,290.269989,288.480011,289.910004,484300,274.070953
"2015-05-29",289.769989,289.98999,287.079987,288.179993,593600,272.435516
"2015-06-01",288.920013,288.920013,286.230011,288.23999,519400,272.492249
"2015-06-02",287.570007,289.200012,285.75,286.519989,380700,270.86615
"2015-06-03",286.679993,287.700012,286.209991,287.26001,328500,271.565826
"2015-06-04",285.839996,286.369995,281.769989,282.209991,395400,266.791656
"2015-06-05",283.01001,283.01001,278.420013,280.380005,608700,265.061646
"2015-06-08",279.630005,280.220001,278.089996,278.299988,432500,263.095306
"2015-06-09",278.660004,279.649994,276.890015,278.170013,351800,262.972412
"2015-06-10",279.130005,282.839996,277.570007,282.48999,739800,267.056244
"2015-06-11",283.48999,284.820007,282.529999,282.769989,375500,267.321014
"2015-06-12",282,283.48999,280.25,280.910004,335700,265.562714
"2015-06-15",279.329987,280.570007,278.089996,278.859985,391300,263.624664
"2015-06-16",279.079987,279.269989,277.480011,279.109985,328700,263.860962
"2015-06-17",280.350006,281.589996,278.609985,280.230011,588300,264.919891
"2015-06-18",281.540009,283.899994,281.350006,283.51001,473400,268.02063
"2015-06-19",284.649994,284.720001,281.869995,281.98999,1757200,266.583618
"2015-06-22",283.190002,285.470001,282.579987,285.179993,552400,269.599335
"2015-06-23",286,286.290009,283.559998,284.519989,415700,268.975433
"2015-06-24",284.149994,284.149994,281.980011,281.980011,416400,266.574219
"2015-06-25",282.589996,284.029999,281.720001,282.600006,399500,267.160309
"2015-06-26",282.850006,284.369995,281.5,283.089996,543900,267.623596
"2015-06-29",279.630005,281.790009,276.25,276.269989,769100,261.176239
"2015-06-30",277.720001,278.910004,275,275.019989,504800,259.994446
"2015-07-01",276.160004,281.149994,275.320007,280.809998,597400,265.468079
"2015-07-02",282.269989,282.390015,277.380005,277.670013,506800,262.499695
"2015-07-06",275,281.170013,275,279.959991,589200,264.664581
"2015-07-07",280.959991,283.970001,279.619995,283.630005,698700,268.134064
"2015-07-08",282.140015,284.109985,280.940002,280.940002,834200,265.591064
"2015-07-09",284.420013,285,277.140015,277.410004,654500,262.253937
"2015-07-10",278.5,280,276.709991,278.209991,683300,263.010193
"2015-07-13",280.559998,282.470001,279.440002,282.079987,538200,266.668732
"2015-07-14",281.329987,284.660004,281.059998,284.279999,565300,268.748566
"2015-07-15",284,285.940002,282.01001,282.160004,968400,266.744415
"2015-07-16",256.070007,266.690002,250.270004,261.230011,7164700,246.957916
"2015-07-17",261.23999,269,259.690002,266.01001,2193000,251.47673
"2015-07-20",266.01001,270.029999,265,267.619995,1110500,252.99881
"2015-07-21",268.970001,270.51001,266.380005,266.98999,981700,252.403229
"2015-07-22",267,274.660004,267,273.690002,1286500,258.737091
"2015-07-23",273.440002,273.440002,269.549988,270.480011,737200,255.702545
"2015-07-24",270.459991,271.23999,265.640015,267.119995,694100,252.526047
"2015-07-27",266.040009,267.119995,264.549988,266.040009,565000,251.505127
"2015-07-28",265.48999,273.959991,265.48999,273.839996,806800,258.878937
"2015-07-29",274.230011,280.51001,273.149994,278.799988,948400,263.567902
"2015-07-30",278.200012,279,275.799988,277.920013,583500,262.736084
"2015-07-31",279.459991,279.890015,277.480011,277.76001,783400,262.584808
"2015-08-03",278.320007,279.190002,276.190002,278.209991,633100,263.010193
"2015-08-04",278.230011,279.730011,277.040009,277.519989,396800,262.35791
"2015-08-05",280,280,273.899994,274.670013,898300,259.663574
"2015-08-06",273.850006,275.48999,270.429993,271.720001,728000,256.874786
"2015-08-07",271.23999,271.279999,267.540009,269.339996,706600,254.624741
"2015-08-10",271.940002,274.220001,270.339996,273.48999,507100,258.548035
"2015-08-11",270.809998,271.950012,268.950012,271.019989,650100,256.212921
"2015-08-12",269.700012,274,267.470001,273.170013,723000,258.885651
"2015-08-13",273.640015,278.809998,271.649994,276.01001,554200,261.577087
"2015-08-14",275.589996,281.200012,274.679993,279.369995,567800,264.761383
"2015-08-17",279.359985,286.48999,278.480011,284.690002,791400,269.803131
"2015-08-18",285,288.459991,283.160004,285.070007,718400,270.163269
"2015-08-19",283.869995,285.149994,281.700012,281.920013,721100,267.178009
"2015-08-20",279.470001,279.820007,268.559998,268.920013,1171200,254.857803
"2015-08-21",266.01001,266.630005,258.230011,261.350006,1633600,247.683655
"2015-08-24",251.619995,265.76001,250.720001,254.320007,1543800,241.021225
"2015-08-25",262.549988,263.309998,248.5,248.649994,1255500,235.647705
"2015-08-26",253.75,256.100006,249.100006,255.550003,969000,242.186905
"2015-08-27",258.450012,262.410004,255.309998,259.369995,671300,245.807205
"2015-08-28",258.440002,259.910004,256.140015,258.109985,498200,244.613022
"2015-08-31",256.829987,259.670013,255.110001,255.809998,613100,242.43335
"2015-09-01",251.809998,253.449997,247.589996,248.529999,661000,235.534012
"2015-09-02",251.380005,254.119995,249.279999,254.119995,673100,240.83168
"2015-09-03",255,258.480011,254.520004,255.869995,557900,242.490204
"2015-09-04",253.380005,256.170013,252.039993,253.860001,505100,240.585342
"2015-09-08",258.049988,261.670013,256.459991,261.630005,462100,247.94899
"2015-09-09",264.589996,265,256.980011,257.279999,595800,243.826477
"2015-09-10",256.299988,258.920013,254.910004,255.660004,649600,242.291183
"2015-09-11",255,256.369995,253.720001,255.660004,537700,242.291183
"2015-09-14",256.48999,257.059998,251.119995,251.949997,822000,238.775177
"2015-09-15",253.699997,254.520004,250.210007,250.669998,963600,237.562073
"2015-09-16",250.669998,254.990005,248.75,250.630005,1084000,237.524216
"2015-09-17",250.630005,257.679993,248.800003,253.169998,1006400,239.931396
"2015-09-18",248.399994,250.740005,245.960007,246.649994,944100,233.752335
"2015-09-21",248.639999,249.520004,243.529999,244.270004,1144600,231.496796
"2015-09-22",241.830002,241.919998,235.75,237.25,1919000,224.843872
"2015-09-23",234.960007,237.979996,232.339996,232.619995,1662300,220.455994
"2015-09-24",230.970001,230.970001,224.830002,227.800003,2251800,215.888046
"2015-09-25",229.820007,232.710007,226.789993,227.490005,1378500,215.594208
"2015-09-28",230.149994,230.149994,219.669998,220.559998,1411600,209.026627
"2015-09-29",220.259995,223.279999,218.270004,218.940002,1609200,207.491348
"2015-09-30",221.949997,225.169998,221.289993,222.779999,2530800,211.130493
"2015-10-01",222.759995,232.990005,220.429993,231.919998,2226200,219.792603
"2015-10-02",229.570007,237.190002,227.300003,237,1587500,224.606964
"2015-10-05",238.839996,242.229996,238.839996,241.169998,1148400,228.558914
"2015-10-06",240.75,242.130005,235.600006,236.679993,1208400,224.303665
"2015-10-07",232.759995,241.059998,232.5,239.119995,837300,226.616074
"2015-10-08",239.100006,244.820007,237.710007,244.210007,734100,231.439896
"2015-10-09",243.919998,246.009995,241.130005,242.860001,682500,230.160507
"2015-10-12",242.009995,244.169998,241.360001,243.770004,467400,231.022949
"2015-10-13",241.860001,244.990005,241,244.899994,812000,232.093842
"2015-10-14",243.509995,245.229996,242.300003,242.509995,749400,229.828812
"2015-10-15",240.789993,241.199997,235.800003,236.080002,1776400,223.735046
"2015-10-16",236.470001,243.470001,235.630005,243.169998,1137100,230.454285
"2015-10-19",242.070007,244.110001,238.929993,242.869995,872800,230.169998
"2015-10-20",242.759995,243.720001,238.440002,239.600006,811800,227.071014
"2015-10-21",240.550003,241.949997,236.259995,238.360001,899300,225.895813
"2015-10-22",240.770004,247.429993,238.660004,246.929993,1012600,234.0177
"2015-10-23",249.259995,249.929993,243.509995,245.770004,616000,232.91835
"2015-10-26",246.889999,247.720001,243.339996,247.240005,736300,234.311462
"2015-10-27",245,245,240.289993,241.910004,1022600,229.260193
"2015-10-28",242.330002,247.309998,241.25,246.759995,1348700,233.856567
"2015-10-29",259.970001,261.850006,249,258.109985,2172500,244.613022
"2015-10-30",260.519989,269.859985,258.040009,266.829987,1861900,252.87709
"2015-11-02",268.420013,270.720001,265.420013,269.829987,1011700,255.720123
"2015-11-03",269.570007,270.540009,267.299988,269.98999,779000,255.871811
"2015-11-04",271.26001,272.209991,268.040009,270.700012,827700,256.5448
"2015-11-05",271.48999,272.190002,267.529999,268.109985,1016300,254.090073
"2015-11-06",267.579987,268.920013,264.850006,267.230011,681700,253.25621
"2015-11-09",267.519989,267.700012,263.579987,266.559998,526500,252.621231
"2015-11-10",265.23999,266.51001,263.049988,264.570007,444800,251.367081
"2015-11-11",264.880005,267.640015,262.779999,266.119995,516500,252.839722
"2015-11-12",264.410004,265.25,261.329987,262.089996,509900,249.010818
"2015-11-13",262.299988,264.970001,259.519989,262.630005,719100,249.523926
"2015-11-16",262.630005,267.519989,260.279999,266.910004,710400,253.590286
"2015-11-17",267.339996,273.170013,267.01001,269.730011,992500,256.269562
"2015-11-18",268.440002,273,268.190002,272.609985,641900,259.005859
"2015-11-19",273,275,272.200012,272.820007,553200,259.205353
"2015-11-20",272.619995,275.929993,272,274.279999,767300,260.592529
"2015-11-23",274.279999,279.459991,274.279999,275.440002,716600,261.694641
"2015-11-24",272.559998,278.529999,271.399994,276.320007,649100,262.530762
"2015-11-25",277.48999,277.649994,275.109985,275.779999,425100,262.017731
"2015-11-27",276.179993,278.470001,275.190002,276.829987,200900,263.015259
"2015-11-30",276.730011,276.769989,273.690002,276.070007,868700,262.293182
"2015-12-01",277.070007,282,276.609985,277.559998,651000,263.708771
"2015-12-02",277.76001,277.76001,272.100006,273.209991,690300,259.575958
"2015-12-03",274.209991,274.350006,264.670013,266.01001,1029600,252.735306
"2015-12-04",267.839996,272.559998,267.769989,272.420013,703100,258.825348
"2015-12-07",271.049988,273.920013,268.119995,270.600006,463800,257.096222
"2015-12-08",268.049988,273.329987,268.019989,270.859985,496300,257.34317
"2015-12-09",269.670013,273.829987,266.970001,267.709991,447000,254.350418
"2015-12-10",269.220001,269.98999,266,266.540009,497800,253.238785
"2015-12-11",266.540009,266.540009,261.299988,261.880005,720000,248.811295
"2015-12-14",262.140015,263.589996,260.209991,263.339996,490400,250.19841
"2015-12-15",266.149994,266.839996,262.720001,263.390015,617900,250.246033
"2015-12-16",266.179993,270.230011,265.100006,269.519989,788900,256.070129
"2015-12-17",270.48999,271,263.079987,263.200012,570800,250.065491
"2015-12-18",261.019989,261.75,256.089996,256.230011,772700,243.443298
"2015-12-21",258.140015,261.329987,254.690002,261.089996,826400,248.060699
"2015-12-22",262.049988,262.940002,259.73999,261.850006,381300,248.782837
"2015-12-23",263.779999,268.309998,263.25,267.149994,451100,253.818329
"2015-12-24",266.320007,268.440002,264.829987,265.170013,113600,251.937103
"2015-12-28",263.25,265.73999,263.25,264.230011,304400,251.043976
"2015-12-29",266.01001,266.380005,263.910004,264.890015,425400,251.671097
"2015-12-30",263.950012,266.390015,261.700012,262.450012,529100,249.352905
"2015-12-31",261.410004,263.5,259.589996,259.600006,618100,246.645126
"2016-01-04",257.309998,260.040009,251.110001,254.75,1135000,242.037125
"2016-01-05",256.570007,258.660004,254.839996,255.779999,757300,243.015747
"2016-01-06",251.020004,252.320007,246.520004,248.380005,790300,235.985046
"2016-01-07",243.630005,249.089996,240.559998,241.570007,880300,229.514908
"2016-01-08",243.399994,244.770004,241.029999,241.770004,1197600,229.70488
"2016-01-11",242.5,243.899994,239.539993,241.970001,724900,229.894897
"2016-01-12",243.850006,246.919998,243.059998,246.419998,1018300,234.122833
"2016-01-13",247.830002,247.830002,240.429993,241.160004,586000,229.12529
"2016-01-14",243.660004,246.509995,241.020004,243.240005,834600,231.101532
"2016-01-15",238.479996,243.529999,237.259995,242.100006,883500,230.018372
"2016-01-19",243.490005,243.960007,236.039993,239.350006,1027100,227.40564
"2016-01-20",240,245.770004,234.960007,245.369995,2186800,233.125198
"2016-01-21",245.190002,249.880005,239.889999,245.970001,1631400,233.695282
"2016-01-22",248.429993,254.100006,247.070007,250.009995,962500,237.533661
"2016-01-25",248.399994,249.679993,243.940002,244.139999,865600,231.956635
"2016-01-26",245.809998,250.399994,244.580002,249.419998,732500,236.973099
"2016-01-27",249.419998,255.089996,247.279999,252.25,1416800,239.661896
"2016-01-28",243.350006,258.269989,243.350006,249.660004,1993700,237.201141
"2016-01-29",250.460007,259.559998,250.460007,255.669998,1347500,242.91124
"2016-02-01",249.990005,256.839996,245.809998,254.850006,779300,242.132141
"2016-02-02",253.360001,255.100006,248.110001,248.949997,646200,236.52655
"2016-02-03",248.619995,256.890015,245.539993,256.859985,791100,244.041824
"2016-02-04",256.649994,260.609985,253.880005,260.26001,825200,247.272141
"2016-02-05",259.549988,260.820007,253.419998,256.119995,1060400,243.338745
"2016-02-08",253.279999,255.229996,240.899994,246.630005,999100,234.322372
"2016-02-09",246.190002,254.259995,245.770004,252.429993,817400,239.832901
"2016-02-10",254,258.320007,251.970001,252.710007,643400,240.098938
"2016-02-11",247.759995,250.100006,244.720001,247.880005,732400,235.509964
"2016-02-12",250.880005,256.980011,248.740005,256.649994,666300,243.842316
"2016-02-16",259.059998,260.369995,254.660004,258.940002,991800,246.018005
"2016-02-17",261.769989,263.570007,257.600006,259.149994,689200,246.21756
"2016-02-18",259.070007,259.399994,254.350006,254.779999,673600,242.065613
"2016-02-19",254.460007,256.609985,252.770004,255.509995,580900,242.759201
"2016-02-22",257.679993,259.73999,256.790009,257.799988,584800,244.934921
"2016-02-23",258.190002,259.609985,253.520004,254.710007,562200,241.999161
"2016-02-24",252.770004,259.920013,251.779999,259.709991,633500,246.749588
"2016-02-25",260.359985,265.609985,257.48999,265.459991,807200,253.031082
"2016-02-26",266.880005,277.399994,266,273.029999,1584300,260.246643
"2016-02-29",272.399994,276.809998,270.179993,270.5,1196800,257.835144
"2016-03-01",271.940002,283.970001,271.940002,281.160004,1133000,267.995941
"2016-03-02",278.350006,279.839996,272.640015,273.690002,907000,260.875763
"2016-03-03",276.170013,277.299988,270.359985,271.98999,915000,259.255341
"2016-03-04",273.200012,277.600006,270.329987,276.809998,716700,263.84967
"2016-03-07",275.149994,278.329987,273.519989,276.279999,628000,263.344513
"2016-03-08",273.910004,278.75,272.25,276.190002,810300,263.258698
"2016-03-09",277.109985,279,273.890015,275.209991,769700,262.324585
"2016-03-10",278.429993,283.700012,276.519989,279.600006,896700,266.509064
"2016-03-11",282.959991,286.970001,282.25,284.829987,1045900,271.494141
"2016-03-14",284.269989,286.130005,283.040009,283.690002,625500,270.407562
"2016-03-15",281.619995,284.880005,281.029999,282.73999,569800,269.501984
"2016-03-16",284.320007,287.200012,282.73999,287.01001,679500,273.572113
