"dates","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2014-08-18",73.940002,74.32,73.690002,73.809998,1088700,56.611679
"2014-08-19",73.980003,73.980003,73.169998,73.510002,965100,56.381565
"2014-08-20",73.410004,74.239998,73.370003,74.169998,874000,56.887787
"2014-08-21",74.080002,74.699997,73.849998,74.639999,1066500,57.24828
"2014-08-22",74.459999,75.190002,74.220001,74.860001,958800,57.417015
"2014-08-25",75.330002,75.989998,74.940002,75.650002,983900,58.022934
"2014-08-26",75.370003,76.690002,75.370003,76.360001,1177600,58.567493
"2014-08-27",76.260002,76.550003,75.989998,76.459999,933200,58.644196
"2014-08-28",75.940002,76.690002,75.93,76.580002,1042400,58.736233
"2014-08-29",76.879997,77.419998,76.5,76.550003,1084900,58.713238
"2014-09-02",76.580002,77.099998,76.400002,76.75,1255000,58.866646
"2014-09-03",77.029999,77.199997,76,76.519997,927700,58.69022
"2014-09-04",76.669998,77.019997,76.25,76.610001,1169200,58.759239
"2014-09-05",76.529999,76.550003,75.849998,76.449997,1345800,58.636539
"2014-09-08",76.019997,76.309998,75.629997,75.940002,1020000,58.605659
"2014-09-09",75.919998,76.150002,75.389999,75.68,895400,58.404995
"2014-09-10",75.889999,76.279999,75.300003,76.010002,1157200,58.659672
"2014-09-11",75.910004,77.599998,75.910004,77.519997,1514200,59.824997
"2014-09-12",77.529999,79.360001,77.519997,79.330002,2321600,61.221828
"2014-09-15",79,80.160004,78.879997,79.82,1880900,61.599972
"2014-09-16",79.639999,80.419998,79.18,79.870003,1435600,61.638577
"2014-09-17",79.75,81.019997,79.459999,80.690002,1933200,62.271408
"2014-09-18",80.339996,83.610001,80.110001,82.959999,3067400,64.023232
"2014-09-19",83.660004,83.660004,82.139999,82.839996,2227200,63.930641
"2014-09-22",82.669998,83.150002,82.18,82.57,1520400,63.722267
"2014-09-23",82.540001,83,81.110001,81.129997,1652100,62.610947
"2014-09-24",81.129997,81.589996,80.800003,81.279999,1185100,62.726749
"2014-09-25",80.959999,81.230003,78.980003,79.199997,2158200,61.12151
"2014-09-26",79.739998,80.160004,78.720001,80.029999,1852500,61.762077
"2014-09-29",79.300003,79.919998,78.919998,79.5,1544200,61.353043
"2014-09-30",79.57,80.239998,79.389999,79.959999,1983200,61.708031
"2014-10-01",79.959999,80.010002,79.230003,79.400002,2005100,61.275845
"2014-10-02",79.730003,80.940002,79.620003,80.419998,2299600,62.063034
"2014-10-03",79.760002,81.349998,79.760002,80.949997,1683100,62.472054
"2014-10-06",81.290001,81.75,80.910004,81.349998,1909800,62.780743
"2014-10-07",80.940002,81.309998,79.720001,79.75,1715500,61.545952
"2014-10-08",79.919998,81.199997,79.709999,81.160004,3011600,62.634132
"2014-10-09",80.93,81.5,80.370003,80.980003,1755100,62.495216
"2014-10-10",81.110001,82.620003,80.940002,81.610001,1683200,62.981392
"2014-10-13",80.82,81.330002,78.870003,79.010002,1980100,60.974892
"2014-10-14",79.669998,80.580002,79.519997,79.849998,1549600,61.623142
"2014-10-15",79.059998,80.57,75.940002,79.309998,3139700,61.206417
"2014-10-16",77.989998,79.760002,77.559998,79.129997,1824400,61.067509
"2014-10-17",79.57,80.029999,77.779999,78.260002,2333600,60.39608
"2014-10-20",78.330002,79.650002,77.82,79.389999,1336600,61.268147
"2014-10-21",80.019997,80.059998,79.440002,80.040001,1096700,61.76976
"2014-10-22",80.25,80.300003,79.290001,79.489998,1071700,61.345337
"2014-10-23",80.330002,81.669998,79.980003,81.199997,1388000,62.66497
"2014-10-24",81.059998,82.419998,81.019997,82.309998,1063400,63.521603
"2014-10-27",82.220001,82.790001,81.730003,81.980003,1129600,63.266941
"2014-10-28",82.050003,82.43,80.75,81.330002,1750500,62.765308
"2014-10-29",81.139999,82.099998,80.82,81.830002,1516900,63.151211
"2014-10-30",81.550003,82.160004,80.610001,81.559998,1631200,62.942799
"2014-10-31",82.75,83.879997,82.32,83.809998,2979800,64.679207
"2014-11-03",84.110001,85,83.830002,84.790001,1832800,65.435501
"2014-11-04",84.68,85.379997,84.589996,85.269997,1734100,65.805962
"2014-11-05",85.730003,86.18,85.25,85.769997,1521100,66.191818
"2014-11-06",85.699997,86.400002,85.489998,86.269997,969100,66.57769
"2014-11-07",86.080002,86.400002,85.07,85.599998,939200,66.060623
"2014-11-10",85.599998,86.040001,85.019997,85.949997,1041500,66.330742
"2014-11-11",86,86.389999,85.610001,86.290001,752300,66.593124
"2014-11-12",86.07,86.279999,85.489998,85.599998,1062700,66.060623
"2014-11-13",85.949997,86.139999,84.870003,85.139999,1282800,65.70562
"2014-11-14",85.190002,85.510002,84.709999,84.82,1277300,65.458679
"2014-11-17",84.610001,84.849998,83.849998,84.089996,1327800,64.895294
"2014-11-18",84.389999,84.449997,83.339996,83.709999,1467300,64.602058
"2014-11-19",83.510002,84.019997,82.720001,83.779999,1510600,64.656059
"2014-11-20",83.190002,84,82.510002,83.589996,1300900,64.509438
"2014-11-21",84.580002,84.580002,82.830002,83.139999,1159800,64.16217
"2014-11-24",83.559998,84.190002,83.029999,83.360001,998600,64.331947
"2014-11-25",83.010002,84,83,83.529999,1856900,64.463127
"2014-11-26",83.599998,83.839996,83.290001,83.690002,1093600,64.586601
"2014-11-28",84.120003,84.910004,83.849998,84.639999,1370000,65.319778
"2014-12-01",84.589996,84.830002,84.010002,84.610001,1398900,65.296585
"2014-12-02",84.650002,85.639999,84.370003,85.610001,1713700,66.068352
"2014-12-03",85.389999,86.800003,85.089996,86.739998,1420000,66.940399
"2014-12-04",86.43,87.260002,86.239998,87.239998,1315000,67.326263
"2014-12-05",87.650002,88.879997,87.480003,88.739998,2018700,68.483879
"2014-12-08",87.959999,89.489998,87.589996,88.93,1922200,68.995934
"2014-12-09",88.040001,88.639999,86.980003,88.580002,1085100,68.724411
"2014-12-10",88.220001,89.529999,88,89.029999,2210700,69.073509
"2014-12-11",89.519997,89.989998,88.339996,88.480003,1902900,68.64682
"2014-12-12",87.82,88.379997,87.040001,87.080002,1427200,67.560638
"2014-12-15",87.669998,88.169998,87,87.940002,1758100,68.227852
"2014-12-16",87.5,88.43,86.82,87.5,1722100,67.886475
"2014-12-17",87.699997,89.989998,87.559998,89.940002,1969000,69.779541
"2014-12-18",90.059998,92.300003,90.029999,92.279999,2187100,71.595016
"2014-12-19",91.93,93.040001,91.93,92.360001,2746200,71.657082
"2014-12-22",92.269997,93.040001,92,92.910004,1680300,72.083809
"2014-12-23",93.199997,93.910004,92.629997,92.720001,1443500,71.936394
"2014-12-24",91,91.349998,90.150002,90.580002,908700,71.825363
"2014-12-26",91.040001,91.349998,90.32,90.389999,716800,71.674721
"2014-12-29",90.019997,90.959999,89.639999,90.18,889200,71.508217
"2014-12-30",89.959999,90.199997,89.68,89.849998,782900,71.246506
"2014-12-31",90.089996,90.290001,88.639999,88.650002,863400,70.294998
"2015-01-02",89.220001,89.379997,87.620003,88.139999,1130200,69.890579
"2015-01-05",87.900002,89.040001,87.690002,88.639999,1503900,70.287064
"2015-01-06",89,89.209999,87.019997,87.290001,1583800,69.216576
"2015-01-07",87,88.339996,86.650002,88.300003,1908800,70.017471
"2015-01-08",89.260002,89.970001,88.540001,88.709999,2002400,70.342583
"2015-01-09",88.699997,89.260002,88.199997,88.790001,1239500,70.405998
"2015-01-12",88.93,89.239998,87.419998,87.610001,1137900,69.470329
"2015-01-13",88.599998,89.199997,86.860001,87.129997,1746200,69.089699
"2015-01-14",85.389999,86.209999,84.339996,85.010002,2362800,67.408661
"2015-01-15",84.93,85.540001,84.449997,84.870003,1308100,67.297615
"2015-01-16",84.480003,85.220001,83.43,85.040001,2198000,67.432426
"2015-01-20",86.739998,87.360001,85.480003,85.550003,2095400,67.836838
"2015-01-21",85.290001,86.970001,84.989998,85.550003,2147100,67.836838
"2015-01-22",85.580002,88.900002,85.379997,88.57,2125900,70.231529
"2015-01-23",88.5,88.940002,87.68,88.519997,1009600,70.191902
"2015-01-26",88.620003,88.989998,87.389999,88.790001,724900,70.405998
"2015-01-27",88.300003,88.839996,87.260002,87.370003,761400,69.280022
"2015-01-28",88.019997,88.400002,85.139999,85.169998,1337000,67.53553
"2015-01-29",85.220001,86.290001,85.07,86.220001,1309400,68.368126
"2015-01-30",85.089996,86.389999,85,85.300003,1533600,67.638603
"2015-02-02",85.839996,87.239998,84.769997,87.080002,1329800,69.050072
"2015-02-03",87.169998,87.860001,86.68,87.269997,1680000,69.200722
"2015-02-04",87.739998,89.889999,87.370003,89.25,2255300,70.77076
"2015-02-05",89.790001,91.620003,89.269997,90.839996,2321600,72.031548
"2015-02-06",92.040001,95.209999,91.559998,94.209999,3217800,74.703773
"2015-02-09",93.620003,94.870003,93.089996,93.82,1425300,74.394531
"2015-02-10",94.040001,94.919998,93.25,94.620003,1423800,75.028893
"2015-02-11",94.580002,95.32,93.970001,94.809998,1024000,75.179535
"2015-02-12",94.889999,95.800003,94.599998,95.309998,1437100,75.576019
"2015-02-13",94.830002,95.379997,93.739998,93.919998,1668300,74.473808
"2015-02-17",94.010002,94.349998,93.480003,94.199997,1219200,74.695862
"2015-02-18",94.160004,94.75,93.32,93.760002,879700,74.346962
"2015-02-19",93.650002,94.230003,93.400002,94.18,1167500,74.68
"2015-02-20",94.110001,94.389999,92.480003,94.25,1911500,74.735504
"2015-02-23",93.980003,95.010002,93.510002,94.989998,916600,75.322289
"2015-02-24",95.239998,97.120003,94.970001,96.169998,1341600,76.25798
"2015-02-25",96.029999,96.790001,95.839996,96.529999,752900,76.543427
"2015-02-26",96.25,96.690002,95.559998,96.019997,865800,76.139038
"2015-02-27",95.790001,96.43,95.25,95.93,941100,76.067657
"2015-03-02",95.730003,97.18,95.489998,97.120003,1015800,77.011261
"2015-03-03",96.699997,97.18,95.989998,97.099998,1664500,76.995422
"2015-03-04",96.870003,96.959999,96.230003,96.489998,1444800,76.511703
"2015-03-05",96.419998,97.080002,96.25,96.82,886600,76.773376
"2015-03-06",96.209999,97.800003,95.059998,95.419998,1553400,76.05603
"2015-03-09",95.57,96.739998,95.120003,96.57,1012200,76.972656
"2015-03-10",95.480003,96.269997,95.07,95.300003,1518200,75.960365
"2015-03-11",95.760002,96.559998,95.110001,96.290001,951800,76.749458
"2015-03-12",97.019997,97.629997,95.940002,97.330002,1278900,77.578423
"2015-03-13",97.199997,97.529999,96.300003,96.830002,1391700,77.179886
"2015-03-16",97.709999,100.489998,97.699997,100.059998,2797600,79.754402
"2015-03-17",99.290001,99.980003,98.790001,99.75,1794400,79.507332
"2015-03-18",99.440002,99.949997,98.330002,98.989998,1808900,78.901558
"2015-03-19",99,99.919998,98.629997,99.669998,1752500,79.443542
"2015-03-20",100.099998,100.610001,98.790001,99.75,7031000,79.507332
"2015-03-23",99.519997,99.599998,98.610001,98.75,1902300,78.710228
"2015-03-24",98.459999,98.970001,97.300003,97.339996,2153300,77.58638
"2015-03-25",97.260002,97.260002,94.190002,94.269997,2593200,75.139389
"2015-03-26",94.900002,95.400002,94.459999,94.790001,2719700,75.553871
"2015-03-27",94.389999,94.830002,93.68,94.660004,1228600,75.450241
"2015-03-30",95.449997,96.040001,94.959999,95.290001,1305500,75.952415
"2015-03-31",94.650002,95.239998,94.480003,94.709999,1353900,75.490112
"2015-04-01",94.480003,94.980003,94,94.5,1093700,75.322731
"2015-04-02",94.68,94.860001,92.879997,92.910004,2052300,74.055397
"2015-04-06",92.5,93.160004,91.400002,92.099998,3734100,73.40976
"2015-04-07",92.370003,92.800003,90.559998,90.580002,3289800,72.198212
"2015-04-08",90.93,91.540001,90.25,90.360001,1862300,72.022865
"2015-04-09",90.25,90.980003,89.940002,90.849998,1790600,72.413429
"2015-04-10",90.68,92.43,90.57,92.269997,1710300,73.545265
"2015-04-13",92.339996,92.690002,91.970001,92.029999,957700,73.353973
"2015-04-14",91.82,92.5,90.980003,91.199997,1079600,72.692429
"2015-04-15",91.339996,91.610001,90.800003,91.150002,1262000,72.65255
"2015-04-16",90.989998,91.830002,90.709999,91.519997,965500,72.947456
"2015-04-17",90.860001,91.18,89.610001,89.910004,2308200,71.6642
"2015-04-20",90.540001,91.190002,90.209999,90.790001,1084200,72.365593
"2015-04-21",90.940002,91.419998,90.169998,90.239998,981500,71.927223
"2015-04-22",90.309998,91.169998,89.5,90.669998,1137200,72.269958
"2015-04-23",90.529999,90.879997,89.709999,90.309998,903400,71.983017
"2015-04-24",90.260002,90.559998,89.269997,89.889999,998100,71.648232
"2015-04-27",89.879997,90.379997,88.720001,88.860001,1300100,70.827255
"2015-04-28",88.489998,89.540001,88.220001,89.510002,1552600,71.34536
"2015-04-29",88.860001,90.059998,88.779999,89.199997,1457800,71.098259
"2015-04-30",89.489998,91.860001,88.75,90.910004,3311700,72.461258
"2015-05-01",91.639999,91.82,90.669998,90.779999,1437300,72.357643
"2015-05-04",90.779999,90.959999,89.940002,90.82,921400,72.389511
"2015-05-05",90.410004,91.089996,90.050003,90.910004,1762600,72.461258
"2015-05-06",90.910004,91.370003,89.760002,90.300003,1486300,71.975044
"2015-05-07",90.370003,92.800003,90.349998,92.400002,2353600,73.64888
"2015-05-08",93.720001,94.709999,92.870003,94.370003,1775800,75.219109
"2015-05-11",94.5,95.900002,94.389999,95.400002,1629700,76.040077
"2015-05-12",94.620003,95.529999,94.419998,95.050003,1278500,75.761116
"2015-05-13",95.129997,95.239998,94.349998,95.139999,1023400,75.83284
"2015-05-14",95.75,96.230003,94.970001,96.089996,1026300,76.59005
"2015-05-15",96.019997,96.489998,94.419998,94.989998,1133500,75.713272
"2015-05-18",95.089996,95.940002,94.870003,94.919998,1196400,75.657486
"2015-05-19",95.110001,95.419998,94.709999,95.010002,974300,75.729218
"2015-05-20",95.190002,95.239998,93.93,93.940002,898600,74.876373
"2015-05-21",93.82,93.900002,92.870003,93.400002,1454000,74.445961
"2015-05-22",93.400002,94.459999,93.099998,93.980003,1050500,74.908241
"2015-05-26",94.050003,94.300003,93.43,93.459999,1175100,74.493759
"2015-05-27",93.550003,94.139999,92.769997,93.879997,762900,74.828522
"2015-05-28",93.699997,94.059998,93.32,94.029999,739300,74.948105
"2015-05-29",94.029999,94.290001,93.07,94.199997,1583900,75.083618
"2015-06-01",94.480003,94.709999,93.690002,94.129997,1327600,75.027809
"2015-06-02",93.589996,94.440002,93.5,94.300003,1558200,75.163307
"2015-06-03",94.25,95.230003,94.010002,94.519997,1621900,75.338669
"2015-06-04",94.169998,94.949997,93.879997,94.239998,1420100,75.115486
"2015-06-05",95,96.470001,94.75,95.949997,2380600,76.47847
"2015-06-08",95.639999,96.160004,95.120003,95.169998,1250100,76.254112
"2015-06-09",95.199997,96.43,94.610001,96.300003,2050300,77.159523
"2015-06-10",96.629997,98.660004,96.099998,98.589996,2588100,78.994354
"2015-06-11",98.699997,99.220001,98.279999,98.870003,1560100,79.218719
"2015-06-12",98.870003,99.110001,96.629997,96.93,1392900,77.66433
"2015-06-15",96.059998,96.68,95.370003,96.239998,1102800,77.11145
"2015-06-16",95.949997,96.849998,95.949997,96.529999,1320500,77.343803
"2015-06-17",96.82,97.410004,96.300003,96.449997,1415900,77.279709
"2015-06-18",96.900002,97.050003,95.809998,96.010002,1535300,76.927155
"2015-06-19",95.730003,96.260002,93.900002,93.989998,2845500,75.308678
"2015-06-22",94.809998,95.199997,94.480003,94.669998,904700,75.8535
"2015-06-23",94.660004,95.330002,94.550003,94.790001,837700,75.949646
"2015-06-24",94.790001,94.839996,93.610001,93.660004,1255900,75.04425
"2015-06-25",93.57,94.650002,93.370003,94,1264100,75.316673
"2015-06-26",94.290001,94.349998,93.629997,93.830002,1162800,75.180473
"2015-06-29",92.75,93.529999,92.309998,92.309998,1375600,73.962578
"2015-06-30",93.120003,93.610001,92.669998,93.059998,1729800,74.563515
"2015-07-01",93.830002,94.199997,93.349998,93.709999,1045600,75.08432
"2015-07-02",94.190002,94.470001,93.779999,94.269997,1356900,75.533012
"2015-07-06",93.800003,94.849998,93.110001,94.580002,1103700,75.781395
"2015-07-07",94.57,95.25,93.489998,95.239998,1512300,76.310188
"2015-07-08",94.550003,95.18,94.019997,95.010002,1801100,76.125931
"2015-07-09",96.239998,97.57,95.809998,96.970001,1536800,77.696365
"2015-07-10",98.360001,99.209999,98.050003,98.510002,1797800,78.93026
"2015-07-13",99.349998,99.75,98.019997,98.089996,1210100,78.593742
"2015-07-14",98.260002,98.379997,97.139999,97.220001,1559600,77.896683
"2015-07-15",97.610001,98.010002,96.860001,97.809998,1245600,78.369385
"2015-07-16",98.099998,99.209999,97.870003,99.169998,1786300,79.459099
"2015-07-17",98.089996,99.900002,98,99.730003,1222200,79.907776
"2015-07-20",98.269997,100.32,98.019997,99.839996,1036800,79.995918
"2015-07-21",100.029999,100.870003,98.550003,98.699997,1468400,79.082504
"2015-07-22",99.419998,99.5,98.120003,98.940002,1008400,79.274818
"2015-07-23",98.480003,98.610001,96.099998,96.620003,1764900,77.415916
"2015-07-24",96.389999,97.57,96.199997,96.660004,881100,77.447983
"2015-07-27",96.040001,96.489998,95.199997,95.550003,755900,76.558609
"2015-07-28",96.300003,96.589996,95.400002,96.160004,1194800,77.047356
"2015-07-29",95.940002,97.18,95.559998,97.010002,1391300,77.728416
"2015-07-30",96.860001,97.919998,96.389999,97.010002,1343700,77.728416
"2015-07-31",96.970001,97.050003,95.730003,96.040001,1522200,76.95121
"2015-08-03",96.370003,97.110001,96.089996,96.970001,1194000,77.696365
"2015-08-04",96.860001,97.209999,96.150002,96.690002,1032100,77.472008
"2015-08-05",97.650002,98.080002,96.900002,97.889999,1762800,78.433502
"2015-08-06",98.269997,98.269997,96.510002,97.089996,1105800,77.792503
"2015-08-07",96.970001,97.410004,96.410004,97.239998,832100,77.912666
"2015-08-10",98.129997,98.389999,97.629997,98,918700,78.521629
"2015-08-11",97.599998,97.949997,96.800003,97.25,1294000,77.920692
"2015-08-12",96.739998,97.150002,95.010002,97.019997,1399100,77.736412
"2015-08-13",96.940002,98.040001,96.18,97.720001,1471800,78.297287
"2015-08-14",97.879997,98.260002,97.449997,98.160004,1123600,78.649834
"2015-08-17",97.650002,98.370003,97.220001,98.25,1015900,78.721939
"2015-08-18",98.269997,98.660004,98.019997,98.290001,1097400,78.753975
"2015-08-19",98.040001,98.25,96.5,97.230003,1700200,77.904678
"2015-08-20",96.260002,97.040001,95.419998,96.059998,1898000,76.967224
"2015-08-21",95.43,95.629997,91.599998,91.639999,3452700,73.425743
"2015-08-24",88.459999,91.599998,84.330002,88.739998,3557200,71.102142
"2015-08-25",90.720001,91.690002,89.059998,89.099998,2799600,71.390572
"2015-08-26",91.169998,92.230003,89.230003,91.739998,1757000,73.505867
"2015-08-27",92.589996,93.769997,91.970001,93.769997,1648700,75.13237
"2015-08-28",93.559998,94.949997,93.029999,94.620003,1392700,75.813438
"2015-08-31",94.489998,95,93.110001,94.440002,2318300,75.669205
"2015-09-01",92.349998,92.629997,90.68,91.120003,1689900,73.009102
"2015-09-02",92.190002,92.730003,91.669998,92.559998,1187900,74.162872
"2015-09-03",92.879997,94.629997,92.519997,93.809998,1249500,75.164398
"2015-09-04",92.269997,93.309998,91.940002,92.43,1557100,74.058716
"2015-09-08",94,94.919998,92.75,94.82,1111100,76.386909
"2015-09-09",94.470001,94.919998,91.800003,92,4035900,74.115112
"2015-09-10",92.199997,93.870003,91.900002,93.470001,2582500,75.299324
"2015-09-11",92.910004,94.5,92.790001,94.480003,1544800,76.112999
"2015-09-14",94.370003,94.800003,94.019997,94.440002,1174200,76.080765
"2015-09-15",94.970001,95.510002,94.120003,95.239998,1348800,76.725243
"2015-09-16",95.139999,95.629997,94.57,95.370003,1310700,76.830002
"2015-09-17",95.639999,96.230003,92.160004,92.32,2527400,74.372894
"2015-09-18",91.400002,91.989998,90.160004,90.400002,6420300,72.826172
"2015-09-21",91.040001,92.220001,90.779999,91.949997,1299200,74.074821
"2015-09-22",90.330002,91.790001,90.18,90.709999,1217500,73.07589
"2015-09-23",90.720001,91.449997,90.559998,91.239998,670500,73.502861
"2015-09-24",90.269997,91.139999,89.300003,90.160004,1232500,72.632813
"2015-09-25",91.32,93.040001,90.269997,92.379997,1307700,74.421219
"2015-09-28",91.709999,92.139999,90.480003,90.519997,1293200,72.922829
"2015-09-29",90.510002,90.980003,89.449997,90.389999,981700,72.818085
"2015-09-30",91.360001,92.809998,90.440002,92.739998,1421600,74.711258
"2015-10-01",92.830002,93.82,92.279999,93.779999,1560000,75.549095
"2015-10-02",92.220001,92.349998,88.769997,90.57,3693100,72.963089
"2015-10-05",91.230003,91.459999,89.550003,91.230003,2010100,73.494804
"2015-10-06",91.57,91.839996,89.839996,89.849998,1718800,72.383064
"2015-10-07",91.080002,91.610001,89.949997,90.690002,1412100,73.059776
"2015-10-08",90.099998,90.370003,88.860001,89.879997,1525200,72.407234
"2015-10-09",90.059998,90.099998,87.639999,88.300003,1678900,71.134384
"2015-10-12",88.410004,89.800003,88.019997,89.559998,771900,72.149452
"2015-10-13",88.779999,89.459999,88.120003,88.260002,1093400,71.102188
"2015-10-14",88.290001,88.760002,86.980003,87.32,1482800,70.344894
"2015-10-15",87.440002,89.290001,87.230003,89.190002,1645100,71.851395
"2015-10-16",89.760002,89.93,88.989998,89.900002,1121200,72.423363
"2015-10-19",89.220001,91.5,88.559998,91.400002,1207800,73.631752
"2015-10-20",91.43,91.919998,90.760002,91.540001,1182900,73.744545
"2015-10-21",91.800003,91.989998,90.269997,90.339996,575600,72.777809
"2015-10-22",90.739998,92.809998,90.730003,92.459999,1040700,74.485672
"2015-10-23",93,94.050003,92.580002,93.949997,937700,75.686012
"2015-10-26",93.959999,94.699997,93.190002,93.900002,1001200,75.645767
"2015-10-27",93.339996,94.470001,92.970001,93.889999,748700,75.637695
"2015-10-28",93.889999,96.040001,93.589996,95.940002,1133500,77.289154
"2015-10-29",95.790001,97.82,93.050003,97.419998,1579300,78.481468
"2015-10-30",96.610001,97.43,94.400002,94.470001,2041000,76.104935
"2015-11-02",94.959999,96.510002,94.470001,96.43,1390400,77.683914
"2015-11-03",96.269997,96.989998,95.660004,96.010002,921100,77.345558
"2015-11-04",96.139999,96.230003,94.519997,95.389999,1106000,76.846085
"2015-11-05",95.699997,96.580002,95.230003,95.510002,825400,76.942772
"2015-11-06",96.669998,98.440002,96.199997,96.790001,1263600,77.97393
"2015-11-09",96.75,97.879997,96.360001,97.220001,1360300,78.320351
"2015-11-10",96.739998,97.720001,96.489998,97.650002,940600,78.666748
"2015-11-11",98.260002,98.870003,97.459999,97.900002,962500,78.868149
"2015-11-12",97.510002,97.980003,96.349998,96.349998,791200,77.619453
"2015-11-13",96.120003,97.660004,94.739998,95.449997,1041000,76.894447
"2015-11-16",95.230003,95.839996,94.059998,95.839996,1045100,77.208611
"2015-11-17",96.139999,96.139999,94.82,95.220001,993700,76.709145
"2015-11-18",95.540001,96.25,94.779999,96.169998,863800,77.474457
"2015-11-19",96.18,97.269997,95.879997,97.18,1278700,78.288101
"2015-11-20",97.550003,98.32,96.919998,97.629997,2499000,78.650627
"2015-11-23",97.629997,97.940002,96.720001,97.32,1155500,78.400909
"2015-11-24",96.470001,96.669998,95.279999,96.160004,1141600,77.466408
"2015-11-25",96.470001,96.470001,95.730003,95.93,692700,77.28112
"2015-11-27",96.059998,96.690002,95.68,96.650002,320700,77.86116
"2015-11-30",96.699997,98.120003,96.080002,97.650002,2125700,78.666748
"2015-12-01",98.190002,98.480003,97.129997,97.849998,1075900,78.827873
"2015-12-02",97.919998,98.290001,97.699997,98.230003,1291400,79.133995
"2015-12-03",98.489998,98.489998,94.940002,95.43,2057300,76.878311
"2015-12-04",95.82,100.059998,95.57,99.669998,1992900,80.294067
"2015-12-07",99.519997,100.080002,98.400002,99.540001,1301900,80.189339
"2015-12-08",98.480003,98.790001,97.07,97.809998,1138900,79.193436
"2015-12-09",96.489998,97.190002,92.790001,94.050003,2629400,76.149101
"2015-12-10",94.080002,95.949997,93.510002,94.919998,1377200,76.8535
"2015-12-11",93.360001,94.279999,91.629997,92.150002,1413100,74.610733
"2015-12-14",92.599998,94.769997,92.330002,94.690002,1909800,76.667305
"2015-12-15",95.480003,96.839996,95.110001,95.150002,1681500,77.039711
"2015-12-16",96.059998,96.739998,93.82,95.519997,1763400,77.339325
"2015-12-17",95.730003,96,93.82,94.970001,2644400,76.89399
"2015-12-18",94.589996,94.949997,92.519997,92.550003,3013300,74.934593
"2015-12-21",93.139999,93.529999,91.610001,92.440002,1587400,74.845528
"2015-12-22",93.379997,94.940002,92.639999,94.690002,1663300,76.667305
"2015-12-23",92.800003,92.989998,90.160004,90.989998,2146300,75.999077
"2015-12-24",91.099998,92.260002,90.970001,91.900002,657800,76.759163
"2015-12-28",91.68,92.279999,91.309998,91.889999,729400,76.750793
"2015-12-29",92.370003,93.129997,92.040001,92.32,809000,77.109955
"2015-12-30",92.300003,92.959999,91.489998,91.519997,1076300,76.441765
"2015-12-31",90.959999,92,90.57,90.599998,986600,75.673332
"2016-01-04",88.800003,89.150002,87.730003,88.669998,2499900,74.061333
"2016-01-05",89.410004,89.720001,88.510002,89.370003,1582400,74.645996
"2016-01-06",88.370003,89.849998,88.099998,88.93,1542300,74.278473
"2016-01-07",87.360001,89.760002,87.209999,87.529999,1976700,73.109154
"2016-01-08",88.360001,88.360001,86.120003,86.230003,1507100,72.023293
"2016-01-11",86.449997,87.419998,85.43,86.949997,1916900,72.624672
"2016-01-12",87.690002,87.760002,86.43,87.25,1676600,72.875267
"2016-01-13",88.860001,88.860001,83.75,84.169998,2620600,70.302704
"2016-01-14",84.620003,85.339996,83.900002,84.699997,2171800,70.745392
"2016-01-15",82.330002,85.309998,82.330002,84.709999,2584100,70.753708
"2016-01-19",85.959999,86.769997,85.160004,86.110001,2527800,71.923058
"2016-01-20",85.300003,85.75,83.120003,84.199997,2948100,70.327744
"2016-01-21",84.489998,85.239998,81.870003,81.989998,4009600,68.481857
"2016-01-22",83.57,84.900002,83,84.769997,2101600,70.803856
"2016-01-25",84.589996,85.879997,84.5,84.639999,1809200,70.695267
"2016-01-26",85.25,86.709999,84.449997,86.370003,1392200,72.140244
"2016-01-27",86.120003,88.050003,85.940002,86.720001,1854600,72.432571
"2016-01-28",87.169998,87.900002,86.059998,87.089996,2107400,72.741615
"2016-01-29",87.610001,89.940002,87.040001,89.849998,2461700,75.046898
"2016-02-01",89.779999,90.199997,88.93,89.440002,1368300,74.70446
"2016-02-02",88.400002,89.790001,88.080002,89.110001,1574400,74.428818
"2016-02-03",89.43,90,87.129997,89.400002,2072400,74.671021
"2016-02-04",89.279999,89.620003,85.470001,86.330002,3796800,72.106827
"2016-02-05",87.760002,88.889999,86.959999,88.550003,3014800,73.961082
"2016-02-08",88.410004,90.669998,87,90.190002,2758100,75.330887
"2016-02-09",89.050003,93.809998,89.050003,93.309998,3233500,77.936836
"2016-02-10",93.029999,93.489998,90.440002,90.529999,2133700,75.614868
"2016-02-11",88.360001,90.550003,88.32,89.32,1952800,74.604225
"2016-02-12",90.919998,91.290001,89.510002,91.150002,1691200,76.132721
"2016-02-16",92.25,92.370003,90.089996,90.709999,2395100,75.765213
"2016-02-17",91.68,92.190002,90.209999,92.150002,2351100,76.967972
"2016-02-18",91.970001,92.129997,90.720001,91.300003,1401100,76.258018
"2016-02-19",91.43,93.870003,90.809998,93.32,1626400,77.945198
"2016-02-22",94,94.449997,91.550003,91.970001,1549800,76.817627
"2016-02-23",92.040001,93.389999,91.209999,91.900002,1457600,76.759163
"2016-02-24",91.480003,92.589996,90.370003,92.300003,926100,77.093246
"2016-02-25",92.970001,93.589996,92.220001,93.190002,986000,77.836639
"2016-02-26",93.639999,94,92.910004,93.169998,1192700,77.819916
"2016-02-29",92.449997,93.489998,91.330002,91.440002,1421300,76.374939
