"dates","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"2014-08-19",44.653332,44.919998,44.446667,44.913334,611250,44.182827
"2014-08-20",44.953335,45.006668,44.473331,44.726665,491400,43.999195
"2014-08-21",44.686668,44.806667,44.266666,44.333332,528300,43.612255
"2014-08-22",44.360001,44.68,43.926666,44.439999,386550,43.717194
"2014-08-25",44.540001,45.046665,44.446667,44.986668,675750,44.254971
"2014-08-26",45.119999,45.213333,44.380001,44.5,752400,43.776215
"2014-08-27",44.720001,44.720001,44.206669,44.439999,352500,43.717194
"2014-08-28",44.293331,44.486668,44.16,44.326668,283050,43.605694
"2014-08-29",44.353333,44.66,44.166668,44.446667,383400,43.723751
"2014-09-02",44.720001,45.52,44.533333,45.419998,865950,44.681244
"2014-09-03",45.953335,46.099998,45.613335,45.919998,683700,45.173119
"2014-09-04",46.133331,46.586666,45.853333,46.526669,648000,45.769924
"2014-09-05",46.253334,46.666668,46.240002,46.5,622200,45.743694
"2014-09-08",47.606667,47.993332,46.186668,46.633331,743250,45.874847
"2014-09-09",46.713333,46.853333,46.273335,46.406666,674100,45.651875
"2014-09-10",46.380001,46.573334,46.066666,46.459999,418050,45.704338
"2014-09-11",46.419998,46.900002,46.253334,46.82,460050,46.058479
"2014-09-12",46.906666,47.346668,46.84,47.02,598200,46.255238
"2014-09-15",47.113335,47.253334,46.533333,46.580002,468600,45.822392
"2014-09-16",46.306667,47.146667,46.213333,46.926666,820800,46.163422
"2014-09-17",47.18,47.779999,46.906666,47.66,957750,46.884819
"2014-09-18",47.753334,48.213333,47.439999,48.099998,776400,47.317665
"2014-09-19",48.253334,48.419998,47.48,47.686668,1280250,46.911049
"2014-09-22",47.726665,47.733334,46.846668,46.986668,485400,46.222446
"2014-09-23",46.906666,47.259998,46.733334,46.746666,611250,45.986336
"2014-09-24",46.766666,46.98,46.366669,46.720001,462600,45.960102
"2014-09-25",46.546665,46.599998,45.740002,45.966667,700800,45.219017
"2014-09-26",45.98,47.133331,45.886665,47.046665,774300,46.281464
"2014-09-29",46.759998,47.52,46.646667,47.486668,697950,46.714298
"2014-09-30",47.720001,47.933334,47,47.093334,831900,46.32737
"2014-10-01",47.119999,47.16,45.566666,45.633331,1138800,44.891109
"2014-10-02",45.626667,46.086666,45.540001,45.966667,704400,45.219017
"2014-10-03",46.353333,46.886665,46.080002,46.553333,546000,45.796154
"2014-10-06",46.806667,47.046665,46.093334,46.200001,654450,45.448563
"2014-10-07",45.926666,46.273335,45.373333,45.386665,615450,44.64846
"2014-10-08",45.333332,45.753334,44.380001,45.720001,731550,44.976379
"2014-10-09",45.686668,45.853333,44.793331,44.826668,617250,44.097561
"2014-10-10",44.706669,45.026669,43.360001,43.400002,1172850,42.694111
"2014-10-13",43.486668,43.986668,41.446667,41.706669,1615350,41.02832
"2014-10-14",41.82,43.273335,41.706669,42.68,1735500,41.985817
"2014-10-15",42.040001,43.900002,41.580002,43.419998,1324800,42.713776
"2014-10-16",42.646667,44.34,42.493332,44.206669,1011300,43.487656
"2014-10-17",45.713333,46,44.866669,45.279999,854250,44.543522
"2014-10-20",44.966667,45.566666,44.919998,45.433334,685050,44.694374
"2014-10-21",45.939999,47.213333,45.826668,47.099998,904500,46.333923
"2014-10-22",47.346668,47.346668,46.066666,46.099998,542250,45.350189
"2014-10-23",46.846668,47.373333,46.446667,46.766666,675450,46.006012
"2014-10-24",46.993332,47.453335,46.48,46.84,517500,46.078152
"2014-10-27",46.806667,47.346668,46.566666,47.273335,474150,46.504448
"2014-10-28",47.666668,47.993332,47.373333,47.68,714000,46.904499
"2014-10-29",47.773335,48.073334,47.286667,47.406666,997200,46.635597
"2014-10-30",47.740002,49.446667,46.48,48.240002,1450200,47.455383
"2014-10-31",49.259998,49.493332,48.366669,48.580002,929700,47.789867
"2014-11-03",48.553333,49.293331,48.34,49.053333,894000,48.255493
"2014-11-04",48.98,50.34,48.98,49.766666,978450,48.957218
"2014-11-05",50.16,50.293331,49.366669,49.473331,767100,48.668663
"2014-11-06",49.566666,50.186668,49.473331,50.166668,635550,49.350716
"2014-11-07",50.206669,50.633331,49.84,50.080002,573900,49.265461
"2014-11-10",50.740002,51.366669,50.220001,51.166668,982500,50.33445
"2014-11-11",51.473331,51.986668,51,51.266666,907350,50.432819
"2014-11-12",50.986668,51.286667,50.68,50.973331,887100,50.144257
"2014-11-13",51.106667,51.639999,50.813332,51.540001,1002600,50.701706
"2014-11-14",51.426666,52.066666,51.153332,51.326668,699450,50.491852
"2014-11-17",51.326668,51.326668,50.599998,50.740002,643950,49.914722
"2014-11-18",50.666668,51.52,50.513332,51.186668,772350,50.35413
"2014-11-19",50.986668,51.286667,50.619999,51.060001,542550,50.229519
"2014-11-20",50.733334,51.759998,50.666668,51.746666,741900,50.905014
"2014-11-21",52.560001,52.779999,52.106667,52.213333,1095750,51.364086
"2014-11-24",52.246666,53.02,52.213333,52.953335,902100,52.092056
"2014-11-25",53.213333,53.32,52.533333,52.646667,608250,51.790379
"2014-11-26",52.606667,52.986668,52.453335,52.593334,415050,51.737911
"2014-11-28",52.973331,54.119999,52.753334,54.026669,628050,53.147934
"2014-12-01",54.253334,54.32,52.313332,52.48,1067850,51.626431
"2014-12-02",52.493332,53.346668,52.493332,52.906666,571800,52.046146
"2014-12-03",52.926666,53.48,52.919998,53.226665,444000,52.360939
"2014-12-04",53.053333,53.606667,53,53.560001,570750,52.68885
"2014-12-05",53.646667,53.913334,53.033333,53.306667,629850,52.439648
"2014-12-08",53,53.593334,52.326668,52.52,673350,51.665771
"2014-12-09",51.900002,51.913334,50.953335,51.880001,1083750,51.036182
"2014-12-10",51.939999,52.346668,51.346668,51.706669,729750,50.865673
"2014-12-11",52.006668,52.799999,51.939999,52.400002,645900,51.547726
"2014-12-12",52.053333,52.726665,51.746666,51.893333,654600,51.049301
"2014-12-15",52.033333,52.633331,51.006668,51.599998,764550,50.760731
"2014-12-16",51.293331,51.973331,50.759998,50.806667,691050,49.980312
"2014-12-17",51.053333,51.419998,49.566666,51.353333,1225350,50.518082
"2014-12-18",52.293331,52.380001,51.52,52.066666,629850,51.219799
"2014-12-19",52.366669,52.573334,51.446667,51.493332,1203150,50.655807
"2014-12-22",51.553333,52.033333,51.439999,51.833332,985200,50.990276
"2014-12-23",52.153332,52.459999,51.813332,52.419998,606000,51.567402
"2014-12-24",52.700001,53.126667,52.426666,52.893333,240450,52.033035
"2014-12-26",52.82,53.226665,52.506668,52.553333,405000,51.698559
"2014-12-29",52.553333,52.866669,51.953335,52.346668,459750,51.495262
"2014-12-30",52.16,52.52,51.813332,52.066666,451800,51.219799
"2014-12-31",52.139999,52.633331,51.673332,51.759998,616350,50.918129
"2015-01-02",51.953335,52.406666,50.84,51.673332,529350,50.832882
"2015-01-05",51.553333,51.553333,50.313332,50.360001,780300,49.540905
"2015-01-06",50.353333,50.906666,48.933334,49.413334,1130700,48.609638
"2015-01-07",49.693333,50.073334,48.799999,49.146667,942000,48.347317
"2015-01-08",49.439999,50.713333,49.393333,50.439999,862200,49.619598
"2015-01-09",50.433334,50.873333,49.353333,49.419998,974850,48.616184
"2015-01-12",49.393333,49.779999,48.853333,48.886665,785700,48.091526
"2015-01-13",49.186668,49.653332,48.52,48.886665,1124700,48.091526
"2015-01-14",48.306667,49.013332,48.080002,48.453335,932550,47.665253
"2015-01-15",48.759998,49,47.939999,48.066666,867450,47.284859
"2015-01-16",47.833332,48.426666,47.833332,48.259998,859800,47.47506
"2015-01-20",48.139999,48.700001,47.52,48.493332,963300,47.704597
"2015-01-21",48.446667,48.599998,47.360001,47.893333,1130700,47.114361
"2015-01-22",47.966667,49.5,47.966667,49.240002,1121700,48.439121
"2015-01-23",49.153332,50.133331,49.066666,49.906666,1207050,49.094952
"2015-01-26",50.046665,50.333332,49.406666,49.5,843450,48.694889
"2015-01-27",48.973331,49.346668,48.553333,48.933334,1109550,48.13744
"2015-01-28",49.34,49.946667,48.286667,48.419998,854550,47.632458
"2015-01-29",48.419998,48.746666,47.353333,47.526669,1268250,46.753654
"2015-01-30",47.266666,47.493332,46.68,46.746666,1625850,45.986336
"2015-02-02",46.493332,47.540001,46.333332,47.506668,1675650,46.733978
"2015-02-03",48.086666,48.099998,47.546665,48.006668,1700250,47.225845
"2015-02-04",47.553333,48,47.046665,47.573334,1326900,46.799564
"2015-02-05",48.333332,50.646667,48.333332,49.113335,2223450,48.314514
"2015-02-06",48.32,49.893333,47.686668,49.459999,1154700,48.655548
"2015-02-09",49.373333,49.580002,48.66,48.993332,1201350,48.196461
"2015-02-10",49.313332,49.606667,48.84,49.459999,769650,48.655548
"2015-02-11",49.446667,49.826668,49.220001,49.693333,733650,48.885075
"2015-02-12",49.779999,50.313332,49.700001,50.193333,885000,49.376949
"2015-02-13",50.133331,50.98,49.893333,50.84,730500,50.013092
"2015-02-17",50.633331,51.093334,50.546665,50.993332,739950,50.163937
"2015-02-18",51.013332,51.346668,50.880001,51.273335,720900,50.439381
"2015-02-19",51.213333,52.053333,50.993332,51.799999,1050450,50.957497
"2015-02-20",51.613335,51.866669,50.786667,51.853333,676800,51.009945
"2015-02-23",51.973331,52.253334,51.526669,51.866669,728250,51.02306
"2015-02-24",52,52.400002,51.580002,52.286667,840750,51.43623
"2015-02-25",52.220001,52.586666,52.220001,52.366669,718650,51.514938
"2015-02-26",52.333332,52.533333,52,52.240002,721950,51.390327
"2015-02-27",52.099998,52.266666,52.006668,52.080002,606900,51.232937
"2015-03-02",52.173332,52.973331,52.173332,52.906666,659250,52.046146
"2015-03-03",52.806667,52.886665,51.880001,52.02,945600,51.173897
"2015-03-04",51.953335,52.213333,51.446667,51.766666,531900,50.92469
"2015-03-05",51.773335,51.873333,51.346668,51.766666,531300,50.92469
"2015-03-06",51.506668,52.166668,51.473331,51.673332,640950,50.832882
"2015-03-09",51.740002,52.026669,51.613335,51.833332,389400,50.990276
"2015-03-10",51.439999,51.666668,50.959999,51.206669,820950,50.37381
"2015-03-11",51.086666,51.946667,51.006668,51.926666,697350,51.082092
"2015-03-12",51.993332,52.5,51.906666,52.273335,411450,51.423119
"2015-03-13",52.18,52.473331,51.799999,52.126667,389250,51.278843
"2015-03-16",52.366669,52.933334,52.126667,52.853333,479850,51.993683
"2015-03-17",52.900002,53.326668,52.866669,53.186668,703200,52.321594
"2015-03-18",53.113335,53.713333,52.586666,53.586666,656850,52.715088
"2015-03-19",53.406666,53.973331,53.346668,53.580002,712800,52.708534
"2015-03-20",53.466667,53.566666,53.046665,53.419998,1563300,52.551125
"2015-03-23",53.259998,53.366669,52.82,52.853333,772800,51.993683
"2015-03-24",53.066666,53.066666,52.040001,52.119999,717900,51.27227
"2015-03-25",52.259998,52.259998,51.166668,51.186668,806100,50.35413
"2015-03-26",50.919998,51.52,50.526669,51.32,726750,50.485287
"2015-03-27",51.233334,51.506668,51.080002,51.380001,680250,50.544312
"2015-03-30",51.446667,51.873333,51.393333,51.653332,635400,50.813202
"2015-03-31",51.406666,51.653332,51.306667,51.533333,927450,50.695148
"2015-04-01",51.313332,51.32,49.986668,50.373333,1533000,49.554024
"2015-04-02",50.166668,50.380001,48.799999,48.946667,2262300,48.150562
"2015-04-06",48.713333,49.139999,48.220001,48.266666,1351350,47.481625
"2015-04-07",48.266666,48.759998,48.166668,48.346668,872250,47.560329
"2015-04-08",48.213333,48.326668,47.639999,47.926666,1408050,47.147148
"2015-04-09",47.693333,48.233334,47.666668,47.786667,876000,47.009422
"2015-04-10",47.793331,48.166668,47.720001,48.093334,1045500,47.3111
"2015-04-13",47.933334,48.626667,47.933334,48,684600,47.219288
"2015-04-14",47.646667,48.213333,47.540001,48.133331,739350,47.350452
"2015-04-15",48.220001,48.599998,48.02,48.386665,819750,47.599667
"2015-04-16",48.406666,48.753334,48.013332,48.666668,884850,47.875111
"2015-04-17",48.426666,48.673332,48.220001,48.52,931500,47.730831
"2015-04-20",48.700001,49.686668,48.586666,49.493332,681000,48.688332
"2015-04-21",49.653332,50.139999,49.513332,49.860001,931800,49.049038
"2015-04-22",49.953335,49.953335,49.360001,49.666668,771150,48.858849
"2015-04-23",49.419998,50.419998,49.273335,50.193333,798300,49.376949
"2015-04-24",50.133331,50.326668,49.400002,49.560001,736200,48.753922
"2015-04-27",49.806667,50.34,49.5,49.66,1685550,48.852291
"2015-04-28",49.599998,50.18,49.48,49.926666,822450,49.11462
"2015-04-29",49.633331,49.740002,48.52,48.759998,1646550,47.966927
"2015-04-30",48.546665,49.060001,47.286667,47.419998,1708500,46.648724
"2015-05-01",47.186668,48.060001,47.106667,48.006668,1390350,47.225845
"2015-05-04",48,48.433334,47.566666,47.913334,1028250,47.134026
"2015-05-05",47.779999,48.046665,46.919998,47,1257300,46.235554
"2015-05-06",47.233334,47.233334,46.626667,47.18,622200,46.412628
"2015-05-07",47.213333,47.986668,47.186668,47.833332,590100,47.055328
"2015-05-08",48.306667,48.759998,48.193333,48.259998,685800,47.47506
"2015-05-11",48.266666,48.380001,47.926666,48.093334,730500,47.3111
"2015-05-12",47.713333,48.046665,47.413334,48.006668,670200,47.225845
"2015-05-13",48.026669,48.093334,47.240002,47.486668,1082700,46.714298
"2015-05-14",47.566666,48.02,47.166668,47.233334,1668150,46.465096
"2015-05-15",47.206669,47.626667,47.113335,47.306667,706200,46.537235
"2015-05-18",47.173332,48.34,47.153332,48.200001,818100,47.416039
"2015-05-19",48.299999,48.533333,47.860001,47.939999,927900,47.160263
"2015-05-20",47.900002,48.326668,47.153332,47.18,845700,46.412628
"2015-05-21",47.453335,48.16,46.906666,48.026669,1369200,47.245529
"2015-05-22",47.953335,48.206669,47.286667,47.486668,764850,46.714298
"2015-05-26",47.626667,47.746666,46.653332,46.806667,700500,46.045368
"2015-05-27",47.259998,47.786667,46.786667,47.720001,889050,46.94384
"2015-05-28",47.700001,47.726665,47.279999,47.599998,884250,46.825794
"2015-05-29",47.459999,47.459999,45.006668,45.34,2948850,44.602554
"2015-06-01",45.619999,45.700001,44.906666,45.613335,1817250,44.871445
"2015-06-02",45.259998,45.540001,44.833332,45,2212350,44.268085
"2015-06-03",45.02,45.913334,44.880001,45.406666,1279500,44.668133
"2015-06-04",45.193333,45.873333,45.046665,45.720001,1018950,44.976379
"2015-06-05",45.759998,47.220001,45.573334,46.913334,1293750,46.150299
"2015-06-08",46.746666,46.873333,46.066666,46.080002,709350,45.330521
"2015-06-09",46.026669,46.513332,45.759998,46.013332,761250,45.264927
"2015-06-10",46.040001,46.566666,45.853333,46.413334,1216950,45.658424
"2015-06-11",46.653332,47.093334,46.459999,47.033333,542850,46.268349
"2015-06-12",46.833332,47.113335,46.626667,46.84,698550,46.078152
"2015-06-15",46.493332,46.793331,45.906666,46.573334,963150,45.815819
"2015-06-16",46.473331,46.860001,46.346668,46.533333,860400,45.77647
"2015-06-17",46.380001,47.093334,46.153332,47.026669,1164150,46.261784
"2015-06-18",47.066666,48.193333,46.973331,47.639999,1148850,46.865147
"2015-06-19",47.726665,48.073334,47.373333,47.806667,1279200,47.029099
"2015-06-22",48,48,47.5,47.66,951750,46.884819
"2015-06-23",47.606667,47.753334,47.146667,47.253334,1331400,46.484768
"2015-06-24",47.279999,47.293331,45.933334,46.240002,1780050,45.487923
"2015-06-25",46.513332,46.573334,45.966667,46.02,1060350,45.2715
"2015-06-26",46.033333,46.106667,45.580002,45.913334,1125450,45.166553
"2015-06-29",46.373333,46.439999,45.333332,45.366669,923250,44.628788
"2015-06-30",45.82,46.299999,45.606667,45.740002,851850,44.996056
"2015-07-01",44.886665,46.400002,44.886665,46.006668,991050,45.258377
"2015-07-02",46.106667,46.279999,45.473331,45.799999,621900,45.055073
"2015-07-06",45.333332,45.973331,45.046665,45.18,791850,44.44516
"2015-07-07",45.306667,45.306667,44.48,45.173332,1221300,44.438599
"2015-07-08",44.779999,45.046665,44.139999,44.48,1019700,43.756546
"2015-07-09",44.966667,45.360001,44.853333,44.933334,542700,44.202503
"2015-07-10",45.313332,45.493332,45.053333,45.119999,931200,44.386135
"2015-07-13",45.546665,45.733334,45.206669,45.366669,1507050,44.628788
"2015-07-14",45.333332,45.453335,44.84,44.913334,1300500,44.182827
"2015-07-15",44.993332,45.153332,44.373333,44.393333,994950,43.671291
"2015-07-16",44.626667,45.393333,44.599998,45.293331,1229700,44.556641
"2015-07-17",45.253334,45.873333,45.006668,45.259998,927300,44.523846
"2015-07-20",45.5,46.133331,45.473331,45.693333,821700,44.950146
"2015-07-21",45.733334,46.580002,45.66,46.273335,1210800,45.520706
"2015-07-22",46.18,46.333332,45.753334,45.973331,748500,45.225582
"2015-07-23",46.119999,46.133331,45.033333,45.113335,632100,44.379574
"2015-07-24",45.113335,45.353333,44.606667,44.713333,558750,43.986073
"2015-07-27",44.446667,44.826668,44.153332,44.486668,591000,43.763096
"2015-07-28",44.646667,45.48,44.286667,45.333332,1029600,44.596001
"2015-07-29",45.333332,47.413334,45.313332,47.046665,1950000,46.281464
"2015-07-30",46.553333,48.639999,45.933334,48.486668,2137500,47.69804
"2015-07-31",48.82,49.566666,48.419998,48.766666,1807950,47.973484
"2015-08-03",48.866669,49.5,48.360001,49.373333,1031250,48.570278
"2015-08-04",49.32,49.746666,49,49.153332,969750,48.353863
"2015-08-05",49.166668,49.906666,49.066666,49.413334,790200,48.609638
"2015-08-06",49.333332,49.606667,48.846668,48.913334,730200,48.117767
"2015-08-07",48.773335,48.906666,47.833332,48.220001,1237050,47.435711
"2015-08-10",48.259998,48.826668,48.146667,48.720001,928800,47.927574
"2015-08-11",48.573334,48.906666,48.206669,48.706669,710850,47.914467
"2015-08-12",48.086666,48.533333,47.746666,48.413334,710400,47.625904
"2015-08-13",48.32,48.726665,48.200001,48.333332,410250,47.547199
"2015-08-14",48.046665,48.900002,48.033333,48.759998,311100,47.966927
"2015-08-17",48.560001,48.893333,48.053333,48.886665,544800,48.091526
"2015-08-18",48.900002,49.046665,48.486668,48.606667,359250,47.816093
"2015-08-19",48.386665,48.386665,47.673332,47.866669,731550,47.088123
"2015-08-20",47.380001,47.813332,47.046665,47.080002,1139700,46.314243
"2015-08-21",46.613335,46.753334,45.233334,45.466667,1317300,44.727154
"2015-08-24",43.099998,45.459999,41.693333,43.919998,1311150,43.205643
"2015-08-25",45.513332,45.793331,43.080002,43.099998,1186350,42.398979
"2015-08-26",44,44.406666,43.073334,44.153332,887400,43.435188
"2015-08-27",44.593334,45.126667,44.166668,44.900002,633150,44.169708
"2015-08-28",44.726665,45.220001,44.619999,44.919998,712650,44.189384
"2015-08-31",44.653332,44.866669,44.279999,44.326668,989700,43.605694
"2015-09-01",43.34,43.766666,42.853333,42.919998,1659600,42.221916
"2015-09-02",43.16,43.639999,43,43.606667,1197300,42.897408
"2015-09-03",43.860001,44.486668,43.639999,44.193333,1121550,43.474541
"2015-09-04",43.639999,44.433334,43.52,44.046665,1032900,43.33025
"2015-09-08",44.639999,45.533333,44.560001,45.060001,1348500,44.327099
"2015-09-09",45.113335,45.306667,44.386665,44.506668,864450,43.782768
"2015-09-10",44.666668,46.013332,44.66,45.419998,1078350,44.681244
"2015-09-11",45.380001,45.673332,45.013332,45.206669,551700,44.471394
"2015-09-14",45.133331,45.253334,44.773335,44.853333,373650,44.123806
"2015-09-15",44.873333,45.773335,44.706669,45.626667,560400,44.884556
"2015-09-16",45.34,45.653332,44.906666,45.526669,1165950,44.786194
"2015-09-17",45.646667,45.713333,45.126667,45.206669,622650,44.471394
"2015-09-18",44.580002,45.086666,43.566666,43.599998,1596300,42.89085
"2015-09-21",43.766666,44.560001,43.626667,44,871950,43.284344
"2015-09-22",43.306667,43.833332,42.513332,42.700001,888000,42.005486
"2015-09-23",42.533333,42.833332,42.206669,42.386665,863100,41.69725
"2015-09-24",41.966667,42.066666,40.439999,40.546665,1819050,39.88718
"2015-09-25",40.893333,41.439999,40.759998,40.966667,1256850,40.30035
"2015-09-28",40.599998,40.98,40.52,40.540001,1154100,39.880619
"2015-09-29",40.573334,41.080002,40.266666,40.84,1000200,40.175751
"2015-09-30",41,41.419998,40.540001,40.666668,1397550,40.005226
"2015-10-01",40.786667,41.013332,40.626667,40.746666,914700,40.083931
"2015-10-02",40.733334,41.453335,40.413334,41.433334,709650,40.75943
"2015-10-05",41.52,42.226665,41.506668,42.106667,662700,41.421806
"2015-10-06",41.98,42.48,41.733334,41.846668,672150,41.166042
"2015-10-07",41.353333,41.84,41.046665,41.513332,1108500,40.838123
"2015-10-08",41.18,41.5,40.439999,41.246666,1871700,40.575798
"2015-10-09",41.326668,42.213333,41.326668,42.113335,818250,41.428371
"2015-10-12",42.006668,42.226665,41.693333,41.860001,1178700,41.179153
"2015-10-13",41.553333,41.740002,40.786667,40.826668,1256100,40.162621
"2015-10-14",40.646667,41.68,40.48,41.093334,650250,40.424965
"2015-10-15",41.193333,41.626667,41.119999,41.393333,542100,40.720078
"2015-10-16",41.34,41.68,41,41.439999,609300,40.765984
"2015-10-19",41.099998,41.619999,41.099998,41.540001,835050,40.864361
"2015-10-20",41.573334,42.566666,40.98,42.526669,1107150,41.834976
"2015-10-21",42.626667,43.16,42.513332,42.799999,866550,42.103863
"2015-10-22",42.686668,43.153332,42.326668,43.119999,1231050,42.418659
"2015-10-23",43.333332,43.553333,42.913334,43.233334,666450,42.530155
"2015-10-26",43.200001,43.82,43.106667,43.566666,595200,42.858074
"2015-10-27",41.433334,42.173332,39.546665,41.753334,5143800,41.074223
"2015-10-28",41.066666,41.573334,40.153332,40.5,5271300,39.841278
"2015-10-29",41.313332,42.959999,40.986668,42.02,2399400,41.336559
"2015-10-30",41.900002,42.133331,41,41.293331,1444950,40.621712
"2015-11-02",41.266666,41.753334,41.226665,41.633331,965850,40.956169
"2015-11-03",41.68,42.553333,41.560001,42.513332,1239750,41.821861
"2015-11-04",42.766666,42.973331,42.453335,42.886665,979350,42.189121
"2015-11-05",42.986668,43.493332,42.966667,43.16,1131600,42.458012
"2015-11-06",43.166668,43.853333,42.793331,43.700001,839850,42.989223
"2015-11-09",43.506668,43.700001,42.119999,42.573334,1192950,41.880882
"2015-11-10",42.633331,43.380001,42.540001,43.139999,826350,42.438335
"2015-11-11",43.18,43.459999,42.773335,43.433334,833250,42.726898
"2015-11-12",43.186668,43.806667,42.040001,42.046665,628650,41.362774
"2015-11-13",41.779999,42.146667,41.446667,41.880001,704550,41.19883
"2015-11-16",41.84,42.446667,40.586666,42.413334,868650,41.723484
"2015-11-17",42.506668,42.906666,42.18,42.34,1031400,41.651348
"2015-11-18",42.380001,42.799999,42.040001,42.413334,1426650,41.723484
"2015-11-19",42.560001,43.139999,42.466667,43,898350,42.300606
"2015-11-20",43.306667,43.813332,42.973331,43.033333,922500,42.333408
"2015-11-23",43.013332,43.146667,42.433334,42.526669,456300,41.834976
"2015-11-24",42.18,43.540001,42.080002,42.919998,465450,42.221916
"2015-11-25",42.886665,43.099998,42.566666,43.02,372600,42.32029
"2015-11-27",42.959999,43.633331,42.826668,43.593334,230400,42.884293
"2015-11-30",43.473331,43.666668,42.346668,42.473331,1613400,41.782509
"2015-12-01",42.593334,42.613335,41.619999,42.213333,1150050,41.526745
"2015-12-02",40.700001,42.439999,40.293331,41.973331,1788300,41.290646
"2015-12-03",41.993332,42.506668,41.52,41.746666,1259250,41.067669
"2015-12-04",41.766666,42.053333,41.233334,42.013332,1015050,41.329983
"2015-12-07",42.006668,42.259998,40.993332,41.279999,1016700,40.608585
"2015-12-08",41.093334,41.286667,40.166668,40.573334,1334100,39.913422
"2015-12-09",40.333332,41.266666,40,40.68,1034700,40.018345
"2015-12-10",40.786667,41.220001,40.586666,40.753334,845700,40.090477
"2015-12-11",40.386665,40.546665,39.146667,39.360001,1176300,38.719814
"2015-12-14",39.299999,39.506668,38.473331,38.873333,960900,38.24107
"2015-12-15",39.326668,39.686668,38.846668,39.493332,1057050,38.850986
"2015-12-16",39.666668,40.813332,39.666668,40.720001,916350,40.057693
"2015-12-17",40.673332,41.026669,40.046665,40.073334,1207050,39.421543
"2015-12-18",39.546665,39.619999,37.966667,38.166668,2996100,37.545898
"2015-12-21",38.16,38.566666,37.866669,38.306667,1330800,37.68362
"2015-12-22",38.560001,39.273335,38.393333,39.146667,975450,38.509956
"2015-12-23",39.133331,39.633331,38.973331,39.186668,629250,38.549309
"2015-12-24",39.013332,39.253334,38.900002,39.139999,280350,38.503387
"2015-12-28",39.113335,39.286667,38.540001,39.133331,531450,38.496834
"2015-12-29",39.366669,39.66,39.186668,39.439999,653850,38.798515
"2015-12-30",39.106667,39.5,39.040001,39.133331,806700,38.496834
"2015-12-31",38.873333,39.82,38.799999,39.380001,1193100,38.739487
"2016-01-04",38.873333,38.973331,38.220001,38.946667,1414800,38.313221
"2016-01-05",38.973331,39.439999,38.733334,39.286667,1047450,38.647671
"2016-01-06",38.626667,39.173332,38.266666,38.346668,1329750,37.722973
"2016-01-07",37.02,37.526669,36.619999,36.873333,1439550,36.27359
"2016-01-08",37.066666,37.779999,36.533333,36.599998,1731450,36.004704
"2016-01-11",36.626667,36.773335,35.939999,36.333332,1097400,35.742371
"2016-01-12",36.586666,37.293331,35.933334,36.906666,2020800,36.306389
"2016-01-13",36.953335,37.246666,34.973331,35.326668,1741050,34.75209
"2016-01-14",35.639999,35.639999,34.279999,35.259998,3285900,34.686497
"2016-01-15",34.226665,34.779999,33.639999,34.666668,1703850,34.102814
"2016-01-19",35.119999,35.366669,33.779999,33.953335,1387500,33.401096
"2016-01-20",33.453335,34.040001,32.613335,33.726665,1629000,33.178104
"2016-01-21",33.353333,34.726665,33.060001,34.266666,1687950,33.709332
"2016-01-22",34.68,35.313332,34.653332,35.066666,1004400,34.496315
"2016-01-25",35.013332,35.233334,34.080002,34.220001,729750,33.663422
"2016-01-26",34.466667,36.046665,34.220001,35.493332,1435500,34.91605
"2016-01-27",35.380001,36.146667,34.919998,35.086666,943650,34.515999
"2016-01-28",35.353333,35.653332,34.48,34.833332,833550,34.266769
"2016-01-29",34.893333,36.606667,34.893333,36.553333,1808850,35.958805
"2016-02-01",36.373333,37.833332,35.826668,37.779999,2115300,37.165508
"2016-02-02",37.400002,37.98,36.66,36.880001,2201700,36.280155
"2016-02-03",37.033333,37.426666,36.233334,36.926666,2694750,36.326057
"2016-02-04",36.026669,40.360001,34.880001,40.040001,3214950,39.388756
"2016-02-05",40.02,40.133331,38.880001,39.700001,2150250,39.054291
"2016-02-08",39.333332,39.953335,38.166668,39.919998,2342400,39.270706
"2016-02-09",39.406666,40.866669,38.880001,40.666668,2071200,40.005226
"2016-02-10",41.046665,41.266666,39.906666,39.919998,862800,39.270706
"2016-02-11",39.5,39.866669,38.686668,39.279999,925800,38.641117
"2016-02-12",39.866669,41.02,39.473331,40.633331,829500,39.972443
"2016-02-16",41.253334,41.926666,40.240002,41.646667,883500,40.969299
"2016-02-17",41.860001,42.693333,41.373333,41.666668,1541100,40.988964
"2016-02-18",41.786667,41.993332,41.259998,41.893333,868650,41.211941
"2016-02-19",41.48,42.046665,40.646667,42.013332,1042500,41.329983
"2016-02-22",42.599998,43.259998,42.18,42.560001,1129200,41.867767
"2016-02-23",42.700001,43,42.033333,42.32,795600,41.631676
"2016-02-24",41.860001,42.360001,40.813332,42.279999,777450,41.592323
"2016-02-25",42.400002,42.959999,41.586666,42.466667,567750,41.775959
"2016-02-26",42.686668,43.346668,42.506668,43.206669,861600,42.503922
"2016-02-29",43.139999,43.299999,42.48,43.040001,943050,42.339962
"2016-03-01",43.506668,44.959999,43.080002,44.799999,1715400,44.071331
"2016-03-02",44.846668,45.52,44.200001,44.493332,1875900,43.769653
"2016-03-03",44.259998,44.826668,43.173332,44.826668,2024850,44.097561
"2016-03-04",44.666668,45.626667,44.553333,45.406666,1257300,44.668133
