"dates","ALK.Open","ALK.High","ALK.Low","ALK.Close","ALK.Volume","ALK.Adjusted"
"2014-10-01",43.139999,43.169998,42.209999,42.740002,1695600,38.989834
"2014-10-02",42.880001,43.540001,42.080002,42.919998,997100,39.154034
"2014-10-03",43.509998,44.34,43.32,44.150002,975700,40.276112
"2014-10-06",44.48,44.599998,43.470001,43.490002,671900,39.674026
"2014-10-07",43.150002,43.650002,42.639999,42.799999,1554400,39.044563
"2014-10-08",42.799999,43.049999,41.009998,42.860001,2582800,39.099297
"2014-10-09",43.25,43.950001,42.529999,42.68,2433900,38.935101
"2014-10-10",42.57,43.41,42.25,42.459999,1956400,38.734394
"2014-10-13",42.360001,43.139999,41.52,41.580002,2459600,37.93161
"2014-10-14",42.02,43.23,41.830002,42.689999,2024300,38.94421
"2014-10-15",41.779999,43.130001,40.689999,41.990002,3095900,38.305637
"2014-10-16",41.490002,43.990002,41.029999,43.799999,2136100,39.956818
"2014-10-17",44.509998,45.040001,44.279999,44.700001,1553300,40.777855
"2014-10-20",44.700001,46.23,44.529999,46.220001,1941300,42.164486
"2014-10-21",46.889999,48.130001,46.889999,47.380001,1845900,43.222698
"2014-10-22",47.639999,47.84,46.689999,46.77,1727700,42.666229
"2014-10-23",48.27,50.41,48.119999,49.950001,3616400,45.5672
"2014-10-24",49.209999,50.259998,48.950001,50.200001,1909800,45.795261
"2014-10-27",50.310001,51.919998,50.099998,51.82,2342300,47.273117
"2014-10-28",52.060001,53.080002,51.599998,52.790001,2152800,48.158005
"2014-10-29",52.73,53.040001,51.720001,52.91,1559300,48.267467
"2014-10-30",51.959999,52.619999,51.59,52.139999,1598700,47.565037
"2014-10-31",53.200001,53.799999,52.82,53.23,1501000,48.559391
"2014-11-03",53.220001,54.48,53.110001,54.43,1825400,49.654114
"2014-11-04",54.740002,55.919998,54.68,55.389999,1492100,50.529884
"2014-11-05",55.970001,55.990002,53.860001,53.970001,1883000,49.234463
"2014-11-06",54.650002,55.75,54.439999,55.400002,1219000,50.53899
"2014-11-07",55.400002,55.959999,54.900002,55.139999,1175300,50.301815
"2014-11-10",55.049999,56.400002,54.709999,56.32,1028400,51.378258
"2014-11-11",56.5,56.82,55.799999,56.139999,770900,51.214062
"2014-11-12",55.869999,56.240002,55.240002,56.169998,879600,51.241428
"2014-11-13",56.34,56.939999,55.880001,56.240002,1062800,51.30529
"2014-11-14",56.009998,56.25,55.299999,55.34,1244000,50.59671
"2014-11-17",55.220001,55.73,54.669998,54.860001,1529400,50.15786
"2014-11-18",54.91,56.16,54.889999,55.860001,1186700,51.072144
"2014-11-19",55.5,55.75,54.580002,54.799999,1669900,50.103001
"2014-11-20",54.349998,54.91,53.689999,54.240002,1321900,49.590988
"2014-11-21",54.610001,54.709999,53.310001,54.5,1253300,49.828716
"2014-11-24",54.93,55.580002,54.799999,55.330002,1015100,50.587574
"2014-11-25",55.099998,56.139999,55.02,55.91,1055600,51.117859
"2014-11-26",56,56.439999,55.849998,56.200001,740000,51.383003
"2014-11-28",58.110001,59.970001,58.02,59.029999,1212300,53.970436
"2014-12-01",58.529999,58.540001,55.330002,55.41,2674600,50.660713
"2014-12-02",55.18,56.209999,54.669998,55.25,2064200,50.514423
"2014-12-03",55.380001,56.830002,55.279999,56.759998,1564200,51.895
"2014-12-04",58.029999,58.759998,56.48,56.740002,2184800,51.876713
"2014-12-05",57.209999,57.939999,57.099998,57.259998,1235000,52.352146
"2014-12-08",57.389999,58.25,57.18,57.439999,1173800,52.51672
"2014-12-09",56.119999,56.5,55.060001,56.400002,1525700,51.565857
"2014-12-10",56.970001,57.450001,55.150002,55.189999,1486300,50.459564
"2014-12-11",55.799999,56.139999,55.32,55.970001,1683800,51.172714
"2014-12-12",56.630001,56.98,55.5,55.810001,1610200,51.026432
"2014-12-15",56.27,58,55.810001,57.650002,1965900,52.708725
"2014-12-16",57.720001,57.939999,55.66,55.68,2090700,50.90757
"2014-12-17",55.73,56.549999,54.540001,56.029999,1635700,51.22757
"2014-12-18",56.25,56.619999,55.419998,56.34,1125300,51.511005
"2014-12-19",56.189999,56.630001,55.529999,56.16,1831800,51.346432
"2014-12-22",56.560001,57.75,56.560001,56.73,767200,51.867573
"2014-12-23",57.23,57.349998,56.419998,56.75,764600,51.885864
"2014-12-24",57.240002,58.84,57.240002,58.720001,629800,53.687004
"2014-12-26",58.75,59.48,58.560001,59.02,706300,53.961292
"2014-12-29",58.830002,59.950001,58.560001,59.73,839600,54.610443
"2014-12-30",59.740002,60.509998,59.470001,59.77,833700,54.647018
"2014-12-31",60.259998,60.939999,59.759998,59.759998,902400,54.637863
"2015-01-02",60.540001,60.860001,59.470001,60.330002,1199600,55.159016
"2015-01-05",60.810001,60.869999,59.189999,59.470001,1288800,54.372719
"2015-01-06",59.779999,60.290001,57.709999,58.77,1511700,53.732723
"2015-01-07",59.060001,60,58.810001,59.669998,1039600,54.555584
"2015-01-08",60,61.459999,59.689999,60.700001,1697500,55.497303
"2015-01-09",60.650002,60.790001,59.709999,59.73,986900,54.610443
"2015-01-12",60.669998,61.130001,59.73,60.610001,1100000,55.415012
"2015-01-13",61.529999,62.990002,60.580002,61.41,1687200,56.146439
"2015-01-14",60.630001,62,60.189999,61.540001,1557200,56.265301
"2015-01-15",61.689999,62.099998,60.599998,61.470001,1619300,56.201302
"2015-01-16",61.09,62.419998,60.560001,62.349998,1618600,57.005875
"2015-01-20",63.400002,64.809998,63.110001,64.599998,1521200,59.063019
"2015-01-21",64.400002,65.199997,63.77,64.980003,2314800,59.410454
"2015-01-22",66.900002,68,64.550003,67.940002,2833200,62.116741
"2015-01-23",68.099998,69.900002,67.699997,68.650002,1883200,62.765915
"2015-01-26",68.769997,70.510002,68.650002,70.440002,2396600,64.402451
"2015-01-27",69.370003,70.779999,68.940002,69.699997,1536800,63.725895
"2015-01-28",70.5,70.550003,68.419998,68.699997,1220500,62.811611
"2015-01-29",68.800003,71.400002,68.419998,71.07,1966700,64.978462
"2015-01-30",70.370003,70.870003,67.260002,67.870003,2236800,62.05275
"2015-02-02",67.699997,68,65.43,67.32,2284100,61.549896
"2015-02-03",66,66.389999,64.089996,65.18,2928500,59.593307
"2015-02-04",65.959999,67.199997,65.839996,66.699997,1823000,60.983025
"2015-02-05",66.800003,66.940002,65.019997,66.82,1354300,61.092743
"2015-02-06",66.57,66.940002,65.669998,65.919998,1570000,60.269897
"2015-02-09",65.150002,65.150002,62.529999,63.509998,2120500,58.066448
"2015-02-10",64.190002,65.489998,63.68,65.370003,1965200,59.767033
"2015-02-11",65.900002,66.43,64.389999,64.510002,1560900,58.980736
"2015-02-12",63.57,63.59,61.720001,62.75,2822200,57.37159
"2015-02-13",62.16,62.599998,61.349998,62.560001,1697700,57.197872
"2015-02-17",62.610001,63.349998,62.110001,62.23,1200800,56.896164
"2015-02-18",63.119999,63.880001,62.060001,63.830002,1565000,58.359028
"2015-02-19",65.18,65.18,62.77,62.939999,2091000,57.545307
"2015-02-20",62.759998,64.150002,62.400002,64.139999,1049600,58.82938
"2015-02-23",65.010002,65.040001,63.529999,64.139999,1247900,58.82938
"2015-02-24",63.540001,64.519997,62.400002,64.43,1301500,59.095383
"2015-02-25",64.239998,64.68,63.34,63.439999,1216400,58.187351
"2015-02-26",64.120003,64.199997,63.009998,63.98,1225400,58.682636
"2015-02-27",64.480003,64.599998,63.59,63.650002,1944400,58.379963
"2015-03-02",64.400002,65.529999,64.32,65.440002,1850400,60.021751
"2015-03-03",65,66.199997,64.809998,66.160004,1629000,60.682148
"2015-03-04",65.68,66.010002,64.849998,65.769997,1313800,60.324429
"2015-03-05",65.75,65.970001,64.510002,64.639999,1118400,59.287991
"2015-03-06",64.330002,64.639999,63.57,63.73,948700,58.453335
"2015-03-09",63.720001,64.489998,63.57,63.98,1004200,58.682636
"2015-03-10",63.98,64.559998,63.400002,64.169998,1226000,58.856903
"2015-03-11",64.010002,65.32,63.599998,65.080002,1109300,59.691563
"2015-03-12",65.059998,67.279999,65.019997,67.110001,1339600,61.55349
"2015-03-13",67.25,67.860001,66.239998,66.660004,932400,61.140751
"2015-03-16",67.510002,67.989998,67.160004,67.57,1027700,61.975395
"2015-03-17",67.510002,69,67.510002,68.800003,1473800,63.103565
"2015-03-18",68.919998,69.419998,67.480003,67.970001,1267600,62.342278
"2015-03-19",68.459999,68.93,67.68,68.349998,835200,62.690804
"2015-03-20",68.629997,68.75,67.629997,68.68,1790800,62.993496
"2015-03-23",68.68,69,67.489998,67.489998,1173500,61.902023
"2015-03-24",67.199997,67.220001,66.279999,66.980003,1127400,61.434258
"2015-03-25",66.889999,66.989998,64.360001,64.599998,1346400,59.251305
"2015-03-26",63.919998,64.82,62.77,64.610001,1622200,59.260479
"2015-03-27",64.93,65.949997,64.82,65.589996,852400,60.159332
"2015-03-30",66.209999,66.639999,65.650002,66.199997,761200,60.718815
"2015-03-31",66.129997,66.480003,65.279999,66.18,929000,60.700485
"2015-04-01",65.330002,65.589996,63.529999,64,1068600,58.700989
"2015-04-02",64.019997,64.809998,62.990002,63.07,1220000,57.847973
"2015-04-06",61.950001,63,61.540001,62.400002,1728400,57.233456
"2015-04-07",62.130001,63.330002,62.130001,62.759998,990900,57.563652
"2015-04-08",63.009998,64.980003,62.919998,64.809998,1219000,59.443916
"2015-04-09",64.959999,65.580002,63.669998,64.150002,1244500,58.838562
"2015-04-10",64.18,64.769997,63.869999,63.939999,804400,58.645954
"2015-04-13",63.759998,65.019997,63.150002,63.330002,1233200,58.086449
"2015-04-14",63.200001,63.529999,62.189999,62.529999,1175400,57.352692
"2015-04-15",63.200001,63.700001,62.009998,62.02,1332100,56.884918
"2015-04-16",62.02,63.560001,61.639999,63.5,1599100,58.242374
"2015-04-17",62.900002,63.709999,62.849998,62.970001,1419700,57.75626
"2015-04-20",63.369999,63.59,62.509998,63.400002,1115900,58.150658
"2015-04-21",63.75,65,63.599998,64.93,990800,59.553982
"2015-04-22",64.940002,65,63.66,64.309998,1280600,58.985302
"2015-04-23",63.650002,66.860001,63.299999,66.339996,1998800,60.847229
"2015-04-24",66.940002,68.660004,66.940002,68.300003,1530700,62.644947
"2015-04-27",68.220001,68.68,67.150002,67.400002,1179800,61.819473
"2015-04-28",67,67.190002,65.580002,66.470001,816500,60.966476
"2015-04-29",66.150002,66.519997,63.970001,65.339996,1193000,59.930035
"2015-04-30",64.910004,65.650002,63.84,64.059998,1147700,58.756001
"2015-05-01",64.480003,65.860001,64.190002,65.300003,795800,59.893345
"2015-05-04",65.550003,66.120003,64.419998,64.529999,1118000,59.187096
"2015-05-05",63.400002,63.82,62.900002,62.970001,999700,57.75626
"2015-05-06",62.5,63.740002,62.150002,63.240002,1155200,58.003914
"2015-05-07",63.27,65.550003,63.27,64.959999,1049700,59.581493
"2015-05-08",65.860001,66.790001,65.730003,66.269997,1088100,60.783031
"2015-05-11",65.959999,66.830002,65.68,66.330002,969600,60.838058
"2015-05-12",65.889999,66.010002,65.139999,65.18,767400,59.783272
"2015-05-13",65.720001,66.209999,64.57,64.709999,684400,59.352188
"2015-05-14",65.239998,66.169998,64.779999,66.129997,974800,60.654613
"2015-05-15",66.360001,66.959999,66.089996,66.5,937900,60.99398
"2015-05-18",66.389999,68,66.110001,67.580002,1247100,61.984573
"2015-05-19",67.870003,68.269997,66.650002,66.989998,1386800,61.625797
"2015-05-20",66.739998,66.970001,63.41,63.959999,2179700,58.838421
"2015-05-21",64.089996,64.830002,63.5,64.690002,1277800,59.509975
"2015-05-22",64.889999,65.239998,64,64.400002,850700,59.243187
"2015-05-26",64.440002,64.830002,62.189999,62.369999,1295500,57.375736
"2015-05-27",62.720001,63.48,62.57,63.400002,1224500,58.323265
"2015-05-28",63.490002,64.050003,63.119999,63.740002,1044000,58.63604
"2015-05-29",63.700001,64.849998,63.380001,64.639999,1489500,59.463966
"2015-06-01",65.010002,66.300003,64.5,66.089996,1808500,60.797855
"2015-06-02",65.099998,66.309998,64.790001,65.720001,941200,60.4575
"2015-06-03",65.949997,66.339996,65.360001,65.860001,794700,60.586277
"2015-06-04",65.809998,66.660004,65.029999,65.510002,966300,60.264313
"2015-06-05",65.480003,65.970001,64.860001,65.660004,946100,60.402298
"2015-06-08",65.019997,65.690002,62.310001,62.529999,1519800,57.522926
"2015-06-09",61.880001,61.880001,58.150002,60.650002,3734600,55.793465
"2015-06-10",60.150002,61.689999,59.860001,60.759998,1568900,55.894657
"2015-06-11",60.889999,62.119999,60.759998,61.82,1426700,56.869778
"2015-06-12",61.709999,63.77,61.610001,63.5,1568300,58.41526
"2015-06-15",62.860001,63.240002,62.080002,62.66,1128900,57.642525
"2015-06-16",62.68,63.34,61.889999,62.279999,780400,57.292946
"2015-06-17",62.150002,62.669998,61.650002,62.029999,1232900,57.062954
"2015-06-18",62.610001,64.370003,62.610001,63.990002,1461200,58.866024
"2015-06-19",64.309998,65.419998,63.91,64.650002,4167400,59.473167
"2015-06-22",65.620003,66.260002,65.120003,66.220001,1732000,60.917442
"2015-06-23",67.07,67.480003,66.43,66.519997,1560400,61.193424
"2015-06-24",66.580002,67.239998,66.019997,66.199997,1153500,60.899044
"2015-06-25",66.669998,67.150002,65.419998,65.43,1273500,60.190716
"2015-06-26",65.800003,65.900002,64.5,64.75,1872000,59.565159
"2015-06-29",64.290001,65.599998,63.799999,63.860001,1066600,58.746429
"2015-06-30",64.550003,65.480003,64.199997,64.43,1332400,59.270786
"2015-07-01",65.550003,65.639999,62.59,64.300003,1956600,59.151196
"2015-07-02",64.660004,65.309998,63.82,65.010002,1109000,59.804344
"2015-07-06",64.610001,66.389999,64.540001,66.160004,1331400,60.862263
"2015-07-07",66.25,67.629997,65.699997,67.440002,1464900,62.039761
"2015-07-08",67.040001,67.089996,65.5,66.120003,1324600,60.825466
"2015-07-09",67.07,67.220001,66.440002,66.540001,922700,61.21183
"2015-07-10",68.010002,70.690002,67.800003,70.550003,2292100,64.900711
"2015-07-13",71.510002,72.650002,71.510002,72.25,1438200,66.464607
"2015-07-14",71.959999,73.699997,71.459999,73.620003,1782500,67.724892
"2015-07-15",73.489998,74.540001,72.129997,73.720001,1741500,67.81691
"2015-07-16",73.989998,75.470001,73.879997,74.690002,1555800,68.709221
"2015-07-17",74.989998,75.349998,74.32,74.769997,1111500,68.782799
"2015-07-20",75.040001,75.25,73.699997,74.139999,1355700,68.203247
"2015-07-21",74.220001,75.029999,73.970001,74.949997,1155700,68.94841
"2015-07-22",74.459999,75.879997,74.459999,75.830002,1630700,69.757935
"2015-07-23",76.879997,77.800003,72.610001,73.790001,2246900,67.881294
"2015-07-24",74.489998,75.239998,73.449997,74.099998,1551600,68.166458
"2015-07-27",73.389999,73.550003,72.550003,73.019997,1226900,67.172935
"2015-07-28",73.389999,74.470001,72.779999,74.32,1540200,68.368843
"2015-07-29",74.360001,75,73.360001,74.779999,1310300,68.792038
"2015-07-30",74.400002,75.279999,73.889999,75.160004,870000,69.141586
"2015-07-31",75.360001,75.870003,74.410004,75.75,1186000,69.684334
"2015-08-03",76.139999,78.32,76.010002,78.019997,1290500,71.772545
"2015-08-04",78.120003,78.419998,77,77.769997,930000,71.542595
"2015-08-05",78.160004,79.610001,77.790001,79.029999,1438800,72.701714
"2015-08-06",80.089996,80.529999,76.879997,77.75,1061900,71.524185
"2015-08-07",77.599998,78.370003,77.019997,77.989998,667900,71.74498
"2015-08-10",78.629997,79.620003,78.220001,78.629997,928300,72.333725
"2015-08-11",78.239998,80.279999,78.169998,79.959999,1257200,73.55722
"2015-08-12",79.269997,79.410004,76.440002,78.540001,1165300,72.250938
"2015-08-13",78.480003,80.239998,78.029999,79.290001,1076700,72.940887
"2015-08-14",78.580002,79.82,78.580002,79.599998,527200,73.411224
"2015-08-17",79.610001,81.75,79.099998,81.510002,1060400,75.172714
"2015-08-18",81.559998,82.150002,80.269997,81.510002,1116600,75.172714
"2015-08-19",80.75,82,80.5,80.989998,1376400,74.693146
"2015-08-20",80.040001,80.559998,78.699997,79.010002,1292300,72.867111
"2015-08-21",77.650002,79.089996,76.129997,76.139999,1751700,70.220238
"2015-08-24",70.029999,75.800003,58.919998,73.099998,2515900,67.416588
"2015-08-25",75.870003,77.879997,74.309998,74.550003,1716900,68.753883
"2015-08-26",76.080002,76.669998,73.129997,76.32,1473100,70.38623
"2015-08-27",77.169998,77.690002,74.870003,76.239998,1395400,70.312447
"2015-08-28",76.199997,76.849998,75.279999,75.809998,1262100,69.915894
"2015-08-31",75.889999,76.82,74.610001,74.860001,1339200,69.039764
"2015-09-01",73.650002,75.410004,73.650002,74.800003,1367000,68.984421
"2015-09-02",76.089996,78.839996,75.620003,78.830002,1430600,72.701088
"2015-09-03",79,80,77.809998,78.07,1248200,72.000191
"2015-09-04",77.160004,79.849998,77.040001,78.580002,1058200,72.470528
"2015-09-08",79.949997,81.309998,79.669998,81.239998,1350900,74.923714
"2015-09-09",82,82.43,80.57,81.769997,1439300,75.412514
"2015-09-10",82.089996,82.779999,80.989998,81.290001,1147200,74.969833
"2015-09-11",80.849998,82,80.75,81.870003,878900,75.504745
"2015-09-14",81.809998,82.43,80.550003,80.739998,1400400,74.462601
"2015-09-15",81.050003,81.199997,79.269997,79.739998,1589700,73.540329
"2015-09-16",79.599998,80.639999,78.389999,79.129997,1433400,72.977776
"2015-09-17",79.610001,80.599998,78.57,79.690002,1294200,73.494232
"2015-09-18",78.82,79.82,78.489998,78.739998,3717800,72.618088
"2015-09-21",79.209999,82.169998,79.099998,82.089996,1951200,75.707642
"2015-09-22",80.839996,81.760002,78.050003,78.650002,1439300,72.53508
"2015-09-23",78.650002,80.279999,78.650002,80.07,1104000,73.844673
"2015-09-24",79.480003,79.919998,78.360001,78.980003,1193300,72.839432
"2015-09-25",79.839996,81.279999,79.260002,80.699997,1116700,74.42569
"2015-09-28",80.410004,80.580002,77.449997,78.110001,1580400,72.037079
"2015-09-29",78.080002,78.970001,76.760002,78.379997,1082000,72.286072
"2015-09-30",79.07,80.150002,78.32,79.449997,1537800,73.272896
"2015-10-01",78.879997,80.489998,78,80.230003,1230100,73.992249
"2015-10-02",79.019997,79.370003,77.209999,79.260002,1207900,73.097672
"2015-10-05",79.730003,81.699997,79.029999,80.910004,1408800,74.619385
"2015-10-06",80.550003,80.82,74.440002,74.529999,2874800,68.735397
"2015-10-07",74.690002,77.309998,72.889999,75.970001,2894600,70.063461
"2015-10-08",75.730003,77.209999,74.919998,75.760002,1413900,69.869774
"2015-10-09",75.160004,77.769997,75.160004,75.919998,2185000,70.017326
"2015-10-12",76.279999,78.550003,75.610001,77.989998,1651900,71.926399
"2015-10-13",76.769997,77.379997,73.889999,73.919998,2437100,68.172836
"2015-10-14",74.830002,75.400002,73.110001,73.449997,1813200,67.739365
"2015-10-15",74.059998,76.269997,73.150002,75.980003,2057000,70.072685
"2015-10-16",75.900002,75.949997,74.529999,75.830002,1657700,69.934341
"2015-10-19",75.739998,77.419998,75.440002,76.870003,1401400,70.893478
"2015-10-20",76.849998,77.480003,75.82,76.489998,1269600,70.543037
"2015-10-21",76.43,77.18,74.68,74.730003,1715400,68.919868
"2015-10-22",76.18,76.949997,74.75,75.970001,1474000,70.063461
"2015-10-23",76.889999,79.309998,76.889999,79.089996,1687400,72.94088
"2015-10-26",78.760002,79.889999,78.330002,79.160004,1373100,73.005447
"2015-10-27",79.050003,79.550003,77.010002,77.949997,1364400,71.889503
"2015-10-28",78.209999,78.470001,74.470001,75.190002,2020300,69.344093
"2015-10-29",75.169998,76.580002,74.739998,75.769997,923700,69.878998
"2015-10-30",75.779999,77.480003,75.5,76.25,947200,70.321678
"2015-11-02",76.540001,77.68,76.449997,77.129997,858200,71.133255
"2015-11-03",77.800003,77.809998,75.940002,77.68,1379000,71.640488
"2015-11-04",77.68,77.870003,76.709999,77.410004,1009300,71.391518
"2015-11-05",77.870003,78.169998,76.849998,78.059998,896200,71.990959
"2015-11-06",77.959999,79,77.370003,78.080002,699400,72.009392
"2015-11-09",78.07,78.120003,76.790001,77.309998,1262200,71.299271
"2015-11-10",76.980003,78.599998,76.900002,78.57,964700,72.461311
"2015-11-11",78.889999,78.959999,77.470001,77.57,690000,71.539063
"2015-11-12",77.529999,77.989998,76.620003,76.68,955000,70.718254
"2015-11-13",76.519997,77.099998,75.809998,75.959999,1054500,70.237419
"2015-11-16",75.379997,76.879997,74.82,76.849998,1281700,71.060371
"2015-11-17",77,79.389999,76.57,77.540001,1540400,71.698395
"2015-11-18",77.559998,78.32,76.599998,78.089996,1070100,72.206947
"2015-11-19",78.519997,79.57,78.43,79.230003,822900,73.26107
"2015-11-20",79.589996,81.940002,79.489998,81.860001,1331500,75.69294
"2015-11-23",81.949997,82.209999,80.290001,80.410004,1019500,74.35218
"2015-11-24",79.32,79.910004,77.5,79.599998,1164600,73.60321
"2015-11-25",80.010002,80.309998,79.019997,79.610001,669600,73.612457
"2015-11-27",79.809998,80.610001,79.019997,79.760002,451500,73.75116
"2015-11-30",79.769997,80.370003,79.029999,79.730003,1083200,73.723419
"2015-12-01",79.839996,81.220001,79.660004,81.169998,885400,75.054916
"2015-12-02",81.760002,83.220001,80.93,81.699997,1238600,75.544983
"2015-12-03",82.150002,82.639999,80.32,80.550003,1366300,74.481621
"2015-12-04",81.629997,85.440002,81.5,84.910004,1906900,78.513153
"2015-12-07",86.110001,87.169998,85.440002,86.330002,1782000,79.826195
"2015-12-08",85.790001,86.449997,84.190002,85.620003,1650300,79.169685
"2015-12-09",85.150002,86.57,82.940002,83.510002,1578700,77.218643
"2015-12-10",84.449997,85.5,84.139999,84.360001,1182400,78.004601
"2015-12-11",83.5,83.5,81.959999,82.769997,1539900,76.534386
"2015-12-14",82.989998,83.480003,80.860001,82.150002,1198800,75.961105
"2015-12-15",82.580002,82.860001,81.559998,82.129997,1196900,75.942589
"2015-12-16",82.589996,83.040001,81,82.75,1095300,76.515884
"2015-12-17",82.790001,84.25,81,81.129997,1050700,75.017937
"2015-12-18",80.970001,82.290001,79.900002,79.949997,1417100,73.926826
"2015-12-21",80.790001,82.870003,80.790001,82.5,1129500,76.284729
"2015-12-22",81.779999,81.970001,79.620003,81.720001,1399400,75.563499
"2015-12-23",81.599998,82.720001,80.349998,82.160004,906800,75.970337
"2015-12-24",82.110001,83.419998,82.010002,82.120003,387200,75.933365
"2015-12-28",82.129997,82.870003,81.029999,82.419998,606400,76.210747
"2015-12-29",82.550003,83.269997,82.309998,82.769997,614000,76.534386
"2015-12-30",82.769997,82.769997,81.300003,81.440002,599700,75.304588
"2015-12-31",81,81.449997,79.800003,80.510002,817500,74.444656
"2016-01-04",79.160004,79.290001,77.330002,78.400002,1441300,72.493584
"2016-01-05",78.400002,79.169998,76.559998,77.089996,1547000,71.28231
"2016-01-06",76.529999,78.25,76.300003,78.199997,1387100,72.308655
"2016-01-07",76.57,77.190002,72.879997,73.989998,1797200,68.415833
"2016-01-08",74.889999,74.889999,70.25,70.379997,2723500,65.077812
"2016-01-11",70.660004,71.779999,69.110001,70.669998,1969900,65.345947
"2016-01-12",71.160004,71.879997,69.449997,71.040001,1364100,65.68808
"2016-01-13",71.129997,71.43,67.25,67.660004,1518700,62.562721
"2016-01-14",67.330002,69.900002,66.089996,68.75,1496500,63.570606
"2016-01-15",67.660004,69.849998,66.5,68.730003,2050900,63.55212
"2016-01-19",69.419998,69.739998,66.639999,67.050003,2205100,61.998669
"2016-01-20",66.730003,68.830002,64.18,67.160004,2789800,62.100384
"2016-01-21",68.610001,72.790001,67.849998,72.610001,3660600,67.139809
"2016-01-22",74.379997,74.379997,71.800003,72.860001,2125700,67.370972
"2016-01-25",73.029999,73.790001,69.57,69.790001,1701800,64.532242
"2016-01-26",70.150002,71.360001,68.870003,71.330002,1430100,65.95623
"2016-01-27",71.459999,72.650002,69.419998,70.019997,1507000,64.744926
"2016-01-28",69.830002,70.029999,67.230003,68.57,1458400,63.404175
"2016-01-29",68.129997,70.400002,67.610001,70.400002,1435700,65.096291
"2016-02-01",70.050003,70.940002,69.470001,70.290001,1443800,64.994568
"2016-02-02",69.989998,70.290001,67.82,67.959999,1049300,62.84013
"2016-02-03",68.300003,68.32,65.589996,67.269997,1256900,62.202103
"2016-02-04",67.110001,69.169998,67.099998,68.910004,1158500,63.718544
"2016-02-05",68.480003,69.050003,64.120003,64.559998,1705600,59.696266
"2016-02-08",63.360001,64.349998,61.580002,63.060001,1509600,58.309269
"2016-02-09",62.220001,66.150002,61.689999,65.629997,1766800,60.685661
"2016-02-10",66.839996,67.93,66.209999,66.839996,1387000,61.804489
"2016-02-11",65.860001,67.389999,65.43,66.940002,1246300,61.896976
"2016-02-12",67.839996,68.75,66.160004,68.440002,1193600,63.283962
"2016-02-16",68.900002,69.830002,68.190002,69.599998,933600,64.356567
"2016-02-17",69.900002,71.949997,69.720001,71.769997,1136000,66.363083
"2016-02-18",72,72.379997,70.93,72.32,1547000,66.871658
"2016-02-19",71.470001,72.480003,71.32,72.339996,1195300,67.14547
"2016-02-22",73.099998,73.699997,71.800003,72.389999,1193400,67.191879
"2016-02-23",72.099998,73.029999,71.589996,72.739998,905600,67.516747
"2016-02-24",72.32,73.699997,71.059998,73.599998,1026900,68.314987
"2016-02-25",73.68,75,73.209999,74.910004,998500,69.530945
"2016-02-26",75,75.510002,73.620003,74.57,968400,69.215324
"2016-02-29",74.089996,74.57,73.849998,73.900002,1033700,68.593445
"2016-03-01",74.199997,77.099998,73.959999,77.07,1364700,71.535812
"2016-03-02",76.650002,77.639999,76,77.260002,1069900,71.712166
"2016-03-03",77.07,78.489998,76.730003,78.25,1098500,72.631096
"2016-03-04",78.449997,78.449997,76.800003,77.669998,1106700,72.09272
"2016-03-07",77.050003,77.769997,76.18,77.199997,1124200,71.656479
"2016-03-08",76.040001,77.360001,75.080002,76.400002,1543100,70.913925
"2016-03-09",76.970001,78.019997,76.059998,77.32,822200,71.767868
"2016-03-10",77.389999,77.809998,75.150002,76.389999,1171700,70.904671
"2016-03-11",77.830002,80.779999,77.620003,80.769997,1735300,74.970139
"2016-03-14",80.239998,80.699997,79.199997,79.790001,1232600,74.060501
"2016-03-15",79.400002,80.080002,79.089996,79.989998,793900,74.246162
"2016-03-16",79.5,80.709999,79.419998,80.529999,846400,74.747368
"2016-03-17",80.419998,81.449997,80.089996,80.980003,1109300,75.165054
"2016-03-18",80.699997,83,80.550003,82.029999,1966300,76.139648
"2016-03-21",82.279999,82.589996,81.910004,82.260002,1098300,76.353127
"2016-03-22",81.199997,82.480003,81.029999,82.029999,694000,76.139648
"2016-03-23",81.800003,82.040001,80.559998,81.120003,1279200,75.295006
"2016-03-24",80.470001,80.589996,79.419998,80.589996,1159700,74.803062
"2016-03-28",80.519997,82.900002,80.040001,81.489998,1267900,75.638443
"2016-03-29",81.540001,82.730003,81.18,82.349998,1196400,76.436684
"2016-03-30",82.589996,83,82,82.330002,985800,76.418098
"2016-03-31",82.389999,83.089996,81.809998,82.019997,1102400,76.130379
"2016-04-01",81.260002,82.080002,80.43,82.010002,1021400,76.121101
"2016-04-04",78.220001,78.980003,77.010002,78.919998,6457100,73.252975
"2016-04-05",78.389999,81.470001,78.25,79.68,2760900,73.958397
"2016-04-06",79.959999,80.099998,78.290001,79.639999,1659300,73.921272
"2016-04-07",79.449997,79.660004,77.690002,78.279999,1481100,72.658928
"2016-04-08",78.709999,79.449997,78.160004,79.080002,910900,73.401482
"2016-04-11",79.779999,80.449997,78.470001,78.480003,1423100,72.844566
"2016-04-12",78.879997,79.889999,78.75,79.25,977500,73.559288
"2016-04-13",80.029999,82,79.730003,81.870003,1118500,75.991142
"2016-04-14",82.139999,83.260002,81.82,81.860001,1153200,75.981865
"2016-04-15",81.849998,82.550003,81.330002,82.379997,1103900,76.464516
"2016-04-18",82.510002,82.75,81,82.239998,970400,76.334587
