"dates","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2013-05-16",121.830002,122.220001,121.029999,121.269997,562800,115.796028
"2013-05-17",121.489998,123.93,121.489998,123.790001,528400,118.202293
"2013-05-20",123.5,124.629997,123.5,123.919998,368100,118.326385
"2013-05-21",123.860001,125.160004,123.230003,124.800003,376500,119.166702
"2013-05-22",124.709999,125.419998,122.860001,123.209999,760700,117.648453
"2013-05-23",121.889999,123.370003,121.889999,123.129997,577500,117.57206
"2013-05-24",120.410004,123.260002,120.410004,123.059998,626500,117.505211
"2013-05-28",124.209999,126.580002,124.120003,126.330002,915700,120.627625
"2013-05-29",125.860001,126.089996,124,124.290001,588700,118.679718
"2013-05-30",124.400002,125.809998,124.400002,125.25,369200,119.596375
"2013-05-31",125.010002,126.300003,124.160004,124.220001,592400,118.612877
"2013-06-03",124.379997,125.5,123.529999,125.480003,696500,119.815987
"2013-06-04",125.470001,126.199997,123.480003,123.959999,480400,118.364586
"2013-06-05",123.459999,124.190002,121.790001,122.110001,595500,116.598106
"2013-06-06",121.919998,122.269997,120.720001,122.120003,403900,116.607628
"2013-06-07",122.690002,124.209999,122.440002,123.75,278800,118.164078
"2013-06-10",124.279999,124.279999,123.279999,123.809998,301300,118.221352
"2013-06-11",122.629997,122.809998,121.190002,121.300003,669500,115.824684
"2013-06-12",122.309998,122.519997,119.449997,119.57,525500,114.172768
"2013-06-13",119.379997,121.790001,119.099998,121.5,244800,116.015648
"2013-06-14",121.43,121.800003,120,120.470001,370200,115.032158
"2013-06-17",121.690002,123.879997,121.290001,123.529999,816900,117.95401
"2013-06-18",123.580002,125.150002,123.389999,124.82,534800,119.185791
"2013-06-19",124.790001,125.510002,123.709999,123.760002,370600,118.17363
"2013-06-20",122.93,122.93,120.870003,121.269997,569400,115.796028
"2013-06-21",122.169998,122.639999,120.980003,122.080002,1276700,116.569466
"2013-06-24",120.860001,121.099998,119.870003,120.019997,454600,114.602448
"2013-06-25",121.169998,121.279999,119.860001,120.269997,347600,114.841164
"2013-06-26",121.110001,121.620003,120.239998,120.389999,388900,114.955727
"2013-06-27",121.260002,124.110001,121.230003,124,497900,118.402809
"2013-06-28",123.339996,124.940002,122.900002,124.220001,841700,118.612877
"2013-07-01",124.360001,126.43,123.980003,125.43,481600,119.768242
"2013-07-02",125.099998,125.980003,124.129997,124.68,515300,119.052094
"2013-07-03",124.360001,125.220001,123.889999,124.550003,129600,118.927971
"2013-07-05",125.849998,127.870003,125.839996,127.839996,293100,122.069473
"2013-07-08",128.139999,128.710007,126.800003,126.919998,425000,121.190994
"2013-07-09",127.5,128.910004,127.5,128.460007,273000,122.661484
"2013-07-10",128.080002,128.660004,127.489998,128.179993,220900,122.551529
"2013-07-11",130.039993,130.679993,129.490005,130.190002,327300,124.473259
"2013-07-12",129.820007,130.429993,129.300003,130.410004,272300,124.683617
"2013-07-15",130.380005,130.940002,130.089996,130.449997,292700,124.72187
"2013-07-16",130.690002,130.949997,128.830002,128.949997,252700,123.287735
"2013-07-17",129.710007,130.220001,129.139999,129.229996,223800,123.555405
"2013-07-18",129.369995,130.929993,128.990005,130.639999,281200,124.903496
"2013-07-19",130.559998,131.759995,130.559998,131.699997,269200,125.916977
"2013-07-22",131.660004,132.720001,131.539993,132.289993,269500,126.481041
"2013-07-23",132.369995,132.610001,131.789993,132,277900,126.203781
"2013-07-24",132.220001,132.350006,131.419998,131.759995,204500,125.974312
"2013-07-25",131.270004,131.880005,130.940002,131.559998,347300,125.783104
"2013-07-26",130.740005,131.710007,130.449997,131.210007,500700,125.448479
"2013-07-29",127.879997,129,125.980003,126.82,836200,121.251259
"2013-07-30",127.32,127.790001,125.709999,126.699997,692800,121.136497
"2013-07-31",127.190002,127.190002,125.800003,125.959999,717900,120.429016
"2013-08-01",126.75,128.380005,126.510002,127.970001,622500,122.350746
"2013-08-02",127.32,127.559998,126.139999,127.410004,746200,121.815331
"2013-08-05",127.760002,127.760002,126.540001,126.68,546100,121.117386
"2013-08-06",126.150002,126.660004,126.080002,126.339996,447600,120.792328
"2013-08-07",126.18,126.459999,125.089996,126.019997,374800,120.486359
"2013-08-08",126.32,126.370003,125.720001,125.830002,301800,120.30471
"2013-08-09",125.760002,126.260002,125.309998,125.75,341100,120.228241
"2013-08-12",125.519997,127.339996,125.519997,127.18,263400,121.595421
"2013-08-13",127.139999,128.139999,126.089996,127.550003,240500,121.949203
"2013-08-14",126.919998,127.529999,126,126.660004,366300,121.098267
"2013-08-15",125.330002,126.440002,125,125.050003,423300,119.558952
"2013-08-16",124.75,125.699997,124.389999,125.489998,1131400,119.979652
"2013-08-19",125.449997,126.019997,124.529999,124.610001,366800,119.138306
"2013-08-20",124.610001,125.709999,124.07,124.93,314500,119.444214
"2013-08-21",124.889999,125.220001,124.050003,124.120003,320700,118.669815
"2013-08-22",124.309998,125.510002,124.150002,125.489998,286800,119.979652
"2013-08-23",125.900002,126.650002,125.089996,126,198900,120.467247
"2013-08-26",126,126.510002,125.260002,125.480003,111600,119.970093
"2013-08-27",124.169998,124.519997,123.099998,123.150002,361500,117.742393
"2013-08-28",123.160004,124.25,123.050003,123.75,235000,118.316048
"2013-08-29",123.269997,124.25,122.970001,124.010002,334500,118.564644
"2013-08-30",124.419998,124.419998,123.370003,123.699997,403200,118.268257
"2013-09-03",125.129997,125.779999,123.910004,124.620003,482500,119.147835
"2013-09-04",124.699997,126.410004,124.220001,126.269997,389100,120.725365
"2013-09-05",126.160004,126.839996,125.290001,126.440002,190600,120.887932
"2013-09-06",126.519997,127.519997,125.279999,126.440002,197500,120.887932
"2013-09-09",127.169998,128.520004,126.879997,128.059998,431700,122.436783
"2013-09-10",128.979996,129.770004,128.570007,129.699997,339100,124.004791
"2013-09-11",129.550003,130.460007,129.25,129.809998,324600,124.109947
"2013-09-12",129.509995,130.509995,129.509995,130.050003,307600,124.339455
"2013-09-13",130.449997,130.789993,129.419998,130.720001,342700,124.980011
"2013-09-16",131.880005,132,130.889999,131.809998,350000,126.022118
"2013-09-17",131.809998,132.259995,131.059998,131.929993,179300,126.136871
"2013-09-18",131.690002,134.190002,131.139999,133.830002,300700,127.95343
"2013-09-19",134.449997,135.690002,133.880005,134.610001,344500,128.699219
"2013-09-20",134.559998,135.119995,133.889999,133.990005,430900,128.106384
"2013-09-23",133.850006,134.070007,132.710007,133.509995,253900,127.647507
"2013-09-24",133.919998,135.080002,132.220001,134.300003,503700,128.402786
"2013-09-25",134.110001,134.830002,133.509995,133.690002,283000,127.81958
"2013-09-26",133.880005,135.039993,133.300003,135.009995,209400,129.081604
"2013-09-27",134,134.089996,133.110001,133.429993,457500,127.570961
"2013-09-30",131.860001,133.479996,131.690002,132.869995,386400,127.035583
"2013-10-01",133.210007,134.179993,132.839996,133.570007,308400,127.704849
"2013-10-02",132.910004,132.910004,131.240005,132.059998,342400,126.261162
"2013-10-03",131.589996,132.339996,129.600006,130.509995,258500,124.779175
"2013-10-04",130.5,131.139999,129.669998,129.919998,401700,124.215126
"2013-10-07",128.710007,130.690002,128.710007,130.009995,391000,124.301155
"2013-10-08",129.899994,130.460007,127.93,127.989998,299800,122.369888
"2013-10-09",128.279999,131.119995,126.550003,126.989998,323400,121.570488
"2013-10-10",128.029999,130.360001,127.779999,130.210007,250300,124.653076
"2013-10-11",130.229996,130.889999,129.539993,130.869995,306200,125.284866
"2013-10-14",129.759995,131.369995,129.600006,130.880005,320500,125.294487
"2013-10-15",130.589996,130.910004,129.710007,129.720001,344800,124.183983
"2013-10-16",130.360001,131.369995,129.639999,130,256800,124.452049
"2013-10-17",129.779999,131.389999,129.559998,131.309998,337200,125.706154
"2013-10-18",132.220001,132.229996,131.059998,132.070007,229300,126.433708
"2013-10-21",132.199997,132.410004,131.649994,132.020004,255500,126.385841
"2013-10-22",131.869995,133.809998,131.759995,133.639999,353700,127.936775
"2013-10-23",133.029999,133.910004,132.270004,132.610001,286100,126.950676
"2013-10-24",132.570007,132.949997,131.240005,131.570007,265200,125.955063
"2013-10-25",131.520004,133.350006,130.860001,133.039993,311500,127.362312
"2013-10-28",126.419998,128.809998,123.18,124.260002,1759800,118.957008
"2013-10-29",124.43,128.220001,124.120003,128.149994,998100,122.681
"2013-10-30",128.699997,130,125.690002,125.690002,715900,120.325996
"2013-10-31",125.690002,127.919998,125.620003,126.809998,434800,121.398178
"2013-11-01",127.089996,128.449997,126.410004,127.25,539800,121.819405
"2013-11-04",127.43,127.900002,126.099998,126.309998,383900,120.919518
"2013-11-05",125.699997,126.190002,124.550003,124.760002,667400,119.435677
"2013-11-06",125.050003,126.150002,124.599998,126.120003,355600,120.737617
"2013-11-07",126.290001,126.290001,123.459999,123.57,403800,118.296463
"2013-11-08",123.769997,126,123.669998,125.93,418700,120.55574
"2013-11-11",126,126.720001,125.919998,126.360001,245900,120.967392
"2013-11-12",125.82,126.379997,125.220001,125.629997,307300,120.268532
"2013-11-13",124.970001,126.610001,124.559998,126.260002,963500,120.871643
"2013-11-14",126.720001,127.099998,126.07,126.470001,505400,121.072693
"2013-11-15",126.43,127,125.209999,126.989998,1019700,121.570488
"2013-11-18",126.949997,127.150002,126.029999,126.32,580000,120.929108
"2013-11-19",125.879997,126.370003,125.43,125.68,565800,120.316414
"2013-11-20",126,127.599998,125.110001,126.620003,609100,121.216293
"2013-11-21",127.110001,128.289993,126.849998,128.179993,324200,122.709724
"2013-11-22",128.190002,128.990005,127.650002,128.940002,394400,123.437294
"2013-11-25",129.139999,129.240005,128.029999,129.009995,325000,123.504272
"2013-11-26",128.889999,129.889999,128.470001,129.669998,376600,124.136131
"2013-11-27",129.660004,130.039993,129.149994,130,264300,124.452049
"2013-11-29",130.309998,130.309998,129.110001,129.699997,164000,124.164871
"2013-12-02",129.460007,130.449997,129.070007,129.850006,412700,124.308434
"2013-12-03",129.149994,129.809998,127.75,128.199997,386700,122.728851
"2013-12-04",127.589996,128.660004,126.050003,127.57,343000,122.125755
"2013-12-05",127.089996,127.540001,126.709999,127.129997,507200,121.704536
"2013-12-06",128.380005,129.559998,127.940002,129.339996,307100,123.820198
"2013-12-09",129.479996,130.490005,129.470001,130.149994,405000,124.595688
"2013-12-10",129.25,130.160004,128.169998,129.669998,470100,124.136131
"2013-12-11",129.229996,130.550003,129.160004,129.479996,696700,123.954224
"2013-12-12",129.009995,129.800003,128.529999,129.470001,420700,123.944672
"2013-12-13",129.809998,130.589996,129.330002,129.899994,630100,124.356308
"2013-12-16",129.589996,132.639999,129.589996,132.050003,634700,126.414566
"2013-12-17",132.169998,132.660004,131.490005,131.699997,489800,126.079514
"2013-12-18",132.369995,133.460007,131.009995,133.380005,994100,127.687782
"2013-12-19",132.910004,134.160004,132.75,133.940002,698300,128.223938
"2013-12-20",134.059998,135.529999,133.850006,135.410004,637000,129.631149
"2013-12-23",135.830002,137.009995,135.520004,136.789993,361900,130.952255
"2013-12-24",136.610001,137.440002,136.050003,137,90900,131.15329
"2013-12-26",137.110001,138.369995,135.830002,138.100006,194800,132.206406
"2013-12-27",138.119995,138.880005,137.240005,138.429993,240500,132.522278
"2013-12-30",138.270004,139.199997,138.100006,138.559998,219600,132.646744
"2013-12-31",139.210007,139.910004,137.910004,138.679993,303900,132.761642
"2014-01-02",138.529999,138.529999,137.320007,138.080002,359400,132.187195
"2014-01-03",138.050003,139.029999,137.559998,138.229996,357300,132.330841
"2014-01-06",139.169998,139.309998,137.270004,137.660004,396300,131.78511
"2014-01-07",138.190002,138.410004,136.830002,137.929993,345800,132.043579
"2014-01-08",137.729996,139.050003,137.410004,138.309998,349000,132.59967
"2014-01-09",139.259995,140.320007,139.179993,139.539993,489200,133.7789
"2014-01-10",139.539993,139.960007,138.479996,139.380005,274700,133.625504
"2014-01-13",138.809998,139.929993,137.729996,137.979996,352900,132.283279
"2014-01-14",138.449997,139.710007,137.809998,139.649994,422900,133.884354
"2014-01-15",139.740005,140.600006,139.520004,140.570007,286400,134.766342
"2014-01-16",141.25,142.529999,140.619995,140.860001,322700,135.044403
"2014-01-17",140.660004,140.729996,139.419998,140.039993,391400,134.258255
"2014-01-21",140.410004,142.339996,140.369995,141.919998,379600,136.060623
"2014-01-22",141.910004,141.910004,141.130005,141.539993,2e+05,135.696304
"2014-01-23",140.360001,141.279999,138.619995,139,466800,133.2612
"2014-01-24",137.75,138.199997,135,135.669998,894400,130.06868
"2014-01-27",137.339996,138.759995,134.880005,135.410004,745300,129.819412
"2014-01-28",135.759995,139.070007,135.259995,137.729996,455400,132.043579
"2014-01-29",136.479996,137.979996,135.679993,136.179993,423700,130.557617
"2014-01-30",137.360001,138,136.570007,137.770004,313500,132.08197
"2014-01-31",136.119995,138.279999,135.389999,137.240005,472400,131.573898
"2014-02-03",136.860001,138.059998,131.580002,131.800003,735700,126.358475
"2014-02-04",132.270004,132.720001,131.149994,131.990005,966600,126.540619
"2014-02-05",131.509995,132.580002,130.729996,131.919998,452500,126.473503
"2014-02-06",132.589996,133.360001,131.940002,132.770004,481600,127.288422
"2014-02-07",133.460007,134.5,133.240005,133.899994,520300,128.371735
"2014-02-10",134.009995,134.229996,132.779999,133,505800,127.508888
"2014-02-11",133.5,134,132.970001,133.619995,572000,128.103317
"2014-02-12",133.949997,135.490005,133.949997,134.940002,480900,129.36882
"2014-02-13",134.220001,136.539993,134,136.490005,418400,130.854767
"2014-02-14",136.490005,137.380005,135.539993,136.869995,617700,131.219116
"2014-02-18",136.729996,137.139999,135.619995,135.889999,439900,130.279633
"2014-02-19",135.75,136.839996,134.649994,135.050003,335200,129.474274
"2014-02-20",135.360001,135.889999,134.429993,135.539993,368700,129.944016
"2014-02-21",135.600006,136.570007,134.860001,134.919998,357200,129.34964
"2014-02-24",135.410004,137.050003,135.210007,135.309998,624000,129.723572
"2014-02-25",135.410004,136.130005,135.009995,135.300003,443500,129.713989
"2014-02-26",135.850006,136.490005,134.800003,134.979996,500300,129.407166
"2014-02-27",134.860001,135.419998,131.619995,134.610001,436400,129.05249
"2014-02-28",134.5,136.460007,134.320007,135.619995,897500,130.020721
"2014-03-03",134.520004,135.25,133.729996,134.690002,374500,129.129166
"2014-03-04",135.690002,137.220001,135.479996,136.320007,557600,130.691849
"2014-03-05",136.669998,137.729996,136.300003,137,668300,131.34375
"2014-03-06",136.949997,139.070007,136.949997,138.660004,745300,132.935211
"2014-03-07",139.160004,139.779999,138.350006,139.5,701600,133.740524
"2014-03-10",139.339996,139.630005,136.720001,137.059998,775300,131.401276
"2014-03-11",137.059998,137.729996,133.690002,134.229996,1084400,128.688141
"2014-03-12",133.759995,134.169998,132.220001,134.080002,850200,128.544342
"2014-03-13",134.860001,135.610001,133.220001,133.929993,654400,128.400528
"2014-03-14",133.080002,134.669998,132.970001,134.070007,635900,128.53476
"2014-03-17",135.029999,136.690002,134.830002,136.630005,745700,130.989075
"2014-03-18",136.800003,137.289993,136.309998,136.940002,698100,131.286209
"2014-03-19",136.850006,137.160004,134.509995,135.350006,349900,129.761887
"2014-03-20",134.850006,135.619995,134.229996,135.029999,300800,129.455109
"2014-03-21",136.050003,137.240005,134.470001,134.710007,904300,129.148315
"2014-03-24",135.009995,135.289993,133.619995,134.220001,423900,128.678558
"2014-03-25",135.080002,135.940002,133.509995,134.820007,534400,129.253815
"2014-03-26",135.389999,136.089996,133.169998,133.190002,534600,127.691109
"2014-03-27",133.089996,133.309998,132.149994,132.479996,340600,127.010368
"2014-03-28",132.470001,134.339996,132.470001,132.779999,385700,127.298004
"2014-03-31",133.360001,134.020004,132.869995,133.509995,462900,127.997841
"2014-04-01",134.190002,134.679993,133.050003,134.589996,525000,129.033218
"2014-04-02",134.990005,136.729996,134.740005,136.5,413400,130.864365
"2014-04-03",136.979996,137.259995,136.240005,136.869995,263200,131.219116
"2014-04-04",137.410004,137.740005,134.710007,134.990005,285300,129.416779
"2014-04-07",134.570007,134.759995,132.639999,132.809998,437100,127.326706
"2014-04-08",132.369995,134.160004,132.190002,133.429993,578200,127.921127
"2014-04-09",133.710007,134.600006,132.940002,133.949997,446700,128.612488
"2014-04-10",133.929993,134.350006,131.080002,131.149994,303200,125.924034
"2014-04-11",130.729996,131.720001,129.809998,130.169998,408000,124.983086
"2014-04-14",130.830002,131.160004,128.259995,129.539993,607400,124.378197
"2014-04-15",129.5,129.5,126.75,128.990005,1045700,123.850128
"2014-04-16",130.199997,131.039993,129.490005,131.020004,831400,125.79924
"2014-04-17",130.740005,132.309998,130.259995,130.339996,689600,125.146317
"2014-04-21",130.669998,132.039993,130.110001,131.380005,384300,126.144875
"2014-04-22",131.389999,132.470001,130.899994,131.960007,357500,126.701767
"2014-04-23",131.960007,132.710007,131.580002,131.710007,429600,126.461746
"2014-04-24",132.309998,132.330002,131.059998,131.710007,385600,126.461746
"2014-04-25",131.679993,131.679993,129,129.300003,548900,124.147751
"2014-04-28",138.149994,139.940002,135.889999,137.720001,1294200,132.232254
"2014-04-29",138.190002,139,136.850006,138.039993,680400,132.539459
"2014-04-30",138.039993,139.039993,136.940002,138.949997,561400,133.413239
"2014-05-01",138.910004,139.589996,137.539993,138.100006,553100,132.597122
"2014-05-02",137.740005,138.690002,137.559998,137.940002,665800,132.443436
"2014-05-05",137.440002,138.429993,136.449997,137.960007,368500,132.462692
"2014-05-06",137.830002,138.339996,137.100006,137.149994,435200,131.684952
"2014-05-07",137.550003,139.160004,137.25,138.929993,396500,133.393997
"2014-05-08",139.75,141.429993,139.419998,140.649994,676400,135.045441
"2014-05-09",140.339996,140.550003,138,139.179993,386100,133.634064
"2014-05-12",140.490005,141.570007,139.699997,141.350006,246500,135.717606
"2014-05-13",141.080002,141.720001,140.899994,141.080002,271600,135.458328
"2014-05-14",141.240005,141.410004,139.770004,139.960007,205100,134.382996
"2014-05-15",139.580002,139.830002,137.490005,138.710007,363300,133.1828
"2014-05-16",138.710007,139.539993,137.529999,139.429993,337700,133.874084
"2014-05-19",138.970001,140.169998,138.589996,139.850006,328300,134.277344
"2014-05-20",139.490005,139.699997,137.839996,138.330002,418400,132.817902
"2014-05-21",138.770004,140.179993,138.600006,140.119995,283400,134.53656
"2014-05-22",140.460007,141.350006,139.809998,140.690002,267100,135.083862
"2014-05-23",140.619995,141.720001,140.220001,141.660004,313500,136.015228
"2014-05-27",142,142.809998,142,142.199997,356700,136.533691
"2014-05-28",142.5,143.070007,141.009995,141.080002,570500,135.458328
"2014-05-29",141.410004,141.770004,140.899994,141.309998,423700,135.679169
"2014-05-30",141.020004,141.789993,140.869995,141.679993,265500,136.034454
"2014-06-02",141.539993,141.960007,140.259995,141.770004,231000,136.120819
"2014-06-03",141.289993,141.789993,140.759995,141.449997,229900,135.813629
"2014-06-04",141.320007,141.320007,140.660004,140.850006,239200,135.237549
"2014-06-05",140.889999,143.509995,140.639999,143.399994,359700,137.685898
"2014-06-06",142.699997,144.740005,142.490005,144.710007,360600,138.94371
"2014-06-09",144.630005,146.839996,144.570007,146.570007,589200,140.729584
"2014-06-10",146.130005,147.070007,145.639999,146.509995,409900,140.671967
"2014-06-11",145.490005,145.75,144.699997,145.639999,316400,139.836609
"2014-06-12",145.639999,146.020004,144.910004,145.589996,513500,139.788635
"2014-06-13",145.589996,146.330002,145.130005,146.169998,431000,140.34552
"2014-06-16",146.070007,146.860001,145.929993,146.160004,560300,140.335938
"2014-06-17",145.809998,146.830002,145.720001,146.589996,367000,140.74881
"2014-06-18",146.869995,147.179993,145.639999,147.039993,360800,141.180817
"2014-06-19",150.449997,151.449997,146.460007,147.419998,299800,141.545685
"2014-06-20",148.070007,149,146.830002,148.940002,695200,143.005127
"2014-06-23",148.710007,149.119995,147.449997,147.610001,398500,141.728165
"2014-06-24",147.080002,148.759995,146.259995,146.449997,311200,140.614395
"2014-06-25",146.490005,147.059998,145.899994,146.419998,271200,140.585541
"2014-06-26",146.710007,146.830002,145.210007,145.979996,188000,140.163071
"2014-06-27",145.820007,147.320007,145.820007,147.279999,981300,141.41127
"2014-06-30",146.979996,147.179993,145.869995,146.009995,527700,140.191879
"2014-07-01",146.039993,146.740005,145,146.389999,420800,140.556778
"2014-07-02",145.970001,146.649994,145.479996,145.600006,414400,139.798233
"2014-07-03",145.970001,146.929993,145.679993,146.429993,298200,140.595154
"2014-07-07",146.479996,146.520004,145.350006,145.75,323500,139.942307
"2014-07-08",145.869995,146.259995,144.600006,145.259995,338100,139.471771
"2014-07-09",145.160004,145.919998,144.360001,145.259995,270300,139.664063
"2014-07-10",144.179993,144.860001,143.720001,143.979996,252800,138.433365
"2014-07-11",143.910004,144.809998,143.039993,144.699997,209800,139.125687
"2014-07-14",145.25,145.899994,144.820007,144.979996,426200,139.394928
"2014-07-15",144.809998,145.690002,143.979996,144.690002,563800,139.116058
"2014-07-16",145.139999,145.389999,143.740005,144.580002,299900,139.010269
"2014-07-17",143.350006,144,142.320007,142.5,803000,137.010406
"2014-07-18",142.929993,143.720001,142,143.039993,741300,137.529617
"2014-07-21",142.869995,143.740005,142.490005,143.320007,246600,137.798843
"2014-07-22",144.240005,144.460007,143.899994,144.110001,268000,138.558411
"2014-07-23",144.050003,144.160004,142.759995,143.100006,199700,137.58728
"2014-07-24",143.309998,143.649994,142.710007,142.960007,286800,137.452713
"2014-07-25",142.850006,143.259995,142.199997,142.759995,370600,137.260376
"2014-07-28",142.850006,148.440002,142.529999,148.259995,1179000,142.548477
"2014-07-29",150.779999,150.779999,146.710007,146.899994,585700,141.240875
"2014-07-30",147.149994,147.710007,145.470001,147.570007,490400,141.885101
"2014-07-31",146.139999,146.690002,144,144.070007,630400,138.519943
"2014-08-01",143.440002,144.070007,142.419998,143.470001,412300,137.943069
"2014-08-04",143.509995,145.5,143.210007,145.320007,346800,139.721771
"2014-08-05",144.369995,146.139999,143.559998,144.089996,388500,138.539185
"2014-08-06",143.050003,144.020004,142.529999,143.389999,324300,137.866119
"2014-08-07",144.289993,145.830002,143.949997,144.399994,484100,138.837219
"2014-08-08",145,147.410004,144.660004,147.360001,432100,141.683212
"2014-08-11",147.559998,147.940002,146.460007,146.75,243900,141.096725
"2014-08-12",146.320007,148.059998,145.770004,146.229996,241900,140.596725
"2014-08-13",146.529999,147.660004,146.309998,147.460007,207600,141.779327
"2014-08-14",147.479996,148.160004,147.160004,148.119995,176000,142.413925
"2014-08-15",148.389999,148.559998,145.919998,147.389999,265500,141.712051
"2014-08-18",148.669998,150.220001,148.509995,150.039993,264900,144.259933
"2014-08-19",150,150.539993,149.330002,150.490005,244900,144.692612
"2014-08-20",150.619995,151.740005,150.089996,150.929993,313700,145.115677
"2014-08-21",150.759995,151.059998,150,150.729996,187500,144.92334
"2014-08-22",150.229996,150.839996,149.630005,150.369995,222200,144.57724
"2014-08-25",151.240005,151.380005,150.330002,151.210007,165000,145.384918
"2014-08-26",151.339996,151.690002,150.75,150.830002,241400,145.019516
"2014-08-27",151.179993,151.660004,149.990005,150.800003,221500,144.990677
"2014-08-28",150.630005,150.630005,149.809998,150.380005,161300,144.586868
"2014-08-29",150.580002,151.139999,149.860001,150.559998,223000,144.759918
"2014-09-02",150.949997,151.5,149.690002,150.229996,277700,144.442612
"2014-09-03",150.690002,151.190002,149.300003,149.610001,211600,143.846481
"2014-09-04",149.619995,150.149994,148.309998,148.830002,347600,143.096558
"2014-09-05",148.820007,149.779999,148.190002,149.570007,367800,143.80806
"2014-09-08",149.669998,149.800003,149.020004,149.130005,292100,143.385025
"2014-09-09",149.300003,149.300003,147.710007,148.199997,192000,142.490845
"2014-09-10",147.889999,148.490005,147.199997,148.149994,204400,142.442734
"2014-09-11",147.419998,147.869995,147.020004,147.660004,343900,141.971664
"2014-09-12",147.470001,147.800003,146.740005,147.130005,256100,141.462036
"2014-09-15",146.899994,147.460007,146.289993,147.050003,292000,141.385117
"2014-09-16",147.110001,148.460007,146.770004,147.880005,213100,142.183151
"2014-09-17",148.309998,150.600006,147.979996,149.630005,387300,143.865738
"2014-09-18",149.979996,150.449997,149.520004,150.229996,243100,144.442612
"2014-09-19",151.279999,151.380005,149.5,149.539993,434600,143.779205
"2014-09-22",149.050003,149.050003,147.270004,147.559998,299400,141.875504
"2014-09-23",147.460007,147.770004,146.740005,146.919998,210900,141.260147
"2014-09-24",146.910004,148.169998,146.5,147.990005,264100,142.288956
"2014-09-25",147.300003,147.309998,145.550003,145.559998,294400,139.952545
"2014-09-26",145.479996,147.809998,144.800003,147.380005,277800,141.702438
"2014-09-29",145.419998,147.460007,145.419998,147.020004,295800,141.356277
"2014-09-30",146.869995,147.570007,145.660004,146.289993,447400,140.654388
"2014-10-01",146.279999,146.279999,144.740005,145.350006,451900,139.750595
"2014-10-02",145.460007,145.830002,143.520004,144.830002,442200,139.250671
"2014-10-03",145.630005,146.759995,145.089996,146.589996,288200,140.942841
"2014-10-06",147.570007,147.960007,146.240005,146.800003,314400,141.14476
"2014-10-07",144.919998,146.070007,143.509995,143.570007,316200,138.039185
"2014-10-08",143.240005,147.259995,142.600006,147.119995,496400,141.64978
"2014-10-09",147,147,143.25,143.25,325200,137.923645
"2014-10-10",143.550003,143.820007,141.740005,141.800003,413900,136.527634
"2014-10-13",142.119995,142.690002,138.449997,138.630005,414300,133.475449
"2014-10-14",139.509995,142.809998,139.070007,141.639999,614400,136.373505
"2014-10-15",139.759995,141.229996,137.339996,140.5,507900,135.275894
"2014-10-16",138.869995,141.75,137.550003,141.110001,530900,135.86322
"2014-10-17",142.399994,145.25,142.399994,144.470001,423300,139.098282
"2014-10-20",143.979996,145.110001,142.800003,144.669998,439200,139.290848
"2014-10-21",145.789993,148.720001,145.589996,148.690002,434500,143.161392
"2014-10-22",148.559998,149.710007,146.539993,146.630005,579800,141.177994
"2014-10-23",148.660004,150.899994,148.660004,150.529999,462400,144.932938
"2014-10-24",150.529999,151.580002,149.320007,151.179993,582000,145.558777
"2014-10-27",152,153.179993,149.320007,150.940002,565100,145.327744
"2014-10-28",151.220001,154.419998,151.220001,154.419998,489300,148.67836
"2014-10-29",154.350006,154.960007,153.300003,154.160004,732600,148.427994
"2014-10-30",153.679993,155.339996,153.449997,154.830002,434900,149.073074
"2014-10-31",156.919998,159.190002,156.550003,158.300003,765100,152.414047
"2014-11-03",158.199997,159.740005,157.429993,158.610001,524500,152.712509
"2014-11-04",158.649994,159.190002,157.210007,157.539993,439000,151.682281
"2014-11-05",155.779999,158.050003,155.259995,157.059998,453900,151.220169
"2014-11-06",157,158.309998,156.440002,158.229996,511400,152.346664
"2014-11-07",158.100006,158.839996,157.460007,158.259995,356700,152.375549
"2014-11-10",158.179993,158.779999,157.529999,158.529999,304200,152.635498
"2014-11-11",158.369995,158.990005,156.970001,157.419998,307900,151.566818
"2014-11-12",156.539993,157.419998,156.229996,156.759995,332400,150.93132
"2014-11-13",156.759995,158.199997,156.369995,156.740005,283400,150.912079
"2014-11-14",156.479996,157.940002,156.220001,157.25,318900,151.403076
"2014-11-17",156.770004,157.529999,156.25,156.399994,398100,150.584686
"2014-11-18",156.570007,158.070007,156.130005,156.279999,386500,150.469177
"2014-11-19",155.929993,156.800003,155.089996,156.690002,274200,150.863937
"2014-11-20",156.309998,157.600006,155.220001,157.210007,208200,151.364578
"2014-11-21",158.399994,159.619995,157.800003,158.220001,291200,152.337036
"2014-11-24",158.429993,159.119995,157.509995,158.600006,175700,152.702896
"2014-11-25",159.110001,160.600006,158.75,160.479996,344700,154.513016
"2014-11-26",160.190002,160.240005,158.190002,159.529999,241300,153.598328
"2014-11-28",159.669998,159.669998,157.449997,157.820007,233500,151.951904
"2014-12-01",157.059998,157.410004,155.25,155.789993,346300,149.997375
"2014-12-02",156.190002,157.369995,155.570007,156.979996,349900,151.143143
"2014-12-03",157.179993,159.759995,157.119995,159.649994,391700,153.713867
"2014-12-04",159.259995,160.089996,158.070007,158.789993,188800,152.885818
