"dates","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2013-03-13",33.204189,33.329842,33.036648,33.225132,1935117,24.47397
"2013-03-14",33.31937,33.497383,33.256546,33.382198,1711169,24.589666
"2013-03-15",33.204189,33.371727,32.994762,33.109947,2547272,24.389118
"2013-03-18",32.722511,33.089005,32.701572,32.816753,2017438,24.173159
"2013-03-19",32.910995,32.910995,32.26178,32.701572,2798437,24.088316
"2013-03-20",32.931938,33.089005,32.827225,32.94241,2593207,24.265717
"2013-03-21",32.806282,32.952881,32.324608,32.335079,3195908,23.818348
"2013-03-22",32.439793,32.722511,32.366493,32.712044,2731491,24.096025
"2013-03-25",32.795811,32.921467,32.282722,32.45026,1705153,23.903193
"2013-03-26",32.617802,32.732983,32.418846,32.732983,1886698,24.11145
"2013-03-27",32.502617,32.691097,32.345551,32.649216,1856616,24.049744
"2013-03-28",32.670158,33.581154,32.565445,33.507854,4382782,24.682226
"2013-04-01",33.612564,33.675392,33.05759,33.246075,2533711,24.489401
"2013-04-02",33.308903,33.455498,32.973824,33.13089,3440388,24.404549
"2013-04-03",33.183247,33.465969,32.910995,33.015705,3976429,24.3197
"2013-04-04",33.005238,33.340313,32.858639,33.078533,2198792,24.365992
"2013-04-05",32.68063,32.848167,32.408379,32.575916,2741041,23.995749
"2013-04-08",32.481674,32.806282,32.481674,32.638744,2631598,24.042028
"2013-04-09",32.785339,33.287956,32.575916,33.172775,4293394,24.4354
"2013-04-10",33.308903,34.031414,33.204189,33.968586,2914756,25.021605
"2013-04-11",34,34.314137,33.958115,34.251308,2970050,25.229858
"2013-04-12",34.157066,34.209423,33.623035,33.769634,2617178,24.875055
"2013-04-15",33.570683,33.821991,32.764397,32.837696,3262853,24.188585
"2013-04-16",33.068062,33.204189,32.858639,33.068062,2438593,24.358267
"2013-04-17",32.837696,32.890053,32.219894,32.638744,2983420,24.042028
"2013-04-18",32.649216,32.670158,32.198952,32.335079,2248643,23.818348
"2013-04-19",32.492146,32.837696,32.366493,32.795811,2835013,24.157728
"2013-04-22",32.795811,32.900524,32.198952,32.240837,3210424,23.748932
"2013-04-23",32.439793,32.701572,32.198952,32.513088,2189624,23.949474
"2013-04-24",32.439793,32.628273,32.062828,32.146599,3703777,23.802166
"2013-04-25",32.198952,32.670158,32.094242,32.544502,3579531,24.096785
"2013-04-26",33.832462,34.502617,32.848167,32.900524,11971976,24.360395
"2013-04-29",33.068062,33.958115,33.005238,33.675392,5802294,24.934128
"2013-04-30",33.748692,34,33.507854,33.633507,4839845,24.903111
"2013-05-01",33.486912,33.780106,32.973824,32.984295,4546373,24.422419
"2013-05-02",33.005238,33.497383,32.994762,33.246075,5894356,24.616249
"2013-05-03",33.54974,34.219894,33.497383,33.539268,4415443,24.833338
"2013-05-06",33.497383,34.429317,33.465969,34.397907,2597791,25.469091
"2013-05-07",34.534031,34.732983,34.376965,34.712044,2025364,25.701681
"2013-05-08",34.670158,35.371727,34.617802,35.361256,3706546,26.182381
"2013-05-09",35.235603,35.612564,35.193718,35.560207,3025631,26.329693
"2013-05-10",35.507854,35.602093,35.298428,35.465969,5297003,26.259914
"2013-05-13",35.434555,35.570683,35.329842,35.455498,1558083,26.252159
"2013-05-14",35.434555,35.853401,35.39267,35.717278,2325521,26.445986
"2013-05-15",35.602093,35.780106,35.382198,35.759163,2385877,26.477001
"2013-05-16",35.685863,35.685863,35.424084,35.507854,3059056,26.290922
"2013-05-17",35.507854,36.052357,35.507854,35.874348,2071300,26.562283
"2013-05-20",35.759163,35.937172,35.685863,35.853401,2620234,26.546774
"2013-05-21",35.832462,36.020943,35.790577,35.874348,1279796,26.562283
"2013-05-22",35.874348,35.926701,35.507854,35.685863,4455171,26.422735
"2013-05-23",35.413612,35.832462,35.382198,35.664921,3424153,26.407219
"2013-05-24",35.486912,35.979057,35.329842,35.884815,2814099,26.570034
"2013-05-28",36.209423,36.324608,36.062828,36.125652,1779070,26.748367
"2013-05-29",35.853401,36.010471,35.727749,35.832462,2518144,26.531277
"2013-05-30",35.842934,36.146599,35.717278,35.81152,2775803,26.515766
"2013-05-31",35.685863,35.958115,35.403141,35.403141,2948563,26.213392
"2013-06-03",35.413612,35.54974,35.068062,35.424084,3824393,26.228891
"2013-06-04",35.371727,35.664921,35.214661,35.287956,3452707,26.128099
"2013-06-05",35.13089,35.225132,34.785339,34.848167,3994192,25.802471
"2013-06-06",34.848167,35.141361,34.649216,35.141361,2256474,26.019566
"2013-06-07",35.486912,36.460732,35.382198,35.895287,2995931,26.577791
"2013-06-10",35.905758,36.146599,35.769634,36.052357,3575234,26.694088
"2013-06-11",35.570683,35.759163,35.267017,35.298428,5186510,26.135862
"2013-06-12",35.497383,35.507854,34.691097,34.879581,4059705,25.825735
"2013-06-13",34.816753,35.120419,34.554974,35.026176,2828042,25.934284
"2013-06-14",35.036648,35.214661,34.785339,34.879581,3804720,25.825735
"2013-06-17",35.078533,35.256546,34.753925,34.963352,4205056,25.887758
"2013-06-18",34.921467,35.497383,34.890053,35.340313,2607628,26.16687
"2013-06-19",35.371727,35.413612,34.94241,34.963352,4267609,25.887758
"2013-06-20",34.659687,34.659687,33.664921,33.780106,6756339,25.011658
"2013-06-21",34.062828,34.062828,33.382198,33.937172,5963784,25.127951
"2013-06-24",33.675392,33.675392,33.214661,33.214661,4919778,24.592991
"2013-06-25",33.47644,33.623035,33.193718,33.486912,5095403,24.794567
"2013-06-26",33.73822,33.769634,33.486912,33.518326,5099509,24.817833
"2013-06-27",33.81152,34.586388,33.801048,34.429317,5146686,25.492348
"2013-06-28",34.314137,34.565445,34.052357,34.502617,20544915,25.546614
"2013-07-01",35.214661,36.282722,35.047119,36.020943,7396762,26.670837
"2013-07-02",36.010471,36.366493,35.633507,36.031414,3391014,26.678589
"2013-07-03",35.759163,35.937172,35.539268,35.769634,1523607,26.484751
"2013-07-05",36.031414,36.282722,35.863873,36.198952,1395351,26.802629
"2013-07-08",36.439793,36.628273,36.240837,36.418846,2300022,26.965441
"2013-07-09",36.649216,37.05759,36.638744,36.984295,3625085,27.384123
"2013-07-10",36.963352,37.151833,36.659687,36.785339,2403640,27.236805
"2013-07-11",37.214661,37.298428,36.60733,36.743454,3727843,27.205797
"2013-07-12",36.774868,36.963352,36.513088,36.732983,4064958,27.19804
"2013-07-15",36.900524,37.434555,36.743454,37.109947,2408415,27.477156
"2013-07-16",37.13089,37.172775,36.659687,36.764397,2369451,27.2213
"2013-07-17",36.963352,36.973824,36.701572,36.816753,1217816,27.260067
"2013-07-18",36.963352,36.994762,36.722511,36.816753,1378065,27.260067
"2013-07-19",36.86911,37.256546,36.732983,37.193718,2315302,27.539183
"2013-07-22",37.298428,37.31937,36.649216,36.712044,1471751,27.182533
"2013-07-23",36.879581,36.910995,36.60733,36.670158,1933684,27.151524
"2013-07-24",36.617802,36.774868,36.429317,36.586388,1958514,27.213833
"2013-07-25",36.544502,36.848167,36.356022,36.806282,2059744,27.377398
"2013-07-26",36.816753,36.94241,35.989529,36.219894,4433683,26.941223
"2013-07-29",36.198952,36.324608,35.633507,35.821991,3160573,26.64526
"2013-07-30",35.968586,36.429317,35.832462,36.324608,3077201,27.019114
"2013-07-31",36.439793,36.712044,36.240837,36.45026,3083122,27.112581
"2013-08-01",36.691097,37.235603,36.691097,37.225132,2502673,27.68894
"2013-08-02",37.036648,37.371727,36.837696,37.371727,2005500,27.797993
"2013-08-05",37.225132,37.643978,37.099476,37.602093,2307471,27.969339
"2013-08-06",37.455498,37.623035,37.340313,37.570683,2860416,27.945978
"2013-08-07",37.507854,37.54974,37.193718,37.361256,2266502,27.790201
"2013-08-08",37.507854,37.570683,36.879581,36.910995,2462277,27.455273
"2013-08-09",36.86911,37.05759,36.753925,36.816753,2220375,27.385183
"2013-08-12",36.628273,36.774868,36.209423,36.26178,2755939,26.972382
"2013-08-13",36.387436,36.952881,36.293194,36.701572,2120960,27.299507
"2013-08-14",36.638744,36.743454,36.020943,36.104713,1855470,26.855555
"2013-08-15",35.842934,35.895287,35.602093,35.832462,2084383,26.653048
"2013-08-16",35.623035,36.073299,35.539268,35.874348,3521372,26.684196
"2013-08-19",35.821991,35.895287,35.340313,35.371727,2114943,26.310331
"2013-08-20",35.455498,35.633507,35.277489,35.528797,1579284,26.427176
"2013-08-21",35.486912,36.010471,35.31937,35.507854,2393421,26.411591
"2013-08-22",35.54974,36.272251,35.424084,36.146599,1975800,26.886709
"2013-08-23",36.167538,36.18848,35.382198,35.424084,3518507,26.349277
"2013-08-26",35.434555,35.842934,35.31937,35.497383,3548207,26.403805
"2013-08-27",35.109947,35.141361,34.806282,34.984295,3549449,26.022161
"2013-08-28",34.963352,35.13089,34.753925,34.94241,2364198,25.990997
"2013-08-29",34.795811,35.047119,34.722511,34.837696,1749274,25.913115
"2013-08-30",34.890053,34.952881,34.460732,34.596859,1709450,25.733976
"2013-09-03",35.036648,35.141361,34.387436,34.481674,2427992,25.648293
"2013-09-04",34.502617,35.089005,34.481674,34.952881,2301932,25.998785
"2013-09-05",34.921467,35.591621,34.86911,35.340313,2070536,26.286968
"2013-09-06",35.424084,35.497383,34.86911,35.193718,2031763,26.177937
"2013-09-09",35.246075,35.81152,35.235603,35.643978,1576419,26.512846
"2013-09-10",35.769634,36.010471,35.633507,35.842934,2439070,26.660835
"2013-09-11",35.853401,35.905758,35.507854,35.821991,1864256,26.64526
"2013-09-12",35.654449,35.801048,35.298428,35.340313,2154671,26.286968
"2013-09-13",35.340313,35.570683,35.162304,35.486912,2248834,26.396019
"2013-09-16",35.916229,36.209423,35.717278,36.209423,2848956,26.933437
"2013-09-17",36.178009,36.994762,36.073299,36.931938,3114255,27.470861
"2013-09-18",36.837696,37.183247,36.554974,37.109947,2146458,27.60327
"2013-09-19",37.287956,37.539268,37.162304,37.246075,2495511,27.704529
"2013-09-20",37.235603,37.277489,36.534031,36.534031,2956967,27.174891
"2013-09-23",36.314137,36.471203,35.968586,36.125652,2384158,26.871132
"2013-09-24",36.062828,36.492146,35.916229,36.062828,2352356,26.8244
"2013-09-25",36.136127,36.795811,35.968586,36.554974,3229237,27.190474
"2013-09-26",36.617802,36.952881,36.492146,36.879581,2275001,27.431919
"2013-09-27",36.628273,36.764397,36.418846,36.596859,1375869,27.221621
"2013-09-30",36.293194,36.732983,36.094242,36.628273,2824699,27.244982
"2013-10-01",36.659687,36.973824,36.60733,36.753925,1777733,27.338446
"2013-10-02",36.586388,36.795811,36.198952,36.554974,1925567,27.190474
"2013-10-03",36.439793,36.575916,36.083771,36.429317,2653850,27.096998
"2013-10-04",36.439793,36.743454,36.251308,36.502617,1589025,27.151516
"2013-10-07",36.219894,36.471203,35.926701,36.240837,1357246,26.956802
"2013-10-08",36.136127,36.335079,35.685863,35.81152,2594449,26.637468
"2013-10-09",35.759163,36.26178,35.727749,35.979057,2875028,26.762091
"2013-10-10",36.356022,37.005238,36.303665,37.005238,3058770,27.525377
"2013-10-11",36.94241,37.486912,36.86911,37.287956,2556440,27.735676
"2013-10-14",37.015705,37.39267,36.879581,37.31937,1420085,27.759041
"2013-10-15",37.172775,37.256546,36.617802,36.743454,2192489,27.330666
"2013-10-16",36.795811,36.858639,36.240837,36.534031,5856538,27.174891
"2013-10-17",36.429317,37.47644,36.418846,37.413612,2720604,27.829144
"2013-10-18",37.623035,37.884815,37.39267,37.654449,3044827,28.008293
"2013-10-21",37.73822,37.895287,37.465969,37.539268,2222858,27.922602
"2013-10-22",37.654449,38.146599,37.54974,37.937172,2689089,28.218575
"2013-10-23",37.696335,37.979057,37.664921,37.926701,1623309,28.335926
"2013-10-24",38.094242,38.324608,37.863873,37.916229,1552066,28.328106
"2013-10-25",37.780106,38.209423,37.581154,38.209423,1261460,28.547159
"2013-10-28",38.146599,38.293194,37.675392,37.842934,2186568,28.273342
"2013-10-29",37.916229,38.272251,37.874348,38.167538,1735522,28.515871
"2013-10-30",38.345551,38.670158,37.895287,38.167538,2494842,28.515871
"2013-10-31",38.136127,38.513088,37.81152,38.272251,2767304,28.594101
"2013-11-01",38.282722,38.481674,38.052357,38.272251,1497727,28.594101
"2013-11-04",38.345551,38.356022,38.020943,38.356022,1578711,28.656675
"2013-11-05",38.335079,38.617802,36.418846,38.513088,2575158,28.774029
"2013-11-06",38.513088,38.586388,37.968586,38.198952,2086198,28.539337
"2013-11-07",38.251308,38.366493,37.382198,37.560207,2466001,28.062117
"2013-11-08",37.623035,38.230366,37.591621,38.115185,2840648,28.47674
"2013-11-11",38.219894,38.554974,38.167538,38.544502,1355909,28.797503
"2013-11-12",38.376965,38.471203,37.759163,38.052357,3385953,28.429804
"2013-11-13",37.801048,38.544502,37.790577,38.460732,4319561,28.734911
"2013-11-14",38.86911,39.790577,38.743454,39.371727,6723869,29.415545
"2013-11-15",39.39267,39.39267,38.659687,38.86911,5303879,29.040026
"2013-11-18",38.816753,39.570683,38.806282,39.371727,3225799,29.415545
"2013-11-19",39.329842,39.706806,39.151833,39.329842,2084861,29.384253
"2013-11-20",39.298428,39.413612,38.848167,38.900524,2576877,29.06349
"2013-11-21",38.837696,39.528797,38.764397,39.455498,2929272,29.47813
"2013-11-22",39.350784,40.251308,39.204189,40.240837,4866585,30.064878
"2013-11-25",40.240837,40.586388,40.136127,40.240837,3158281,30.064878
"2013-11-26",40.178009,40.596859,39.832462,39.863873,3413075,29.783232
"2013-11-27",39.874348,40.178009,39.643978,39.790577,2694724,29.728476
"2013-11-29",39.958115,40.345551,39.623035,39.937172,1298514,29.837994
"2013-12-02",40,40.26178,39.403141,39.47644,2404404,29.493771
"2013-12-03",39.267017,39.727749,39.172775,39.643978,3774065,29.618948
"2013-12-04",39.434555,39.759163,38.848167,39.277489,3876632,29.345133
"2013-12-05",39.277489,39.465969,38.921467,39.005238,2503342,29.141722
"2013-12-06",38.952881,39.685863,38.890053,39.528797,2879516,29.532896
"2013-12-09",39.780106,39.790577,39.287956,39.518326,2107972,29.525064
"2013-12-10",39.486912,39.916229,39.277489,39.298428,2118572,29.360781
"2013-12-11",39.235603,39.486912,38.879581,38.931938,2368591,29.08696
"2013-12-12",38.931938,39.706806,38.86911,39.570683,3241652,29.564184
"2013-12-13",39.528797,39.528797,38.848167,39.109947,2788314,29.219961
"2013-12-16",39.246075,39.916229,39.120419,39.717278,2646592,29.67371
"2013-12-17",39.748692,39.926701,39.612564,39.73822,2122297,29.68936
"2013-12-18",39.675392,40.984295,39.497383,40.910995,3097256,30.565571
"2013-12-19",40.743454,40.785339,40.366493,40.743454,2094602,30.440399
"2013-12-20",40.785339,41.570683,40.712044,41.465969,3806248,30.980198
"2013-12-23",41.926701,42.167538,41.675392,42.062828,2758327,31.426128
"2013-12-24",41.958115,42.157066,41.937172,42.146599,944209,31.488708
"2013-12-26",41.256546,42.638744,41.256546,42.534031,1469172,31.778181
"2013-12-27",42.575916,43.39267,42.575916,43.151833,4193692,32.23975
"2013-12-30",43.078533,43.371727,42.973824,43.120419,2051436,32.216278
"2013-12-31",43.13089,43.267017,42.575916,42.973824,2503246,32.106747
"2014-01-02",42.806282,43.015705,42.366493,42.575916,2881522,31.809462
"2014-01-03",42.575916,42.795811,42.136127,42.345551,2331346,31.637358
"2014-01-06",42.931938,43.612564,42.691097,42.753925,3714759,31.942461
"2014-01-07",42.534031,43.089005,42.534031,42.900524,2476697,32.051994
"2014-01-08",43.371727,43.465969,42.921467,43.099476,3077583,32.200623
"2014-01-09",43.31937,43.539268,42.774868,42.921467,2030903,32.067642
"2014-01-10",42.94241,43.099476,42.628273,43.05759,2429807,32.169342
"2014-01-13",42.827225,43.047119,42.115185,42.240837,2383012,31.559116
"2014-01-14",42.397907,42.816753,42.345551,42.785339,2686893,31.965935
"2014-01-15",42.712044,43.235603,42.649216,43.214661,1841622,32.28669
"2014-01-16",43.068062,43.172775,42.827225,43.141361,2104820,32.231918
"2014-01-17",43.193718,43.39267,43.026176,43.329842,2870157,32.372757
"2014-01-21",43.287956,44.062828,43.026176,43.31937,1752903,32.364918
"2014-01-22",43.204189,43.382198,42.994762,43.277489,2330009,32.459164
"2014-01-23",43.05759,43.267017,42.240837,42.439793,2764343,31.830875
"2014-01-24",42.041885,42.198952,41.256546,41.256546,2538104,30.943407
"2014-01-27",41.31937,41.780106,41.078533,41.287956,2511459,30.966963
"2014-01-28",41.361256,41.937172,41.350784,41.832462,2394281,31.375357
"2014-01-29",41.382198,42.104713,41.308903,41.560207,2141397,31.17115
"2014-01-30",41.780106,41.842934,41.361256,41.539268,3684390,31.155453
"2014-01-31",41.539268,42.900524,40.994762,42.397907,6191170,31.799458
"2014-02-03",42.575916,42.785339,41.340313,41.413612,3724214,31.061216
"2014-02-04",41.706806,41.937172,41.256546,41.81152,2936434,31.359646
"2014-02-05",41.623035,42.303665,41.382198,42.157066,3885895,31.618813
"2014-02-06",42.240837,42.900524,42.209423,42.743454,2438784,32.058624
"2014-02-07",42.931938,43.633507,42.743454,43.507854,2831384,32.631943
"2014-02-10",43.497383,43.54974,43.162304,43.350784,2786117,32.514137
"2014-02-11",43.403141,43.769634,43.256546,43.570683,2107972,32.679062
"2014-02-12",43.643978,43.895287,43.225132,43.403141,1743066,32.553413
"2014-02-13",43.308903,43.780106,43.036648,43.706806,1919837,32.781162
"2014-02-14",43.560207,44.18848,43.445026,43.905758,2821357,32.930386
"2014-02-18",44.125652,44.303665,44.010471,44.167538,1657116,33.126728
"2014-02-19",43.979057,44.387436,43.623035,43.727749,2149419,32.796871
"2014-02-20",43.81152,44.376965,43.497383,44.240837,2806077,33.181702
"2014-02-21",44.366493,44.60733,44.178009,44.282722,2359519,33.213116
"2014-02-24",44.356022,44.931938,44.356022,44.554974,3134215,33.417309
"2014-02-25",44.52356,44.649216,44.335079,44.45026,3875486,33.338772
"2014-02-26",44.481674,44.900524,44.397907,44.628273,2445851,33.472286
"2014-02-27",44.397907,44.68063,44.314137,44.460732,2466956,33.346626
"2014-02-28",44.575916,44.617802,43.958115,44.167538,2608392,33.126728
"2014-03-03",44.418846,45.183247,44.167538,45.047119,3846263,33.786427
"2014-03-04",45.73822,45.769634,45.078533,45.455498,3531781,34.09272
"2014-03-05",45.591621,45.905758,45.287956,45.73822,2432099,34.304775
"2014-03-06",45.801048,46.052357,45.748692,45.874348,1912961,34.406868
"2014-03-07",45.979057,46.178009,45.706806,45.884815,2314729,34.414722
"2014-03-10",45.675392,46.031414,45.298428,45.727749,2247593,34.296921
"2014-03-11",45.842934,45.895287,44.86911,44.931938,2034341,33.700047
"2014-03-12",44.691097,45.026176,44.481674,44.963352,2936243,33.723621
"2014-03-13",45.120419,45.39267,44.387436,44.649216,3402665,33.487991
"2014-03-14",44.659687,45.026176,44.586388,44.910995,2744288,33.68433
"2014-03-17",45.078533,45.696335,45.078533,45.455498,2686702,34.09272
"2014-03-18",45.455498,45.623035,44.691097,44.921467,3471903,33.692188
"2014-03-19",44.931938,45.099476,44.167538,44.345551,3214244,33.260235
"2014-03-20",44.345551,44.513088,44.083771,44.366493,1605642,33.275955
"2014-03-21",44.712044,44.921467,44.418846,44.722511,3959621,33.542961
"2014-03-24",44.785339,45.005238,43.81152,43.916229,2424172,32.938244
"2014-03-25",44.209423,44.408379,43.884815,44.157066,1923275,33.118877
"2014-03-26",44.345551,44.670158,44.272251,44.356022,3554415,33.268093
"2014-03-27",44.335079,44.418846,43.570683,43.643978,3391778,32.734039
"2014-03-28",43.842934,44.251308,43.696335,43.780106,2351210,32.836143
"2014-03-31",43.979057,44.52356,43.748692,44.397907,2373939,33.299503
"2014-04-01",44.628273,45.015705,44.502617,44.963352,2898807,33.723621
"2014-04-02",44.921467,45.078533,44.429317,44.439793,3880547,33.330914
"2014-04-03",44.60733,44.816753,44.366493,44.596859,5540719,33.448719
"2014-04-04",44.806282,45.026176,44.157066,44.272251,1805428,33.205257
"2014-04-07",44.157066,44.219894,42.879581,42.994762,2715256,32.247108
"2014-04-08",42.94241,43.340313,42.429317,43.287956,3070898,32.467022
"2014-04-09",43.47644,43.612564,43.05759,43.455498,5914697,32.592678
"2014-04-10",43.465969,43.989529,42.890053,42.910995,3413648,32.184284
"2014-04-11",42.753925,43.005238,42.481674,42.534031,2188860,31.901564
"2014-04-14",42.743454,43.05759,42.324608,42.649216,2534857,31.987947
"2014-04-15",42.816753,43.298428,42.439793,42.848167,2963747,32.137161
"2014-04-16",43.109947,43.518326,42.931938,43.518326,2572866,32.639797
"2014-04-17",43.39267,44.513088,43.39267,44.209423,3769767,33.158142
"2014-04-21",44.240837,44.52356,44.230366,44.502617,1687581,33.37804
"2014-04-22",44.481674,44.743454,44.282722,44.617802,1625601,33.464436
"2014-04-23",44.502617,44.879581,44.314137,44.397907,2535430,33.440773
"2014-04-24",44.60733,44.60733,44.104713,44.198952,2446328,33.290924
"2014-04-25",43.47644,44.062828,42.816753,43.235603,8267817,32.565315
"2014-04-28",43.329842,43.47644,42.052357,42.764397,4909082,32.210396
"2014-04-29",42.879581,43.13089,42.60733,42.921467,2649839,32.328712
"2014-04-30",42.952881,43.256546,42.638744,42.827225,3365229,32.257725
"2014-05-01",42.890053,43.015705,42.513088,42.691097,2309763,32.155197
"2014-05-02",42.732983,43.183247,42.617802,42.732983,2192489,32.186733
"2014-05-05",42.45026,42.701572,42.041885,42.638744,3543241,32.115753
"2014-05-06",42.60733,42.827225,42.429317,42.52356,2614408,32.029003
"2014-05-07",42.670158,42.994762,42.502617,42.973824,2823171,32.368141
"2014-05-08",42.973824,43.528797,42.848167,43.204189,2554243,32.54166
"2014-05-09",43.172775,43.675392,43.047119,43.54974,2904728,32.801929
"2014-05-12",43.884815,45.298428,43.863873,45.078533,6438419,33.953426
"2014-05-13",45.05759,45.465969,44.94241,44.963352,2421498,33.86668
"2014-05-14",44.984295,45.089005,44.722511,44.753925,2020207,33.708923
"2014-05-15",44.586388,44.60733,44,44.460732,1541275,33.488094
"2014-05-16",44.366493,44.691097,44.230366,44.670158,1877148,33.645836
"2014-05-19",44.544502,45.277489,44.471203,45.204189,1762739,34.048061
"2014-05-20",45.13089,45.298428,44.596859,44.774868,2208247,33.724701
"2014-05-21",44.973824,45.183247,44.481674,44.638744,2947512,33.622166
"2014-05-22",44.712044,45.099476,44.628273,44.785339,3425490,33.73259
"2014-05-23",44.879581,45.424084,44.753925,45.329842,1705439,34.142719
"2014-05-27",45.539268,45.832462,45.424084,45.706806,1910096,34.426647
"2014-05-28",45.832462,46.345551,45.748692,45.780106,2681258,34.481846
"2014-05-29",45.790577,45.926701,45.403141,45.759163,2683455,34.466068
"2014-05-30",45.696335,45.874348,45.591621,45.696335,3044349,34.418758
"2014-06-02",45.696335,46,45.31937,45.801048,2697684,34.497631
"2014-06-03",45.591621,45.801048,45.141361,45.31937,3236877,34.134823
"2014-06-04",45.31937,46,45.214661,45.790577,2862517,34.489738
"2014-06-05",45.937172,46.167538,45.623035,45.947643,2241863,34.60804
"2014-06-06",46.167538,46.534031,46.167538,46.52356,2591966,35.041828
"2014-06-09",46.60733,47.120419,46.513088,46.952881,1724348,35.365192
"2014-06-10",46.86911,47.026176,46.534031,46.68063,2313774,35.160133
"2014-06-11",46.575916,46.858639,46.408379,46.764397,1919646,35.223228
"2014-06-12",46.774868,46.973824,46.575916,46.712044,2616987,35.183792
"2014-06-13",46.732983,46.952881,46.45026,46.858639,1714321,35.294201
"2014-06-16",46.816753,47.73822,46.816753,47.507854,3568644,35.783195
"2014-06-17",47.382198,48.251308,47.340313,48.167538,3516979,36.280083
"2014-06-18",48,48.439793,47.769634,48.376965,2597887,36.43782
"2014-06-19",48.356022,48.837696,48.157066,48.649216,3907192,36.642876
"2014-06-20",48.774868,48.774868,48.251308,48.408379,4833924,36.461472
"2014-06-23",48.408379,48.471203,47.958115,48.136127,3316811,36.256424
"2014-06-24",48.083771,48.26178,47.696335,47.73822,3026682,35.956707
"2014-06-25",47.591621,48.062828,47.214661,47.989529,3792878,36.145996
"2014-06-26",48.020943,48.020943,47.465969,47.780106,3342023,35.988262
"2014-06-27",47.801048,48.18848,47.005238,47.518326,25377406,35.791088
"2014-06-30",47.340313,47.895287,46.952881,47.748692,6730554,35.964596
"2014-07-01",47.842934,48.26178,47.780106,48.041885,2051340,36.185429
"2014-07-02",47.874348,48.146599,47.539268,47.769634,2372125,35.980373
"2014-07-03",47.821991,48.230366,47.81152,48.115185,1357055,36.240643
"2014-07-07",47.937172,47.937172,47.350784,47.465969,2258002,35.751648
"2014-07-08",47.39267,47.560207,47.089005,47.162304,3362651,35.522938
"2014-07-09",47.298428,47.706806,47.183247,47.204189,3164011,35.554482
"2014-07-10",46.827225,47.162304,46.638744,46.931938,2528076,35.349419
"2014-07-11",46.973824,47.560207,46.973824,47.434555,2202708,35.727985
"2014-07-14",47.643978,47.916229,47.371727,47.403141,2236133,35.70433
"2014-07-15",47.413612,47.821991,47.287956,47.539268,2517380,35.806862
"2014-07-16",47.717278,47.884815,47.434555,47.591621,2169569,35.846283
"2014-07-17",47.183247,47.623035,46.732983,46.764397,2230403,35.223228
"2014-07-18",46.900524,47.39267,46.795811,47.371727,1517304,35.680668
"2014-07-21",47.361256,47.570683,47.047119,47.497383,2144835,35.775311
"2014-07-22",47.790577,48,47.434555,47.445026,2557586,35.735878
"2014-07-23",47.246075,47.39267,46.984295,47.036648,2527599,35.569592
"2014-07-24",47.026176,47.350784,46.858639,46.921467,2335262,35.482491
"2014-07-25",47.109947,48.010471,47.109947,47.340313,3626135,35.799232
"2014-07-28",47.361256,47.612564,47.015705,47.434555,3391587,35.870491
"2014-07-29",47.465969,47.675392,46.701572,46.732983,3446691,35.339951
"2014-07-30",46.785339,46.973824,46.240837,46.586388,3640938,35.229103
"2014-07-31",46.356022,46.45026,45.151833,45.183247,4489933,34.168034
"2014-08-01",45.141361,45.308903,44.439793,45.13089,4010045,34.128437
"2014-08-04",45.329842,45.455498,44.984295,45.361256,1775536,34.302639
"2014-08-05",45.225132,45.539268,44.806282,44.984295,1694934,34.017578
"2014-08-06",44.670158,45.078533,44.575916,44.848167,2154003,33.914639
"2014-08-07",45.162304,45.287956,44.638744,44.712044,2079035,33.811699
"2014-08-08",44.764397,45.528797,44.732983,45.518326,2352165,34.421417
"2014-08-11",45.633507,45.916229,45.47644,45.518326,1244461,34.421417
"2014-08-12",45.424084,45.696335,45.298428,45.413612,1213137,34.342232
"2014-08-13",45.602093,45.905758,45.570683,45.895287,1316945,34.706482
"2014-08-14",45.884815,46.18848,45.853401,46.041885,1489323,34.817348
"2014-08-15",46.209423,46.240837,45.497383,45.926701,1709641,34.73024
"2014-08-18",46.293194,46.659687,46.240837,46.544502,1481683,35.197422
"2014-08-19",46.586388,46.921467,46.554974,46.827225,1480728,35.411224
"2014-08-20",46.890053,47.214661,46.753925,47.099476,1803327,35.617104
"2014-08-21",47.172775,47.371727,47.089005,47.277489,1085262,35.751713
"2014-08-22",47.204189,47.340313,46.994762,47.05759,1553785,35.58543
"2014-08-25",47.235603,47.350784,46.753925,46.764397,1899304,35.36372
"2014-08-26",46.921467,46.921467,46.366493,46.481674,2101287,35.149918
"2014-08-27",46.565445,46.764397,46.471203,46.638744,1947150,35.268692
"2014-08-28",46.481674,46.86911,46.157066,46.795811,3098689,35.387466
"2014-08-29",46.827225,46.921467,46.397907,46.722511,1949251,35.332035
"2014-09-02",46.722511,46.858639,46.062828,46.230366,3331995,34.959877
"2014-09-03",46.397907,46.471203,46.031414,46.052357,2118095,34.82526
"2014-09-04",46.125652,46.157066,45.748692,45.780106,3493295,34.619373
"2014-09-05",45.685863,46.18848,45.54974,46.167538,2535048,34.912354
"2014-09-08",46.083771,46.387436,46.073299,46.26178,2477557,34.98362
"2014-09-09",46.272251,46.293194,46.020943,46.052357,2383012,34.82526
