"dates","COO.Open","COO.High","COO.Low","COO.Close","COO.Volume","COO.Adjusted"
"2014-09-19",157.5,160.350006,157,159.149994,837700,158.868118
"2014-09-22",159.130005,160.080002,158.210007,158.809998,372500,158.528717
"2014-09-23",157.649994,158,155.949997,156,508800,155.72374
"2014-09-24",156.479996,157.610001,155.639999,157.270004,417000,156.991425
"2014-09-25",156.600006,156.779999,154.639999,155.589996,543400,155.314407
"2014-09-26",156.210007,157,155.660004,156.210007,388100,155.933304
"2014-09-29",155,157.770004,154.759995,156.610001,414700,156.332611
"2014-09-30",156.660004,157.080002,155.399994,155.75,458300,155.474106
"2014-10-01",155.5,155.869995,153.759995,155.039993,611200,154.765381
"2014-10-02",155.179993,156.100006,153.240005,155.339996,261900,155.064865
"2014-10-03",156.270004,157.960007,155.669998,156.210007,350400,155.933304
"2014-10-06",156.630005,157.720001,155.820007,155.990005,238500,155.713745
"2014-10-07",155.179993,156.440002,153.100006,153.149994,311300,152.878738
"2014-10-08",152.990005,154.949997,152.020004,154.679993,418700,154.406006
"2014-10-09",154.130005,155.800003,154.059998,154.300003,650900,154.026718
"2014-10-10",153.580002,154.929993,150.25,150.270004,519700,150.00383
"2014-10-13",149.880005,151.080002,147.490005,147.649994,470600,147.388504
"2014-10-14",147.889999,149.529999,145.070007,148.669998,818000,148.406677
"2014-10-15",146,148.509995,143.619995,146.119995,730600,145.86116
"2014-10-16",144.779999,148.669998,144.050003,148,535600,147.737854
"2014-10-17",149.059998,150.580002,148.149994,149.740005,346200,149.474792
"2014-10-20",149.759995,151.360001,147.729996,151.300003,494200,151.032013
"2014-10-21",152.869995,156.550003,152.25,156.550003,503100,156.27269
"2014-10-22",157.020004,157.020004,154.639999,154.699997,434300,154.42598
"2014-10-23",155.529999,157.070007,155.429993,156.130005,512800,155.853455
"2014-10-24",156.419998,157.479996,156.220001,157.199997,230400,156.921555
"2014-10-27",156.830002,158.660004,156.440002,158.5,255200,158.219254
"2014-10-28",159.190002,161.740005,158.539993,160.759995,567100,160.475281
"2014-10-29",160.619995,162.809998,160.089996,162.729996,305000,162.441742
"2014-10-30",162.860001,164.100006,162.089996,163.660004,234000,163.370132
"2014-10-31",166.520004,166.520004,163.190002,163.899994,371100,163.609695
"2014-11-03",164.889999,165.529999,162.139999,162.690002,421900,162.40184
"2014-11-04",162.809998,164.410004,162.25,163.070007,265500,162.781174
"2014-11-05",164.839996,164.990005,163.470001,164.300003,228000,164.009018
"2014-11-06",164.289993,167.589996,164.289993,166.080002,557900,165.785858
"2014-11-07",166.440002,167.080002,164.529999,165,453300,164.707748
"2014-11-10",165.25,165.860001,159.949997,160.419998,1567500,160.135849
"2014-11-11",160.639999,161.479996,159.179993,160.029999,935400,159.746536
"2014-11-12",159.380005,161.479996,158.910004,160.830002,776600,160.545135
"2014-11-13",161.149994,164.330002,160.270004,161.729996,322000,161.443558
"2014-11-14",161,163.270004,160.539993,161.729996,416200,161.443558
"2014-11-17",161.729996,165.509995,160.729996,165.509995,521700,165.216843
"2014-11-18",165.679993,170.360001,164.830002,170.149994,785400,169.848633
"2014-11-19",170.279999,171.539993,166.779999,167.929993,705700,167.632553
"2014-11-20",167.369995,169.5,165.789993,167.389999,1149500,167.093506
"2014-11-21",168.279999,169.029999,166.259995,167.149994,864200,166.853928
"2014-11-24",167.5,169.429993,166.630005,169.320007,835500,169.020111
"2014-11-25",169.220001,169.910004,164.440002,166.649994,2043400,166.354828
"2014-11-26",167.050003,169.149994,165.990005,169.149994,420200,168.850403
"2014-11-28",169.699997,169.979996,168.479996,168.899994,249100,168.600845
"2014-12-01",168.589996,168.899994,166.639999,166.720001,444300,166.424683
"2014-12-02",166.130005,168.070007,164.869995,166.759995,743100,166.46463
"2014-12-03",167.449997,169.869995,166.330002,169.529999,612500,169.229706
"2014-12-04",169.440002,170.229996,167.139999,168.770004,552700,168.471085
"2014-12-05",163.5,165,161.020004,162,1923200,161.713058
"2014-12-08",160.860001,163.289993,160.710007,162.350006,777800,162.062454
"2014-12-09",161.229996,162.410004,158.119995,162.279999,991900,161.992569
"2014-12-10",161.679993,162.460007,158.229996,158.419998,789100,158.139404
"2014-12-11",159.669998,161.220001,158.570007,159.020004,410700,158.738358
"2014-12-12",158.160004,160.320007,157.880005,158.25,597800,157.969696
"2014-12-15",159.429993,159.429993,155.619995,155.970001,645100,155.693756
"2014-12-16",154.580002,156.699997,154.210007,154.960007,506300,154.685547
"2014-12-17",155.720001,159.75,154.460007,159.610001,517000,159.327316
"2014-12-18",161.830002,162.279999,159.919998,162.279999,471600,161.992569
"2014-12-19",162.289993,163.410004,161.070007,162.869995,759000,162.581512
"2014-12-22",162.699997,163.899994,162.339996,163.570007,308800,163.280289
"2014-12-23",164.410004,164.410004,161.229996,163.199997,794800,162.910934
"2014-12-24",163.020004,164.589996,162.199997,164.190002,190000,163.899185
"2014-12-26",164.210007,164.410004,163.550003,164,299600,163.709518
"2014-12-29",163.270004,165.369995,162.410004,164.770004,516400,164.478149
"2014-12-30",164.410004,164.960007,163.039993,163.789993,348200,163.499863
"2014-12-31",164.279999,165.479996,162.020004,162.089996,320000,161.802887
"2015-01-02",162.880005,163.940002,159.940002,160.610001,425100,160.325485
"2015-01-05",159.470001,161.289993,158.589996,159.369995,545600,159.087723
"2015-01-06",159.820007,160.600006,156.350006,157.119995,676800,156.841721
"2015-01-07",158.539993,162.399994,158.270004,162.220001,470600,161.932678
"2015-01-08",163.059998,164.929993,162.360001,162.880005,534700,162.591507
"2015-01-09",163.369995,164.449997,161.610001,161.860001,352600,161.573318
"2015-01-12",162.679993,163.169998,160.440002,161.110001,338100,160.824631
"2015-01-13",162.970001,164.490005,160.020004,161.119995,331400,160.834625
"2015-01-14",159.639999,161.899994,159.270004,160.649994,420800,160.365479
"2015-01-15",160.789993,161.520004,159.410004,159.690002,320500,159.407181
"2015-01-16",158.919998,160.360001,158.339996,159.75,397000,159.467041
"2015-01-20",159.559998,161.720001,158.630005,160.020004,352600,159.736588
"2015-01-21",160.190002,162.820007,159.360001,162.690002,365900,162.432281
"2015-01-22",162.979996,164.850006,161.839996,164.100006,328300,163.840073
"2015-01-23",163.550003,164.350006,161.570007,161.75,334900,161.493774
"2015-01-26",161.279999,162.399994,158.720001,162.210007,359200,161.953064
"2015-01-27",160.479996,163.220001,159.720001,162.580002,659800,162.322464
"2015-01-28",163.839996,164.630005,159.759995,160.080002,485700,159.826431
"2015-01-29",159.529999,160.550003,156.759995,160.100006,528500,159.84639
"2015-01-30",159.050003,159.889999,157.130005,157.649994,271800,157.400269
"2015-02-02",158.25,158.25,154.800003,157.820007,388000,157.570038
"2015-02-03",158.759995,159.449997,156.119995,157.839996,338900,157.589981
"2015-02-04",157.179993,161.320007,157.179993,160,412000,159.746552
"2015-02-05",160.149994,162.910004,160.149994,161.529999,235700,161.274155
"2015-02-06",161.869995,162.419998,160.350006,161.279999,457800,161.024536
"2015-02-09",160.25,161.240005,158.119995,158.830002,375000,158.578415
"2015-02-10",160.160004,162.059998,159.240005,161.899994,369400,161.643539
"2015-02-11",162.009995,162.610001,161.210007,161.960007,235500,161.70343
"2015-02-12",162.529999,163.820007,161.470001,163.020004,173800,162.761765
"2015-02-13",162.729996,165.240005,162.240005,165.199997,533700,164.938293
"2015-02-17",165.309998,165.630005,163.110001,163.300003,321500,163.041321
"2015-02-18",163.600006,165.25,162.449997,165.110001,425800,164.84845
"2015-02-19",164.789993,166.240005,164.139999,164.350006,293900,164.089676
"2015-02-20",164.350006,165.940002,163.639999,165.809998,566700,165.547333
"2015-02-23",165.270004,165.75,164.149994,165.020004,396800,164.758606
"2015-02-24",165.020004,166.240005,164.029999,164.429993,368400,164.16954
"2015-02-25",164.600006,164.860001,162.539993,163.460007,473500,163.201096
"2015-02-26",163.080002,165.559998,163.020004,165.449997,273400,165.187897
"2015-02-27",164.839996,165.389999,163.440002,163.970001,348400,163.710266
"2015-03-02",163.970001,166.070007,163.389999,165.729996,339100,165.467468
"2015-03-03",164.610001,165.160004,162.529999,164.770004,543700,164.508987
"2015-03-04",164.5,165.509995,163.5,164.259995,373700,163.999832
"2015-03-05",164.830002,166.789993,164.210007,165.259995,499300,164.99823
"2015-03-06",174.330002,181.979996,172.559998,180.259995,1843600,179.974457
"2015-03-09",179,183.509995,178.210007,183.449997,755900,183.159424
"2015-03-10",181.639999,183.199997,180.899994,182.240005,740000,181.951324
"2015-03-11",182.979996,185.699997,181.660004,185.429993,565600,185.136261
"2015-03-12",186.399994,188.839996,184.710007,185.050003,677700,184.756897
"2015-03-13",184.809998,186.169998,184.179993,185.839996,345400,185.545624
"2015-03-16",186,189.300003,185.039993,188.149994,359000,187.851944
"2015-03-17",187.389999,188.380005,184.800003,187.740005,536800,187.442612
"2015-03-18",187.75,187.809998,185.25,186.25,326200,185.954971
"2015-03-19",186.360001,187.770004,185.740005,187.360001,300300,187.063232
"2015-03-20",188.75,189.979996,186.050003,187.440002,790700,187.143112
"2015-03-23",187.440002,187.440002,183.649994,184.190002,509800,183.898224
"2015-03-24",183.339996,185.270004,182.470001,183.869995,464300,183.57872
"2015-03-25",184.050003,187.020004,184.050003,184.410004,431200,184.117905
"2015-03-26",183.479996,186.039993,182.149994,185.089996,303600,184.796783
"2015-03-27",185.610001,186.809998,184.300003,186.169998,262500,185.875107
"2015-03-30",186.860001,190,186.270004,189.089996,325900,188.790482
"2015-03-31",189,189.229996,187.259995,187.419998,463000,187.123138
"2015-04-01",186.910004,188.369995,184.850006,186.589996,422200,186.294418
"2015-04-02",186.880005,189.679993,186.470001,187.699997,510900,187.402695
"2015-04-06",187.259995,189.470001,186.910004,188.380005,654800,188.081589
"2015-04-07",189.169998,189.910004,184.979996,185.050003,337000,184.756897
"2015-04-08",185,187.270004,184.169998,186.509995,285500,186.214554
"2015-04-09",185.669998,188.110001,185.070007,186.919998,171400,186.623901
"2015-04-10",187.580002,188.610001,186.570007,187.25,212400,186.9534
"2015-04-13",186.960007,188.119995,186.029999,186.410004,171700,186.114716
"2015-04-14",186.710007,186.789993,182.759995,183.059998,359500,182.770035
"2015-04-15",183.580002,184.630005,182.520004,182.669998,209400,182.380661
"2015-04-16",182.789993,182.789993,179.779999,179.929993,328100,179.644989
"2015-04-17",178.639999,180.690002,178.020004,180.320007,431400,180.034378
"2015-04-20",181.199997,182.740005,181,181.039993,219400,180.753235
"2015-04-21",181.330002,182.520004,180.539993,181.75,256400,181.462097
"2015-04-22",181.279999,182.979996,180.449997,182.929993,274800,182.640244
"2015-04-23",182.960007,184.240005,182.460007,182.990005,352000,182.700134
"2015-04-24",182.740005,183.889999,181.429993,181.75,287100,181.462097
"2015-04-27",182.820007,183.199997,178.460007,180.669998,410200,180.383804
"2015-04-28",180,182.580002,176.990005,182.100006,338700,181.811569
"2015-04-29",182.009995,183.130005,180.210007,180.880005,358500,180.593506
"2015-04-30",179.720001,181.720001,177.169998,178.070007,287300,177.787949
"2015-05-01",178.190002,180.860001,177.649994,178,305900,177.718033
"2015-05-04",178.529999,182.649994,177.899994,179.080002,343000,178.796326
"2015-05-05",178.679993,179.410004,175.479996,177.440002,350000,177.15892
"2015-05-06",177.199997,178.850006,175.850006,177.820007,425400,177.5383
"2015-05-07",177.830002,179.419998,176.639999,177.449997,248300,177.168915
"2015-05-08",178.869995,181.470001,178.869995,180.850006,267900,180.563538
"2015-05-11",180.139999,181.710007,178.529999,179.330002,239300,179.045929
"2015-05-12",178.320007,178.929993,177.050003,178.529999,156500,178.247223
"2015-05-13",178.279999,179.630005,177.759995,178.389999,192600,178.107437
"2015-05-14",179.160004,181.020004,178,180.779999,217800,180.493607
"2015-05-15",181.380005,181.779999,179.589996,180.979996,176000,180.693298
"2015-05-18",180.75,182.779999,180.020004,182.339996,372800,182.051147
"2015-05-19",182.330002,183.529999,181.240005,183.059998,291800,182.770035
"2015-05-20",182.789993,183.960007,181.699997,182.779999,204100,182.490463
"2015-05-21",182.389999,182.5,179.539993,179.800003,339400,179.515167
"2015-05-22",179.720001,182.199997,178.880005,180.75,233900,180.463715
"2015-05-26",179.660004,180.679993,178.25,179.169998,266400,178.8862
"2015-05-27",179.460007,180.690002,178.399994,179.179993,344700,178.896164
"2015-05-28",178.809998,181.910004,178.710007,180.779999,225900,180.493607
"2015-05-29",180.410004,182.350006,179.449997,181.770004,430000,181.482086
"2015-06-01",182.039993,183.899994,180.720001,182.970001,405900,182.680161
"2015-06-02",182.119995,183.25,180.919998,182.279999,478100,181.991257
"2015-06-03",182.619995,186.369995,181.75,184.839996,446200,184.547226
"2015-06-04",183.009995,184.479996,179.740005,180.139999,578400,179.85466
"2015-06-05",174.889999,176.690002,170.5,175.369995,1268100,175.092209
"2015-06-08",175.070007,176.039993,173.210007,173.429993,358000,173.155243
"2015-06-09",173.699997,173.990005,170.779999,171.429993,494300,171.158432
"2015-06-10",172.199997,173.779999,171.429993,173.240005,358100,172.965576
"2015-06-11",173.679993,177.169998,173.679993,176.789993,513800,176.509933
"2015-06-12",176,178.050003,175.690002,177.470001,363400,177.188858
"2015-06-15",176.289993,176.820007,175.270004,176.289993,253000,176.010727
"2015-06-16",176.360001,177.389999,175.539993,176.389999,213600,176.110611
"2015-06-17",176.949997,178.389999,176.020004,177.779999,249200,177.498428
"2015-06-18",177.720001,179.380005,177.320007,177.830002,232800,177.548264
"2015-06-19",178.669998,181.729996,177.720001,180,1357700,179.714859
"2015-06-22",180.419998,181.009995,176.720001,177.339996,282400,177.059082
"2015-06-23",177.740005,178.820007,175.940002,177.220001,257200,176.939285
"2015-06-24",176.75,177.929993,174.350006,174.449997,198600,174.173645
"2015-06-25",174.559998,176.679993,174.559998,175.699997,256300,175.421692
"2015-06-26",176.149994,178.940002,175.220001,178.880005,464000,178.596649
"2015-06-29",176.889999,179.5,176.169998,176.75,528500,176.470016
"2015-06-30",178.279999,179.070007,177.029999,177.970001,546000,177.68808
"2015-07-01",178.720001,179.729996,175.759995,176.160004,437200,175.880936
"2015-07-02",176.660004,177.320007,175.559998,176.589996,266700,176.310257
"2015-07-06",175.539993,177.639999,174.610001,176.479996,620800,176.200439
"2015-07-07",176.740005,177.639999,174.940002,177.529999,543000,177.248795
"2015-07-08",176.820007,177.75,173.399994,173.899994,349100,173.624542
"2015-07-09",175.619995,175.990005,174.039993,174.679993,340700,174.403305
"2015-07-10",176.660004,177.979996,175.889999,176.119995,265200,175.841003
"2015-07-13",177,178.570007,176.460007,178.199997,245000,177.917694
"2015-07-14",178.309998,179.860001,178.259995,179.679993,203700,179.39537
"2015-07-15",179.179993,179.970001,175.229996,175.300003,332600,175.022293
"2015-07-16",176.279999,177.350006,175.059998,176.669998,247700,176.390137
"2015-07-17",176.630005,176.740005,173.5,174.070007,331600,173.794266
"2015-07-20",174.479996,176.639999,173.779999,176.429993,266800,176.150513
"2015-07-21",176.649994,176.949997,172.110001,173.649994,478200,173.374939
"2015-07-22",173.490005,174.75,171.149994,172.5,722800,172.2565
"2015-07-23",172.710007,175.210007,172.710007,173.710007,421000,173.464798
"2015-07-24",173.139999,175.75,172.339996,173.389999,308300,173.145248
"2015-07-27",172.800003,173.490005,171.169998,171.860001,302600,171.617416
"2015-07-28",172.639999,175.270004,171.360001,175.199997,252800,174.952713
"2015-07-29",175.589996,176.899994,174.410004,176.419998,285200,176.17099
"2015-07-30",176.630005,177.220001,174.449997,176.5,186800,176.25087
"2015-07-31",177.009995,179.009995,175.759995,177,278800,176.750168
"2015-08-03",177.330002,178.490005,175.970001,177.149994,258300,176.899933
"2015-08-04",177,178.429993,174.910004,175.970001,211600,175.721634
"2015-08-05",177.089996,179.75,176.380005,178.529999,247500,178.277985
"2015-08-06",178.350006,179.509995,171.979996,175.100006,270400,174.852829
"2015-08-07",174.880005,175.509995,172.149994,173.880005,159400,173.634567
"2015-08-10",174.740005,176.960007,173.860001,175.600006,179200,175.352158
"2015-08-11",174.380005,176.029999,172.449997,173.389999,231900,173.145248
"2015-08-12",172.820007,174.520004,171.009995,173.779999,278200,173.534698
"2015-08-13",173.839996,174.919998,172.639999,173.869995,298900,173.624573
"2015-08-14",173.410004,173.979996,171.619995,173.289993,370100,173.04538
"2015-08-17",172.389999,174.559998,170.669998,174,402500,173.754395
"2015-08-18",173.839996,175.960007,173.100006,175.020004,375500,174.772949
"2015-08-19",173.850006,173.850006,170.429993,170.899994,411200,170.658752
"2015-08-20",169.550003,170.570007,166.289993,166.470001,563400,166.235016
"2015-08-21",164.919998,165.839996,161.509995,162.419998,526400,162.19072
"2015-08-24",153.729996,161.100006,149.720001,157.5,400600,157.277695
"2015-08-25",160.809998,162.5,156.75,156.979996,434900,156.758438
"2015-08-26",159.779999,162.910004,157.899994,161.270004,591200,161.042374
"2015-08-27",163.669998,165.589996,162.279999,164.199997,455700,163.968216
"2015-08-28",163.789993,165.179993,162.740005,164.740005,406000,164.507446
"2015-08-31",164.199997,165.690002,161.929993,162.419998,309600,162.19072
"2015-09-01",159.669998,161,158.720001,159.410004,678500,159.184967
"2015-09-02",160.759995,162.800003,160.179993,162.399994,878100,162.170761
"2015-09-03",163.240005,164.539993,160.940002,161.309998,919500,161.082291
"2015-09-04",142.110001,155.570007,142.110001,150.869995,1309000,150.657059
"2015-09-08",152.809998,153.070007,147.539993,148.919998,1213800,148.709793
"2015-09-09",149.690002,151.600006,148.470001,148.789993,707800,148.579971
"2015-09-10",149.029999,149.990005,148.25,148.570007,306300,148.360275
"2015-09-11",148.279999,151.020004,147.149994,149.660004,516500,149.448761
"2015-09-14",149.610001,150.380005,147.509995,147.800003,459300,147.59137
"2015-09-15",148.410004,148.970001,147.380005,148.589996,279900,148.380264
"2015-09-16",148.669998,150.050003,147.279999,149.929993,300300,149.718338
"2015-09-17",150,151.979996,149.279999,150.539993,401500,150.327515
"2015-09-18",149.449997,153.550003,149.139999,152.979996,1339500,152.764023
"2015-09-21",153.960007,158.169998,153.279999,154.860001,731800,154.641418
"2015-09-22",153.050003,154.850006,151.449997,154.440002,668200,154.222031
"2015-09-23",154.139999,157.149994,153.520004,155.020004,490300,154.801193
"2015-09-24",154.490005,154.520004,153.070007,153.899994,626100,153.682739
"2015-09-25",154.139999,154.990005,148.800003,149.860001,702400,149.648483
"2015-09-28",148.5,149.550003,142.220001,144.759995,689500,144.555664
"2015-09-29",144.580002,146.869995,143.179993,145.289993,663800,145.0849
"2015-09-30",147.119995,149.800003,145.229996,148.860001,865700,148.649872
"2015-10-01",148.570007,149.710007,143.470001,146.679993,594900,146.472946
"2015-10-02",144.820007,148.880005,143.520004,148.869995,456200,148.659866
"2015-10-05",150.169998,150.949997,147.389999,148.179993,826600,147.97084
"2015-10-06",147.710007,148.649994,144.539993,144.710007,343400,144.505737
"2015-10-07",145,145.539993,142.240005,142.679993,822700,142.478607
"2015-10-08",142.550003,143.479996,141.25,141.990005,826800,141.789566
"2015-10-09",141.110001,141.110001,137.050003,137.619995,1240800,137.425751
"2015-10-12",137.059998,139.740005,136.75,139.190002,771200,138.993515
"2015-10-13",138.899994,140.589996,138.220001,139.440002,572200,139.243179
"2015-10-14",139.910004,141.210007,139.509995,140.190002,533400,139.992126
"2015-10-15",140.330002,145.360001,139.669998,145.229996,825900,145.025009
"2015-10-16",145.770004,147.229996,143.669998,144.339996,1186900,144.136261
"2015-10-19",144.089996,144.880005,142.580002,143.710007,587800,143.507141
"2015-10-20",143.759995,145.210007,142.889999,144.960007,486700,144.755371
"2015-10-21",145.899994,147.080002,143.679993,146.119995,601700,145.913727
"2015-10-22",146.690002,146.690002,142.360001,143.470001,558200,143.267517
"2015-10-23",143.520004,146.940002,143,146.309998,469300,146.10347
"2015-10-26",146.380005,147.100006,145.080002,146.539993,321900,146.333145
"2015-10-27",146.279999,146.619995,143.529999,146.5,576500,146.293182
"2015-10-28",146.419998,149.110001,145.600006,149,346200,148.789673
"2015-10-29",148.839996,150.440002,148.100006,150.380005,386800,150.16774
"2015-10-30",150.220001,152.600006,150.160004,152.360001,505900,152.144928
"2015-11-02",152.669998,155.179993,151.020004,154.770004,598300,154.551544
"2015-11-03",154.699997,154.729996,151.660004,152.139999,321200,151.925232
"2015-11-04",152.369995,153.880005,151.169998,153.479996,352900,153.263336
"2015-11-05",152.649994,154.320007,150.970001,153.509995,264500,153.29332
"2015-11-06",153.5,154.410004,152.589996,153.309998,338500,153.093597
"2015-11-09",152.940002,153.690002,149.639999,152.020004,308300,151.805435
"2015-11-10",151.820007,153.020004,150.880005,151.949997,323800,151.735474
"2015-11-11",152.289993,152.289993,148.649994,148.699997,355000,148.490082
"2015-11-12",148.570007,149.050003,146.399994,146.820007,287500,146.612778
"2015-11-13",146.759995,148.039993,145.800003,147.460007,198400,147.251877
"2015-11-16",147.5,150.130005,147.259995,150.119995,275500,149.908096
"2015-11-17",148.919998,148.919998,143.600006,144.520004,1009700,144.315994
"2015-11-18",144.669998,146.190002,143.520004,145.699997,668700,145.494324
"2015-11-19",145.559998,146.059998,144.059998,144.440002,477700,144.236115
"2015-11-20",144.990005,145.270004,143.940002,144.270004,508700,144.066376
"2015-11-23",144.669998,145.800003,142.919998,143.160004,523200,142.957932
"2015-11-24",142.199997,145.139999,141.839996,144.350006,584800,144.14624
"2015-11-25",144.639999,146.160004,143.910004,145.309998,240400,145.104889
"2015-11-27",145.139999,148,144.839996,146.960007,214300,146.752563
"2015-11-30",147.149994,147.869995,145.339996,146.25,550000,146.043564
"2015-12-01",146.339996,148.169998,146.320007,147.990005,469400,147.781113
"2015-12-02",148.100006,149.710007,147.279999,149.380005,579600,149.169159
"2015-12-03",149.779999,150.479996,141.240005,142.050003,805700,141.849503
"2015-12-04",126.230003,131.360001,121.010002,130.339996,4960300,130.156006
"2015-12-07",129.779999,133.679993,129.779999,132.330002,1453100,132.14325
"2015-12-08",131.600006,136.199997,131,134.880005,887300,134.689636
"2015-12-09",133.809998,134.899994,130.630005,131.600006,674200,131.414246
"2015-12-10",131.660004,136.139999,131.490005,134.940002,791600,134.749496
"2015-12-11",134.229996,135.520004,133.949997,135.199997,632100,135.00914
"2015-12-14",135,135.25,132.580002,134.820007,628400,134.6297
"2015-12-15",136.050003,137.25,135.779999,136.509995,740900,136.317307
"2015-12-16",136.880005,138.539993,136.5,138.259995,458400,138.064835
"2015-12-17",137.740005,138.199997,135.910004,136.440002,768900,136.247421
"2015-12-18",136,136.75,134.229996,135.690002,1007300,135.498459
"2015-12-21",135.839996,137.059998,132.990005,133.699997,733100,133.511261
"2015-12-22",134.369995,135.100006,132.639999,134.350006,294400,134.160385
"2015-12-23",135.139999,136.949997,134.220001,136.25,288700,136.057678
"2015-12-24",135.630005,137.160004,135.089996,136.339996,122900,136.147537
"2015-12-28",135.649994,136.889999,135.410004,136.070007,220800,135.87793
"2015-12-29",136.520004,137.440002,135.740005,136.360001,210500,136.167526
"2015-12-30",136.520004,137.220001,135.429993,135.479996,205200,135.288712
"2015-12-31",135.080002,135.860001,134.110001,134.199997,403700,134.010574
"2016-01-04",132.460007,132.460007,130.940002,131.860001,412000,131.673859
"2016-01-05",131.860001,133.300003,130.75,131.580002,390100,131.394272
"2016-01-06",129.949997,132.369995,129.300003,131.589996,624300,131.404251
"2016-01-07",129.889999,130.759995,127.849998,127.959999,378900,127.779373
"2016-01-08",128.639999,129.979996,128.410004,128.710007,444500,128.528336
"2016-01-11",129.119995,129.479996,126.43,127.660004,414400,127.47982
"2016-01-12",128.479996,129.970001,126.32,127.599998,385500,127.419884
"2016-01-13",128.029999,128.699997,125.290001,125.449997,415700,125.272926
"2016-01-14",125.559998,126.089996,123.190002,124.040001,555000,123.864914
"2016-01-15",121.580002,123.440002,119.769997,121.860001,930000,121.687996
"2016-01-19",123,123.5,119.669998,121.010002,558900,120.839188
"2016-01-20",119.599998,124.730003,119.279999,124.139999,540300,123.995491
"2016-01-21",124.330002,125.639999,122.449997,123.849998,520900,123.705841
"2016-01-22",125.07,128.210007,124.889999,127.849998,490600,127.701195
"2016-01-25",127.220001,127.669998,125.449997,125.510002,572100,125.363914
"2016-01-26",126.129997,129.75,124.5,128.910004,479900,128.759949
"2016-01-27",128.320007,129.130005,124.889999,128.600006,431400,128.450317
"2016-01-28",129.419998,130.970001,125.449997,126.830002,564500,126.682381
"2016-01-29",127.18,131.330002,127.18,131.149994,713600,130.99733
"2016-02-01",129,132.610001,127.970001,132.050003,591500,131.896301
"2016-02-02",131.070007,134.399994,130.350006,131.990005,589900,131.836395
"2016-02-03",132.990005,134.399994,131.020004,133.470001,559200,133.314651
"2016-02-04",132.850006,133.979996,131.289993,131.869995,295600,131.716507
"2016-02-05",131.169998,131.169998,127,127.110001,391200,126.962059
"2016-02-08",126.050003,127.510002,123.800003,125.419998,441700,125.27401
"2016-02-09",124.440002,129.029999,124.400002,128,463200,127.851013
"2016-02-10",128.729996,133.360001,128.25,132.289993,519200,132.136017
"2016-02-11",130.529999,135.270004,130.5,134.270004,833200,134.113693
"2016-02-12",134.619995,134.979996,133.25,133.580002,513900,133.424515
"2016-02-16",135,137.940002,135,137.889999,586600,137.729507
"2016-02-17",138.899994,139.720001,138.029999,139.330002,429700,139.167816
"2016-02-18",139.320007,141.660004,138.169998,139.559998,398500,139.397552
"2016-02-19",139.279999,140.869995,138.270004,140.839996,330800,140.676056
"2016-02-22",141.830002,142.949997,141.029999,142.509995,241900,142.344101
"2016-02-23",141.580002,141.789993,139.149994,141.059998,535000,140.895828
"2016-02-24",140.350006,142.490005,139.350006,141.440002,407300,141.275406
"2016-02-25",142.190002,144.979996,141.380005,144.960007,447900,144.791275
"2016-02-26",145.460007,145.5,143.610001,144.809998,487300,144.641464
"2016-02-29",144.479996,145.410004,142.839996,142.960007,450500,142.79361
"2016-03-01",143.960007,145.669998,142.320007,145.460007,525000,145.29071
"2016-03-02",144.940002,145.440002,141.509995,143.410004,519200,143.243088
"2016-03-03",143.190002,145.009995,141.850006,145.009995,834700,144.841217
"2016-03-04",151,156.309998,149.669998,152.639999,1834800,152.462341
"2016-03-07",152.559998,153.539993,150.449997,152.149994,607500,151.9729
"2016-03-08",151.330002,151.789993,148.720001,148.919998,444300,148.746689
"2016-03-09",149.179993,149.240005,144.169998,147.929993,616300,147.757797
"2016-03-10",147.990005,149.440002,146.970001,149.020004,387400,148.846573
"2016-03-11",148.139999,150.929993,147.880005,150.470001,309800,150.294861
"2016-03-14",149.679993,150.690002,148.380005,148.869995,297300,148.696732
"2016-03-15",147.960007,148.990005,145.679993,145.960007,404600,145.790131
"2016-03-16",145.949997,148.059998,145.160004,145.889999,469200,145.720169
"2016-03-17",145.75,146.389999,142.990005,144.509995,486800,144.341797
"2016-03-18",145.199997,151.679993,141.669998,150,656200,149.825409
"2016-03-21",149.330002,151.690002,148.970001,150.559998,392700,150.384766
"2016-03-22",149.830002,150.610001,149.089996,149.860001,323600,149.685593
"2016-03-23",149.830002,149.830002,148.029999,148.610001,202600,148.437012
"2016-03-24",147.690002,148.910004,146.889999,148.800003,267100,148.626785
"2016-03-28",149,150.029999,147.770004,149.440002,182700,149.266052
"2016-03-29",148.789993,155.639999,148.759995,154.649994,528300,154.469955
"2016-03-30",155.100006,156.309998,154.300003,156.050003,499900,155.868362
"2016-03-31",155.699997,156.25,153.789993,153.970001,511800,153.790756
"2016-04-01",153.570007,158.649994,152.5,157.600006,606600,157.416565
"2016-04-04",158.729996,159.119995,156.080002,156.669998,357100,156.487625
"2016-04-05",155.460007,157.080002,154.009995,155.419998,305400,155.239105
"2016-04-06",155.630005,159.600006,155.630005,159.509995,316500,159.324341
"2016-04-07",158.699997,159.220001,154.929993,156.259995,434300,156.078125
"2016-04-08",157.110001,157.339996,154.649994,155.210007,235700,155.029343
"2016-04-11",155.399994,155.889999,153.550003,154.949997,281700,154.769653
"2016-04-12",155.179993,156.020004,154.429993,155.449997,207600,155.269089
