"dates","APA.Open","APA.High","APA.Low","APA.Close","APA.Volume","APA.Adjusted"
"2014-07-30",102.190002,102.650002,100.75,101.290001,2321300,88.233322
"2014-07-31",103.080002,104.57,101.900002,102.660004,6190300,89.426712
"2014-08-01",102.349998,102.690002,99.75,100.32,4280200,87.388329
"2014-08-04",99.879997,102.599998,99.699997,102.290001,3956800,89.104401
"2014-08-05",101.709999,101.709999,98.449997,99.379997,4064700,86.569519
"2014-08-06",98.910004,101.669998,98.879997,99.949997,2386600,87.06604
"2014-08-07",100.440002,100.660004,97.910004,98.57,2902600,85.863914
"2014-08-08",98.989998,100.699997,98.639999,100.379997,1895300,87.44062
"2014-08-11",100.400002,101.110001,99.709999,99.870003,1887500,86.996368
"2014-08-12",99.580002,99.860001,98,98.470001,2691100,85.776825
"2014-08-13",98.790001,100,98.290001,98.599998,2302300,85.890053
"2014-08-14",99.050003,99.339996,97.68,97.940002,2861700,85.315147
"2014-08-15",98.440002,99.110001,97.870003,98.68,3567800,85.959747
"2014-08-18",99.309998,99.870003,97.599998,98.5,2694500,85.80294
"2014-08-19",98.830002,99.889999,98.830002,99.269997,2441600,86.473694
"2014-08-20",99.339996,100.470001,98.650002,100.339996,2446900,87.405769
"2014-08-21",100.019997,101.419998,99.559998,101.129997,1883500,88.093925
"2014-08-22",100.949997,100.949997,99.709999,99.82,1657000,86.952789
"2014-08-25",100.120003,101.660004,100.029999,101.43,1757600,88.355255
"2014-08-26",101.5,102.550003,101.410004,101.550003,2037200,88.459808
"2014-08-27",101.660004,102.290001,101.019997,101.529999,1643100,88.442368
"2014-08-28",101.449997,101.870003,101.040001,101.370003,2164000,88.303001
"2014-08-29",100.809998,102.029999,100.809998,101.830002,3026100,88.70369
"2014-09-02",101.82,101.910004,99.559998,100.160004,2349900,87.24897
"2014-09-03",101.330002,102,100.260002,100.360001,2137500,87.423187
"2014-09-04",100.209999,100.870003,98.099998,98.760002,2218300,86.029442
"2014-09-05",98.260002,99.699997,98.260002,99.529999,2535200,86.70018
"2014-09-08",98.800003,98.860001,97.349998,97.93,2198600,85.306427
"2014-09-09",97.900002,98.589996,96.639999,97.110001,2749400,84.592125
"2014-09-10",96.739998,97.360001,95.910004,97.279999,2609000,84.740204
"2014-09-11",96.099998,97.669998,95.809998,97.629997,2088500,85.045097
"2014-09-12",97.25,97.5,96.080002,96.239998,1621600,83.834282
"2014-09-15",95.919998,97.32,95.220001,97.120003,1858900,84.60083
"2014-09-16",97.269997,98.75,97.129997,97.82,2294600,85.210617
"2014-09-17",98.269997,98.57,97.330002,97.5,3594900,84.931854
"2014-09-18",97.879997,98.269997,96.540001,97.010002,1908700,84.505035
"2014-09-19",97.550003,97.970001,96.510002,96.510002,2566000,84.069481
"2014-09-22",96.089996,96.419998,94.25,94.519997,2598500,82.335976
"2014-09-23",94.470001,95.970001,94.300003,95.059998,1647700,82.806389
"2014-09-24",94.389999,95.529999,92.900002,94.849998,2817000,82.623459
"2014-09-25",95.029999,95.139999,93.309998,93.309998,1892600,81.28199
"2014-09-26",93.360001,95.169998,92.949997,94.620003,1507700,82.423096
"2014-09-29",93.330002,94.919998,92.980003,94.68,1823800,82.475357
"2014-09-30",94.410004,94.669998,92.839996,93.870003,3647300,81.769768
"2014-10-01",93.589996,93.870003,90.769997,91.050003,4988000,79.313263
"2014-10-02",90.059998,90.129997,87.68,88.739998,5087400,77.301048
"2014-10-03",88.769997,89.059998,86.769997,86.949997,4516600,75.741783
"2014-10-06",87.410004,87.410004,85.760002,86.190002,6632400,75.079765
"2014-10-07",85.459999,86.550003,84.150002,84.209999,3126000,73.35498
"2014-10-08",83.769997,85.459999,82.970001,85.43,3927100,74.417725
"2014-10-09",84.800003,85.190002,81.790001,81.879997,3215200,71.325333
"2014-10-10",81.480003,82.139999,79.309998,79.910004,4893200,69.609268
"2014-10-13",79.900002,80.720001,75.830002,75.93,5008100,66.142311
"2014-10-14",76.410004,77.269997,74.139999,74.400002,4403600,64.80954
"2014-10-15",72.510002,72.889999,69.279999,72.669998,10104700,63.302547
"2014-10-16",70.830002,74.529999,70.660004,73.230003,6222800,63.790337
"2014-10-17",74.400002,75.309998,72.720001,72.849998,6391600,63.459351
"2014-10-20",73.050003,73.32,71.760002,72.93,4547800,63.747776
"2014-10-21",73.610001,75.650002,73.540001,75.529999,4278800,66.020439
"2014-10-22",75.480003,76.269997,73.82,73.870003,3857600,64.569435
"2014-10-23",74.809998,76.870003,74.629997,76.080002,4556800,66.50119
"2014-10-24",75.839996,76.110001,74.589996,75.809998,2237800,66.265182
"2014-10-27",74.519997,74.519997,72.470001,73.050003,4162700,63.852695
"2014-10-28",73.57,75.690002,72.900002,75.239998,4255700,65.766945
"2014-10-29",75.959999,77.230003,75.690002,76.389999,3288700,66.772148
"2014-10-30",75.349998,76.400002,74.589996,75.809998,2754200,66.265182
"2014-10-31",75.889999,77.279999,74.589996,77.199997,3613500,67.480171
"2014-11-03",78.019997,78.650002,76.160004,76.400002,5192300,66.780899
"2014-11-04",75.419998,76,73.580002,74.209999,5463100,64.866615
"2014-11-05",75.660004,76.160004,74.269997,75.559998,3964700,66.046661
"2014-11-06",73.980003,75.480003,72.739998,75.440002,4763900,65.941757
"2014-11-07",75.800003,76.699997,75.160004,76.519997,4094100,66.885796
"2014-11-10",77.169998,77.57,74.559998,75.099998,3840500,65.644569
"2014-11-11",75.389999,75.720001,74.110001,75.410004,2557200,65.91555
"2014-11-12",74.989998,75.360001,73.650002,73.699997,2730100,64.420845
"2014-11-13",73.300003,73.57,70.940002,72.07,4141500,62.996056
"2014-11-14",72.309998,73.639999,71.550003,73.349998,4153500,64.114906
"2014-11-17",73,73.019997,71.589996,72.089996,4765600,63.013546
"2014-11-18",71.790001,72.68,71.209999,72.07,3275100,62.996056
"2014-11-19",72.400002,72.400002,71.410004,72.050003,4645100,62.978573
"2014-11-20",72.239998,74.389999,71.919998,74.239998,4667500,64.892845
"2014-11-21",75.800003,76.309998,74.730003,75.699997,4970700,66.169037
"2014-11-24",75.449997,75.93,74.440002,75.809998,5173500,66.265182
"2014-11-25",76,76.150002,73.199997,73.360001,3868900,64.123657
"2014-11-26",73.089996,73.220001,71.949997,72.239998,2976300,63.144665
"2014-11-28",68.339996,68.389999,63.73,64.089996,5685100,56.020775
"2014-12-01",63.41,63.93,62,63.810001,7309000,55.776039
"2014-12-02",62.639999,64.410004,62.639999,63.110001,7966700,55.164173
"2014-12-03",63.59,65.580002,63.119999,64.300003,6206500,56.204342
"2014-12-04",63.360001,64.190002,62.779999,63.25,5596600,55.286541
"2014-12-05",62.490002,62.860001,60.119999,61.639999,7447300,53.879257
"2014-12-08",60.860001,60.900002,57.299999,57.43,7954600,50.199306
"2014-12-09",57.099998,59.32,56.66,58.84,8808600,51.431782
"2014-12-10",57.419998,58.619999,56.799999,57.779999,10394300,50.505238
"2014-12-11",57.57,58.939999,56.860001,57.040001,5949000,49.858418
"2014-12-12",56.099998,57.970001,55.799999,56.439999,8017100,49.33395
"2014-12-15",57.009998,57.459999,55.080002,55.200001,9217400,48.250072
"2014-12-16",54.34,59.09,54.34,56.709999,6710700,49.569954
"2014-12-17",57.139999,61.139999,56.98,60.200001,6590200,52.620541
"2014-12-18",62.32,62.599998,59.560001,62.150002,7964500,54.325039
"2014-12-19",62.880001,64.919998,62.23,64.82,6796700,56.658875
"2014-12-22",63.689999,64.349998,62.639999,63.740002,5468100,55.714851
"2014-12-23",64.400002,65.720001,64.120003,65.43,3659500,57.192066
"2014-12-24",64.620003,64.639999,62.900002,64.050003,2009800,55.985817
"2014-12-26",64.629997,64.959999,63.52,63.959999,1682700,55.90715
"2014-12-29",64.459999,64.949997,63.25,63.639999,3403000,55.627449
"2014-12-30",63.310001,63.73,62.380001,62.970001,2521700,55.041794
"2014-12-31",62.330002,63.459999,61.349998,62.669998,3145800,54.779564
"2015-01-02",62.18,64.260002,61.509998,63.830002,3364400,55.793522
"2015-01-05",62.169998,62.509998,59.599998,59.91,4813200,52.367077
"2015-01-06",59.740002,61.23,58.73,59.259998,4549300,51.798912
"2015-01-07",60.310001,60.419998,57.91,58.599998,4612100,51.221992
"2015-01-08",59.389999,61.400002,58.709999,60.869999,3655900,53.206196
"2015-01-09",61.330002,61.389999,59.810001,60.689999,3585100,53.048862
"2015-01-12",59.599998,59.599998,57.77,58.459999,4840600,51.099617
"2015-01-13",58.630001,59.32,57.900002,58.459999,4045900,51.099617
"2015-01-14",57.459999,59.68,57.439999,59.529999,4503200,52.034904
"2015-01-15",61.02,61.200001,59.560001,60,5434300,52.445736
"2015-01-16",60.599998,62.599998,60.310001,62.25,4769400,54.412445
"2015-01-20",61,61.200001,59.169998,60.16,4361300,52.797623
"2015-01-21",60.880001,62.630001,60.27,62.32,2716200,54.693287
"2015-01-22",62.689999,63.77,61.41,63.759998,4532300,55.957066
"2015-01-23",63.439999,65.150002,62.810001,62.880001,5481000,55.184761
"2015-01-26",63.439999,64.860001,62.41,64.470001,3501200,56.58017
"2015-01-27",64,65.32,63.41,64.589996,3329300,56.685486
"2015-01-28",64.040001,64.040001,60.93,61.119999,5693400,53.640141
"2015-01-29",61.720001,61.990002,59.73,61.23,4088100,53.736687
"2015-01-30",60.299999,63.07,59.860001,62.57,5588200,54.912697
"2015-02-02",64.029999,66.230003,63.68,66.230003,4331900,58.124794
"2015-02-03",67.389999,68.43,67.050003,68.059998,5681000,59.730835
"2015-02-04",66.68,68.239998,66.010002,67.309998,6044700,59.072605
"2015-02-05",68.010002,69.07,67.589996,68.370003,3797900,60.00288
"2015-02-06",68.629997,68.82,67.360001,68.330002,5016200,59.967789
"2015-02-09",68.699997,69.019997,67.18,67.220001,4410100,58.993633
"2015-02-10",66.900002,66.900002,64.029999,66.25,7653300,58.142326
"2015-02-11",64.75,65.010002,63.200001,64.75,6323500,56.825909
"2015-02-12",65.980003,67.57,63.82,64.580002,7348200,56.676708
"2015-02-13",65.860001,67.089996,65.160004,67.050003,5850600,58.844429
"2015-02-17",66.5,66.839996,65.5,66.790001,4554900,58.616241
"2015-02-18",65.800003,67.230003,65.43,65.75,6854400,57.703518
"2015-02-19",63.529999,66.790001,63.23,66.629997,5818000,58.475826
"2015-02-20",66.68,67.25,65.809998,66.220001,4509000,58.116016
"2015-02-23",65.269997,66.440002,64.839996,66.220001,4102500,58.116016
"2015-02-24",66.910004,67.419998,66.400002,66.910004,2785900,58.721558
"2015-02-25",67.050003,68,66.480003,67.830002,2746200,59.528976
"2015-02-26",67.190002,67.190002,65.269997,65.739998,3952900,57.694752
"2015-02-27",66,66.309998,65.419998,65.839996,4080000,57.782516
"2015-03-02",65.459999,65.860001,64.540001,65.790001,3882700,57.738632
"2015-03-03",66.099998,67.300003,65.889999,66.720001,3388200,58.55481
"2015-03-04",66.540001,66.779999,65.5,66.529999,2986700,58.388069
"2015-03-05",66.660004,66.660004,65.150002,65.43,3790500,57.42268
"2015-03-06",64.709999,65.449997,62.689999,63.130001,6164700,55.404163
"2015-03-09",63.029999,63.209999,61.400002,61.41,3258700,53.894657
"2015-03-10",60.52,61.27,60.150002,60.150002,3293700,52.78886
"2015-03-11",60.189999,61.459999,59.830002,61.16,3452500,53.675247
"2015-03-12",61.529999,61.549999,60.07,60.169998,3322300,52.806404
"2015-03-13",59.459999,59.52,58.200001,59.360001,3565500,52.095528
"2015-03-16",58.75,67,57.57,59.830002,3817700,52.508011
"2015-03-17",59.52,59.759998,58.650002,59.09,2412500,51.858574
"2015-03-18",58.650002,61.93,58.18,61.5,3217300,53.973644
"2015-03-19",60.099998,60.630001,59.380001,59.880001,2816200,52.551891
"2015-03-20",60.16,61.200001,59.549999,59.549999,6723800,52.262283
"2015-03-23",59.57,60.439999,58.669998,58.68,3309100,51.498749
"2015-03-24",58.91,59.25,58.209999,59.029999,3564600,51.805923
"2015-03-25",59.639999,60.259998,58.880001,59.830002,3069100,52.508011
"2015-03-26",60.98,61.400002,59.580002,59.810001,3517100,52.490452
"2015-03-27",59.299999,60.049999,58.880001,59.41,3373800,52.139416
"2015-03-30",60.299999,61.18,59.970001,60.830002,3159900,53.385647
"2015-03-31",59.860001,60.82,59.75,60.330002,2740800,52.946827
"2015-04-01",60.93,61.610001,60.540001,60.630001,2448600,53.21011
"2015-04-02",60.23,61.59,60.139999,61.439999,2275900,53.920979
"2015-04-06",61.849998,65,61.599998,64.839996,4577500,56.904892
"2015-04-07",64.760002,66.580002,64.349998,65.440002,4024600,57.431458
"2015-04-08",65.980003,66.589996,64.860001,65.25,4311200,57.264713
"2015-04-09",65.470001,67,65.410004,66.470001,3848900,58.335411
"2015-04-10",66.800003,68.169998,66.610001,67.839996,3526000,59.53775
"2015-04-13",68.029999,68.279999,67.019997,67.510002,3271100,59.248138
"2015-04-14",68,69.949997,67.980003,69.809998,3333900,61.26667
"2015-04-15",70.089996,71.870003,70,71.400002,4533400,62.662079
"2015-04-16",70.860001,71.769997,70.330002,70.809998,3321300,62.144276
"2015-04-17",70.220001,70.82,69.690002,70.379997,2799900,61.766907
"2015-04-20",70.400002,71.580002,70.260002,70.669998,2366100,62.242496
"2015-04-21",70.669998,70.800003,68.220001,68.370003,2401600,60.216782
"2015-04-22",68.830002,69,67.089996,67.800003,3090900,59.714764
"2015-04-23",68.129997,69.239998,68.050003,68.349998,2252800,60.199165
"2015-04-24",67.889999,68,65.82,66.32,2972100,58.411259
"2015-04-27",66.949997,67.32,66.449997,66.720001,2544700,58.763542
"2015-04-28",66.690002,67.300003,66.209999,66.790001,2272900,58.825199
"2015-04-29",66.730003,68.800003,66.629997,68.559998,5288000,60.384117
"2015-04-30",68.910004,69.239998,67.25,68.400002,2921300,60.243217
"2015-05-01",68.440002,68.879997,67.120003,68.480003,2764800,60.313671
"2015-05-04",68.5,69.169998,67.870003,68.550003,3206400,60.375317
"2015-05-05",69.260002,70.139999,67.480003,67.940002,6024900,59.838074
"2015-05-06",68.400002,69.129997,66.860001,67.339996,4411600,59.309608
"2015-05-07",66.199997,66.220001,64.150002,65.080002,4798600,57.319118
"2015-05-08",65.739998,65.860001,64.07,65.540001,3391100,57.72427
"2015-05-11",65.449997,65.449997,63.119999,63.130001,4614800,55.601669
"2015-05-12",63.490002,64.110001,63.259998,63.639999,3657500,56.050838
"2015-05-13",64.18,64.290001,62.259998,62.700001,3599400,55.222942
"2015-05-14",62.93,63.549999,62.419998,62.630001,2777700,55.161297
"2015-05-15",62.34,63.91,62.099998,63.419998,3334400,55.857086
"2015-05-18",63.279999,63.900002,62.900002,63.779999,2398600,56.174145
"2015-05-19",63.080002,63.32,62.029999,62.169998,2475100,54.756149
"2015-05-20",62.450001,62.5,61.200001,61.610001,2678100,54.262924
"2015-05-21",62.080002,62.619999,61.610001,62.169998,2890500,54.756149
"2015-05-22",61.610001,62.98,61.5,62.529999,2537300,55.073215
"2015-05-26",61.630001,61.93,60.82,61.41,2742300,54.086781
"2015-05-27",61.290001,61.849998,59.779999,60.77,3257600,53.523106
"2015-05-28",60.529999,60.709999,58.830002,59.790001,4110800,52.659962
"2015-05-29",60.200001,60.549999,59.700001,59.84,4057800,52.704002
"2015-06-01",59.889999,60.029999,58.68,58.869999,4232600,51.849678
"2015-06-02",59.5,59.91,58.669998,59.599998,3734400,52.492619
"2015-06-03",59.349998,60.009998,58.82,58.950001,2292600,51.920128
"2015-06-04",58.560001,58.75,58.009998,58.25,3108700,51.303616
"2015-06-05",57.919998,59.669998,57.830002,59.349998,3539700,52.27243
"2015-06-08",59.009998,59.400002,57.73,58.209999,2857700,51.268387
"2015-06-09",58.950001,59.400002,58.560001,58.57,3578200,51.585453
"2015-06-10",59.509998,59.610001,58.59,58.959999,3907100,51.928944
"2015-06-11",58.91,59.130001,57.720001,58.150002,2996900,51.215538
"2015-06-12",57.799999,58.27,57.490002,58.18,3502000,51.241962
"2015-06-15",57.560001,59.029999,57.41,57.970001,2773800,51.056995
"2015-06-16",57.779999,59.09,57.700001,59.049999,2198300,52.008213
"2015-06-17",59.669998,60.130001,57.5,57.669998,3356400,50.792774
"2015-06-18",58.029999,58.400002,57.130001,57.23,2297300,50.405243
"2015-06-19",57.07,57.439999,56.060001,56.540001,4779200,49.797527
"2015-06-22",56.75,57.630001,56.200001,57.529999,3742800,50.669472
"2015-06-23",57.709999,58.93,57.5,58.849998,3594300,51.832069
"2015-06-24",58.900002,59.400002,58.5,58.709999,2996600,51.708759
"2015-06-25",58.779999,59,57.610001,57.799999,2640700,50.907269
"2015-06-26",57.830002,58.529999,57.240002,58.48,3806900,51.50618
"2015-06-29",57.43,57.970001,56.900002,57.209999,3474200,50.387627
"2015-06-30",57.790001,57.959999,57.150002,57.630001,2885600,50.757549
"2015-07-01",57.639999,58.849998,55.82,56.080002,3080500,49.392391
"2015-07-02",56.200001,56.990002,56.110001,56.779999,2303100,50.008926
"2015-07-06",55.66,56.689999,55.150002,55.5,2878600,48.881542
"2015-07-07",55.16,55.990002,53.75,55.700001,3716200,49.057705
"2015-07-08",55.16,55.939999,53.110001,53.459999,2863900,47.084827
"2015-07-09",54.599998,54.970001,53.82,53.830002,2464600,47.410709
"2015-07-10",54.220001,54.740002,52.790001,52.939999,3178700,46.626835
"2015-07-13",52.900002,53.439999,52.5,53.259998,2953400,46.908672
"2015-07-14",53,54.529999,52.82,54.389999,3263100,47.903931
"2015-07-15",54.119999,54.349998,53.119999,53.48,3972400,47.102432
"2015-07-16",53.849998,53.900002,52.52,52.669998,2780900,46.389027
"2015-07-17",52.25,52.25,50.57,50.639999,4859200,44.601109
"2015-07-20",50.299999,50.540001,48.5,48.619999,5746700,43.034458
"2015-07-21",48.900002,49.439999,47.369999,47.529999,5201800,42.069672
"2015-07-22",47.32,47.700001,46.619999,47.32,4780900,41.883801
"2015-07-23",47.34,47.5,46.32,47.349998,4511100,41.910351
"2015-07-24",47.200001,47.25,45.029999,45.080002,4703400,39.901134
"2015-07-27",44.279999,45.290001,43.84,44.509998,5824100,39.396618
"2015-07-28",44.799999,47.07,44.290001,46.470001,7655300,41.131447
"2015-07-29",46.34,47.59,46.07,46.790001,6760600,41.414684
"2015-07-30",46.580002,47.18,45.959999,46.48,4823200,41.140301
"2015-07-31",46.470001,46.639999,45.700001,45.860001,5070100,40.59153
"2015-08-03",45.049999,46.419998,44.299999,45.27,6496800,40.069309
"2015-08-04",45.919998,46.23,45.009998,45.349998,5332600,40.140114
"2015-08-05",46.02,46.799999,44.34,44.439999,5789800,39.334648
"2015-08-06",44.389999,46.900002,43.040001,46.599998,6176500,41.24651
"2015-08-07",46.139999,47.310001,45.549999,46.110001,6478300,40.812813
"2015-08-10",46.599998,48.540001,46.330002,48.450001,10337000,42.883987
"2015-08-11",46.990002,47.93,46.450001,47.689999,6142400,42.211288
"2015-08-12",47.639999,49.68,47.220001,49.209999,6701800,43.556667
"2015-08-13",48.91,49.66,47.799999,47.900002,6749200,42.397175
"2015-08-14",47.950001,48.689999,46.900002,47,5017500,41.600559
"2015-08-17",46.810001,47.93,46.32,47.849998,2992600,42.352909
"2015-08-18",47.650002,48.43,47.34,48.07,2287100,42.547646
"2015-08-19",47.599998,47.779999,45.400002,45.810001,4215200,40.547279
"2015-08-20",45.93,46.490002,44.509998,44.560001,5395500,39.440861
"2015-08-21",44.41,45.209999,43.139999,43.23,5285700,38.263676
"2015-08-24",40.669998,42.439999,39.049999,40.490002,7347900,35.838436
"2015-08-25",42.310001,42.310001,38.900002,38.900002,6042700,34.431107
"2015-08-26",40.209999,40.209999,38.400002,39.529999,8056400,34.988728
"2015-08-27",40.68,43.669998,40.439999,42.790001,7333200,37.874214
"2015-08-28",42.669998,45.400002,42.490002,44.860001,6493800,39.706406
"2015-08-31",44.09,45.669998,41.919998,45.240002,6963300,40.042759
"2015-09-01",43.41,44.689999,42.549999,43.130001,5590800,38.175148
"2015-09-02",43.630001,43.860001,41.209999,43.220001,5301200,38.254822
"2015-09-03",43.369999,45.110001,42.720001,43.220001,4587800,38.254822
"2015-09-04",42.41,42.799999,41.77,42.5,5170700,37.617527
"2015-09-08",43.110001,43.799999,42.09,43.240002,4808300,38.272526
"2015-09-09",43.720001,44.540001,41.189999,41.290001,6141300,36.546535
"2015-09-10",41.5,41.560001,40.150002,40.84,7537000,36.148232
"2015-09-11",40.279999,40.310001,39.279999,40.200001,6136700,35.58176
"2015-09-14",40.099998,40.52,39.130001,40.240002,5373200,35.617165
"2015-09-15",40.290001,41.139999,40.189999,40.43,5188300,35.785332
"2015-09-16",40.790001,43.169998,40.75,43.040001,9020400,38.095493
"2015-09-17",43.07,43.779999,41.889999,41.990002,7923700,37.16613
"2015-09-18",41.099998,41.380001,39.369999,39.650002,9085400,35.094944
"2015-09-21",40.02,40.23,39.209999,39.34,4781100,34.820553
"2015-09-22",38.57,39.669998,38.369999,38.630001,5786700,34.19212
"2015-09-23",38.740002,38.91,37.099998,37.27,4393100,32.988361
"2015-09-24",37.029999,38.41,36.540001,37.880001,5795200,33.528278
"2015-09-25",38.279999,38.619999,37.630001,38.200001,4233300,33.811523
"2015-09-28",37.630001,37.73,36.16,36.200001,5752900,32.041275
"2015-09-29",36.619999,37.16,35.790001,37.119999,5517200,32.855591
"2015-09-30",37.470001,39.290001,37.34,39.16,6992900,34.661236
"2015-10-01",39.919998,41.02,39.310001,39.720001,7269000,35.156902
"2015-10-02",39.189999,42.810001,39.099998,42.610001,5926300,37.714905
"2015-10-05",43.099998,44.400002,42.830002,43.98,4899700,38.927505
"2015-10-06",44.09,46.310001,43.959999,46.119999,6342200,40.821655
"2015-10-07",46.759998,47.98,44.450001,45.93,6081400,40.653484
"2015-10-08",45.849998,47.630001,45.669998,47.150002,5337000,41.733334
"2015-10-09",47.459999,47.599998,45.970001,46.470001,4187700,41.131447
"2015-10-12",46.560001,46.560001,44.34,44.950001,4507300,39.786072
"2015-10-13",44.419998,45.139999,43.619999,44.59,5280300,39.467426
"2015-10-14",44.509998,45.959999,44.189999,45.689999,3691100,40.441059
"2015-10-15",45.459999,46.849998,45.23,46.75,4257300,41.379288
"2015-10-16",46.970001,47.099998,45.91,46.52,3787600,41.175709
"2015-10-19",45.82,45.880001,45.009998,45.330002,4832500,40.122417
"2015-10-20",45.07,46.189999,44.82,45.919998,2900200,40.870033
"2015-10-21",45.700001,46.07,44.98,45.080002,4119000,40.122414
"2015-10-22",45.41,46.34,44.91,45.970001,3550900,40.914536
"2015-10-23",45.529999,46.790001,45.099998,46.490002,3528500,41.377354
"2015-10-26",46.349998,46.450001,45.189999,45.380001,3546100,40.389423
"2015-10-27",44.41,44.41,42.639999,44.139999,6237900,39.285789
"2015-10-28",44.220001,46.619999,43.759998,46.049999,3983300,40.985737
"2015-10-29",45.709999,47.450001,45.580002,46.580002,3828500,41.457451
"2015-10-30",46.849998,47.799999,46.220001,47.130001,4505400,41.946972
"2015-11-02",46.740002,48.139999,46.549999,47.939999,4280000,42.667896
"2015-11-03",48.369999,50.200001,48.27,49.869999,5676600,44.385632
"2015-11-04",50.07,50.66,48.66,49.389999,6189800,43.958435
"2015-11-05",48.330002,50.939999,48.07,49.27,5202300,43.85162
"2015-11-06",48.889999,49.330002,46.889999,47.669998,5005200,42.427586
"2015-11-09",53.5,55.02,52.040001,53.939999,15139900,48.008049
"2015-11-10",53.779999,56.310001,51.869999,53.310001,10634900,47.447334
"2015-11-11",50,51.790001,48.830002,49.400002,7809000,43.967331
"2015-11-12",48.310001,50.060001,47.299999,48.900002,6250100,43.52232
"2015-11-13",48.810001,49.849998,47.970001,48.970001,4233300,43.584621
"2015-11-16",49.099998,50.5,48.279999,50.490002,3795000,44.937466
"2015-11-17",50.220001,50.810001,49.27,49.709999,3413500,44.243244
"2015-11-18",50.5,51.110001,48.68,50.099998,3659400,44.590351
"2015-11-19",49.650002,50,48.490002,49.540001,2994500,44.09193
"2015-11-20",49.639999,50,48.810001,49.099998,2518500,43.700314
"2015-11-23",48.849998,49.57,48.380001,48.849998,3041600,43.47781
"2015-11-24",49.150002,51.439999,49.080002,50.91,4687400,45.311272
"2015-11-25",50.419998,50.939999,49.900002,50.349998,2455800,44.812859
"2015-11-27",49.700001,50.189999,49.209999,49.419998,1317300,43.98513
"2015-11-30",49.759998,49.990002,48.849998,49.18,3373900,43.771526
"2015-12-01",49.34,49.73,48.630001,49.150002,2597300,43.744831
"2015-12-02",48.77,49.279999,47.009998,47.32,3538300,42.116077
"2015-12-03",47.740002,48.099998,45.560001,45.759998,5003100,40.727627
"2015-12-04",44.959999,46.040001,43.740002,45.790001,4252800,40.754337
"2015-12-07",44.73,45.09,43.599998,44.220001,7114000,39.356995
"2015-12-08",43.419998,45.32,42.919998,44.869999,5535500,39.935505
"2015-12-09",45.02,45.990002,44.52,44.950001,4485200,40.006714
"2015-12-10",44.59,46.540001,44.389999,46.189999,4585800,41.110348
"2015-12-11",45.25,45.509998,42.68,42.919998,6171300,38.199959
"2015-12-14",42.5,44.18,41.599998,43.490002,5468200,38.707272
"2015-12-15",43.759998,45.369999,43.759998,45.27,5154500,40.291515
"2015-12-16",44.91,45.439999,44.25,44.799999,5097800,39.873199
"2015-12-17",44.700001,45.18,42.700001,42.950001,8073500,38.226658
"2015-12-18",42.799999,43.799999,42.560001,42.689999,5981100,37.995255
"2015-12-21",42.669998,43.07,41.98,42.529999,4425600,37.852844
"2015-12-22",42.91,43.540001,42.349998,42.779999,5760900,38.075348
"2015-12-23",43.869999,45.810001,43.52,45.709999,4673000,40.683132
"2015-12-24",46.060001,46.560001,45.16,45.799999,1607600,40.763233
"2015-12-28",44.709999,45.299999,44.389999,44.919998,3611300,39.980007
"2015-12-29",45.91,46.34,45.040001,45.450001,2969200,40.451721
"2015-12-30",44.59,45.639999,44.560001,44.810001,3942600,39.882103
"2015-12-31",44.5,45.09,44.389999,44.470001,2975600,39.579498
"2016-01-04",44.25,45.110001,43.75,44.43,4746800,39.543907
"2016-01-05",43.5,44.029999,42.139999,43.529999,5435300,38.74287
"2016-01-06",42.099998,42.119999,38.450001,38.529999,7076700,34.292744
"2016-01-07",37.369999,38.630001,36.23,36.549999,7105900,32.530476
"2016-01-08",36.860001,37.59,35.07,36.650002,10451900,32.619495
"2016-01-11",36.669998,36.860001,34.369999,35.060001,8342700,31.204344
"2016-01-12",35.549999,35.689999,34.189999,35.419998,9004500,31.524746
"2016-01-13",35.939999,37.220001,35.360001,35.599998,8597000,31.684958
"2016-01-14",35.880001,37.639999,35.259998,37.029999,6544400,32.957695
"2016-01-15",35.240002,35.91,33.560001,35.330002,10127400,31.444653
"2016-01-19",35.5,35.689999,33.799999,34.48,8317500,30.688128
"2016-01-20",33.27,35.349998,32.200001,34.610001,8741800,31.028811
"2016-01-21",34.330002,37.59,34.119999,37.240002,7468000,33.386673
"2016-01-22",38.990002,40.060001,37.639999,39.380001,7053600,35.305248
"2016-01-25",38.360001,40.639999,37.380001,37.43,5861400,33.557022
"2016-01-26",38.349998,38.810001,37.080002,38.029999,7572500,34.094929
"2016-01-27",37.669998,40.259998,37.400002,38.630001,5722700,34.632847
"2016-01-28",40.759998,40.98,38.98,40.599998,4289500,36.399006
"2016-01-29",40.98,42.540001,40.919998,42.540001,5464400,38.138275
"2016-02-01",41.27,41.75,40.240002,40.82,5037400,36.596249
"2016-02-02",39.5,40.07,38.450001,38.549999,6275000,34.561127
"2016-02-03",39.73,41.299999,37.759998,41.240002,5386100,36.97279
"2016-02-04",42.060001,43.799999,40.490002,40.740002,7533600,36.524521
"2016-02-05",40.299999,40.310001,38.459999,39.049999,6399300,35.009392
"2016-02-08",38.200001,38.360001,36.869999,37.580002,6316300,33.691494
"2016-02-09",36.529999,37.130001,34.290001,35.580002,7548000,31.898447
"2016-02-10",35.41,36.330002,35.009998,35.330002,5325100,31.674311
"2016-02-11",34.349998,35.040001,33.23,34.380001,5881100,30.822605
