"dates","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"2014-10-13",36.490002,36.720001,35.825001,35.84,2170400,35.519802
"2014-10-14",35.990002,36.470001,35.880001,36,2189400,35.678368
"2014-10-15",35.509998,36.334999,35.195,35.915001,2539600,35.594135
"2014-10-16",35.345001,36.040001,35.264999,35.915001,1852400,35.594135
"2014-10-17",36.240002,36.639999,35.869999,36.174999,1838600,35.85181
"2014-10-20",36.075001,36.470001,36.075001,36.455002,1105200,36.129314
"2014-10-21",36.790001,37.790001,36.615002,37.775002,1665600,37.437515
"2014-10-22",38.450001,39.09,38.150002,38.459999,2518600,38.116394
"2014-10-23",38.845001,38.990002,38.555,38.68,1023000,38.334435
"2014-10-24",38.755001,39.314999,38.735001,39.290001,848400,38.938984
"2014-10-27",39.16,39.41,38.799999,39.294998,1279600,38.943939
"2014-10-28",39.450001,40.060001,39.349998,40.055,692400,39.697155
"2014-10-29",40.110001,40.334999,39.615002,39.805,1248000,39.449379
"2014-10-30",39.744999,40.095001,39.450001,39.895,1150000,39.538578
"2014-10-31",40.445,40.459999,40.105,40.25,1484400,39.890404
"2014-11-03",40.235001,40.5,40.165001,40.195,1049000,39.835888
"2014-11-04",40.165001,41.424999,40,41.395,1834600,41.025181
"2014-11-05",41.625,41.810001,41.154999,41.16,1701800,40.792274
"2014-11-06",41.264999,41.865002,41.125,41.645,1292400,41.272957
"2014-11-07",41.544998,41.619999,41.150002,41.380001,1099800,41.010303
"2014-11-10",41.485001,42.09,41.285,42.060001,1376600,41.684238
"2014-11-11",41.959999,42.150002,41.764999,42.080002,664800,41.704056
"2014-11-12",41.959999,42.150002,41.755001,42.134998,681800,41.768494
"2014-11-13",42.119999,42.169998,41.84,42.040001,1296200,41.67432
"2014-11-14",41.945,42.025002,41.415001,41.625,964800,41.262928
"2014-11-17",41.465,41.794998,41.314999,41.77,669600,41.406658
"2014-11-18",41.705002,41.950001,41.650002,41.73,739200,41.36702
"2014-11-19",41.625,41.665001,41.16,41.560001,700400,41.198494
"2014-11-20",41.415001,41.915001,41.334999,41.775002,662800,41.411625
"2014-11-21",42.105,42.27,41.759998,41.860001,601600,41.495884
"2014-11-24",42.095001,42.724998,41.825001,42.689999,1095600,42.318665
"2014-11-25",42.810001,42.884998,42.375,42.535,872400,42.165012
"2014-11-26",42.595001,42.84,42.459999,42.84,441600,42.467358
"2014-11-28",42.900002,43.355,42.900002,43.18,532000,42.804394
"2014-12-01",42.935001,42.945,41.595001,41.66,1678600,41.297615
"2014-12-02",41.904999,42.540001,41.560001,42.525002,814000,42.155098
"2014-12-03",42.529999,42.919998,42.294998,42.865002,655600,42.492142
"2014-12-04",42.764999,42.915001,42.209999,42.424999,808200,42.055962
"2014-12-05",42.560001,42.715,42.154999,42.279999,593000,41.912231
"2014-12-08",42.095001,42.509998,41.195,41.43,1318200,41.069633
"2014-12-09",40.974998,41.84,40.785,41.755001,699200,41.391796
"2014-12-10",41.73,41.785,40.794998,40.855,1237800,40.49963
"2014-12-11",40.959999,41.345001,40.790001,40.845001,798200,40.489712
"2014-12-12",40.555,40.709999,39.575001,39.615002,1536000,39.270412
"2014-12-15",39.785,39.974998,39.035,39.369999,1576200,39.027531
"2014-12-16",39.134998,39.310001,38.575001,38.634998,1167600,38.298923
"2014-12-17",38.744999,39.75,38.599998,39.605,1587200,39.260498
"2014-12-18",40.09,40.619999,39.880001,40.575001,1114400,40.222061
"2014-12-19",40.509998,40.759998,40.099998,40.650002,2050400,40.296402
"2014-12-22",40.650002,41.060001,40.650002,40.849998,921600,40.494667
"2014-12-23",40.939999,41.215,40.599998,40.834999,645400,40.479805
"2014-12-24",40.825001,41.290001,40.785,40.965,254200,40.608677
"2014-12-26",41.189999,41.235001,40.724998,40.75,455800,40.395523
"2014-12-29",40.764999,41.09,40.645,40.855,579200,40.49963
"2014-12-30",40.744999,40.744999,40.349998,40.485001,678400,40.132843
"2014-12-31",40.674999,41.029999,40.314999,40.365002,627200,40.013882
"2015-01-02",40.630001,40.775002,40.014999,40.325001,497000,39.974228
"2015-01-05",40.169998,40.27,39.470001,39.639999,1174400,39.295193
"2015-01-06",39.740002,39.924999,38.865002,39.185001,1719800,38.844158
"2015-01-07",39.404999,39.700001,39.060001,39.645,1795400,39.300144
"2015-01-08",42.869999,43.145,41.904999,42.389999,3869200,42.021278
"2015-01-09",42.599998,43.025002,42.18,42.740002,2463800,42.368233
"2015-01-12",42.959999,43.095001,42.195,42.349998,1209600,41.981621
"2015-01-13",42.634998,43.299999,41.779999,42.490002,1534000,42.120407
"2015-01-14",41.875,42.700001,41.845001,42.349998,1463000,41.981621
"2015-01-15",43.299999,43.299999,41.990002,42.34,2359200,41.971703
"2015-01-16",42.375,43.91,42.165001,43.810001,1977400,43.428917
"2015-01-20",43.939999,44.25,42.790001,43.544998,1318800,43.166229
"2015-01-21",43.505001,43.75,43.130001,43.310001,1089400,42.933277
"2015-01-22",43.66,44.189999,42.82,44.174999,1023200,43.790752
"2015-01-23",44.07,44.400002,43.845001,44.139999,1224200,43.756054
"2015-01-26",44,44.435001,43.490002,44.43,1061600,44.043526
"2015-01-27",43.794998,44.310001,43.625,44,1560000,43.617268
"2015-01-28",44.275002,44.415001,43.555,43.695,1760800,43.314926
"2015-01-29",43.654999,44.025002,43.419998,43.974998,926400,43.592491
"2015-01-30",43.915001,44.200001,43.505001,43.654999,1606600,43.275272
"2015-02-02",43.794998,44.360001,43.139999,44.355,1256000,43.969177
"2015-02-03",44.490002,44.994999,44.360001,44.785,857000,44.395447
"2015-02-04",44.57,44.935001,44.334999,44.52,745200,44.132748
"2015-02-05",44.73,45.435001,44.59,45.349998,966800,44.955517
"2015-02-06",45.314999,45.470001,44.965,45.105,853000,44.712654
"2015-02-09",44.98,45.169998,44.695,44.915001,541800,44.524311
"2015-02-10",45.189999,45.209999,44.639999,45.18,793400,44.787006
"2015-02-11",45.224998,45.445,45.014999,45.325001,533000,44.940689
"2015-02-12",45.57,46.215,45.334999,46.09,729200,45.6992
"2015-02-13",46.139999,46.290001,45.599998,45.93,918000,45.540562
"2015-02-17",45.869999,45.970001,45.685001,45.849998,630800,45.461239
"2015-02-18",45.669998,46.075001,45.505001,46.07,692600,45.679375
"2015-02-19",45.994999,46.27,45.724998,46.105,355400,45.714081
"2015-02-20",45.924999,46.384998,45.494999,46.355,737000,45.961956
"2015-02-23",46.355,46.355,45.974998,46.115002,517600,45.723991
"2015-02-24",46.07,46.18,45.834999,45.959999,978400,45.570297
"2015-02-25",45.994999,46.154999,45.884998,46.064999,745000,45.674408
"2015-02-26",46.115002,46.400002,46.075001,46.400002,794200,46.006584
"2015-02-27",46.400002,46.494999,45.900002,45.93,744600,45.540562
"2015-03-02",45.935001,46.419998,45.764999,46.384998,747200,45.991695
"2015-03-03",46.299999,46.41,45.805,46,661200,45.609978
"2015-03-04",45.935001,46.075001,45.535,46.005001,460400,45.614933
"2015-03-05",46.189999,46.43,45.799999,46.25,492800,45.857838
"2015-03-06",46.005001,46.119999,45.075001,45.27,854200,44.88615
"2015-03-09",45.345001,45.52,45.095001,45.215,808400,44.831619
"2015-03-10",44.965,44.985001,44.110001,44.130001,1001400,43.755817
"2015-03-11",44,44.674999,43.84,44.610001,1056600,44.23175
"2015-03-12",44.845001,45.294998,44.834999,45.224998,821000,44.841534
"2015-03-13",45.099998,45.134998,44.244999,44.575001,784400,44.197052
"2015-03-16",44.785,45.334999,44.689999,45.294998,1e+06,44.910946
"2015-03-17",45.200001,46.02,45.200001,45.860001,933200,45.471149
"2015-03-18",45.724998,46.244999,45.305,45.994999,1236000,45.605003
"2015-03-19",46.720001,46.915001,46.075001,46.474998,1125200,46.080936
"2015-03-20",46.720001,46.98,46.02,46.029999,1677000,45.639713
"2015-03-23",46.029999,46.264999,45.849998,45.865002,735800,45.47612
"2015-03-24",45.764999,46.064999,45.474998,45.549999,1293200,45.163776
"2015-03-25",45.82,45.82,44.735001,44.735001,1916000,44.355698
"2015-03-26",44.540001,45.049999,44.125,44.93,1714400,44.549038
"2015-03-27",44.935001,45.314999,44.700001,44.985001,941200,44.603573
"2015-03-30",45.060001,45.880001,44.945,45.834999,1404200,45.446362
"2015-03-31",45.860001,46.105,45.5,45.84,844200,45.451324
"2015-04-01",45.860001,45.959999,45.205002,45.915001,866800,45.525692
"2015-04-02",45.790001,46.305,45.73,45.959999,699600,45.570297
"2015-04-06",45.619999,46.605,45.48,46.294998,1857000,45.902462
"2015-04-07",46.404999,46.505001,45.955002,46.115002,2124800,45.723991
"2015-04-08",47.630001,49.974998,47.5,49.305,4480400,48.886948
"2015-04-09",49.610001,49.904999,48.805,49.314999,2522800,48.896851
"2015-04-10",49.825001,49.959999,49.365002,49.84,1566200,49.417408
"2015-04-13",49.875,50,49.049999,49.049999,1311600,48.634102
"2015-04-14",49.044998,49.52,48.834999,49.325001,1074400,48.906776
"2015-04-15",49.505001,50.43,49.220001,50.029999,1827200,49.605789
"2015-04-16",50,50.220001,49.689999,49.855,1219200,49.432278
"2015-04-17",49.404999,49.889999,49.235001,49.875,2330200,49.45211
"2015-04-20",50.150002,50.310001,49.970001,50.145,1603800,49.719826
"2015-04-21",50.34,51,50.025002,50.814999,1231800,50.384136
"2015-04-22",51,51.224998,50.48,50.935001,939400,50.50312
"2015-04-23",50.889999,51,50.75,50.855,670400,50.423801
"2015-04-24",50.91,51,50.474998,50.895,705200,50.463459
"2015-04-27",50.924999,51.02,50.435001,50.68,551400,50.250282
"2015-04-28",50.560001,50.814999,50.009998,50.490002,1044400,50.061893
"2015-04-29",50.375,51.150002,49.990002,50.950001,874600,50.51799
"2015-04-30",50.514999,50.924999,50.014999,50.139999,1293800,49.714867
"2015-05-01",50.439999,50.855,50.075001,50.535,750800,50.106506
"2015-05-04",50.549999,50.900002,50.41,50.459999,717000,50.032154
"2015-05-05",50.195,50.685001,50.125,50.535,1113400,50.106506
"2015-05-06",50.775002,50.945,50.48,50.645,1108400,50.21558
"2015-05-07",50.529999,50.849998,50.32,50.68,1009800,50.250282
"2015-05-08",51.285,51.285,50.775002,50.939999,1212000,50.50808
"2015-05-11",51.005001,51.290001,50.759998,51.084999,821000,50.651852
"2015-05-12",50.740002,50.915001,50.419998,50.740002,904400,50.309776
"2015-05-13",50.720001,51.380001,50.66,51.365002,1001400,50.939522
"2015-05-14",51.889999,52.435001,51.599998,52.279999,1378800,51.846935
"2015-05-15",52.32,52.735001,51.994999,52.099998,1222000,51.668427
"2015-05-18",51.965,52.759998,51.965,52.619999,1232800,52.184124
"2015-05-19",52.75,53.029999,52.549999,52.689999,1333600,52.253544
"2015-05-20",52.345001,52.465,51.779999,52.084999,1703600,51.653553
"2015-05-21",51.945,52.875,51.91,52.700001,1320800,52.263451
"2015-05-22",52.5,52.66,52.299999,52.549999,696200,52.114697
"2015-05-26",52.360001,52.509998,51.779999,52.174999,928000,51.742813
"2015-05-27",52.154999,52.369999,51.974998,52.200001,1158000,51.767597
"2015-05-28",52.189999,52.334999,51.865002,52.220001,889800,51.787434
"2015-05-29",52.279999,52.290001,51.84,52.189999,1300200,51.757683
"2015-06-01",52.349998,52.525002,51.845001,52.369999,1118400,51.936192
"2015-06-02",52.290001,53.099998,52.049999,52.860001,1279200,52.422138
"2015-06-03",53.23,53.535,52.889999,53.334999,1310600,52.893181
"2015-06-04",53.014999,53.294998,52.355,52.419998,697200,51.985779
"2015-06-05",52.435001,53.139999,52.060001,52.834999,836600,52.397335
"2015-06-08",52.875,53.105,52.09,52.174999,772400,51.742813
"2015-06-09",52.16,52.615002,51.900002,52.48,754800,52.045277
"2015-06-10",52.634998,53.200001,52.634998,53.105,784000,52.665108
"2015-06-11",53.244999,53.395,52.724998,52.919998,907200,52.481636
"2015-06-12",52.57,53.169998,52.535,52.560001,778000,52.124615
"2015-06-15",52.084999,52.695,51.634998,52.5,1146600,52.065117
"2015-06-16",52.525002,53.25,52.525002,53.064999,1007800,52.625443
"2015-06-17",53.325001,53.404999,52.794998,53.105,539200,52.665108
"2015-06-18",53.185001,53.834999,52.93,53.685001,920000,53.240299
"2015-06-19",53.68,53.68,53.049999,53.099998,1110800,52.660152
"2015-06-22",53.48,53.775002,53.294998,53.595001,517400,53.151047
"2015-06-23",53.790001,53.904999,53.18,53.375,604000,52.932873
"2015-06-24",53.365002,53.540001,52.785,52.855,636800,52.417171
"2015-06-25",52.889999,53.055,52.705002,52.945,691000,52.506424
"2015-06-26",53.064999,53.279999,52.605,52.66,975800,52.223789
"2015-06-29",52.064999,52.525002,51.375,51.384998,981400,50.959351
"2015-06-30",51.845001,51.91,51.48,51.724998,1696600,51.296532
"2015-07-01",52.235001,52.924999,52.154999,52.544998,1123800,52.109749
"2015-07-02",52.555,52.580002,51.884998,52.285,669200,51.851894
"2015-07-06",51.869999,52.584999,51.700001,52.279999,596200,51.846935
"2015-07-07",52.755001,52.830002,51.834999,52.619999,1472200,52.184124
"2015-07-08",52.185001,52.435001,51.540001,51.900002,1002000,51.470089
"2015-07-09",52.685001,53.125,52.240002,52.255001,706200,51.822144
"2015-07-10",52.66,53.055,52.380001,52.974998,582000,52.536182
"2015-07-13",53.299999,53.389999,52.615002,53.224998,597600,52.784103
"2015-07-14",53.259998,53.450001,53.049999,53.244999,414400,52.803932
"2015-07-15",53.220001,53.525002,52.965,53.200001,509400,52.759315
"2015-07-16",53.615002,54.095001,53.205002,53.77,1045400,53.324604
"2015-07-17",53.77,53.869999,53.035,53.290001,562200,52.848568
"2015-07-20",53.384998,54.540001,53.005001,54,1597000,53.552689
"2015-07-21",54,54.224998,53.264999,53.419998,626800,52.977493
"2015-07-22",53.325001,53.990002,53.075001,53.209999,895400,52.769241
"2015-07-23",53.150002,53.375,52.564999,52.689999,755200,52.253544
"2015-07-24",52.700001,52.919998,51.950001,52.23,917000,51.797359
"2015-07-27",51.825001,52.264999,51.075001,51.084999,1620600,50.661839
"2015-07-28",51.860001,55.400002,51.060001,54.955002,3883600,54.49979
"2015-07-29",55.105,57.16,55.084999,55.855,3325000,55.392319
"2015-07-30",55.665001,56.099998,55.330002,55.919998,1669000,55.456783
"2015-07-31",56.299999,56.474998,55.639999,56.044998,1850800,55.580746
"2015-08-03",56.049999,56.529999,55.75,56.134998,1168400,55.670006
"2015-08-04",56.195,56.825001,56.029999,56.25,851600,55.784046
"2015-08-05",56.669998,57.275002,56.485001,56.654999,1087600,56.185692
"2015-08-06",56.825001,57.07,55.950001,56.259998,983800,55.793964
"2015-08-07",56.185001,56.490002,55.939999,56.369999,719600,55.903061
"2015-08-10",56.759998,57.514999,56.744999,57.345001,850800,56.869984
"2015-08-11",56.625,57.185001,56.540001,57.040001,704000,56.567516
"2015-08-12",56.764999,57.580002,55.990002,57.290001,712000,56.825405
"2015-08-13",57.34,58.049999,57.035,58,964400,57.529636
"2015-08-14",57.849998,58.639999,57.474998,58.474998,1155400,58.000778
"2015-08-17",58.16,58.790001,57.75,58.610001,654800,58.134689
"2015-08-18",58.619999,59.150002,58.509998,58.810001,1168200,58.333076
"2015-08-19",58.435001,59.294998,58.139999,58.955002,785600,58.476894
"2015-08-20",58.365002,58.625,57.974998,58.125,1036000,57.653625
"2015-08-21",57.34,57.634998,55.959999,55.965,1787000,55.511139
"2015-08-24",53.154999,53.345001,50.695,52.950001,2250000,52.520599
"2015-08-25",54.955002,54.994999,52.945,53.02,1545200,52.590023
"2015-08-26",54.349998,54.735001,52.91,54.560001,1157200,54.117535
"2015-08-27",55.130001,56.27,54.875,55.994999,689000,55.540897
"2015-08-28",55.744999,56.715,55.404999,56.235001,755600,55.778946
"2015-08-31",56.014999,56.25,55.535,55.695,707400,55.243336
"2015-09-01",54.48,55.049999,54.029999,54.18,729200,53.740623
"2015-09-02",55,55.240002,54.235001,55.240002,633400,54.792027
"2015-09-03",55.57,56.209999,55.345001,55.5,778000,55.049911
"2015-09-04",54.959999,55.485001,54.740002,55.145,720200,54.697792
"2015-09-08",56.25,56.860001,55.669998,56.715,883000,56.255062
"2015-09-09",57.235001,57.41,55.959999,56.07,831800,55.615292
"2015-09-10",55.900002,57.09,55.540001,56.465,761200,56.007092
"2015-09-11",56.154999,57.055,55.825001,57.040001,664400,56.577435
"2015-09-14",57.025002,57.220001,56.264999,56.299999,1011200,55.843426
"2015-09-15",56.744999,57.465,56.139999,57.209999,746600,56.746044
"2015-09-16",57.185001,57.419998,56.720001,57.255001,838000,56.79068
"2015-09-17",57.375,57.924999,57.16,57.314999,840000,56.850182
"2015-09-18",56.685001,57.365002,56.650002,56.869999,1702200,56.408798
"2015-09-21",57.395,58.365002,57.299999,58.119999,1016600,57.648666
"2015-09-22",57.485001,58.105,57.255001,58.029999,1162200,57.559395
"2015-09-23",58.264999,59.014999,57.955002,58.639999,771200,58.164448
"2015-09-24",58.029999,58.345001,57.25,57.755001,1033200,57.286633
"2015-09-25",58.279999,58.860001,57.549999,57.869999,743600,57.400696
"2015-09-28",57.674999,57.82,55.75,56,1184000,55.545864
"2015-09-29",56.119999,57.044998,55.884998,56.974998,1399400,56.512943
"2015-09-30",57.34,57.950001,56.459999,57.365002,1111400,56.899788
"2015-10-01",57.98,58.34,56.98,58.27,1499000,57.797447
"2015-10-02",57.82,59.224998,56.98,59.224998,1316200,58.744705
"2015-10-05",60,60.145,58.375,58.450001,2030800,57.975998
"2015-10-06",58.41,58.549999,57.259998,57.685001,2173600,57.217194
"2015-10-07",62.25,64.404999,61.125,64.099998,4549800,63.580173
"2015-10-08",64.550003,66.324997,64.330002,66.224998,3499600,65.687935
"2015-10-09",66.050003,66.584999,65.425003,66.510002,2030000,65.970627
"2015-10-12",66.459999,67.68,66.084999,66.870003,2040800,66.327705
"2015-10-13",66.625,67.375,64.605003,64.834999,2920000,64.309204
"2015-10-14",64.995003,65.445,62.959999,63.459999,3516200,62.945366
"2015-10-15",63.805,64.93,63.224998,64.875,2190800,64.348869
"2015-10-16",64.870003,65.510002,64.815002,65.43,1256400,64.899391
"2015-10-19",65.220001,66.724998,65.025002,66.635002,2596200,66.094627
"2015-10-20",66.464996,66.695,65.125,65.419998,2389200,64.889458
"2015-10-21",65.919998,66.309998,64.809998,65.614998,2175600,65.08287
"2015-10-22",65.82,67.014999,65.584999,66.809998,2052800,66.268173
"2015-10-23",67.415001,67.485001,66.330002,66.970001,1339200,66.426895
"2015-10-26",67.084999,67.084999,66.290001,66.445,1237000,65.906151
"2015-10-27",66.269997,66.434998,64.665001,65.489998,2157200,64.958878
"2015-10-28",65.985001,68.93,65.635002,68.720001,3124400,68.162727
"2015-10-29",68.449997,69.690002,68.144997,68.214996,1798200,67.661797
"2015-10-30",68.169998,68.834999,67.980003,68.205002,1166400,67.651894
"2015-11-02",68.125,68.305,67.360001,68.114998,1199000,67.562614
"2015-11-03",67.949997,67.970001,66.870003,67.559998,988800,67.0121
"2015-11-04",67.5,68.540001,67.169998,68.07,895100,67.517975
"2015-11-05",67.940002,68.690002,67.559998,68.599998,820600,68.043678
"2015-11-06",68.360001,69.940002,68.160004,69.940002,1089000,69.37281
"2015-11-09",69.300003,69.830002,68.330002,69.25,1444200,68.688393
"2015-11-10",68.849998,69.550003,68.650002,69,1595100,68.45031
"2015-11-11",69.120003,70,68.580002,69.699997,1136900,69.14473
"2015-11-12",69.43,69.510002,68.599998,68.889999,1063400,68.341187
"2015-11-13",68.599998,69.809998,68.07,69.029999,1331700,68.48008
"2015-11-16",68.75,69.220001,68.18,69.150002,860100,68.599121
"2015-11-17",69.25,70.650002,69.230003,70.080002,1160900,69.521729
"2015-11-18",70.330002,70.949997,69.580002,70.900002,1282900,70.33519
"2015-11-19",70.940002,71.639999,70.75,71.269997,1220300,70.702225
"2015-11-20",71.639999,71.93,71.089996,71.260002,1067700,70.692322
"2015-11-23",71.379997,72.910004,71.360001,72.660004,1298800,72.081169
"2015-11-24",72.449997,72.839996,71.769997,72.25,1373000,71.674423
"2015-11-25",72.370003,72.580002,72.099998,72.440002,789900,71.862923
"2015-11-27",72.209999,72.720001,71.480003,72.290001,697400,71.714104
"2015-11-30",72.550003,72.889999,70.790001,70.849998,6490900,70.285583
"2015-12-01",71.07,72.050003,70.529999,71.089996,1559200,70.523682
"2015-12-02",71,71.910004,70.699997,71.669998,1172500,71.099052
"2015-12-03",72.080002,72.120003,68.980003,69.339996,1556700,68.787613
"2015-12-04",69.349998,70.480003,68.980003,70.389999,1006900,69.829254
"2015-12-07",70.449997,70.629997,69.110001,69.760002,890800,69.204269
"2015-12-08",69.150002,70.699997,69.010002,70.32,864600,69.759819
"2015-12-09",69.82,70.57,69.279999,69.629997,1139800,69.07531
"2015-12-10",69.760002,74.639999,69.290001,71.449997,4018600,70.880821
"2015-12-11",70.800003,71.129997,69.150002,69.690002,2380700,69.134834
"2015-12-14",69.82,71.480003,69.57,70.330002,1649500,69.769714
"2015-12-15",71.010002,71.860001,70.580002,71.419998,1392400,70.851036
"2015-12-16",65.050003,66.949997,63,65.690002,12820400,65.166687
"2015-12-17",66,66.360001,63.860001,64.18,4173200,63.668728
"2015-12-18",63.959999,64.720001,63.110001,63.799999,5840800,63.291733
"2015-12-21",64,64.650002,62.709999,63.880001,2003300,63.371109
"2015-12-22",64.25,64.699997,63.799999,64.360001,1734600,63.847286
"2015-12-23",64.949997,65.790001,64.690002,65.620003,1079600,65.097244
"2015-12-24",65.309998,65.709999,65.029999,65.5,609600,64.978195
"2015-12-28",65.309998,65.660004,64.68,65.589996,1118700,65.067482
"2015-12-29",65.889999,66.699997,65.889999,66.519997,955700,65.990089
"2015-12-30",66.239998,66.480003,65.190002,65.260002,1048200,64.74012
"2015-12-31",65.160004,65.57,64.330002,64.510002,1361700,63.996098
"2016-01-04",63.509998,63.720001,61.970001,62.580002,2681600,62.081463
"2016-01-05",62.580002,63.68,62.580002,63.549999,2400600,63.043736
"2016-01-06",62.810001,64.080002,62.34,63.75,2911300,63.242142
"2016-01-07",62.48,63.34,61.060001,61.360001,2342900,60.871185
"2016-01-08",61.869999,62.59,60.02,60.18,1870800,59.700588
"2016-01-11",60.27,60.98,57.73,58.52,2906000,58.053802
"2016-01-12",59.119999,59.16,57.009998,58.52,3306700,58.053802
"2016-01-13",58.68,58.889999,56.09,56.400002,3665800,55.950703
"2016-01-14",56.52,57.959999,55.939999,57.360001,1955400,56.903046
"2016-01-15",56.119999,57.16,55.57,57.099998,3345600,56.645123
"2016-01-19",57.650002,58.490002,57.049999,57.32,2621700,56.863369
"2016-01-20",56.139999,58.360001,54.790001,58.029999,3481300,57.567707
"2016-01-21",58.040001,58.740002,57.040001,57.290001,2451700,56.833618
"2016-01-22",58.029999,59.040001,57.779999,58.860001,1882800,58.391106
"2016-01-25",58.790001,59.18,57.549999,57.66,2309200,57.200657
"2016-01-26",57.73,58.91,57.060001,58.66,2498700,58.192692
"2016-01-27",58.130001,58.32,55.77,56.549999,2720000,56.099495
"2016-01-28",57.02,57.41,55.540001,55.849998,1862800,55.405075
"2016-01-29",56.150002,58.970001,55.860001,58.950001,2532500,58.480381
"2016-02-01",58.48,60.029999,58.23,59.619999,1888800,59.145042
"2016-02-02",58.77,58.77,56.259998,56.549999,1963800,56.099495
"2016-02-03",57.009998,58,56.049999,57.330002,1970100,56.873295
"2016-02-04",57.09,57.900002,56.860001,57.689999,1055700,57.230427
"2016-02-05",57.650002,57.689999,55.580002,55.759998,1276100,55.3158
"2016-02-08",54.810001,54.810001,51.290001,52.540001,2274000,52.121449
"2016-02-09",51.619999,53.880001,51.619999,52.470001,1800800,52.052002
"2016-02-10",52.799999,54.779999,52.799999,54.48,2673100,54.056293
"2016-02-11",53.189999,55.439999,52.740002,54.900002,2132200,54.47303
"2016-02-12",55.650002,56.860001,54.860001,56.799999,1962300,56.35825
"2016-02-16",57.290001,58.240002,56.639999,58.099998,1391500,57.64814
"2016-02-17",58.75,59.220001,57.889999,59.189999,1654700,58.729649
"2016-02-18",59.540001,59.59,57.98,58.009998,1574800,57.558838
"2016-02-19",57.959999,59.25,57.310001,59.16,1564900,58.699894
"2016-02-22",59.639999,61.650002,59.639999,61.459999,1466400,60.982014
"2016-02-23",61.049999,61.73,60.490002,60.580002,1264700,60.108856
"2016-02-24",59.98,62.07,59.740002,61.889999,1086100,61.408657
"2016-02-25",62.209999,62.990002,61.799999,62.380001,967700,61.894852
"2016-02-26",62.540001,62.790001,61.169998,61.599998,1031900,61.120918
"2016-02-29",61.380001,62.16,60.720001,60.950001,1409900,60.475975
"2016-03-01",61.279999,62.73,60.75,62.709999,1018500,62.222279
"2016-03-02",62.740002,62.75,61.610001,62.220001,870000,61.736107
"2016-03-03",61.950001,62.990002,61.360001,62.959999,991400,62.470341
"2016-03-04",62.860001,63.48,62.23,63.259998,1375500,62.768009
"2016-03-07",62.939999,63,60.110001,60.529999,2222000,60.059246
"2016-03-08",60.110001,60.349998,58.919998,58.93,2560900,58.471684
"2016-03-09",59.040001,59.380001,58.57,59.27,1153300,58.80904
"2016-03-10",59.639999,60.360001,59.279999,59.830002,1399500,59.364689
"2016-03-11",60.279999,61.009998,59.869999,60.16,1216700,59.692108
"2016-03-14",59.900002,60.220001,58.860001,58.93,1550600,58.471684
"2016-03-15",58.66,59.599998,58.34,58.470001,1967500,58.015259
"2016-03-16",58.200001,59.299999,58.110001,59.080002,1392000,58.620514
"2016-03-17",59.200001,59.939999,58.869999,59.900002,1551000,59.434143
"2016-03-18",59.009998,59.75,58.830002,59.349998,1734100,58.888416
"2016-03-21",59.380001,60.099998,59.240002,59.48,1098900,59.017399
"2016-03-22",58.939999,59.98,58.540001,59.619999,1547800,59.156319
"2016-03-23",59.57,60.450001,59.040001,59.669998,1940700,59.205929
"2016-03-24",59.23,60.200001,58.700001,60.169998,1368200,59.702042
"2016-03-28",60.189999,60.549999,59.549999,60.09,1009200,59.622669
"2016-03-29",60.139999,64.419998,60.02,62.959999,3428700,62.470341
"2016-03-30",63.02,63.349998,62.150002,62.779999,1203200,62.291744
"2016-03-31",62.779999,65.550003,62.779999,65.300003,2422100,64.792137
"2016-04-01",64.529999,65.169998,63.990002,65.150002,1353200,64.643318
"2016-04-04",65.339996,65.760002,64.5,64.769997,1729700,64.266266
"2016-04-05",64.419998,65.910004,64.209999,65.150002,1878600,64.643318
"2016-04-06",67.279999,71.669998,67.279999,70.860001,4604500,70.308899
"2016-04-07",70.860001,72.93,70.650002,71.739998,3256800,71.182083
"2016-04-08",71.889999,72.489998,71.400002,72.199997,1493200,71.638481
"2016-04-11",72.919998,74.019997,72.120003,72.290001,2059200,71.72776
"2016-04-12",72.360001,72.629997,71.269997,71.809998,2693900,71.251503
"2016-04-13",72.07,75.800003,71.940002,75.68,2966700,75.091423
"2016-04-14",75.75,76.190002,75.139999,75.300003,2630300,74.714378
"2016-04-15",75.370003,76,75.059998,75.690002,1584200,75.101341
"2016-04-18",75.809998,77.150002,75.720001,76.919998,1718900,76.321762
"2016-04-19",77.470001,77.529999,75.879997,76.599998,2079600,76.00425
"2016-04-20",77.199997,77.25,75.57,76,4519800,75.408936
"2016-04-21",75.849998,75.849998,73.830002,74.269997,2818500,73.69239
"2016-04-22",74.269997,74.400002,72.93,73.290001,36730000,72.719994
"2016-04-25",74.010002,74.309998,73.110001,73.290001,2359600,72.719994
"2016-04-26",73.400002,73.93,72.580002,73.190002,2328700,72.620789
"2016-04-27",73.510002,75.949997,73.209999,74.75,2841000,74.16864
"2016-04-28",74.839996,74.860001,72.57,72.809998,1525900,72.243729
"2016-04-29",72.650002,73.080002,71.669998,72.18,2355900,71.618637
"2016-05-02",72.760002,73.269997,72.190002,73.260002,1485300,72.690247
"2016-05-03",72.529999,73.400002,72.230003,73.059998,1718900,72.491783
"2016-05-04",72.43,73.120003,72.370003,72.629997,1599100,72.06514
