"dates","ARE.Open","ARE.High","ARE.Low","ARE.Close","ARE.Volume","ARE.Adjusted"
"2014-09-15",76.57,77.089996,76,76.239998,674100,62.218731
"2014-09-16",76.080002,76.690002,75.919998,76.379997,541900,62.332981
"2014-09-17",76.68,77.349998,76.110001,76.279999,501700,62.251362
"2014-09-18",76.330002,76.360001,75.160004,75.309998,728400,61.459763
"2014-09-19",75.419998,75.800003,75.18,75.18,754600,61.353668
"2014-09-22",75.18,75.230003,74.349998,74.379997,416300,60.700794
"2014-09-23",74.260002,74.389999,73.389999,73.400002,585500,59.901028
"2014-09-24",73.379997,74.050003,73.080002,73.809998,874800,60.235622
"2014-09-25",73.760002,74.129997,73.370003,74,703700,60.390675
"2014-09-26",73.330002,74.440002,72.910004,74.339996,524800,61.264221
"2014-09-29",74.519997,74.580002,73.690002,74.580002,536900,61.462029
"2014-09-30",74.75,74.800003,73.730003,73.75,523000,60.778027
"2014-10-01",73.669998,74.32,73.529999,74.160004,553700,61.11591
"2014-10-02",74,74.5,73.440002,73.919998,373700,60.918121
"2014-10-03",74.330002,74.480003,73.589996,74.129997,323200,61.091164
"2014-10-06",74.209999,74.760002,74.019997,74.449997,351600,61.354893
"2014-10-07",74.199997,74.860001,74.010002,74.209999,315900,61.157104
"2014-10-08",74.330002,76.32,74.050003,76.309998,589600,62.887737
"2014-10-09",76.18,77.489998,76.18,76.900002,650700,63.373966
"2014-10-10",77.110001,77.919998,76.739998,77.540001,703400,63.901379
"2014-10-13",77.610001,78.559998,77.209999,78.309998,538900,64.535957
"2014-10-14",78.550003,80.43,78.309998,79.949997,747000,65.887489
"2014-10-15",79.599998,80.610001,78.519997,79.989998,1297300,65.920456
"2014-10-16",79.559998,80.440002,78.639999,80.290001,898200,66.167686
"2014-10-17",81,81,79.209999,80.059998,605400,65.978134
"2014-10-20",80.07,80.800003,79.82,80.739998,356700,66.538528
"2014-10-21",81.059998,81.720001,80.739998,81.690002,380000,67.321434
"2014-10-22",81.669998,82.449997,81.550003,81.889999,246100,67.486259
"2014-10-23",82.419998,82.769997,81.980003,82.519997,423900,68.005455
"2014-10-24",82.459999,82.900002,81.660004,82.209999,502400,67.749977
"2014-10-27",82.139999,82.650002,81.970001,82.389999,473300,67.898331
"2014-10-28",82.610001,82.669998,81.860001,82.32,456900,67.840622
"2014-10-29",82.220001,82.419998,81.440002,81.870003,487500,67.46978
"2014-10-30",81.620003,82.519997,81.379997,82.489998,389900,67.980713
"2014-10-31",82.360001,83.459999,82.32,83,590400,68.401009
"2014-11-03",83.239998,83.82,82.57,83.790001,665100,69.052063
"2014-11-04",83.889999,84.230003,82.75,83.370003,383400,68.705956
"2014-11-05",83.699997,84.050003,82.800003,83.110001,481200,68.491661
"2014-11-06",82.910004,83.360001,82.239998,82.470001,331900,67.964241
"2014-11-07",82.489998,82.93,81.949997,82.379997,328300,67.890076
"2014-11-10",82.25,83.800003,82.25,83.739998,287700,69.010872
"2014-11-11",83.779999,84.139999,82.910004,83.480003,233400,68.796593
"2014-11-12",83.32,83.529999,82.620003,82.75,312200,68.194984
"2014-11-13",82.989998,83.400002,82.830002,83.269997,402000,68.623535
"2014-11-14",83.080002,83.43,82.160004,82.32,239700,67.840622
"2014-11-17",82.470001,83.050003,82.410004,82.940002,234400,68.351563
"2014-11-18",83.099998,83.169998,82.510002,83.120003,455400,68.499916
"2014-11-19",82.970001,83.160004,82.410004,82.57,352100,68.046654
"2014-11-20",81.900002,82.220001,81.489998,81.580002,459100,67.230782
"2014-11-21",81.839996,82.550003,81.830002,82.199997,496100,67.74173
"2014-11-24",82.559998,84.050003,82.449997,84,688800,69.225121
"2014-11-25",84.050003,84.209999,83.519997,83.989998,478900,69.216888
"2014-11-26",83.989998,85.760002,83.989998,85.68,461700,70.609627
"2014-11-28",85.889999,86.599998,85.550003,85.919998,242000,70.807411
"2014-12-01",85.489998,86.389999,85.199997,85.879997,385200,70.774429
"2014-12-02",85.540001,86.82,85.150002,86.57,277500,71.343094
"2014-12-03",86.400002,86.910004,86.220001,86.389999,288700,71.194748
"2014-12-04",86.849998,88.300003,86.050003,88.120003,616500,72.620445
"2014-12-05",87.82,88.389999,87.059998,88.129997,471500,72.628685
"2014-12-08",87.839996,89.720001,87.629997,89.699997,553800,73.922546
"2014-12-09",89.610001,91.489998,89.089996,90.190002,629800,74.326363
"2014-12-10",90.239998,90.470001,88.709999,88.970001,449100,73.32093
"2014-12-11",89.580002,89.639999,89.059998,89.150002,214600,73.469292
"2014-12-12",88.709999,89.519997,87.860001,87.940002,278600,72.472115
"2014-12-15",88.089996,88.260002,86.470001,86.760002,418900,71.499672
"2014-12-16",86.769997,87.769997,86.129997,87.269997,431000,71.919968
"2014-12-17",87.470001,88.559998,86.790001,88.419998,437900,72.867699
"2014-12-18",89.120003,89.269997,88.5,88.860001,368500,73.230309
"2014-12-19",88.760002,89.379997,88.25,88.449997,981600,72.892403
"2014-12-22",88.849998,89.980003,88.639999,89.900002,365000,74.087357
"2014-12-23",90.190002,90.360001,89.330002,89.459999,311600,73.724754
"2014-12-24",89.480003,89.900002,89.110001,89.230003,209300,73.535217
"2014-12-26",89.57,90.129997,89.559998,89.779999,121600,73.988472
"2014-12-29",89.089996,90.129997,88.970001,89.779999,270200,74.603371
"2014-12-30",89.459999,90.190002,89.379997,89.709999,194900,74.545227
"2014-12-31",89.830002,90.550003,88.650002,88.739998,404700,73.739174
"2015-01-02",89.110001,89.879997,88.540001,89.790001,277400,74.611694
"2015-01-05",89.309998,91.169998,89.150002,90.870003,359800,75.509125
"2015-01-06",90.650002,91.559998,90.25,91.330002,1329200,75.891365
"2015-01-07",91.550003,92.57,90.690002,92.57,543400,76.921753
"2015-01-08",92.57,93.849998,92.43,93.629997,718800,77.802574
"2015-01-09",92.860001,94.029999,89.75,93.360001,407200,77.578224
"2015-01-12",93.769997,94.580002,93.349998,93.970001,287200,78.085114
"2015-01-13",93.75,95.040001,93.660004,94.279999,459200,78.342682
"2015-01-14",93.900002,94.93,93.370003,94.839996,243000,78.808044
"2015-01-15",95.389999,95.5,94.580002,95.25,326200,79.14872
"2015-01-16",95.290001,96.82,94.980003,96.699997,298500,80.353615
"2015-01-20",96.68,97.300003,95.169998,95.529999,374500,79.381386
"2015-01-21",95.529999,95.970001,95.040001,95.959999,203400,79.738701
"2015-01-22",96.660004,98.169998,96.050003,98.160004,364500,81.566818
"2015-01-23",98.339996,99.040001,97.940002,98.400002,326700,81.766258
"2015-01-26",98.349998,100.110001,98.089996,100.089996,352900,83.170555
"2015-01-27",99.949997,100.410004,99.050003,99.290001,285900,82.505806
"2015-01-28",99.739998,100.550003,98.669998,98.949997,349500,82.223267
"2015-01-29",99.220001,99.32,98.220001,99.32,224900,82.530724
"2015-01-30",99.18,99.209999,97.470001,97.519997,408700,81.035004
"2015-02-02",97.559998,97.870003,95.279999,96.949997,518400,80.561356
"2015-02-03",97.169998,98.309998,95.540001,97.019997,363900,80.61953
"2015-02-04",96.720001,97.129997,95.489998,96.190002,351000,79.929817
"2015-02-05",96.470001,97.040001,96.339996,96.889999,483200,80.51149
"2015-02-06",96.589996,96.589996,93.620003,94.269997,764500,78.334389
"2015-02-09",94.230003,94.980003,93.800003,94.349998,641400,78.400856
"2015-02-10",94.410004,95,93.480003,94.769997,405700,78.749847
"2015-02-11",94.889999,95.410004,94.25,94.830002,433700,78.799706
"2015-02-12",94.860001,96.370003,94.489998,96.190002,269900,79.929817
"2015-02-13",96.07,96.07,94.5,94.900002,275900,78.857903
"2015-02-17",94.889999,95.620003,94.269997,94.660004,293700,78.658455
"2015-02-18",94.75,96.290001,94,96.279999,392100,80.004601
"2015-02-19",96.099998,96.199997,94.410004,94.760002,319700,78.741554
"2015-02-20",94.849998,96.370003,94.75,96.089996,350200,79.84671
"2015-02-23",96.230003,97.470001,96.190002,97.400002,356900,80.935287
"2015-02-24",97.010002,97.389999,95.080002,95.699997,565500,79.522659
"2015-02-25",95.739998,97.339996,95.699997,96.139999,542600,79.888283
"2015-02-26",95.660004,96.120003,94.5,95.040001,427900,78.97422
"2015-02-27",95.199997,96.230003,94.739998,95.910004,394100,79.697166
"2015-03-02",96.169998,97.800003,96.120003,97.410004,642900,80.943596
"2015-03-03",97,97.959999,95.889999,97.519997,439900,81.035004
"2015-03-04",97.209999,97.970001,96.5,97.089996,495900,80.677673
"2015-03-05",97.419998,98.760002,97.050003,97.830002,424900,81.292603
"2015-03-06",96.339996,96.339996,94.25,94.739998,669700,78.724937
"2015-03-09",95.019997,95.550003,94.389999,95.389999,571100,79.265053
"2015-03-10",95.050003,95.639999,94.07,94.139999,681600,78.226349
"2015-03-11",94.099998,95.150002,94.019997,94.940002,580800,78.891136
"2015-03-12",95.830002,97.470001,95.660004,97.459999,404100,80.985138
"2015-03-13",97.470001,97.470001,96.040001,96.769997,235700,80.411766
"2015-03-16",97.220001,98.360001,96.379997,97.43,324000,80.960205
"2015-03-17",97.260002,98.019997,96.849998,97.690002,324900,81.17627
"2015-03-18",97.699997,99.650002,96.809998,99.400002,395800,82.597183
"2015-03-19",98.989998,100,98.540001,99.480003,503100,82.663696
"2015-03-20",99.900002,102.650002,99.279999,102.419998,753000,85.106682
"2015-03-23",102.139999,102.959999,101.559998,101.93,391100,84.699509
"2015-03-24",102.059998,102.169998,101.080002,101.089996,414000,84.001511
"2015-03-25",101.18,101.660004,99.019997,99.230003,425800,82.455933
"2015-03-26",98.970001,99.519997,97.480003,97.57,541100,81.076546
"2015-03-27",97.239998,97.690002,96.599998,97.400002,269200,81.55381
"2015-03-30",97.739998,99.099998,97.529999,98.889999,375800,82.801407
"2015-03-31",98.830002,99.400002,97.769997,98.040001,326200,82.089684
"2015-04-01",98.080002,98.389999,96.610001,96.779999,588600,81.034676
"2015-04-02",96.610001,97.779999,96.540001,96.940002,751400,81.16864
"2015-04-06",97.099998,97.790001,96.940002,97.639999,772200,81.754768
"2015-04-07",97.599998,97.82,95.75,95.75,377400,80.172264
"2015-04-08",95.940002,96.449997,95.849998,96.110001,318500,80.473694
"2015-04-09",95.900002,95.93,94.050003,94.269997,1015200,78.933029
"2015-04-10",95.080002,95.839996,94.629997,95.010002,332400,79.55265
"2015-04-13",94.800003,95.43,94.419998,94.419998,319800,79.058609
"2015-04-14",94.839996,95.5,93.550003,93.580002,536900,78.355278
"2015-04-15",93.910004,94.470001,93.040001,93.110001,309200,77.961754
"2015-04-16",92.699997,93.519997,92.239998,93.160004,352700,78.003632
"2015-04-17",92.93,93.410004,91.760002,92.879997,298700,77.769173
"2015-04-20",92.949997,93.849998,92.550003,93.010002,279100,77.878029
"2015-04-21",93.459999,94.239998,93.449997,93.779999,344000,78.522751
"2015-04-22",93.690002,94.169998,93.32,93.540001,228500,78.321808
"2015-04-23",93.599998,94.279999,93.199997,94.010002,287400,78.71534
"2015-04-24",94,95.019997,93.629997,94.260002,296900,78.92466
"2015-04-27",94.480003,94.889999,93.5,93.610001,306400,78.380417
"2015-04-28",93.400002,94.629997,92.949997,93.959999,342300,78.673477
"2015-04-29",92.910004,93.330002,91.839996,92.050003,377000,77.074196
"2015-04-30",92.5,92.559998,91.080002,92.379997,646400,77.350517
"2015-05-01",92.449997,93.650002,92.419998,93.379997,507500,78.187843
"2015-05-04",93.690002,94.199997,93.040001,93.290001,407300,78.11245
"2015-05-05",93.019997,93.849998,90.510002,90.93,416500,76.136421
"2015-05-06",90.940002,91.839996,89.610001,90.510002,471400,75.784775
"2015-05-07",90.510002,92.099998,90.099998,91.959999,431100,76.998863
"2015-05-08",93.18,94.800003,93.059998,93.660004,330800,78.422272
"2015-05-11",93.339996,93.650002,91.279999,91.5,248200,76.613701
"2015-05-12",91.120003,92.730003,90.32,92.639999,322600,77.56823
"2015-05-13",92.650002,93.260002,91.220001,91.400002,467200,76.529968
"2015-05-14",91.690002,93.339996,91.419998,93.309998,323000,78.129242
"2015-05-15",93.639999,94.459999,93.059998,94.309998,201000,78.966537
"2015-05-18",93.620003,94.709999,93.389999,94.529999,271500,79.150726
"2015-05-19",94.290001,94.959999,93.779999,94.529999,196300,79.150726
"2015-05-20",94.580002,95.269997,94.080002,94.629997,204900,79.234467
"2015-05-21",94.550003,95.120003,93.400002,93.739998,180000,78.489265
"2015-05-22",93.379997,94.330002,92.970001,93.480003,274800,78.271561
"2015-05-26",93.190002,93.370003,92.449997,93.330002,214700,78.145958
"2015-05-27",93.360001,94.699997,93.360001,94.480003,225500,79.108856
"2015-05-28",94.480003,94.779999,93.800003,94.43,369600,79.067009
"2015-05-29",94.43,94.599998,92.5,92.730003,630500,77.643578
"2015-06-01",92.940002,94.32,92.610001,93.599998,403600,78.372032
"2015-06-02",93.279999,93.410004,92.220001,92.919998,290800,77.802658
"2015-06-03",92.68,92.68,91.43,91.480003,259900,76.596954
"2015-06-04",91.370003,92.080002,90.959999,91.629997,319400,76.722542
"2015-06-05",90.400002,90.830002,89.790001,89.980003,522500,75.340973
"2015-06-08",90.07,90.919998,89.059998,90.620003,394700,75.876869
"2015-06-09",90.489998,90.809998,89.790001,89.900002,214100,75.273994
"2015-06-10",89.93,91.309998,89.559998,90.290001,300500,75.600555
"2015-06-11",90.860001,92.519997,90.5,91.900002,383500,76.948608
"2015-06-12",91.57,92.349998,90.019997,91.209999,216900,76.370872
"2015-06-15",91.160004,91.440002,90.610001,91.220001,308800,76.379242
"2015-06-16",91.199997,92.220001,90.910004,91.830002,386700,76.890007
"2015-06-17",92.110001,92.800003,91.32,92.699997,313600,77.618454
"2015-06-18",92.709999,94.059998,92.370003,93.300003,397100,78.120857
"2015-06-19",93.019997,93.550003,92.389999,93.230003,387200,78.062248
"2015-06-22",93.32,93.830002,92.370003,92.5,179200,77.451019
"2015-06-23",92.330002,93.459999,91.370003,91.620003,303000,76.714165
"2015-06-24",91.57,91.769997,90.169998,90.190002,260000,75.516808
"2015-06-25",90,90.559998,88.830002,88.919998,414500,74.453423
"2015-06-26",89.089996,89.129997,88.199997,88.669998,404600,74.892662
"2015-06-29",88.25,89.529999,87.339996,87.339996,410500,73.769287
"2015-06-30",87.839996,88.400002,86.839996,87.459999,384200,73.870644
"2015-07-01",87.93,88.940002,86.779999,88.900002,459400,75.086906
"2015-07-02",89.940002,90.459999,88.610001,88.860001,271200,75.053131
"2015-07-06",88.809998,90.279999,88.730003,89.739998,353700,75.796371
"2015-07-07",90.059998,91.669998,89.910004,91.010002,444100,76.869041
"2015-07-08",90.400002,91.239998,90.349998,90.980003,357600,76.843735
"2015-07-09",91.160004,91.300003,90.080002,90.080002,259800,76.083565
"2015-07-10",90.199997,91.269997,90.190002,90.650002,237400,76.564995
"2015-07-13",90.790001,92.459999,90.410004,90.860001,251800,76.742378
"2015-07-14",91.029999,91.599998,90.25,91.279999,180500,77.097099
"2015-07-15",90.989998,91.809998,90.610001,91.480003,213800,77.266037
"2015-07-16",91.639999,92.599998,91.639999,92.410004,255900,78.051544
"2015-07-17",92.580002,92.82,91.739998,91.82,344500,77.553215
"2015-07-20",91.75,92.480003,91.470001,92.029999,139900,77.730568
"2015-07-21",92.080002,92.639999,91.68,92.160004,405600,77.84037
"2015-07-22",92.080002,93.32,92.080002,93.120003,334200,78.651215
"2015-07-23",93.389999,93.389999,91.370003,91.870003,257100,77.595436
"2015-07-24",91.75,93.010002,91.599998,92.510002,315200,78.136002
"2015-07-27",92.809998,93.379997,92.330002,92.639999,276400,78.245796
"2015-07-28",91.510002,93.5,91,92.639999,328700,78.245796
"2015-07-29",92.639999,93.769997,91.910004,93.589996,367700,79.048172
"2015-07-30",93.43,93.800003,92.230003,92.599998,326000,78.211998
"2015-07-31",93.339996,93.970001,92.620003,92.709999,357400,78.304916
"2015-08-03",92.870003,94.209999,92.870003,94.190002,264200,79.554962
"2015-08-04",93.589996,94.43,93.129997,93.360001,208400,78.853912
"2015-08-05",93.540001,94.129997,91.980003,92.550003,291300,78.169792
"2015-08-06",92.550003,92.809998,90.830002,92.220001,265100,77.891045
"2015-08-07",92.220001,92.699997,91.449997,92.610001,221200,78.220451
"2015-08-10",92.879997,92.989998,91.730003,92.160004,187300,77.84037
"2015-08-11",92.029999,93.540001,91.32,92.440002,249700,78.076866
"2015-08-12",92.190002,92.330002,91.040001,92.199997,228000,77.874146
"2015-08-13",91.660004,92.809998,90.790001,92.269997,231400,77.933289
"2015-08-14",91.949997,93.860001,91.529999,93.760002,311400,79.191742
"2015-08-17",93.760002,94.800003,93.290001,94.790001,380000,80.061722
"2015-08-18",94.449997,95.129997,94.059998,94.870003,121600,80.129295
"2015-08-19",94.099998,95.050003,93.760002,94.559998,155600,79.867455
"2015-08-20",94.339996,95.209999,93.339996,94.459999,349500,79.78299
"2015-08-21",93.870003,94.110001,92.220001,92.230003,379600,77.899506
"2015-08-24",89.910004,90.339996,88.120003,88.18,650900,74.478783
"2015-08-25",89.970001,90.400002,85.57,85.870003,606900,72.52771
"2015-08-26",87.440002,87.879997,85.830002,87.550003,373500,73.946671
"2015-08-27",88.5,89.080002,87.089996,88.279999,454500,74.56324
"2015-08-28",88.379997,88.93,87.519997,88.440002,273000,74.698372
"2015-08-31",88.400002,88.610001,85.860001,85.989998,763600,72.629059
"2015-09-01",84.82,85.5,83.709999,84.239998,396500,71.150948
"2015-09-02",84.849998,85.449997,84.330002,85.339996,254900,72.080048
"2015-09-03",85.589996,86.400002,85.07,85.400002,156600,72.130722
"2015-09-04",84.620003,84.620003,82.910004,83.400002,179400,70.44149
"2015-09-08",84.519997,85.059998,83.410004,84.449997,402800,71.328354
"2015-09-09",85.309998,85.309998,83.93,84.220001,366100,71.134071
"2015-09-10",84.050003,85.290001,83.830002,84.379997,356500,71.269203
"2015-09-11",84.330002,86.260002,84,86.230003,351300,72.831764
"2015-09-14",86.529999,86.669998,85.720001,86.580002,225200,73.127357
"2015-09-15",86.669998,87.739998,86.019997,87.660004,247800,74.039574
"2015-09-16",87.529999,89.169998,87.529999,88.790001,263600,74.993996
"2015-09-17",88.879997,90.830002,87.910004,89.550003,265100,75.63591
"2015-09-18",88.68,90.230003,88.480003,88.919998,504500,75.10379
"2015-09-21",88.860001,90.239998,88.860001,89.349998,357000,75.46698
"2015-09-22",88.709999,89.300003,87.260002,87.309998,401000,73.74395
"2015-09-23",87.760002,90.209999,87.709999,89.550003,853700,75.63591
"2015-09-24",89.440002,89.900002,88.139999,88.739998,379600,74.951744
"2015-09-25",88.480003,89.779999,87.809998,87.910004,414000,74.25074
"2015-09-28",87.059998,87.970001,84.690002,85.449997,421200,72.810692
"2015-09-29",85.459999,86.040001,84.769997,85.620003,653400,72.955551
"2015-09-30",86.059998,86.279999,84.230003,84.669998,716500,72.14608
"2015-10-01",84.989998,85.199997,83.949997,84.489998,652700,71.992706
"2015-10-02",84.199997,85.660004,83.919998,85.660004,455100,72.989647
"2015-10-05",86.290001,87.75,84.120003,87.660004,292000,74.693825
"2015-10-06",87.480003,88.110001,87.07,87.629997,298600,74.668236
"2015-10-07",87.589996,88.75,87.589996,88.379997,471300,75.307312
"2015-10-08",89.589996,91.260002,89.25,90.730003,931100,77.309715
"2015-10-09",90.889999,91.779999,89.400002,89.940002,359100,76.636566
"2015-10-12",90.169998,90.830002,90.120003,90.400002,440000,77.028519
"2015-10-13",91.25,92.32,90.330002,92.25,789500,78.604881
"2015-10-14",92.480003,92.879997,91.800003,91.949997,987100,78.349243
"2015-10-15",91.940002,94.190002,91.870003,92.43,450800,78.758255
"2015-10-16",92.43,93.360001,92.059998,93.040001,496600,79.278038
"2015-10-19",93.059998,94.480003,92.5,94.410004,376400,80.445396
"2015-10-20",94.379997,96.860001,93.989998,94.360001,263100,80.402771
"2015-10-21",94.970001,95.370003,93.510002,93.989998,511400,80.087502
"2015-10-22",94.43,95.029999,90.639999,90.650002,1167500,77.241547
"2015-10-23",90.32,91.080002,89.879997,90.400002,961500,77.028519
"2015-10-26",90.660004,90.870003,88.959999,89.190002,689000,75.997505
"2015-10-27",89.190002,89.779999,88.860001,89.529999,626000,76.287216
"2015-10-28",89.82,90.459999,88.239998,90.419998,521100,77.04557
"2015-10-29",90.419998,92.050003,89.68,90.309998,402700,76.951843
"2015-10-30",90.370003,90.910004,89.480003,89.739998,467300,76.466156
"2015-11-02",89.589996,91.489998,89.230003,91.410004,377800,77.889137
"2015-11-03",90.440002,91.389999,88.699997,91.239998,590100,77.744278
"2015-11-04",91.120003,91.610001,90.529999,91.160004,461700,77.676109
"2015-11-05",91.510002,93.010002,90.93,92.690002,577500,78.979805
"2015-11-06",91.589996,91.779999,88.699997,89.389999,607500,76.167915
"2015-11-09",88.440002,88.440002,87.080002,87.599998,398100,74.642685
"2015-11-10",87.5,88.879997,87.25,88.809998,268700,75.673706
"2015-11-11",89.169998,89.639999,88.620003,89.110001,239700,75.929337
"2015-11-12",88.919998,89.839996,88.360001,88.75,377600,75.622581
"2015-11-13",88.93,89.010002,87.309998,87.489998,348800,74.548958
"2015-11-16",87.459999,88.669998,87.309998,88.669998,180200,75.55442
"2015-11-17",88.190002,89.239998,88.190002,88.440002,158600,75.358437
"2015-11-18",88.68,89.360001,88,89.309998,301500,76.099754
"2015-11-19",89.529999,90.559998,88.980003,90.410004,295300,77.037041
"2015-11-20",90.709999,91.400002,90.279999,91.099998,305200,77.625
"2015-11-23",90.93,92.120003,90.870003,91.489998,170600,77.957291
"2015-11-24",90.720001,92.099998,90.610001,91.440002,369700,77.914688
"2015-11-25",91.660004,91.839996,91.120003,91.510002,253100,77.974335
"2015-11-27",91.620003,92.580002,91.32,92.470001,272700,78.792336
"2015-11-30",92.68,92.809998,91.629997,92.089996,608400,78.468536
"2015-12-01",92.089996,93.139999,91.639999,93.050003,280000,79.286545
"2015-12-02",92.739998,93,90.82,91.019997,377800,77.556839
"2015-12-03",90.830002,91.57,89.050003,89.339996,343100,76.125313
"2015-12-04",89.57,91.129997,89.57,90.790001,472400,77.360847
"2015-12-07",90.669998,90.870003,89.639999,90.029999,310500,76.713249
"2015-12-08",90,90.739998,89.550003,90.43,483800,77.054085
"2015-12-09",89.980003,90.75,88.849998,89.230003,296400,76.031586
"2015-12-10",89.269997,89.660004,88.480003,88.709999,417000,75.588486
"2015-12-11",88.360001,89.080002,88.080002,88.75,431600,75.622581
"2015-12-14",88.540001,88.989998,87.669998,88.730003,492200,75.60556
"2015-12-15",89.230003,90.260002,88.800003,89.650002,460600,76.389458
"2015-12-16",90.010002,91.209999,89.82,90.959999,346100,77.505676
"2015-12-17",91.139999,92.019997,90.639999,90.860001,553200,77.420509
"2015-12-18",90.970001,91.080002,89.5,90.5,607500,77.113731
"2015-12-21",91.190002,91.25,90.459999,91.239998,758000,77.744278
"2015-12-22",91.470001,91.739998,90.839996,90.949997,363400,77.497169
"2015-12-23",91.25,91.480003,90.650002,91.18,213900,77.693161
"2015-12-24",91.25,91.449997,90.290001,90.980003,94700,77.522751
"2015-12-28",90.830002,91.82,90.480003,91.760002,211000,78.18734
"2015-12-29",91.410004,92.75,91.199997,92,365300,79.055252
"2015-12-30",91.910004,92.330002,91.190002,91.389999,171700,78.531067
"2015-12-31",91.449997,91.75,90.330002,90.360001,386100,77.646011
"2016-01-04",89.669998,89.709999,88.459999,89.110001,522800,76.571877
"2016-01-05",89.110001,90.730003,89.110001,90.339996,213600,77.628807
"2016-01-06",89.709999,90.529999,89.290001,89.730003,195700,77.104645
"2016-01-07",88.089996,88.82,86.760002,86.760002,354700,74.552536
"2016-01-08",87.129997,87.629997,85.510002,85.57,354100,73.529976
"2016-01-11",85.550003,86.139999,84.43,84.5,752000,72.610527
"2016-01-12",84.989998,85,83.050003,83.540001,595100,71.785606
"2016-01-13",83.709999,84.080002,81.160004,81.279999,481800,69.84359
"2016-01-14",81.449997,81.870003,80.230003,81.010002,657200,69.611588
"2016-01-15",79.919998,80.629997,79.349998,80.160004,729600,68.881187
"2016-01-19",88.919998,88.919998,80,80.370003,732700,69.061646
"2016-01-20",79.410004,79.489998,74.959999,76.449997,892300,65.693199
"2016-01-21",76.940002,77.639999,76.300003,76.419998,753200,65.667412
"2016-01-22",77.309998,78.510002,77.150002,78.300003,451100,67.28289
"2016-01-25",78.260002,79.400002,77.349998,77.470001,416900,66.569672
"2016-01-26",77.720001,79.019997,77.720001,78.669998,611100,67.600845
"2016-01-27",78.309998,78.779999,77.489998,77.82,386900,66.87043
"2016-01-28",78.239998,79.019997,77.120003,77.660004,695100,66.732941
"2016-01-29",78.550003,79.610001,77.660004,79.18,858000,68.039078
"2016-02-01",78.269997,79.589996,78.059998,78.150002,714100,67.153984
"2016-02-02",78.900002,79.870003,76.209999,76.260002,594000,65.529938
"2016-02-03",76.580002,76.889999,75.220001,76.199997,475400,65.478363
"2016-02-04",76.059998,78.089996,75.889999,76.910004,442700,66.088463
"2016-02-05",76.57,77.220001,76.190002,76.550003,594900,65.779121
"2016-02-08",76.160004,76.230003,73.709999,74.610001,391600,64.112091
"2016-02-09",73.860001,74.169998,72.07,72.099998,472600,61.955273
"2016-02-10",72.480003,73.339996,71.93,72.849998,451200,62.599728
"2016-02-11",72.25,72.510002,71.330002,71.650002,711600,61.568554
"2016-02-12",72.68,72.849998,70.690002,71.849998,438600,61.740425
"2016-02-16",72.330002,74.389999,71.959999,74,537400,63.587906
"2016-02-17",74.099998,75.529999,74.010002,74.339996,333200,63.880066
"2016-02-18",74.440002,75.68,73.639999,74.760002,571700,64.240982
"2016-02-19",74.32,75.639999,74.080002,74.970001,267700,64.421425
"2016-02-22",75.730003,76.529999,75.650002,76.300003,274100,65.564308
"2016-02-23",75.919998,77.010002,74.519997,76.300003,364800,65.564308
"2016-02-24",75.720001,76.489998,75.239998,76.300003,221800,65.564308
"2016-02-25",76.699997,78.660004,76.699997,78.5,475300,67.454735
"2016-02-26",78.339996,79.330002,77.849998,78.739998,433200,67.66098
"2016-02-29",78.75,79.349998,78.279999,79.160004,617100,68.021889
"2016-03-01",79.639999,81.32,79.199997,81.290001,422600,69.852196
"2016-03-02",80.959999,81.300003,80.279999,81.139999,365200,69.723282
"2016-03-03",81.050003,82.739998,80.669998,82.730003,329700,71.089569
"2016-03-04",82.5,83.690002,82.040001,83.669998,360100,71.897293
"2016-03-07",83.559998,83.650002,81.029999,83.370003,309200,71.639534
"2016-03-08",83.400002,83.739998,82.410004,83.080002,450900,71.390335
"2016-03-09",83.220001,84,82.690002,83.650002,273700,71.880142
"2016-03-10",84.269997,84.540001,83.099998,83.959999,328100,72.1465
"2016-03-11",84.610001,85.510002,83.910004,85.400002,513400,73.383904
"2016-03-14",85.32,85.800003,83.910004,85.760002,263200,73.693245
"2016-03-15",85.089996,87.349998,85.089996,86.980003,457500,74.741577
"2016-03-16",86.540001,87.629997,85.830002,87.57,251300,75.248558
"2016-03-17",87.75,89.510002,87.440002,89.339996,312000,76.769508
"2016-03-18",88.760002,90.040001,88.209999,88.32,983200,75.893044
"2016-03-21",88,88.709999,87.099998,88,623500,75.61808
"2016-03-22",87.440002,88.580002,87.25,88.580002,560500,76.116455
"2016-03-23",88.209999,88.709999,87.610001,88.5,856300,76.047722
"2016-03-24",88.110001,88.519997,87.449997,88.519997,463100,76.06488
"2016-03-28",88.68,90.160004,88.220001,90.07,551400,77.396805
"2016-03-29",89.300003,90.93,88.790001,90.879997,519600,78.792664
"2016-03-30",91.120003,91.25,90.019997,90.349998,259700,78.333176
"2016-03-31",90.309998,91.139999,90.120003,90.889999,351900,78.801353
"2016-04-01",90.43,90.830002,89.699997,90.559998,353900,78.515228
"2016-04-04",90.790001,91.120003,90.230003,91.019997,291400,78.914063
"2016-04-05",90.510002,91.089996,90.300003,91,380400,78.896706
"2016-04-06",90.800003,90.889999,89.639999,90.339996,323100,78.324478
"2016-04-07",90.029999,90.550003,89.43,89.790001,382700,77.847641
