"dates","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"2014-07-28",103.410004,103.440002,102,102.660004,2521000,83.429596
"2014-07-29",99.580002,99.75,98.849998,98.860001,8905800,80.341423
"2014-07-30",99.25,99.760002,98.190002,99.349998,3948900,80.739609
"2014-07-31",98.419998,98.860001,97.019997,97.089996,3853400,78.902954
"2014-08-01",96.669998,97.389999,96.120003,97.029999,3345700,78.85421
"2014-08-04",97.25,97.610001,96.400002,97.18,2882900,78.97612
"2014-08-05",96.860001,97.5,96.129997,96.510002,2973200,78.431618
"2014-08-06",95.910004,96,95.230003,95.730003,4037300,77.797722
"2014-08-07",95.809998,96.400002,94.919998,95.050003,3779000,77.24511
"2014-08-08",95.349998,96.050003,94.870003,95.940002,3450800,77.968391
"2014-08-11",96.410004,96.57,95.989998,96.07,2971100,78.074043
"2014-08-12",96.07,96.739998,95.989998,96.410004,2356800,78.350349
"2014-08-13",96.550003,97.050003,96.400002,96.620003,2930400,78.520996
"2014-08-14",96.279999,96.309998,95.720001,96.07,2277700,78.619217
"2014-08-15",96.760002,97.029999,96.059998,96.849998,4873500,79.25753
"2014-08-18",97.300003,97.790001,97.169998,97.620003,2913200,79.88768
"2014-08-19",98.019997,98.559998,97.800003,98.269997,2640100,80.419601
"2014-08-20",98.139999,99.080002,98.139999,98.800003,2629700,80.853325
"2014-08-21",98.860001,99.160004,98.300003,98.410004,2411400,80.534164
"2014-08-22",98.309998,98.489998,97.529999,97.769997,2569600,80.010414
"2014-08-25",98.279999,98.309998,97.720001,97.900002,1785500,80.116829
"2014-08-26",97.919998,97.970001,97.379997,97.419998,2053200,79.724007
"2014-08-27",97.389999,97.699997,96.989998,97.379997,2690800,79.691246
"2014-08-28",96.989998,97.529999,96.940002,97.440002,1946200,79.740364
"2014-08-29",97.760002,97.93,97.110001,97.330002,2339100,79.650337
"2014-09-02",97.629997,98.290001,97.5,97.949997,3278100,80.15773
"2014-09-03",98.080002,98.480003,97.75,97.970001,1967100,80.174095
"2014-09-04",97.959999,99.07,97.93,98.470001,3352700,80.583267
"2014-09-05",98.449997,98.910004,98.059998,98.860001,2155100,80.902451
"2014-09-08",98.669998,98.949997,98.139999,98.419998,2159300,80.542358
"2014-09-09",98.269997,98.339996,97.5,97.709999,2617400,79.961319
"2014-09-10",97.559998,97.800003,97.25,97.620003,1772500,79.88768
"2014-09-11",96.900002,98.290001,96.900002,97.940002,2088800,80.149551
"2014-09-12",98.099998,98.410004,97.790001,98.050003,2650900,80.239563
"2014-09-15",98.029999,98.029999,97.150002,97.620003,2296200,79.88768
"2014-09-16",98.089996,98.410004,97.400002,97.959999,2789700,80.165901
"2014-09-17",98.760002,99.879997,98.650002,99.389999,3795600,81.336143
"2014-09-18",99.580002,99.980003,99.480003,99.629997,2337700,81.532562
"2014-09-19",100.040001,100.389999,99.440002,99.440002,3901600,81.377075
"2014-09-22",99.160004,99.25,98,98.139999,2944800,80.313202
"2014-09-23",98.029999,98.43,97.25,97.32,3636700,79.642159
"2014-09-24",97.160004,98.209999,97.139999,98.080002,2925200,80.26413
"2014-09-25",97.959999,97.959999,96.510002,96.529999,3310000,78.995667
"2014-09-26",96.919998,97.660004,96.529999,97.480003,2418400,79.773109
"2014-09-29",96.739998,97.389999,96.540001,97.339996,2541800,79.658524
"2014-09-30",97.330002,98.959999,97.25,98.290001,4283200,80.435966
"2014-10-01",98.440002,98.480003,96.75,96.919998,3485900,79.314812
"2014-10-02",97.029999,97.379997,96.18,97.139999,3549800,79.494865
"2014-10-03",97.68,99.080002,97.580002,98.790001,3285200,80.845139
"2014-10-06",99.269997,99.919998,98.410004,98.559998,2497900,80.656914
"2014-10-07",97.970001,97.970001,96.410004,96.43,2962900,78.913818
"2014-10-08",96.730003,98.199997,96.050003,98.139999,3253600,80.313202
"2014-10-09",98.239998,98.239998,96.370003,96.529999,3100200,78.995667
"2014-10-10",96.449997,97.220001,95.610001,95.779999,3595900,78.381905
"2014-10-13",95.860001,96.57,94.620003,94.669998,3094700,77.473526
"2014-10-14",95.449997,96.559998,95.059998,95.800003,3283400,78.398254
"2014-10-15",95.010002,96.830002,94.050003,96.449997,4864000,78.930191
"2014-10-16",95.349998,96.68,95.019997,95.629997,5222600,78.259132
"2014-10-17",96.400002,97.540001,96.209999,97.260002,3617900,79.59304
"2014-10-20",96.870003,98.080002,96.870003,98.080002,3014700,80.26413
"2014-10-21",98.889999,100.910004,98.690002,100.75,3629800,82.449097
"2014-10-22",100.730003,100.75,99.010002,99.059998,3564900,81.066093
"2014-10-23",100.029999,101.239998,100.029999,100.480003,4168000,82.228149
"2014-10-24",102.949997,103.239998,100.400002,100.589996,4249700,82.318176
"2014-10-27",100.529999,102.389999,100.220001,102.25,4172900,83.676666
"2014-10-28",102.5,103.010002,102.309998,102.900002,3530500,84.208565
"2014-10-29",102.93,103.449997,101.510002,102.620003,2727200,83.979424
"2014-10-30",102.010002,103.790001,101.910004,103.290001,3020000,84.527725
"2014-10-31",104.599998,105.839996,104.559998,104.910004,5470400,85.853485
"2014-11-03",104.910004,105.720001,104.660004,105.639999,3592400,86.450882
"2014-11-04",105.730003,108,105.720001,107.080002,4777300,87.629288
"2014-11-05",107.940002,108.07,106.82,107.540001,3124900,88.005737
"2014-11-06",107.779999,108.389999,107.330002,108.290001,2990400,88.619484
"2014-11-07",108.5,108.599998,107.769997,108.330002,3172300,88.652214
"2014-11-10",108.330002,109.300003,107.93,109.050003,3635600,89.241447
"2014-11-11",109.239998,109.400002,108.379997,108.760002,2746900,89.004143
"2014-11-12",108.440002,108.739998,107.760002,108.620003,3569500,88.889565
"2014-11-13",108.610001,108.849998,106.18,107.790001,5920600,88.757805
"2014-11-14",107.93,107.980003,106.480003,106.830002,4476100,87.967316
"2014-11-17",106.75,106.980003,106.239998,106.470001,2918400,87.670868
"2014-11-18",106.82,106.910004,105.970001,106.029999,3360700,87.308548
"2014-11-19",105.830002,106.18,105.379997,105.639999,3621400,86.987419
"2014-11-20",105.339996,107.339996,105.160004,106.709999,6990400,87.868492
"2014-11-21",107.610001,108.550003,107.169998,107.349998,3807100,88.395493
"2014-11-24",107.650002,107.980003,107.239998,107.260002,2689100,88.321404
"2014-11-25",107.230003,107.68,106.959999,107.120003,2735900,88.206116
"2014-11-26",107.129997,107.389999,106.720001,106.980003,1783900,88.090828
"2014-11-28",109.199997,111.089996,108.800003,109.919998,3988800,90.511726
"2014-12-01",110.300003,111.32,109.059998,109.790001,4819000,90.404678
"2014-12-02",110.330002,111.160004,110.040001,110.410004,3354000,90.915207
"2014-12-03",110.779999,111.220001,110.309998,110.900002,3428900,91.31868
"2014-12-04",110.779999,110.779999,109.699997,110.43,2402200,90.931648
"2014-12-05",110.629997,111.25,110.370003,110.980003,1912400,91.384567
"2014-12-08",111.099998,111.099998,110.010002,110.209999,3085400,90.750511
"2014-12-09",109.269997,110.089996,108.620003,110.029999,2961300,90.60231
"2014-12-10",110.190002,111.239998,109.349998,110.059998,4480700,90.627007
"2014-12-11",110.440002,111.57,110.129997,110.629997,3574800,91.096367
"2014-12-12",110.349998,111.220001,109.949997,110,4212900,90.577583
"2014-12-15",110.169998,111.5,110.059998,110.75,4275700,91.19516
"2014-12-16",110.269997,111.400002,109.830002,109.830002,4884300,90.437622
"2014-12-17",108.82,109,106.470001,108.550003,6501500,89.383598
"2014-12-18",109.730003,111.099998,109.309998,110.93,3766100,91.343353
"2014-12-19",110.800003,111.989998,110.370003,110.959999,5581100,91.368088
"2014-12-22",111.370003,112,111.010002,112,2349800,92.224457
"2014-12-23",112.089996,113.099998,112.089996,112.449997,2664400,92.595001
"2014-12-24",112.82,113.07,112.410004,112.410004,1283300,92.562073
"2014-12-26",112.440002,112.580002,111.800003,111.93,1289600,92.166817
"2014-12-29",111.779999,112.660004,111.480003,112.449997,1760600,92.595001
"2014-12-30",112.300003,112.910004,111.739998,112.139999,2346100,92.339729
"2014-12-31",112.449997,112.699997,111.07,111.169998,1393800,91.541
"2015-01-02",111.269997,111.650002,109.400002,110.379997,2662900,90.890511
"2015-01-05",109.989998,109.989998,107.959999,108.169998,3519600,89.070709
"2015-01-06",108.169998,108.870003,106.519997,107.459999,3808900,88.486076
"2015-01-07",108.260002,108.769997,107.589996,108.459999,1949500,89.309517
"2015-01-08",109.290001,110.629997,109.290001,110.410004,2876100,90.915207
"2015-01-09",110.43,110.650002,109.120003,109.599998,2060200,90.248215
"2015-01-12",109.919998,110.599998,109.099998,109.639999,2198200,90.281166
"2015-01-13",110.489998,111.870003,109.43,110.110001,3233600,90.668159
"2015-01-14",109.019997,109.68,108.440002,109.370003,2981000,90.05883
"2015-01-15",109.849998,110.360001,109.040001,109.290001,2847300,89.992966
"2015-01-16",109.300003,110.339996,108.459999,110.300003,4495200,90.824623
"2015-01-20",110.870003,111.620003,109.839996,111.309998,4124800,91.656288
"2015-01-21",111.120003,112.32,110.790001,111.68,2144300,91.960953
"2015-01-22",112.459999,114.400002,111.900002,114.25,3008100,94.077179
"2015-01-23",103.699997,104.980003,102.699997,102.93,19275400,84.75592
"2015-01-26",101.699997,102.5,99.599998,102.349998,10903700,84.278328
"2015-01-27",100.559998,101.940002,100.559998,100.849998,4766300,83.043182
"2015-01-28",101.160004,101.910004,99.199997,99.300003,5481400,81.766876
"2015-01-29",99.260002,100.699997,98.290001,100.419998,4648300,82.689095
"2015-01-30",99.540001,101.269997,98.809998,98.839996,5916300,81.388069
"2015-02-02",99,100.260002,98.339996,100.129997,3811800,82.45031
"2015-02-03",100.889999,101.639999,99.239998,100.57,5581600,82.812599
"2015-02-04",100.07,101.260002,99.839996,100.529999,4278600,82.779694
"2015-02-05",100.989998,102.239998,100.699997,101.459999,4026400,83.545479
"2015-02-06",101.129997,101.559998,100.32,100.669998,2965400,82.894974
"2015-02-09",100.32,100.980003,99.870003,100.459999,2626200,82.722046
"2015-02-10",100.839996,101.309998,100.150002,101.080002,2750900,83.232597
"2015-02-11",101.099998,101.769997,100.519997,100.910004,2826100,83.092583
"2015-02-12",100.870003,101.68,100.559998,101.410004,2981600,83.504311
"2015-02-13",101.169998,101.970001,101.099998,101.790001,2106000,83.817223
"2015-02-17",101.900002,102.82,101.660004,102.510002,3814800,84.41008
"2015-02-18",102.510002,102.800003,102.050003,102.620003,2348400,84.500679
"2015-02-19",102.059998,102.459999,101.639999,101.699997,2435200,84.343086
"2015-02-20",101.489998,102.050003,100.949997,101.959999,3411700,84.558708
"2015-02-23",102.089996,102.089996,101.449997,101.769997,1728100,84.401146
"2015-02-24",101.75,102.419998,101.639999,102.32,2715800,84.857254
"2015-02-25",102.449997,102.580002,101.75,101.959999,2215100,84.558708
"2015-02-26",101.68,102.18,101.5,101.860001,2125500,84.475769
"2015-02-27",101.809998,102.440002,101.699997,101.730003,2130900,84.367973
"2015-03-02",101.730003,102.370003,101.480003,101.93,2315600,84.533852
"2015-03-03",101.379997,101.910004,101.190002,101.5,2767400,84.177231
"2015-03-04",101,101.349998,100.300003,100.419998,4511700,83.281532
"2015-03-05",100.669998,100.949997,100.32,100.720001,2589300,83.530357
"2015-03-06",100.379997,101.220001,100.169998,100.620003,3008500,83.447411
"2015-03-09",100.779999,101.459999,100.5,100.550003,3602000,83.389359
"2015-03-10",100,100.419998,99.459999,99.470001,3579600,82.49369
"2015-03-11",99.510002,99.93,98.699997,98.720001,3079300,81.871681
"2015-03-12",99.260002,99.75,99.07,99.669998,1951700,82.659538
"2015-03-13",99.459999,99.730003,97.849998,98.529999,3449500,81.714111
"2015-03-16",98.709999,100.400002,98.620003,100.260002,2714200,83.148842
"2015-03-17",99.769997,100.199997,99.559998,99.599998,1987000,82.601501
"2015-03-18",98.910004,100.57,98.400002,100.260002,3016000,83.148842
"2015-03-19",100.089996,100.589996,99.879997,99.910004,2128400,82.858604
"2015-03-20",100.290001,100.690002,99.959999,100.25,4137400,83.140549
"2015-03-23",100.169998,100.470001,99.879997,99.879997,2670900,82.83371
"2015-03-24",99.739998,100.080002,99.099998,99.260002,2656000,82.319519
"2015-03-25",99.349998,99.529999,97.389999,97.459999,3483600,80.826714
"2015-03-26",97.169998,97.190002,96.400002,96.639999,3278700,80.146652
"2015-03-27",96.739998,96.879997,96.32,96.589996,2506900,80.105202
"2015-03-30",97.080002,97.720001,96.959999,97.269997,2488000,80.669144
"2015-03-31",97.089996,97.510002,96.779999,96.940002,2718100,80.395485
"2015-04-01",96.489998,97.010002,95.669998,96.540001,3394700,80.063721
"2015-04-02",97,97,96.230003,96.470001,3010600,80.005676
"2015-04-06",96,97.110001,95.82,96.839996,2513600,80.312538
"2015-04-07",97.300003,97.900002,96.559998,96.68,2518300,80.179863
"2015-04-08",96.650002,96.760002,96.019997,96.669998,2992000,80.171547
"2015-04-09",96.419998,96.959999,95.919998,96.699997,3378400,80.196426
"2015-04-10",96.800003,97.120003,96.419998,96.790001,3173700,80.27108
"2015-04-13",96.480003,97.139999,96.129997,96.150002,3192000,79.740303
"2015-04-14",96.099998,96.800003,95.800003,96.550003,3221200,80.072021
"2015-04-15",96.660004,96.919998,96.199997,96.620003,2705000,80.130081
"2015-04-16",96.290001,96.739998,96.080002,96.139999,2520800,79.73201
"2015-04-17",95.510002,95.860001,94.879997,95.379997,3699300,79.101715
"2015-04-20",95.809998,98.029999,95.809998,97.459999,5021400,80.826714
"2015-04-21",97.629997,97.980003,97.160004,97.610001,3277600,80.951118
"2015-04-22",97.610001,98.269997,97.129997,98.139999,2904900,81.390671
"2015-04-23",97.559998,98.599998,97.5,98.220001,2420200,81.457016
"2015-04-24",98.489998,98.510002,97.75,98.099998,2253000,81.357475
"2015-04-27",98.040001,98.360001,97.239998,97.43,3906300,80.801842
"2015-04-28",99.199997,101.769997,98.709999,100.769997,8282700,83.571815
"2015-04-29",101.410004,101.980003,100.800003,101.25,5454500,83.969887
"2015-04-30",100.940002,101.300003,100.080002,100.529999,4045700,83.372772
"2015-05-01",100.949997,101.419998,100.290001,101.379997,2846100,84.077698
"2015-05-04",101.32,101.959999,101.129997,101.43,2993000,84.119171
"2015-05-05",101.010002,101.339996,99.919998,100.110001,2845200,83.024437
"2015-05-06",100.400002,100.660004,98.580002,99.220001,3403200,82.286354
"2015-05-07",99.300003,100.230003,99.279999,99.639999,3151700,82.634659
"2015-05-08",100.419998,101.349998,100.269997,100.360001,2964400,83.231789
"2015-05-11",100.360001,100.870003,100.230003,100.529999,4080400,83.372772
"2015-05-12",100.230003,100.370003,99.68,99.970001,2438400,82.908356
"2015-05-13",99.629997,100.139999,99.160004,99.43,3205100,82.46051
"2015-05-14",99.410004,101.32,99.400002,100.669998,5966400,84.106377
"2015-05-15",102.029999,102.57,101.68,102.129997,5347800,85.326141
"2015-05-18",101.75,102.239998,101.330002,101.910004,2769300,85.142365
"2015-05-19",102.150002,102.839996,101.699997,102.080002,3198300,85.284378
"2015-05-20",102.199997,102.5,101.639999,101.959999,2627600,85.18412
"2015-05-21",101.919998,102.449997,101.620003,102.050003,2159500,85.259323
"2015-05-22",102.269997,102.269997,101.18,101.43,2200500,84.741333
"2015-05-26",101.400002,101.419998,100.190002,100.519997,2364900,83.981056
"2015-05-27",100.519997,101.139999,99.980003,100.919998,2068600,84.315231
"2015-05-28",100.599998,100.93,99.760002,99.870003,2722100,83.437996
"2015-05-29",99.75,99.760002,98.779999,99.220001,4231800,82.894958
"2015-06-01",99.769997,100.120003,98.889999,99.480003,2857600,83.112175
"2015-06-02",98.940002,100,98.57,99.43,2324900,83.070396
"2015-06-03",99.849998,101.400002,99.5,100.599998,3611600,84.04789
"2015-06-04",100.050003,100.68,99.900002,100.099998,3125800,83.630142
"2015-06-05",100.150002,100.699997,99.769997,100.510002,2692100,83.97271
"2015-06-08",100.519997,100.580002,99.209999,99.269997,2819900,82.936699
"2015-06-09",99.160004,100.190002,99.019997,99.620003,2348300,83.229134
"2015-06-10",99.940002,100.82,99.599998,100.459999,2682400,83.930939
"2015-06-11",100.809998,101.160004,100.459999,101,1899000,84.382088
"2015-06-12",100.489998,100.970001,99.690002,100.059998,2420400,83.596741
"2015-06-15",99.620003,100.169998,99,99.959999,2152500,83.513191
"2015-06-16",99.93,100.470001,98.82,100.349998,3061900,83.83902
"2015-06-17",99.910004,100.699997,99.5,100.419998,2846600,83.897507
"2015-06-18",100.489998,101.68,100.489998,101.400002,2948900,84.71627
"2015-06-19",101.080002,101.360001,100.459999,100.839996,3600600,84.248405
"2015-06-22",101.160004,101.68,101.029999,101.389999,3236200,84.707909
"2015-06-23",101.290001,101.68,100.589996,100.75,1493300,84.17321
"2015-06-24",100.699997,100.800003,99.010002,99.389999,2565500,83.036964
"2015-06-25",99.370003,99.760002,98.860001,98.940002,2227900,82.661034
"2015-06-26",99.43,99.709999,99.029999,99.349998,2782500,83.003571
"2015-06-29",98.709999,99,97.239998,97.309998,3507600,81.29921
"2015-06-30",98.260002,98.260002,96.809998,96.910004,3059400,80.965034
"2015-07-01",97.519997,97.940002,96.519997,96.940002,2893300,80.990105
"2015-07-02",97.220001,97.360001,96.800003,97.199997,1836000,81.207329
"2015-07-06",96.580002,97.419998,96.150002,96.660004,2721000,80.756157
"2015-07-07",96.959999,97.529999,96.099998,97.5,3755900,81.457954
"2015-07-08",96.82,96.910004,95.279999,95.489998,2782300,79.778648
"2015-07-09",96.580002,96.82,95.720001,95.75,2042100,79.99588
"2015-07-10",97.010002,97.32,96.629997,96.959999,1951700,81.006821
"2015-07-13",97.620003,97.940002,97.059998,97.760002,2489900,81.675171
"2015-07-14",97.900002,98.110001,97.269997,97.870003,2419200,81.767075
"2015-07-15",97.910004,97.959999,96.989998,97.18,2092900,81.190598
"2015-07-16",97.870003,97.980003,97.370003,97.480003,1548400,81.441238
"2015-07-17",97.169998,98.120003,97.059998,97.599998,2653400,81.541504
"2015-07-20",97.599998,97.870003,97.300003,97.589996,1777000,81.533134
"2015-07-21",97.629997,98.639999,97.57,97.959999,2178900,81.84227
"2015-07-22",98.43,98.629997,96.830002,97.230003,2691000,81.232384
"2015-07-23",97.650002,97.650002,95.82,96.110001,1940400,80.296654
"2015-07-24",96.07,96.07,94.519997,94.75,2959700,79.160416
"2015-07-27",94.5,95.230003,94.150002,95.120003,3628300,79.469528
"2015-07-28",97.889999,100.470001,97.830002,99.940002,7592900,83.49649
"2015-07-29",100.360001,101.949997,100.209999,100.889999,5563700,84.290176
"2015-07-30",100.400002,101.540001,100.269997,101.400002,2871000,84.71627
"2015-07-31",101.910004,102.760002,101.57,102.360001,4222900,85.518311
"2015-08-03",102.489998,103.150002,101.900002,102.75,2756900,85.844124
"2015-08-04",102.919998,103.120003,102.230003,102.639999,2431500,85.752235
"2015-08-05",103.050003,104.07,102.940002,102.940002,3196700,86.002907
"2015-08-06",103.120003,103.220001,102.199997,102.43,2043100,85.57679
"2015-08-07",102.330002,102.400002,101.5,102.139999,2982900,85.334496
"2015-08-10",102.769997,103.480003,102.769997,103.43,2690800,86.41227
"2015-08-11",102.629997,103.470001,102.529999,102.989998,3465200,86.044647
"2015-08-12",102.559998,103.120003,101.550003,102.82,3762500,85.902618
"2015-08-13",101.949997,102.389999,101.5,101.839996,1829900,85.692261
"2015-08-14",101.739998,102.760002,101.379997,102.730003,2278800,86.44117
"2015-08-17",102.239998,102.919998,101.540001,102.900002,2181600,86.58419
"2015-08-18",102.980003,102.980003,102.339996,102.760002,2080900,86.466377
"2015-08-19",102.360001,103,101.699997,102.309998,2119900,86.087738
"2015-08-20",101.379997,101.959999,101.050003,101.050003,3779400,85.02755
"2015-08-21",100.160004,100.879997,98.720001,99.139999,6566500,83.420387
"2015-08-24",94.720001,97.449997,94,95.510002,7929500,80.365952
"2015-08-25",97.550003,97.910004,94.410004,94.459999,6023000,79.482437
"2015-08-26",95.610001,96.769997,93.639999,96.629997,5886900,81.308372
"2015-08-27",97.489998,99.239998,97.400002,99.150002,4739800,83.428795
"2015-08-28",98.629997,99.089996,97.889999,98.639999,2778400,82.999649
"2015-08-31",98.279999,98.300003,97.5,97.650002,2892700,82.166656
"2015-09-01",95.809998,96.760002,94.800003,95.199997,5168600,80.105118
"2015-09-02",96.290001,96.730003,95.18,96.709999,3578900,81.375687
"2015-09-03",97.190002,97.449997,96.419998,96.769997,3320200,81.426155
"2015-09-04",95.190002,95.910004,94.650002,95.300003,3334000,80.189262
"2015-09-08",96.830002,97.980003,96.339996,97.93,2857800,82.402245
"2015-09-09",98.650002,98.860001,96.889999,97.050003,2773200,81.661781
"2015-09-10",97.050003,97.540001,96.480003,96.82,2928200,81.468239
"2015-09-11",96.470001,97.190002,96.190002,97.18,2129000,81.771156
"2015-09-14",97.260002,97.389999,96.519997,97.010002,1788100,81.628105
"2015-09-15",97.900002,100.800003,97.660004,100.519997,5206700,84.581566
"2015-09-16",99.949997,100.309998,98.949997,100.080002,3237200,84.211342
"2015-09-17",100.370003,101.790001,99.860001,100.620003,3879700,84.66571
"2015-09-18",99.910004,99.949997,98.080002,98.32,5127500,82.730408
"2015-09-21",98.489998,99.720001,98.239998,99.650002,3044700,83.849518
"2015-09-22",98.489998,99.279999,98.050003,98.510002,3606800,82.890274
"2015-09-23",98.349998,98.489998,97.57,97.57,3395600,82.099319
"2015-09-24",97.190002,97.940002,96.559998,97.5,3826000,82.040428
"2015-09-25",98.080002,99.529999,97.68,98.760002,3294200,83.100624
"2015-09-28",97.919998,98.480003,97.190002,97.269997,2499000,81.846878
"2015-09-29",97.239998,98.309998,96.93,98.139999,2616000,82.578949
"2015-09-30",98.949997,99.300003,97.980003,98.690002,2985000,83.041733
"2015-10-01",99,99.110001,97.82,98.580002,3053300,82.949181
"2015-10-02",97.059998,99.379997,96.959999,99.379997,3554600,83.622322
"2015-10-05",99.75,101.989998,99.75,101.529999,3088100,85.431412
"2015-10-06",101.900002,101.940002,100.809998,101.43,2339000,85.347282
"2015-10-07",101.989998,102.980003,101.440002,102.239998,2901800,86.028847
"2015-10-08",102.209999,103.540001,102.07,103.379997,2689600,86.988083
"2015-10-09",103.379997,104.18,103.290001,103.68,2418200,87.240517
"2015-10-12",103.580002,104.410004,103.349998,104.410004,1792500,87.854759
"2015-10-13",103.650002,104.589996,103.279999,103.300003,3060800,86.920776
"2015-10-14",103.349998,103.639999,102.550003,102.860001,2227500,86.550552
"2015-10-15",103.349998,103.980003,102.919998,103.800003,2847400,87.341507
"2015-10-16",104.059998,104.190002,103.339996,103.949997,2083200,87.46772
"2015-10-19",103.550003,104.32,103.550003,104.260002,2296800,87.728531
"2015-10-20",103.989998,104.769997,103.849998,104.559998,2248700,87.980988
"2015-10-21",104.82,106.419998,104.82,105.260002,3286500,88.569992
"2015-10-22",105.809998,106.620003,105.650002,106.43,3570200,89.554489
"2015-10-23",107.25,107.25,105.470001,106.800003,4060200,89.865807
"2015-10-26",106.940002,107.32,105.959999,106.18,3486800,89.344116
"2015-10-27",102.790001,104.559998,101.959999,103.099998,5144600,86.752487
"2015-10-28",103.190002,103.400002,101.769997,102.629997,3542700,86.357002
"2015-10-29",102.769997,103.620003,102.389999,103.470001,2762500,87.06382
"2015-10-30",103.470001,103.769997,102.93,103.019997,3232500,86.685158
"2015-11-02",103.010002,104.730003,103,104.57,2648200,87.989403
"2015-11-03",104.279999,105.029999,103.730003,104.480003,2785900,87.913666
"2015-11-04",104.639999,104.760002,103.720001,104,2817500,87.509789
"2015-11-05",104.120003,104.650002,103.709999,104.230003,2540900,87.703316
"2015-11-06",103.769997,105.029999,103.370003,104.989998,2877700,88.342781
"2015-11-09",104.5,104.769997,103.5,104.010002,3416800,87.518204
"2015-11-10",103.980003,104.919998,103.589996,104.339996,2148900,87.79586
"2015-11-11",104.589996,105.370003,103.949997,104.800003,2581000,88.182953
"2015-11-12",103.489998,103.650002,102.449997,102.599998,3296100,86.937332
"2015-11-13",103.139999,103.139999,101.43,101.779999,3114400,86.2425
"2015-11-16",101.709999,103.18,101.639999,103.139999,2226500,87.394897
"2015-11-17",103.349998,104.239998,102.82,103.139999,2098200,87.394897
"2015-11-18",103.220001,103.860001,102.599998,103.68,2141600,87.852478
"2015-11-19",104,104.690002,103.639999,104.099998,1552700,88.208359
"2015-11-20",104.580002,105,103.940002,104.099998,2646800,88.208359
"2015-11-23",104.129997,104.589996,103.269997,103.589996,2290400,87.776199
"2015-11-24",103.07,103.739998,102.669998,103.400002,1557700,87.615211
"2015-11-25",103.360001,103.650002,103.040001,103.489998,1354700,87.691483
"2015-11-27",103.790001,104.410004,103.709999,104.18,954100,88.276138
"2015-11-30",104.050003,104.400002,103,103.010002,3998700,87.284744
"2015-12-01",103.459999,104.5,103.150002,104.379997,3424200,88.445595
"2015-12-02",103.730003,103.93,103.040001,103.300003,3577100,87.530479
"2015-12-03",103.440002,103.730003,101.900002,102.290001,3927900,86.674652
"2015-12-04",102.440002,103.389999,102.209999,103.260002,3560900,87.496605
"2015-12-07",103,103.260002,101.919998,102.449997,2521500,86.810242
"2015-12-08",101.709999,101.989998,100.800003,101.160004,3738100,85.717163
"2015-12-09",101.120003,101.940002,100.089996,100.459999,3118900,85.124016
"2015-12-10",100.550003,101.410004,100.370003,100.449997,3232400,85.115555
"2015-12-11",98.800003,99,97.260002,97.459999,5746600,82.582001
"2015-12-14",97.459999,97.910004,95.82,97.870003,4132600,82.929405
"2015-12-15",98.540001,99.57,98.120003,98.900002,3434200,83.802177
"2015-12-16",99.589996,100.860001,99.18,100.510002,3483100,85.166397
"2015-12-17",102.400002,102.459999,99.980003,100,4792100,84.734245
"2015-12-18",98.919998,99.089996,96.900002,98,7053500,83.039551
"2015-12-21",98.510002,98.800003,96.339996,96.889999,3311100,82.099022
"2015-12-22",97.550003,98.300003,96.610001,98,2458600,83.039551
"2015-12-23",97.480003,97.690002,96.879997,97.239998,4812200,82.395584
"2015-12-24",96.989998,97.709999,96.690002,97.339996,1497600,82.480316
"2015-12-28",97.150002,97.269997,96.300003,97,2274600,82.192215
"2015-12-29",97.309998,97.860001,97.160004,97.720001,1688900,82.802307
"2015-12-30",97.5,97.709999,97.029999,97.089996,1727300,82.268471
"2015-12-31",96.900002,97.059998,96.010002,96.230003,2178600,81.53978
"2016-01-04",95.339996,95.400002,94.059998,94.839996,3730800,80.361946
"2016-01-05",94.839996,96.099998,94.519997,95.779999,2839600,81.158463
"2016-01-06",94.889999,95.540001,94.099998,94.419998,2443000,80.006073
"2016-01-07",93.029999,93.970001,92.269997,92.599998,3790800,78.463905
"2016-01-08",92.839996,93,91.209999,91.389999,3941100,77.438629
"2016-01-11",91.779999,91.940002,90.709999,91.660004,3484000,77.667435
"2016-01-12",91.660004,93.099998,91.660004,93,4436200,78.802856
"2016-01-13",93.32,93.769997,90.099998,90.610001,4274500,76.777687
"2016-01-14",90.809998,91.889999,89.599998,91.150002,4001900,77.235268
"2016-01-15",89.57,90.110001,88.419998,90.040001,5459500,76.294731
"2016-01-19",90.839996,91.449997,89.580002,90.349998,3772000,76.557396
"2016-01-20",89.059998,89.400002,87.300003,88.699997,4836900,75.159264
"2016-01-21",88.809998,90.190002,87.919998,89.07,3467600,75.472809
"2016-01-22",90.269997,90.690002,89.309998,89.900002,2866000,76.176086
"2016-01-25",89.970001,90.260002,89.160004,89.419998,2069800,75.769371
"2016-01-26",89.919998,91.32,89.879997,90.93,2307700,77.048851
"2016-01-27",91.010002,92.139999,90.370003,90.870003,3333900,76.998001
"2016-01-28",90.970001,91.610001,90.260002,91,2286100,77.108154
"2016-01-29",91.629997,93.25,91.629997,93.199997,5220900,78.972321
"2016-02-01",92.040001,94.5,92.040001,94.080002,5521800,79.717995
"2016-02-02",95.110001,96,94.010002,94.690002,7634600,80.234886
"2016-02-03",95.230003,95.730003,93.970001,95.330002,4857500,80.777138
"2016-02-04",95.330002,97,95.169998,96.25,5545600,81.556709
