"dates","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2016-02-25",44.003334,44.466667,43.533333,44.369999,6429000,44.369999
"2016-02-26",42.583332,44.556667,42.213333,43.596668,15007500,43.596668
"2016-02-29",43.486668,43.486668,41.830002,41.833332,6707700,41.833332
"2016-03-01",42.029999,43.293331,41.753334,43.243332,6653400,43.243332
"2016-03-02",43.040001,43.163334,42.330002,42.583332,3522300,42.583332
"2016-03-03",42.476665,42.860001,42.066666,42.823334,2882700,42.823334
"2016-03-04",42.939999,43.106667,42.486668,42.963333,2746500,42.963333
"2016-03-07",42.633331,42.93,42.166668,42.663334,4814700,42.663334
"2016-03-08",42.483334,43.720001,42.290001,43.110001,3842400,43.110001
"2016-03-09",42.986668,43.553333,42.913334,43.356667,1973700,43.356667
"2016-03-10",43.663334,44.166668,43.283333,43.883331,3765300,43.883331
"2016-03-11",44.23,44.826668,43.900002,44.619999,3185100,44.619999
"2016-03-14",44.416668,44.616669,43.666668,43.986668,2881800,43.986668
"2016-03-15",43.786667,44.25,43.433334,43.993332,2780100,43.993332
"2016-03-16",44.443333,45.48,44.333332,45.393333,3905400,45.393333
"2016-03-17",45.276669,45.546665,44.936668,45.393333,3199500,45.393333
"2016-03-18",45.493332,45.876667,45.200001,45.509998,5461800,45.509998
"2016-03-21",45.243332,45.32,44.75,44.84,3554700,44.84
"2016-03-22",44.636665,45.139999,44.343334,44.866669,3252000,44.866669
"2016-03-23",44.57,45.163334,44.259998,44.276669,2684100,44.276669
"2016-03-24",44.183334,44.183334,43.083332,43.75,3357600,43.75
"2016-03-28",43.976665,44.830002,43.933334,44.413334,2369100,44.413334
"2016-03-29",44.200001,44.743332,44.200001,44.536667,2040600,44.536667
"2016-03-30",44.913334,45.226665,44.436668,44.966667,2161200,44.966667
"2016-03-31",44.883331,44.973331,44.366669,44.459999,2387400,44.459999
"2016-04-01",44.446667,45.200001,44.026669,44.93,2997900,44.93
"2016-04-04",44.946667,45.139999,44.400002,44.923332,2516400,44.923332
"2016-04-05",44.720001,45.266666,44.436668,44.873333,4981500,44.873333
"2016-04-06",44.869999,44.933334,44.226665,44.723331,2655000,44.723331
"2016-04-07",44.496666,44.693333,43.546665,43.986668,3359100,43.986668
"2016-04-08",44.296665,44.490002,43.963333,44.193333,2415900,44.193333
"2016-04-11",44.119999,44.376667,43.456669,43.546665,2241300,43.546665
"2016-04-12",43.543331,43.716667,42.956669,43.396667,2886000,43.396667
"2016-04-13",43.556667,43.603333,42.59,42.959999,3218100,42.959999
"2016-04-14",42.906666,43.439999,42.103333,42.813332,10262100,42.813332
"2016-04-15",42.906666,43.206669,41.93,42.776669,5520000,42.776669
"2016-04-18",42.799999,42.956669,42.48,42.549999,2524500,42.549999
"2016-04-19",42.610001,43.406666,42.003334,43.103333,9377400,43.103333
"2016-04-20",43.053333,43.233334,42.173332,42.23,3119700,42.23
"2016-04-21",42.013332,42.223331,41.433334,41.513332,4990800,41.513332
"2016-04-22",41.310001,41.483334,40.516666,40.996666,7613400,40.996666
"2016-04-25",40.773335,41.889999,40.506668,41.639999,3805200,41.639999
"2016-04-26",41.599998,41.756668,41.189999,41.259998,3287400,41.259998
"2016-04-27",41.220001,41.360001,40.303333,41.143333,5784000,41.143333
"2016-04-28",41.259998,42.753334,41.193333,42.613335,9762600,42.613335
"2016-04-29",47.889999,48.626667,46.666668,48.073334,15494400,48.073334
"2016-05-02",48.136665,50.233334,48.116669,49.310001,10994400,49.310001
"2016-05-03",49.026669,49.25,48.5,48.773335,3723000,48.773335
"2016-05-04",48.356667,49.099998,48.093334,48.783333,3281700,48.783333
"2016-05-05",49.07,49.286667,48.393333,48.650002,2532600,48.650002
"2016-05-06",48.57,49.546665,48.369999,49.376667,4221000,49.376667
"2016-05-09",49.493332,49.866669,49.206669,49.596668,3139800,49.596668
"2016-05-10",50.333332,51.32,50.333332,51.033333,11233500,51.033333
"2016-05-11",50.756668,51.119999,49.849998,50.143333,4999500,50.143333
"2016-05-12",50.276669,50.466667,49.693333,50.056667,4350000,50.056667
"2016-05-13",49.833332,50.056667,49.259998,49.536667,2754000,49.536667
"2016-05-16",49.5,50.330002,49.5,50.240002,2550300,50.240002
"2016-05-17",50,50.220001,49.583332,49.766666,4086300,49.766666
"2016-05-18",49.643333,50.243332,49.450001,49.606667,5502300,49.606667
"2016-05-19",49.243332,49.766666,49.163334,49.486668,2391300,49.486668
"2016-05-20",49.513332,49.790001,49.189999,49.299999,2803200,49.299999
"2016-05-23",49.376667,49.686668,49.236668,49.443333,2984400,49.443333
"2016-05-24",49.746666,50.186668,49.563332,50.036667,3555000,50.036667
"2016-05-25",49.923332,50.349998,49.666668,49.843334,3925200,49.843334
"2016-05-26",49.913334,50.273335,49.913334,50.003334,2386500,50.003334
"2016-05-27",50.096668,50.333332,49.946667,50.169998,1983300,50.169998
"2016-05-31",50.156666,50.426666,49.709999,50,4302900,50
"2016-06-01",50.033333,50.696667,49.833332,50.466667,4274100,50.466667
"2016-06-02",50.34,50.830002,50.240002,50.82,2324100,50.82
"2016-06-03",50.783333,51.163334,50.529999,50.953335,3067800,50.953335
"2016-06-06",50.880001,51.716667,50.830002,51.453335,10640100,51.453335
"2016-06-07",51.700001,51.776669,51.046665,51.273335,6761700,51.273335
"2016-06-08",51.169998,52.310001,51.003334,51.726665,11031900,51.726665
"2016-06-09",51.866669,52.896667,51.013332,51.669998,13290600,51.669998
"2016-06-10",51.316666,51.66,50.956669,51.18,3498900,51.18
"2016-06-13",51.18,51.196667,50.243332,50.259998,4839900,50.259998
"2016-06-14",50.246666,51.166668,49.786667,50.993332,6625200,50.993332
"2016-06-15",51.266666,51.833332,51.186668,51.209999,5115900,51.209999
"2016-06-16",50.963333,52.150002,50.696667,51.939999,5028600,51.939999
"2016-06-17",51.836666,52.223331,51.373333,51.993332,7525800,51.993332
"2016-06-20",52.200001,52.423332,51.993332,52.056667,5919900,52.056667
"2016-06-21",52.173332,52.779999,51.986668,52.610001,3692100,52.610001
"2016-06-22",52.466667,52.556667,52.18,52.310001,3123300,52.310001
"2016-06-23",52.833332,52.866669,51.986668,52.473331,2950200,52.473331
"2016-06-24",50.716667,51.843334,50.716667,51.146667,11712900,51.146667
"2016-06-27",51.013332,51.763332,50.450001,51.603333,5040300,51.603333
"2016-06-28",51.540001,51.82,51.003334,51.486668,3012900,51.486668
"2016-06-29",51.630001,52.619999,51.563332,52.616669,2942400,52.616669
"2016-06-30",52.73,53.616669,52.246666,53.57,4456500,53.57
"2016-07-01",53.639999,53.970001,53.163334,53.243332,2035800,53.243332
"2016-07-05",53.153332,53.993332,52.996666,53.636665,2076900,53.636665
"2016-07-06",53.563332,53.906666,53.349998,53.753334,3680700,53.753334
"2016-07-07",53.926666,54.110001,53.366669,53.706669,2330400,53.706669
"2016-07-08",53.973331,54.063332,53.663334,53.833332,2407800,53.833332
"2016-07-11",53.833332,54.186668,53.453335,53.666668,2116500,53.666668
"2016-07-12",53.696667,53.880001,53.333332,53.596668,2516700,53.596668
"2016-07-13",53.796665,54.256668,53.446667,53.926666,2076600,53.926666
"2016-07-14",54.029999,54.066666,53.560001,54.036667,1534800,54.036667
"2016-07-15",54.176666,54.223331,53.306667,53.866669,1942200,53.866669
"2016-07-18",52.966667,53.156666,50.916668,51.846668,6065700,51.846668
"2016-07-19",51.653332,52.623333,51.546665,52.456669,2554800,52.456669
"2016-07-20",52.536667,52.793331,52.290001,52.703335,1758000,52.703335
"2016-07-21",52.700001,53.07,52.496666,52.686668,1527900,52.686668
"2016-07-22",53.103333,53.636665,52.913334,53.526669,1546800,53.526669
"2016-07-25",53.446667,53.516666,53.083332,53.356667,1215900,53.356667
"2016-07-26",53.303333,53.356667,52.610001,52.873333,1705500,52.873333
"2016-07-27",52.706669,52.963333,51.950001,52.503334,1988400,52.503334
"2016-07-28",52.509998,53.393333,52.27,53.146667,1528200,53.146667
"2016-07-29",53.253334,53.663334,53.040001,53.543331,1726200,53.543331
"2016-08-01",53.446667,54.063332,53.400002,53.693333,1878000,53.693333
"2016-08-02",53.553333,53.643333,52.540001,53.099998,2427000,53.099998
"2016-08-03",53.176666,53.176666,52.393333,52.59,2555700,52.59
"2016-08-04",52.68,53.153332,52.156666,52.863335,3896400,52.863335
"2016-08-05",54.166668,55.5,53.93,54.173332,7400100,54.173332
"2016-08-08",54.029999,54.143333,52.763332,52.986668,2707200,52.986668
"2016-08-09",52.926666,53.759998,52.873333,53.040001,3815400,53.040001
"2016-08-10",53.066666,53.806667,53,53.633331,2472000,53.633331
"2016-08-11",53.923332,54.193333,53.633331,53.903332,2098500,53.903332
"2016-08-12",53.709999,53.963333,53.490002,53.726665,1320300,53.726665
"2016-08-15",53.706669,53.913334,53.529999,53.810001,1241100,53.810001
"2016-08-16",53.803333,53.873333,53.189999,53.206669,1360500,53.206669
"2016-08-17",53.123333,53.606667,52.616669,53.236668,1464900,53.236668
"2016-08-18",53.403332,53.650002,53.296665,53.476665,1827600,53.476665
"2016-08-19",53.580002,53.873333,53.073334,53.150002,2264700,53.150002
"2016-08-22",53.216667,53.299999,52.869999,53.056667,1327500,53.056667
"2016-08-23",52.889999,53.066666,52.439999,52.459999,1705200,52.459999
"2016-08-24",52.363335,52.716667,52.143333,52.306667,1801200,52.306667
"2016-08-25",52.220001,52.886665,52.220001,52.486668,2058300,52.486668
"2016-08-26",52.586666,52.823334,52.196667,52.346668,1605300,52.346668
"2016-08-29",52.176666,52.353333,51.726665,51.98,2134500,51.98
"2016-08-30",51.950001,52.036667,51.043331,51.27,2624100,51.27
"2016-08-31",51.323334,51.496666,50.976665,51.296665,3011400,51.296665
"2016-09-01",51.443333,51.726665,50.966667,51.443333,2039700,51.443333
"2016-09-02",51.573334,51.836666,51.043331,51.283333,1744500,51.283333
"2016-09-06",51.209999,51.306667,50.583332,51.290001,4224900,51.290001
"2016-09-07",51.279999,51.393333,50.626667,50.723331,1910100,50.723331
"2016-09-08",50.686668,50.833332,50.349998,50.706669,2689500,50.706669
"2016-09-09",50.183334,50.706669,49.173332,49.183334,3944100,49.183334
"2016-09-12",49.053333,49.73,48.77,49.433334,3372900,49.433334
"2016-09-13",49.049999,49.073334,47.823334,47.973331,4674600,47.973331
"2016-09-14",47.896667,48.386665,47.436668,47.633331,2841000,47.633331
"2016-09-15",47.73,49.056667,47.549999,48.783333,5638500,48.783333
"2016-09-16",48.633331,48.966667,48.276669,48.77,6897300,48.77
"2016-09-19",48.936668,49.279999,48.599998,49.146667,2898000,49.146667
"2016-09-20",49.279999,49.443333,48.926666,49.033333,2244900,49.033333
"2016-09-21",49,49.200001,48.5,49.033333,2586000,49.033333
"2016-09-22",49.330002,49.826668,49.253334,49.646667,1883100,49.646667
"2016-09-23",49.75,49.873333,49.439999,49.493332,1628100,49.493332
"2016-09-26",49.286667,49.486668,48.833332,49.200001,1458300,49.200001
"2016-09-27",49.146667,49.513332,49.086666,49.253334,1690500,49.253334
"2016-09-28",49.450001,49.580002,48.806667,48.943333,1422900,48.943333
"2016-09-29",48.913334,48.916668,48.286667,48.456669,1942500,48.456669
"2016-09-30",48.720001,49.163334,48.456669,48.936668,2164200,48.936668
"2016-10-03",48.686668,48.740002,48.353333,48.596668,1341300,48.596668
"2016-10-04",48.869999,48.953335,48.349998,48.433334,1698900,48.433334
"2016-10-05",48.616669,48.796665,48.303333,48.413334,3263400,48.413334
"2016-10-06",48.336666,49.18,48.333332,48.913334,1553400,48.913334
"2016-10-07",49.036667,49.036667,48.209999,48.613335,1939200,48.613335
"2016-10-10",48.663334,48.966667,48.599998,48.740002,1206600,48.740002
"2016-10-11",48.723331,48.723331,47.586666,47.706669,2521200,47.706669
"2016-10-12",47.736668,48.426666,47.52,48.386665,1761000,48.386665
"2016-10-13",48.206669,48.790001,47.990002,48.66,1985400,48.66
"2016-10-14",47.933334,49.053333,46.926666,48.360001,3907200,48.360001
"2016-10-17",48.333332,48.349998,47.673332,48.099998,1859400,48.099998
"2016-10-18",48.446667,49.536667,48.446667,48.906666,2413800,48.906666
"2016-10-19",49,49.356667,48.743332,49.163334,1609200,49.163334
"2016-10-20",49.299999,49.423332,48.706669,48.869999,1729500,48.869999
"2016-10-21",48.936668,49.123333,48.456669,49.086666,1690500,49.086666
"2016-10-24",49.380001,50.630001,49.356667,50.040001,3421200,50.040001
"2016-10-25",50.103333,50.34,49.830002,49.936668,1688400,49.936668
"2016-10-26",49.963333,49.963333,48.683334,48.700001,1924800,48.700001
"2016-10-27",48.826668,48.830002,47.663334,47.766666,2799600,47.766666
"2016-10-28",47.759998,48.256668,47.759998,47.973331,2742300,47.973331
"2016-10-31",48.02,48.356667,47.746666,48.113335,2267700,48.113335
"2016-11-01",48.716667,48.856667,47.643333,47.876667,2307300,47.876667
"2016-11-02",47.98,48.746666,47.98,48.096668,2463900,48.096668
"2016-11-03",48.27,48.330002,46.633331,46.736668,4528500,46.736668
"2016-11-04",43.509998,46.303333,42.166668,45.076668,18238200,45.076668
"2016-11-07",45.516666,45.57,44.546665,45.380001,4123200,45.380001
"2016-11-08",45.416668,45.663334,44.810001,45.333332,2979900,45.333332
"2016-11-09",43.849998,45.009998,43.336666,44.196667,5103300,44.196667
"2016-11-10",44.779999,44.860001,42.299999,42.330002,3615300,42.330002
"2016-11-11",42.389999,42.66,41.43,41.919998,2838200,41.919998
"2016-11-14",41.790001,42.299999,40.639999,40.869999,4028500,40.869999
"2016-11-15",41.02,41.849998,40.860001,41.619999,4665900,41.619999
"2016-11-16",41.529999,42.540001,41.470001,42.060001,3894100,42.060001
"2016-11-17",42.02,42.34,41.509998,41.970001,3640000,41.970001
"2016-11-18",41.740002,42,41.610001,41.68,2767300,41.68
"2016-11-21",41.630001,43.709999,41.549999,43.59,9065600,43.59
"2016-11-22",43.73,45.650002,43.59,45.259998,6908300,45.259998
"2016-11-23",45.02,45.639999,44.610001,44.740002,2990900,44.740002
"2016-11-25",44.73,45.029999,44.630001,44.849998,1329100,44.849998
"2016-11-28",44.77,45.470001,44.68,45.290001,3701900,45.290001
"2016-11-29",45.27,45.740002,45.080002,45.279999,3985300,45.279999
"2016-11-30",45.23,45.290001,44.549999,44.75,3967300,44.75
"2016-12-01",44.5,44.799999,43.529999,43.639999,4142200,43.639999
"2016-12-02",45,45,43.439999,44.439999,3082800,44.439999
"2016-12-05",45.48,45.48,44.43,44.889999,2609500,44.889999
"2016-12-06",44.880001,44.98,43.849998,44.369999,2785300,44.369999
"2016-12-07",44.369999,44.759998,44.25,44.470001,2771200,44.470001
"2016-12-08",44.369999,44.529999,43,43.049999,2879600,43.049999
"2016-12-09",43.07,44.220001,43.060001,44.040001,2528600,44.040001
"2016-12-12",43.849998,44.5,43.849998,44.27,1982700,44.27
"2016-12-13",44.16,45.200001,43.889999,45,2629500,45
"2016-12-14",44.990002,45.099998,43.799999,44.02,2034800,44.02
"2016-12-15",43.810001,44.560001,43.75,44.290001,1560600,44.290001
"2016-12-16",44.279999,44.75,43.91,44.5,3924400,44.5
"2016-12-19",44.400002,44.5,43.689999,43.869999,2199300,43.869999
"2016-12-20",43.91,44,43.459999,43.540001,2552000,43.540001
"2016-12-21",45.279999,45.77,44.369999,45.369999,4305100,45.369999
"2016-12-22",45.509998,45.59,44.490002,45.299999,2290100,45.299999
"2016-12-23",45.049999,46.02,45.029999,45.57,2010400,45.57
"2016-12-27",45.599998,46.09,45.139999,45.529999,1724500,45.529999
"2016-12-28",45.630001,45.630001,44.700001,44.91,1671100,44.91
"2016-12-29",44.91,45.240002,44.689999,45.029999,1983200,45.029999
"2016-12-30",45.099998,45.189999,44.110001,44.34,2529500,44.34
"2017-01-03",44.650002,45.549999,44.57,45.540001,3442600,45.540001
"2017-01-04",45.700001,46.130001,45.540001,46.02,2309600,46.02
"2017-01-05",45.990002,46.299999,45.630001,46.189999,2745000,46.189999
"2017-01-06",46.150002,46.299999,45.349998,45.619999,2658600,45.619999
"2017-01-09",45.459999,45.57,44.200001,44.400002,2880700,44.400002
"2017-01-10",44.25,44.490002,43.389999,43.5,3553300,43.5
"2017-01-11",43.540001,44.48,43.509998,43.990002,2010900,43.990002
"2017-01-12",44,44,42.98,43.110001,3333300,43.110001
"2017-01-13",45.25,45.25,43.950001,44.509998,4524700,44.509998
"2017-01-17",44.490002,44.700001,43.830002,43.939999,2383400,43.939999
"2017-01-18",43.959999,44.150002,43.139999,43.459999,3182200,43.459999
"2017-01-19",43.32,43.77,43.169998,43.349998,1975700,43.349998
"2017-01-20",43.560001,43.849998,43.16,43.509998,2396200,43.509998
"2017-01-23",43.450001,43.759998,43.299999,43.52,1674300,43.52
"2017-01-24",43.709999,43.779999,42.849998,43.709999,2046700,43.709999
"2017-01-25",43.91,44.240002,43.080002,43.130001,3326800,43.130001
"2017-01-26",43.110001,43.459999,42.259998,42.669998,2904800,42.669998
"2017-01-27",42.82,42.860001,42.029999,42.299999,1546300,42.299999
"2017-01-30",42.259998,42.48,41.950001,42.43,2076500,42.43
"2017-01-31",42.5,42.810001,42.299999,42.599998,1881200,42.599998
"2017-02-01",42.52,42.52,41.66,41.82,1928400,41.82
"2017-02-02",41.849998,42.209999,41.779999,41.810001,2025600,41.810001
"2017-02-03",42.169998,43.110001,41.779999,42.639999,2440800,42.639999
"2017-02-06",42.580002,42.919998,42.360001,42.73,1888900,42.73
"2017-02-07",42.75,43.209999,42.66,43.080002,1424900,43.080002
"2017-02-08",42.939999,43.810001,42.91,43.669998,1820800,43.669998
"2017-02-09",43.639999,43.970001,43.259998,43.779999,1919500,43.779999
"2017-02-10",43.860001,44.049999,43.650002,44.009998,1430200,44.009998
"2017-02-13",44.919998,44.98,43.380001,43.419998,2178500,43.419998
"2017-02-14",43.419998,43.5,42.970001,43.380001,1824400,43.380001
"2017-02-15",43.330002,43.59,43.130001,43.349998,1726600,43.349998
"2017-02-16",43.52,43.630001,43.07,43.450001,1552900,43.450001
"2017-02-17",43.450001,43.790001,43.330002,43.630001,3173300,43.630001
"2017-02-21",43.709999,44.07,43.400002,43.990002,2649300,43.990002
"2017-02-22",44.049999,44.48,43.91,43.939999,1602300,43.939999
"2017-02-23",43.970001,44.189999,43.689999,43.91,1497400,43.91
"2017-02-24",44.200001,44.34,43.360001,43.549999,2077500,43.549999
"2017-02-27",43.310001,43.450001,41.900002,42.09,4257800,42.09
"2017-02-28",42.009998,42.240002,41.02,41.439999,8509300,41.439999
"2017-03-01",41.41,42.23,41.290001,42.009998,4773100,42.009998
"2017-03-02",47.849998,48.939999,46.669998,47.369999,13008900,47.369999
"2017-03-03",46.959999,48.150002,46.34,48.040001,5445600,48.040001
"2017-03-06",47.740002,47.990002,46.970001,46.98,6425400,46.98
"2017-03-07",46.630001,46.970001,46.560001,46.700001,1795700,46.700001
"2017-03-08",46.509998,47.380001,46.509998,47.369999,2662400,47.369999
"2017-03-09",47.389999,47.799999,46.689999,47.009998,2036600,47.009998
"2017-03-10",47.23,47.25,46.48,46.82,1740200,46.82
"2017-03-13",46.639999,46.669998,46.18,46.43,1830900,46.43
"2017-03-14",46.299999,46.400002,45.950001,46.27,1799200,46.27
"2017-03-15",46.5,47.209999,46.369999,47.09,1991400,47.09
"2017-03-16",46.369999,47.169998,46.369999,46.880001,1931700,46.880001
"2017-03-17",47.130001,47.169998,46.439999,46.470001,3814500,46.470001
"2017-03-20",46.57,47.009998,46.369999,46.799999,1845200,46.799999
"2017-03-21",47.009998,47.360001,46.669998,46.689999,2293600,46.689999
"2017-03-22",46.73,47.220001,46.419998,47.130001,2152900,47.130001
"2017-03-23",46.93,47.279999,46.52,46.560001,1525400,46.560001
"2017-03-24",46.650002,47.110001,46.459999,46.939999,1963700,46.939999
"2017-03-27",46.779999,47.029999,46.419998,46.900002,1315300,46.900002
"2017-03-28",46.959999,47.290001,46.57,46.990002,1322900,46.990002
"2017-03-29",46.73,47.27,46.619999,47.23,2002700,47.23
"2017-03-30",47.09,47.240002,46.09,46.259998,1955000,46.259998
"2017-03-31",46.150002,46.52,45.759998,46.169998,2071200,46.169998
"2017-04-03",46.23,46.419998,45.560001,45.759998,2281800,45.759998
"2017-04-04",45.77,46.049999,45.400002,46.02,1890600,46.02
"2017-04-05",45.830002,46.290001,45.599998,45.93,1919800,45.93
"2017-04-06",46.040001,46.34,45.68,45.75,1619300,45.75
"2017-04-07",45.740002,45.91,45.34,45.849998,1754200,45.849998
"2017-04-10",45.919998,45.990002,45.419998,45.82,1722400,45.82
"2017-04-11",45.790001,45.790001,45.16,45.360001,1589600,45.360001
"2017-04-12",45.200001,45.529999,45.150002,45.400002,1847900,45.400002
"2017-04-13",45.509998,45.630001,44.84,44.900002,1328300,44.900002
"2017-04-17",44.799999,45.029999,44.380001,45.009998,2808100,45.009998
"2017-04-18",44.970001,45.459999,44.889999,45.310001,1852800,45.310001
"2017-04-19",45.5,45.66,45,45.099998,1352700,45.099998
"2017-04-20",44.990002,45.93,44.939999,45.740002,2049100,45.740002
"2017-04-21",45.68,45.869999,45.369999,45.389999,1792700,45.389999
"2017-04-24",45.68,45.919998,45.040001,45.470001,2494500,45.470001
"2017-04-25",45.549999,45.59,44.98,45.369999,2207900,45.369999
"2017-04-26",45.310001,45.5,45.040001,45.110001,1934600,45.110001
"2017-04-27",45.200001,45.529999,45.029999,45.290001,1885600,45.290001
"2017-04-28",45.380001,45.580002,45.080002,45.380001,2535400,45.380001
"2017-05-01",45.439999,45.580002,44.509998,44.560001,2308800,44.560001
"2017-05-02",44.59,44.889999,44.349998,44.68,2405900,44.68
"2017-05-03",44.720001,45.209999,44.68,44.93,2372400,44.93
"2017-05-04",45.130001,46.299999,45.02,45.93,3683400,45.93
"2017-05-05",46.959999,48.099998,46.75,47.450001,6051500,47.450001
"2017-05-08",47.490002,48.689999,47.48,48.48,5824000,48.48
"2017-05-09",48.400002,48.48,47.439999,47.990002,3150800,47.990002
"2017-05-10",47.970001,48.290001,47.68,47.849998,2892200,47.849998
"2017-05-11",47.68,48.119999,47.540001,47.880001,1479200,47.880001
"2017-05-12",47.880001,48.049999,47.490002,47.619999,1379400,47.619999
"2017-05-15",47.5,47.650002,47.279999,47.459999,1965300,47.459999
"2017-05-16",47.59,47.650002,46.709999,46.810001,2083800,46.810001
"2017-05-17",46.700001,47.150002,46.5,46.799999,2167800,46.799999
"2017-05-18",47.639999,47.639999,46.66,46.810001,2493400,46.810001
"2017-05-19",46.860001,47.900002,46.66,47.689999,2221300,47.689999
"2017-05-22",47.529999,48.529999,47.529999,48.34,2199500,48.34
"2017-05-23",48.450001,49.59,48.41,49.43,3728700,49.43
"2017-05-24",49.599998,49.990002,49.240002,49.889999,2329700,49.889999
"2017-05-25",50,51.119999,49.900002,50.759998,2556600,50.759998
"2017-05-26",50.790001,51.310001,50.689999,50.900002,1741500,50.900002
"2017-05-30",50.669998,50.93,50.43,50.709999,1233400,50.709999
"2017-05-31",50.84,51.110001,50.470001,50.560001,2071800,50.560001
"2017-06-01",50.630001,51.060001,50.099998,50.970001,2435600,50.970001
"2017-06-02",50.849998,51.279999,50.32,51.27,2139400,51.27
"2017-06-05",51.25,51.32,50.810001,51.110001,1256100,51.110001
"2017-06-06",50.939999,51.240002,50.57,50.75,1438000,50.75
"2017-06-07",50.68,50.959999,50.470001,50.849998,1438100,50.849998
"2017-06-08",50.34,50.549999,49.799999,50.48,1989700,50.48
"2017-06-09",50.380001,50.639999,49.880001,50.049999,2242100,50.049999
"2017-06-12",50.009998,50.669998,50,50.639999,2014400,50.639999
"2017-06-13",50.259998,50.73,50.02,50.549999,1707900,50.549999
"2017-06-14",50.860001,51.200001,50.330002,50.75,1778100,50.75
"2017-06-15",50.529999,51.439999,50.52,51.299999,1960900,51.299999
"2017-06-16",50.880001,51.860001,50.119999,50.310001,3423100,50.310001
"2017-06-19",50.369999,50.889999,50.009998,50.860001,1567100,50.860001
"2017-06-20",50.919998,51.16,50.619999,50.830002,2028000,50.830002
"2017-06-21",50.740002,51.43,50.740002,51.189999,1878900,51.189999
"2017-06-22",51.099998,51.43,50.66,50.849998,1488300,50.849998
"2017-06-23",51.029999,52.41,51.029999,51.990002,3310000,51.990002
"2017-06-26",52.130001,52.240002,51.459999,51.52,1949500,51.52
"2017-06-27",51.310001,51.509998,50.290001,50.299999,2479200,50.299999
"2017-06-28",50.48,51.240002,50.169998,51.049999,2031500,51.049999
"2017-06-29",50.799999,51.029999,49.650002,49.91,2118000,49.91
"2017-06-30",50.490002,50.5,49.650002,49.68,2616800,49.68
"2017-07-03",49.970001,50.150002,49.470001,49.720001,1038500,49.720001
"2017-07-05",49.830002,49.959999,49.029999,49.509998,1899600,49.509998
"2017-07-06",49.25,50.48,49.200001,50.330002,3692100,50.330002
"2017-07-07",50.330002,50.830002,50.049999,50.700001,2867100,50.700001
"2017-07-10",50.799999,50.900002,50.16,50.509998,1806600,50.509998
"2017-07-11",50.57,50.580002,49.810001,49.98,1928600,49.98
"2017-07-12",50.389999,50.869999,50.240002,50.419998,1284400,50.419998
"2017-07-13",50.529999,50.860001,50.119999,50.810001,1707600,50.810001
"2017-07-14",51.130001,51.73,51.02,51.669998,1582700,51.669998
"2017-07-17",51.740002,51.740002,51.389999,51.540001,1189200,51.540001
"2017-07-18",51.5,51.869999,51.220001,51.84,1069900,51.84
"2017-07-19",51.98,52.279999,51.68,52.23,1824600,52.23
"2017-07-20",52.389999,52.580002,51.98,52.369999,1591200,52.369999
"2017-07-21",52.16,52.630001,52.16,52.580002,1245100,52.580002
"2017-07-24",52.630001,52.950001,52.369999,52.73,1760400,52.73
"2017-07-25",52.84,53.5,52.619999,53.389999,2104400,53.389999
"2017-07-26",53.34,53.939999,53.060001,53.57,1605000,53.57
"2017-07-27",53.419998,54.07,53.25,54.029999,2357900,54.029999
"2017-07-28",53.919998,54.240002,53.240002,53.41,1244100,53.41
"2017-07-31",53.389999,53.599998,52.529999,52.75,1951900,52.75
"2017-08-01",52.939999,53.349998,52.41,53.119999,1810000,53.119999
"2017-08-02",52.790001,53.130001,52.240002,53.040001,1737900,53.040001
"2017-08-03",53.169998,53.490002,52.459999,53.139999,1460100,53.139999
"2017-08-04",53.310001,53.32,52.400002,52.709999,1378100,52.709999
"2017-08-07",52.830002,53,52.59,52.869999,1861100,52.869999
"2017-08-08",52.689999,53.380001,52.540001,52.630001,3157600,52.630001
"2017-08-09",51.540001,52.43,50.790001,52.029999,3371400,52.029999
"2017-08-10",51.869999,52.830002,51.560001,52.52,2874400,52.52
"2017-08-11",53.380001,54.009998,52.560001,53.82,2744700,53.82
"2017-08-14",53.939999,54.57,53.860001,53.950001,2009400,53.950001
"2017-08-15",53.98,54.119999,53.689999,54.009998,1195300,54.009998
"2017-08-16",54.27,54.400002,54.07,54.310001,1031800,54.310001
"2017-08-17",54.259998,54.73,53.599998,53.709999,1685000,53.709999
"2017-08-18",53.48,54.360001,53.43,54.049999,1930300,54.049999
"2017-08-21",54.139999,54.52,53.959999,54.360001,1256900,54.360001
"2017-08-22",54.380001,55.490002,54.369999,55.380001,2360400,55.380001
"2017-08-23",55.490002,55.580002,54.889999,55.16,1587400,55.16
"2017-08-24",55.099998,55.240002,54.779999,54.98,1609400,54.98
"2017-08-25",55.169998,55.700001,54.93,55.220001,1810000,55.220001
"2017-08-28",55.400002,55.490002,54.959999,55.16,1643000,55.16
"2017-08-29",55.040001,55.57,54.900002,55.369999,1459000,55.369999
"2017-08-30",55.330002,56.130001,55.27,55.950001,1542500,55.950001
"2017-08-31",56.049999,56.439999,55.759998,55.82,2030300,55.82
"2017-09-01",55.970001,56.290001,55.880001,56.080002,1612400,56.080002
"2017-09-05",55.970001,56.459999,55.950001,56.349998,2627800,56.349998
"2017-09-06",56.950001,57.25,55.950001,56.330002,3258400,56.330002
