"dates","WAB.Open","WAB.High","WAB.Low","WAB.Close","WAB.Volume","WAB.Adjusted"
"2014-10-09",77.599998,77.870003,75.059998,75.449997,660700,72.855797
"2014-10-10",75.150002,75.580002,73.669998,73.839996,970000,71.30114
"2014-10-13",74.269997,75.110001,72.059998,72.160004,941700,69.678925
"2014-10-14",72.379997,74.089996,72.010002,72.790001,744100,70.287254
"2014-10-15",71.129997,74.18,70.199997,73.699997,939600,71.165993
"2014-10-16",72.559998,74.809998,72.5,74.68,2879300,72.112282
"2014-10-17",75.519997,75.75,74.57,74.660004,1189700,72.092949
"2014-10-20",74.410004,74.889999,73.870003,74.699997,664000,72.131599
"2014-10-21",75.019997,77.580002,75.019997,77.5,528300,74.83532
"2014-10-22",77.870003,78.290001,76.459999,76.489998,597600,73.860039
"2014-10-23",77.730003,79.57,77.370003,79.080002,722900,76.360977
"2014-10-24",79.07,79.519997,78.059998,79.290001,374300,76.563789
"2014-10-27",78.790001,79.220001,77.800003,79.07,554800,76.351326
"2014-10-28",82.43,83.580002,79.830002,82.489998,816100,79.653717
"2014-10-29",83.650002,84.43,82.489998,83.599998,775800,80.725586
"2014-10-30",83.370003,84.849998,81.260002,84.239998,652700,81.343567
"2014-10-31",85.910004,86.519997,84.699997,86.300003,867400,83.332733
"2014-11-03",86.400002,87.169998,85.910004,86.290001,856700,83.323097
"2014-11-04",85.540001,86.480003,85.010002,85.07,740600,82.145027
"2014-11-05",85.769997,86.540001,84.949997,86.410004,515900,83.43895
"2014-11-06",86.650002,88.300003,86.400002,88.279999,578700,85.244682
"2014-11-07",88.849998,89.550003,88.160004,89.269997,943600,86.200615
"2014-11-10",89.660004,90.769997,89.209999,89.529999,726600,86.451706
"2014-11-11",89.709999,90.18,89.110001,89.809998,516300,86.722061
"2014-11-12",89.449997,90.010002,89.300003,89.75,602800,86.722061
"2014-11-13",89.800003,90.510002,89.279999,89.589996,613700,86.567436
"2014-11-14",89.559998,89.830002,88.830002,89.449997,638200,86.432182
"2014-11-17",89.019997,89.800003,88.610001,89.300003,745700,86.287247
"2014-11-18",89.290001,90.669998,89.190002,89.449997,817500,86.432182
"2014-11-19",89.639999,89.639999,88.389999,89.510002,555200,86.490143
"2014-11-20",88.739998,89.690002,88.739998,89.370003,538300,86.354881
"2014-11-21",90.540001,90.980003,89.620003,90.089996,436400,87.050575
"2014-11-24",90.529999,91.260002,90.110001,91.239998,629700,88.161797
"2014-11-25",91.269997,92.199997,90.160004,90.919998,3357300,87.852577
"2014-11-26",90.919998,91.239998,90.290001,90.489998,425500,87.437073
"2014-11-28",90.410004,90.410004,87.849998,88.489998,528800,85.504555
"2014-12-01",87.809998,87.970001,85.07,85.410004,911400,82.528473
"2014-12-02",85.790001,86.809998,85.709999,86.639999,518200,83.71698
"2014-12-03",86.769997,88.059998,86.410004,87.839996,501200,84.876495
"2014-12-04",87.400002,87.669998,86.300003,86.519997,449500,83.601044
"2014-12-05",86.82,87.059998,86.029999,86.580002,422900,83.659004
"2014-12-08",87,88.07,85.18,86.389999,757000,83.475426
"2014-12-09",85.199997,87.379997,84.980003,87.32,560000,84.374023
"2014-12-10",86.900002,87.089996,84.370003,84.529999,468600,81.678146
"2014-12-11",85.129997,86.480003,84.620003,85.459999,563600,82.576775
"2014-12-12",84.669998,86.029999,84.5,84.910004,610800,82.045349
"2014-12-15",85.309998,85.830002,83.339996,84.379997,989900,81.533218
"2014-12-16",84.040001,86.029999,83.760002,83.949997,672800,81.117722
"2014-12-17",83.980003,86.239998,83.279999,86.199997,548400,83.291817
"2014-12-18",87.629997,87.889999,85.879997,87.699997,675400,84.741211
"2014-12-19",87.669998,88.110001,86.93,87.400002,781600,84.451347
"2014-12-22",87.389999,88,86.809998,87.650002,373900,84.692902
"2014-12-23",88.099998,88.720001,87.889999,88.220001,286100,85.24366
"2014-12-24",87.760002,88.739998,87.540001,88.370003,138300,85.388611
"2014-12-26",88.5,89.440002,88.349998,88.790001,239900,85.794464
"2014-12-29",88.75,89.519997,88.190002,89.010002,359200,86.007019
"2014-12-30",88.769997,89.25,87.790001,88.059998,279100,85.089066
"2014-12-31",88.019997,88.349998,86.809998,86.889999,404200,83.958549
"2015-01-02",87.559998,87.610001,85.110001,87.110001,407600,84.171127
"2015-01-05",86.480003,86.519997,84.82,85.139999,407800,82.267578
"2015-01-06",85.190002,85.660004,83.220001,84.040001,499400,81.204704
"2015-01-07",85.449997,85.959999,84.050003,84.860001,426500,81.997032
"2015-01-08",85.879997,86.870003,85.32,86.599998,463200,83.678329
"2015-01-09",86.839996,86.839996,84.779999,84.860001,520100,81.997032
"2015-01-12",84.959999,85.410004,83.25,83.900002,549600,81.06942
"2015-01-13",84.480003,85.080002,82.260002,83.459999,524500,80.644264
"2015-01-14",82.260002,83.300003,82.059998,83.199997,751600,80.393036
"2015-01-15",83.610001,83.93,82.160004,82.239998,397700,79.465424
"2015-01-16",81.910004,83.32,81.209999,83.239998,314800,80.431679
"2015-01-20",83.779999,84,82.730003,83.339996,364100,80.52829
"2015-01-21",83.220001,84.440002,83.150002,84.059998,293100,81.223999
"2015-01-22",84.989998,85.779999,83.889999,85.519997,380700,82.634766
"2015-01-23",85.389999,85.849998,84.620003,84.989998,346700,82.122643
"2015-01-26",84.970001,87.480003,84.660004,87.419998,547700,84.47068
"2015-01-27",85.860001,87.190002,84.940002,86.639999,457400,83.71698
"2015-01-28",87.470001,87.93,84.75,84.959999,356000,82.093658
"2015-01-29",85,85.849998,84.110001,85.739998,394800,82.847328
"2015-01-30",85.110001,85.300003,83.349998,83.449997,492100,80.634605
"2015-02-02",83.769997,84.699997,82.760002,84.650002,517300,81.794121
"2015-02-03",85.07,86.75,84.860001,86.75,374500,83.823273
"2015-02-04",86.089996,86.540001,85.290001,85.400002,291300,82.518814
"2015-02-05",86.029999,87.010002,85.209999,86.940002,313000,84.006866
"2015-02-06",86.989998,87.550003,86.360001,86.800003,429000,83.87159
"2015-02-09",86.529999,87.910004,86.029999,87.129997,377200,84.19043
"2015-02-10",87.57,87.839996,86.220001,87.529999,351900,84.57695
"2015-02-11",87.57,87.949997,86.559998,87.370003,307300,84.480247
"2015-02-12",88,89.459999,87.660004,89.279999,408400,86.327095
"2015-02-13",89.459999,90.769997,89.089996,90.529999,803400,87.535736
"2015-02-17",90.239998,91.150002,89.800003,90.669998,766100,87.671104
"2015-02-18",88.959999,94.970001,88.25,92.769997,924000,89.701653
"2015-02-19",92.849998,95.160004,92.660004,95.029999,931300,91.886932
"2015-02-20",94.739998,95.300003,92.919998,95.029999,650200,91.886932
"2015-02-23",95.010002,96.449997,94.919998,96.410004,565700,93.221268
"2015-02-24",96.900002,97.160004,96.449997,96.769997,446200,93.569344
"2015-02-25",96.629997,97.120003,95.830002,96.07,602400,92.892487
"2015-02-26",96.160004,96.25,95.339996,95.529999,407100,92.370361
"2015-02-27",95.419998,95.919998,94.870003,94.889999,440700,91.751526
"2015-03-02",94.5,95.419998,94.089996,95.209999,492800,92.060959
"2015-03-03",95.199997,95.68,94.059998,94.699997,379200,91.567818
"2015-03-04",94.459999,94.940002,93.169998,93.870003,423300,90.765274
"2015-03-05",94.209999,94.5,93.019997,93.580002,351800,90.484871
"2015-03-06",93.120003,93.809998,92.019997,92.43,400400,89.37291
"2015-03-09",92.449997,92.980003,92.160004,92.5,451900,89.44059
"2015-03-10",91.370003,92.610001,90.639999,91.559998,577400,88.53167
"2015-03-11",91.849998,92.709999,90.910004,92.68,506900,89.614639
"2015-03-12",93.129997,94.43,93.129997,94.290001,478900,91.171387
"2015-03-13",93.900002,93.900002,93.089996,93.489998,665700,90.39785
"2015-03-16",93.980003,95.669998,93.980003,95.559998,487500,92.399384
"2015-03-17",95,96.239998,94.690002,95.720001,517300,92.554085
"2015-03-18",95.309998,96.699997,94.400002,96.07,778300,92.892487
"2015-03-19",95.57,95.879997,94.459999,95.18,393300,92.031937
"2015-03-20",95.800003,96.800003,95.5,96.57,1065100,93.375946
"2015-03-23",96.720001,96.949997,96.139999,96.220001,389300,93.03756
"2015-03-24",96.010002,96.529999,95.230003,96.029999,331800,92.853828
"2015-03-25",96.150002,96.419998,95.25,95.269997,434100,92.118973
"2015-03-26",95.099998,95.370003,94.099998,94.230003,640600,91.113365
"2015-03-27",94.050003,94.720001,93.650002,94.550003,362300,91.422791
"2015-03-30",95,96.82,95,96.410004,323800,93.221268
"2015-03-31",96.099998,96.099998,94.470001,95.010002,770800,91.867592
"2015-04-01",95.010002,95.150002,93.489998,94.199997,518600,91.084366
"2015-04-02",94.32,95.410004,94.099998,94.290001,310600,91.171387
"2015-04-06",94.089996,95.790001,93.970001,95.43,502100,92.273689
"2015-04-07",95.739998,96.150002,94.599998,94.669998,314300,91.538818
"2015-04-08",94.639999,95.080002,93.989998,94.910004,337300,91.770866
"2015-04-09",94.690002,95.290001,94.410004,94.839996,268200,91.703178
"2015-04-10",95.010002,95.959999,94.870003,95.800003,332900,92.631447
"2015-04-13",95.910004,96.18,95.459999,95.459999,277600,92.302681
"2015-04-14",95.120003,95.699997,94.129997,94.68,513400,91.548492
"2015-04-15",95.330002,96.75,95.110001,96.349998,507500,93.163254
"2015-04-16",96.230003,96.919998,95.57,96.330002,435700,93.143906
"2015-04-17",95.57,95.870003,94.230003,95.089996,475000,91.944923
"2015-04-20",95.669998,96.349998,95.190002,96.220001,590900,93.03756
"2015-04-21",96.449997,96.449997,95.080002,95.769997,504600,92.602417
"2015-04-22",104.029999,105.099998,96.5,98.610001,671900,95.348503
"2015-04-23",98.629997,99.339996,98.190002,98.269997,689700,95.019753
"2015-04-24",98.43,98.43,96.830002,96.940002,582400,93.733749
"2015-04-27",97.120003,97.629997,95.940002,96.239998,751100,93.056885
"2015-04-28",96.269997,97.089996,95.360001,96.860001,583800,93.65638
"2015-04-29",96.589996,96.669998,95.279999,96,455500,92.824814
"2015-04-30",95.760002,95.879997,93.800003,94.050003,715400,90.939323
"2015-05-01",95.900002,101.489998,95.650002,99.82,1624000,96.518478
"2015-05-04",100.269997,101.550003,99.599998,101.25,966300,97.901192
"2015-05-05",101.050003,101.970001,98.82,99.160004,533500,95.880318
"2015-05-06",99.440002,99.879997,98.18,99.089996,463800,95.812607
"2015-05-07",98.870003,99.800003,98.43,99.260002,292700,95.976997
"2015-05-08",100.339996,100.760002,99.480003,99.620003,356300,96.325111
"2015-05-11",99.309998,99.949997,98.989998,99.099998,341000,95.822281
"2015-05-12",98.849998,99.489998,97.940002,99.220001,412700,95.938324
"2015-05-13",99.879997,100.349998,98.730003,99.18,415800,95.95768
"2015-05-14",100.110001,100.879997,99.739998,100.529999,852400,97.263802
"2015-05-15",100.5,100.730003,99.559998,100.639999,551900,97.370239
"2015-05-18",100.25,102.589996,100.25,102.139999,553400,98.82148
"2015-05-19",102.25,102.699997,101.32,102,483300,98.68605
"2015-05-20",102.120003,102.400002,101.080002,101.32,482000,98.028152
"2015-05-21",101.040001,102.349998,101,101.410004,349600,98.115219
"2015-05-22",101.099998,102.07,101.050003,101.529999,403900,98.231323
"2015-05-26",100.959999,101.370003,99.660004,100.470001,459800,97.20575
"2015-05-27",100.769997,101.480003,100.410004,101.410004,407000,98.115219
"2015-05-28",101.260002,101.709999,99.910004,100.82,423600,97.54438
"2015-05-29",100.559998,100.650002,99.330002,100.300003,669200,97.041275
"2015-06-01",100.5,100.5,99.300003,99.860001,436100,96.615585
"2015-06-02",99.519997,100.43,99.080002,99.75,310400,96.509163
"2015-06-03",100.010002,100.599998,99.739998,99.870003,334000,96.625275
"2015-06-04",98.870003,99.610001,98.029999,98.82,375400,95.609367
"2015-06-05",98.540001,99.860001,98.269997,99.769997,234500,96.528488
"2015-06-08",99.669998,99.769997,99.07,99.190002,208700,95.967354
"2015-06-09",99.089996,99.620003,98.440002,98.889999,245600,95.677109
"2015-06-10",99.5,100.699997,99.160004,100.43,385100,97.167068
"2015-06-11",100.529999,101.529999,100.529999,101.190002,385800,97.902374
"2015-06-12",100.809998,100.830002,99.5,99.589996,317700,96.35434
"2015-06-15",98.709999,98.989998,97.849998,98.589996,401800,95.386848
"2015-06-16",98.400002,99.089996,97.75,98.379997,554600,95.183655
"2015-06-17",98.669998,99.489998,98.510002,99.040001,608900,95.822235
"2015-06-18",99.379997,99.75,98.809998,99.379997,407800,96.151169
"2015-06-19",99.540001,99.739998,98.68,98.730003,490500,95.522308
"2015-06-22",99.540001,99.730003,98.32,98.660004,518500,95.454582
"2015-06-23",98.910004,99.75,98.790001,99.360001,417100,96.131821
"2015-06-24",99.260002,99.379997,97.660004,97.830002,354400,94.651543
"2015-06-25",97.949997,98.129997,95.599998,95.760002,512600,92.648781
"2015-06-26",95.940002,96.010002,95.43,95.519997,453900,92.416588
"2015-06-29",94.809998,95.160004,93.489998,93.550003,536100,90.510597
"2015-06-30",95.050003,95.059998,94.010002,94.239998,797400,91.178154
"2015-07-01",95.220001,95.540001,93.769997,94.110001,557900,91.052391
"2015-07-02",94.449997,94.57,93.730003,94.419998,397000,91.352333
"2015-07-06",93.620003,95.010002,93.160004,93.940002,325900,90.887917
"2015-07-07",93.860001,94.349998,92.550003,94.269997,322500,91.207191
"2015-07-08",93.339996,93.82,92.120003,92.760002,426100,89.746254
"2015-07-09",93.949997,94.190002,93.169998,93.199997,349400,90.171967
"2015-07-10",94.239998,94.75,93.510002,94.18,339500,91.12011
"2015-07-13",94.870003,96.260002,94.290001,95.480003,413100,92.377876
"2015-07-14",95.440002,96.18,95.059998,95.809998,294300,92.697159
"2015-07-15",95.68,95.980003,94.620003,94.790001,347800,91.710297
"2015-07-16",95.489998,95.699997,95.099998,95.190002,310300,92.097298
"2015-07-17",94.970001,95.550003,94.360001,94.68,345500,91.603882
"2015-07-20",94.660004,95.790001,94.580002,95.099998,303900,92.010216
"2015-07-21",95,95.669998,93.879997,93.910004,747300,90.858894
"2015-07-22",93.769997,94.230003,92.550003,93.25,793000,90.220337
"2015-07-23",96,96.709999,93.260002,93.68,565600,90.636353
"2015-07-24",93.82,93.900002,91.209999,91.339996,678300,88.372398
"2015-07-27",93.139999,100.349998,93.129997,97.93,1672800,94.748276
"2015-07-28",98.830002,100.010002,97.580002,99.620003,1201300,96.383392
"2015-07-29",99.389999,102.050003,99.129997,102.010002,772600,98.695747
"2015-07-30",101.160004,103.07,100.690002,102.389999,837700,99.06337
"2015-07-31",102.419998,102.419998,101.139999,101.190002,782900,97.902374
"2015-08-03",101.129997,101.220001,99.349998,100.010002,650700,96.760712
"2015-08-04",100.120003,100.959999,98.330002,98.860001,370100,95.648071
"2015-08-05",99.370003,100.589996,98.970001,99.82,374300,96.576881
"2015-08-06",99.860001,99.860001,97.769997,98.330002,313400,95.135307
"2015-08-07",98.059998,98.589996,96.900002,97.660004,563900,94.487053
"2015-08-10",99.370003,99.93,98.910004,99.75,427900,96.509163
"2015-08-11",98.800003,99.360001,98.5,99.099998,418100,95.880264
"2015-08-12",98.110001,99.480003,97.529999,99.050003,379900,95.831902
"2015-08-13",98.620003,100.099998,98.449997,99.629997,382200,96.47097
"2015-08-14",99.57,100.739998,99.290001,100.639999,292300,97.448944
"2015-08-17",100.07,101.980003,99.419998,101.940002,439900,98.707733
"2015-08-18",101.599998,102.410004,101.459999,101.580002,392300,98.359146
"2015-08-19",101,101.529999,99.699997,100.370003,288800,97.187523
"2015-08-20",99.43,100.029999,96.769997,96.800003,513000,93.730713
"2015-08-21",96.019997,96.379997,93.919998,93.980003,606800,91.000122
"2015-08-24",89.290001,95.019997,87.949997,92.309998,1268900,89.38308
"2015-08-25",94.82,94.980003,90.790001,90.870003,1022000,87.988724
"2015-08-26",92.849998,93.730003,91.150002,93.510002,697700,90.545013
"2015-08-27",94.900002,96.989998,94.120003,96.709999,460500,93.643547
"2015-08-28",96.459999,97.629997,95.129997,96.980003,434300,93.904999
"2015-08-31",96.660004,97.32,95.699997,95.760002,520700,92.723671
"2015-09-01",93.650002,94.709999,91.669998,91.940002,591800,89.02478
"2015-09-02",93.330002,94.699997,91.629997,92.919998,693900,89.973732
"2015-09-03",93.120003,94.459999,93.120003,93.629997,547400,90.661217
"2015-09-04",92.389999,93.349998,91.220001,91.400002,538400,88.501938
"2015-09-08",93.18,93.690002,92.5,93.589996,577200,90.622482
"2015-09-09",94.550003,94.910004,93.519997,93.650002,542400,90.680573
"2015-09-10",93.75,95.309998,93.709999,94.370003,436400,91.377747
"2015-09-11",93.800003,95.089996,93.800003,94.879997,459600,91.87159
"2015-09-14",94.639999,94.639999,93.870003,94.169998,440700,91.18409
"2015-09-15",94.339996,96.010002,94.279999,95.720001,438000,92.684959
"2015-09-16",95.639999,97.839996,95.339996,97.529999,486400,94.437546
"2015-09-17",97.5,98.760002,97.07,97.639999,536400,94.54406
"2015-09-18",96.730003,97.230003,94.889999,95.099998,1150000,92.084587
"2015-09-21",95.459999,96.5,94.910004,95.269997,398700,92.249222
"2015-09-22",94.029999,95.080002,93.190002,93.610001,612500,90.641853
"2015-09-23",93.959999,94.160004,92.5,92.529999,571100,89.596107
"2015-09-24",91.550003,92.110001,89.099998,89.989998,1057900,87.136627
"2015-09-25",90.599998,91.260002,88.68,89.019997,860800,86.197395
"2015-09-28",88.459999,88.769997,85.610001,85.849998,1419600,83.127907
"2015-09-29",86.349998,87.110001,85.449997,85.769997,1103000,83.05043
"2015-09-30",86.620003,88.309998,86.360001,88.050003,852600,85.258156
"2015-10-01",88.120003,88.919998,86.879997,87.07,843000,84.309219
"2015-10-02",85.870003,87.889999,85.290001,87.870003,686500,85.083855
"2015-10-05",88.830002,91.510002,87.760002,91.440002,701100,88.540649
"2015-10-06",91.199997,92.269997,90.529999,91.029999,446300,88.143661
"2015-10-07",91.989998,93.459999,91.540001,93.18,594000,90.225517
"2015-10-08",92.910004,93.510002,92,92.860001,2386200,89.915642
"2015-10-09",93.230003,94.129997,92.220001,93.650002,859200,90.680573
"2015-10-12",93.889999,94.5,93.190002,94.040001,412400,91.058228
"2015-10-13",93.339996,94.610001,92.129997,92.269997,421700,89.34433
"2015-10-14",92.029999,92.68,91.019997,91.379997,497800,88.482559
"2015-10-15",91.690002,92.110001,90.080002,92.029999,489800,89.111954
"2015-10-16",92.029999,92.239998,90.550003,90.809998,624200,87.930618
"2015-10-19",90.309998,91,89.230003,89.309998,929200,86.47821
"2015-10-20",89.169998,90.540001,88.330002,89.199997,1279000,86.371658
"2015-10-21",89.68,89.68,87.989998,88.550003,1244300,85.742287
"2015-10-22",80.019997,87.610001,79.190002,83.739998,4995900,81.084793
"2015-10-23",84.25,85.029999,82.709999,83.199997,1892200,80.561928
"2015-10-26",82.889999,83.860001,82.730003,83.550003,1224600,80.900818
"2015-10-27",82.68,82.949997,80.580002,81.400002,1904800,78.819008
"2015-10-28",81.75,82.57,80.940002,81.889999,1008500,79.29348
"2015-10-29",81.379997,82.480003,81.290001,81.68,706600,79.090103
"2015-10-30",81.879997,83.629997,81.529999,82.870003,1075600,80.242386
"2015-11-02",82.870003,83.629997,82.160004,82.239998,986500,79.632362
"2015-11-03",82.040001,82.32,80.209999,80.889999,1879600,78.32518
"2015-11-04",81.150002,81.470001,79.779999,79.919998,1285000,77.385925
"2015-11-05",79.75,80.989998,75.860001,77.440002,3680100,74.984581
"2015-11-06",76.779999,77.650002,75.660004,77.599998,1251000,75.139481
"2015-11-09",77.260002,78.550003,74.620003,75.93,1411400,73.522438
"2015-11-10",76.5,77.790001,76.18,77.300003,1677100,74.849014
"2015-11-11",77.690002,77.860001,76.889999,77.110001,1572300,74.665024
"2015-11-12",76.690002,77.279999,75.919998,76.519997,1372900,74.170685
"2015-11-13",76.129997,78.07,76.129997,76.769997,1310900,74.413002
"2015-11-16",77.239998,78.650002,76.779999,77.839996,1419000,75.45015
"2015-11-17",77.900002,78.120003,75.610001,75.730003,1594600,73.404945
"2015-11-18",76.260002,77.720001,75.919998,77.669998,3278200,75.28537
"2015-11-19",77.650002,78.089996,76.800003,77.75,1607700,75.362907
"2015-11-20",78.050003,78.959999,76.580002,76.739998,1029500,74.383942
"2015-11-23",76.519997,77.879997,76.519997,77.43,1677000,75.052757
"2015-11-24",77.089996,79.599998,76.760002,78.910004,1455300,76.487312
"2015-11-25",78.949997,81.230003,78.699997,80.519997,1606600,78.047874
"2015-11-27",80.480003,81.529999,80.330002,81,903800,78.513138
"2015-11-30",80.910004,81.089996,80.010002,80.120003,1553700,77.660156
"2015-12-01",79.989998,81.239998,79.550003,80.040001,915900,77.582626
"2015-12-02",79.839996,80.370003,78.120003,78.879997,1284800,76.458252
"2015-12-03",79.080002,79.599998,75.379997,75.650002,1340300,73.3274
"2015-12-04",75.489998,76.360001,74.669998,76.190002,889000,73.850822
"2015-12-07",76,76.580002,75.43,75.989998,1132400,73.656975
"2015-12-08",74.919998,75.099998,72.709999,73.410004,1526800,71.156158
"2015-12-09",73.32,73.919998,72.559998,72.889999,1136200,70.652122
"2015-12-10",72.739998,73.309998,72.07,72.199997,742900,69.983315
"2015-12-11",71.470001,71.879997,69.620003,70.120003,1889100,67.967194
"2015-12-14",69.949997,70.580002,67.959999,69.209999,1558200,67.085098
"2015-12-15",69.610001,70.660004,69.129997,70.07,1149800,67.918716
"2015-12-16",70.529999,71.209999,70.059998,71.150002,1003400,68.965569
"2015-12-17",71.139999,71.449997,70.290001,70.32,923100,68.161064
"2015-12-18",70.309998,70.400002,68.860001,68.889999,1686000,66.77494
"2015-12-21",70.160004,72.209999,70.019997,71.830002,1205300,69.624672
"2015-12-22",72.099998,73.82,71.879997,73.080002,1521500,70.836304
"2015-12-23",73.589996,74.169998,73.07,73.660004,671600,71.398491
"2015-12-24",73.440002,73.790001,72.75,73.129997,208900,70.884766
"2015-12-28",72.790001,73.080002,71.900002,72.489998,407100,70.26442
"2015-12-29",73.040001,73.199997,71.760002,72.019997,646300,69.808846
"2015-12-30",71.68,72.43,71.07,71.190002,683600,69.004318
"2015-12-31",70.699997,71.610001,69.790001,71.120003,838300,68.936478
"2016-01-04",69.919998,70.57,69.470001,70.160004,1841200,68.005943
"2016-01-05",70.160004,70.57,68.629997,68.93,788900,66.813721
"2016-01-06",67.779999,68.129997,66.099998,66.519997,1356300,64.477707
"2016-01-07",65.480003,65.699997,63.73,64.300003,1913800,62.325867
"2016-01-08",64.879997,65.019997,63.040001,63.16,1092800,61.220867
"2016-01-11",63.52,63.849998,62.48,62.790001,1798500,60.862232
"2016-01-12",63.290001,63.48,62.119999,63.330002,1510800,61.385643
"2016-01-13",63.75,64.220001,61.27,61.650002,1230500,59.757233
"2016-01-14",61.619999,63.509998,60.400002,63.360001,1490600,61.41473
"2016-01-15",61.41,63.759998,61.220001,63.59,1502400,61.637661
"2016-01-19",63.970001,64.25,62.380001,63.02,1940900,61.085167
"2016-01-20",61.950001,63.060001,60.279999,62.349998,1814800,60.435738
"2016-01-21",62.139999,64.760002,61.919998,63.599998,1398100,61.647354
"2016-01-22",64.800003,65.540001,63.950001,64.190002,992300,62.219234
"2016-01-25",63.880001,64.120003,62.32,62.580002,749600,60.658669
"2016-01-26",63,63.860001,62.52,63.200001,978100,61.259636
"2016-01-27",63.02,63.52,61.16,62.380001,1379500,60.464809
"2016-01-28",63.209999,63.939999,61.689999,62.150002,974600,60.241871
"2016-01-29",62.330002,64.150002,61.970001,63.950001,1548400,61.986607
"2016-02-01",63.330002,64.699997,63.25,63.900002,991600,61.938148
"2016-02-02",63.07,63.240002,61.880001,62.66,628400,60.736214
"2016-02-03",63.32,64.300003,61.599998,63.73,675800,61.773357
"2016-02-04",63.080002,66.290001,62.77,64.790001,1566300,62.800831
"2016-02-05",64.279999,64.690002,61.900002,62.07,1266600,60.16433
"2016-02-08",61.09,62.279999,61,61.950001,762000,60.048008
"2016-02-09",61.049999,62.32,60.330002,60.580002,1027200,58.72007
"2016-02-10",61.110001,65.93,60.830002,65.5,2426200,63.57299
"2016-02-11",64.269997,65.459999,62.91,64.07,1674900,62.18504
"2016-02-12",64.970001,65.709999,64.230003,65.349998,996800,63.427387
"2016-02-16",66.440002,68.32,65.93,67.489998,1042000,65.504417
"2016-02-17",68.209999,70.790001,67.830002,69.489998,1878700,67.44558
"2016-02-18",74.830002,76.57,67.300003,68.889999,3387900,66.863235
"2016-02-19",68.449997,69.860001,66.389999,67.25,1425000,65.2715
"2016-02-22",67.809998,69.239998,67.809998,68.690002,1872500,66.669113
"2016-02-23",68.139999,68.669998,67.43,67.5,1039000,65.514122
"2016-02-24",66.910004,67.5,65.809998,67.389999,1217300,65.407379
"2016-02-25",67.459999,68.040001,66.660004,68.019997,1028100,66.018829
"2016-02-26",68.199997,70.120003,68.199997,68.870003,1446300,66.843834
"2016-02-29",69.080002,71.75,68.639999,70.599998,1420300,68.522926
"2016-03-01",71.019997,71.410004,68.889999,70.919998,1318800,68.833511
"2016-03-02",70.849998,72.260002,70.639999,72.260002,862500,70.134094
"2016-03-03",72.309998,74.230003,72.220001,73.849998,1024800,71.677307
"2016-03-04",74,75.230003,73.629997,75.019997,1775100,72.812889
"2016-03-07",74.730003,77.199997,74.519997,77.050003,1769500,74.783173
"2016-03-08",76.57,76.940002,75.209999,75.269997,1549800,73.055527
"2016-03-09",75.57,76.370003,75.120003,75.470001,956800,73.24968
"2016-03-10",75.580002,75.809998,74.260002,75.139999,697000,72.929367
"2016-03-11",75.809998,77.93,75.470001,77.800003,1215200,75.511086
"2016-03-14",76.889999,78.760002,76.459999,77.510002,1219700,75.229637
"2016-03-15",76.800003,77.5,76.410004,77.360001,1305700,75.084068
"2016-03-16",76.959999,78.019997,76.769997,77.580002,913500,75.297577
"2016-03-17",77.550003,79.379997,77.400002,78.669998,890300,76.355507
"2016-03-18",78.629997,80.349998,78.629997,80.029999,1604000,77.675484
"2016-03-21",79.650002,80.349998,78.75,79.290001,584500,76.957268
"2016-03-22",78.970001,79.18,78.43,78.690002,749700,76.374916
"2016-03-23",78.589996,78.709999,77.470001,77.550003,539900,75.268478
"2016-03-24",76.980003,77.580002,76.5,77.470001,1008500,75.190811
"2016-03-28",77.470001,78.199997,76.940002,77.760002,413100,75.472275
"2016-03-29",77.43,79.599998,77.080002,79.440002,777700,77.102844
"2016-03-30",80.129997,80.610001,78.919998,79.209999,601200,76.879616
"2016-03-31",79.199997,79.669998,78.410004,79.290001,631900,76.957268
"2016-04-01",78.540001,80.519997,78.07,80.300003,905500,77.937561
"2016-04-04",80.120003,80.459999,78.830002,79.18,978100,76.850494
"2016-04-05",78.169998,79.169998,77.75,78.739998,494700,76.423447
"2016-04-06",78.879997,79.260002,77.639999,79.199997,790900,76.869934
"2016-04-07",78.699997,79.029999,77.730003,78.269997,612200,75.96727
"2016-04-08",79.050003,79.360001,78.160004,78.639999,459000,76.326393
"2016-04-11",78.779999,79.959999,78.589996,78.629997,286100,76.316689
"2016-04-12",78.660004,79.739998,78.510002,79.459999,522300,77.122261
"2016-04-13",80.260002,81.480003,79.959999,81.279999,917800,78.88871
"2016-04-14",81.139999,81.699997,80,80.660004,523300,78.286972
"2016-04-15",80.629997,81.690002,80.629997,81.300003,654100,78.908142
"2016-04-18",80.889999,81.669998,80.629997,80.769997,587800,78.393715
"2016-04-19",81.099998,81.540001,80.309998,81.540001,854500,79.141052
"2016-04-20",81.650002,82.389999,80.860001,81.589996,667500,79.18959
"2016-04-21",81.410004,81.629997,80.470001,80.809998,976900,78.432549
"2016-04-22",80.809998,81.339996,80.199997,80.989998,895200,78.607246
"2016-04-25",81,81.089996,79.290001,79.599998,1241000,77.258148
"2016-04-26",80.669998,84.529999,78.949997,83.220001,2134400,80.77166
"2016-04-27",83.470001,86.459999,83.470001,86.260002,1306700,83.722206
"2016-04-28",85.589996,86.139999,83.550003,83.660004,798400,81.1987
"2016-04-29",83.75,84.089996,82.410004,82.93,1031200,80.490173
