"dates","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2014-01-08",66.31266,66.860794,65.741692,66.107117,1652709,45.937531
"2014-01-09",66.084274,66.917892,65.833046,66.278404,1303567,46.056557
"2014-01-10",66.815117,69.635719,66.815117,69.315979,2729031,48.167351
"2014-01-13",69.647141,69.772751,67.797188,68.40242,2483923,47.532528
"2014-01-14",68.66507,68.66507,68.048416,68.448097,1787566,47.564266
"2014-01-15",68.27681,69.007652,68.27681,68.847778,1482297,47.84201
"2014-01-16",68.756424,69.898369,68.562294,69.886948,1610850,48.564129
"2014-01-17",70.115334,70.183853,69.144684,69.612885,1940201,48.373672
"2014-01-21",69.944046,70.640633,69.669975,70.572113,1923212,49.040245
"2014-01-22",70.572113,71.07457,70.115334,70.389404,2012271,48.91328
"2014-01-23",69.966881,70.389404,69.966881,70.195274,1677841,48.778385
"2014-01-24",70.081078,70.652046,69.84127,70.10392,2187586,48.71489
"2014-01-27",70.286629,70.983215,70.069656,70.069656,1673550,48.691082
"2014-01-28",70.195274,70.983215,70.183853,70.594955,1268627,49.056103
"2014-01-29",70.001144,70.766243,69.727074,70.343727,1256980,48.881535
"2014-01-30",70.834763,71.485672,70.526436,70.606369,1286141,49.064041
"2014-01-31",70.0354,71.599861,69.932625,71.245857,2109386,49.508411
"2014-02-03",71.325798,71.348633,70.0354,70.286629,1457428,48.84185
"2014-02-04",70.457916,70.914696,70.206696,70.789085,1343061,49.190994
"2014-02-05",70.629211,70.971794,69.658562,70.275208,1391750,48.833908
"2014-02-06",70.286629,70.891861,70.069656,70.572113,1617418,49.040245
"2014-02-07",70.766243,71.00605,70.10392,70.731987,1247347,49.151344
"2014-02-10",70.869019,71.988121,70.629211,71.885345,1322132,49.952782
"2014-02-11",71.725479,71.839668,70.709145,71.519928,1369682,49.698853
"2014-02-12",71.428574,71.508507,70.377983,70.549278,1694392,49.024353
"2014-02-13",70.240952,71.759735,70.22953,71.485672,1432032,49.675076
"2014-02-14",71.599861,72.056641,69.418755,70.252373,1820843,48.818054
"2014-02-18",70.240952,70.355141,68.996231,70.138176,1722677,48.738689
"2014-02-19",70.012558,71.714058,69.921204,70.697731,1533964,49.127537
"2014-02-20",70.743408,71.360054,69.5672,69.829849,1139899,48.524433
"2014-02-21",69.807014,70.218109,69.121841,69.224617,1886433,48.103863
"2014-02-24",69.37307,71.302956,69.37307,70.469337,1794397,48.968819
"2014-02-25",70.594955,70.948952,70.046822,70.218109,1054606,48.794239
"2014-02-26",70.549278,71.028893,69.658562,70.731987,1491755,49.151344
"2014-02-27",70.789085,71.46283,70.720566,71.302956,1285352,49.548092
"2014-02-28",71.302956,71.611282,70.800499,71.291534,1907625,49.540165
"2014-03-03",70.81192,71.816833,70.81192,71.702637,896016,49.825844
"2014-03-04",72.376389,72.787483,72.033798,72.70755,1140249,50.524143
"2014-03-05",71.919609,72.033798,71.280121,71.976707,1309259,50.592365
"2014-03-06",71.93103,72.113739,70.640633,70.766243,1271166,49.741531
"2014-03-07",70.629211,70.652046,68.619392,69.087585,2327873,48.561611
"2014-03-10",69.099007,69.258881,68.539452,69.099007,1332027,48.569633
"2014-03-11",69.156105,70.149597,69.041908,69.84127,1100142,49.091373
"2014-03-12",69.807014,70.663467,69.658562,69.898369,939539,49.131508
"2014-03-13",70.069656,70.069656,69.030487,69.064751,1137184,48.545547
"2014-03-14",69.064751,70.023979,69.019073,69.384491,953550,48.770302
"2014-03-17",69.647141,69.875526,68.904877,69.224617,660541,48.657928
"2014-03-18",69.064751,69.578621,68.813522,69.532944,1025707,48.874641
"2014-03-19",69.704239,69.818428,66.974991,67.283318,1832840,47.293396
"2014-03-20",67.123444,67.614479,66.689507,67.511703,1201898,47.453911
"2014-03-21",67.979904,68.151192,67.134865,68.094093,1982935,47.863274
"2014-03-24",68.322487,68.390999,67.386093,67.831451,969400,47.678677
"2014-03-25",68.299644,68.824944,67.751511,68.585129,930869,48.208439
"2014-03-26",69.236038,69.361656,67.751511,67.808609,1204350,47.662609
"2014-03-27",67.728676,68.676491,67.374672,68.448097,824296,48.11211
"2014-03-28",68.710747,69.236038,68.562294,68.927711,881917,48.44923
"2014-03-31",69.395912,69.453011,68.528038,69.167526,1344812,48.617786
"2014-04-01",69.224617,70.138176,68.950554,70.10392,1090684,49.275982
"2014-04-02",69.886948,70.640633,69.658562,69.989723,1162579,49.195717
"2014-04-03",70.058243,70.286629,69.453011,70.115334,615880,49.284012
"2014-04-04",70.389404,71.360054,70.10392,70.789085,1313462,49.757584
"2014-04-07",70.652046,72.456322,70.652046,71.942444,1895278,50.568275
"2014-04-08",72.12516,73.175743,71.919609,73.09581,1430719,51.379002
"2014-04-09",73.152908,73.244263,72.581932,72.627609,1478795,51.049885
"2014-04-10",72.627609,73.232841,71.953865,72.090897,1501650,50.672638
"2014-04-11",71.999542,72.867416,71.46283,72.113739,2204837,50.68869
"2014-04-14",72.456322,73.301361,72.090897,73.28994,2036615,51.515446
"2014-04-15",73.267097,75.710861,73.072968,75.368279,2279184,52.976303
"2014-04-16",75.50531,75.550987,74.157814,74.717369,1716635,52.51878
"2014-04-17",74.500397,74.740211,73.895172,74.374786,1623811,52.277973
"2014-04-21",74.386208,74.763046,73.883751,74.226334,820618,52.173634
"2014-04-22",74.112137,74.237755,72.924515,73.655357,1108549,51.772282
"2014-04-23",73.838074,73.918007,73.335617,73.758133,1482998,51.844532
"2014-04-24",73.735298,74.055038,73.175743,73.438393,1489128,51.619785
"2014-04-25",73.689621,74.797302,73.050133,73.48407,1253652,51.65189
"2014-04-28",73.849495,75.071373,73.495491,75.059952,1551127,52.759567
"2014-04-29",75.162727,75.3797,74.763046,75.276924,1802191,52.912083
"2014-04-30",75.048531,75.50531,74.671692,75.459633,1362414,53.04052
"2014-05-01",75.356857,76.110542,75.059952,76.099121,1268539,53.490005
"2014-05-02",75.779373,76.030602,75.356857,75.984924,1252601,53.409725
"2014-05-05",75.665184,76.624413,75.50531,76.487381,1011171,53.762924
"2014-05-06",76.144798,76.715767,75.870735,76.544479,1786078,53.803051
"2014-05-07",76.658676,77.59507,76.521637,77.515129,1172300,54.48531
"2014-05-08",77.640747,78.348747,77.343842,78.10894,1875399,54.902714
"2014-05-09",78.166039,78.896881,77.126869,77.378098,2005265,54.388996
"2014-05-12",77.492294,77.640747,76.099121,76.430283,2357822,53.722782
"2014-05-13",76.521637,77.206802,75.642342,76.076279,1095939,53.473957
"2014-05-14",76.201897,76.955582,75.779373,76.612991,1187449,53.851192
"2014-05-15",76.647255,77.012672,76.247574,77.001259,1372835,54.124123
"2014-05-16",76.578735,77.960487,76.258995,77.903389,1242268,54.758228
"2014-05-19",77.903389,77.903389,76.909904,77.012672,1472052,54.132133
"2014-05-20",77.05835,77.72068,76.795708,76.818542,948296,53.995693
"2014-05-21",76.955582,77.206802,75.688019,75.733696,1548150,53.233158
"2014-05-22",75.539566,76.110542,75.459633,75.516731,1438512,53.080654
"2014-05-23",75.882149,76.624413,75.733696,76.544479,934284,53.803051
"2014-05-27",76.715767,77.001259,76.430283,76.784286,1168972,53.971607
"2014-05-28",76.350349,76.533058,75.139885,75.63092,1950709,53.160904
"2014-05-29",75.904991,76.224731,75.596664,75.870735,1138498,53.329479
"2014-05-30",75.859314,76.47596,75.722282,76.28183,2001062,53.618439
"2014-06-02",73.564003,75.265503,73.175743,74.1464,6223162,52.117443
"2014-06-03",74.100716,74.283432,73.392715,74.043625,2686210,52.045204
"2014-06-04",73.175743,73.849495,72.947357,73.187164,2385057,52.024902
"2014-06-05",73.48407,75.002853,73.152908,74.991432,3507266,53.307461
"2014-06-06",75.002853,75.059952,74.26059,74.660271,2947519,53.072048
"2014-06-09",74.626015,74.854401,73.210007,73.472649,1933108,52.227837
"2014-06-10",73.187164,73.438393,72.536255,72.90168,1789668,51.821964
"2014-06-11",72.856003,73.141487,72.262192,72.70755,1663129,51.683968
"2014-06-12",72.70755,72.958778,72.045219,72.718971,1528097,51.692101
"2014-06-13",72.616196,72.787483,71.611282,72.673286,1576873,51.659615
"2014-06-16",72.433479,72.753227,72.056641,72.239349,1267488,51.351151
"2014-06-17",72.113739,72.113739,70.948952,71.611282,1917170,50.90469
"2014-06-18",71.428574,72.010963,71.017471,71.885345,1585367,51.09951
"2014-06-19",72.296448,73.792397,72.010963,73.244263,2693828,52.065495
"2014-06-20",73.621101,73.883751,72.970192,73.815231,2601530,52.471367
"2014-06-23",73.643944,74.192078,73.369873,73.472649,1230971,52.227837
"2014-06-24",73.48407,73.815231,73.392715,73.529747,1248223,52.268425
"2014-06-25",73.28994,73.769554,72.63903,72.787483,1293672,51.740799
"2014-06-26",72.878838,73.267097,72.753227,72.878838,1210217,51.805725
"2014-06-27",72.844582,73.381294,72.684708,73.244263,1217398,52.065495
"2014-06-30",73.210007,73.301361,72.399223,73.198586,1687999,52.033012
"2014-07-01",73.255684,73.518326,72.627609,73.461227,1494645,52.21973
"2014-07-02",72.913101,73.324196,72.364967,73.16433,1556206,52.008682
"2014-07-03",72.981613,72.993034,72.033798,72.981613,1577311,51.878788
"2014-07-07",72.684708,73.838074,72.547676,73.712456,1604545,52.398315
"2014-07-08",73.495491,73.986526,73.198586,73.347038,1512159,52.138557
"2014-07-09",73.541168,73.723877,72.890259,73.472649,1430018,52.227837
"2014-07-10",73.438393,74.420464,73.09581,73.769554,1583003,52.4389
"2014-07-11",73.906586,73.906586,73.084389,73.312775,1559534,52.114201
"2014-07-14",73.426971,73.495491,72.970192,73.358459,1483874,52.146671
"2014-07-15",72.798904,73.632523,72.798904,73.084389,2559846,51.951839
"2014-07-16",73.438393,73.666779,72.913101,73.552589,1439826,52.284657
"2014-07-17",73.586845,73.883751,73.278519,73.278519,1591497,52.089844
"2014-07-18",73.723877,74.1464,73.426971,73.918007,1793083,52.544422
"2014-07-21",73.940849,74.123558,73.472649,73.564003,1379052,52.292782
"2014-07-22",73.940849,74.317688,73.41555,73.438393,1488340,52.203484
"2014-07-23",73.883751,74.043625,73.198586,73.41555,1561286,52.187267
"2014-07-24",73.769554,73.952271,73.404137,73.860909,2186097,52.503841
"2014-07-25",73.723877,73.975105,73.255684,73.324196,1682482,52.122322
"2014-07-28",73.335617,74.226334,73.335617,74.043625,1309347,52.633724
"2014-07-29",73.895172,74.203491,73.426971,73.643944,1338858,52.349606
"2014-07-30",73.564003,74.077881,72.867416,72.924515,2008856,51.8382
"2014-07-31",72.741806,73.404137,72.490578,72.51342,2560547,51.545967
"2014-08-01",72.570518,73.518326,72.102318,72.696129,2956801,51.675846
"2014-08-04",72.741806,73.301361,72.273613,73.118645,1341397,51.976196
"2014-08-05",72.764648,73.198586,71.816833,72.010963,1285615,51.188808
"2014-08-06",72.022385,72.342125,71.382896,71.702637,1282288,50.969639
"2014-08-07",71.736893,71.965286,71.302956,71.759735,1385270,51.010231
"2014-08-08",71.748314,72.490578,71.46283,72.444901,1775832,51.49728
"2014-08-11",72.581932,72.878838,72.216515,72.696129,1603582,51.675846
"2014-08-12",72.718971,72.970192,71.873932,72.205093,1580814,51.326809
"2014-08-13",72.616196,74.134979,72.444901,73.997948,1700172,52.60125
"2014-08-14",74.214912,74.568916,73.975105,74.283432,1459967,52.804192
"2014-08-15",74.294853,74.671692,73.952271,74.1464,1293496,52.706779
"2014-08-18",74.477562,74.808723,74.363365,74.785889,1262847,53.161358
"2014-08-19",74.945755,75.276924,74.72879,74.911499,1276070,53.250641
"2014-08-20",74.614594,75.334015,74.203491,75.254082,1337281,53.494175
"2014-08-21",75.276924,75.69944,75.162727,75.231247,1080001,53.47794
"2014-08-22",75.208405,75.459633,74.842979,74.911499,1136746,53.250641
"2014-08-25",75.11705,75.11705,74.511818,74.72879,929030,53.120766
"2014-08-26",74.740211,75.105629,74.488983,74.511818,1588257,52.966526
"2014-08-27",74.763046,75.014275,74.431885,74.842979,830251,53.201939
"2014-08-28",74.603172,75.242661,74.53466,75.174149,1302866,53.437351
"2014-08-29",75.242661,75.356857,74.934341,75.11705,1193316,53.396774
"2014-09-02",75.151306,75.242661,74.466141,74.694527,1194980,53.09642
"2014-09-03",75.071373,75.471054,74.785889,75.413956,1617593,53.607803
"2014-09-04",75.31118,75.665184,74.911499,75.288338,1368194,53.518528
"2014-09-05",75.276924,75.733696,75.059952,75.368279,1689400,53.57534
"2014-09-08",75.356857,75.391113,74.511818,74.53466,1635720,52.982777
"2014-09-09",74.488983,74.660271,73.883751,73.940849,1592373,52.560658
"2014-09-10",73.050133,73.449814,72.433479,72.958778,1920848,52.449833
"2014-09-11",72.958778,73.369873,72.741806,73.198586,1716284,52.622231
"2014-09-12",72.661873,72.661873,69.601463,69.875526,4697693,50.233295
"2014-09-15",70.115334,70.629211,69.84127,70.10392,2721851,50.397484
"2014-09-16",70.172432,70.891861,70.138176,70.594955,1747197,50.750481
"2014-09-17",70.834763,71.405731,70.572113,70.640633,2208953,50.783329
"2014-09-18",70.549278,70.606369,69.37307,69.692818,2261495,50.10194
"2014-09-19",70.001144,70.161011,69.498688,69.795593,2578761,50.175823
"2014-09-22",69.727074,69.966881,69.487267,69.704239,1930481,50.110146
"2014-09-23",69.658562,70.115334,69.270294,69.315979,2048175,49.831036
"2014-09-24",69.304558,70.343727,69.236038,69.818428,2536465,50.192257
"2014-09-25",69.784172,70.469337,69.669975,70.149597,3691163,50.430325
"2014-09-26",70.126755,71.360054,70.0354,71.177345,2354495,51.169167
"2014-09-29",70.857597,71.234444,70.480759,70.914696,1795535,50.980354
"2014-09-30",70.971794,71.234444,70.377983,70.743408,2196256,50.857208
"2014-10-01",70.800499,71.611282,70.789085,71.348633,2374023,51.292313
"2014-10-02",71.085991,71.645538,70.68631,71.451408,2376124,51.36618
"2014-10-03",71.65696,71.942444,70.926117,71.645538,2007630,51.505753
"2014-10-06",71.805412,71.999542,71.382896,71.691216,1824871,51.538593
"2014-10-07",71.65696,72.285027,71.451408,71.679802,1780999,51.53038
"2014-10-08",71.793991,72.787483,71.679802,72.730385,2424901,52.285637
"2014-10-09",72.810326,74.157814,72.616196,73.701042,2696455,52.98344
"2014-10-10",74.363365,76.042023,74.009361,74.911499,3046998,53.853645
"2014-10-13",75.014275,75.859314,74.797302,75.139885,2262108,54.017826
"2014-10-14",75.528152,76.887062,75.174149,75.413956,3240791,54.214851
"2014-10-15",75.002853,75.847893,74.717369,75.43679,4884830,54.231281
"2014-10-16",74.683113,76.042023,74.683113,75.539566,2532875,54.305161
"2014-10-17",75.996346,76.042023,75.002853,75.836472,2680343,54.518608
"2014-10-20",75.973511,76.921318,75.802216,76.921318,2064901,55.298481
"2014-10-21",76.921318,77.366676,76.213318,77.275322,2273930,55.552979
"2014-10-22",77.13829,77.355263,76.338928,77.206802,2264297,55.503723
"2014-10-23",77.503708,77.560806,76.658676,77.469452,2144677,55.692543
"2014-10-24",77.092613,77.206802,76.053444,76.47596,1818654,54.978329
"2014-10-27",76.795708,77.001259,76.076279,76.966995,2073307,55.331314
"2014-10-28",77.343842,77.343842,76.441704,77.05835,1329838,55.397011
"2014-10-29",76.852806,77.686424,76.213318,76.86422,5868941,55.257431
"2014-10-30",76.681511,77.686424,75.653763,77.640747,2795322,55.815678
"2014-10-31",78.154617,78.748428,77.640747,78.234558,2322707,56.242565
"2014-11-03",78.074684,78.737007,77.869133,78.508621,2515098,56.439606
"2014-11-04",78.234558,78.953979,78.234558,78.942558,1296649,56.751556
"2014-11-05",78.919724,79.033913,78.154617,78.919724,1386146,56.735146
"2014-11-06",78.737007,79.068176,77.412354,77.492294,1964545,55.708958
"2014-11-07",77.52655,78.268814,77.206802,77.949066,1919097,56.037334
"2014-11-10",77.7892,78.462944,77.663582,78.348747,1465747,56.324665
"2014-11-11",78.405846,78.4972,77.675003,78.245972,883756,56.250782
"2014-11-12",78.462944,78.462944,77.492294,78.051842,1184384,56.111225
"2014-11-13",78.314491,79.376495,78.086105,79.376495,1689576,57.063519
"2014-11-14",78.988235,79.296562,77.949066,78.405846,2130403,56.365707
"2014-11-17",78.188873,78.839783,78.131783,78.56572,1085430,56.480652
"2014-11-18",78.622818,79.068176,78.166039,78.828369,954688,56.669464
"2014-11-19",78.828369,78.953979,78.154617,78.245972,1084817,56.250782
"2014-11-20",78.143204,78.417267,77.663582,78.394424,1476693,56.357506
"2014-11-21",78.931145,79.627724,78.383011,79.61631,2211668,57.235905
"2014-11-24",79.650566,79.856117,79.193787,79.627724,1553579,57.244114
"2014-11-25",79.833275,80.39283,79.445015,80.267212,2456776,57.703846
"2014-11-26",80.267212,81.146507,80.095924,81.077995,2233998,58.286713
"2014-11-28",81.397736,82.41407,81.032318,81.706062,1040857,58.738239
"2014-12-01",81.489098,82.962204,81.260704,82.699554,1911653,59.452438
"2014-12-02",81.980133,82.950783,81.500511,82.768074,2968973,59.501713
"2014-12-03",82.722397,82.80233,82.174263,82.6082,1767250,59.386768
"2014-12-04",82.6082,83.030716,82.288452,82.859428,1608573,59.567394
"2014-12-05",82.242775,82.242775,80.404251,81.146507,2294509,58.33596
"2014-12-08",81.340645,82.471169,81.226448,81.843094,1599641,58.836742
"2014-12-09",81.454834,82.710976,81.306381,82.653877,2070067,59.419594
"2014-12-10",82.402649,84.012787,82.21994,83.441818,2661165,59.986061
"2014-12-11",83.533173,84.515244,83.533173,84.126984,2828774,60.478622
"2014-12-12",83.96711,85.828484,83.96711,85.006279,3338168,61.110741
"2014-12-15",85.006279,85.348862,82.653877,83.042137,2868530,59.698715
"2014-12-16",83.293365,83.373299,82.151421,82.208519,2936135,59.099442
"2014-12-17",82.573944,84.069885,82.197098,83.647369,2151595,60.133842
"2014-12-18",83.613113,83.613113,81.123672,82.048645,3049450,59.62759
"2014-12-19",82.379807,82.722397,81.466255,82.094322,3594836,59.660793
"2014-12-22",82.082909,84.001373,82.060066,83.955696,2307557,61.013508
"2014-12-23",84.16124,84.286858,82.836586,82.92794,2165694,60.266602
"2014-12-24",82.99646,83.373299,81.911613,81.911613,1295861,59.528008
"2014-12-26",82.277039,82.893684,81.968712,82.642456,973428,60.059128
"2014-12-29",82.779488,83.304787,82.585358,83.076393,1341222,60.3745
"2014-12-30",83.133492,83.830078,83.007881,83.236267,1560673,60.490688
"2014-12-31",83.567429,83.795822,81.808838,81.877357,1291220,59.50312
"2015-01-02",82.094322,84.195503,82.094322,83.715881,1740366,60.839226
"2015-01-05",82.99646,84.389633,82.745232,84.138405,2447932,61.146305
"2015-01-06",84.469566,86.399452,84.469566,86.011192,3771815,62.50732
"2015-01-07",86.091125,87.598495,85.417381,87.290169,2613176,63.436775
"2015-01-08",87.769783,87.769783,86.011192,86.867645,3219161,63.129719
"2015-01-09",86.867645,87.484299,85.748543,86.856232,1909201,63.121418
"2015-01-12",87.30159,87.998177,86.84481,87.861137,1579237,63.851738
"2015-01-13",87.929657,88.786118,87.404366,88.192307,2336543,64.092407
"2015-01-14",88.043854,89.071602,87.655586,88.637665,2308695,64.416061
"2015-01-15",88.843208,89.208633,87.781204,88.740433,3727417,64.490738
"2015-01-16",88.774696,89.539795,88.500626,89.071602,7413413,64.731422
"2015-01-20",89.345665,91.14994,89.242889,89.996574,3913941,65.581039
"2015-01-21",89.791023,89.8367,88.968826,89.459862,2655385,65.189919
"2015-01-22",89.825279,91.424004,89.813866,91.424004,2764059,66.621216
"2015-01-23",91.823685,92.132011,91.184196,91.846519,4117279,66.929092
"2015-01-26",91.823685,92.097748,90.932968,92.097748,2849878,67.112175
"2015-01-27",91.709488,92.451752,91.503937,92.223366,2612563,67.203712
"2015-01-28",92.280464,93.559441,92.109169,92.211945,2135832,67.195381
"2015-01-29",91.983559,92.623047,91.424004,92.440331,2354845,67.361809
"2015-01-30",92.063492,92.463173,91.138519,91.138519,2750136,66.413177
"2015-02-02",90.978645,91.355484,89.151535,91.115677,3627500,66.39653
"2015-02-03",91.207031,91.366905,89.402763,91.047165,2427966,66.346596
"2015-02-04",90.738838,90.738838,89.242889,89.722511,3584153,65.381317
"2015-02-05",89.802444,90.750259,89.174377,90.636063,2761520,66.047035
"2015-02-06",90.396255,90.407677,86.319519,86.799133,3713493,63.251034
"2015-02-09",86.924744,87.278748,86.18248,86.502228,2361850,63.034672
"2015-02-10",86.593582,87.88398,85.737122,87.552818,3223890,63.80027
"2015-02-11",87.81546,88.580566,86.787712,87.347267,2268851,63.650478
"2015-02-12",87.347267,88.192307,86.799133,87.952492,1674689,64.091507
"2015-02-13",88.295074,88.295074,86.799133,87.484299,1552003,63.750317
"2015-02-17",87.655586,88.93457,87.084618,87.347267,2351605,63.650478
"2015-02-18",87.975334,88.911728,86.342354,88.900307,3053829,64.782166
"2015-02-19",88.409271,88.626244,87.050362,87.175972,2014635,63.525616
"2015-02-20",87.096039,88.843208,87.050362,88.420692,2958903,64.432678
"2015-02-23",88.534889,89.459862,87.906815,88.591988,2146603,64.55748
"2015-02-24",86.650681,87.210236,84.309692,85.120476,5189311,62.027794
"2015-02-25",85.154732,86.193901,84.812149,84.994858,2396353,61.936249
"2015-02-26",84.926346,85.394539,83.898598,84.252602,2242230,61.395348
"2015-02-27",84.720795,85.120476,83.544594,85.040543,1712256,61.969551
"2015-03-02",85.040543,86.57074,84.994858,85.28035,2637521,62.144306
"2015-03-03",84.926346,85.47448,83.989952,85.109055,1794747,62.019466
"2015-03-04",84.480988,84.800728,83.133492,83.396141,2721500,61.247055
"2015-03-05",83.96711,84.43531,83.156334,83.247688,2402921,61.138046
"2015-03-06",81.44342,82.436905,79.296562,79.833275,3191927,58.63044
"2015-03-09",80.290054,80.449928,79.661987,79.93605,2825008,58.705936
"2015-03-10",79.764763,80.095924,79.365082,79.365082,4504251,58.286625
"2015-03-11",79.456436,79.93605,78.816948,78.931145,2683145,57.967941
"2015-03-12",79.456436,80.461342,79.365082,80.358566,2116917,59.016239
"2015-03-13",80.255798,80.689735,79.536369,80.061668,1532738,58.798195
"2015-03-16",80.484184,81.44342,80.484184,80.735413,1636158,59.292992
"2015-03-17",80.723991,81.077995,80.210121,80.267212,1829950,58.949146
"2015-03-18",80.267212,82.208519,79.719086,81.648964,3458052,59.963928
"2015-03-19",81.317802,82.699554,81.272125,82.060066,2436548,60.265842
"2015-03-20",82.653877,84.583763,82.048645,84.195503,4883253,61.834118
"2015-03-23",84.309692,85.611511,84.058472,84.572342,1993093,62.110886
"2015-03-24",84.35537,84.926346,83.795822,83.795822,2411765,61.540581
"2015-03-25",83.807243,84.195503,82.208519,82.21994,2482347,60.383263
"2015-03-26",81.75174,82.67672,81.546188,81.83168,2647591,60.098118
"2015-03-27",81.968712,82.779488,81.865936,82.585358,1831351,60.651608
"2015-03-30",82.710976,84.195503,82.699554,84.104141,1714796,61.767017
"2015-03-31",84.458145,84.503822,83.224846,83.38472,1645090,61.238682
"2015-04-01",83.487495,83.875755,82.699554,83.396141,1303742,61.247055
"2015-04-02",83.247688,83.989952,83.12207,83.624527,1184910,61.414787
"2015-04-06",85.885574,88.340759,85.577255,87.81546,4079974,64.492653
"2015-04-07",87.598495,87.644173,85.40596,85.611511,3541068,62.874054
"2015-04-08",85.725708,86.148224,85.291763,85.759964,1831264,62.983082
"2015-04-09",85.542992,85.565834,84.264015,84.640862,2469299,62.161186
"2015-04-10",85.371704,85.931252,84.195503,84.560921,1812261,62.102497
"2015-04-13",84.515244,84.640862,83.738724,83.738724,1381154,61.498661
"2015-04-14",83.96711,84.732216,83.932854,84.332535,1170811,61.934757
"2015-04-15",84.332535,84.560921,83.521751,83.556015,1895365,61.364468
"2015-04-16",83.213432,84.206917,82.653877,83.693047,1746759,61.465111
"2015-04-17",83.156334,83.77298,82.859428,83.259109,1785202,61.146431
"2015-04-20",83.304787,83.96711,82.962204,83.533173,1487464,61.347706
"2015-04-21",83.533173,84.138405,83.087814,83.12207,1340872,61.045776
"2015-04-22",83.076393,83.613113,82.813751,83.030716,1341222,60.978695
"2015-04-23",82.80233,83.761559,82.80233,83.430397,1423450,61.272213
"2015-04-24",84.572342,84.572342,82.80233,83.156334,1786340,61.07095
"2015-04-27",83.430397,84.275436,82.391228,82.585358,1418984,60.651608
"2015-04-28",82.425491,83.06498,81.786003,82.92794,1440877,60.903214
"2015-04-29",82.21994,82.779488,80.51844,80.929543,2246258,59.435558
"2015-04-30",80.507027,80.575539,78.257393,78.679916,2409226,57.783421
"2015-05-01",78.645653,79.890373,78.645653,79.182365,1857798,58.152416
"2015-05-04",79.273727,79.490692,78.383011,78.542877,1657350,57.682777
"2015-05-05",78.394424,78.531464,77.126869,77.355263,2734899,56.810589
"2015-05-06",77.663582,77.663582,76.121964,76.624413,2648204,56.27383
"2015-05-07",76.909904,78.531464,76.635834,78.17746,2413867,57.41441
"2015-05-08",79.091011,80.404251,78.88546,78.931145,2009206,57.967941
"2015-05-11",78.554298,79.205208,77.469452,77.537971,1712081,56.944775
"2015-05-12",77.035515,78.337334,75.939247,77.732101,2417282,57.087334
"2015-05-13",78.006165,78.56572,76.47596,76.612991,1670923,56.265427
"2015-05-14",77.149712,77.91481,76.966995,77.880554,1368019,57.196369
"2015-05-15",78.245972,79.353661,78.063263,79.250885,2891474,58.202732
"2015-05-18",78.953979,79.342239,78.714172,79.011078,1292883,58.026638
"2015-05-19",78.588554,79.536369,78.588554,79.033913,1080526,58.043404
"2015-05-20",79.011078,79.61631,78.645653,78.668495,1053292,57.77504
"2015-05-21",78.816948,78.874046,77.549393,78.017586,1226418,57.296993
"2015-05-22",77.663582,78.577141,77.035515,77.971909,1140074,57.263451
"2015-05-26",77.926231,77.98333,77.081192,77.33242,1067040,56.793797
"2015-05-27",77.606483,78.063263,77.309578,77.458031,1504803,56.886066
"2015-05-28",77.59507,77.59507,76.441704,76.658676,3354281,56.298996
"2015-05-29",76.681511,77.286743,75.550987,75.96209,2807319,55.787407
"2015-06-01",76.042023,77.035515,75.996346,76.67009,1912704,56.307373
"2015-06-02",76.612991,76.875641,75.859314,76.167641,2206852,55.938377
"2015-06-03",75.322601,75.368279,73.883751,73.997948,2262021,54.9963
"2015-06-04",73.952271,74.443306,73.244263,74.134979,2226205,55.098152
"2015-06-05",73.198586,73.552589,71.702637,72.581932,4241891,53.943901
"2015-06-08",72.627609,73.381294,72.227936,73.02729,2118931,54.274902
"2015-06-09",72.867416,72.890259,72.136574,72.205093,1451911,53.663841
"2015-06-10",72.147995,73.495491,72.147995,72.753227,1363728,54.071228
"2015-06-11",73.141487,73.461227,72.935936,73.16433,1938274,54.376747
"2015-06-12",73.16433,73.449814,72.741806,73.050133,1258468,54.291874
"2015-06-15",73.130066,73.529747,72.581932,72.581932,1380891,53.943901
"2015-06-16",72.604774,73.632523,72.479156,73.28994,1814626,54.470104
"2015-06-17",73.255684,73.803818,72.501999,73.541168,1560060,54.656822
"2015-06-18",73.746719,74.957176,73.689621,74.363365,1791945,55.267891
"2015-06-19",74.26059,74.797302,73.6782,74.443306,2984823,55.327309
"2015-06-22",74.637436,74.797302,73.210007,73.312775,1973390,54.487083
"2015-06-23",73.061554,73.312775,72.079475,72.604774,1507605,53.960884
"2015-06-24",72.650452,72.867416,71.839668,71.885345,1585455,53.426205
"2015-06-25",71.839668,71.942444,70.366562,70.594955,3612963,52.467155
"2015-06-26",70.526436,72.102318,70.389404,71.702637,4620281,53.290405
"2015-06-29",71.953865,72.547676,71.188766,71.234444,2303704,52.942436
"2015-06-30",71.645538,71.759735,70.800499,70.903275,1476956,52.696304
"2015-07-01",71.07457,71.508507,70.572113,71.497086,2237589,53.137646
"2015-07-02",71.805412,72.844582,71.668381,71.885345,2095813,53.426205
"2015-07-06",71.497086,71.953865,71.07457,71.748314,3046122,53.324341
"2015-07-07",72.410645,73.826653,72.250771,73.529747,3998972,54.648331
"2015-07-08",72.981613,73.746719,72.913101,73.232841,2478406,54.427666
