"dates","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"2014-09-10",247.259995,247.259995,245.240005,246.580002,245900,216.02124
"2014-09-11",245.589996,247.429993,244.679993,246.539993,300500,215.986176
"2014-09-12",245.910004,248.5,245.300003,248.449997,510500,217.659454
"2014-09-15",248.880005,249.289993,246.710007,248.419998,229300,217.633179
"2014-09-16",248.369995,249.009995,245.820007,248.669998,444800,217.852219
"2014-09-17",249.860001,251.490005,248.919998,250.300003,502400,219.280197
"2014-09-18",251.100006,253.490005,250.139999,253.080002,317700,221.715698
"2014-09-19",254.380005,254.570007,252.169998,253.419998,418300,222.013504
"2014-09-22",252.789993,253.5,250.630005,251.320007,297200,220.173798
"2014-09-23",250.929993,252.470001,250.110001,251.619995,423500,220.43663
"2014-09-24",251.199997,254.339996,251.199997,252.649994,336800,221.338959
"2014-09-25",251.820007,252.339996,250.130005,250.130005,426500,219.131256
"2014-09-26",250.509995,253.199997,250.339996,252.020004,236400,220.787064
"2014-09-29",249.800003,253.320007,249.800003,252.020004,370100,220.787064
"2014-09-30",252.279999,254.75,251.029999,251.649994,413600,220.46286
"2014-10-01",251.419998,251.669998,249.839996,250.630005,609100,219.569321
"2014-10-02",250.899994,253.330002,250.850006,252.800003,474800,221.470413
"2014-10-03",254.309998,257.290009,252.960007,255.270004,522700,223.634262
"2014-10-06",255.720001,258.190002,254.380005,255.539993,464600,223.870819
"2014-10-07",253.770004,254.830002,249.580002,249.75,511200,218.798294
"2014-10-08",250.100006,252.309998,247.350006,252.190002,506000,220.935928
"2014-10-09",251.759995,252.990005,245.639999,246.149994,417500,215.644501
"2014-10-10",245.100006,245.350006,239.009995,240.690002,702400,210.861176
"2014-10-13",240.020004,240.660004,233.639999,234.199997,601300,205.175491
"2014-10-14",235,239.800003,234.059998,238.690002,998300,209.109039
"2014-10-15",237.070007,241.550003,232.300003,239.160004,862400,209.520798
"2014-10-16",228.600006,237.490005,223.919998,229.720001,1526700,201.250687
"2014-10-17",232.75,233.809998,230.160004,231.899994,1407600,203.160507
"2014-10-20",230.509995,232.259995,229.369995,230.419998,776000,201.863892
"2014-10-21",231.320007,235.229996,231.320007,234.5,1208200,205.438248
"2014-10-22",235.020004,235.070007,231.429993,231.539993,758600,202.845139
"2014-10-23",234.509995,236.669998,233.279999,235.380005,611300,206.209229
"2014-10-24",235.770004,238.309998,234.25,237.779999,286200,208.311813
"2014-10-27",237.639999,238.779999,235.449997,238.419998,304300,208.872498
"2014-10-28",239.809998,243.130005,239.059998,242.630005,386700,212.56076
"2014-10-29",242.669998,243.940002,240.940002,242.190002,443800,212.175278
"2014-10-30",241.25,244.630005,240.600006,243.860001,285600,213.638306
"2014-10-31",247.25,248.020004,245.770004,246.800003,455100,216.213898
"2014-11-03",246.800003,248.389999,245.949997,247.600006,409800,216.91481
"2014-11-04",247.229996,249.899994,247.009995,249.429993,361300,218.518021
"2014-11-05",251.380005,253.199997,249.740005,253.160004,376600,221.785767
"2014-11-06",252.850006,255.080002,251.130005,254.770004,379800,224.152481
"2014-11-07",254.839996,254.839996,252.229996,254.809998,313900,224.187698
"2014-11-10",251.389999,252.270004,247.330002,248.770004,584900,218.87352
"2014-11-11",249.179993,249.229996,245.339996,246.309998,492800,216.709152
"2014-11-12",245.449997,248.210007,245.119995,246.770004,803100,217.113907
"2014-11-13",246.520004,246.729996,243.949997,244.369995,405700,215.00235
"2014-11-14",244.139999,247.009995,243.649994,246.270004,234500,216.673965
"2014-11-17",245.839996,245.960007,243.919998,244.440002,284900,215.063934
"2014-11-18",244.899994,246.25,242.970001,243.330002,328900,214.087326
"2014-11-19",243.5,244.839996,241.979996,244.339996,323100,214.975922
"2014-11-20",243.369995,246.429993,243.369995,244.869995,311700,215.44223
"2014-11-21",246.710007,248.949997,246.710007,248.210007,516900,218.380859
"2014-11-24",249,251.039993,247.580002,250.850006,362600,220.703583
"2014-11-25",250.350006,250.600006,248.339996,249.240005,299200,219.287064
"2014-11-26",249.039993,249.309998,246.710007,247.160004,329200,217.457016
"2014-11-28",247.839996,248.839996,245.330002,245.679993,290000,216.154877
"2014-12-01",244.910004,245.309998,242.119995,242.460007,555400,213.321838
"2014-12-02",241.009995,244.259995,239.699997,244.169998,592500,214.826355
"2014-12-03",244.619995,248.570007,243.970001,248.570007,798600,218.697617
"2014-12-04",248.389999,251.100006,246.809998,250.570007,444500,220.457214
"2014-12-05",251.789993,254.490005,251.509995,252.830002,561200,222.445587
"2014-12-08",251.699997,253.460007,249.740005,250.119995,538800,220.061279
"2014-12-09",248.360001,249.649994,247.270004,249.460007,267200,219.480621
"2014-12-10",248.690002,248.710007,241.080002,242.649994,517500,213.488968
"2014-12-11",242.050003,247.139999,241.279999,246.160004,466000,216.577179
"2014-12-12",246.429993,249.960007,244.410004,245.970001,673500,216.410019
"2014-12-15",246.410004,248.139999,242.850006,244.169998,431300,214.826355
"2014-12-16",243.919998,249.229996,242.419998,244.229996,323700,214.87912
"2014-12-17",244.259995,245.220001,242,244.020004,712200,214.694382
"2014-12-18",246.240005,252.300003,246.240005,252.229996,568700,221.917694
"2014-12-19",253.169998,261.570007,252.820007,257.809998,881700,226.827118
"2014-12-22",257.920013,259.029999,256.130005,258.220001,377200,227.187836
"2014-12-23",259.209991,259.890015,257.26001,257.799988,609500,226.818298
"2014-12-24",257.850006,258.399994,256.480011,256.980011,158900,226.096878
"2014-12-26",258,259.140015,256.73999,257.089996,133200,226.193665
"2014-12-29",256.790009,259.670013,256.790009,258.859985,294400,227.750961
"2014-12-30",258.369995,259.410004,256.799988,257.48999,319600,226.545593
"2014-12-31",258.23999,259,254.509995,254.889999,445100,224.258072
"2015-01-02",256.019989,256.970001,253.330002,255.220001,314300,224.548355
"2015-01-05",253.699997,254.339996,248.179993,248.979996,394100,219.058289
"2015-01-06",249.529999,249.940002,242.839996,245.449997,427300,215.952484
"2015-01-07",246,247.070007,243.110001,245.669998,339500,216.146057
"2015-01-08",247.380005,251.229996,247.380005,251.139999,453000,220.958694
"2015-01-09",250.699997,250.779999,246.880005,248.229996,335900,218.398407
"2015-01-12",249.039993,249.949997,244.100006,245.149994,367500,215.688583
"2015-01-13",246.839996,247.979996,241.330002,243.440002,399500,214.184067
"2015-01-14",241.919998,243,240,241.899994,753800,212.829193
"2015-01-15",243.029999,244.800003,237.759995,237.919998,489900,209.327454
"2015-01-16",237.919998,241.589996,235.039993,241.289993,654300,212.292465
"2015-01-20",242,243.770004,239.809998,242.610001,365200,213.453842
"2015-01-21",241.160004,246.970001,240.910004,244.190002,470500,214.843948
"2015-01-22",245.220001,246.119995,243.179993,245.160004,404800,215.697388
"2015-01-23",243.5,247.690002,243.5,245.990005,791900,216.427658
"2015-01-26",236.419998,241.880005,233.5,234.809998,1164100,206.591202
"2015-01-27",230.559998,233.350006,229.039993,231.679993,672800,203.837387
"2015-01-28",232.759995,232.929993,229.380005,231.039993,698800,203.274277
"2015-01-29",231.490005,236.850006,231.130005,235.919998,660400,207.567825
"2015-01-30",234.320007,238.360001,233.270004,235.839996,673100,207.497421
"2015-02-02",233.75,241.009995,233.289993,240.509995,563700,211.606247
"2015-02-03",241.839996,245.240005,241.770004,244.570007,472300,215.178284
"2015-02-04",242.220001,242.449997,236.199997,239.160004,1554100,210.418427
"2015-02-05",239.649994,241.399994,237.970001,240.020004,833300,212.133057
"2015-02-06",239.539993,242.770004,239.539993,240.300003,506700,212.380524
"2015-02-09",239.169998,241.860001,237.380005,238.630005,508800,210.904526
"2015-02-10",239.660004,240,236.660004,238.880005,446100,211.125504
"2015-02-11",237.729996,238.970001,235.559998,237.600006,889000,209.994217
"2015-02-12",236.759995,237.589996,230.509995,234.309998,1278100,207.086441
"2015-02-13",234.389999,236.619995,234.339996,234.869995,663700,207.581421
"2015-02-17",234.929993,236.059998,231.789993,233.839996,800500,206.671036
"2015-02-18",234.339996,237.850006,234.210007,235.649994,711400,208.270782
"2015-02-19",235.770004,236.770004,234.509995,235.550003,528700,208.182373
"2015-02-20",234.710007,238.240005,233.25,238.139999,608800,210.471527
"2015-02-23",236.860001,237.770004,235.330002,236.169998,487700,208.730377
"2015-02-24",236,238.289993,235.039993,237.509995,579500,209.914597
"2015-02-25",237.169998,240.929993,235.5,239.589996,555200,211.753006
"2015-02-26",239.550003,240.690002,238.419998,240.380005,559200,212.451187
"2015-02-27",240.139999,240.960007,236.910004,236.910004,762900,209.384399
"2015-03-02",236.910004,239.399994,236,239.199997,546500,211.40834
"2015-03-03",238.5,241.470001,237.460007,241.289993,694600,213.255493
"2015-03-04",238.440002,238.729996,233.110001,236,1158800,208.580109
"2015-03-05",236.720001,239.149994,235.460007,238.039993,540200,210.383087
"2015-03-06",236.199997,236.539993,234.669998,235.270004,483500,207.934937
"2015-03-09",235.550003,237.380005,234.710007,235.830002,520800,208.429901
"2015-03-10",233.559998,234.710007,230.199997,230.270004,946600,203.515869
"2015-03-11",230,232.490005,228.149994,232.169998,974100,205.195084
"2015-03-12",233.009995,234.039993,230.149994,231.710007,602200,204.788544
"2015-03-13",230.820007,232.190002,229.389999,230.720001,665000,203.913589
"2015-03-16",231.910004,234.169998,230.789993,234.009995,445900,206.82132
"2015-03-17",232.089996,235.029999,230.979996,234.479996,510200,207.236725
"2015-03-18",233.990005,239.350006,232.179993,238.410004,704200,210.710114
"2015-03-19",237.070007,237.990005,234.779999,237.059998,533100,209.516937
"2015-03-20",238.070007,238.380005,235.830002,236.149994,1248500,208.712677
"2015-03-23",234.259995,234.410004,232.190002,233.570007,645600,206.432465
"2015-03-24",233.529999,236.259995,233.529999,234.210007,535300,206.998108
"2015-03-25",235.710007,236.559998,234.210007,234.830002,606300,207.546051
"2015-03-26",234.440002,235.300003,233.350006,234.330002,504000,207.104172
"2015-03-27",234.130005,235.179993,233.179993,234.600006,382900,207.342758
"2015-03-30",235.649994,238.190002,234.949997,237.490005,395200,209.897018
"2015-03-31",236.800003,237,234.770004,235.809998,500100,208.412186
"2015-04-01",234.880005,235.779999,231.309998,231.880005,782300,204.938843
"2015-04-02",231.880005,233.550003,229.850006,230.419998,609400,203.648407
"2015-04-06",228.800003,236.289993,228.050003,235.149994,560800,207.828873
"2015-04-07",233.809998,234.940002,232.240005,232.860001,513200,205.804947
"2015-04-08",232.330002,235.550003,232.330002,234.309998,498400,207.086441
"2015-04-09",233,235.630005,231.309998,234.850006,530900,207.563721
"2015-04-10",235.320007,235.970001,233.589996,234.710007,340300,207.439987
"2015-04-13",235.460007,237.399994,234.75,234.960007,527300,207.66095
"2015-04-14",236.660004,238.690002,235.149994,238.149994,627400,210.480301
"2015-04-15",238.389999,242.289993,237.690002,241.830002,843600,213.732727
"2015-04-16",250.100006,252.869995,241.470001,241.869995,1883400,213.768112
"2015-04-17",239.910004,242.360001,237.759995,239.330002,1154500,211.523209
"2015-04-20",240.779999,241.25,238.259995,238.949997,710500,211.187332
"2015-04-21",240.139999,243.970001,239.779999,243.009995,943600,214.77562
"2015-04-22",243.960007,245.149994,241.300003,243.449997,709100,215.164536
"2015-04-23",243.050003,246.25,242.190002,244.279999,695200,215.898071
"2015-04-24",245.210007,247.25,244.009995,247.100006,590400,218.390488
"2015-04-27",248.570007,251.130005,246.259995,249.440002,764500,220.458572
"2015-04-28",249.259995,249.970001,246.460007,249.190002,540700,220.237595
"2015-04-29",248.380005,251.240005,245.669998,250.130005,564300,221.06839
"2015-04-30",249.449997,251.059998,247.699997,248.429993,710200,219.565933
"2015-05-01",249.020004,250.839996,247.339996,248.940002,477900,220.016693
"2015-05-04",249.009995,249.940002,248.149994,248.860001,427300,219.945969
"2015-05-05",248.149994,249.899994,245.330002,245.990005,462300,217.409424
"2015-05-06",246.669998,247.559998,244.880005,246.100006,442200,217.506638
"2015-05-07",244.300003,246.330002,242.470001,245.809998,416400,218.288116
"2015-05-08",247.990005,250.25,247.990005,249.160004,530600,221.263031
"2015-05-11",248.509995,250.149994,247.139999,248.809998,389100,220.952225
"2015-05-12",247.929993,251.789993,247.410004,251.240005,446600,223.110153
"2015-05-13",249.910004,251.899994,243.009995,245.929993,962800,218.394669
"2015-05-14",246.690002,248.600006,245.960007,247.039993,507500,219.380402
"2015-05-15",247.070007,248.190002,244.080002,246.050003,486700,218.501251
"2015-05-18",246.220001,247.160004,244.729996,246.410004,361300,218.820938
"2015-05-19",246.910004,247.149994,245.080002,246.160004,306800,218.598938
"2015-05-20",245.529999,246.990005,245.210007,246,305700,218.456879
"2015-05-21",245.740005,247.440002,244.990005,246.600006,506500,218.989639
"2015-05-22",246.550003,247.410004,245.699997,245.949997,239500,218.412445
"2015-05-26",246,246,243.639999,244.919998,472700,217.497757
"2015-05-27",245.460007,245.979996,243.399994,245.539993,333100,218.048325
"2015-05-28",244.729996,245.240005,243.059998,244.660004,335800,217.266861
"2015-05-29",245.350006,246.039993,239.690002,240.330002,552000,213.421677
"2015-06-01",240.839996,242.649994,239.529999,241,478900,214.016647
"2015-06-02",240.559998,243.110001,240.389999,241.960007,295900,214.869156
"2015-06-03",242.779999,243.479996,241.350006,242.910004,313500,215.712814
"2015-06-04",241.529999,242.320007,238.800003,239.25,390800,212.462616
"2015-06-05",239.600006,241.460007,238.169998,241.100006,470000,214.105469
"2015-06-08",240.440002,241.979996,239.350006,239.490005,341700,212.675705
"2015-06-09",239.839996,242.889999,239.580002,241.509995,487000,214.469559
"2015-06-10",241.759995,244.050003,241.009995,242.289993,422000,215.162216
"2015-06-11",242.800003,243.869995,241.630005,243.339996,461200,216.09465
"2015-06-12",242.589996,242.600006,237.360001,238.149994,635500,211.485733
"2015-06-15",236.199997,237.889999,234.279999,236.919998,585600,210.393448
"2015-06-16",235.869995,238.589996,235.25,237.869995,474400,211.237076
"2015-06-17",238.460007,240.440002,238.070007,239.979996,519800,213.110855
"2015-06-18",240.759995,244.179993,239.699997,243.380005,549000,216.130188
"2015-06-19",243,244.039993,241.630005,242.190002,821000,215.073425
"2015-06-22",243.779999,244.690002,242.729996,244.119995,398100,216.787338
"2015-06-23",244.779999,245.869995,244.559998,245.410004,526800,217.932892
"2015-06-24",245.309998,246,243.410004,243.630005,319800,216.352188
"2015-06-25",243.690002,243.979996,239.179993,239.529999,536500,212.711273
"2015-06-26",239.320007,241.169998,238.880005,240.330002,664900,213.421677
"2015-06-29",239.279999,239.800003,236.25,236.710007,595700,210.207001
"2015-06-30",238.649994,239.350006,236.330002,236.649994,568200,210.153717
"2015-07-01",238.5,238.740005,236.399994,236.699997,577600,210.19812
"2015-07-02",237.589996,237.990005,234.179993,235.5,554900,209.132446
"2015-07-06",233.789993,235.820007,232.899994,233.869995,592600,207.684967
"2015-07-07",234.190002,237.639999,232.5,236.979996,874300,210.446732
"2015-07-08",235.449997,236.509995,233.830002,234.389999,714400,208.146744
"2015-07-09",236.979996,238.75,235.699997,235.699997,441900,209.310059
"2015-07-10",237.619995,238.369995,235.410004,236.5,619600,210.020493
"2015-07-13",237.660004,240,236.289993,238,425700,211.352524
"2015-07-14",236.809998,237.509995,232.509995,233.270004,1017200,207.15213
"2015-07-15",232.630005,233.259995,229.899994,230.779999,808200,204.940933
"2015-07-16",232.669998,233.339996,231.070007,232.360001,770200,206.344055
"2015-07-17",229.25,234.470001,227.179993,233.360001,1071100,207.232056
"2015-07-20",233.25,237.190002,233.089996,235.100006,667100,208.777252
"2015-07-21",234.830002,236.320007,229.399994,229.940002,592300,204.194992
"2015-07-22",229.630005,230,221.669998,224.699997,1235600,199.541626
"2015-07-23",224.520004,228.119995,224.100006,226.179993,1110700,200.855942
"2015-07-24",226.460007,227.309998,225.009995,225.770004,596800,200.491882
"2015-07-27",224.179993,226.649994,223.960007,225.869995,587500,200.580643
"2015-07-28",225.869995,227.460007,225.630005,225.949997,477600,200.651688
"2015-07-29",225.889999,227.690002,224.699997,226.960007,697100,201.548645
"2015-07-30",224.639999,226.699997,221.809998,225.009995,832600,199.81694
"2015-07-31",226.589996,230,225.350006,228.710007,539100,203.102676
"2015-08-03",227.289993,228.5,223.899994,224.850006,461700,199.674866
"2015-08-04",225.479996,227.690002,224.850006,226.130005,414600,200.811569
"2015-08-05",227.520004,228.179993,224.75,227.050003,553400,201.628571
"2015-08-06",226.639999,227.619995,224.570007,226.070007,438100,201.798172
"2015-08-07",225.619995,227.289993,224.880005,225.960007,377200,201.699951
"2015-08-10",227.320007,230.990005,226.350006,230.899994,403700,206.109589
"2015-08-11",228.490005,229.889999,226.529999,228.050003,486600,203.565598
"2015-08-12",226.679993,231.009995,226.130005,230.410004,724300,205.672195
"2015-08-13",228,230.139999,224.910004,225.860001,734500,201.610703
"2015-08-14",226.199997,227.860001,223.759995,224.779999,714900,200.646667
"2015-08-17",223.880005,227.039993,223.039993,226.460007,733300,202.146332
"2015-08-18",225.649994,227.800003,225.529999,226.729996,338700,202.387314
"2015-08-19",226.25,227.130005,223.949997,225.600006,378000,201.378616
"2015-08-20",223.669998,226.789993,223.320007,224.039993,504700,199.986099
"2015-08-21",223.229996,224.639999,219.559998,219.850006,731900,196.245987
"2015-08-24",212.899994,219.360001,194.419998,213.160004,1069500,190.274231
"2015-08-25",218.419998,218.419998,213.320007,213.320007,1026900,190.417038
"2015-08-26",217.179993,218.009995,214.460007,217.669998,763800,194.300064
"2015-08-27",220.169998,224.279999,218.580002,223.740005,738300,199.718323
"2015-08-28",222.990005,224.660004,222.039993,223.229996,569200,199.263077
"2015-08-31",222.320007,224.399994,220.529999,223.440002,520500,199.450531
"2015-09-01",219.679993,223.869995,217.75,218.740005,997600,195.255142
"2015-09-02",222.229996,223.660004,219.559998,223.029999,768800,199.084549
"2015-09-03",220.800003,223.899994,219.009995,220.690002,824500,196.995758
"2015-09-04",218.729996,219.699997,217.199997,218.399994,621500,194.95163
"2015-09-08",221.970001,225.270004,221.570007,225.270004,484700,201.08403
"2015-09-09",227.169998,227.199997,222.490005,222.869995,799400,198.941727
"2015-09-10",222.970001,224.759995,220.550003,222.610001,538400,198.709625
"2015-09-11",221.800003,222.990005,220.600006,221.929993,537200,198.102661
"2015-09-14",221.929993,222.020004,213.839996,218.139999,800400,194.719528
"2015-09-15",218.550003,222.889999,217.929993,222.029999,613200,198.191925
"2015-09-16",221.630005,223.869995,221.630005,222.429993,640000,198.548981
"2015-09-17",221.639999,223,218.160004,218.669998,672200,195.192673
"2015-09-18",216.240005,216.470001,213.940002,214.25,896700,191.247208
"2015-09-21",214.289993,216,213.259995,214.25,601800,191.247208
"2015-09-22",211.860001,214.009995,210.710007,212.660004,551800,189.827911
"2015-09-23",212.789993,213.740005,209.850006,210.880005,595200,188.238998
"2015-09-24",208.550003,214.139999,208.100006,213.369995,686500,190.461685
"2015-09-25",214.259995,215.100006,212.100006,213.770004,685200,190.818741
"2015-09-28",212.110001,214.779999,210.899994,211.770004,719700,189.033493
"2015-09-29",211.830002,213.149994,209.720001,211.929993,717600,189.1763
"2015-09-30",214.169998,217.710007,209.369995,215.009995,968200,191.925583
"2015-10-01",214.009995,215.729996,207.619995,209.460007,1288000,186.971481
"2015-10-02",207.690002,215.160004,204.130005,215.149994,1057600,192.050568
"2015-10-05",216.350006,220.039993,215.919998,219.820007,602700,196.219193
"2015-10-06",219.929993,226.220001,219.929993,223.729996,760700,199.709381
"2015-10-07",225.100006,228.160004,223.75,227.839996,627600,203.378128
"2015-10-08",227.279999,232.639999,227.149994,231.440002,652600,206.591614
"2015-10-09",231,233,228.100006,229.199997,739000,204.592072
"2015-10-12",229.020004,229.020004,224.270004,225.089996,934000,200.923401
"2015-10-13",222.929993,226.050003,220.160004,222.679993,1098100,198.772141
"2015-10-14",222.210007,224.289993,219.919998,221.449997,942400,197.674179
"2015-10-15",222.110001,222.789993,217.770004,221.630005,1198000,197.834885
"2015-10-16",211.149994,217.059998,203.899994,207.649994,2539200,185.355774
"2015-10-19",206.679993,208.490005,200.339996,201.960007,1833700,180.276733
"2015-10-20",200.539993,205.190002,198.940002,201.75,1058400,180.089249
"2015-10-21",201.850006,204.5,199.149994,201.669998,977500,180.017822
"2015-10-22",203.009995,213.210007,202.080002,209.419998,1328300,186.93576
"2015-10-23",209.570007,211.130005,206.25,207.850006,853500,185.534378
"2015-10-26",208.029999,209.539993,205.880005,206.279999,538000,184.132889
"2015-10-27",204.220001,205.5,202.130005,202.460007,831400,180.723038
"2015-10-28",203.300003,208.190002,202.389999,207.289993,1018100,185.034439
"2015-10-29",207.119995,209.539993,205.449997,208.279999,509100,185.918152
"2015-10-30",208.789993,210.990005,208.229996,210,866500,187.453537
"2015-11-02",210.029999,211.899994,206.759995,211.130005,595300,188.462173
"2015-11-03",211.830002,212.550003,209.800003,211.050003,753700,188.390762
"2015-11-04",211.830002,213.970001,209.970001,210.649994,701900,188.033691
"2015-11-05",209.630005,211.75,206.660004,209.779999,763600,188.303009
"2015-11-06",208.800003,212.330002,206.850006,212.190002,623800,190.466293
"2015-11-09",211.009995,211.270004,206.949997,208.75,458100,187.378433
"2015-11-10",209.020004,212.169998,207.149994,210.940002,717700,189.344269
"2015-11-11",211.050003,212.720001,208.539993,211.179993,600500,189.559647
"2015-11-12",209.449997,212.149994,199.089996,199.830002,1879900,179.371643
"2015-11-13",199,200.970001,196.580002,197.009995,1278000,176.840378
"2015-11-16",197,199.669998,196.410004,198.279999,750400,177.980408
"2015-11-17",197.899994,198.860001,192.5,193.259995,927500,173.474319
"2015-11-18",194.25,198.639999,193.610001,198.25,729000,177.953445
"2015-11-19",198.100006,198.610001,196.509995,198.309998,540000,178.007294
"2015-11-20",199.130005,201.059998,198.460007,199.190002,515400,178.797226
"2015-11-23",198.839996,199.630005,197.449997,198.059998,484200,177.782913
"2015-11-24",197.110001,199.5,197,198.460007,485900,178.141937
"2015-11-25",199.050003,199.619995,197.539993,198.679993,255300,178.339371
"2015-11-27",199.199997,199.990005,196.929993,199.649994,312800,179.210098
"2015-11-30",199.699997,201.050003,198.75,200.539993,606600,180.008972
"2015-12-01",200.089996,202.169998,199.869995,201.639999,574800,180.996399
"2015-12-02",201.289993,202.360001,199.059998,199.559998,633100,179.129303
"2015-12-03",200.470001,201.339996,196.880005,198.800003,800400,178.447159
"2015-12-04",198.880005,201.119995,197.550003,200.860001,699000,180.296219
"2015-12-07",200.070007,200.070007,197.100006,198.429993,793800,178.115021
"2015-12-08",196.720001,197.860001,193.820007,195.059998,830100,175.090027
"2015-12-09",193.860001,197.559998,192.440002,193.119995,1450200,173.348633
"2015-12-10",193.460007,195.279999,192.240005,194.470001,587700,174.56041
"2015-12-11",192.320007,194.350006,189.600006,190.830002,921300,171.293076
"2015-12-14",191.199997,194.740005,189.809998,194.130005,1360900,174.255234
"2015-12-15",194.279999,195.949997,192.220001,194.580002,624600,174.659164
"2015-12-16",196.199997,197.220001,193.5,196.789993,511900,176.642899
"2015-12-17",196.720001,196.720001,193.490005,194.850006,784000,174.90152
"2015-12-18",193.800003,195.490005,192.699997,193.929993,1608200,174.075699
"2015-12-21",195.699997,196.5,193.729996,196.369995,484700,176.2659
"2015-12-22",195.850006,202.740005,195.850006,201.949997,897200,181.274643
"2015-12-23",203.940002,207.020004,202.869995,205.600006,730900,184.550949
"2015-12-24",205.639999,207.669998,205.210007,205.449997,301500,184.41626
"2015-12-28",204.149994,206.169998,203.050003,204.369995,411300,183.446854
"2015-12-29",205.369995,206.940002,204.490005,205.539993,372400,184.497101
"2015-12-30",205.539993,206.710007,204.619995,204.699997,263000,183.743103
"2015-12-31",203.860001,205.279999,202.240005,202.589996,494100,181.849121
"2016-01-04",199.550003,202.130005,197.770004,202.119995,705100,181.427231
"2016-01-05",202.729996,203.429993,197.759995,199.679993,730600,179.237015
"2016-01-06",197.410004,201.130005,196.320007,199.050003,727100,178.671524
"2016-01-07",197.179993,198.800003,194.089996,197.130005,544100,176.948105
"2016-01-08",198.139999,198.830002,194.380005,194.789993,722900,174.847672
"2016-01-11",194.160004,194.339996,187.759995,189.119995,1192400,169.758163
"2016-01-12",189.600006,191.880005,185.020004,187.649994,1166300,168.438644
"2016-01-13",188.649994,191.419998,184.889999,185.600006,868200,166.598526
"2016-01-14",185.619995,190.839996,183.5,188.960007,693900,169.614548
"2016-01-15",185.25,189.929993,183.529999,189.419998,1337400,170.027405
"2016-01-19",190.410004,191.979996,184.649994,186.580002,786400,167.47818
"2016-01-20",185.110001,185.440002,176.850006,182.779999,1140100,164.067245
"2016-01-21",183.100006,186.520004,182,185.529999,843900,166.535675
"2016-01-22",187.809998,190.479996,184.669998,187.229996,1095700,168.061691
"2016-01-25",187.179993,187.369995,182.75,185.529999,1058800,166.535675
"2016-01-26",196.710007,197,182.570007,186,1494400,166.957581
"2016-01-27",186.770004,188.679993,183,185.119995,1071700,166.167648
"2016-01-28",185.860001,192.630005,185.5,192.179993,1051200,172.504837
"2016-01-29",193.080002,197.369995,193.080002,196.690002,1022400,176.553146
"2016-02-01",195.360001,199,193.630005,197.699997,826500,177.459732
"2016-02-02",195.160004,195.699997,191.899994,192.929993,448500,173.178101
"2016-02-03",195.229996,198.899994,189.570007,197.649994,784700,177.414856
"2016-02-04",201.369995,212.649994,199.350006,208.479996,1500900,188.250458
"2016-02-05",208,212.139999,205.929993,208.309998,1204900,188.09697
"2016-02-08",206.839996,212.929993,205.380005,210.320007,1244000,189.911911
"2016-02-09",207.990005,212.029999,206.210007,209.789993,1481900,189.433365
"2016-02-10",211.050003,212,203.880005,204.080002,1116900,184.27739
"2016-02-11",200.550003,205.949997,197.660004,204.369995,912400,184.539261
"2016-02-12",206.229996,211.779999,204.429993,211.089996,740600,190.607208
"2016-02-16",212.199997,217.009995,209.690002,213.970001,940200,193.207779
"2016-02-17",216.25,218.720001,214.110001,216.360001,903800,195.365814
"2016-02-18",217.740005,217.949997,215.220001,215.850006,634300,194.905319
"2016-02-19",215.059998,217.410004,212.320007,217.270004,695600,196.187531
"2016-02-22",218.570007,224.179993,217.639999,220.529999,900600,199.131226
"2016-02-23",220.699997,221.470001,217.490005,217.899994,669400,196.756378
"2016-02-24",214.5,216.809998,212.399994,215.970001,861200,195.013687
"2016-02-25",217.529999,217.880005,213.720001,217.5,702800,196.395233
"2016-02-26",218.979996,219.410004,215.270004,217.949997,732100,196.801559
"2016-02-29",218.070007,218.740005,215.050003,216.899994,688900,195.853424
"2016-03-01",219.009995,225.860001,215.210007,223.679993,864700,201.975586
"2016-03-02",223,223.880005,219.520004,220.610001,617000,199.203445
"2016-03-03",221.110001,223.25,219.600006,221.710007,836300,200.196716
"2016-03-04",220.789993,222.690002,215.179993,221.960007,715200,200.422455
"2016-03-07",221.619995,225.679993,220.889999,224.289993,456800,202.526367
"2016-03-08",223.860001,225.949997,222.050003,224.789993,609000,202.977829
"2016-03-09",226,226.179993,217.589996,218.940002,907600,197.695496
"2016-03-10",219.369995,220.399994,216,217.940002,816700,196.792511
"2016-03-11",219.490005,220.539993,214.729996,217.270004,902800,196.187531
"2016-03-14",217.5,218.830002,215.259995,217.429993,530800,196.332031
"2016-03-15",215.229996,218.279999,214.080002,217.919998,425700,196.77446
"2016-03-16",218.110001,221.320007,216.220001,220.639999,662500,199.23053
"2016-03-17",220.350006,232,218.320007,226.600006,1321600,204.612198
"2016-03-18",227.529999,227.830002,225.199997,225.589996,981200,203.700211
"2016-03-21",225.589996,227.940002,224.179993,227.449997,406000,205.379761
"2016-03-22",227.289993,230.320007,227.190002,228.470001,541700,206.300781
"2016-03-23",228.199997,230.289993,227.460007,229.110001,469800,206.878647
"2016-03-24",228.050003,231,228.050003,229.149994,503300,206.914795
"2016-03-28",229.779999,230,227.369995,228.199997,324600,206.056931
"2016-03-29",227.190002,230.839996,226.580002,230.610001,309700,208.233093
"2016-03-30",232.309998,234.289993,230.240005,233.5,469700,210.842667
