"dates","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"2014-08-26",68.610001,68.860001,68.309998,68.449997,1445500,58.491451
"2014-08-27",68.57,68.57,67.989998,68.220001,629800,58.294914
"2014-08-28",68.160004,68.309998,67.730003,68.059998,994700,58.158199
"2014-08-29",68.489998,68.580002,68.089996,68.260002,795600,58.329121
"2014-09-02",68.339996,68.5,68.080002,68.370003,987400,58.423084
"2014-09-03",67.57,67.57,66.629997,66.900002,2892200,57.461121
"2014-09-04",66.970001,67.470001,66.919998,67.330002,1474700,57.830463
"2014-09-05",67.480003,67.849998,66.940002,67.760002,1048100,58.199787
"2014-09-08",67.839996,68.120003,67.389999,67.510002,679500,57.985065
"2014-09-09",67.510002,67.690002,66.720001,66.910004,1100300,57.469715
"2014-09-10",66.739998,67.019997,66.459999,66.730003,777100,57.315117
"2014-09-11",66.57,67.029999,66.43,66.989998,1338100,57.538418
"2014-09-12",67.07,67.279999,66.830002,67.169998,858200,57.693012
"2014-09-15",67.139999,67.279999,66.599998,67.050003,779200,57.589958
"2014-09-16",67.089996,67.300003,66.860001,67.199997,1157200,57.718788
"2014-09-17",67.410004,68.220001,67.25,68.080002,1308800,58.474644
"2014-09-18",68.080002,68.279999,67.839996,68.230003,1188600,58.60347
"2014-09-19",68.279999,68.57,67.360001,67.82,1716300,58.251335
"2014-09-22",67.580002,67.580002,66.669998,66.739998,782600,57.323681
"2014-09-23",66.629997,66.82,66.269997,66.440002,939600,57.066029
"2014-09-24",66.360001,66.769997,66.050003,66.690002,1035400,57.280746
"2014-09-25",66.5,66.620003,65.489998,65.559998,1109500,56.310177
"2014-09-26",65.610001,66.370003,65.599998,66.349998,1014700,56.988708
"2014-09-29",65.860001,66.629997,65.629997,66.449997,1222800,57.074623
"2014-09-30",66.290001,66.699997,66.040001,66.32,1412300,56.962955
"2014-10-01",66.18,66.32,65.150002,65.190002,1618400,55.992386
"2014-10-02",65,66.199997,64.589996,66.099998,1924500,56.773998
"2014-10-03",66.519997,67.449997,66.410004,67.239998,1416200,57.753143
"2014-10-06",67.400002,68.019997,66.68,66.730003,797700,57.315117
"2014-10-07",66.480003,66.480003,65.419998,65.43,836900,56.198517
"2014-10-08",65.230003,66.330002,64.809998,66.279999,849800,56.9286
"2014-10-09",66.25,66.650002,65.029999,65.199997,966800,56.000973
"2014-10-10",65.169998,65.379997,64.18,64.620003,1207300,55.502808
"2014-10-13",64.150002,65.169998,63.419998,63.450001,1496600,54.497883
"2014-10-14",64.949997,66.190002,64.629997,65.580002,1516700,56.327358
"2014-10-15",65.459999,67.309998,64.790001,67.099998,2267200,57.632896
"2014-10-16",66.230003,67.440002,65.519997,66.860001,1461800,57.426769
"2014-10-17",67.459999,68.150002,67.209999,67.980003,1254100,58.388748
"2014-10-20",67.699997,69,67.699997,68.989998,1548100,59.256241
"2014-10-21",69.190002,70.150002,68.849998,69.93,1113600,60.063618
"2014-10-22",70.110001,70.5,69.510002,69.529999,1365500,59.720051
"2014-10-23",70.419998,71.220001,69.989998,70.610001,1061300,60.647675
"2014-10-24",71.010002,71.309998,70.489998,71.150002,1083100,61.111492
"2014-10-27",70.389999,72.139999,69.800003,71.699997,2279400,61.583897
"2014-10-28",71.699997,72.57,71.599998,72.339996,2795000,62.133598
"2014-10-29",74.349998,74.949997,71.769997,72.099998,3934800,61.92746
"2014-10-30",70.57,72.099998,68.57,69.220001,3322100,59.453808
"2014-10-31",70.099998,70.18,68.279999,69.209999,2359000,59.445202
"2014-11-03",69.279999,69.440002,67.879997,68.690002,1960900,58.998562
"2014-11-04",68.93,70.620003,68.839996,70.120003,3034500,60.226818
"2014-11-05",70.769997,71.870003,69.959999,71.449997,2198200,61.369171
"2014-11-06",71.339996,71.980003,70.830002,71.599998,1708500,61.497997
"2014-11-07",71.910004,71.910004,70.919998,71.459999,1012800,61.377754
"2014-11-10",71.410004,72.230003,70.949997,72.169998,1301300,61.987568
"2014-11-11",72.120003,72.150002,71.419998,71.75,799100,61.626842
"2014-11-12",71.610001,73.010002,71.43,72.860001,1486000,62.580231
"2014-11-13",72.279999,73.120003,72.279999,73.110001,1126900,62.794952
"2014-11-14",73.209999,73.760002,72.809998,73.07,1151000,62.760601
"2014-11-17",72.779999,73.169998,72.489998,72.519997,988100,62.288181
"2014-11-18",72.629997,72.959999,72.349998,72.540001,1149400,62.305397
"2014-11-19",72.370003,72.639999,71.43,71.480003,1444000,61.394924
"2014-11-20",71.400002,72.489998,71.25,72.290001,1792600,62.090664
"2014-11-21",73.220001,73.330002,72.660004,72.82,1286600,62.545868
"2014-11-24",72.870003,73.050003,72.480003,72.620003,1022200,62.374104
"2014-11-25",72.82,73.330002,72.699997,73.040001,1002400,62.734818
"2014-11-26",73.110001,73.68,73.019997,73.400002,834600,63.044033
"2014-11-28",74.440002,74.919998,73.470001,73.739998,856500,63.336048
"2014-12-01",73.389999,73.669998,72.309998,72.510002,1044800,62.279617
"2014-12-02",73.099998,73.940002,72.709999,73.610001,1532500,63.224411
"2014-12-03",73.580002,74.720001,73.489998,74.57,1479600,64.048965
"2014-12-04",74.57,74.900002,73.989998,74.449997,1145300,63.945904
"2014-12-05",74.650002,75.199997,74.370003,74.629997,1448800,64.10051
"2014-12-08",74.25,74.769997,73.870003,74.07,1452000,63.619499
"2014-12-09",73.57,73.760002,72.550003,73.25,1573400,62.915211
"2014-12-10",72.839996,73.18,71.75,71.809998,1804000,61.678379
"2014-12-11",71.830002,72.919998,71.790001,72.480003,1415100,62.585049
"2014-12-12",72.230003,72.839996,71.879997,72.290001,1369800,62.420975
"2014-12-15",72.779999,73.230003,72.050003,72.18,1174500,62.325985
"2014-12-16",72.260002,73.150002,71.900002,71.919998,831900,62.101479
"2014-12-17",71.650002,71.940002,69.139999,71.879997,2196100,62.066936
"2014-12-18",72.639999,74.150002,72.209999,74.07,1424900,63.957977
"2014-12-19",74.169998,76.379997,74.169998,76.309998,3423800,65.892151
"2014-12-22",76.279999,76.830002,75.730003,76.809998,1663100,66.323883
"2014-12-23",77.110001,77.370003,76.739998,77.019997,701700,66.505234
"2014-12-24",77.129997,77.379997,76.690002,77.160004,426900,66.626122
"2014-12-26",77.25,77.489998,76.669998,76.75,653000,66.272072
"2014-12-29",76.5,76.739998,75.910004,76.389999,654900,65.96122
"2014-12-30",76,76.43,75.620003,75.690002,1061700,65.356812
"2014-12-31",76.040001,76.25,74.849998,74.889999,1062600,64.666023
"2015-01-02",74.849998,75.239998,73.019997,73.839996,2052400,63.759365
"2015-01-05",73.370003,73.370003,70.32,70.599998,8418500,60.961674
"2015-01-06",71.900002,71.949997,69.230003,69.68,3887700,60.167297
"2015-01-07",69.830002,70.32,69.230003,69.709999,2067900,60.193192
"2015-01-08",70.669998,72.900002,70.629997,72.839996,3016800,62.895866
"2015-01-09",72.800003,73.129997,71.720001,72.059998,1246000,62.222351
"2015-01-12",72.459999,73.559998,71.980003,72.900002,1423900,62.947704
"2015-01-13",73.360001,74.690002,73.029999,73.610001,1776300,63.560753
"2015-01-14",73.019997,73.470001,72.379997,72.970001,1205400,63.008133
"2015-01-15",73.230003,73.519997,72.290001,72.510002,1142900,62.610958
"2015-01-16",72.510002,73.540001,72,73.449997,840100,63.422604
"2015-01-20",73.650002,73.82,72.330002,72.870003,1151900,62.921764
"2015-01-21",72.580002,73.489998,72.309998,72.82,932900,62.878613
"2015-01-22",73.290001,74.900002,73.040001,74.730003,1132500,64.52787
"2015-01-23",74.519997,74.879997,74.07,74.120003,919700,64.001122
"2015-01-26",73.830002,74.68,73.519997,74.639999,707900,64.450134
"2015-01-27",73.760002,74.110001,73.010002,73.739998,1124300,63.673
"2015-01-28",74.089996,74.419998,72.870003,72.940002,992600,62.982235
"2015-01-29",72.860001,73.379997,71.919998,73.309998,1591600,63.301708
"2015-01-30",72.629997,73.110001,70.980003,71.220001,2436400,61.49704
"2015-02-02",72.010002,73.580002,71.690002,73.440002,4363700,63.413963
"2015-02-03",74.639999,75.489998,73.25,75.230003,9185900,64.959602
"2015-02-04",72,72,67.110001,70.5,10238700,60.87534
"2015-02-05",70.650002,71.470001,70.360001,70.970001,3350800,61.281178
"2015-02-06",71.199997,71.209999,70.339996,70.510002,2365800,60.883987
"2015-02-09",70.379997,70.589996,69.839996,70.5,1914200,60.87534
"2015-02-10",70.900002,71.480003,70.360001,71.150002,1757600,61.436588
"2015-02-11",71.239998,71.959999,71.169998,71.25,1825300,61.522938
"2015-02-12",71.550003,72.129997,71.330002,71.830002,1415200,62.023773
"2015-02-13",72.089996,72.739998,71.93,72.580002,1367000,62.671402
"2015-02-17",72.32,72.470001,71.650002,71.809998,1005100,62.006496
"2015-02-18",71.489998,72.400002,70.620003,71.379997,1243300,61.635201
"2015-02-19",71.379997,72.389999,70.989998,71.839996,904000,62.032394
"2015-02-20",71.610001,72.599998,71.050003,72.5,965700,62.602306
"2015-02-23",72.529999,73.199997,72.349998,73.139999,885100,63.154903
"2015-02-24",73.050003,74,72.779999,73.980003,1181800,63.880253
"2015-02-25",74.160004,74.550003,73.480003,73.550003,1105600,63.508949
"2015-02-26",73.620003,74.260002,73.150002,74.209999,1288200,64.078827
"2015-02-27",74.099998,74.589996,73.760002,74.300003,1620500,64.156586
"2015-03-02",74.400002,74.459999,73.410004,73.599998,2058400,63.552139
"2015-03-03",74.519997,75.209999,74.25,74.669998,3108800,64.476028
"2015-03-04",74.160004,74.230003,73.730003,73.959999,1301100,64.189644
"2015-03-05",74.010002,74.309998,73.599998,74.120003,932300,64.328514
"2015-03-06",73.559998,74.110001,73.389999,73.580002,1139700,63.859837
"2015-03-09",73.519997,74.190002,73.370003,73.910004,973200,64.146248
"2015-03-10",73.160004,73.169998,72.32,72.489998,1662300,62.91383
"2015-03-11",72.019997,72.550003,71.660004,72.480003,1676600,62.90514
"2015-03-12",72.660004,74.07,72.610001,73.970001,1125500,64.198318
"2015-03-13",73.82,74.019997,73.019997,73.449997,1369500,63.747009
"2015-03-16",74.699997,75.43,73.989998,75.349998,1976400,65.396004
"2015-03-17",74.690002,75.089996,74.209999,74.660004,1165700,64.79718
"2015-03-18",74.230003,75.389999,73.760002,75.190002,1204900,65.257164
"2015-03-19",75.139999,75.459999,74.779999,75.160004,1493400,65.231148
"2015-03-20",75.650002,76.059998,75.050003,75.400002,3329100,65.439415
"2015-03-23",75.959999,76.18,75.669998,75.739998,2062900,65.734489
"2015-03-24",75.589996,76.010002,74.809998,75.059998,2802400,65.144325
"2015-03-25",75.059998,75.230003,73.300003,73.309998,1560900,63.625507
"2015-03-26",72.879997,73.559998,72.43,73.139999,1592800,63.477966
"2015-03-27",73.059998,73.260002,72.769997,73.029999,1467500,63.382488
"2015-03-30",73.110001,73.699997,72.800003,73.199997,1700200,63.530029
"2015-03-31",73.089996,73.790001,72.650002,73.220001,1427300,63.547401
"2015-04-01",72.849998,73.089996,71.919998,71.989998,1438600,62.479874
"2015-04-02",72.150002,72.330002,71.25,71.330002,2028500,61.907082
"2015-04-06",70.839996,71.620003,70.650002,71.279999,1448600,61.863682
"2015-04-07",71.43,72.029999,71.160004,71.410004,1211400,61.976521
"2015-04-08",71.110001,71.879997,70.339996,71.220001,1214100,61.811615
"2015-04-09",71.190002,71.870003,71.190002,71.639999,1140300,62.176117
"2015-04-10",71.830002,72.269997,71.510002,72.059998,1039500,62.540642
"2015-04-13",71.849998,71.900002,70.230003,70.370003,1490000,61.073895
"2015-04-14",70.129997,71.099998,69.580002,70.779999,1600200,61.429733
"2015-04-15",70.75,71.220001,69.839996,70.230003,1583700,60.952381
"2015-04-16",70.029999,70.169998,69.379997,69.510002,1105600,60.327499
"2015-04-17",68.720001,68.959999,68.360001,68.57,1847300,59.511677
"2015-04-20",69.07,70.699997,68.860001,70.089996,1567200,60.830864
"2015-04-21",70.18,70.870003,70.029999,70.540001,1353100,61.221439
"2015-04-22",70.489998,70.650002,70.019997,70.43,926500,61.125961
"2015-04-23",70.059998,71,70.040001,70.620003,937000,61.290874
"2015-04-24",70.849998,70.919998,70.230003,70.650002,1028900,61.316906
"2015-04-27",67.5,69.959999,67.269997,68.940002,5273600,59.832813
"2015-04-28",66.150002,66.5,64.940002,65.730003,6254500,57.046856
"2015-04-29",64.830002,65.360001,64.010002,64.720001,3013400,56.170277
"2015-04-30",64.419998,64.720001,64.010002,64.389999,2555500,55.883862
"2015-05-01",64.720001,65.389999,64.510002,64.739998,1895800,56.18763
"2015-05-04",65.830002,66.519997,65.309998,66.080002,3001100,57.35062
"2015-05-05",65.68,66.010002,63.959999,63.990002,1803900,55.536709
"2015-05-06",64.449997,64.760002,63.869999,64.550003,1639000,56.022728
"2015-05-07",64.440002,65.949997,64.440002,65.230003,1755000,56.612904
"2015-05-08",65.889999,66.839996,65.660004,65.699997,1856000,57.020817
"2015-05-11",65.43,66,65,65.269997,1234200,56.647602
"2015-05-12",64.970001,65.220001,64.599998,64.989998,1130800,56.404606
"2015-05-13",64.949997,65.550003,64.419998,64.540001,1133600,56.014057
"2015-05-14",64.900002,64.910004,64.099998,64.379997,1563900,55.875191
"2015-05-15",64.550003,65.089996,64.260002,64.519997,1043500,55.9967
"2015-05-18",64.529999,65.529999,64.339996,65.410004,1402500,56.769123
"2015-05-19",65.410004,65.769997,64.779999,64.860001,1260700,56.291782
"2015-05-20",64.830002,64.919998,63.860001,63.91,904100,55.467281
"2015-05-21",63.939999,64.489998,63.740002,64.260002,1543700,55.771049
"2015-05-22",64.080002,64.209999,63.82,64.029999,1066900,55.57143
"2015-05-26",63.389999,63.59,62.68,62.93,1892800,54.616745
"2015-05-27",62.98,63.549999,62.580002,63.360001,1290600,54.989948
"2015-05-28",63.310001,63.57,62.27,62.5,1618100,54.243557
"2015-05-29",62.349998,62.689999,61.549999,61.73,2290900,53.575264
"2015-06-01",62.040001,62.290001,61.459999,62.110001,1615900,53.905064
"2015-06-02",61.650002,62.330002,61.459999,61.639999,3272300,53.49715
"2015-06-03",61.970001,64.980003,61.900002,64.620003,3307000,56.431381
"2015-06-04",64.089996,64.290001,63.139999,63.349998,2389000,55.322315
"2015-06-05",63.07,64.410004,63.07,64.18,2217300,56.047142
"2015-06-08",63.959999,64,63.209999,63.349998,1609500,55.322315
"2015-06-09",63.150002,64.650002,63.060001,63.77,2153700,55.689083
"2015-06-10",63.950001,64.540001,63.700001,63.82,1148100,55.73275
"2015-06-11",63.889999,64.440002,63.599998,64.32,1102500,56.169395
"2015-06-12",63.990002,64.169998,63.139999,63.700001,1500100,55.627949
"2015-06-15",63.220001,63.810001,62.779999,63.75,1344400,55.671623
"2015-06-16",63.630001,64.089996,63.52,63.93,1673400,55.828823
"2015-06-17",63.919998,64.290001,63.689999,64.029999,1580500,55.916138
"2015-06-18",64.290001,65.449997,64.150002,64.800003,2004800,56.588577
"2015-06-19",64.760002,64.879997,64.059998,64.209999,1419700,56.073322
"2015-06-22",64.660004,64.800003,64.059998,64.160004,778200,56.029671
"2015-06-23",64.699997,64.699997,63.580002,63.77,718800,55.689083
"2015-06-24",63.919998,64.120003,62.57,62.599998,1169700,54.667339
"2015-06-25",62.740002,63,62.369999,62.470001,1086700,54.553818
"2015-06-26",62.700001,63.279999,62.450001,63.040001,1332900,55.051598
"2015-06-29",62.459999,62.970001,61.68,61.689999,1239400,53.872662
"2015-06-30",62.360001,63.740002,62.07,62.389999,1401000,54.483963
"2015-07-01",62.790001,62.939999,62.209999,62.27,1253900,54.379169
"2015-07-02",62.529999,63.139999,62.389999,63.060001,1604800,55.069061
"2015-07-06",62.169998,63.060001,61.900002,62.16,1141200,54.283112
"2015-07-07",62.299999,63.259998,61.990002,63.200001,1494200,55.191311
"2015-07-08",62.650002,62.970001,61.639999,61.889999,1283800,54.047318
"2015-07-09",62.720001,63.110001,62.16,62.16,971100,54.283112
"2015-07-10",62.779999,63.810001,62.369999,63.549999,1265300,55.496964
"2015-07-13",63.73,64.93,63.669998,64.830002,1199900,56.614777
"2015-07-14",64.790001,64.860001,64.089996,64.32,1183300,56.169395
"2015-07-15",64.400002,64.639999,62.880001,63.040001,1324200,55.051598
"2015-07-16",63.32,63.790001,63.110001,63.32,948900,55.296108
"2015-07-17",63.259998,64.099998,62.900002,63,1258400,55.016659
"2015-07-20",63.040001,63.75,62.939999,63.669998,866100,55.601753
"2015-07-21",63.759998,65.660004,63.450001,65.389999,2126600,57.103802
"2015-07-22",65.269997,66,65.110001,65.25,1704200,56.981537
"2015-07-23",65,65.110001,64.300003,64.419998,1104800,56.256721
"2015-07-24",64.449997,64.839996,63.98,64.309998,989500,56.160652
"2015-07-27",63.860001,64.93,63.860001,64.760002,1286000,56.553619
"2015-07-28",64.800003,66.879997,64.389999,66.730003,2039400,58.274002
"2015-07-29",70,71.339996,69.110001,69.849998,3464900,60.998642
"2015-07-30",69.440002,70.010002,69,69.870003,2483100,61.016087
"2015-07-31",70.32,70.589996,69.650002,70.150002,1432900,61.26062
"2015-08-03",70.139999,70.940002,70.019997,70.720001,1554500,61.758385
"2015-08-04",70.809998,71.379997,70.010002,70.419998,2144800,61.496403
"2015-08-05",71.089996,71.5,70.190002,70.309998,1329300,61.400337
"2015-08-06",70.550003,70.580002,69.019997,69.669998,1278000,60.841442
"2015-08-07",69.559998,69.559998,68.230003,68.849998,1234600,60.125355
"2015-08-10",69.510002,69.940002,69.220001,69.580002,790200,60.762848
"2015-08-11",69.190002,70.040001,68.870003,69.839996,1065600,60.989899
"2015-08-12",69.160004,69.199997,68.419998,69.099998,1670800,60.343674
"2015-08-13",69.029999,69.269997,68.589996,68.709999,812500,60.003101
"2015-08-14",68.849998,69.470001,68.660004,69.400002,678900,60.605667
"2015-08-17",69.209999,69.720001,68.540001,69.690002,976700,60.85891
"2015-08-18",69.720001,70.370003,69.480003,69.75,1152000,60.911308
"2015-08-19",70.059998,71.150002,69.220001,70.830002,1780600,61.85445
"2015-08-20",70.019997,70.32,69.129997,69.220001,1671000,60.448463
"2015-08-21",68.360001,68.860001,67.089996,67.239998,1545800,58.719368
"2015-08-24",65.169998,66.32,64.089996,65.160004,3477600,56.902946
"2015-08-25",65.870003,66.449997,64.089996,64.139999,2282800,56.012203
"2015-08-26",65.739998,67.309998,65.529999,67.260002,2447000,58.736843
"2015-08-27",67.699997,68,66.779999,67.82,1545100,59.225868
"2015-08-28",67.690002,68.050003,66.709999,67.239998,1917900,58.719368
"2015-08-31",66.970001,68.099998,66.589996,67.43,1336300,58.885303
"2015-09-01",66.080002,67.080002,65.739998,66,1640600,57.636494
"2015-09-02",67.290001,68.75,66.93,68.739998,3147400,60.376915
"2015-09-03",68.720001,69.370003,68.080002,68.199997,1390100,59.902618
"2015-09-04",67.419998,68.230003,67.32,67.699997,1207500,59.463444
"2015-09-08",68.760002,69.120003,68.169998,68.940002,1287300,60.552586
"2015-09-09",69.510002,69.589996,68.580002,68.830002,1155100,60.455959
"2015-09-10",68.330002,69.480003,68.160004,69,1479300,60.605286
"2015-09-11",68.790001,69.07,68.209999,68.68,1364000,60.324223
"2015-09-14",69.089996,69.43,68.389999,68.599998,751200,60.253948
"2015-09-15",68.699997,69.639999,68.470001,69.489998,1074800,61.035671
"2015-09-16",69.459999,69.919998,69.099998,69.790001,988400,61.299171
"2015-09-17",69.839996,69.989998,68.889999,69.029999,1032800,60.631618
"2015-09-18",68.169998,68.339996,67.449997,67.57,2350000,59.349262
"2015-09-21",67.809998,68.860001,67.57,68.519997,695700,60.183666
"2015-09-22",67.559998,67.839996,66.449997,66.860001,1105300,58.725639
"2015-09-23",66.82,67.57,66.529999,67.400002,1375600,59.199955
"2015-09-24",67.239998,67.940002,66.459999,67.529999,2097400,59.314125
"2015-09-25",67.650002,68.800003,67.190002,68.529999,1410600,60.192455
"2015-09-28",68.730003,69.440002,67.82,67.860001,1758900,59.603992
"2015-09-29",67.709999,68.239998,67.620003,68.150002,2089000,59.858692
"2015-09-30",67.580002,68.360001,67.410004,67.779999,2064200,59.533703
"2015-10-01",68.160004,68.230003,66.889999,67.709999,1674800,59.472229
"2015-10-02",66.809998,68.830002,66.540001,68.809998,1565100,60.438389
"2015-10-05",69.18,70.379997,68.949997,70.040001,1397600,61.518761
"2015-10-06",70.279999,70.290001,69.330002,70.239998,1217000,61.694412
"2015-10-07",70.25,71.019997,69.800003,70.18,2007600,61.64172
"2015-10-08",70.040001,71.059998,69.419998,70.889999,1709600,62.265339
"2015-10-09",71.120003,72.389999,70.849998,71.709999,1979100,62.985577
"2015-10-12",72.080002,72.290001,71.410004,72,895300,63.240299
"2015-10-13",71.849998,72.199997,71.290001,71.349998,1012300,62.669373
"2015-10-14",71.610001,72.010002,70.650002,70.959999,1340800,62.326817
"2015-10-15",71.25,72.519997,70.370003,72.300003,1097600,63.503792
"2015-10-16",71.269997,72.620003,71.269997,71.75,817600,63.020702
"2015-10-19",71.489998,72.309998,71.230003,71.900002,827000,63.152451
"2015-10-20",71.690002,72.610001,71.690002,72.129997,861600,63.354488
"2015-10-21",72.480003,72.970001,71.779999,71.860001,1093900,63.117325
"2015-10-22",72.349998,73.220001,72.309998,72.720001,1563200,63.8727
"2015-10-23",73.239998,73.269997,72.370003,72.790001,1229500,63.934177
"2015-10-26",73.080002,73.339996,72.080002,72.5,1176500,63.679478
"2015-10-27",71.57,72.910004,69.809998,69.989998,3199400,61.474834
"2015-10-28",70.720001,70.970001,66.540001,67.989998,3932300,59.718163
"2015-10-29",67.900002,69.489998,67.669998,69.379997,1882200,60.93906
"2015-10-30",69.309998,69.790001,68.919998,69.379997,1333100,60.93906
"2015-11-02",69.379997,70.330002,69.379997,70.239998,978600,61.694412
"2015-11-03",70.160004,70.379997,69.75,70.139999,705500,61.606579
"2015-11-04",69.970001,70.260002,68.300003,68.709999,1281200,60.350555
"2015-11-05",68.769997,68.910004,67.730003,68.300003,1215000,59.990452
"2015-11-06",68.550003,68.730003,67.620003,68.720001,1028900,60.359344
"2015-11-09",68.349998,68.57,67.190002,67.82,972900,59.568848
"2015-11-10",67.629997,69.089996,67.629997,68.75,927700,60.385712
"2015-11-11",68.93,69.25,68.339996,68.75,560100,60.385712
"2015-11-12",68.25,69.050003,67.43,67.480003,791100,59.270214
"2015-11-13",67.379997,67.830002,66.690002,67.019997,707900,58.866177
"2015-11-16",67.18,67.650002,66.669998,67.410004,770400,59.208725
"2015-11-17",67.339996,68.760002,66.599998,67.830002,830500,59.577629
"2015-11-18",67.839996,68.389999,67.540001,68.279999,835300,59.972874
"2015-11-19",68.190002,69.029999,67.919998,68.309998,825600,59.999226
"2015-11-20",68.580002,69.550003,68.029999,68.529999,727800,60.192455
"2015-11-23",68.790001,69.059998,68.169998,68.25,977800,59.946529
"2015-11-24",68.120003,69.720001,67.669998,68.220001,844200,59.920181
"2015-11-25",68.43,68.839996,68.209999,68.610001,700800,60.262741
"2015-11-27",68.660004,69.32,68.660004,68.860001,348300,60.48233
"2015-11-30",68.839996,69.449997,67.379997,67.43,1100800,59.226295
"2015-12-01",67.739998,68.459999,67.209999,67.949997,828500,59.683025
"2015-12-02",64.870003,65.309998,62.82,63.580002,6043100,55.8447
"2015-12-03",63.349998,64.209999,61.889999,62.220001,4134700,54.650158
"2015-12-04",62.09,63.189999,62.09,62.799999,2946400,55.159588
"2015-12-07",62.509998,63.049999,61.709999,62.080002,1868100,54.527195
"2015-12-08",61.560001,61.869999,59.709999,60.509998,3412300,53.148197
"2015-12-09",60.639999,61.77,60.119999,60.549999,1811900,53.183331
"2015-12-10",60.639999,61.66,60.23,61.509998,2173000,54.412952
"2015-12-11",60.919998,62.110001,60.610001,62,2767000,54.846424
"2015-12-14",62,62.18,61.150002,61.68,2358400,54.563343
"2015-12-15",61.900002,63.209999,61.209999,62.610001,2628900,55.386044
"2015-12-16",63.529999,64.470001,63.5,64.269997,2123600,56.854507
"2015-12-17",64.480003,65.099998,64.190002,64.199997,2634300,56.792587
"2015-12-18",63.68,63.84,61.77,62.360001,7191000,55.164875
"2015-12-21",63.009998,63.080002,61.939999,62.5,1284500,55.288723
"2015-12-22",62.869999,63.419998,62.459999,63.400002,1269200,56.084885
"2015-12-23",63.610001,64.129997,63.380001,63.98,1274900,56.597965
"2015-12-24",63.959999,64.540001,63.290001,63.529999,571700,56.19989
"2015-12-28",63.389999,63.529999,62.57,63.18,811500,55.89027
"2015-12-29",63.73,63.73,62.330002,63.189999,994900,55.899109
"2015-12-30",62.880001,63.400002,62.299999,62.360001,1502100,55.164875
"2015-12-31",62.23,62.639999,61.860001,62.02,1614000,54.864109
"2016-01-04",61.09,62.02,60.310001,61.790001,3072300,54.660652
"2016-01-05",61.689999,63.919998,61.110001,63.470001,3967000,56.146812
"2016-01-06",62.330002,63.43,62.049999,63.16,2929000,55.872581
"2016-01-07",64,64.080002,62.669998,63.09,3114600,55.810658
"2016-01-08",63.240002,63.880001,62.849998,63.119999,2448800,55.837189
"2016-01-11",63.07,63.259998,61.110001,61.75,1868400,54.625267
"2016-01-12",61.990002,63.200001,61.950001,62.98,1410100,55.713345
"2016-01-13",63.060001,63.59,62.490002,62.689999,2143000,55.456802
"2016-01-14",62.84,63.529999,62.049999,63.130001,1691100,55.846043
"2016-01-15",61.93,63.93,61.849998,63.560001,2358400,56.226421
"2016-01-19",64.480003,64.489998,62.950001,63.66,1468700,56.314884
"2016-01-20",62.77,64.32,62.18,63.73,1437400,56.376812
"2016-01-21",64.300003,65.230003,63.720001,64.510002,1999200,57.06683
"2016-01-22",65.089996,65.5,64.029999,64.230003,1832400,56.819122
"2016-01-25",62.75,64,62.610001,62.720001,2699500,55.483337
"2016-01-26",63.099998,64.349998,62.73,64.07,2391600,56.677582
"2016-01-27",64,65.110001,63.049999,63.18,1995600,55.89027
"2016-01-28",63.549999,64.169998,62.720001,63.049999,1966800,55.775265
"2016-01-29",63.259998,64.779999,63.049999,64.769997,1821900,57.296814
"2016-02-01",64.050003,65.629997,63.939999,65.209999,1844300,57.686054
"2016-02-02",64.379997,65.209999,62.919998,63.48,2705700,56.155655
"2016-02-03",65.209999,66.610001,64.269997,64.910004,3450200,57.42067
"2016-02-04",65.68,67.470001,65.120003,67.449997,2292000,59.667599
"2016-02-05",66.959999,68.879997,66.510002,68.080002,3083900,60.224899
"2016-02-08",67.68,69.610001,67.660004,69.519997,2430100,61.498753
"2016-02-09",68.779999,70.400002,68.419998,69.690002,1859900,61.649147
"2016-02-10",69.790001,70.660004,68.580002,68.629997,2082300,60.711456
"2016-02-11",68,69.150002,67.699997,68.830002,1588200,60.888363
"2016-02-12",69.120003,70.370003,69.120003,70.160004,1520500,62.064911
"2016-02-16",70.160004,71.620003,69.93,71.209999,1691100,62.993778
"2016-02-17",71.239998,71.879997,70.379997,70.839996,1655500,62.666454
"2016-02-18",70.690002,71.110001,70.099998,70.959999,1247700,62.772606
"2016-02-19",70.690002,70.690002,69.239998,70.480003,2010000,62.348011
"2016-02-22",71.419998,71.870003,69.699997,70.07,2660300,61.985298
"2016-02-23",69.370003,70.059998,68.989998,69.529999,1371300,61.507603
"2016-02-24",69.199997,70.360001,68.970001,70.230003,1532900,62.126823
"2016-02-25",70.260002,70.309998,69.110001,70.160004,1353200,62.064911
"2016-02-26",70.360001,70.669998,69.970001,70.349998,1145400,62.232998
"2016-02-29",70.110001,70.739998,69.739998,69.830002,1631100,61.772995
"2016-03-01",70.790001,70.940002,69.989998,70.739998,2089600,62.577972
"2016-03-02",70.540001,71.690002,70.18,71.410004,2525200,63.55703
"2016-03-03",71.139999,71.959999,70.980003,71.510002,1487700,63.646038
"2016-03-04",71.209999,73.5,71.209999,72.68,2288400,64.687363
"2016-03-07",71.480003,72.139999,70.419998,71.599998,1667700,63.726135
"2016-03-08",71.440002,72.330002,71.120003,71.629997,1153000,63.752827
