"dates","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2014-09-05",65.75,66.080002,65.209999,65.82,1250900,60.522095
"2014-09-08",65.620003,65.989998,64.449997,64.550003,1424700,59.354324
"2014-09-09",64.480003,64.540001,63.220001,63.529999,1522900,58.416428
"2014-09-10",62.5,62.630001,61.209999,61.619999,2836100,56.66016
"2014-09-11",61.450001,61.849998,60.830002,61.82,1966400,56.844055
"2014-09-12",61.52,61.93,60.860001,61.049999,1073300,56.13604
"2014-09-15",60.91,61.189999,59.939999,60.189999,1642900,55.345257
"2014-09-16",59.84,60.860001,59.27,60.73,1372600,55.841789
"2014-09-17",60.73,61.110001,60.299999,60.869999,1469200,55.970539
"2014-09-18",60.93,61.610001,60.82,61.450001,1345500,56.503849
"2014-09-19",61.740002,61.740002,60.709999,61.02,1909900,56.108456
"2014-09-22",60.91,60.939999,60.009998,60.299999,1337600,55.446407
"2014-09-23",59.939999,60.509998,59.790001,60.009998,1535900,55.179752
"2014-09-24",60.189999,61.689999,60.189999,61.619999,1454600,56.66016
"2014-09-25",61.619999,61.830002,60.580002,60.650002,1196400,55.768242
"2014-09-26",60.779999,61.93,60.650002,61.860001,974900,56.880836
"2014-09-29",61.07,61.549999,60.759998,61.43,967500,56.485458
"2014-09-30",61.34,61.709999,61.150002,61.509998,932400,56.55901
"2014-10-01",61.400002,61.48,60.200001,60.349998,1706700,55.492382
"2014-10-02",60.43,61.169998,59.959999,60.959999,818700,56.053284
"2014-10-03",61.369999,62.459999,61.240002,61.98,823300,56.991188
"2014-10-06",62.060001,62.43,61.360001,61.41,586700,56.46706
"2014-10-07",60.869999,61.09,59.299999,59.349998,1724600,54.572876
"2014-10-08",59.25,59.490002,58.599998,59.23,2026400,54.462528
"2014-10-09",59.200001,59.5,57.990002,58.310001,1548600,53.616589
"2014-10-10",58.18,58.759998,57.139999,57.150002,1628400,52.549957
"2014-10-13",57.240002,58.240002,56.5,57.169998,1469300,52.568336
"2014-10-14",57.669998,58.610001,57.18,57.700001,1036600,53.055687
"2014-10-15",57.02,58.009998,55.950001,57.57,1336300,52.93615
"2014-10-16",56.610001,58.799999,56.5,58.529999,984400,53.818874
"2014-10-17",58.950001,59.470001,58.099998,58.830002,819400,54.094734
"2014-10-20",59.52,60.790001,59.5,60.419998,1302100,55.556751
"2014-10-21",60.25,61.560001,59.57,61.459999,1108900,56.513031
"2014-10-22",61.57,62.369999,61.009998,61.299999,1724400,56.36591
"2014-10-23",68,71.93,67.849998,71,6512300,65.285156
"2014-10-24",70.959999,72.559998,69.989998,71.669998,2626100,65.901215
"2014-10-27",71.57,72.470001,71.230003,71.860001,1433000,66.075928
"2014-10-28",72.050003,73.629997,71.849998,73.610001,1345900,67.685074
"2014-10-29",73.440002,74.099998,72.019997,72.440002,1320900,66.609222
"2014-10-30",72.099998,72.919998,71.919998,72.300003,892900,66.480515
"2014-10-31",73.230003,73.599998,72.68,73.220001,1011200,67.326477
"2014-11-03",73.220001,73.839996,72.989998,73.419998,1058700,67.510361
"2014-11-04",73.089996,73.349998,72.199997,72.480003,7e+05,66.646027
"2014-11-05",73.059998,73.550003,72.610001,73.360001,469700,67.455208
"2014-11-06",73.5,74.43,73.139999,74.400002,720800,68.411484
"2014-11-07",74.330002,74.900002,73.849998,74.559998,838300,68.558624
"2014-11-10",74.309998,74.860001,73.279999,73.639999,784100,67.712662
"2014-11-11",73.599998,73.639999,72.93,73.349998,544400,67.445999
"2014-11-12",73.010002,74.470001,72.879997,73.889999,671300,67.942528
"2014-11-13",73.900002,74.139999,73.540001,73.949997,610100,68.145264
"2014-11-14",74.050003,74.900002,73.690002,74.860001,788000,68.983826
"2014-11-17",74.610001,74.980003,73.889999,74.57,813300,68.716591
"2014-11-18",74.449997,75.239998,74.309998,74.370003,965100,68.532295
"2014-11-19",74.660004,75.57,73.739998,75.32,939200,69.407722
"2014-11-20",75.239998,76.199997,74.870003,75.309998,855700,69.398506
"2014-11-21",76.25,76.470001,75.339996,75.68,645100,69.739479
"2014-11-24",75.949997,76.830002,75.720001,76.779999,606400,70.753128
"2014-11-25",76.779999,76.790001,75.639999,76.099998,800100,70.126511
"2014-11-26",76.459999,76.459999,75.389999,75.690002,483300,69.748695
"2014-11-28",75.900002,77.660004,75.809998,76.93,473500,70.89135
"2014-12-01",76.690002,76.980003,75.400002,76.419998,585200,70.421379
"2014-12-02",76.610001,77.32,76.059998,76.550003,584900,70.541191
"2014-12-03",76.660004,79.080002,76.370003,78.639999,1783300,72.467133
"2014-12-04",78.199997,78.989998,77.5,78.18,1034000,72.043236
"2014-12-05",78.199997,78.800003,77.709999,78.57,805500,72.402634
"2014-12-08",78.610001,78.93,77.989998,78.529999,800200,72.365761
"2014-12-09",78.059998,78.470001,77.620003,78.269997,672600,72.126167
"2014-12-10",77.959999,78.470001,76.669998,77.129997,1092100,71.075653
"2014-12-11",76.639999,79.139999,76.599998,77.610001,995200,71.517967
"2014-12-12",76.879997,78.82,76.879997,77.720001,958300,71.619347
"2014-12-15",78.139999,78.330002,76.349998,77.620003,853200,71.527214
"2014-12-16",78.010002,78.129997,76.290001,76.32,769100,70.329224
"2014-12-17",76.470001,77.029999,75.620003,76.900002,1150300,70.863708
"2014-12-18",77.769997,78.199997,76.900002,77.5,1477400,71.416588
"2014-12-19",77.5,77.970001,76.290001,76.379997,2422900,70.384521
"2014-12-22",76.360001,77.360001,76.330002,77.260002,950700,71.195465
"2014-12-23",77.720001,79.129997,77.720001,78.459999,739000,72.301247
"2014-12-24",78.660004,78.75,77.169998,77.800003,419200,71.693054
"2014-12-26",77.82,78.760002,77.379997,77.919998,497900,71.803635
"2014-12-29",77.849998,78.910004,77.660004,78.690002,715800,72.513214
"2014-12-30",78.599998,78.830002,77.43,77.5,828300,71.416588
"2014-12-31",78.07,79.690002,78.07,78.82,1463300,72.633003
"2015-01-02",78.800003,79.389999,77.080002,78.07,557100,71.941872
"2015-01-05",77.940002,78.230003,75.809998,76.470001,998000,70.467461
"2015-01-06",76.290001,76.919998,74.540001,75.300003,1347500,69.389305
"2015-01-07",75.5,77.760002,75.300003,77.739998,1431900,71.637779
"2015-01-08",79.419998,81.699997,79.330002,80.919998,1942600,74.568169
"2015-01-09",80.660004,80.68,79.190002,79.919998,882200,73.646645
"2015-01-12",80.160004,80.599998,79.089996,79.260002,859500,73.038467
"2015-01-13",80.129997,81.029999,77.82,78.57,749200,72.402634
"2015-01-14",77.669998,77.989998,76.639999,77.360001,782700,71.287605
"2015-01-15",77.949997,78.230003,75.099998,75.199997,814600,69.29715
"2015-01-16",75.099998,76.620003,74.519997,76.519997,784000,70.51355
"2015-01-20",76.639999,76.919998,74.57,75.690002,803400,69.748695
"2015-01-21",75.68,77.25,75.68,77.089996,737900,71.038803
"2015-01-22",77.269997,80.029999,76.949997,79.730003,957000,73.471588
"2015-01-23",79.800003,80.419998,79.519997,79.720001,774000,73.462364
"2015-01-26",79.860001,82.160004,79.120003,81.779999,1146200,75.360657
"2015-01-27",80.959999,81.489998,80.019997,80.559998,920200,74.236404
"2015-01-28",80.419998,82.279999,79.580002,79.860001,1413100,73.591362
"2015-01-29",80.949997,85.669998,80.25,83.290001,3755600,76.752121
"2015-01-30",82.82,83.620003,80.860001,81.169998,1209300,74.798538
"2015-02-02",81.120003,81.849998,78.949997,81.360001,1047700,74.973648
"2015-02-03",81.599998,83.239998,80.870003,83.110001,1576500,76.586266
"2015-02-04",82.970001,83.720001,82.57,83.360001,862700,76.816635
"2015-02-05",83.010002,84.220001,82.349998,83.5,853200,76.945633
"2015-02-06",83.529999,84.080002,82.5,82.93,670900,76.42038
"2015-02-09",82.699997,83.330002,82.18,82.43,746500,75.959618
"2015-02-10",82.389999,83.699997,82.309998,83.25,650600,76.715263
"2015-02-11",82.839996,83.57,82.190002,82.440002,629800,75.968864
"2015-02-12",82.720001,83.330002,82.32,83.269997,580500,76.733681
"2015-02-13",84,84.5,83.480003,84.260002,887500,77.645973
"2015-02-17",84.260002,84.75,83.449997,84.57,998100,77.931648
"2015-02-18",84.57,84.989998,83.93,84.879997,584700,78.217316
"2015-02-19",85,86.349998,84.879997,85.57,646800,79.002075
"2015-02-20",85.940002,88.459999,85.809998,88.120003,1341000,81.356339
"2015-02-23",88,88.949997,87.82,88.379997,1122800,81.59639
"2015-02-24",88.709999,90.489998,88.43,89.059998,1346100,82.224197
"2015-02-25",89.510002,90.279999,89.050003,89.980003,1348500,83.07357
"2015-02-26",89.68,90.199997,88.730003,88.879997,889100,82.058014
"2015-02-27",89.25,89.449997,87.959999,88.120003,687200,81.356339
"2015-03-02",88.419998,89.349998,88.300003,89.309998,755800,82.455009
"2015-03-03",88.919998,89.029999,86.07,86.580002,1570700,79.934555
"2015-03-04",84.949997,86.470001,84.349998,85.129997,1117800,78.595856
"2015-03-05",85.330002,85.75,85.150002,85.349998,714300,78.79895
"2015-03-06",84.809998,85.489998,84.410004,84.68,691400,78.180367
"2015-03-09",84.870003,85.629997,84.580002,85.379997,565200,78.826668
"2015-03-10",84.480003,84.900002,84.040001,84.059998,533400,77.607979
"2015-03-11",84.209999,85.239998,84.059998,84.730003,584600,78.226578
"2015-03-12",85.279999,87.389999,85.029999,87.25,806800,80.553131
"2015-03-13",88.330002,88.519997,85.660004,86.260002,651500,79.639107
"2015-03-16",86.690002,88.389999,86.550003,88.32,546900,81.541008
"2015-03-17",88.040001,88.230003,87.25,87.720001,466500,80.987053
"2015-03-18",87.480003,88.339996,86.32,88.199997,480200,81.430222
"2015-03-19",88.099998,88.419998,87.68,88.010002,481400,81.254791
"2015-03-20",88.699997,89.459999,88.199997,88.949997,924000,82.122643
"2015-03-23",89.129997,89.57,88.089996,88.190002,682400,81.420952
"2015-03-24",87.949997,88.660004,87.57,87.589996,561300,80.867027
"2015-03-25",87.519997,87.739998,85.889999,85.910004,575300,79.315971
"2015-03-26",85.43,85.470001,84.269997,85.230003,1014500,78.688171
"2015-03-27",85.139999,86.610001,84.830002,86.169998,474000,79.556023
"2015-03-30",86.93,87.449997,86.410004,86.580002,681800,79.934555
"2015-03-31",86.080002,86.849998,85.040001,85.059998,1060300,78.531235
"2015-04-01",84.879997,84.970001,83.699997,84.709999,605800,78.208069
"2015-04-02",84.720001,85.949997,84.620003,85.620003,454600,79.048256
"2015-04-06",84.849998,86.720001,84.449997,86.239998,454900,79.620628
"2015-04-07",85.980003,86.730003,85.370003,85.379997,708500,78.826668
"2015-04-08",85.5,86.269997,84.959999,85.57,479300,79.002075
"2015-04-09",85.5,86.059998,84.190002,86,910200,79.399063
"2015-04-10",86.120003,87.860001,85.910004,87.279999,689600,80.580803
"2015-04-13",87.169998,88.139999,87.059998,87.5,558900,80.783943
"2015-04-14",87.18,88.160004,86.760002,87.330002,661400,80.626991
"2015-04-15",87.559998,87.959999,86.339996,86.449997,403700,79.814522
"2015-04-16",86.239998,86.660004,85.790001,86.470001,379800,79.833
"2015-04-17",85.370003,87.220001,85.099998,87,945800,80.322319
"2015-04-20",87.809998,89.099998,87.720001,88.529999,983300,81.734886
"2015-04-21",89.199997,90.910004,88.5,90.82,1327000,83.849098
"2015-04-22",90.980003,91.040001,88.690002,90.830002,1272600,83.858353
"2015-04-23",91.589996,91.900002,89.82,91.260002,1180500,84.255333
"2015-04-24",91.620003,91.650002,90.660004,90.980003,938300,83.996857
"2015-04-27",91.230003,91.589996,90.209999,90.650002,902500,83.692146
"2015-04-28",90.43,90.43,89.010002,89.599998,1061100,82.72274
"2015-04-29",89.599998,90.139999,88.050003,88.449997,805000,81.661018
"2015-04-30",88.230003,88.599998,85.339996,86.059998,1194500,79.454453
"2015-05-01",86.25,87.550003,86.25,87.160004,921500,80.470039
"2015-05-04",87.400002,88.110001,86.669998,87.330002,653600,80.626991
"2015-05-05",86.849998,87.510002,85.669998,85.889999,769100,79.297523
"2015-05-06",85.610001,86.059998,84.080002,84.650002,1282000,78.152679
"2015-05-07",84.379997,85.949997,84.169998,85.690002,691600,79.112854
"2015-05-08",86.459999,88.290001,86.459999,86.919998,668100,80.248459
"2015-05-11",86.870003,87.629997,86.660004,87.120003,669100,80.433113
"2015-05-12",86.690002,87.529999,86.379997,86.82,680400,80.15612
"2015-05-13",86.93,87.190002,85.93,86.43,631000,79.796074
"2015-05-14",86.760002,87.730003,85.690002,87.660004,623600,81.11937
"2015-05-15",88.099998,88.510002,87.239998,88.480003,501700,81.878181
"2015-05-18",88.389999,90.349998,88.389999,90.129997,693900,83.405083
"2015-05-19",90.349998,90.690002,89.419998,90.07,638100,83.349548
"2015-05-20",90.160004,90.519997,89.360001,89.910004,628100,83.201485
"2015-05-21",89.860001,90.739998,89.629997,90.589996,438400,83.830742
"2015-05-22",90.410004,90.860001,90,90.519997,570900,83.765976
"2015-05-26",90.300003,90.559998,88.190002,88.330002,556600,81.73938
"2015-05-27",88.519997,89.57,88.400002,89,560000,82.359398
"2015-05-28",88.709999,89.360001,88.169998,88.370003,444900,81.776405
"2015-05-29",88.269997,88.470001,86.910004,87.139999,756500,80.638161
"2015-06-01",87.540001,88.360001,86.580002,87.75,802000,81.20266
"2015-06-02",87.459999,88.949997,87.169998,88.580002,453800,81.970718
"2015-06-03",88.709999,90.279999,88.470001,90.25,569300,83.516106
"2015-06-04",89.68,89.800003,87.980003,88.190002,784800,81.609818
"2015-06-05",87.93,88.470001,87.059998,87.980003,733600,81.415497
"2015-06-08",87.75,88.43,87.529999,87.589996,561700,81.054604
"2015-06-09",87.389999,88.059998,86.889999,87.300003,677300,80.78624
"2015-06-10",87.68,89.339996,87.629997,88.940002,612800,82.303864
"2015-06-11",89.43,90.470001,89.43,90.110001,633500,83.386566
"2015-06-12",89.330002,90.489998,89.330002,90.190002,780100,83.460609
"2015-06-15",89.57,90.589996,89.309998,90.309998,833800,83.57164
"2015-06-16",90.190002,91.580002,90.190002,91.129997,615600,84.330444
"2015-06-17",91.550003,92.269997,91.220001,91.730003,728500,84.885681
"2015-06-18",92.07,93.940002,92.07,92.949997,668200,86.014648
"2015-06-19",93.059998,93.470001,92.260002,92.440002,876300,85.542709
"2015-06-22",93.040001,93.529999,92.639999,93.050003,553800,86.107193
"2015-06-23",93.279999,93.989998,92.830002,92.889999,493000,85.959137
"2015-06-24",92.599998,93.18,91.629997,91.879997,411600,85.024506
"2015-06-25",92.120003,92.860001,91.400002,92.699997,584500,85.783302
"2015-06-26",92.940002,93.620003,92.360001,92.75,708900,85.829567
"2015-06-29",92.099998,92.510002,90.010002,90.099998,532800,83.377289
"2015-06-30",91.300003,91.300003,89.610001,89.940002,1145700,83.229256
"2015-07-01",91.239998,91.830002,89.760002,90.779999,717900,84.006554
"2015-07-02",91.089996,91.389999,89.400002,90.32,593100,83.580894
"2015-07-06",89.529999,91.25,89.529999,91.040001,435900,84.247185
"2015-07-07",91.470001,91.610001,89.269997,90.730003,1400100,83.960304
"2015-07-08",89.900002,91.089996,87.480003,87.610001,1690600,81.073112
"2015-07-09",88.720001,89.470001,88.459999,88.720001,1248700,82.100258
"2015-07-10",90.199997,91.349998,89.639999,91.150002,522000,84.348976
"2015-07-13",91.739998,92.709999,91.68,92.519997,648400,85.616745
"2015-07-14",92.589996,93.669998,92.269997,93.300003,676700,86.338554
"2015-07-15",92.900002,93.860001,92.589996,93.419998,692000,86.449577
"2015-07-16",94,94.669998,93.300003,93.919998,625400,86.912285
"2015-07-17",94.629997,95.040001,94,94.5,977500,87.44902
"2015-07-20",93.699997,94,92.800003,93.129997,1392600,86.181221
"2015-07-21",93.599998,94.400002,93.150002,93.529999,1054800,86.551384
"2015-07-22",93.610001,94.940002,93.370003,94.779999,1156900,87.708122
"2015-07-23",94.599998,96.279999,93.5,95.459999,2742200,88.337395
"2015-07-24",95.900002,96.089996,92.690002,93.57,1293800,86.588402
"2015-07-27",93.690002,93.839996,91.480003,92.080002,787700,85.209572
"2015-07-28",92.540001,92.760002,91.199997,91.720001,828500,84.876434
"2015-07-29",91.870003,92.599998,91.690002,92.279999,711300,85.394646
"2015-07-30",92.050003,92.489998,91.43,91.989998,506200,85.126289
"2015-07-31",92.040001,93.440002,91.709999,92.519997,689100,85.616745
"2015-08-03",92.75,93.07,90.470001,91.339996,512400,84.524788
"2015-08-04",91.089996,92.480003,91.089996,92.269997,493700,85.385391
"2015-08-05",93.540001,93.870003,92.760002,93.349998,985100,86.384827
"2015-08-06",93.5,93.989998,91.07,91.169998,813900,84.36747
"2015-08-07",90.959999,91.82,90.419998,91.699997,538000,84.857918
"2015-08-10",92.68,93.720001,92.470001,93.110001,572500,86.16272
"2015-08-11",92.540001,93.620003,92.190002,93.470001,653100,86.495857
"2015-08-12",92.769997,93.080002,91.25,92.760002,620000,85.838852
"2015-08-13",92.470001,94.730003,92.419998,93.199997,666300,86.432365
"2015-08-14",92.93,94.739998,92.389999,93.099998,533300,86.339622
"2015-08-17",93.019997,94.089996,92.370003,93.940002,639400,87.118629
"2015-08-18",93.849998,94.519997,93.18,94.089996,672900,87.257744
"2015-08-19",93.699997,94.309998,92.5,93.349998,583500,86.571465
"2015-08-20",92.650002,93.089996,89.650002,89.650002,1005300,83.140137
"2015-08-21",88.830002,88.989998,85.519997,85.589996,1595700,79.374954
"2015-08-24",79.699997,86.389999,75,83.580002,2718600,77.51091
"2015-08-25",85.25,86.389999,83.040001,83.040001,1454400,77.010124
"2015-08-26",85.279999,85.940002,82.589996,85.040001,1199800,78.864899
"2015-08-27",85.790001,88.949997,85.120003,87.120003,1486700,80.793839
"2015-08-28",86.940002,87.269997,84.669998,85.389999,1646900,79.189484
"2015-08-31",85.129997,86.540001,84.790001,85.309998,1182700,79.115273
"2015-09-01",83.269997,84.32,81.68,82.230003,1230400,76.258942
"2015-09-02",83.580002,84.150002,82.410004,83.690002,1432100,77.612946
"2015-09-03",84,85.669998,83.220001,83.949997,1561200,77.854042
"2015-09-04",83.019997,84.389999,82.650002,83.190002,761000,77.149223
"2015-09-08",85.059998,86.489998,84.269997,86.360001,710000,80.089058
"2015-09-09",86.620003,87.610001,85.610001,85.800003,1036300,79.569717
"2015-09-10",85.360001,87.379997,85.050003,86.690002,911900,80.395073
"2015-09-11",86.410004,88.07,85.910004,87.959999,837000,81.572861
"2015-09-14",87.589996,87.589996,85.800003,86.110001,976200,79.857193
"2015-09-15",86.370003,87.190002,85.309998,86.5,699600,80.218887
"2015-09-16",86.480003,88.330002,86.239998,87.959999,1074800,81.572861
"2015-09-17",88.139999,88.339996,86.099998,86.989998,1410800,80.673294
"2015-09-18",86.07,87.860001,85.919998,86.269997,1565100,80.005569
"2015-09-21",86.410004,87.68,84.269997,84.889999,1720400,78.725777
"2015-09-22",83.910004,83.989998,81.370003,82.809998,2306800,76.796822
"2015-09-23",83.099998,83.589996,82.230003,83.040001,1795100,77.010124
"2015-09-24",82.459999,83.220001,81.010002,82.349998,1409100,76.370232
"2015-09-25",83,84.949997,82.519997,83.970001,2728400,77.87262
"2015-09-28",83.139999,84,81.620003,81.68,1546500,75.748886
"2015-09-29",81.889999,82.5,80.059998,82.309998,2333500,76.33313
"2015-09-30",83.540001,84.919998,82.949997,84.32,1692200,78.197166
"2015-10-01",84.400002,85.989998,83.370003,85.949997,1514000,79.708824
"2015-10-02",84.800003,86.839996,83.809998,86.82,1344100,80.515625
"2015-10-05",87.690002,88.690002,87.330002,88.410004,1400000,81.990181
"2015-10-06",88.540001,88.620003,86.25,86.57,826700,80.283798
"2015-10-07",86.870003,88.660004,86.650002,88.610001,1560200,82.175652
"2015-10-08",87.879997,89.75,87.839996,89.199997,981000,82.722809
"2015-10-09",89.07,89.720001,88.68,89.639999,840600,83.130875
"2015-10-12",88.959999,88.959999,85.43,85.739998,1991000,79.514053
"2015-10-13",85.760002,86.629997,84.220001,84.459999,1435300,78.327011
"2015-10-14",84.589996,84.989998,83.519997,84.150002,1054900,78.03952
"2015-10-15",84.739998,85.139999,83.550003,84.690002,1341900,78.540329
"2015-10-16",84.699997,85.279999,84.410004,85.209999,834300,79.022552
"2015-10-19",84.980003,87.010002,84.82,86.970001,1485900,80.654762
"2015-10-20",86.830002,87.25,85.910004,86.449997,890800,80.172516
"2015-10-21",87,87.400002,85.800003,86.25,1603300,79.987022
"2015-10-22",90.150002,91.099998,86.93,91.019997,3101800,84.41066
"2015-10-23",92,92.269997,88.760002,90.43,1281100,83.863503
"2015-10-26",90.889999,91.82,90.25,91.720001,1311500,85.059814
"2015-10-27",91.18,91.370003,89.540001,90.669998,770100,84.086082
"2015-10-28",90.769997,91.650002,89.980003,91.580002,708000,84.930008
"2015-10-29",91.370003,92.25,90.309998,91.139999,687500,84.52195
"2015-10-30",91.559998,93.010002,91.139999,92.389999,883900,85.681175
"2015-11-02",92.400002,92.739998,91.190002,92.080002,783200,85.3937
"2015-11-03",92.190002,92.870003,91.260002,92.5,915700,85.783173
"2015-11-04",92.080002,92.889999,91.32,92.730003,1140400,85.99649
"2015-11-05",93,94,92.739998,93.650002,776000,86.849686
"2015-11-06",93.32,93.75,92.720001,93.379997,672400,86.599274
"2015-11-09",93.239998,93.360001,91.309998,92.029999,562100,85.347321
"2015-11-10",91.730003,92.290001,90.760002,91.970001,751000,85.291695
"2015-11-11",92.470001,92.470001,91.040001,91.379997,429900,84.744514
"2015-11-12",90.879997,91.660004,89.739998,89.769997,730300,83.434036
"2015-11-13",89.489998,89.489998,85.059998,85.199997,1699400,79.186577
"2015-11-16",85.25,87.019997,84.839996,86.949997,812900,80.81308
"2015-11-17",87.209999,87.370003,85.809998,86.150002,954700,80.069534
"2015-11-18",86.790001,88.360001,86.089996,88.150002,985200,81.928375
"2015-11-19",87.730003,90.25,87.730003,89.239998,974800,82.941475
"2015-11-20",89.769997,90.959999,89.379997,90.809998,944400,84.400642
"2015-11-23",91.010002,92.519997,90.690002,91.459999,799400,85.004753
"2015-11-24",90.970001,91.459999,90.389999,91,747800,84.577225
"2015-11-25",91.529999,91.919998,90.730003,91.139999,472600,84.707352
"2015-11-27",91.410004,91.660004,90.410004,91.410004,277600,84.958282
"2015-11-30",91.279999,91.360001,88.959999,89.349998,770200,83.043671
"2015-12-01",89.800003,90.730003,89.050003,89.660004,770700,83.33181
"2015-12-02",89.989998,90.230003,89.239998,89.400002,440000,83.090164
"2015-12-03",88.580002,88.889999,85.309998,85.660004,1498800,79.614143
"2015-12-04",86.010002,88.290001,85.779999,88.040001,1414700,81.826126
"2015-12-07",88.199997,88.290001,87.010002,87.93,705200,81.723923
"2015-12-08",89.269997,91.220001,87.449997,90.029999,1304600,83.675682
"2015-12-09",89.160004,91.379997,88.080002,88.900002,1073300,82.625443
"2015-12-10",88.559998,89.550003,87.309998,88.849998,864500,82.578979
"2015-12-11",87.800003,89.199997,87.440002,87.900002,764300,81.69603
"2015-12-14",88.260002,89.099998,87.209999,88.220001,785900,81.993454
"2015-12-15",88.699997,89,87.139999,87.18,1232100,81.026855
"2015-12-16",87.919998,88.699997,86.349998,88.089996,1083600,81.872612
"2015-12-17",88.099998,88.690002,85.849998,85.870003,777400,79.809296
"2015-12-18",85.449997,86.440002,85.029999,85.709999,1793000,79.660568
"2015-12-21",85.860001,86.220001,84.019997,84.760002,1134000,78.777649
"2015-12-22",85.129997,86.089996,83.970001,85.400002,1080100,79.372482
"2015-12-23",85.699997,86.110001,84.269997,86.059998,529700,79.985893
"2015-12-24",86.209999,86.830002,85.239998,85.669998,246100,79.623421
"2015-12-28",85.040001,86.019997,84.809998,85.989998,520000,79.92083
"2015-12-29",86.470001,87.989998,84.75,87.190002,624300,81.036125
"2015-12-30",87.190002,87.519997,86.279999,86.290001,390500,80.199654
"2015-12-31",85.980003,86.75,85.480003,85.5,503200,79.465408
"2016-01-04",83.5,84.5,82.75,83.75,1757300,77.838928
"2016-01-05",83.809998,85.089996,83.129997,83.690002,1073800,77.78318
"2016-01-06",82.480003,83.07,81.760002,82.540001,1152300,76.71434
"2016-01-07",81.120003,83.730003,80.709999,82.480003,1517200,76.658585
"2016-01-08",82.389999,83.57,81.68,81.860001,1370900,76.082321
"2016-01-11",82.510002,83.209999,81.25,82.650002,1250800,76.816574
"2016-01-12",82.959999,84.769997,82.669998,84.660004,1222000,78.684692
"2016-01-13",85.260002,85.349998,81.110001,81.550003,3932800,75.79422
"2016-01-14",81.720001,84.309998,80.190002,83,2233700,77.141861
"2016-01-15",80.660004,82.739998,80.410004,81.489998,1766000,75.738449
"2016-01-19",82.199997,84.199997,81.599998,83.459999,1536800,77.569389
"2016-01-20",82.529999,83.25,80.040001,81.489998,2307600,75.738449
"2016-01-21",81.959999,84.660004,81.519997,83.300003,2012100,77.420692
"2016-01-22",85.400002,85.419998,83.889999,84.839996,1074400,78.852005
"2016-01-25",84.669998,85.239998,83.419998,83.519997,1314300,77.625153
"2016-01-26",83.93,85.739998,83.459999,85.690002,1364500,79.642014
"2016-01-27",85.769997,86.620003,83.529999,84.220001,1645900,78.275757
"2016-01-28",82.610001,85.540001,78.410004,84.980003,3033300,78.982124
"2016-01-29",85.610001,88.559998,85.43,88.309998,1804800,82.077087
"2016-02-01",87.449997,88.040001,85.290001,86.720001,1566900,80.599312
"2016-02-02",86.010002,87.089996,85.660004,86.080002,1079600,80.004494
"2016-02-03",86.489998,87.300003,83.349998,84.669998,1778600,78.694008
"2016-02-04",84.529999,85.080002,81.57,83.769997,1813700,77.857521
"2016-02-05",83.379997,84.190002,80.559998,80.779999,1372800,75.07856
"2016-02-08",80.120003,80.209999,78.050003,79.82,1643800,74.186317
"2016-02-09",79.43,82.43,79.410004,81.449997,1678400,75.701263
"2016-02-10",82.349998,83.800003,81.5,81.93,995500,76.147392
"2016-02-11",79.889999,82.260002,79.889999,81.690002,1030700,75.924301
"2016-02-12",82.5,83.690002,81.75,83.480003,722300,77.58799
"2016-02-16",84.459999,85.849998,83.580002,85.540001,1059600,79.502594
"2016-02-17",86.150002,86.669998,85.43,86.010002,940400,79.93943
"2016-02-18",85.690002,85.919998,84,84.519997,972000,78.737679
"2016-02-19",84.129997,84.769997,83.120003,84.620003,690200,78.830841
"2016-02-22",85.32,86.93,85.010002,86.389999,982700,80.479744
"2016-02-23",86.25,87.120003,84.68,84.870003,765300,79.063721
"2016-02-24",83.919998,85.849998,83.279999,85.589996,1081100,79.734467
"2016-02-25",85.919998,85.919998,84.209999,85.5,808500,79.650627
"2016-02-26",85.949997,86.029999,84.269997,84.779999,739800,78.979881
"2016-02-29",84.699997,86.440002,84.07,84.57,751100,78.784241
"2016-03-01",85.300003,87.739998,84.690002,87.629997,1025700,81.634918
"2016-03-02",87.059998,87.730003,85.830002,87.190002,795200,81.225006
"2016-03-03",86.82,87.129997,85.32,86.379997,901400,80.470406
"2016-03-04",86.68,87.970001,85.839996,87.300003,630400,81.327484
"2016-03-07",86.629997,87.050003,85.279999,85.809998,977300,79.93943
"2016-03-08",85.300003,86.809998,85.080002,85.919998,826000,80.041893
"2016-03-09",86.510002,88.370003,86.260002,86.830002,851900,80.889641
"2016-03-10",87.489998,89.980003,87.169998,88.839996,1708000,82.762138
"2016-03-11",89.75,90.529999,89.300003,90.309998,1111200,84.131538
"2016-03-14",89.690002,90.650002,89.040001,90.080002,783500,83.91729
"2016-03-15",90,90.760002,89.550003,90.089996,738800,83.92662
"2016-03-16",89.529999,90.099998,88.690002,89.559998,713800,83.432854
"2016-03-17",88.93,89.330002,87.860001,88.739998,954700,82.668961
"2016-03-18",89.169998,90.019997,88.18,89.309998,1160800,83.199966
"2016-03-21",89.480003,90,89.040001,89.550003,465800,83.423561
"2016-03-22",89.260002,89.550003,88.690002,89.059998,688300,82.967072
"2016-03-23",89.160004,89.519997,88.349998,89.059998,706300,82.967072
"2016-03-24",89.349998,89.470001,88.25,88.699997,517800,82.631706
