"dates","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
"2014-09-16",110.809998,112.800003,110.610001,112.07,1407100,109.671806
"2014-09-17",112.349998,112.870003,110.779999,111.669998,720800,109.280357
"2014-09-18",111.889999,113.029999,111.489998,112.559998,872500,110.151306
"2014-09-19",113.43,114.68,112.480003,113.93,13966800,111.492004
"2014-09-22",113.769997,114.440002,112.769997,113.190002,1241200,110.767838
"2014-09-23",113.389999,113.879997,112.410004,112.790001,987900,110.376411
"2014-09-24",113.019997,115.370003,112.269997,114.839996,780500,112.382515
"2014-09-25",114.75,114.75,111.510002,111.730003,827100,109.339081
"2014-09-26",111.75,112.620003,108.480003,109.029999,1840100,106.696869
"2014-09-29",109.029999,109.93,108.099998,109.550003,1706200,107.205742
"2014-09-30",109.800003,110.169998,104.419998,104.5,2256000,102.263786
"2014-10-01",104.620003,105.360001,102.610001,103.610001,1582900,101.392845
"2014-10-02",103.629997,106.010002,102.559998,105.75,1192700,103.487053
"2014-10-03",106.739998,108.110001,106.029999,107.400002,989100,105.10173
"2014-10-06",107.519997,108.110001,105.190002,105.470001,1254800,103.213051
"2014-10-07",105.330002,107.029999,104.68,105.720001,1073200,103.457695
"2014-10-08",105.720001,108.220001,105.059998,108.169998,813400,105.85524
"2014-10-09",107.809998,108.07,104.25,104.32,705200,102.087654
"2014-10-10",104.389999,105.989998,103.779999,103.860001,756500,101.637489
"2014-10-13",103.839996,105.150002,102.010002,102.139999,952900,99.954308
"2014-10-14",102.699997,104.720001,100.230003,102.93,943300,100.727386
"2014-10-15",101.160004,101.5,97.150002,100.260002,1785300,98.114532
"2014-10-16",101.029999,103.739998,100.269997,103.239998,1299000,101.030754
"2014-10-17",103.779999,105.07,103.040001,103.309998,863200,101.099251
"2014-10-20",102.959999,104.980003,102.300003,104.910004,594600,102.665024
"2014-10-21",105.760002,107.389999,105.550003,106.959999,767400,104.671158
"2014-10-22",106.830002,107.099998,105,105.300003,769900,103.0467
"2014-10-23",106.080002,107.709999,105.809998,106.580002,846600,104.299286
"2014-10-24",106.82,108.620003,105.769997,108.589996,835600,106.266258
"2014-10-27",108.349998,109.139999,107.529999,108.419998,930100,106.099915
"2014-10-28",108.779999,110.449997,103.830002,107.449997,1309500,105.150665
"2014-10-29",107.309998,107.830002,104.239998,104.720001,1260100,102.479103
"2014-10-30",104.690002,105.019997,101.290001,102.660004,1664100,100.463173
"2014-10-31",104.010002,104.220001,101.089996,103.709999,878700,101.490723
"2014-11-03",103.639999,107.790001,102.839996,103.440002,908700,101.226479
"2014-11-04",103.730003,103.779999,99.18,102.099998,1756000,99.915161
"2014-11-05",102.669998,102.669998,98.239998,98.699997,2036500,96.587914
"2014-11-06",99.019997,100.830002,99.019997,100.25,1230000,98.104744
"2014-11-07",100.139999,100.309998,95.629997,97.93,2942100,95.834389
"2014-11-10",98.43,99.300003,97.489998,97.809998,1071400,95.716942
"2014-11-11",98.050003,98.900002,97.589996,98.82,719200,96.70533
"2014-11-12",97.800003,99.190002,96.510002,99.059998,1546700,96.940208
"2014-11-13",99,99.529999,98.050003,98.809998,1236900,96.695557
"2014-11-14",98.610001,99.230003,97.760002,97.93,909300,95.834389
"2014-11-17",97.949997,101.059998,97.800003,100.93,1241400,98.770187
"2014-11-18",101.169998,103.860001,100.739998,103.5,927400,101.285202
"2014-11-19",103.129997,103.849998,102.010002,102.209999,1102500,100.022789
"2014-11-20",101.550003,103.900002,101.43,103.059998,1003400,100.854599
"2014-11-21",103.75,104.669998,102.980003,103.550003,916700,101.334122
"2014-11-24",103.379997,105.300003,103.080002,103.760002,1021100,101.539627
"2014-11-25",103.720001,104.839996,103.459999,104.730003,732600,102.488892
"2014-11-26",104.849998,105.190002,103.470001,104,555800,101.77449
"2014-11-28",103.400002,105.040001,103.400002,104.620003,288300,102.479774
"2014-12-01",104.900002,105.089996,103.230003,103.879997,555400,101.754898
"2014-12-02",103.57,104.730003,103.43,104.339996,450200,102.205482
"2014-12-03",104.290001,105.889999,104.290001,105.860001,588100,103.694405
"2014-12-04",105.730003,107.730003,105.260002,106.919998,658200,104.732704
"2014-12-05",107.139999,108.160004,106.650002,107.5,856900,105.300835
"2014-12-08",107.839996,110.199997,107.300003,108.279999,710300,106.064896
"2014-12-09",107.110001,107.379997,105.830002,107.300003,512000,105.10495
"2014-12-10",106.940002,107.139999,105.550003,106.410004,807100,104.233154
"2014-12-11",107.07,108.989998,106.730003,108.150002,426300,105.937553
"2014-12-12",107.160004,109.379997,106.580002,106.639999,1164000,104.45845
"2014-12-15",106.769997,108,104.949997,106.449997,936500,104.272324
"2014-12-16",105.989998,107.309998,104.239998,104.370003,836100,102.234894
"2014-12-17",104.599998,106.07,103.720001,105.599998,1023100,103.43972
"2014-12-18",106.769997,109.669998,106.599998,109.669998,712900,107.42646
"2014-12-19",110.129997,110.57,109.389999,109.870003,1235500,107.622368
"2014-12-22",109.919998,110.790001,109.529999,110.660004,468500,108.39621
"2014-12-23",111.07,111.379997,110.43,110.879997,677000,108.611687
"2014-12-24",111.010002,112.589996,111,111.870003,266900,109.581444
"2014-12-26",112,112.75,111.830002,112.32,485800,110.022247
"2014-12-29",111.959999,112.419998,111.330002,111.629997,620600,109.346375
"2014-12-30",111.370003,112.360001,110.839996,111.510002,585800,109.228821
"2014-12-31",111.870003,112.18,110.900002,111.260002,1030700,108.98394
"2015-01-02",112.050003,112.540001,109.739998,110.970001,628500,108.699852
"2015-01-05",110.419998,111.150002,107.760002,108.699997,801600,106.476295
"2015-01-06",108.529999,110.040001,108.059998,108.739998,1022200,106.515472
"2015-01-07",110.300003,112.029999,109.779999,111.989998,914500,109.698997
"2015-01-08",112.650002,113.470001,112.099998,113.139999,1006000,110.825485
"2015-01-09",113.330002,113.610001,112.269997,112.849998,747300,110.541412
"2015-01-12",113.480003,113.620003,106.120003,106.239998,1161900,104.066605
"2015-01-13",107.309998,107.879997,104.559998,106.25,1260500,104.076416
"2015-01-14",105.199997,105.199997,102.559998,104.309998,1172400,102.176109
"2015-01-15",104.370003,106.110001,103.370003,105.660004,846100,103.498497
"2015-01-16",105.309998,108.370003,105.290001,108.220001,975500,106.006111
"2015-01-20",108.510002,108.989998,106.150002,107.129997,938500,104.938431
"2015-01-21",106.529999,108.959999,106.010002,108.290001,666100,106.074692
"2015-01-22",108.660004,110.849998,107.690002,110.370003,628700,108.112144
"2015-01-23",110.18,110.93,106.400002,106.510002,1153700,104.331116
"2015-01-26",107.519997,107.93,105.290001,107.839996,1108000,105.633904
"2015-01-27",106.980003,108.019997,106.599998,106.839996,607000,104.65435
"2015-01-28",107.300003,107.389999,105.540001,105.68,829700,103.518082
"2015-01-29",106.169998,106.269997,103.389999,105.440002,883900,103.283012
"2015-01-30",104.589996,105.010002,102.349998,102.529999,591000,100.43251
"2015-02-02",102.860001,103.68,101.199997,103.139999,848200,101.030037
"2015-02-03",102.349998,105.660004,102.190002,104.860001,881100,102.714844
"2015-02-04",104.360001,106.199997,103.510002,105.230003,590900,103.077271
"2015-02-05",105.120003,106.309998,105.120003,105.82,429400,103.65522
"2015-02-06",106.25,106.739998,104.599998,104.989998,451600,102.842194
"2015-02-09",104.75,104.980003,103.290001,103.82,431100,101.696136
"2015-02-10",104.879997,106.360001,104.120003,106.080002,639200,103.909904
"2015-02-11",105.699997,106.68,105.209999,106.129997,371000,103.958862
"2015-02-12",106.389999,106.599998,103.459999,104.089996,963100,101.960602
"2015-02-13",103.809998,104.989998,102.860001,104.93,817900,102.783424
"2015-02-17",104.790001,106.790001,104.5,106.790001,401400,104.60537
"2015-02-18",106.989998,107.470001,105.940002,106.949997,305800,104.7621
"2015-02-19",106.900002,107.919998,106.599998,107.18,275100,104.987404
"2015-02-20",107.269997,108.330002,106.010002,107.870003,683900,105.663269
"2015-02-23",107.860001,108.839996,107.269997,108.389999,1024800,106.17263
"2015-02-24",108.389999,109.940002,108.050003,108.519997,658600,106.29998
"2015-02-25",108.519997,109.639999,107.660004,109.190002,413300,106.956268
"2015-02-26",109.019997,113.07,108.540001,112.489998,1113000,110.289764
"2015-02-27",112.489998,114.879997,112.300003,113.349998,892600,111.132942
"2015-03-02",113.349998,117.610001,112.870003,114.489998,874200,112.250664
"2015-03-03",113.879997,114.260002,111.849998,112.730003,572200,110.525093
"2015-03-04",112.440002,118.349998,111.730003,115.75,1413700,113.486008
"2015-03-05",115.760002,116.860001,113.550003,114.879997,634900,112.633034
"2015-03-06",114.459999,116.120003,113.800003,114.050003,549600,111.819244
"2015-03-09",114.230003,114.519997,113.019997,113.529999,601400,111.309402
"2015-03-10",112.43,114.110001,111.730003,112.980003,598800,110.770195
"2015-03-11",113.290001,115.080002,112.760002,113.919998,531100,111.691811
"2015-03-12",114.419998,115.239998,113.879997,114.480003,746300,112.24086
"2015-03-13",114.089996,115.080002,113.279999,114.080002,389700,111.848679
"2015-03-16",114.900002,116.43,114.739998,116.199997,668300,113.9272
"2015-03-17",115.970001,116.449997,115.059998,116.169998,641600,113.897789
"2015-03-18",116.18,117.68,115.629997,117.290001,783100,114.995888
"2015-03-19",117.239998,119.120003,116.989998,118.730003,546100,116.40773
"2015-03-20",119.489998,119.93,118.290001,118.760002,653100,116.437134
"2015-03-23",119.120003,121.75,119.120003,121.330002,610400,118.956879
"2015-03-24",121.010002,121.379997,119.230003,120,471600,117.65287
"2015-03-25",120.139999,121.949997,117.779999,117.980003,886900,115.672401
"2015-03-26",117.699997,118.25,116.330002,117.339996,617600,115.044914
"2015-03-27",117.410004,118.379997,117.410004,118.099998,506300,115.790039
"2015-03-30",119.089996,120.459999,119.089996,119.970001,500400,117.623482
"2015-03-31",119.199997,120.07,117.589996,117.709999,929700,115.407677
"2015-04-01",115.900002,116.629997,109.830002,112.959999,3473700,110.75058
"2015-04-02",112.860001,116.959999,112.400002,116.690002,1279600,114.407623
"2015-04-06",115.970001,119.269997,115.580002,118.110001,851200,115.79985
"2015-04-07",118.440002,119.900002,117.779999,117.919998,533500,115.613556
"2015-04-08",118.129997,119.870003,117.550003,118.980003,752600,116.652832
"2015-04-09",118.690002,119.699997,117.300003,118.699997,556300,116.378334
"2015-04-10",118.650002,119.150002,117.510002,118.440002,299500,116.12339
"2015-04-13",118.730003,119.720001,118.25,118.389999,377400,116.074371
"2015-04-14",118.029999,119.660004,116.93,119.150002,447000,116.819489
"2015-04-15",120.169998,122.050003,120.160004,121.089996,545100,118.721565
"2015-04-16",120.860001,121.239998,119.32,119.980003,420700,117.63327
"2015-04-17",119.199997,120.169998,118.629997,119.779999,467000,117.43718
"2015-04-20",120.019997,121.089996,119.290001,120.93,445900,118.564682
"2015-04-21",121.279999,121.800003,120.230003,120.949997,511100,118.584297
"2015-04-22",120.959999,121.410004,119.709999,121.07,508800,118.701958
"2015-04-23",121.230003,122.769997,120.410004,122.599998,649000,120.202026
"2015-04-24",122.709999,123.410004,122.150002,122.690002,384200,120.290283
"2015-04-27",123.129997,123.129997,120.029999,120.25,651500,117.897995
"2015-04-28",122.779999,123,117.239998,121.839996,1120000,119.456886
"2015-04-29",121.800003,122.07,118.639999,119.709999,668700,117.368553
"2015-04-30",119.510002,120.379997,116.660004,116.949997,1060800,114.662529
"2015-05-01",117.720001,118.169998,116.25,116.809998,835800,114.525276
"2015-05-04",117.25,119.830002,117.029999,119.379997,786000,117.044998
"2015-05-05",119.540001,119.940002,115.849998,116.269997,743500,113.995842
"2015-05-06",116.650002,116.779999,114.760002,115.370003,623500,113.113441
"2015-05-07",115.18,118.75,115.18,118.489998,957800,116.172432
"2015-05-08",119.57,120.790001,119.07,120.629997,680700,118.270561
"2015-05-11",120.589996,122.949997,120.239998,122.129997,724300,119.741211
"2015-05-12",121.25,121.68,119.150002,119.540001,497600,117.201889
"2015-05-13",120.120003,120.610001,119.230003,119.849998,605000,117.505806
"2015-05-14",120.949997,123.089996,120.239998,122.110001,637900,119.721611
"2015-05-15",122.269997,122.489998,121.139999,122.25,614600,119.858887
"2015-05-18",122.339996,126.050003,121.970001,125.760002,818000,123.300224
"2015-05-19",125.830002,129.309998,125.480003,127.910004,790900,125.40818
"2015-05-20",127.800003,128.259995,126.75,126.779999,1071600,124.300262
"2015-05-21",126.599998,127.68,126.160004,126.690002,757300,124.212044
"2015-05-22",126.620003,128.279999,125.980003,126.800003,451400,124.31987
"2015-05-26",126.870003,127.769997,126.129997,126.68,606600,124.202232
"2015-05-27",127.589996,131.800003,127.589996,131.720001,1515700,129.143707
"2015-05-28",131.119995,132.029999,129,129.940002,1281300,127.49527
"2015-05-29",129.660004,131.309998,128.929993,129.580002,654900,127.142036
"2015-06-01",130.020004,131.240005,128.929993,131.029999,678500,128.564743
"2015-06-02",130.300003,130.880005,129.210007,129.330002,470700,126.896744
"2015-06-03",129.460007,129.880005,128.470001,129.110001,540400,126.680878
"2015-06-04",128.699997,128.940002,127.019997,127.230003,524400,124.836266
"2015-06-05",127.540001,128.289993,126.129997,127.43,497800,125.032478
"2015-06-08",127.230003,128.009995,126.400002,126.459999,340600,124.080742
"2015-06-09",126.540001,127.650002,126.349998,127.440002,619300,125.042282
"2015-06-10",127.870003,132.130005,127.690002,131.339996,1126000,128.868912
"2015-06-11",131.559998,132.779999,131,132.330002,730900,129.840302
"2015-06-12",131.570007,132.449997,130.130005,130.240005,462100,127.789597
"2015-06-15",129.990005,131.559998,128.880005,131.199997,553700,128.731537
"2015-06-16",131,131.850006,129.679993,130.059998,428200,127.612999
"2015-06-17",130.720001,132,130.110001,131.289993,401300,128.819855
"2015-06-18",131.600006,132.699997,130.679993,132.110001,446600,129.624405
"2015-06-19",132.050003,135.160004,131.809998,134.720001,961900,132.185333
"2015-06-22",135.389999,136.259995,134.929993,135.169998,728200,132.626877
"2015-06-23",135.059998,135.789993,134.080002,134.369995,609400,131.841888
"2015-06-24",134.360001,134.600006,130.199997,130.679993,953400,128.221313
"2015-06-25",130.630005,144,130.630005,140.779999,4001300,138.131302
"2015-06-26",141.389999,143.050003,141.110001,142.690002,1293100,140.005371
"2015-06-29",141.089996,143.899994,140.649994,141.320007,775000,138.661163
"2015-06-30",143.059998,143.059998,141.25,142.100006,738200,139.426483
"2015-07-01",143.460007,144,142.649994,143.089996,696700,140.397873
"2015-07-02",143.330002,143.850006,142.059998,142.710007,611500,140.025009
"2015-07-06",141.940002,143.330002,141.600006,142.410004,800300,139.730667
"2015-07-07",142.539993,143,139.429993,141.649994,883100,138.984955
"2015-07-08",140.399994,141.25,139.139999,139.979996,665700,137.346375
"2015-07-09",141.5,141.880005,140.259995,140.889999,508900,138.239212
"2015-07-10",141.820007,142.690002,141.339996,141.759995,487000,139.092896
"2015-07-13",143.240005,143.679993,141.830002,143,553400,140.309525
"2015-07-14",142.910004,144.149994,142.309998,143.380005,504800,140.682388
"2015-07-15",143.5,143.5,141.720001,142.429993,523200,139.750275
"2015-07-16",141.419998,141.830002,139.429993,141.25,788800,138.592468
"2015-07-17",141.839996,142.039993,140.130005,141.229996,520600,138.572845
"2015-07-20",141.460007,142.330002,140.550003,142.009995,421900,139.33812
"2015-07-21",141.610001,142.059998,139.5,140.25,386000,137.611282
"2015-07-22",140.199997,141.619995,139.960007,141.020004,350300,138.366776
"2015-07-23",141.740005,142.639999,141.350006,141.789993,405200,139.122299
"2015-07-24",141.449997,141.880005,140.309998,140.990005,500900,138.337387
"2015-07-27",140.800003,141.070007,139.350006,140.289993,645700,137.650528
"2015-07-28",140.740005,141.509995,138.270004,141.369995,430100,138.71022
"2015-07-29",141.559998,142.539993,140.699997,142.309998,492000,139.632477
"2015-07-30",141.699997,142.210007,140.369995,141.440002,690300,138.7789
"2015-07-31",143.009995,148.279999,143.009995,145.229996,1402700,142.49762
"2015-08-03",145.949997,146.830002,145.419998,145.800003,658000,143.056854
"2015-08-04",146.779999,147.699997,145.809998,146.240005,507400,143.488602
"2015-08-05",146.570007,148.570007,140.880005,143.960007,1222200,141.251465
"2015-08-06",143.929993,145,140.479996,142.520004,768100,139.838593
"2015-08-07",143,143.820007,140.970001,142.740005,420000,140.054413
"2015-08-10",143.699997,145.089996,142.619995,143.279999,397500,140.584274
"2015-08-11",142.440002,142.910004,139.899994,141.399994,497300,138.739624
"2015-08-12",140.649994,142.419998,138.770004,142.089996,534100,139.416672
"2015-08-13",143.199997,143.740005,141.720001,142.279999,391200,139.603119
"2015-08-14",142.399994,143.380005,142.210007,143.089996,567700,140.397873
"2015-08-17",142.669998,145.869995,142.009995,145.5,398300,142.762482
"2015-08-18",145.009995,145.809998,144.179993,145.449997,499600,142.713425
"2015-08-19",144.740005,146.800003,143.699997,145.970001,531200,143.223679
"2015-08-20",144.630005,145.490005,141.100006,141.139999,595800,138.484589
"2015-08-21",139.789993,141.899994,137.75,140.690002,1168900,138.043045
"2015-08-24",133.119995,138.110001,131.979996,132.850006,1490700,130.350525
"2015-08-25",135.570007,136.990005,132.119995,132.179993,906600,129.6931
"2015-08-26",135.470001,137.440002,132.050003,136.899994,1103400,134.324295
"2015-08-27",138.020004,141.509995,137.839996,140.970001,756500,138.317719
"2015-08-28",140.270004,140.679993,138.589996,140.369995,514900,137.826767
"2015-08-31",140.169998,141.580002,136.809998,137.139999,535900,134.655334
"2015-09-01",134.729996,135.039993,131.080002,131.779999,955400,129.39241
"2015-09-02",132.779999,136.360001,132.070007,136.339996,778300,133.869812
"2015-09-03",137.119995,138.550003,134.779999,135.190002,531200,132.740662
"2015-09-04",134.160004,135.809998,133.270004,135.020004,609100,132.573746
"2015-09-08",137.369995,138.550003,136.009995,137.800003,523700,135.303329
"2015-09-09",138.839996,139.320007,134.820007,135.039993,590700,132.593338
"2015-09-10",135.119995,136.110001,134.270004,134.699997,549400,132.259506
"2015-09-11",134.039993,134.619995,131.600006,133.210007,1210300,130.796524
"2015-09-14",133.899994,135.490005,133.330002,135.259995,750300,132.809357
"2015-09-15",135.529999,135.820007,134.169998,135.309998,490800,132.858475
"2015-09-16",135.820007,137,135.279999,136.320007,585500,133.850143
"2015-09-17",136.600006,141.190002,136.190002,139.009995,702900,136.491425
"2015-09-18",138.429993,139.830002,136.789993,137.229996,1261700,134.743622
"2015-09-21",138.029999,139.100006,137.059998,138.990005,894100,136.471802
"2015-09-22",137.259995,139.539993,136.210007,139.320007,852600,136.795853
"2015-09-23",139.509995,141.020004,137.630005,139.289993,624400,136.766342
"2015-09-24",138.520004,138.75,133.139999,133.580002,1174600,131.159821
"2015-09-25",134.720001,135.369995,129.169998,130.020004,723600,127.664322
"2015-09-28",129.539993,129.910004,121.639999,124.889999,1333100,122.627274
"2015-09-29",124.839996,125.389999,119.809998,121.160004,2377600,118.964836
"2015-09-30",122.900002,125.129997,122.830002,124.809998,1261000,122.548706
"2015-10-01",125.959999,127.610001,124.169998,126.459999,1116400,124.168816
"2015-10-02",123.68,127.290001,123.650002,127.18,768600,124.875763
"2015-10-05",128.119995,131.710007,128.119995,130.320007,797800,127.95887
"2015-10-06",129.720001,130.850006,126.800003,127.900002,694000,125.582726
"2015-10-07",127.900002,130.229996,125.889999,129.639999,784300,127.291191
"2015-10-08",128.940002,129.419998,125.519997,127.440002,727900,125.131058
"2015-10-09",127.68,128.869995,126.07,128.5,475800,126.17186
"2015-10-12",128.410004,129.410004,127.040001,129.270004,332100,126.927887
"2015-10-13",128.710007,130.429993,127.529999,127.760002,481100,125.445259
"2015-10-14",128.139999,129.240005,125.800003,126.290001,416200,124.001892
"2015-10-15",121.160004,125.839996,117.040001,125.230003,2051700,122.961105
"2015-10-16",125.940002,129.479996,125.940002,128.470001,1150300,126.142395
"2015-10-19",128.070007,129.580002,127.540001,129.399994,512000,127.055527
"2015-10-20",129.630005,130.889999,127.669998,128.160004,509100,125.838005
"2015-10-21",128.880005,129.050003,122.93,125.470001,862600,123.196754
"2015-10-22",116.919998,117.269997,107.260002,111.730003,4052900,109.705681
"2015-10-23",112.93,117.150002,112.93,115.949997,1512800,113.849236
"2015-10-26",115.620003,118.050003,114.559998,117.889999,1318000,115.754097
"2015-10-27",117.550003,119.370003,114.889999,116.040001,1715300,113.937584
"2015-10-28",113.260002,121.669998,110.309998,120.68,1777100,118.493538
"2015-10-29",120.400002,122.790001,119.790001,122.169998,1162200,119.956535
"2015-10-30",122.029999,123.57,121.959999,122.089996,831800,119.877983
"2015-11-02",122.269997,125.75,122.269997,125.139999,702700,122.872726
"2015-11-03",124.150002,125.139999,121.93,122.839996,732700,120.614395
"2015-11-04",123.160004,125.25,122.68,125.029999,672500,122.764717
"2015-11-05",124.830002,125.139999,121.339996,122.910004,791400,120.683136
"2015-11-06",122.790001,126.199997,122.150002,125.860001,585000,123.579697
"2015-11-09",125.360001,125.919998,122.559998,124.440002,420700,122.185417
"2015-11-10",124.529999,125.690002,123.080002,125.099998,491600,122.83345
"2015-11-11",125.629997,125.629997,120.650002,120.809998,398200,118.621185
"2015-11-12",120.410004,120.550003,117.5,117.620003,684200,115.488976
"2015-11-13",117.150002,120.300003,115.900002,119.760002,733400,117.590187
"2015-11-16",119.57,120.730003,119.040001,120.230003,1025000,118.051689
"2015-11-17",120.269997,123.650002,119.480003,122.660004,667600,120.437675
"2015-11-18",122.980003,124.589996,122.540001,124.440002,622100,122.185417
"2015-11-19",118.690002,122.790001,118.470001,119.080002,1236200,116.922523
"2015-11-20",119.809998,122.779999,119.730003,122.5,583900,120.280563
"2015-11-23",122.739998,125.260002,121.529999,123.400002,633200,121.164238
"2015-11-24",122.57,124.480003,122.019997,124.309998,980800,122.057762
"2015-11-25",124.110001,124.949997,122.5,123.75,539000,121.507919
"2015-11-27",124.110001,125.370003,123.540001,124.589996,191100,122.431633
"2015-11-30",124.860001,125.300003,121.18,121.519997,852300,119.414803
"2015-12-01",122.690002,125.489998,122.690002,125.330002,624600,123.158813
"2015-12-02",125.059998,125.879997,122.669998,122.940002,440000,120.810204
"2015-12-03",123.080002,123.419998,116.709999,118.160004,911400,116.113022
"2015-12-04",118.760002,120.400002,117.910004,119.449997,653100,117.380669
"2015-12-07",119.330002,119.589996,116.459999,117.089996,528200,115.061539
"2015-12-08",115.910004,120.5,115.019997,120.279999,714100,118.196289
"2015-12-09",119.449997,122.809998,118.389999,118.75,664300,116.692802
"2015-12-10",118.830002,121.959999,118.830002,121.110001,437000,119.011909
"2015-12-11",119.940002,121.269997,119.300003,119.489998,540200,117.419975
"2015-12-14",119.720001,120.699997,113.830002,116.160004,937500,114.147652
"2015-12-15",117.459999,118.620003,116.82,118.309998,431300,116.260429
"2015-12-16",119.550003,120.639999,114.959999,116.75,874500,114.72744
"2015-12-17",116.580002,118.440002,115.660004,116.120003,599400,114.10836
"2015-12-18",116.309998,117.269997,114.800003,114.959999,712200,112.96846
"2015-12-21",115.239998,119.730003,115.209999,119.139999,660400,117.076057
"2015-12-22",119.370003,120.110001,116.370003,117.769997,780800,115.729759
"2015-12-23",118.650002,122.07,118.150002,121.099998,639700,119.002083
"2015-12-24",120.669998,122.150002,119.790001,120.639999,196900,118.550049
"2015-12-28",119.959999,120.550003,118.209999,119.349998,409400,117.282402
"2015-12-29",120,121.800003,119.440002,121.400002,778100,119.296867
"2015-12-30",121.290001,121.940002,119.849998,120.019997,257300,117.940819
"2015-12-31",119.099998,121.160004,118.839996,119.489998,346500,117.419975
"2016-01-04",117.459999,119.190002,116.5,117.919998,682600,115.877167
"2016-01-05",118.559998,120.25,118.18,118.43,703300,116.378365
"2016-01-06",116.68,117.57,114.120003,115.699997,1077500,113.695633
"2016-01-07",113.449997,115.160004,112.300003,112.900002,757700,110.944153
"2016-01-08",113.269997,115.82,112.050003,112.379997,750700,110.433144
"2016-01-11",114.18,117.830002,112.919998,114.459999,1066700,112.477112
"2016-01-12",115.410004,117.5,110.099998,112.300003,750100,110.35453
"2016-01-13",112.400002,113.400002,107.919998,109.099998,1275800,107.209984
"2016-01-14",109.309998,112.050003,109,111.18,869900,109.253929
"2016-01-15",108.830002,110.800003,107.120003,109.169998,1084800,107.278755
"2016-01-19",110.410004,110.589996,105.68,107.370003,1110800,105.509941
"2016-01-20",105.760002,108.489998,103.57,107.389999,1016000,105.529579
"2016-01-21",107.769997,110.160004,106.050003,106.949997,754700,105.097206
"2016-01-22",107.599998,108.529999,105.879997,107.519997,820800,105.657341
"2016-01-25",107.25,109.410004,107.25,108.459999,637100,106.581055
"2016-01-26",108.779999,112.599998,108.550003,111.900002,741500,109.961487
"2016-01-27",111.760002,113.699997,110.400002,111.080002,615900,109.15567
"2016-01-28",112.790001,113.870003,107.489998,108.019997,713800,106.148689
"2016-01-29",108.279999,112.849998,108.029999,112.639999,714300,110.688637
"2016-02-01",112.279999,115.800003,111.980003,115.07,730100,113.076553
"2016-02-02",113.5,113.550003,111.589996,112.099998,552300,110.158005
"2016-02-03",112.910004,113.290001,109.110001,111.580002,595400,109.647003
"2016-02-04",111.209999,113.029999,109.480003,111.849998,534000,109.912308
"2016-02-05",111.220001,111.989998,108.260002,109.040001,641300,107.151016
"2016-02-08",107.040001,107.559998,103.510002,104.470001,660500,102.660194
"2016-02-09",103.290001,106.360001,102.989998,105.519997,690300,103.691971
"2016-02-10",106.440002,110.68,106.230003,108.989998,716800,107.101868
"2016-02-11",107.290001,108.040001,101.559998,101.650002,1178100,99.889038
"2016-02-12",102.43,104.5,100.82,104.260002,748200,102.453812
"2016-02-16",101,106.25,100.989998,106.099998,1406200,104.26194
"2016-02-17",107.169998,109.18,106.589996,107.739998,1164100,105.873535
"2016-02-18",108.129997,108.800003,107.099998,107.32,760800,105.460785
"2016-02-19",107.419998,107.419998,105.029999,106.989998,1621400,105.136513
"2016-02-22",108.059998,110.440002,108.059998,110.029999,745400,108.123848
"2016-02-23",109.769997,110.870003,107.559998,109.730003,600200,107.829048
"2016-02-24",108.580002,110.809998,107.709999,110.660004,535400,108.74295
"2016-02-25",111.269997,112.919998,108.82,111.279999,865700,109.35218
"2016-02-26",107.900002,117.5,106.690002,113.339996,1425900,111.476685
"2016-02-29",112.879997,113.080002,110.370003,110.370003,1131200,108.555519
"2016-03-01",110.830002,114.07,109.279999,113.75,968900,111.879951
"2016-03-02",113.949997,115.519997,113.199997,115.360001,848800,113.463509
"2016-03-03",115.5,119.199997,115.120003,117.5,802700,115.568291
"2016-03-04",117.709999,117.870003,115.43,115.540001,948100,113.640518
"2016-03-07",114.580002,115.169998,113.620003,114.389999,828400,112.50943
"2016-03-08",113.480003,114.400002,111.379997,111.82,921700,109.981682
"2016-03-09",112.660004,113.099998,110.730003,113.010002,540400,111.152122
"2016-03-10",113.470001,115.019997,112,112.949997,696000,111.093109
"2016-03-11",114.139999,115.949997,113.339996,115.690002,762900,113.788078
"2016-03-14",115.209999,116.25,114.620003,115.389999,434100,113.493004
"2016-03-15",114.290001,114.699997,111.690002,112.089996,476500,110.247238
"2016-03-16",111.82,114.389999,111.599998,113.720001,479500,111.850456
"2016-03-17",113.330002,114.389999,111.650002,113.739998,647200,111.870125
"2016-03-18",113.970001,117.110001,113.660004,116.650002,999200,114.732285
"2016-03-21",117.550003,118.309998,115.360001,116.610001,579900,114.692932
"2016-03-22",115.940002,120.080002,115.230003,118.910004,792200,116.955154
"2016-03-23",119.110001,121.639999,118.190002,118.620003,588200,116.669899
"2016-03-24",117.639999,119.050003,116,117.910004,466500,115.971573
"2016-03-28",118.370003,120.040001,117.650002,119.150002,572100,117.191177
"2016-03-29",121.150002,124.099998,120.139999,123.910004,1008700,121.87294
"2016-03-30",124.57,126.669998,123.669998,125.330002,906600,123.269592
"2016-03-31",124.949997,126.669998,124.419998,124.720001,1024900,122.669609
"2016-04-01",123.419998,125.529999,122.989998,125.389999,998200,123.32859
"2016-04-04",125.309998,125.870003,123.790001,124.669998,764900,122.620422
"2016-04-05",123.5,124.139999,122.57,122.68,616500,120.663162
