"dates","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
"2013-05-31",56.209999,56.209999,54.48,54.48,11526200,45.344604
"2013-06-03",54.560001,54.639999,51.349998,53.119999,15319800,44.21265
"2013-06-04",53.130001,53.689999,51.919998,52.32,11367200,43.546799
"2013-06-05",51.599998,52.66,49.259998,50.119999,18605900,41.715687
"2013-06-06",50.380001,51.68,49.66,51.349998,14267400,42.739445
"2013-06-07",51.880001,53.41,51.810001,52.889999,12883500,44.021214
"2013-06-10",53.549999,53.560001,52.110001,52.439999,8744200,43.64666
"2013-06-11",51.900002,52.98,51.389999,52.439999,7277900,43.64666
"2013-06-12",52.830002,53.060001,51.139999,51.169998,9707600,42.589642
"2013-06-13",51.25,52.099998,50.68,51.950001,9292700,43.238823
"2013-06-14",51.889999,52.790001,51.849998,52.23,6216700,43.471893
"2013-06-17",52.77,53.259998,50.82,51.029999,10079200,42.473099
"2013-06-18",50.869999,52.049999,50.869999,51.939999,6873600,43.230507
"2013-06-19",51.82,52.049999,50.57,50.599998,6406800,42.115208
"2013-06-20",50.189999,50.450001,49.02,49.349998,11510700,41.074814
"2013-06-21",49.630001,49.93,48.080002,48.830002,20298000,40.642006
"2013-06-24",48.200001,49.709999,46.700001,48.93,11453100,40.725243
"2013-06-25",49.41,50.880001,49.310001,49.779999,12879000,41.432724
"2013-06-26",50.419998,51.630001,50.299999,51.310001,9904400,42.706158
"2013-06-27",51.700001,51.950001,50.700001,51.009998,8249000,42.456459
"2013-06-28",50.950001,51.610001,50.619999,51.27,9086200,42.672859
"2013-07-01",51.970001,52.799999,51.529999,51.650002,9472900,42.989143
"2013-07-02",51.700001,52.669998,51.419998,52.23,8566000,43.471893
"2013-07-03",52.009998,52.34,51.630001,51.98,2786800,43.263809
"2013-07-05",52.400002,53.490002,52.27,53.32,6126900,44.379112
"2013-07-08",53.599998,53.959999,53.209999,53.32,10022700,44.379112
"2013-07-09",54.02,54.799999,53.349998,54.380001,8202100,45.26136
"2013-07-10",54.389999,55.5,54.189999,55.330002,8768300,46.052067
"2013-07-11",56.029999,56.25,55.389999,55.849998,11373200,46.484879
"2013-07-12",56,57.860001,55.759998,57.34,13267800,47.725025
"2013-07-15",57.200001,57.720001,56.82,57.66,7637500,47.991356
"2013-07-16",57.549999,57.77,56.779999,57.139999,8831400,47.558559
"2013-07-17",57.369999,57.77,57.110001,57.75,9123400,48.066277
"2013-07-18",57.849998,58.439999,57.560001,58.220001,8821500,48.457458
"2013-07-19",58.580002,60.509998,57.490002,60.099998,14574100,50.022217
"2013-07-22",59.709999,60.459999,58.610001,59.709999,12171600,49.697617
"2013-07-23",59.990002,60.150002,59.049999,59.119999,10997200,49.206543
"2013-07-24",59.709999,60.130001,59.049999,59.880001,9589400,49.839104
"2013-07-25",60.119999,61.139999,58.810001,60.860001,11325400,50.654778
"2013-07-26",63.82,64.040001,61.580002,62.57,14716300,52.078033
"2013-07-29",62.599998,62.82,61.57,62.02,10264600,51.620258
"2013-07-30",62,62.279999,61.459999,61.73,11134400,51.378895
"2013-07-31",62.099998,62.200001,61.360001,61.400002,8423200,51.104225
"2013-08-01",62.049999,62.200001,60.970001,62,7726300,51.603619
"2013-08-02",61.860001,61.950001,61.279999,61.75,5614300,51.395538
"2013-08-05",61.75,61.900002,60.43,60.950001,6105100,50.729679
"2013-08-06",60.919998,60.919998,59.18,59.98,8579000,49.922337
"2013-08-07",60.130001,60.470001,59.200001,60.220001,9417900,50.122093
"2013-08-08",60.5,60.779999,59.290001,59.299999,8283700,49.356361
"2013-08-09",58.82,60.23,58.57,59.209999,5666200,49.281445
"2013-08-12",58.860001,59.139999,58.32,58.900002,6263600,49.023445
"2013-08-13",59.099998,59.450001,58.220001,58.93,4565900,49.048401
"2013-08-14",59.110001,59.560001,58.139999,58.169998,5155200,48.41584
"2013-08-15",57.369999,57.650002,55.959999,56.889999,7345200,47.350475
"2013-08-16",56.759998,57.73,56.25,56.91,7598300,47.36713
"2013-08-19",56.84,58.130001,56.75,57.34,5518000,47.725025
"2013-08-20",57.310001,58.549999,57.310001,58,5349400,48.274357
"2013-08-21",57.700001,59.540001,57.43,58.689999,10075700,48.848644
"2013-08-22",58.75,59.98,58.700001,59.93,4750500,49.880722
"2013-08-23",59.990002,60.119999,59.470001,59.639999,6215500,49.639351
"2013-08-26",59.82,60.990002,59.599998,60.419998,6619100,50.288551
"2013-08-27",59.799999,59.830002,58.57,58.740002,6127400,48.890263
"2013-08-28",58.830002,61.040001,58.5,60.439999,8862800,50.305206
"2013-08-29",60.130001,61.279999,59.91,60.93,5500100,50.713036
"2013-08-30",61.16,61.16,59.959999,60.27,5545400,50.163719
"2013-09-03",60.900002,61.599998,60.25,60.919998,7068700,50.704712
"2013-09-04",60.799999,61.459999,60.360001,61.110001,7264000,50.862858
"2013-09-05",61.189999,61.299999,60.509998,61.07,4951900,50.829556
"2013-09-06",61.349998,61.48,59.419998,61.119999,8284700,50.871178
"2013-09-09",61.080002,62.66,61.080002,62.66,5751200,52.152943
"2013-09-10",63.16,63.560001,62.450001,62.860001,4835000,52.319405
"2013-09-11",63.119999,63.299999,62.18,62.93,5462000,52.37767
"2013-09-12",63,63.490002,62.279999,63.189999,4853700,52.59407
"2013-09-13",63.529999,63.619999,62.720001,63.529999,3839800,52.87706
"2013-09-16",64.080002,64.209999,62.580002,63.02,7037400,52.452583
"2013-09-17",62.900002,63.380001,62.360001,62.689999,5631400,52.177921
"2013-09-18",62.830002,64.519997,62.580002,64.279999,7916500,53.501305
"2013-09-19",64.620003,64.739998,63.639999,64.32,5450300,53.534599
"2013-09-20",64.410004,64.480003,63.799999,63.860001,9073800,53.151718
"2013-09-23",63.43,63.700001,62.330002,62.580002,5998800,52.086361
"2013-09-24",62.630001,63.16,62.360001,62.740002,5175000,52.219532
"2013-09-25",62.630001,62.740002,61.709999,61.73,5358300,51.378895
"2013-09-26",62.349998,63.200001,62.049999,62.799999,4672200,52.269474
"2013-09-27",62.360001,63.93,62.150002,63.540001,5632700,52.885387
"2013-09-30",62.150002,63.700001,62,62.869999,7887300,52.327732
"2013-10-01",63.02,63.360001,62.299999,62.799999,6773000,52.269474
"2013-10-02",62.380001,62.689999,61.900002,62.400002,5045800,51.936546
"2013-10-03",62.290001,62.700001,61.369999,61.709999,6715000,51.362247
"2013-10-04",61.630001,63.060001,61.630001,63.040001,6351200,52.469219
"2013-10-07",62.150002,62.549999,61.66,61.77,8070600,51.412182
"2013-10-08",61.84,61.880001,59.299999,59.380001,9671000,49.422939
"2013-10-09",59.810001,60.240002,58.810001,58.900002,15313300,49.023445
"2013-10-10",61.630001,62.799999,61.150002,62.740002,15240300,52.219532
"2013-10-11",62.939999,63.48,62.380001,62.689999,8092400,52.177921
"2013-10-14",62.470001,63.880001,61.810001,63.869999,8669400,53.160046
"2013-10-15",63.450001,64.720001,63.43,63.599998,8003800,52.935318
"2013-10-16",64.059998,65.739998,63.849998,65.650002,8336700,54.641575
"2013-10-17",65.699997,67.379997,65.260002,67.360001,7651400,56.064827
"2013-10-18",67.269997,68.449997,66.489998,68.209999,15446800,56.772301
"2013-10-21",68.110001,68.349998,66.629997,66.989998,9685200,55.756874
"2013-10-22",67.010002,68.25,66.639999,68.089996,6873000,56.672428
"2013-10-23",68.459999,69.349998,68.029999,69.010002,9770300,57.438156
"2013-10-24",69.440002,70.139999,68.949997,69.830002,10476900,58.120655
"2013-10-25",70.120003,70.300003,68.199997,69.68,9458300,57.995819
"2013-10-28",70,70.400002,68.610001,68.730003,7013300,57.205124
"2013-10-29",68.790001,69.559998,68.230003,69.5,6255900,57.845989
"2013-10-30",71.889999,73.199997,71.43,72.669998,16630600,60.484428
"2013-10-31",72.760002,72.769997,70.970001,71.18,12730300,59.244278
"2013-11-01",71.389999,71.489998,70.419998,70.970001,9395500,59.069489
"2013-11-04",71.129997,71.25,69.32,69.339996,9332700,57.712811
"2013-11-05",69.489998,70.040001,69.25,69.540001,7102200,57.879292
"2013-11-06",69.660004,69.959999,67.209999,67.360001,11095700,56.064827
"2013-11-07",67.900002,68.440002,65.529999,65.629997,13750800,54.62492
"2013-11-08",66.5,67.580002,66.25,67.370003,12507100,56.073151
"2013-11-11",67.739998,68.080002,67.220001,67.510002,9444800,56.189686
"2013-11-12",67.18,67.839996,67.160004,67.610001,8446100,56.272923
"2013-11-13",67.860001,68.510002,67.059998,68.5,11909400,57.01368
"2013-11-14",68.779999,69.269997,68.580002,68.980003,9619800,57.413181
"2013-11-15",69.459999,69.900002,68.580002,69.889999,9383800,58.170593
"2013-11-18",70.529999,70.739998,68.75,68.970001,8781100,57.404861
"2013-11-19",68.800003,69.860001,68.349998,69.660004,7336500,57.979168
"2013-11-20",70.190002,71.470001,69.849998,71.080002,10245300,59.161049
"2013-11-21",71.220001,71.870003,71.209999,71.629997,9155300,59.618828
"2013-11-22",72.860001,75.209999,72.849998,74.269997,18519700,61.816124
"2013-11-25",75.419998,75.43,74.440002,74.599998,12257400,62.09079
"2013-11-26",74.830002,75.059998,74.110001,74.370003,9030800,61.899387
"2013-11-27",74.75,75.300003,74.169998,74.629997,8228900,62.115768
"2013-11-29",75,75.25,74.769997,74.809998,4900300,62.265587
"2013-12-02",74.839996,74.970001,73.610001,74.519997,11734800,62.024208
"2013-12-03",73.919998,74.059998,72.360001,72.419998,12863900,60.27636
"2013-12-04",72.019997,72.889999,71.5,72.470001,11241700,60.317947
"2013-12-05",72.620003,73.370003,72.089996,73.190002,9662700,60.91724
"2013-12-06",74.059998,74.129997,73.080002,73.989998,11554900,61.583076
"2013-12-09",76.07,76.110001,74.230003,75.190002,17248700,62.581867
"2013-12-10",75,75.099998,70.230003,72.809998,25872900,60.600952
"2013-12-11",72.959999,73.07,70.480003,70.610001,16840400,58.769863
"2013-12-12",70.389999,71.209999,70.050003,70.269997,12064600,58.48687
"2013-12-13",71.209999,71.610001,70.139999,71.400002,11343000,59.427387
"2013-12-16",72.029999,72.360001,71.339996,71.419998,12025400,59.444031
"2013-12-17",71.720001,71.739998,69.050003,70.080002,12247500,58.328754
"2013-12-18",72.279999,73.68,70.620003,73.589996,17907500,61.250153
"2013-12-19",73.029999,74.879997,73,73.43,10040500,61.116997
"2013-12-20",73.949997,75.080002,73.730003,74.660004,14893400,62.140724
"2013-12-23",75.349998,75.800003,74.68,74.989998,7545000,62.415394
"2013-12-24",74.989998,75.029999,74.209999,74.959999,4530700,62.390415
"2013-12-26",74.970001,75.349998,74.669998,75.199997,4852200,62.590187
"2013-12-27",75.360001,75.360001,74.25,74.449997,4913900,61.965961
"2013-12-30",74.669998,75.25,74.220001,75.080002,5899800,62.490318
"2013-12-31",75.07,75.25,74.160004,75.099998,6679700,62.506954
"2014-01-02",75.209999,75.589996,74.389999,75.209999,8279300,62.598522
"2014-01-03",75.209999,75.25,74.230003,74.32,6561500,61.857754
"2014-01-06",74.580002,74.690002,72.730003,73.239998,8346000,60.95887
"2014-01-07",73.5,73.870003,72.709999,72.779999,8513000,60.575985
"2014-01-08",73.169998,74.379997,72.529999,73.459999,11063200,61.141968
"2014-01-09",74.230003,75.059998,73.769997,74.300003,8825500,61.841118
"2014-01-10",75,75.040001,73.519997,74.870003,8471300,62.315521
"2014-01-13",75.150002,75.279999,72.599998,73.139999,9130400,60.875626
"2014-01-14",73.550003,75.169998,72.82,74.989998,11265200,62.415394
"2014-01-15",75.220001,75.410004,74.43,75.230003,10223900,62.61517
"2014-01-16",75.389999,79.019997,75.300003,77.900002,20728500,64.837448
"2014-01-17",77.889999,79.059998,77.440002,78.400002,11843300,65.253624
"2014-01-21",79.75,81.580002,79.419998,81.580002,13026200,67.900375
"2014-01-22",83.720001,84.400002,81.889999,82.18,17385400,68.399773
"2014-01-23",81.800003,82.279999,80.910004,82.150002,10756500,68.374786
"2014-01-24",81.760002,82.68,79.75,80.620003,13269300,67.101364
"2014-01-27",80.760002,80.760002,77.589996,78.860001,13638100,65.636467
"2014-01-28",80.599998,81.169998,79.82,80.669998,10284700,67.142967
"2014-01-29",80.010002,81.089996,78.959999,79.849998,10140000,66.460449
"2014-01-30",80.699997,82.199997,80.650002,81.519997,10162700,67.850433
"2014-01-31",79.970001,81.75,79.349998,80.650002,10819500,67.12632
"2014-02-03",81.769997,81.860001,78.589996,78.830002,14336700,65.611496
"2014-02-04",80.18,82.059998,79.849998,82.019997,15478300,68.266579
"2014-02-05",81.980003,82,76.709999,78.150002,23469100,65.045532
"2014-02-06",78.5,79.5,76.260002,76.5,17193800,63.672215
"2014-02-07",77.650002,78.809998,75.699997,78.75,16074200,65.54493
"2014-02-10",79.339996,81.129997,78.800003,80.980003,10487600,67.401001
"2014-02-11",81.120003,82.040001,80.889999,81.800003,12608600,68.083481
"2014-02-12",82.25,82.93,81.610001,82,9490300,68.249931
"2014-02-13",81.099998,82.620003,80.900002,82.550003,8964800,68.70771
"2014-02-14",82.809998,82.849998,80.629997,81.209999,10425700,67.592422
"2014-02-18",81.919998,83.980003,81.669998,83.809998,15019700,69.756447
"2014-02-19",83.650002,83.800003,82.300003,82.699997,9752400,68.832542
"2014-02-20",82.699997,83.199997,81.879997,82.809998,8962700,68.924118
"2014-02-21",83.540001,83.620003,82.580002,82.589996,11015000,68.741005
"2014-02-24",82.989998,84.059998,82.800003,83.57,9098200,69.556679
"2014-02-25",84.139999,84.879997,83.07,83.949997,8351300,69.872948
"2014-02-26",84.050003,84.5,83.309998,83.809998,11908500,69.756447
"2014-02-27",83.650002,84,82.5,83.650002,11003900,69.623283
"2014-02-28",83.790001,84.199997,81.800003,82.790001,12503600,68.907455
"2014-03-03",82.790001,82.900002,81,81.449997,12024000,67.79216
"2014-03-04",82.860001,83.360001,82.559998,82.940002,8220800,69.032333
"2014-03-05",83.019997,83.440002,82.730003,82.870003,6590400,68.974052
"2014-03-06",83.220001,83.419998,78.5,79.919998,21950000,66.518715
"2014-03-07",81.209999,81.349998,77.809998,79.580002,20459900,66.235748
"2014-03-10",79.400002,80.300003,78.349998,80.230003,8661900,66.776749
"2014-03-11",80.349998,80.57,79.32,79.839996,10569900,66.452156
"2014-03-12",79.360001,80.300003,78.620003,79.720001,9671400,66.352249
"2014-03-13",80.260002,80.470001,77.559998,78.010002,10600700,64.929001
"2014-03-14",76.989998,77.099998,74.550003,75.050003,18775000,62.465336
"2014-03-17",75.959999,76.860001,75.080002,75.449997,14099000,62.798271
"2014-03-18",75.540001,78.059998,75.510002,77.769997,10327000,64.729225
"2014-03-19",78.199997,78.599998,76.010002,76.540001,11155700,63.705479
"2014-03-20",76.5,76.650002,74.860001,75.529999,12148300,62.864872
"2014-03-21",75.669998,76.199997,70.849998,72.07,36979700,59.985031
"2014-03-24",72.540001,72.889999,68.809998,72.129997,29285300,60.034988
"2014-03-25",72.599998,74.300003,71.900002,73.029999,19176900,60.784065
"2014-03-26",73.720001,75.010002,72.769997,72.779999,15708700,60.575985
"2014-03-27",72.379997,73.339996,70.589996,71.410004,17749700,59.435711
"2014-03-28",70.620003,71.110001,67.629997,68.550003,29246100,57.055286
"2014-03-31",69.169998,71,69.169998,70.860001,18594900,58.977947
"2014-04-01",73.339996,73.879997,72.139999,73.639999,19497100,61.291771
"2014-04-02",75.160004,75.25,73.339996,73.959999,15992800,61.558113
"2014-04-03",75.160004,75.18,72.290001,74,15989400,61.591423
"2014-04-04",74.910004,75.25,71.519997,72.199997,19387500,60.093243
"2014-04-07",71.919998,73.730003,70.720001,72.230003,16037200,60.118229
"2014-04-08",71.709999,71.709999,69.279999,70.010002,25269000,58.270462
"2014-04-09",70.5,71.290001,69.860001,70.650002,20688600,58.803143
"2014-04-10",70.800003,71.230003,64.809998,65.480003,43152600,54.500069
"2014-04-11",64.190002,68.940002,63.5,66.029999,35988700,54.957848
"2014-04-14",67.790001,68.389999,65.739998,66.790001,17988000,55.590412
"2014-04-15",67.550003,69.139999,65.589996,68.169998,21802600,56.73901
"2014-04-16",69.32,69.889999,68.339996,69.279999,17266400,57.662903
"2014-04-17",69.370003,70.639999,69.089996,70,17546400,58.262146
"2014-04-21",70.379997,71.989998,69.400002,71.599998,17973500,59.593857
"2014-04-22",72.860001,73.260002,71.849998,72.860001,29207300,60.642582
"2014-04-23",75.730003,75.879997,73.760002,73.860001,35411800,61.47488
"2014-04-24",74.93,75,71.629997,74.080002,22098100,61.658001
"2014-04-25",74.019997,74.879997,73.43,73.900002,22726800,61.508171
"2014-04-28",74.849998,76.800003,72.769997,74.080002,22497800,61.658001
"2014-04-29",74.669998,76.379997,74,76.239998,15865700,63.455807
"2014-04-30",76.150002,78.669998,75.489998,78.489998,20165300,65.328522
"2014-05-01",78.620003,79.889999,77.830002,79.019997,15970200,65.769638
"2014-05-02",79.300003,79.5,76.650002,77.709999,16772700,64.679298
"2014-05-05",76.730003,79.910004,76.629997,79.830002,14085700,66.443825
"2014-05-06",79.739998,79.919998,78.230003,78.32,10990500,65.187042
"2014-05-07",79,79.230003,76.800003,78.769997,14664700,65.561554
"2014-05-08",78.879997,80.279999,78.199997,78.730003,13777000,65.528259
"2014-05-09",78.809998,79.790001,78,79.760002,9017400,66.385559
"2014-05-12",80.230003,80.730003,79.169998,80.349998,11254300,66.876602
"2014-05-13",80.489998,80.709999,80.010002,80.300003,8515500,66.83503
"2014-05-14",80.400002,81.610001,79.610001,80.970001,10735800,67.392662
"2014-05-15",81.019997,81.419998,79.459999,80.099998,12705000,66.668541
"2014-05-16",80.300003,80.839996,79.220001,80.800003,10525700,67.251152
"2014-05-19",80.709999,82.099998,80.5,82.050003,10159200,68.291565
"2014-05-20",82.040001,82.470001,80.720001,81.139999,10553900,67.534149
"2014-05-21",81.260002,81.980003,80.68,81.809998,9042000,68.091805
"2014-05-22",81.629997,83.699997,81.559998,82.900002,10879000,68.999023
"2014-05-23",82.43,82.5,80.75,80.940002,13588000,67.367676
"2014-05-27",82.080002,82.949997,81.120003,82.160004,10994500,68.38311
"2014-05-28",82.019997,82.870003,81.75,81.860001,8522900,68.133408
"2014-05-29",82.010002,82.650002,81.809998,82.080002,7904300,68.316559
"2014-05-30",81.769997,82.099998,80.470001,81.209999,11058500,67.592422
"2014-06-02",81.32,81.800003,80.75,81.550003,7598000,67.875404
"2014-06-03",81.269997,82.82,81.209999,82.550003,8249600,68.70771
"2014-06-04",82.260002,83.290001,82.019997,83.019997,9055500,69.098915
"2014-06-05",83.459999,83.459999,82.449997,82.800003,8423500,68.91581
"2014-06-06",83.239998,83.239998,81.720001,82.389999,9104500,68.574547
"2014-06-09",81.389999,81.5,78.5,79.010002,23319200,65.761314
"2014-06-10",79.279999,79.940002,78.739998,79.540001,11293800,66.202461
"2014-06-11",79.360001,81.800003,79.309998,80.82,11865400,67.267807
"2014-06-12",80.800003,81.57,80.330002,80.580002,7080000,67.068054
"2014-06-13",80.68,81.099998,79.870003,80.720001,7695100,67.184586
"2014-06-16",80.870003,81.389999,80.410004,80.769997,7356500,67.226204
"2014-06-17",80.730003,80.870003,79.559998,79.790001,11141300,66.41053
"2014-06-18",79.849998,79.989998,78.830002,79.470001,10436400,66.144196
"2014-06-19",79.470001,80.5,78.879997,79.779999,10967200,66.402199
"2014-06-20",80.139999,81.550003,79.68,81.199997,14042000,67.584076
"2014-06-23",81.269997,82.230003,80.580002,80.800003,7481800,67.251152
"2014-06-24",80.949997,82.050003,80.459999,80.809998,7274100,67.259483
"2014-06-25",80.860001,81.849998,80.599998,81.800003,8664300,68.083481
"2014-06-26",81.900002,82.209999,80.900002,82.18,6920700,68.399773
"2014-06-27",82.220001,83.379997,81.650002,82.940002,10397800,69.032333
"2014-06-30",82.849998,84.449997,82.629997,82.910004,10882500,69.007355
"2014-07-01",83.370003,85.489998,83.32,85.290001,11599400,70.988281
"2014-07-02",85.550003,87.879997,85.379997,87.099998,13949300,72.494774
"2014-07-03",87.699997,88.400002,87.050003,87.900002,9126100,73.160606
"2014-07-07",88.059998,88.599998,86.989998,87.209999,11474000,72.586304
"2014-07-08",86.839996,87.519997,86.029999,87.110001,11727100,72.503075
"2014-07-09",87.25,88.959999,87.190002,88.68,10397200,73.809822
"2014-07-10",87.18,89.25,86.309998,88.940002,9521200,74.026222
"2014-07-11",88.900002,89.980003,88.25,88.730003,11268700,73.851433
"2014-07-14",89.129997,90.269997,88.839996,89.849998,10729000,74.783623
"2014-07-15",90.029999,90.739998,88.190002,89,13756100,74.076164
"2014-07-16",89.400002,89.440002,85.82,87,14259700,72.411522
"2014-07-17",86.400002,88.169998,84.75,85.07,14942500,70.805168
"2014-07-18",85.730003,89.75,85.300003,89.190002,13236100,74.234306
"2014-07-21",89.800003,90.980003,88.809998,88.860001,13822000,73.959641
"2014-07-22",89.32,89.900002,88.580002,89.330002,12302900,74.35083
"2014-07-23",90.099998,90.730003,89.290001,90.339996,17694800,75.19146
"2014-07-24",91.559998,92.970001,89.889999,90.540001,23546700,75.357933
"2014-07-25",90.68,90.779999,88.699997,89.839996,13059400,74.775307
"2014-07-28",90.099998,91.730003,89.93,91.459999,14066500,76.12365
"2014-07-29",92.099998,93.25,91.599998,92.989998,13989000,77.397102
"2014-07-30",94.300003,94.339996,93.559998,93.790001,10753800,78.062943
"2014-07-31",93,93.370003,91.25,91.550003,13429400,76.198586
"2014-08-01",91,92.599998,90.690002,91.5,11992900,76.15696
"2014-08-04",92,92.889999,91.519997,92.18,11030000,76.722916
"2014-08-05",92.25,93.080002,91.599998,92.269997,10250800,76.797829
"2014-08-06",91.5,93.019997,91.089996,92.790001,11016200,77.230644
"2014-08-07",93.550003,93.639999,91.660004,92.050003,8804600,76.614738
"2014-08-08",91.839996,92.540001,90.82,92.449997,9820800,76.947655
"2014-08-11",93.139999,93.309998,92.519997,92.919998,8575000,77.338829
"2014-08-12",92.699997,93.379997,92.510002,93.360001,10587800,77.705048
"2014-08-13",93.5,94.610001,93.339996,93.980003,13027400,78.2211
"2014-08-14",94.580002,96.370003,94.239998,96.360001,12344200,80.202011
"2014-08-15",98.419998,99.489998,97.019997,99.489998,19714200,82.807175
"2014-08-18",100.440002,101.5,100.080002,100.720001,14755700,83.83091
"2014-08-19",101.43,101.650002,99.330002,101.279999,16300900,84.296997
"2014-08-20",100.709999,102.57,100.610001,100.790001,12590600,83.889168
"2014-08-21",101,102.309998,100.860001,102.269997,9799500,85.121017
"2014-08-22",103.019997,105.160004,102.610001,103.959999,13255900,86.527618
"2014-08-25",105.110001,107.529999,105.110001,107.449997,19882000,89.432404
"2014-08-26",108.059998,108.720001,104.769997,106.269997,18799900,88.450249
"2014-08-27",106.550003,108.769997,105.760002,107.410004,16164800,89.399109
"2014-08-28",107,108.110001,106.739998,107.510002,10301600,89.482353
"2014-08-29",107.900002,108.239998,106.779999,107.559998,11318200,89.523941
"2014-09-02",108.169998,109.5,107.610001,109.360001,15275700,91.022133
"2014-09-03",110,110.639999,108.339996,109.43,14388400,91.080391
"2014-09-04",109.809998,110,106.269997,106.860001,13757500,88.94133
"2014-09-05",106.400002,106.5,97.540001,105.360001,36078400,87.692856
"2014-09-08",104.949997,106.849998,104.739998,106.529999,11930900,88.666679
"2014-09-09",106.900002,106.980003,104.32,105.889999,14085700,88.133972
"2014-09-10",106.199997,108.230003,105.760002,108.220001,11246400,90.07328
"2014-09-11",108,108.489998,105.800003,106.389999,10470000,88.550148
"2014-09-12",106.169998,106.900002,102.900002,103.660004,15843400,86.277939
"2014-09-15",101.900002,102.099998,99.330002,100.989998,18163900,84.055626
"2014-09-16",99.849998,104.970001,99.230003,104.760002,14933000,87.193474
"2014-09-17",104.57,105.790001,101.900002,103.839996,18455700,86.427727
"2014-09-18",104.629997,106.5,104.099998,105.93,16347900,88.167274
"2014-09-19",107.75,107.889999,105.510002,105.959999,22238400,88.192238
"2014-09-22",106.010002,107.57,104.620003,105.470001,12319400,87.784401
"2014-09-23",104.709999,106.209999,104.550003,105.389999,10700400,87.717834
"2014-09-24",106.25,108.809998,106.019997,108.709999,14781400,90.481117
"2014-09-25",108.919998,110.589996,106.410004,107.339996,15402400,89.340843
"2014-09-26",108.900002,109.010002,106.760002,108.379997,10856700,90.206429
"2014-09-29",107.589996,108.68,106.449997,107.510002,8072100,89.482353
"2014-09-30",107.480003,108,105.860001,106.449997,11622700,88.600075
"2014-10-01",106.989998,107.589996,105.190002,105.589996,11659400,87.8843
"2014-10-02",105,105.910004,103.610001,104.559998,11527500,87.027008
"2014-10-03",105.550003,107.349998,104.709999,106.519997,10294700,88.658333
"2014-10-06",107.220001,107.449997,104.82,105.129997,11278300,87.501419
"2014-10-07",104.849998,105.300003,102.540001,104.290001,9757300,86.802277
"2014-10-08",104.300003,108.970001,104.040001,108.870003,16545000,90.614281
"2014-10-09",108.419998,108.620003,105.720001,105.849998,13174600,88.100685
"2014-10-10",105.389999,107.5,103,103.730003,19704500,86.336166
"2014-10-13",104.489998,104.57,101.360001,101.440002,14578900,84.430168
"2014-10-14",102,102.879997,94.269997,97.18,27245100,80.884514
"2014-10-15",95,97.769997,91.730003,96.160004,23835100,80.035553
"2014-10-16",94.389999,100,93.279999,96.879997,19881400,80.634834
"2014-10-17",98.620003,102.32,98.620003,100.75,17539000,83.855873
"2014-10-20",101.150002,103.589996,100.82,102.209999,11887100,85.071068
"2014-10-21",104.050003,106.669998,103.459999,106.669998,12267900,88.783188
"2014-10-22",106.510002,107,104.080002,106.089996,13763100,88.300453
"2014-10-23",106.639999,108.18,105.5,107.18,13872600,89.207664
"2014-10-24",107.529999,111.470001,106.599998,110.709999,15125700,92.145752
"2014-10-27",110.769997,112.989998,108.870003,112.589996,11505500,93.710526
"2014-10-28",113.25,114.129997,112.260002,113.449997,16128700,94.4263
"2014-10-29",109.849998,113.43,108,110.720001,21151500,92.15406
"2014-10-30",110.720001,114.349998,110.599998,114.220001,13796700,95.067184
"2014-10-31",115.900002,116.830002,110.760002,112,22070000,93.219437
"2014-11-03",112.309998,112.800003,108.809998,109.980003,15356600,91.538162
"2014-11-04",109.620003,110.650002,108.970001,109.720001,10206800,91.321754
"2014-11-05",110.870003,110.910004,105.75,106.050003,15459500,88.267166
"2014-11-06",106.940002,108.449997,106.099998,106.940002,13149400,89.007919
"2014-11-07",108.900002,108.949997,106.330002,106.449997,12663700,88.600075
"2014-11-10",109.07,109.370003,106.660004,107.019997,21412900,89.074501
"2014-11-11",107.480003,108.720001,106.669998,108.010002,12206500,89.898499
"2014-11-12",107.760002,107.809998,105.699997,106.900002,12802200,88.974625
"2014-11-13",106.959999,107.050003,103.510002,104.199997,20880400,86.727379
"2014-11-14",103.5,103.790001,100,102.059998,23553400,84.946198
"2014-11-17",101.099998,102.160004,100.300003,100.440002,17100900,83.597847
"2014-11-18",101.690002,103.970001,100.82,103.709999,20163300,86.319527
"2014-11-19",103.199997,103.32,101.010002,102.339996,13864200,85.179283
"2014-11-20",101.949997,103.379997,100.300003,100.589996,20027500,83.722694
"2014-11-21",102.209999,102.510002,100.080002,100.580002,16765000,83.714394
"2014-11-24",101.110001,102.300003,99.440002,100.599998,17111100,83.731033
"2014-11-25",100.949997,101.379997,98.370003,101.110001,20640200,84.155518
"2014-11-26",101.25,101.550003,99.830002,100.300003,11536500,83.481346
"2014-11-28",100.989998,101.330002,99.699997,100.32,7552700,83.497978
"2014-12-01",100,101.989998,99.769997,100.550003,14516100,83.689423
"2014-12-02",101.169998,102.779999,101.019997,102.190002,15568200,85.054413
"2014-12-03",103.040001,103.080002,99.860001,100.879997,17620800,83.964088
"2014-12-04",100.769997,102.029999,99.860001,101.82,12052800,84.74646
"2014-12-05",102.290001,105.449997,102.150002,104.589996,18127600,87.051971
"2014-12-08",105.050003,107.580002,104.919998,105.559998,13754200,87.859322
"2014-12-09",103.809998,106,102.220001,105.910004,11330900,88.15065
