"dates","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"2014-08-25",102.555,103.18,102.459999,103.114998,921000,92.922043
"2014-08-26",103.425003,103.425003,102.775002,103.230003,871600,93.025673
"2014-08-27",103.055,103.324997,102.285004,102.620003,859000,92.475975
"2014-08-28",102.345001,103.059998,102.18,102.720001,758000,92.566078
"2014-08-29",102.970001,103.099998,102.605003,102.93,777000,92.755318
"2014-09-02",103.195,103.269997,102.285004,102.595001,858000,92.453423
"2014-09-03",102.864998,103.059998,101.650002,101.764999,1174400,91.705482
"2014-09-04",101.915001,102.504997,101.610001,101.809998,799000,91.746033
"2014-09-05",101.875,102.004997,101.474998,101.980003,1059200,91.899231
"2014-09-08",101.855003,102.684998,101.614998,101.959999,656000,91.88121
"2014-09-09",102.059998,102.144997,100.555,100.730003,836800,90.772781
"2014-09-10",100.589996,101.324997,100.059998,101.230003,804200,91.223358
"2014-09-11",100.495003,101.065002,100.224998,100.709999,900800,90.754753
"2014-09-12",100.660004,100.889999,99.474998,99.839996,949800,89.970749
"2014-09-15",99.879997,100.195,99.239998,99.855003,992600,89.984283
"2014-09-16",99.690002,100.934998,99.264999,100.260002,1623600,90.349251
"2014-09-17",100.730003,101.449997,100.415001,100.915001,1358600,90.939507
"2014-09-18",101.105003,102.019997,100.945,101.580002,1057600,91.538757
"2014-09-19",101.980003,102.580002,101.389999,101.404999,1459000,91.381065
"2014-09-22",101.480003,101.730003,99.760002,99.839996,1357000,89.970749
"2014-09-23",99.620003,99.964996,99.044998,99.139999,1344200,89.339966
"2014-09-24",99.349998,100.415001,99.239998,100.269997,1175600,90.358276
"2014-09-25",99.695,99.809998,98.705002,98.705002,1002600,88.947983
"2014-09-26",98.559998,99.349998,98.5,99.224998,766800,89.416542
"2014-09-29",98.639999,99.945,98.364998,99.730003,1099400,89.87162
"2014-09-30",99.540001,99.690002,98.190002,98.370003,1598800,88.646072
"2014-10-01",98.25,98.25,94.834999,95.584999,3029000,86.136368
"2014-10-02",95.434998,95.949997,93.945,95.584999,1724800,86.136368
"2014-10-03",96.014999,96.830002,95.364998,95.925003,1442600,86.442764
"2014-10-06",96.769997,96.769997,95.279999,95.635002,939400,86.181427
"2014-10-07",95.195,95.195,93.165001,93.209999,2348000,83.996155
"2014-10-08",93.224998,94.879997,92.540001,94.764999,2850200,85.39743
"2014-10-09",94.995003,95.129997,92.805,93.014999,2205000,83.820427
"2014-10-10",92.889999,93.705002,91.730003,91.775002,2004000,82.703011
"2014-10-13",91.644997,91.995003,88.089996,88.294998,2501000,79.567009
"2014-10-14",88.559998,89.980003,87.709999,88.790001,2546000,80.013069
"2014-10-15",87.684998,90.57,86.504997,90.25,3388200,81.328728
"2014-10-16",86.949997,91.75,85.779999,90.915001,4098600,81.928009
"2014-10-17",92.32,94.184998,91.824997,93.625,3454600,84.370117
"2014-10-20",93.889999,95.635002,93.385002,95.589996,2413200,86.140862
"2014-10-21",95.974998,98.139999,95.974998,98.019997,2398800,88.330666
"2014-10-22",98.629997,99.25,96.650002,96.855003,2937400,87.280838
"2014-10-23",97.985001,98.285004,97.055,97.449997,1712000,87.817024
"2014-10-24",97.43,98.055,96.309998,97.925003,1615000,88.245056
"2014-10-27",96.580002,96.919998,95.599998,96.300003,2100200,86.780708
"2014-10-28",97.385002,98.43,96.980003,97.695,2245800,88.037788
"2014-10-29",97.504997,97.714996,95.389999,96.025002,3746800,86.532883
"2014-10-30",95.669998,96.720001,95.389999,96.175003,1368200,86.668053
"2014-10-31",97.394997,102.25,96.775002,101.845001,5398200,91.77758
"2014-11-03",102.025002,102.389999,99.940002,100.184998,2409200,90.28167
"2014-11-04",100.125,100.394997,98.635002,99.235001,1712600,89.42556
"2014-11-05",100.209999,102.730003,99.824997,102.625,2963400,92.480469
"2014-11-06",102.5,103.129997,101.580002,103.044998,1990200,93.163071
"2014-11-07",101.529999,103.745003,101.529999,103.449997,1819400,93.529221
"2014-11-10",103.285004,103.665001,102.669998,103.135002,1232000,93.244446
"2014-11-11",103.125,103.504997,102.355003,102.629997,1409600,92.787857
"2014-11-12",102.620003,102.794998,101.580002,101.949997,2076600,92.17308
"2014-11-13",102.114998,103.495003,101.504997,102.614998,1980000,92.774284
"2014-11-14",102.555,103.175003,101.735001,101.949997,1606400,92.17308
"2014-11-17",102,103.184998,101.705002,102.665001,1093200,92.819504
"2014-11-18",102.474998,104.375,102.175003,104.25,1803000,94.252495
"2014-11-19",104.345001,105.540001,104.010002,105.330002,2718600,95.228928
"2014-11-20",104.919998,106.440002,104.805,106.330002,1405800,96.133041
"2014-11-21",107.519997,108.864998,106.849998,107.675003,2580800,97.349045
"2014-11-24",107.800003,108.269997,107.224998,107.785004,2368000,97.448509
"2014-11-25",107.589996,108.720001,107.589996,107.699997,1364000,97.371651
"2014-11-26",107.574997,108.565002,107.275002,108.474998,909200,98.072319
"2014-11-28",109.150002,109.769997,108.239998,109.410004,1286400,98.917686
"2014-12-01",108.730003,110.389999,108.394997,109.934998,3195800,99.392311
"2014-12-02",110.605003,111.120003,108.974998,109.565002,1815200,99.0578
"2014-12-03",109.800003,111.815002,109.565002,111.629997,1591600,100.924767
"2014-12-04",111.555,112.584999,111.230003,111.855003,2052800,101.128197
"2014-12-05",111.949997,112.724998,111.224998,111.425003,1527800,100.73941
"2014-12-08",111.199997,111.974998,110.834999,111.419998,1805200,100.734894
"2014-12-09",110.504997,112.894997,110.504997,112.845001,1781200,102.023262
"2014-12-10",112.805,112.805,110.239998,110.425003,1528000,99.835327
"2014-12-11",110.43,112.154999,110.235001,111.300003,1498800,100.626419
"2014-12-12",110.82,111.205002,109.879997,109.910004,2742000,99.369728
"2014-12-15",110.510002,111.235001,108.114998,109.055,2577400,98.596703
"2014-12-16",108.144997,110.665001,108.019997,108.330002,1945000,97.941254
"2014-12-17",108.544998,111.519997,108.345001,111.129997,1943000,100.472717
"2014-12-18",112.214996,113.550003,111.455002,113.504997,1510200,102.619949
"2014-12-19",114.040001,114.800003,113.504997,113.949997,2125800,103.022263
"2014-12-22",114.32,115.014999,113.665001,114.800003,1643600,103.790764
"2014-12-23",115.089996,116.080002,115,115.535004,1018800,104.455269
"2014-12-24",115.75,115.919998,115.190002,115.559998,541600,104.477898
"2014-12-26",115.690002,116.394997,115.294998,115.794998,605000,104.690346
"2014-12-29",115.455002,116.580002,115.305,116.230003,868600,105.083626
"2014-12-30",115.764999,116.305,115.565002,115.830002,843200,104.721985
"2014-12-31",116.125,116.834999,115.510002,115.574997,1267200,104.491425
"2015-01-02",115.574997,116.169998,113.794998,114.699997,888600,103.700356
"2015-01-05",113.529999,113.875,111.294998,111.739998,1931800,101.024208
"2015-01-06",112.355003,112.650002,109.904999,111.464996,1710600,100.775589
"2015-01-07",111.489998,112.349998,110.695,111.959999,2366400,101.223099
"2015-01-08",113.120003,115.345001,112.464996,114.940002,2075800,103.917358
"2015-01-09",115.114998,115.385002,112.875,113.485001,1600200,102.601868
"2015-01-12",113.5,114.025002,112.415001,113.125,1446800,102.276405
"2015-01-13",113.705002,115.120003,112.235001,113.495003,1656400,102.610924
"2015-01-14",112.160004,113.519997,111.264999,113.485001,2555800,102.601868
"2015-01-15",114.555,116.989998,112.385002,113.099998,3105000,102.253792
"2015-01-16",113.035004,115.449997,112.529999,115.190002,1886400,104.143364
"2015-01-20",115.544998,116,113.080002,114.080002,2082000,103.139816
"2015-01-21",113.735001,114.809998,113.105003,114.014999,1469000,103.081039
"2015-01-22",114.355003,115.980003,113.154999,115.675003,1175400,104.581879
"2015-01-23",115.5,115.5,113.885002,113.904999,952200,102.981583
"2015-01-26",113.550003,114.074997,112.605003,113.910004,1002200,102.986107
"2015-01-27",113,114.014999,112.129997,112.980003,1246400,102.145309
"2015-01-28",113.065002,113.855003,110.620003,110.870003,1411200,100.237648
"2015-01-29",111,113.035004,110.154999,112.855003,1528800,102.03228
"2015-01-30",111.370003,113.029999,111.370003,111.440002,2708400,100.752975
"2015-02-02",110.625,112.120003,109.940002,111.864998,1589600,101.137238
"2015-02-03",113.214996,113.875,111.919998,113.449997,1328000,102.570213
"2015-02-04",113.300003,114.470001,112.504997,113.724998,1100000,102.818855
"2015-02-05",114.480003,115.614998,113.915001,115.184998,1352800,104.138855
"2015-02-06",115.089996,116,114.555,115.43,1146000,104.360352
"2015-02-09",115.18,115.43,113.089996,113.410004,1741800,102.534065
"2015-02-10",114.589996,114.724998,112.949997,114.120003,1005000,103.175972
"2015-02-11",113.959999,114.599998,113.455002,114.110001,776000,103.166962
"2015-02-12",115.129997,116.794998,114.559998,116.514999,1624800,105.341301
"2015-02-13",116.845001,118.425003,116.550003,118.385002,1251200,107.031967
"2015-02-17",117.150002,118.489998,116.754997,117.925003,1739200,106.616074
"2015-02-18",117.150002,118.190002,116.614998,118.120003,1144000,107.096626
"2015-02-19",117.239998,118.57,117.010002,117.75,948800,106.761147
"2015-02-20",117.315002,118.599998,116.050003,118.32,1347400,107.277939
"2015-02-23",117.605003,118.550003,117.410004,118.245003,1347600,107.209946
"2015-02-24",118.425003,118.599998,117.754997,118.385002,994800,107.336906
"2015-02-25",118,118.705002,117.584999,117.834999,1086200,106.838211
"2015-02-26",117.620003,118.404999,117.330002,117.919998,967600,106.915283
"2015-02-27",117.934998,118.480003,117.050003,117.690002,1394800,106.706741
"2015-03-02",117.690002,118.875,117.690002,118.849998,1454800,107.758499
"2015-03-03",118.445,118.489998,116.915001,117.269997,1237600,106.325951
"2015-03-04",116.559998,118.949997,116.105003,117.669998,1687000,106.688614
"2015-03-05",117.915001,118.135002,117.059998,117.724998,974400,106.73848
"2015-03-06",116.684998,117.385002,115.824997,115.985001,1090000,105.160881
"2015-03-09",116.220001,116.860001,115.760002,116.144997,1418600,105.305931
"2015-03-10",114.964996,115.059998,113.82,113.834999,1606800,103.21151
"2015-03-11",113.910004,114.074997,112.504997,112.589996,1594200,102.082687
"2015-03-12",112.695,114.915001,112.555,114.849998,986400,104.131767
"2015-03-13",114.355003,114.745003,113.169998,113.955002,1181600,103.32029
"2015-03-16",114.370003,115.125,114.014999,115.040001,1091200,104.304062
"2015-03-17",114.235001,114.769997,113.065002,113.629997,1116200,103.025658
"2015-03-18",112.955002,116.080002,111.5,114.82,2110200,104.104568
"2015-03-19",114.084999,114.485001,112.925003,113.084999,1015800,102.531502
"2015-03-20",113.669998,115.125,112.889999,114.529999,1555000,103.841652
"2015-03-23",114.364998,114.910004,113.209999,113.214996,1290200,102.649368
"2015-03-24",113.195,113.934998,112.745003,112.745003,1172800,102.223228
"2015-03-25",112.894997,113.514999,111.139999,111.230003,1306800,100.849617
"2015-03-26",110.294998,111.25,110.025002,110.650002,1125200,100.323753
"2015-03-27",111.010002,112,110.464996,111.480003,1222800,101.076302
"2015-03-30",112.150002,113.025002,111.574997,112.245003,1265200,101.76989
"2015-03-31",111.464996,113.199997,111.080002,112.769997,1837000,102.245888
"2015-04-01",112.675003,112.980003,111.175003,112.230003,1623600,101.75631
"2015-04-02",111.709999,112.635002,111.464996,111.790001,1421000,101.357353
"2015-04-06",111.330002,112.485001,111,112.110001,1100600,101.647476
"2015-04-07",112.019997,113.165001,111.705002,112.449997,1187400,101.955772
"2015-04-08",112.160004,113.330002,112.160004,113.065002,1620000,102.513382
"2015-04-09",113.184998,114.260002,112.709999,114.169998,1177200,103.515236
"2015-04-10",114.5,114.949997,113.514999,114.75,1408600,104.0411
"2015-04-13",114.675003,115.375,114.209999,114.794998,1344600,104.081924
"2015-04-14",114.705002,114.860001,113.459999,113.980003,1281200,103.342979
"2015-04-15",114.370003,114.544998,113.260002,113.635002,1849800,103.030182
"2015-04-16",116.514999,116.555,113.285004,113.375,2492600,102.794426
"2015-04-17",112.565002,114.004997,112.175003,113.305,2211800,102.730988
"2015-04-20",114.019997,114.470001,112.735001,113.839996,1912000,103.216042
"2015-04-21",114.105003,114.139999,112.785004,113.525002,1181400,102.930428
"2015-04-22",113.580002,114.199997,112.745003,113.199997,872200,102.635765
"2015-04-23",113.040001,113.43,112.684998,112.940002,854600,102.400047
"2015-04-24",112.934998,113.404999,111.25,111.654999,1729600,101.234962
"2015-04-27",111.730003,111.980003,110.190002,110.425003,2169400,100.119759
"2015-04-28",110.264999,110.669998,109.300003,110.379997,1957200,100.078957
"2015-04-29",109.849998,111.165001,109.565002,111.084999,1753400,100.718147
"2015-04-30",110.239998,111.584999,110.010002,110.779999,2217800,100.44162
"2015-05-01",110.864998,112.404999,110.580002,112.275002,1515600,101.797112
"2015-05-04",112.440002,113,112.285004,112.514999,1090800,102.014679
"2015-05-05",113.25,113.489998,110.705002,110.790001,1420800,100.450684
"2015-05-06",111.330002,111.400002,110.330002,111.025002,1411400,100.663757
"2015-05-07",110.75,112.879997,110.339996,112.455002,2165000,102.291985
"2015-05-08",113.889999,115.260002,113.400002,114.525002,1585200,104.174919
"2015-05-11",114.264999,115.089996,113.605003,113.665001,1722000,103.392647
"2015-05-12",113.254997,113.660004,112.209999,112.245003,1247600,102.10096
"2015-05-13",112.254997,112.900002,111.25,112.699997,1544600,102.514832
"2015-05-14",113.614998,114.5,113,114.400002,1527400,104.061226
"2015-05-15",114.339996,115.889999,113.919998,115.849998,1263000,105.380157
"2015-05-18",115.849998,115.849998,114.75,115.464996,1842600,105.029953
"2015-05-19",115.440002,115.955002,114.695,114.995003,1481600,104.602417
"2015-05-20",115,115.389999,114.114998,114.464996,1284800,104.120316
"2015-05-21",114.160004,115.114998,114.120003,114.614998,664400,104.25676
"2015-05-22",114.32,115.160004,114.32,114.595001,742800,104.238586
"2015-05-26",114.209999,114.589996,112.875,113.360001,1470800,103.115181
"2015-05-27",113.760002,114.824997,113.610001,114.57,1433800,104.215851
"2015-05-28",114.144997,115.065002,113.675003,114.910004,1230800,104.525108
"2015-05-29",114.635002,115.160004,114.019997,114.445,1199800,104.10215
"2015-06-01",114.084999,115.129997,113.639999,114.514999,903400,104.16581
"2015-06-02",114.334999,114.955002,113.504997,114.125,768600,103.81105
"2015-06-03",114.665001,115.050003,114.010002,114.995003,1114000,104.602417
"2015-06-04",114.464996,115.125,114.120003,114.385002,1406600,104.047569
"2015-06-05",113.959999,114.580002,113.235001,114.315002,1045800,103.983894
"2015-06-08",114.205002,114.285004,113.605003,114.050003,1051000,103.742821
"2015-06-09",114.239998,115.144997,113.800003,114.625,1070600,104.265869
"2015-06-10",115.214996,116.495003,115.004997,115.940002,1979400,105.462029
"2015-06-11",116.404999,117.474998,115.480003,116.995003,1806200,106.421684
"2015-06-12",116.824997,116.970001,116.095001,116.625,1160800,106.085129
"2015-06-15",115.639999,116.139999,114.949997,115.43,990500,104.998116
"2015-06-16",115.220001,116.190002,115,116,1286900,105.516602
"2015-06-17",116.269997,116.830002,115.139999,116.669998,2525400,106.12606
"2015-06-18",117.120003,118.239998,116.790001,117.809998,1668900,107.163025
"2015-06-19",117.160004,118.019997,116.82,117.300003,2210000,106.699127
"2015-06-22",118,118.639999,117.760002,118.169998,901000,107.490501
"2015-06-23",118.480003,118.690002,117.760002,118.290001,1174900,107.59964
"2015-06-24",118.279999,118.489998,117.900002,117.970001,1918300,107.308578
"2015-06-25",118.099998,118.559998,117.699997,117.739998,1207800,107.099342
"2015-06-26",118.139999,118.230003,117.599998,118.010002,751300,107.344955
"2015-06-29",117.139999,117.309998,114.879997,114.980003,996800,104.588783
"2015-06-30",115.690002,116,114.400002,114.720001,1114600,104.352272
"2015-07-01",115.779999,116.559998,115.230003,116.5,1256400,105.971413
"2015-07-02",117.150002,117.32,115.239998,115.910004,943200,105.434731
"2015-07-06",114.809998,115.980003,114.209999,115.099998,1425900,104.697952
"2015-07-07",115.330002,115.330002,113.360001,115.059998,1640800,104.661552
"2015-07-08",113.910004,114.489998,113.019997,113.099998,1537000,102.878685
"2015-07-09",114.660004,114.849998,112.629997,112.639999,1718900,102.460258
"2015-07-10",114.120003,115.029999,113.540001,114.900002,1364100,104.516006
"2015-07-13",116.190002,116.610001,115.959999,116.529999,1474700,105.998703
"2015-07-14",116.5,117.889999,116.459999,117.610001,1185100,106.981087
"2015-07-15",117.32,117.989998,116.790001,116.980003,1509800,106.408035
"2015-07-16",117.089996,118.269997,111.540001,111.82,5355400,101.714371
"2015-07-17",112.459999,113.540001,111.660004,111.800003,3351900,101.696182
"2015-07-20",111.949997,112,110.620003,110.849998,2146900,100.832024
"2015-07-21",111.120003,111.550003,107.860001,108.209999,3796700,98.430618
"2015-07-22",108.120003,108.809998,107.290001,108.089996,2440900,98.321465
"2015-07-23",108.099998,108.190002,105.099998,105.629997,3033200,96.083801
"2015-07-24",105.540001,105.599998,102.190002,103.25,3111900,93.918877
"2015-07-27",102.690002,103.209999,101.610001,102.389999,2766000,93.136566
"2015-07-28",103.010002,107.190002,102.639999,106.919998,3080800,97.257202
"2015-07-29",107.080002,108.989998,106.839996,108.57,2653500,98.758102
"2015-07-30",108.5,108.760002,107.57,108.519997,1233500,98.712593
"2015-07-31",109,109.370003,108.18,108.379997,1362400,98.585258
"2015-08-03",107.309998,108.709999,107.07,107.870003,1535400,98.121353
"2015-08-04",108,108.459999,106.199997,106.540001,1598100,96.91153
"2015-08-05",107.690002,108.089996,106.260002,106.589996,1207700,96.957024
"2015-08-06",106.239998,106.540001,104.910004,105.209999,1507300,96.026077
"2015-08-07",104.860001,105.150002,103.739998,103.919998,1589300,94.848648
"2015-08-10",104.720001,106.610001,104.400002,106.610001,1196600,97.303856
"2015-08-11",105.360001,105.410004,103.800003,104.410004,1476900,95.295876
"2015-08-12",103.639999,104.209999,102.25,104.029999,3558600,94.949066
"2015-08-13",104.260002,104.400002,103.459999,103.519997,1230500,94.483566
"2015-08-14",103.639999,104.800003,103.389999,104.699997,1344700,95.560585
"2015-08-17",104.209999,105.089996,103.849998,104.260002,1578000,95.159004
"2015-08-18",104.419998,105.709999,104.360001,104.57,2426300,95.441925
"2015-08-19",103.779999,104.089996,102.150002,102.5,2175200,93.552605
"2015-08-20",101.910004,102.400002,99.870003,99.870003,2302400,91.152184
"2015-08-21",98.559998,99.309998,97.120003,97.209999,2543000,88.724403
"2015-08-24",92.029999,95.949997,91,92.260002,3951100,84.206467
"2015-08-25",94.870003,94.870003,91.019997,91.050003,2960900,83.102112
"2015-08-26",92.68,93.220001,91,93.099998,3991700,84.97316
"2015-08-27",94.669998,95.849998,93.269997,95.190002,4585900,86.880737
"2015-08-28",94.849998,96.379997,94.849998,96.110001,1709800,87.720421
"2015-08-31",95.559998,96.660004,94.760002,95.290001,1714100,86.972008
"2015-09-01",93.269997,93.629997,90.809998,91.349998,2433800,83.375923
"2015-09-02",92.849998,93.529999,91.620003,93.529999,2497700,85.365616
"2015-09-03",94.059998,94.889999,93.559998,93.980003,1471700,85.776352
"2015-09-04",92.669998,93.839996,92.290001,93.309998,2149400,85.164841
"2015-09-08",94.940002,96.410004,94.519997,96.400002,1709600,87.985115
"2015-09-09",97.360001,97.879997,95.970001,96.099998,2925400,87.711273
"2015-09-10",96.089996,97.389999,95.57,96.639999,2114900,88.204155
"2015-09-11",96.300003,96.779999,95.419998,96.720001,1472600,88.277168
"2015-09-14",96.309998,96.769997,93.739998,94.160004,2396200,85.940628
"2015-09-15",94.160004,95.330002,93.669998,94.279999,2385600,86.050163
"2015-09-16",94.419998,95.360001,94.32,95.07,1827500,86.77121
"2015-09-17",95.07,96.040001,94.110001,94.459999,2171400,86.214455
"2015-09-18",93.110001,93.989998,92.730003,93.190002,2220800,85.055313
"2015-09-21",93.550003,94.330002,93.019997,93.449997,1186600,85.292603
"2015-09-22",92.230003,92.57,90.540001,91.620003,1904700,83.62236
"2015-09-23",91.75,92.169998,89.800003,89.940002,1698800,82.089027
"2015-09-24",89.050003,89.459999,87.190002,88.110001,3718200,80.418755
"2015-09-25",88.660004,89.230003,87.629997,88.339996,1507100,80.628662
"2015-09-28",87.5,87.830002,84.400002,84.510002,2321800,77.133018
"2015-09-29",84.690002,86.32,84.5,85.949997,2483700,78.447304
"2015-09-30",87.089996,88.220001,86.949997,87.690002,2928400,80.035416
"2015-10-01",82.93,90.18,82.93,90.129997,3581500,82.262405
"2015-10-02",89.050003,92.720001,88.349998,92.660004,2322000,84.571564
"2015-10-05",93.440002,94.849998,93.199997,94.589996,1973100,86.333099
"2015-10-06",94.610001,95.199997,93.25,93.400002,2351700,85.246979
"2015-10-07",92.900002,94.339996,92.480003,94.309998,2207500,86.077538
"2015-10-08",94.169998,95.989998,93.790001,95.769997,1293600,87.410088
"2015-10-09",95.699997,96.459999,95.010002,95.970001,1695300,87.592636
"2015-10-12",96.660004,97.709999,96.010002,97.339996,1818700,88.843056
"2015-10-13",96.540001,98.050003,95.870003,97.18,2226700,88.697006
"2015-10-14",96.849998,98.230003,96.760002,97.32,2241800,88.824806
"2015-10-15",97.809998,99.379997,96.309998,99.260002,3253600,90.595467
"2015-10-16",100.199997,103.260002,99.989998,100.739998,3795600,91.946259
"2015-10-19",100.029999,101.279999,99.400002,101.18,1295800,92.347847
"2015-10-20",101.169998,102.400002,100.75,101.379997,1435700,92.530396
"2015-10-21",101.720001,101.849998,100,100.639999,1977600,91.854973
"2015-10-22",101.599998,104,101.339996,103.620003,2496900,94.57486
"2015-10-23",104.5,104.879997,103.730003,103.989998,1546600,94.912567
"2015-10-26",104.099998,104.480003,103.419998,103.93,1279200,94.857796
"2015-10-27",103.470001,104.190002,102.629997,102.93,1315200,93.945099
"2015-10-28",103.470001,104.349998,102.709999,104.330002,1040500,95.22287
"2015-10-29",104.400002,104.669998,103.580002,104.279999,1099800,95.177246
"2015-10-30",104.580002,104.779999,103.68,104.260002,1519900,95.159004
"2015-11-02",104.220001,104.690002,103.360001,104,1457200,94.921669
"2015-11-03",104.050003,104.790001,103.660004,104.190002,1012600,95.095108
"2015-11-04",104.650002,104.720001,103.790001,103.860001,730400,94.793915
"2015-11-05",103.720001,104.010002,102.440002,103.209999,910000,94.200638
"2015-11-06",102.489998,103.260002,101.830002,103,1012100,94.338043
"2015-11-09",102.709999,102.769997,100.75,101.730003,893100,93.174835
"2015-11-10",101.389999,101.849998,100.379997,101.120003,1316200,92.616135
"2015-11-11",101.510002,101.970001,100.849998,101.610001,1010800,93.064911
"2015-11-12",100.610001,101.120003,99.209999,99.209999,1903900,90.86676
"2015-11-13",99.339996,101.480003,98.860001,100.830002,1938300,92.350525
"2015-11-16",100.910004,102.120003,100.230003,101.949997,1766600,93.376335
"2015-11-17",101.900002,103.059998,101.449997,101.709999,1381100,93.156509
"2015-11-18",101.809998,104.519997,101.550003,104.230003,2128300,95.464584
"2015-11-19",104.230003,104.57,102.879997,103.370003,1252200,94.676926
"2015-11-20",103.5,105.080002,103.309998,104.620003,1761000,95.821793
"2015-11-23",105,106.029999,104.290001,105.470001,1999700,96.600311
"2015-11-24",104.529999,106.040001,104.529999,105.489998,1159600,96.618637
"2015-11-25",105.910004,106.760002,105.379997,106.459999,1152300,97.507072
"2015-11-27",106.279999,106.68,105.540001,106.209999,491600,97.278091
"2015-11-30",106.360001,106.489998,105.120003,105.739998,1560400,96.847603
"2015-12-01",106.389999,106.870003,105.82,106.760002,1008300,97.781845
"2015-12-02",106.199997,106.739998,105.080002,105.339996,996000,96.481239
"2015-12-03",105.400002,105.989998,103.919998,104.300003,1131600,95.528709
"2015-12-04",104.510002,106.370003,104.370003,105.959999,1079800,97.04911
"2015-12-07",105.269997,105.860001,104.279999,104.989998,1000700,96.160683
"2015-12-08",103.919998,104.529999,102.660004,102.75,1568200,94.109055
"2015-12-09",102.75,103.580002,100.589996,101.550003,2035900,93.009972
"2015-12-10",101.330002,101.739998,100.510002,100.879997,1651600,92.396301
"2015-12-11",100.879997,100.879997,98.410004,98.730003,1783100,90.427124
"2015-12-14",98.559998,98.959999,96.879997,97.730003,2216300,89.51123
"2015-12-15",98.720001,99.419998,98.470001,98.550003,1258100,90.26226
"2015-12-16",99.18,100.330002,98.529999,100.220001,1585800,91.79184
"2015-12-17",100.529999,100.660004,98.169998,98.239998,1583900,89.978333
"2015-12-18",97.989998,98.199997,96.25,96.290001,1808000,88.192322
"2015-12-21",96.919998,97.370003,96.489998,97.230003,1202200,89.053291
"2015-12-22",97.900002,99.160004,97.559998,98.760002,887300,90.45462
"2015-12-23",99.379997,100.519997,99.239998,100.239998,828000,91.810127
"2015-12-24",99.940002,100.790001,99.940002,100.389999,371800,91.947517
"2015-12-28",100.199997,100.330002,99.419998,99.900002,680700,91.498718
"2015-12-29",100.82,100.940002,99.949997,100.580002,676300,92.121544
"2015-12-30",100.330002,100.709999,99.709999,99.769997,730400,91.379669
"2015-12-31",99.379997,100,98.790001,98.82,895400,90.509567
"2016-01-04",97.269997,97.989998,96.059998,97.959999,1636400,89.721886
"2016-01-05",98.629997,99.32,97.470001,98.309998,1401500,90.042435
"2016-01-06",96.440002,97.199997,95.93,96.470001,1809300,88.357193
"2016-01-07",95.07,97.139999,94.68,95.25,2597600,87.239777
"2016-01-08",95.68,96.639999,94.169998,94.489998,1979300,86.543716
"2016-01-11",94.839996,95.720001,93.730003,94.449997,2187200,86.50705
"2016-01-12",95.330002,95.559998,93.790001,95.120003,1320700,87.12072
"2016-01-13",95.980003,96.239998,93.010002,93.050003,2119900,85.224808
"2016-01-14",93.290001,94.120003,91.599998,93.57,2300200,85.701065
"2016-01-15",91.639999,92.349998,90.339996,91.900002,2052800,84.171516
"2016-01-19",92.800003,93.25,89.900002,91.599998,3318000,83.896751
"2016-01-20",90.449997,94.690002,90.019997,93.519997,4935200,85.655258
"2016-01-21",93,94.669998,90.610001,91.919998,4310700,84.189827
"2016-01-22",92.790001,94.809998,92.330002,93.160004,1860700,85.325546
"2016-01-25",92.809998,93.32,90.93,91.110001,1623200,83.447945
"2016-01-26",91.480003,93.290001,91.110001,92.580002,1236800,84.794327
"2016-01-27",92.43,94.239998,91.900002,92.800003,1887400,84.995827
"2016-01-28",93.290001,94.040001,91.980003,92.089996,2347300,84.345535
"2016-01-29",92.720001,95.139999,92.279999,95.120003,2365400,87.12072
"2016-02-01",93.709999,95.900002,93.25,95.589996,1748400,87.551193
"2016-02-02",94.970001,94.970001,92.660004,93.040001,1636000,85.215637
"2016-02-03",94.290001,95.150002,91.870003,95.110001,1831600,87.111549
"2016-02-04",95.330002,96.32,94.599998,95.699997,1457500,87.651947
"2016-02-05",95.309998,95.830002,92.709999,92.870003,1544400,85.059929
"2016-02-08",92.209999,92.279999,88.860001,89.650002,1926800,82.110725
"2016-02-09",88.620003,91.68,88.370003,90.989998,1567200,83.33802
"2016-02-10",91.669998,93.209999,91.040001,91.339996,1240200,83.6586
"2016-02-11",89.349998,90.730003,88.470001,89.269997,1796500,81.762688
"2016-02-12",90.059998,92.139999,89.620003,91.779999,1438700,84.061584
"2016-02-16",93.059998,93.769997,91.779999,93.620003,1198900,85.746864
"2016-02-17",94.309998,95.449997,93.010002,95,1850200,87.34668
"2016-02-18",95.199997,95.580002,94.139999,94.690002,1506400,87.061661
"2016-02-19",94.660004,95.739998,93.68,95.629997,1592300,87.925919
"2016-02-22",96.870003,98,95.860001,96.720001,1291100,88.928116
"2016-02-23",96.540001,96.660004,94.699997,94.870003,1260300,87.227173
"2016-02-24",93.610001,95.809998,92.949997,95.68,815200,87.971901
"2016-02-25",96.110001,97.059998,94.559998,97.010002,1036800,89.194733
"2016-02-26",97.730003,98.449997,97.360001,98.160004,1079000,90.252121
"2016-02-29",97.970001,98.839996,96.489998,96.529999,1430900,88.753426
"2016-03-01",97.550003,100.489998,96.919998,99.580002,1503400,91.557724
"2016-03-02",99.220001,99.739998,98.43,99.330002,945100,91.327873
"2016-03-03",98.959999,100.75,98.230003,100.300003,1921700,92.219719
"2016-03-04",100.669998,102.93,100.32,102.489998,2072600,94.233276
