"dates","ABBV.Open","ABBV.High","ABBV.Low","ABBV.Close","ABBV.Volume","ABBV.Adjusted"
"2017-08-18",69.519997,70.440002,69.470001,69.959999,4016400,59.277855
"2017-08-21",69.919998,70.830002,69.910004,70.699997,4666400,59.904865
"2017-08-22",70.910004,71.879997,70.760002,71.75,3589000,60.79454
"2017-08-23",71.290001,71.900002,71.269997,71.519997,3071300,60.599655
"2017-08-24",71.720001,72.309998,71.400002,72.110001,4088300,61.099571
"2017-08-25",72.220001,72.779999,72.209999,72.480003,3871200,61.413082
"2017-08-28",72.669998,73.57,72.559998,73.32,4574400,62.124828
"2017-08-29",72.779999,73.900002,72.779999,73.889999,3390800,62.607784
"2017-08-30",73.620003,74.18,73.580002,73.919998,3189100,62.633198
"2017-08-31",74.110001,75.400002,73.919998,75.300003,6177600,63.802494
"2017-09-01",75.589996,76,75.260002,75.419998,3831700,63.904171
"2017-09-05",75.389999,75.580002,74.730003,75.25,6309100,63.760139
"2017-09-06",75.610001,77.459999,75.349998,77.050003,7755200,65.285271
"2017-09-07",77.290001,82.449997,77,81.779999,15377300,69.293053
"2017-09-08",81.290001,86.089996,81.110001,85.339996,14809100,72.309486
"2017-09-11",84.459999,87.099998,84.379997,87,12687000,73.716026
"2017-09-12",86.970001,87.970001,86.5,87.75,11155600,74.351524
"2017-09-13",87.580002,88.839996,87.419998,88.470001,9172200,74.961578
"2017-09-14",88.230003,89.32,88.150002,89.220001,10272200,75.597054
"2017-09-15",89.389999,89.690002,86.519997,87.370003,20441500,74.029533
"2017-09-18",87.470001,87.809998,85.080002,85.32,9656700,72.292542
"2017-09-19",85.540001,86.660004,85.379997,86.370003,7786400,73.182228
"2017-09-20",86.400002,87.480003,86.25,87.410004,6559400,74.063431
"2017-09-21",87.360001,87.699997,86.669998,87.410004,7340300,74.063431
"2017-09-22",87.220001,87.75,86.769997,87.480003,6807000,74.122749
"2017-09-25",86.919998,87.779999,86.400002,86.57,8287000,73.351685
"2017-09-26",86.349998,86.910004,85.160004,85.349998,5862400,72.317955
"2017-09-27",85.349998,85.389999,83.190002,84.75,6581200,71.809563
"2017-09-28",86.669998,90.949997,86.379997,88.959999,14809300,75.376755
"2017-09-29",88.690002,89.349998,87.669998,88.860001,6769400,75.29203
"2017-10-02",89.739998,90.410004,88.910004,90.389999,6600100,76.588417
"2017-10-03",90.440002,90.639999,89.019997,89.699997,4286900,76.003754
"2017-10-04",89.519997,90.440002,89.309998,89.900002,3251200,76.173233
"2017-10-05",89.690002,90.559998,89.480003,90.18,4382900,76.410469
"2017-10-06",90.199997,91.330002,89.949997,90.489998,3461800,76.673149
"2017-10-09",90.57,91.190002,90.150002,90.779999,4331500,76.918869
"2017-10-10",90.709999,91.220001,89.699997,91.169998,3560200,77.249306
"2017-10-11",91.470001,92.610001,90.970001,92.379997,6298500,78.274567
"2017-10-12",91.769997,91.989998,90.910004,91.419998,4818200,78.001534
"2017-10-13",91.410004,91.849998,90.540001,90.669998,6803900,77.36161
"2017-10-16",91.010002,91.989998,90.559998,91.040001,4640300,77.677307
"2017-10-17",91.089996,92.779999,90.949997,92.169998,5280500,78.641441
"2017-10-18",92.349998,96.440002,92.199997,96.040001,10979700,81.943405
"2017-10-19",95.5,96.620003,94.510002,96.480003,9303700,82.318832
"2017-10-20",96.779999,98.260002,94.889999,96.099998,6882600,81.994598
"2017-10-23",95.93,96,94.449997,94.510002,4483900,80.637978
"2017-10-24",94,94.139999,90.769997,91.690002,10301100,78.231911
"2017-10-25",91.779999,92.080002,90.730003,91.769997,6924800,78.300148
"2017-10-26",91.860001,91.860001,85.239998,89.559998,10307500,76.414513
"2017-10-27",92.699997,94.970001,90.75,91.93,9066300,78.436684
"2017-10-30",91.699997,92.059998,88.910004,90.959999,6526200,77.609055
"2017-10-31",90.879997,91.82,90.040001,90.25,7065600,77.00325
"2017-11-01",90.779999,93.339996,90.269997,92.440002,7048800,78.871811
"2017-11-02",92.080002,92.339996,90.190002,91.019997,4981900,77.66024
"2017-11-03",91.300003,92.559998,90.910004,92.309998,3620800,78.760895
"2017-11-06",92.220001,93.580002,91.419998,92.959999,5633600,79.315491
"2017-11-07",92.980003,95.68,92.959999,93.959999,7014000,80.168716
"2017-11-08",94.309998,96.370003,93.839996,95.709999,6802600,81.661842
"2017-11-09",95.290001,96.370003,95.260002,95.889999,5187000,81.815437
"2017-11-10",95.349998,95.940002,93.559998,95.43,6170100,81.422966
"2017-11-13",95.370003,95.419998,94.040001,95.120003,4035700,81.158455
"2017-11-14",94.639999,94.910004,93.120003,94.75,4717300,80.842758
"2017-11-15",94.629997,94.699997,92.720001,93.760002,4745700,79.998062
"2017-11-16",94.440002,95.169998,93.279999,94.470001,4301600,80.603867
"2017-11-17",93.800003,94.489998,93.57,93.610001,3386400,79.870094
"2017-11-20",93.919998,94.309998,92.889999,93.599998,4352200,79.861534
"2017-11-21",93.699997,95.400002,93.599998,94.68,4346200,80.78302
"2017-11-22",94.690002,95.400002,94.220001,94.470001,2560700,80.603867
"2017-11-24",94,94.970001,93.550003,94.720001,1932900,80.817169
"2017-11-27",94.690002,95.629997,94.440002,95.419998,3044600,81.414406
"2017-11-28",95.940002,96.889999,94.830002,95.419998,5105400,81.414406
"2017-11-29",95.760002,96.349998,95.029999,95.82,4081400,81.755707
"2017-11-30",96.360001,97.529999,96.209999,96.919998,7889600,82.694275
"2017-12-01",97.190002,98.519997,94.300003,96.32,4823200,82.182327
"2017-12-04",96.370003,96.650002,94.650002,95.220001,4934400,81.243767
"2017-12-05",96.279999,96.720001,95,95.410004,5553000,81.405891
"2017-12-06",95.699997,95.790001,93.470001,94.400002,5114200,80.544144
"2017-12-07",94.029999,94.57,92.900002,94.239998,4524500,80.407616
"2017-12-08",95.68,96.540001,94.620003,95.949997,5297000,81.866615
"2017-12-11",96.389999,97.309998,95.769997,96.470001,4181100,82.310295
"2017-12-12",95.720001,96.690002,94.760002,96.300003,4195200,82.16526
"2017-12-13",96.599998,98.870003,96.599998,97.349998,6148700,83.061142
"2017-12-14",97.330002,97.440002,95.650002,96.300003,3985800,82.16526
"2017-12-15",96.860001,97.879997,96.639999,97.449997,11564700,83.146477
"2017-12-18",97.669998,99.099998,97.550003,98.190002,4768300,83.777847
"2017-12-19",98.419998,98.550003,97.699997,97.919998,2817700,83.54747
"2017-12-20",97.860001,98.900002,97.220001,97.410004,3411900,83.112328
"2017-12-21",97.82,98.349998,97.720001,97.910004,2249500,83.53894
"2017-12-22",97.860001,98.690002,97.709999,98.209999,2835600,83.794907
"2017-12-26",98.150002,98.360001,97.050003,97.75,2363800,83.402428
"2017-12-27",97.730003,98.230003,97.440002,98.089996,1927300,83.692528
"2017-12-28",98.190002,98.389999,97.519997,97.790001,1870400,83.436554
"2017-12-29",98.139999,98.43,96.709999,96.709999,3214400,82.51506
