"dates","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2014-08-11",142.479996,143.259995,141.479996,141.800003,1078400,116.791512
"2014-08-12",141.800003,142.610001,140.759995,141.039993,825600,116.165581
"2014-08-13",141.169998,142.339996,140.919998,141.970001,637000,116.931572
"2014-08-14",142,142.320007,141.419998,141.949997,745700,116.915039
"2014-08-15",142.660004,142.779999,140.399994,140.929993,1108700,116.074974
"2014-08-18",142.130005,142.990005,141.460007,142.169998,2509700,117.096268
"2014-08-19",142.389999,144.509995,142.229996,144.399994,1600000,118.932976
"2014-08-20",144.190002,148.039993,144.190002,147.279999,2307300,121.963844
"2014-08-21",147.360001,147.5,145.75,146.210007,1508300,121.077805
"2014-08-22",145.630005,146.279999,144.429993,145.220001,1475800,120.25795
"2014-08-25",146.110001,146.470001,145.020004,145.089996,711100,120.150314
"2014-08-26",145.270004,145.490005,144.059998,144.169998,927400,119.388466
"2014-08-27",144.679993,145.369995,144.399994,145.190002,864000,120.233116
"2014-08-28",144.220001,145.449997,143.270004,144.75,848500,119.868744
"2014-08-29",145.029999,145.130005,143.889999,145.110001,736500,120.166878
"2014-09-02",145.369995,145.630005,143.800003,144.350006,1216700,119.537544
"2014-09-03",145.449997,145.490005,143.350006,144.139999,833200,119.363594
"2014-09-04",144.199997,144.960007,143.050003,143.580002,1133200,118.899879
"2014-09-05",143.259995,143.5,141.5,142.619995,1854500,118.104858
"2014-09-08",142.5,142.570007,141.5,141.979996,1009100,117.574867
"2014-09-09",141.809998,142.639999,141.169998,141.440002,1076000,117.127708
"2014-09-10",140.630005,141.330002,140.110001,140.399994,1385600,116.266457
"2014-09-11",140,140.380005,139.039993,140,1478200,115.935257
"2014-09-12",140.059998,140.089996,138.059998,138.570007,1591300,114.75103
"2014-09-15",138.160004,138.5,136.75,137.910004,1220700,114.204498
"2014-09-16",136.369995,138.029999,134.770004,137.460007,2443500,113.831863
"2014-09-17",137.809998,138.169998,136.800003,137.300003,1402500,113.699356
"2014-09-18",137.350006,138.940002,136.960007,138.710007,1036500,114.866974
"2014-09-19",139.949997,140.149994,136.850006,137.889999,2158200,114.187912
"2014-09-22",137.429993,137.610001,135.600006,136.039993,1632100,112.655899
"2014-09-23",135.419998,135.710007,134.570007,134.589996,1576100,111.45517
"2014-09-24",134.839996,134.860001,133.429993,134.210007,1626800,111.140511
"2014-09-25",134,134,132.800003,133.039993,1277100,110.171593
"2014-09-26",133.679993,134.119995,132.630005,133.779999,1158800,110.784409
"2014-09-29",132.5,133.460007,131.539993,132.850006,1131900,110.014252
"2014-09-30",132.889999,133.149994,131.240005,131.979996,1472500,109.293823
"2014-10-01",131.399994,131.550003,129.899994,131.059998,1895700,108.531937
"2014-10-02",134.759995,134.869995,131.100006,132.979996,5184700,110.12191
"2014-10-03",134.460007,135.669998,133.559998,135.100006,2882500,111.877502
"2014-10-06",136.25,136.759995,135.410004,136.130005,1801800,112.730476
"2014-10-07",134.330002,134.330002,129.5,129.570007,4072000,107.298058
"2014-10-08",130.130005,134.240005,129.580002,133.940002,3083600,110.916901
"2014-10-09",133.910004,134.289993,130.190002,130.860001,1969400,108.366318
"2014-10-10",130.839996,131.130005,127.360001,127.370003,2587500,105.476227
"2014-10-13",127.610001,128.529999,124.739998,124.949997,2130000,103.472198
"2014-10-14",126.010002,129.410004,125.690002,127.489998,1820500,105.575592
"2014-10-15",126.040001,129.229996,124.300003,128.460007,2271000,106.37886
"2014-10-16",126.190002,131.979996,125.910004,130.570007,2215700,108.126205
"2014-10-17",132.009995,132.990005,130.070007,130.529999,2133700,108.093033
"2014-10-20",129.970001,130.899994,129.580002,130.880005,1220100,108.382896
"2014-10-21",132.490005,134.949997,132.460007,134.800003,1269000,111.629105
"2014-10-22",134.690002,134.919998,131.850006,132,1556000,109.310371
"2014-10-23",134.210007,137.330002,134.210007,136.360001,1380600,112.920891
"2014-10-24",136.339996,137.520004,135.279999,137.25,1232600,113.657951
"2014-10-27",136.029999,136.389999,134.309998,135.369995,1787500,112.101089
"2014-10-28",140.929993,145.149994,139.779999,144.589996,3787400,119.736252
"2014-10-29",144.25,145.179993,143.139999,144.509995,1854600,119.670021
"2014-10-30",144.039993,145.990005,143.130005,144.619995,1731000,119.761093
"2014-10-31",146.809998,147.139999,145.509995,146.179993,2090800,121.052917
"2014-11-03",146.020004,146.25,144.479996,145.089996,1720000,120.150314
"2014-11-04",143.490005,144.399994,141.259995,141.770004,4094100,117.400993
"2014-11-05",144.529999,144.850006,141.570007,144.119995,2785900,119.347023
"2014-11-06",144.990005,146.720001,144.220001,146.639999,1666600,121.433868
"2014-11-07",146.529999,147.429993,145.490005,146.039993,1346500,120.937012
"2014-11-10",146.389999,147.25,145.729996,146.5,1358000,121.31797
"2014-11-11",146.179993,147.25,145.660004,146.600006,1024900,121.400749
"2014-11-12",146.419998,147.220001,145.520004,146.490005,960500,121.309677
"2014-11-13",146.470001,146.610001,143.880005,144.520004,1252100,119.678299
"2014-11-14",144.729996,145.270004,143.800003,145.059998,701200,120.125458
"2014-11-17",145.089996,145.199997,143.860001,144.779999,1001900,119.8936
"2014-11-18",144.270004,145.619995,144.270004,144.839996,1185800,120.592964
"2014-11-19",144.800003,144.800003,142.970001,143.139999,1220200,119.177589
"2014-11-20",142.179993,144.360001,142,143.960007,869800,119.860268
"2014-11-21",146.990005,149.710007,146.5,148.449997,2401000,123.59864
"2014-11-24",148.300003,149.300003,147.559998,147.990005,1481000,123.215668
"2014-11-25",148.610001,149.479996,147.75,149.220001,1400800,124.239716
"2014-11-26",148.979996,149.399994,147.75,148.919998,1438100,123.989944
"2014-11-28",148.020004,148.059998,145.080002,145.619995,1106100,121.242401
"2014-12-01",145.639999,146.220001,144.369995,145.339996,1563600,121.009293
"2014-12-02",145.279999,146.330002,144.699997,146.190002,1344900,121.717003
"2014-12-03",148.679993,151.25,147.309998,150.600006,2060900,125.388702
"2014-12-04",149.949997,150.600006,149.100006,149.960007,1240700,124.855873
"2014-12-05",149.970001,150.919998,149.429993,150.860001,1248400,125.605217
"2014-12-08",150.699997,150.809998,146.160004,147.619995,1735800,122.90757
"2014-12-09",145.720001,149.330002,145.490005,149.220001,1334100,124.239716
"2014-12-10",148.399994,148.399994,143.199997,143.970001,1636900,119.868622
"2014-12-11",144.529999,145.520004,143.820007,144.199997,1121200,120.060104
"2014-12-12",143,143.389999,140.899994,140.899994,1537300,117.312561
"2014-12-15",141.860001,142.050003,140.169998,140.300003,1639900,116.812996
"2014-12-16",139.210007,142.509995,138.380005,138.470001,1920200,115.289322
"2014-12-17",138.580002,140.960007,137.970001,140.419998,2147800,116.91291
"2014-12-18",143.830002,144.039993,141.199997,144,2397200,119.8936
"2014-12-19",144.710007,144.770004,143.059998,143.059998,2100400,119.110954
"2014-12-22",143.339996,145.639999,142.610001,145.300003,1238100,120.975967
"2014-12-23",146.259995,147.229996,145.630005,145.729996,761100,121.333969
"2014-12-24",145.899994,146.279999,145.149994,145.820007,409100,121.408951
"2014-12-26",146.199997,147.210007,146.059998,146.529999,445700,122.000046
"2014-12-29",146.240005,147.309998,145.660004,146.889999,916300,122.299767
"2014-12-30",146.740005,147.210007,145.240005,146.160004,773100,121.691986
"2014-12-31",146.160004,146.820007,144.130005,144.169998,751100,120.035149
"2015-01-02",145.220001,146.949997,143.600006,146.419998,1248300,121.90847
"2015-01-05",145.210007,145.440002,140.869995,141.460007,2443200,117.778824
"2015-01-06",141.889999,143.619995,139.699997,142.25,2927000,118.436554
"2015-01-07",143.649994,144.020004,140.860001,142.929993,1698200,119.002731
"2015-01-08",145.399994,146.759995,144.009995,145.820007,1555800,121.408951
"2015-01-09",146.429993,146.619995,143.279999,143.600006,1172700,119.560585
"2015-01-12",143.279999,143.279999,141.029999,142.559998,956500,118.694664
"2015-01-13",143.720001,144.440002,140.25,141.339996,1346100,117.678894
"2015-01-14",139.220001,142.449997,139.220001,142.399994,2239800,118.56147
"2015-01-15",143.800003,144.199997,141.360001,141.520004,1733100,117.828766
"2015-01-16",141.699997,142.210007,139.759995,140.860001,2251500,117.279274
"2015-01-20",141.559998,142.5,140.520004,142.029999,1694600,118.253403
"2015-01-21",141.270004,145.089996,141.240005,144.729996,1726800,120.501373
"2015-01-22",146.470001,148.039993,144.729996,147.330002,1605700,122.66613
"2015-01-23",146.479996,147.029999,144.699997,145.850006,1240300,121.433891
"2015-01-26",146.580002,147.990005,145.550003,147.850006,1265400,123.099045
"2015-01-27",143.330002,143.759995,140.029999,142.270004,3628100,118.453178
"2015-01-28",143.279999,144.179993,141.479996,141.619995,1797600,117.912003
"2015-01-29",141.990005,142.789993,139.889999,142.699997,1630400,118.811241
"2015-01-30",141.100006,141.610001,139.309998,139.460007,2456500,116.113617
"2015-02-02",139.860001,143.339996,138.899994,143.009995,1886500,119.069336
"2015-02-03",143.75,145.589996,143.740005,145.550003,2136400,121.18412
"2015-02-04",145.050003,145.429993,143.570007,144.160004,1990200,120.026779
"2015-02-05",138.410004,139.880005,135.350006,138.110001,4435300,114.989624
"2015-02-06",138.210007,138.399994,135.559998,135.860001,2976800,113.116249
"2015-02-09",135.089996,136.350006,134.070007,134.399994,3246300,111.900681
"2015-02-10",134.899994,135.240005,133.5,134.960007,2189900,112.366936
"2015-02-11",134.990005,135.410004,134.240005,135.119995,1804600,112.500168
"2015-02-12",135.479996,136.779999,135.350006,136.630005,1752600,113.757393
"2015-02-13",136.75,139.360001,136.649994,139.039993,1938800,116.428604
"2015-02-17",139.119995,139.479996,137.960007,138.979996,1241500,116.378342
"2015-02-18",138.610001,141.089996,138.449997,140.179993,1263400,117.383202
"2015-02-19",139.940002,141.679993,139.619995,140.800003,1595600,117.90242
"2015-02-20",140.630005,142.880005,139.619995,142.550003,1934700,119.367805
"2015-02-23",142.020004,142.5,140.729996,141.559998,1315600,118.538765
"2015-02-24",141.559998,142.490005,141.429993,141.789993,1117100,118.731369
"2015-02-25",142.119995,142.800003,141.699997,142.179993,1260600,119.057976
"2015-02-26",142.550003,143.020004,141.800003,142.229996,1723500,119.099838
"2015-02-27",142.229996,142.820007,141.029999,142.229996,1906100,119.099838
"2015-03-02",142.229996,143.460007,141.699997,143.429993,1894600,120.104675
"2015-03-03",144.600006,146.130005,144.259995,145.360001,6469800,121.72081
"2015-03-04",145.050003,145.330002,142.580002,143.949997,2853800,120.5401
"2015-03-05",143.520004,143.919998,142.199997,142.270004,2104900,119.133308
"2015-03-06",141.199997,142.509995,139.919998,140.419998,1736900,117.584152
"2015-03-09",140.300003,141.179993,139.800003,140.949997,1193200,118.027992
"2015-03-10",139.199997,139.360001,138.070007,138.259995,1453800,115.775467
"2015-03-11",138.619995,138.639999,136.880005,137.369995,996000,115.030182
"2015-03-12",138.759995,140.130005,137.850006,140.039993,1547000,117.265968
"2015-03-13",139.550003,139.580002,137.100006,139.270004,1390300,116.621216
"2015-03-16",140.25,141.020004,139.880005,140.5,1251300,117.651154
"2015-03-17",139.5,139.740005,138.5,138.699997,1339900,116.143883
"2015-03-18",137.899994,140.160004,136.550003,139.830002,1767000,117.090149
"2015-03-19",139.039993,139.039993,136.850006,137.449997,1239300,115.09716
"2015-03-20",137.899994,138.820007,137.570007,138.399994,1535000,115.892677
"2015-03-23",138.770004,139.449997,137.960007,138.380005,873900,115.875961
"2015-03-24",139.610001,140.059998,138.559998,138.940002,948300,116.344864
"2015-03-25",139.179993,139.429993,136.720001,136.759995,1072400,114.519402
"2015-03-26",136.460007,137.830002,136.190002,136.779999,1191600,114.536148
"2015-03-27",137.110001,137.679993,136.029999,137.460007,807400,115.105576
"2015-03-30",137.880005,140.490005,137.880005,140.139999,916100,117.349709
"2015-03-31",139,139.119995,138.089996,138.639999,1099600,116.093643
"2015-04-01",138.429993,138.460007,136.820007,137.020004,1043500,114.737122
"2015-04-02",137.520004,139.419998,136.300003,136.820007,2380400,114.569618
"2015-04-06",136.75,138.600006,136.089996,137.880005,1291100,115.45726
"2015-04-07",138.160004,138.360001,136.529999,136.759995,1427200,114.519402
"2015-04-08",135.800003,136.479996,134.550003,135,2099500,113.045609
"2015-04-09",134.619995,135.600006,133.610001,134.179993,3031000,112.358955
"2015-04-10",134.779999,136.669998,134.679993,136.550003,1874100,114.343536
"2015-04-13",136.419998,137.119995,135.529999,136,894000,113.882988
"2015-04-14",135.75,136.839996,134.509995,136.440002,1265200,114.25145
"2015-04-15",134.960007,137.759995,134.960007,137.240005,1369200,114.921333
"2015-04-16",136.710007,137.240005,135.770004,136.339996,1475700,114.167686
"2015-04-17",135.149994,135.5,133.380005,133.839996,1729200,112.074265
"2015-04-20",134.770004,136,134.669998,135.149994,1653700,113.171234
"2015-04-21",135.850006,136.570007,134.699997,136.029999,1210200,113.908104
"2015-04-22",136.460007,137.179993,135.169998,136.929993,1152000,114.66172
"2015-04-23",137.119995,137.779999,135.589996,136.449997,1461000,114.259827
"2015-04-24",136.399994,137,135.210007,136.5,1612100,114.301659
"2015-04-27",136.770004,139.380005,136.770004,139.25,2156600,116.604446
"2015-04-28",136.509995,137.5,135.119995,137.25,2977700,114.929718
"2015-04-29",136.779999,138.619995,135.850006,138.029999,1837200,115.582863
"2015-04-30",137.570007,138.929993,136.649994,138.259995,1838000,115.775467
"2015-05-01",139.320007,141.690002,139,141.130005,2364400,118.178703
"2015-05-04",141.059998,142.270004,140.759995,141.089996,1950200,118.145233
"2015-05-05",140.830002,141.839996,139.220001,139.270004,2341900,116.621216
"2015-05-06",140.009995,140.380005,138.720001,139.320007,1616400,116.663086
"2015-05-07",138.919998,140.25,138.389999,139.910004,1047400,117.157158
"2015-05-08",140.910004,141.5,140.149994,140.660004,1302000,117.785179
"2015-05-11",140.75,142.279999,140.470001,141.759995,1187900,118.706253
"2015-05-12",141.309998,142.100006,140.619995,141.229996,1108100,118.262436
"2015-05-13",141.860001,142.860001,141.630005,142.309998,1250400,119.16684
"2015-05-14",142.990005,143.399994,142.399994,143.220001,1054700,119.928841
"2015-05-15",143.139999,143.210007,141.479996,142.770004,1088800,119.552017
"2015-05-18",142.860001,143.320007,142.089996,143.210007,908900,119.920479
"2015-05-19",142.25,142.350006,139.600006,140.550003,1404000,118.337563
"2015-05-20",140.649994,141.440002,140.229996,140.970001,826800,118.69117
"2015-05-21",141,142.389999,140.800003,141.929993,846700,119.499443
"2015-05-22",141.740005,142.460007,141.300003,141.880005,811200,119.457352
"2015-05-26",141.470001,141.940002,139.649994,140.419998,1495300,118.228119
"2015-05-27",141,141.619995,140.350006,140.479996,1446900,118.278641
"2015-05-28",140,140.289993,138.740005,139.25,1163500,117.243027
"2015-05-29",138.979996,139,135.490005,135.550003,2226900,114.127762
"2015-06-01",136.139999,136.229996,134.630005,135.220001,1418800,113.84993
"2015-06-02",135.009995,136.850006,134.970001,135.759995,1370300,114.304565
"2015-06-03",136.350006,136.470001,134.75,135.570007,1425900,114.144608
"2015-06-04",134.580002,136.169998,134.089996,136.169998,2737300,114.649765
"2015-06-05",136.149994,136.820007,135.550003,136.190002,1555400,114.666611
"2015-06-08",135.869995,136.25,135.410004,135.470001,1293700,114.06041
"2015-06-09",135.580002,136.580002,135.330002,135.910004,1040800,114.430855
"2015-06-10",136.779999,137.710007,135.880005,137.160004,955800,115.483337
"2015-06-11",137.070007,137.990005,136.850006,137.850006,992900,116.064301
"2015-06-12",137.410004,137.850006,136.740005,137.119995,684600,115.449646
"2015-06-15",136.020004,136.570007,135.179993,135.850006,1058500,114.380356
"2015-06-16",135.509995,135.919998,135.160004,135.419998,859500,114.018295
"2015-06-17",135.479996,136.179993,134.869995,135.779999,1005800,114.321442
"2015-06-18",136.539993,137.419998,136.020004,136.460007,1181700,114.893944
"2015-06-19",136.350006,136.960007,135.800003,136.139999,1341300,114.624512
"2015-06-22",136.800003,136.889999,135.110001,135.699997,987100,114.254028
"2015-06-23",135.800003,136,135.289993,135.660004,1488900,114.220383
"2015-06-24",135.389999,136.979996,134.990005,135.179993,1581800,113.816238
"2015-06-25",135.699997,136.139999,134.089996,134.089996,1340200,112.898491
"2015-06-26",134.289993,134.589996,133.360001,133.539993,1663400,112.43541
"2015-06-29",132.720001,132.960007,130.770004,131.139999,1480900,110.414726
"2015-06-30",132.339996,132.779999,131.039993,131.190002,1424300,110.456787
"2015-07-01",132.339996,132.619995,130.5,131.089996,1203800,110.37262
"2015-07-02",131.850006,132,130.279999,131.360001,968600,110.599945
"2015-07-06",130,131.649994,129.809998,130.830002,1174400,110.153709
"2015-07-07",130.800003,131.610001,129.600006,131.490005,1442800,110.709404
"2015-07-08",130.309998,130.550003,128.619995,129.059998,1708100,108.663452
"2015-07-09",130.570007,131.440002,127.559998,127.769997,2232700,107.577309
"2015-07-10",128.949997,129.350006,127.800003,128.740005,974400,108.394035
"2015-07-13",129.5,130.419998,128.830002,130.190002,944100,109.614861
"2015-07-14",130.169998,130.899994,129.520004,129.869995,921600,109.345428
"2015-07-15",130.479996,130.910004,129.580002,129.910004,1561500,109.37912
"2015-07-16",131,131.279999,130.110001,130.389999,1025100,109.783257
"2015-07-17",130,130.100006,126.790001,128.190002,1508600,107.930931
"2015-07-20",128.190002,129.559998,128.139999,128.970001,1575700,108.587669
"2015-07-21",128.5,130.179993,128.080002,128.619995,1111000,108.292984
"2015-07-22",128.509995,128.919998,126.839996,127.230003,1395900,107.122643
"2015-07-23",126.510002,127.839996,126.5,126.970001,1343500,106.90374
"2015-07-24",126.68,126.889999,123.559998,124.370003,2381200,104.714661
"2015-07-27",123.779999,125.18,123.139999,123.779999,3261100,104.21788
"2015-07-28",129.240005,129.460007,127.010002,128,3073200,107.77095
"2015-07-29",127.949997,130.470001,127.800003,130.270004,2005300,109.682213
"2015-07-30",129.970001,130.149994,128.059998,129.800003,1922000,109.286514
"2015-07-31",130.350006,130.470001,129.190002,129.529999,1351800,109.059151
"2015-08-03",129.419998,129.970001,128.039993,128.610001,1848400,108.284569
"2015-08-04",127.5,127.989998,125.589996,126,2113400,106.087044
"2015-08-05",127.57,129,127.540001,127.839996,1315400,107.636261
"2015-08-06",127.860001,128.289993,126.669998,127.18,1092200,107.080566
"2015-08-07",126.949997,127.730003,126.599998,126.879997,901100,106.827972
"2015-08-10",128.25,131.080002,127.720001,130.929993,1682400,110.237892
"2015-08-11",129.300003,129.520004,127.239998,127.980003,1535500,107.754128
"2015-08-12",126.989998,129.419998,125.93,129.059998,2129900,108.663452
"2015-08-13",128.589996,128.970001,127.410004,128.389999,1206500,108.099319
"2015-08-14",127.940002,128.830002,127.720001,128.050003,1003100,107.813072
"2015-08-17",127.519997,129.169998,126.669998,128.610001,898700,108.284569
"2015-08-18",128.039993,128.550003,127.709999,128.039993,934200,107.804634
"2015-08-19",126.68,128.589996,125.550003,127.440002,2466900,108.122803
"2015-08-20",126.660004,127.019997,124.040001,124.080002,1893700,105.272118
"2015-08-21",123.519997,123.540001,119.730003,119.75,2733900,101.598442
"2015-08-24",113.010002,120.32,112,116.839996,3052700,99.129539
"2015-08-25",119.620003,120.580002,114.760002,114.870003,2391000,97.458153
"2015-08-26",117.230003,118.779999,114.879997,118.730003,2706200,100.733055
"2015-08-27",119.839996,123.669998,119.730003,122.599998,2401000,104.016434
"2015-08-28",122.040001,123.510002,121.410004,122.269997,1323600,103.736458
"2015-08-31",122.769997,122.919998,121.029999,121.75,1406900,103.295288
"2015-09-01",119.139999,121.43,118.900002,120.309998,3146400,102.07354
"2015-09-02",121.5,121.949997,119,120.900002,1329800,102.574135
"2015-09-03",121.300003,121.330002,119.610001,120.029999,1458700,101.835991
"2015-09-04",117.629997,119.059998,117.489998,118,1162400,100.113716
"2015-09-08",119.870003,120,119.269997,119.82,1404000,101.657837
"2015-09-09",121,121.410004,118.720001,118.989998,1282500,100.953644
"2015-09-10",118.699997,120.07,118.349998,119.019997,1106700,100.979088
"2015-09-11",118.980003,120.5,118.470001,120.489998,1399700,102.226273
"2015-09-14",119.949997,120.019997,118.690002,119.019997,880800,100.979088
"2015-09-15",119.5,121.959999,118.790001,121.730003,1115800,103.278305
"2015-09-16",121.720001,123.059998,121.040001,122.839996,1401000,104.220062
"2015-09-17",121.949997,122.25,119.760002,120.169998,2048100,101.954781
"2015-09-18",118.580002,118.589996,115.160004,115.239998,3203900,97.772057
"2015-09-21",116,116.050003,114.32,114.82,2505600,97.415718
"2015-09-22",112.330002,113.379997,110.860001,113.269997,2971100,96.100677
"2015-09-23",113.300003,113.760002,111.779999,112.220001,1789400,95.209839
"2015-09-24",109.889999,111.940002,108.269997,111.169998,2609800,94.318985
"2015-09-25",111.099998,111.650002,109.879997,110.519997,2485500,93.767509
"2015-09-28",108.970001,109.360001,106.709999,106.839996,2338000,90.645302
"2015-09-29",106.949997,109.839996,106.839996,108.099998,2254000,91.714325
"2015-09-30",109.019997,109.379997,106.699997,108.580002,2377800,92.121582
"2015-10-01",108.5,109.139999,104.760002,105.400002,2456800,89.423599
"2015-10-02",104.220001,108.540001,103.029999,107.959999,3303000,91.595566
"2015-10-05",108.760002,111.989998,108.160004,111.760002,2199200,94.819565
"2015-10-06",110.940002,113.230003,110.529999,112.169998,1600300,95.167412
"2015-10-07",112.730003,114.599998,111.07,112.529999,1753400,95.472824
"2015-10-08",112.589996,114.860001,112.040001,114.269997,1439200,96.949104
"2015-10-09",114.489998,115.370003,112.879997,113.089996,1784200,95.94796
"2015-10-12",113.32,113.709999,111.790001,111.980003,1541200,95.00621
"2015-10-13",111.099998,112.07,109.949997,109.980003,1796200,93.309357
"2015-10-14",110.080002,110.290001,108.620003,109.370003,1733700,92.791824
"2015-10-15",109.769997,109.970001,107.510002,109.160004,2621100,92.613663
"2015-10-16",109.260002,109.519997,107.410004,108.709999,2798600,92.231865
"2015-10-19",108.220001,109,107.839996,108.57,2267900,92.113098
"2015-10-20",107.230003,110.459999,107.150002,109.489998,2205500,92.893639
"2015-10-21",110.059998,110.440002,107.860001,108.589996,1653900,92.130051
"2015-10-22",108.860001,112.730003,108.599998,111.82,2559000,94.870468
"2015-10-23",113.389999,114.519997,112.110001,112.839996,2090600,95.73584
"2015-10-26",112.839996,113.489998,111.879997,112.099998,1537400,95.108017
"2015-10-27",100.75,104.440002,100.610001,102.349998,8068400,86.835922
"2015-10-28",101.099998,103.769997,99.760002,103.230003,4999900,87.582504
"2015-10-29",102.510002,104.360001,102.459999,103.400002,3038100,87.726761
"2015-10-30",103.550003,104.18,102.5,103.510002,3148600,87.820084
"2015-11-02",103.489998,107.580002,103.209999,106.860001,2672500,90.662292
"2015-11-03",106.860001,108.400002,106.040001,107.400002,2527000,91.120461
"2015-11-04",107.050003,108.519997,105.019997,106.760002,2504600,90.577431
"2015-11-05",106.489998,107.25,105.269997,106.5,2480600,90.356865
"2015-11-06",105.860001,106.68,105.050003,106.480003,1504000,90.339897
"2015-11-09",106.260002,106.489998,103.779999,105.199997,2514900,89.253914
"2015-11-10",104.889999,105.889999,102.25,103.730003,3966700,88.006744
"2015-11-11",103.519997,103.910004,99.870003,100.080002,3850100,84.909988
"2015-11-12",99.660004,100.199997,97.769997,97.830002,2681600,83.001053
"2015-11-13",97.68,99.529999,97.410004,98.669998,1910700,83.713715
"2015-11-16",98.620003,100.279999,98.169998,99.129997,2297400,84.103996
"2015-11-17",99.480003,99.82,97.699997,97.900002,2686600,83.060432
"2015-11-18",97.860001,98.599998,97.68,98.349998,1816800,84.281609
"2015-11-19",98.150002,98.860001,97.739998,98.57,1485300,84.470139
"2015-11-20",98.709999,100.199997,98.459999,98.699997,1936100,84.581528
"2015-11-23",98.800003,99.75,97.809998,98.139999,1419000,84.101639
"2015-11-24",97.860001,99.150002,97.410004,98.68,2055800,84.564392
"2015-11-25",99.559998,100.300003,98.980003,99.57,1479300,85.327095
"2015-11-27",99.82,100.139999,99.129997,99.739998,536400,85.472771
"2015-11-30",99.919998,101.209999,99.610001,100.370003,2341100,86.01265
"2015-12-01",96.580002,96.870003,91.919998,92.410004,13064100,79.191277
"2015-12-02",92.209999,95.349998,92.169998,94.849998,9087400,81.282249
"2015-12-03",93.959999,93.980003,91.800003,92.480003,5274800,79.251266
"2015-12-04",92.449997,92.739998,91.650002,92.5,4127800,79.268394
"2015-12-07",91.839996,92.470001,91.150002,91.410004,2810000,78.334328
"2015-12-08",90.25,90.989998,89.730003,90.18,3664700,77.280273
"2015-12-09",89.690002,91.099998,89.440002,89.919998,3428200,77.057465
"2015-12-10",90.209999,90.260002,89.480003,90.160004,3224900,77.263138
"2015-12-11",88.82,89.169998,87.349998,87.610001,3009600,75.077904
"2015-12-14",87.459999,87.879997,86.110001,86.830002,2796700,74.409462
"2015-12-15",87.059998,87.540001,86.580002,87.099998,3022800,74.640839
"2015-12-16",87.879997,88.519997,86.709999,87.360001,3638700,74.863655
"2015-12-17",87.010002,87.57,85.93,85.959999,2351600,73.663925
"2015-12-18",85.849998,86.589996,85.18,85.209999,3604400,73.02121
"2015-12-21",85.970001,86.410004,84.989998,85.389999,1804000,73.175468
"2015-12-22",85.599998,88.309998,85.510002,87.410004,2811500,74.906494
"2015-12-23",87.900002,89.940002,87.669998,89.559998,2707900,76.748955
"2015-12-24",89.559998,89.959999,89.169998,89.300003,565200,76.526154
"2015-12-28",89.120003,89.519997,88.290001,89.269997,1848200,76.500443
"2015-12-29",89.599998,90.160004,89.400002,89.849998,1765500,76.997475
"2015-12-30",89.239998,90.129997,89.18,89.18,1825300,76.423325
"2015-12-31",88.849998,89.489998,88,88.010002,1458600,75.420677
"2016-01-04",86.75,90.150002,86,89.970001,3673900,77.100319
"2016-01-05",90.050003,90.239998,87.980003,89.089996,2660200,76.346184
"2016-01-06",88.330002,90.239998,87.949997,88.68,2486000,75.99485
"2016-01-07",87.029999,88.18,86.709999,87.190002,2772900,74.717964
"2016-01-08",87.870003,88.160004,85.559998,86.019997,3023800,73.715317
"2016-01-11",86.589996,86.809998,84.629997,85.419998,3362200,73.20118
"2016-01-12",86.349998,86.849998,85.220001,86.629997,2417800,74.238083
"2016-01-13",86.870003,88.57,84.739998,84.900002,2468200,72.755547
"2016-01-14",85.220001,87.389999,84,86.68,2078600,74.28093
"2016-01-15",84.110001,84.739998,83.120003,84.349998,2838700,72.284218
"2016-01-19",85.449997,85.690002,82.739998,83.519997,2055200,71.572945
"2016-01-20",81.889999,85.230003,79.879997,84.239998,3587600,72.189941
"2016-01-21",84.580002,87.290001,84.290001,86.019997,2612300,73.715317
"2016-01-22",87.419998,89.230003,85.690002,86.410004,2296500,74.049576
"2016-01-25",85,86.089996,84.019997,84.050003,1857900,72.027145
"2016-01-26",84.470001,85.940002,83.529999,85.379997,2569100,73.166878
"2016-01-27",85.300003,86.440002,84.160004,85.209999,1752300,73.02121
"2016-01-28",86.510002,87.489998,85.330002,86.949997,2089000,74.512299
"2016-01-29",87.040001,89.949997,87.040001,89.889999,2575700,77.031754
"2016-02-01",88.940002,91.629997,88.019997,91.169998,2446400,78.128654
"2016-02-02",89.550003,90.400002,88.32,88.970001,2195100,76.243347
"2016-02-03",89.199997,91.040001,86.830002,90.660004,2924200,77.69162
"2016-02-04",91.18,97.970001,90.830002,97.57,5691400,83.613174
"2016-02-05",96.080002,99.919998,95.029999,99,3902600,84.838623
"2016-02-08",97.910004,100.230003,96.82,98.43,3385600,84.350151
"2016-02-09",98.410004,101.190002,98.410004,99.699997,3516100,85.438507
"2016-02-10",100.580002,100.790001,95.709999,96.330002,4032600,82.550537
"2016-02-11",95.050003,98.160004,93.5,95.25,2729300,81.625038
"2016-02-12",96.449997,98.370003,94.959999,97.010002,2299500,83.133286
"2016-02-16",98.459999,99.760002,96.389999,99.139999,2228700,84.958588
"2016-02-17",99.099998,100.389999,97.169998,97.529999,3140400,84.409027
"2016-02-18",97.879997,98.699997,95.650002,97.199997,2624500,84.123421
