"dates","SLG.Open","SLG.High","SLG.Low","SLG.Close","SLG.Volume","SLG.Adjusted"
"2013-01-24",82.60556,83.254379,82.327499,83.16169,709995,61.88768
"2013-01-25",83.24408,83.892891,82.708549,83.872299,401023,62.416492
"2013-01-28",84.23275,84.23275,82.955719,83.954689,520068,62.477798
"2013-01-29",83.800209,84.29454,83.54274,84.263649,476373,62.707729
"2013-01-30",84.479919,84.479919,82.37899,82.718849,798162,61.558105
"2013-01-31",82.38929,83.60453,81.24614,82.78064,807289,61.604095
"2013-02-01",83.31617,83.748711,82.62616,83.15139,763497,61.87999
"2013-02-04",82.83213,83.347069,82.636459,83.171989,608137,61.89534
"2013-02-05",83.38826,83.975281,82.55407,83.55304,749903,62.178902
"2013-02-06",83.099899,83.810509,82.98661,83.480949,857296,62.125244
"2013-02-07",83.61483,83.789909,82.893921,83.439751,502007,62.094604
"2013-02-08",83.645729,84.37693,83.357361,84.335739,288290,62.761368
"2013-02-11",84.31514,84.737381,83.789909,84.23275,625615,62.684731
"2013-02-12",84.23275,85.417099,84.170959,85.262619,685817,63.451157
"2013-02-13",85.272919,85.437691,84.91246,85.23172,506085,63.428143
"2013-02-14",84.98455,85.15963,84.38723,84.6035,359076,62.960636
"2013-02-15",84.54171,85.16993,84.14006,85.16993,461613,63.382168
"2013-02-19",85.69516,85.99382,85.46859,85.983521,606098,63.987648
"2013-02-20",85.75695,86.261589,84.55201,84.6138,617265,62.968319
"2013-02-21",84.69619,85.283211,83.39856,83.511841,503464,62.148239
"2013-02-22",84.057671,84.46962,83.748711,84.07827,371116,62.569782
"2013-02-25",84.253349,84.490219,82.512871,82.52317,518805,61.412506
"2013-02-26",82.955719,83.53244,82.286301,83.0793,580173,61.826359
"2013-02-27",83.0793,83.98558,82.718849,83.738411,667465,62.31683
"2013-02-28",83.903191,84.521111,83.491249,84.057671,1111892,62.554436
"2013-03-01",83.76931,85.13903,83.501549,85.13903,911478,63.359192
"2013-03-04",84.963959,85.478889,84.68589,85.24202,670476,63.435825
"2013-03-05",85.520081,85.798149,84.974251,85.406799,675039,63.55846
"2013-03-06",85.478889,86.498451,84.943359,86.37487,574249,64.27887
"2013-03-07",86.24099,86.797119,85.91143,86.508751,659018,64.378494
"2013-03-08",86.642639,87.342941,86.07621,86.972191,569103,64.723381
"2013-03-11",86.951599,88.053551,86.828011,87.796089,605030,65.336525
"2013-03-12",87.90937,88.135941,87.198761,87.981461,433940,65.474472
"2013-03-13",87.92997,88.63028,87.497421,88.32132,421026,65.727364
"2013-03-14",88.22863,90.113281,88.22863,88.75386,625518,66.049271
"2013-03-15",88.795059,88.90834,88.105049,88.30072,1455917,65.712059
"2013-03-18",87.85788,88.4552,87.52832,88.15654,860597,65.604744
"2013-03-19",88.259529,88.4655,87.404739,87.487129,822146,65.106598
"2013-03-20",87.868179,88.60968,87.23996,88.558189,459769,65.903664
"2013-03-21",88.15654,88.84655,87.75489,88.01236,646395,65.497459
"2013-03-22",88.424309,88.640579,88.01236,88.640579,402382,65.964966
"2013-03-25",88.722969,89.495369,88.59938,88.733269,453069,66.033951
"2013-03-26",88.733269,89.46447,88.671471,88.867149,445689,66.133583
"2013-03-27",87.713699,88.84655,87.713699,88.743561,266637,66.295128
"2013-03-28",88.712669,88.949539,88.053551,88.68177,855937,66.248993
"2013-04-01",88.61998,89.248199,88.290421,88.92894,429279,66.43364
"2013-04-02",88.959831,89.824921,88.959831,89.660141,433260,66.979889
"2013-04-03",90.15448,90.38105,88.78476,89.124611,567161,66.579811
"2013-04-04",89.186409,91.00927,88.980431,90.7827,772722,67.818474
"2013-04-05",89.76313,91.14315,89.176109,91.08136,771071,68.041588
"2013-04-08",91.09166,91.61689,90.23687,91.38002,731940,68.264679
"2013-04-09",91.596291,91.596291,90.45314,90.823891,582017,67.849236
"2013-04-10",91.040169,91.46241,90.69001,90.98867,709607,67.972336
"2013-04-11",91.184349,91.822861,90.83419,91.132851,649308,68.08004
"2013-04-12",90.875389,91.637489,90.587021,90.947479,459186,67.941544
"2013-04-15",90.731209,91.122551,88.4552,88.506691,706985,66.118187
"2013-04-16",89.14521,90.576721,88.68177,90.31926,632218,67.47226
"2013-04-17",89.752831,89.752831,88.341919,89.16581,680671,66.610588
"2013-04-18",89.114311,89.176109,88.362511,88.558189,712908,66.156647
"2013-04-19",88.61998,91.84346,88.589081,90.31926,1173842,67.47226
"2013-04-22",90.504631,90.504631,88.85685,89.433571,758837,66.810608
"2013-04-23",89.979401,90.957771,89.660141,90.731209,650279,67.780022
"2013-04-24",90.885689,91.39032,89.84552,91.36972,855160,68.256996
"2013-04-25",92.2966,92.2966,90.23687,91.29763,599204,68.203133
"2013-04-26",91.14315,91.84346,90.710609,91.019569,467634,67.99543
"2013-04-29",91.132851,91.637489,90.957771,91.349129,451612,68.241592
"2013-04-30",91.421211,93.408859,91.112251,93.408859,852829,69.780319
"2013-05-01",92.708549,93.202881,91.16375,91.256439,579396,68.172379
"2013-05-02",91.585991,92.327499,91.359421,91.575691,426075,68.410881
"2013-05-03",91.76107,92.62616,91.76107,92.45108,366261,69.064819
"2013-05-06",92.47168,93.8414,92.47168,93.67662,405198,69.980354
"2013-05-07",93.55304,93.975281,92.966011,93.54274,407237,69.880341
"2013-05-08",93.285271,94.037071,93.027809,93.635429,817388,69.949554
"2013-05-09",93.882591,94.129761,92.38929,92.718849,460837,69.264847
"2013-05-10",92.893921,93.120491,92.100929,93.027809,443359,69.495644
"2013-05-13",92.883621,93.800209,92.55407,93.522141,346938,69.864944
"2013-05-14",93.800209,94.181259,93.30587,93.594231,409277,69.918785
"2013-05-15",93.439751,94.201851,92.893921,94.06797,390439,70.272705
"2013-05-16",93.8311,94.45932,93.419159,93.8414,507056,70.103455
"2013-05-17",94.284241,94.891861,93.975281,94.881561,340724,70.880486
"2013-05-20",94.85067,96.1689,94.85067,96.024719,644841,71.734474
"2013-05-21",96.00412,98.23893,95.962929,97.023689,820592,72.480774
"2013-05-22",97.044281,97.826981,94.201851,94.819771,521718,70.83432
"2013-05-23",93.594231,94.31514,91.802269,93.903191,797288,70.149612
"2013-05-24",93.46035,94.016479,92.55407,93.68692,368495,69.988045
"2013-05-28",94.665291,95.00515,92.24511,93.130791,434523,69.572578
"2013-05-29",91.99794,92.409889,90.360451,92.2966,940511,68.949417
"2013-05-30",92.203911,92.893921,90.731209,90.85479,592893,67.872337
"2013-05-31",90.54583,91.184349,89.577759,89.577759,787287,66.918335
"2013-06-03",89.794029,90.37075,88.578789,89.30999,730386,66.718285
"2013-06-04",89.330589,89.85582,88.486099,88.70237,646103,66.264381
"2013-06-05",88.887749,89.134911,87.497421,88.105049,618236,65.818146
"2013-06-06",88.01236,89.752831,87.723999,89.70134,470741,67.01062
"2013-06-07",90.411949,90.638519,88.125641,89.505661,431318,66.864464
"2013-06-10",89.886719,90.504631,88.75386,90.504631,628140,67.610764
"2013-06-11",89.68074,90.23687,88.094749,89.258499,974399,66.679832
"2013-06-12",89.60865,89.77343,88.83625,89.60865,1523014,66.941406
"2013-06-13",90.205971,92.646759,89.68074,92.348099,983526,68.987869
"2013-06-14",92.2966,94.737381,92.07003,94.08857,1077422,70.288101
"2013-06-17",94.44902,95.54068,93.62513,94.30484,1228509,70.449646
"2013-06-18",94.253349,94.943359,93.93409,94.45932,804571,70.565048
"2013-06-19",94.346031,94.55201,91.338829,91.719879,1277836,68.518555
"2013-06-20",90.62822,90.70031,86.179199,86.879509,1121602,64.902611
"2013-06-21",87.7034,89.021629,86.570549,87.734299,1319977,65.541176
"2013-06-24",86.941299,89.38208,85.478889,87.37384,1047126,65.271912
"2013-06-25",88.341919,88.877449,87.32235,88.197731,1006150,65.887383
"2013-06-26",89.2276,90.288361,89.186409,89.2276,897592,66.656738
"2013-06-27",89.61895,91.585991,89.557159,91.410919,819718,68.548897
"2013-06-28",91.09166,91.565399,89.9897,90.823891,650958,68.108658
"2013-07-01",91.174049,91.503609,90.21627,90.494339,594058,67.861542
"2013-07-02",90.54583,92.255409,89.83522,92.183319,1206273,69.12809
"2013-07-03",91.5242,93.491249,90.978371,92.966011,565996,69.715027
"2013-07-05",93.14109,93.69722,91.112251,93.192589,976535,69.884941
"2013-07-08",93.16169,94.201851,93.099899,93.522141,1036154,70.132072
"2013-07-09",93.62513,94.76828,93.491249,94.23275,740970,70.664948
"2013-07-10",94.23275,94.31514,93.419159,93.810509,828263,70.348312
"2013-07-11",94.891861,96.488159,94.809479,96.38517,1031299,72.279053
"2013-07-12",96.38517,96.570549,95.520081,96.45726,495501,72.333107
"2013-07-15",95.99382,96.807411,94.93306,96.54995,854771,72.402626
"2013-07-16",96.477859,96.54995,95.75695,95.901131,669893,71.916054
"2013-07-17",96.508751,96.508751,95.592171,95.91143,880309,71.92379
"2013-07-18",95.973221,97.15757,95.76725,97.054581,354318,72.781036
"2013-07-19",97.054581,97.785789,96.70443,97.76519,537254,73.313911
"2013-07-22",97.62101,98.208031,96.951599,98.06385,511523,73.537872
"2013-07-23",98.135941,98.69207,97.662201,98.4655,673971,73.839088
"2013-07-24",98.424309,98.506691,95.427391,96.405769,1241229,72.294479
"2013-07-25",95.901131,96.889801,95.128731,95.653969,1135390,71.730713
"2013-07-26",95.45829,95.942329,94.77858,95.674561,477344,71.746178
"2013-07-29",96.107109,96.107109,94.284241,94.44902,693197,70.827126
"2013-07-30",95.16993,95.417099,93.264679,93.93409,543857,70.440979
"2013-07-31",94.325439,94.6138,92.214211,93.357361,905846,70.008507
"2013-08-01",94.037071,94.479919,92.801239,93.46035,764857,70.085732
"2013-08-02",93.0793,94.119461,91.894951,92.53347,587746,69.390656
"2013-08-05",92.55407,93.491249,92.018539,92.61586,270132,69.452454
"2013-08-06",92.214211,93.285271,90.813591,92.22451,384225,69.158966
"2013-08-07",92.564369,92.93512,91.709579,92.08033,474334,69.050842
"2013-08-08",92.37899,92.729141,91.884659,92.46138,327227,69.336594
"2013-08-09",92.348099,93.645729,91.91555,92.83213,929538,69.614624
"2013-08-12",92.409889,92.729141,91.668381,92.38929,881183,69.282547
"2013-08-13",92.255409,92.255409,90.885689,91.47271,768741,68.595207
"2013-08-14",91.16375,92.46138,90.906281,92.121521,622994,69.081741
"2013-08-15",90.98867,91.719879,90.39135,91.15345,841663,68.355789
"2013-08-16",90.7827,91.029869,88.53759,88.70237,610662,66.517746
"2013-08-19",88.68177,88.76416,87.744591,87.950569,850693,65.953957
"2013-08-20",88.115341,90.60762,87.971161,90,892640,67.490822
"2013-08-21",89.92791,90.875389,88.671471,89.104019,708636,66.818939
"2013-08-22",89.2173,90.051491,88.578789,89.752831,522592,67.305466
"2013-08-23",90.08239,90.659111,89.38208,90.576721,833021,67.923317
"2013-08-26",90.576721,90.84449,89.90731,90.39135,486374,67.784279
"2013-08-27",89.433571,90.61792,89.2379,90.21627,670378,67.653
"2013-08-28",90.39135,90.432541,89.495369,89.9897,444621,67.483101
"2013-08-29",89.794029,90.23687,89.258499,90.195679,453554,67.637558
"2013-08-30",90.401649,90.792999,89.402679,89.794029,672806,67.336357
"2013-09-03",90.720909,90.720909,87.425339,88.578789,1045961,66.425034
"2013-09-04",88.640579,89.289391,87.950569,88.91864,516281,66.679932
"2013-09-05",88.77446,89.39238,87.90937,88.135941,346938,66.092964
"2013-09-06",88.83625,89.711639,88.06385,89.402679,590659,67.042885
"2013-09-09",89.92791,92.018539,88.85685,91.956749,516281,68.958183
"2013-09-10",92.08033,93.048401,91.431511,92.60556,717763,69.444733
"2013-09-11",92.348099,93.53244,92.203911,93.53244,500842,70.139778
"2013-09-12",93.522141,93.92379,91.637489,91.884659,593864,68.904137
"2013-09-13",92.100929,92.955719,91.60659,92.904221,506571,69.668678
"2013-09-16",94.212151,95.180229,92.966011,93.53244,583086,70.139778
"2013-09-17",93.666321,94.593201,92.595261,93.15139,455399,69.854042
"2013-09-18",93.439751,96.23069,92.574661,96.00412,663387,71.993294
"2013-09-19",96.38517,97.569519,95.45829,95.60247,730095,71.692093
"2013-09-20",95.880539,96.271889,94.047371,94.047371,859918,70.525917
"2013-09-23",93.944389,94.665291,93.099899,93.130791,675525,69.838577
"2013-09-24",93.336769,93.501549,91.431511,91.60659,683196,68.695618
"2013-09-25",91.60659,92.08033,90.53553,91.338829,905458,68.494797
"2013-09-26",91.23584,91.750771,90.638519,91.493309,513465,68.866875
"2013-09-27",90.85479,91.5242,90.556129,91.23584,325188,68.673096
"2013-09-30",90.54583,91.67868,90.54583,91.493309,589591,68.866875
"2013-10-01",91.60659,94.24305,91.277031,92.893921,1307160,69.921127
"2013-10-02",92.276001,92.883621,91.431511,92.821831,796803,69.866867
"2013-10-03",92.327499,92.667351,90.597321,91.029869,804474,68.518066
"2013-10-04",91.040169,92.121521,90.710609,91.493309,426852,68.866875
"2013-10-07",90.7827,91.46241,90.329559,91.14315,503464,68.60334
"2013-10-08",91.24614,91.39032,90.102989,90.247169,587455,67.928909
"2013-10-09",90.576721,91.483009,90.350151,90.710609,604350,68.27774
"2013-10-10",91.67868,92.729141,91.338829,92.67765,622897,69.758339
"2013-10-11",92.2966,95.025749,91.730171,95.025749,773304,71.525757
"2013-10-14",94.510811,95.15963,94.037071,94.75798,634743,71.324188
"2013-10-15",94.253349,95.736351,94.15036,95.08754,636199,71.572266
"2013-10-16",95.561279,96.498451,93.357361,96.210091,607749,72.417221
"2013-10-17",95.77755,97.62101,95.53038,97.497421,487442,73.386169
"2013-10-18",97.353241,97.826981,96.580841,97.53862,579202,73.417198
"2013-10-21",97.32235,97.507721,96.508751,96.931,480160,72.959816
"2013-10-22",97.06488,98.30072,95.633369,97.85788,479480,73.657516
"2013-10-23",97.641609,98.290421,96.869209,98.177139,596291,73.897797
"2013-10-24",98.331619,100.0103,97.425339,99.485069,644744,74.882286
"2013-10-25",100.06179,101.112251,99.423279,101.019569,446175,76.037292
"2013-10-28",101.07106,101.184349,99.46447,101.08136,622605,76.083786
"2013-10-29",98.93924,99.196701,97.899071,98.197731,2623545,73.9133
"2013-10-30",98.650871,98.650871,97.342941,98.08445,915944,73.828026
"2013-10-31",98.197731,98.37281,96.951599,97.39444,837488,73.308655
"2013-11-01",97.878479,98.661171,97.198761,98.52729,650473,74.161362
"2013-11-04",98.61998,99.01133,97.53862,98.187439,509484,73.905563
"2013-11-05",97.6931,98.06385,96.477859,96.53965,563957,72.665268
"2013-11-06",96.725029,97.136971,95.62307,95.69516,608914,72.029587
"2013-11-07",95.818741,96.127701,94.06797,94.16066,783985,70.87458
"2013-11-08",93.810509,94.325439,92.214211,94.026779,603574,70.773819
"2013-11-11",94.284241,94.75798,93.573631,94.6035,509872,71.207924
"2013-11-12",94.191551,94.479919,92.55407,93.60453,741650,70.456009
"2013-11-13",93.202881,94.129761,92.62616,94.119461,537740,70.843613
"2013-11-14",94.418129,95.406799,94.29454,94.871269,419860,71.409477
"2013-11-15",94.582901,95.509781,94.129761,95.46859,601923,71.85907
"2013-11-18",95.46859,95.77755,94.54171,94.716789,439572,71.293213
"2013-11-19",94.335739,94.727081,93.439751,93.92379,442873,70.696304
"2013-11-20",94.037071,95.180229,92.440781,93.110199,490452,70.083908
"2013-11-21",93.717819,94.129761,92.749741,93.75901,315478,70.572281
"2013-11-22",93.800209,94.510811,93.15139,94.44902,496084,71.091644
"2013-11-25",94.654999,94.86097,93.975281,94.31514,427531,70.990891
"2013-11-26",94.253349,94.45932,93.367661,93.67662,634743,70.510262
"2013-11-27",93.68692,94.644699,93.285271,94.418129,308972,71.068413
"2013-11-29",94.747681,94.747681,93.15139,93.171989,252946,70.130447
"2013-12-02",93.171989,94.809479,92.52317,93.23378,520747,70.176949
"2013-12-03",92.966011,94.170959,92.91452,93.789909,501036,70.595528
"2013-12-04",92.904221,94.891861,92.61586,94.23275,538711,70.928879
"2013-12-05",93.357361,95.262619,92.46138,95.180229,831856,71.642044
"2013-12-06",93.99588,97.23996,93.99588,97.054581,853024,73.052849
"2013-12-09",97.054581,97.425339,96.01442,96.282181,875357,72.471466
"2013-12-10",96.632339,97.260559,95.01545,95.24202,909342,71.688545
"2013-12-11",95.61277,95.92173,92.67765,92.84243,808746,69.882355
"2013-12-12",92.91452,93.98558,91.894951,92.790939,759808,69.843605
"2013-12-13",93.130791,94.31514,92.173019,92.440781,529292,69.580025
"2013-12-16",92.2966,93.439751,92.173019,92.203911,976632,69.401764
"2013-12-17",92.276001,93.31617,91.709579,92.863029,836031,69.897858
"2013-12-18",93.347069,95.15963,92.23481,95.108139,1049263,71.587784
"2013-12-19",94.953659,95.92173,94.23275,95.31411,896039,71.742813
"2013-12-20",94.593201,95.334709,93.975281,94.644699,1380374,71.238945
"2013-12-23",95.056641,96.210091,94.75798,95.581871,526670,71.944336
"2013-12-24",95.55098,96.364571,95.252319,95.427391,173032,71.828094
"2013-12-26",95.427391,95.973221,94.77858,95.15963,245566,71.626526
"2013-12-27",94.634399,94.93306,93.728111,94.799179,261587,71.743439
"2013-12-30",94.891861,95.3862,94.45932,94.83007,368689,71.76683
"2013-12-31",95.06694,95.942329,94.75798,95.13903,593378,72.000618
"2014-01-02",94.92276,95.54068,93.903191,94.727081,596777,71.688873
"2014-01-03",94.819771,96.44696,94.716789,95.581871,669990,72.335762
"2014-01-06",95.69516,96.107109,94.891861,95.06694,696304,71.946053
"2014-01-07",95.025749,96.22039,94.356331,95.92173,493851,72.592979
"2014-01-08",96.107109,96.45726,95.29351,95.829041,505794,72.522842
"2014-01-09",95.901131,95.962929,93.98558,95.252319,619013,72.086395
"2014-01-10",95.633369,96.096809,95.025749,95.581871,526282,72.335762
"2014-01-13",95.499481,96.035011,94.39753,94.902161,385002,71.821388
"2014-01-14",95.22142,95.829041,94.562309,95.60247,484141,72.351341
"2014-01-15",95.674561,96.652931,95.334709,96.477859,355483,73.013847
"2014-01-16",95.973221,96.53965,95.60247,96.29248,295281,72.873573
"2014-01-17",96.045311,96.29248,95.46859,95.76725,337908,72.476089
"2014-01-21",96.354271,96.76622,95.84964,96.652931,386749,73.146339
"2014-01-22",96.76622,97.723999,96.426369,97.260559,485306,73.606216
"2014-01-23",97.126671,97.63131,96.38517,96.735321,488316,73.20871
"2014-01-24",96.52935,96.77652,94.737381,94.788879,455787,71.735657
"2014-01-27",94.788879,95.715759,93.8311,94.06797,578619,71.190071
"2014-01-28",94.500519,96.426369,94.500519,95.69516,806416,72.421486
"2014-01-29",95.31411,96.024719,94.191551,94.76828,525311,71.720062
"2014-01-30",94.68589,96.797119,93.820801,96.53965,578522,73.060631
"2014-01-31",95.417099,97.497421,95.406799,96.570549,686012,73.083992
"2014-02-03",96.663231,96.663231,93.254379,93.67662,1304441,70.893898
"2014-02-04",93.93409,96.632339,93.522141,96.45726,1154810,72.998268
"2014-02-05",96.354271,97.178169,95.509781,96.29248,616779,72.873573
"2014-02-06",96.32338,97.01339,96.08651,96.83831,494530,73.286667
"2014-02-07",97.32235,97.950569,96.52935,97.22966,340530,73.582787
"2014-02-10",97.095779,98.589081,96.38517,98.496391,478509,74.541466
"2014-02-11",98.23893,99.268791,97.63131,98.887749,491714,74.837646
"2014-02-12",98.795059,99.16581,98.208031,99.134911,399081,75.024689
"2014-02-13",98.269829,99.92791,98.208031,98.887749,783209,74.837646
"2014-02-14",98.78476,99.897011,98.69207,99.557159,392964,75.344254
"2014-02-18",99.402679,99.9897,98.54789,99.969101,380147,75.655991
"2014-02-19",99.515961,100.968071,99.32029,100.133881,629791,75.780724
"2014-02-20",100.16478,100.978371,99.30999,99.69104,397722,75.445557
"2014-02-21",99.69104,100.30896,99.279091,99.794029,372281,75.523506
"2014-02-24",99.794029,100.648819,99.46447,99.69104,453943,75.445557
"2014-02-25",99.958801,102.955719,99.866119,102.67765,1211614,77.705818
"2014-02-26",102.98661,102.98661,101.77137,101.92585,629014,77.136879
"2014-02-27",101.791969,104.819771,100.93718,101.5242,432289,76.832893
"2014-02-28",101.421211,102.84243,101.30793,102.2966,616391,77.417435
"2014-03-03",101.596291,102.327499,100.906281,102.09063,753108,77.261559
"2014-03-04",102.3172,103.748711,102.3172,103.511841,647074,78.337135
"2014-03-05",103.24408,103.820801,102.203911,102.92482,466080,77.892883
"2014-03-06",102.976311,103.23378,102.22451,102.61586,358008,77.659035
"2014-03-07",102.718849,102.863029,101.14315,101.84346,461808,77.074509
"2014-03-10",101.84346,102.183319,100.195679,100.70031,552014,76.209366
"2014-03-11",101.029869,102.430481,101.00927,101.647789,623479,76.926437
"2014-03-12",101.256439,102.00824,101.204941,101.647789,408208,76.926437
"2014-03-13",101.91555,102.09063,100.442841,100.751801,336937,76.248337
"2014-03-14",100.741501,102.059731,100.741501,101.441811,403159,76.770546
"2014-03-17",102.059731,102.55407,100.957771,101.750771,371505,77.004356
"2014-03-18",101.647789,102.99691,100.968071,102.92482,630859,77.892883
"2014-03-19",102.84243,103.573631,100.329559,100.587021,414908,76.123665
"2014-03-20",100.46344,101.16375,99.186409,101.040169,602991,76.466583
"2014-03-21",100.947479,102.657059,100.947479,102.121521,1038679,77.284935
"2014-03-24",102.121521,102.37899,100.38105,101.277031,343054,76.645821
"2014-03-25",101.740471,102.62616,101.349129,102.39959,343928,77.495377
"2014-03-26",102.55407,102.78064,100.92688,100.92688,424036,76.380875
"2014-03-27",100.45314,101.69928,100.257469,101.658081,413646,77.328751
"2014-03-28",101.740471,103.264679,101.740471,102.440781,256053,77.92411
"2014-03-31",102.83213,103.820801,102.07003,103.62513,578716,78.82502
"2014-04-01",103.70752,104.500519,103.15139,104.500519,785151,79.490913
"2014-04-02",104.109169,104.53141,103.60453,104.23275,598913,79.287231
"2014-04-03",104.201851,104.263649,103.285271,103.68692,314410,78.872025
"2014-04-04",104.428421,105.025749,103.594231,104.170959,323246,79.240219
"2014-04-07",103.748711,105.252319,103.748711,104.407829,464429,79.42041
"2014-04-08",104.654999,105.262619,103.98558,104.943359,596097,79.827797
"2014-04-09",105.190521,105.406799,104.129761,104.212151,546188,79.271561
"2014-04-10",104.098869,105.046341,102.718849,102.739441,568132,78.151299
"2014-04-11",102.45108,103.55304,102.039139,102.276001,918760,77.798775
"2014-04-14",103.0793,103.75901,102.38929,103.0896,498220,78.417671
"2014-04-15",103.16169,105.30381,103.16169,105.108139,954590,79.953094
"2014-04-16",105.62307,106.54995,104.273941,105.68486,752331,80.3918
"2014-04-17",105.324409,105.489189,104.22245,104.521111,806610,79.506599
"2014-04-21",104.85067,105.54068,104.23275,105.15963,588232,79.992279
"2014-04-22",105.29351,105.664261,104.39753,105.345001,672612,80.133263
"2014-04-23",104.77858,105.478889,104.75798,105.00515,830205,79.874794
"2014-04-24",105.592171,107.723999,104.253349,106.46756,712423,80.98719
"2014-04-25",106.29248,106.32338,105.211121,105.262619,428114,80.070641
"2014-04-28",105.77755,106.889801,105.54068,106.84861,570365,81.277039
"2014-04-29",107.054581,107.198761,106.24099,106.60144,903516,81.089012
"2014-04-30",106.560249,107.868179,106.07621,107.83728,784859,82.029099
"2014-05-01",107.435631,108.867149,106.972191,108.712669,666494,82.695
"2014-05-02",108.877449,110.14418,108.352211,109.268791,605516,83.118011
"2014-05-05",108.85685,109.61895,108.22863,109.196701,836225,83.063179
"2014-05-06",108.70237,109.670441,108.21833,109.2379,502104,83.094513
"2014-05-07",109.814621,110.968071,109.289391,110.803299,552305,84.285294
"2014-05-08",110.7827,112.100929,110.47374,111.112251,960416,84.520294
"2014-05-09",111.14315,111.791969,110.803299,111.730171,566481,84.990334
"2014-05-12",111.874359,112.358391,111.575691,112.203911,435882,85.350677
"2014-05-13",112.255409,112.93512,111.338829,111.637489,364999,84.919807
"2014-05-14",111.67868,112.286301,110.947479,111.5345,525311,84.841492
"2014-05-15",111.5242,112.018539,110.278061,111.21524,673389,84.598671
"2014-05-16",111.441811,111.812561,110.60762,111.812561,572890,85.052994
"2014-05-19",111.740471,112.193619,111.019569,111.60659,432483,84.896317
"2014-05-20",111.503609,112.16272,111.23584,111.60659,411995,84.896317
"2014-05-21",112.07003,113.182289,111.31823,111.483009,372767,84.802315
"2014-05-22",111.410919,111.730171,110.968071,110.99897,789423,84.434135
"2014-05-23",111.359421,112.15242,110.99897,112.15242,392964,85.311554
"2014-05-27",112.24511,112.595261,111.22554,112.358391,462293,85.468201
"2014-05-28",112.131821,112.16272,110.85479,111.730171,493559,84.990334
"2014-05-29",111.967041,112.47168,111.38002,112.255409,350240,85.389862
"2014-05-30",112.348099,113.0896,111.750771,112.76004,568812,85.773743
"2014-06-02",112.98661,113.93409,112.54377,113.68692,346938,86.478798
"2014-06-03",113.29557,114.016479,112.739441,113.408859,363348,86.267273
"2014-06-04",113.24408,114.191551,112.955719,113.93409,309749,86.666801
"2014-06-05",114.129761,116.22039,113.583931,116.1586,422968,88.358932
"2014-06-06",116.117409,116.117409,115.128731,115.83934,432775,88.116081
"2014-06-09",115.75695,116.31308,114.438721,114.644699,594835,87.207344
"2014-06-10",114.438721,114.84037,112.883621,113.53244,517931,86.361267
"2014-06-11",113.810509,114.39753,112.883621,113.820801,566967,86.580643
"2014-06-12",113.820801,114.026779,112.36869,113.439751,614740,86.290779
"2014-06-13",113.76931,114.407829,112.636459,114.00618,525602,86.721634
"2014-06-16",114.098869,114.521111,113.22348,113.491249,374709,86.329941
"2014-06-17",113.326469,113.8517,112.62616,113.285271,671252,86.173264
"2014-06-18",113.202881,114.521111,112.801239,113.954689,574929,86.682472
"2014-06-19",114.500519,114.902161,113.975281,114.902161,394614,87.403175
"2014-06-20",114.582901,114.92276,113.93409,114.335739,987798,86.972313
"2014-06-23",114.521111,114.974251,113.954689,114.057671,449864,86.760803
"2014-06-24",113.789909,114.30484,113.439751,113.964989,544148,86.690292
"2014-06-25",113.954689,114.418129,113.22348,113.347069,794375,86.220261
"2014-06-26",112.93512,113.0793,111.76107,112.255409,501522,85.779564
"2014-06-27",112.111229,112.85273,111.967041,112.584961,807192,86.03138
"2014-06-30",112.78064,113.39856,111.85376,112.67765,530554,86.102226
"2014-07-01",113.29557,113.29557,111.493309,112.91452,1133837,86.283218
"2014-07-02",112.966011,112.966011,111.822861,112.15242,578328,85.700897
"2014-07-03",112.15242,112.39959,111.287331,111.575691,265860,85.260147
"2014-07-07",111.658081,112.3172,111.22554,111.493309,587843,85.197189
"2014-07-08",111.67868,112.276001,111.5242,111.93615,502978,85.535606
"2014-07-09",111.967041,112.255409,110.720909,111.85376,676204,85.472649
"2014-07-10",111.647789,113.254379,111.410919,113.027809,867200,86.369804
"2014-07-11",113.069,113.254379,112.214211,112.481979,398498,85.952675
"2014-07-14",112.718849,112.99691,111.967041,112.77034,429279,86.17305
"2014-07-15",112.78064,113.872299,112.78064,113.573631,637850,86.786865
"2014-07-16",113.67662,113.92379,112.77034,113.54274,633869,86.763275
"2014-07-17",113.419159,113.872299,112.657059,112.657059,479674,86.086472
"2014-07-18",113.130791,114.026779,112.904221,113.91349,468119,87.046577
"2014-07-21",113.810509,114.129761,113.264679,113.55304,585999,86.771133
"2014-07-22",114.654999,115.324409,113.77961,115.056641,644841,87.920105
"2014-07-23",114.943359,115.406799,114.6241,114.963959,402868,87.849274
"2014-07-24",114.963959,116.01442,114.212151,115.200821,882056,88.030296
"2014-07-25",115.08754,115.22142,112.883621,113.027809,685138,86.369804
"2014-07-28",113.058701,114.109169,112.69825,113.60453,371796,86.810471
"2014-07-29",113.53244,114.335739,112.265701,112.265701,452389,85.78743
"2014-07-30",112.45108,113.0896,112.131821,112.636459,464429,86.070732
"2014-07-31",112.018539,112.55407,110.885689,111.019569,502590,84.835197
"2014-08-01",110.947479,111.5448,110.30896,110.53553,1071887,84.465309
"2014-08-04",110.432541,111.76107,109.897011,111.40062,497346,85.126373
"2014-08-05",110.823891,111.40062,109.794029,109.958801,358493,84.024612
