"dates","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"2013-07-25",79.764999,80.065002,79.025002,80.040001,2892600,67.664497
"2013-07-26",79.879997,80.105003,78.610001,79.699997,2568000,67.37709
"2013-07-29",79.519997,79.565002,78.574997,78.610001,3337400,66.45562
"2013-07-30",79.625,80.129997,78.775002,79.360001,3286000,67.08963
"2013-07-31",79.485001,80.315002,79.25,79.294998,3074000,67.034683
"2013-08-01",79.970001,81.580002,79.775002,81.385002,3430000,68.801529
"2013-08-02",81.519997,82.275002,81.040001,81.684998,2522800,69.055145
"2013-08-05",81.404999,81.654999,80.635002,80.985001,2174000,68.463402
"2013-08-06",80.760002,80.900002,79.739998,80,3085800,67.630676
"2013-08-07",79.654999,79.824997,79.339996,79.540001,3061000,67.241806
"2013-08-08",80.010002,80.845001,79.974998,80.275002,2349800,67.863174
"2013-08-09",80.239998,80.279999,79.305,79.894997,2519600,67.541916
"2013-08-12",79.445,79.974998,79.300003,79.584999,1573200,67.279854
"2013-08-13",79.595001,80.584999,79.360001,80.095001,1843000,67.710991
"2013-08-14",79.900002,80.089996,79.224998,79.294998,2058400,67.034683
"2013-08-15",78.764999,78.910004,77.809998,78.389999,2812600,66.269615
"2013-08-16",78.220001,79.254997,78.044998,78.964996,2870600,66.755707
"2013-08-19",78.885002,79.010002,78.190002,78.239998,2846600,66.142807
"2013-08-20",78.260002,78.875,77.824997,78.220001,2920400,66.125885
"2013-08-21",78.25,78.400002,77.254997,77.434998,3790000,65.46228
"2013-08-22",77.650002,79.445,77.650002,79.300003,2981600,67.03891
"2013-08-23",79.394997,79.394997,78.464996,79.029999,2543800,66.810661
"2013-08-26",79.074997,79.139999,78.264999,78.264999,2272000,66.163948
"2013-08-27",77.559998,78.029999,76.764999,76.794998,4527800,64.921227
"2013-08-28",76.474998,77.330002,76.019997,77,3345800,65.431099
"2013-08-29",76.900002,77.580002,76.815002,77.074997,2914200,65.494804
"2013-08-30",77.349998,77.665001,76.535004,76.769997,2573800,65.235626
"2013-09-03",77.449997,77.904999,76.309998,76.870003,2922200,65.320625
"2013-09-04",76.855003,77.970001,76.82,77.654999,2289400,65.987663
"2013-09-05",77.559998,78.440002,77.559998,78.059998,1837200,66.331818
"2013-09-06",78.260002,78.699997,77.404999,77.459999,3373800,65.821968
"2013-09-09",77.824997,78.514999,77.470001,78.315002,2657400,66.548508
"2013-09-10",78.809998,79.065002,78.605003,78.625,3369800,66.811935
"2013-09-11",79.059998,79.269997,78.464996,78.625,4507400,66.811935
"2013-09-12",78.625,78.724998,77.474998,77.5,3844400,65.85598
"2013-09-13",77.480003,77.730003,77.07,77.375,4651200,65.749763
"2013-09-16",78.459999,78.610001,78.040001,78.18,3871200,66.433777
"2013-09-17",77.985001,78.879997,77.785004,78.720001,2716200,66.89267
"2013-09-18",78.705002,80.074997,78.379997,79.75,3822800,67.767906
"2013-09-19",80.18,80.815002,80,80.434998,4031000,68.350006
"2013-09-20",80.330002,80.955002,79.695,79.775002,3904800,67.789146
"2013-09-23",79.544998,79.714996,78.889999,79.610001,3048600,67.648956
"2013-09-24",79.5,80.144997,79.019997,79.620003,2923000,67.657455
"2013-09-25",79.669998,79.68,78.684998,78.730003,3007200,66.901161
"2013-09-26",78.650002,79.160004,78.589996,78.974998,1854800,67.109344
"2013-09-27",78.709999,78.849998,77.864998,78.294998,3345800,66.531525
"2013-09-30",77.514999,78.514999,77.324997,77.669998,4058000,66.00042
"2013-10-01",77.730003,78.794998,77.665001,78.339996,3539800,66.569756
"2013-10-02",78.055,78.25,77.379997,78.065002,4794600,66.336075
"2013-10-03",78.059998,78.084999,77.18,77.690002,3703000,66.017418
"2013-10-04",76.775002,77.300003,76.699997,76.949997,8372200,65.388596
"2013-10-07",76.459999,76.919998,76.235001,76.364998,3804800,64.891487
"2013-10-08",76.434998,77.059998,76,76.084999,3665800,64.653557
"2013-10-09",76.305,76.525002,75.830002,76.205002,3586200,64.755547
"2013-10-10",76.980003,78.675003,76.764999,78.565002,4215600,66.760941
"2013-10-11",78.519997,79.035004,78.269997,78.684998,3154000,66.862915
"2013-10-14",78.18,78.764999,78.004997,78.629997,2392800,66.816177
"2013-10-15",78.519997,78.730003,78.110001,78.154999,2908600,66.412521
"2013-10-16",78.574997,78.995003,77.955002,78.580002,3610600,66.773689
"2013-10-17",78.25,78.370003,75.214996,75.580002,14318400,64.224442
"2013-10-18",76,76.809998,75.684998,76.050003,12028800,64.623817
"2013-10-21",76.050003,77.055,76.035004,76.949997,5827200,65.388596
"2013-10-22",77.129997,78.275002,76.970001,77.364998,6587600,65.741241
"2013-10-23",77.32,77.730003,76.68,77.449997,5554600,65.813469
"2013-10-24",77.574997,77.699997,76.900002,77.074997,5136600,65.494804
"2013-10-25",77.089996,77.114998,76.154999,76.18,5714000,64.734276
"2013-10-28",76.294998,76.375,76.004997,76.044998,4737400,64.619576
"2013-10-29",76.195,76.400002,74.949997,75.285004,6424400,63.973755
"2013-10-30",74.864998,75.599998,74.614998,75.294998,8434400,63.982254
"2013-10-31",75.339996,76.135002,75.150002,75.699997,5525400,64.326408
"2013-11-01",76.055,76.574997,75.714996,76.385002,5386800,64.908501
"2013-11-04",76.855003,76.970001,76.620003,76.879997,3977800,65.32914
"2013-11-05",76.629997,76.794998,76.480003,76.605003,4947600,65.095436
"2013-11-06",76.93,77.309998,76.805,77.125,4430200,65.537308
"2013-11-07",77.32,78.160004,76.779999,77.07,6265200,65.490562
"2013-11-08",76.764999,77.550003,76.375,77.519997,5011000,65.872986
"2013-11-11",77.565002,78.055,77.300003,77.904999,3472000,66.200127
"2013-11-12",77.910004,78.614998,77.885002,78.330002,3968600,66.561272
"2013-11-13",77.735001,79.144997,77.714996,79.025002,4170000,67.151848
"2013-11-14",79.035004,79.305,78.650002,79.150002,5067800,67.258049
"2013-11-15",79.199997,79.790001,79.099998,79.745003,3187400,67.763687
"2013-11-18",79.794998,79.955002,79.389999,79.650002,3307600,67.682945
"2013-11-19",79.525002,79.800003,78.714996,79.050003,3448200,67.173096
"2013-11-20",79.360001,79.720001,78.885002,79.285004,2783400,67.37278
"2013-11-21",79.455002,80.925003,79.025002,80.389999,6793200,68.311752
"2013-11-22",80.635002,81.044998,80.269997,81.010002,3459200,68.838623
"2013-11-25",81.004997,81.415001,80.885002,80.989998,2577800,68.821602
"2013-11-26",81.055,81.235001,80.574997,80.815002,2933200,68.672913
"2013-11-27",81.065002,81.610001,80.654999,81.419998,2938400,69.186989
"2013-11-29",81.275002,81.574997,80.720001,81.019997,1755200,69.182732
"2013-12-02",81.059998,82.239998,81.059998,81.764999,4706600,69.818878
"2013-12-03",81.574997,81.800003,80.919998,81.230003,3707200,69.362061
"2013-12-04",81.035004,81.43,80.010002,80.695,3007200,68.905228
"2013-12-05",81.375,81.724998,80.894997,81.184998,3687600,69.323639
"2013-12-06",81.949997,82.57,81.540001,82.169998,3464800,70.164726
"2013-12-09",82.279999,82.635002,81.940002,82.25,3552800,70.233032
"2013-12-10",81.845001,82.404999,81.190002,81.379997,3506600,69.490143
